bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
0,2650700	1,1022277	0,1445595	0,0468707	1,0212755	0,7298837	0,1305419	1,0291179	0,0907480	0,0417970	0,0600847	0,0333433	0,0774165	0,0060788	1,0928545	0,1452526	0,4870935	1,0756523	0,5325604	0,1585727	0,5435388	0,0121189	0,0277976	0,3908696	1,0517120	0,8436989	0,1189600	0,9560674	0,1212135	0,1200840	0,2160798	0,5312264	0,0204046	0,0402785	0,0164046	0,0184591	0,0483795	0,1808876	0,7933482	0,1878675	0,7721601	0,1835599	0,0023631	0,0200586	0,0690590	0,9119101	0,1387228	0,6514939	0,8442299	0,8921068	0,5470995	0,0255167	0,0047887	0,0149787	0,0273646	0,0217298	0,0521495	0,8513623	0,0201400	0,0621512	0,0812169	0,1611389	0,0300542	0,0699567
