"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
220	0,0465776	0,1341239	0,0834110	0,2599780	0,0222708	0,2316701	0,6528416	0,3250185	0,3915534	0,2726478	0,6784472	0,4772827	0,5362270	0,0017312	0,4839842	0,2143875	0,1898403	0,6782306	0,0125821	0,1097057	0,6846949	0,2229523	0,7656751	0,5557224	0,1244962	0,2594758	0,1390007	0,4769963	0,6605769	0,5052216	0,1590552	0,3642559	0,2231130	0,0505536	0,2543453	0,5500578	0,5909167	0,0235623	0,3266364	0,0013645	0,8523020	0,0302639	0,4617153	0,6594711	0,1253365	0,1945598	0,7081103	0,2377208	0,5263533	0,3829998	0,3298300	0,5764595	0,6476634	0,0035576	0,2223406	0,5596181	0,1233591	0,0361185	0,0488250	0,0789984	0,0633236	0,6430463	0,1636003	0,7390764
240	0,0306758	0,1659739	0,0686178	0,1990810	0,0237634	0,3040139	0,6116972	0,2174692	0,3950207	0,2509804	0,7193879	0,3884276	0,6183157	0,0011777	0,5110521	0,2295401	0,1404886	0,6644650	0,0079158	0,0795693	0,8051037	0,2036720	0,7075899	0,6264836	0,0861097	0,2658148	0,1103030	0,4902717	0,6392578	0,4448298	0,1644020	0,4027904	0,2467545	0,0611432	0,2873009	0,3904079	0,4762834	0,0067867	0,4139210	0,0005873	0,6251105	0,0306046	0,3280935	0,5559491	0,1027551	0,1982626	0,5823302	0,1792978	0,4124408	0,3934963	0,3476639	0,6048206	0,6017739	0,0030632	0,2315516	0,6870512	0,0676855	0,0301223	0,0129422	0,0521707	0,0807431	0,7444068	0,1431108	0,6760165
260	0,0239104	0,1109189	0,0450495	0,2203546	0,0290728	0,3793718	0,6296779	0,2270264	0,3897214	0,2204501	0,6579715	0,3840055	0,5879120	0,0018554	0,4091837	0,2215528	0,1519079	0,7558116	0,0124818	0,0905788	0,6419353	0,1599341	0,6997008	0,6368667	0,0628765	0,3394805	0,1343836	0,5285514	0,7615851	0,4768026	0,1549183	0,4399399	0,2575234	0,1058099	0,2615642	0,4134125	0,5254905	0,0056731	0,4273910	0,0033841	0,6728642	0,0295599	0,3591259	0,6413004	0,1819856	0,1627073	0,8492189	0,1950090	0,4653951	0,5991873	0,2525407	0,5703884	0,6530222	0,0046833	0,2247811	0,5825976	0,0802704	0,0222929	0,0118178	0,0377677	0,0987134	0,7095644	0,1959010	0,6261377
280	0,0645356	0,1167142	0,0305310	0,1514036	0,0107374	0,2146466	0,7120817	0,3171235	0,4143960	0,2069767	0,6288893	0,4880726	0,6454658	0,0046174	0,4381521	0,1793412	0,1638759	0,6331904	0,0260219	0,0852044	0,6745360	0,1323801	0,9089911	0,5809650	0,0744953	0,3290546	0,1072477	0,4175850	0,4884723	0,4588268	0,1653797	0,3910028	0,2956421	0,0706333	0,2576853	0,3682416	0,4501351	0,0037971	0,5921944	0,0005747	0,6996666	0,0101171	0,4306797	0,7976796	0,1705292	0,2367639	0,7377410	0,2225615	0,6099518	0,4859539	0,3937461	0,5956411	0,6570211	0,0039274	0,2417284	0,5952360	0,0835397	0,0283704	0,0068663	0,0279203	0,0969883	0,6259064	0,2474764	0,5722095
300	0,0275312	0,1077122	0,0375756	0,1785463	0,0152830	0,2198411	0,6351502	0,2857000	0,3665157	0,2727482	0,8034626	0,4508358	0,6217519	0,0007834	0,4391446	0,2424581	0,1600714	0,7316022	0,0241936	0,1117486	0,7123615	0,2596635	0,6696849	0,6041940	0,0866926	0,3417331	0,1645600	0,5201253	0,6163254	0,5736827	0,2213385	0,4985510	0,2568628	0,0745345	0,3268851	0,4726381	0,4937855	0,0111026	0,4068636	0,0001467	0,6594945	0,0236281	0,4534225	0,7357316	0,1017171	0,1800286	0,8257111	0,2150106	0,4108047	0,5071340	0,2961024	0,4516915	0,6462564	0,0009129	0,1839735	0,6165384	0,0839842	0,0291726	0,0096834	0,0275880	0,0901306	0,6981595	0,2074251	0,5730746
320	0,0204437	0,1067137	0,0376016	0,1650235	0,0058174	0,1840072	0,5575383	0,3830510	0,4837536	0,1526485	0,7261590	0,4941359	0,5672488	0,0024042	0,4398676	0,2236082	0,1241797	0,7485797	0,0099165	0,1272598	0,6546245	0,2092678	0,6687026	0,5427998	0,1351002	0,3149601	0,1227046	0,5850841	0,5103765	0,5523080	0,2057203	0,4216458	0,3439789	0,0946406	0,2796897	0,3518989	0,6106893	0,0042618	0,4792017	0,0000000	0,6806447	0,0057866	0,4330348	0,7170109	0,1382642	0,3337800	0,6789633	0,1923642	0,4316801	0,4827792	0,3262473	0,5364732	0,5698321	0,0050965	0,1656493	0,5766839	0,1302784	0,0260876	0,0114657	0,0432726	0,0578434	0,5899218	0,1417752	0,5296611
340	0,0193196	0,1200053	0,0464589	0,1132587	0,0096455	0,2404889	0,5717475	0,3007084	0,3941802	0,1704976	0,7655455	0,3716457	0,5812001	0,0007584	0,4226832	0,1754606	0,1555996	0,7245544	0,0114703	0,0903412	0,7137434	0,2421172	0,6671779	0,6651112	0,1340730	0,2487499	0,1307826	0,4681253	0,4271882	0,4468195	0,3666196	0,4655381	0,2645087	0,0965986	0,2017969	0,3507014	0,4286385	0,0099255	0,4797697	0,0022818	0,7075944	0,0189284	0,3324477	0,5613113	0,1302609	0,3945786	0,6780892	0,1670181	0,4676042	0,5882599	0,3622916	0,6808601	0,6104448	0,0022360	0,2204478	0,5918266	0,0837686	0,0355584	0,0171142	0,0495958	0,0529949	0,7929458	0,2356048	0,7577254
360	0,0325870	0,1199729	0,0481965	0,1132925	0,0205173	0,2523674	0,5513286	0,4633383	0,3475890	0,1781947	0,6694561	0,3520082	0,5610443	0,0009006	0,4376653	0,1753340	0,2389615	0,6600053	0,0077236	0,0839133	0,8474425	0,2585505	0,6775194	0,4804463	0,1631677	0,2192970	0,1611838	0,5347608	0,4667367	0,5403936	0,2071681	0,4264152	0,2893006	0,0746634	0,2594353	0,3947522	0,4357630	0,0104804	0,5020824	0,0011655	0,6387350	0,0160829	0,3572699	0,6572387	0,1320107	0,2362377	0,7077277	0,1985655	0,4747429	0,5710086	0,3145946	0,5200780	0,6020827	0,0008167	0,2361936	0,6478005	0,1122054	0,0678193	0,0231613	0,0200988	0,0505028	0,7009523	0,2239499	0,5975452
380	0,0608453	0,1062129	0,0602047	0,1520984	0,0158948	0,2344263	0,6986021	0,4008134	0,4509532	0,2127337	0,6937073	0,4027375	0,6045744	0,0011697	0,4355329	0,1483844	0,1908855	0,7664286	0,0132607	0,1111142	0,6765029	0,2038790	0,6127777	0,5036732	0,1028666	0,2352499	0,1668420	0,5141039	0,4863014	0,5191597	0,1707459	0,4533560	0,3028430	0,1353936	0,2619751	0,3486333	0,4728886	0,0083616	0,4250326	0,0008757	0,6517102	0,0368263	0,3529240	0,7174043	0,1114679	0,2113151	0,5796505	0,2035663	0,4806647	0,6217039	0,3442028	0,4557484	0,7447991	0,0013782	0,3314925	0,7572014	0,0840590	0,0444068	0,0340564	0,0188137	0,0765307	0,7293237	0,2604817	0,5824144
400	0,0427874	0,1719731	0,0433914	0,1698295	0,0126957	0,2619483	0,6420916	0,3634462	0,4503018	0,2152529	0,7801476	0,4463022	0,5685097	0,0026343	0,5007307	0,1996858	0,1759503	0,7818485	0,0211165	0,0647625	0,8282235	0,1919362	0,6360421	0,4460560	0,1482452	0,3115114	0,1696212	0,6207768	0,5273053	0,5234470	0,1412142	0,3986084	0,3042441	0,0505827	0,2206747	0,3043031	0,4872679	0,0072037	0,4480837	0,0005311	0,6824781	0,0069285	0,3651955	0,6422504	0,0900799	0,2286530	0,7052289	0,2499795	0,5030316	0,7586448	0,4501041	0,6203868	0,7567039	0,0033636	0,3207803	0,5099013	0,0890713	0,0274515	0,0293639	0,0190836	0,0675123	0,5507487	0,2197364	0,6116002
420	0,0357057	0,1516552	0,0477962	0,1382913	0,0273614	0,2387454	0,5789951	0,4028943	0,4366792	0,2825371	0,6354589	0,5238836	0,5371146	0,0017065	0,4126426	0,1979946	0,1549493	0,8311050	0,0059395	0,1065820	0,6911713	0,2609468	0,6208994	0,4615574	0,1085092	0,2228494	0,1227280	0,6042739	0,4592894	0,5963419	0,1624751	0,4625811	0,2724573	0,0875989	0,2831325	0,3759566	0,4527094	0,0060434	0,4846627	0,0007625	0,7837142	0,0203507	0,3682165	0,6956789	0,0999373	0,2036139	0,6883527	0,2370131	0,4785120	0,6878532	0,4004167	0,5579772	0,6566675	0,0039669	0,3364336	0,5812947	0,0816171	0,0331999	0,0463959	0,0600950	0,0678957	0,8078405	0,2218651	0,7310469
440	0,0355016	0,1398623	0,0478023	0,1895970	0,0123450	0,2487984	0,5893560	0,3909137	0,4270082	0,2299964	0,6702059	0,3662265	0,6335463	0,0013428	0,3999805	0,2027269	0,1236922	0,7393826	0,0043733	0,0900281	0,8438259	0,2701510	0,7379152	0,5532094	0,1127785	0,2825071	0,1438841	0,4601450	0,4846641	0,5711392	0,1811025	0,4268672	0,2732393	0,0666556	0,1913715	0,3505457	0,4865238	0,0099146	0,5349875	0,0004495	0,7098077	0,0408366	0,3221949	0,5996091	0,1153677	0,2575210	0,7285914	0,2073845	0,5624304	0,5959157	0,3044213	0,5548340	0,8784476	0,0016028	0,3124668	0,5266422	0,0575147	0,0218705	0,0215112	0,0094807	0,0644794	0,6798086	0,2308982	0,6768982
460	0,0876529	0,1295014	0,0823459	0,1786974	0,0140667	0,2876740	0,4553650	0,3873993	0,3781877	0,1760301	0,7808909	0,4235438	0,5983052	0,0033241	0,4368414	0,1875035	0,0944955	0,7153027	0,0127370	0,0749752	0,8614736	0,2820843	0,8451580	0,7246351	0,1347444	0,2191272	0,1561015	0,4915808	0,5608260	0,5632499	0,1654236	0,3800234	0,3138336	0,0500513	0,2294624	0,3193920	0,5278787	0,0078587	0,5103659	0,0005211	0,5728612	0,0279210	0,4357309	0,6858818	0,1174192	0,2638908	0,7026123	0,1716908	0,5406510	0,6813222	0,3252918	0,5844167	0,7523757	0,0028136	0,3797613	0,5178132	0,0609984	0,0496104	0,0089064	0,0186730	0,0570916	0,6723505	0,1598904	0,6823580
480	0,0348673	0,1568575	0,0495086	0,1816376	0,0245732	0,4667392	0,6663685	0,3517826	0,4699438	0,1800591	0,6880478	0,4328144	0,6317369	0,0023410	0,4328659	0,2170056	0,1187633	0,6890882	0,0092887	0,0840491	0,7929714	0,2614050	0,7663793	0,7461717	0,1581917	0,2870671	0,1883670	0,6636057	0,5483565	0,5546694	0,1304441	0,5420050	0,2657209	0,0684078	0,2602600	0,2370480	0,3895895	0,0095395	0,4606229	0,0011391	0,8426627	0,0294593	0,5071612	0,7970335	0,0861812	0,2144158	0,6787495	0,1904775	0,5300777	0,5645675	0,2508881	0,5919704	0,7794467	0,0015296	0,3216673	0,6250449	0,0777864	0,0487901	0,0106227	0,0381242	0,0457295	0,6944536	0,1180273	0,8148596
500	0,0646606	0,1305246	0,0796203	0,1552775	0,0228719	0,3183090	0,5457515	0,3452681	0,4600376	0,1332311	0,7110730	0,4610081	0,5891114	0,0036939	0,3768451	0,1969264	0,0852566	0,6787610	0,0140783	0,0884379	0,6989697	0,2223534	0,6766395	0,5916829	0,1859031	0,2751592	0,1586366	0,4944490	0,6187852	0,4945144	0,1777665	0,3746804	0,2603582	0,0898639	0,2490748	0,3230852	0,6556865	0,0067878	0,5505656	0,0014810	0,7629057	0,0615037	0,3317464	0,6403374	0,1276549	0,2875537	0,7645616	0,1517840	0,6216187	0,7209215	0,3688323	0,5410791	0,7193732	0,0028323	0,3122598	0,5659976	0,0699286	0,0324230	0,0137977	0,0081159	0,1043525	0,6259787	0,1286437	0,5669524
520	0,0837187	0,1139508	0,0386862	0,1469719	0,0225224	0,2639149	0,6408352	0,3344530	0,4864072	0,1987429	0,7394534	0,2920664	0,5345996	0,0021510	0,4037615	0,1908925	0,1927670	0,6438464	0,0081265	0,0664128	0,7279716	0,2458297	0,7869426	0,5080235	0,1318881	0,2829262	0,1196636	0,5209871	0,4814964	0,4724235	0,1144511	0,4619678	0,2837856	0,0881481	0,2223451	0,3223155	0,5290003	0,0043801	0,5979840	0,0014816	0,6455207	0,0376346	0,3767085	0,8180753	0,1264272	0,2898849	0,7070369	0,2167900	0,5195002	0,4914701	0,3842189	0,5681407	0,6597878	0,0038269	0,3272117	0,6893312	0,1049597	0,0287765	0,0185673	0,0151260	0,0856920	0,6846132	0,1347327	0,7175519
540	0,0591577	0,0628358	0,0491366	0,1251726	0,0131833	0,2903517	0,6860313	0,3797281	0,4488659	0,2023754	0,7487669	0,3672766	0,5914171	0,0041893	0,4382825	0,1734467	0,1569413	0,6071848	0,0093708	0,1006950	0,6397511	0,2156187	0,7999137	0,6964230	0,0929751	0,2855737	0,1560012	0,5879521	0,6668698	0,6043524	0,1958666	0,4136584	0,3129118	0,0914918	0,2506144	0,3599509	0,5376081	0,0050709	0,5577190	0,0005484	0,7914278	0,0185713	0,4071353	0,6884098	0,1256058	0,3060509	0,7123683	0,3489586	0,4682744	0,6407648	0,4032999	0,4557589	0,6161909	0,0058093	0,2430431	0,6678433	0,1029734	0,0419816	0,0209471	0,0308201	0,0648953	0,6252829	0,1403411	0,6346480
560	0,0239588	0,1631565	0,0591635	0,1436126	0,0126616	0,3358652	0,7250983	0,4035687	0,4348777	0,1896309	0,7572553	0,3052358	0,6335782	0,0003501	0,5063623	0,2121390	0,1277654	0,7263967	0,0045066	0,0749840	0,6099862	0,1895537	0,6414964	0,6218806	0,1334607	0,2364453	0,0872243	0,4257491	0,5871231	0,4285464	0,1777978	0,3975056	0,2281936	0,0675131	0,1975426	0,2642764	0,4447951	0,0074679	0,4748629	0,0030188	0,6986081	0,0153048	0,4309156	0,8243641	0,0868010	0,2507479	0,6469226	0,2425184	0,4429839	0,6714540	0,2919798	0,4751010	0,6908775	0,0028891	0,3162981	0,6862503	0,0918078	0,0605478	0,0133465	0,0058555	0,0740562	0,5836647	0,1376585	0,6646761
580	0,0395404	0,1282749	0,1239479	0,2376733	0,0053785	0,3275812	0,7406139	0,3591423	0,4147443	0,2729867	0,7577572	0,3785169	0,6846333	0,0002945	0,4231461	0,2400964	0,1506526	0,8331509	0,0065103	0,0338598	0,7254145	0,2118203	0,7220335	0,6764950	0,2015648	0,3193701	0,1097150	0,5991305	0,5409663	0,4472918	0,1073347	0,4326787	0,2538631	0,0913432	0,2350152	0,3229542	0,4014417	0,0332619	0,5682915	0,0003900	0,8309616	0,0213066	0,4861471	0,7601181	0,1292416	0,2101194	0,6388414	0,2935436	0,5913225	0,7630751	0,3364159	0,4983357	0,6839435	0,0042369	0,2588114	0,6007683	0,0597385	0,0659548	0,0063118	0,0178918	0,0959160	0,6298709	0,1282484	0,7005854
600	0,0903068	0,2086959	0,2279112	0,2905759	0,0042133	0,2834090	0,6239591	0,3824513	0,3798445	0,2323470	0,6628560	0,4798402	0,6757090	0,0000991	0,4726621	0,2815846	0,1178924	0,6568524	0,0166069	0,0533363	0,6136600	0,2243145	0,6183975	0,4359311	0,2166654	0,3253861	0,1410179	0,4618189	0,5238127	0,5382142	0,1319176	0,4228842	0,2787263	0,0873790	0,2794021	0,3011898	0,3688912	0,0131473	0,5755809	0,0042367	0,7634723	0,0188686	0,4628394	0,6572629	0,1297300	0,1474061	0,7901387	0,3995292	0,5912699	0,7142669	0,3252455	0,5783291	0,6553257	0,0017830	0,2073559	0,5172375	0,0643717	0,0577957	0,0047821	0,0276291	0,0457592	0,7095896	0,1773928	0,6073761
620	0,0410878	0,3406094	0,1633212	0,3719279	0,0020994	0,2495671	0,7399974	0,4745382	0,3550488	0,2053607	0,7066573	0,6900794	0,7002638	0,0005996	0,5660093	0,1734798	0,0565931	0,6496143	0,0040411	0,0857623	0,5931487	0,2286684	0,6582519	0,2808033	0,2835243	0,2503012	0,1528086	0,4550691	0,5131760	0,5520955	0,1059178	0,3748800	0,2491792	0,1412630	0,2187298	0,3965977	0,2303633	0,0030819	0,6338970	0,0042391	0,6297133	0,0368356	0,3654237	0,6684999	0,1226217	0,1956365	0,6285131	0,4924853	0,6311874	0,6795568	0,3897480	0,4646029	0,8341441	0,0027028	0,1537483	0,6138627	0,0632543	0,0368934	0,0110371	0,0209061	0,0405053	0,6332799	0,1416116	0,8482939
640	0,0856487	0,3756271	0,2196559	0,4176091	0,0051567	0,2189305	0,5979482	0,4394027	0,3364196	0,2382374	0,7286433	0,5911500	0,6905232	0,0010522	0,5049802	0,2200849	0,0879791	0,6058385	0,0059202	0,1079512	0,5759661	0,2552795	0,8242113	0,2772553	0,3180206	0,2179716	0,1093141	0,5511030	0,4384938	0,4693780	0,1263243	0,3634390	0,2320714	0,0781592	0,2332209	0,3759478	0,2080758	0,0179998	0,7229870	0,0046403	0,7548519	0,0245935	0,3809087	0,7467846	0,0777883	0,1832858	0,7047271	0,5928630	0,5321040	0,6896667	0,3486595	0,4467390	0,7452364	0,0032702	0,1315469	0,5041773	0,0911520	0,0213559	0,0080809	0,0244892	0,0854044	0,6978591	0,1462838	0,6725307
660	0,0759498	0,4870495	0,1958245	0,4808414	0,0062049	0,1458670	0,6843629	0,4216102	0,3629749	0,2151961	0,6337512	0,6905747	0,7358004	0,0037351	0,4049756	0,1313158	0,0732958	0,7013294	0,0191333	0,0849530	0,5301579	0,2442752	0,7331125	0,1741846	0,3128143	0,1808331	0,0969260	0,5639036	0,4494057	0,5280479	0,1135942	0,5182442	0,2638882	0,0657386	0,2576251	0,3246127	0,0760849	0,0041698	0,6877204	0,0005917	0,6998562	0,0249633	0,3924617	0,5804011	0,1390578	0,2560183	0,6223455	0,6306774	0,5745622	0,5608168	0,3328284	0,4509754	0,7794956	0,0076674	0,0845186	0,5385251	0,0979218	0,0162332	0,0126323	0,0158366	0,0464636	0,6948742	0,1069420	0,6384944
680	0,1468752	0,6009156	0,1886953	0,5289475	0,0040439	0,2169341	0,5496338	0,3954312	0,2999430	0,2526165	0,7129604	0,7096553	0,6316981	0,0007586	0,4163571	0,1175757	0,0576593	0,6888459	0,0109138	0,0712556	0,5605025	0,1826058	0,7278033	0,1272726	0,3513072	0,2374205	0,1407259	0,5186836	0,4606481	0,4775011	0,1349486	0,3018268	0,2981051	0,0865976	0,2844493	0,3261930	0,0480882	0,0145377	0,6882808	0,0003121	0,6718493	0,0286945	0,4693873	0,6764273	0,0669034	0,2904525	0,6212160	0,6540997	0,6069996	0,6546451	0,3044321	0,5587232	0,7136543	0,0081449	0,0639131	0,5209944	0,0763854	0,0205344	0,0366260	0,0114262	0,0435048	0,8333300	0,0611606	0,6948809
700	0,1720612	0,5702482	0,1882860	0,4645351	0,0000000	0,1037930	0,7169648	0,4650659	0,3178863	0,2923403	0,7620341	0,6591283	0,6689585	0,0038839	0,4435733	0,1587622	0,0678134	0,8303980	0,0102945	0,0647877	0,5400272	0,2273965	0,6223914	0,1141847	0,3978679	0,2520365	0,1096217	0,5384408	0,4467922	0,4505080	0,0777580	0,3931429	0,2175121	0,0833364	0,2621918	0,4220913	0,0505750	0,0087187	0,7234525	0,0018143	0,6933114	0,0240612	0,3742148	0,6466296	0,1148126	0,2875676	0,6716402	0,6841199	0,6964207	0,6297115	0,2982857	0,4196046	0,6413991	0,0025707	0,0574033	0,4588457	0,0553637	0,0185900	0,0312334	0,0349642	0,0710845	0,7630737	0,0445799	0,5434587
720	0,1397949	0,6063367	0,2549889	0,5425235	0,0216557	0,0655403	0,5972007	0,4227509	0,2393484	0,3156037	0,4970077	0,6132709	0,4939694	0,0028359	0,4520492	0,2132055	0,0675666	0,7936123	0,0047040	0,0497688	0,4728215	0,2359613	0,7477830	0,0626846	0,3596168	0,2204226	0,0813890	0,6047213	0,4850538	0,5518436	0,0501266	0,3664192	0,2931272	0,0693531	0,2826619	0,4654007	0,0504742	0,0069515	0,6611910	0,0039752	0,7706020	0,0468833	0,4210897	0,6868916	0,0704064	0,2458874	0,6053841	0,7345187	0,6934374	0,7044109	0,2994553	0,6020403	0,6701717	0,0006385	0,0457239	0,4806925	0,0565249	0,0141738	0,0114490	0,0249383	0,0575345	0,6555240	0,0699500	0,6240773
740	0,1566879	0,6527092	0,1641058	0,7487433	0,0192054	0,0483964	0,5122668	0,4630145	0,2542427	0,3368260	0,4808578	0,6020089	0,5537465	0,0034499	0,3920392	0,1684716	0,0833098	0,7815601	0,0183253	0,0621006	0,4796089	0,2962504	0,6811253	0,0395274	0,3515666	0,2013506	0,1508028	0,5744912	0,4366930	0,4811917	0,1254589	0,3321539	0,3128396	0,0699128	0,2983482	0,5140251	0,0288441	0,0110031	0,7295774	0,0018342	0,7360369	0,0530489	0,3344532	0,7576425	0,1538042	0,1543014	0,5721145	0,5779296	0,7152343	0,8307635	0,2226076	0,5198779	0,6450662	0,0033152	0,0657783	0,3706174	0,0878292	0,0098755	0,0226251	0,0353824	0,0513080	0,7417081	0,1111439	0,5570800
760	0,2437421	0,7273348	0,1676370	0,5817205	0,0103257	0,0490405	0,5678423	0,4793408	0,2596414	0,3694576	0,4755492	0,6796830	0,4257436	0,0026046	0,3750192	0,1857118	0,0457009	0,7847525	0,0099919	0,0770284	0,4194242	0,2330588	0,6712093	0,0254403	0,3711004	0,2161304	0,1423051	0,4914012	0,5833179	0,4851013	0,0885293	0,2509643	0,2823260	0,0847626	0,2668966	0,4153064	0,0600565	0,0014502	0,6963724	0,0043064	0,6808951	0,0254081	0,4382204	0,7808820	0,1095176	0,2478112	0,6343850	0,7450328	0,6734177	0,7261954	0,3404263	0,5094530	0,7170147	0,0097866	0,0284473	0,4011935	0,1224306	0,0290886	0,0223658	0,0525800	0,0640622	0,6298609	0,0338405	0,5884824
780	0,1735265	0,6723634	0,1332100	0,5086092	0,0260160	0,0578127	0,5190044	0,3463557	0,2020685	0,3596124	0,4802512	0,5469876	0,5593023	0,0037160	0,5002043	0,2130416	0,0857645	0,8125250	0,0159829	0,0827434	0,4450212	0,1948177	0,6275427	0,0255785	0,3053841	0,2206014	0,1529481	0,4336509	0,3853696	0,4221466	0,0824735	0,2643098	0,3837311	0,0703054	0,1974398	0,4714583	0,0331432	0,0015318	0,8748363	0,0231623	0,6818054	0,0417896	0,3008174	0,7359749	0,0967363	0,2772909	0,6177671	0,8460359	0,5540761	0,6864884	0,2790872	0,3999662	0,7237360	0,0143961	0,0181854	0,3206487	0,1033313	0,0371612	0,0250665	0,0927720	0,0570619	0,6408837	0,0810327	0,4613814
800	0,1359882	0,6723066	0,1417744	0,6132298	0,0244746	0,0422151	0,5075886	0,3704056	0,1977883	0,4694350	0,5905090	0,6242100	0,4345511	0,0002076	0,4067782	0,2517033	0,0447216	0,7278765	0,0336559	0,1011821	0,4476171	0,2240465	0,8437020	0,0175440	0,4091569	0,2000954	0,1865928	0,3514786	0,4010878	0,4998801	0,0903724	0,2683822	0,3126914	0,0578194	0,2304855	0,4919508	0,0344364	0,0019720	0,6600478	0,0062872	0,7416296	0,0304509	0,3731392	0,6756357	0,1475027	0,2491831	0,7327593	0,8112535	0,6233653	0,7060505	0,3209649	0,4902138	0,6128446	0,0082527	0,0140938	0,3957118	0,0540934	0,1012473	0,0601026	0,0726918	0,0664490	0,6807502	0,0380397	0,4940785
820	0,1800258	0,8100810	0,0711682	0,7170168	0,0205246	0,0283969	0,5077180	0,3722614	0,1565324	0,3846511	0,5294404	0,6563801	0,4232829	0,0009556	0,3512314	0,1930463	0,0712851	0,6197145	0,0297070	0,0969161	0,5026091	0,2571903	0,5900580	0,0104066	0,2665018	0,1505975	0,1517393	0,4143413	0,4259722	0,4871023	0,0489188	0,3158340	0,3929665	0,0610579	0,1787771	0,4368685	0,0342028	0,0043455	0,7574232	0,0015024	0,7128861	0,0159843	0,3509756	0,8135003	0,1051433	0,2217275	0,7589287	0,7403079	0,6176493	0,6391534	0,2799137	0,4329612	0,7740234	0,0012475	0,0181878	0,3509123	0,1254102	0,0667337	0,0480826	0,0932072	0,0529236	0,5847000	0,0299109	0,5199904
840	0,2094471	0,7151979	0,0779334	0,6091557	0,0244710	0,0333272	0,4640641	0,4691402	0,1393953	0,3932794	0,4806442	0,7317902	0,5721992	0,0042722	0,4956329	0,1694981	0,0765606	0,8085841	0,0236755	0,0882388	0,6293423	0,2448767	0,6152502	0,0093579	0,3350933	0,1897703	0,1297152	0,3488108	0,4091159	0,5204545	0,0525639	0,2615741	0,3326421	0,0924824	0,1515205	0,4948446	0,0243831	0,0079746	0,8118548	0,0093860	0,6491254	0,0286200	0,3383780	0,7481587	0,0913134	0,1621182	0,5621746	0,7673252	0,6728781	0,5992498	0,3425378	0,5487783	0,7513717	0,0030992	0,0151030	0,3454671	0,0820437	0,1111003	0,0691011	0,0953483	0,0731577	0,6781756	0,0346859	0,5192875
860	0,1378381	0,7740785	0,1099103	0,6193996	0,0174423	0,0253521	0,5630822	0,3421149	0,1205387	0,4241457	0,4632264	0,7366312	0,5902355	0,0054297	0,3452223	0,1549246	0,0709753	0,7946818	0,0048946	0,0922287	0,7685877	0,1758508	0,6458164	0,0115710	0,4121520	0,2153179	0,1037457	0,4669542	0,3476312	0,5424566	0,0664426	0,3477861	0,2472713	0,0680933	0,2835173	0,3955232	0,0202886	0,0010940	0,8011407	0,0024357	0,6647215	0,0407143	0,3628880	0,8229341	0,1338636	0,1958475	0,5085533	0,7764293	0,6234433	0,5659877	0,3426052	0,5314767	0,6608850	0,0073615	0,0376243	0,3434726	0,0552886	0,0551774	0,0801587	0,0694614	0,0618751	0,5753502	0,0541289	0,5252161
880	0,1839322	0,7242541	0,1211803	0,7521766	0,0171364	0,0202976	0,4960735	0,3852988	0,1260398	0,4307589	0,5131454	0,8525931	0,5214833	0,0018697	0,4774883	0,1914588	0,0825651	0,6541753	0,0101570	0,0920356	0,4801278	0,2095012	0,8439039	0,0049465	0,3258506	0,1787471	0,1241522	0,3654091	0,3743634	0,6027556	0,0546713	0,2748355	0,3247971	0,0509693	0,1886182	0,4694425	0,0145050	0,0058973	0,8488915	0,0019927	0,6571869	0,0312640	0,2562766	0,7381747	0,0981764	0,2104580	0,6294632	0,7151146	0,5459450	0,7038218	0,2269195	0,4931854	0,6828637	0,0148178	0,0104756	0,3230920	0,0537111	0,1327763	0,0361153	0,1019311	0,0820988	0,5587779	0,0496570	0,5622886
900	0,2504932	0,6023978	0,0899094	0,7078613	0,0317074	0,0173445	0,7349741	0,3721459	0,1291211	0,3468215	0,4525310	0,7611163	0,5228019	0,0059758	0,4525211	0,1934386	0,0656882	0,6984331	0,0044326	0,0710320	0,6263651	0,2016914	0,7777116	0,0105860	0,3849932	0,1749797	0,1424481	0,3087076	0,4514545	0,4532027	0,0636114	0,2858819	0,2851315	0,0782955	0,2230170	0,4230402	0,0159894	0,0066741	0,8233757	0,0029170	0,6974855	0,0355416	0,3475304	0,8044293	0,1102566	0,2270441	0,5215904	0,7589053	0,5728901	0,6424672	0,2760567	0,5780272	0,6970805	0,0043096	0,0113897	0,3677725	0,0626919	0,1090098	0,0507896	0,1170749	0,0610519	0,6110443	0,0277040	0,6320225
