"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
440	0,1350115	0,9971695	0,8755128	0,4192602	0,9999952	0,9422392	0,9248235	0,3976171	0,6264438	0,4633436	0,9494998	0,2792101	0,0055424	0,9888357	0,2869627	0,6473422	0,8379081	0,2765017	0,1097698	0,9008821	0,9972936	0,9999084	0,0741388	0,5403467	0,5136483	0,3246352	0,0191009	0,9662075	0,2701045	0,9915138	0,0261783	0,4164374	0,6448489	0,4900951	0,9523018	0,7701977	0,8689337	0,4389127	0,8785378	0,9995586	0,9984668	0,9219903	0,0148944	0,2944518	0,9900619	0,9888596	0,1286232	0,4091438	0,2504682	0,0546182	0,0820547	0,0693476	0,8862078	0,0003553	0,0465330	0,9979001	0,8360998	0,4688689	0,1329755	0,8692775	0,8857682	0,4455784	0,2191325	0,7734050
460	0,1345427	0,9977582	0,8879118	0,4192602	0,9999952	0,9422388	0,9248234	0,3976170	0,6264505	0,4633422	0,9494982	0,2792101	0,0055424	0,9888217	0,2871475	0,6473422	0,8379081	0,2765017	0,1097698	0,9009537	0,9975008	0,9999403	0,0741390	0,5406157	0,5135042	0,3246409	0,0191032	0,9662078	0,2701045	0,9926873	0,0262930	0,4168906	0,6450254	0,4905437	0,9526285	0,7701975	0,8689776	0,4388383	0,8786686	0,9995598	0,9984667	0,9219901	0,0148944	0,2944524	0,9900674	0,9888975	0,1286305	0,4095503	0,2504686	0,0546182	0,0820548	0,0693294	0,8862076	0,0003159	0,0464823	0,9979067	0,8360980	0,4689756	0,1335136	0,8695343	0,8866118	0,4456116	0,2190062	0,7734049
480	0,1342104	0,9981535	0,8969534	0,4192602	0,9999952	0,9422385	0,9248233	0,3976169	0,6264562	0,4633416	0,9494971	0,2792101	0,0055424	0,9888116	0,2872825	0,6473422	0,8379081	0,2765017	0,1097698	0,9010128	0,9976446	0,9999610	0,0741392	0,5408193	0,5133970	0,3246452	0,0191050	0,9662081	0,2701045	0,9935247	0,0263852	0,4172399	0,6451599	0,4908897	0,9528615	0,7701972	0,8690139	0,4387880	0,8787672	0,9995605	0,9984667	0,9219899	0,0148944	0,2944529	0,9900720	0,9889246	0,1286353	0,4098551	0,2504688	0,0546182	0,0820549	0,0693179	0,8862074	0,0002868	0,0464467	0,9979110	0,8360963	0,4690646	0,1339233	0,8697145	0,8872442	0,4456342	0,2189045	0,7734048
500	0,1339753	0,9984186	0,9035183	0,4192602	0,9999952	0,9422383	0,9248232	0,3976169	0,6264606	0,4633414	0,9494962	0,2792101	0,0055424	0,9888043	0,2873811	0,6473422	0,8379081	0,2765017	0,1097698	0,9010617	0,9977444	0,9999746	0,0741394	0,5409726	0,5133174	0,3246485	0,0191063	0,9662082	0,2701045	0,9941211	0,0264586	0,4175074	0,6452621	0,4911553	0,9530274	0,7701970	0,8690439	0,4387541	0,8788419	0,9995610	0,9984666	0,9219897	0,0148944	0,2944534	0,9900757	0,9889441	0,1286384	0,4100831	0,2504691	0,0546182	0,0820549	0,0693105	0,8862072	0,0002653	0,0464216	0,9979139	0,8360949	0,4691386	0,1342334	0,8698410	0,8877177	0,4456494	0,2188222	0,7734047
520	0,1338093	0,9985963	0,9082684	0,4192602	0,9999952	0,9422381	0,9248231	0,3976168	0,6264637	0,4633415	0,9494956	0,2792101	0,0055424	0,9887990	0,2874531	0,6473422	0,8379081	0,2765017	0,1097698	0,9011020	0,9978138	0,9999834	0,0741395	0,5410876	0,5132584	0,3246509	0,0191073	0,9662084	0,2701045	0,9945452	0,0265167	0,4177111	0,6453393	0,4913585	0,9531455	0,7701968	0,8690688	0,4387314	0,8788987	0,9995612	0,9984666	0,9219896	0,0148944	0,2944537	0,9900788	0,9889581	0,1286404	0,4102530	0,2504693	0,0546182	0,0820550	0,0693058	0,8862071	0,0002495	0,0464040	0,9979159	0,8360937	0,4692001	0,1344671	0,8699297	0,8880718	0,4456598	0,2187553	0,7734046
540	0,1336922	0,9987153	0,9116957	0,4192602	0,9999952	0,9422379	0,9248231	0,3976168	0,6264657	0,4633416	0,9494951	0,2792101	0,0055424	0,9887951	0,2875056	0,6473422	0,8379081	0,2765017	0,1097698	0,9011352	0,9978620	0,9999892	0,0741396	0,5411735	0,5132148	0,3246528	0,0191081	0,9662084	0,2701045	0,9948463	0,0265625	0,4178655	0,6453975	0,4915133	0,9532296	0,7701966	0,8690893	0,4387163	0,8789421	0,9995614	0,9984666	0,9219895	0,0148944	0,2944540	0,9900814	0,9889682	0,1286417	0,4103794	0,2504695	0,0546182	0,0820550	0,0693028	0,8862070	0,0002379	0,0463915	0,9979172	0,8360927	0,4692512	0,1346423	0,8699919	0,8883363	0,4456668	0,2187007	0,7734046
560	0,1336096	0,9987949	0,9141626	0,4192602	0,9999952	0,9422378	0,9248230	0,3976168	0,6264670	0,4633417	0,9494948	0,2792101	0,0055424	0,9887923	0,2875440	0,6473422	0,8379081	0,2765017	0,1097698	0,9011627	0,9978955	0,9999930	0,0741397	0,5412375	0,5131825	0,3246542	0,0191087	0,9662085	0,2701045	0,9950599	0,0265982	0,4179819	0,6454412	0,4916309	0,9532893	0,7701964	0,8691062	0,4387064	0,8789755	0,9995615	0,9984666	0,9219894	0,0148944	0,2944543	0,9900835	0,9889756	0,1286425	0,4104731	0,2504696	0,0546182	0,0820551	0,0693009	0,8862069	0,0002294	0,0463828	0,9979180	0,8360919	0,4692935	0,1347733	0,8700355	0,8885337	0,4456715	0,2186561	0,7734045
580	0,1845848	0,9988107	0,9105288	0,4192602	0,9999952	0,9422377	0,9248230	0,3976168	0,6241213	0,5017384	0,9494944	0,2792101	0,0055424	0,9887948	0,2700701	0,6473422	0,8379081	0,2765017	0,1097698	0,9002766	0,9941035	0,9959962	0,0741398	0,5411724	0,5132296	0,3246513	0,0191082	0,8015670	0,2701045	0,9951987	0,0266074	0,4179345	0,6454012	0,4915976	0,9135334	0,7701963	0,8691147	0,4990760	0,8673468	0,9961299	0,9984665	0,9219893	0,0148944	0,2944545	0,9900846	0,9889257	0,1191016	0,3887523	0,2504697	0,0546182	0,0820551	0,1213594	0,8862068	0,0022027	0,0629248	0,9965763	0,8353204	0,4693224	0,1346819	0,8099568	0,8461112	0,4050303	0,2320979	0,7734045
600	0,2929572	0,9981058	0,8410067	0,4192602	0,9999952	0,9422377	0,9248229	0,3976167	0,6051198	0,5682207	0,9494934	0,2792101	0,0055424	0,9888436	0,2332756	0,6473422	0,8379081	0,2765017	0,1097698	0,8984282	0,9873657	0,9885607	0,0741400	0,5401155	0,5139254	0,3246202	0,0191001	0,5844731	0,2701045	0,9951477	0,0264518	0,4167086	0,6447099	0,4904574	0,8300584	0,7701962	0,8690725	0,6047749	0,8433026	0,9897983	0,9984665	0,9219893	0,0148944	0,2944546	0,9900795	0,9884829	0,1013286	0,3455402	0,2504698	0,0546182	0,0820551	0,2125446	0,8862068	0,0065173	0,0945124	0,9939031	0,8338146	0,4692863	0,1329408	0,6895571	0,7524607	0,3367240	0,2585035	0,7734045
620	0,4163146	0,9934439	0,6857934	0,4192602	0,9999952	0,9422376	0,9248229	0,3976167	0,5665548	0,6190686	0,9494911	0,2792101	0,0055424	0,9890108	0,1917890	0,6473422	0,8379081	0,2765017	0,1097698	0,8963500	0,9804002	0,9812330	0,0741403	0,5373068	0,5159276	0,3245571	0,0190799	0,4395042	0,2701045	0,9945770	0,0260298	0,4135049	0,6428243	0,4872755	0,7361459	0,7701961	0,8689341	0,7036987	0,8166795	0,9836331	0,9984665	0,9219892	0,0148944	0,2944547	0,9900626	0,9871411	0,0837891	0,2985708	0,2504699	0,0546182	0,0820551	0,2969544	0,8862067	0,0115800	0,1267088	0,9909774	0,8322521	0,4691212	0,1283778	0,5607613	0,6395921	0,2752999	0,2861018	0,7734044
640	0,5336711	0,9774514	0,5157174	0,4192602	0,9999952	0,9422375	0,9248229	0,3976167	0,5213019	0,6424245	0,9494886	0,2792101	0,0055424	0,9893783	0,1526660	0,6473422	0,8379081	0,2765017	0,1097698	0,8943545	0,9729211	0,9751825	0,0741409	0,5329449	0,5194458	0,3244833	0,0190507	0,3591363	0,2701045	0,9927658	0,0253984	0,4086996	0,6398005	0,4820973	0,6477380	0,7701961	0,8686909	0,7824843	0,7919482	0,9786207	0,9984665	0,9219892	0,0148944	0,2944548	0,9900329	0,9843509	0,0692917	0,2548667	0,2504699	0,0546182	0,0820551	0,3626717	0,8862067	0,0165488	0,1543490	0,9881315	0,8308959	0,4688020	0,1214424	0,4453015	0,5257507	0,2280562	0,3102785	0,7734044
660	0,6360422	0,9428068	0,3706993	0,4192602	0,9999952	0,9422374	0,9248229	0,3976167	0,4811612	0,6455016	0,9494876	0,2792101	0,0055424	0,9900250	0,1188310	0,6473422	0,8379081	0,2765017	0,1097697	0,8925594	0,9625940	0,9705844	0,0741417	0,5278038	0,5242693	0,3244173	0,0190186	0,3183367	0,2701045	0,9880446	0,0246782	0,4032360	0,6361069	0,4756522	0,5713801	0,7701960	0,8683623	0,8410933	0,7707947	0,9748828	0,9984665	0,9219891	0,0148944	0,2944549	0,9899925	0,9794017	0,0582670	0,2169872	0,2504700	0,0546182	0,0820552	0,4099597	0,8862067	0,0210227	0,1762925	0,9854017	0,8298152	0,4683412	0,1134362	0,3500916	0,4213989	0,1939553	0,3297823	0,7734044
680	0,7208756	0,8888332	0,2597226	0,4192602	0,9999952	0,9422373	0,9248229	0,3976167	0,4513095	0,6398788	0,9494900	0,2792101	0,0055424	0,9909905	0,0910381	0,6473422	0,8379081	0,2765017	0,1097697	0,8909946	0,9441830	0,9672513	0,0741429	0,5226936	0,5299397	0,3243661	0,0189887	0,2986241	0,2701045	0,9765977	0,0239716	0,3979650	0,6323020	0,4688282	0,5087062	0,7701959	0,8679791	0,8832316	0,7535310	0,9722328	0,9984665	0,9219891	0,0148944	0,2944550	0,9899453	0,9712440	0,0502732	0,1855689	0,2504700	0,0546182	0,0820552	0,4425483	0,8862066	0,0248518	0,1929824	0,9827710	0,8289957	0,4677723	0,1056014	0,2752592	0,3315271	0,1700727	0,3448095	0,7734044
700	0,7888316	0,8216849	0,1793897	0,4192602	0,9999952	0,9422373	0,9248228	0,3976167	0,4318911	0,6336013	0,9494978	0,2792101	0,0055424	0,9922303	0,0689785	0,6473422	0,8379081	0,2765017	0,1097697	0,8896523	0,9082337	0,9649059	0,0741443	0,5181774	0,5359223	0,3243294	0,0189635	0,2893465	0,2701045	0,9509019	0,0233389	0,3933945	0,6288316	0,4623388	0,4589656	0,7701959	0,8675720	0,9129728	0,7398503	0,9704151	0,9984665	0,9219891	0,0148944	0,2944551	0,9898949	0,9583054	0,0446497	0,1603607	0,2504701	0,0546182	0,0820552	0,4644294	0,8862066	0,0280212	0,2053529	0,9802640	0,8283945	0,4671360	0,0987224	0,2182167	0,2574194	0,1536014	0,3560733	0,7734044
720	0,8419722	0,7498154	0,1230527	0,4192602	0,9999952	0,9422374	0,9248228	0,3976167	0,4205740	0,6298721	0,9495118	0,2792101	0,0055424	0,9936134	0,0518941	0,6473422	0,8379081	0,2765017	0,1097697	0,8885107	0,8435721	0,9632868	0,0741458	0,5145240	0,5417375	0,3243044	0,0189438	0,2849903	0,2701045	0,9007843	0,0228046	0,3897146	0,6259592	0,4566165	0,4204163	0,7701959	0,8671659	0,9337440	0,7292179	0,9691969	0,9984665	0,9219891	0,0148944	0,2944552	0,9898445	0,9383510	0,0407736	0,1406876	0,2504701	0,0546182	0,0820552	0,4788790	0,8862066	0,0305835	0,2143722	0,9779499	0,8279638	0,4664704	0,0931205	0,1756323	0,1981989	0,1423332	0,3643779	0,7734044
740	0,8827868	0,6803354	0,0842950	0,4192602	0,9999952	0,9422377	0,9248228	0,3976167	0,4144691	0,6287198	0,9495318	0,2792101	0,0055424	0,9949789	0,0389044	0,6473422	0,8379081	0,2765017	0,1097698	0,8875440	0,7476689	0,9621768	0,0741474	0,5117743	0,5470351	0,3242877	0,0189292	0,2828748	0,2701045	0,8209875	0,0223709	0,3869093	0,6237774	0,4518402	0,3910609	0,7701958	0,8667783	0,9481600	0,7210626	0,9683943	0,9984665	0,9219891	0,0148944	0,2944552	0,9897961	0,9085088	0,0381403	0,1256987	0,2504701	0,0546182	0,0820552	0,4883169	0,8862066	0,0326191	0,2208773	0,9759055	0,8276613	0,4658068	0,0887991	0,1443094	0,1519654	0,1346579	0,3704455	0,7734044
760	0,9137006	0,6177450	0,0579510	0,4192602	0,9999952	0,9422383	0,9248228	0,3976167	0,4112221	0,6290111	0,9495563	0,2792101	0,0055424	0,9962004	0,0291685	0,6473422	0,8379081	0,2765017	0,1097698	0,8867273	0,6335410	0,9613822	0,0741490	0,5098325	0,5516155	0,3242768	0,0189187	0,2817500	0,2701045	0,7179708	0,0220286	0,3848599	0,6222541	0,4480131	0,3690054	0,7701958	0,8664198	0,9581261	0,7148632	0,9678723	0,9984666	0,9219891	0,0148944	0,2944552	0,9897513	0,8656836	0,0363699	0,1145166	0,2504701	0,0546182	0,0820552	0,4944358	0,8862066	0,0342147	0,2255347	0,9741794	0,8274527	0,4651683	0,0855967	0,1215192	0,1165075	0,1294422	0,3748629	0,7734044
780	0,9368567	0,5641346	0,0401832	0,4192602	0,9999952	0,9422391	0,9248228	0,3976168	0,4093561	0,6296952	0,9495832	0,2792101	0,0055424	0,9972129	0,0219542	0,6473422	0,8379081	0,2765017	0,1097698	0,8860381	0,5205958	0,9606136	0,0741504	0,5085430	0,5554114	0,3242698	0,0189113	0,2810477	0,2701045	0,6056005	0,0217637	0,3834144	0,6212863	0,4450400	0,3526089	0,7701959	0,8660960	0,9649978	0,7101781	0,9675362	0,9984667	0,9219892	0,0148944	0,2944550	0,9897106	0,8075524	0,0351890	0,1063272	0,2504701	0,0546182	0,0820552	0,4983827	0,8862067	0,0354522	0,2288527	0,9727792	0,8273119	0,4645703	0,0832948	0,1050720	0,0896902	0,1259024	0,3780818	0,7734044
800	0,9540455	0,5198848	0,0282602	0,4192602	0,9999952	0,9422403	0,9248229	0,3976169	0,4081338	0,6302179	0,9496103	0,2792101	0,0055424	0,9980054	0,0166580	0,6473422	0,8379081	0,2765017	0,1097699	0,8854566	0,4225176	0,9589788	0,0741516	0,5077411	0,5584504	0,3242653	0,0189062	0,2805054	0,2701045	0,4967465	0,0215619	0,3824255	0,6207443	0,4427839	0,3405225	0,7701959	0,8658085	0,9697265	0,7066501	0,9673217	0,9984668	0,9219893	0,0148944	0,2944548	0,9896744	0,7339773	0,0344059	0,1004257	0,2504699	0,0546182	0,0820551	0,5009194	0,8862068	0,0364037	0,2312081	0,9716790	0,8272193	0,4640218	0,0816786	0,0932761	0,0696333	0,1235018	0,3804377	0,7734045
820	0,9667092	0,4843632	0,0202860	0,4192602	0,9999952	0,9422416	0,9248229	0,3976171	0,4072610	0,6304502	0,9496358	0,2792101	0,0055424	0,9985997	0,0127997	0,6473422	0,8379081	0,2765017	0,1097700	0,8849662	0,3443596	0,9532759	0,0741526	0,5072807	0,5608162	0,3242623	0,0189028	0,2799867	0,2701045	0,3994533	0,0214099	0,3817675	0,6205022	0,4411026	0,3316748	0,7701960	0,8655565	0,9729750	0,7039982	0,9671857	0,9984669	0,9219895	0,0148944	0,2944544	0,9896426	0,6480481	0,0338889	0,0962324	0,2504697	0,0546182	0,0820551	0,5025457	0,8862070	0,0371302	0,2328762	0,9708344	0,8271604	0,4635269	0,0805647	0,0848566	0,0547691	0,1218743	0,3821750	0,7734047
840	0,9759800	0,4564502	0,0149646	0,4192602	0,9999952	0,9422431	0,9248230	0,3976173	0,4066377	0,6304744	0,9496585	0,2792101	0,0055424	0,9990313	0,0100072	0,6473422	0,8379081	0,2765017	0,1097700	0,8845525	0,2854018	0,9356716	0,0741533	0,5070456	0,5626164	0,3242605	0,0189005	0,2794013	0,2701045	0,3171595	0,0212965	0,3813413	0,6204539	0,4398670	0,3252352	0,7701962	0,8653377	0,9752030	0,7020053	0,9671000	0,9984671	0,9219897	0,0148944	0,2944539	0,9896149	0,5558003	0,0335488	0,0932891	0,2504694	0,0546182	0,0820550	0,5035864	0,8862072	0,0376817	0,2340555	0,9701969	0,8271247	0,4630863	0,0798084	0,0788696	0,0438369	0,1207712	0,3834686	0,7734048
860	0,9827304	0,4348779	0,0114186	0,4192602	0,9999952	0,9422447	0,9248232	0,3976176	0,4062171	0,6304125	0,9496780	0,2792101	0,0055424	0,9993374	0,0079972	0,6473422	0,8379081	0,2765017	0,1097701	0,8842035	0,2424464	0,8992027	0,0741539	0,5069500	0,5639612	0,3242593	0,0188990	0,2786740	0,2701045	0,2502090	0,0212124	0,3810729	0,6205185	0,4389687	0,3205710	0,7701964	0,8651492	0,9767284	0,7005064	0,9670462	0,9984673	0,9219900	0,0148944	0,2944532	0,9895910	0,4645057	0,0333256	0,0912450	0,2504691	0,0546182	0,0820549	0,5042514	0,8862075	0,0380983	0,2348881	0,9697215	0,8271048	0,4626978	0,0793010	0,0746248	0,0358482	0,1200236	0,3844430	0,7734051
880	0,9876225	0,4184244	0,0090580	0,4192602	0,9999952	0,9422462	0,9248233	0,3976179	0,4059549	0,6303470	0,9496940	0,2792101	0,0055424	0,9995505	0,0065573	0,6473422	0,8379081	0,2765017	0,1097702	0,8839090	0,2118290	0,8487079	0,0741542	0,5069347	0,5649509	0,3242586	0,0188980	0,2777422	0,2701045	0,1972647	0,0211506	0,3809088	0,6206393	0,4383209	0,3172066	0,7701967	0,8649876	0,9777706	0,6993766	0,9670126	0,9984675	0,9219903	0,0148944	0,2944523	0,9895704	0,3805474	0,0331795	0,0898383	0,2504686	0,0546182	0,0820548	0,5046758	0,8862079	0,0384116	0,2354755	0,9693707	0,8270952	0,4623583	0,0789640	0,0716222	0,0300425	0,1195169	0,3851862	0,7734053
900	0,9911536	0,4060073	0,0074875	0,4192602	0,9999952	0,9422477	0,9248235	0,3976181	0,4058033	0,6303092	0,9497068	0,2792101	0,0055424	0,9996969	0,0055300	0,6473422	0,8379081	0,2765017	0,1097703	0,8836605	0,1903055	0,7957001	0,0741544	0,5069608	0,5656708	0,3242581	0,0188974	0,2765674	0,2701045	0,1562811	0,0211052	0,3808121	0,6207794	0,4378568	0,3147883	0,7701971	0,8648497	0,9784809	0,6985226	0,9669918	0,9984677	0,9219906	0,0148944	0,2944514	0,9895529	0,3080409	0,0330841	0,0888780	0,2504681	0,0546182	0,0820546	0,5049463	0,8862083	0,0386464	0,2358895	0,9691143	0,8270922	0,4620635	0,0787420	0,0695023	0,0258434	0,1191736	0,3857605	0,7734056
920	0,9936932	0,3967167	0,0064430	0,4192602	0,9999952	0,9422490	0,9248236	0,3976184	0,4057201	0,6302983	0,9497168	0,2792101	0,0055424	0,9997965	0,0047998	0,6473422	0,8379081	0,2765017	0,1097703	0,8834508	0,1753058	0,7485071	0,0741544	0,5070047	0,5661894	0,3242578	0,0188970	0,2751513	0,2701045	0,1250763	0,0210721	0,3807575	0,6209171	0,4375260	0,3130554	0,7701975	0,8647322	0,9789635	0,6978747	0,9669789	0,9984679	0,9219909	0,0148944	0,2944504	0,9895379	0,2485886	0,0330217	0,0882267	0,2504676	0,0546182	0,0820545	0,5051187	0,8862087	0,0388218	0,2361812	0,9689286	0,8270930	0,4618089	0,0785968	0,0680078	0,0228189	0,1189410	0,3862099	0,7734058
940	0,9955138	0,3898146	0,0057486	0,4192602	0,9999952	0,9422502	0,9248238	0,3976186	0,4056743	0,6303019	0,9497245	0,2792101	0,0055424	0,9998638	0,0042825	0,6473422	0,8379081	0,2765017	0,1097704	0,8832737	0,1649096	0,7104130	0,0741543	0,5070525	0,5665604	0,3242576	0,0188967	0,2735436	0,2701045	0,1016268	0,0210481	0,3807287	0,6210409	0,4372911	0,3118169	0,7701979	0,8646325	0,9792902	0,6973808	0,9669709	0,9984681	0,9219913	0,0148944	0,2944494	0,9895251	0,2018262	0,0329811	0,0877877	0,2504670	0,0546182	0,0820543	0,5052282	0,8862092	0,0389525	0,2363866	0,9687955	0,8270959	0,4615900	0,0785024	0,0669554	0,0206485	0,1187833	0,3865659	0,7734061
960	0,9968154	0,3847172	0,0052870	0,4192602	0,9999952	0,9422512	0,9248240	0,3976188	0,4056475	0,6303091	0,9497303	0,2792101	0,0055424	0,9999089	0,0039169	0,6473422	0,8379081	0,2765017	0,1097704	0,8831242	0,1577288	0,6814850	0,0741542	0,5070972	0,5668243	0,3242575	0,0188965	0,2718342	0,2701045	0,0841915	0,0210306	0,3807151	0,6211461	0,4371248	0,3109338	0,7701983	0,8645478	0,9795102	0,6970026	0,9669660	0,9984682	0,9219916	0,0148944	0,2944484	0,9895143	0,1662261	0,0329546	0,0874931	0,2504665	0,0546182	0,0820542	0,5052978	0,8862096	0,0390496	0,2365312	0,9687010	0,8270998	0,4614024	0,0784413	0,0662150	0,0190960	0,1186765	0,3868510	0,7734063
980	0,9977435	0,3809714	0,0049802	0,4192602	0,9999952	0,9422521	0,9248242	0,3976190	0,4056303	0,6303145	0,9497346	0,2792101	0,0055424	0,9999390	0,0036593	0,6473422	0,8379081	0,2765017	0,1097705	0,8829980	0,1527797	0,6603793	0,0741540	0,5071358	0,5670113	0,3242574	0,0188964	0,2701309	0,2701045	0,0713412	0,0210180	0,3807100	0,6212322	0,4370073	0,3103054	0,7701987	0,8644762	0,9796576	0,6967113	0,9669630	0,9984684	0,9219919	0,0148944	0,2944475	0,9895051	0,1397968	0,0329373	0,0872963	0,2504660	0,0546182	0,0820540	0,5053420	0,8862099	0,0391217	0,2366329	0,9686344	0,8271039	0,4612422	0,0784020	0,0656946	0,0179889	0,1186041	0,3870816	0,7734066
1000	0,9984039	0,3782306	0,0047763	0,4192602	0,9999952	0,9422528	0,9248243	0,3976192	0,4056184	0,6303168	0,9497378	0,2792101	0,0055424	0,9999591	0,0034782	0,6473422	0,8379081	0,2765017	0,1097705	0,8828915	0,1493733	0,6453959	0,0741538	0,5071673	0,5671433	0,3242573	0,0188963	0,2685333	0,2701045	0,0619397	0,0210089	0,3807095	0,6213005	0,4369244	0,3098591	0,7701991	0,8644155	0,9797554	0,6964857	0,9669612	0,9984685	0,9219922	0,0148944	0,2944466	0,9894973	0,1205454	0,0329261	0,0871652	0,2504655	0,0546182	0,0820539	0,5053699	0,8862103	0,0391750	0,2367044	0,9685878	0,8271079	0,4611055	0,0783768	0,0653289	0,0172013	0,1185551	0,3872696	0,7734068
1020	0,9988727	0,3762326	0,0046407	0,4192602	0,9999952	0,9422534	0,9248245	0,3976193	0,4056102	0,6303170	0,9497401	0,2792101	0,0055424	0,9999725	0,0033511	0,6473422	0,8379081	0,2765017	0,1097706	0,8828015	0,1470308	0,6349622	0,0741536	0,5071921	0,5672364	0,3242573	0,0188963	0,2671139	0,2701045	0,0551043	0,0210023	0,3807110	0,6213535	0,4368661	0,3095426	0,7701994	0,8643642	0,9798196	0,6963098	0,9669601	0,9984686	0,9219924	0,0148944	0,2944458	0,9894907	0,1067194	0,0329188	0,0870782	0,2504650	0,0546182	0,0820538	0,5053875	0,8862106	0,0392144	0,2367547	0,9685554	0,8271114	0,4609893	0,0783607	0,0650722	0,0166424	0,1185218	0,3874240	0,7734069
1040	0,9992050	0,3747808	0,0045506	0,4192602	0,9999952	0,9422538	0,9248246	0,3976194	0,4056048	0,6303163	0,9497417	0,2792101	0,0055424	0,9999813	0,0032621	0,6473422	0,8379081	0,2765017	0,1097706	0,8827255	0,1454207	0,6277973	0,0741533	0,5072112	0,5673020	0,3242573	0,0188962	0,2659106	0,2701045	0,0501611	0,0209976	0,3807134	0,6213939	0,4368250	0,3093184	0,7701998	0,8643208	0,9798613	0,6961719	0,9669595	0,9984686	0,9219927	0,0148944	0,2944451	0,9894852	0,0968916	0,0329141	0,0870205	0,2504647	0,0546182	0,0820537	0,5053985	0,8862109	0,0392435	0,2367901	0,9685329	0,8271145	0,4608905	0,0783504	0,0648920	0,0162466	0,1184993	0,3875516	0,7734071
1060	0,9994400	0,3737289	0,0044907	0,4192602	0,9999952	0,9422542	0,9248247	0,3976195	0,4056014	0,6303156	0,9497429	0,2792101	0,0055424	0,9999872	0,0031999	0,6473422	0,8379081	0,2765017	0,1097706	0,8826613	0,1443145	0,6229272	0,0741531	0,5072255	0,5673481	0,3242573	0,0188962	0,2649304	0,2701045	0,0466031	0,0209942	0,3807160	0,6214242	0,4367962	0,3091599	0,7702001	0,8642841	0,9798877	0,6960630	0,9669591	0,9984687	0,9219929	0,0148944	0,2944445	0,9894805	0,0899574	0,0329110	0,0869824	0,2504643	0,0546182	0,0820536	0,5054055	0,8862111	0,0392650	0,2368149	0,9685174	0,8271170	0,4608067	0,0783439	0,0647655	0,0159669	0,1184840	0,3876575	0,7734072
1080	0,9996061	0,3729688	0,0044509	0,4192602	0,9999952	0,9422545	0,9248248	0,3976195	0,4055995	0,6303152	0,9497437	0,2792101	0,0055424	0,9999911	0,0031564	0,6473422	0,8379081	0,2765017	0,1097706	0,8826071	0,1435546	0,6196422	0,0741529	0,5072361	0,5673805	0,3242573	0,0188962	0,2641580	0,2701045	0,0440525	0,0209918	0,3807183	0,6214468	0,4367759	0,3090478	0,7702003	0,8642531	0,9799039	0,6959766	0,9669589	0,9984688	0,9219931	0,0148944	0,2944440	0,9894765	0,0850902	0,0329090	0,0869572	0,2504640	0,0546182	0,0820535	0,5054098	0,8862113	0,0392808	0,2368324	0,9685068	0,8271191	0,4607356	0,0783397	0,0646768	0,0157696	0,1184737	0,3877457	0,7734073
1100	0,9997232	0,3724208	0,0044244	0,4192602	0,9999952	0,9422547	0,9248249	0,3976196	0,4055984	0,6303151	0,9497443	0,2792101	0,0055424	0,9999937	0,0031262	0,6473422	0,8379081	0,2765017	0,1097706	0,8825614	0,1430327	0,6174389	0,0741527	0,5072438	0,5674033	0,3242573	0,0188962	0,2635657	0,2701045	0,0422307	0,0209900	0,3807202	0,6214633	0,4367617	0,3089688	0,7702006	0,8642269	0,9799135	0,6959076	0,9669587	0,9984688	0,9219932	0,0148944	0,2944436	0,9894731	0,0816861	0,0329077	0,0869406	0,2504638	0,0546182	0,0820535	0,5054124	0,8862115	0,0392924	0,2368446	0,9684995	0,8271207	0,4606754	0,0783371	0,0646146	0,0156307	0,1184667	0,3878194	0,7734074

0	1,0000000	0,3710372	0,0043720	0,4192602	0,9999952	0,9422549	0,9248240	0,3976196	0,4055967	0,6303153	0,9497455	0,2792100	0,0055424	0,9999986	0,0030582	0,6473422	0,8379081	0,2765019	0,1097706	0,8810936	0,1418965	0,6130917	0,0741607	0,5072620	0,5674563	0,3242572	0,0188962	0,2620029	0,2701080	0,0378755	0,0209857	0,3807261	0,6215030	0,4367258	0,3087669	0,7701873	0,8633864	0,9796697	0,6943793	0,9669584	0,9984676	0,9219858	0,0148944	0,2944455	0,9893645	0,0739964	0,0329052	0,0869087	0,2504652	0,0546182	0,0820541	0,5054193	0,8862107	0,0393377	0,2368801	0,9684838	0,8271211	0,4587411	0,0783327	0,0644687	0,0153068	0,1184519	0,3901056	0,7734074
