"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
880	1,0585532	0,2741557	0,2866386	0,0401474	1,0586230	0,1621423	0,3885413	0,0215982	0,2606557	0,6338383	0,8048737	0,6369574	0,6645889	0,3563044	0,0652287	0,4006503	0,0147379	0,2673963	0,4046723	0,0521639	0,3188894	0,1055279	0,6233288	0,7499274	0,7252654	0,4641148	0,1821243	0,6108240	0,0920944	0,0836270	0,9783131	0,4710301	0,1176043	0,9442585	0,5541006	0,0233280	0,9181559	0,3494551	0,7183816	0,0137851	0,9772772	0,0771592	0,0682237	0,9406791	0,6538769	0,6993478	0,5624293	0,0796842	0,0430899	0,0301220	0,0245713	0,0754045	0,1299024	0,9750995	0,2299169	0,3618775	0,1433609	0,3399264	0,3902152	0,5368985	0,3567845	0,3727485	0,6656057	0,0421749
900	1,0965686	0,3018894	0,2980601	0,0398914	1,0221675	0,1539829	0,3897578	0,0276636	0,2573386	0,6711967	0,7711414	0,6018202	0,6970769	0,3565318	0,0905216	0,3965358	0,0074474	0,2214559	0,3406578	0,0492891	0,3219799	0,1048191	0,6057084	0,7487427	0,7720140	0,4738420	0,2133039	0,6421761	0,0867335	0,0961657	0,9537048	0,5280955	0,1121242	0,9235660	0,5741869	0,0254141	0,9924179	0,3805579	0,7518849	0,0163058	0,9750672	0,0404358	0,0521740	0,9381999	0,7070860	0,7313836	0,5737992	0,0760982	0,0496745	0,0392667	0,0187410	0,0825854	0,1083933	0,9576531	0,2246848	0,3729099	0,1104551	0,3718707	0,3970841	0,5024132	0,3814636	0,3377573	0,6777578	0,0471239
920	1,0944176	0,2824727	0,3019392	0,0436101	1,0249608	0,1525929	0,3832673	0,0521730	0,2447132	0,7215926	0,8524170	0,6257586	0,6862657	0,3841969	0,0622520	0,3981264	0,0116581	0,2933292	0,3373109	0,0420042	0,3310339	0,1224872	0,5994315	0,7506880	0,8281238	0,4736280	0,2016658	0,5860665	0,0913892	0,0897967	1,0104837	0,4748801	0,1184899	0,9663979	0,5216660	0,0359175	0,9246387	0,3641587	0,7825772	0,0065512	0,9490378	0,0721826	0,0599807	0,8902902	0,8338196	0,6599905	0,5588144	0,0856704	0,0733088	0,0437139	0,0380741	0,0715341	0,1063891	1,0126246	0,2167760	0,4032744	0,1052201	0,3722050	0,3766501	0,5666692	0,3687594	0,4296733	0,6828926	0,0328169
940	1,0941634	0,2811981	0,3012052	0,0510529	1,1018531	0,1410544	0,3799500	0,0478397	0,2523286	0,7979842	0,8742343	0,6012630	0,7384562	0,3487440	0,0746118	0,3758471	0,0084605	0,3157592	0,3406377	0,0457163	0,3338882	0,1149322	0,6379629	0,7333680	0,7786241	0,4420013	0,1838893	0,6454847	0,0900064	0,0930672	1,0053569	0,4614771	0,1344674	0,9264460	0,5479155	0,0364096	0,9912358	0,3398718	0,8177906	0,0183340	0,9545190	0,0605703	0,0544539	0,8599323	0,7381263	0,7427251	0,5391662	0,0971244	0,0805925	0,0346927	0,0337626	0,0508251	0,1204316	0,9557850	0,2020696	0,3917479	0,0970739	0,4187917	0,3890796	0,6060919	0,3253895	0,3735314	0,6412376	0,0554692
960	1,0581045	0,2414354	0,2666224	0,0344640	1,1096375	0,1709901	0,3614982	0,0538809	0,2517980	0,7671796	0,8037948	0,5959795	0,7674271	0,3589795	0,1438537	0,3672162	0,0189799	0,2656461	0,3289549	0,0466076	0,4096092	0,0971371	0,5864722	0,7350722	0,8794681	0,5032855	0,1880682	0,6589860	0,0854457	0,0905482	1,0424908	0,4897259	0,1681216	0,9022406	0,5595812	0,0428096	1,0384151	0,3387784	0,7956741	0,0138039	0,9428221	0,0608316	0,0444120	0,9042981	0,7153476	0,8146870	0,5585778	0,0804309	0,0795016	0,0415855	0,0452676	0,0788503	0,1162552	0,9812449	0,2547962	0,3939437	0,0808847	0,4517562	0,3743165	0,5674718	0,3001879	0,4044481	0,6861063	0,0368420
980	1,1364126	0,2468002	0,2381080	0,0308295	0,9980791	0,1708776	0,3623027	0,0496520	0,2392722	0,8000951	0,8280140	0,5942010	0,8002296	0,3956562	0,1507973	0,3977583	0,0276120	0,2916901	0,3624418	0,0500591	0,3699480	0,0861344	0,5894720	0,7332454	0,8633709	0,5028496	0,1865280	0,6319389	0,0720032	0,1034172	1,0047884	0,4685753	0,1575998	0,9768531	0,5893408	0,0266762	0,9865217	0,3449533	0,8350746	0,0073891	0,9623243	0,0681383	0,0412848	0,8843019	0,7925795	0,8047219	0,5691527	0,0728084	0,0796066	0,0432449	0,0445612	0,0674338	0,1208863	0,9771289	0,2528756	0,4864454	0,1107013	0,4471066	0,3143775	0,5903079	0,2836065	0,3717759	0,6727245	0,0396532
1000	1,1300251	0,2543013	0,2345797	0,0459307	1,0130892	0,1820978	0,3516599	0,0625000	0,2764239	0,8374445	0,8235881	0,5781092	0,7516912	0,3851052	0,1663389	0,3521162	0,0359595	0,2818381	0,3440024	0,0542663	0,3432764	0,0870841	0,5543047	0,7178169	0,8046972	0,5794918	0,1911557	0,6415034	0,0872626	0,0800985	0,9705252	0,5155287	0,1486354	1,0143894	0,5737778	0,0348874	0,9661198	0,3453684	0,8770546	0,0158296	0,9537624	0,0744660	0,0389373	0,9456972	0,8169075	0,8100714	0,5687904	0,0960670	0,0628301	0,0540242	0,0415511	0,0704884	0,1488234	0,9661336	0,2403979	0,4052605	0,1443685	0,4582852	0,3119920	0,6448605	0,2767367	0,3453672	0,6313975	0,0449334
1020	1,0684226	0,2774755	0,2663297	0,0360016	1,0417903	0,1761486	0,3467914	0,0518180	0,3045948	0,8484625	0,8874745	0,5855178	0,7490164	0,4429671	0,1701111	0,3933940	0,0327965	0,2898158	0,3747242	0,0391614	0,3084721	0,1128524	0,5803879	0,7548305	0,7740951	0,6235537	0,2164780	0,6982116	0,0887144	0,1015621	0,9870897	0,5079535	0,1353198	1,0685448	0,5793131	0,0458565	1,0897286	0,3955828	0,8706186	0,0187895	0,9584819	0,0511181	0,0430743	0,9340059	0,8615232	0,7665484	0,5583346	0,0937999	0,0586999	0,0550188	0,0376911	0,0580203	0,1501140	0,9510599	0,2458487	0,4399455	0,1262888	0,4331368	0,3555312	0,6331308	0,3017706	0,4003016	0,6432826	0,0458997
1040	1,0520031	0,3074490	0,2904818	0,0342891	1,0572625	0,2071341	0,3455828	0,0548753	0,3674441	0,8803971	0,9101396	0,5961060	0,7015507	0,3896436	0,1577027	0,3498574	0,0342202	0,2567645	0,4210908	0,0390140	0,3522481	0,0676955	0,6137342	0,7681365	0,7251800	0,6006308	0,2244765	0,7233264	0,0885373	0,1020851	0,9233399	0,5272102	0,1778788	0,9536911	0,5952808	0,0473634	1,0681177	0,4016894	0,9022282	0,0089972	0,9177105	0,0520679	0,0652894	0,9652786	0,8923267	0,7995447	0,6451530	0,0878862	0,0842147	0,0488720	0,0501471	0,0730002	0,1615205	0,9860691	0,2348919	0,4767749	0,1231296	0,4403134	0,2983722	0,6627259	0,3251706	0,4017513	0,6496933	0,0425892
1060	1,0702788	0,2595139	0,2593436	0,0382147	1,0944990	0,2284968	0,3486928	0,0416771	0,3738718	0,9586300	0,9190936	0,5540688	0,7129074	0,4249097	0,1226476	0,4211743	0,0283774	0,2379025	0,3963751	0,0546160	0,4044010	0,1072768	0,6188553	0,7467238	0,7533973	0,6255979	0,2186921	0,7542419	0,0911790	0,1109844	0,9236571	0,5551874	0,2026148	0,9243958	0,6197036	0,0565357	0,9907747	0,4099823	0,8586824	0,0199543	0,9253143	0,1003794	0,0636673	0,9908631	0,7544860	0,7839966	0,6215007	0,1222186	0,0679399	0,0516197	0,0478726	0,0814453	0,1886941	1,0654245	0,2424972	0,4331924	0,1135233	0,4407582	0,3077512	0,7463755	0,2745142	0,4475516	0,6722607	0,0363615
1080	1,0510362	0,3089106	0,2698508	0,0357249	1,0264966	0,1959988	0,2970102	0,0535614	0,3641759	0,8622567	0,9397649	0,5555953	0,7179674	0,4025246	0,0992671	0,4091027	0,0309777	0,2436666	0,4402941	0,0483060	0,4148326	0,0930176	0,5635676	0,7402802	0,7640044	0,5997306	0,2378823	0,7749855	0,0907519	0,1132059	0,9664312	0,5628005	0,2322938	0,8497510	0,6539266	0,0415900	0,9770985	0,4048752	0,8425848	0,0204714	0,9167355	0,1140347	0,0481385	0,9684415	0,7956952	0,7495133	0,5386822	0,1334984	0,0682149	0,0721309	0,0364724	0,0699744	0,1654629	1,0913309	0,2426342	0,4407937	0,1193461	0,4323275	0,3737029	0,7390833	0,2918969	0,3880504	0,6702902	0,0332351
1100	0,9884245	0,2932931	0,2772057	0,0332707	1,0179987	0,1612936	0,3113232	0,0421872	0,3717366	0,8551795	0,9000291	0,5923230	0,6566984	0,4174380	0,0813077	0,3286342	0,0256640	0,2330388	0,4265672	0,0525024	0,3794753	0,1008134	0,5429325	0,7880195	0,7661120	0,5494442	0,2139973	0,6946491	0,1150592	0,1005455	1,0100882	0,5279443	0,2156437	0,8365729	0,6469930	0,0425649	0,8991626	0,3983885	0,8557923	0,0154587	1,0183140	0,1032892	0,0366164	0,9321436	0,7353001	0,7784160	0,5186764	0,1433227	0,0717761	0,0621734	0,0418968	0,0789845	0,1469177	1,0788927	0,2858551	0,4089979	0,1031208	0,4844028	0,3433865	0,7910674	0,2934556	0,3671777	0,6629242	0,0373644

0	1,0956375	0,3304503	0,2747793	0,0380566	1,0568473	0,1117590	0,0972519	0,0355518	0,1830406	0,6113052	0,7437592	0,6372487	0,5544537	0,4329015	0,0915015	0,3978585	0,0205236	0,2863009	0,4451878	0,0345104	0,3439117	0,1173726	0,5628115	0,6154830	0,8246167	0,4259364	0,1426823	0,5805128	0,0942069	0,0745581	1,0119552	0,3985675	0,1100411	0,9795954	0,5946387	0,0066927	1,0365129	0,2653448	0,6441612	0,0166320	0,9690831	0,0675717	0,0489584	0,8855839	0,6312233	0,4952364	0,6649530	0,0389940	0,0967536	0,0115706	0,0362939	0,0671780	0,0744038	0,9772360	0,2352022	0,3461002	0,1476992	0,4303970	0,5098571	0,4358536	0,3869863	0,3349018	0,6217904	0,0650699
20	0,8666104	0,2476499	0,2643139	0,0438514	1,0040395	0,0449632	0,1555762	0,2132469	0,1878914	0,5565988	0,6243868	0,6791517	0,5102667	0,3754573	0,1265209	0,3712352	0,0188520	0,4033229	0,3985976	0,0119758	0,4721158	0,0943680	0,5580136	0,4626676	0,6989593	0,2196770	0,0955654	0,5243884	0,3605273	0,1385956	0,9199874	0,2156709	0,1001469	1,0560823	0,4387163	0,1241628	1,0460421	0,1524150	0,3815993	0,0079855	0,8168784	0,0570050	0,2349370	0,8196190	0,6453644	0,2856932	0,6709628	0,0368256	0,0856021	0,0064566	0,0288182	0,0679787	0,4252523	0,9818632	0,2176484	0,3080464	0,4210293	0,4832887	0,3903820	0,3064574	0,3362627	0,3419564	0,4560076	0,1847863
40	0,7399436	0,2837946	0,2775451	0,0388789	0,9156745	0,0653495	0,2692728	0,3818789	0,1962217	0,5799900	0,6353992	0,7080314	0,4500608	0,4035696	0,0943699	0,3718184	0,0221624	0,5105781	0,3776007	0,0046757	0,6262672	0,0702705	0,5746536	0,4435796	0,6593725	0,2190854	0,0985894	0,5426101	0,4926363	0,2062921	0,9992460	0,2461458	0,0824602	0,9492654	0,3455740	0,1653104	1,1084487	0,1794928	0,3778825	0,0192558	0,6944358	0,0437086	0,3298374	0,8903859	0,6341980	0,2937879	0,6799853	0,0401103	0,1002150	0,0040775	0,0493632	0,0489467	0,5637266	0,9696853	0,2214092	0,2870934	0,4272861	0,4702744	0,3692236	0,3721484	0,3038792	0,3476772	0,4655899	0,2693375
60	0,6748594	0,3201378	0,2931301	0,0507983	0,9477247	0,0542328	0,3830950	0,3479265	0,1757576	0,5916362	0,6549420	0,7078743	0,4625182	0,4137986	0,0937992	0,3188728	0,0163675	0,5464412	0,4542007	0,0077367	0,7096057	0,0949538	0,5361899	0,4734108	0,7098307	0,2121595	0,0976473	0,6311998	0,5743192	0,2328138	1,0153279	0,2572115	0,0820330	0,9831985	0,2813701	0,2345483	1,1163562	0,1562822	0,4174769	0,0195986	0,6739034	0,0391791	0,3379888	0,9207243	0,6122617	0,3342745	0,7566408	0,0421532	0,1111281	0,0056494	0,0470882	0,0529235	0,6857201	0,9780375	0,2172122	0,2869820	0,4470704	0,4605883	0,4146485	0,3670602	0,3764940	0,3472910	0,4902832	0,2982978
80	0,6437212	0,4071658	0,2719999	0,0510679	0,9704318	0,0737840	0,4803365	0,3760039	0,1908086	0,5924864	0,6786214	0,6603957	0,4542491	0,3773153	0,0824153	0,4217526	0,0096715	0,5610266	0,4371989	0,0135950	0,7534573	0,1184088	0,5574656	0,5214853	0,7298636	0,2154827	0,0870747	0,7040047	0,6570157	0,2142963	0,9860841	0,2589790	0,0943921	0,9729362	0,2416787	0,2867402	1,0261767	0,2000720	0,4670607	0,0262759	0,6665071	0,0376657	0,3924595	0,9566452	0,6788972	0,3475491	0,7130831	0,0329038	0,0867382	0,0025896	0,0232371	0,0612963	0,7868333	0,9564489	0,2288499	0,3115491	0,5049753	0,4792431	0,5109904	0,3640437	0,4250485	0,2556719	0,4884033	0,3369428
100	0,6444210	0,4460015	0,3559251	0,0535960	0,9576267	0,0679851	0,5705145	0,4348118	0,1924975	0,5677848	0,6562144	0,5973576	0,4880452	0,4366849	0,1033405	0,4320168	0,0086771	0,5258739	0,4516547	0,0194843	0,7617427	0,1292616	0,5899345	0,5108782	0,7071587	0,2360744	0,0973425	0,7020560	0,6563326	0,2565958	0,9717720	0,3049935	0,0904475	0,9811834	0,1978186	0,3524634	1,0605606	0,2378386	0,5175425	0,0218938	0,6395014	0,0502807	0,4444888	0,8860535	0,6926388	0,4191830	0,7048627	0,0345254	0,0703253	0,0067040	0,0385498	0,0678392	0,8029344	0,9629777	0,2278385	0,3343320	0,5209330	0,4227091	0,5122988	0,3539207	0,3995671	0,3116527	0,4521864	0,3303887
120	0,6627737	0,5539883	0,3677087	0,0432226	0,9571837	0,0740100	0,6592452	0,4903044	0,1839580	0,5618982	0,7239434	0,5737391	0,5098762	0,4465283	0,1186610	0,4033726	0,0095050	0,5435861	0,4227095	0,0255063	0,7672694	0,1243634	0,5524811	0,4481852	0,7028427	0,2514365	0,1026318	0,7224220	0,6720632	0,2664122	1,0065545	0,3250684	0,1007622	0,9611502	0,1801713	0,3959580	0,9570164	0,2759473	0,5278926	0,0177427	0,6967881	0,0381867	0,3957039	0,9124080	0,6087486	0,4319236	0,7420315	0,0476814	0,1051719	0,0110219	0,0439694	0,0628176	0,7246358	0,9915624	0,1917782	0,3407059	0,4745861	0,4123887	0,5107690	0,4213993	0,4368050	0,3059619	0,4219116	0,3075086
140	0,6548625	0,5918312	0,3634647	0,0492181	1,0140399	0,0543838	0,7316106	0,5441908	0,1814967	0,5431915	0,6479832	0,7108693	0,5161047	0,4296250	0,0747442	0,3496450	0,0122811	0,5368680	0,4142030	0,0279171	0,7374369	0,1302015	0,5835823	0,5210357	0,6996236	0,2229588	0,0936728	0,7553425	0,6452377	0,2646421	1,0778107	0,3485790	0,1041661	1,0037953	0,1842056	0,4640293	0,9546945	0,2967780	0,5594028	0,0173525	0,6796167	0,0460256	0,3894318	0,9726429	0,6459129	0,4348329	0,7428050	0,0512152	0,1503936	0,0136936	0,0302604	0,0629324	0,7537845	1,0669616	0,1810621	0,3129204	0,5709037	0,4208273	0,5315124	0,3884903	0,4954549	0,3237882	0,4101996	0,2926884
160	0,6529749	0,6498843	0,4162365	0,0453415	1,0149893	0,0525194	0,8109776	0,5735608	0,1902944	0,5371978	0,6051869	0,6722555	0,5222490	0,4480152	0,0716833	0,3010996	0,0160010	0,5337317	0,4480992	0,0258056	0,7368114	0,1385961	0,6254279	0,5015455	0,7888251	0,1838138	0,1076957	0,7142429	0,7405136	0,2603983	1,0155322	0,3018991	0,0890552	0,9587574	0,1944576	0,5177586	0,9528201	0,3088385	0,4717035	0,0156512	0,6235948	0,0493537	0,3589724	0,9639969	0,6424081	0,3461811	0,8292205	0,0485542	0,1674585	0,0144731	0,0496047	0,0730171	0,7671848	0,9417633	0,1947049	0,3019119	0,4934942	0,4016620	0,5485439	0,3715406	0,4703353	0,2877351	0,4268515	0,3194582
180	0,6068896	0,6313491	0,4551099	0,0464785	1,0001698	0,0637441	0,8126461	0,6088117	0,1898704	0,5304886	0,5895038	0,7092265	0,5509773	0,4374559	0,1227410	0,3632135	0,0099402	0,4693561	0,4114946	0,0360331	0,6911380	0,1154272	0,6003005	0,5054528	0,7864867	0,1566608	0,1054978	0,6548106	0,7852814	0,2692333	0,9675904	0,3075480	0,0917498	0,9977178	0,2014973	0,5444600	0,9556033	0,2917187	0,4156269	0,0111636	0,6827464	0,0658567	0,3371825	0,9594452	0,5827067	0,2911778	0,8128554	0,0482953	0,1463777	0,0096037	0,0429304	0,0855470	0,7599276	0,8852694	0,2011526	0,3133111	0,4737077	0,3728280	0,5328369	0,4175003	0,4976525	0,2858581	0,4301099	0,3727844
200	0,5422719	0,6458798	0,4896494	0,0355772	1,0015274	0,0693659	0,8252508	0,7075789	0,2159171	0,5406000	0,6570474	0,7079265	0,4948233	0,3886665	0,1217198	0,3986288	0,0150525	0,4795607	0,4059951	0,0251791	0,8000589	0,1066031	0,6163651	0,4589278	0,7883207	0,1720397	0,1104822	0,6957267	0,7802481	0,2438838	0,9012406	0,2437347	0,1030281	0,9731338	0,1739349	0,5757132	0,9987211	0,2514102	0,3462718	0,0108095	0,6570615	0,0357099	0,3706318	0,9817099	0,6168249	0,2580729	0,8533105	0,0360240	0,1968010	0,0114023	0,0417309	0,0916813	0,8292279	0,9220674	0,2296566	0,3250414	0,4549528	0,3853716	0,5454215	0,3899983	0,4329695	0,3071967	0,3991776	0,3391121
220	0,5267015	0,6630162	0,5393401	0,0340096	1,0386706	0,0713089	0,7880032	0,6389879	0,2058037	0,5540530	0,6558542	0,6232967	0,4554171	0,3832695	0,1000387	0,4087386	0,0198051	0,5052038	0,4395750	0,0191825	0,7849959	0,1230282	0,6284290	0,5025118	0,8435049	0,1606596	0,1235111	0,7019243	0,7275003	0,2524008	1,0149848	0,2567232	0,1049614	0,9848853	0,1482448	0,5844676	1,0037590	0,3002373	0,3922092	0,0110719	0,6210065	0,0411120	0,3857804	0,9997367	0,6425653	0,2939657	0,7753850	0,0271392	0,2325782	0,0080303	0,0384481	0,0825035	0,8291390	0,9519730	0,2445018	0,3382196	0,3911968	0,3668929	0,4837128	0,4260075	0,4554046	0,2809585	0,4318910	0,3485693
240	0,5222652	0,7966795	0,5882963	0,0433100	0,9462804	0,0655803	0,8958001	0,5818720	0,2089882	0,5103277	0,5985289	0,6473178	0,5147445	0,4100530	0,1058569	0,3460356	0,0154294	0,5421215	0,4252525	0,0200607	0,6939298	0,0945666	0,5646869	0,4661729	0,8533527	0,1385627	0,1277732	0,6277991	0,7542791	0,2830078	0,9626897	0,2934446	0,0939495	1,0024079	0,1508464	0,6229121	1,0088891	0,3088111	0,3498047	0,0080468	0,6755696	0,0465418	0,3692825	0,9779671	0,5723224	0,3469820	0,7798600	0,0384916	0,2807090	0,0120064	0,0209698	0,1045223	0,8069177	0,9590669	0,2000229	0,3347210	0,4574464	0,4218718	0,4731742	0,3822596	0,4695563	0,2935189	0,3938925	0,2978724
260	0,5245303	0,7498018	0,5806842	0,0588629	0,9881276	0,0739674	0,9684951	0,6682032	0,1897946	0,5520291	0,5837289	0,6887825	0,4665494	0,3772506	0,0901314	0,3567261	0,0257521	0,5629703	0,4128093	0,0134342	0,7090649	0,1068136	0,5489144	0,4750660	0,9121055	0,1379503	0,1287910	0,6179303	0,7009336	0,2582975	0,9073241	0,2558533	0,1052749	1,0036627	0,1886441	0,7093335	1,0052194	0,2940446	0,3011230	0,0071916	0,6625636	0,0405323	0,3505662	0,9800494	0,6041555	0,3513743	0,8047933	0,0300019	0,2548699	0,0101848	0,0190320	0,0869954	0,7594065	1,0200583	0,2171917	0,3091806	0,5017833	0,4258126	0,4647509	0,3419663	0,4903943	0,3266025	0,3729048	0,3008397
280	0,5617897	0,6990131	0,5120178	0,0622278	0,9890930	0,0740806	0,9265211	0,6808052	0,2189537	0,5213729	0,5366966	0,6837157	0,4392056	0,3806585	0,1280778	0,4270648	0,0201762	0,5624968	0,4054824	0,0175526	0,7326982	0,1003533	0,5516272	0,4638258	0,9325259	0,1407403	0,1271641	0,6895755	0,7416716	0,2852799	0,8891538	0,2873261	0,1263100	0,9212737	0,1862484	0,6870813	0,9665321	0,3476730	0,3065515	0,0091812	0,6030872	0,0526689	0,3486877	0,9993186	0,5179679	0,3801964	0,7623779	0,0201746	0,2299013	0,0113327	0,0146762	0,0749277	0,7779453	1,0317662	0,2404558	0,3693056	0,5476688	0,4642723	0,4547113	0,3516686	0,4297599	0,3148876	0,3763255	0,2948556
300	0,5806823	0,7218199	0,5356555	0,0516091	1,0010493	0,0709477	0,9784776	0,6694572	0,2329427	0,5526359	0,5634576	0,6700703	0,4796508	0,3963274	0,1260933	0,4242926	0,0227907	0,5399621	0,4359979	0,0188801	0,7413148	0,1060840	0,5785227	0,4296228	0,9076419	0,1663175	0,1145174	0,7072832	0,7629200	0,2777833	0,9947445	0,3074988	0,1220255	0,9489511	0,1797192	0,6469360	0,9506223	0,3471679	0,3962686	0,0142202	0,5977497	0,0803421	0,3369078	0,9703374	0,5971104	0,3794155	0,7705773	0,0253246	0,2913305	0,0147429	0,0188149	0,0468289	0,7395011	0,9930588	0,2128219	0,3502857	0,4800960	0,4375346	0,4904428	0,3316133	0,3853303	0,2998783	0,3669046	0,3876141
320	0,5610987	0,7575582	0,5875119	0,0381558	0,9960937	0,0941211	0,9736718	0,6606686	0,2188631	0,5663754	0,5760804	0,5968390	0,4870241	0,4183041	0,1177256	0,3531699	0,0105689	0,4846894	0,3982604	0,0297773	0,7345711	0,1015843	0,6444619	0,4439302	0,8588486	0,1654852	0,1066810	0,7631081	0,7928466	0,2693444	0,9682160	0,3111625	0,1233410	0,9389659	0,1513785	0,6420063	1,0236625	0,3638612	0,3935515	0,0142629	0,6259172	0,0484024	0,3243053	0,9659709	0,6512430	0,4536804	0,7978920	0,0319879	0,3604030	0,0127418	0,0267285	0,0651657	0,7747517	0,9836785	0,1961832	0,3317076	0,4813070	0,3939826	0,5109975	0,3410008	0,4275375	0,2770141	0,3194783	0,3712948
340	0,5908304	0,7365660	0,5851345	0,0235347	1,0154059	0,1183327	0,9891335	0,6423108	0,2487068	0,5722444	0,6234416	0,6369732	0,5120506	0,3997871	0,1346966	0,3318699	0,0084546	0,4549079	0,3714341	0,0194751	0,7158872	0,1052444	0,5700674	0,4636293	0,8849812	0,1916877	0,1093467	0,7443071	0,7884227	0,2730198	0,9783305	0,2832295	0,1197292	0,9758568	0,1858746	0,6315287	1,0392762	0,3793288	0,4717445	0,0259349	0,6606153	0,0563569	0,3644694	1,0033755	0,6857908	0,4896972	0,8548777	0,0328877	0,4421122	0,0204093	0,0350771	0,0660824	0,7634511	1,0081007	0,2297814	0,3352620	0,5716115	0,3710189	0,5810050	0,3375529	0,4603248	0,3066273	0,3068329	0,4042785
360	0,6066156	0,7386411	0,6282225	0,0214528	1,0023503	0,1128567	1,0120111	0,6585820	0,2245795	0,5752147	0,6696329	0,6618517	0,5921832	0,3944177	0,1542771	0,3806026	0,0090734	0,4638378	0,3902339	0,0117306	0,7287187	0,1098095	0,6223242	0,4622947	0,8537192	0,2074754	0,1355633	0,7981713	0,8168647	0,2652357	0,9322575	0,3599510	0,1048112	0,9300744	0,2118561	0,7106321	1,0075958	0,3817065	0,4810852	0,0364125	0,6632158	0,0564937	0,3779851	0,9505354	0,6315241	0,4582731	0,8585994	0,0348390	0,4442684	0,0143008	0,0298738	0,0707525	0,8967596	0,9913460	0,1953029	0,3355853	0,5059592	0,4033053	0,5469453	0,3593088	0,4723099	0,3741922	0,3387428	0,4293031
380	0,5796854	0,6842493	0,6511588	0,0226334	0,9858437	0,0954871	0,9981356	0,6799763	0,2222796	0,5139177	0,7021909	0,6541749	0,6289404	0,4169547	0,1096710	0,4033971	0,0176546	0,4824671	0,3858556	0,0201224	0,7141623	0,1134867	0,5894620	0,5364168	0,9524860	0,2308186	0,1693621	0,8475925	0,8134574	0,2804844	0,8871553	0,3923643	0,0999347	0,9126974	0,1988404	0,6781610	1,0140647	0,4306263	0,5169392	0,0327403	0,7017638	0,0691490	0,3685484	0,9549250	0,6338970	0,4837180	0,8116795	0,0277137	0,4384795	0,0065726	0,0462033	0,0773599	0,8377330	0,9969704	0,2017392	0,4172725	0,5170223	0,4439072	0,5106614	0,4406329	0,4247919	0,3764176	0,3788793	0,4010709
400	0,5259447	0,7863358	0,6249118	0,0376921	0,9375243	0,1030661	0,9747741	0,6531959	0,2743002	0,5044836	0,7152951	0,6495464	0,6127545	0,4186012	0,0805044	0,3625849	0,0161250	0,4986132	0,3842443	0,0246522	0,7341605	0,1331429	0,6694611	0,5737361	0,8990753	0,2553118	0,1977854	0,8823667	0,7566562	0,2809029	0,9770830	0,3961690	0,1132227	0,9299559	0,1833350	0,6807767	0,9813250	0,3977648	0,5933838	0,0306955	0,6698530	0,0535195	0,3478954	0,9487454	0,6207220	0,5403670	0,8222333	0,0368430	0,5034499	0,0136247	0,0507961	0,0921073	0,8486972	1,0089471	0,1879574	0,3554874	0,5114322	0,4892450	0,4488479	0,4111953	0,3744648	0,4238101	0,4005801	0,3668905
420	0,5066474	0,8533017	0,6215061	0,0444331	0,9864107	0,1064867	0,9742534	0,6712666	0,2557500	0,5806827	0,7359958	0,6065193	0,6104318	0,4366248	0,0486844	0,3853658	0,0218942	0,5012283	0,4031359	0,0281449	0,7330276	0,1279776	0,6279477	0,5698989	0,8911304	0,2756624	0,1853152	0,8754846	0,7250580	0,3087581	0,9962652	0,4210770	0,1140533	0,8999288	0,1665876	0,7232747	1,0205324	0,4569516	0,6179505	0,0292202	0,6815417	0,0672755	0,3681372	0,9359654	0,6593430	0,5848560	0,7841775	0,0351570	0,5293247	0,0276790	0,0279005	0,1050306	0,8204574	1,0529162	0,1956096	0,3405251	0,4954986	0,4855752	0,5093821	0,4009149	0,3635537	0,3563329	0,4078148	0,3461744
440	0,5262743	0,8494322	0,6259610	0,0500022	0,9546089	0,0977530	0,9128486	0,6394086	0,2252390	0,5681493	0,7309149	0,6072439	0,6190205	0,4262466	0,0885700	0,4042835	0,0189624	0,4665632	0,4320655	0,0204949	0,7167159	0,1157356	0,6340044	0,6202848	0,8417025	0,2980735	0,1716386	0,8576752	0,7291740	0,2816941	1,0089821	0,4124374	0,1189704	0,8255356	0,1621882	0,6826820	1,0045254	0,4034276	0,5399971	0,0373947	0,6368686	0,0464630	0,3437188	1,0311586	0,6238571	0,5776052	0,7738231	0,0346851	0,5739235	0,0133959	0,0274308	0,0842174	0,7312423	1,0898375	0,1685855	0,3287500	0,5320037	0,4472240	0,4341780	0,4098358	0,4236220	0,3338984	0,3998652	0,3863160
