"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
620	0,2796003	1,0000000	0,1245708	0,9136027	0,0210753	0,0573948	0,7341245	0,2678122	0,0345804	0,5838269	0,4857332	0,9460719	0,8905043	0,0011717	0,6036382	0,2822814	0,1104836	0,9778862	0,0177186	0,1155472	0,7299657	0,3989931	0,9182360	0,2958450	0,4620584	0,2367251	0,1838072	0,5926920	0,5692824	0,6572407	0,1254346	0,3793199	0,5237935	0,0982864	0,1791784	0,4158168	0,3741323	0,0058080	0,7902506	0,0023918	0,7622617	0,2730786	0,5526272	0,6280295	0,1592682	0,3519182	0,8682691	0,9018940	0,9652021	0,3770775	0,4725224	0,7344516	0,6409815	0,0040875	0,5384859	0,4152084	0,5569545	0,0558301	0,1209566	0,2038000	0,0882875	0,6794118	0,0484721	0,7720454
640	0,2796002	1,0000000	0,1245708	0,9136032	0,0210753	0,0573948	0,7341245	0,2678124	0,0345803	0,5838269	0,5376058	0,9460720	0,8905049	0,0011717	0,6036382	0,2822814	0,1104836	0,9778863	0,0177186	0,1155472	0,7299657	0,3781039	0,9182361	0,2072238	0,4665467	0,2367252	0,1838072	0,5926921	0,5692824	0,6572407	0,1254346	0,3851539	0,5237932	0,0982864	0,1791785	0,4482158	0,2610378	0,0058080	0,7722194	0,0023918	0,8168688	0,1855616	0,5526276	0,6907680	0,1592682	0,3519189	0,8682693	0,9018941	0,9652020	0,3770784	0,4725224	0,7344517	0,7026257	0,0040875	0,4299567	0,4152085	0,4347095	0,0558301	0,1209563	0,2037995	0,0882875	0,6794122	0,0484721	0,7720455
660	0,2796002	1,0000000	0,1245709	0,9136035	0,0210753	0,0573948	0,7341245	0,2678125	0,0345803	0,5838268	0,5719587	0,9460720	0,8905053	0,0011717	0,6036382	0,2822814	0,1104836	0,9778863	0,0177186	0,1155472	0,7299658	0,3619084	0,9182361	0,1434734	0,4698495	0,2367253	0,1838072	0,5926921	0,5692824	0,6572407	0,1254346	0,3892921	0,5237930	0,0982864	0,1791786	0,4749658	0,1786498	0,0058080	0,7578140	0,0023917	0,8610372	0,1264254	0,5526279	0,7451431	0,1592682	0,3519194	0,8682695	0,9018942	0,9652019	0,3770792	0,4725224	0,7344517	0,7575281	0,0040875	0,3365982	0,4152086	0,3418499	0,0558301	0,1209561	0,2037991	0,0882875	0,6794126	0,0484721	0,7720456
680	0,2796001	1,0000000	0,1245709	0,9136038	0,0210753	0,0573948	0,7341245	0,2678127	0,0345803	0,5838268	0,5943571	0,9460720	0,8905056	0,0011717	0,6036382	0,2822814	0,1104836	0,9778864	0,0177186	0,1155472	0,7299658	0,3499808	0,9182362	0,0998327	0,4721601	0,2367254	0,1838072	0,5926921	0,5692824	0,6572407	0,1254346	0,3920952	0,5237928	0,0982864	0,1791786	0,4959458	0,1212647	0,0058080	0,7468630	0,0023917	0,8949804	0,0884874	0,5526281	0,7899130	0,1592682	0,3519199	0,8682697	0,9018943	0,9652019	0,3770798	0,4725224	0,7344517	0,8039770	0,0040875	0,2603083	0,4152087	0,2748222	0,0558301	0,1209559	0,2037987	0,0882875	0,6794130	0,0484721	0,7720457
700	0,2796001	1,0000000	0,1245710	0,9136041	0,0210753	0,0573948	0,7341245	0,2678128	0,0345803	0,5838267	0,6088740	0,9460721	0,8905059	0,0011717	0,6036382	0,2822814	0,1104836	0,9778864	0,0177186	0,1155472	0,7299659	0,3414891	0,9182362	0,0709009	0,4737240	0,2367255	0,1838072	0,5926922	0,5692824	0,6572408	0,1254346	0,3939403	0,5237927	0,0982864	0,1791787	0,5118513	0,0823825	0,0058080	0,7388019	0,0023917	0,9202007	0,0649692	0,5526283	0,8255456	0,1592682	0,3519203	0,8682698	0,9018943	0,9652018	0,3770804	0,4725224	0,7344517	0,8419600	0,0040875	0,2000469	0,4152088	0,2280360	0,0558301	0,1209557	0,2037985	0,0882875	0,6794132	0,0484721	0,7720457
720	0,2796001	1,0000000	0,1245710	0,9136043	0,0210753	0,0573948	0,7341245	0,2678129	0,0345803	0,5838267	0,6182610	0,9460721	0,8905062	0,0011717	0,6036382	0,2822814	0,1104836	0,9778864	0,0177186	0,1155472	0,7299659	0,3355871	0,9182363	0,0521410	0,4747584	0,2367255	0,1838072	0,5926922	0,5692824	0,6572408	0,1254346	0,3951320	0,5237926	0,0982864	0,1791787	0,5236226	0,0565069	0,0058080	0,7329995	0,0023917	0,9384979	0,0507408	0,5526285	0,8532309	0,1592682	0,3519206	0,8682699	0,9018944	0,9652018	0,3770808	0,4725224	0,7344517	0,8722780	0,0040875	0,1535801	0,4152089	0,1961421	0,0558301	0,1209556	0,2037982	0,0882875	0,6794134	0,0484721	0,7720458
740	0,2796000	1,0000000	0,1245710	0,9136045	0,0210753	0,0573948	0,7341245	0,2678129	0,0345803	0,5838267	0,6243252	0,9460721	0,8905064	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299659	0,3315576	0,9182363	0,0401709	0,4754310	0,2367256	0,1838072	0,5926922	0,5692824	0,6572408	0,1254346	0,3958917	0,5237925	0,0982864	0,1791788	0,5321792	0,0394957	0,0058080	0,7288904	0,0023917	0,9515391	0,0422878	0,5526286	0,8743583	0,1592682	0,3519209	0,8682700	0,9018944	0,9652018	0,3770812	0,4725224	0,7344517	0,8960439	0,0040875	0,1183894	0,4152089	0,1747780	0,0558301	0,1209554	0,2037980	0,0882875	0,6794136	0,0484721	0,7720458
760	0,2796000	1,0000000	0,1245710	0,9136047	0,0210753	0,0573948	0,7341245	0,2678130	0,0345803	0,5838267	0,6282416	0,9460721	0,8905065	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3288444	0,9182363	0,0326244	0,4758627	0,2367256	0,1838072	0,5926922	0,5692824	0,6572408	0,1254346	0,3963715	0,5237924	0,0982864	0,1791788	0,5383129	0,0284065	0,0058080	0,7260159	0,0023917	0,9607076	0,0373364	0,5526288	0,8902584	0,1592682	0,3519211	0,8682701	0,9018944	0,9652017	0,3770815	0,4725224	0,7344517	0,9144140	0,0040875	0,0921076	0,4152090	0,1606586	0,0558301	0,1209553	0,2037979	0,0882875	0,6794138	0,0484721	0,7720458
780	0,2796000	1,0000000	0,1245711	0,9136048	0,0210753	0,0573948	0,7341245	0,2678131	0,0345803	0,5838267	0,6307704	0,9460721	0,8905067	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3270375	0,9182363	0,0279106	0,4761371	0,2367256	0,1838072	0,5926923	0,5692824	0,6572408	0,1254346	0,3966725	0,5237923	0,0982864	0,1791788	0,5426613	0,0212209	0,0058080	0,7240240	0,0023917	0,9670840	0,0344685	0,5526289	0,9020923	0,1592682	0,3519213	0,8682702	0,9018945	0,9652017	0,3770818	0,4725224	0,7344517	0,9284550	0,0040875	0,0726964	0,4152090	0,1514258	0,0558301	0,1209553	0,2037977	0,0882875	0,6794139	0,0484721	0,7720459
800	0,2796000	1,0000000	0,1245711	0,9136049	0,0210753	0,0573948	0,7341245	0,2678131	0,0345803	0,5838266	0,6324032	0,9460722	0,8905068	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3258448	0,9182363	0,0249874	0,4763100	0,2367257	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3968604	0,5237923	0,0982864	0,1791788	0,5457164	0,0165846	0,0058080	0,7226539	0,0023917	0,9714797	0,0328227	0,5526289	0,9108207	0,1592682	0,3519215	0,8682702	0,9018945	0,9652017	0,3770820	0,4725224	0,7344518	0,9390892	0,0040875	0,0584890	0,4152090	0,1454399	0,0558301	0,1209552	0,2037976	0,0882875	0,6794140	0,0484721	0,7720459
820	0,2796000	1,0000000	0,1245711	0,9136050	0,0210753	0,0573948	0,7341245	0,2678131	0,0345803	0,5838266	0,6334575	0,9460722	0,8905069	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3250633	0,9182364	0,0231850	0,4764183	0,2367257	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3969774	0,5237922	0,0982864	0,1791789	0,5478467	0,0136024	0,0058080	0,7217171	0,0023917	0,9744880	0,0318853	0,5526290	0,9172103	0,1592682	0,3519216	0,8682703	0,9018945	0,9652017	0,3770822	0,4725224	0,7344518	0,9470819	0,0040875	0,0481685	0,4152091	0,1415863	0,0558301	0,1209551	0,2037975	0,0882875	0,6794141	0,0484721	0,7720459
840	0,2796000	1,0000000	0,1245711	0,9136050	0,0210753	0,0573948	0,7341245	0,2678132	0,0345803	0,5838266	0,6341382	0,9460722	0,8905070	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3245545	0,9182364	0,0220787	0,4764857	0,2367257	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3970499	0,5237922	0,0982864	0,1791789	0,5493229	0,0116886	0,0058080	0,7210797	0,0023917	0,9765343	0,0313549	0,5526291	0,9218584	0,1592682	0,3519217	0,8682703	0,9018945	0,9652017	0,3770824	0,4725224	0,7344518	0,9530508	0,0040875	0,0407190	0,4152091	0,1391200	0,0558301	0,1209551	0,2037974	0,0882875	0,6794142	0,0484721	0,7720459
860	0,2795999	1,0000000	0,1245711	0,9136051	0,0210753	0,0573948	0,7341245	0,2678132	0,0345803	0,5838266	0,6345777	0,9460722	0,8905071	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3242249	0,9182364	0,0214023	0,4765275	0,2367257	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3970948	0,5237921	0,0982864	0,1791789	0,5503402	0,0104623	0,0058080	0,7206477	0,0023917	0,9779191	0,0310565	0,5526291	0,9252213	0,1592682	0,3519218	0,8682704	0,9018945	0,9652017	0,3770825	0,4725224	0,7344518	0,9574836	0,0040875	0,0353710	0,4152091	0,1375493	0,0558301	0,1209551	0,2037974	0,0882875	0,6794143	0,0484721	0,7720460
880	0,2795999	1,0000000	0,1245711	0,9136052	0,0210753	0,0573948	0,7341245	0,2678132	0,0345803	0,5838266	0,6348615	0,9460722	0,8905071	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3240124	0,9182364	0,0209900	0,4765534	0,2367257	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971226	0,5237921	0,0982864	0,1791789	0,5510381	0,0096776	0,0058080	0,7203558	0,0023917	0,9788521	0,0308893	0,5526292	0,9276431	0,1592682	0,3519219	0,8682704	0,9018945	0,9652016	0,3770826	0,4725224	0,7344518	0,9607600	0,0040875	0,0315495	0,4152091	0,1365531	0,0558301	0,1209550	0,2037973	0,0882875	0,6794143	0,0484721	0,7720460
900	0,2795999	1,0000000	0,1245711	0,9136052	0,0210753	0,0573948	0,7341246	0,2678132	0,0345803	0,5838266	0,6350447	0,9460722	0,8905072	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299660	0,3238760	0,9182364	0,0207393	0,4765693	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971398	0,5237921	0,0982864	0,1791789	0,5515149	0,0091758	0,0058080	0,7201592	0,0023917	0,9794783	0,0307961	0,5526292	0,9293800	0,1592682	0,3519219	0,8682704	0,9018945	0,9652016	0,3770827	0,4725224	0,7344518	0,9631715	0,0040875	0,0288300	0,4152091	0,1359237	0,0558301	0,1209550	0,2037973	0,0882875	0,6794144	0,0484721	0,7720460
920	0,2795999	1,0000000	0,1245711	0,9136052	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6351630	0,9460722	0,8905072	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299661	0,3237887	0,9182364	0,0205871	0,4765790	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971504	0,5237921	0,0982864	0,1791789	0,5518395	0,0088552	0,0058080	0,7200270	0,0023917	0,9798972	0,0307443	0,5526292	0,9306214	0,1592682	0,3519220	0,8682704	0,9018946	0,9652016	0,3770828	0,4725224	0,7344518	0,9649400	0,0040875	0,0269016	0,4152091	0,1355272	0,0558301	0,1209550	0,2037972	0,0882875	0,6794144	0,0484721	0,7720460
940	0,2795999	1,0000000	0,1245711	0,9136053	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6352394	0,9460722	0,8905072	0,0011717	0,6036382	0,2822814	0,1104836	0,9778865	0,0177186	0,1155472	0,7299661	0,3237329	0,9182364	0,0204950	0,4765850	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971569	0,5237920	0,0982864	0,1791789	0,5520598	0,0086505	0,0058080	0,7199383	0,0023917	0,9801765	0,0307156	0,5526292	0,9315058	0,1592682	0,3519220	0,8682705	0,9018946	0,9652016	0,3770829	0,4725224	0,7344518	0,9662325	0,0040875	0,0255386	0,4152092	0,1352781	0,0558301	0,1209550	0,2037972	0,0882875	0,6794144	0,0484721	0,7720460
960	0,2795999	1,0000000	0,1245711	0,9136053	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6352887	0,9460722	0,8905073	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236975	0,9182364	0,0204392	0,4765887	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971609	0,5237920	0,0982864	0,1791789	0,5522089	0,0085197	0,0058080	0,7198789	0,0023917	0,9803624	0,0306998	0,5526293	0,9321340	0,1592682	0,3519221	0,8682705	0,9018946	0,9652016	0,3770829	0,4725224	0,7344518	0,9671745	0,0040875	0,0245779	0,4152092	0,1351219	0,0558301	0,1209549	0,2037972	0,0882875	0,6794145	0,0484721	0,7720460
980	0,2795999	1,0000000	0,1245711	0,9136053	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353206	0,9460722	0,8905073	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236750	0,9182364	0,0204056	0,4765909	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971634	0,5237920	0,0982864	0,1791789	0,5523096	0,0084363	0,0058080	0,7198391	0,0023917	0,9804858	0,0306911	0,5526293	0,9325792	0,1592682	0,3519221	0,8682705	0,9018946	0,9652016	0,3770830	0,4725224	0,7344518	0,9678592	0,0040875	0,0239025	0,4152092	0,1350243	0,0558301	0,1209549	0,2037971	0,0882875	0,6794145	0,0484721	0,7720460
1000	0,2795999	1,0000000	0,1245711	0,9136053	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353412	0,9460722	0,8905073	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236608	0,9182364	0,0203852	0,4765923	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971649	0,5237920	0,0982864	0,1791789	0,5523773	0,0083831	0,0058080	0,7198126	0,0023917	0,9805675	0,0306863	0,5526293	0,9328940	0,1592682	0,3519221	0,8682705	0,9018946	0,9652016	0,3770830	0,4725224	0,7344518	0,9683557	0,0040875	0,0234288	0,4152092	0,1349633	0,0558301	0,1209549	0,2037971	0,0882875	0,6794145	0,0484721	0,7720460
1020	0,2795999	1,0000000	0,1245711	0,9136053	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353544	0,9460722	0,8905073	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236517	0,9182364	0,0203730	0,4765931	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971659	0,5237920	0,0982864	0,1791789	0,5524229	0,0083491	0,0058080	0,7197949	0,0023917	0,9806215	0,0306836	0,5526293	0,9331161	0,1592682	0,3519221	0,8682705	0,9018946	0,9652016	0,3770830	0,4725224	0,7344518	0,9687150	0,0040875	0,0230972	0,4152092	0,1349253	0,0558301	0,1209549	0,2037971	0,0882875	0,6794145	0,0484721	0,7720460
1040	0,2795999	1,0000000	0,1245711	0,9136054	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353630	0,9460722	0,8905073	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236461	0,9182364	0,0203656	0,4765936	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971664	0,5237920	0,0982864	0,1791789	0,5524535	0,0083274	0,0058080	0,7197831	0,0023917	0,9806572	0,0306822	0,5526293	0,9332725	0,1592682	0,3519222	0,8682705	0,9018946	0,9652016	0,3770831	0,4725224	0,7344518	0,9689744	0,0040875	0,0228655	0,4152092	0,1349017	0,0558301	0,1209549	0,2037971	0,0882875	0,6794145	0,0484721	0,7720460
1060	0,2795999	1,0000000	0,1245711	0,9136054	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353686	0,9460722	0,8905074	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236425	0,9182364	0,0203611	0,4765939	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971668	0,5237920	0,0982864	0,1791789	0,5524740	0,0083136	0,0058080	0,7197752	0,0023917	0,9806807	0,0306814	0,5526293	0,9333825	0,1592682	0,3519222	0,8682705	0,9018946	0,9652016	0,3770831	0,4725224	0,7344518	0,9691614	0,0040875	0,0227039	0,4152092	0,1348870	0,0558301	0,1209549	0,2037971	0,0882875	0,6794145	0,0484721	0,7720460
1080	0,2795999	1,0000000	0,1245711	0,9136054	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353721	0,9460722	0,8905074	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236402	0,9182364	0,0203585	0,4765941	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971670	0,5237920	0,0982864	0,1791789	0,5524876	0,0083048	0,0058080	0,7197699	0,0023917	0,9806962	0,0306810	0,5526293	0,9334597	0,1592682	0,3519222	0,8682705	0,9018946	0,9652016	0,3770831	0,4725224	0,7344518	0,9692959	0,0040875	0,0225914	0,4152092	0,1348779	0,0558301	0,1209549	0,2037971	0,0882875	0,6794145	0,0484721	0,7720460
1100	0,2795999	1,0000000	0,1245711	0,9136054	0,0210753	0,0573948	0,7341246	0,2678133	0,0345803	0,5838266	0,6353744	0,9460722	0,8905074	0,0011717	0,6036382	0,2822814	0,1104836	0,9778866	0,0177186	0,1155472	0,7299661	0,3236388	0,9182364	0,0203568	0,4765942	0,2367258	0,1838072	0,5926923	0,5692825	0,6572408	0,1254346	0,3971672	0,5237920	0,0982864	0,1791789	0,5524968	0,0082992	0,0058080	0,7197665	0,0023917	0,9807064	0,0306808	0,5526293	0,9335138	0,1592682	0,3519222	0,8682705	0,9018946	0,9652016	0,3770831	0,4725224	0,7344518	0,9693926	0,0040875	0,0225131	0,4152092	0,1348722	0,0558301	0,1209549	0,2037971	0,0882875	0,6794146	0,0484721	0,7720460

0	0,2796980	1,0000000	0,1244773	0,9128385	0,0210753	0,0573948	0,7341175	0,2675815	0,0345864	0,5840653	0,6348880	0,9459876	0,8897024	0,0011762	0,6036382	0,2822814	0,1104836	0,9777981	0,0177184	0,1155434	0,7298716	0,3228090	0,9181275	0,0203544	0,4765140	0,2365368	0,1838134	0,5926007	0,5692563	0,6572338	0,1254356	0,3970561	0,5239512	0,0982872	0,1784835	0,5523530	0,0082897	0,0058194	0,7182706	0,0024198	0,9805863	0,0306866	0,5520717	0,9334578	0,1592682	0,3508569	0,8678683	0,9017384	0,9653261	0,3759830	0,4725224	0,7344232	0,9693435	0,0040875	0,0223367	0,4149945	0,1348630	0,0558301	0,1214434	0,2046039	0,0882806	0,6786587	0,0484721	0,7718768
20	0,3101437	1,0000000	0,1241753	0,9096195	0,0210753	0,0573948	0,6805512	0,2675330	0,0346488	0,5841448	0,6319124	0,9436452	0,8897084	0,0011766	0,5947245	0,2824010	0,1107156	0,9776855	0,1911736	0,1155440	0,7495239	0,3229892	0,8877624	0,0203544	0,4766510	0,2367010	0,1841041	0,5924437	0,5692421	0,6571827	0,1254374	0,4353683	0,5453900	0,0982871	0,2040412	0,5530364	0,0082896	0,0058175	0,7184727	0,0024151	0,9105210	0,0307191	0,5808149	0,9105265	0,1592981	0,4228916	0,8679361	0,9012229	0,9653067	0,3761432	0,4340535	0,7344275	0,9691159	0,0717842	0,0588622	0,4140823	0,1716626	0,2181121	0,1216844	0,2051610	0,0986255	0,6507559	0,0484724	0,7715301
40	0,3691334	1,0000000	0,1214976	0,8960160	0,0210753	0,0573948	0,5872653	0,2667851	0,0354299	0,5852747	0,6073829	0,9368888	0,8885094	0,0011860	0,5837322	0,2832907	0,1170049	0,9761610	0,4218337	0,1155445	0,7852147	0,3239250	0,8319930	0,0203575	0,4782443	0,2382128	0,1870725	0,5907817	0,5691227	0,6565688	0,1256491	0,4992192	0,5925307	0,0982889	0,2491584	0,5591218	0,0082895	0,0058181	0,7184195	0,0024118	0,7713468	0,0311526	0,6348592	0,8609021	0,1595330	0,5462320	0,8679887	0,8958448	0,9653427	0,3761069	0,3623196	0,7344312	0,9651921	0,2017028	0,1355072	0,4060000	0,2407642	0,4574304	0,1252653	0,2126941	0,1194454	0,5890747	0,0485160	0,7679410
60	0,4298077	1,0000000	0,1155015	0,8621224	0,0210753	0,0573948	0,5044402	0,2648721	0,0379887	0,5877038	0,5562159	0,9247951	0,8848427	0,0012088	0,5780664	0,2849047	0,1418807	0,9708425	0,5869362	0,1155449	0,8199761	0,3277154	0,7703450	0,0203927	0,4837200	0,2429580	0,1953874	0,5869314	0,5693682	0,6545717	0,1278620	0,5529826	0,6525767	0,0982944	0,2914185	0,5742910	0,0082896	0,0058405	0,7175986	0,0024122	0,6243350	0,0333046	0,6887621	0,8020267	0,1599895	0,6584042	0,8680085	0,8809735	0,9656400	0,3752167	0,2913853	0,7344344	0,9485292	0,3337492	0,2215522	0,3877065	0,3093497	0,6395254	0,1367133	0,2356198	0,1417584	0,5135752	0,0490159	0,7584782
80	0,4819897	1,0000000	0,1073515	0,8030475	0,0210753	0,0573948	0,4446533	0,2619165	0,0430639	0,5909237	0,4928240	0,9074482	0,8783093	0,0012413	0,5763455	0,2864721	0,1867141	0,9599200	0,6908289	0,1155453	0,8501431	0,3392846	0,7081758	0,0205509	0,4941814	0,2518773	0,2093916	0,5828862	0,5718289	0,6508877	0,1358866	0,5904818	0,7140647	0,0983053	0,3246867	0,5972353	0,0082901	0,0059365	0,7153729	0,0024217	0,4946226	0,0420595	0,7336365	0,7423688	0,1604742	0,7447121	0,8679553	0,8560900	0,9664692	0,3726200	0,2324876	0,7344370	0,9091003	0,4457496	0,3022786	0,3627023	0,3661730	0,7553328	0,1585465	0,2764879	0,1617297	0,4356211	0,0511544	0,7433170
100	0,5232008	1,0000000	0,0986298	0,7243474	0,0210752	0,0573948	0,4058913	0,2583000	0,0506907	0,5944185	0,4315540	0,8864202	0,8694072	0,0012774	0,5762574	0,2874663	0,2433273	0,9436628	0,7535280	0,1155456	0,8777498	0,3670661	0,6500824	0,0209903	0,5084318	0,2643396	0,2274024	0,5815999	0,5794389	0,6462233	0,1523715	0,6159352	0,7682732	0,0983233	0,3489485	0,6243505	0,0082912	0,0061710	0,7112773	0,0024468	0,3896736	0,0704732	0,7677450	0,6860451	0,1608245	0,8063596	0,8677741	0,8240734	0,9679692	0,3678332	0,1873408	0,7344393	0,8450121	0,5328062	0,3717191	0,3359703	0,4093370	0,8231125	0,1902655	0,3315570	0,1781152	0,3622372	0,0566400	0,7243854
120	0,5541781	1,0000000	0,0904687	0,6361182	0,0210751	0,0573948	0,3824319	0,2544102	0,0602812	0,5978341	0,3796060	0,8639180	0,8592291	0,0013134	0,5765196	0,2878646	0,3028300	0,9243513	0,7907962	0,1155458	0,9040198	0,4150101	0,5998718	0,0218970	0,5241272	0,2786717	0,2470376	0,5847305	0,5946396	0,6420000	0,1766038	0,6348520	0,8115317	0,0983482	0,3661524	0,6521806	0,0082938	0,0065891	0,7051821	0,0024931	0,3089792	0,1351392	0,7921201	0,6350418	0,1610037	0,8486204	0,8674116	0,7890007	0,9700799	0,3609235	0,1542267	0,7344412	0,7631854	0,5970723	0,4284630	0,3111144	0,4404936	0,8609699	0,2292643	0,3944334	0,1908847	0,2972669	0,0669617	0,7039810
140	0,5767344	1,0000000	0,0834426	0,5473875	0,0210750	0,0573948	0,3689468	0,2505464	0,0709693	0,6009439	0,3386831	0,8419541	0,8490465	0,0013475	0,5767102	0,2879017	0,3590086	0,9048840	0,8128217	0,1155460	0,9275716	0,4768546	0,5593158	0,0234035	0,5391348	0,2930233	0,2662281	0,5921796	0,6176728	0,6395720	0,2054757	0,6508945	0,8438428	0,0983771	0,3785331	0,6783503	0,0082992	0,0071983	0,6972848	0,0025632	0,2489728	0,2379304	0,8086294	0,5902104	0,1610582	0,8768242	0,8668322	0,7544895	0,9726027	0,3523669	0,1305860	0,7344428	0,6734695	0,6429234	0,4732846	0,2899322	0,4622413	0,8815065	0,2721972	0,4590421	0,2005033	0,2422110	0,0826904	0,6840031
160	0,5928063	1,0000000	0,0777193	0,4642730	0,0210750	0,0573948	0,3615309	0,2469066	0,0819330	0,6036225	0,3078112	0,8219391	0,8399263	0,0013796	0,5767880	0,2878105	0,4085104	0,8875211	0,8258100	0,1155462	0,9470342	0,5421178	0,5282517	0,0255203	0,5521320	0,3059239	0,2836082	0,6027848	0,6464189	0,6396614	0,2354402	0,6656960	0,8669229	0,0984057	0,3879596	0,7016165	0,0083098	0,0079705	0,6880090	0,0026560	0,2053829	0,3616425	0,8191839	0,5517292	0,1610516	0,8952647	0,8660303	0,7230036	0,9752962	0,3428173	0,1140067	0,7344442	0,5843199	0,6748533	0,5078457	0,2728980	0,4770665	0,8924333	0,3159533	0,5208769	0,2075756	0,1970491	0,1032653	0,6657119
180	0,6040844	1,0000000	0,0732341	0,3901309	0,0210749	0,0573948	0,3576250	0,2436036	0,0925690	0,6058275	0,2851341	0,8046291	0,8325124	0,0014097	0,5768041	0,2877207	0,4500960	0,8734480	0,8334627	0,1155464	0,9621262	0,6026222	0,5053830	0,0281279	0,5625985	0,3164468	0,2985000	0,6150957	0,6776481	0,6422778	0,2637474	0,6796196	0,8829179	0,0984308	0,3957360	0,7215928	0,0083280	0,0088547	0,6778826	0,0027664	0,1742558	0,4847994	0,8254566	0,5193555	0,1610281	0,9071086	0,8650347	0,6958275	0,9779468	0,3329217	0,1025223	0,7344453	0,5014205	0,6966897	0,5340197	0,2597422	0,4869972	0,8981695	0,3581168	0,5771528	0,2126827	0,1609125	0,1272800	0,6497692
