hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
0,3915474	0,5046092	0,3901011	0,3338617	0,5170075	0,5504802	0,3240019	0,4763943	0,2814852	0,2963481	0,1886880	0,4295953	0,3707378	0,2424345	0,5041517	0,5393178	0,3190052	0,4860362	0,0181216	0,0039770	0,1740248	0,1844827	0,0687929	0,1307063	0,5330826	0,5605683	0,5846162	0,3232965	0,0332008	0,1706844	0,2721141	0,0032169	0,2817225	0,2677689	0,2756529	0,0233438	0,2779309	0,4428862	0,7266995	0,2432093	0,6124221	0,1459409	0,7545086	0,1188468	0,1934479	0,3204250	0,0706755	0,7544067	0,3788499	0,4954489	0,6266306	0,1715237	0,4947685	0,2379777	0,5843763	0,2409568	0,2098799	0,3233754	0,5101565	0,6311240	0,3099821	0,5956919	0,4514000	0,2478746
