"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
680	0,8014995	0,2310392	0,2270043	0,0289900	0,6588321	0,2229160	0,5752109	0,1431371	0,2185547	0,7877776	0,5081279	0,3886795	0,5066556	0,2392225	0,0650626	0,3310136	0,1184180	0,1822186	0,3501734	0,0578400	0,2684562	0,1209385	0,4396438	0,6532633	0,5934366	0,3993413	0,3041505	0,4025258	0,0590226	0,1389688	0,1127380	0,4985938	0,3763545	0,7730448	0,4815372	0,1385663	0,8845606	0,3993492	0,7306580	0,0394717	0,7740753	0,1099739	0,0829858	0,5734015	0,6106643	0,6519573	0,2818998	0,1321796	0,0702133	0,0870223	0,0446856	0,1057583	0,0515978	0,8196068	0,1295956	0,2451251	0,1871348	0,4059828	0,2367572	0,5918003	0,1666101	0,2562245	0,5492867	0,0338409
700	0,7458098	0,1950208	0,1621786	0,0355462	0,6901604	0,2095392	0,7113650	0,0976229	0,2658239	0,6297477	0,5270244	0,3249957	0,5405374	0,2026866	0,0791588	0,2800362	0,1224352	0,1702819	0,3399368	0,0653925	0,2292562	0,0859440	0,4270995	0,5156405	0,5888130	0,4931823	0,2506898	0,4567755	0,0452152	0,0786678	0,1394603	0,4275208	0,3213764	0,7217452	0,4618320	0,0918157	0,8762010	0,4462399	0,6127935	0,0310616	0,7296651	0,1101802	0,0587681	0,7012471	0,6887610	0,6422801	0,2789520	0,1734916	0,0595984	0,0731937	0,0463701	0,0356515	0,0596451	0,6906990	0,1217918	0,3210091	0,0860590	0,3754649	0,3385131	0,6699830	0,2248521	0,2516068	0,4981647	0,0225772
720	0,7572248	0,2105681	0,1468616	0,0359003	0,6606533	0,1681741	0,5458808	0,1472513	0,3014624	0,6683814	0,6801537	0,4031002	0,6126381	0,3707992	0,0535111	0,3480057	0,1085468	0,1741401	0,2949488	0,0534926	0,3286373	0,0635864	0,4020304	0,5302579	0,5653971	0,5121569	0,2293376	0,5544890	0,1121011	0,1365255	0,1217739	0,4294820	0,2059791	0,6752404	0,4611584	0,0436848	0,8155928	0,4230043	0,7172621	0,0289136	0,8329854	0,0558933	0,0995178	0,5936346	0,6094157	0,5604335	0,3226822	0,1726841	0,1319349	0,1806009	0,0254282	0,0482975	0,0827065	0,6567186	0,1573677	0,2672767	0,1358513	0,2356873	0,2934435	0,5404697	0,2301927	0,3002236	0,4555033	0,0379811
740	0,7766754	0,2546265	0,1416291	0,0665137	0,6115281	0,2235472	0,4786317	0,0667515	0,2884457	0,6813728	0,6276046	0,2952993	0,5649811	0,3044335	0,1353457	0,3497428	0,0667215	0,1342862	0,2318758	0,0487719	0,2805208	0,0859334	0,4093785	0,6615696	0,6767041	0,4677449	0,1625625	0,5397870	0,0863586	0,1440885	0,2161076	0,4020749	0,1625757	0,7425369	0,4100535	0,0662429	0,7817329	0,3195433	0,7268729	0,0270797	0,7817077	0,0761524	0,0781693	0,4648139	0,5863013	0,4899263	0,3391950	0,1769530	0,0646336	0,0416490	0,0314974	0,0470566	0,1099929	0,7230074	0,0974734	0,2477392	0,1571764	0,2445874	0,3569397	0,6212861	0,2067717	0,3227261	0,5167997	0,0451858
760	0,7375835	0,1601701	0,1897136	0,0521854	0,5468298	0,2589081	0,4695031	0,1188600	0,3242495	0,6798591	0,5992945	0,2939036	0,5206952	0,2885288	0,0654923	0,3087245	0,0499235	0,1589814	0,2318180	0,0634913	0,2706833	0,0614326	0,4001356	0,5654959	0,4878775	0,6361036	0,2059706	0,4935183	0,1010922	0,1168621	0,3596917	0,5015076	0,1633649	0,7494265	0,3941765	0,0925783	0,6912645	0,4348343	0,6179286	0,0276522	0,7225868	0,0971536	0,0636961	0,7354761	0,4735786	0,5814055	0,3901890	0,1379101	0,0783459	0,0664360	0,0139802	0,0406077	0,0928185	0,7055101	0,1621292	0,2726611	0,1272764	0,3380428	0,3168026	0,6253786	0,2188731	0,2574834	0,6043562	0,0437364
780	0,6318731	0,2103954	0,1627478	0,0336915	0,6965229	0,1670089	0,4643267	0,0911029	0,2823494	0,7416850	0,6417816	0,4246435	0,5799332	0,3681990	0,1136609	0,2963364	0,0423705	0,1376622	0,3096401	0,0423523	0,2449790	0,0530437	0,4560615	0,6527934	0,4781526	0,5467368	0,1735307	0,5526776	0,1414962	0,1115247	0,4481934	0,4412857	0,1305781	0,6573535	0,4745395	0,1106111	0,6353733	0,3275185	0,7120356	0,0481822	0,7621217	0,0729714	0,0380102	0,6365483	0,5333328	0,4697952	0,4443681	0,1988518	0,0495702	0,0667423	0,0461908	0,0684883	0,1090625	0,6921617	0,1497059	0,2147746	0,1658781	0,3051580	0,3960922	0,5953056	0,1994587	0,3533530	0,5415999	0,0231250
800	0,7895431	0,2536354	0,1598615	0,0143864	0,6332003	0,1702457	0,4225532	0,1254392	0,2025407	0,7628035	0,6015264	0,3995015	0,6357611	0,4279501	0,1106137	0,2326664	0,0346198	0,2040002	0,2838426	0,1309418	0,2532938	0,0791489	0,4630804	0,6219959	0,5118917	0,5189934	0,1626971	0,4989461	0,0592228	0,1239796	0,4323168	0,4621236	0,1330103	0,7186704	0,4342174	0,0888009	0,7488768	0,3497702	0,9323101	0,0440122	0,6331366	0,0887492	0,0624894	0,6355129	0,5426382	0,5033041	0,3785050	0,1583507	0,0582181	0,0636862	0,0352037	0,0893080	0,1843293	0,7269283	0,1604820	0,3037936	0,1743816	0,3145225	0,2649639	0,6800862	0,1760560	0,3161719	0,6129657	0,0463040
820	0,7810752	0,1883851	0,2220164	0,0306566	0,7000991	0,2076418	0,4980972	0,1185326	0,2798611	0,8882639	0,8393879	0,3398579	0,6675921	0,4055961	0,1031692	0,3679212	0,0237247	0,1877351	0,2267669	0,0381037	0,2535729	0,0486064	0,4337221	0,5106762	0,6923356	0,5572893	0,2025864	0,6890358	0,0743934	0,1395271	0,5729327	0,5037397	0,2221760	0,8785173	0,4349648	0,1094871	0,6573953	0,5072676	0,7205285	0,0245903	0,6776448	0,1053096	0,0792670	0,6690213	0,5503457	0,5648559	0,4509883	0,2431134	0,1414473	0,0626258	0,0128024	0,0361364	0,1247501	0,7538131	0,1904252	0,2213992	0,1256310	0,2825399	0,3589237	0,6048536	0,2396014	0,3423898	0,5682205	0,0316537
840	0,7467706	0,2139107	0,1851427	0,0191131	0,6802707	0,1794194	0,6280290	0,0938608	0,2617895	0,7508709	0,6482174	0,2998605	0,5861977	0,3377938	0,0626419	0,4294268	0,0327486	0,1331511	0,3401216	0,0920065	0,2883260	0,0930478	0,4724139	0,6393057	0,5580785	0,5800135	0,1795622	0,5180307	0,1303586	0,1869509	0,5430731	0,4353690	0,1291079	0,7938840	0,5471890	0,1545953	0,7315737	0,3993607	0,9138746	0,0187753	0,8415660	0,1328520	0,0883683	0,7815722	0,5653287	0,6448787	0,4789597	0,2276480	0,1433116	0,1260109	0,0138103	0,0718875	0,1329703	0,8813055	0,1784563	0,2321430	0,1336743	0,3620268	0,3849404	0,7320891	0,1796364	0,3068252	0,6360335	0,0382873
860	0,8396264	0,1827612	0,2432046	0,0703180	0,7138716	0,2816466	0,5107297	0,1348657	0,2523033	0,6784865	0,7098131	0,2113571	0,6446547	0,3144256	0,1366023	0,3680724	0,0389556	0,1934801	0,2848730	0,0784786	0,2368407	0,0536405	0,5179524	0,6854143	0,5034500	0,5197923	0,1855160	0,5724007	0,0740637	0,1373484	0,5918776	0,4125794	0,1984392	0,9584665	0,4070512	0,1313981	0,7042774	0,3967703	0,6513677	0,0163325	0,6703314	0,1320187	0,0378551	0,7038411	0,6409733	0,6918057	0,4840841	0,2614452	0,0831740	0,1224399	0,0337980	0,0544706	0,1798304	0,7278482	0,1519400	0,2411546	0,1003410	0,3403564	0,4409539	0,6589071	0,1453262	0,3229712	0,5760141	0,0193850
880	0,7563722	0,2040279	0,2243753	0,0387411	0,6872021	0,2850040	0,5692332	0,1840447	0,2841921	0,6899745	0,7381747	0,2885992	0,6972758	0,3033576	0,1171471	0,2397840	0,0468475	0,1833737	0,3034727	0,1298122	0,3322523	0,0985154	0,4897982	0,6185479	0,5550413	0,4922135	0,2191881	0,6159355	0,1272802	0,1789300	0,6119204	0,4566200	0,2526788	0,7816324	0,3936061	0,0976444	0,6731148	0,4074569	0,6084585	0,0259251	0,8131650	0,1136457	0,0432005	0,6794165	0,6465479	0,6160005	0,7253836	0,3189766	0,0783000	0,0909872	0,0233991	0,0499549	0,1845123	0,7235993	0,1611549	0,2236777	0,1260089	0,2940117	0,4120577	0,6348907	0,1601249	0,3224357	0,5779645	0,0377203
900	0,6518132	0,1891303	0,2835794	0,0175331	0,7518336	0,2926381	0,5727740	0,2004121	0,2953315	0,7790283	0,8337483	0,3109609	0,6606791	0,3863460	0,0732321	0,2516295	0,0277975	0,1669511	0,3671675	0,0870401	0,3037547	0,1089990	0,4197451	0,8222683	0,5488433	0,5606147	0,2571373	0,5621977	0,1415398	0,2106718	0,6311845	0,4772865	0,1559960	0,8213590	0,6250471	0,0802640	0,6506933	0,5040569	0,6158277	0,0204833	0,7102558	0,1104350	0,0568005	0,6863495	0,5659750	0,5117251	0,4529858	0,2907228	0,0735835	0,0882889	0,0209677	0,0977971	0,1706645	0,5988913	0,1459707	0,2967430	0,1618931	0,2552093	0,5201888	0,7518610	0,2087911	0,2936577	0,6010040	0,0436743
920	0,7348092	0,2661405	0,2316264	0,0415880	0,6814298	0,3024377	0,6748571	0,2071254	0,2434970	0,8054001	0,7427149	0,1910122	0,6687385	0,2878820	0,0663212	0,3022111	0,0714919	0,1976725	0,3269377	0,1375213	0,2555321	0,1192998	0,3951526	0,6171001	0,4716488	0,4767199	0,2119986	0,4841215	0,1382515	0,2235601	0,5403636	0,3984594	0,2194054	0,7333855	0,7313175	0,1776280	0,7559596	0,4088612	0,6913801	0,0277376	0,6861226	0,1201292	0,0600394	0,6870943	0,5409504	0,5391948	0,4438387	0,2722447	0,1193768	0,1006499	0,0364697	0,0836733	0,2036326	0,7326224	0,1684493	0,2913262	0,2295779	0,2835835	0,5081296	0,6337121	0,2595543	0,3005974	0,5739430	0,0335713
940	0,6966265	0,2828208	0,2478908	0,0427168	0,7142972	0,4123525	0,5537223	0,2306477	0,2594636	0,7682901	0,8225705	0,2246131	0,6836783	0,3993820	0,0860794	0,2809223	0,0205091	0,1812752	0,2503953	0,1529881	0,1970119	0,1143927	0,3903894	0,6950327	0,5547166	0,5444594	0,2649358	0,4501216	0,1379088	0,2360565	0,6796280	0,3114929	0,2595334	0,7533843	0,4868106	0,2123006	0,6543225	0,5160406	0,5826592	0,0542724	0,7213387	0,1445430	0,1088699	0,6718977	0,7351242	0,6132748	0,4127961	0,3029706	0,1868813	0,1053883	0,0200394	0,0563233	0,2037780	0,5772357	0,2298249	0,2071759	0,2209577	0,4004552	0,5018661	0,5334628	0,2744387	0,3064574	0,5237379	0,0609685
960	0,8133121	0,1735202	0,2762423	0,0357666	0,6507787	0,3810355	0,6844110	0,3330703	0,2363494	0,7475192	0,7510848	0,2017930	0,5550285	0,3284100	0,0886638	0,3129604	0,0489056	0,1491450	0,1977687	0,1444048	0,2776343	0,0737698	0,3841520	0,6639722	0,7019964	0,6005950	0,2056459	0,5284951	0,1402323	0,2782031	0,7103452	0,4918331	0,3203096	0,6901653	0,6341580	0,2291915	0,6062541	0,4143454	0,6417018	0,0440018	0,7833819	0,2379669	0,1397283	0,5714458	0,6896009	0,5822703	0,4307053	0,4631814	0,2969310	0,1821575	0,0293440	0,0376979	0,2643279	0,6579089	0,2709885	0,3358330	0,2177715	0,3033404	0,6559861	0,6746398	0,3317064	0,3277847	0,4358411	0,0352609
980	0,8604427	0,2239098	0,1958164	0,0187805	0,5594343	0,3806266	0,5818061	0,3219886	0,3312821	0,7849991	0,5804461	0,2281573	0,6367988	0,2936032	0,0690147	0,3191220	0,0853179	0,1914602	0,2588615	0,2139662	0,4093585	0,1103987	0,4667891	0,6868045	0,5805015	0,6478231	0,2767004	0,6185141	0,1234488	0,1701741	0,6340641	0,4344411	0,3579202	0,8179596	0,6628734	0,3356667	0,6468440	0,4718859	0,5639089	0,0903874	0,8260530	0,2616789	0,1899024	0,7885723	0,5901585	0,5723644	0,4801828	0,3330369	0,3356791	0,2386947	0,0230682	0,0606067	0,3540271	0,5649309	0,2893825	0,3641148	0,3020525	0,4090440	0,6372260	0,7219829	0,3099371	0,4353207	0,5774313	0,0337658
1000	0,8053885	0,1756690	0,1723654	0,0257333	0,6858916	0,3406791	0,6262078	0,4216941	0,3796553	0,7963050	0,6195102	0,1412377	0,7255276	0,3085603	0,0941365	0,3584573	0,1361691	0,2615041	0,3351105	0,2751801	0,3952515	0,0939282	0,5414517	0,6384231	0,4791783	0,6588596	0,3101690	0,6231013	0,1852313	0,4281400	0,6189628	0,4161107	0,3681738	0,6040279	0,4996572	0,3784773	0,5841579	0,4961791	0,7476952	0,0710989	0,7770696	0,2372289	0,1872445	0,6338929	0,7431138	0,5596442	0,4793949	0,3817546	0,4344612	0,1940909	0,0352759	0,0549656	0,3042899	0,7948317	0,2649190	0,3172390	0,5276377	0,3906143	0,7580960	0,6884531	0,3331481	0,3545263	0,5790567	0,0475179
1020	0,8429819	0,1695678	0,3202782	0,0216900	0,7302732	0,3975137	0,7570383	0,4823593	0,3215194	0,5919813	0,7564650	0,2282128	0,7669360	0,3241830	0,0935570	0,3345939	0,0915421	0,2387777	0,3479914	0,1947848	0,4523643	0,1573586	0,4240765	0,6483050	0,5906640	0,6432226	0,2565566	0,7182613	0,2257250	0,4193030	0,6905504	0,4164089	0,2988773	0,6281533	0,6489008	0,4432909	0,5378859	0,4838038	0,8208273	0,0576074	0,8028610	0,2571843	0,2000955	0,5724075	0,6304774	0,5800013	0,5626791	0,3456571	0,5573579	0,1947982	0,0263491	0,0542569	0,3195470	0,6681773	0,3708503	0,3153033	0,4106456	0,4142677	0,7571865	0,6293574	0,3077434	0,3424194	0,4945271	0,0298145
1040	0,7958595	0,1774430	0,1840752	0,0507788	0,7140133	0,5087921	0,6437674	0,5335879	0,3277902	0,7636636	0,6454584	0,1513221	0,6756563	0,3742342	0,0960294	0,3049714	0,1391750	0,3395801	0,2685929	0,2110996	0,2654754	0,1083894	0,5163239	0,5895295	0,6049358	0,6554375	0,3039812	0,6058213	0,2326634	0,4165877	0,5247939	0,4242698	0,2981054	0,6968894	0,6361448	0,4483198	0,7655548	0,6215790	0,8708665	0,0922809	0,6738856	0,2231044	0,2135712	0,7946731	0,6555817	0,6748960	0,4373716	0,4475978	0,6921592	0,1290720	0,0209468	0,0868221	0,2719993	0,5764230	0,3285429	0,2992040	0,4527071	0,4773932	0,6568649	0,6908589	0,3486413	0,6151885	0,5081260	0,0171601
1060	0,7777068	0,1645962	0,2080228	0,0260294	0,6959548	0,4780934	0,7788913	0,5171749	0,4187798	0,6886386	0,6585031	0,1533320	0,7174723	0,3333549	0,0496133	0,3847843	0,1104418	0,2069442	0,2734678	0,3258622	0,3125835	0,1112513	0,5405374	0,7540680	0,6340538	0,6962828	0,3155098	0,6851118	0,3192881	0,4887375	0,4108116	0,4805496	0,5305993	0,6777772	0,5860760	0,4438987	0,7406568	0,4894333	0,7896251	0,0853048	0,7063169	0,2463785	0,1599812	0,6810715	0,7859222	0,6510374	0,4033291	0,6021009	0,7372152	0,1908203	0,0143881	0,0449262	0,3014581	0,7485772	0,3601013	0,3446056	0,3061362	0,3924242	0,6438513	0,4849974	0,3678256	0,4708958	0,4403729	0,0553688
1080	0,6199404	0,1584066	0,2110721	0,0607644	0,7154996	0,5196664	0,7088523	0,5944446	0,3538645	0,7446304	0,6090713	0,1141171	0,7594386	0,3503413	0,0711332	0,4422440	0,1370068	0,2707305	0,2115479	0,2030004	0,4274389	0,0711893	0,5879595	0,6202883	0,5604181	0,5174757	0,2609181	0,5663331	0,3748256	0,4378276	0,3929493	0,5363150	0,4219008	0,6205466	0,6426270	0,6656195	0,6749789	0,5841859	0,6801456	0,0808473	0,8613650	0,3764173	0,1985545	0,6364059	0,5800578	0,7901226	0,4350704	0,4973701	0,6459450	0,2543344	0,0038523	0,0617561	0,2387258	0,7272539	0,3386826	0,3654399	0,4121203	0,4474555	0,7145500	0,6074502	0,3479720	0,4769428	0,4622390	0,0423276
1100	0,8258671	0,2707350	0,1677852	0,0263222	0,7908310	0,4344395	0,6822762	0,5699429	0,4411251	0,8183729	0,7590839	0,1450306	0,6922554	0,3925169	0,0648608	0,3820205	0,1752946	0,3094238	0,1786219	0,3116052	0,4089784	0,0778750	0,4345290	0,7281096	0,6860324	0,6743897	0,2728660	0,7182696	0,4182051	0,5116210	0,4603941	0,4902920	0,4184657	0,6581637	0,5917758	0,5936870	0,6523217	0,7641512	0,8823217	0,0786689	0,9275941	0,3251153	0,2148204	0,8235827	0,6627161	0,7314695	0,5512771	0,5779803	0,6611793	0,2357069	0,0237121	0,1672339	0,2851783	0,7269166	0,5013233	0,4718905	0,4468217	0,4175669	0,6980514	0,5980205	0,3003219	0,4064186	0,5846628	0,0382569

0	0,6857406	0,2449258	0,2581608	0,0525850	0,7677000	0,1273983	0,0592696	0,0194756	0,1054289	0,4431718	0,4167667	0,4561483	0,4126991	0,2622856	0,0628478	0,2474229	0,0098959	0,3280106	0,3634348	0,0125707	0,2190747	0,1230938	0,3906412	0,4132415	0,5388417	0,3466559	0,0647367	0,4938982	0,0789567	0,0344215	0,7014611	0,2509778	0,0701302	0,8285378	0,5679008	0,0081476	0,7469790	0,2226684	0,4251805	0,0120887	0,6083314	0,0291610	0,0434840	0,6530150	0,4869272	0,3409179	0,4858599	0,0545922	0,0954021	0,0162652	0,0353183	0,0785952	0,0505269	0,6112547	0,1697514	0,2626320	0,0921473	0,3200040	0,3816416	0,3331591	0,2655093	0,2654364	0,4922902	0,0642391
20	0,7772410	0,2339838	0,1254260	0,0287342	0,7037485	0,0968769	0,0486698	0,0302535	0,1698432	0,4139325	0,5295020	0,5304684	0,3814339	0,2387826	0,0745811	0,2723375	0,0512934	0,2354920	0,3114655	0,0245047	0,2148829	0,0655007	0,4184374	0,5216138	0,5220019	0,1969532	0,1450790	0,3949485	0,0398779	0,0426506	0,7638620	0,2586336	0,1036344	0,8036107	0,3599284	0,0261203	0,7185393	0,1962134	0,4240784	0,0132812	0,7629752	0,0450655	0,1780908	0,6872891	0,4248825	0,3719567	0,4600258	0,0572826	0,0644709	0,0141870	0,0424641	0,0847604	0,0526103	0,5772617	0,2160582	0,2811608	0,0864161	0,3532880	0,4267282	0,2732940	0,2204563	0,1813057	0,4124136	0,0398297
40	0,7657581	0,2968409	0,1452628	0,0301503	0,6160496	0,0984730	0,0413618	0,0487835	0,2127916	0,3480491	0,6725202	0,4188139	0,4300918	0,3071463	0,0894524	0,2021463	0,1529322	0,2334814	0,2627619	0,0423026	0,1949491	0,0811823	0,4632911	0,4949571	0,6346027	0,2239539	0,0800662	0,3879185	0,0472011	0,0578330	0,6813377	0,3028328	0,0851493	0,7507377	0,5145299	0,0220402	0,7261501	0,1451686	0,4756491	0,0036684	0,6339155	0,0260473	0,2504234	0,7483997	0,3460822	0,3715711	0,5671979	0,1218359	0,1242795	0,0186841	0,0157805	0,0616454	0,0499032	0,7247805	0,1962654	0,2511687	0,0447780	0,3381396	0,2996460	0,3639709	0,1761826	0,2299426	0,6348073	0,0303105
60	0,8651395	0,2039657	0,1644452	0,0257333	0,4993855	0,0949332	0,0583918	0,0255981	0,1179775	0,3950718	0,5388230	0,5936548	0,2652022	0,3179098	0,0752781	0,2890641	0,3146309	0,1398572	0,2614847	0,0351406	0,2430686	0,0740481	0,4726621	0,4489844	0,4783147	0,2612367	0,0814770	0,4465239	0,0968673	0,0410416	0,6439672	0,3692973	0,0819940	0,6973465	0,4419327	0,0110087	0,7064916	0,2032467	0,5113186	0,0051202	0,6928489	0,0164359	0,3991771	0,6832282	0,4310520	0,4616541	0,5505070	0,1512812	0,3187092	0,0060521	0,0211062	0,0731244	0,0486844	0,7541640	0,1939848	0,2363859	0,1098948	0,2571177	0,3474870	0,3698173	0,2027041	0,2770887	0,6011298	0,0418271
80	0,7648808	0,1637368	0,1557100	0,0245263	0,3636250	0,0458730	0,0743942	0,0387923	0,2293862	0,4751270	0,4936332	0,4903457	0,2640990	0,3002718	0,0490577	0,3094836	0,4095914	0,1789186	0,3310224	0,0112141	0,2897600	0,0358799	0,4444399	0,4815231	0,4975731	0,2579680	0,0910320	0,3409277	0,0694133	0,0421467	0,3478812	0,2300608	0,1195876	0,6790711	0,4159021	0,0093133	0,6135864	0,1929552	0,6756388	0,0128836	0,7758213	0,0287399	0,4789233	0,6225009	0,3938265	0,3579198	0,5413733	0,2670828	0,3949426	0,0089923	0,0280117	0,0540432	0,0480362	0,6707179	0,1401074	0,2605685	0,0649739	0,3195732	0,3119546	0,3517474	0,0721022	0,2330755	0,4360773	0,0190699
100	0,6264422	0,2607187	0,2177205	0,0225927	0,2845974	0,1399728	0,0837391	0,0487640	0,2245515	0,4932948	0,5777896	0,5088457	0,2602918	0,2780100	0,0332278	0,1971682	0,3384075	0,1710694	0,3046929	0,0206342	0,2433196	0,0979486	0,4036156	0,4818003	0,4829186	0,2170824	0,0663916	0,4601221	0,0648132	0,0592138	0,2772233	0,2680671	0,0725781	0,7270787	0,4437179	0,0136640	0,7336933	0,1902164	0,5208962	0,0107147	0,8618684	0,0635819	0,5712292	0,6801369	0,3399614	0,3518524	0,4344861	0,2205304	0,3219641	0,0163543	0,0233513	0,0440877	0,0370976	0,6744808	0,1446643	0,2454003	0,0960085	0,3509315	0,5614862	0,5098794	0,0982649	0,2373961	0,5534113	0,0174284
120	0,7344854	0,2495457	0,2296811	0,0243794	0,2052103	0,1081452	0,0605962	0,0467492	0,2456655	0,4667950	0,4652620	0,4737114	0,2255664	0,3331233	0,0254750	0,2877011	0,5013338	0,1647295	0,2687871	0,0325271	0,2366158	0,0794834	0,4488081	0,3753323	0,5342012	0,3030941	0,0715114	0,3372203	0,0551359	0,0792911	0,1713932	0,1682357	0,1031880	0,7679400	0,4423430	0,0113370	0,6872028	0,1827657	0,5745781	0,0138308	0,7477594	0,0276510	0,6008960	0,8117321	0,3900524	0,3737427	0,5467420	0,2428202	0,3568499	0,0044377	0,0170439	0,0359258	0,0383495	0,7869716	0,1929333	0,2513356	0,1296807	0,3115214	0,4380697	0,4300962	0,0675216	0,2043529	0,5737845	0,0395044
140	0,6756756	0,1367668	0,2319063	0,0205503	0,1993816	0,0774232	0,0653462	0,0216668	0,1407108	0,4465996	0,4682326	0,4176313	0,2408240	0,2866732	0,0519294	0,2372493	0,5532808	0,1655779	0,3257718	0,0224721	0,2504074	0,0569903	0,4498505	0,4667055	0,5698901	0,3281186	0,0906884	0,3614922	0,0587658	0,0317897	0,1197096	0,2029194	0,0649341	0,6985121	0,4342511	0,0080177	0,7287170	0,1849582	0,5797653	0,0023302	0,6433319	0,0231648	0,6919338	0,6450746	0,3334126	0,3991698	0,4250669	0,2533738	0,4501662	0,0138560	0,0514246	0,0752519	0,0337380	0,7505005	0,1654632	0,2935476	0,1849954	0,3211986	0,4873275	0,4149364	0,0663106	0,2273694	0,5117662	0,0652566
160	0,6996761	0,2654026	0,2030450	0,0261060	0,1998943	0,0750329	0,1224534	0,0355604	0,1242736	0,4847808	0,7064318	0,5401784	0,2328138	0,1771119	0,0525338	0,3226426	0,5282018	0,1446821	0,3094356	0,0260613	0,2472141	0,0685256	0,4354135	0,5133238	0,6025581	0,2882300	0,0819613	0,4256751	0,0401938	0,0475554	0,0769402	0,2512023	0,1066460	0,6910591	0,3930085	0,0112773	0,9032841	0,1946564	0,5301686	0,0130806	0,7792515	0,0325805	0,6070473	0,6742963	0,3803726	0,5356954	0,4024898	0,2500304	0,5695154	0,0257247	0,0256797	0,0445654	0,0433680	0,6107104	0,1489408	0,3128872	0,1174363	0,2962175	0,6999909	0,3358641	0,0434929	0,2724735	0,4983493	0,0541436
180	0,8393615	0,2211526	0,2297001	0,0182038	0,1241327	0,1254630	0,0569679	0,0492184	0,1425271	0,4480559	0,6679549	0,4268762	0,2083094	0,2461528	0,0315289	0,2970507	0,5800950	0,1511525	0,4021657	0,0288798	0,2850870	0,1030204	0,3516409	0,4634985	0,6890771	0,2408833	0,0969480	0,4718260	0,0493790	0,0374127	0,0780745	0,3105605	0,1219754	0,7827968	0,4491048	0,0049234	0,7813479	0,2480458	0,6553137	0,0057277	0,7450134	0,0227942	0,7157729	0,6485622	0,2781513	0,4493607	0,4221026	0,2618021	0,3907253	0,0324351	0,0222320	0,0372522	0,0195026	0,7023307	0,1530086	0,3790861	0,1400010	0,3301397	0,5226087	0,4601501	0,0588659	0,2816743	0,5235061	0,0318012
200	0,7297893	0,2979182	0,2067419	0,0188103	0,1032708	0,1177193	0,1019679	0,0304119	0,2000018	0,4814159	0,5443687	0,3867858	0,2241879	0,3167309	0,0255112	0,2146130	0,6211873	0,1486455	0,3306065	0,0114039	0,3029616	0,0448679	0,3631980	0,4488200	0,6000709	0,2291225	0,1644121	0,3715221	0,0664166	0,0398558	0,0237090	0,2984336	0,1094131	0,6145950	0,5022336	0,0063117	0,6858998	0,2352858	0,5343169	0,0149611	0,8115899	0,0493544	0,6052107	0,6987222	0,2645827	0,7029211	0,3937785	0,3064806	0,3760469	0,0303395	0,0162791	0,1000999	0,0178356	0,6774681	0,1442756	0,3088533	0,0977336	0,3526962	0,4762375	0,4784427	0,0283318	0,2676557	0,5281596	0,0445796
220	0,6918799	0,3065390	0,1666031	0,0245262	0,1193383	0,1466713	0,1472104	0,0352222	0,1877136	0,5482703	0,6820692	0,4738187	0,2121829	0,2614953	0,0277113	0,2661166	0,7043530	0,2107486	0,2825168	0,0106322	0,2415067	0,0761719	0,4856898	0,5369845	0,5677687	0,2652716	0,0981987	0,3527014	0,0657383	0,0415589	0,0148787	0,2263567	0,1377874	0,7307590	0,4063597	0,0249996	0,6566519	0,2348866	0,6429716	0,0199234	0,6685513	0,0238142	0,5989082	0,7169208	0,2840404	0,4282940	0,4282488	0,3461714	0,4564616	0,0121512	0,0145619	0,0488769	0,0104456	0,7659463	0,1529133	0,2538905	0,0812196	0,3584942	0,6072661	0,6027560	0,0593754	0,3534426	0,5749815	0,0345509
240	0,8298702	0,2463703	0,2677807	0,0232254	0,1420488	0,0879031	0,1056228	0,0368196	0,1549138	0,5771840	0,5067831	0,4838087	0,1511631	0,3019272	0,0128744	0,3383024	0,6886513	0,2496573	0,3275572	0,0104633	0,2246719	0,0541386	0,4150806	0,4536109	0,5619791	0,3247211	0,1445925	0,4555936	0,0771113	0,0898681	0,0177749	0,3589294	0,1136297	0,7205196	0,4842548	0,0229128	0,6044447	0,2367587	0,5672374	0,0308541	0,6089341	0,0684826	0,5955997	0,5964555	0,1983661	0,3821634	0,3388992	0,2690499	0,4125242	0,0161962	0,0345054	0,0723091	0,0222833	0,7572727	0,1113489	0,2297662	0,1453886	0,2705879	0,4691094	0,6142918	0,0375419	0,2520425	0,5898026	0,0227235
