bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
0,1894352	0,8116400	0,1130815	0,0304136	0,7235910	0,5745993	0,1179424	0,7347794	0,0478347	0,0271300	0,0375297	0,0222439	0,0662974	0,0033469	0,7475968	0,1225638	0,2463893	0,7363554	0,3683647	0,1184365	0,3634528	0,0031911	0,0298378	0,2616169	0,7524839	0,5727026	0,0825392	0,5761178	0,0918191	0,0809345	0,1758150	0,4019633	0,0175635	0,0173782	0,0068734	0,0093539	0,0305350	0,0970002	0,5574638	0,1123466	0,4876058	0,1161252	0,0010590	0,0125719	0,0799743	0,6655414	0,0789713	0,4554563	0,5813111	0,6204446	0,3764621	0,0175026	0,0044880	0,0071498	0,0223974	0,0112648	0,0325803	0,6567921	0,0181106	0,0449797	0,0767535	0,1621696	0,0244081	0,0491970
