hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
0,3875121	0,4737204	0,5019645	0,3362622	0,6249301	0,4033021	0,3230537	0,4311671	0,3021845	0,4304273	0,1526718	0,4231807	0,4273122	0,2011245	0,4556291	0,6165934	0,4084257	0,4845873	0,0102880	0,0006922	0,1879185	0,1948680	0,0406599	0,1351598	0,4580840	0,5630432	0,7935864	0,2741880	0,0594502	0,1453941	0,2573565	0,0000964	0,5066303	0,2772698	0,2102435	0,0344591	0,3853685	0,4105351	0,6854755	0,1747118	0,5026866	0,1125321	0,6072323	0,1353425	0,1146816	0,4128769	0,0541394	0,7708374	0,2680310	0,4990623	0,6973602	0,1503594	0,5773221	0,1739419	0,6900147	0,1377905	0,1523891	0,3850718	0,4247942	0,6914397	0,3336920	0,5748939	0,5016186	0,2876472
