lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
0,7517765	0,6848762	0,2776255	0,0126695	0,5861507	0,3884033	0,2618267	0,6550359	0,7196060	0,1346211	0,2542177	0,0431617	0,1323513	0,7733746	0,6843224	0,5602895	0,7930602	0,1333852	0,3093614	0,6237306	0,5777181	0,3274131	0,3415952	0,6792239	0,2468279	0,2241009	0,3803739	0,7633429	0,4834416	0,6873489	0,0069214	0,7047959	0,6342505	0,0664088	0,3873884	0,4752343	0,3529800	0,4488563	0,2541450	0,5871140	0,0651195	0,0342315	0,2024065	0,2489532	0,3235441	0,3894336	0,5689279	0,5668248	0,1042779	0,3818720	0,4325952	0,5291279	0,3435235	0,6293008	0,3153390	0,0653771	0,6188224	0,3553812	0,6992771	0,4420690	0,5717547	0,5161029	0,4303405	0,6854167
