"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
300	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1719892	0,5454049	0,7534439	0,2328119	0,3610538	0,3743155	0,1360650	0,8649199	0,7322491	0,4700695	0,0167786	0,3109684	0,2527193	0,4779662	0,0002822	0,4506307	0,0762617	0,4668245	0,1240025	0,5191722	0,0034483	0,0167959	0,0225509	0,1679256	0,5739795	0,2228341	0,0787673	0,9999893	0,2838750	0,0096699	0,7419344	0,0512305	0,5669844	0,0117953	0,1470534	0,0132565	0,0430951	0,5424370	0,9999969	0,0171305	0,4936747	0,0217126	0,9990628	0,9391390	0,4558823	0,5415017	0,1488964	0,0794783	0,5076686	0,0032785	0,0463514	0,0724192	0,1140027	0,6372293
320	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721192	0,5455101	0,7534440	0,2327847	0,3610984	0,3743129	0,1357585	0,8759839	0,7387709	0,4700695	0,0167719	0,3129834	0,2531305	0,4788798	0,0002834	0,4506390	0,0743185	0,4665338	0,1239792	0,5217765	0,0034483	0,0167959	0,0225509	0,1679256	0,5736545	0,2232133	0,0787673	0,9999904	0,2838753	0,0096699	0,7433305	0,0512305	0,5670342	0,0117953	0,1470534	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4943407	0,0217126	0,9990628	0,9398444	0,4558823	0,5417725	0,1487746	0,0796771	0,5076715	0,0032794	0,0463514	0,0724191	0,1140027	0,6407904
340	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721739	0,5455675	0,7534440	0,2327687	0,3611296	0,3743113	0,1355582	0,8844697	0,7438376	0,4700695	0,0167667	0,3143789	0,2533945	0,4793828	0,0002840	0,4506450	0,0729363	0,4663178	0,1239624	0,5236884	0,0034483	0,0167959	0,0225509	0,1679256	0,5734056	0,2233446	0,0787673	0,9999912	0,2838755	0,0096699	0,7442586	0,0512305	0,5670645	0,0117953	0,1470535	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4947874	0,0217126	0,9990628	0,9402970	0,4558823	0,5419304	0,1487082	0,0798042	0,5076737	0,0032801	0,0463514	0,0724190	0,1140027	0,6433814
360	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721864	0,5455928	0,7534440	0,2327596	0,3611496	0,3743104	0,1354276	0,8909472	0,7477667	0,4700695	0,0167628	0,3153354	0,2535631	0,4796558	0,0002843	0,4506493	0,0719569	0,4661612	0,1239502	0,5250904	0,0034483	0,0167959	0,0225509	0,1679256	0,5732180	0,2233587	0,0787673	0,9999919	0,2838756	0,0096699	0,7448745	0,0512305	0,5670829	0,0117953	0,1470535	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4950876	0,0217126	0,9990628	0,9405871	0,4558823	0,5420221	0,1486720	0,0798844	0,5076753	0,0032807	0,0463514	0,0724190	0,1140027	0,6452610
380	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721789	0,5455990	0,7534440	0,2327543	0,3611616	0,3743098	0,1353426	0,8958729	0,7508092	0,4700695	0,0167600	0,3159853	0,2536703	0,4798022	0,0002845	0,4506523	0,0712655	0,4660499	0,1239414	0,5261173	0,0034483	0,0167959	0,0225509	0,1679256	0,5730794	0,2233288	0,0787674	0,9999924	0,2838757	0,0096699	0,7452825	0,0512305	0,5670944	0,0117953	0,1470535	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4952910	0,0217126	0,9990628	0,9407730	0,4558823	0,5420752	0,1486523	0,0799343	0,5076765	0,0032811	0,0463514	0,0724189	0,1140027	0,6466210
400	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721647	0,5455955	0,7534440	0,2327512	0,3611684	0,3743094	0,1352874	0,8996075	0,7531624	0,4700695	0,0167580	0,3164239	0,2537383	0,4798799	0,0002846	0,4506545	0,0707790	0,4659719	0,1239350	0,5268690	0,0034483	0,0167959	0,0225509	0,1679256	0,5729794	0,2232911	0,0787674	0,9999927	0,2838757	0,0096699	0,7455525	0,0512305	0,5671016	0,0117953	0,1470535	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4954307	0,0217126	0,9990628	0,9408921	0,4558823	0,5421059	0,1486415	0,0799651	0,5076773	0,0032815	0,0463514	0,0724189	0,1140027	0,6476028
420	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721506	0,5455881	0,7534440	0,2327493	0,3611721	0,3743091	0,1352517	0,9024323	0,7549810	0,4700695	0,0167565	0,3167182	0,2537812	0,4799207	0,0002846	0,4506560	0,0704377	0,4659178	0,1239305	0,5274189	0,0034483	0,0167959	0,0225509	0,1679256	0,5729090	0,2232605	0,0787674	0,9999930	0,2838758	0,0096699	0,7457309	0,0512305	0,5671062	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4955281	0,0217126	0,9990628	0,9409686	0,4558823	0,5421235	0,1486357	0,0799841	0,5076780	0,0032818	0,0463514	0,0724189	0,1140027	0,6483102
440	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721395	0,5455804	0,7534440	0,2327482	0,3611740	0,3743089	0,1352285	0,9045651	0,7563854	0,4700695	0,0167554	0,3169147	0,2538083	0,4799420	0,0002846	0,4506570	0,0701989	0,4658808	0,1239272	0,5278210	0,0034483	0,0167959	0,0225509	0,1679256	0,5728604	0,2232406	0,0787674	0,9999932	0,2838758	0,0096699	0,7458487	0,0512305	0,5671093	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4955972	0,0217126	0,9990628	0,9410178	0,4558823	0,5421336	0,1486325	0,0799957	0,5076784	0,0032820	0,0463514	0,0724189	0,1140027	0,6488189
460	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721318	0,5455739	0,7534440	0,2327476	0,3611749	0,3743088	0,1352135	0,9061732	0,7574693	0,4700695	0,0167547	0,3170453	0,2538254	0,4799530	0,0002846	0,4506577	0,0700323	0,4658556	0,1239249	0,5281149	0,0034483	0,0167959	0,0225509	0,1679256	0,5728276	0,2232301	0,0787674	0,9999933	0,2838758	0,0096699	0,7459265	0,0512305	0,5671114	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4956468	0,0217126	0,9990628	0,9410495	0,4558823	0,5421395	0,1486307	0,0800028	0,5076788	0,0032822	0,0463514	0,0724189	0,1140027	0,6491843
480	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721272	0,5455690	0,7534440	0,2327474	0,3611752	0,3743087	0,1352039	0,9073842	0,7583056	0,4700695	0,0167542	0,3171320	0,2538361	0,4799588	0,0002846	0,4506582	0,0699163	0,4658386	0,1239233	0,5283296	0,0034483	0,0167959	0,0225509	0,1679256	0,5728058	0,2232262	0,0787674	0,9999934	0,2838758	0,0096699	0,7459778	0,0512305	0,5671129	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4956828	0,0217126	0,9990628	0,9410699	0,4558823	0,5421428	0,1486298	0,0800071	0,5076791	0,0032823	0,0463514	0,0724188	0,1140027	0,6494463
500	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721248	0,5455659	0,7534440	0,2327472	0,3611754	0,3743087	0,1351976	0,9082954	0,7589507	0,4700695	0,0167538	0,3171893	0,2538429	0,4799618	0,0002846	0,4506585	0,0698357	0,4658271	0,1239221	0,5284865	0,0034483	0,0167959	0,0225509	0,1679256	0,5727915	0,2232261	0,0787674	0,9999935	0,2838758	0,0096699	0,7460116	0,0512305	0,5671139	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4957090	0,0217126	0,9990628	0,9410830	0,4558823	0,5421447	0,1486293	0,0800098	0,5076792	0,0032824	0,0463514	0,0724188	0,1140027	0,6496340
520	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721238	0,5455640	0,7534440	0,2327472	0,3611754	0,3743086	0,1351936	0,9089806	0,7594480	0,4700695	0,0167536	0,3172271	0,2538471	0,4799635	0,0002846	0,4506588	0,0697799	0,4658195	0,1239213	0,5286010	0,0034483	0,0167959	0,0225509	0,1679256	0,5727822	0,2232279	0,0787674	0,9999936	0,2838758	0,0096699	0,7460339	0,0512305	0,5671146	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4957281	0,0217126	0,9990628	0,9410915	0,4558823	0,5421458	0,1486290	0,0800114	0,5076794	0,0032825	0,0463514	0,0724188	0,1140027	0,6497684
540	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721235	0,5455631	0,7534440	0,2327472	0,3611754	0,3743086	0,1351910	0,9094956	0,7598315	0,4700695	0,0167534	0,3172520	0,2538498	0,4799644	0,0002846	0,4506589	0,0697412	0,4658144	0,1239207	0,5286847	0,0034483	0,0167959	0,0225509	0,1679256	0,5727761	0,2232301	0,0787674	0,9999936	0,2838758	0,0096699	0,7460486	0,0512305	0,5671150	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4957419	0,0217126	0,9990628	0,9410970	0,4558823	0,5421464	0,1486288	0,0800125	0,5076795	0,0032825	0,0463514	0,0724188	0,1140027	0,6498644
560	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1721237	0,5455628	0,7534440	0,2327472	0,3611754	0,3743086	0,1351893	0,9098825	0,7601271	0,4700695	0,0167533	0,3172684	0,2538514	0,4799650	0,0002846	0,4506590	0,0697146	0,4658110	0,1239203	0,5287458	0,0034483	0,0167959	0,0225509	0,1679256	0,5727721	0,2232321	0,0787674	0,9999937	0,2838758	0,0096699	0,7460582	0,0512305	0,5671153	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4957519	0,0217126	0,9990628	0,9411005	0,4558823	0,5421467	0,1486287	0,0800131	0,5076796	0,0032826	0,0463514	0,0724188	0,1140027	0,6499329
580	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,2147876	0,5525984	0,7534440	0,2318240	0,4286014	0,3743101	0,1510857	0,8951140	0,7201453	0,4700695	0,0167505	0,3165551	0,2292870	0,4746366	0,0002787	0,4506592	0,0963329	0,4178707	0,1239239	0,4977091	0,0034483	0,0167959	0,0225509	0,1679256	0,6017235	0,2221200	0,0787674	0,9999936	0,2838758	0,0096699	0,6829258	0,0512305	0,5670769	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999969	0,0171305	0,4954425	0,0217126	0,9990628	0,8919535	0,4558823	0,4757677	0,2944201	0,0938749	0,5076796	0,0032826	0,0463514	0,0724188	0,1140027	0,6144736
600	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,2860453	0,5668618	0,7534440	0,2247172	0,5444494	0,3743258	0,1815709	0,8653858	0,6435491	0,4700695	0,0167257	0,3101526	0,1828754	0,4372196	0,0002445	0,4506600	0,1506987	0,3344698	0,1239623	0,4338446	0,0034483	0,0167959	0,0225509	0,1679256	0,6547502	0,2130974	0,0787674	0,9999928	0,2838758	0,0096699	0,5617423	0,0512305	0,5665578	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999968	0,0171305	0,4924776	0,0217126	0,9990628	0,8011965	0,4558823	0,3587164	0,5187390	0,1141541	0,5076797	0,0032826	0,0463514	0,0724188	0,1140027	0,5391795
620	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3369804	0,5816515	0,7534440	0,2110094	0,6417989	0,3743713	0,2125706	0,8331219	0,5638360	0,4700695	0,0166655	0,2951833	0,1364532	0,3733272	0,0001954	0,4506608	0,2103482	0,2594967	0,1240704	0,3634693	0,0034483	0,0167959	0,0225509	0,1679256	0,7032397	0,1946021	0,0787674	0,9999900	0,2838758	0,0096699	0,4382647	0,0512305	0,5646800	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999965	0,0171305	0,4852310	0,0217126	0,9990628	0,7109682	0,4558823	0,2504695	0,6981700	0,1265200	0,5076797	0,0032823	0,0463514	0,0724188	0,1140027	0,4535509
640	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3600344	0,5938395	0,7534440	0,1958331	0,7033855	0,3744513	0,2389151	0,8030937	0,4921755	0,4700695	0,0165808	0,2740752	0,0977249	0,3082800	0,0001509	0,4506593	0,2654779	0,2046840	0,1242556	0,2984025	0,0034483	0,0167959	0,0225509	0,1679256	0,7387155	0,1719748	0,0787674	0,9999845	0,2838758	0,0096699	0,3329995	0,0512305	0,5611815	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999963	0,0171305	0,4748608	0,0217126	0,9990628	0,6340764	0,4558823	0,1670384	0,8185166	0,1303073	0,5076797	0,0032818	0,0463514	0,0724188	0,1140027	0,3721094
660	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3639329	0,6025179	0,7534440	0,1837031	0,7342919	0,3745590	0,2594609	0,7767265	0,4309248	0,4700695	0,0164918	0,2508925	0,0681211	0,2539237	0,0001177	0,4506528	0,3125592	0,1693943	0,1244999	0,2430100	0,0034483	0,0167959	0,0225509	0,1679256	0,7622514	0,1504549	0,0787674	0,9999769	0,2838758	0,0096699	0,2505499	0,0512305	0,5569554	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999960	0,0171305	0,4636450	0,0217126	0,9990628	0,5733256	0,4558823	0,1081344	0,8929983	0,1287879	0,5076797	0,0032809	0,0463514	0,0724188	0,1140027	0,3010394
680	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3587083	0,6079518	0,7534440	0,1763427	0,7457288	0,3746811	0,2746987	0,7540886	0,3793730	0,4700695	0,0164138	0,2289088	0,0466246	0,2125907	0,0000954	0,4506397	0,3510166	0,1491550	0,1247735	0,1980214	0,0034483	0,0167959	0,0225509	0,1679256	0,7776153	0,1329069	0,0787674	0,9999683	0,2838758	0,0096699	0,1890613	0,0512305	0,5532002	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999958	0,0171305	0,4534702	0,0217126	0,9990628	0,5282441	0,4558823	0,0686459	0,9370935	0,1250565	0,5076798	0,0032797	0,0463514	0,0724188	0,1140027	0,2420825
700	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3513437	0,6108825	0,7534440	0,1731694	0,7474090	0,3748035	0,2856340	0,7347739	0,3360246	0,4700695	0,0163534	0,2099906	0,0315310	0,1834308	0,0000813	0,4506200	0,3815508	0,1391516	0,1250474	0,1625536	0,0034483	0,0167959	0,0225509	0,1679256	0,7881764	0,1201409	0,0787674	0,9999597	0,2838758	0,0096699	0,1446309	0,0512305	0,5505900	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999956	0,0171305	0,4453283	0,0217126	0,9990628	0,4967215	0,4558823	0,0430636	0,9625033	0,1210496	0,5076798	0,0032781	0,0463514	0,0724188	0,1140027	0,1947738
720	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3454353	0,6121223	0,7534440	0,1725993	0,7454929	0,3749154	0,2933018	0,7182711	0,2994087	0,4700695	0,0163105	0,1948018	0,0211805	0,1644033	0,0000728	0,4505946	0,4053181	0,1354573	0,1252996	0,1351456	0,0034483	0,0167959	0,0225509	0,1679256	0,7960684	0,1117172	0,0787674	0,9999520	0,2838758	0,0096699	0,1132177	0,0512305	0,5491669	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999955	0,0171305	0,4394137	0,0217126	0,9990628	0,4758264	0,4558823	0,0268883	0,9768926	0,1176751	0,5076798	0,0032763	0,0463514	0,0724188	0,1140027	0,1576909
740	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3420504	0,6123605	0,7534440	0,1731396	0,7430607	0,3750105	0,2985867	0,7041014	0,2683011	0,4700695	0,0162816	0,1832230	0,0142050	0,1529708	0,0000677	0,4505656	0,4235442	0,1352745	0,1255176	0,1142612	0,0034483	0,0167959	0,0225509	0,1679256	0,8023453	0,1066323	0,0787674	0,9999455	0,2838758	0,0096699	0,0913535	0,0512305	0,5486216	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999954	0,0171305	0,4354255	0,0217126	0,9990628	0,4625665	0,4558823	0,0168448	0,9849467	0,1151857	0,5076798	0,0032742	0,0463514	0,0724188	0,1140027	0,1291229
760	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3408282	0,6120994	0,7534440	0,1738630	0,7412431	0,3750865	0,3021812	0,6918587	0,2417384	0,4700695	0,0162625	0,1747353	0,0095659	0,1466505	0,0000649	0,4505353	0,4373557	0,1367898	0,1256967	0,0985080	0,0034483	0,0167959	0,0225509	0,1679256	0,8074135	0,1037944	0,0787674	0,9999402	0,2838758	0,0096699	0,0763125	0,0512305	0,5485739	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999954	0,0171305	0,4328673	0,0217126	0,9990628	0,4543978	0,4558823	0,0106958	0,9894189	0,1135041	0,5076798	0,0032719	0,0463514	0,0724188	0,1140027	0,1074048
780	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3409068	0,6116613	0,7534440	0,1743865	0,7401986	0,3751442	0,3046003	0,6812123	0,2189721	0,4700695	0,0162499	0,1686926	0,0065122	0,1434174	0,0000632	0,4505055	0,4477188	0,1389232	0,1258382	0,0867139	0,0034483	0,0167959	0,0225509	0,1679256	0,8114101	0,1022935	0,0787674	0,9999360	0,2838758	0,0096699	0,0660570	0,0512305	0,5487246	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999954	0,0171305	0,4312538	0,0217126	0,9990628	0,4494209	0,4558823	0,0069732	0,9918883	0,1124373	0,5076798	0,0032695	0,0463514	0,0724188	0,1140027	0,0910661
800	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3414956	0,6112259	0,7534440	0,1746563	0,7397299	0,3751862	0,3062143	0,6718966	0,1994162	0,4700695	0,0162413	0,1644799	0,0045182	0,1418588	0,0000623	0,4504781	0,4554283	0,1410899	0,1259463	0,0779332	0,0034483	0,0167959	0,0225509	0,1679256	0,8144268	0,1014994	0,0787674	0,9999328	0,2838758	0,0096699	0,0591128	0,0512305	0,5488966	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4302115	0,0217126	0,9990628	0,4463542	0,4558823	0,0047401	0,9932466	0,1117889	0,5076798	0,0032671	0,0463514	0,0724188	0,1140027	0,0788773
820	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3420976	0,6108743	0,7534440	0,1747481	0,7395915	0,3752157	0,3072836	0,6636987	0,1826033	0,4700695	0,0162354	0,1615842	0,0032246	0,1411195	0,0000618	0,4504538	0,4611209	0,1430143	0,1260269	0,0714238	0,0034483	0,0167959	0,0225509	0,1679256	0,8165938	0,1010413	0,0787674	0,9999303	0,2838758	0,0096699	0,0544362	0,0512305	0,5490151	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4294978	0,0217126	0,9990628	0,4444053	0,4558823	0,0034106	0,9939916	0,1114041	0,5076798	0,0032647	0,0463514	0,0724188	0,1140027	0,0698467
840	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425037	0,6106272	0,7534440	0,1747513	0,7396009	0,3752356	0,3079877	0,6564473	0,1681524	0,4700695	0,0162313	0,1596111	0,0023895	0,1407468	0,0000615	0,4504332	0,4652960	0,1445993	0,1260858	0,0666139	0,0034483	0,0167959	0,0225509	0,1679256	0,8180800	0,1007354	0,0787674	0,9999285	0,2838758	0,0096699	0,0513004	0,0512305	0,5490696	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4289763	0,0217126	0,9990628	0,4431179	0,4558823	0,0026243	0,9943993	0,1111765	0,5076798	0,0032623	0,0463514	0,0724188	0,1140027	0,0631941
860	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3426934	0,6104744	0,7534440	0,1747266	0,7396536	0,3752487	0,3084491	0,6500036	0,1557460	0,4700695	0,0162284	0,1582733	0,0018527	0,1405319	0,0000613	0,4504163	0,4683396	0,1458421	0,1261281	0,0630687	0,0034483	0,0167959	0,0225509	0,1679256	0,8190635	0,1005071	0,0787674	0,9999271	0,2838758	0,0096699	0,0492051	0,0512305	0,5490784	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4285788	0,0217126	0,9990628	0,4422420	0,4558823	0,0021617	0,9946222	0,1110400	0,5076798	0,0032601	0,0463514	0,0724188	0,1140027	0,0583167
880	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3427306	0,6103933	0,7534440	0,1747025	0,7397030	0,3752572	0,3087501	0,6442539	0,1451137	0,4700695	0,0162264	0,1573684	0,0015087	0,1403904	0,0000613	0,4504028	0,4705461	0,1467832	0,1261583	0,0604610	0,0034483	0,0167959	0,0225509	0,1679256	0,8197013	0,1003326	0,0787674	0,9999260	0,2838758	0,0096699	0,0478089	0,0512305	0,5490648	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4282733	0,0217126	0,9990628	0,4416404	0,4558823	0,0018909	0,9947439	0,1109559	0,5076798	0,0032580	0,0463514	0,0724188	0,1140027	0,0547552
900	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3426925	0,6103601	0,7534440	0,1746876	0,7397357	0,3752625	0,3089458	0,6391047	0,1360222	0,4700695	0,0162251	0,1567572	0,0012889	0,1402916	0,0000612	0,4503923	0,4721375	0,1474773	0,1261796	0,0585457	0,0034483	0,0167959	0,0225509	0,1679256	0,8201152	0,1002046	0,0787674	0,9999252	0,2838758	0,0096699	0,0468808	0,0512305	0,5490462	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4280424	0,0217126	0,9990628	0,4412316	0,4558823	0,0017330	0,9948104	0,1109023	0,5076798	0,0032561	0,0463514	0,0724188	0,1140027	0,0521635
920	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3426360	0,6103548	0,7534440	0,1746807	0,7397527	0,3752658	0,3090727	0,6344778	0,1282676	0,4700695	0,0162241	0,1563449	0,0011488	0,1402232	0,0000612	0,4503844	0,4732800	0,1479788	0,1261945	0,0571408	0,0034483	0,0167959	0,0225509	0,1679256	0,8203893	0,1001176	0,0787674	0,9999246	0,2838758	0,0096699	0,0462650	0,0512305	0,5490316	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4278730	0,0217126	0,9990628	0,4409608	0,4558823	0,0016413	0,9948466	0,1108674	0,5076798	0,0032544	0,0463514	0,0724188	0,1140027	0,0502832
940	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425908	0,6103633	0,7534440	0,1746786	0,7397593	0,3752678	0,3091547	0,6303081	0,1216707	0,4700695	0,0162235	0,1560672	0,0010596	0,1401779	0,0000611	0,4503785	0,4740966	0,1483352	0,1262050	0,0561113	0,0034483	0,0167959	0,0225509	0,1679256	0,8205767	0,1000637	0,0787674	0,9999241	0,2838758	0,0096699	0,0458570	0,0512305	0,5490234	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4277525	0,0217126	0,9990628	0,4407872	0,4558823	0,0015882	0,9948663	0,1108444	0,5076798	0,0032529	0,0463514	0,0724188	0,1140027	0,0489225
960	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425653	0,6103764	0,7534440	0,1746786	0,7397606	0,3752690	0,3092076	0,6265403	0,1160734	0,4700695	0,0162230	0,1558806	0,0010029	0,1401495	0,0000611	0,4503741	0,4746780	0,1485850	0,1262124	0,0553575	0,0034483	0,0167959	0,0225509	0,1679256	0,8207088	0,1000334	0,0787674	0,9999238	0,2838758	0,0096699	0,0455870	0,0512305	0,5490205	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4276690	0,0217126	0,9990628	0,4406795	0,4558823	0,0015576	0,9948771	0,1108292	0,5076798	0,0032515	0,0463514	0,0724188	0,1140027	0,0479399
980	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,3425564	0,6103891	0,7534440	0,1746792	0,7397597	0,3752698	0,3092417	0,6231275	0,1113365	0,4700695	0,0162227	0,1557556	0,0009670	0,1401326	0,0000611	0,4503710	0,4750904	0,1487581	0,1262175	0,0548059	0,0034483	0,0167959	0,0225509	0,1679256	0,8208034	0,1000182	0,0787674	0,9999236	0,2838758	0,0096699	0,0454086	0,0512305	0,5490208	0,0117953	0,1470536	0,0132565	0,0430951	0,5424371	0,9999953	0,0171305	0,4276121	0,0217126	0,9990628	0,4406141	0,4558823	0,0015399	0,9948829	0,1108193	0,5076798	0,0032503	0,0463514	0,0724188	0,1140027	0,0472317
