"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
480	0,5741939	0,8003114	0,5854174	0,0630944	0,9920352	0,1192771	1,0163638	0,6999700	0,2835028	0,5531719	0,7421599	0,6490410	0,5728461	0,4534221	0,0859350	0,4130163	0,0090936	0,4629116	0,3878467	0,0200737	0,7645598	0,1331597	0,6345075	0,6458417	0,8548384	0,3310884	0,2032546	0,8396270	0,7372233	0,3599801	0,9533688	0,4213804	0,1184297	0,8447026	0,1645674	0,5902105	1,0168616	0,5102528	0,5813204	0,0554001	0,6824027	0,0608333	0,3691324	1,0240914	0,7107082	0,5865500	0,8525873	0,0456884	0,6256782	0,0212201	0,0358741	0,0891195	0,7842200	0,9618729	0,1879366	0,3327338	0,5424207	0,3782891	0,3896677	0,4006323	0,4332459	0,2938377	0,4161538	0,4034117
500	0,5464692	0,8485314	0,5693614	0,0719721	1,0159393	0,1254847	1,0349534	0,6789972	0,2875809	0,6113937	0,7465580	0,6488695	0,6426101	0,4514239	0,1416301	0,3748693	0,0082159	0,4510634	0,3975499	0,0298961	0,7597449	0,1334874	0,6664413	0,6794948	0,8342138	0,2993278	0,1964560	0,8602733	0,7083607	0,3315211	1,0125724	0,4092257	0,1655974	0,8499973	0,1988427	0,5863985	1,0488137	0,5003558	0,7077176	0,0418886	0,7099201	0,0721748	0,3381816	0,9771551	0,6647523	0,6206742	0,8066123	0,0400393	0,6326032	0,0293537	0,0339317	0,0831946	0,7423304	1,0257099	0,2109688	0,3293906	0,5520934	0,3724963	0,4165800	0,3950959	0,3609224	0,2788183	0,4010576	0,3998188
520	0,5573114	0,8227500	0,5731412	0,0584906	1,0734032	0,1314423	0,9767765	0,6967823	0,2728064	0,6133605	0,7017484	0,7230676	0,5831649	0,4309232	0,1394919	0,3545324	0,0092815	0,4445309	0,4002504	0,0238370	0,7220895	0,1120748	0,6124723	0,7047088	0,8242056	0,2637708	0,2483230	0,8436580	0,7147717	0,3087952	1,0083647	0,4054341	0,1558843	0,8640486	0,1760234	0,6346022	0,9415401	0,4774877	0,7865865	0,0233269	0,6289458	0,0595987	0,3517380	0,9255929	0,6612104	0,6503463	0,8425449	0,0370320	0,7303451	0,0341942	0,0290119	0,0883439	0,7151742	0,9438391	0,2106190	0,3174101	0,5345583	0,3577494	0,3886739	0,4409810	0,3645156	0,3045704	0,4250640	0,3706534
540	0,4966932	0,8241252	0,5809460	0,0503865	1,0519856	0,1604770	0,9783824	0,7008390	0,2981020	0,6746773	0,7236598	0,6798147	0,5570388	0,4251919	0,1105141	0,4142004	0,0081694	0,4404034	0,4222843	0,0246637	0,7296643	0,1038799	0,6242444	0,6654178	0,8020030	0,3006771	0,2391612	0,9744760	0,7231265	0,2548613	0,9940199	0,4719012	0,1453059	0,8823636	0,1287787	0,6301378	0,9895040	0,5001624	0,7704344	0,0118334	0,5730547	0,0608091	0,2990770	0,8370318	0,6353621	0,5985252	0,8551853	0,0341193	0,7825501	0,0236312	0,0302674	0,0893665	0,7370209	0,9380816	0,2551114	0,3309187	0,4783291	0,3562946	0,4511897	0,4570332	0,3270921	0,3311626	0,4304445	0,4067716
560	0,5220004	0,7347548	0,5418655	0,0546432	1,0241000	0,1797985	0,8386466	0,7185086	0,3272786	0,7144316	0,7769820	0,6760393	0,5777100	0,4227340	0,1008348	0,3693511	0,0056338	0,4380737	0,3285887	0,0277540	0,7107004	0,1021518	0,6040720	0,6893514	0,7916974	0,3013200	0,2291092	0,9622958	0,7541911	0,2655017	1,0364232	0,4743597	0,1508886	0,9258164	0,1530421	0,6167998	1,0428709	0,5029850	0,7493820	0,0107548	0,6348052	0,0839827	0,3237101	0,8391768	0,6868641	0,6239844	0,8687928	0,0566760	0,7747707	0,0364819	0,0363789	0,0826872	0,7404968	0,9482262	0,2223360	0,3520665	0,5575484	0,3528183	0,3889954	0,5675017	0,3579535	0,3413397	0,4091437	0,3738394
580	0,4842933	0,7590194	0,5898625	0,0594622	1,0601954	0,1822312	0,8779567	0,7310014	0,3413649	0,7130705	0,7975820	0,5907844	0,6515919	0,3794175	0,1020470	0,3600586	0,0048559	0,3866078	0,4774455	0,0335345	0,6579547	0,1154031	0,6050023	0,7140575	0,7887106	0,4446584	0,2277061	0,9372070	0,7541868	0,2570990	1,0128764	0,4466969	0,1640363	0,8816337	0,1761923	0,5650160	1,0401399	0,4956161	0,7081155	0,0089047	0,6836647	0,0980788	0,2940347	0,8723076	0,7974468	0,7087201	0,8011209	0,0689762	0,8651929	0,0385772	0,0301367	0,0635394	0,6362298	0,9574844	0,2704037	0,3409808	0,4167292	0,3969289	0,3580298	0,6290686	0,3281447	0,3594473	0,4718327	0,3427115
600	0,5803057	0,7998110	0,5487876	0,0624284	1,0858426	0,1867133	0,8509059	0,6087002	0,3282779	0,7139391	0,8698861	0,5885876	0,6781062	0,3541615	0,1197203	0,3939420	0,0107688	0,3063473	0,4129693	0,0276701	0,6477498	0,1280701	0,6318004	0,7660939	0,8271790	0,4587432	0,2160255	0,8848892	0,6424957	0,2144938	0,9679308	0,4829869	0,2001479	0,9093976	0,2324005	0,5863257	1,0330205	0,5511911	0,8051176	0,0172362	0,8269672	0,0871833	0,2258500	0,9169776	0,8097797	0,7405474	0,8011755	0,0906514	0,8811738	0,0445686	0,0326770	0,0640073	0,5215124	0,9424172	0,2378478	0,3720212	0,3359701	0,3596381	0,3589799	0,6356728	0,3293587	0,3844338	0,5153272	0,2833419
620	0,6507561	0,8254331	0,5561686	0,0501634	1,0581641	0,1802710	0,8188677	0,5271591	0,2881114	0,7323540	0,8149474	0,5704736	0,6627881	0,4221165	0,1098718	0,3503725	0,0160633	0,2982870	0,4229038	0,0265622	0,4548488	0,1347883	0,6435856	0,7797237	0,8749039	0,4455511	0,2641814	0,8584410	0,5443633	0,1841075	0,9881784	0,5208036	0,2001112	0,9356273	0,2795865	0,5163954	1,0734454	0,5920568	0,7809530	0,0136326	0,8958065	0,0893158	0,1596426	0,9152606	0,8084168	0,6932349	0,7374350	0,1180728	0,8682982	0,0596570	0,0169148	0,0651471	0,3938005	0,9131301	0,2235842	0,3762710	0,2682330	0,3851108	0,3679540	0,6571526	0,3280707	0,3382960	0,5206422	0,2285174
640	0,7343702	0,8177849	0,4784996	0,0458716	1,0873750	0,1908615	0,8540732	0,4472314	0,2960763	0,7771827	0,8259779	0,5939522	0,7321210	0,4333549	0,0959167	0,3598395	0,0200872	0,2749492	0,4235330	0,0203728	0,3469720	0,1387592	0,6183747	0,7463160	0,8474475	0,5383764	0,2177587	0,8743616	0,5033115	0,1315795	0,9733483	0,4881697	0,2091747	0,9455750	0,2608791	0,4900059	1,0379920	0,5525066	0,8312327	0,0106308	0,9052942	0,1088138	0,1397427	0,9396451	0,8450291	0,6763473	0,6415593	0,1475987	0,7625719	0,0639103	0,0310461	0,0836459	0,3004634	0,9540044	0,2445472	0,3539550	0,2483928	0,3714206	0,3770839	0,7046196	0,3305233	0,3202438	0,5642311	0,1825386
660	0,8144441	0,6319194	0,5075240	0,0336571	1,0324949	0,1661867	0,8691185	0,3577218	0,2950146	0,8314729	0,8751658	0,5309684	0,7436261	0,4005489	0,1057235	0,3637465	0,0227586	0,2383513	0,3745714	0,0336797	0,3801543	0,1343620	0,5732198	0,7102578	0,8276333	0,5959926	0,2144705	0,8230944	0,3637024	0,1059051	0,9650476	0,4900454	0,1826475	0,9578554	0,3779692	0,4257749	1,0028717	0,5176856	0,8606229	0,0091795	0,9305150	0,0806927	0,0781770	0,8679261	0,8120894	0,7368934	0,6833358	0,1175076	0,7226627	0,0545334	0,0403142	0,0741927	0,2300184	0,9215089	0,2295024	0,3639758	0,2355435	0,4098500	0,3696398	0,6900785	0,3048938	0,3334478	0,5545754	0,1537963
680	0,8815112	0,5413305	0,4782227	0,0288874	1,0215080	0,1621957	0,9207860	0,3015971	0,3327851	0,7808971	0,8976884	0,5993526	0,8485808	0,4841009	0,1237778	0,4054587	0,0140512	0,2193325	0,3494074	0,0302187	0,3752398	0,1338357	0,5412818	0,8090673	0,8548404	0,5380427	0,2239995	0,8259446	0,2688509	0,0984360	0,8839333	0,5116861	0,1751635	0,9933737	0,4319060	0,4381757	0,9749502	0,5217646	0,7960658	0,0146174	0,9578427	0,0793946	0,0937895	0,8223563	0,8330576	0,7095020	0,6788278	0,1220050	0,6065942	0,0589360	0,0426658	0,0792691	0,2086030	0,8683678	0,2421651	0,3527921	0,1991708	0,3883754	0,3752960	0,7030946	0,3003642	0,3474036	0,5279174	0,1190009
700	0,9811335	0,5278252	0,4114593	0,0314709	0,9554320	0,1581636	0,9366394	0,2474005	0,3136076	0,7016713	0,8848361	0,5505078	0,8596258	0,4475501	0,1039523	0,4508692	0,0116212	0,2527511	0,3420141	0,0318735	0,3632436	0,1233167	0,5304087	0,8313001	0,8952013	0,5677229	0,2137976	0,7505870	0,2327204	0,0823507	0,9488021	0,5065340	0,2090630	0,9720801	0,4730640	0,3381781	0,9359902	0,4623491	0,8005169	0,0161038	0,9881934	0,0497319	0,0700511	0,9663161	0,8050382	0,7177401	0,6913112	0,1161333	0,4863475	0,0587282	0,0544446	0,0822756	0,2000710	0,9202125	0,2884676	0,3388837	0,1585140	0,4430181	0,3286414	0,5972961	0,2367941	0,3465520	0,6180724	0,0866096
720	0,9772638	0,4580319	0,3548670	0,0202391	0,9691156	0,1192604	0,8639408	0,2153449	0,3312953	0,6797150	0,8641170	0,5923933	0,7601933	0,4142861	0,1040399	0,4347922	0,0113377	0,2505497	0,4274434	0,0446114	0,3381441	0,0948479	0,5020111	0,7529381	0,8505684	0,6094227	0,2088780	0,7213343	0,2140106	0,0958391	0,9642378	0,5395518	0,1735379	0,9612897	0,5514386	0,2612003	0,8521719	0,4431191	0,7837460	0,0195935	0,9886516	0,0810662	0,0525339	0,9275810	0,6625597	0,7032419	0,6660756	0,1085631	0,4069998	0,0474579	0,0438082	0,0716384	0,1609919	0,9563804	0,2815448	0,3414952	0,1917340	0,4692022	0,3030489	0,5886302	0,2683746	0,3673887	0,6846362	0,0500992
740	0,9816092	0,3852465	0,3625889	0,0411221	0,9197852	0,1486268	0,8470206	0,1391422	0,3401469	0,7106568	0,8168158	0,6237270	0,8299763	0,3955607	0,1023869	0,4329107	0,0246700	0,2464651	0,4590595	0,0494089	0,3323531	0,0736970	0,5876515	0,7326693	0,7386335	0,6084863	0,2157965	0,6737891	0,1735249	0,0938602	0,9151787	0,5051457	0,2075530	0,9875721	0,5747743	0,2212263	0,8424800	0,3926855	0,7631624	0,0054098	0,9988927	0,0688686	0,0453137	0,9035574	0,6618216	0,7981579	0,5929003	0,1144832	0,2845116	0,0323952	0,0400276	0,0877261	0,1251146	1,0482929	0,2536833	0,3552021	0,1484941	0,4096803	0,2988997	0,6336640	0,3213122	0,3478949	0,6946300	0,0513933
760	0,9472798	0,3606151	0,3696983	0,0395683	0,9436751	0,1586691	0,7814421	0,1132201	0,3416723	0,6862602	0,7933769	0,6126008	0,7702165	0,4448617	0,0978471	0,4063186	0,0191606	0,2651124	0,4132427	0,0402408	0,2833480	0,1101877	0,5670086	0,6884893	0,7632246	0,5287645	0,1862653	0,7371578	0,1747805	0,0938396	0,9217571	0,4543870	0,1919318	1,0331944	0,5647147	0,1589375	0,8605850	0,3289525	0,7428687	0,0085544	0,9317874	0,0665197	0,0363961	0,9656817	0,7041683	0,7282317	0,5996918	0,0734020	0,2059941	0,0373449	0,0299387	0,0799817	0,1362358	1,0555322	0,2449704	0,3777705	0,1380428	0,3937255	0,2951368	0,5876859	0,2923660	0,3874994	0,7158380	0,0509509
780	0,9450369	0,3473415	0,3487901	0,0377372	0,9276290	0,1476030	0,8220959	0,1131296	0,2993402	0,7069521	0,8481698	0,6820584	0,8171251	0,4432939	0,1263240	0,3730522	0,0142423	0,2664454	0,3915150	0,0494307	0,3586169	0,0877291	0,5410458	0,7763835	0,7864338	0,5047395	0,2107143	0,7006966	0,1245567	0,0863797	0,9252561	0,4572252	0,1807713	1,1025842	0,5794427	0,1150990	0,9251454	0,3448640	0,8162546	0,0029339	0,9119808	0,0625252	0,0443576	0,8905822	0,6680293	0,6915999	0,5447915	0,0924034	0,1573847	0,0490989	0,0359758	0,0827845	0,1371413	1,0358525	0,2784344	0,3548442	0,1217530	0,3944781	0,2485152	0,5386970	0,3275156	0,4010061	0,7281818	0,0335465
800	1,0036373	0,3310219	0,3688378	0,0380385	0,9541252	0,1554706	0,7485093	0,0912935	0,2585475	0,6613236	0,8599261	0,6959087	0,7590795	0,4049959	0,1505472	0,4011605	0,0145219	0,2104178	0,4095030	0,0548260	0,3118075	0,1014360	0,5748164	0,7755679	0,8858887	0,4478922	0,1827394	0,7503353	0,0989948	0,0936735	0,9306482	0,4438753	0,1620814	1,0713858	0,6239049	0,0740134	0,9415244	0,3209964	0,8061444	0,0017405	0,9555705	0,0613183	0,0345709	0,8889029	0,6974707	0,7593331	0,5658282	0,1027161	0,1231369	0,0547207	0,0387039	0,0513463	0,1565159	0,9825133	0,2529533	0,3788306	0,1893562	0,4247832	0,2765634	0,5333990	0,3243129	0,3575383	0,7285400	0,0335088
820	1,0054263	0,3443783	0,3225748	0,0512963	0,9441840	0,1164839	0,7489720	0,0821992	0,2301740	0,7016165	0,7386582	0,6680250	0,7654862	0,4919294	0,1339302	0,4286337	0,0163559	0,2462582	0,4480947	0,0627216	0,3307277	0,1077090	0,5208666	0,7606722	0,8450750	0,4752845	0,1769253	0,8052485	0,0846679	0,1172224	0,9886459	0,4443713	0,1789912	1,0073476	0,6210205	0,0606778	0,9668288	0,3420786	0,7986224	0,0009175	0,9676632	0,0895353	0,0450881	1,0570021	0,7142940	0,7626885	0,5786863	0,1117075	0,0869305	0,0586725	0,0313898	0,0753974	0,1439504	1,0112557	0,2300517	0,3867921	0,1954945	0,4088708	0,3361805	0,5603441	0,3086606	0,3738577	0,6215293	0,0283383
840	1,1621455	0,3179566	0,2696518	0,0335116	0,9692100	0,1257415	0,7272693	0,0670498	0,2607184	0,7134141	0,7819714	0,6364598	0,7774237	0,4328066	0,1321629	0,3785157	0,0102602	0,2257619	0,3673710	0,0545658	0,3258024	0,0835185	0,5243302	0,7430126	0,7733712	0,4641149	0,2115470	0,7233819	0,0820173	0,1128661	0,9965896	0,4682881	0,1223210	1,0271840	0,6389041	0,0479720	0,9735378	0,3933230	0,8490997	0,0041608	0,9380453	0,0616802	0,0363488	0,9633680	0,7087943	0,7668558	0,6017499	0,1048013	0,0839231	0,0710803	0,0350723	0,0755864	0,1283491	1,0124679	0,2225304	0,3755150	0,1581893	0,4493154	0,3124425	0,5339457	0,3254080	0,3785147	0,6020834	0,0296287
860	1,1410446	0,2633048	0,2617094	0,0405711	0,9583442	0,1118774	0,7202510	0,0896241	0,2561225	0,6969470	0,8013491	0,6611449	0,8081263	0,3913284	0,1128857	0,3730319	0,0201051	0,2829747	0,4729498	0,0547948	0,4137838	0,0743610	0,4970851	0,6980339	0,7994083	0,4239691	0,2305725	0,7465475	0,1049381	0,1211018	1,0138344	0,5767803	0,1228078	1,0462974	0,6473144	0,0530870	0,9773075	0,3771314	0,7620938	0,0098150	0,9576947	0,0620435	0,0429320	0,9255077	0,6252675	0,7837904	0,5949226	0,1022319	0,0784187	0,0604524	0,0372573	0,0704791	0,1284490	0,9799718	0,2283208	0,3735568	0,1569999	0,4580808	0,3482976	0,5628259	0,2676128	0,3372416	0,6683164	0,0350143
880	1,0936163	0,2456441	0,2285167	0,0585783	1,0219867	0,1277303	0,6429757	0,0622101	0,2684636	0,6993390	0,7807781	0,7111050	0,7772654	0,4041197	0,1114107	0,4416020	0,0177058	0,2609091	0,3821521	0,0301821	0,3151960	0,1039381	0,5211562	0,6208674	0,8475863	0,4393473	0,2155949	0,7335842	0,1207386	0,1141554	1,0293763	0,5519294	0,0956404	0,9768170	0,6495869	0,0454662	1,0676973	0,3445615	0,7876159	0,0119266	0,8843323	0,0552477	0,0450755	0,9588878	0,6522445	0,7362161	0,5562954	0,1010674	0,0626327	0,0578705	0,0343653	0,0837081	0,1289526	0,9432252	0,2080104	0,3714065	0,1426049	0,4541048	0,2367456	0,5766035	0,2339576	0,3528386	0,7196771	0,0337592
900	1,1091557	0,2538810	0,2569000	0,0586407	1,0102602	0,1382048	0,6075369	0,0615463	0,2522252	0,6610097	0,8303529	0,6430064	0,7400292	0,4069475	0,0864667	0,4387072	0,0173046	0,2454567	0,4573031	0,0321291	0,3560460	0,1097563	0,5679403	0,6413999	0,8202917	0,4022890	0,2139246	0,6915554	0,1350506	0,0823650	1,0534389	0,4818522	0,1196078	0,9481741	0,6309920	0,0411099	1,0804317	0,3444599	0,7210212	0,0238049	0,8985107	0,0388858	0,0547636	0,9730840	0,6857249	0,6762095	0,5272321	0,1018981	0,0575477	0,0526264	0,0354403	0,0912945	0,1205451	0,9847736	0,1998341	0,3680502	0,1126125	0,4128081	0,3019566	0,5515971	0,2302509	0,3461043	0,6796250	0,0310948
920	1,0532974	0,2474345	0,2851804	0,0624428	1,0366977	0,1202621	0,6099898	0,0459723	0,2586794	0,6925709	0,7985442	0,6886654	0,7538807	0,4125829	0,0848252	0,4059520	0,0226311	0,2315862	0,4452104	0,0461688	0,3740723	0,1137902	0,5723394	0,6990840	0,8105643	0,3811017	0,1945730	0,6739264	0,1240671	0,0907573	1,0381053	0,5312814	0,1097567	0,9117948	0,6233712	0,0498344	1,0825849	0,3413850	0,7384805	0,0254858	0,9632010	0,0544744	0,0372157	0,9779425	0,7217711	0,6129581	0,5260569	0,0775177	0,0569583	0,0464832	0,0445270	0,1005155	0,1105398	1,0372845	0,1890381	0,3247060	0,1322938	0,4452853	0,3078320	0,5292003	0,2536614	0,3572559	0,7005368	0,0353013
940	1,0389463	0,2511951	0,2877882	0,0637265	1,0074026	0,1146097	0,6087389	0,0410268	0,2550363	0,7228814	0,7518951	0,6752481	0,7600434	0,3682556	0,1080975	0,3780698	0,0199222	0,2401507	0,4370201	0,0577589	0,3287224	0,1083737	0,5923544	0,6961334	0,8293420	0,3691620	0,1755689	0,7335858	0,0973509	0,0987697	1,0240761	0,4946098	0,1048170	0,9551189	0,5960122	0,0376906	1,0817039	0,3549468	0,7830085	0,0191718	0,9283099	0,0657782	0,0327631	0,9288432	0,7572587	0,6957412	0,4977144	0,0726371	0,0566490	0,0480704	0,0541977	0,0972722	0,1008045	1,0312573	0,2097738	0,3207591	0,1185920	0,4153805	0,2476282	0,5113177	0,2713557	0,3769708	0,6817719	0,0277305
960	1,0533329	0,2403286	0,2608319	0,0735490	1,0095456	0,1202006	0,5736259	0,0540847	0,2620573	0,6876930	0,7606277	0,6474237	0,7100926	0,3692448	0,1049955	0,3595412	0,0118267	0,1940286	0,3793496	0,0468266	0,2706490	0,0942389	0,5956406	0,6765359	0,7738309	0,3675166	0,2216978	0,6379249	0,0973873	0,1142267	0,9537538	0,4524140	0,1214349	0,9998579	0,6267524	0,0339035	1,0395424	0,3743975	0,7600484	0,0155320	0,9716182	0,0549858	0,0458139	0,9641588	0,7719644	0,6538877	0,5163808	0,0706622	0,0503272	0,0374800	0,0545887	0,1073951	0,1388645	0,9781815	0,2348162	0,3232660	0,0992954	0,4267998	0,2600358	0,4511587	0,2553017	0,3846476	0,7638725	0,0226429
980	1,0412852	0,2358375	0,2294837	0,0813492	1,0322335	0,1123965	0,5431730	0,0629390	0,2103416	0,7321852	0,7764532	0,6838427	0,6921110	0,3533673	0,1076993	0,4091673	0,0115869	0,2620597	0,3855825	0,0415314	0,3515948	0,0733027	0,5937621	0,6453345	0,7622049	0,4475468	0,1894019	0,6415227	0,0917574	0,0987337	1,0365866	0,4719770	0,1118513	1,0228350	0,6057964	0,0268595	1,0543726	0,3657570	0,7304199	0,0056719	0,9434540	0,0623038	0,0612518	0,9285774	0,6509898	0,6553264	0,5690464	0,0567301	0,0688725	0,0323170	0,0399243	0,0811385	0,0883827	0,9507371	0,2058065	0,3423079	0,1180522	0,4412558	0,2434825	0,4139848	0,2282115	0,3610883	0,7297652	0,0361059
1000	1,0549651	0,2561859	0,2388414	0,0831148	1,0097846	0,1397510	0,5181549	0,0602620	0,2089549	0,6647996	0,7741068	0,6290640	0,6347010	0,3349882	0,1073282	0,3769253	0,0204611	0,2736298	0,4428480	0,0506814	0,3513607	0,0741335	0,5810878	0,7107429	0,7493313	0,4599030	0,1616586	0,5942516	0,0881781	0,0974468	1,0743154	0,4089090	0,1109805	1,0011923	0,6294596	0,0166519	1,0008230	0,3474656	0,7413009	0,0031575	0,9241322	0,0695383	0,0548616	0,9471642	0,7446494	0,6199669	0,6250561	0,0726289	0,0627010	0,0211085	0,0321071	0,0800414	0,0874367	0,9424205	0,2038494	0,3627280	0,0945220	0,4242013	0,2882879	0,4013695	0,2509770	0,3068296	0,7199383	0,0417384
1020	1,0087593	0,2225777	0,2343808	0,0643145	1,0930598	0,1410688	0,5280484	0,0603294	0,2062228	0,6398285	0,7290278	0,6421814	0,6073596	0,3927124	0,1061641	0,3385663	0,0207278	0,2595599	0,4595315	0,0517473	0,3088575	0,0605592	0,5984707	0,6881800	0,7412777	0,4782297	0,1737568	0,6357697	0,0954133	0,1049611	1,0769764	0,4092832	0,1154326	1,0036810	0,6327016	0,0190057	1,0686614	0,3568378	0,8555752	0,0067479	0,9836459	0,0966153	0,0545253	0,9133652	0,7156524	0,5854482	0,5640756	0,0705514	0,0565365	0,0145282	0,0413880	0,0655898	0,0745284	0,9400793	0,2069809	0,3997022	0,0908072	0,4625858	0,3470290	0,4704192	0,2954832	0,3113327	0,7463249	0,0365345
1040	1,0033195	0,2331893	0,2302497	0,0508104	1,0907839	0,1324893	0,4856161	0,0753982	0,1914362	0,7170346	0,7926655	0,6927122	0,6528765	0,4142525	0,1148721	0,4014166	0,0248035	0,2210701	0,3750898	0,0520341	0,3547966	0,0421335	0,5856937	0,7385688	0,7674118	0,4173472	0,1500224	0,7028710	0,1032315	0,1049015	1,0509087	0,3808997	0,1041538	0,9540650	0,6549404	0,0254326	0,9874401	0,3257035	0,8374411	0,0110784	0,9772429	0,0960315	0,0620689	0,8846919	0,7301091	0,6540144	0,5623809	0,0845424	0,0882949	0,0251589	0,0418707	0,0827640	0,1037414	0,9218051	0,1831994	0,3623611	0,1145481	0,4607231	0,3730077	0,5054794	0,2976341	0,3013561	0,7295666	0,0461430
1060	0,9878172	0,2549823	0,2572368	0,0529428	0,9925500	0,1366576	0,4560260	0,0810655	0,1673238	0,6709522	0,8209496	0,6123187	0,6272316	0,3817253	0,1216854	0,3746940	0,0160975	0,2420659	0,3907466	0,0496748	0,3417129	0,0659849	0,5277685	0,7512811	0,8031103	0,4619147	0,1642123	0,7350567	0,0958596	0,1050676	1,0281446	0,4176480	0,1213286	0,9822058	0,6541305	0,0281126	0,9475131	0,2936753	0,8199303	0,0119093	0,9599875	0,0929407	0,0458443	0,8977205	0,7084595	0,6648823	0,6344453	0,0761298	0,0800268	0,0212845	0,0337203	0,0616476	0,1008751	0,9430202	0,2036184	0,3874550	0,1453572	0,4442758	0,3860723	0,4938346	0,2649670	0,2901466	0,7554668	0,0549417
1080	0,9419126	0,2772252	0,2596596	0,0506100	0,9927959	0,1559813	0,4780483	0,0797148	0,1860007	0,7002859	0,8377681	0,6319634	0,6495863	0,3756521	0,1085923	0,3767954	0,0199728	0,2617654	0,3820837	0,0560733	0,3804324	0,0652836	0,5611219	0,7680870	0,7690383	0,4912196	0,1447746	0,7230198	0,0894616	0,1066892	1,0806584	0,4145728	0,1205015	0,9651275	0,6118362	0,0200279	0,9509479	0,3152722	0,7164026	0,0119287	1,0018945	0,1038846	0,0451748	0,9484656	0,6541302	0,7146336	0,5880763	0,0806096	0,0929464	0,0281327	0,0328288	0,0841981	0,0879827	0,9048202	0,2063839	0,3953972	0,1053868	0,4484115	0,3906053	0,5178725	0,2759198	0,2759818	0,7485020	0,0491145
1100	0,9526816	0,2779213	0,2679051	0,0532431	1,0488689	0,1528239	0,4739109	0,0609645	0,1819921	0,6995601	0,7859905	0,6156556	0,6769701	0,3579698	0,0858276	0,3795099	0,0184064	0,1956268	0,4152260	0,0546015	0,4302388	0,0751288	0,5767948	0,7550981	0,7047501	0,5007804	0,1563821	0,7166452	0,0934455	0,1088668	0,9942885	0,3965407	0,1235030	0,9363115	0,5836831	0,0146057	0,9893206	0,3180154	0,7583076	0,0083937	0,9635598	0,1009897	0,0575453	0,9506369	0,6520775	0,7924219	0,5860127	0,0976327	0,1014596	0,0293341	0,0369633	0,1047231	0,0997704	0,9500440	0,2213017	0,3525264	0,1471788	0,4407808	0,4214197	0,4969318	0,2817739	0,3232871	0,7737600	0,0584184

0	0,9835702	0,2664055	0,2900403	0,0448654	1,0060100	0,1131684	0,0877228	0,0270238	0,1991154	0,5487149	0,7188820	0,6938650	0,6083125	0,3578196	0,1073701	0,4040291	0,0215831	0,3361808	0,4717119	0,0288939	0,3715582	0,1096704	0,5665193	0,5679419	0,7527557	0,3986036	0,1087076	0,6055531	0,0772972	0,0486188	0,9465966	0,3747833	0,1068538	1,0215245	0,6626815	0,0150529	0,9926783	0,2377915	0,6645469	0,0187172	0,9031551	0,0511090	0,0473240	0,8469310	0,6139324	0,4721875	0,6265132	0,0531226	0,0895689	0,0301268	0,0315280	0,0892866	0,0977367	1,0113005	0,2276987	0,3396044	0,1452092	0,4383529	0,4837331	0,4479594	0,4259207	0,3077356	0,6316000	0,0637884
20	1,0312997	0,2458005	0,2303473	0,0138855	1,0781749	0,1546611	0,1197695	0,1871231	0,2137197	0,6734143	0,8713346	0,6422429	0,6906141	0,3648114	0,1198214	0,3880389	0,0333913	0,2409412	0,4655086	0,0195056	0,4166943	0,1452813	0,5283331	0,6610093	0,6999921	0,4104587	0,1399938	0,6721973	0,1303142	0,1358375	0,8309871	0,4010087	0,1678502	1,0755374	0,6144910	0,0115532	1,0518661	0,3426753	0,7290705	0,0219629	0,9676506	0,0864577	0,0526764	0,8626145	0,6453088	0,6419235	0,5991992	0,0827625	0,0948971	0,0275243	0,0268908	0,0937648	0,1393717	0,9387598	0,3008117	0,3894271	0,1136421	0,4718055	0,3786626	0,5147536	0,2912290	0,3320120	0,6166577	0,0397650
40	0,9375084	0,2380734	0,2255017	0,0236619	1,1270777	0,1579894	0,1648913	0,3713492	0,2210742	0,6834371	0,8026888	0,6552374	0,7291156	0,4159758	0,1011163	0,3638268	0,0374905	0,1996044	0,4306637	0,0655865	0,4009366	0,1449955	0,5607129	0,6525728	0,6104785	0,4239957	0,1572657	0,7427366	0,2153937	0,1322203	0,7836052	0,4138787	0,1461054	1,1291850	0,5560768	0,0315152	1,0760134	0,3275752	0,7372821	0,0253726	0,9267674	0,1026918	0,0424044	0,9115803	0,4844700	0,7030757	0,4422607	0,0818537	0,1039637	0,0325078	0,0316131	0,1515901	0,1951437	0,9473740	0,3795759	0,3141915	0,1124251	0,4467266	0,3351620	0,5685196	0,2359728	0,3254143	0,5500380	0,0378935
