glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
0,7770149	0,2071159	0,4298553	0,5027261	0,3353247	0,8401395	0,4225985	0,8428097	0,4207720	0,2362365	0,3879438	0,6278166	0,7209932	0,8419488	0,4419531	0,8233436	0,5367673	0,4330912	0,4746268	0,7892740	0,3025092	0,2234285	0,2183706	0,0904814	0,5644130	0,7915433	0,7686373	0,7016680	0,5660155	0,4317053	0,6463137	0,5621979	0,4261240	0,5019489	0,7083252	0,3727818	0,2139737	0,2023997	0,4917674	0,6271680	0,4823463	0,7423157	0,4881916	0,1694010	0,5592470	0,7695644	0,5405408	0,2853716	0,2960254	0,6126650	0,6890739	0,4758032	0,4601640	0,8798264	0,1033222	0,5903411	0,5141605	0,5546895	0,1524008	0,7893540	0,4821115	0,6899680	0,4954857	0,5465780
