hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
0,2328863	0,7855542	0,0874530	0,5528957	0,0106368	0,0431499	0,5031548	0,1658799	0,0244811	0,3854930	0,3290988	0,6338053	0,5270309	0,0142638	0,4178465	0,2121139	0,0671544	0,8187348	0,0123263	0,0540547	0,5164633	0,2040309	0,5613982	0,0220105	0,3419075	0,2074247	0,1040569	0,4256659	0,3516897	0,5036548	0,0721986	0,2073812	0,5171844	0,1036158	0,2334000	0,4032873	0,0016039	0,0066674	0,5882177	0,0021853	0,7536634	0,0395146	0,4481372	0,6665837	0,0824011	0,2077573	0,6543488	0,7819181	0,6277681	0,2978803	0,3735427	0,5904861	0,6892470	0,0008364	0,0369342	0,2988695	0,0769440	0,0717909	0,1506382	0,2136079	0,0552342	0,4133036	0,0468800	0,6447396
