	A_S_0_5	A_S_1	A_S_2	A_S_3	A_S_4	A_S_5	A_S_6	A_S_8	A_S_12	A_S_24	B_S_0_5	B_S_1	B_S_2	B_S_3	B_S_4	B_S_5	B_S_6	B_S_8	B_S_12	B_S_24	C_S_0_5	C_S_1	C_S_2	C_S_3	C_S_4	C_S_5	C_S_6	C_S_8	C_S_12	C_S_24
FBgn0015664	17.276586736437224	19.38705640790993	16.149019160191532	19.03503404348896	20.25040985873408	19.19933656889581	18.835330873841237	18.597536587537903	20.59203936098845	17.572861075749714	18.43819435033392	16.238315971797885	20.372353555063903	21.852805037342865	19.788065572535807	16.91559639277912	18.50014608187523	18.966317637748755	21.21779106482538	17.453981672424415	17.80423864866301	18.68885979163343	17.940787036303394	19.929505559089293	20.709402048936514	17.94085066043063	19.69251341066076	18.65129500046653	19.56222446520746	15.39378504586985
FBgn0015903	11.382835876005826	13.301672147843538	10.433312633421604	11.544191175117604	11.882992386623789	11.41207286018599	10.630369207786469	14.109797754796125	13.099407003023549	11.812278524242435	11.136133979760576	10.572379028402402	12.603234167174564	12.205731873943654	12.894087622846282	11.618199143082476	12.360670121069663	10.857688269695313	12.62441771010838	10.98277542391712	11.744953167022553	11.24341509707712	10.895089837649428	14.60092908398548	12.991827537618104	11.078295775595723	11.868088924437323	10.271369220320471	12.466859236461929	10.598955701566949
FBgn0016076	26.52202126444724	33.19040600285519	33.99441974816079	55.21635946579238	68.01553124368873	87.19919931263115	74.5628678716989	155.8304034793071	163.98942432926663	17.21829507573175	14.633782687651236	18.761014939664044	22.952767945148413	57.0674949864798	55.99981379396133	70.61737869408753	90.64278540590148	116.98301750230718	159.37126950227528	17.065424212695973	26.899303381333425	32.97703057925184	27.43671392933981	39.09262640931963	61.73476549752	62.08213526745179	95.1920357751426	118.8859924486687	183.9084107903701	15.304016924174547
FBgn0016917	173.27749750804443	166.97834643164802	178.31871885206726	156.18478081060627	155.4750124906083	164.98862230853314	183.03702833794532	189.34806451127795	151.28120628830808	183.0734957898601	170.31258692351412	188.7229235175367	185.5273104509244	179.98328152254578	156.01999823685952	176.94970215249904	175.43649774733035	170.45006914082418	180.3830320669815	188.93814004303533	199.63984557098289	171.55744864332948	189.58820473832984	179.5249425520521	203.01137696159157	211.60501902261623	180.16427616150176	186.24535401129245	179.77377027445092	211.1818467421997
FBgn0017578	41.94521246941198	42.67123604084056	42.67412211980539	42.70702751376131	48.33949814406604	42.81798211578327	39.246409082957975	46.11250577289977	40.092890460423206	43.006006167379496	43.122371412191725	40.627987827572255	44.58285837142032	46.5895430163537	45.95643301507485	46.53574841299928	34.361178689672776	39.674063180854354	44.08443490855176	37.633127280271054	38.91111884615274	37.12605662047576	46.583999926858894	48.1232829992012	57.06291227475398	41.035918451037645	35.7543386038661	45.27849450446645	42.52430470939941	32.8854406779432
FBgn0019650	42.07522501633019	46.085307913628114	41.76605489484744	43.7924785568188	50.96755630048345	48.76404378304501	50.169345416294	47.23770299080791	59.14693870207631	48.60693923878556	46.20202140984945	39.06745583595466	49.20512473256972	47.77651264162726	50.18280861924341	43.439572158677535	51.37759316435398	48.38402202338597	61.26841814774984	51.79139898603527	45.35484627835889	46.5724856903552	47.37541936433868	56.414253426774174	59.56584861495028	49.859886521379	49.236874851821376	61.923141850669296	67.10531853493508	42.483505957987184
FBgn0020309	64.41358224469971	67.66533688892854	57.04857365035025	62.6762268284152	64.90714783909908	64.90563819307276	56.03045242866146	68.15102780722474	70.3659885793162	67.61739279978434	59.12948685975626	57.26060145758272	63.065208240762544	62.70979313688534	68.28562341666284	57.502688251110456	65.04506823308253	62.074247488683575	68.83665056031529	63.82405118960728	62.50711663778803	65.0226856678036	58.99123777255714	71.96618073790282	65.46943656649154	63.388572661517856	68.09414281285953	62.90155137285658	74.34320494145261	59.45118620674081
FBgn0020912	2.0012477015718586	2.168545982631928	1.746081735721365	2.2476391221163348	2.742900529715452	2.4524003364974885	1.96620244426763	1.671573240951664	1.9331812081954736	2.63174045607922	1.9634969587698408	1.7091748407401863	1.8745604354730567	1.5845751602736942	2.568701522298173	1.6440473914809863	2.202962777443201	1.8280474728056035	2.315191576208332	1.9438375471350609	1.9943806484473856	2.6769427090115503	2.0228010928098348	1.9052863560085016	1.6516513524142813	1.8953926962869732	2.290102293720985	1.9755802142658423	2.5174727046233127	2.023033480743819
FBgn0021872	289.0302558361106	302.5311712406287	290.3914646720199	320.6131150033413	341.2445027780336	322.46971405173326	301.0255626410458	328.2652877858679	296.3654073226781	316.9180658345226	288.1237530197115	281.1838078125578	305.9212200817752	326.17656400747325	340.22317016847313	310.2006006678783	314.4882639638209	289.15337996974097	301.78155732985203	312.9568175923188	287.4429267234129	290.80273389670964	270.66656838305505	335.8846463819833	313.1367378340755	327.6141854434714	312.0673224299152	282.02901780052485	304.9617045023775	295.689128577176
FBgn0022699	17.167629412019288	16.830295078284657	16.691707044922122	16.744687999609322	17.264770810551276	18.644443856348055	17.3749129276055	17.2081729088383	17.161341110542743	17.645869159366434	18.602252230265155	15.410227318301654	17.84573113946415	16.39650919161607	16.66562085004522	14.897033119615156	16.60138742683444	17.14778554412123	15.337207498347588	16.469147702242	17.84084328820223	16.85540880916604	15.551393693112368	18.68320869728929	14.303339119033742	15.35798584367014	16.262933244947188	15.177698773980994	16.75842529143507	16.329218631915655
FBgn0022935	16.168403452709583	15.757322867498862	13.093194816751131	15.35094064218578	15.895893462820167	16.977544221439523	14.284241065688658	14.869843734560472	15.290556335401556	16.24806237321147	16.956521301929175	14.377676886684585	14.253104857752446	13.483529319494613	15.800671084715814	12.886120116729948	15.44528396648157	13.700882889690792	14.740373279406256	15.31069435317768	15.30865696642265	15.303045656867967	14.132993724033684	16.19634130748182	13.747758346903748	15.10857974016514	17.50031274000459	13.938929549151943	15.008635922902046	14.275066765021387
FBgn0023094	31.417523740091287	30.466430376906704	28.234283183273643	32.22103065309838	31.28553002011493	31.535087740020344	33.134809624457695	29.58298796978145	34.592768250568895	28.219784762880124	30.08418648507033	28.50112000978794	30.83039644088712	27.263905164411323	31.940400078018502	30.05847637298817	26.322060669072982	28.3341711257844	32.69151984613162	29.93825425754487	29.088895308614987	31.6943021572246	30.08826977126265	34.00913605802789	33.311362131838266	29.11080397963863	28.594676361702515	29.59256980748062	27.85373681719892	28.192817665391825
FBgn0023215	55.46733266068264	61.0392581124921	56.36963521171485	60.99742771641789	60.42996763824088	55.8793009863134	46.23164664132274	66.32070621679475	65.7037945192517	59.625219023590375	52.20700850729627	49.34310492834501	55.72467256027423	57.71521228111602	64.1816669056103	54.4490502685715	55.41907216364623	55.326899555496624	59.53801001831264	60.54694850081064	53.99298149605249	65.43167251952265	62.48020149095376	67.31283258929865	61.20291354401791	58.154446974099166	60.95701405049553	61.3537951005338	67.5336730397255	56.57106025027765
FBgn0024244	8.433850538738598	10.194584278550062	8.874005194896004	9.521453122450868	11.39416809223818	9.844694714537887	9.45926384354832	10.922573822904148	13.411753899347705	9.157485098500953	9.16722030865139	8.284699039671565	10.585210223962164	10.031683901226254	11.633493579300229	8.663226459592776	10.57367909964335	8.114797920944675	12.20214860626118	10.062838187335425	9.203386958973638	8.507377463495356	8.1844473621018	10.742744002899167	10.406353471377871	10.251796717708936	8.08570258043311	9.01558297830888	10.924771268740315	8.407078726895591
FBgn0024321	21.785870947508982	24.13700032171073	20.01716782998844	20.110519644961794	22.36999612324568	20.452749014498504	20.177258528828823	21.899524716844788	22.666987266715207	22.058163737778106	21.69592875364424	19.49023926529367	24.69894450615708	23.273556266346645	24.13647630224059	21.215193267500528	19.57026216235701	18.47525048268856	21.421447995517315	21.65931031672304	20.62237810285744	23.30502478515332	22.246546000905173	26.564413167953145	24.327222221906244	20.76677973303671	22.27173754347853	21.78970343815172	23.68884978096807	19.3801967053654
