	A_S_0_5	A_S_1	A_S_2	A_S_3	A_S_4	A_S_5	A_S_6	A_S_8	A_S_12	A_S_24	B_S_0_5	B_S_1	B_S_2	B_S_3	B_S_4	B_S_5	B_S_6	B_S_8	B_S_12	B_S_24	C_S_0_5	C_S_1	C_S_2	C_S_3	C_S_4	C_S_5	C_S_6	C_S_8	C_S_12	C_S_24
FBgn0000546	79.7585187070144	81.0371837432588	80.7615704159369	74.0977150721914	64.9593266094247	67.2605770221529	70.0332084327931	72.6321744827101	75.5812651901234	74.2186994182412	72.9384091984286	74.5520824144427	77.0560235795723	79.0592323628878	78.1938171959844	73.0574598652893	72.3211172901953	73.6227530494251	76.1913877565161	81.3124556008988	74.60261233373	74.4896611076219	81.3037982260251	73.0584781275557	81.3970798696353	71.826116947365	73.4407181442545	79.6803346568029	81.3957567910475	77.0814182910037
FBgn0000567	37.5627252374072	40.785296526987	37.5696026435713	36.4377890245046	28.8507765649076	32.0941193239928	27.7579293383184	36.0680265361545	32.0891855013592	37.4381389859291	39.1391141877328	39.5344086062661	31.2562501276064	28.5524997001021	33.0316197914574	34.0526774086497	30.4165357492097	34.4741462691752	33.372238572598	38.5192737111377	38.5800526218925	38.41695431562	39.6379061646154	29.8777747911159	28.2567308514834	32.0017352735785	30.9175210392374	36.8604318218451	32.6591024152315	46.1620258476161
FBgn0000575	154.535243615964	169.624160807409	170.109233315381	153.400828576455	140.647535753924	148.370310100167	126.825837283424	162.975883316737	140.81938472327	171.364971072596	162.541748575742	167.84601841636	140.357325099835	150.080576154739	154.849955539608	148.674434699203	140.773203614248	152.557393043253	154.231084110899	176.474537704679	159.05429310831	174.670361402651	159.335164664041	146.116956255111	140.620091106306	139.574975770985	150.734520742348	170.727808468247	162.035515841002	169.2125252596
FBgn0000611	117.072154254518	117.226953901008	117.59024122083	120.94630096084	120.046278113045	121.617332872803	124.556023640768	119.664484188727	121.913470940435	126.737306567121	118.356211869051	114.787363661792	120.193592761994	123.447572232795	132.525136646071	126.083933019608	124.225655789825	124.56374884625	131.537961881532	130.705850120939	123.194977624774	122.187921945322	117.300547894124	126.829862441826	147.421613405195	129.239600527074	119.120659139164	145.344876375359	137.440389330766	125.799961766544
FBgn0000629	29.5918551605038	28.4758508950996	29.1578470632821	29.3312885563714	30.3834740699183	31.905052347121	32.0611177025211	27.7331868414173	29.164279557378	31.8268019950639	30.3372144453641	29.3847344335478	29.7772477556376	27.1128778664835	28.7033385774043	30.714179623488	31.1903419424381	30.490231060873	28.2893899284639	28.6730548692457	29.0574726376454	31.4798953171581	29.9127919777156	29.9638778884966	29.8603418000021	29.2045465607768	29.4319945028176	25.9899152516303	27.5687176252031	31.0158648067055
FBgn0000659	21.4217133316778	24.6188912637748	17.6080272250613	22.3153167566221	21.052051024706	20.6555672232472	18.3003724939169	23.5161548530086	21.0254108436911	23.5413122194894	18.0145548060479	20.1176406236745	19.7693317053157	18.9550208093115	23.8055466772917	20.4204781192393	21.3689556437696	22.4161629053805	22.8984898513519	21.4777411001709	20.7320169942751	21.9115380779003	19.3119566081091	22.4298568676821	21.8975839866682	22.3775097024134	22.607856976139	21.0788696945282	21.7223350940814	22.8157139246838
FBgn0000964	37.8118149273104	33.235503206096	33.5162696437428	14.2130009362664	16.0933238026125	17.0160279184645	11.9165216239459	14.9332544530709	17.9309451348414	20.4287737323688	41.0168527994381	37.769247880576	24.7979397700095	12.0568328565557	14.4655714259141	22.0897270118201	15.4761238645685	14.9264023137723	14.6324430664468	17.0415326109668	26.9897124124946	50.4252426508885	24.7967366471664	13.0876708018721	11.7229490029638	14.5548633022053	16.4336373091442	20.692607684419	16.2791513582095	27.4946235456021
FBgn0001078	76.6698065522144	75.0465868690736	66.2916074488073	72.0155556993625	64.37329521045	68.7258460929095	59.1097302775093	71.7391559439883	67.3576165940023	79.6108435579008	68.1853833375495	69.4383079591345	68.280609505891	69.2218164998274	70.5623740027856	63.9322325858472	65.3568615511394	73.516515310537	73.1622153322341	78.7697507351355	75.3100039897026	72.6238314459666	71.5786840391253	73.6611998092208	73.9319944196347	63.3871408307769	69.4483655776263	83.2118730349438	72.172584349709	75.827277567871
FBgn0001133	21.6708030215811	22.526285506354	20.0487438701192	24.2164187926832	21.593003085298	21.9317693171321	23.2183020530057	20.5890385316426	21.7884297855992	19.6396794680284	20.6551247287585	21.1300122163497	21.0018336819564	20.6945638582673	21.8122592760831	21.1438193060243	23.5713271168044	21.8849742109402	19.6126078995884	19.5301373732032	18.7186715118914	21.5766455745263	19.5424095509267	21.2674650530421	17.6397204337049	20.4811105750902	22.3293207505603	19.5338216540916	18.5471445814895	20.0180153884647
FBgn0001168	99.386786271389	61.013818848722	58.4028625781735	40.104200094051	33.3136310647917	61.5413009717801	45.2544095004612	65.5376383139754	52.8602566977475	46.2496916043972	120.586026470451	54.5901912665644	46.9336752704752	32.2715227702835	39.0114819950833	60.0373185031585	53.9878628660141	59.7056092550893	52.5741112282159	50.6917970046854	76.0173956456753	71.0450525014891	50.2387415342219	32.4178161638476	39.2055228448175	39.1132320010404	71.9551916078347	53.7455996923311	68.8965941383046	64.4917748780175
FBgn0001180	7.22360100719369	7.75495074808907	6.1889600642542	6.42753545525423	8.74539164623761	7.13727837691151	6.9513042806351	6.79686332249405	6.6552207710877	7.27720266002837	5.75057449834755	7.65768255997932	7.64151225517191	7.3780618972953	7.97314960483454	6.56571231081808	7.14282639903163	6.58673981105968	7.39323439146787	6.27561200911794	7.50923450186341	6.79353363987303	7.51276593585153	8.78251593283521	8.34983631814872	9.43458565843277	6.96340563946788	6.01465130027113	4.83838554299725	5.98128652570992
FBgn0001185	23.0657052850392	22.8955688753106	24.0584926441431	25.2122341449057	23.4863352973701	22.7353039688373	24.2113455216678	22.1766270449258	22.6362286099416	24.6811150457589	26.699095885185	23.6479620750548	24.5514393746814	21.8342644765487	22.3248188935367	22.3122935308309	23.7498977767802	22.7879949914887	22.4877546073814	25.6975491752674	24.1057310458369	24.1122602429296	25.211551944238	24.6685373995813	26.3766352566685	23.1834793315257	24.2790743296113	24.8311292213029	23.4359299738929	23.2016033779554
FBgn0001222	62.0731507238851	54.1615607803046	57.5311780620813	54.9961660431964	56.1237762864217	56.6728263173305	61.5214072728317	56.4090043625966	56.1666721126828	58.0422669992625	56.0387616930807	57.1340993712355	59.3079951159472	56.8050781848671	54.9008301361464	57.3665202750292	60.3568830718173	56.5184770884475	57.4515922503649	59.1855132584054	59.9106317866059	58.941080593828	62.084022795043	61.0040444942524	64.0338440822267	61.3959217470876	59.7924430908975	61.5812004688311	60.4294194380594	57.4010561741517
FBgn0001291	41.946703779704	38.815785225885	36.3056600952377	35.1703876671305	38.9034690242425	38.9005304913786	42.5117180155847	36.762596510716	33.3608837378727	38.4025875312341	39.9019454987381	37.4058324370515	38.0596610386627	39.3496634522416	36.505634976421	39.2829906054031	31.7260539223655	33.1992934025185	30.2917242428197	39.3848753675677	38.8521263357281	37.0295425159276	35.6741155481539	34.5703935983661	37.5466149670396	37.074602939168	34.4920692674975	32.556369423486	30.3911091919515	35.9359553359185
FBgn0001297	196.780855023552	219.682573043751	216.177759990851	229.263852682131	219.716695277124	208.210008280101	148.767369162436	232.929002183281	181.72567799779	236.552925021163	218.580510268823	212.701867445663	190.199705035182	192.549420246487	236.233032577526	198.529334957618	182.142073175307	205.357549270619	189.913708430831	225.597431707084	215.155892901217	231.219352686664	207.914645009977	197.692711586173	185.908276169643	199.785648063496	197.528606639572	188.385500358951	180.179461627241	221.548782359562
FBgn0001978	46.2808643840203	47.7606490517232	58.1849414491504	60.4278861462281	53.8698093672883	45.8960086356363	47.6187987115615	50.9516688481853	47.9854134577788	48.134750124766	43.0706294059908	44.6481830615743	49.8423799353471	54.0458030037648	50.9142553337291	42.5658467608121	45.0593298672245	43.3449974663282	49.2368873709561	48.0408919318683	43.0420615287968	44.1579686591747	50.3770132999124	48.3899407279744	47.1129837288921	44.4705595357283	46.3762815588561	45.8548186286726	44.855865971537	50.0209203803322
FBgn0001990	9.6148620302647	9.56033610743256	11.6805725156347	9.32445284353783	9.24126436844695	8.69708093610409	10.8289025868397	10.0712646311408	10.1311959508915	12.1432839567943	8.15642709459499	10.5909643541409	9.81071573405942	9.77743161999296	9.85253486883125	10.1824182447433	8.86900944546428	10.67689275825	10.7304582487277	9.52161822073066	8.05338192953467	11.2906615423242	9.63293300977282	9.29913451711964	12.3865121540749	10.9042949821082	10.3522630506756	11.75340116475	10.0295700318381	10.5637237833103
FBgn0001994	131.668810082848	144.102576863962	145.745651090606	121.625265973719	106.522476598245	111.73858333125	122.428073350777	132.712477282274	114.283281521353	125.15911803844	115.363565956646	124.729371866782	132.962313239991	112.110550293048	109.687758135081	117.45948040794	112.8566571047	119.145624162958	122.347760797694	121.725232935477	127.602571788911	130.225342026299	144.217451615211	122.65386221886	110.704452377045	112.646108162996	126.269755595684	126.08695615706	118.03644730937	121.748122507192
