	A_V_0_5	A_V_1	A_V_2	A_V_3	A_V_4	A_V_5	A_V_6	A_V_8	A_V_12	A_V_24	B_V_0_5	B_V_1	B_V_2	B_V_3	B_V_4	B_V_5	B_V_6	B_V_8	B_V_12	B_V_24	C_V_0_5	C_V_1	C_V_2	C_V_3	C_V_4	C_V_5	C_V_8	C_V_12	C_V_24
FBgn0015602	32.191562983814016	37.21304072310882	37.94604059939737	36.60788605942504	32.64636074235301	33.67869648625411	38.35445378094595	33.365373508160054	38.14167516889161	38.703832692652256	40.19209208237577	33.48845108673913	33.24235661565515	34.53220253343532	37.04517566396386	33.479193615031505	37.54909703764429	38.2467921650581	37.14543292702106	33.88356509771408	29.722682107279304	31.69815279948553	32.7107877230386	35.86424691296839	34.4728890903763	36.48941598445722	32.27025264897333	37.55329780696084	37.47562451624375
FBgn0015664	17.96691530191679	18.433399398253016	20.218515114596933	16.93471917045714	16.200706698417616	17.11120967403061	18.746310666315303	17.01927876822829	18.53847522050211	16.982768415388062	18.78998017018358	17.246587284985168	19.51687573094335	18.88433343546359	20.36327154749751	17.045665010231442	19.128470389008267	21.366509510553254	19.47374468146179	17.03845614951465	14.0231033612392	15.178766565134625	17.791383495089296	17.905879349525677	16.36105828932536	17.51131560936849	18.83010655832165	20.289881979884363	17.39581163750165
FBgn0015903	10.183671391284792	12.858299165540616	12.945912878627444	11.384539691655103	10.624517699917623	12.168053916509765	11.030556073552107	11.528441044339358	11.597338923223932	13.067135425577598	10.761622619343868	10.66721664719848	12.070242205026444	13.06212851320882	11.620487560587405	10.101791924911472	11.50134330483728	12.35050349442673	12.995756944158044	12.356820218110377	10.685316844912457	10.21760585094523	11.43111716444515	12.435487859203556	10.849692985940113	10.139752519905205	10.339404156610096	11.931269927614265	10.407196988097876
FBgn0016076	25.11743895618429	35.350313725764536	44.87567294540871	57.50741819475408	72.80858492029363	88.20964966438387	86.88896825853791	146.1086645663033	210.85028799608145	18.90566017796528	22.7946785182992	30.084492553015583	42.12559667774455	51.75615138870636	63.106322168211925	48.44576740098591	85.09887165805246	140.4193138780987	189.89447500515692	18.266415778446788	23.25101254659329	25.17808959397085	38.61388718237105	52.90312216460149	70.4805803077526	73.15013055265092	123.41164149461856	181.64290727534157	15.995119173012624
FBgn0016917	215.0582095524773	189.06738159270225	183.1600453356125	197.96130333172704	173.4387096568004	189.78580461909672	173.3507853576465	186.4693716092434	143.97837393819415	164.63495224685232	188.4789785731197	179.49550088911383	232.73579696236675	181.4134004096269	177.2624339709909	152.90445283478067	158.81138319671496	169.13867653998133	162.789268596342	178.9153964269648	227.45173655110224	186.37621850239688	229.06760809151777	194.44103836587155	186.1740887705626	175.31147394201284	173.7745915290079	168.75559916247724	175.71537747251762
FBgn0017578	37.78012650450432	36.07357883344791	47.18328137108815	37.89673202210743	36.75572168574857	42.5046927718625	41.296973922005975	39.6307952263033	41.40602102885617	41.98374624713457	44.92578578613437	35.213627887728364	42.527521061945286	45.3409053673641	42.53747026040877	38.933706221901446	40.02505924916649	46.99669743411529	45.1583047472273	41.43174707928343	32.50490736892518	38.07362837305221	42.30949731435694	38.15831109058299	44.8152649170371	40.9921420649136	40.53601833578136	42.87678657403056	44.62898172328086
FBgn0019650	47.11875687683876	51.7659085659079	53.40083136802826	48.69908326878302	40.0258654406906	52.51353816665431	50.26869923282749	40.12021639691488	54.63788641129298	47.1272999855704	41.21116896441181	39.40220228664317	51.55854761728453	49.71369958195435	45.82120321002144	39.97681279380567	43.68094261640241	57.17936251110467	59.77261187821208	43.83727619745433	37.22280134880159	34.769158883703966	46.40382073609825	46.15727934581562	45.407937929097855	45.50099989970881	47.039720308463	49.43253005321089	43.15720807296285
FBgn0020309	64.7957874658192	67.74764709018001	74.49538758728525	62.30216619249342	63.1651892963767	66.87466627633513	64.21666342545198	55.88119312650214	70.61373902928	68.30982166639735	52.92012868241155	61.53955338245861	71.2883356516757	68.09604751141408	65.64824418897194	55.51537938352921	63.18769324917776	69.09354910849845	69.23160997644153	62.82616530710996	53.25345477376944	51.96944611916516	61.68850199951832	59.05059726100835	68.4145670270459	65.11545225908536	60.52934489719459	68.60836197688812	60.40376288101089
FBgn0020912	2.168246730354587	2.624053156217704	2.193187125279678	2.037652777641924	2.2295008391618154	1.8013050132919974	1.9133517837720493	1.3234582141808675	1.7557745062103605	2.703932344003988	1.2962552815784305	2.1384263981201723	2.591812388614509	2.376478764095475	2.3646329894214198	2.209615773818445	1.9847927727405863	2.1487782895357723	2.167369736543921	1.957880064219637	1.7892662007581597	1.7892655838875804	1.9795808033933056	2.0770215635299696	2.18584941462742	2.133210485368567	2.075361291410037	2.4892322838277043	1.3304352640575734
FBgn0021872	290.18769307685847	305.5124155851806	317.3393484323408	300.9058411564108	315.2082292294191	326.59569162642345	330.2533343458799	305.79176174570983	309.7966071175152	342.0954367759848	284.1814000459656	291.21179831389696	290.6071751671567	309.62544361750435	304.9671046937752	298.03711601507007	322.9420432175713	334.9836262049639	301.47619554544366	317.3668157067339	269.36753632746206	284.0630109265088	292.9240981823864	304.52423395114454	314.1837327234379	288.66798553048176	290.9661079971726	313.4195521701765	314.2337993164374
FBgn0022699	16.838051117468034	17.384391131066433	19.133486277232493	16.495222487163527	17.71934754080172	15.931362743431997	18.4651878803674	13.669427798135285	17.57330596169451	18.103087016225498	14.72548796587512	16.27023972187359	16.378762072243962	18.10269879104652	19.478257822900588	16.22883741854315	18.933281249569703	17.677658925655358	15.441510004543185	17.449854365453145	15.00458561896122	14.31888725353112	14.62095534807567	17.314493856309788	17.742735430135006	16.58382135056397	16.093187176852076	18.29243544252962	16.814477030508748
FBgn0022935	15.15873681158746	16.719261800398066	17.5272464919041	13.783211922452557	14.918656413675972	15.683966259847782	15.605033416292828	12.742609240820943	15.57752514046605	17.85912005841949	12.949714275922688	14.003454596704382	16.84079606658549	14.868709328896	16.200276087898732	14.388223231501277	14.59258996550675	16.39493161384716	14.181084484730938	15.240765064502677	11.571809670963937	13.28193967115162	13.879121316108408	14.276196167210614	16.05220844555925	14.91006657733594	15.77988180291618	15.09128990014272	15.584600128035136
FBgn0023094	27.202708487581248	28.51436986668727	30.82026132222055	26.70617591289245	28.11722285905831	30.08333329891086	32.81885262850581	27.73841734741969	32.7550062598382	30.75224895502765	29.31085272103712	29.53654329916191	27.19675842886972	30.763445288318103	31.69007507595319	27.13066180268074	31.282006079874645	34.680697307932164	30.938439343141667	29.27701061329196	26.575544734834597	27.875484704026075	32.44633030805878	29.66391815959785	30.867031323779447	27.96466469615364	29.406818785483857	30.495314539836	29.72555945988832
FBgn0023215	59.303603449969856	64.87271535760605	64.9905739282455	57.25572437147787	56.5709340982228	64.07838419925383	57.939246735801866	51.92948499299908	61.23959564847209	59.167127649551	49.73611613294229	55.6548610685004	68.20755241253251	63.11454720148647	62.416978033305824	46.254199382619056	56.45845648961888	64.01076671551247	60.82935137738232	57.109397144666296	52.46909786072905	49.21103297337193	55.80373906628272	53.90414484383648	60.27270513916721	56.78859191788997	55.983519337420034	58.90520113784015	49.65969798558484
FBgn0024244	10.844635244364552	10.927665974012688	12.442383372233756	9.710969903804768	10.642446738022803	10.577867033897352	9.723830415026471	10.849576676291193	10.645596586593609	11.414258424395651	9.5027987918561	8.082266504901119	10.122194365645216	10.948548547437946	11.879153475031426	9.667477227735311	10.221096595382342	11.856314480434872	12.22047182875984	8.609388703086584	8.891700637536978	9.171676825907412	10.459635121901648	10.011079634220776	10.390780090703164	9.10806000283995	8.901887246037898	10.528994472717288	8.711446726442018
FBgn0024321	19.254746856845703	21.5385168084653	26.99407336623109	20.36628486085397	19.56465942545697	21.193604633979792	20.54877679456629	18.229422195788228	20.69462560272347	23.47287982997488	18.996623568789108	18.86149554120404	23.513854106750887	23.789177731590517	21.043061177710754	18.846694740146976	19.94735647204212	23.94019045437177	22.974550398944483	19.0538787673777	15.711895269002682	17.748753366233853	23.89185155827076	19.19696264737106	21.211548235232605	20.59135545765717	21.16592276930679	19.532019040591152	19.78629568702589
FBgn0024371	10.015097149025978	9.63419688514722	10.835877443267478	9.822996347159531	9.395100012879638	9.661809796757302	12.116443419773066	10.366996503662596	12.177373481263656	10.481128419059544	8.73731467121081	8.572497290430048	10.865256885341342	10.038625827384724	12.723242322546296	10.603734842143426	9.65128526110924	13.250107784381695	14.34054083911049	9.653913955228276	7.343072622999125	8.408999620783554	9.407323638084629	8.297626837611828	9.930953571315044	11.219570862610576	9.911073418720871	12.37072430071228	10.47670734291081
FBgn0025185	4.73776760178154	5.305963631977825	6.087208055745204	5.090265075005159	4.36919332166433	5.290625624067433	5.804647133730839	4.745490496041684	7.435335579683412	6.9250316656675714	4.876817837220158	5.514617517589267	5.1757624178277215	6.145325279360716	5.251673274920592	4.767940085116983	6.187359061307575	5.34976161893916	7.084027267824935	5.3385559160173335	3.805296300914249	4.533744257821768	4.776730740261172	5.808131498306944	5.95753102278664	4.453325355509247	5.809944248208015	6.888583104932522	5.013363972631864
FBgn0025525	12.519733827944297	14.434467949553987	14.917216151597962	12.78235792710867	11.71679426935335	12.029798923513097	12.241095865764718	11.773021555314628	13.088424922883204	16.770327758377007	9.734644052080489	11.759012898884304	13.529288924432311	13.668117981100494	12.947163733155548	11.499369978228222	12.57384545929142	14.390225422433373	12.053539585733708	12.707417395894902	9.532362963951046	9.334446233265188	11.33261273445416	10.769033598064942	12.219078606547969	12.347910968140988	12.349496993821736	12.82187875625812	12.00417806198127
FBgn0025635	8.107524013236858	8.258398340848439	8.171759343770578	8.332710406229353	7.349176468843732	8.100630970401253	9.171955319425695	6.93871090408722	9.616081558734702	9.339871880933655	6.661170105407139	7.361845976490986	8.543222753367969	10.3024736088696	9.902051681518724	8.762978368870975	9.292522756547813	9.096439342444484	10.625352228154274	8.080637493429316	6.046846479473103	7.853523512695721	7.844345227834607	7.8083916320802835	8.338086926807255	8.100135190251642	7.887951811390044	9.247658550309632	7.7863709301848285
FBgn0025800	63.032325700434455	64.45791314839522	71.75996680392113	60.88515479937883	56.78980599966657	64.02564676060454	61.12188506061216	58.011453257384446	61.20915873735177	71.70404206400048	57.17454220134273	58.17531172024675	74.80045401159745	66.23633055014265	63.865904224241234	55.25697424645092	56.33973235324469	66.0370925408031	61.53628544640127	66.74250911487621	55.47140798828708	50.60227377767092	63.39496337042775	54.87464660582593	66.33114091065782	63.78490909008654	60.41050096534518	61.57339234446714	59.527030640317406
FBgn0025874	8.498879878333103	6.935010302629867	8.096834200499059	6.87485716569509	7.135569472147635	7.061133145083899	8.249270782974378	6.927997608100848	8.177302697542782	9.181271575546122	7.085290001888231	7.314471948638539	9.104033165585513	8.517694249722297	8.444473916763267	8.5393790108629	7.053605940300632	8.95004428621133	8.69742485167215	7.808650216720322	5.690178430917792	6.259323762386256	6.675038761615803	6.073054959350482	6.803598734570937	7.458947391209574	8.221432865634661	8.746243393035064	7.841745047116968
FBgn0026160	89.59184088249685	96.55711458400616	107.22378722866108	92.33635057819691	88.45847390201799	98.42296006571848	97.28475036877556	83.54823780805212	96.47323165937163	98.69916297455684	70.49587695615574	87.57078401045818	96.98468798638584	99.28342228092616	93.05415642863848	78.22339538048602	92.70592225596336	100.0356677344998	89.5334039748993	90.09535934278912	69.12679593873618	69.16658161526706	86.08627678275838	81.99955662992635	95.514302789539	93.8290944974805	93.78480453812926	97.22713795542332	79.91492293621401
FBgn0026427	12.070317466635723	11.809753996595166	13.674038075929335	11.170130361992502	10.555474067272572	12.168410379413949	12.922243279686937	11.16874749018214	13.638771492037227	12.81670304793916	10.339587982394926	10.38567090237357	13.889088655235756	11.495129841550966	11.829809679378384	9.555011874150615	10.390258063678369	12.942438368405671	14.47035343763284	11.798318502976578	10.097144187720868	9.53158040355476	10.606335233444764	11.279264451688352	11.420147402311809	11.441381096936004	11.48615348556568	12.72978188586233	11.400340563207562
FBgn0026533	78.23002672051432	81.83775579463804	88.69652509077002	77.33814944277199	73.76695881097483	81.53472495170787	88.18749282038087	75.14454048692869	83.53427711390525	89.50512612464111	73.81890437037801	76.97161663796692	84.09161862412722	83.304151884378	81.17301576156278	74.19902219260572	78.06055907618294	91.17666669889996	85.2667093307596	82.56999977303538	68.14306865904037	69.21857291605998	80.77416801773056	78.55222218795996	86.05549729024595	77.04985505243872	78.2652634092169	78.59657377341627	82.3592664160187
FBgn0026573	24.29849252082694	26.25665573683133	27.88311657796005	24.183250568848965	21.01948113455936	24.565413016752125	25.42646142462446	19.27848244330492	25.30185389576638	25.394929440631923	21.588918698637038	22.96543025607297	27.286011925624116	24.2570401865735	24.5164586332314	22.468429178459058	23.481532624350404	25.866469165527025	28.77332332535756	24.832171726254707	19.578662035819647	19.000038886408955	23.361139238642643	23.756131064028068	23.98295004149221	24.27765122088899	23.780221655934493	26.551959485113407	24.880450002165382
FBgn0026575	21.43035486410128	22.88664390996369	25.432379521276427	21.708537535108007	20.40756669494396	22.237008235563028	23.44102166855461	18.105372227738943	25.16042987415701	23.980655415410816	20.04286106632548	21.558013939295165	23.93129456931826	22.34879685113692	23.38198909948788	18.151539028548164	21.79938297941402	24.41559965683745	24.268879914805712	22.56469604311703	18.440608503191047	17.83402853156894	21.22907642801851	21.674433584610934	21.34439443893518	21.91540326706787	21.78871571274828	25.402966971079795	21.62406782426745
FBgn0026582	8.260519000321452	9.961574969447208	10.639900859901104	9.867352636334516	9.74277669370998	8.763080143070193	9.881234305845007	8.303509118898752	11.948132396455405	10.459249291047518	7.570268031722387	8.461448823430903	11.47206890945052	11.58782002767538	9.996859763980565	9.401719822578462	11.30035424936651	8.840426075138893	9.79702536063651	9.347763588653738	5.598235546233331	7.628300149718271	8.483666546991385	8.758837321761849	10.27764886839773	11.84810972919237	10.187166458615922	10.73980712061566	9.046978821685018
FBgn0026869	29.890912533807647	29.277521044879737	31.58956700697397	26.63650897513261	24.044218326009457	29.289545272215413	27.223190269091734	26.12971066298935	30.750485933763628	28.45887818690799	25.202600816537725	25.412732543360445	32.75459184985598	27.55653754404926	27.9440660414492	21.45639242414048	23.39092613786688	31.581258259474843	34.2778239626859	27.88548259254924	24.278063537715777	22.095339120250088	27.84575410341195	25.2528680130085	29.897513566693668	27.29382784956174	25.697747595146147	26.237642786334117	24.95215762913775
FBgn0027339	53.90269748601455	53.49442435419993	64.7971728424725	51.91742135019057	46.41888018665031	56.824712324908205	52.31689572913381	44.47858376671663	53.87538663259649	58.818523411397685	43.78741424529929	46.951284568549234	61.16042436539965	58.68986350745018	52.57738156027771	45.79555128768546	51.00194587254429	60.32583617055771	60.25814522226554	52.18448939566756	44.784857732766895	44.469973976325946	50.971984284758335	47.481581039793575	58.49771591903096	56.12312407520308	45.94276518360872	54.22933148105407	48.47803755976361
FBgn0027503	9.601678422501056	10.107252407858349	10.573997843758486	8.602105745074963	8.940809731148617	8.921220685987258	10.279200611045871	8.379622660766323	11.028511789480095	10.272349699828911	7.985932657634165	8.940816148116486	11.768462592278508	9.356618046818108	10.062928121556908	8.450425097669894	9.09613246502622	10.161324265993953	11.005678565182825	10.92850286326594	8.182417107791585	8.176909136982742	9.78297068595943	8.817170307664382	9.274153496025576	8.713973608683105	8.735605957849874	10.398182531752022	9.076747824111331
FBgn0027514	8.20137426584968	8.623527354207797	8.562632665017313	7.857653488537825	6.811783300409441	8.227163998398636	9.192412217311572	6.480164471842253	11.185996279792263	8.150384985707024	6.8113806878909	6.55510138793027	7.668490474248744	8.126842813310857	9.16366670218109	7.443239777262852	7.77445347796762	8.817810786384436	8.54495469053209	8.42396694673402	5.887484116904389	6.902381013412168	7.923475296412279	6.941362200287115	8.591336057891846	8.171278454120667	7.67555956389554	8.933000352602512	6.883062292748346
FBgn0027951	34.58197560549454	38.82766079372376	39.62506203626438	34.43899093586723	33.990188770682366	36.45674931178708	34.833497702533535	29.835627756409583	36.01402594052293	36.17646128775332	29.31756653781272	32.71416113301413	37.80981698935419	37.15043246186307	35.15369393392567	31.09817166481769	34.034344109163854	37.72844972367172	37.33488940811794	35.10867138917832	29.230082583993912	31.205804220194267	34.06783617401866	33.7130813154589	35.08816236528398	32.92040250120192	33.47831512393336	37.69836043962062	34.437661103619845
FBgn0028387	7.974912525154004	8.475882596011791	10.262502119797274	6.795460436658782	7.463750815238324	9.010880376547592	8.367905611100454	7.999702840873168	8.809430568009528	9.296290624549098	7.239994790489172	7.411150050554334	10.199981320456024	8.740737224921736	7.523296702917851	8.176887856340311	7.413370357105265	9.682071349494016	9.136702462929982	8.500569312885823	7.563827634351959	5.936881068884462	8.741201296587992	7.920813967461895	8.388866876836927	8.27154039704467	7.663667492040479	8.181084016117968	9.013319198395449
FBgn0028550	18.54323238444228	19.19301940958362	21.429413893924355	18.096614616928463	18.64261388636754	21.350752166819152	18.50848798296185	21.215926561314348	29.27548866171498	23.96556599621145	17.906843239231875	17.811387157167164	19.938573495937447	19.702460879761947	21.74812652141448	16.926279314638474	21.797196601864137	24.567025048583684	28.35339666370459	21.247284559317585	15.90038525107902	15.722364722829926	18.364160353729982	18.40884504484541	20.45774344573053	20.480832220372605	20.045770778951397	22.59497374298393	21.51351959530882
FBgn0028647	8.42369732627771	7.447726089537844	8.48379154009878	7.082544647897402	7.408535138905903	8.07950232527003	7.539549077475612	6.922323070325379	9.304570284928417	8.290272098512684	8.112539692093215	7.721292239996423	8.674463970035331	8.319725903768301	7.989317203616364	6.112980293253769	8.47460971319482	8.540511012482002	9.597661790703478	8.48234581545516	6.95463455631596	6.168954681905311	6.8457255009174585	7.342307524185794	8.044975384006717	7.640467336946709	7.490426646218946	7.635087235234262	7.969054673576076
FBgn0028895	5.431916143208693	4.792421175111899	5.115473163588769	5.301087266618785	4.901312155331489	4.572147027260867	4.168815649974677	3.408144300752592	4.592913009934408	4.810928635896627	4.792842386188614	5.134008020392281	4.933052824273153	4.926681919419767	5.641669058120536	3.3225563695224483	4.6286172746161	5.011465164898215	5.251766096807384	4.609715467271533	3.9963325851717904	4.362305388814439	4.167995125449822	4.507714690102462	4.369649056781035	5.212069573615712	5.396588485264741	4.644388279048604	5.210519111375282
FBgn0028926	16.07907079626747	18.707120446957685	21.371692686094622	21.133315188181644	22.34480009260923	20.01790041275709	20.483271282523887	17.2253283240096	21.947203378449657	24.56995020616708	15.158306305154918	18.7326538261852	19.188664588838385	26.71256365441143	18.42813262298106	20.698044000844785	26.138829535011286	20.95154688577952	17.039666660325594	18.87896821505741	13.909884485330798	14.963658454108243	16.777223272624916	19.698648167405143	23.31425186349737	23.490734303613667	20.21721409294854	24.529700394861205	21.153192817821036
FBgn0028996	60.79820673286051	63.406950516642645	66.67101751748453	57.95010154837682	49.971000821900944	60.44059518911774	58.98959918222879	40.96308902369459	62.982737961450766	61.47938329018793	52.55875648776989	53.52405078818459	59.86335702436657	61.90419377626706	58.08770895330507	43.842042199744256	49.39318039964498	62.49316845372414	64.53194696794185	59.03198948662115	50.11758961001341	46.76067305685918	57.72536892437298	55.95393681529232	56.96621955038216	57.429921991033005	50.07235570338133	58.29404497747386	57.50095861633836
FBgn0029504	29.234188957839653	30.30659327362965	33.03170164788831	28.658881146338494	24.600729005006507	31.241592130144323	29.25826285451248	27.162654008541026	31.85608355774334	27.13182181794842	26.376353966608946	27.92587749534289	32.62425393076368	28.758949649846425	29.56362747067407	22.67865894357865	26.5024261795037	29.948420776905323	34.53030204124151	27.67607870587845	25.32459990144952	24.115107915378747	30.298838912134727	27.02525691961168	30.89620639219116	28.486792100409037	26.55865751887509	31.43117416142073	24.16047190838533
FBgn0029672	6.71952864895998	6.529362905850618	6.587211731846176	7.080401555102712	7.644837841440977	5.155824963241032	8.517408320911647	9.779505558549968	9.62399020259128	8.56888040023377	5.233128085689328	5.09083112899699	7.423661587453137	7.738026475319403	6.921270412695804	6.293082435343956	7.556907407324834	9.69296352165401	8.65251327881546	6.282867020299961	4.675276745238396	4.487069613306492	6.25120930523927	5.142187102565347	6.105819393746803	5.173515283550543	9.458978608703712	7.441194883977773	7.0772227727891766
FBgn0029711	20.52467487144699	19.439840730371056	21.568820338650397	17.405493474597208	16.37418702048139	20.130096722207558	20.310353496098266	15.115971045373902	20.761570454403437	21.42797067627444	19.276023137776985	18.375660398965024	19.93605228079424	20.406531231375865	18.559799103610786	16.109506794857314	17.374022933412157	23.39303342569596	21.664567445558653	20.72087631054547	15.88109878541298	14.571823139811666	19.04275699198824	18.12279240560672	19.698511676720223	19.025951400108543	17.59247710446502	20.608583469033544	19.051457856709945
FBgn0029822	22.576977619067453	24.235038728085097	26.58788606955529	21.37503078921226	20.78365284402596	22.40548029842383	22.290450325605388	16.340945917864207	23.910989703671	23.24289061864057	18.0928219171882	20.373254080560784	24.08937057927841	22.80894364397655	21.97787178438851	19.81220222869313	21.27180819813287	21.62032593192556	21.98388864935327	22.137700285866146	18.079794619026117	15.383944799849534	20.714842151589927	20.038643547235857	20.792007832034876	21.20532390523854	21.69326455218348	24.462437813677926	21.713727839186703
FBgn0029824	23.871206369410903	24.42322316965155	25.948116322631023	23.351929295520712	25.2554637921196	20.8850391062584	22.558002448491862	19.9169164080174	27.604702292223195	27.20463920320298	18.22331396800051	21.57717937697424	21.964120293883877	25.507182416674706	24.730094312860047	24.006468763680186	22.83812881678373	24.05359375564776	21.92214606367462	22.257073090284813	20.00296960809918	19.35206296933553	20.007132635644712	21.05341206858108	23.39951255679096	23.431264472148403	21.9081212463462	27.05135395552381	23.66925339375189
FBgn0029867	30.648731621814804	33.130395668203974	32.57693202929471	27.56384487582605	29.965435365906277	30.77328559149607	32.69540582860822	31.27387795701389	28.86292004234309	38.960384618453865	31.3360418582289	31.07324140003268	30.298228680073688	32.83165125445686	32.11165437351739	31.69367932660783	32.51392465177951	31.79906425039345	30.641130849524476	32.11569370372612	29.235702545719636	25.71348096844066	34.408760045970624	32.45707770347564	32.56636147076393	31.24080760656725	32.36000883688896	27.4187327618446	31.148128282142
FBgn0029895	24.23781589248282	25.356275873028952	25.608576346880074	22.15775749962252	21.04889352824168	24.55039876675357	24.40693574539375	18.816934099384337	22.09134805578079	29.708159083205874	19.284243406878957	22.93725218794371	25.867890744439485	25.064484530082726	23.65018508667635	19.46985452381814	22.495767306058497	25.418713365661876	22.7601462020503	24.647639054423188	20.546858017304903	19.559388468503265	23.03590507544428	23.09753952850731	23.75278905224442	21.989246432235632	20.94596074461932	22.65961824526445	25.19261919528145
FBgn0029905	12.066239646846888	11.190437612437275	12.605792178863814	12.177063299237556	12.47031965336964	11.4996241176442	11.412539734773569	11.157165784191196	12.821749190891124	13.20759118873488	7.611361317608858	11.074290084007687	12.55099088070035	12.247975989462542	11.764107898895494	11.318126930571347	11.826857043110522	11.593517820116686	10.525020211024271	11.448041166697282	8.906677050769808	9.303699631813576	10.914409354554332	9.9370756535066	10.896487212649998	10.471480844646049	10.905371958368042	13.332465488753469	12.536615099864411
FBgn0029936	11.585321953747304	14.408467732521656	14.510203956254584	11.160084979066038	13.242335834133184	10.426948809246843	12.726908496976089	9.823692530520448	12.392743127247146	13.831781526204548	9.554194852278558	11.90841139621735	12.89272416401908	12.806698161694367	12.928765831633449	12.58240185858788	12.785038166020913	13.307672014920128	12.234059778992457	12.817980305669504	9.1194090772261	10.720501257932211	10.154962522937833	10.870068374232108	12.086837912868493	12.032629314526543	12.19263070441986	13.04194920264112	11.42562857364286
FBgn0029957	17.203838295423186	18.19550520868112	20.487497806234128	15.849770416123194	16.28550154107984	15.563644631583006	17.62890882365487	14.579376018928128	17.695333615434755	17.380360542920076	15.125541415429812	18.136848356333832	17.93161381650782	18.468838071174552	18.478167589605835	17.43028646633308	16.944196754986415	17.038971310686804	16.807494340731054	17.62910106825823	14.171482162466354	14.920019156482546	16.94475162720512	15.807240473272024	17.254303625369253	15.224946638473792	15.817248658601011	18.37520502044164	16.67473704380615
FBgn0030003	19.64571361036756	18.577350428104378	19.4751301826085	16.88392805499994	15.672968795938637	18.083794118725223	19.5578949660869	16.771033764455428	15.80465730541476	20.549533316999117	21.216597330605968	17.51694286220636	16.397270476751615	19.88271987765648	18.329375690759875	15.85842772951088	17.758440405771864	17.19016270263416	16.283709361671256	20.36419327632812	16.8692787582502	15.5931910160877	17.496230233205413	16.68858716890525	16.64542686068593	16.28655264489309	16.599674558649085	15.384346691573514	16.26473393262112
FBgn0030008	3.457507543732969	4.276613562578174	4.240957588121225	4.006901361910495	3.723748703720817	3.5498165141587545	4.389725714432392	3.828246055279221	4.788278784702523	4.2304282746343045	3.4709470697960976	3.807843174417187	3.0781989012114863	4.68939169116722	3.817650265787984	4.130648475767528	4.357821177641043	3.885456275983712	4.271717553713452	3.5487601564680227	3.458206016495212	3.32628756356296	3.684268098807397	4.191634578986888	4.117175931909766	3.854026293836128	4.274938137363687	4.892468253219215	3.809589031551372
FBgn0030010	2.244568360257169	2.4732390086347684	3.639808384235512	2.2837205280155364	2.0573690338635564	3.260909404542441	2.649858972994708	2.557772161453117	3.1322632495248848	3.3318727409004847	2.9893176612768397	2.524570041621472	2.6041734388571074	3.192774676445964	2.521374471856596	1.659749948268321	2.8325194166158267	3.6289268074437326	3.4648216680019543	2.1089752861718574	2.202827188932317	2.272984475937079	2.30530350918958	3.0878008009684743	2.6460943499394305	2.4917624067061883	2.5533786703981187	2.973362267802913	2.418249763871358
FBgn0030012	5.837213936552373	6.889127014059262	6.885147034255523	7.324230053369067	5.534958349556698	7.976988713822748	5.69862985117355	6.0120282543515255	7.883511748739568	6.714981077821447	6.302903133744255	8.685598558091133	6.062798045883324	6.641071169005909	6.886000338784647	7.184769638368249	7.088860454180545	6.187659412030682	8.53410246653723	5.6004858608715296	5.337643840681033	7.093069717196142	6.737293420369163	7.5481717162144095	7.457319622685032	6.75036273827575	7.182988635452787	7.281910159726847	6.464013885001628
FBgn0030093	15.331441534177475	15.973091828826025	18.180683917229903	17.298048277960422	18.42410166783289	13.219327586054302	16.183335836293026	14.6254318241245	21.98910555772735	19.468258582123347	11.842504464526565	15.275190265438674	16.846331520378016	18.11527787535845	18.653829735643765	17.424488046720246	18.89777970841082	15.508990826135	13.434284972586052	13.279390830533892	11.723215103939982	12.382036146712196	12.889843483650258	14.883722529067624	16.884586152358008	17.674701508875362	17.553629732593276	21.681897958129465	13.92213192045448
FBgn0030206	10.996166200756829	12.466616700327332	12.183182069296384	11.724962004426036	11.228835645351076	11.768335643343022	12.831144759202804	9.228498405802846	12.41751879282756	13.571049329950196	9.66812159683651	11.434644302056572	10.107145928385556	12.899893535589785	13.10820178226541	12.075501622464683	12.64178603692475	11.507305291333877	13.660680281812413	11.690346924263563	9.43140940945213	10.393367761547186	9.91353279344218	11.893705045201823	11.837268706380064	10.663576036044605	10.996549978874858	13.798153492837448	10.960721402024168
FBgn0030240	14.736846428077229	13.46343597735391	15.95863141160071	13.734969329426235	13.5711364529208	11.757562602136275	13.164608134120233	11.686470463858468	16.474752760025904	16.647383553332205	10.991422575760415	12.759961140606055	14.528093565067117	14.61520684634334	15.73991668670548	13.486103515469535	13.334147565553728	13.971874093430088	13.485424539915496	13.651959095261612	12.001686889864317	11.000087773371884	11.234464799297813	11.595121887904096	14.8960041279859	13.545555156589996	13.723527490783756	15.813110541109356	12.863362603574124
FBgn0030314	8.779106591955465	10.813130898710586	10.547275694928327	9.136309902505683	10.338353669946908	8.610821073129157	9.57168048063093	8.962366152172214	11.396478640544249	10.84088028534708	8.762856857661024	9.400658639591072	8.905477222931093	10.090273382390317	10.057506920264	9.872444358645485	10.867595828419567	11.05904559681082	9.312854007116371	9.381374324207483	8.008549434869316	8.693932880796316	7.939615697151906	8.958348435350368	8.83613777867915	9.581498581793303	9.346389844903369	11.15068649404743	8.888190871754755
