	A_V_0_5	A_V_1	A_V_2	A_V_3	A_V_4	A_V_5	A_V_6	A_V_8	A_V_12	A_V_24	B_V_0_5	B_V_1	B_V_2	B_V_3	B_V_4	B_V_5	B_V_6	B_V_8	B_V_12	B_V_24	C_V_0_5	C_V_1	C_V_2	C_V_3	C_V_4	C_V_5	C_V_8	C_V_12	C_V_24
FBgn0015602	24.6117587813077	27.3022366794001	26.7468501054013	28.8010344688921	26.7140121738058	25.6473726578102	28.65737861849	28.0440509160807	27.5333491341118	27.2909376369036	33.1410068563689	27.1167858766911	25.0218576251423	25.4721108139666	27.5357787298503	28.1490186965929	29.7317663477991	26.9865251310795	26.5038085787199	25.8054122063244	26.4794233700264	28.4861408192498	26.0500273085845	28.6237018779648	26.5276603903867	28.8704058987083	25.7955168075037	28.2355129962291	29.173439696052
FBgn0015664	30.5039806929343	30.0324603473401	31.6473859980005	29.5865172271346	29.438841415534	28.9368152431806	31.1014025474917	31.7635776691609	29.715072520333	26.5898860278822	34.4028888809601	31.0091474857855	32.6198189588042	30.9304202741023	33.6090906740042	31.8233375087588	33.6283892264155	33.4756514030566	30.852889137004	28.8160436303956	27.7376249124467	30.2859187795074	31.460846685314	31.7324235983176	27.956072872946	30.7643864275243	33.42243985605	33.8743232274878	30.0695521781833
FBgn0015903	16.842368827039	20.407265043416	19.7395417729931	19.3752413699819	18.8066645703593	20.0450407546011	17.826998070365	20.9592380530709	18.1083041056361	19.9298957421791	19.1938897424661	18.6833357236532	19.6518699156369	20.8408179386999	18.6831545400666	18.3715940608294	19.696627975472	18.8493667900288	20.056936221734	20.3576029627671	20.5887525123316	19.8596188718081	19.6909199998508	21.4677764084736	18.059214958071	17.3529567369896	17.877118992771	19.4041410899196	17.5239774283452
FBgn0016076	56.0543234955631	75.7058630635569	92.331592144673	132.065834419174	173.908219251476	196.081616612316	189.483737554364	358.432490761108	444.242515902365	38.9083643006864	54.8586606480174	71.1004720594579	92.5465966957317	111.426701201356	136.90686246991	118.886010380079	196.646009381135	289.178127120251	395.459336882096	40.6076833746744	60.4508650153735	66.033232748762	89.7526636820394	123.234421404926	158.298711906481	168.922587705208	287.928489864547	398.614129142066	36.3423395531023
FBgn0016917	498.648833105181	420.685819749875	391.539077998417	472.33696528983	430.416164144359	438.318224500611	392.769022001913	475.272862893579	315.171760373518	352.028057958591	471.279728763113	440.745079536457	531.228890539265	405.789470975745	399.551869681921	389.851453629804	381.281879752835	361.897542168122	352.224359567389	413.245003804057	614.402689555494	507.847691337518	553.186554216771	470.590082309246	434.441453624102	420.617243385969	421.229616267166	384.765874603533	414.800511173217
FBgn0017578	22.4738729549653	20.5923649531069	25.8766614889584	23.1979241267621	23.4014746642539	25.1847947942424	24.0089409496045	25.9186070571778	23.2571712971182	23.0345528678452	28.824042035399	22.1864611718382	24.9076025674932	26.0234552038793	24.6020602483522	25.4711253250143	24.6608187660381	25.8020020814329	25.0711702771674	24.5509824462948	22.5332458051629	26.6243015500177	26.2173722377617	23.6966712268397	26.8337487795066	25.2360108298993	25.2125672751308	25.084413161114	27.0327265442939
FBgn0019650	96.2570057421483	101.481025488008	100.575484300447	102.374586157607	87.5151038813878	106.855486484143	100.348747202539	90.0952035746089	105.377239554485	88.7831787710644	90.7890909271668	85.2427192391677	103.686464816514	97.9738980874863	90.9967416717296	89.8028428329357	92.3980027792465	107.791597517842	113.945910627045	89.2078763632521	88.5888267822266	83.4724605705685	98.7335082145492	98.4233027689037	93.3569586815532	96.1834976660868	100.461636078941	99.3011066460628	89.7606002934842
FBgn0020309	236.783891156607	237.575734088204	250.980716742464	234.283324025133	247.051184583356	243.418751317413	229.306950985744	224.470487543029	243.611233305462	230.195303333662	208.542608274546	238.147657783093	256.445476893296	240.055347367988	233.204884906452	223.074745511495	239.081833881135	232.990533765274	236.078325834389	228.70046567855	226.705041552451	223.172467071944	234.784935635615	225.235686908576	251.604655856514	246.217468746076	231.236647841276	246.532100257824	224.725096907813
FBgn0020912	4.22362809594475	4.90514760680748	3.93874847442553	4.08451034286106	4.64823811824221	3.49503274695609	3.6420748745907	2.83392514520395	3.22895061160741	4.85728614821954	2.72300857938101	4.41134315697367	4.97009500773374	4.46588955829285	4.47778084018126	4.73302084278995	4.00337966981137	3.86257516189115	3.93975532926917	3.79913013037554	4.06055952326539	4.09604639231042	4.01627830025285	4.22316912953579	4.28523744767785	4.29984768704167	4.226384109704	4.76811159260844	2.6385534196088
FBgn0021872	370.271396411157	374.086917485204	373.310916453983	395.097827395983	430.469592168707	415.086536241433	411.794071017867	428.926378748056	373.205602447002	402.553848923061	391.050597936473	393.517758679445	365.04490918872	381.144376746647	378.295277877383	418.187302096507	426.706894406295	394.446175532324	358.978225846136	403.388769975252	400.451236364849	425.988824800284	389.300086909231	405.600201815834	403.475511591478	381.150784258479	388.147230305	393.265551790357	408.229019637588
FBgn0022699	27.3232237317908	27.0708617922866	28.6246255408832	27.544262055704	30.7745420242243	25.750167738603	29.2803651101963	24.3835642701923	26.9224665859699	27.0906371771832	25.7689592390203	27.9601308919949	26.1644082016328	28.3391016415126	30.7268409377956	28.9586143670701	31.813523776101	26.471515109494	23.3827037074807	28.2067491755241	28.3667256836568	27.3069759487361	24.7112678751668	29.3275633995541	28.9763675033455	27.8466326398889	27.3014697661339	29.1891353147508	27.77948694607
FBgn0022935	29.7739708985735	31.5132596248669	31.7389847997313	27.858455159001	31.362250292048	30.6843316166587	29.9512736397262	27.512689951355	28.886017633569	32.3485242448435	27.4293303240087	29.1278393747232	32.5626914299797	28.1736983245388	30.9327159189533	31.0760184283182	29.6783879522016	29.7160782454826	25.9921520424511	29.8195874384193	26.4794233700264	30.6582866333538	28.3928563170653	29.268908272755	31.7311630054241	30.3036884610555	32.4022781743974	29.1476734748151	31.1648007674549
FBgn0023094	26.1760654835095	26.3304621535232	27.3422423166517	26.4445861941645	28.9579891964055	28.8340201623878	30.8617923583738	29.3429332742992	29.7587069880575	27.2909376369036	30.4179982769879	30.1009297769968	25.7645154998611	28.5596393974777	29.6459972867173	28.7095080069233	31.1729830289312	30.7975992908121	27.7829499193917	28.0633857743778	29.7965001636798	31.5271449589954	32.5206979034363	29.796804413947	29.894632670705	27.8466326398889	29.584688767928	28.857440595265	29.1236556692669
FBgn0023215	116.905854211212	122.721240125032	118.116654831901	116.146717185459	119.358206392564	125.821178890419	111.610426091076	112.530444307473	113.973229696197	107.561346869851	105.732430692063	116.186994031468	132.364484286426	120.027673683994	119.613364052658	100.265309959103	115.24395609497	116.443765880479	111.89928448197	112.146020546652	120.501393176341	114.006624585973	114.575494843324	110.916844777114	119.57853068282	115.83994423542	115.375428282149	114.185907182988	99.6676216237135
FBgn0024244	14.5480523304764	14.0675931365045	15.3885986907788	13.4055724073389	15.2804149634169	14.1343236090136	12.7472620610675	15.999869048964	13.4830505268471	14.1211824102877	13.7478725837041	11.4824667468285	13.367841744939	14.1695508207563	15.4920923321214	14.2613391184066	14.198653228931	14.6777856151864	15.2985304344348	11.5049129419863	13.8974079458238	14.4602849910353	14.6147904814756	14.0185753049869	14.029051167993	12.6435997464201	12.484835818321	13.8897163784681	11.8983824016321
FBgn0024321	34.8318959023592	37.3901817575513	45.0208110507011	37.9126344645052	37.8804692624566	38.188372514535	36.3249046702599	36.2506258157339	35.3439188567838	39.1587398753369	37.0594826169415	36.1340902710931	41.8744786283774	41.5162325604261	37.0060278631072	37.4905072020994	37.3648769182395	39.9647776750338	38.7835654491692	34.3355345745261	33.1135769573333	37.7332758564354	45.0157859486674	36.2488683618489	38.6181517606207	38.5450631945521	40.0292012229437	34.745021866138	36.4419076066725
FBgn0024371	10.3765677912717	9.5789203265014	10.3506645955834	10.4731034432335	10.4184647477843	9.97112283690415	12.2680416828318	11.8080214383498	11.9122096887679	10.0150229860197	9.76298197973191	9.4065405553115	11.082740591958	10.0344678964111	12.8157175770705	12.0816584671217	10.3554087459121	12.669246531003	13.8658921328824	9.96375637966416	8.86460177614276	10.2401159807761	10.1522590367503	8.97423440026357	10.3559904985548	12.0293357911285	10.7359872212021	12.6043993404606	11.0520539462859
FBgn0025185	5.6836476846664	6.10829701979799	6.73251192721574	6.28386206594009	5.60994255649922	6.32189746875882	6.80492937094578	6.25825136232539	8.42145227081391	7.66149258430505	6.309410122956	7.00625089636994	6.11264558422426	7.11234262987379	6.12478068944334	6.2899355937077	7.68648896603784	5.9226152482331	7.93067631216521	6.37967135100798	5.31876106568565	6.39231482436324	5.96863580732021	7.27323572308943	7.1930771443164	5.528375597625	7.28686915466207	8.12652062740221	6.12343529456381
FBgn0025525	39.5248160089645	43.7298536644629	43.4178320204117	41.5258551524207	39.5901660415802	37.8285897317601	37.7625658049667	40.8557541766903	39.0092141456354	48.8232370568459	33.1410068563689	39.3128522518536	42.045861214851	41.6265014384086	39.7338713634475	39.919294213531	41.1013646100634	41.9218157570586	35.5089636170494	39.9625480695163	35.0580702501646	34.6302104077154	37.262137563457	35.4863517134605	38.8222106867006	40.3366663974861	40.7578881384099	39.8033663382966	38.5826207584305
FBgn0025635	10.7937162451921	10.5506948523783	10.0300687895255	11.4156827531245	10.4718927721319	10.7420859428504	11.9325874180669	10.1548984369808	12.0867475596656	11.4672013189925	9.5637374495333	10.3796309575851	11.196995649607	13.2322653579047	12.8157175770705	12.8289775475622	12.8108149433964	11.1757174684051	13.2007386357331	10.716414235682	9.37932058895105	12.2881391769313	10.8774203965181	10.851198457835	11.1722262028744	11.1591285211319	10.9788828596909	12.1068572612319	10.5542136784352
FBgn0025800	147.879126914806	145.118329197625	155.214169532885	146.990006825782	142.599396983775	149.618240093959	140.124038596095	149.607631623892	135.572291219787	155.132706053445	144.651528924191	144.536361084373	172.753647165366	149.910539617262	145.656549169115	142.551114594029	136.862206311951	142.966781992131	134.719165999555	155.979380447117	151.613285861642	139.513822574452	154.90562277503	134.378895496757	156.615225766322	154.845705396441	148.166339478129	142.048263619796	142.183180498165
FBgn0025874	9.75084511039097	7.63537127474749	8.56448796183226	8.11665516850594	8.7621959930083	8.06941384223687	9.24895329994744	8.73793586437884	8.85779694805816	9.71457229643908	8.76675932873886	8.88755900743224	10.2829551884146	9.42798906750712	9.41878038796748	10.7738500763508	8.38040810880514	9.47618439717296	9.31214896009076	8.92437172135387	7.60640023372249	8.44033802051845	7.97677495744663	7.27323572308943	7.85626865407606	8.85563868878819	9.86156292264267	9.86791790470269	9.16026092845318
FBgn0026160	259.466338338532	268.348594074307	286.292054809698	275.18079297096	274.192620951943	283.920013149786	275.312107296363	265.975682898829	263.770357394146	263.595404992038	220.165205869464	268.572951027515	276.497239510705	277.381362565078	261.975913523249	249.10636014684	277.994684271702	267.341702205026	241.962376001479	259.917846278146	233.224813181356	235.3985449399	259.663548439959	247.876565853032	278.387389904501	281.17932553476	283.945001393332	276.882167090775	235.627798773744
FBgn0026427	58.4529271056058	54.8821232233365	61.0506013535958	55.6645448007859	54.7102969319543	58.6959911327038	61.1485202628649	59.4533879420912	62.3536543782025	57.2358563651024	53.9952676838234	53.2604813511086	66.2108059076254	53.7009435774967	55.6891824031739	50.879974059992	52.0973141031453	57.8356254240502	65.3897053351428	56.91527025506	56.9622152841173	54.2415840436259	53.4945956936456	57.0127832487332	55.6570720882921	57.3313024938889	58.1492158542033	60.6172099860308	56.2061662403459
FBgn0026533	128.377436694024	128.875812122253	134.192244535661	130.599599937121	129.562959042958	133.273822247899	141.417933617331	135.556086112256	129.419831270643	135.453185885916	130.637996966889	133.767493965878	135.849263544722	131.881578067117	129.495363148231	133.894668578926	132.64531305975	138.074186787069	130.574748055778	134.976642179191	130.281050619698	133.493875603935	138.059566571192	134.554860877154	142.127042014649	130.838222477125	134.272708956573	126.831768363385	137.603050033938
FBgn0026573	57.8793479814651	60.0186457172575	61.2337989570574	59.2777654887015	53.5883084206544	58.2848108095325	59.1837167120989	50.4792916489453	56.8993459126495	55.7836780321296	55.4563942386132	57.9313152820218	63.9828322834688	55.7409178201737	56.7700260542521	58.8513775846908	57.9155592232712	56.8571063830377	63.9570670335904	58.9223578711075	54.331430240875	53.1865417910611	57.957127138371	59.065712686702	57.4936024230112	59.8395469779965	59.2179566635538	62.1927599035884	60.3382404635068
FBgn0026575	108.458598019322	111.152495769354	118.666247642286	113.057151669705	110.542582375208	112.098035604577	115.923409495196	100.722422869124	120.212958580789	111.91788186877	109.385247079037	115.538267096619	119.225152656785	109.111054763723	115.032645721898	101.012629039543	114.229766578618	114.023218779027	114.611064124194	113.758858809547	108.720051460951	106.06277703725	111.897975976489	114.494807511859	108.712392869066	114.76498231366	115.278270026754	126.417149964027	111.41665194499
FBgn0026582	6.51794459250734	7.54282131990207	7.74009874625483	8.01192413407361	8.22791574953218	6.88727041311936	7.61960401394634	7.20289307739337	8.90143141578258	7.61141746937495	6.44223980975507	7.07112358985485	8.91189449662602	8.82151023860315	7.66884304812653	8.158233294809	9.2344624383649	6.43762526981859	7.214357161389	7.34737430874515	5.14718812808289	7.07498922308164	6.97270538238342	7.21458059629032	8.16235704319591	9.67465729584375	8.40418909171026	8.33382982708084	7.26846791062046
FBgn0026869	186.048210448529	174.873139680429	181.274028625305	170.606855090273	160.17721699414	181.587510220528	165.570640680406	178.773444576616	180.690330846842	163.345024901981	169.15860613862	167.50129457803	200.689008760559	165.4584514128	169.07482827581	146.848199306562	150.740589167298	181.386529602408	199.08555826216	172.896261782374	176.033833980435	161.607648569338	180.509396939142	164.058389657106	187.275079409826	175.781868539299	167.209357535646	160.581706071065	158.114069069388
FBgn0027339	259.518481895272	247.154654414705	287.620237434795	257.219420565814	239.197265004257	272.509759181783	246.127586261814	235.392907373503	244.87663286947	261.141724360463	227.338008956614	239.380238959306	289.865081255644	272.584666372837	246.072071228812	242.442765012912	254.241298230821	268.011215233087	270.717473339782	250.27665755106	251.182780650445	251.596546582219	255.591488496647	238.609055818772	283.437848324978	279.59247698359	231.236647841276	256.731712882013	237.619159845147
FBgn0027503	32.4332922923165	32.7626840152801	32.9297692222321	29.9007103304316	32.323954730305	30.0161635915053	33.9288027790818	31.1141364900517	35.1693809858861	31.9979984403328	29.0897014089971	31.9822378880591	39.1323572448001	30.4893447621721	33.0429344758204	31.3874013785018	31.813523776101	31.6731163275074	34.6903131590194	36.7727123940123	32.1985212901185	32.4580645936114	34.4172737674446	31.0872172035274	31.5271040793442	30.4572544498785	30.8477460880694	34.5377126664594	31.2145847942399
FBgn0027514	11.4194389260729	11.5224693782553	10.9918562076992	11.258586201476	10.1513246260462	11.4102539680037	12.5076518719496	9.91873800821382	14.704815623131	10.4656990203906	10.2278858835287	9.66603132925113	10.5114653037127	10.9166189202714	12.403967614755	11.3966159767179	11.2094630754718	11.3302204748807	11.1029468370313	11.6841171934191	9.55089352655381	11.2951582333409	11.4910184701679	10.0886818094466	12.039476638714	11.7733924764236	11.1731993704818	12.231242781039	9.75766924987404
FBgn0027951	91.8248034192434	98.9359017297584	97.0031310329451	94.1008344374528	96.5978680204817	96.4217857836711	90.3809633352377	87.0841581078297	90.2797137218341	88.582878311344	83.9483620570145	91.989479361598	98.8306248664296	95.1620416989315	90.7393979452824	90.799268273523	93.5723274823911	92.4442988745949	92.5075017573852	92.8636430924814	90.4189381166561	97.3741937808341	94.2151951267648	93.4376169909795	93.765076533713	90.4503674166979	92.9318712857903	98.4304080074125	93.096130088084
FBgn0028387	13.9744732063357	14.2526930461953	16.5793831132796	12.2535310285832	13.9981423790742	15.7276473613024	14.328689309245	15.4094679770465	14.5739122199578	15.0225344790295	13.6814577403046	13.7530110188003	17.5952788779539	14.7760296496603	12.8157175770705	15.7559772792876	13.4513556905662	15.6563046561988	14.9403708590467	14.8381120186365	15.4415643842487	12.2260778679569	15.9535499148933	14.4878163193797	14.7942721407926	14.9982782417049	14.0393679046489	14.0970255781467	16.0802406515781
FBgn0028550	80.0403595959901	79.5004112122193	85.2784844113993	80.3810689268169	86.1259752483499	91.7960071479939	78.0649996145823	100.663382761932	119.296634758576	95.3930939418373	83.3506284664187	81.4152303235581	84.7201252467717	82.0400452190093	91.2540853981768	80.3368011473558	97.4155719654101	97.8519041012425	114.201738895179	91.3583273804458	79.9529889228876	79.7487820321044	82.5568317274197	82.9383492939391	88.8676623077955	91.4741406755173	90.4543357732052	95.9012357713333	94.5398668648511
FBgn0028647	23.7253183167267	20.1296151788797	22.0295118162637	20.5272827487376	22.3329141773016	22.6663153148182	20.7502423776023	21.4315589106049	24.7407431997486	21.5322994199423	24.6399069012282	23.0298061871419	24.0506896351253	22.6051199864206	21.8742167480119	18.9320833711598	24.7141971616355	22.1969319303345	25.2246672380481	23.798324590277	22.8192007011675	20.4181706525777	20.0813915012642	21.5850866620718	22.8035849894286	22.2670683793229	22.0549239747772	21.14553836722	22.8508682943479
FBgn0028895	4.53648943638511	3.8408231260851	3.93874847442553	4.55579999780656	4.38109799650415	3.80341798933457	3.40246468547289	3.12912568116269	3.62166082112723	3.70555850482728	4.31696482096989	4.54108854394348	4.05605454654133	3.96967960737142	4.58071833076014	3.05155291179878	4.00337966981137	3.86257516189115	4.09325229014979	3.8349709806621	3.88898658566263	4.28223031923362	3.62580679883938	3.92989349554025	3.67306066943816	4.50460233880555	4.71217538668147	3.81448927408675	4.43077838387138
FBgn0028926	6.46580103576728	7.21889647794308	7.92329634971648	8.74504137509995	9.61704438257009	8.01801630184045	8.05090235435839	7.61617382773561	8.33418333536506	9.1136709172779	6.57506949655414	7.97934129864355	7.59796133366193	10.3652745303587	7.20562434052157	9.15465873539635	10.8891927018869	7.77665132594085	6.39570670335904	7.56241941046452	6.519771628905	7.07498922308164	7.02848702544249	8.27037287867427	9.43772533119527	9.77703462172569	8.50134734710575	9.70207054495979	8.66242066060247
FBgn0028996	239.234638323389	239.426733185112	241.866635970247	234.649882645646	210.452987905242	236.891263687068	226.815005018918	177.179361682439	233.968015938364	223.084637013588	223.021044135645	223.03232020111	231.88063949875	234.982978980792	222.190573414512	189.694493251818	201.236551402518	226.913415510565	236.948141946046	231.388529450042	229.7361634501	216.221600466811	236.569948213505	229.810786798906	225.587142781327	233.829812314361	205.975501438448	225.552409250347	230.350691934527
FBgn0029504	115.49797817923	114.900768940594	120.31502607344	116.513275805972	104.0243634048	122.94291662822	112.952243150135	117.962134169114	118.816655613608	98.8482768720141	112.373915032016	116.835720966317	126.880241519272	109.607264714644	113.540052108504	98.521565438075	108.411521458492	109.182124576123	127.300146223658	108.920344020861	116.555215611477	111.958601389818	124.671972237016	111.444740918306	122.843473500098	116.454208190712	109.691670341513	122.105118610712	97.1784202844599
FBgn0029672	7.1958108301281	6.70987172629325	6.50351492288867	7.80246206520894	8.7621959930083	5.49953682241621	8.91349903518251	11.512820902391	9.73048630254665	8.46269442318662	6.04375074935785	5.77366972015671	7.82647144896003	7.99449365373411	7.20562434052157	7.41091421436848	8.38040810880514	9.57918640149006	8.64699546294142	6.70223900358704	5.83347987849394	5.64757911667043	6.97270538238342	5.74820242631261	6.5809003660767	5.73313024938889	10.5902498381089	7.83628774785214	7.71652415168611
FBgn0029711	40.9848355976861	37.2513568252832	39.7080805503132	35.7656482586423	34.9953559476856	40.0386839688058	39.6315252800857	33.1805402417629	39.1401175488087	39.4591905649175	41.5092771247105	38.8587433974592	39.1894847736247	39.3108550007753	36.0281217026079	35.3731031408512	35.9236602371074	43.1063388067053	40.3697007116023	41.216977829546	36.945372563795	34.1957812448946	39.6049665719378	37.7739016586257	39.5874316595002	39.3128931386667	36.7258205394969	40.4667557772682	38.7319728387858
FBgn0029822	36.6569203882613	37.760381576933	39.7996793520441	35.7132827414262	36.1173444589854	36.2352659794713	35.3664639137887	29.165812952724	36.6529528885165	34.8022048764184	31.6798803015791	35.0312544818497	38.5039544277304	35.7271164663428	34.6899343250824	35.3731031408512	35.7635250503149	32.3941303577271	33.3088405110939	35.8050094362751	34.2002055621508	29.3549991448914	35.0308718410943	33.9613184166837	33.975811192303	35.6273094069167	36.8229787948923	39.0570532194535	35.8942833120367
FBgn0029824	43.6441569914291	42.8506290934314	43.7384278264696	43.9346689443644	49.4209225215407	38.0341798933457	40.3024338096155	40.0291926760058	47.6488387550715	45.8688052759701	35.9304302791494	41.77801460428	39.5322499465718	44.9897022168761	43.9543084771816	48.2643572784502	43.2365004339628	40.5827897009364	37.4020928012437	40.5360016741013	42.6072795046862	41.5810770128482	38.098862209343	40.1787618573892	43.0564334028584	44.3293821068819	41.875208075458	48.6347382446061	44.0588637047884
FBgn0029867	39.2119546685241	40.6757051545639	38.4256973260817	36.289303430804	41.0327226989657	39.2163233224632	40.8774982634983	43.984879857853	34.8639397118151	45.9689555058303	43.2360630530985	42.1023780717046	38.1611892547832	40.5238126585832	39.9397463446053	44.5900384662843	43.0763652471704	37.544230573582	36.5834423432137	40.9302510272535	43.5795261511018	38.6641954910514	45.8525105945534	43.346138704541	41.934109309419	41.3604396563055	43.2840027786927	34.4962508265237	40.5739818298334
FBgn0029895	77.4853253157272	77.788237047579	75.4774126262009	72.892799964905	72.0209768205804	78.1756589429444	76.2439621772869	66.1249200547588	66.6734666829205	87.581376012742	66.4812582429363	77.6526141014335	81.4067285749492	77.2984834657601	73.49736827332	68.4419724503442	74.4628618584915	74.9854591428469	67.8968223628596	78.4914621275701	76.5215301708323	73.48058982569	76.6997592062176	77.0728366140283	76.4200678169217	72.7390900391215	70.0025230124537	71.2314410095766	81.994292115013
FBgn0029905	18.3545319725007	16.3350670302174	17.6785687340495	19.0610482666849	20.3026492520924	17.4237661943841	16.9644013895409	18.6566738725927	18.4137453797071	18.5277925241364	12.4859905591129	17.8399907083494	18.794956983269	17.9738271111539	17.3964359078307	18.9320833711598	18.6290600635223	16.2743166821014	14.9403708590467	17.3469715386959	15.7847102594542	16.6324308051393	17.2923093483109	15.7782291089601	16.6818172070316	16.482749466993	17.3427485880957	19.943145009084	19.4157704461779
FBgn0029936	12.0973051636936	14.4377929558862	13.968817263951	11.9917034425023	14.7995627442884	10.8448810236432	12.9868722501853	11.276660473624	12.2176509628388	13.3199805714062	10.759204630725	13.1691567774361	13.25358668729	12.9014587239571	13.1245300488071	14.4481688885167	13.8250044597486	12.8237495374786	11.9215972950613	13.332796306601	11.0950499649787	13.1569975025729	11.0447653256953	11.8483356134199	12.7026681484736	13.0019203870069	13.3106809891827	13.3921742992394	12.1473025355575
FBgn0029957	27.9489464126715	28.3665611601225	30.6855985798268	26.4969517113807	28.3168529042341	25.1847947942424	27.9864700889601	26.0366872715613	27.140638924592	26.0390597636511	26.4995225164152	31.2037655662402	28.6780194699119	28.9455804704166	29.1827785791124	31.1382950183549	28.504063249057	25.5444970706401	25.4804955061824	28.5293168281031	26.822569245232	28.4861408192498	28.6717645323606	26.8053929471925	28.2111465305459	25.5943314704861	26.8642576168542	29.3549826744937	27.5803508389297
FBgn0030003	23.1517391925861	21.0088397499113	21.1593231998209	20.4749172315214	19.7683690086163	21.2271841837186	22.5233577770741	21.7267594465636	17.584690492943	22.3335012588239	26.9644264202119	21.8620977044136	19.0234670985671	22.6051199864206	20.9992480780914	20.5512747121143	21.6716286125789	18.6948637835532	17.9079787694053	23.9058471411367	23.162346576373	21.5973355230913	21.4759325777409	20.5292943796879	19.7427010982301	19.8612012210972	20.4518127607516	17.828591172362	19.5153384997481
FBgn0030008	4.17148453920469	4.95142258423019	4.71733828913756	4.9747241355359	4.80852219128504	4.26599585290229	5.17558008494468	5.07744921849041	5.45430846555305	4.70706080342924	4.5162093511685	4.86545201136802	3.65616184476965	5.4583094601357	4.47778084018126	5.48033992323047	5.44459635094347	4.32608418131809	4.809571440926	4.26506118410084	4.86123323207829	4.71665948205443	4.62987637390259	5.27896141191974	4.9994436889575	4.81173431645139	5.39228317444993	5.80465759100158	4.67969851779674
FBgn0030010	2.45074716678276	2.59139873567188	3.66395206923305	2.5659103435922	2.40426109564252	3.54643028735251	2.82740023159015	3.07008557397095	3.22895061160741	3.35503270031659	3.51998670017545	2.91927120682081	2.79924891240176	3.36320077846745	2.67637475505087	1.99285088117472	3.2027037358491	3.65657115325696	3.53043010025419	2.29381441833995	2.80235798084513	2.91688152179682	2.62173722377617	3.5193076079465	2.90783969663854	2.81537646175347	2.91474766186483	3.19256167505087	2.68833744639387
FBgn0030012	5.47507345770616	6.20084697464342	5.95392211250371	7.0693448241826	5.5565145321516	7.45264335747991	5.22350212276824	6.19921125513364	6.98151483590791	5.80871333189141	6.37582496635553	8.62806823349262	5.59849782480352	6.0096538500484	6.27918692531166	7.41091421436848	6.88581303207556	5.35610422448906	7.47018542952336	5.23276414183801	5.83347987849394	7.81972493077444	6.58223388096995	7.39054597668764	7.04003294975647	6.55214885644444	7.04397351617334	6.71681806958755	6.17321932134888
FBgn0030093	24.7160458947878	24.7108379437282	27.0216465105938	28.6963034344597	31.7896744868289	21.2271841837186	25.4945241221349	25.9186070571778	33.4676367446335	28.9434164295968	20.5886014538564	26.0788227809326	26.7356834898781	28.1736983245388	29.2342473244018	30.8891886582081	31.5466317981136	23.0724489670298	20.2104331826146	21.3253059205042	22.0185269923546	23.4591747923233	21.6432775069181	25.0457391432192	27.3949108262263	29.484669854	29.584688767928	34.3718653067165	22.8508682943479
FBgn0030206	14.0787603198158	15.3170175269177	14.3810118717397	15.4478275787694	15.3872710121121	15.0080817957526	16.0538826708932	12.9888235821848	15.010256897202	16.0240367776315	13.3493835233069	15.5045737428927	12.7394389278692	15.9338528684769	16.3155922567524	17.0015090800218	16.7608162176103	13.5962645698569	16.3218435069723	14.9097937192097	14.0689808834266	15.6394498615489	13.220249404999	15.8955393625583	15.2534047244724	14.1280709717083	14.7194756924174	17.372510933069	14.2880156873156
FBgn0030240	30.1389757957539	26.4230121083686	30.0902063685765	28.9057655033244	29.705981537272	23.9512538247285	26.3091987651355	26.2728477003283	31.8095269711054	31.3970970611717	24.2414178408309	27.6357674245703	29.2492947581572	28.8353115924341	31.2929971359794	30.3286993478777	28.2371712710695	26.3685131051769	25.7363237743168	27.8124998223719	28.5954896004605	26.4381176230945	23.9303248723399	24.7524635092237	30.6598536435046	28.6656512469444	29.3417931294393	31.8012312307015	26.7838064103686
FBgn0030314	11.7844438232533	13.9287682042363	13.0528292466428	12.6200896490963	14.852990768636	11.5130490487965	12.5555739097732	13.2249840109518	14.4430088167845	13.4201308012664	12.6852350893115	13.3637748578908	11.7682709378523	13.0668620409309	13.1245300488071	14.5727220685901	15.1060859540882	13.699266574174	11.6657690269269	12.5442976002966	12.5248244450017	13.7155492833425	11.1005469687544	12.5521971350092	11.937447175674	13.3090523646528	13.1163644783917	14.7189531771826	12.1473025355575
FBgn0030316	15.0173443411369	18.1397911497031	18.182362143569	15.6049241304179	17.1503958155833	14.9566842553562	17.9707641838357	14.8781070123207	14.0502986072647	19.1286939032976	14.9433397648958	16.6722822256211	15.538687840271	17.0365416483023	15.9553110397263	16.752402719875	18.8425736459122	14.6777856151864	16.014849585211	17.8845842929943	13.725835008221	16.3221242602673	15.0052619828891	15.8955393625583	18.6713917363106	16.8922587705208	14.8166339478129	16.0042702151901	17.0759211872796
FBgn0030432	68.1516286592567	69.0885412921091	78.591771885049	68.8082896220439	71.2195564553662	67.4849705404905	62.7299475110425	58.7449066557902	42.150895821794	66.3495272823803	71.9936902450979	68.1163281591522	66.8392087246951	71.6196362496594	72.5194621128207	70.8707594617759	63.4669123654096	54.7455652945373	42.6721551248115	62.5781246003367	73.4904082731835	71.308444011586	72.9623891212601	71.7352200753094	74.0733901670029	67.1595257785555	57.1776333002484	46.7274936075627	63.1261459634709
