"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
540	1,0000000	0,4164950	0,6247446	0,1194885	0,1520877	0,7749918	0,0128688	0,6901292	0,7000272	0,4063729	0,8464851	0,0111402	0,1843502	0,2734909	0,4123992	0,0330835
560	1,0000000	0,4164950	0,6247446	0,1194885	0,1520873	0,7749918	0,0128474	0,6901292	0,7000272	0,4063729	0,8464851	0,0111402	0,1843496	0,2734909	0,4123991	0,0330835
580	1,0000000	0,4164950	0,6247446	0,1194885	0,1520869	0,7749918	0,2778623	0,6901292	0,7000272	0,4063729	0,8464851	0,1920647	0,2857859	0,2734909	0,4123991	0,0330835
600	1,0000000	0,4164950	0,6247446	0,1194885	0,1520866	0,7749918	0,4647853	0,6901292	0,7000272	0,4063729	0,8464851	0,2871493	0,3509402	0,2734909	0,4123991	0,0330835
620	1,0000000	0,4164950	0,6247446	0,1194885	0,1520864	0,7749918	0,5966278	0,6901292	0,7000272	0,4063729	0,8464851	0,3371208	0,3927900	0,2734909	0,4123991	0,0330835
640	1,0000000	0,4164950	0,6247446	0,1194885	0,1520862	0,7749918	0,6896203	0,6901292	0,7000272	0,4063729	0,8464851	0,3633833	0,4196709	0,2734909	0,4123991	0,0330835
660	1,0000000	0,4164950	0,6247446	0,1194885	0,1520861	0,7749918	0,7552107	0,6901292	0,7000272	0,4063729	0,8464851	0,3771855	0,4369370	0,2734909	0,4123991	0,0330835
680	1,0000000	0,4164950	0,6247446	0,1194885	0,1520860	0,7749918	0,8014736	0,6901292	0,7000272	0,4063729	0,8464851	0,3844393	0,4480274	0,2734909	0,4123991	0,0330835
700	1,0000000	0,4164950	0,6247446	0,1194885	0,1520858	0,7749918	0,8341043	0,6901292	0,7000272	0,4063729	0,8464851	0,3882514	0,4551509	0,2734909	0,4123991	0,0330835
720	1,0000000	0,4164950	0,6247446	0,1194885	0,1520858	0,7749918	0,8571196	0,6901292	0,7000272	0,4063729	0,8464851	0,3902549	0,4597264	0,2734909	0,4123991	0,0330835
740	1,0000000	0,4164950	0,6247446	0,1194885	0,1520857	0,7749918	0,8733531	0,6901292	0,7000272	0,4063729	0,8464851	0,3913079	0,4626654	0,2734909	0,4123991	0,0330835
760	1,0000000	0,4164950	0,6247446	0,1194885	0,1520856	0,7749918	0,8848030	0,6901292	0,7000272	0,4063729	0,8464851	0,3918612	0,4645532	0,2734909	0,4123991	0,0330835
780	1,0000000	0,4164950	0,6247446	0,1194885	0,1520856	0,7749918	0,8928790	0,6901292	0,7000272	0,4063729	0,8464851	0,3921520	0,4657657	0,2734909	0,4123991	0,0330835
800	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,8985753	0,6901292	0,7000272	0,4063729	0,8464851	0,3923049	0,4665445	0,2734909	0,4123991	0,0330835
820	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,9025930	0,6901292	0,7000272	0,4063729	0,8464851	0,3923852	0,4670448	0,2734909	0,4123991	0,0330835
840	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,9054268	0,6901292	0,7000272	0,4063729	0,8464851	0,3924274	0,4673661	0,2734909	0,4123991	0,0330835
860	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,9074256	0,6901292	0,7000272	0,4063729	0,8464851	0,3924496	0,4675725	0,2734909	0,4123991	0,0330835
880	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9088354	0,6901292	0,7000272	0,4063729	0,8464851	0,3924613	0,4677051	0,2734909	0,4123991	0,0330835
900	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9098298	0,6901292	0,7000272	0,4063729	0,8464851	0,3924674	0,4677902	0,2734909	0,4123991	0,0330835
920	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9105311	0,6901292	0,7000272	0,4063729	0,8464851	0,3924706	0,4678449	0,2734909	0,4123991	0,0330835
940	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9110258	0,6901292	0,7000272	0,4063729	0,8464851	0,3924723	0,4678801	0,2734909	0,4123991	0,0330835
960	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9113748	0,6901292	0,7000272	0,4063729	0,8464851	0,3924732	0,4679026	0,2734909	0,4123991	0,0330835
980	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9116209	0,6901292	0,7000272	0,4063729	0,8464851	0,3924737	0,4679171	0,2734909	0,4123991	0,0330835
1000	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9117945	0,6901292	0,7000272	0,4063729	0,8464851	0,3924739	0,4679264	0,2734909	0,4123991	0,0330835
1020	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9119169	0,6901292	0,7000272	0,4063729	0,8464851	0,3924740	0,4679324	0,2734909	0,4123991	0,0330835
1040	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9120032	0,6901292	0,7000272	0,4063729	0,8464851	0,3924741	0,4679362	0,2734909	0,4123991	0,0330835
1060	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9120642	0,6901292	0,7000272	0,4063729	0,8464851	0,3924741	0,4679387	0,2734909	0,4123991	0,0330835
1080	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9121071	0,6901292	0,7000272	0,4063729	0,8464851	0,3924742	0,4679403	0,2734909	0,4123991	0,0330835
1100	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9121374	0,6901292	0,7000272	0,4063729	0,8464851	0,3924742	0,4679413	0,2734909	0,4123991	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1525209	0,7749920	0,9122183	0,6901292	0,7000270	0,4063729	0,8464851	0,3924742	0,4679434	0,2734909	0,4125036	0,0330835
20	1,0000000	0,4165015	0,4811668	0,0718539	0,1514367	0,7787507	0,6966295	0,6925558	0,6194643	0,3136093	0,8512181	0,4018827	0,4693309	0,2792786	0,4171523	0,0761651
40	1,0000000	0,4165187	0,4502839	0,0526152	0,1470551	0,7937112	0,5443395	0,6981425	0,5710286	0,2601676	0,8679177	0,4379920	0,4753071	0,2986089	0,4377710	0,0978490
60	1,0000000	0,4165330	0,4645991	0,0526964	0,1406362	0,8137138	0,4370191	0,7021351	0,5417566	0,2293567	0,8871328	0,4849707	0,4840891	0,3155857	0,4689156	0,1087633
80	1,0000000	0,4165419	0,4838922	0,0571694	0,1344208	0,8313768	0,3615357	0,7043093	0,5240192	0,2115637	0,9014820	0,5241459	0,4923403	0,3238470	0,4998206	0,1142572
100	1,0000000	0,4165469	0,4953864	0,0604602	0,1294936	0,8438387	0,3083678	0,7054105	0,5132640	0,2012773	0,9097119	0,5482552	0,4982833	0,3276263	0,5244248	0,1170227
120	1,0000000	0,4165497	0,4994879	0,0620904	0,1259108	0,8514749	0,2708420	0,7059453	0,5067406	0,1953262	0,9134554	0,5596717	0,5018869	0,3298976	0,5418236	0,1184149
140	1,0000000	0,4165511	0,4997048	0,0626061	0,1233504	0,8557841	0,2443359	0,7061942	0,5027833	0,1918815	0,9147451	0,5637214	0,5038576	0,3314989	0,5535410	0,1191156
160	1,0000000	0,4165519	0,4987546	0,0626003	0,1214732	0,8581716	0,2256193	0,7063060	0,5003825	0,1898872	0,9150205	0,5646133	0,5049036	0,3326344	0,5614670	0,1194684
180	1,0000000	0,4165522	0,4979120	0,0624552	0,1200385	0,8595614	0,2124125	0,7063561	0,4989261	0,1887330	0,9150199	0,5646054	0,5054904	0,3334075	0,5670237	0,1196460
200	1,0000000	0,4165524	0,4974803	0,0623350	0,1189039	0,8604440	0,2030995	0,7063797	0,4980428	0,1880652	0,9150110	0,5645529	0,5058588	0,3339047	0,5710751	0,1197354
220	1,0000000	0,4165525	0,4973586	0,0622732	0,1179913	0,8610441	0,1965344	0,7063917	0,4975071	0,1876791	0,9150394	0,5646204	0,5061125	0,3342030	0,5740988	0,1197804
240	1,0000000	0,4165526	0,4973794	0,0622533	0,1172551	0,8614605	0,1919064	0,7063983	0,4971823	0,1874559	0,9150840	0,5647499	0,5062923	0,3343685	0,5763669	0,1198030
260	1,0000000	0,4165526	0,4974320	0,0622531	0,1166636	0,8617448	0,1886433	0,7064020	0,4969854	0,1873269	0,9151226	0,5648704	0,5064173	0,3344530	0,5780570	0,1198144
280	1,0000000	0,4165527	0,4974708	0,0622581	0,1161907	0,8619327	0,1863420	0,7064040	0,4968659	0,1872523	0,9151470	0,5649514	0,5065007	0,3344927	0,5793042	0,1198202
300	1,0000000	0,4165527	0,4974889	0,0622623	0,1158143	0,8620531	0,1847186	0,7064050	0,4967935	0,1872091	0,9151589	0,5649938	0,5065542	0,3345098	0,5802173	0,1198231
320	1,0000000	0,4165527	0,4974932	0,0622645	0,1155153	0,8621286	0,1835734	0,7064055	0,4967496	0,1871842	0,9151631	0,5650110	0,5065876	0,3345167	0,5808829	0,1198245
340	1,0000000	0,4165527	0,4974918	0,0622653	0,1152779	0,8621756	0,1827655	0,7064057	0,4967229	0,1871697	0,9151637	0,5650156	0,5066083	0,3345197	0,5813678	0,1198252
360	1,0000000	0,4165527	0,4974893	0,0622653	0,1150893	0,8622050	0,1821956	0,7064058	0,4967067	0,1871614	0,9151632	0,5650157	0,5066212	0,3345211	0,5817217	0,1198256
380	1,0000000	0,4165527	0,4974875	0,0622651	0,1149395	0,8622236	0,1817936	0,7064059	0,4966969	0,1871565	0,9151628	0,5650150	0,5066293	0,3345221	0,5819805	0,1198258
400	1,0000000	0,4165527	0,4974867	0,0622650	0,1148204	0,8622356	0,1815101	0,7064059	0,4966910	0,1871537	0,9151626	0,5650147	0,5066346	0,3345227	0,5821700	0,1198259
420	1,0000000	0,4165527	0,4974865	0,0622649	0,1147258	0,8622434	0,1813101	0,7064059	0,4966874	0,1871521	0,9151626	0,5650148	0,5066380	0,3345232	0,5823090	0,1198259
440	1,0000000	0,4165527	0,4974866	0,0622649	0,1146505	0,8622485	0,1811691	0,7064059	0,4966852	0,1871512	0,9151626	0,5650150	0,5066402	0,3345235	0,5824109	0,1198260
460	1,0000000	0,4165527	0,4974867	0,0622648	0,1145907	0,8622518	0,1810696	0,7064059	0,4966839	0,1871506	0,9151627	0,5650152	0,5066416	0,3345237	0,5824856	0,1198260
480	1,0000000	0,4165527	0,4974868	0,0622649	0,1145432	0,8622539	0,1809995	0,7064059	0,4966831	0,1871503	0,9151627	0,5650154	0,5066426	0,3345237	0,5825404	0,1198260
500	1,0000000	0,4165527	0,4974868	0,0622649	0,1145054	0,8622552	0,1809500	0,7064059	0,4966826	0,1871501	0,9151628	0,5650154	0,5066432	0,3345238	0,5825805	0,1198260
520	1,0000000	0,4165527	0,4974868	0,0622649	0,1144754	0,8622561	0,1809151	0,7064059	0,4966823	0,1871500	0,9151628	0,5650155	0,5066436	0,3345238	0,5826098	0,1198260
540	1,0000000	0,4165527	0,4974868	0,0622649	0,1144515	0,8622567	0,1808904	0,7064059	0,4966821	0,1871500	0,9151628	0,5650155	0,5066438	0,3345238	0,5826313	0,1198260
560	1,0000000	0,4165527	0,4974868	0,0622649	0,1144325	0,8622570	0,1808731	0,7064059	0,4966820	0,1871499	0,9151628	0,5650155	0,5066440	0,3345238	0,5826471	0,1198260
580	1,0000000	0,4165432	0,6393004	0,1987400	0,1200543	0,8584102	0,3992095	0,7042869	0,5776002	0,2803147	0,9107331	0,5347426	0,5033225	0,3495286	0,5764701	0,0767454
600	1,0000000	0,4164974	0,6523044	0,1394159	0,1315433	0,8440925	0,5559425	0,6923474	0,6258907	0,3336176	0,8951821	0,4530273	0,4938619	0,3488450	0,5537208	0,0550729
620	1,0000000	0,4164730	0,6413804	0,1080414	0,1389851	0,8260556	0,6647528	0,6853000	0,6547897	0,3642143	0,8779138	0,4061176	0,4851868	0,3292721	0,5246302	0,0441608
640	1,0000000	0,4164793	0,6353812	0,1070021	0,1418526	0,8101192	0,7386600	0,6869579	0,6725871	0,3820010	0,8647926	0,3970188	0,4793950	0,3080645	0,4975834	0,0386608
660	1,0000000	0,4164897	0,6320056	0,1195019	0,1429633	0,7978909	0,7892558	0,6897010	0,6835113	0,3923401	0,8560872	0,3986301	0,4755886	0,2919961	0,4752317	0,0358901
680	1,0000000	0,4164935	0,6276880	0,1226923	0,1443112	0,7892189	0,8251322	0,6903136	0,6900381	0,3982670	0,8507444	0,3970366	0,4728259	0,2822883	0,4578294	0,0344959
700	1,0000000	0,4164934	0,6244808	0,1201866	0,1458212	0,7835715	0,8508157	0,6898879	0,6939174	0,4016572	0,8479445	0,3938559	0,4708991	0,2773149	0,4449800	0,0337947
720	1,0000000	0,4164934	0,6236419	0,1188162	0,1470327	0,7801906	0,8689642	0,6897510	0,6962849	0,4036264	0,8468400	0,3923894	0,4697261	0,2750843	0,4358720	0,0334416
740	1,0000000	0,4164941	0,6240788	0,1191394	0,1479173	0,7782446	0,8816938	0,6899311	0,6977534	0,4047819	0,8465651	0,3923948	0,4690667	0,2741930	0,4294823	0,0332638
760	1,0000000	0,4164946	0,6245547	0,1195838	0,1486263	0,7770919	0,8906607	0,6900848	0,6986540	0,4054555	0,8465426	0,3926037	0,4686769	0,2738628	0,4249245	0,0331742
780	1,0000000	0,4164948	0,6247328	0,1196026	0,1492348	0,7763662	0,8970083	0,6901229	0,6991968	0,4058436	0,8465448	0,3925920	0,4684231	0,2737301	0,4216051	0,0331292
800	1,0000000	0,4164949	0,6247596	0,1194904	0,1497463	0,7758915	0,9014958	0,6901188	0,6995234	0,4060668	0,8465341	0,3925119	0,4682539	0,2736539	0,4191632	0,0331065
820	1,0000000	0,4164949	0,6247624	0,1194589	0,1501630	0,7755783	0,9046570	0,6901207	0,6997216	0,4061958	0,8465194	0,3924827	0,4681440	0,2735958	0,4173644	0,0330951
840	1,0000000	0,4164949	0,6247628	0,1194810	0,1505020	0,7753719	0,9068823	0,6901274	0,6998422	0,4062707	0,8465063	0,3924862	0,4680734	0,2735522	0,4160401	0,0330893
860	1,0000000	0,4164950	0,6247561	0,1194945	0,1507811	0,7752362	0,9084513	0,6901302	0,6999152	0,4063139	0,8464962	0,3924864	0,4680272	0,2735233	0,4150664	0,0330864
880	1,0000000	0,4164950	0,6247477	0,1194919	0,1510118	0,7751479	0,9095587	0,6901295	0,6999592	0,4063387	0,8464896	0,3924800	0,4679969	0,2735067	0,4143516	0,0330850
900	1,0000000	0,4164950	0,6247434	0,1194877	0,1512019	0,7750912	0,9103401	0,6901287	0,6999859	0,4063531	0,8464863	0,3924752	0,4679774	0,2734981	0,4138282	0,0330843
920	1,0000000	0,4164950	0,6247430	0,1194874	0,1513581	0,7750553	0,9108911	0,6901288	0,7000021	0,4063614	0,8464853	0,3924741	0,4679650	0,2734941	0,4134453	0,0330839
940	1,0000000	0,4164950	0,6247438	0,1194885	0,1514866	0,7750325	0,9112797	0,6901291	0,7000120	0,4063663	0,8464851	0,3924744	0,4679572	0,2734924	0,4131653	0,0330837
960	1,0000000	0,4164950	0,6247444	0,1194888	0,1515923	0,7750179	0,9115538	0,6901292	0,7000180	0,4063691	0,8464851	0,3924745	0,4679522	0,2734917	0,4129603	0,0330836
980	1,0000000	0,4164950	0,6247445	0,1194886	0,1516794	0,7750086	0,9117471	0,6901292	0,7000216	0,4063707	0,8464851	0,3924743	0,4679489	0,2734914	0,4128102	0,0330836
1000	1,0000000	0,4164950	0,6247446	0,1194885	0,1517511	0,7750026	0,9118835	0,6901292	0,7000238	0,4063716	0,8464851	0,3924742	0,4679469	0,2734912	0,4127002	0,0330835
1020	1,0000000	0,4164950	0,6247446	0,1194885	0,1518102	0,7749987	0,9119797	0,6901292	0,7000251	0,4063721	0,8464851	0,3924742	0,4679455	0,2734911	0,4126197	0,0330835
1040	1,0000000	0,4164950	0,6247446	0,1194885	0,1518588	0,7749963	0,9120476	0,6901292	0,7000259	0,4063725	0,8464851	0,3924742	0,4679447	0,2734910	0,4125607	0,0330835
1060	1,0000000	0,4164950	0,6247446	0,1194885	0,1518988	0,7749947	0,9120954	0,6901292	0,7000264	0,4063726	0,8464851	0,3924742	0,4679441	0,2734910	0,4125175	0,0330835
1080	1,0000000	0,4164950	0,6247446	0,1194885	0,1519317	0,7749936	0,9121292	0,6901292	0,7000267	0,4063727	0,8464851	0,3924742	0,4679438	0,2734909	0,4124858	0,0330835
1100	1,0000000	0,4164950	0,6247446	0,1194885	0,1519588	0,7749930	0,9121530	0,6901292	0,7000269	0,4063728	0,8464851	0,3924742	0,4679435	0,2734909	0,4124626	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1525209	0,7749920	0,9122183	0,6901292	0,7000270	0,4063729	0,8464851	0,3924742	0,4679434	0,2734909	0,4125036	0,0330835
20	1,0000000	0,2350011	0,6247446	0,1194885	0,2881128	0,7749919	0,9122158	0,3970362	0,4648811	0,4063729	0,5427206	0,3924742	0,4679433	0,4364504	0,3854352	0,4320275
40	1,0000000	0,1348293	0,6247446	0,1194885	0,3807638	0,7749919	0,9122141	0,2523040	0,3222715	0,4063729	0,3907363	0,3924742	0,4679432	0,5236411	0,3656093	0,6328486
60	1,0000000	0,0795416	0,6247446	0,1194885	0,4478028	0,7749918	0,9122129	0,1808338	0,2357826	0,4063729	0,3146931	0,3924742	0,4679432	0,5702919	0,3510881	0,7339383
80	1,0000000	0,0490267	0,6247446	0,1194885	0,4994996	0,7749918	0,9122120	0,1455412	0,1833295	0,4063729	0,2766460	0,3924742	0,4679432	0,5952522	0,3404523	0,7848249
100	1,0000000	0,0321847	0,6247446	0,1194885	0,5414417	0,7749918	0,9122114	0,1281133	0,1515180	0,4063729	0,2576096	0,3924742	0,4679432	0,6086071	0,3326622	0,8104404
120	1,0000000	0,0228890	0,6247446	0,1194885	0,5765342	0,7749918	0,9122110	0,1195073	0,1322253	0,4063729	0,2480850	0,3924742	0,4679432	0,6157526	0,3269564	0,8233347
140	1,0000000	0,0177585	0,6247446	0,1194885	0,6063322	0,7749918	0,9122107	0,1152575	0,1205247	0,4063729	0,2433195	0,3924742	0,4679432	0,6195757	0,3227773	0,8298255
160	1,0000000	0,0149268	0,6247446	0,1194885	0,6317643	0,7749918	0,9122105	0,1131590	0,1134286	0,4063729	0,2409352	0,3924742	0,4679431	0,6216213	0,3197164	0,8330928
180	1,0000000	0,0133639	0,6247446	0,1194885	0,6534745	0,7749918	0,9122103	0,1121227	0,1091251	0,4063729	0,2397422	0,3924742	0,4679431	0,6227157	0,3174745	0,8347375
200	1,0000000	0,0125013	0,6247446	0,1194885	0,6719716	0,7749918	0,9122102	0,1116109	0,1065151	0,4063729	0,2391453	0,3924742	0,4679431	0,6233013	0,3158324	0,8355655
220	1,0000000	0,0120252	0,6247446	0,1194885	0,6876889	0,7749918	0,9122101	0,1113582	0,1049322	0,4063729	0,2388467	0,3924742	0,4679431	0,6236146	0,3146297	0,8359822
240	1,0000000	0,0117625	0,6247446	0,1194885	0,7010073	0,7749918	0,9122101	0,1112335	0,1039722	0,4063729	0,2386973	0,3924742	0,4679431	0,6237823	0,3137488	0,8361920
260	1,0000000	0,0116174	0,6247446	0,1194885	0,7122641	0,7749918	0,9122100	0,1111718	0,1033900	0,4063729	0,2386225	0,3924742	0,4679431	0,6238720	0,3131036	0,8362976
280	1,0000000	0,0115374	0,6247446	0,1194885	0,7217571	0,7749918	0,9122100	0,1111414	0,1030369	0,4063729	0,2385851	0,3924742	0,4679431	0,6239199	0,3126310	0,8363508
300	1,0000000	0,0114932	0,6247446	0,1194885	0,7297474	0,7749918	0,9122100	0,1111264	0,1028228	0,4063729	0,2385664	0,3924742	0,4679431	0,6239456	0,3122849	0,8363775
320	1,0000000	0,0114688	0,6247446	0,1194885	0,7364619	0,7749918	0,9122100	0,1111190	0,1026929	0,4063729	0,2385570	0,3924742	0,4679431	0,6239594	0,3120313	0,8363910
340	1,0000000	0,0114554	0,6247446	0,1194885	0,7420969	0,7749918	0,9122100	0,1111153	0,1026141	0,4063729	0,2385523	0,3924742	0,4679431	0,6239667	0,3118457	0,8363978
360	1,0000000	0,0114479	0,6247446	0,1194885	0,7468206	0,7749918	0,9122100	0,1111135	0,1025664	0,4063729	0,2385500	0,3924742	0,4679431	0,6239706	0,3117096	0,8364012
380	1,0000000	0,0114438	0,6247446	0,1194885	0,7507768	0,7749918	0,9122100	0,1111126	0,1025374	0,4063729	0,2385488	0,3924742	0,4679431	0,6239727	0,3116100	0,8364029
400	1,0000000	0,0114416	0,6247446	0,1194885	0,7540878	0,7749918	0,9122100	0,1111122	0,1025198	0,4063729	0,2385482	0,3924742	0,4679431	0,6239739	0,3115371	0,8364038
420	1,0000000	0,0114403	0,6247446	0,1194885	0,7568569	0,7749918	0,9122100	0,1111119	0,1025092	0,4063729	0,2385479	0,3924742	0,4679431	0,6239745	0,3114836	0,8364042
440	1,0000000	0,0114396	0,6247446	0,1194885	0,7591718	0,7749918	0,9122100	0,1111118	0,1025027	0,4063729	0,2385478	0,3924742	0,4679431	0,6239748	0,3114445	0,8364044
460	1,0000000	0,0114393	0,6247446	0,1194885	0,7611062	0,7749918	0,9122100	0,1111118	0,1024988	0,4063729	0,2385477	0,3924742	0,4679431	0,6239750	0,3114158	0,8364045
480	1,0000000	0,0114390	0,6247446	0,1194885	0,7627220	0,7749918	0,9122100	0,1111117	0,1024964	0,4063729	0,2385477	0,3924742	0,4679431	0,6239751	0,3113948	0,8364046
500	1,0000000	0,0114389	0,6247446	0,1194885	0,7640713	0,7749918	0,9122100	0,1111117	0,1024950	0,4063729	0,2385477	0,3924742	0,4679431	0,6239751	0,3113794	0,8364046
520	1,0000000	0,0114389	0,6247446	0,1194885	0,7651978	0,7749918	0,9122100	0,1111117	0,1024941	0,4063729	0,2385476	0,3924742	0,4679431	0,6239751	0,3113682	0,8364046
540	1,0000000	0,0114388	0,6247446	0,1194885	0,7661381	0,7749918	0,9122100	0,1111117	0,1024936	0,4063729	0,2385476	0,3924742	0,4679431	0,6239752	0,3113599	0,8364046
560	1,0000000	0,0114388	0,6247446	0,1194885	0,7669229	0,7749918	0,9122100	0,1111117	0,1024932	0,4063729	0,2385476	0,3924742	0,4679431	0,6239752	0,3113539	0,8364047
580	1,0000000	0,1929327	0,6247446	0,1194885	0,6975428	0,7749918	0,9122100	0,4042048	0,3376390	0,4063729	0,5423121	0,3924742	0,4679431	0,4610156	0,3383899	0,4374607
600	1,0000000	0,2931044	0,6247446	0,1194885	0,6464751	0,7749918	0,9122100	0,5489370	0,4802485	0,4063729	0,6942964	0,3924742	0,4679431	0,3738250	0,3581921	0,2366396
620	1,0000000	0,3483922	0,6247446	0,1194885	0,6048899	0,7749918	0,9122100	0,6204071	0,5667374	0,4063729	0,7703396	0,3924742	0,4679431	0,3271741	0,3726959	0,1355499
640	1,0000000	0,3789070	0,6247446	0,1194885	0,5685333	0,7749918	0,9122100	0,6556998	0,6191905	0,4063729	0,8083868	0,3924742	0,4679431	0,3022138	0,3833190	0,0846632
660	1,0000000	0,3957491	0,6247446	0,1194885	0,5353321	0,7749918	0,9122100	0,6731276	0,6510019	0,4063729	0,8274231	0,3924742	0,4679431	0,2888589	0,3910998	0,0590478
680	1,0000000	0,4050447	0,6247446	0,1194885	0,5042668	0,7749918	0,9122100	0,6817337	0,6702947	0,4063729	0,8369477	0,3924742	0,4679431	0,2817135	0,3967987	0,0461535
700	1,0000000	0,4101752	0,6247446	0,1194885	0,4748337	0,7749918	0,9122100	0,6859834	0,6819952	0,4063729	0,8417132	0,3924742	0,4679431	0,2778903	0,4009728	0,0396627
720	1,0000000	0,4130069	0,6247446	0,1194885	0,4467880	0,7749918	0,9122100	0,6880820	0,6890913	0,4063729	0,8440975	0,3924742	0,4679431	0,2758448	0,4040301	0,0363953
740	1,0000000	0,4145698	0,6247446	0,1194885	0,4200219	0,7749918	0,9122100	0,6891183	0,6933948	0,4063729	0,8452905	0,3924742	0,4679431	0,2747503	0,4062693	0,0347506
760	1,0000000	0,4154324	0,6247446	0,1194885	0,3945047	0,7749918	0,9122100	0,6896300	0,6960048	0,4063729	0,8458874	0,3924742	0,4679431	0,2741648	0,4079094	0,0339227
780	1,0000000	0,4159085	0,6247446	0,1194885	0,3702519	0,7749918	0,9122100	0,6898827	0,6975877	0,4063729	0,8461860	0,3924742	0,4679431	0,2738514	0,4091107	0,0335059
800	1,0000000	0,4161713	0,6247446	0,1194885	0,3473070	0,7749918	0,9122100	0,6900075	0,6985477	0,4063729	0,8463355	0,3924742	0,4679431	0,2736838	0,4099906	0,0332962
820	1,0000000	0,4163163	0,6247446	0,1194885	0,3257280	0,7749918	0,9122100	0,6900691	0,6991299	0,4063729	0,8464102	0,3924742	0,4679431	0,2735941	0,4106350	0,0331906
840	1,0000000	0,4163964	0,6247446	0,1194885	0,3055764	0,7749918	0,9122100	0,6900995	0,6994830	0,4063729	0,8464476	0,3924742	0,4679431	0,2735461	0,4111070	0,0331374
860	1,0000000	0,4164405	0,6247446	0,1194885	0,2869075	0,7749918	0,9122100	0,6901146	0,6996972	0,4063729	0,8464663	0,3924742	0,4679431	0,2735204	0,4114527	0,0331106
880	1,0000000	0,4164649	0,6247446	0,1194885	0,2697621	0,7749918	0,9122100	0,6901220	0,6998270	0,4063729	0,8464757	0,3924742	0,4679431	0,2735067	0,4117060	0,0330972
900	1,0000000	0,4164784	0,6247446	0,1194885	0,2541599	0,7749918	0,9122100	0,6901256	0,6999058	0,4063729	0,8464804	0,3924742	0,4679431	0,2734994	0,4118914	0,0330904
920	1,0000000	0,4164858	0,6247446	0,1194885	0,2400952	0,7749918	0,9122100	0,6901275	0,6999536	0,4063729	0,8464827	0,3924742	0,4679431	0,2734954	0,4120273	0,0330870
940	1,0000000	0,4164899	0,6247446	0,1194885	0,2275360	0,7749918	0,9122100	0,6901284	0,6999825	0,4063729	0,8464839	0,3924742	0,4679431	0,2734933	0,4121268	0,0330853
960	1,0000000	0,4164922	0,6247446	0,1194885	0,2164243	0,7749918	0,9122100	0,6901288	0,7000001	0,4063729	0,8464845	0,3924742	0,4679431	0,2734922	0,4121996	0,0330844
980	1,0000000	0,4164934	0,6247446	0,1194885	0,2066802	0,7749918	0,9122100	0,6901290	0,7000108	0,4063729	0,8464848	0,3924742	0,4679431	0,2734916	0,4122530	0,0330840
1000	1,0000000	0,4164941	0,6247446	0,1194885	0,1982063	0,7749918	0,9122100	0,6901291	0,7000172	0,4063729	0,8464849	0,3924742	0,4679431	0,2734913	0,4122921	0,0330837
1020	1,0000000	0,4164945	0,6247446	0,1194885	0,1908936	0,7749918	0,9122100	0,6901292	0,7000211	0,4063729	0,8464850	0,3924742	0,4679431	0,2734911	0,4123207	0,0330836
1040	1,0000000	0,4164947	0,6247446	0,1194885	0,1846266	0,7749918	0,9122100	0,6901292	0,7000235	0,4063729	0,8464851	0,3924742	0,4679431	0,2734910	0,4123417	0,0330836
1060	1,0000000	0,4164948	0,6247446	0,1194885	0,1792893	0,7749918	0,9122100	0,6901292	0,7000250	0,4063729	0,8464851	0,3924742	0,4679431	0,2734909	0,4123571	0,0330835
1080	1,0000000	0,4164949	0,6247446	0,1194885	0,1747685	0,7749918	0,9122100	0,6901292	0,7000258	0,4063729	0,8464851	0,3924742	0,4679431	0,2734909	0,4123683	0,0330835
1100	1,0000000	0,4164949	0,6247446	0,1194885	0,1709574	0,7749918	0,9122100	0,6901292	0,7000264	0,4063729	0,8464851	0,3924742	0,4679431	0,2734909	0,4123766	0,0330835

