"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
560	0,0015499	0,6907197	0,6105310	0,2503908	0,2232912	0,4012480	0,0130209	0,0369094	0,4275379	0,5189788	0,4591883	0,8739417	0,0297699	0,0699644	0,5994464	0,9941991
580	0,0621716	0,7316093	0,6214312	0,2898542	0,2052224	0,4087454	0,0166868	0,0330465	0,4353932	0,5016133	0,4886743	0,8992935	0,0347916	0,0656948	0,5714954	0,9793786
600	0,1662171	0,7784728	0,5835393	0,2986755	0,1904411	0,4383005	0,0089961	0,0342038	0,4607464	0,5890306	0,5018040	0,9558893	0,0324671	0,0656249	0,5595682	1,0069062
620	0,2294101	0,8610824	0,5334934	0,3101765	0,1660499	0,3964717	0,0056229	0,0336255	0,4366313	0,5950611	0,5109497	0,8916861	0,0318345	0,0681077	0,4819062	0,9471499
640	0,2307883	0,8696333	0,4956965	0,3489068	0,1281174	0,4028640	0,0075142	0,0281124	0,4217940	0,5140931	0,5147654	0,8595813	0,0420381	0,0572859	0,4571081	0,8906457
660	0,2122856	0,9094395	0,3929552	0,3540908	0,1013088	0,4404365	0,0069565	0,0277786	0,3543988	0,5053544	0,4481879	0,7947795	0,0324800	0,0442712	0,4467854	0,9471489
680	0,2162787	0,8966236	0,4619469	0,3903945	0,0704107	0,5046656	0,0124514	0,0321443	0,3367243	0,4902093	0,3772075	0,8024931	0,0268328	0,0323921	0,3967645	0,9212462
700	0,2099884	0,9711714	0,4970731	0,4576783	0,0536785	0,5246865	0,0253494	0,0383655	0,3049128	0,4802680	0,2984480	0,7078816	0,0261623	0,0264750	0,3505700	0,8202083
720	0,2167179	1,0014600	0,4416817	0,4843600	0,0501823	0,5259462	0,0313414	0,0332845	0,2350617	0,4993634	0,2680336	0,6717594	0,0224025	0,0118187	0,2868145	0,7170762
740	0,2011244	1,0573400	0,4949195	0,4141489	0,0568060	0,5680331	0,0325096	0,0228252	0,2105012	0,4332186	0,2413499	0,6378256	0,0186641	0,0041681	0,2803269	0,6572371
760	0,2134238	1,1526373	0,4433994	0,4014393	0,0462195	0,6091208	0,0155035	0,0380606	0,1695989	0,4745460	0,2112370	0,6596843	0,0311066	0,0007574	0,2330696	0,6380546
780	0,2067612	1,0938587	0,3622712	0,4216997	0,0349366	0,5758568	0,0131077	0,0556372	0,1375838	0,4011313	0,1758965	0,5724189	0,0291805	0,0016058	0,2449921	0,5962305
800	0,1943085	1,0736430	0,4162394	0,4441724	0,0304221	0,5779552	0,0139124	0,0497587	0,1341992	0,3927047	0,1507198	0,4845228	0,0258391	0,0028200	0,2107237	0,5178966
820	0,1986842	1,0646494	0,4465114	0,4394001	0,0156193	0,5545661	0,0109644	0,0352406	0,1201114	0,3916110	0,1306265	0,4680168	0,0260471	0,0018499	0,1772375	0,4211360
840	0,2144292	1,0602359	0,4069091	0,3972476	0,0128303	0,4964221	0,0215283	0,0273098	0,1134308	0,4485695	0,1188024	0,4219326	0,0330256	0,0029256	0,1350639	0,3639343
860	0,2047180	1,1305384	0,4040526	0,3960442	0,0135680	0,5235831	0,0226081	0,0368770	0,0949533	0,4187307	0,1137334	0,3751315	0,0297873	0,0033492	0,1196247	0,2746025
880	0,1962567	1,1569345	0,4445772	0,3444438	0,0089955	0,5364749	0,0236604	0,0474747	0,0996526	0,4083755	0,1170264	0,3217789	0,0298978	0,0019492	0,0892361	0,2466767
900	0,2142974	1,0631254	0,4468998	0,3310854	0,0055087	0,5420553	0,0156594	0,0508064	0,0943842	0,4484109	0,1051192	0,2793913	0,0248949	0,0021770	0,0773011	0,2083670
920	0,1761046	0,9577239	0,4156547	0,3050006	0,0016747	0,5396375	0,0138197	0,0414761	0,0923822	0,4358455	0,1106085	0,2699316	0,0177473	0,0009950	0,0540681	0,1907920
940	0,2567646	1,0056107	0,4108562	0,3311797	0,0012726	0,4988948	0,0164546	0,0371222	0,1152282	0,3948106	0,1417896	0,2805368	0,0107909	0,0001190	0,0419012	0,1451425
960	0,2610743	1,1068771	0,4835198	0,3785989	0,0055643	0,4962468	0,0112490	0,0285784	0,1165549	0,4142648	0,1491671	0,3216598	0,0089616	0,0004012	0,0294336	0,1274310
980	0,2371802	1,0647958	0,4628628	0,4067476	0,0041844	0,4892810	0,0125763	0,0397020	0,0849840	0,4227487	0,1437129	0,3054923	0,0060368	0,0003127	0,0172284	0,1080467
1000	0,2412115	1,0800559	0,4363182	0,3959659	0,0032221	0,4850844	0,0122484	0,0403992	0,0665120	0,4765986	0,1157172	0,3186158	0,0162832	0,0000000	0,0109942	0,1162827
1020	0,2581988	0,9952320	0,4595807	0,3677038	0,0052309	0,5267335	0,0112989	0,0382463	0,0561596	0,4619549	0,1262906	0,3374513	0,0089562	0,0015296	0,0160244	0,1166648
1040	0,2242135	0,9511675	0,4196678	0,3706198	0,0048436	0,5431024	0,0196276	0,0282817	0,0815154	0,4367129	0,1336010	0,2915174	0,0111786	0,0014388	0,0149265	0,0909882
1060	0,2720634	0,9051624	0,4028251	0,4225876	0,0070373	0,5392940	0,0192438	0,0243830	0,1002329	0,3969367	0,1375760	0,3318406	0,0109955	0,0009549	0,0202505	0,0938836
1080	0,2380297	0,9473923	0,5120114	0,4193147	0,0055711	0,5103262	0,0219850	0,0170081	0,0980320	0,4238459	0,1325340	0,3410735	0,0103598	0,0021575	0,0282205	0,1043900
1100	0,2094560	0,9559036	0,4405272	0,3922959	0,0026224	0,4700767	0,0180212	0,0339328	0,0997260	0,4294850	0,1266199	0,3662721	0,0235950	0,0007839	0,0216443	0,0930091

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
20	0,1612300	0,9576150	0,4525224	0,3516383	0,0003006	0,5604094	0,0618168	0,0412508	0,1163527	0,4134964	0,1534515	0,2922968	0,0164074	0,0175611	0,0175984	0,1010194
40	0,1039818	0,8676505	0,4898433	0,3328346	0,0003100	0,5501145	0,1115063	0,0500072	0,0906933	0,2824987	0,1579681	0,2875731	0,0180256	0,0189038	0,0146557	0,0981187
60	0,0684173	0,9745470	0,4407173	0,3352902	0,0030032	0,5909933	0,1641722	0,0623663	0,0883835	0,2300370	0,1514006	0,2969693	0,0197057	0,0310971	0,0073520	0,0956796
80	0,0591667	1,0249619	0,5570405	0,3408424	0,0055182	0,5884167	0,1801001	0,0558099	0,0967147	0,1692585	0,1356804	0,3460592	0,0197051	0,0493934	0,0061816	0,0667284
100	0,0323330	0,9910447	0,4421197	0,3127861	0,0053448	0,5467279	0,2330398	0,0434838	0,0928830	0,1154525	0,1438370	0,3192870	0,0181884	0,0628395	0,0082612	0,0827626
120	0,0229006	1,0926961	0,4296443	0,3479720	0,0043149	0,5079951	0,2603959	0,0462812	0,0880332	0,0802993	0,1380939	0,3250870	0,0281781	0,1056961	0,0186341	0,1036649
140	0,0139348	1,0234163	0,3476795	0,3248570	0,0044696	0,4869189	0,3251050	0,0448018	0,0755137	0,0542999	0,1181089	0,2951970	0,0329999	0,0956293	0,0214589	0,1173340
160	0,0077700	1,0322196	0,3834895	0,3002595	0,0011271	0,5248947	0,3529623	0,0425139	0,0622245	0,0423593	0,1081293	0,2936605	0,0418416	0,1051800	0,0201949	0,1174607
180	0,0113088	1,0015702	0,4190964	0,3261871	0,0005766	0,5518139	0,3527258	0,0387598	0,0844935	0,0465305	0,1212334	0,2519113	0,0345494	0,0964075	0,0216868	0,0865222
200	0,0065807	0,8962716	0,3980229	0,3226745	0,0011824	0,5615850	0,3445432	0,0410787	0,0718875	0,0476004	0,1325474	0,2698466	0,0313425	0,1475696	0,0218342	0,1043812
220	0,0019342	0,9618406	0,4143079	0,3822456	0,0039804	0,5194647	0,3337241	0,0260239	0,1124308	0,0288512	0,1421434	0,2618825	0,0163846	0,1300615	0,0287027	0,1227759
240	0,0010337	1,0098437	0,4109899	0,3526272	0,0020994	0,5273722	0,3413608	0,0255844	0,0923941	0,0386811	0,1474670	0,2558260	0,0245162	0,1688339	0,0179780	0,1012398
260	0,0019624	1,0108018	0,3955628	0,4089775	0,0005231	0,4861691	0,3120769	0,0202302	0,1100535	0,0423036	0,1420517	0,2454810	0,0198198	0,1393431	0,0099691	0,1142805
280	0,0020592	1,0398539	0,3800807	0,3874663	0,0004039	0,4537918	0,2924319	0,0267029	0,1104919	0,0419612	0,1369804	0,2327005	0,0174346	0,1321384	0,0072618	0,1214592
300	0,0035685	1,0329274	0,4362207	0,3557057	0,0003474	0,4897804	0,3242603	0,0345903	0,1048943	0,0334651	0,1299321	0,2536711	0,0130368	0,1054257	0,0041204	0,1070968
320	0,0007350	0,9963841	0,4117604	0,3361604	0,0000755	0,4693982	0,2845735	0,0350793	0,1101689	0,0229325	0,1271027	0,2418589	0,0154747	0,1153050	0,0091375	0,1043559
340	0,0009551	1,0059670	0,4408270	0,3314137	0,0000000	0,4888406	0,3090800	0,0240085	0,1093095	0,0339959	0,1147387	0,2537686	0,0154249	0,1496086	0,0074179	0,1387524
360	0,0017501	0,9917971	0,4425208	0,3606344	0,0012073	0,4828365	0,3428203	0,0363727	0,1169171	0,0324147	0,1090088	0,2359777	0,0187080	0,1505939	0,0116027	0,1331085
380	0,0047613	0,9608225	0,4517431	0,3419176	0,0014056	0,5414905	0,3273752	0,0362322	0,1189330	0,0458194	0,0889665	0,2618438	0,0226905	0,1353624	0,0130299	0,1430348
400	0,0055174	0,9942273	0,5277175	0,3336255	0,0017706	0,4995488	0,3749954	0,0260047	0,1070547	0,0448125	0,0818778	0,2519562	0,0213583	0,1226431	0,0217488	0,1378705
420	0,0080638	1,0776901	0,4640726	0,3589167	0,0032957	0,5188708	0,3707517	0,0216987	0,1182205	0,0460609	0,1172219	0,2608544	0,0378393	0,1381842	0,0264955	0,1375587
440	0,0075126	1,0821295	0,3944311	0,3201560	0,0013820	0,4949216	0,3467872	0,0195545	0,1087018	0,0390346	0,1141181	0,2305367	0,0244518	0,1708584	0,0167932	0,1068091
460	0,0076349	0,9800069	0,3701258	0,3711167	0,0002135	0,4516840	0,3349359	0,0316127	0,0753017	0,0326047	0,0894819	0,2032495	0,0325342	0,1470480	0,0139513	0,0897406
480	0,0132683	0,8890369	0,4029382	0,3689608	0,0006135	0,4690811	0,3636606	0,0394845	0,0653688	0,0254099	0,1111499	0,2197086	0,0212428	0,1552978	0,0184485	0,1010530
500	0,0103011	0,9250775	0,4735723	0,3534217	0,0000409	0,4646583	0,3084157	0,0475406	0,0776741	0,0402040	0,1277014	0,2488946	0,0188849	0,1144076	0,0161246	0,0861956
520	0,0067446	0,9827190	0,4934906	0,4109316	0,0002556	0,5044634	0,2913048	0,0496168	0,0711775	0,0446697	0,1228276	0,2671301	0,0195576	0,1411418	0,0301312	0,0802923
540	0,0066071	0,9426102	0,4507674	0,3515683	0,0002930	0,5689029	0,2787924	0,0415330	0,0743518	0,0397890	0,1468380	0,2713904	0,0178372	0,1098996	0,0247596	0,0871258
560	0,0091674	0,9030266	0,3975105	0,3442666	0,0019743	0,5449553	0,3007105	0,0327303	0,0791356	0,0305491	0,1775925	0,2892723	0,0174410	0,1225154	0,0200894	0,0816493
580	0,0720831	0,9571967	0,3943298	0,3398651	0,0024761	0,5389659	0,2840595	0,0264598	0,0859269	0,0993991	0,1597784	0,2901105	0,0175145	0,1026804	0,0203852	0,1036921
600	0,1376381	0,9747622	0,4305881	0,3276249	0,0000259	0,5384446	0,2422507	0,0291442	0,0751473	0,1904928	0,1173244	0,3241440	0,0149395	0,0906667	0,0259856	0,0914922
620	0,1727703	0,9595000	0,5146841	0,3060440	0,0023627	0,5191580	0,1752304	0,0336427	0,0667304	0,2995548	0,1385635	0,3488793	0,0140497	0,0658305	0,0262220	0,0790244
640	0,1554489	0,9738489	0,4900634	0,3206005	0,0033392	0,4847595	0,1100656	0,0386568	0,0631069	0,2826606	0,1646399	0,3340093	0,0115719	0,0485119	0,0242749	0,0820976
660	0,1968063	1,0101576	0,5092886	0,3346979	0,0070192	0,4082807	0,0878479	0,0514536	0,0859963	0,3832129	0,1393190	0,3283390	0,0080837	0,0295343	0,0267932	0,1030676
680	0,2103985	0,9678781	0,4485273	0,3500863	0,0010616	0,4398118	0,0565280	0,0575856	0,0677688	0,4824745	0,1869890	0,2727091	0,0033173	0,0165687	0,0290345	0,1081871
700	0,2224535	1,0130763	0,3804510	0,3732930	0,0033964	0,4460463	0,0426252	0,0544880	0,0978749	0,4446680	0,1891702	0,2822783	0,0117869	0,0204284	0,0174316	0,1027220
720	0,2294912	0,9764891	0,4176643	0,3797021	0,0027424	0,4685760	0,0423014	0,0451573	0,1144118	0,4553399	0,1602044	0,2972241	0,0112131	0,0111581	0,0122778	0,0840359
740	0,2634706	0,9792329	0,4420786	0,3728494	0,0027659	0,5020002	0,0279177	0,0438333	0,1329907	0,4182185	0,1695120	0,3387760	0,0121507	0,0028729	0,0146332	0,0592995
760	0,2609060	1,0387089	0,4242337	0,3664643	0,0004586	0,4836270	0,0192158	0,0466498	0,1133929	0,4060189	0,1232253	0,3543916	0,0080432	0,0000438	0,0159480	0,0793265
780	0,2593267	1,0907896	0,4656993	0,3386693	0,0011714	0,4995342	0,0122283	0,0289251	0,0987291	0,4245421	0,0979821	0,3155318	0,0122406	0,0005895	0,0227172	0,0854997
800	0,2136630	1,0271682	0,4269982	0,3656945	0,0013468	0,5252002	0,0223275	0,0322083	0,1007745	0,4087300	0,1060904	0,3082776	0,0150152	0,0015794	0,0222087	0,0909522
820	0,2256286	0,9373627	0,4881642	0,3651288	0,0007983	0,5177106	0,0257986	0,0257004	0,0899986	0,4056068	0,1068507	0,3127244	0,0085692	0,0002697	0,0247206	0,0806848
840	0,2395357	0,9158916	0,4741184	0,3378670	0,0008078	0,4808554	0,0223442	0,0339716	0,1101674	0,4290015	0,1029847	0,3404624	0,0161597	0,0004077	0,0149250	0,0793143
860	0,2469132	0,9367611	0,4391303	0,3610420	0,0006194	0,5233850	0,0149817	0,0539820	0,1329951	0,4680726	0,1240664	0,3022719	0,0232603	0,0039800	0,0169814	0,0791908
880	0,2237991	0,9720855	0,4054471	0,3640129	0,0009916	0,4584450	0,0171995	0,0458417	0,1304156	0,4404927	0,1210477	0,2963787	0,0202537	0,0024849	0,0276202	0,0918006
900	0,2351308	0,9624993	0,3893766	0,4106533	0,0035108	0,4197777	0,0084518	0,0327177	0,1393541	0,5062169	0,1104927	0,3324138	0,0188570	0,0003337	0,0242070	0,0805987
920	0,2262434	0,9536563	0,4491175	0,3256003	0,0016627	0,4077614	0,0091100	0,0246633	0,1197169	0,4829380	0,1343981	0,3562249	0,0127914	0,0004564	0,0221541	0,0809415
940	0,2652513	0,9953654	0,4546714	0,2995028	0,0000000	0,4710366	0,0144115	0,0403277	0,1270765	0,5045355	0,1064171	0,3449052	0,0090584	0,0021483	0,0261650	0,0789911
960	0,2356429	0,8670284	0,5005248	0,3250769	0,0007381	0,4827544	0,0186725	0,0580926	0,1065535	0,4914432	0,1127499	0,3145450	0,0103888	0,0002006	0,0208943	0,0885871
980	0,2511172	0,9830612	0,4719892	0,3595554	0,0005370	0,4480443	0,0267470	0,0426434	0,1063773	0,4710971	0,1174045	0,3183530	0,0132271	0,0011957	0,0155363	0,0834012
1000	0,2396400	0,9201188	0,4570799	0,3965778	0,0012364	0,4241811	0,0204782	0,0373485	0,1176435	0,4941596	0,1241128	0,3330788	0,0140814	0,0042345	0,0171297	0,0897522
1020	0,2565031	1,0266310	0,4970913	0,4497350	0,0015370	0,4782435	0,0141165	0,0294548	0,1019251	0,5043033	0,1347007	0,3138610	0,0194000	0,0031648	0,0175415	0,0982295
1040	0,2419055	1,0518043	0,4828011	0,4296551	0,0003693	0,5377002	0,0152893	0,0200319	0,0758864	0,4347750	0,1683473	0,3005381	0,0309543	0,0009688	0,0189594	0,1152165
1060	0,2337168	0,9201462	0,4337329	0,4275429	0,0000000	0,5064453	0,0164613	0,0261933	0,0967190	0,3920767	0,1637476	0,3194178	0,0217614	0,0003571	0,0105089	0,1178887
1080	0,2168021	0,9485369	0,4180582	0,4386771	0,0009594	0,4913826	0,0198844	0,0353161	0,0809244	0,4218461	0,1672059	0,3324185	0,0229369	0,0002280	0,0125912	0,1132236
1100	0,2344348	0,9318740	0,4114264	0,4326149	0,0004120	0,5334391	0,0158808	0,0411095	0,0834793	0,4345026	0,1296864	0,3123374	0,0303318	0,0007950	0,0110304	0,0857805

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
20	0,2240240	1,0152085	0,3976257	0,3877497	0,0185180	0,5173390	0,0167172	0,0389939	0,1021621	0,3892672	0,1556705	0,3271398	0,0382231	0,0530799	0,0127514	0,0919433
40	0,2486696	1,0156056	0,3904313	0,3550196	0,0496857	0,4507149	0,0154230	0,0473967	0,1140844	0,3551091	0,1621426	0,3140080	0,0660327	0,1929529	0,0146110	0,0712075
60	0,2621631	1,0031983	0,3832707	0,3700816	0,0887123	0,3514830	0,0243792	0,0449467	0,1276343	0,3044950	0,2001681	0,2795448	0,0996455	0,2883131	0,0304746	0,0888570
80	0,2521902	1,0094976	0,4391521	0,3691924	0,1037479	0,3516268	0,0278811	0,0354542	0,1076598	0,3171161	0,2151941	0,2770259	0,1087088	0,3292404	0,0537248	0,1787992
100	0,2357768	1,0152178	0,5077792	0,3570710	0,1486822	0,3117549	0,0258217	0,0336475	0,1280569	0,2757255	0,2168752	0,3373249	0,1413289	0,3789887	0,1010887	0,2636009
120	0,2230001	1,0128198	0,5063062	0,2908077	0,2093469	0,3015265	0,0284421	0,0328829	0,1590555	0,2781056	0,2573369	0,4198946	0,1464491	0,4089156	0,1328503	0,3242133
140	0,2205154	0,9879883	0,4491875	0,3306750	0,1853175	0,2816513	0,0292158	0,0201248	0,1595705	0,2914185	0,2732789	0,5142898	0,1536498	0,3980330	0,1789183	0,4043006
160	0,2179892	0,9354639	0,4225478	0,3678051	0,1993259	0,2782660	0,0293279	0,0332201	0,1643910	0,2650923	0,3560032	0,5213908	0,1585236	0,4517990	0,1931121	0,4553715
180	0,2375143	0,9686349	0,4237917	0,3422537	0,2188929	0,2944275	0,0219447	0,0299035	0,1889462	0,2557179	0,3604357	0,5887917	0,1616486	0,4275678	0,2034247	0,5064673
200	0,2047933	0,9942827	0,4212137	0,3721700	0,2195993	0,2652683	0,0191495	0,0374024	0,2167751	0,2642603	0,3110185	0,6373897	0,1805250	0,4594739	0,2233245	0,5664545
220	0,2042538	1,0635187	0,4647265	0,3691408	0,2694720	0,2978966	0,0248394	0,0375415	0,2372630	0,2396914	0,3786666	0,6682598	0,2072076	0,4494297	0,2351496	0,6190696
240	0,1979405	1,1638579	0,4125714	0,3976664	0,2795283	0,3166942	0,0394878	0,0212260	0,2597500	0,1850068	0,3504297	0,7330312	0,2204441	0,4993995	0,2425942	0,6810127
260	0,2354035	1,0957018	0,3693932	0,3617886	0,2508954	0,3413095	0,0382817	0,0241743	0,2782979	0,1866826	0,3702608	0,6916626	0,2155617	0,4844292	0,2459465	0,6888382
280	0,2186144	1,0651667	0,4355035	0,3532593	0,2512865	0,3091149	0,0491893	0,0196973	0,3249225	0,2020644	0,3901120	0,7247941	0,2214658	0,4923520	0,2522586	0,6434794
300	0,2160348	1,0305566	0,4108947	0,3552090	0,2758641	0,3419797	0,0452628	0,0231340	0,2803870	0,2185020	0,3637605	0,6729718	0,2042572	0,5076080	0,2404661	0,6567994
320	0,2075444	0,9635294	0,4347581	0,3680793	0,2907005	0,3105826	0,0476861	0,0337909	0,2838538	0,2255896	0,3660739	0,6651496	0,2246463	0,5331873	0,2523318	0,6751571
340	0,2040627	1,1127458	0,4190963	0,3475085	0,3174726	0,2818417	0,0478636	0,0356492	0,3392191	0,2295247	0,3680392	0,6294722	0,2030689	0,5613959	0,3008738	0,7602705
360	0,2009511	0,9257419	0,3574591	0,3686470	0,3171397	0,2817958	0,0388411	0,0239861	0,3793667	0,2467766	0,4499707	0,7108517	0,2314683	0,6212102	0,3057398	0,7658704
380	0,1924132	0,9446767	0,4292290	0,3757410	0,3101910	0,2984680	0,0314506	0,0301576	0,3473350	0,2430822	0,5044026	0,7806888	0,2078690	0,5774070	0,3076427	0,7590009
400	0,2030203	1,0246991	0,4467037	0,3594975	0,2851063	0,2824817	0,0389236	0,0217576	0,3575897	0,2434596	0,5189901	0,8062975	0,1880511	0,5973373	0,2793018	0,8067869
420	0,2397308	1,1195627	0,4706996	0,3759735	0,2705204	0,2553172	0,0235763	0,0376527	0,3775760	0,2487265	0,4936449	0,8002546	0,1950553	0,6424824	0,2825225	0,8175192
440	0,2403862	0,9919288	0,4240759	0,3704228	0,3050627	0,2792935	0,0317385	0,0359262	0,3459535	0,2430782	0,4480059	0,8246055	0,2266610	0,6189873	0,3260391	0,8112626
460	0,2252074	0,9885514	0,4489196	0,3483667	0,3024426	0,3205200	0,0283725	0,0357071	0,3066409	0,2142655	0,4330862	0,8138091	0,2224543	0,6533064	0,2804059	0,7945794
480	0,2194852	1,0949600	0,4285192	0,3220596	0,2642209	0,3652203	0,0269334	0,0243114	0,3245373	0,2040783	0,4752271	0,7713275	0,2491266	0,6112793	0,3145701	0,8177020
500	0,2472526	1,0366223	0,4459543	0,3470322	0,2845929	0,3073879	0,0349640	0,0256488	0,3112224	0,1792526	0,4403004	0,7467801	0,2273056	0,6077205	0,3304565	0,8042200
520	0,2315323	0,9423904	0,4886422	0,3639472	0,3143717	0,2964571	0,0354930	0,0154952	0,3368864	0,2008843	0,4921488	0,7398794	0,2693717	0,6286393	0,3444294	0,8040719
540	0,2159293	1,0123103	0,4998527	0,3717743	0,2923233	0,2945826	0,0389940	0,0096143	0,2954731	0,2096063	0,5883999	0,7394859	0,2771503	0,6417141	0,3478755	0,8481589
560	0,2481168	0,9149534	0,4589212	0,3903185	0,3128063	0,3417830	0,0306814	0,0210158	0,3157809	0,2177571	0,5406407	0,7367858	0,2559513	0,5589151	0,3313391	0,7660319
580	0,2550430	0,9715084	0,4794225	0,3851014	0,3090658	0,3895007	0,0285605	0,0239342	0,3751141	0,2148455	0,5497325	0,7230980	0,2177478	0,5821023	0,3072495	0,7485457
600	0,2562099	0,9986792	0,4588704	0,3532462	0,2195091	0,3635679	0,0378370	0,0271189	0,3269400	0,2705745	0,5560237	0,7799596	0,1996874	0,5161264	0,3141254	0,7736463
620	0,2252908	1,0294404	0,4126640	0,3533832	0,1604027	0,3837269	0,0245363	0,0456624	0,3424347	0,3461022	0,5488310	0,7940185	0,1692754	0,4165615	0,3268010	0,8044282
640	0,2306282	0,9729862	0,3827686	0,3623142	0,1532040	0,4069529	0,0205879	0,0373030	0,2943265	0,3845350	0,5523815	0,8338654	0,1272232	0,3098425	0,3175180	0,7937073
660	0,2190134	0,8169457	0,4482944	0,3758289	0,1157109	0,4897846	0,0165949	0,0371008	0,2625710	0,4530103	0,4283912	0,8585237	0,1123093	0,2359090	0,3476945	0,7584922
680	0,2451869	0,8634900	0,5287314	0,3846667	0,0832111	0,4852893	0,0108760	0,0474343	0,2928643	0,4244883	0,3560619	0,8175780	0,1016409	0,1418410	0,2967430	0,7900398
700	0,2501130	0,8811826	0,4707183	0,3976067	0,0976892	0,4925404	0,0024521	0,0331052	0,3026286	0,4216116	0,2625614	0,7529467	0,0677829	0,1106910	0,2972000	0,7804008
720	0,2323428	0,9885073	0,5168239	0,3995866	0,0778072	0,5506541	0,0037258	0,0262111	0,2938109	0,4453761	0,2144299	0,7077025	0,0578755	0,0955292	0,2915344	0,7642872
740	0,1799179	0,8912166	0,5684644	0,4497837	0,0386419	0,5767108	0,0168212	0,0193760	0,2607593	0,4541590	0,1904961	0,6928269	0,0392022	0,0792092	0,2419647	0,7725257
760	0,2358936	0,9870843	0,4453645	0,4297760	0,0339851	0,6345133	0,0121264	0,0218980	0,2599056	0,4133350	0,1840853	0,6507450	0,0186990	0,0570273	0,2224825	0,7679098
780	0,2251270	0,9827450	0,4641920	0,4216645	0,0199793	0,5750031	0,0124582	0,0245671	0,2423004	0,4285647	0,1671214	0,5907563	0,0217873	0,0317021	0,1943910	0,6348502
800	0,1853505	1,0408952	0,4779375	0,4128207	0,0129575	0,6472042	0,0115204	0,0366692	0,2229615	0,4040572	0,1471301	0,5422281	0,0145760	0,0215786	0,1565874	0,5313054
820	0,1953029	1,0744452	0,4225130	0,3784951	0,0094369	0,5500482	0,0046320	0,0443419	0,1556854	0,3862090	0,1524374	0,4817900	0,0129295	0,0111827	0,1342726	0,4438421
840	0,2177823	1,0688765	0,4140557	0,4014039	0,0037837	0,5093165	0,0136349	0,0571402	0,1422843	0,3778744	0,1638001	0,4164813	0,0048687	0,0114239	0,0985353	0,4362251
860	0,2269914	1,0827894	0,4372522	0,3468107	0,0012919	0,5261104	0,0153755	0,0514973	0,1143622	0,3601882	0,1205777	0,3762557	0,0255192	0,0105731	0,0619279	0,3563278
880	0,2227287	1,0779968	0,4479319	0,3786784	0,0036045	0,4922655	0,0165803	0,0395558	0,1084306	0,3949992	0,1059462	0,3573667	0,0121783	0,0052228	0,0435765	0,2705660
900	0,2387970	1,1135703	0,4286328	0,3957851	0,0030188	0,5196454	0,0140060	0,0346896	0,0854336	0,4552506	0,1257866	0,3628065	0,0146152	0,0015893	0,0375731	0,2256144
920	0,2421187	0,9793935	0,4271537	0,4010456	0,0028077	0,5636674	0,0147089	0,0273887	0,0843910	0,4273041	0,1119910	0,3238080	0,0291350	0,0008578	0,0403555	0,1938049
940	0,2098355	0,9610434	0,4959210	0,3686012	0,0027203	0,5426688	0,0120224	0,0274736	0,0803050	0,3813781	0,1521218	0,3370441	0,0196564	0,0019844	0,0428742	0,1750202
960	0,2024940	1,0464038	0,4467999	0,3986810	0,0032123	0,5599128	0,0116903	0,0374636	0,0911667	0,4247994	0,1731916	0,3292979	0,0156683	0,0021807	0,0310295	0,1298554
980	0,2379422	1,1082248	0,3920234	0,3680465	0,0019901	0,5918912	0,0095445	0,0335457	0,0880908	0,3885444	0,1701258	0,3303044	0,0157112	0,0044454	0,0405860	0,1193954
1000	0,2028248	1,0391284	0,3312783	0,3857428	0,0021623	0,5850472	0,0055257	0,0491314	0,0867558	0,3744507	0,1491932	0,2913830	0,0085945	0,0039812	0,0343295	0,1049413
1020	0,2293948	0,8853351	0,4305433	0,3773808	0,0000000	0,5874701	0,0026770	0,0807008	0,0896928	0,4367007	0,1732415	0,3022438	0,0129610	0,0044625	0,0263558	0,0770375
1040	0,2504075	0,9362554	0,4486205	0,3624608	0,0000000	0,5824335	0,0078772	0,0606318	0,0731208	0,4066586	0,1736151	0,3113506	0,0152451	0,0053460	0,0299123	0,0704280
1060	0,2580634	1,0206320	0,4832309	0,3992308	0,0016969	0,5644522	0,0116255	0,0553968	0,0831081	0,4441036	0,2112834	0,3193802	0,0154172	0,0010718	0,0219707	0,0681105
1080	0,2394130	0,9830062	0,5452331	0,4051818	0,0062260	0,5006792	0,0081525	0,0596941	0,0930537	0,3848736	0,1483672	0,3292500	0,0223317	0,0021754	0,0270278	0,0597384
1100	0,2284938	1,0345200	0,4825688	0,3733596	0,0031681	0,5031418	0,0147767	0,0623640	0,0990301	0,4387571	0,1136559	0,3149317	0,0229470	0,0012638	0,0298459	0,0851437

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
