"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
540	0,5674676	0,8772221	0,0933999	0,0002035	0,8868568	0,3611915	0,9399561	0,8678250	0,7266362	0,7120746	0,0464148	0,6791816	0,3629397	0,6721139	0,5819288	0,0778865
560	0,5674676	0,8772220	0,0934011	0,0002031	0,8868571	0,3611916	0,9400099	0,8678251	0,7266327	0,7120805	0,0464148	0,6791820	0,3629411	0,6721146	0,5819284	0,0778865
580	0,6487442	0,9302485	0,0929439	0,1135958	0,8813572	0,3605138	0,9482858	0,8296040	0,7290880	0,7092498	0,0983426	0,6763031	0,4241466	0,6671417	0,5836362	0,2940758
600	0,6925121	0,9603734	0,0909536	0,1849597	0,8584413	0,3548992	0,9448729	0,8156273	0,7397799	0,6960674	0,1212489	0,6638437	0,4508209	0,6456024	0,5910047	0,4122699
620	0,7141630	0,9774877	0,0878623	0,2295139	0,8232659	0,3380678	0,9319017	0,8028388	0,7563756	0,6737725	0,1286619	0,6444720	0,4543508	0,6122117	0,6023886	0,4714313
640	0,7236837	0,9872105	0,0844686	0,2564478	0,7856446	0,3112492	0,9147358	0,7824848	0,7744950	0,6474009	0,1290639	0,6234259	0,4458633	0,5762533	0,6147178	0,4976424
660	0,7270590	0,9927341	0,0813060	0,2715357	0,7526871	0,2815422	0,8967986	0,7537226	0,7912129	0,6213914	0,1269239	0,6043596	0,4329600	0,5440873	0,6259143	0,5068555
680	0,7276239	0,9958722	0,0786208	0,2788372	0,7273383	0,2543593	0,8799683	0,7217335	0,8052187	0,5984098	0,1243023	0,5889040	0,4198848	0,5183754	0,6350621	0,5081302
700	0,7271052	0,9976549	0,0764734	0,2813930	0,7095594	0,2320221	0,8651657	0,6924860	0,8162413	0,5795455	0,1220064	0,5772988	0,4085745	0,4993327	0,6420184	0,5062605
720	0,7263208	0,9986677	0,0748273	0,2813994	0,6979350	0,2149293	0,8527220	0,6693448	0,8245392	0,5648601	0,1202552	0,5690718	0,3996227	0,4860057	0,6470337	0,5035799
740	0,7256076	0,9992431	0,0736048	0,2802974	0,6907600	0,2025559	0,8426179	0,6529301	0,8305788	0,5538770	0,1190231	0,5635036	0,3929439	0,4770921	0,6504994	0,5010897
760	0,7250678	0,9995700	0,0727192	0,2789201	0,6865520	0,1940226	0,8346406	0,6422875	0,8348581	0,5459168	0,1182038	0,5598802	0,3881722	0,4713561	0,6528107	0,4991203
780	0,7247009	0,9997557	0,0720902	0,2776748	0,6842022	0,1884001	0,8284870	0,6359408	0,8378245	0,5402906	0,1176828	0,5576031	0,3848759	0,4677902	0,6543054	0,4976964
800	0,7244709	0,9998612	0,0716507	0,2767086	0,6829547	0,1848605	0,8238312	0,6324832	0,8398439	0,5363937	0,1173639	0,5562172	0,3826599	0,4656432	0,6552458	0,4967270
820	0,7243368	0,9999212	0,0713473	0,2760311	0,6823286	0,1827365	0,8203642	0,6308085	0,8411983	0,5337379	0,1171753	0,5553984	0,3812028	0,4643891	0,6558230	0,4960959
840	0,7242645	0,9999552	0,0711400	0,2755935	0,6820347	0,1815284	0,8178154	0,6301438	0,8420960	0,5319509	0,1170673	0,5549282	0,3802620	0,4636778	0,6561695	0,4956990
860	0,7242290	0,9999746	0,0709994	0,2753320	0,6819083	0,1808841	0,8159604	0,6299952	0,8426855	0,5307600	0,1170072	0,5546653	0,3796631	0,4632855	0,6563735	0,4954565
880	0,7242138	0,9999855	0,0709045	0,2751887	0,6818603	0,1805686	0,8146205	0,6300731	0,8430700	0,5299717	0,1169747	0,5545219	0,3792861	0,4630748	0,6564915	0,4953114
900	0,7242091	0,9999918	0,0708406	0,2751188	0,6818456	0,1804335	0,8136581	0,6302224	0,8433198	0,5294520	0,1169575	0,5544452	0,3790504	0,4629643	0,6565590	0,4952261
920	0,7242090	0,9999953	0,0707977	0,2750909	0,6818430	0,1803896	0,8129691	0,6303698	0,8434818	0,5291101	0,1169486	0,5544049	0,3789036	0,4629072	0,6565972	0,4951764
940	0,7242106	0,9999973	0,0707688	0,2750848	0,6818434	0,1803868	0,8124770	0,6304874	0,8435868	0,5288852	0,1169440	0,5543837	0,3788122	0,4628779	0,6566189	0,4951474
960	0,7242124	0,9999985	0,0707494	0,2750885	0,6818437	0,1803988	0,8121257	0,6305705	0,8436549	0,5287370	0,1169416	0,5543725	0,3787551	0,4628626	0,6566312	0,4951304
980	0,7242139	0,9999991	0,0707363	0,2750954	0,6818432	0,1804133	0,8118750	0,6306239	0,8436993	0,5286391	0,1169403	0,5543663	0,3787193	0,4628543	0,6566384	0,4951203
1000	0,7242151	0,9999995	0,0707275	0,2751023	0,6818421	0,1804253	0,8116959	0,6306553	0,8437283	0,5285742	0,1169395	0,5543626	0,3786966	0,4628494	0,6566426	0,4951140
1020	0,7242158	0,9999997	0,0707215	0,2751078	0,6818407	0,1804337	0,8115679	0,6306719	0,8437474	0,5285311	0,1169390	0,5543604	0,3786821	0,4628463	0,6566452	0,4951101
1040	0,7242162	0,9999998	0,0707175	0,2751119	0,6818393	0,1804389	0,8114763	0,6306795	0,8437599	0,5285023	0,1169386	0,5543588	0,3786728	0,4628442	0,6566469	0,4951076
1060	0,7242165	0,9999999	0,0707147	0,2751146	0,6818382	0,1804416	0,8114107	0,6306820	0,8437681	0,5284831	0,1169384	0,5543578	0,3786667	0,4628427	0,6566479	0,4951059
1080	0,7242166	0,9999999	0,0707129	0,2751162	0,6818372	0,1804428	0,8113637	0,6306820	0,8437736	0,5284702	0,1169382	0,5543570	0,3786627	0,4628416	0,6566486	0,4951048
1100	0,7242166	1,0000000	0,0707116	0,2751172	0,6818366	0,1804431	0,8113300	0,6306810	0,8437772	0,5284615	0,1169381	0,5543565	0,3786601	0,4628408	0,6566491	0,4951040

0	0,7242162	1,0000000	0,0707800	0,2751226	0,6818358	0,1804332	0,8111890	0,6306389	0,8437538	0,5284770	0,1169379	0,5543549	0,3786652	0,4628384	0,6566494	0,4951037
20	0,7235855	0,8557476	0,0707573	0,1734547	0,6818589	0,1830621	0,8122995	0,6413982	0,8437611	0,5284726	0,1169396	0,5543617	0,3786672	0,4628495	0,6566464	0,4407152
40	0,7207244	0,7737962	0,0707534	0,1093888	0,6822787	0,1960755	0,8143710	0,6784923	0,8437012	0,5286012	0,1169722	0,5544883	0,3787782	0,4630562	0,6565827	0,4087716
60	0,7159549	0,7272386	0,0707944	0,0690191	0,6839027	0,2202424	0,8182672	0,7198634	0,8434150	0,5291881	0,1171093	0,5550182	0,3792654	0,4639195	0,6563123	0,3902660
80	0,7103754	0,7007888	0,0709081	0,0435818	0,6872654	0,2505754	0,8246646	0,7489955	0,8427396	0,5305635	0,1174169	0,5562047	0,3803928	0,4658497	0,6556986	0,3799638
100	0,7049758	0,6857624	0,0711084	0,0275543	0,6922884	0,2800058	0,8339821	0,7649378	0,8415997	0,5328735	0,1179153	0,5581162	0,3822690	0,4689579	0,6546963	0,3747401
120	0,7003692	0,6772257	0,0713895	0,0174568	0,6984216	0,3036474	0,8461946	0,7727033	0,8400298	0,5360372	0,1185750	0,5606273	0,3848169	0,4730420	0,6533607	0,3726496
140	0,6967956	0,6723759	0,0717307	0,0110961	0,7049420	0,3202645	0,8606993	0,7765717	0,8381487	0,5398047	0,1193344	0,5634939	0,3878260	0,4777062	0,6518136	0,3724296
160	0,6942324	0,6696206	0,0721038	0,0070901	0,7112015	0,3309401	0,8763941	0,7788245	0,8361149	0,5438533	0,1201227	0,5664429	0,3910315	0,4825062	0,6501982	0,3732420
180	0,6925172	0,6680554	0,0724800	0,0045677	0,7167530	0,3374113	0,8919968	0,7804125	0,8340852	0,5478721	0,1208766	0,5692403	0,3941828	0,4870598	0,6486427	0,3745340
200	0,6914430	0,6671661	0,0728358	0,0029799	0,7213727	0,3411963	0,9064208	0,7816646	0,8321864	0,5516163	0,1215511	0,5717254	0,3970870	0,4911035	0,6472395	0,3759554
220	0,6908151	0,6666609	0,0731549	0,0019807	0,7250184	0,3433665	0,9189930	0,7826795	0,8305024	0,5549276	0,1221219	0,5738157	0,3996241	0,4945015	0,6460409	0,3773017
240	0,6904760	0,6663739	0,0734288	0,0013520	0,7277684	0,3446004	0,9294610	0,7834899	0,8290747	0,5577314	0,1225822	0,5754941	0,4017430	0,4972258	0,6450633	0,3784698
260	0,6903113	0,6662109	0,0736550	0,0009566	0,7297623	0,3453016	0,9378799	0,7841184	0,8279099	0,5600196	0,1229383	0,5767884	0,4034455	0,4993225	0,6442972	0,3794236
280	0,6902442	0,6661182	0,0738361	0,0007079	0,7311579	0,3457018	0,9444770	0,7845908	0,8269903	0,5618286	0,1232039	0,5777516	0,4047685	0,5008791	0,6437174	0,3801671
300	0,6902270	0,6660656	0,0739771	0,0005515	0,7321038	0,3459318	0,9495466	0,7849353	0,8262850	0,5632202	0,1233955	0,5784462	0,4057670	0,5019982	0,6432921	0,3807252
320	0,6902319	0,6660357	0,0740843	0,0004531	0,7327261	0,3460649	0,9533853	0,7851797	0,8257572	0,5642655	0,1235298	0,5789329	0,4065013	0,5027797	0,6429886	0,3811313
340	0,6902441	0,6660187	0,0741642	0,0003913	0,7331244	0,3461424	0,9562595	0,7853485	0,8253709	0,5650345	0,1236214	0,5792652	0,4070293	0,5033112	0,6427774	0,3814187
360	0,6902569	0,6660091	0,0742226	0,0003524	0,7333725	0,3461876	0,9583931	0,7854624	0,8250936	0,5655900	0,1236823	0,5794866	0,4074012	0,5036639	0,6426337	0,3816173
380	0,6902673	0,6660036	0,0742647	0,0003279	0,7335233	0,3462141	0,9599662	0,7855375	0,8248977	0,5659851	0,1237220	0,5796309	0,4076586	0,5038928	0,6425380	0,3817517
400	0,6902749	0,6660005	0,0742946	0,0003125	0,7336128	0,3462295	0,9611200	0,7855860	0,8247613	0,5662622	0,1237473	0,5797231	0,4078339	0,5040382	0,6424754	0,3818409
420	0,6902800	0,6659987	0,0743157	0,0003029	0,7336646	0,3462384	0,9619627	0,7856166	0,8246676	0,5664542	0,1237631	0,5797809	0,4079516	0,5041288	0,6424352	0,3818991
440	0,6902832	0,6659977	0,0743303	0,0002968	0,7336940	0,3462436	0,9625761	0,7856356	0,8246039	0,5665861	0,1237727	0,5798165	0,4080296	0,5041843	0,6424097	0,3819365
460	0,6902850	0,6659972	0,0743405	0,0002929	0,7337104	0,3462465	0,9630215	0,7856472	0,8245610	0,5666758	0,1237786	0,5798381	0,4080809	0,5042177	0,6423939	0,3819602
480	0,6902861	0,6659968	0,0743475	0,0002905	0,7337193	0,3462482	0,9633440	0,7856542	0,8245323	0,5667365	0,1237821	0,5798509	0,4081142	0,5042376	0,6423841	0,3819751
500	0,6902866	0,6659966	0,0743522	0,0002890	0,7337242	0,3462491	0,9635773	0,7856583	0,8245132	0,5667773	0,1237841	0,5798586	0,4081358	0,5042492	0,6423781	0,3819844
520	0,6902868	0,6659965	0,0743555	0,0002881	0,7337268	0,3462497	0,9637456	0,7856607	0,8245006	0,5668047	0,1237853	0,5798630	0,4081496	0,5042560	0,6423745	0,3819901
540	0,6902869	0,6659965	0,0743577	0,0002874	0,7337282	0,3462500	0,9638670	0,7856621	0,8244922	0,5668229	0,1237860	0,5798656	0,4081585	0,5042599	0,6423723	0,3819936
560	0,6902870	0,6659964	0,0743592	0,0002871	0,7337290	0,3462501	0,9639544	0,7856629	0,8244867	0,5668351	0,1237864	0,5798672	0,4081641	0,5042622	0,6423710	0,3819958
580	0,6913264	0,8102489	0,0743591	0,1134969	0,7336927	0,3461275	0,9611745	0,7856531	0,8244894	0,5668317	0,1237834	0,5798569	0,4081576	0,5042447	0,6423759	0,4377730
600	0,6956028	0,8922003	0,0743382	0,1847962	0,7330526	0,3427454	0,9463498	0,7850396	0,8246099	0,5666116	0,1237234	0,5796475	0,4079641	0,5038917	0,6424842	0,4704559
620	0,7018117	0,9387578	0,0742506	0,2293561	0,7307452	0,3286323	0,9248905	0,7802359	0,8251045	0,5656990	0,1234900	0,5788287	0,4071794	0,5025173	0,6429133	0,4891463
640	0,7080917	0,9652076	0,0740620	0,2563249	0,7263382	0,3034180	0,9037466	0,7661157	0,8261602	0,5637305	0,1230136	0,5771424	0,4055134	0,4997017	0,6438073	0,4991725
660	0,7133880	0,9802341	0,0737717	0,2714537	0,7202720	0,2744600	0,8852843	0,7423960	0,8277711	0,5606888	0,1223192	0,5746549	0,4029813	0,4955735	0,6451405	0,5038327
680	0,7173779	0,9887707	0,0734066	0,2787906	0,7134203	0,2481548	0,8698683	0,7143753	0,8297779	0,5568465	0,1214940	0,5716595	0,3998385	0,4906352	0,6467634	0,5052728
700	0,7201484	0,9936205	0,0730054	0,2813722	0,7066419	0,2271265	0,8572503	0,6881237	0,8319623	0,5526043	0,1206385	0,5685115	0,3964314	0,4854808	0,6484879	0,5049117
720	0,7219483	0,9963758	0,0726044	0,2813947	0,7005465	0,2115264	0,8470439	0,6671215	0,8341229	0,5483503	0,1198338	0,5655116	0,3930782	0,4806023	0,6501502	0,5036712
740	0,7230485	0,9979410	0,0722310	0,2803011	0,6954495	0,2005074	0,8388677	0,6521200	0,8361127	0,5443819	0,1191301	0,5628569	0,3900091	0,4763134	0,6516389	0,5021216
760	0,7236804	0,9988303	0,0719018	0,2789271	0,6914258	0,1930107	0,8323806	0,6423142	0,8378464	0,5408826	0,1185488	0,5606410	0,3873547	0,4727556	0,6528974	0,5005888
780	0,7240181	0,9993355	0,0716240	0,2776822	0,6883964	0,1880770	0,8272849	0,6363852	0,8392915	0,5379335	0,1180903	0,5588773	0,3851618	0,4699404	0,6539126	0,4992357
800	0,7241821	0,9996225	0,0713976	0,2767149	0,6862051	0,1849335	0,8233229	0,6330716	0,8404529	0,5355390	0,1177424	0,5575285	0,3834173	0,4677994	0,6547000	0,4981233
820	0,7242501	0,9997855	0,0712187	0,2760359	0,6846742	0,1829964	0,8202737	0,6313845	0,8413582	0,5336544	0,1174871	0,5565317	0,3820733	0,4662256	0,6552907	0,4972541
840	0,7242694	0,9998782	0,0710807	0,2755968	0,6836372	0,1818440	0,8179497	0,6306336	0,8420457	0,5322101	0,1173051	0,5558169	0,3810659	0,4651027	0,6557211	0,4966009
860	0,7242668	0,9999308	0,0709766	0,2753341	0,6829542	0,1811840	0,8161945	0,6303770	0,8425561	0,5311281	0,1171787	0,5553179	0,3803288	0,4643227	0,6560267	0,4961255
880	0,7242565	0,9999607	0,0708994	0,2751899	0,6825158	0,1808210	0,8148799	0,6303526	0,8429276	0,5303334	0,1170930	0,5549779	0,3798006	0,4637938	0,6562387	0,4957886
900	0,7242452	0,9999777	0,0708432	0,2751194	0,6822411	0,1806302	0,8139026	0,6304172	0,8431934	0,5297597	0,1170361	0,5547512	0,3794292	0,4634431	0,6563828	0,4955554
920	0,7242357	0,9999873	0,0708028	0,2750912	0,6820729	0,1805347	0,8131806	0,6305001	0,8433807	0,5293516	0,1169991	0,5546032	0,3791724	0,4632152	0,6564788	0,4953973
940	0,7242286	0,9999928	0,0707740	0,2750849	0,6819720	0,1804893	0,8126503	0,6305716	0,8435110	0,5290651	0,1169755	0,5545083	0,3789973	0,4630699	0,6565417	0,4952919
960	0,7242238	0,9999959	0,0707538	0,2750885	0,6819128	0,1804686	0,8122625	0,6306231	0,8436005	0,5288661	0,1169607	0,5544485	0,3788796	0,4629788	0,6565823	0,4952228
980	0,7242207	0,9999977	0,0707398	0,2750953	0,6818787	0,1804594	0,8119801	0,6306558	0,8436615	0,5287293	0,1169515	0,5544115	0,3788013	0,4629227	0,6566081	0,4951782
1000	0,7242188	0,9999987	0,0707300	0,2751022	0,6818594	0,1804550	0,8117751	0,6306741	0,8437026	0,5286359	0,1169460	0,5543889	0,3787497	0,4628887	0,6566243	0,4951498
1020	0,7242177	0,9999992	0,0707233	0,2751078	0,6818486	0,1804523	0,8116267	0,6306827	0,8437302	0,5285727	0,1169426	0,5543752	0,3787161	0,4628683	0,6566343	0,4951318
1040	0,7242171	0,9999996	0,0707187	0,2751119	0,6818427	0,1804502	0,8115195	0,6306856	0,8437486	0,5285300	0,1169406	0,5543671	0,3786943	0,4628562	0,6566405	0,4951206
1060	0,7242168	0,9999998	0,0707156	0,2751146	0,6818394	0,1804484	0,8114421	0,6306853	0,8437608	0,5285014	0,1169395	0,5543623	0,3786802	0,4628491	0,6566443	0,4951136
1080	0,7242167	0,9999999	0,0707134	0,2751162	0,6818376	0,1804468	0,8113864	0,6306838	0,8437688	0,5284823	0,1169388	0,5543594	0,3786712	0,4628450	0,6566465	0,4951093
1100	0,7242166	0,9999999	0,0707120	0,2751172	0,6818367	0,1804454	0,8113464	0,6306819	0,8437741	0,5284695	0,1169384	0,5543578	0,3786654	0,4628426	0,6566479	0,4951067

0	0,7242162	1,0000000	0,0707800	0,2751226	0,6818358	0,1804332	0,8111890	0,6306389	0,8437538	0,5284770	0,1169379	0,5543549	0,3786652	0,4628384	0,6566494	0,4951037
20	0,5602752	1,0000000	0,0712424	0,1734221	0,3965906	0,1814646	0,8119900	0,6512826	0,8983907	0,5339081	0,1183202	0,4612269	0,2854150	0,4713723	0,6540400	0,4990439
40	0,4710472	1,0000000	0,0738000	0,1093552	0,3310867	0,1932026	0,8149156	0,6699628	0,9338663	0,5597684	0,1252079	0,4252803	0,2339467	0,5106370	0,6417292	0,5175602
60	0,4263808	1,0000000	0,0790887	0,0690264	0,3340408	0,2218113	0,8183404	0,6803609	0,9568812	0,6043067	0,1385064	0,4234699	0,2110401	0,5758711	0,6201130	0,5496159
80	0,4067854	1,0000000	0,0868673	0,0436802	0,3499753	0,2609233	0,8221710	0,6855888	0,9717966	0,6570682	0,1568182	0,4381264	0,2056478	0,6492833	0,5934128	0,5883277
100	0,4001843	1,0000000	0,0962668	0,0277915	0,3630231	0,3004378	0,8273586	0,6901204	0,9814529	0,7083914	0,1774583	0,4578064	0,2093999	0,7157797	0,5661887	0,6267967
120	0,3995826	1,0000000	0,1061180	0,0178640	0,3712236	0,3333813	0,8339497	0,6947963	0,9877000	0,7527489	0,1974925	0,4763900	0,2167503	0,7684034	0,5417802	0,6604830
140	0,4012572	1,0000000	0,1153584	0,0116799	0,3758976	0,3575295	0,8412556	0,6991493	0,9917404	0,7882827	0,2147392	0,4914104	0,2245591	0,8065296	0,5218856	0,6874494
160	0,4034209	1,0000000	0,1233000	0,0078346	0,3784494	0,3737399	0,8485095	0,7027193	0,9943539	0,8153029	0,2281992	0,5024556	0,2313647	0,8324968	0,5068368	0,7076235
180	0,4053370	1,0000000	0,1296720	0,0054440	0,3798069	0,3839622	0,8551609	0,7053612	0,9960452	0,8350778	0,2378840	0,5100439	0,2366989	0,8493585	0,4961268	0,7219238
200	0,4067901	1,0000000	0,1345162	0,0039557	0,3805091	0,3901094	0,8609135	0,7071674	0,9971406	0,8491237	0,2443862	0,5149775	0,2405979	0,8598657	0,4888901	0,7316121
220	0,4077931	1,0000000	0,1380453	0,0030267	0,3808567	0,3936628	0,8656742	0,7083278	0,9978505	0,8588591	0,2484896	0,5180307	0,2433034	0,8661598	0,4842209	0,7379194
240	0,4084382	1,0000000	0,1405303	0,0024449	0,3810162	0,3956432	0,8694834	0,7090354	0,9983111	0,8654694	0,2509301	0,5198312	0,2451034	0,8697778	0,4813355	0,7418772
260	0,4088284	1,0000000	0,1422330	0,0020794	0,3810796	0,3967062	0,8724535	0,7094466	0,9986101	0,8698799	0,2522940	0,5208395	0,2462585	0,8717627	0,4796271	0,7442740
280	0,4090504	1,0000000	0,1433743	0,0018488	0,3810967	0,3972529	0,8747238	0,7096740	0,9988044	0,8727795	0,2530027	0,5213711	0,2469760	0,8727911	0,4786600	0,7456744
300	0,4091684	1,0000000	0,1441259	0,0017030	0,3810941	0,3975192	0,8764330	0,7097929	0,9989308	0,8746625	0,2533360	0,5216299	0,2474084	0,8732840	0,4781398	0,7464620
320	0,4092257	1,0000000	0,1446143	0,0016105	0,3810849	0,3976394	0,8777049	0,7098505	0,9990130	0,8758733	0,2534683	0,5217413	0,2476614	0,8734926	0,4778771	0,7468865
340	0,4092499	1,0000000	0,1449284	0,0015517	0,3810751	0,3976873	0,8786431	0,7098753	0,9990665	0,8766463	0,2535021	0,5217785	0,2478053	0,8735607	0,4777556	0,7471040
360	0,4092574	1,0000000	0,1451292	0,0015143	0,3810670	0,3977017	0,8793305	0,7098839	0,9991013	0,8771373	0,2534935	0,5217821	0,2478847	0,8735661	0,4777071	0,7472083
380	0,4092574	1,0000000	0,1452572	0,0014905	0,3810611	0,3977023	0,8798318	0,7098850	0,9991239	0,8774486	0,2534711	0,5217731	0,2479273	0,8735485	0,4776935	0,7472538
400	0,4092546	1,0000000	0,1453389	0,0014753	0,3810571	0,3976984	0,8801959	0,7098832	0,9991387	0,8776459	0,2534481	0,5217613	0,2479495	0,8735264	0,4776946	0,7472705
420	0,4092514	1,0000000	0,1453911	0,0014657	0,3810546	0,3976939	0,8804598	0,7098809	0,9991483	0,8777714	0,2534294	0,5217509	0,2479608	0,8735072	0,4777005	0,7472744
440	0,4092486	1,0000000	0,1454248	0,0014596	0,3810531	0,3976903	0,8806505	0,7098787	0,9991545	0,8778515	0,2534157	0,5217431	0,2479663	0,8734929	0,4777068	0,7472734
460	0,4092466	1,0000000	0,1454467	0,0014557	0,3810523	0,3976877	0,8807883	0,7098771	0,9991586	0,8779030	0,2534066	0,5217377	0,2479690	0,8734832	0,4777119	0,7472711
480	0,4092451	1,0000000	0,1454611	0,0014532	0,3810519	0,3976861	0,8808876	0,7098760	0,9991612	0,8779363	0,2534009	0,5217343	0,2479704	0,8734771	0,4777156	0,7472690
500	0,4092442	1,0000000	0,1454707	0,0014517	0,3810517	0,3976851	0,8809592	0,7098753	0,9991630	0,8779580	0,2533976	0,5217323	0,2479711	0,8734735	0,4777179	0,7472674
520	0,4092437	1,0000000	0,1454770	0,0014507	0,3810516	0,3976846	0,8810108	0,7098749	0,9991641	0,8779722	0,2533957	0,5217311	0,2479715	0,8734715	0,4777193	0,7472664
540	0,4092434	1,0000000	0,1454814	0,0014501	0,3810516	0,3976844	0,8810479	0,7098747	0,9991648	0,8779816	0,2533947	0,5217305	0,2479718	0,8734704	0,4777201	0,7472658
560	0,4092432	1,0000000	0,1454843	0,0014497	0,3810516	0,3976843	0,8810746	0,7098745	0,9991653	0,8779879	0,2533943	0,5217303	0,2479719	0,8734700	0,4777205	0,7472655
580	0,5844772	1,0000000	0,1431419	0,1151313	0,7863847	0,3950283	0,8868536	0,7241584	0,8363364	0,8733606	0,2471537	0,6511979	0,4213595	0,8653774	0,4827952	0,7414389
600	0,6767157	1,0000000	0,1340176	0,1862851	0,8950990	0,3821709	0,8982869	0,7761984	0,7627721	0,8500663	0,2242932	0,6965596	0,5011142	0,8265071	0,5038452	0,7158117
620	0,7194668	1,0000000	0,1216168	0,2304749	0,8936089	0,3562179	0,9027587	0,7952625	0,7456481	0,8076037	0,1957899	0,6925821	0,5185584	0,7600832	0,5346006	0,6757985
640	0,7355463	1,0000000	0,1095081	0,2570700	0,8499584	0,3221856	0,8987321	0,7847908	0,7546350	0,7552515	0,1707357	0,6671225	0,5043046	0,6849821	0,5660261	0,6326044
660	0,7388644	1,0000000	0,0992389	0,2718929	0,7978273	0,2886908	0,8889836	0,7578855	0,7722367	0,7029634	0,1518351	0,6371666	0,4787547	0,6172728	0,5930381	0,5938680
680	0,7370186	1,0000000	0,0911487	0,2790093	0,7536002	0,2598538	0,8766490	0,7255077	0,7903015	0,6570022	0,1386933	0,6107564	0,4526392	0,5640337	0,6140118	0,5627712
700	0,7337386	1,0000000	0,0850582	0,2814503	0,7220713	0,2364618	0,8640175	0,6953822	0,8056842	0,6198562	0,1300204	0,5904783	0,4304665	0,5257860	0,6292094	0,5396096
720	0,7306239	1,0000000	0,0806170	0,2813951	0,7020847	0,2183174	0,8524331	0,6713138	0,8176134	0,5915690	0,1245212	0,5762269	0,4134190	0,5000762	0,6396534	0,5233031
740	0,7282037	1,0000000	0,0774570	0,2802668	0,6905835	0,2048999	0,8425291	0,6540681	0,8263310	0,5709765	0,1211577	0,5668644	0,4011464	0,4837224	0,6465163	0,5123423
760	0,7265237	1,0000000	0,0752530	0,2788834	0,6845867	0,1954685	0,8344785	0,6427773	0,8324310	0,5565136	0,1191740	0,5610647	0,3927404	0,4738401	0,6508453	0,5052702
780	0,7254504	1,0000000	0,0737414	0,2776421	0,6818348	0,1891725	0,8281857	0,6359990	0,8365543	0,5466513	0,1180502	0,5576717	0,3872149	0,4681753	0,6534692	0,5008786
800	0,7248128	1,0000000	0,0727189	0,2766832	0,6808285	0,1851852	0,8234184	0,6323059	0,8392619	0,5400903	0,1174428	0,5558059	0,3837119	0,4651165	0,6549958	0,4982526
820	0,7244616	1,0000000	0,0720351	0,2760133	0,6806629	0,1827974	0,8198965	0,6305396	0,8409965	0,5358151	0,1171335	0,5548543	0,3815633	0,4635850	0,6558451	0,4967421
840	0,7242848	1,0000000	0,0715818	0,2755819	0,6808374	0,1814557	0,8173458	0,6298707	0,8420843	0,5330764	0,1169886	0,5544177	0,3802859	0,4628982	0,6562940	0,4959088
860	0,7242069	1,0000000	0,0712832	0,2753250	0,6811009	0,1807598	0,8155264	0,6297607	0,8427545	0,5313454	0,1169294	0,5542516	0,3795488	0,4626470	0,6565164	0,4954705
880	0,7241805	1,0000000	0,0710872	0,2751849	0,6813440	0,1804387	0,8142428	0,6298909	0,8431617	0,5302620	0,1169114	0,5542147	0,3791357	0,4625996	0,6566170	0,4952528
900	0,7241782	1,0000000	0,0709587	0,2751169	0,6815309	0,1803198	0,8133439	0,6300904	0,8434067	0,5295878	0,1169112	0,5542310	0,3789104	0,4626333	0,6566562	0,4951527
920	0,7241851	1,0000000	0,0708745	0,2750902	0,6816598	0,1802995	0,8127168	0,6302791	0,8435533	0,5291688	0,1169170	0,5542626	0,3787906	0,4626883	0,6566669	0,4951116
940	0,7241939	1,0000000	0,0708191	0,2750847	0,6817419	0,1803200	0,8122799	0,6304279	0,8436412	0,5289077	0,1169236	0,5542932	0,3787282	0,4627394	0,6566661	0,4950980
960	0,7242017	1,0000000	0,0707826	0,2750886	0,6817904	0,1803518	0,8119752	0,6305330	0,8436941	0,5287440	0,1169290	0,5543170	0,3786961	0,4627784	0,6566619	0,4950958
980	0,7242075	1,0000000	0,0707584	0,2750956	0,6818171	0,1803816	0,8117620	0,6306011	0,8437265	0,5286402	0,1169328	0,5543335	0,3786795	0,4628050	0,6566575	0,4950975
1000	0,7242114	1,0000000	0,0707422	0,2751024	0,6818304	0,1804047	0,8116122	0,6306419	0,8437466	0,5285736	0,1169352	0,5543439	0,3786706	0,4628216	0,6566542	0,4950997
1020	0,7242139	1,0000000	0,0707314	0,2751080	0,6818362	0,1804207	0,8115066	0,6306643	0,8437594	0,5285304	0,1169367	0,5543501	0,3786656	0,4628312	0,6566520	0,4951015
1040	0,7242153	1,0000000	0,0707241	0,2751120	0,6818381	0,1804309	0,8114318	0,6306753	0,8437677	0,5285019	0,1169374	0,5543534	0,3786625	0,4628364	0,6566507	0,4951025
1060	0,7242161	1,0000000	0,0707192	0,2751147	0,6818382	0,1804369	0,8113786	0,6306798	0,8437731	0,5284829	0,1169378	0,5543550	0,3786604	0,4628388	0,6566500	0,4951030
1080	0,7242165	1,0000000	0,0707159	0,2751163	0,6818377	0,1804400	0,8113406	0,6306809	0,8437768	0,5284702	0,1169379	0,5543557	0,3786589	0,4628398	0,6566498	0,4951032
1100	0,7242167	1,0000000	0,0707136	0,2751172	0,6818370	0,1804415	0,8113134	0,6306805	0,8437792	0,5284617	0,1169380	0,5543559	0,3786578	0,4628400	0,6566497	0,4951032

