"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
420	0,3036623	1,0532554	0,6596288	1,0257636	0,0365271	0,4723195	0,9556641	0,0729357	0,3828246	0,8971735	0,8843993	0,1198525	0,6082391	0,8739904	1,0509597	0,1634074
440	0,2972104	1,1156193	0,6530166	1,0145549	0,0279254	0,5001257	0,8976382	0,0726680	0,3874627	0,8773284	0,9302962	0,1281904	0,5552338	0,8786423	0,9746010	0,1558673
460	0,3468936	1,0883224	0,6342264	1,0522036	0,0356291	0,5275357	0,8196092	0,0703279	0,4078478	0,7888868	0,9553620	0,0911936	0,5833759	0,8752128	0,9709618	0,1636519
480	0,3122816	1,1226577	0,6514590	1,0064425	0,0242226	0,5457232	0,8448254	0,0643759	0,3696063	0,8495190	0,9200519	0,1422081	0,5279156	0,8112254	1,0037794	0,1985478
500	0,2834662	1,0957450	0,6860861	0,9635848	0,0194667	0,5715325	0,7842369	0,0691504	0,3510471	0,8526794	0,8877662	0,1589265	0,5738190	0,6855979	1,0268485	0,1943824
520	0,2978727	1,0513947	0,6432341	0,9741572	0,0133671	0,5900112	0,8342212	0,0660356	0,3932367	0,8487794	0,8826452	0,1757230	0,5695870	0,7134194	0,9540724	0,2191456
540	0,2990959	1,0140798	0,6759475	0,9921473	0,0119436	0,6046522	0,8953954	0,0724509	0,3355824	0,8555879	0,9932310	0,1935688	0,5986494	0,7462618	0,9206855	0,1916282
560	0,2892052	1,0310051	0,6042507	0,9999756	0,0175772	0,5751755	0,8701811	0,0779586	0,3507325	0,8503962	0,9731418	0,1721079	0,7091176	0,7479936	0,8964220	0,1641656
580	0,3766888	0,9946486	0,6392710	1,0275199	0,0158239	0,5538890	0,7893141	0,0911851	0,3856261	0,7374696	0,7969192	0,2885857	0,5832975	0,8775660	0,9594779	0,1177569
600	0,4791520	1,0369786	0,6696650	0,9970880	0,0249667	0,4489484	0,7234183	0,0922359	0,4209429	0,6337815	0,6026538	0,3915667	0,5992560	0,8719822	0,9415026	0,1374817
620	0,6232193	1,0607882	0,7137009	0,9707366	0,0166457	0,3247553	0,6536439	0,0759297	0,4511957	0,5568281	0,4809228	0,5332376	0,6394710	0,8879403	0,9791976	0,1449949
640	0,7543206	1,0248465	0,7777230	0,9606869	0,0177495	0,3108024	0,5531818	0,0485833	0,4479481	0,5764399	0,2809218	0,6513095	0,5758246	0,8779025	1,0053404	0,1306533
660	0,7465863	0,9652348	0,7463979	0,9756684	0,0202834	0,2192768	0,4981187	0,0330119	0,4284112	0,5083316	0,1809714	0,6416616	0,6195337	0,8598269	1,0510788	0,1551430
680	0,7598342	0,9071485	0,6934323	0,9844668	0,0144788	0,1525548	0,4942462	0,0270415	0,4400768	0,4302044	0,1206800	0,5883935	0,7078631	0,9022481	1,1037160	0,1518407
700	0,8349921	0,8885687	0,6595606	0,9086417	0,0163968	0,1337527	0,4678163	0,0249740	0,4412415	0,3979609	0,0845515	0,5878221	0,7393464	0,8882689	1,1355359	0,1203900
720	0,8305780	0,8543990	0,6683171	0,9072746	0,0156822	0,1199301	0,4204543	0,0238159	0,4561708	0,3975567	0,0504566	0,6079551	0,6345663	0,8376651	1,0342871	0,1181535
740	0,8898319	0,8455170	0,6731314	0,9271300	0,0070172	0,1244590	0,3943477	0,0326874	0,4658648	0,3667927	0,0292518	0,6849433	0,6437937	0,8081283	1,0919716	0,1253349
760	0,9478041	0,8009899	0,7316813	0,8913967	0,0087674	0,1170405	0,3778281	0,0206903	0,4458737	0,3806403	0,0155001	0,6476799	0,6216095	0,8070777	0,9888120	0,1284679
780	0,9970727	0,7756660	0,7526054	0,8500357	0,0137170	0,1332987	0,3887497	0,0103881	0,4212642	0,3987717	0,0144519	0,6016106	0,6223120	0,8992089	0,9619084	0,1220961
800	0,9922377	0,6828249	0,6621844	0,8938366	0,0184887	0,1004935	0,4110647	0,0093923	0,4310675	0,3943488	0,0207399	0,6255589	0,6328772	0,9926648	1,0765886	0,1302275
820	0,9431382	0,7019728	0,6794975	0,8530504	0,0246094	0,0986845	0,4525820	0,0078219	0,4221659	0,3712403	0,0220529	0,6273749	0,6126361	0,9673497	1,0568378	0,1510126
840	0,9874748	0,7398586	0,6301008	0,8216262	0,0300297	0,0882431	0,4762175	0,0091771	0,4388306	0,3730747	0,0159814	0,5801572	0,5778647	0,8834563	1,0024851	0,1452674
860	0,9828213	0,7507388	0,6118415	0,8369336	0,0345631	0,0837153	0,4861906	0,0076276	0,4312336	0,3650940	0,0070809	0,6826895	0,6077879	0,8908436	0,9812313	0,1508217
880	0,9691947	0,7110957	0,6499937	0,8861726	0,0212320	0,1006100	0,4155326	0,0034242	0,4710815	0,4106217	0,0081027	0,6604057	0,6228679	0,8895602	1,0285876	0,1461819
900	1,0129893	0,7260883	0,6646910	0,9131184	0,0255448	0,0844026	0,3812282	0,0073890	0,4519750	0,3655341	0,0130524	0,5832286	0,5858577	0,8606261	1,0261784	0,1313589
920	1,0113989	0,6882448	0,6402369	0,9250245	0,0360152	0,0813883	0,3513618	0,0078860	0,4500094	0,4141116	0,0061482	0,6184364	0,6061721	0,7929968	1,0778281	0,1341710
940	1,0245116	0,6378174	0,5943247	0,9196740	0,0387363	0,0879972	0,3097778	0,0040841	0,4274189	0,3769743	0,0147751	0,6886368	0,6079604	0,7253234	1,0704868	0,1454792
960	1,0405363	0,5752676	0,6415184	0,9353579	0,0158906	0,1061157	0,3114608	0,0012186	0,4204197	0,3842522	0,0153495	0,7165518	0,5254499	0,8034316	1,0333194	0,1354722
980	0,9847590	0,5726636	0,6359640	0,9425914	0,0147681	0,1101725	0,2882439	0,0029288	0,4386726	0,4186473	0,0132152	0,6591570	0,5918078	0,8062361	1,0296985	0,1068521
1000	0,9617522	0,5457107	0,6395476	0,8861675	0,0106192	0,0814257	0,3315120	0,0041667	0,4231705	0,4030333	0,0138726	0,7198211	0,6376291	0,8731870	1,0716524	0,1214504
1020	1,0269402	0,5517038	0,6096147	0,8434628	0,0078797	0,0933513	0,3467475	0,0065443	0,4077066	0,4126423	0,0116398	0,6996440	0,5192336	0,8416867	1,0527381	0,1184365
1040	1,0112755	0,5768938	0,6177754	0,8168504	0,0115454	0,0914851	0,3117589	0,0053437	0,4690136	0,4213436	0,0148199	0,7952784	0,4890201	0,8232385	0,9804701	0,1357627
1060	0,9738117	0,5934140	0,6545419	0,8089904	0,0066218	0,0875028	0,3481639	0,0081944	0,4485476	0,3626639	0,0207378	0,8442461	0,5108704	0,8337810	1,0348394	0,1605339
1080	0,9758643	0,5583992	0,6782004	0,8718905	0,0063414	0,1041963	0,3318707	0,0047289	0,4443169	0,3504822	0,0151095	0,7956276	0,5581085	0,7623470	1,0553352	0,1552667
1100	0,9568316	0,5604309	0,6631553	0,7917842	0,0082678	0,0781326	0,3370238	0,0044293	0,4046929	0,3386558	0,0099140	0,7462914	0,6160120	0,7989528	0,9828423	0,1536037

0	0,9952826	0,6492347	0,7434686	0,8462526	0,0305394	0,0891638	0,4700268	0,0069775	0,4426839	0,3798406	0,0265086	0,6857390	0,7390327	0,8228484	0,9597602	0,2029886
20	0,9973044	0,6546871	0,6551791	0,9160700	0,0206696	0,0950723	0,4201491	0,0169310	0,4856910	0,3751366	0,0132944	0,6026021	0,7408604	0,8777020	1,0656712	0,1482003
40	0,9788111	0,6467770	0,7028062	0,9174693	0,0252933	0,1050746	0,3925531	0,0061632	0,5045658	0,3733889	0,0085596	0,6015904	0,7271091	0,8052363	1,0446435	0,1472796
60	1,0542948	0,6560275	0,6592767	0,9228549	0,0306888	0,1210494	0,3920144	0,0096287	0,4593919	0,3603766	0,0104620	0,5696050	0,7927431	0,8909335	1,0218116	0,1127475
80	0,9492589	0,6550477	0,6716957	0,9749658	0,0275879	0,1262331	0,4347129	0,0094239	0,4671326	0,3176704	0,0068931	0,5708725	0,7608982	0,8945022	0,9214425	0,1249860
100	0,9103042	0,5951771	0,6748190	0,9527191	0,0338717	0,1273494	0,3710550	0,0107773	0,4742616	0,3378452	0,0114707	0,6154326	0,8569063	0,9354210	1,0026578	0,1319641
120	0,9204924	0,5672374	0,6755151	0,9712548	0,0338500	0,0912873	0,3635574	0,0166050	0,4468887	0,3530225	0,0107686	0,6359447	0,7997852	0,9900393	1,0289689	0,1464401
140	0,8992634	0,6334210	0,7076392	0,9866166	0,0387656	0,0886990	0,3303347	0,0110198	0,4521331	0,3376976	0,0116341	0,5524781	0,8200266	1,0440076	1,0004918	0,1488695
160	0,9777048	0,6618422	0,6590261	1,0417425	0,0358845	0,1097221	0,3386205	0,0078808	0,4522714	0,3452866	0,0200522	0,6311001	0,7708398	0,9653302	1,0495926	0,1591820
180	0,9746055	0,6397745	0,7014744	1,0405306	0,0391587	0,1134502	0,3183608	0,0073647	0,4562154	0,3788435	0,0215698	0,5810255	0,8361017	0,8817221	1,0190245	0,1705579
200	0,9186075	0,5851605	0,6729319	1,0569219	0,0262238	0,0962130	0,3390190	0,0178912	0,4279690	0,3703741	0,0207798	0,6149955	0,8348691	0,8450750	1,0551861	0,1458841
220	0,8331162	0,5629184	0,6326987	1,0216990	0,0215391	0,1013039	0,3438425	0,0129463	0,4626690	0,3312833	0,0194745	0,6097459	0,8924629	0,7994806	1,0271027	0,1494587
240	0,8823519	0,6268139	0,7125819	0,9923691	0,0266475	0,1217817	0,3979573	0,0156544	0,4235558	0,2978325	0,0224620	0,6043122	0,9463037	0,8093658	1,0538088	0,1563005
260	0,9233265	0,6192706	0,7244765	1,0250465	0,0227290	0,1001447	0,4535418	0,0160234	0,4121792	0,3068797	0,0159557	0,6582268	0,7793167	0,8311561	1,0465434	0,1603403
280	0,8990976	0,6399484	0,6608343	1,0194248	0,0223425	0,0950052	0,4042881	0,0142697	0,4651583	0,3415000	0,0168838	0,6230393	0,8463564	0,8363946	1,1021089	0,1660167
300	0,9139856	0,5867621	0,6537583	0,9770397	0,0176795	0,0863441	0,3586976	0,0120985	0,4425104	0,3899142	0,0115560	0,5650372	0,8718194	0,8336393	1,1092703	0,1425335
320	0,9438887	0,6142211	0,6687789	0,9583696	0,0172143	0,0756698	0,3756785	0,0168379	0,4047265	0,3964789	0,0090584	0,5966618	0,9201145	0,8126945	1,0654725	0,1395648
340	1,0014724	0,6000653	0,6617651	0,9685879	0,0237655	0,0720205	0,3698347	0,0118440	0,4160410	0,3798180	0,0092377	0,6046239	0,8267315	0,9188408	1,0290365	0,1351893
360	1,0395335	0,5299867	0,6625083	0,9867332	0,0334722	0,1018605	0,3699371	0,0153789	0,4156653	0,3994453	0,0091144	0,5988479	0,8220590	0,8697852	1,0464367	0,1326297
380	1,1128642	0,5345810	0,6631892	1,0674205	0,0230571	0,1244434	0,3758195	0,0071539	0,4204212	0,3608783	0,0152590	0,5718394	0,8048787	0,7759936	1,0363350	0,1168492
400	1,1574812	0,5698017	0,6225473	1,1077154	0,0260531	0,1205102	0,3484900	0,0045227	0,4164528	0,3173560	0,0212896	0,5701998	0,9335000	0,7128613	1,0650153	0,1722303
420	1,0441104	0,5727088	0,6461690	1,1258954	0,0409266	0,1193875	0,3226333	0,0060553	0,4367604	0,2999005	0,0204625	0,6627394	0,9741796	0,7044694	0,9393523	0,1396561
440	0,9833462	0,5626366	0,6462545	1,0652526	0,0345317	0,1203019	0,3524632	0,0047400	0,4219394	0,3529055	0,0077075	0,6737915	0,8796497	0,6654963	0,9407538	0,1524777
460	1,0226789	0,5375018	0,6452723	1,0519408	0,0307552	0,1354926	0,3711795	0,0139775	0,4100040	0,3272173	0,0109388	0,7001314	0,8578428	0,7146744	1,0068654	0,1554549
480	1,0319276	0,5110088	0,6708263	1,0317785	0,0316690	0,1450797	0,3637277	0,0093759	0,3795976	0,3683464	0,0122298	0,6205196	0,8794331	0,7309948	1,0941816	0,1467017
500	1,0705850	0,5419432	0,6486111	1,0347801	0,0385072	0,1203938	0,3329359	0,0095241	0,4018467	0,3915526	0,0173475	0,5983951	0,8429103	0,7585861	1,0730205	0,1722788
520	1,0759110	0,5171610	0,6271592	1,0682817	0,0556718	0,1005272	0,3612291	0,0077154	0,3873962	0,4004160	0,0180233	0,5897746	0,7452780	0,7296913	0,9885065	0,1617461
540	1,0418072	0,5285171	0,5882759	1,0447430	0,0359295	0,1050428	0,4015593	0,0024662	0,3903905	0,3773916	0,0182832	0,6501576	0,8020564	0,7788828	0,9315468	0,1444859
560	1,0544806	0,5725295	0,6094533	1,0085769	0,0250506	0,0947909	0,3916533	0,0022491	0,4483868	0,3821687	0,0136892	0,6417723	0,7756263	0,6953461	0,9213885	0,1605539
580	1,0552922	0,5994983	0,6730753	0,9895406	0,0221113	0,0895755	0,3514190	0,0044174	0,4709751	0,4203289	0,0120603	0,6609748	0,6577610	0,6940413	0,9773640	0,1497601
600	1,0436190	0,5892565	0,6407884	1,0027580	0,0211184	0,1013450	0,3504551	0,0082584	0,4414123	0,4187343	0,0092421	0,7733471	0,7306169	0,7100947	0,9263691	0,1542096
620	1,0488031	0,5634585	0,6493994	0,9442385	0,0200558	0,1088069	0,3205540	0,0080944	0,4523223	0,3613616	0,0159393	0,7288861	0,6661313	0,6970567	0,9575462	0,1957612
640	1,0186136	0,5646033	0,6687035	0,9374061	0,0120744	0,1209014	0,3237341	0,0037206	0,4298829	0,3704294	0,0093107	0,7791520	0,6759385	0,7772218	0,9915750	0,2032035
660	1,0152088	0,5396629	0,6517149	0,9506608	0,0069194	0,1158249	0,3208540	0,0038214	0,4029175	0,3604780	0,0076297	0,7119312	0,5842822	0,7563394	1,0451612	0,1773626
680	0,9973857	0,5503265	0,6325238	0,9512876	0,0051218	0,1057054	0,3103191	0,0047899	0,4241192	0,3611315	0,0096882	0,6297656	0,5096840	0,7591576	1,0483991	0,1701622
700	0,9458313	0,6004352	0,7860951	0,9083201	0,0034014	0,1192198	0,3517041	0,0029067	0,4158918	0,3649393	0,0113252	0,6143454	0,5632707	0,8274800	1,1009297	0,1927085
720	0,9958699	0,6078343	0,7653474	0,8475321	0,0041476	0,0988604	0,3640845	0,0036559	0,4531487	0,4084387	0,0170051	0,6116717	0,5477842	0,8376096	1,0794199	0,1885701
740	0,9955736	0,6770554	0,7388380	0,8612772	0,0148038	0,0846680	0,3345972	0,0041115	0,4719867	0,3826532	0,0140486	0,6090449	0,7069939	0,8569717	0,9886329	0,1874883
760	0,9575893	0,7009064	0,5738679	0,8545871	0,0114155	0,0652510	0,3234518	0,0033604	0,4580889	0,3881178	0,0075107	0,6238750	0,6854825	0,9020621	0,9683078	0,1531985
780	0,9959270	0,6783438	0,6037455	0,8542511	0,0169892	0,0636715	0,3092347	0,0044246	0,4450157	0,3648892	0,0093943	0,5834111	0,5345542	0,8656509	0,9374240	0,1688592
800	0,9831008	0,6801410	0,7272956	0,8271145	0,0123598	0,0650707	0,3336458	0,0018944	0,4022613	0,3333405	0,0096848	0,5746512	0,5255538	0,8578600	0,9052342	0,1433367
820	0,9457110	0,6227521	0,6697191	0,8026393	0,0147397	0,0724011	0,3455566	0,0000603	0,4283388	0,3411857	0,0057413	0,6096170	0,5397100	0,8259885	1,0014630	0,1337233
840	1,0204663	0,6173710	0,6766237	0,8100480	0,0217528	0,0726757	0,3389362	0,0006766	0,4323296	0,3490320	0,0052629	0,5713924	0,5294663	0,7719807	1,0032955	0,1494230
860	0,9429371	0,6098996	0,7083624	0,8671429	0,0139186	0,0902488	0,3201954	0,0054853	0,4535303	0,3516624	0,0023045	0,6147542	0,5622341	0,8014722	0,9577122	0,1766498
880	0,9214821	0,6258661	0,6999001	0,9515397	0,0153192	0,0687020	0,3186941	0,0033436	0,4712907	0,3379155	0,0046840	0,5744801	0,6044933	0,8032548	0,9353920	0,1677208
900	0,8392538	0,6037246	0,7090036	0,9073912	0,0166483	0,0718243	0,3540874	0,0026222	0,4899445	0,3527779	0,0051343	0,4983678	0,6412642	0,8837360	0,9318642	0,1441092
920	0,8418035	0,6015428	0,7015658	0,9487019	0,0242956	0,0675105	0,3564934	0,0026656	0,4569015	0,3363890	0,0164970	0,5756922	0,5835925	0,9391144	0,9038140	0,1215171
940	0,8292137	0,6381845	0,7088537	0,9485331	0,0155665	0,0644892	0,4000405	0,0025447	0,4287147	0,3670168	0,0187523	0,5613653	0,6003028	0,9458198	0,9302176	0,1329698
960	0,9971126	0,6538145	0,6463913	0,9724725	0,0160384	0,0644567	0,3794937	0,0062665	0,4403711	0,3486654	0,0160442	0,5823072	0,5774691	0,9728865	0,9379638	0,1312599
980	0,9734192	0,6441758	0,6336584	0,9049690	0,0105069	0,0759218	0,3859803	0,0055741	0,4112677	0,3136671	0,0127889	0,6787520	0,6166708	0,9022517	0,8975994	0,1218820
1000	1,0967301	0,6365156	0,6148281	0,8144548	0,0179538	0,0821775	0,3553649	0,0041701	0,3911146	0,3413199	0,0084495	0,6576851	0,4684661	0,9058725	0,9294592	0,1493920
1020	1,1155763	0,6328035	0,6425288	0,7603745	0,0210591	0,0960655	0,3088954	0,0077107	0,4053382	0,3370821	0,0085037	0,6342876	0,4429917	0,8103981	0,9473188	0,1377805
1040	1,0873423	0,5604936	0,6104215	0,8150207	0,0263420	0,0833341	0,3580625	0,0082598	0,4171881	0,3405709	0,0135504	0,5347733	0,4743668	0,8120214	0,9194075	0,1485711
1060	1,0891154	0,5546886	0,6720041	0,8497513	0,0261460	0,0713840	0,3334105	0,0041379	0,3774953	0,3454866	0,0091504	0,5630783	0,4915921	0,8319658	1,0306181	0,1256557
1080	1,0377464	0,5554642	0,6731101	0,8518721	0,0195454	0,0870880	0,3342038	0,0002761	0,3979256	0,3111842	0,0129224	0,6533019	0,4980099	0,8105429	1,0357201	0,1333198
1100	1,0415897	0,5533111	0,6806822	0,8365797	0,0202804	0,0747891	0,3695768	0,0011093	0,4163256	0,3533290	0,0127527	0,6815750	0,5112748	0,8085945	1,0094162	0,1443045

0	0,9952826	0,6492347	0,7434686	0,8462526	0,0305394	0,0891638	0,4700268	0,0069775	0,4426839	0,3798406	0,0265086	0,6857390	0,7390327	0,8228484	0,9597602	0,2029886
20	0,9655275	0,6535980	0,7025916	0,8973565	0,0241385	0,0962737	0,5251638	0,0064496	0,4605916	0,4149971	0,1776567	0,5878640	0,8252290	0,8259701	1,0008649	0,1371376
40	0,9956256	0,6464186	0,7235372	0,9266330	0,0291343	0,0952890	0,5759580	0,0040731	0,4548542	0,4116883	0,4204047	0,6140105	0,9016745	0,8663017	1,0295772	0,1271255
60	0,9179517	0,6257623	0,6545644	0,9743232	0,0288044	0,1148952	0,7004370	0,0042597	0,4089980	0,4077426	0,5679804	0,6400126	0,8987514	0,9310760	1,1008973	0,1191273
80	0,9258181	0,6269787	0,7121531	0,9472787	0,0283997	0,0968943	0,8341848	0,0043772	0,4401851	0,3916214	0,7148823	0,6053125	1,0354742	0,8957069	1,0789126	0,0991861
100	0,9178263	0,5939483	0,6968125	0,9191209	0,0255418	0,1056173	0,8825843	0,0025435	0,4572064	0,3730660	0,8267513	0,6305742	0,9547834	0,9276616	1,0012194	0,0996671
120	0,9546882	0,6035357	0,7023561	0,8926408	0,0332519	0,0909710	0,9200298	0,0066475	0,4761986	0,4029117	0,8992928	0,6292103	1,0411841	0,8762849	1,0568272	0,0854464
140	0,9504730	0,6145119	0,7453189	0,8937077	0,0251774	0,0853969	1,0017433	0,0082088	0,4806213	0,4079946	0,9141756	0,6219215	0,9644666	0,8348812	1,1063750	0,0994242
160	0,9287426	0,6101330	0,6929792	0,8839310	0,0238111	0,0849851	1,0493295	0,0080671	0,4544940	0,3904480	0,9046266	0,6621653	0,9944512	0,8133193	1,0523935	0,1300067
180	0,9940437	0,6656698	0,6572382	0,9403762	0,0153084	0,0825625	1,0281676	0,0092793	0,4363905	0,3633955	0,9278884	0,5972748	1,0076353	0,8529732	1,0349615	0,1043634
200	0,9938780	0,6195820	0,6594090	0,8941965	0,0332919	0,1020653	0,9965200	0,0148361	0,4563619	0,3840660	0,9329698	0,6442177	1,0232680	0,8271968	1,0360371	0,0925298
220	0,9669374	0,6091388	0,6274662	0,8653332	0,0345938	0,1094370	0,9328434	0,0127884	0,4553459	0,3265821	0,8604130	0,6101730	0,9875621	0,8301353	1,1018344	0,1152089
240	0,9656861	0,5843139	0,6797862	0,8866266	0,0272170	0,1000398	0,8638995	0,0042619	0,4483471	0,3382525	0,8978786	0,6297061	1,0274345	0,8748457	1,1178860	0,1348750
260	0,9841221	0,6131934	0,7095371	0,9213150	0,0220641	0,0806520	0,8568471	0,0075890	0,4399753	0,3303585	0,8344099	0,6840637	0,9766713	0,8969742	1,1257194	0,1262775
280	0,9100597	0,6345506	0,7167449	0,9269338	0,0215611	0,0824937	0,9357649	0,0024367	0,4223223	0,3399403	0,8628212	0,6213652	1,1045481	0,8424211	1,1443676	0,1332974
300	0,9414560	0,5985168	0,6737872	0,9194739	0,0252319	0,0695540	0,8811594	0,0029018	0,4165697	0,3909024	1,0521847	0,6645231	1,0558665	0,8754682	1,1491896	0,1627906
320	0,9220491	0,5871885	0,6619963	0,9103012	0,0294422	0,0747646	0,9299047	0,0073130	0,4582126	0,3523764	0,9511214	0,6529598	1,1095730	0,8403273	1,2659125	0,1613615
340	1,0009901	0,5922066	0,6621648	0,9190950	0,0238000	0,1105426	0,9541470	0,0069348	0,4690236	0,4009688	0,9572631	0,6361986	0,9456547	0,8580147	1,1659555	0,1582826
360	1,0056096	0,6444156	0,5856535	0,9669769	0,0260334	0,1036245	0,9154227	0,0055533	0,4519434	0,3535583	0,8718788	0,7287949	0,9779725	0,8314274	1,1703547	0,1707550
380	1,1517851	0,5882448	0,6435459	0,9472949	0,0285809	0,1171181	0,9065980	0,0087966	0,4611972	0,3326349	0,8904588	0,6941330	0,9735467	0,8565712	1,1761525	0,1626063
400	1,0988636	0,5749269	0,6631870	0,9439290	0,0263935	0,0872517	0,8652964	0,0052568	0,4934970	0,3811507	0,9928934	0,7320110	0,9766635	0,8361320	1,1151099	0,1660866
420	1,0358173	0,5959695	0,6783102	0,9871089	0,0304385	0,0838541	0,8135562	0,0080565	0,4782929	0,3680477	0,9910396	0,6940388	0,9838728	0,8075778	1,0370998	0,1785608
440	1,0308941	0,5765131	0,7118788	0,9401717	0,0333047	0,0868417	0,8369230	0,0086987	0,4555229	0,3722739	1,0204911	0,7609400	1,0261563	0,8501368	1,0529554	0,1872126
460	0,9433038	0,5406900	0,6834381	0,9291233	0,0280041	0,1045327	0,8117481	0,0099114	0,4344129	0,3791853	0,9979555	0,7292323	1,0006863	0,8188097	1,0330116	0,1766622
480	0,9351828	0,5302072	0,7484214	0,8903424	0,0280759	0,0965844	0,7632388	0,0137862	0,4426627	0,3302874	0,9379749	0,6678275	0,9755267	0,8695995	1,0359651	0,1447136
500	0,9285432	0,5269442	0,7508236	0,8284007	0,0239743	0,0849951	0,8024076	0,0141417	0,5185691	0,3742992	0,9314566	0,6993055	1,0663550	0,8956713	1,0614287	0,1427811
520	0,9350108	0,5527919	0,6573453	0,8185996	0,0159253	0,0742900	0,8535042	0,0128216	0,5123289	0,4092859	0,8910936	0,7801981	1,0675106	0,8669289	1,0904810	0,1278477
540	0,9318165	0,6214798	0,6274022	0,7817262	0,0161460	0,0899822	0,8706490	0,0083766	0,4962427	0,4474221	0,8623944	0,6768487	1,0238588	0,8511374	1,0359160	0,1615845
560	0,9311737	0,5590085	0,6274673	0,7794283	0,0149110	0,0899696	0,8745166	0,0074112	0,4800148	0,4108528	0,8763700	0,7323939	1,0606693	0,8267932	1,0618606	0,1488462
580	0,8958245	0,6208350	0,6474723	0,8360736	0,0194117	0,0865084	0,8398031	0,0039272	0,4719330	0,3404117	0,7603287	0,7347056	0,9169190	0,8560105	0,9929838	0,1411649
600	0,9545888	0,6679890	0,6498703	0,8686270	0,0239616	0,0670554	0,7077882	0,0056537	0,4243046	0,3392767	0,5457098	0,7391375	0,8389227	0,8281521	0,9527097	0,1534179
620	0,9398539	0,6238375	0,6161953	0,8958782	0,0197375	0,0694724	0,6242385	0,0072766	0,3705569	0,3073866	0,3958971	0,7443968	0,6902622	0,8507522	0,9911732	0,1763063
640	0,9286664	0,6077146	0,6319498	0,8733247	0,0302146	0,1100755	0,5329807	0,0079617	0,3862717	0,3081314	0,2625376	0,7464646	0,6410227	0,9205892	1,0497468	0,1997626
660	0,8885354	0,5765351	0,6558069	0,8887307	0,0252969	0,0986556	0,4799426	0,0092552	0,3708792	0,3338253	0,1670316	0,7729314	0,5850819	0,9339696	1,0487835	0,2202073
680	0,9712047	0,6272417	0,6447494	0,8711878	0,0285251	0,1075925	0,4678883	0,0065343	0,3762772	0,3493751	0,1068988	0,6914615	0,5526027	0,9818775	1,0161374	0,2273389
700	0,9253818	0,6327307	0,6075030	0,8322650	0,0259973	0,0907253	0,4739167	0,0120585	0,3702736	0,3544127	0,0696483	0,6942382	0,5270260	0,9564509	1,0006147	0,2226547
720	0,9560126	0,6828633	0,6792018	0,9121278	0,0247112	0,0940862	0,4560949	0,0129113	0,3910890	0,3188962	0,0628139	0,7309872	0,5649119	0,9216128	1,0231062	0,2075658
740	0,9485059	0,6999983	0,6776869	0,8220111	0,0329393	0,1052450	0,4299005	0,0136422	0,3943321	0,3218534	0,0293249	0,7540192	0,5323859	0,8638008	1,0480385	0,2167407
760	0,9434527	0,6882154	0,6889484	0,8561870	0,0294948	0,1002947	0,3322168	0,0114395	0,4145265	0,3083697	0,0267547	0,7190614	0,5836364	0,8532502	1,0463575	0,2054264
780	0,8891736	0,6344702	0,7177219	0,8508636	0,0341639	0,1067338	0,3225149	0,0134297	0,4198250	0,3143221	0,0170983	0,7011180	0,5280903	0,8609153	1,0790923	0,1791846
800	0,8798801	0,6264632	0,6842624	0,8427833	0,0295168	0,0902337	0,3429495	0,0114971	0,4582166	0,3043330	0,0216267	0,6633275	0,6063207	0,8882852	1,0188024	0,1639961
820	0,9457170	0,6145046	0,6904789	0,8840585	0,0303415	0,1062911	0,3984209	0,0113190	0,4819944	0,3783209	0,0194521	0,5932418	0,5623831	0,9432780	1,0116228	0,1594036
840	0,9418768	0,6424207	0,6437526	0,8922162	0,0322345	0,1165895	0,3953123	0,0056833	0,4402746	0,3937369	0,0184251	0,6589331	0,6013104	0,8766848	1,0043390	0,1470882
860	0,9622879	0,6244767	0,6565124	0,8477250	0,0267437	0,1111215	0,3983964	0,0089581	0,4464726	0,3617780	0,0211333	0,6755776	0,6487836	0,9112374	0,9884906	0,1414681
880	0,9139163	0,6080597	0,6751001	0,8499851	0,0251865	0,1154916	0,4466515	0,0140505	0,4215725	0,3676802	0,0105626	0,6821564	0,6651690	0,7895397	1,0182614	0,1595438
900	0,9891428	0,5737650	0,6516265	0,8592744	0,0295879	0,1065964	0,4327086	0,0189643	0,3971547	0,3363830	0,0162128	0,6628610	0,6259868	0,7668191	1,0084321	0,1749306
920	1,0313384	0,6297223	0,6644362	0,8656858	0,0350557	0,0914251	0,4294048	0,0149978	0,3969241	0,3231960	0,0174193	0,6393524	0,5613144	0,7327832	1,0363753	0,1661718
940	0,9653050	0,6091427	0,5665916	0,8373212	0,0286186	0,0771841	0,3782893	0,0152208	0,4008171	0,3272454	0,0181464	0,6357581	0,6294627	0,8105250	1,0404178	0,1632357
960	0,9546113	0,5823746	0,5650226	0,7636841	0,0332291	0,0967537	0,3630756	0,0108647	0,3783439	0,3057987	0,0217521	0,6591999	0,4964198	0,8581156	0,9653540	0,1757044
980	0,9558290	0,5612345	0,6306286	0,8682936	0,0270183	0,0842924	0,3618915	0,0090045	0,3885133	0,2732975	0,0155069	0,6587627	0,5015138	0,8560512	0,9661478	0,2019405
