"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
500	0,2945881	1,0653686	0,6657663	1,0941214	0,0232447	0,5825463	0,8624829	0,0643869	0,3989852	0,8288340	0,9016058	0,2041799	0,5749873	0,7277336	0,9468499	0,1569116
520	0,3029712	1,0701071	0,6180881	1,0606352	0,0160246	0,5455095	0,8199175	0,0817149	0,4351254	0,8914249	0,8824113	0,1889385	0,5744456	0,7665822	0,9262523	0,1530677
540	0,2891051	1,0537076	0,6175455	1,0799936	0,0210347	0,5463732	0,8500110	0,0722688	0,3858962	0,8192549	0,8812830	0,1790181	0,6349888	0,8072427	0,9088352	0,1538744
560	0,3154608	1,0210112	0,6653675	1,0579403	0,0304626	0,5541349	0,8393498	0,0833298	0,4003039	0,8172631	0,8633759	0,1695859	0,6153338	0,8023247	0,9640147	0,1564933
580	0,5895888	1,0381079	0,7435394	0,9060320	0,0203815	0,3671934	0,6655300	0,0625762	0,4429310	0,5371247	0,4995946	0,4164253	0,5538191	0,8445900	0,9926573	0,1886194
600	0,7097985	0,9884586	0,7352741	0,9428974	0,0145115	0,2278849	0,5549205	0,0423576	0,3575879	0,4726732	0,3139804	0,6083503	0,5792760	0,8625617	0,9834332	0,1694169
620	0,8462389	0,9632882	0,7589808	0,8689377	0,0148471	0,1739890	0,4620931	0,0298895	0,3996927	0,4167076	0,1773009	0,6621995	0,6082852	0,8077860	1,0429411	0,1972148
640	0,8893909	0,8849260	0,7548891	0,9657550	0,0171476	0,1518058	0,4456029	0,0225055	0,4429684	0,4512285	0,0931839	0,6611088	0,6191958	0,8399466	1,0271933	0,1810053
660	0,8964527	0,8077651	0,6666890	0,9864385	0,0207889	0,1200026	0,4552306	0,0198672	0,4632283	0,4374894	0,0603303	0,6328271	0,6747345	0,8401475	1,0634829	0,1425337
680	0,9513833	0,7219959	0,6427181	0,9512961	0,0141397	0,1172711	0,4620040	0,0171976	0,4823421	0,4425290	0,0281102	0,5511707	0,6883759	0,8885797	1,0538312	0,1340701
700	1,0037559	0,7132680	0,6575077	0,9299886	0,0226726	0,0957338	0,4000890	0,0135050	0,4850958	0,3805636	0,0231012	0,5747709	0,6197687	0,9109589	1,0520292	0,1464657
720	0,9637634	0,7448609	0,6434369	0,8881305	0,0131367	0,0829583	0,3404534	0,0144135	0,4289809	0,3608188	0,0184358	0,6706136	0,6056997	0,8415616	1,0335935	0,1751792
740	0,9144563	0,7624619	0,6610436	0,8529346	0,0166518	0,0785319	0,3772359	0,0061924	0,4144310	0,3431996	0,0074410	0,7131891	0,6514571	0,8548778	1,0436347	0,1983985
760	0,9879916	0,6387799	0,6810543	0,8141372	0,0214725	0,1036721	0,3460446	0,0035906	0,4160144	0,3780753	0,0114890	0,6442675	0,6596835	0,8688353	1,0371400	0,1554826
780	0,9350806	0,5650519	0,6402201	0,8454849	0,0233618	0,0852447	0,3860906	0,0056936	0,4285996	0,3747915	0,0082975	0,6514394	0,6070223	0,8971528	0,9999600	0,1456987
800	0,9049826	0,6316313	0,6440423	0,8404125	0,0366099	0,0730477	0,4359945	0,0025712	0,4495427	0,3545666	0,0076401	0,6297860	0,6798967	0,9076572	1,0016166	0,1254856
820	0,8836002	0,6631518	0,6128023	0,8774376	0,0328835	0,0813525	0,4528033	0,0042458	0,4167503	0,3606748	0,0091419	0,6212377	0,6763277	0,8740046	1,0209771	0,1273570
840	0,9681362	0,6520705	0,6310805	0,8123041	0,0320630	0,0900608	0,4760953	0,0083145	0,3977022	0,3600540	0,0079571	0,6438188	0,6027619	0,8558997	1,0652328	0,1415704
860	0,9666235	0,6106318	0,6623241	0,8587568	0,0247961	0,0992757	0,4491841	0,0069737	0,4069752	0,3712605	0,0062084	0,6409613	0,6365130	0,7804466	0,9805978	0,1324342
880	0,9259750	0,5367337	0,7258593	0,9017767	0,0211805	0,1067538	0,4205256	0,0012692	0,4432489	0,3756402	0,0094651	0,6063261	0,6422619	0,7540736	0,9810409	0,1498001
900	1,0126639	0,5061106	0,7440564	0,9075099	0,0319873	0,1162833	0,3720279	0,0042592	0,4278133	0,3869013	0,0095934	0,6636037	0,6602423	0,7272355	1,0580627	0,1492956
920	1,0080604	0,5622757	0,6912134	0,9242403	0,0228282	0,0930639	0,3827909	0,0016141	0,4180245	0,3284587	0,0052654	0,7164952	0,6172730	0,7727319	1,0222724	0,1304654
940	1,0293122	0,5809354	0,6322163	0,9173421	0,0154221	0,1008977	0,3494718	0,0017253	0,4230698	0,3468578	0,0140645	0,7492108	0,5614820	0,7952312	1,0124907	0,1283704
960	1,0265428	0,5825141	0,6492673	0,8765397	0,0149235	0,1038421	0,3561028	0,0011936	0,4487253	0,3812880	0,0094394	0,7553209	0,5292100	0,8077951	1,0229683	0,1548015
980	0,9751509	0,5794336	0,6407637	0,9035811	0,0120642	0,0962708	0,3333377	0,0077043	0,4646071	0,3894841	0,0091851	0,7564668	0,5522562	0,8152586	1,0547316	0,1643850
1000	0,9462817	0,5587712	0,6398255	0,8559304	0,0204731	0,0998851	0,3156871	0,0067073	0,4104992	0,3667351	0,0163717	0,7442583	0,5344303	0,8650279	0,9969927	0,1726198
1020	1,0175139	0,6801712	0,6623001	0,8437162	0,0118592	0,0775192	0,3413755	0,0081720	0,4162407	0,3644259	0,0168218	0,7370639	0,4839489	0,8207249	0,9319492	0,1709399
1040	1,0329239	0,6546677	0,5916264	0,9154970	0,0229351	0,0900222	0,3258667	0,0064875	0,4086395	0,3607422	0,0134676	0,7544576	0,5383904	0,8212905	0,9764901	0,1660904
1060	1,0487955	0,5850932	0,6488476	0,8430211	0,0168976	0,1048055	0,3160405	0,0045751	0,4124906	0,3868196	0,0139931	0,7704360	0,5136541	0,7920210	1,0588902	0,1561622
1080	1,0040494	0,5678299	0,6610814	0,9268021	0,0285082	0,1043094	0,3287105	0,0003278	0,4138374	0,3475370	0,0096551	0,7439592	0,6186614	0,8040006	0,9707473	0,1589321
1100	0,9325111	0,6182389	0,6580182	0,9313607	0,0398645	0,0731549	0,3409915	0,0011630	0,4085381	0,4281553	0,0105068	0,6841155	0,6102847	0,7681775	1,0090489	0,1768793

0	1,0278544	0,6278907	0,7209794	0,9147415	0,0239874	0,0854089	0,4799075	0,0058544	0,4959156	0,3867701	0,0196550	0,6377651	0,6928299	0,8934143	0,9091980	0,1622096
20	1,0380212	0,6292539	0,6393077	0,9704374	0,0297552	0,0808877	0,3973704	0,0135372	0,4892084	0,3972931	0,0117051	0,5517413	0,7414606	0,8746812	1,0652236	0,0966865
40	1,0141908	0,6206963	0,5986238	0,9314239	0,0350411	0,1017499	0,4010982	0,0102955	0,4511865	0,4094062	0,0291472	0,5615409	0,7708021	0,9295943	1,0192858	0,1305589
60	0,8931283	0,5612756	0,5978345	1,0160517	0,0240051	0,1180420	0,4321478	0,0112019	0,3920196	0,3751568	0,0159563	0,6196927	0,8038039	0,9856455	0,9494062	0,1396209
80	0,9257217	0,5426309	0,6912703	0,9931861	0,0272997	0,1042876	0,4124217	0,0033299	0,3802614	0,3697941	0,0097737	0,6090876	0,8075400	0,9597942	1,0401002	0,1316966
100	1,0044005	0,5850259	0,6756732	0,9543306	0,0264534	0,0608730	0,3836927	0,0029513	0,3891272	0,3895889	0,0205618	0,5785449	0,8074096	0,9870834	1,0034443	0,1427433
120	1,0097418	0,6712082	0,6941431	1,0085275	0,0478274	0,0514703	0,3770823	0,0045453	0,4595449	0,3859267	0,0205543	0,5707784	0,8215141	0,9599942	1,0022941	0,1479454
140	0,9838788	0,6563945	0,6909109	0,9895393	0,0369535	0,0752660	0,3853976	0,0064733	0,4662182	0,3827900	0,0193087	0,5619219	0,8080565	0,8811564	1,0311788	0,1631800
160	1,0213501	0,6209172	0,7324513	0,9928450	0,0334021	0,0897884	0,3871406	0,0078312	0,3824235	0,4115763	0,0243458	0,6080338	0,8285653	0,8572065	1,0339946	0,1423826
180	0,9469355	0,5629193	0,6907115	1,0793221	0,0228315	0,0858758	0,3822285	0,0112383	0,3814671	0,3415695	0,0178672	0,6135474	0,8417094	0,8753030	1,0008399	0,1471287
200	0,9623976	0,5956654	0,6289056	0,9337211	0,0242469	0,0928328	0,3957467	0,0102459	0,3931524	0,3557402	0,0066100	0,6584168	0,8313053	0,7751330	1,0512279	0,1494606
220	0,9940828	0,6715686	0,6438854	0,9866734	0,0337986	0,1113658	0,4213696	0,0062541	0,4286155	0,2873430	0,0113534	0,6013406	0,8681801	0,7938647	1,0167340	0,1756384
240	0,9817246	0,6406748	0,6605489	0,9945291	0,0202655	0,1194386	0,4239070	0,0096080	0,4134236	0,3300756	0,0154761	0,6013539	0,8226293	0,7939924	1,0125591	0,1456277
260	0,9552182	0,6280306	0,6656835	1,0452976	0,0255579	0,0953965	0,3998963	0,0061751	0,4860046	0,3470980	0,0219795	0,5933422	0,9221954	0,8224894	1,0059031	0,1429124
280	0,9908859	0,6686767	0,6717335	0,9547214	0,0248773	0,1044738	0,4255656	0,0050717	0,4766420	0,4283300	0,0132250	0,5696594	0,8612053	0,8044691	1,0150669	0,1325793
300	1,0676288	0,6067120	0,6625075	0,9900212	0,0152912	0,0940826	0,3835634	0,0014951	0,3993042	0,4461198	0,0078076	0,5783241	0,8517517	0,8386366	1,0417075	0,1339100
320	0,9571139	0,6255052	0,6854357	0,9510167	0,0194038	0,0799803	0,3748472	0,0033166	0,4392175	0,3916377	0,0110336	0,6121389	0,8457704	0,8563333	0,9849947	0,1477731
340	1,0576100	0,5801924	0,6374837	1,0036213	0,0272208	0,0964429	0,3607626	0,0019367	0,4710643	0,3733992	0,0141269	0,5999810	0,8466839	0,8534377	0,9438506	0,1525519
360	1,0334334	0,5637977	0,6329112	1,0299877	0,0323320	0,1087550	0,3355256	0,0027927	0,4543087	0,3775653	0,0174442	0,6084983	0,7987007	0,7529032	1,0150333	0,1293538
380	0,9914627	0,5811317	0,5930761	1,0441385	0,0306520	0,1091375	0,2985150	0,0049543	0,4448413	0,3426628	0,0246188	0,6239449	0,8498878	0,7677951	0,9759516	0,1407224
400	0,9558868	0,5222576	0,6464796	0,9820338	0,0345406	0,1047613	0,3254140	0,0067484	0,3972193	0,3399970	0,0123095	0,6273114	0,9182052	0,7582422	0,9911183	0,1426166
420	0,9377311	0,5066979	0,5818690	1,0012757	0,0236985	0,0980427	0,3444804	0,0076991	0,3637725	0,3550429	0,0077113	0,6128768	0,9099335	0,7636790	1,0594297	0,1511833
440	0,9846533	0,4881135	0,5753803	1,0445150	0,0297103	0,1194982	0,3285180	0,0047086	0,3255275	0,3223217	0,0124661	0,6673354	0,8289299	0,7806570	1,0219839	0,1550905
460	1,0646050	0,5352291	0,5774739	1,0652247	0,0386126	0,1167199	0,3425852	0,0084014	0,3593196	0,3218167	0,0116696	0,6201429	0,8866187	0,7877139	1,0343111	0,1615269
480	1,0776355	0,5549618	0,6201534	0,9996157	0,0251633	0,0832445	0,3542432	0,0053677	0,3823153	0,3214073	0,0124026	0,6129994	0,8146511	0,8254790	1,0313969	0,1460818
500	1,0164159	0,5235229	0,6295640	1,0892568	0,0388092	0,0857356	0,3388851	0,0082821	0,4375812	0,3546162	0,0165614	0,5652991	0,7607868	0,8326886	1,0226341	0,1547990
520	1,0000589	0,5663651	0,6248763	1,0717881	0,0368760	0,1089727	0,3841448	0,0033782	0,4073778	0,3157323	0,0190296	0,5822015	0,8318113	0,8146965	0,9358693	0,1510867
540	0,9820178	0,5816829	0,6375738	1,0617741	0,0292972	0,0941692	0,3696257	0,0024793	0,4196035	0,3267988	0,0214607	0,6412382	0,8285037	0,7361609	0,9111104	0,1753191
560	1,0022980	0,6210635	0,6538423	0,9857591	0,0193049	0,0723874	0,3675483	0,0007100	0,4316430	0,3869519	0,0252174	0,6073998	0,8104330	0,7435790	0,9571084	0,1577132
580	1,0282354	0,5857123	0,7144308	0,9518121	0,0251600	0,0783931	0,3327297	0,0015773	0,4150228	0,3948077	0,0124629	0,6579015	0,7353254	0,7539484	0,9899063	0,1753586
600	1,1198099	0,5597309	0,6963188	0,9880503	0,0262574	0,0893700	0,3656113	0,0003355	0,4155930	0,3631497	0,0099843	0,7332431	0,6758924	0,7878982	1,0715914	0,1883024
620	1,0405071	0,4998496	0,7685647	1,0008411	0,0292111	0,0836666	0,3532906	0,0017980	0,4107365	0,3579159	0,0049505	0,7217422	0,6538526	0,8210040	1,0666143	0,1808390
640	1,0738205	0,5314351	0,7016735	0,9992964	0,0262144	0,0754436	0,3781445	0,0005200	0,3846831	0,3689106	0,0107430	0,7551251	0,6276693	0,8026866	1,0322978	0,1771788
660	0,9511845	0,5925788	0,5917725	0,9179652	0,0095855	0,0880747	0,3779068	0,0106876	0,3673042	0,2929719	0,0117416	0,6891241	0,5682807	0,8227829	1,0491172	0,1823574
680	0,9636317	0,6133264	0,6332523	0,8504317	0,0174139	0,1037063	0,3672207	0,0092433	0,4195103	0,3182060	0,0129477	0,6610431	0,5644100	0,8542345	1,0135361	0,1482237
700	1,0313616	0,6691164	0,6913709	0,8176804	0,0146810	0,0844812	0,3725338	0,0081235	0,4484946	0,3426124	0,0127317	0,5858092	0,5851819	0,8670483	0,9647698	0,1532255
720	1,0263342	0,6584765	0,7331372	0,8678331	0,0150634	0,0690718	0,3610747	0,0031349	0,4794335	0,4458577	0,0149949	0,5792874	0,6254723	0,8021787	0,9960027	0,1452968
740	0,9743840	0,6809813	0,6823577	0,8177003	0,0159949	0,0463469	0,3707088	0,0058144	0,4721664	0,4137632	0,0062539	0,5603644	0,6616982	0,8892677	0,9335826	0,1464800
760	1,0060857	0,6722037	0,6528316	0,9154624	0,0285821	0,0611936	0,3812701	0,0063332	0,4487077	0,3585320	0,0104622	0,5790982	0,5899213	0,8848508	0,8880312	0,1548337
780	0,9993736	0,6438697	0,7207998	0,9532576	0,0190657	0,0618210	0,3190528	0,0026104	0,4116274	0,3478065	0,0131709	0,6362820	0,5264671	0,7775186	0,9302894	0,1794883
800	0,9995802	0,6366289	0,7149672	0,9721746	0,0183168	0,0643647	0,3817519	0,0026106	0,4116792	0,3302583	0,0076448	0,5950720	0,5559891	0,7959497	0,9717005	0,1454129
820	0,9833865	0,5709432	0,6621085	0,8652461	0,0148305	0,0756184	0,3412124	0,0025079	0,4061837	0,3313549	0,0073841	0,5967651	0,5267412	0,7885504	1,0037178	0,1322648
840	0,9809581	0,5799989	0,7164931	0,8953225	0,0151263	0,0857107	0,3267415	0,0046104	0,4013671	0,3218518	0,0077305	0,6082866	0,5373461	0,8213174	1,0310991	0,1383890
860	0,9464372	0,5862090	0,7365270	0,9573229	0,0202862	0,0838285	0,3378492	0,0026787	0,5018140	0,3400560	0,0110765	0,6181537	0,5532517	0,8636802	1,0005733	0,1519089
880	0,9015590	0,5854673	0,6791201	0,8792920	0,0244579	0,0566183	0,3543249	0,0034590	0,5390566	0,3885514	0,0140883	0,5579369	0,6067781	0,8270903	1,0036823	0,1440589
900	0,8988662	0,6276535	0,6407167	0,8557237	0,0148310	0,0705295	0,3662775	0,0026255	0,4354868	0,3650110	0,0076362	0,5873357	0,6392204	0,9215595	0,9720525	0,1347223
920	0,9477480	0,7122580	0,6946549	0,8555863	0,0172595	0,0744795	0,3659992	0,0031786	0,3944950	0,3543137	0,0166604	0,5926447	0,5874354	0,8921167	0,9124276	0,1372605
940	1,0155121	0,7575911	0,6473165	0,8532900	0,0149507	0,0782206	0,4082856	0,0026987	0,4071985	0,4028939	0,0214060	0,6416960	0,6021284	0,8735981	0,9089202	0,1487478
960	1,0191014	0,6814394	0,6511091	0,8704524	0,0181722	0,0725480	0,4011972	0,0029053	0,4148259	0,3587493	0,0141749	0,6367929	0,6233431	0,9167079	0,9367586	0,1536109
980	1,0369474	0,6435828	0,6113141	0,8723922	0,0197357	0,0673074	0,3548875	0,0057230	0,3763134	0,3662100	0,0187241	0,6411293	0,5502020	0,8721252	0,9526105	0,1505679
1000	1,0280516	0,5832279	0,6092365	0,8081576	0,0257277	0,0960950	0,3328713	0,0072758	0,3973707	0,3419051	0,0179885	0,6028278	0,5210953	0,8044555	0,9402872	0,1336250
1020	0,9844296	0,5288450	0,6384199	0,8708359	0,0253811	0,1079514	0,3365881	0,0042239	0,4322049	0,3652959	0,0125205	0,5464911	0,4616934	0,8432591	0,9619697	0,1395942
1040	1,0029771	0,5349700	0,7146582	0,8584172	0,0206991	0,1023845	0,3518196	0,0049682	0,3895066	0,3046554	0,0047378	0,5939661	0,4815404	0,8032274	0,9794918	0,1568804
1060	1,0152085	0,5519398	0,6893446	0,8313333	0,0200391	0,0826581	0,3502469	0,0029658	0,3554353	0,3441855	0,0042609	0,6845533	0,4794825	0,8032232	1,0168396	0,1269184
1080	0,9898583	0,5189346	0,6405285	0,8280673	0,0199637	0,0758355	0,3340810	0,0017705	0,3673578	0,3910876	0,0127935	0,7133247	0,5448905	0,8353507	0,9196017	0,1637442
1100	1,0166877	0,4988413	0,6266456	0,8332769	0,0329588	0,0699813	0,3713240	0,0007139	0,3781011	0,3583915	0,0038582	0,6963974	0,5233994	0,8150382	0,8934785	0,1464047

0	1,0278544	0,6278907	0,7209794	0,9147415	0,0239874	0,0854089	0,4799075	0,0058544	0,4959156	0,3867701	0,0196550	0,6377651	0,6928299	0,8934143	0,9091980	0,1622096
20	0,9972720	0,5797763	0,6781443	0,9192777	0,0237544	0,0933015	0,6470500	0,0041352	0,4665961	0,3926558	0,4309613	0,6678661	0,7766965	0,9053571	1,0201440	0,1339067
40	0,9699872	0,5684927	0,6113518	0,9355413	0,0240855	0,0891308	0,7448980	0,0022662	0,4756567	0,4165785	0,5964266	0,6541910	0,9552836	0,9276634	1,0447263	0,1546664
60	1,0647203	0,5398289	0,6532915	0,9962795	0,0260776	0,0997884	0,8405480	0,0031307	0,5019666	0,3868049	0,8380012	0,6307179	1,0084598	0,9445943	1,0371851	0,1209301
80	0,9573226	0,5542805	0,6890488	0,8321423	0,0267360	0,0775659	0,9009119	0,0065191	0,4370699	0,3637353	0,8624681	0,6207217	1,0364859	0,9504257	1,0321751	0,1346250
100	0,9666602	0,5559265	0,6924098	0,8936260	0,0358591	0,0886571	0,9157563	0,0092534	0,4659404	0,3557510	0,8845964	0,6179068	1,0449200	0,8855121	1,0607327	0,1112409
120	0,9798898	0,5914488	0,7447079	0,8893624	0,0234319	0,1214238	0,9295454	0,0042858	0,5105936	0,3883047	0,8972608	0,6661588	0,9999108	0,8339381	1,0639732	0,1114716
140	0,9684266	0,5781673	0,7061324	0,8914540	0,0188497	0,0980091	0,9479824	0,0033998	0,4250132	0,3344685	0,8451578	0,6046952	0,9312255	0,8956045	1,0692141	0,1123339
160	0,9701228	0,6164341	0,6790775	0,9374105	0,0147824	0,0903973	1,0015789	0,0069441	0,4676162	0,3827325	0,8720424	0,6173982	0,9998855	0,8589345	1,0426372	0,1283184
180	1,0731510	0,5969710	0,6162418	0,8679215	0,0192855	0,0919194	0,9785639	0,0047292	0,4573441	0,3517811	0,8662583	0,6170431	1,0464747	0,8772731	1,0379732	0,1349332
200	1,0486003	0,5799684	0,6244040	0,9104635	0,0340063	0,0852758	0,9132047	0,0033469	0,5044781	0,3438880	0,7810673	0,6329563	0,9387391	0,8542589	1,1035612	0,1538729
220	1,0244679	0,5836107	0,6693762	0,8727549	0,0173886	0,0774363	0,9054837	0,0048224	0,4830590	0,3570800	0,8056680	0,6307565	0,9675951	0,8131414	0,9885730	0,1293946
240	0,9130986	0,6072686	0,6738596	0,8910514	0,0299689	0,0887986	0,8946823	0,0027581	0,4506342	0,3636774	0,8678697	0,6398553	0,9753647	0,8143939	0,9975774	0,1341036
260	1,0052492	0,5531578	0,6574013	0,8950540	0,0140682	0,0843933	0,8898982	0,0095469	0,4588446	0,3736140	0,9422708	0,6341213	1,0075379	0,8114127	1,0776393	0,1442801
280	1,0041105	0,5574763	0,5849447	0,9100169	0,0234414	0,0705206	0,9081489	0,0074312	0,4933875	0,4342047	0,9366296	0,6349737	1,0908132	0,8571120	1,1197300	0,1548541
300	1,0724000	0,5631983	0,5977969	0,8807498	0,0207998	0,0684936	0,9203354	0,0075225	0,4527060	0,4360095	0,8935614	0,5800035	1,0311786	0,8278451	1,0930242	0,1572200
320	1,0191515	0,5456443	0,6525735	0,9460452	0,0225719	0,0629362	0,9457071	0,0127107	0,5033548	0,3901068	0,9180883	0,6731250	0,9916379	0,8396893	1,1086445	0,1755217
340	1,0684849	0,6422549	0,6778073	0,9042780	0,0183123	0,1097067	0,8775967	0,0033020	0,4634430	0,3866271	0,9450827	0,6772364	0,9621201	0,8848620	1,0370727	0,1688834
360	1,0276153	0,5336413	0,6349113	0,9174042	0,0264397	0,0900483	0,8498819	0,0003848	0,4464300	0,3734799	0,9271373	0,6521668	0,9912717	0,8775390	1,0257430	0,1688213
380	1,0357978	0,4756452	0,6506570	0,9402382	0,0236534	0,0759151	0,7939956	0,0019478	0,4552617	0,3336132	0,8989738	0,6786906	0,9353892	0,8310847	1,0501168	0,1765549
400	0,9779471	0,5031734	0,6776474	0,9083498	0,0224193	0,0684462	0,7703247	0,0047483	0,4476322	0,4158363	0,9004064	0,7599673	1,0009579	0,8177368	1,0111426	0,1865000
420	0,9826053	0,5350002	0,7092050	0,8842659	0,0204162	0,0813586	0,8468218	0,0038633	0,4485667	0,3455128	0,8949135	0,7209324	0,9543987	0,7776334	1,0640869	0,1794950
440	0,9296629	0,5647222	0,7038977	0,9227122	0,0133627	0,0831650	0,8397295	0,0086604	0,4616164	0,3656970	0,9124414	0,7360208	0,9523174	0,8024271	1,1226086	0,1396410
460	0,9179072	0,5474527	0,7087064	0,9130223	0,0194617	0,0584649	0,8220387	0,0043210	0,4318154	0,4206720	0,9087453	0,7195436	1,0094020	0,8120973	1,0340683	0,1547069
480	1,0107958	0,5951378	0,7453125	0,8968431	0,0158897	0,0727042	0,8602933	0,0039012	0,5218508	0,4032417	0,9169602	0,6937467	0,9642690	0,9220099	1,0261056	0,1648729
500	0,9662086	0,5639661	0,6893861	0,8259607	0,0126499	0,0838377	0,8370828	0,0002379	0,5052030	0,4467949	0,8799132	0,6891529	1,0044171	0,9072927	1,0190404	0,1456860
520	0,9999974	0,5889700	0,6324282	0,8757556	0,0193392	0,0855346	0,8827307	0,0048754	0,4961822	0,4223899	0,8692898	0,7220379	0,9684010	0,9049831	1,0234367	0,1619862
540	0,9751271	0,6279197	0,6388861	0,8131217	0,0220870	0,0794520	0,9167467	0,0049001	0,4478365	0,3623673	0,8545105	0,6874708	0,9559745	0,8827390	0,9985991	0,1414787
560	0,9949043	0,6227860	0,6462982	0,8682700	0,0205337	0,0757321	0,8890227	0,0029728	0,4149484	0,2964443	0,8952418	0,6838704	1,0738162	0,8911434	0,9967528	0,1782737
580	0,9345106	0,6339494	0,6414369	0,8961430	0,0208352	0,0725557	0,6998829	0,0074979	0,3695684	0,3522984	0,4897549	0,6728152	0,8415319	0,8381687	1,0222811	0,1592017
600	0,9634225	0,6256638	0,6216086	0,8757378	0,0237816	0,0953882	0,5568061	0,0042745	0,4020747	0,3087464	0,3096122	0,7164338	0,7226923	0,8178872	0,9919606	0,1794708
620	0,9247161	0,6440482	0,6668249	0,8694735	0,0272999	0,0795961	0,4697319	0,0087159	0,3817874	0,2969107	0,1842618	0,7177571	0,6488114	0,8261489	0,9498410	0,1675355
640	0,9596691	0,6372128	0,6490482	0,8688510	0,0211787	0,0795557	0,4578645	0,0091665	0,3522688	0,2849944	0,1072892	0,7535634	0,5708819	0,8245382	1,0312516	0,1822327
660	0,9166003	0,6691958	0,6386501	0,8517345	0,0263769	0,0919396	0,4436198	0,0043563	0,4229340	0,3204604	0,0515017	0,7081057	0,5773306	0,8448585	1,0184487	0,1852805
680	0,9467904	0,6464040	0,6286795	0,8307397	0,0139603	0,0832580	0,4275548	0,0084607	0,3818052	0,3447956	0,0318760	0,6961701	0,5175531	0,9132338	1,0008557	0,2007476
700	0,9532170	0,6415682	0,6868071	0,8436925	0,0267060	0,1055105	0,4091213	0,0085635	0,4113410	0,3222429	0,0218293	0,7061852	0,5474404	0,9526742	1,0432188	0,2261953
720	0,9449916	0,6826844	0,6491582	0,8378791	0,0272563	0,0776435	0,4120904	0,0094049	0,4009711	0,3545730	0,0107465	0,7027789	0,5224129	0,8641621	1,0067057	0,1870915
740	1,0010432	0,6537308	0,6471241	0,8869955	0,0341915	0,0852994	0,3362614	0,0118844	0,3865162	0,3417914	0,0106142	0,6998166	0,5371093	0,8965162	1,0315332	0,1780354
760	1,0049984	0,6510839	0,7042186	0,9156374	0,0325567	0,0803393	0,3356214	0,0084805	0,4384420	0,3887583	0,0081571	0,6605342	0,5156046	0,9063226	1,0440902	0,1587519
780	0,9842887	0,6288236	0,7309695	0,8041967	0,0298583	0,0853828	0,3271319	0,0052613	0,3891380	0,3674536	0,0021872	0,6372879	0,5348220	0,9249832	0,9806015	0,1473138
800	0,9713232	0,6185269	0,7224630	0,8302574	0,0212002	0,0868388	0,3664236	0,0063939	0,3948054	0,3767846	0,0128864	0,6423748	0,5272926	0,8767418	0,9775885	0,1546480
820	0,9576538	0,6416570	0,7174571	0,8750722	0,0261521	0,1038529	0,3982050	0,0095405	0,4505143	0,3957529	0,0161018	0,6668993	0,5821668	0,8740043	0,9792299	0,1361943
840	1,0054143	0,6257591	0,6804017	0,8619939	0,0270652	0,1016748	0,3708241	0,0153175	0,4474493	0,3460248	0,0157624	0,6945612	0,5653103	0,7867309	1,0141564	0,1566618
860	1,0545058	0,5572327	0,6612438	0,8060483	0,0236173	0,1031390	0,3881145	0,0163311	0,4404376	0,3011606	0,0163338	0,6967204	0,6021116	0,7853936	1,0063311	0,1584711
880	0,9582188	0,5442116	0,6558218	0,9014856	0,0307393	0,0915186	0,3821876	0,0109584	0,4047139	0,3457207	0,0184568	0,6774069	0,6070021	0,7584310	1,0053117	0,1829622
900	0,9720434	0,5837988	0,6278669	0,8528189	0,0170110	0,0912829	0,3718769	0,0086151	0,4170624	0,3021858	0,0171855	0,6198832	0,5928433	0,8219964	1,0334135	0,1660152
920	0,9995547	0,5995656	0,6758328	0,8268294	0,0222112	0,0896564	0,3813883	0,0085228	0,4386248	0,2963991	0,0096182	0,6273956	0,5627628	0,8091195	1,0110354	0,1602306
940	1,0178004	0,6034581	0,6922567	0,7658910	0,0192123	0,0979830	0,3722651	0,0024481	0,3657943	0,3043760	0,0137603	0,6817251	0,5635081	0,8369143	0,9943877	0,1779771
960	1,0257258	0,5845793	0,6848829	0,8539217	0,0216452	0,0865604	0,3555387	0,0030932	0,3138010	0,2770662	0,0168563	0,7201993	0,4865786	0,8164747	0,9953452	0,1770855
980	1,0424144	0,6272060	0,6829913	0,9998482	0,0177784	0,0928782	0,3101833	0,0056609	0,3603996	0,2762958	0,0198271	0,7558461	0,4614813	0,7648521	1,0550224	0,1846401
1000	0,9801980	0,5747281	0,6718635	1,0105346	0,0104986	0,0984969	0,2993611	0,0083355	0,3527731	0,2931875	0,0239517	0,7070372	0,4938559	0,7791652	1,0633178	0,2047462
1020	0,9684032	0,5821503	0,6193919	0,9105480	0,0113647	0,0828301	0,3159046	0,0076549	0,4034213	0,2969986	0,0246156	0,6978700	0,5272323	0,8552999	1,0922089	0,2034901
1040	0,9810305	0,6112210	0,6631618	0,8613865	0,0205083	0,0932536	0,3375764	0,0037759	0,4621141	0,3301812	0,0178718	0,6959346	0,5508595	0,8031784	1,1254691	0,1695509
1060	0,9595192	0,6300878	0,6512244	0,9669572	0,0190239	0,0999978	0,3103007	0,0017194	0,4163322	0,3286643	0,0175977	0,7550955	0,5182595	0,8443982	1,0647359	0,1764043
