"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
520	0,9761755	0,4360709	0,5986280	0,0978942	0,1391388	0,7230643	0,0288753	0,6992536	0,6875386	0,3570347	0,8606954	0,0065202	0,1749868	0,2862098	0,3853504	0,0383540
540	0,9513261	0,4258742	0,6191019	0,1038268	0,1311933	0,7754167	0,0338436	0,7151733	0,7149691	0,3349886	0,8718213	0,0087537	0,2141765	0,2902257	0,4162269	0,0237134
560	0,9701619	0,4331906	0,6396000	0,0950442	0,1770531	0,7720702	0,0176206	0,7419631	0,6906771	0,3913224	0,8490501	0,0097479	0,1789686	0,3329155	0,4036796	0,0315927
580	1,0253539	0,4658357	0,5995351	0,1027752	0,1713995	0,7986601	0,2642678	0,7263236	0,7097338	0,3922975	0,8037894	0,1153501	0,2797185	0,2702127	0,4303838	0,0379068
600	1,0902502	0,4348547	0,5893845	0,1439673	0,2008458	0,7998326	0,4528369	0,6981231	0,7052050	0,3886908	0,8416133	0,2363215	0,3263095	0,2840190	0,4214477	0,0468269
620	1,0370713	0,4024599	0,6117309	0,1725750	0,1886668	0,7409046	0,6019701	0,7025776	0,7236456	0,4562360	0,8391100	0,3185915	0,4214041	0,2727461	0,4385324	0,0604485
640	0,9437672	0,4420652	0,6604788	0,1505637	0,1969017	0,6723010	0,7040193	0,6951680	0,7221158	0,3690603	0,8315252	0,3217272	0,4563432	0,2546655	0,4031071	0,0457201
660	0,9165894	0,4187406	0,6376961	0,1346863	0,2037231	0,7468072	0,7272578	0,6828776	0,7260996	0,4071730	0,8763336	0,3851666	0,4223046	0,2916499	0,4239500	0,0239450
680	0,9541097	0,3961385	0,6901432	0,1179285	0,1921057	0,8589177	0,7728136	0,6957491	0,6801861	0,4258107	0,8226673	0,4043514	0,3898366	0,3043608	0,4329376	0,0358359
700	1,0436943	0,4082163	0,6689447	0,1423129	0,1812463	0,8233328	0,8149699	0,6772367	0,6623506	0,4345737	0,8600642	0,4108618	0,3731752	0,2807451	0,4434076	0,0295506
720	1,0819564	0,4010765	0,6778503	0,1417554	0,1971192	0,7679511	0,8760570	0,5945686	0,7064603	0,3926408	0,8442135	0,3440980	0,4068531	0,2944998	0,3909322	0,0261042
740	1,0780461	0,3963495	0,6065889	0,1160762	0,1731087	0,7723716	0,8947568	0,6422440	0,7222742	0,3864334	0,7858286	0,3221933	0,4374997	0,2496767	0,4141589	0,0303555
760	1,0665850	0,4234157	0,5755383	0,1116098	0,1974867	0,7145824	1,0000668	0,5661264	0,7260872	0,3710318	0,8737667	0,2625446	0,4263225	0,2648978	0,3947190	0,0323424
780	1,0831525	0,4195303	0,6243129	0,0954258	0,1892938	0,7009304	1,0017736	0,6174969	0,6814936	0,3794437	0,8449186	0,2930410	0,5052204	0,2844064	0,3947085	0,0443428
800	1,0422686	0,4145166	0,6138219	0,1183484	0,1627965	0,7444580	0,9980188	0,6545245	0,6689713	0,3819293	0,8516885	0,3695330	0,4629495	0,2955280	0,4026487	0,0561784
820	1,0708181	0,4242443	0,6504166	0,0802544	0,1525681	0,7640430	0,9785746	0,7234525	0,6734903	0,4136205	0,9007666	0,3606733	0,4425544	0,2957312	0,4215322	0,0481619
840	1,0908984	0,4343569	0,6789975	0,1275778	0,1527670	0,7787906	0,8991702	0,6958173	0,6618873	0,3926850	0,8485649	0,3550786	0,4348218	0,3087382	0,4200853	0,0422085
860	1,1356640	0,4666759	0,6050240	0,1321954	0,1322908	0,8055588	0,8851461	0,6798348	0,6702413	0,4218161	0,8410327	0,3387476	0,4739751	0,2645406	0,3815780	0,0398761
880	1,1182674	0,4107860	0,6182686	0,1446036	0,1165336	0,8393026	0,9486959	0,6673515	0,7312524	0,4095253	0,8316548	0,3325242	0,5082758	0,2797188	0,3913763	0,0482071
900	1,0869248	0,3966892	0,6604541	0,1217833	0,1155866	0,7905327	0,9429306	0,6778741	0,7021678	0,3989626	0,8421535	0,3692792	0,4600553	0,2477841	0,4269019	0,0491391
920	1,0489909	0,3502913	0,6242176	0,1097684	0,1188318	0,7864112	0,9418539	0,6668357	0,6886725	0,3835715	0,9386157	0,3465383	0,4871822	0,2977185	0,4138670	0,0438543
940	1,0277157	0,3845818	0,5485071	0,1095965	0,1375530	0,7543129	0,9134622	0,7546296	0,7008621	0,4058109	0,9035103	0,3833591	0,4531429	0,2547039	0,4191113	0,0378752
960	0,9667823	0,4624408	0,6547854	0,1397972	0,1181976	0,7879229	0,8944479	0,7695068	0,6978625	0,4068582	0,9412966	0,3685442	0,4500391	0,2712139	0,4382931	0,0539598
980	0,9951195	0,4217306	0,6924033	0,1286558	0,1490670	0,8167448	0,9001126	0,7544166	0,6539303	0,3594896	0,8641955	0,3913818	0,4368498	0,2652131	0,4112787	0,0431009
1000	1,0307437	0,4280094	0,6647020	0,1244862	0,1291021	0,7911681	0,8800759	0,7167097	0,7097134	0,3743827	0,8400871	0,3934587	0,4521104	0,2446156	0,4423564	0,0344136
1020	1,0257257	0,4068334	0,5993770	0,1218138	0,1271135	0,7940051	0,9002013	0,7067600	0,7035536	0,3704441	0,8197544	0,4032316	0,4278639	0,2532861	0,3764346	0,0282122
1040	1,0277882	0,4520403	0,6429688	0,1089177	0,1335565	0,7257391	0,8946173	0,7037231	0,7080606	0,4484250	0,8014990	0,3434635	0,4413521	0,2586189	0,3904338	0,0388971
1060	0,9484243	0,4396021	0,6572030	0,1058349	0,1599603	0,7466344	0,9337198	0,6625740	0,7162382	0,4857060	0,8295583	0,3917890	0,4649365	0,3231763	0,3943196	0,0403796
1080	0,9648555	0,4090015	0,6138486	0,0894954	0,1447965	0,7981217	0,9597646	0,6441388	0,7299932	0,4549194	0,8458763	0,4111454	0,4632850	0,2842242	0,3906148	0,0311138
1100	0,9302538	0,4241679	0,6353678	0,1681153	0,1659217	0,7458549	0,9043464	0,7149737	0,7365795	0,4245851	0,9117886	0,4611285	0,4547512	0,2981073	0,3707744	0,0404148

0	0,9966747	0,4498471	0,5764659	0,1306423	0,1335353	0,7998889	0,9767779	0,7138276	0,7222111	0,4361975	0,8811459	0,4369278	0,4351464	0,3444510	0,4379033	0,0294103
20	0,9247020	0,3762386	0,4608392	0,0998207	0,1300054	0,8353186	0,7044368	0,7891351	0,6676050	0,3459757	0,9034243	0,4113216	0,4886495	0,3082477	0,4196525	0,0693939
40	0,9356208	0,3876579	0,4704261	0,0597355	0,1739456	0,8868994	0,5805565	0,6929425	0,6134861	0,2433029	0,8470691	0,4597010	0,4851200	0,3212655	0,4451876	0,0909638
60	0,8981691	0,3950918	0,4457087	0,0399591	0,1488299	0,8465197	0,4811879	0,6741778	0,5550618	0,2059244	0,9126495	0,4491501	0,4663875	0,3272246	0,4536216	0,0880040
80	0,9265238	0,3848403	0,4525505	0,0351558	0,1467666	0,8642814	0,4027745	0,6691319	0,4870577	0,2178736	0,8884975	0,5051576	0,5155019	0,3615260	0,4461327	0,0718192
100	0,8717435	0,4375485	0,5138712	0,0747347	0,1496690	0,8591980	0,3314427	0,6980907	0,5065316	0,2032553	0,8875268	0,5913335	0,4542185	0,3316102	0,5204764	0,0990091
120	0,9293097	0,4661614	0,4993124	0,0652699	0,1425004	0,9411911	0,3011103	0,7704737	0,5644235	0,1988793	0,9392430	0,6037597	0,5045847	0,3095778	0,5714715	0,1258330
140	0,9558066	0,4814008	0,4803704	0,0696213	0,1300805	0,9670080	0,2681462	0,7172113	0,5584641	0,1821229	0,9819862	0,6153257	0,5370427	0,2946767	0,5218264	0,1481384
160	0,8787029	0,4635875	0,4665055	0,0708468	0,1143152	0,9201942	0,2233628	0,6944742	0,5901321	0,1796736	0,9011157	0,5791369	0,5092744	0,3635724	0,5570489	0,1492812
180	0,8870655	0,4158993	0,5008282	0,0723298	0,1008894	0,8585635	0,2421572	0,7134808	0,5554743	0,1756047	0,8858939	0,6205273	0,4788550	0,3547860	0,6065506	0,1291759
200	1,0012430	0,3998401	0,4682056	0,0661560	0,1082587	0,8760635	0,1828096	0,7985707	0,5661854	0,1764653	0,9276411	0,5916822	0,5039067	0,3117812	0,5617000	0,1578869
220	1,0257385	0,3965938	0,4408859	0,0379208	0,1146695	0,8796070	0,1618292	0,7525533	0,5379503	0,1826374	0,9087603	0,5335490	0,5089176	0,3680367	0,5640013	0,1317632
240	0,9682938	0,4119808	0,4414127	0,0361781	0,1056256	0,8963170	0,1415720	0,7559268	0,5469538	0,1945978	0,8875383	0,5387932	0,5407344	0,3756812	0,5485950	0,1344693
260	0,9756292	0,4477185	0,4553471	0,0414967	0,1132941	0,8394831	0,1404465	0,7293290	0,5366010	0,1676987	0,8892499	0,5432181	0,5344623	0,3206135	0,5908037	0,1140385
280	1,0142621	0,4134600	0,5006424	0,0586691	0,0971153	0,8482302	0,1545139	0,7191083	0,5261383	0,1783202	0,8947489	0,5560298	0,5248890	0,3256811	0,5255867	0,0860607
300	1,0764968	0,3895951	0,5342823	0,0742086	0,0995421	0,8644252	0,1537996	0,6904529	0,4929371	0,1755181	0,8396584	0,6215200	0,5574598	0,3211629	0,5157204	0,0937001
320	1,0210779	0,4123696	0,5043834	0,0533130	0,0929203	0,8723535	0,1592908	0,7264446	0,4762397	0,1821740	0,8203442	0,5811522	0,5143062	0,3287666	0,5184110	0,1009165
340	0,9799461	0,4325573	0,4926469	0,0637218	0,0999587	0,8347067	0,1807020	0,6558460	0,4708131	0,1722850	0,8372874	0,5585423	0,4603131	0,3052596	0,5433534	0,1319246
360	0,9903146	0,4582069	0,4866897	0,0614750	0,0988402	0,9288257	0,1772384	0,7052969	0,4918753	0,1659131	0,8856021	0,5949979	0,5017491	0,2918841	0,5684960	0,1404832
380	0,9761774	0,4425830	0,4558593	0,0822729	0,1082792	0,9283700	0,1825179	0,7222440	0,5079101	0,1636749	0,9054640	0,5616917	0,4954811	0,2965125	0,5753002	0,1316426
400	0,9761749	0,4443416	0,4869346	0,0716146	0,1140052	0,9636647	0,2000817	0,7279805	0,5277869	0,1746033	0,8586060	0,5909872	0,5121700	0,3040150	0,6032771	0,1094023
420	0,9765855	0,4483052	0,4832165	0,0558181	0,1285923	0,9925691	0,1952485	0,7141029	0,5174899	0,1840620	0,9741411	0,6423154	0,5461909	0,2824048	0,5861619	0,1096271
440	0,9806194	0,4526100	0,4961629	0,0433386	0,1295089	0,9679993	0,1837382	0,7167085	0,4829356	0,1840825	1,0349241	0,6797032	0,5205347	0,2768958	0,5553674	0,1265481
460	0,9934683	0,4615680	0,4954554	0,0705980	0,0985798	0,9734200	0,1823297	0,7205054	0,4306811	0,1917957	0,9433055	0,6709824	0,5604006	0,2790761	0,6082849	0,1172353
480	0,9358890	0,4215589	0,5315078	0,0932972	0,1244659	0,9975421	0,1812088	0,7113736	0,4493175	0,1931788	0,9584126	0,6649526	0,5308604	0,3747405	0,6203354	0,1466941
500	1,0099129	0,4594090	0,5504910	0,0895028	0,1370252	0,9745316	0,2049311	0,6990012	0,4210280	0,2121502	0,8900029	0,6251761	0,5048432	0,3290012	0,5834728	0,1384624
520	0,9780407	0,4358922	0,5064830	0,0654417	0,1189721	0,9073323	0,2187944	0,6733829	0,4411773	0,2110223	0,8609752	0,6591186	0,4824403	0,3488860	0,5700086	0,1354191
540	1,0351315	0,4490723	0,5423411	0,0580165	0,1251457	0,9311174	0,2017849	0,7007109	0,4876825	0,1924866	0,8504748	0,6156060	0,5320870	0,3254818	0,5763778	0,1279180
560	1,0782694	0,4560953	0,4862672	0,0667809	0,1310280	0,8900700	0,2110891	0,6935619	0,4790128	0,1757284	0,9431333	0,6111605	0,5864149	0,3219395	0,6044279	0,1385835
580	1,0949252	0,4150184	0,6706384	0,2581721	0,1146036	0,8926278	0,4290989	0,7077493	0,5590351	0,2633891	0,9485764	0,5247148	0,5772640	0,3437323	0,6426186	0,0887358
600	1,0168006	0,4076852	0,6841294	0,1692788	0,1025059	0,9032038	0,5700148	0,7111580	0,6312852	0,3338274	0,9216124	0,4244534	0,5211141	0,3321064	0,6120901	0,0392402
620	1,0411387	0,4485696	0,6825807	0,1216577	0,1608066	0,8832370	0,7071680	0,7205161	0,6816083	0,2871243	0,8516983	0,4177864	0,5363033	0,3659378	0,5597214	0,0415463
640	1,1032248	0,4587126	0,6362920	0,1071307	0,1522322	0,8351023	0,7511339	0,6674563	0,6290062	0,3327594	0,8264500	0,3763422	0,5070432	0,3504885	0,5074833	0,0357604
660	1,0876723	0,4396619	0,6096878	0,1268760	0,1726632	0,8025047	0,8075452	0,6721941	0,6474631	0,3697129	0,8637009	0,4218488	0,5154659	0,3048821	0,5056543	0,0250581
680	1,0074562	0,4253976	0,6600987	0,1481841	0,1745916	0,8571580	0,8493526	0,6939759	0,6735052	0,3831558	0,8745109	0,4056755	0,5203722	0,2834858	0,4987381	0,0117629
700	0,9930059	0,4066411	0,6648941	0,1286441	0,1645661	0,8497795	0,8600019	0,7217626	0,6648875	0,4038044	0,8643721	0,4180637	0,4501059	0,2989677	0,4517487	0,0235400
720	0,9257202	0,3502533	0,6331033	0,1607725	0,1735354	0,8759155	0,8583959	0,7116319	0,6781781	0,4469376	0,8748598	0,3962636	0,4594289	0,2339818	0,4504323	0,0252149
740	0,9762239	0,4143703	0,6534211	0,1159092	0,1864331	0,7552585	0,8808690	0,6542381	0,7281606	0,4787558	0,8591281	0,3377100	0,4489030	0,2293936	0,4257236	0,0299571
760	0,9670558	0,4333719	0,5539110	0,1173136	0,1647625	0,7866821	0,9004992	0,6638984	0,7150589	0,4454619	0,8391427	0,3950074	0,4625782	0,2177055	0,3839370	0,0392879
780	0,9500337	0,3967168	0,5760969	0,1173143	0,1157575	0,8300743	0,9232457	0,6685580	0,6806709	0,4091932	0,9266388	0,4041461	0,4219706	0,2316604	0,3790644	0,0282881
800	0,9340036	0,4094344	0,6577270	0,1312669	0,1131022	0,7529958	0,9649984	0,6709487	0,7762138	0,3617363	0,8279623	0,3700601	0,4424759	0,2672303	0,4061803	0,0407799
820	1,0149784	0,4317255	0,6670518	0,1214653	0,1314645	0,7896368	0,9604098	0,7299317	0,7717927	0,3474230	0,8587169	0,3544079	0,4065288	0,2876730	0,4213282	0,0414051
840	0,9963590	0,4236477	0,5953988	0,1130213	0,1429308	0,7806827	0,9378871	0,6700492	0,7132206	0,3602201	0,8341176	0,2990619	0,4049224	0,2252229	0,4132958	0,0309865
860	0,9192821	0,3861689	0,6210331	0,0896864	0,1323876	0,7171861	0,8852443	0,5980477	0,7335785	0,4003924	0,8344449	0,2955321	0,4304998	0,2479997	0,4335437	0,0200533
880	0,8963673	0,3950410	0,6454652	0,0973292	0,1453897	0,6876671	0,8997383	0,6851877	0,7017201	0,4406767	0,8354300	0,3788650	0,4691341	0,2853265	0,4263501	0,0362658
900	0,9962447	0,3717872	0,6378761	0,1140312	0,1513821	0,7088521	0,9119847	0,6781759	0,7508059	0,4047873	0,8308304	0,4584710	0,5111323	0,2836349	0,3861270	0,0374447
920	1,0092730	0,4060432	0,5820825	0,1137929	0,1369066	0,7045969	0,8883842	0,6996107	0,7729003	0,4063927	0,8242695	0,4672612	0,4829652	0,2829255	0,4429981	0,0312495
940	0,9969024	0,4291506	0,5607070	0,1173378	0,1326837	0,7073554	0,7955059	0,7146773	0,8016320	0,4055979	0,8307569	0,3960739	0,4570376	0,2869431	0,4240359	0,0494875
960	1,0047112	0,4019709	0,5722220	0,0751570	0,1182673	0,7175133	0,7760974	0,7397839	0,7758240	0,4064912	0,8473575	0,3399107	0,4213663	0,2482090	0,4522710	0,0288834
980	1,0178879	0,3750612	0,6529245	0,0776544	0,1417705	0,7750389	0,9037905	0,7123064	0,7264360	0,4285551	0,8543162	0,3639725	0,4435380	0,2517214	0,4188058	0,0222776
1000	1,0136700	0,3606129	0,6459266	0,0868206	0,1525096	0,7934206	0,9055305	0,6276941	0,7192698	0,3906503	0,8505748	0,3736444	0,4764583	0,2747494	0,4243547	0,0318308
1020	1,0154852	0,3882745	0,6285952	0,1469329	0,1417349	0,8085003	0,9365377	0,6377744	0,6899659	0,4358132	0,8440894	0,3771285	0,4866803	0,3061738	0,4185971	0,0265428
1040	1,0503733	0,3852568	0,5746024	0,1200246	0,1477392	0,7866321	0,9755568	0,6511791	0,6562238	0,4339045	0,9096452	0,3525782	0,4800310	0,2732257	0,4330308	0,0259639
1060	1,0503260	0,4393102	0,5342411	0,0880352	0,1317123	0,7861669	0,8971091	0,6466663	0,6703375	0,3781872	0,8796645	0,2994731	0,5185649	0,2687924	0,4276970	0,0459737
1080	1,0421886	0,4110818	0,6099550	0,1034390	0,1318423	0,7758305	0,9243151	0,7125678	0,6467028	0,3617369	0,8538070	0,3481928	0,4993880	0,2683195	0,4540988	0,0638235
1100	0,9982396	0,4092126	0,6113934	0,1357565	0,1361011	0,7438074	0,9572119	0,6902509	0,7011590	0,3791052	0,8195414	0,4032732	0,5308400	0,2759847	0,4295289	0,0471708

0	0,9966747	0,4498471	0,5764659	0,1306423	0,1335353	0,7998889	0,9767779	0,7138276	0,7222111	0,4361975	0,8811459	0,4369278	0,4351464	0,3444510	0,4379033	0,0294103
20	1,0164845	0,2263896	0,6454653	0,0967510	0,3094145	0,6918438	0,8650968	0,4307731	0,5030962	0,4285478	0,5043558	0,4255864	0,4207319	0,4173332	0,3747137	0,4445830
40	0,9728107	0,1228987	0,6007042	0,1145311	0,3970167	0,7299995	0,8689995	0,2717074	0,3596969	0,3950328	0,3715645	0,4076558	0,4449753	0,4844077	0,3660299	0,5731011
60	0,9192024	0,0904996	0,6658550	0,1095119	0,4395152	0,7920762	0,9134523	0,2080673	0,2705499	0,3765549	0,3028525	0,4367184	0,4514045	0,5815588	0,3649281	0,6272100
80	0,9290142	0,0420633	0,6754085	0,1815000	0,4755519	0,8384867	0,8581344	0,1880341	0,1933006	0,3895866	0,2963951	0,4283555	0,4644756	0,6747849	0,3616715	0,6958501
100	0,9805355	0,0277765	0,6650784	0,1694721	0,5174753	0,8161401	0,8394291	0,1650066	0,1789952	0,4134088	0,2663378	0,4450960	0,4279752	0,6190852	0,3239400	0,7363058
120	0,9738721	0,0161085	0,6365592	0,1090072	0,5729560	0,7591445	0,8543838	0,1218536	0,1626869	0,3862275	0,2518118	0,3958114	0,4018548	0,6306601	0,3319093	0,8247932
140	0,9965177	0,0126471	0,6069056	0,1237746	0,6383618	0,7567464	0,8555544	0,1189502	0,1107623	0,4181920	0,1966203	0,3935054	0,4481338	0,5471703	0,3183166	0,8506312
160	0,9698982	0,0135032	0,6350104	0,1406990	0,6878258	0,7736063	0,8878719	0,0909559	0,1005111	0,3916625	0,2094743	0,4012701	0,5025644	0,5791065	0,2944625	0,7974443
180	0,9844876	0,0186526	0,5865506	0,1110417	0,6660267	0,7691827	0,8934185	0,1085383	0,0939179	0,3816700	0,1924236	0,4084967	0,5226664	0,6015966	0,3055666	0,8037730
200	1,0441298	0,0191544	0,5675840	0,0945820	0,6595180	0,7515934	0,9169150	0,1047287	0,1164897	0,3733446	0,2341442	0,4317682	0,4517915	0,6079486	0,2905032	0,7666533
220	1,0289762	0,0168889	0,6207789	0,1435309	0,6530121	0,7609790	0,9269472	0,1273061	0,1199388	0,3566153	0,2684417	0,4514170	0,4418905	0,6569094	0,2894907	0,8241544
240	1,0374073	0,0157266	0,6757794	0,1285308	0,6791410	0,8413521	0,9431779	0,1274658	0,1025407	0,4149190	0,2797455	0,3913776	0,4373556	0,6097263	0,2911420	0,8494835
260	1,0238961	0,0205163	0,6923291	0,1145649	0,6702258	0,8059173	0,9014448	0,1215135	0,1116506	0,4082752	0,2730015	0,4523838	0,4354180	0,6157112	0,2803144	0,8431515
280	1,0526286	0,0085592	0,6136593	0,1066975	0,6963110	0,8561959	0,9178281	0,1114106	0,1049913	0,4216941	0,2309780	0,4238042	0,4702567	0,6554284	0,3225648	0,8247100
300	0,9984817	0,0096478	0,6314329	0,1214216	0,6981851	0,8904506	0,9014887	0,0985460	0,0997636	0,3838057	0,2225761	0,3965695	0,4745470	0,6269596	0,3153348	0,8791211
320	1,0110532	0,0119680	0,5959286	0,1230863	0,7162892	0,8539996	0,9226306	0,0822436	0,1058327	0,4041173	0,2087706	0,3985582	0,4512618	0,6513393	0,3593310	0,8887456
340	1,0282521	0,0144768	0,5851273	0,1099925	0,7132677	0,8189741	0,8967564	0,1097598	0,0904779	0,4131084	0,2221126	0,4217480	0,4502729	0,5831635	0,3256695	0,8378130
360	0,9898738	0,0080287	0,5767464	0,1588708	0,7456418	0,7788853	0,8784242	0,1066817	0,1095776	0,4166806	0,2092609	0,3954778	0,4380926	0,5942483	0,3348376	0,8509061
380	1,0492378	0,0056952	0,6490409	0,1626011	0,7660612	0,7329066	0,8675217	0,1031861	0,0904718	0,4197786	0,2062958	0,3526215	0,4410311	0,6679981	0,3224212	0,8121782
400	1,0383040	0,0145906	0,6139542	0,1095399	0,6988595	0,7438907	0,8728372	0,0908048	0,0978423	0,4139613	0,2231882	0,3468563	0,4711725	0,6132150	0,3034776	0,8682850
420	1,0478980	0,0120558	0,6253869	0,1731940	0,7710584	0,7162598	0,8866903	0,0911230	0,1010223	0,4471625	0,2477747	0,3702024	0,4241358	0,5526034	0,2937584	0,8388884
440	1,0654328	0,0131051	0,6099315	0,1521543	0,8196428	0,7772197	0,9324111	0,1192387	0,0849316	0,4210291	0,2239571	0,3541452	0,4923768	0,5339491	0,3382999	0,8521319
460	1,0963473	0,0112843	0,6816562	0,1322111	0,7731857	0,7993547	0,8564428	0,1117914	0,0954530	0,3876010	0,2599272	0,3743478	0,4210979	0,6090134	0,3056249	0,9009636
480	1,0967113	0,0259813	0,6739754	0,1063188	0,7770617	0,7763414	0,8481542	0,0842055	0,1020158	0,4300525	0,2312497	0,2978392	0,4463492	0,6309161	0,2969252	0,8214816
500	0,9888594	0,0226535	0,6359389	0,0925468	0,7727578	0,8163187	0,9333281	0,1090069	0,0886584	0,4009416	0,1885557	0,3400509	0,4544872	0,6402850	0,3092011	0,7800934
520	0,9284022	0,0234647	0,6461577	0,1406991	0,7982774	0,7770800	0,9790154	0,1176745	0,1013622	0,4337086	0,2151871	0,3828198	0,4121470	0,5645368	0,3335852	0,8034616
540	1,0189803	0,0123782	0,6596042	0,1599308	0,7961682	0,8597011	0,9801216	0,1294044	0,0945871	0,4113016	0,2271019	0,4140311	0,4345420	0,5747406	0,3299181	0,8070834
560	1,0636352	0,0099182	0,6055901	0,1301844	0,7986629	0,7446657	0,9582128	0,1360465	0,0801491	0,3614812	0,2192088	0,3645306	0,4403300	0,6374934	0,3203670	0,7962234
580	1,0082435	0,1744839	0,5719372	0,0973072	0,7092374	0,7515972	0,9586341	0,4113087	0,3263966	0,3424727	0,5255338	0,3494750	0,4673177	0,4494877	0,3612749	0,3931040
600	1,0238645	0,2268610	0,6120909	0,1198363	0,6582496	0,7590402	0,9104820	0,5463855	0,4829216	0,3572167	0,6670065	0,4230853	0,4975479	0,3755264	0,3618522	0,1721890
620	0,9773853	0,3047530	0,6025577	0,1440075	0,6594174	0,8197453	0,9236630	0,6516430	0,5368210	0,3732934	0,7097868	0,4043071	0,4875169	0,3174684	0,3715862	0,0914761
640	0,9549306	0,3450127	0,6024152	0,1548830	0,5996124	0,8189869	0,9213948	0,6203927	0,6299238	0,3968055	0,8313678	0,3942418	0,4743531	0,3213570	0,4050097	0,0656919
660	0,9806363	0,3227517	0,6263994	0,1489541	0,5742894	0,8505723	0,9247925	0,6293320	0,6329651	0,3819689	0,8229909	0,3578669	0,4855661	0,2962182	0,4204141	0,0521128
680	0,9648655	0,3464118	0,6565754	0,1396121	0,5175990	0,8547977	0,9611562	0,6439676	0,6722271	0,3730617	0,7921848	0,3372302	0,4501934	0,3371471	0,4031339	0,0378037
700	0,9940054	0,4315004	0,6424008	0,1063390	0,5215772	0,8350681	0,9680611	0,6795650	0,6955879	0,3880072	0,8039791	0,3627190	0,4268149	0,2992476	0,4158415	0,0330545
720	0,9738643	0,4372596	0,6314971	0,1094814	0,5336857	0,8325762	0,9414215	0,6707043	0,6705197	0,4056679	0,8616058	0,3768854	0,4245720	0,2778302	0,4121530	0,0437384
740	0,9509753	0,4135977	0,6091565	0,0880187	0,5133814	0,8485868	0,9230751	0,6479375	0,6768773	0,4034096	0,8707729	0,4211309	0,4448296	0,2596196	0,4222407	0,0480354
760	0,9457304	0,4066725	0,6450652	0,1345986	0,4665794	0,8046131	0,9060689	0,6151136	0,7332016	0,4219789	0,8664747	0,4275638	0,4394751	0,2393070	0,4032692	0,0366691
780	0,9414141	0,3832623	0,6113515	0,1390217	0,4709481	0,7332081	0,8965250	0,6484271	0,7683160	0,4816337	0,8910073	0,4525239	0,4204481	0,2634749	0,3994282	0,0312698
800	0,9938740	0,3808175	0,5371735	0,1247027	0,4331806	0,7943089	0,9681464	0,6591031	0,7797378	0,4367032	0,8786678	0,3724758	0,3978563	0,2289167	0,3717639	0,0252817
820	0,9805007	0,3962964	0,6284227	0,0987043	0,4004111	0,7294715	0,9114510	0,6835522	0,7206098	0,4231863	0,8765489	0,3040871	0,4680415	0,2688310	0,3931552	0,0305663
840	1,0103445	0,4152490	0,6222114	0,1086142	0,4072426	0,8082403	0,8810680	0,7306876	0,7226562	0,3925679	0,8581830	0,3766475	0,4967897	0,2853554	0,4219722	0,0254048
860	1,0096131	0,4079146	0,6715377	0,1492134	0,3774585	0,8084296	0,9046822	0,6883405	0,7316884	0,3842167	0,9336344	0,3982869	0,5254211	0,2845322	0,4630210	0,0248941
880	1,0269984	0,3842750	0,6704081	0,1473878	0,3393922	0,8119219	0,9118999	0,7226431	0,6565897	0,4421145	0,8813390	0,3596493	0,5188876	0,2860685	0,4238737	0,0307738
900	1,0623270	0,4038307	0,6870964	0,1272961	0,3509400	0,7346154	0,8851345	0,6569293	0,6450840	0,4383767	0,8427895	0,3170344	0,4823639	0,3027131	0,4441594	0,0338651
920	1,0953791	0,3877639	0,6380728	0,1287857	0,3032048	0,7361589	0,8457801	0,7225214	0,6245299	0,4386099	0,8414835	0,3761244	0,5223808	0,2842562	0,4597030	0,0289359
940	1,0878931	0,3998073	0,6176951	0,1075244	0,2942657	0,6888897	0,9190030	0,7092464	0,6225647	0,4365522	0,9039358	0,3915029	0,5163340	0,3320361	0,4761836	0,0293463
960	1,0559465	0,3935871	0,5976818	0,1126375	0,2755115	0,6863090	0,8992208	0,6483165	0,6553491	0,3760148	0,8377761	0,4411162	0,4802452	0,3320895	0,4599828	0,0284371
980	1,0423313	0,4264671	0,5556663	0,1215813	0,2457057	0,7271220	0,9005783	0,6661971	0,6531183	0,3696709	0,8276108	0,4449686	0,3985520	0,2860903	0,4456801	0,0317142
1000	1,0117175	0,4454717	0,6431801	0,1505560	0,2654687	0,6880532	0,9334938	0,6487604	0,6933941	0,4263475	0,8628187	0,4290825	0,4181725	0,3099166	0,4397279	0,0350414
1020	1,0573254	0,3984619	0,6179597	0,1437027	0,2665412	0,6910425	0,9192952	0,6077885	0,7854046	0,4020485	0,8510338	0,4099714	0,4639495	0,2799455	0,4146681	0,0402902
1040	1,0464775	0,4346015	0,5830509	0,1351740	0,2790501	0,8396983	0,9087407	0,6487362	0,7408100	0,3974353	0,7716938	0,3789291	0,4742092	0,2911363	0,4278366	0,0490143
1060	1,0697330	0,3675981	0,6662946	0,1312414	0,2523424	0,8946711	0,9735711	0,7039203	0,7424249	0,4480704	0,8044913	0,3978110	0,4319403	0,2730754	0,4213281	0,0374427
1080	1,0641253	0,3821708	0,6066034	0,1667404	0,2539851	0,8589643	0,9681467	0,6530953	0,6838769	0,4997279	0,8323669	0,4277993	0,4769120	0,2232566	0,4128882	0,0320299
