"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
540	0,6517423	0,4109376	0,1728126	0,5957552	0,2420606	0,3821301	0,8080554	0,5478401	0,2109703	0,1316294	0,1378673	0,0089820	0,3230750	0,1533351	0,1643185	0,0237534
560	0,7186917	0,3645774	0,1529214	0,6762023	0,2246995	0,3401774	0,7637387	0,4335600	0,2584176	0,0589108	0,1415769	0,0028584	0,3062536	0,0928839	0,1558130	0,0545948
580	0,8251281	0,5057310	0,1997356	0,8665198	0,3070667	0,3577764	0,3858173	0,3561916	0,1409968	0,0739410	0,1737583	0,0139240	0,3202371	0,1411004	0,1369240	0,0451455
600	0,6883988	0,3778959	0,1686759	0,7865970	0,2924435	0,3691946	0,1638499	0,2381693	0,1826502	0,1001526	0,1861124	0,0198059	0,2714606	0,0893538	0,1557457	0,0232118
620	0,8472201	0,4565827	0,1420875	0,7080802	0,2871783	0,3218373	0,0736948	0,1808717	0,2464532	0,0945007	0,1700608	0,0085231	0,2791465	0,1567458	0,1268457	0,0214240
640	0,7515708	0,3929081	0,2377688	0,6028530	0,3261830	0,3111857	0,0360059	0,1660998	0,2694661	0,0502242	0,2049274	0,0312482	0,3660092	0,0888781	0,1020007	0,0178814
660	0,7731505	0,4834150	0,1512372	0,5787583	0,2104683	0,3385627	0,0104821	0,1277860	0,2477313	0,0824037	0,2623594	0,0168529	0,2909041	0,1135034	0,1134493	0,0579942
680	0,6522783	0,4561894	0,1645972	0,6648302	0,1787854	0,3185568	0,0081526	0,1075120	0,3063092	0,1289535	0,3334622	0,0087043	0,3499623	0,1529922	0,1553370	0,0172022
700	0,8194355	0,3958171	0,1657008	0,9062771	0,2427316	0,3445358	0,0080870	0,1162975	0,3257841	0,1006872	0,4038548	0,0094703	0,2942081	0,1972159	0,1808528	0,0394913
720	0,8528988	0,3688882	0,1490059	0,7192946	0,2024670	0,2877332	0,0064380	0,0997054	0,2539352	0,1110804	0,2903049	0,0239090	0,4375835	0,1662163	0,1372691	0,0241250
740	0,7711004	0,4616256	0,1623985	0,6616902	0,2311411	0,3037033	0,0077186	0,1169657	0,2127544	0,1015603	0,3034376	0,0142862	0,2898826	0,1435292	0,1074975	0,0313943
760	0,8616504	0,3027132	0,2247622	0,7411256	0,2768277	0,3119015	0,0048183	0,0788940	0,2992702	0,0595082	0,2930236	0,0174776	0,3570217	0,0769107	0,1127248	0,0155957
780	0,9469552	0,3699830	0,2068724	0,6150030	0,1989221	0,3627313	0,0033091	0,0552439	0,2431300	0,0567208	0,2829355	0,0081823	0,3810669	0,1091690	0,1067065	0,0098864
800	0,8640583	0,2709827	0,1803116	0,6464463	0,3134782	0,2494427	0,0059124	0,0448211	0,1530760	0,1296040	0,2950307	0,0100035	0,3209930	0,0824305	0,0656759	0,0144184
820	0,6774029	0,3657750	0,1823107	0,5855056	0,2132231	0,3540239	0,0066198	0,1294415	0,2732500	0,0374016	0,2761363	0,0028460	0,2950974	0,1088475	0,1728443	0,0390834
840	0,8341981	0,4405191	0,2451788	0,7810310	0,2453884	0,3372154	0,0024830	0,0790907	0,2370835	0,0686444	0,2845775	0,0210778	0,2541000	0,2238304	0,1192886	0,0304902
860	0,8676281	0,3469356	0,1993038	0,7852909	0,3145947	0,3587163	0,0006694	0,1025327	0,2579073	0,0610382	0,3247279	0,0095591	0,2486154	0,1414315	0,0948473	0,0296008
880	0,8107488	0,3297258	0,1738399	0,7017238	0,3206917	0,2673709	0,0077325	0,0913710	0,2185626	0,1124060	0,3058413	0,0088436	0,3333422	0,1635653	0,1508572	0,0491850
900	0,7935774	0,4336431	0,1848149	0,6145326	0,2300960	0,3338217	0,0108028	0,0821691	0,2168749	0,0745730	0,3437238	0,0215338	0,3510379	0,1656911	0,1909974	0,0266909
920	0,7056523	0,4708578	0,1423650	0,7688326	0,2139631	0,3680846	0,0025381	0,0836440	0,3004516	0,0563867	0,3009076	0,0276679	0,2926513	0,1544576	0,1337627	0,0216302
940	0,6371506	0,5037404	0,1469698	0,7024807	0,2289509	0,2966537	0,0033997	0,0826306	0,3048131	0,0822032	0,2789463	0,0260301	0,2891344	0,1713334	0,2180100	0,0372776
960	0,6065310	0,5415077	0,1618096	0,5041528	0,2044122	0,4042941	0,0237554	0,0832469	0,3354726	0,1030727	0,3594142	0,0342931	0,3988844	0,2013136	0,1179318	0,0496673
980	0,8492220	0,5030945	0,1968213	0,6228036	0,2893252	0,3864677	0,0154177	0,1008501	0,2721325	0,1056667	0,3865167	0,0325417	0,3187676	0,1262844	0,1583851	0,0390798
1000	0,9008298	0,5225985	0,2138253	0,8841236	0,2960545	0,3302179	0,0094072	0,0795462	0,3075881	0,0652162	0,3113581	0,0141594	0,3089084	0,1899984	0,1302948	0,0320838
1020	0,6840687	0,3511463	0,1740976	0,6834055	0,2182057	0,4111350	0,0150501	0,1268125	0,2905980	0,0635190	0,2667736	0,0119430	0,2407709	0,1624715	0,1141473	0,0168818
1040	0,6750976	0,4678442	0,1624826	0,6470706	0,2051151	0,3559272	0,0047992	0,1593217	0,2146165	0,0801821	0,3187243	0,0157282	0,3980224	0,1434119	0,1069564	0,0232573
1060	0,7556921	0,4289269	0,1540746	0,6786290	0,2723906	0,4478506	0,0106458	0,1379737	0,2652083	0,0934011	0,3293902	0,0161086	0,2646260	0,2518002	0,1173279	0,0250156
1080	0,6276984	0,4658895	0,2331157	0,6996625	0,3163133	0,3966797	0,0098547	0,0836357	0,2269364	0,0786547	0,3524400	0,0147758	0,3563948	0,1409046	0,1883132	0,0480422
1100	0,7149272	0,3539856	0,2330113	0,6849455	0,2935250	0,2621475	0,0110200	0,0938608	0,2416470	0,0528534	0,3211138	0,0377105	0,2895416	0,1299547	0,0762032	0,0490469

0	0,7504106	0,4196251	0,1705065	0,8885788	0,2552472	0,4196461	0,0046681	0,1092554	0,2745887	0,0741877	0,2491638	0,0126801	0,3657244	0,1867662	0,1318074	0,0144945
20	0,4671565	0,3547067	0,1090034	0,8149888	0,2578827	0,3748601	0,1028049	0,0994345	0,1185472	0,0859303	0,2523313	0,0668574	0,2983180	0,1428783	0,1310878	0,0121998
40	0,4947837	0,3327689	0,0918457	0,7340262	0,2386834	0,3137543	0,2258938	0,1121606	0,0692454	0,1217207	0,1938779	0,0937317	0,3098769	0,1624022	0,0954893	0,0197737
60	0,3335218	0,3852772	0,1262358	0,7679418	0,2441245	0,4590107	0,2775349	0,1247704	0,0659478	0,1154339	0,2267696	0,1222444	0,3101082	0,1814167	0,1182129	0,0445879
80	0,2988924	0,3690508	0,0836746	0,6662827	0,2088579	0,4318623	0,3668279	0,0813812	0,0767310	0,1957583	0,1332777	0,1923631	0,3934612	0,2498737	0,0893075	0,0178918
100	0,3025513	0,4144675	0,0653424	0,7437035	0,2051993	0,5289604	0,2615644	0,0282418	0,0564735	0,2089306	0,1818116	0,1835931	0,3957571	0,3093843	0,0441974	0,0574719
120	0,2844178	0,4153846	0,0695206	0,6190162	0,3974292	0,6012313	0,2399112	0,0456755	0,0661754	0,2186096	0,2413008	0,2509854	0,5174035	0,2775816	0,0727128	0,0167593
140	0,3369269	0,4645841	0,0923202	0,7733959	0,3146992	0,6130838	0,2797839	0,0722478	0,0824540	0,2548989	0,1763719	0,2014675	0,5757044	0,4343549	0,1131634	0,0131996
160	0,2824737	0,4480789	0,0663732	0,6273628	0,3954694	0,4623009	0,2921215	0,0632186	0,0885647	0,2973500	0,2043112	0,2492666	0,4597677	0,3646715	0,0879123	0,0304615
180	0,2515772	0,5652168	0,0575202	0,6613571	0,2639422	0,4837698	0,3091455	0,0544887	0,0738804	0,2976187	0,1793420	0,2338327	0,5687471	0,4012561	0,0619590	0,0545638
200	0,3705688	0,4710050	0,0767187	0,7076888	0,1958474	0,4275570	0,3520604	0,0695329	0,0743085	0,3169191	0,1679338	0,1900588	0,4583635	0,3346358	0,0516629	0,0322791
220	0,3081072	0,5332243	0,0806279	0,7102913	0,2861563	0,5732150	0,3401621	0,0715138	0,0563290	0,3233971	0,1305469	0,2304556	0,5281117	0,2860801	0,0350695	0,0133600
240	0,3663310	0,4323930	0,1156894	0,7750321	0,2535737	0,4805683	0,2433990	0,0582650	0,0454441	0,2972761	0,1630749	0,2265785	0,5160398	0,3101534	0,0710154	0,0235080
260	0,3594471	0,3710762	0,0844185	0,6943134	0,2830047	0,5020843	0,2797830	0,0958232	0,0531262	0,3212494	0,1074443	0,1879259	0,5262867	0,3051576	0,0313795	0,0319497
280	0,2959749	0,4142501	0,0663740	0,6816428	0,3550728	0,5812911	0,3154235	0,0493785	0,0795619	0,2839017	0,1467198	0,2469617	0,5670567	0,1920877	0,0402831	0,0220114
300	0,3341810	0,4321741	0,0850760	0,7474088	0,3219570	0,5376167	0,2518539	0,0424883	0,0499975	0,2618319	0,1573721	0,2091564	0,5824627	0,2253669	0,0381221	0,0122781
320	0,2694522	0,4085427	0,1069431	0,6810689	0,2226185	0,5213656	0,2917097	0,0562905	0,0815092	0,3207836	0,1470296	0,2214541	0,6085357	0,2227006	0,0601183	0,0087888
340	0,4091061	0,4427782	0,1280685	0,6574816	0,2643642	0,5627907	0,2824898	0,0285356	0,0445115	0,3230890	0,1577934	0,2222309	0,4795871	0,1904744	0,0467425	0,0241975
360	0,3986762	0,4548011	0,1152098	0,5837649	0,2155724	0,4576422	0,2467444	0,0419831	0,0649006	0,2825708	0,1293296	0,2651394	0,4034137	0,2004372	0,0347341	0,0163532
380	0,3884051	0,4595528	0,0831225	0,6724446	0,2872443	0,4083999	0,2658083	0,0677467	0,0862381	0,2682397	0,1809897	0,1445313	0,4472190	0,2772623	0,0249248	0,0177791
400	0,3125127	0,5673990	0,0920645	0,5893886	0,2853335	0,4820845	0,3305795	0,0401582	0,0673913	0,3547043	0,1477144	0,1736069	0,5908997	0,2802803	0,0221884	0,0327379
420	0,3400793	0,4417006	0,0921833	0,6968573	0,3048325	0,4858822	0,2730214	0,0379368	0,0795698	0,2344470	0,1742230	0,2617325	0,4896602	0,2923676	0,0410766	0,0197320
440	0,2963541	0,3204946	0,0650471	0,6880915	0,1672634	0,6215831	0,3607775	0,0400804	0,0863771	0,2814628	0,0878073	0,2375612	0,4836885	0,1880741	0,0339031	0,0331791
460	0,3241457	0,3654769	0,0965219	0,6404251	0,3370840	0,5810535	0,2839529	0,0422516	0,0477896	0,2904597	0,0958526	0,2348297	0,4122527	0,1797581	0,0619993	0,0056635
480	0,3171609	0,4287937	0,1009536	0,6719819	0,3191933	0,5648922	0,2679242	0,0375827	0,0972222	0,2833748	0,1149455	0,1731801	0,4442683	0,1271900	0,0370554	0,0313156
500	0,3239178	0,3197240	0,1081310	0,7534932	0,2595311	0,5473523	0,3794718	0,0791217	0,0622720	0,2402668	0,0968716	0,2785599	0,5338449	0,1740971	0,0449456	0,0287455
520	0,3418499	0,4146750	0,0713901	0,6033327	0,2819385	0,6460471	0,3689194	0,0237054	0,0958041	0,3077564	0,0740677	0,1753271	0,5166547	0,2022839	0,0630443	0,0204014
540	0,2372829	0,4545495	0,0827487	0,6368176	0,2539658	0,5504363	0,2955684	0,0701835	0,0559717	0,3309110	0,1678356	0,1862055	0,4266125	0,2585061	0,1060797	0,0683035
560	0,3465637	0,3619172	0,0880514	0,7039472	0,2862469	0,4841203	0,4227713	0,0376324	0,0614782	0,3284286	0,1850124	0,2053548	0,5271856	0,2226494	0,0238532	0,0457172
580	0,6917408	0,4853096	0,2198391	0,6724968	0,2391967	0,5308591	0,1342594	0,0728499	0,4158003	0,4135196	0,1286406	0,1466011	0,5117259	0,2896071	0,0427925	0,0159653
600	0,6349792	0,4598693	0,1856611	0,7155022	0,2517688	0,4881915	0,0834289	0,0522204	0,4696931	0,2831696	0,1217571	0,1069552	0,5190362	0,3155366	0,0626848	0,0318092
620	0,5787532	0,4386883	0,1989033	0,6675753	0,2638567	0,3779016	0,0352909	0,0587174	0,4302895	0,2259615	0,2182048	0,1051703	0,3838138	0,2334603	0,0731645	0,0518931
640	0,8702503	0,5771440	0,2869376	0,6252877	0,2195343	0,3598215	0,0135618	0,0547209	0,4033988	0,1953214	0,2289279	0,0729907	0,4859948	0,2807468	0,0699692	0,0183740
660	0,7109179	0,3754208	0,2251983	0,7456469	0,2995436	0,3048529	0,0206665	0,0691751	0,3897502	0,1462230	0,1920274	0,1078001	0,4537301	0,3188083	0,1161149	0,0349686
680	0,6979928	0,4310827	0,1605838	0,7376822	0,2365367	0,3477353	0,0068399	0,0690650	0,3380578	0,1039698	0,2879625	0,0355981	0,4081191	0,1510745	0,0704439	0,0519887
700	0,7943119	0,2790824	0,1761948	0,6450973	0,2365663	0,3259636	0,0031629	0,0758513	0,2754081	0,0836341	0,3093567	0,0404191	0,3397956	0,1602128	0,1292956	0,0291407
720	0,7081689	0,4620772	0,2187088	0,7440154	0,2235028	0,3037861	0,0093114	0,0657785	0,3564465	0,0839009	0,2650915	0,0560999	0,2443690	0,1674183	0,1061755	0,0272990
740	0,6986091	0,4450040	0,2110189	0,7934003	0,2840525	0,3121668	0,0103213	0,1089475	0,2655968	0,0684491	0,2338466	0,0210500	0,4069754	0,1500236	0,1682429	0,0257215
760	0,7858704	0,5116175	0,2520976	0,6450400	0,3178654	0,3117316	0,0028028	0,0550345	0,2016505	0,0606803	0,2005479	0,0116147	0,2748151	0,1242386	0,1489821	0,0477688
780	0,7269713	0,4211536	0,1967001	0,6539245	0,2034017	0,2772403	0,0127518	0,0685785	0,3529776	0,0988854	0,1977122	0,0065570	0,3234545	0,1102408	0,0997347	0,0335849
800	0,7645580	0,3823135	0,2562196	0,6920951	0,2897782	0,3394381	0,0008617	0,1047416	0,1590957	0,0818586	0,2495823	0,0161151	0,3819481	0,1297462	0,1416313	0,0515831
820	0,8533315	0,3800887	0,1299072	0,6653350	0,3375180	0,2691294	0,0025875	0,0721733	0,1599141	0,0726384	0,2391593	0,0238585	0,2289808	0,0821994	0,1265406	0,0190965
840	0,6991389	0,4163135	0,2082682	0,6602266	0,2672190	0,3738870	0,0118784	0,0820373	0,2701774	0,0649944	0,2969060	0,0191429	0,3405713	0,1186299	0,1318830	0,0241579
860	0,6935979	0,4021954	0,2002047	0,6565153	0,2686989	0,4277063	0,0158061	0,1110726	0,2378158	0,0791302	0,3087845	0,0115139	0,3742810	0,1199117	0,1653044	0,0378355
880	0,6440982	0,3962670	0,1663363	0,6453997	0,2198923	0,3430097	0,0184726	0,1451649	0,2075184	0,0630064	0,2988728	0,0128195	0,3976795	0,1051639	0,1640620	0,0578888
900	0,7112638	0,4443193	0,2175397	0,6846816	0,1793501	0,3447720	0,0100505	0,1043066	0,1746714	0,0662509	0,3658088	0,0297828	0,2050542	0,1580758	0,1556058	0,0466616
920	0,6504538	0,5386087	0,1641204	0,8101620	0,2384025	0,3968623	0,0071952	0,0848188	0,2083529	0,0815142	0,3408547	0,0124944	0,2221516	0,1286594	0,2130196	0,0518612
940	0,6905087	0,5388045	0,1750851	0,7952542	0,2286587	0,3920441	0,0239406	0,1506541	0,1534137	0,0520220	0,2584859	0,0241965	0,2940848	0,0687640	0,1401063	0,0456153
960	0,7031022	0,4391225	0,2107389	0,7648732	0,2943191	0,2940454	0,0076633	0,0946497	0,1742987	0,0616665	0,3150424	0,0157053	0,3218201	0,0905466	0,1819070	0,0525439
980	0,8756825	0,4001542	0,1823721	0,7375155	0,3432812	0,3200858	0,0039065	0,1080314	0,1993112	0,0808396	0,3726743	0,0136330	0,2839714	0,1403066	0,1594255	0,0434780
1000	0,8407489	0,5255442	0,2053230	0,8037182	0,2603287	0,3470391	0,0020192	0,0931190	0,1767317	0,0684409	0,3147032	0,0170142	0,2954168	0,1207177	0,1905931	0,0533245
1020	0,7185984	0,4078828	0,2649209	0,8261387	0,3421941	0,3927142	0,0098946	0,0915635	0,1760413	0,0879124	0,2933881	0,0100945	0,3124623	0,0907221	0,1294686	0,0241346
1040	0,6557044	0,3862133	0,1637167	0,6232354	0,2681676	0,3024692	0,0041840	0,0888112	0,1631232	0,0770314	0,2908351	0,0247906	0,2046531	0,1105396	0,1464159	0,0338008
1060	0,6782638	0,3770921	0,2309709	0,7378245	0,2021896	0,4222571	0,0025141	0,0656208	0,2278963	0,1086810	0,3110926	0,0162883	0,3060038	0,1109147	0,1082396	0,0371151
1080	0,7400312	0,3236193	0,2221826	0,7912749	0,2455191	0,4378601	0,0041456	0,0654371	0,2347051	0,1204125	0,4204053	0,0137234	0,3087705	0,1750052	0,1154921	0,0226966
1100	0,6637309	0,4709410	0,1666002	0,6782901	0,2864228	0,3602235	0,0029017	0,0809014	0,3078997	0,0869886	0,2840010	0,0167568	0,3353197	0,1774922	0,1044135	0,0228711

0	0,7402816	0,4230991	0,1828569	0,8122522	0,2238154	0,3698377	0,0080815	0,0962029	0,2835194	0,0501978	0,2700326	0,0120230	0,3344252	0,1054614	0,1440003	0,0462019
20	0,8275371	0,3477145	0,1778364	0,7643315	0,2079642	0,2536455	0,0111284	0,2466377	0,1186916	0,1299963	0,2458341	0,0108653	0,3257164	0,0854867	0,1173991	0,0315721
40	0,8116174	0,5510810	0,1385871	0,7921824	0,2427859	0,2662365	0,0069956	0,3076186	0,1393780	0,1055524	0,2399112	0,0117172	0,3195894	0,1017556	0,1674490	0,0150567
60	0,6928983	0,4243143	0,1282793	0,7583007	0,2857211	0,3348899	0,0039465	0,2915646	0,1475173	0,0714039	0,3098691	0,0231747	0,2752595	0,0611425	0,1087492	0,0414629
80	0,7252735	0,3692222	0,1894101	0,5409887	0,2112910	0,2800796	0,0075839	0,4384809	0,1875817	0,1041303	0,2872742	0,0367152	0,2719384	0,1018724	0,1274875	0,0374783
100	0,7045961	0,3223009	0,1612491	0,6873173	0,2095560	0,2869818	0,0132478	0,4463165	0,1279331	0,0857282	0,2617556	0,0150059	0,2957521	0,0609081	0,1350710	0,0487899
120	0,8283912	0,4197670	0,2171428	0,6739024	0,2799771	0,2555293	0,0118218	0,4002966	0,1999711	0,0769075	0,2781653	0,0145780	0,4045661	0,1023589	0,1637159	0,0533601
140	0,6366136	0,3543592	0,2319561	0,7518891	0,2870274	0,4326732	0,0074453	0,4695142	0,1541390	0,1272804	0,3341762	0,0277851	0,3432813	0,1450375	0,2052640	0,0630366
160	0,7386544	0,3905691	0,2019308	0,7858864	0,2708706	0,4519103	0,0072799	0,4600739	0,2093136	0,1024413	0,3537233	0,0080569	0,4299028	0,1532855	0,1677241	0,0380385
180	0,6702167	0,4202383	0,2544696	0,6392112	0,2327966	0,3973263	0,0071444	0,4576084	0,1915014	0,0553824	0,2440658	0,0111950	0,3257451	0,1507273	0,1339939	0,0411763
200	0,8555328	0,3645129	0,1992017	0,7292528	0,1859327	0,2963589	0,0156373	0,4716661	0,2049281	0,1238995	0,3342732	0,0188263	0,3438003	0,1030793	0,1366559	0,0241960
220	0,8467147	0,3737632	0,1740933	0,7278651	0,3199108	0,3261454	0,0145639	0,4610229	0,1791158	0,0749030	0,2616400	0,0076060	0,4383925	0,0848284	0,1080469	0,0161622
240	0,8404400	0,5119902	0,1623037	0,7604955	0,3077925	0,3318903	0,0075616	0,3431678	0,2350788	0,0725282	0,1964783	0,0134919	0,3029559	0,0926952	0,0918409	0,0475448
260	0,9420965	0,3574693	0,1727609	0,7151440	0,3175592	0,2340005	0,0053571	0,4697416	0,1729075	0,0780351	0,2753859	0,0069635	0,3095579	0,0945351	0,1427665	0,0298868
280	0,7284536	0,4107551	0,1502664	0,6400841	0,3266996	0,3550021	0,0058880	0,4310871	0,1674448	0,1162528	0,2202330	0,0198093	0,3438774	0,1055948	0,1596546	0,0362768
300	0,9830159	0,4271857	0,2360548	0,5823509	0,2073811	0,3168030	0,0101876	0,3685801	0,1739360	0,1173009	0,1998953	0,0509105	0,3306381	0,0971784	0,1142487	0,0650393
320	0,8131788	0,5084342	0,1794312	0,7240230	0,2205130	0,3291166	0,0053914	0,4278655	0,1412084	0,0828522	0,1846158	0,0134751	0,3367949	0,0785079	0,1216520	0,0358095
340	0,6231226	0,4597653	0,2276707	0,8460150	0,2732956	0,2820434	0,0018244	0,4136894	0,1877023	0,1010549	0,2266519	0,0229592	0,3056458	0,0893520	0,1020762	0,0243276
360	0,7445053	0,4286783	0,1643317	0,6312259	0,3578350	0,2983507	0,0082853	0,4654702	0,1953800	0,0855865	0,2424067	0,0053191	0,3644557	0,0541147	0,0887298	0,0550377
380	0,7537966	0,3730365	0,1672797	0,6969426	0,2087213	0,3973102	0,0027395	0,3517795	0,1998241	0,1162611	0,2355815	0,0017046	0,2832760	0,1270817	0,1309390	0,0467862
400	0,6622010	0,4362835	0,1195103	0,7306041	0,3234565	0,3723660	0,0006747	0,4048983	0,1894639	0,0956204	0,2146624	0,0109606	0,3510984	0,1231120	0,1180433	0,0564745
420	0,9968010	0,3459762	0,1163022	0,8222691	0,2689398	0,2926501	0,0094984	0,4068531	0,2111477	0,1318470	0,1987702	0,0140583	0,3162081	0,1286293	0,1447770	0,0537831
440	0,7843764	0,3178918	0,1217270	0,7061145	0,2116261	0,3483208	0,0097308	0,3574828	0,2311242	0,1183810	0,2762271	0,0107301	0,2988336	0,1366521	0,1186886	0,0171770
460	0,7885844	0,4912947	0,1654024	0,7721231	0,3046432	0,2974344	0,0114806	0,5827975	0,2231945	0,0591045	0,2150899	0,0030227	0,2845784	0,1341435	0,1711015	0,0320537
480	0,7246506	0,5081266	0,1791578	0,6680020	0,3295924	0,3018591	0,0172956	0,5195697	0,2348407	0,0908759	0,2380686	0,0069428	0,2956773	0,0840968	0,1331620	0,0270644
500	0,8593340	0,3892875	0,2196053	0,6235287	0,3257757	0,3759046	0,0025668	0,4042375	0,2325341	0,0788311	0,2359682	0,0024700	0,3104651	0,1728347	0,1393053	0,0365173
520	0,9451807	0,3908698	0,1600217	0,6396815	0,2214340	0,4301822	0,0016593	0,4236839	0,2085692	0,0741303	0,2384912	0,0131610	0,3839265	0,1124713	0,0987327	0,0450694
540	0,8880429	0,3869483	0,1896282	0,6434368	0,1842223	0,3636115	0,0048110	0,4030273	0,1316467	0,1126053	0,3195597	0,0137926	0,2590871	0,1673498	0,1148400	0,0487119
560	0,7488600	0,3856320	0,1802195	0,8786861	0,2910713	0,3784802	0,0024389	0,4142718	0,1708239	0,0528146	0,2954902	0,0125552	0,4234856	0,1282758	0,0922506	0,0683193
580	0,8376814	0,5473488	0,1877580	0,7551082	0,2837791	0,2636901	0,0084788	0,3193007	0,1931326	0,0570100	0,2727294	0,0227002	0,3517329	0,1081584	0,1448422	0,0111612
600	0,7478717	0,3467919	0,1559455	0,7452670	0,2545600	0,2678298	0,0020287	0,1856787	0,2122353	0,0593945	0,3079195	0,0117385	0,4149993	0,1605511	0,1198348	0,0147417
620	0,6988038	0,3904043	0,2136796	0,5682687	0,2763116	0,2832366	0,0090086	0,1359290	0,2086948	0,0914941	0,2860032	0,0230593	0,2495282	0,1051841	0,1182894	0,0135956
640	0,7228259	0,4519585	0,1466859	0,6429998	0,2247680	0,3429801	0,0059727	0,1481387	0,2103763	0,0800437	0,3607562	0,0301499	0,3370459	0,1478182	0,1560908	0,0334183
660	0,6749262	0,3372092	0,1793280	0,6199915	0,3234502	0,2728878	0,0187876	0,1398268	0,1936449	0,1000508	0,2793692	0,0185748	0,3092872	0,1120198	0,1530779	0,0132246
680	0,6559568	0,2810887	0,1898368	0,6311557	0,2934264	0,3393991	0,0175328	0,0925769	0,2029762	0,0594608	0,3342677	0,0205888	0,3657657	0,1384498	0,1237050	0,0348806
700	0,8387471	0,3021714	0,1957079	0,7099245	0,3411158	0,3991532	0,0086245	0,0700469	0,1868863	0,0427831	0,2671455	0,0047783	0,3365968	0,1706864	0,1172145	0,0176655
720	0,9573181	0,3140717	0,2207846	0,5593646	0,2105228	0,4242779	0,0109040	0,0675939	0,1914657	0,0657629	0,2630427	0,0049106	0,3025474	0,0981384	0,0614455	0,0486903
740	0,8275500	0,3326054	0,1754272	0,6359043	0,2568108	0,3285376	0,0058066	0,0589296	0,2640289	0,0586095	0,2726480	0,0077947	0,3160537	0,1636847	0,1117705	0,0322282
760	0,7568980	0,3027285	0,2006527	0,7686767	0,2295651	0,3101752	0,0147826	0,0674764	0,1219911	0,0817210	0,1548653	0,0153864	0,3021389	0,0922031	0,0977177	0,0113932
780	0,7804361	0,3730748	0,1784078	0,7540381	0,2695062	0,2525849	0,0033631	0,0888368	0,1864281	0,1197356	0,2099284	0,0085154	0,3058057	0,1235659	0,0950037	0,0319084
800	0,9366302	0,4864536	0,2162822	0,6593687	0,2897695	0,3892557	0,0023061	0,0649705	0,2537417	0,0611053	0,2123508	0,0098838	0,2220335	0,1202883	0,1525981	0,0202559
820	0,6979443	0,5125652	0,1599026	0,7435646	0,3026686	0,3478633	0,0020585	0,0495340	0,1508384	0,0417222	0,3120077	0,0162721	0,2229353	0,1794525	0,0793200	0,0389045
840	0,6625227	0,3878215	0,2591619	0,6249592	0,3076239	0,3940927	0,0074685	0,1093557	0,2126128	0,0768976	0,2930369	0,0175424	0,2850801	0,1178549	0,1404590	0,0422479
860	0,7159677	0,3528600	0,2220030	0,7403083	0,2695526	0,3475832	0,0019469	0,0908071	0,1972790	0,0533296	0,2049339	0,0130772	0,3081336	0,0845307	0,1604294	0,0358599
880	0,7166157	0,3728906	0,2305885	0,7352464	0,1802814	0,2694055	0,0227373	0,1013714	0,2503645	0,0371737	0,2604001	0,0157602	0,3136707	0,0897109	0,1191224	0,0586227
900	0,7942420	0,4813954	0,2708948	0,7246192	0,3511473	0,3867949	0,0052135	0,0991274	0,1969352	0,0778690	0,3430445	0,0058415	0,2300268	0,1028046	0,1612381	0,0433995
920	0,8223549	0,4805017	0,1631116	0,6736408	0,3140058	0,3315330	0,0178091	0,0620983	0,1236114	0,0618944	0,2731734	0,0066204	0,2345336	0,1166904	0,1332062	0,0404219
940	0,7605816	0,5114796	0,1587670	0,6699023	0,2762665	0,3128975	0,0052696	0,0756700	0,1117313	0,0674203	0,2747751	0,0059596	0,3587512	0,1284146	0,2095361	0,0356934
960	0,7091325	0,4195003	0,1913015	0,6654175	0,1970746	0,3132127	0,0093307	0,0927770	0,1182640	0,0950961	0,2684107	0,0228048	0,2708023	0,1111101	0,1171779	0,0203704
980	0,6962678	0,4247381	0,1616097	0,5907211	0,2806043	0,3355767	0,0043338	0,0640658	0,1641803	0,0969274	0,2658720	0,0158264	0,2927289	0,1144377	0,1023515	0,0436614
1000	0,6889884	0,3258049	0,1814859	0,5777876	0,2347321	0,3582049	0,0092726	0,0685604	0,1647956	0,1207317	0,2151089	0,0077685	0,2693228	0,1308167	0,1730983	0,0165919
1020	0,7650407	0,3950982	0,2196744	0,6886684	0,2390728	0,4960626	0,0040844	0,0554743	0,2619243	0,0582222	0,2748086	0,0173248	0,2884340	0,0974146	0,1069272	0,0397030
1040	0,7255042	0,3654348	0,2175061	0,7680408	0,2240282	0,4178045	0,0119233	0,0494865	0,1498704	0,0625432	0,1952788	0,0087258	0,2495406	0,0903766	0,0570163	0,0251306
1060	0,6348342	0,4560982	0,2024928	0,5657869	0,3460982	0,3094364	0,0195106	0,0920448	0,2401350	0,0384099	0,2332558	0,0095385	0,2730563	0,0869910	0,1281800	0,0168840
1080	0,7156695	0,4052929	0,2117753	0,7808873	0,2439095	0,2994445	0,0092648	0,0557722	0,2152153	0,0862980	0,2045536	0,0121009	0,2648330	0,1322006	0,1508383	0,0342643
1100	0,7371625	0,3713716	0,1868574	0,8052872	0,2832260	0,3706677	0,0074969	0,0565984	0,2036077	0,0615850	0,2284984	0,0066049	0,3387544	0,1153240	0,0978131	0,0607564

