"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
500	0,2582847	0,9949637	0,6700287	0,9759051	0,0212108	0,5675913	0,8567770	0,0749149	0,4200956	0,8380581	0,8402782	0,1515031	0,5937609	0,8534953	0,9967246	0,1553054
520	0,2582846	0,9949661	0,6700287	0,9759054	0,0212108	0,5675917	0,8567793	0,0749168	0,4200956	0,8380581	0,8402785	0,1515029	0,5937609	0,8534953	0,9967246	0,1553054
540	0,2582845	0,9949672	0,6700287	0,9759057	0,0212108	0,5675919	0,8567808	0,0749181	0,4200956	0,8380581	0,8402787	0,1515027	0,5937609	0,8534953	0,9967246	0,1553054
560	0,2582845	0,9949677	0,6700287	0,9759058	0,0212108	0,5675921	0,8567817	0,0749190	0,4200956	0,8380581	0,8402788	0,1515027	0,5937609	0,8534953	0,9967247	0,1553054
580	0,5882999	0,9934990	0,6700287	0,9289909	0,0212108	0,3721668	0,6815476	0,0531609	0,4200956	0,5842466	0,4839819	0,3676501	0,5937609	0,8534953	0,9954878	0,1553054
600	0,7708812	0,9801718	0,6700287	0,9078808	0,0212108	0,2562932	0,5698120	0,0381906	0,4200956	0,4668593	0,2809069	0,4918604	0,5937609	0,8534953	0,9946740	0,1553054
620	0,8709722	0,9377278	0,6700287	0,8970436	0,0212108	0,1875883	0,4985655	0,0278906	0,4200956	0,4125679	0,1651622	0,5632384	0,5937609	0,8534953	0,9941385	0,1553054
640	0,9249114	0,8660825	0,6700287	0,8906243	0,0212108	0,1468510	0,4531361	0,0208039	0,4200956	0,3874582	0,0991924	0,6042562	0,5937609	0,8534953	0,9937862	0,1553054
660	0,9533958	0,7858732	0,6700287	0,8863512	0,0212108	0,1226967	0,4241687	0,0159281	0,4200956	0,3758451	0,0615922	0,6278272	0,5937609	0,8534953	0,9935544	0,1553054
680	0,9681432	0,7154874	0,6700287	0,8832868	0,0212108	0,1083749	0,4056981	0,0125734	0,4200956	0,3704740	0,0401615	0,6413724	0,5937609	0,8534953	0,9934019	0,1553054
700	0,9756321	0,6625149	0,6700287	0,8809997	0,0212108	0,0998830	0,3939206	0,0102652	0,4200956	0,3679899	0,0279469	0,6491563	0,5937609	0,8534953	0,9933016	0,1553054
720	0,9793597	0,6271793	0,6700287	0,8792600	0,0212108	0,0948480	0,3864108	0,0086771	0,4200956	0,3668410	0,0209851	0,6536293	0,5937609	0,8534953	0,9932355	0,1553054
740	0,9811762	0,6064396	0,6700287	0,8779255	0,0212108	0,0918625	0,3816223	0,0075845	0,4200956	0,3663097	0,0170171	0,6561997	0,5937609	0,8534953	0,9931921	0,1553054
760	0,9820421	0,5963512	0,6700287	0,8768983	0,0212108	0,0900924	0,3785690	0,0068327	0,4200956	0,3660639	0,0147556	0,6576768	0,5937609	0,8534953	0,9931635	0,1553054
780	0,9824459	0,5932071	0,6700287	0,8761069	0,0212108	0,0890428	0,3766221	0,0063155	0,4200956	0,3659502	0,0134665	0,6585257	0,5937609	0,8534953	0,9931447	0,1553054
800	0,9826300	0,5940254	0,6700287	0,8754969	0,0212108	0,0884205	0,3753806	0,0059596	0,4200956	0,3658977	0,0127319	0,6590135	0,5937609	0,8534953	0,9931323	0,1553054
820	0,9827119	0,5966779	0,6700287	0,8750268	0,0212108	0,0880515	0,3745891	0,0057147	0,4200956	0,3658734	0,0123131	0,6592938	0,5937609	0,8534953	0,9931242	0,1553054
840	0,9827469	0,5998170	0,6700287	0,8746647	0,0212108	0,0878327	0,3740843	0,0055462	0,4200956	0,3658621	0,0120745	0,6594549	0,5937609	0,8534953	0,9931188	0,1553054
860	0,9827605	0,6027067	0,6700287	0,8743858	0,0212108	0,0877029	0,3737625	0,0054303	0,4200956	0,3658569	0,0119384	0,6595474	0,5937609	0,8534953	0,9931153	0,1553054
880	0,9827645	0,6050327	0,6700287	0,8741710	0,0212108	0,0876260	0,3735573	0,0053506	0,4200956	0,3658545	0,0118609	0,6596006	0,5937609	0,8534953	0,9931130	0,1553054
900	0,9827642	0,6067355	0,6700287	0,8740057	0,0212108	0,0875804	0,3734264	0,0052957	0,4200956	0,3658534	0,0118167	0,6596312	0,5937609	0,8534953	0,9931115	0,1553054
920	0,9827622	0,6078865	0,6700287	0,8738784	0,0212108	0,0875534	0,3733430	0,0052580	0,4200956	0,3658529	0,0117915	0,6596488	0,5937609	0,8534953	0,9931105	0,1553054
940	0,9827596	0,6086062	0,6700287	0,8737804	0,0212108	0,0875373	0,3732898	0,0052320	0,4200956	0,3658527	0,0117772	0,6596588	0,5937609	0,8534953	0,9931098	0,1553054
960	0,9827570	0,6090188	0,6700287	0,8737050	0,0212108	0,0875278	0,3732559	0,0052141	0,4200956	0,3658525	0,0117690	0,6596646	0,5937609	0,8534953	0,9931094	0,1553054
980	0,9827548	0,6092294	0,6700287	0,8736470	0,0212108	0,0875222	0,3732342	0,0052018	0,4200956	0,3658525	0,0117643	0,6596680	0,5937609	0,8534953	0,9931091	0,1553054
1000	0,9827529	0,6093176	0,6700287	0,8736023	0,0212108	0,0875189	0,3732205	0,0051934	0,4200956	0,3658525	0,0117617	0,6596699	0,5937609	0,8534953	0,9931089	0,1553054
1020	0,9827515	0,6093385	0,6700287	0,8735680	0,0212108	0,0875169	0,3732117	0,0051875	0,4200956	0,3658525	0,0117601	0,6596710	0,5937609	0,8534953	0,9931088	0,1553054
1040	0,9827504	0,6093272	0,6700287	0,8735415	0,0212108	0,0875157	0,3732061	0,0051835	0,4200956	0,3658525	0,0117593	0,6596716	0,5937609	0,8534953	0,9931087	0,1553054
1060	0,9827497	0,6093044	0,6700287	0,8735212	0,0212108	0,0875150	0,3732025	0,0051808	0,4200956	0,3658525	0,0117588	0,6596720	0,5937609	0,8534953	0,9931086	0,1553054
1080	0,9827492	0,6092808	0,6700287	0,8735055	0,0212108	0,0875146	0,3732002	0,0051789	0,4200956	0,3658524	0,0117585	0,6596722	0,5937609	0,8534953	0,9931086	0,1553054
1100	0,9827488	0,6092611	0,6700287	0,8734935	0,0212108	0,0875143	0,3731987	0,0051776	0,4200956	0,3658524	0,0117583	0,6596723	0,5937609	0,8534953	0,9931086	0,1553054

0	0,9827484	0,6092280	0,6700277	0,8724777	0,0212108	0,0875140	0,3731965	0,0051747	0,4200959	0,3658530	0,0117581	0,6596712	0,5937642	0,8534952	0,9930908	0,1553088
20	0,9827483	0,6092213	0,6700283	0,9475193	0,0212108	0,0875140	0,3731961	0,0051747	0,4200954	0,3658523	0,0117581	0,6294502	0,7062781	0,8534949	0,9930968	0,1553077
40	0,9827483	0,6092195	0,6700286	0,9783324	0,0212108	0,0875140	0,3731960	0,0051747	0,4200952	0,3658521	0,0117581	0,6120836	0,7746112	0,8534947	0,9931008	0,1553069
60	0,9827483	0,6092202	0,6700288	0,9909885	0,0212108	0,0875140	0,3731959	0,0051747	0,4200952	0,3658521	0,0117581	0,6021036	0,8161119	0,8534948	0,9931035	0,1553064
80	0,9827483	0,6092218	0,6700288	0,9961892	0,0212108	0,0875140	0,3731959	0,0051747	0,4200953	0,3658522	0,0117581	0,5963686	0,8413165	0,8534949	0,9931052	0,1553061
100	0,9827483	0,6092235	0,6700288	0,9983277	0,0212108	0,0875140	0,3731960	0,0051747	0,4200954	0,3658523	0,0117581	0,5930728	0,8566240	0,8534950	0,9931063	0,1553059
120	0,9827484	0,6092250	0,6700288	0,9992081	0,0212108	0,0875140	0,3731960	0,0051747	0,4200955	0,3658523	0,0117581	0,5911789	0,8659207	0,8534951	0,9931071	0,1553057
140	0,9827484	0,6092261	0,6700288	0,9995711	0,0212108	0,0875140	0,3731961	0,0051747	0,4200955	0,3658524	0,0117581	0,5900905	0,8715669	0,8534952	0,9931076	0,1553056
160	0,9827484	0,6092269	0,6700288	0,9997211	0,0212108	0,0875140	0,3731961	0,0051747	0,4200956	0,3658524	0,0117581	0,5894651	0,8749960	0,8534952	0,9931079	0,1553055
180	0,9827484	0,6092273	0,6700288	0,9997834	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5891057	0,8770786	0,8534953	0,9931081	0,1553055
200	0,9827484	0,6092276	0,6700288	0,9998095	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658525	0,0117581	0,5888991	0,8783434	0,8534953	0,9931083	0,1553054
220	0,9827484	0,6092277	0,6700287	0,9998205	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658525	0,0117581	0,5887805	0,8791115	0,8534953	0,9931084	0,1553054
240	0,9827484	0,6092277	0,6700287	0,9998252	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658525	0,0117581	0,5887122	0,8795780	0,8534953	0,9931084	0,1553054
260	0,9827484	0,6092277	0,6700287	0,9998273	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658525	0,0117581	0,5886731	0,8798614	0,8534953	0,9931085	0,1553054
280	0,9827484	0,6092277	0,6700287	0,9998282	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658525	0,0117581	0,5886505	0,8800335	0,8534953	0,9931085	0,1553054
300	0,9827484	0,6092277	0,6700287	0,9998286	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886376	0,8801380	0,8534953	0,9931085	0,1553054
320	0,9827484	0,6092277	0,6700287	0,9998288	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886302	0,8802014	0,8534953	0,9931085	0,1553054
340	0,9827484	0,6092277	0,6700287	0,9998290	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886259	0,8802400	0,8534953	0,9931085	0,1553054
360	0,9827484	0,6092276	0,6700287	0,9998290	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886234	0,8802634	0,8534953	0,9931085	0,1553054
380	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886220	0,8802776	0,8534953	0,9931085	0,1553054
400	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886212	0,8802862	0,8534953	0,9931085	0,1553054
420	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886207	0,8802915	0,8534953	0,9931085	0,1553054
440	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886205	0,8802947	0,8534953	0,9931085	0,1553054
460	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886203	0,8802966	0,8534953	0,9931085	0,1553054
480	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886202	0,8802978	0,8534953	0,9931085	0,1553054
500	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886202	0,8802985	0,8534953	0,9931085	0,1553054
520	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886201	0,8802989	0,8534953	0,9931085	0,1553054
540	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886201	0,8802992	0,8534953	0,9931085	0,1553054
560	0,9827484	0,6092276	0,6700287	0,9998291	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,5886201	0,8802994	0,8534953	0,9931085	0,1553054
580	0,9827484	0,6092276	0,6700287	0,9415002	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6188419	0,7677840	0,8534953	0,9931085	0,1553054
600	0,9827484	0,6092276	0,6700287	0,9153729	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6362090	0,6994502	0,8534953	0,9931085	0,1553054
620	0,9827484	0,6092276	0,6700287	0,9020684	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6461891	0,6579490	0,8534953	0,9931085	0,1553054
640	0,9827484	0,6092276	0,6700287	0,8942502	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6519242	0,6327442	0,8534953	0,9931085	0,1553054
660	0,9827484	0,6092276	0,6700287	0,8890720	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6552199	0,6174366	0,8534953	0,9931085	0,1553054
680	0,9827484	0,6092276	0,6700287	0,8853660	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6571138	0,6081398	0,8534953	0,9931085	0,1553054
700	0,9827484	0,6092276	0,6700287	0,8826006	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6582021	0,6024936	0,8534953	0,9931085	0,1553054
720	0,9827484	0,6092276	0,6700287	0,8804957	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6588275	0,5990645	0,8534953	0,9931085	0,1553054
740	0,9827484	0,6092276	0,6700287	0,8788798	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6591869	0,5969819	0,8534953	0,9931085	0,1553054
760	0,9827484	0,6092276	0,6700287	0,8776350	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6593935	0,5957171	0,8534953	0,9931085	0,1553054
780	0,9827484	0,6092276	0,6700287	0,8766753	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6595121	0,5949490	0,8534953	0,9931085	0,1553054
800	0,9827484	0,6092276	0,6700287	0,8759352	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6595803	0,5944824	0,8534953	0,9931085	0,1553054
820	0,9827484	0,6092276	0,6700287	0,8753647	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596195	0,5941991	0,8534953	0,9931085	0,1553054
840	0,9827484	0,6092276	0,6700287	0,8749250	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596421	0,5940270	0,8534953	0,9931085	0,1553054
860	0,9827484	0,6092276	0,6700287	0,8745863	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596550	0,5939225	0,8534953	0,9931085	0,1553054
880	0,9827484	0,6092276	0,6700287	0,8743254	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596624	0,5938591	0,8534953	0,9931085	0,1553054
900	0,9827484	0,6092276	0,6700287	0,8741245	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596667	0,5938205	0,8534953	0,9931085	0,1553054
920	0,9827484	0,6092276	0,6700287	0,8739699	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596692	0,5937971	0,8534953	0,9931085	0,1553054
940	0,9827484	0,6092276	0,6700287	0,8738508	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596706	0,5937829	0,8534953	0,9931085	0,1553054
960	0,9827484	0,6092276	0,6700287	0,8737592	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596714	0,5937742	0,8534953	0,9931085	0,1553054
980	0,9827484	0,6092276	0,6700287	0,8736887	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596719	0,5937690	0,8534953	0,9931085	0,1553054
1000	0,9827484	0,6092276	0,6700287	0,8736344	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596721	0,5937658	0,8534953	0,9931085	0,1553054
1020	0,9827484	0,6092276	0,6700287	0,8735927	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596723	0,5937639	0,8534953	0,9931085	0,1553054
1040	0,9827484	0,6092276	0,6700287	0,8735605	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596724	0,5937627	0,8534953	0,9931085	0,1553054
1060	0,9827484	0,6092276	0,6700287	0,8735358	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596724	0,5937620	0,8534953	0,9931085	0,1553054
1080	0,9827484	0,6092276	0,6700287	0,8735168	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596724	0,5937616	0,8534953	0,9931085	0,1553054
1100	0,9827484	0,6092276	0,6700287	0,8735021	0,0212108	0,0875140	0,3731962	0,0051747	0,4200956	0,3658524	0,0117581	0,6596725	0,5937613	0,8534953	0,9931085	0,1553054

0	0,9827484	0,6092280	0,6700277	0,8724777	0,0212108	0,0875140	0,3731965	0,0051747	0,4200959	0,3658530	0,0117581	0,6596712	0,5937642	0,8534952	0,9930908	0,1553088
20	0,9827492	0,6008108	0,6700283	0,8727029	0,0212108	0,0875140	0,5532066	0,0051747	0,4449995	0,3658523	0,4019411	0,6596720	0,7486359	0,8534949	0,9930968	0,1553077
40	0,9827531	0,5961070	0,6700286	0,8728761	0,0212108	0,0875140	0,6679875	0,0051747	0,4560258	0,3658521	0,6243299	0,6596725	0,8426940	0,8534947	0,9931008	0,1553069
60	0,9827598	0,5938275	0,6700288	0,8730093	0,0212108	0,0875140	0,7411760	0,0051747	0,4609079	0,3658521	0,7510827	0,6596726	0,8998182	0,8534948	0,9931035	0,1553064
80	0,9827677	0,5929960	0,6700288	0,8731117	0,0212108	0,0875140	0,7878436	0,0051747	0,4630695	0,3658522	0,8233267	0,6596727	0,9345113	0,8534949	0,9931052	0,1553061
100	0,9827754	0,5929381	0,6700288	0,8731905	0,0212108	0,0875140	0,8176006	0,0051747	0,4640267	0,3658523	0,8645029	0,6596726	0,9555815	0,8534950	0,9931063	0,1553059
120	0,9827820	0,5932268	0,6700288	0,8732511	0,0212108	0,0875140	0,8365747	0,0051747	0,4644505	0,3658523	0,8879717	0,6596726	0,9683781	0,8534951	0,9931071	0,1553057
140	0,9827871	0,5936161	0,6700288	0,8732977	0,0212108	0,0875140	0,8486733	0,0051747	0,4646382	0,3658524	0,9013480	0,6596725	0,9761498	0,8534952	0,9931076	0,1553056
160	0,9827909	0,5939817	0,6700288	0,8733336	0,0212108	0,0875140	0,8563878	0,0051747	0,4647213	0,3658524	0,9089720	0,6596725	0,9808697	0,8534952	0,9931079	0,1553055
180	0,9827934	0,5942735	0,6700288	0,8733612	0,0212108	0,0875140	0,8613068	0,0051747	0,4647581	0,3658524	0,9133173	0,6596725	0,9837363	0,8534953	0,9931081	0,1553055
200	0,9827950	0,5944826	0,6700288	0,8733824	0,0212108	0,0875140	0,8644434	0,0051747	0,4647743	0,3658525	0,9157940	0,6596725	0,9854773	0,8534953	0,9931083	0,1553054
220	0,9827959	0,5946196	0,6700287	0,8733988	0,0212108	0,0875140	0,8664433	0,0051747	0,4647816	0,3658525	0,9172056	0,6596725	0,9865346	0,8534953	0,9931084	0,1553054
240	0,9827963	0,5947014	0,6700287	0,8734113	0,0212108	0,0875140	0,8677186	0,0051747	0,4647847	0,3658525	0,9180102	0,6596725	0,9871768	0,8534953	0,9931084	0,1553054
260	0,9827965	0,5947452	0,6700287	0,8734210	0,0212108	0,0875140	0,8685317	0,0051747	0,4647862	0,3658525	0,9184687	0,6596725	0,9875668	0,8534953	0,9931085	0,1553054
280	0,9827965	0,5947649	0,6700287	0,8734284	0,0212108	0,0875140	0,8690502	0,0051747	0,4647868	0,3658525	0,9187301	0,6596725	0,9878036	0,8534953	0,9931085	0,1553054
300	0,9827965	0,5947707	0,6700287	0,8734342	0,0212108	0,0875140	0,8693809	0,0051747	0,4647871	0,3658524	0,9188791	0,6596725	0,9879475	0,8534953	0,9931085	0,1553054
320	0,9827964	0,5947695	0,6700287	0,8734386	0,0212108	0,0875140	0,8695917	0,0051747	0,4647872	0,3658524	0,9189640	0,6596725	0,9880348	0,8534953	0,9931085	0,1553054
340	0,9827964	0,5947655	0,6700287	0,8734420	0,0212108	0,0875140	0,8697261	0,0051747	0,4647872	0,3658524	0,9190124	0,6596725	0,9880879	0,8534953	0,9931085	0,1553054
360	0,9827963	0,5947610	0,6700287	0,8734446	0,0212108	0,0875140	0,8698118	0,0051747	0,4647873	0,3658524	0,9190400	0,6596725	0,9881201	0,8534953	0,9931085	0,1553054
380	0,9827963	0,5947570	0,6700287	0,8734466	0,0212108	0,0875140	0,8698664	0,0051747	0,4647873	0,3658524	0,9190557	0,6596725	0,9881397	0,8534953	0,9931085	0,1553054
400	0,9827963	0,5947540	0,6700287	0,8734481	0,0212108	0,0875140	0,8699013	0,0051747	0,4647873	0,3658524	0,9190646	0,6596725	0,9881516	0,8534953	0,9931085	0,1553054
420	0,9827963	0,5947519	0,6700287	0,8734493	0,0212108	0,0875140	0,8699235	0,0051747	0,4647873	0,3658524	0,9190697	0,6596725	0,9881588	0,8534953	0,9931085	0,1553054
440	0,9827963	0,5947506	0,6700287	0,8734502	0,0212108	0,0875140	0,8699377	0,0051747	0,4647873	0,3658524	0,9190727	0,6596725	0,9881632	0,8534953	0,9931085	0,1553054
460	0,9827963	0,5947498	0,6700287	0,8734509	0,0212108	0,0875140	0,8699467	0,0051747	0,4647873	0,3658524	0,9190743	0,6596725	0,9881658	0,8534953	0,9931085	0,1553054
480	0,9827962	0,5947494	0,6700287	0,8734515	0,0212108	0,0875140	0,8699525	0,0051747	0,4647873	0,3658524	0,9190753	0,6596725	0,9881674	0,8534953	0,9931085	0,1553054
500	0,9827962	0,5947493	0,6700287	0,8734519	0,0212108	0,0875140	0,8699561	0,0051747	0,4647873	0,3658524	0,9190758	0,6596725	0,9881684	0,8534953	0,9931085	0,1553054
520	0,9827962	0,5947493	0,6700287	0,8734522	0,0212108	0,0875140	0,8699585	0,0051747	0,4647873	0,3658524	0,9190761	0,6596725	0,9881690	0,8534953	0,9931085	0,1553054
540	0,9827962	0,5947493	0,6700287	0,8734524	0,0212108	0,0875140	0,8699600	0,0051747	0,4647873	0,3658524	0,9190763	0,6596725	0,9881694	0,8534953	0,9931085	0,1553054
560	0,9827963	0,5947493	0,6700287	0,8734526	0,0212108	0,0875140	0,8699609	0,0051747	0,4647873	0,3658524	0,9190764	0,6596725	0,9881696	0,8534953	0,9931085	0,1553054
580	0,9827953	0,6032621	0,6700287	0,8734528	0,0212108	0,0875140	0,6899511	0,0051747	0,4398832	0,3658524	0,5288934	0,6596725	0,8332967	0,8534953	0,9931085	0,1553054
600	0,9827911	0,6079942	0,6700287	0,8734529	0,0212108	0,0875140	0,5751704	0,0051747	0,4288567	0,3658524	0,3065047	0,6596725	0,7392379	0,8534953	0,9931085	0,1553054
620	0,9827842	0,6102579	0,6700287	0,8734530	0,0212108	0,0875140	0,5019822	0,0051747	0,4239746	0,3658524	0,1797519	0,6596725	0,6821133	0,8534953	0,9931085	0,1553054
640	0,9827761	0,6110567	0,6700287	0,8734530	0,0212108	0,0875140	0,4553147	0,0051747	0,4218131	0,3658524	0,1075079	0,6596725	0,6474199	0,8534953	0,9931085	0,1553054
660	0,9827685	0,6110822	0,6700287	0,8734531	0,0212108	0,0875140	0,4255579	0,0051747	0,4208560	0,3658524	0,0663317	0,6596725	0,6263495	0,8534953	0,9931085	0,1553054
680	0,9827620	0,6107688	0,6700287	0,8734531	0,0212108	0,0875140	0,4065839	0,0051747	0,4204323	0,3658524	0,0428629	0,6596725	0,6135529	0,8534953	0,9931085	0,1553054
700	0,9827570	0,6103638	0,6700287	0,8734532	0,0212108	0,0875140	0,3944854	0,0051747	0,4202447	0,3658524	0,0294866	0,6596725	0,6057812	0,8534953	0,9931085	0,1553054
720	0,9827534	0,6099900	0,6700287	0,8734532	0,0212108	0,0875140	0,3867709	0,0051747	0,4201616	0,3658524	0,0218627	0,6596725	0,6010611	0,8534953	0,9931085	0,1553054
740	0,9827510	0,6096950	0,6700287	0,8734532	0,0212108	0,0875140	0,3818519	0,0051747	0,4201248	0,3658524	0,0175173	0,6596725	0,5981945	0,8534953	0,9931085	0,1553054
760	0,9827495	0,6094856	0,6700287	0,8734532	0,0212108	0,0875140	0,3787154	0,0051747	0,4201085	0,3658524	0,0150406	0,6596725	0,5964536	0,8534953	0,9931085	0,1553054
780	0,9827487	0,6093499	0,6700287	0,8734532	0,0212108	0,0875140	0,3767154	0,0051747	0,4201013	0,3658524	0,0136290	0,6596725	0,5953962	0,8534953	0,9931085	0,1553054
800	0,9827483	0,6092699	0,6700287	0,8734532	0,0212108	0,0875140	0,3754402	0,0051747	0,4200981	0,3658524	0,0128245	0,6596725	0,5947541	0,8534953	0,9931085	0,1553054
820	0,9827481	0,6092279	0,6700287	0,8734532	0,0212108	0,0875140	0,3746270	0,0051747	0,4200967	0,3658524	0,0123659	0,6596725	0,5943641	0,8534953	0,9931085	0,1553054
840	0,9827481	0,6092096	0,6700287	0,8734532	0,0212108	0,0875140	0,3741085	0,0051747	0,4200961	0,3658524	0,0121045	0,6596725	0,5941272	0,8534953	0,9931085	0,1553054
860	0,9827481	0,6092049	0,6700287	0,8734532	0,0212108	0,0875140	0,3737779	0,0051747	0,4200958	0,3658524	0,0119556	0,6596725	0,5939834	0,8534953	0,9931085	0,1553054
880	0,9827482	0,6092069	0,6700287	0,8734532	0,0212108	0,0875140	0,3735671	0,0051747	0,4200957	0,3658524	0,0118707	0,6596725	0,5938960	0,8534953	0,9931085	0,1553054
900	0,9827483	0,6092114	0,6700287	0,8734532	0,0212108	0,0875140	0,3734327	0,0051747	0,4200956	0,3658524	0,0118223	0,6596725	0,5938430	0,8534953	0,9931085	0,1553054
920	0,9827483	0,6092162	0,6700287	0,8734533	0,0212108	0,0875140	0,3733470	0,0051747	0,4200956	0,3658524	0,0117947	0,6596725	0,5938107	0,8534953	0,9931085	0,1553054
940	0,9827483	0,6092202	0,6700287	0,8734533	0,0212108	0,0875140	0,3732924	0,0051747	0,4200956	0,3658524	0,0117790	0,6596725	0,5937912	0,8534953	0,9931085	0,1553054
960	0,9827484	0,6092233	0,6700287	0,8734533	0,0212108	0,0875140	0,3732575	0,0051747	0,4200956	0,3658524	0,0117700	0,6596725	0,5937793	0,8534953	0,9931085	0,1553054
980	0,9827484	0,6092254	0,6700287	0,8734533	0,0212108	0,0875140	0,3732353	0,0051747	0,4200956	0,3658524	0,0117649	0,6596725	0,5937721	0,8534953	0,9931085	0,1553054
1000	0,9827484	0,6092267	0,6700287	0,8734533	0,0212108	0,0875140	0,3732211	0,0051747	0,4200956	0,3658524	0,0117620	0,6596725	0,5937677	0,8534953	0,9931085	0,1553054
1020	0,9827484	0,6092274	0,6700287	0,8734533	0,0212108	0,0875140	0,3732121	0,0051747	0,4200956	0,3658524	0,0117603	0,6596725	0,5937650	0,8534953	0,9931085	0,1553054
1040	0,9827484	0,6092278	0,6700287	0,8734533	0,0212108	0,0875140	0,3732063	0,0051747	0,4200956	0,3658524	0,0117594	0,6596725	0,5937634	0,8534953	0,9931085	0,1553054
1060	0,9827484	0,6092279	0,6700287	0,8734533	0,0212108	0,0875140	0,3732026	0,0051747	0,4200956	0,3658524	0,0117588	0,6596725	0,5937624	0,8534953	0,9931085	0,1553054
