"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
520	0,7651873	0,8269693	0,6494313	0,9002251	0,0343618	0,4586341	0,0859545	0,9623780	0,4199664	0,0630654	0,7492288	0,3445025	0,5250432	1,0008496	0,7208429	0,1112640
540	0,7572186	0,7287505	0,6325407	0,9230606	0,0379571	0,4739866	0,0658506	0,9497344	0,4736720	0,0630026	0,7215976	0,3677496	0,5402704	1,0132594	0,7406963	0,0928399
560	0,7316259	0,7898424	0,5770144	0,9225938	0,0328692	0,4456190	0,0712135	0,9132481	0,4370495	0,0492097	0,7312913	0,3837075	0,5210531	1,0216086	0,7740750	0,0705146
580	0,7016537	0,7830853	0,5444359	0,5523956	0,0419104	0,6445233	0,0830469	0,8774484	0,2555180	0,0313324	0,4529973	0,2064950	0,3956823	1,0326136	0,5025074	0,4532059
600	0,7833252	0,8110084	0,5720281	0,3423347	0,0483382	0,7368164	0,0773283	0,9356611	0,1948436	0,0407204	0,2896011	0,1147595	0,3298347	1,0893892	0,3508315	0,6823077
620	0,8229127	0,8564599	0,6408805	0,2067740	0,0477364	0,8201928	0,0835314	0,9196099	0,1470314	0,0511676	0,2178438	0,0698183	0,2522150	1,0744006	0,2285153	0,8394099
640	0,8063181	0,8237862	0,6146352	0,1510707	0,0393558	0,8662099	0,0983167	0,9414253	0,0951360	0,0462100	0,1470919	0,0380229	0,2110200	0,9704554	0,1758075	0,9150496
660	0,8286658	0,7752927	0,5716651	0,1036985	0,0502711	0,8643082	0,0954454	0,9931360	0,1020677	0,0539552	0,1255862	0,0264214	0,1998877	0,9061769	0,1231865	0,9753656
680	0,7911458	0,7587728	0,5908390	0,0731170	0,0437890	0,8345795	0,1065402	1,0125242	0,0680264	0,0694786	0,1246799	0,0422332	0,1890450	0,9316363	0,1023690	0,9418440
700	0,7275260	0,8220581	0,6803970	0,0638220	0,0566263	0,8485580	0,1044661	1,0123104	0,0917611	0,0682726	0,0941745	0,0250580	0,1794284	0,9295565	0,0839893	0,9409135
720	0,6902822	0,8523065	0,6835510	0,0486075	0,0303326	0,9288967	0,0893800	0,9624057	0,0727968	0,0567938	0,0859271	0,0180864	0,1621398	0,9612150	0,0552379	1,0051457
740	0,7287762	0,8398597	0,6169958	0,0561644	0,0544065	0,9172644	0,0882380	1,0104827	0,0740681	0,0615451	0,1015434	0,0200420	0,1328274	0,9898921	0,0382033	0,9863293
760	0,7572142	0,8382441	0,6845290	0,0533975	0,0683196	0,9232865	0,0977758	1,0034171	0,0696876	0,0640808	0,0898776	0,0177282	0,1940052	0,9855841	0,0288646	1,0282119
780	0,7262092	0,8683364	0,6905824	0,0788602	0,0604860	0,9834510	0,0847776	1,0573611	0,0847374	0,0771589	0,0741813	0,0149956	0,2157549	0,9315869	0,0108529	0,9612303
800	0,7471256	0,8420986	0,6493985	0,0569578	0,0605637	0,9995987	0,0888560	0,9729044	0,0702683	0,0926693	0,0667786	0,0178025	0,2215541	0,9550385	0,0151584	0,9999598
820	0,7122731	0,8197497	0,6587445	0,0495539	0,0696087	0,9786862	0,0874612	0,9444533	0,0835255	0,0748484	0,0725485	0,0267113	0,1996990	0,9272890	0,0108361	0,9441709
840	0,7756211	0,7846884	0,6485564	0,0332148	0,0666064	0,9768018	0,1071524	0,9796485	0,0914243	0,0575884	0,0735895	0,0119565	0,1928209	0,9504726	0,0148646	0,9584178
860	0,7994043	0,8546078	0,6039067	0,0419889	0,0486122	0,9814721	0,1025542	0,9561268	0,1056483	0,0671685	0,0764524	0,0125182	0,1976537	0,9559575	0,0161740	0,9172510
880	0,7305204	0,8625040	0,6512151	0,0398398	0,0594814	1,0453430	0,1042312	0,9228752	0,1002162	0,0631450	0,1043460	0,0259425	0,2183397	0,9962779	0,0133473	1,0028661
900	0,7547615	0,8005906	0,6212277	0,0432911	0,0675242	0,9562360	0,0698606	0,9244971	0,1181947	0,0539200	0,0868007	0,0282398	0,2172578	1,0709740	0,0150214	0,9617389
920	0,7535025	0,8236384	0,5971263	0,0398283	0,0621745	0,9186176	0,0657805	0,9844198	0,1019564	0,0562395	0,0774944	0,0319098	0,2199901	1,0226433	0,0160571	1,0397632
940	0,7557526	0,7839866	0,6576383	0,0354864	0,0579817	0,9155167	0,0855585	1,0008324	0,0865526	0,0530911	0,0724960	0,0225782	0,2124371	1,0151369	0,0183880	1,0095460
960	0,8092492	0,8226718	0,6889411	0,0383742	0,0455095	0,8899588	0,0711909	1,0233252	0,0981200	0,0395397	0,0689015	0,0241732	0,2067486	0,9452808	0,0177125	1,0665384
980	0,7911975	0,7987085	0,7144167	0,0428146	0,0423721	0,8742110	0,0978981	0,9518827	0,0838327	0,0399873	0,0708394	0,0202822	0,1847772	0,9112020	0,0124031	1,0267877
1000	0,7496954	0,7723873	0,7495159	0,0432349	0,0405314	0,9353430	0,0855735	0,9652383	0,0844421	0,0555286	0,0563931	0,0264989	0,1442907	0,9084713	0,0175755	0,9961081
1020	0,7411494	0,7855677	0,6858295	0,0640235	0,0346482	0,8661592	0,0795006	0,9567718	0,0660068	0,0502783	0,0551723	0,0293115	0,1576682	0,9430668	0,0175057	0,9607448
1040	0,7461457	0,8116425	0,6120927	0,0522503	0,0345009	0,9619920	0,0766901	1,0143045	0,0820643	0,0554717	0,0565259	0,0250489	0,1581105	0,9795002	0,0108889	1,0115072
1060	0,7705452	0,8346847	0,5865214	0,0536331	0,0445468	0,9260918	0,0677834	0,9562141	0,0865453	0,0693039	0,0568398	0,0184951	0,1293827	0,9783641	0,0111108	0,9658002
1080	0,7455513	0,8595918	0,6462647	0,0456255	0,0419945	0,9357444	0,0750462	0,9434397	0,0626164	0,0457425	0,0541420	0,0141518	0,1116279	1,0198031	0,0095873	0,9438917
1100	0,7630128	0,8796547	0,6930267	0,0354632	0,0375518	0,8963132	0,0771448	0,9709082	0,0745267	0,0386982	0,0698154	0,0135776	0,1313292	1,0451660	0,0066334	0,9773717

0	0,8278361	0,8435341	0,6175816	0,0547483	0,0275584	1,0430477	0,0942697	0,9319880	0,0999668	0,0670418	0,0589161	0,0139284	0,1704736	1,0555162	0,0015955	1,0000903
20	0,7410017	0,8351072	0,6529728	0,0239415	0,0413537	0,9837750	0,0879326	0,9306459	0,0878878	0,2000390	0,0872893	0,3231685	0,0912400	1,0276159	0,0106157	0,9677911
40	0,7363714	0,8292562	0,6849946	0,0204633	0,0618006	0,9677352	0,0975233	0,9049046	0,0861503	0,2794107	0,0843491	0,4289575	0,1221992	0,9841069	0,0114291	0,9741143
60	0,8011733	0,8579467	0,6691738	0,0234788	0,0616527	1,0243748	0,0997921	0,9332969	0,1016755	0,3067342	0,0886009	0,5337585	0,1365074	1,0124574	0,0121797	0,9193965
80	0,8012642	0,8281961	0,6707289	0,0264028	0,0593207	1,0250636	0,0979583	0,9000915	0,0755965	0,3209013	0,0975403	0,6211281	0,1643639	1,0342780	0,0131146	0,8588815
100	0,8400873	0,8349847	0,6560704	0,0390927	0,0453308	0,9501558	0,0845406	0,9649179	0,0674884	0,3135045	0,1035947	0,6943698	0,1589161	1,0787413	0,0189546	0,9131041
120	0,8860310	0,8616752	0,6532073	0,0390436	0,0429781	0,9534535	0,0800587	0,9728403	0,0901552	0,2967145	0,0883790	0,7408295	0,1756907	1,0716032	0,0111085	0,9487104
140	0,8439072	0,8451878	0,6723390	0,0350725	0,0463482	0,9009431	0,0664473	0,9473133	0,0983862	0,2828279	0,0880429	0,6911686	0,1833012	1,0902226	0,0097639	0,9871507
160	0,8443295	0,8237393	0,5915798	0,0409323	0,0341124	0,9043821	0,0716350	1,0317269	0,0809405	0,3129569	0,0752817	0,6669643	0,1755353	1,0091839	0,0101160	1,0212402
180	0,8594418	0,8676103	0,5325082	0,0517348	0,0373038	0,9374213	0,0747335	1,0332821	0,0592035	0,3060577	0,0801544	0,7311250	0,1636677	0,9733523	0,0122205	0,9483799
200	0,8172707	0,8672418	0,5583047	0,0509868	0,0438656	0,9592920	0,0716408	0,9814206	0,0495394	0,2836045	0,0830370	0,7249767	0,1542098	0,9796170	0,0076039	0,9733390
220	0,7573808	0,8202599	0,6383868	0,0436368	0,0358961	0,9662406	0,0776608	0,9282555	0,0643158	0,3398472	0,0675705	0,7449249	0,1431013	0,9371894	0,0100236	0,9851072
240	0,7263517	0,7944984	0,6153435	0,0485459	0,0391237	0,9823431	0,0676051	0,8593459	0,0735228	0,3002816	0,0874760	0,7658530	0,1667873	0,9292124	0,0074334	0,9337526
260	0,7109977	0,7839502	0,6680720	0,0603936	0,0456332	0,9730517	0,0708662	0,8938039	0,0770109	0,2513865	0,0774359	0,7806446	0,1805392	0,9234371	0,0105423	0,9620856
280	0,7385513	0,7860012	0,7089328	0,0571964	0,0406896	0,9813410	0,0819139	0,9373892	0,0763978	0,3125364	0,0797431	0,7541985	0,1585010	0,9524066	0,0081468	1,0162873
300	0,7472135	0,8347287	0,6750078	0,0409565	0,0299376	0,9448878	0,1063805	0,9918097	0,0772428	0,3434815	0,0617643	0,6848113	0,1437106	0,9609639	0,0036240	1,0062616
320	0,7424178	0,8444787	0,7145814	0,0503635	0,0339970	0,9835973	0,1034129	1,0329662	0,0781243	0,3096806	0,0775597	0,7007411	0,1552763	1,0077651	0,0011303	0,9770057
340	0,6923539	0,8856120	0,6425672	0,0452818	0,0258692	0,9763260	0,0947913	1,0250601	0,0644854	0,3301957	0,0849411	0,6323895	0,1362774	0,9894652	0,0003201	0,9994669
360	0,7340686	0,8536530	0,6624169	0,0372900	0,0308106	0,9636299	0,0916431	0,9821477	0,0787563	0,3151276	0,0830599	0,6797733	0,1518110	1,0113228	0,0001709	1,0623812
380	0,7533374	0,8564297	0,5893692	0,0374081	0,0374900	0,9333707	0,0685555	0,8713316	0,0914387	0,3201020	0,0877710	0,7041681	0,1422310	1,0981167	0,0095556	1,0255732
400	0,8307488	0,8191785	0,5830078	0,0551681	0,0448665	0,8927503	0,0834455	0,9358401	0,0629958	0,3237165	0,0851255	0,7441374	0,1323121	1,0642906	0,0051448	0,9810327
420	0,7686478	0,7986658	0,5630150	0,0511748	0,0383723	0,9275954	0,0693221	1,0055802	0,0453410	0,3293528	0,0841551	0,7183798	0,1372504	1,0667107	0,0056651	1,0114781
440	0,8345571	0,7821166	0,5045612	0,0367836	0,0249004	0,8864840	0,0764901	1,0096780	0,0582909	0,2531289	0,0786236	0,7417277	0,1433045	1,0261394	0,0108378	1,0592541
460	0,8000018	0,8625843	0,5499415	0,0348298	0,0383541	0,9459699	0,0936711	0,9344379	0,0841560	0,3093621	0,0650571	0,7396479	0,1519798	0,9823625	0,0123936	0,9902251
480	0,8024409	0,9346256	0,6110515	0,0365544	0,0456916	0,9920343	0,0871151	0,8783272	0,0867192	0,3443781	0,0698695	0,7600416	0,1553792	0,9599475	0,0141080	0,9899521
500	0,7768391	0,8750889	0,6325745	0,0379188	0,0483788	1,0232589	0,0882037	0,9017042	0,0916657	0,3699162	0,0902462	0,7197788	0,1695804	0,9635383	0,0130400	0,9427934
520	0,7316394	0,8820522	0,6502830	0,0438994	0,0426662	1,0237172	0,0956991	0,9381484	0,0833200	0,3355280	0,0708812	0,7137863	0,1637941	1,0288275	0,0142830	0,9542503
540	0,7687581	0,9117067	0,6479482	0,0309049	0,0451734	1,0132652	0,0786911	0,9509497	0,0722732	0,3244138	0,0676657	0,7998626	0,1659598	1,0176396	0,0073444	1,0178468
560	0,7943083	0,8917657	0,6610152	0,0290376	0,0438106	1,0005610	0,0912585	0,8712255	0,0948738	0,3183554	0,0826055	0,7508769	0,1889640	1,0598877	0,0057771	1,0361265
580	0,7872619	0,8768691	0,6082743	0,0341616	0,0490910	1,0266441	0,0878750	0,9507044	0,0874872	0,1605083	0,0876794	0,4233660	0,1673565	1,0982065	0,0052612	0,9475529
600	0,7704858	0,9214830	0,6087227	0,0383285	0,0478717	1,0055003	0,0803912	0,9402611	0,0867673	0,1242434	0,0854259	0,2522262	0,1744345	1,1405134	0,0089768	0,9183361
620	0,8182348	0,9102463	0,6298511	0,0390113	0,0430388	1,0349297	0,0774799	0,9375363	0,0622453	0,0748439	0,0864891	0,1459618	0,1378294	1,0850647	0,0096893	0,9333470
640	0,8048923	0,8857795	0,6557264	0,0307403	0,0447802	0,9902553	0,0768067	0,9320765	0,0555122	0,0369359	0,0585838	0,1024498	0,1379143	1,0352417	0,0068736	0,9740779
660	0,7974814	0,9169142	0,6757748	0,0475685	0,0507867	0,9882281	0,0644333	0,9471422	0,0779683	0,0489964	0,0662593	0,0662135	0,1028875	1,0544226	0,0138152	1,0099402
680	0,7633340	0,8862203	0,6414727	0,0455747	0,0544941	0,9765613	0,0765608	0,8874824	0,0879566	0,0520402	0,0582111	0,0296144	0,1194062	1,0283345	0,0137900	1,0534243
700	0,7785487	0,8567887	0,6178146	0,0475070	0,0500054	0,9416394	0,0740292	0,9484301	0,1009140	0,0394185	0,0530638	0,0256170	0,1210011	0,9337357	0,0087508	1,0916913
720	0,7178981	0,8956535	0,6008783	0,0493684	0,0487262	0,9305309	0,0598131	0,9892288	0,0830332	0,0466759	0,0451480	0,0223669	0,1576986	0,9244354	0,0129334	1,0529877
740	0,7806532	0,9314241	0,6195034	0,0508107	0,0451261	0,9431341	0,0468230	1,0013641	0,0880617	0,0398384	0,0442960	0,0256000	0,1731933	0,9224431	0,0091841	1,0144310
760	0,7837735	0,9010218	0,6094578	0,0415632	0,0329944	0,9475109	0,0579784	1,0352591	0,0913910	0,0328089	0,0609091	0,0237968	0,1827111	1,0217901	0,0070932	0,9554410
780	0,8553070	0,9063579	0,5970987	0,0415680	0,0286130	0,9230535	0,0664703	1,0440734	0,0741514	0,0356980	0,0712177	0,0259649	0,1622030	1,0000418	0,0071793	0,9616082
800	0,7803487	0,8330306	0,6492683	0,0351698	0,0392619	0,9845807	0,0754856	1,0502058	0,0821496	0,0382275	0,0537115	0,0186465	0,1624844	1,0526949	0,0076055	0,9956621
820	0,7458644	0,8573812	0,6477468	0,0341394	0,0437049	1,0152836	0,0638311	1,0183505	0,0813280	0,0461200	0,0540249	0,0198317	0,1803484	1,0614467	0,0090697	0,9690935
840	0,7890783	0,9058404	0,7027689	0,0311088	0,0501936	0,9824670	0,0584123	1,0324072	0,0621504	0,0623886	0,0825590	0,0165290	0,1625913	1,0818023	0,0046469	1,0207097
860	0,8293189	0,9311409	0,6846669	0,0385577	0,0558224	1,0863799	0,0721691	0,9566391	0,0713406	0,0592904	0,0962100	0,0133765	0,1542689	1,0074416	0,0026731	1,0850240
880	0,8390665	0,8475542	0,6499345	0,0305968	0,0410088	1,0332707	0,0787654	1,0053571	0,0878025	0,0497684	0,0911224	0,0140021	0,1553561	1,0376015	0,0036612	1,0998125
900	0,7457406	0,8104387	0,5911069	0,0273029	0,0299477	0,9496281	0,0776874	1,0315446	0,0840147	0,0547526	0,0734889	0,0183071	0,1457471	1,0189164	0,0033706	1,0719196
920	0,7546671	0,7771590	0,6198721	0,0405289	0,0295437	0,9534092	0,0890378	0,9972930	0,0905956	0,0554741	0,0597517	0,0216973	0,1480865	1,0521699	0,0005588	1,0201959
940	0,7978609	0,8112838	0,6282622	0,0413779	0,0258808	1,0033534	0,0801813	1,0242545	0,0682692	0,0510277	0,0685091	0,0175569	0,1621916	1,0761661	0,0000207	1,0781418
960	0,7930914	0,8562240	0,6533903	0,0523657	0,0316959	1,0270210	0,0759238	1,0602426	0,0434201	0,0499459	0,0700264	0,0151764	0,1524065	1,1565681	0,0000741	1,1268138
980	0,8295269	0,8502502	0,6585106	0,0431068	0,0298229	1,0287977	0,0741446	1,0895929	0,0724102	0,0655679	0,0789376	0,0209298	0,1345624	1,1123010	0,0055628	1,0146505
1000	0,7712813	0,8798597	0,6771354	0,0667915	0,0455135	1,0020081	0,0771151	1,1002272	0,0784670	0,0646522	0,0946126	0,0255380	0,1258955	1,0850634	0,0087714	0,9969064
1020	0,7899755	0,8604303	0,6432629	0,0703645	0,0532219	0,9641797	0,0673838	1,0102700	0,0899500	0,0638994	0,0906175	0,0181533	0,1234599	1,1279903	0,0055269	0,8910648
1040	0,7230035	0,8486709	0,6858333	0,0571829	0,0513741	1,0412431	0,0814233	1,0314970	0,0920929	0,0428665	0,1195896	0,0119891	0,1041139	1,1237649	0,0063093	0,9418372
1060	0,7286234	0,8435609	0,6434519	0,0633057	0,0408038	1,0269220	0,1080103	1,0594802	0,0819270	0,0324480	0,1067233	0,0212044	0,1081183	1,0755346	0,0086731	0,9059865
1080	0,7153971	0,8976243	0,6094842	0,0747858	0,0392236	1,0197243	0,1153388	1,0108432	0,0670587	0,0465978	0,1070285	0,0241918	0,1136741	1,0854442	0,0054735	0,9045542
1100	0,7423230	0,8777937	0,6505862	0,0627112	0,0426879	0,9676413	0,1064119	1,0267891	0,1185737	0,0418874	0,0782825	0,0130104	0,1217852	1,0207038	0,0043052	0,8743647

0	0,8278361	0,8435341	0,6175816	0,0547483	0,0275584	1,0430477	0,0942697	0,9319880	0,0999668	0,0670418	0,0589161	0,0139284	0,1704736	1,0555162	0,0015955	1,0000903
20	0,7801951	0,9666402	0,6359330	0,0118326	0,0383856	0,9797702	0,1005973	0,5834290	0,0698304	0,0460863	0,0734204	0,0369226	0,3618875	0,9851918	0,0050191	1,0282193
40	0,7997084	0,9772207	0,6226082	0,0333065	0,0343103	1,0359295	0,1094019	0,3189356	0,0579119	0,0546407	0,0766273	0,0235436	0,4660874	0,9299972	0,0095379	0,9605581
60	0,7965311	0,9427158	0,6215398	0,0365813	0,0406331	1,0163124	0,1393251	0,1776360	0,0520821	0,0374300	0,0717336	0,0293020	0,5443829	1,0167716	0,0105371	0,9597644
80	0,7497199	0,9551397	0,6632594	0,0384525	0,0418347	0,9776005	0,1555331	0,1064400	0,0709307	0,0552266	0,0597365	0,0255494	0,6266710	0,9863908	0,0133910	0,9835580
100	0,7550772	0,9690171	0,6509140	0,0325592	0,0533524	0,9413654	0,1568317	0,0736296	0,0671459	0,0491146	0,0561201	0,0206575	0,6532671	0,9471589	0,0168072	1,0157265
120	0,8173725	0,9093847	0,6353278	0,0327284	0,0389668	1,0075803	0,1634575	0,0436282	0,0881706	0,0411445	0,0552292	0,0255379	0,6555982	1,0180683	0,0130938	1,0296030
140	0,8006030	0,8986386	0,6087639	0,0355351	0,0342755	0,9507669	0,2063111	0,0404065	0,0818328	0,0551328	0,0612260	0,0183040	0,6932300	1,0032853	0,0146294	1,0849258
160	0,8199210	0,8731772	0,6264015	0,0409003	0,0332294	0,9480405	0,2091490	0,0354879	0,0598412	0,0601252	0,0720029	0,0323876	0,7074280	0,9932354	0,0144566	1,0891944
180	0,8298702	0,8526507	0,6549567	0,0424429	0,0363223	0,9371757	0,1917462	0,0337683	0,0689612	0,0515535	0,0755644	0,0308493	0,6925348	0,9592561	0,0133161	1,0682461
200	0,8243542	0,8290615	0,5992638	0,0377831	0,0393537	0,9615672	0,1836404	0,0336857	0,0637646	0,0488956	0,0616962	0,0162242	0,6893822	0,9411436	0,0070432	0,9965939
220	0,7517676	0,9116400	0,6133606	0,0366096	0,0462208	0,9574306	0,1880992	0,0308289	0,0604728	0,0389243	0,0641668	0,0162758	0,6894254	0,9965992	0,0051239	1,0150786
240	0,7723278	0,8912419	0,6613975	0,0313946	0,0410780	0,9561003	0,1992194	0,0257236	0,0646935	0,0501051	0,0866362	0,0331355	0,7530120	1,1156037	0,0032657	1,0640129
260	0,8301729	0,8612185	0,6543767	0,0347902	0,0354979	1,0002320	0,1679959	0,0212737	0,0787747	0,0551590	0,0708114	0,0283867	0,7780398	1,0339803	0,0053676	1,0745696
280	0,7567859	0,8520090	0,6472894	0,0388895	0,0348637	1,0142931	0,1844456	0,0154306	0,0937929	0,0711989	0,0677205	0,0345974	0,7403643	1,0312267	0,0076977	0,9754767
300	0,8302335	0,8563863	0,6811064	0,0454425	0,0393314	1,0186605	0,2020216	0,0176262	0,0827242	0,0787635	0,0781047	0,0224387	0,7404334	1,0746631	0,0042212	0,9267275
320	0,8191871	0,8580142	0,6496943	0,0405833	0,0396519	1,0112357	0,1799969	0,0192493	0,0597108	0,0592772	0,0778246	0,0265778	0,7224607	0,9925792	0,0032765	1,0064369
340	0,7762598	0,9042063	0,6409336	0,0332670	0,0411620	1,0418595	0,1662591	0,0044825	0,0609576	0,0461937	0,0714510	0,0367477	0,7054669	1,0059208	0,0039299	0,9874889
360	0,7921624	0,8634068	0,6366526	0,0361420	0,0262226	0,9708133	0,1708114	0,0185791	0,0806785	0,0546720	0,0781968	0,0281166	0,7498156	1,0473467	0,0038795	0,9944686
380	0,7830326	0,8864538	0,6197238	0,0359054	0,0447183	0,9248428	0,1559904	0,0302716	0,0708044	0,0443585	0,0949519	0,0258064	0,7442536	1,0614158	0,0038393	1,0466863
400	0,8202325	0,8859562	0,6052603	0,0419504	0,0392864	0,9019643	0,1407183	0,0301819	0,0700286	0,0562696	0,0849486	0,0208720	0,7479315	1,0585524	0,0011693	1,0375501
420	0,7682745	0,8528763	0,6264495	0,0715336	0,0441599	0,9118144	0,1615545	0,0375188	0,0805265	0,0493041	0,0696620	0,0255255	0,7103603	1,0057869	0,0074230	1,0034264
440	0,8489846	0,8602499	0,5954279	0,0679945	0,0510633	0,9538738	0,1405285	0,0256832	0,0960773	0,0662132	0,0582659	0,0360954	0,7263591	1,0191771	0,0071808	1,0651125
460	0,8267585	0,8363456	0,6445263	0,0557796	0,0466022	0,9394579	0,1351922	0,0234428	0,1005601	0,0708091	0,0586898	0,0333837	0,7536609	1,0662756	0,0032543	1,0193059
480	0,7845235	0,8234292	0,6482578	0,0541125	0,0526933	0,9985961	0,1669287	0,0339326	0,1093977	0,0761274	0,0635629	0,0338465	0,7796229	1,0557546	0,0037087	0,9876323
500	0,7914588	0,8610236	0,6783684	0,0419437	0,0574655	1,0080370	0,1626071	0,0372215	0,1166845	0,0712266	0,0514249	0,0300445	0,7698668	0,9902058	0,0050585	0,9972722
520	0,7926006	0,8412863	0,6777110	0,0343672	0,0408737	1,0079110	0,1558152	0,0339439	0,1045271	0,0471034	0,0616857	0,0262479	0,7367736	1,0764032	0,0026564	1,0457670
540	0,7561338	0,8788305	0,6399525	0,0368281	0,0368127	1,0221582	0,1881164	0,0285210	0,0815237	0,0534136	0,0658879	0,0270233	0,7492245	1,0430960	0,0055042	1,0065516
560	0,7379669	0,8720327	0,6333937	0,0551033	0,0370599	1,0671975	0,1620937	0,0237720	0,0696110	0,0457992	0,0600706	0,0280308	0,7894907	0,9963424	0,0054027	1,0251324
580	0,7436648	0,9183958	0,6066085	0,0453902	0,0450499	1,0091807	0,1162744	0,4460127	0,0905301	0,0452402	0,0611644	0,0224226	0,5381528	1,0129853	0,0075223	0,9424127
600	0,7785852	0,8809654	0,5799129	0,0515572	0,0391088	1,0315407	0,1283321	0,7051171	0,0728148	0,0555222	0,0720063	0,0172454	0,3927412	1,0199874	0,0052378	0,9693662
620	0,7391796	0,8500027	0,6225045	0,0353782	0,0362057	1,0256398	0,0812707	0,8388183	0,0748938	0,0500742	0,0766519	0,0157518	0,2987763	0,9965728	0,0040589	0,9943150
640	0,7792449	0,8805796	0,6814854	0,0486361	0,0281348	1,1263727	0,0802655	0,9461571	0,0822900	0,0579455	0,0788216	0,0236443	0,2577818	0,9454382	0,0059835	1,0341371
660	0,7680128	0,8539543	0,6762668	0,0523247	0,0311470	1,0804794	0,0894338	0,9411029	0,0835283	0,0544480	0,0633700	0,0254935	0,2294704	1,0524865	0,0064395	1,0112938
680	0,7455512	0,8468132	0,7272671	0,0381547	0,0272036	1,0883763	0,0776418	0,9557702	0,0689266	0,0618646	0,0880615	0,0171023	0,2013853	1,0556787	0,0074372	1,0417747
700	0,7772271	0,8129208	0,6950308	0,0306491	0,0379577	1,0062413	0,0702974	1,0197880	0,0775548	0,0656702	0,0689076	0,0102551	0,1814670	1,0189730	0,0050037	1,0281238
720	0,7832993	0,8137661	0,6643085	0,0409405	0,0444829	1,0496908	0,0645691	1,0204968	0,0582455	0,0636714	0,0793546	0,0093356	0,2089576	0,9782172	0,0043818	1,0534032
740	0,7485475	0,8070447	0,6679972	0,0350509	0,0436136	1,0319480	0,0674289	0,9471493	0,0574527	0,0479131	0,0692762	0,0126723	0,2021131	0,9672867	0,0060981	1,0545354
760	0,7274656	0,7791154	0,6435813	0,0334534	0,0464557	0,9900707	0,0720423	0,8586610	0,0916957	0,0470868	0,0510072	0,0171680	0,1969719	0,9524124	0,0079580	1,0423409
780	0,6850479	0,7534378	0,5600756	0,0446782	0,0481818	0,9722346	0,0588982	0,9642191	0,0898833	0,0360467	0,0450362	0,0260359	0,1991107	0,9928051	0,0087909	0,9557661
800	0,7362382	0,8070198	0,6311127	0,0414814	0,0569212	0,9498037	0,0730108	0,9588931	0,0906186	0,0451535	0,0586094	0,0282246	0,2031652	0,9531292	0,0044214	0,9584090
820	0,7622912	0,8126839	0,6389670	0,0357892	0,0454278	0,9420489	0,0589361	1,0408797	0,0850030	0,0480917	0,0664752	0,0310133	0,1946431	1,0753814	0,0051914	0,9420192
840	0,8320693	0,7958260	0,5994445	0,0326200	0,0433383	0,9854097	0,0635294	1,0506900	0,0902566	0,0459319	0,0773370	0,0274916	0,1896809	1,0635886	0,0072205	0,9762685
860	0,8658805	0,7883812	0,6269404	0,0287962	0,0583832	1,0597247	0,0540687	1,0696616	0,0825676	0,0578267	0,0857412	0,0239934	0,2007215	1,0654999	0,0033745	0,9836458
880	0,8121215	0,7976057	0,6395755	0,0437285	0,0447414	1,0035913	0,0593728	1,0324373	0,0956623	0,0478646	0,0750014	0,0303871	0,1886974	1,0903251	0,0053395	1,0030977
900	0,7904927	0,8164599	0,6272702	0,0562925	0,0512584	0,9871954	0,0767166	1,0069424	0,0841487	0,0468284	0,0581032	0,0234533	0,1762618	1,0685785	0,0057130	0,9845114
920	0,7764273	0,8247755	0,6319259	0,0477231	0,0550719	0,9642381	0,0709576	1,0389145	0,0585010	0,0497932	0,0654144	0,0238303	0,1656489	1,0874183	0,0066537	1,0420023
940	0,7989984	0,7657750	0,6164126	0,0495639	0,0510497	0,9851081	0,0763845	1,0535541	0,0504145	0,0688403	0,0438891	0,0249420	0,1951019	1,0986977	0,0087039	1,0819666
960	0,7891697	0,8386010	0,6694884	0,0390723	0,0360799	1,0410310	0,0811342	1,0704151	0,0578411	0,0667953	0,0520995	0,0360557	0,1948992	1,1085214	0,0088088	1,0310789
980	0,7799718	0,8042674	0,6498163	0,0450544	0,0440623	0,9654468	0,0729856	1,0833151	0,0490564	0,0499245	0,0668931	0,0294768	0,1892868	1,0537270	0,0124419	1,0096732
1000	0,7531474	0,8001363	0,6178544	0,0665111	0,0436640	0,9312195	0,0905902	1,0246448	0,0823321	0,0537423	0,0688871	0,0365056	0,1884687	1,1004405	0,0142297	1,0460516
1020	0,7500348	0,8546819	0,7055786	0,0598376	0,0431790	0,9171053	0,0740800	0,9965339	0,0600996	0,0581913	0,0754211	0,0307457	0,1553679	1,0603964	0,0034630	1,0622843
1040	0,7959960	0,8319730	0,6958103	0,0554865	0,0380881	0,9358691	0,0633485	0,9755524	0,0567550	0,0519235	0,0504795	0,0255849	0,1555073	0,9971376	0,0046153	1,0467219
1060	0,7315971	0,9112662	0,6737294	0,0565428	0,0590768	0,9669230	0,0581554	0,9595728	0,0914143	0,0566629	0,0740575	0,0205648	0,1445677	0,9813950	0,0032740	1,0028727
1080	0,6685887	0,9093218	0,6311190	0,0463939	0,0622009	0,9953897	0,0819737	1,0128885	0,0631376	0,0650903	0,0800653	0,0133965	0,1128148	0,9928955	0,0031014	0,9678846
