"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
400	1,0000000	0,5559503	0,3027945	0,7570155	1,0000000	0,0018796	0,4581371	0,0322925	0,5546273	0,7921291	0,8847344	0,0659066	0,6868880	0,5328154	0,5870930	0,9284401
420	1,0000000	0,5540354	0,3027822	0,7578017	1,0000000	0,0018603	0,4577612	0,0322809	0,5567957	0,7930611	0,8845047	0,0655650	0,6861316	0,5302574	0,5816027	0,9283377
440	1,0000000	0,5524416	0,3027748	0,7583230	1,0000000	0,0018472	0,4574364	0,0322723	0,5583516	0,7936869	0,8843509	0,0653383	0,6856037	0,5280771	0,5768474	0,9282706
460	1,0000000	0,5511143	0,3027702	0,7586672	1,0000000	0,0018380	0,4571573	0,0322656	0,5594626	0,7941050	0,8842484	0,0651876	0,6852373	0,5262267	0,5727577	0,9282268
480	1,0000000	0,5500083	0,3027675	0,7588935	1,0000000	0,0018315	0,4569183	0,0322602	0,5602527	0,7943832	0,8841804	0,0650874	0,6849843	0,5246617	0,5692605	0,9281984
500	1,0000000	0,5490861	0,3027659	0,7590419	1,0000000	0,0018267	0,4567144	0,0322559	0,5608125	0,7945675	0,8841356	0,0650208	0,6848102	0,5233416	0,5662838	0,9281800
520	1,0000000	0,5483168	0,3027649	0,7591388	1,0000000	0,0018231	0,4565412	0,0322523	0,5612078	0,7946892	0,8841061	0,0649766	0,6846910	0,5222303	0,5637597	0,9281682
540	1,0000000	0,5476749	0,3027642	0,7592018	1,0000000	0,0018204	0,4563943	0,0322493	0,5614863	0,7947693	0,8840867	0,0649473	0,6846096	0,5212963	0,5616257	0,9281606
560	1,0000000	0,5471391	0,3027639	0,7592428	1,0000000	0,0018183	0,4562701	0,0322469	0,5616819	0,7948219	0,8840741	0,0649279	0,6845542	0,5205123	0,5598258	0,9281557
580	1,0000000	0,5519160	0,5774452	0,7669794	1,0000000	0,0019237	0,4567344	0,4475958	0,5291399	0,7804999	0,7258299	0,0648405	0,6917351	0,5199870	0,5583908	0,9310689
600	1,0000000	0,5692337	0,7439138	0,7120790	1,0000000	0,0030241	0,4586344	0,6841575	0,4541771	0,7174394	0,6952291	0,0648439	0,7191693	0,5212743	0,5585144	0,9407707
620	1,0000000	0,5895111	0,8448009	0,6125916	1,0000000	0,0077489	0,4609529	0,8190646	0,3650671	0,6267319	0,7293542	0,0659795	0,7557287	0,5259678	0,5623369	0,9518449
640	1,0000000	0,6073685	0,9059427	0,5061294	1,0000000	0,0192814	0,4630923	0,8960491	0,2863177	0,5399651	0,7787131	0,0697171	0,7910740	0,5334450	0,5705123	0,9610869
660	1,0000000	0,6218928	0,9429973	0,4143367	1,0000000	0,0372868	0,4649357	0,9400101	0,2241874	0,4702170	0,8233508	0,0780791	0,8210220	0,5422212	0,5820858	0,9679157
680	1,0000000	0,6334935	0,9654539	0,3430168	1,0000000	0,0579031	0,4664950	0,9651364	0,1774923	0,4184997	0,8582849	0,0940073	0,8447835	0,5510986	0,5955175	0,9726870
700	1,0000000	0,6427689	0,9790636	0,2905780	1,0000000	0,0773806	0,4678021	0,9795156	0,1432293	0,3817031	0,8839183	0,1211599	0,8629425	0,5593845	0,6094076	0,9759283
720	1,0000000	0,6502308	0,9873117	0,2532243	1,0000000	0,0938029	0,4688895	0,9877587	0,1184232	0,3561181	0,9020999	0,1624705	0,8764934	0,5667691	0,6227628	0,9780981
740	1,0000000	0,6562719	0,9923103	0,2271306	1,0000000	0,1067424	0,4697881	0,9924953	0,1006126	0,3385717	0,9147432	0,2178202	0,8864407	0,5731708	0,6349999	0,9795393
760	1,0000000	0,6611879	0,9953397	0,2091353	1,0000000	0,1165245	0,4705265	0,9952259	0,0878967	0,3266439	0,9234255	0,2828418	0,8936542	0,5786259	0,6458514	0,9804925
780	1,0000000	0,6652034	0,9971757	0,1968367	1,0000000	0,1237308	0,4711310	0,9968070	0,0788558	0,3185841	0,9293370	0,3504657	0,8988351	0,5832242	0,6552588	0,9811214
800	1,0000000	0,6684918	0,9982883	0,1884880	1,0000000	0,1289535	0,4716244	0,9977280	0,0724488	0,3131620	0,9333367	0,4139439	0,9025268	0,5870729	0,6632867	0,9815356
820	1,0000000	0,6711895	0,9989627	0,1828516	1,0000000	0,1327009	0,4720267	0,9982688	0,0679206	0,3095273	0,9360296	0,4689096	0,9051396	0,5902791	0,6700620	0,9818080
840	1,0000000	0,6734052	0,9993713	0,1790637	1,0000000	0,1353748	0,4723545	0,9985898	0,0647278	0,3070981	0,9378351	0,5136758	0,9069780	0,5929414	0,6757361	0,9819868
860	1,0000000	0,6752265	0,9996190	0,1765286	1,0000000	0,1372787	0,4726216	0,9987829	0,0624813	0,3054789	0,9390412	0,5485002	0,9082645	0,5951472	0,6804622	0,9821040
880	1,0000000	0,6767243	0,9997691	0,1748383	1,0000000	0,1386350	0,4728393	0,9989013	0,0609037	0,3044023	0,9398442	0,5746733	0,9091607	0,5969720	0,6843839	0,9821806
900	1,0000000	0,6779567	0,9998601	0,1737151	1,0000000	0,1396042	0,4730170	0,9989755	0,0597977	0,3036884	0,9403770	0,5938362	0,9097821	0,5984799	0,6876296	0,9822306
920	1,0000000	0,6789708	0,9999152	0,1729714	1,0000000	0,1403002	0,4731621	0,9990231	0,0590236	0,3032160	0,9407296	0,6075854	0,9102114	0,5997249	0,6903111	0,9822632
940	1,0000000	0,6798056	0,9999486	0,1724804	1,0000000	0,1408035	0,4732808	0,9990547	0,0584826	0,3029041	0,9409622	0,6172944	0,9105068	0,6007523	0,6925237	0,9822843
960	1,0000000	0,6804929	0,9999689	0,1721572	1,0000000	0,1411705	0,4733778	0,9990762	0,0581051	0,3026987	0,9411152	0,6240633	0,9107094	0,6015996	0,6943479	0,9822980
980	1,0000000	0,6810588	0,9999811	0,1719452	1,0000000	0,1414407	0,4734573	0,9990914	0,0578420	0,3025638	0,9412156	0,6287332	0,9108479	0,6022983	0,6958511	0,9823069
1000	1,0000000	0,6815247	0,9999886	0,1718064	1,0000000	0,1416418	0,4735225	0,9991025	0,0576588	0,3024753	0,9412813	0,6319270	0,9109423	0,6028742	0,6970894	0,9823126
1020	1,0000000	0,6819085	0,9999931	0,1717158	1,0000000	0,1417931	0,4735759	0,9991107	0,0575315	0,3024174	0,9413242	0,6340952	0,9110065	0,6033489	0,6981093	0,9823163
1040	1,0000000	0,6822245	0,9999958	0,1716568	1,0000000	0,1419082	0,4736198	0,9991170	0,0574430	0,3023795	0,9413521	0,6355579	0,9110501	0,6037400	0,6989491	0,9823186
1060	1,0000000	0,6824848	0,9999975	0,1716185	1,0000000	0,1419967	0,4736558	0,9991219	0,0573816	0,3023549	0,9413703	0,6365391	0,9110795	0,6040624	0,6996407	0,9823201
1080	1,0000000	0,6826992	0,9999985	0,1715936	1,0000000	0,1420655	0,4736854	0,9991257	0,0573390	0,3023389	0,9413821	0,6371942	0,9110994	0,6043279	0,7002101	0,9823211
1100	1,0000000	0,6828758	0,9999991	0,1715776	1,0000000	0,1421194	0,4737098	0,9991288	0,0573095	0,3023284	0,9413897	0,6376296	0,9111129	0,6045467	0,7006791	0,9823217

0	1,0000000	0,6830891	1,0000000	0,1715488	1,0000000	0,1421904	0,4737391	0,9991325	0,0572430	0,3023098	0,9414032	0,6384526	0,9111362	0,6048106	0,7012435	0,9823228
20	0,8354595	0,6832236	1,0000000	0,1715487	0,7835615	0,1423151	0,4744107	0,9991343	0,0572425	0,3025837	0,9414033	0,6384587	0,9111376	0,7954523	0,7015305	0,9884752
40	0,7296755	0,6834567	1,0000000	0,1715487	0,6348245	0,1429037	0,4782086	0,9991358	0,0572390	0,3040109	0,9414034	0,6384624	0,9111385	0,8139786	0,7017723	0,9917206
60	0,6616665	0,6838331	1,0000000	0,1715486	0,5326120	0,1443048	0,4873111	0,9991371	0,0572308	0,3069347	0,9414034	0,6384646	0,9111390	0,8158275	0,7019941	0,9934326
80	0,6179431	0,6843560	1,0000000	0,1715486	0,4623713	0,1468889	0,5038734	0,9991385	0,0572162	0,3112993	0,9414034	0,6384660	0,9111394	0,8160735	0,7022264	0,9943357
100	0,5898331	0,6850005	1,0000000	0,1715486	0,4141017	0,1509953	0,5294240	0,9991400	0,0571939	0,3167849	0,9414034	0,6384668	0,9111397	0,8161837	0,7024973	0,9948121
120	0,5717611	0,6857235	1,0000000	0,1715486	0,3809307	0,1567901	0,5633436	0,9991419	0,0571625	0,3228979	0,9414034	0,6384672	0,9111398	0,8163026	0,7028267	0,9950635
140	0,5601424	0,6864752	1,0000000	0,1715486	0,3581355	0,1641569	0,6021608	0,9991442	0,0571207	0,3290995	0,9414034	0,6384675	0,9111399	0,8164422	0,7032227	0,9951960
160	0,5526728	0,6872111	1,0000000	0,1715486	0,3424706	0,1727022	0,6409591	0,9991468	0,0570682	0,3349306	0,9414034	0,6384677	0,9111400	0,8165986	0,7036815	0,9952660
180	0,5478705	0,6878994	1,0000000	0,1715486	0,3317057	0,1818661	0,6756763	0,9991497	0,0570055	0,3400840	0,9414035	0,6384678	0,9111401	0,8167650	0,7041904	0,9953028
200	0,5447831	0,6885218	1,0000000	0,1715486	0,3243079	0,1910690	0,7042760	0,9991527	0,0569342	0,3444154	0,9414035	0,6384679	0,9111401	0,8169343	0,7047307	0,9953223
220	0,5427981	0,6890712	1,0000000	0,1715486	0,3192242	0,1998237	0,7265098	0,9991559	0,0568569	0,3479105	0,9414035	0,6384679	0,9111401	0,8171000	0,7052825	0,9953326
240	0,5415220	0,6895481	1,0000000	0,1715486	0,3157307	0,2077910	0,7431390	0,9991590	0,0567767	0,3506391	0,9414035	0,6384679	0,9111401	0,8172574	0,7058274	0,9953380
260	0,5407016	0,6899573	1,0000000	0,1715486	0,3133299	0,2147833	0,7552749	0,9991620	0,0566968	0,3527130	0,9414035	0,6384679	0,9111401	0,8174033	0,7063502	0,9953408
280	0,5401742	0,6903055	1,0000000	0,1715486	0,3116801	0,2207405	0,7640048	0,9991648	0,0566200	0,3542550	0,9414035	0,6384679	0,9111401	0,8175357	0,7068402	0,9953423
300	0,5398351	0,6906002	1,0000000	0,1715486	0,3105463	0,2256936	0,7702388	0,9991674	0,0565486	0,3553809	0,9414035	0,6384679	0,9111401	0,8176541	0,7072903	0,9953431
320	0,5396170	0,6908486	1,0000000	0,1715486	0,3097672	0,2297299	0,7746799	0,9991697	0,0564841	0,3561907	0,9414035	0,6384679	0,9111401	0,8177587	0,7076969	0,9953436
340	0,5394769	0,6910572	1,0000000	0,1715486	0,3092318	0,2329652	0,7778469	0,9991718	0,0564272	0,3567658	0,9414035	0,6384679	0,9111401	0,8178499	0,7080595	0,9953438
360	0,5393868	0,6912320	1,0000000	0,1715486	0,3088638	0,2355232	0,7801124	0,9991736	0,0563781	0,3571700	0,9414035	0,6384679	0,9111401	0,8179290	0,7083790	0,9953439
380	0,5393288	0,6913783	1,0000000	0,1715486	0,3086110	0,2375230	0,7817399	0,9991752	0,0563365	0,3574515	0,9414035	0,6384679	0,9111401	0,8179970	0,7086579	0,9953440
400	0,5392916	0,6915003	1,0000000	0,1715486	0,3084372	0,2390720	0,7829149	0,9991766	0,0563018	0,3576460	0,9414035	0,6384679	0,9111401	0,8180551	0,7088995	0,9953440
420	0,5392677	0,6916021	1,0000000	0,1715486	0,3083178	0,2402626	0,7837672	0,9991778	0,0562733	0,3577794	0,9414035	0,6384679	0,9111401	0,8181046	0,7091074	0,9953440
440	0,5392523	0,6916867	1,0000000	0,1715486	0,3082358	0,2411719	0,7843884	0,9991788	0,0562502	0,3578705	0,9414035	0,6384679	0,9111401	0,8181466	0,7092852	0,9953440
460	0,5392424	0,6917572	1,0000000	0,1715486	0,3081794	0,2418630	0,7848430	0,9991797	0,0562316	0,3579323	0,9414035	0,6384679	0,9111401	0,8181820	0,7094367	0,9953440
480	0,5392360	0,6918156	1,0000000	0,1715486	0,3081406	0,2423859	0,7851769	0,9991804	0,0562168	0,3579741	0,9414035	0,6384679	0,9111401	0,8182118	0,7095651	0,9953440
500	0,5392319	0,6918642	1,0000000	0,1715486	0,3081140	0,2427802	0,7854228	0,9991811	0,0562050	0,3580021	0,9414035	0,6384679	0,9111401	0,8182369	0,7096737	0,9953440
520	0,5392293	0,6919044	1,0000000	0,1715486	0,3080957	0,2430768	0,7856045	0,9991816	0,0561959	0,3580210	0,9414035	0,6384679	0,9111401	0,8182579	0,7097651	0,9953440
540	0,5392276	0,6919377	1,0000000	0,1715486	0,3080831	0,2432994	0,7857389	0,9991820	0,0561887	0,3580336	0,9414035	0,6384679	0,9111401	0,8182755	0,7098419	0,9953440
560	0,5392265	0,6919653	1,0000000	0,1715486	0,3080745	0,2434662	0,7858385	0,9991824	0,0561831	0,3580420	0,9414035	0,6384679	0,9111401	0,8182901	0,7099063	0,9953440
580	0,7037663	0,6919526	1,0000000	0,1715486	0,5245070	0,2381504	0,7843568	0,9991827	0,0562098	0,3561794	0,9414035	0,6384679	0,9111401	0,6302692	0,7099599	0,9891917
600	0,8095498	0,6917725	1,0000000	0,1715486	0,6732400	0,2193967	0,7742215	0,9991829	0,0563308	0,3489960	0,9414035	0,6384679	0,9111401	0,6120541	0,7099974	0,9859462
620	0,8775586	0,6913643	1,0000000	0,1715486	0,7754497	0,1979155	0,7479694	0,9991829	0,0564979	0,3394019	0,9414035	0,6384679	0,9111401	0,6102580	0,7099983	0,9842342
640	0,9212818	0,6907530	1,0000000	0,1715486	0,8456884	0,1803886	0,7052422	0,9991826	0,0566609	0,3302521	0,9414035	0,6384679	0,9111401	0,6099919	0,7099321	0,9833311
660	0,9493916	0,6900179	1,0000000	0,1715486	0,8939567	0,1677975	0,6555308	0,9991818	0,0567995	0,3226884	0,9414035	0,6384679	0,9111401	0,6098029	0,7097731	0,9828547
680	0,9674636	0,6892442	1,0000000	0,1715486	0,9271268	0,1592322	0,6092836	0,9991803	0,0569099	0,3168682	0,9414035	0,6384679	0,9111401	0,6095559	0,7095104	0,9826034
700	0,9790822	0,6884945	1,0000000	0,1715486	0,9499213	0,1535488	0,5716593	0,9991784	0,0569950	0,3125660	0,9414035	0,6384679	0,9111401	0,6092546	0,7091503	0,9824708
720	0,9865518	0,6878043	1,0000000	0,1715486	0,9655858	0,1498176	0,5433033	0,9991760	0,0570593	0,3094631	0,9414035	0,6384679	0,9111401	0,6089195	0,7087123	0,9824009
740	0,9913541	0,6871889	1,0000000	0,1715486	0,9763505	0,1473747	0,5228200	0,9991733	0,0571074	0,3072612	0,9414035	0,6384679	0,9111401	0,6085713	0,7082222	0,9823640
760	0,9944415	0,6866511	1,0000000	0,1715486	0,9837480	0,1457713	0,5083504	0,9991704	0,0571431	0,3057163	0,9414035	0,6384679	0,9111401	0,6082269	0,7077064	0,9823445
780	0,9964264	0,6861871	1,0000000	0,1715486	0,9888316	0,1447124	0,4982318	0,9991675	0,0571695	0,3046415	0,9414035	0,6384679	0,9111401	0,6078984	0,7071881	0,9823343
800	0,9977025	0,6857901	1,0000000	0,1715486	0,9923250	0,1440064	0,4911729	0,9991646	0,0571889	0,3038988	0,9414035	0,6384679	0,9111401	0,6075935	0,7066852	0,9823288
820	0,9985229	0,6854524	1,0000000	0,1715486	0,9947257	0,1435302	0,4862364	0,9991619	0,0572033	0,3033884	0,9414035	0,6384679	0,9111401	0,6073161	0,7062108	0,9823260
840	0,9990504	0,6851665	1,0000000	0,1715486	0,9963755	0,1432045	0,4827654	0,9991594	0,0572138	0,3030393	0,9414035	0,6384679	0,9111401	0,6070679	0,7057729	0,9823245
860	0,9993895	0,6849253	1,0000000	0,1715486	0,9975092	0,1429784	0,4803075	0,9991571	0,0572216	0,3028015	0,9414035	0,6384679	0,9111401	0,6068486	0,7053757	0,9823237
880	0,9996075	0,6847222	1,0000000	0,1715486	0,9982883	0,1428188	0,4785535	0,9991551	0,0572273	0,3026402	0,9414035	0,6384679	0,9111401	0,6066568	0,7050206	0,9823233
900	0,9997477	0,6845517	1,0000000	0,1715486	0,9988237	0,1427043	0,4772921	0,9991532	0,0572315	0,3025312	0,9414035	0,6384679	0,9111401	0,6064904	0,7047068	0,9823230
920	0,9998378	0,6844089	1,0000000	0,1715486	0,9991917	0,1426207	0,4763784	0,9991516	0,0572346	0,3024577	0,9414035	0,6384679	0,9111401	0,6063470	0,7044321	0,9823229
940	0,9998957	0,6842894	1,0000000	0,1715486	0,9994445	0,1425588	0,4757122	0,9991502	0,0572369	0,3024083	0,9414035	0,6384679	0,9111401	0,6062241	0,7041936	0,9823229
960	0,9999329	0,6841896	1,0000000	0,1715486	0,9996183	0,1425122	0,4752239	0,9991490	0,0572386	0,3023752	0,9414035	0,6384679	0,9111401	0,6061194	0,7039878	0,9823228
980	0,9999569	0,6841065	1,0000000	0,1715486	0,9997377	0,1424767	0,4748643	0,9991480	0,0572399	0,3023531	0,9414035	0,6384679	0,9111401	0,6060304	0,7038114	0,9823228
1000	0,9999723	0,6840372	1,0000000	0,1715486	0,9998197	0,1424494	0,4745984	0,9991471	0,0572408	0,3023384	0,9414035	0,6384679	0,9111401	0,6059551	0,7036608	0,9823228
1020	0,9999822	0,6839796	1,0000000	0,1715486	0,9998761	0,1424280	0,4744012	0,9991463	0,0572415	0,3023286	0,9414035	0,6384679	0,9111401	0,6058916	0,7035328	0,9823228
1040	0,9999885	0,6839317	1,0000000	0,1715486	0,9999149	0,1424113	0,4742547	0,9991457	0,0572420	0,3023221	0,9414035	0,6384679	0,9111401	0,6058382	0,7034244	0,9823228
1060	0,9999926	0,6838920	1,0000000	0,1715486	0,9999415	0,1423980	0,4741456	0,9991452	0,0572424	0,3023178	0,9414035	0,6384679	0,9111401	0,6057934	0,7033329	0,9823228
1080	0,9999953	0,6838590	1,0000000	0,1715486	0,9999598	0,1423874	0,4740643	0,9991447	0,0572426	0,3023149	0,9414035	0,6384679	0,9111401	0,6057558	0,7032559	0,9823228
1100	0,9999970	0,6838317	1,0000000	0,1715486	0,9999724	0,1423790	0,4740036	0,9991443	0,0572429	0,3023130	0,9414035	0,6384679	0,9111401	0,6057244	0,7031912	0,9823228

0	1,0000000	0,6830891	1,0000000	0,1715488	1,0000000	0,1421904	0,4737391	0,9991325	0,0572430	0,3023098	0,9414032	0,6384526	0,9111362	0,6048106	0,7012435	0,9823228
20	1,0000000	0,6830878	0,8270517	0,1736777	1,0000000	0,1408478	0,3806692	0,9991281	0,0576135	0,2285875	0,9404516	0,6382860	0,9105476	0,6809671	0,7015292	0,9821534
40	1,0000000	0,6826056	0,7222377	0,1844145	1,0000000	0,1338180	0,3294432	0,9990995	0,0596319	0,1883522	0,9355876	0,6348437	0,9075823	0,6883974	0,7017424	0,9813451
60	1,0000000	0,6814995	0,6587159	0,2052829	1,0000000	0,1202011	0,3011896	0,9990450	0,0639855	0,1712814	0,9259088	0,6200999	0,9018919	0,6890737	0,7018279	0,9798717
80	1,0000000	0,6797800	0,6202190	0,2343854	1,0000000	0,1023367	0,2855413	0,9989712	0,0708132	0,1699263	0,9119731	0,5864350	0,8940512	0,6889536	0,7017043	0,9779326
100	1,0000000	0,6775590	0,5968883	0,2682359	1,0000000	0,0837867	0,2768090	0,9988865	0,0797887	0,1785744	0,8951461	0,5324727	0,8849639	0,6885846	0,7012935	0,9757783
120	1,0000000	0,6750161	0,5827488	0,3030503	1,0000000	0,0672308	0,2718772	0,9987985	0,0902067	0,1926910	0,8771484	0,4648070	0,8755493	0,6880147	0,7005442	0,9736368
140	1,0000000	0,6723522	0,5741797	0,3357366	1,0000000	0,0538127	0,2690430	0,9987132	0,1011829	0,2088291	0,8596008	0,3941408	0,8665575	0,6872680	0,6994444	0,9716769
160	1,0000000	0,6697445	0,5689865	0,3643567	1,0000000	0,0435783	0,2673768	0,9986342	0,1118856	0,2246383	0,8437011	0,3295516	0,8584885	0,6863841	0,6980236	0,9699959
180	1,0000000	0,6673200	0,5658392	0,3880951	1,0000000	0,0360671	0,2663694	0,9985635	0,1216938	0,2387590	0,8301142	0,2757466	0,8515945	0,6854137	0,6963444	0,9686273
200	1,0000000	0,6651511	0,5639318	0,4069651	1,0000000	0,0306895	0,2657404	0,9985017	0,1302476	0,2505995	0,8190370	0,2336261	0,8459307	0,6844086	0,6944894	0,9675594
220	1,0000000	0,6632645	0,5627758	0,4214678	1,0000000	0,0269015	0,2653334	0,9984483	0,1374178	0,2600799	0,8103413	0,2019670	0,8414224	0,6834145	0,6925466	0,9667541
240	1,0000000	0,6616558	0,5620752	0,4323163	1,0000000	0,0242616	0,2650602	0,9984027	0,1432411	0,2674077	0,8037210	0,1787871	0,8379250	0,6824666	0,6905972	0,9661638
260	1,0000000	0,6603028	0,5616506	0,4402546	1,0000000	0,0224345	0,2648699	0,9983640	0,1478514	0,2729176	0,7988050	0,1620980	0,8352686	0,6815888	0,6887086	0,9657410
280	1,0000000	0,6591750	0,5613933	0,4459590	1,0000000	0,0211752	0,2647327	0,9983313	0,1514268	0,2769699	0,7952288	0,1502113	0,8332860	0,6807948	0,6869308	0,9654437
300	1,0000000	0,6582405	0,5612374	0,4499967	1,0000000	0,0203090	0,2646307	0,9983037	0,1541533	0,2798969	0,7926711	0,1418053	0,8318277	0,6800899	0,6852964	0,9652380
320	1,0000000	0,6574687	0,5611429	0,4528184	1,0000000	0,0197133	0,2645529	0,9982806	0,1562035	0,2819798	0,7908679	0,1358907	0,8307683	0,6794733	0,6838230	0,9650975
340	1,0000000	0,6568325	0,5610856	0,4547690	1,0000000	0,0193029	0,2644924	0,9982611	0,1577274	0,2834435	0,7896119	0,1317457	0,8300068	0,6789405	0,6825159	0,9650025
360	1,0000000	0,6563086	0,5610509	0,4561049	1,0000000	0,0190193	0,2644444	0,9982448	0,1588492	0,2844612	0,7887460	0,1288514	0,8294642	0,6784843	0,6813716	0,9649390
380	1,0000000	0,6558772	0,5610299	0,4570124	1,0000000	0,0188223	0,2644059	0,9982312	0,1596680	0,2851623	0,7881544	0,1268376	0,8290807	0,6780967	0,6803807	0,9648968
400	1,0000000	0,6555220	0,5610171	0,4576245	1,0000000	0,0186845	0,2643748	0,9982198	0,1602616	0,2856416	0,7877533	0,1254416	0,8288116	0,6777693	0,6795303	0,9648690
420	1,0000000	0,6552293	0,5610094	0,4580348	1,0000000	0,0185873	0,2643495	0,9982103	0,1606892	0,2859668	0,7874832	0,1244776	0,8286237	0,6774940	0,6788057	0,9648507
440	1,0000000	0,6549882	0,5610047	0,4583083	1,0000000	0,0185180	0,2643288	0,9982024	0,1609957	0,2861863	0,7873024	0,1238148	0,8284933	0,6772635	0,6781921	0,9648388
460	1,0000000	0,6547894	0,5610019	0,4584896	1,0000000	0,0184681	0,2643118	0,9981958	0,1612143	0,2863335	0,7871820	0,1233609	0,8284033	0,6770710	0,6776749	0,9648311
480	1,0000000	0,6546254	0,5610002	0,4586094	1,0000000	0,0184317	0,2642978	0,9981903	0,1613697	0,2864317	0,7871023	0,1230514	0,8283414	0,6769106	0,6772408	0,9648261
500	1,0000000	0,6544901	0,5609991	0,4586881	1,0000000	0,0184048	0,2642862	0,9981857	0,1614797	0,2864971	0,7870497	0,1228414	0,8282989	0,6767772	0,6768775	0,9648229
520	1,0000000	0,6543785	0,5609985	0,4587396	1,0000000	0,0183847	0,2642767	0,9981820	0,1615573	0,2865403	0,7870151	0,1226994	0,8282699	0,6766664	0,6765742	0,9648208
540	1,0000000	0,6542863	0,5609981	0,4587733	1,0000000	0,0183693	0,2642689	0,9981788	0,1616119	0,2865689	0,7869925	0,1226038	0,8282502	0,6765745	0,6763216	0,9648195
560	1,0000000	0,6542102	0,5609979	0,4587952	1,0000000	0,0183576	0,2642624	0,9981762	0,1616503	0,2865876	0,7869777	0,1225398	0,8282368	0,6764983	0,6761116	0,9648187
580	1,0000000	0,6548155	0,7339460	0,4515228	1,0000000	0,0194843	0,3571277	0,9981959	0,1588994	0,3563673	0,7916008	0,1225678	0,8299477	0,5973152	0,6759446	0,9653650
600	1,0000000	0,6573941	0,8387600	0,4210145	1,0000000	0,0257475	0,4084468	0,9982837	0,1477743	0,3816806	0,8100791	0,1238690	0,8372506	0,5897839	0,6759405	0,9675145
620	1,0000000	0,6610112	0,9022817	0,3761439	1,0000000	0,0386245	0,4369052	0,9984131	0,1321440	0,3808100	0,8357783	0,1292964	0,8483289	0,5896254	0,6763645	0,9704788
640	1,0000000	0,6646813	0,9407785	0,3299276	1,0000000	0,0560016	0,4527329	0,9985488	0,1164167	0,3691860	0,8610658	0,1419641	0,8602939	0,5906083	0,6773842	0,9733804
660	1,0000000	0,6679685	0,9641093	0,2895252	1,0000000	0,0742655	0,4615733	0,9986715	0,1026658	0,3551384	0,8824294	0,1645508	0,8713680	0,5919828	0,6789762	0,9758177
680	1,0000000	0,6707612	0,9782487	0,2571624	1,0000000	0,0907475	0,4665447	0,9987743	0,0914559	0,3422392	0,8991120	0,1987251	0,8807940	0,5935155	0,6809913	0,9777067
700	1,0000000	0,6730802	0,9868178	0,2325375	1,0000000	0,1043039	0,4693695	0,9988567	0,0826713	0,3316422	0,9115636	0,2441868	0,8884169	0,5950614	0,6832418	0,9791036
720	1,0000000	0,6749879	0,9920110	0,2144014	1,0000000	0,1148299	0,4709991	0,9989213	0,0759550	0,3234342	0,9205986	0,2980659	0,8943745	0,5965293	0,6855577	0,9801064
740	1,0000000	0,6765517	0,9951583	0,2013368	1,0000000	0,1227059	0,4719591	0,9989711	0,0709050	0,3173005	0,9270315	0,3555485	0,8989182	0,5978691	0,6878104	0,9808120
760	1,0000000	0,6778325	0,9970657	0,1920748	1,0000000	0,1284553	0,4725404	0,9990093	0,0671538	0,3128258	0,9315499	0,4114979	0,9023199	0,5990596	0,6899151	0,9813012
780	1,0000000	0,6788817	0,9982217	0,1855883	1,0000000	0,1325812	0,4729046	0,9990386	0,0643934	0,3096176	0,9346909	0,4619573	0,9048296	0,6000976	0,6918245	0,9816368
800	1,0000000	0,6797416	0,9989223	0,1810899	1,0000000	0,1355065	0,4731419	0,9990610	0,0623774	0,3073479	0,9368563	0,5047715	0,9066591	0,6009904	0,6935191	0,9818649
820	1,0000000	0,6804468	0,9993469	0,1779956	1,0000000	0,1375628	0,4733031	0,9990782	0,0609144	0,3057592	0,9383387	0,5394020	0,9079792	0,6017506	0,6949983	0,9820188
840	1,0000000	0,6810255	0,9996042	0,1758823	1,0000000	0,1389995	0,4734172	0,9990915	0,0598586	0,3046571	0,9393474	0,5663880	0,9089236	0,6023932	0,6962732	0,9821220
860	1,0000000	0,6815006	0,9997601	0,1744478	1,0000000	0,1399994	0,4735009	0,9991018	0,0591002	0,3038983	0,9400300	0,5868123	0,9095940	0,6029331	0,6973613	0,9821907
880	1,0000000	0,6818909	0,9998546	0,1734797	1,0000000	0,1406937	0,4735643	0,9991099	0,0585577	0,3033795	0,9404896	0,6019174	0,9100668	0,6033849	0,6982829	0,9822363
900	1,0000000	0,6822116	0,9999119	0,1728297	1,0000000	0,1411757	0,4736135	0,9991162	0,0581712	0,3030268	0,9407977	0,6128833	0,9103983	0,6037615	0,6990589	0,9822664
920	1,0000000	0,6824752	0,9999466	0,1723952	1,0000000	0,1415107	0,4736524	0,9991213	0,0578967	0,3027884	0,9410033	0,6207244	0,9106294	0,6040748	0,6997092	0,9822861
940	1,0000000	0,6826921	0,9999676	0,1721062	1,0000000	0,1417442	0,4736835	0,9991253	0,0577024	0,3026279	0,9411400	0,6262611	0,9107898	0,6043347	0,7002523	0,9822990
960	1,0000000	0,6828704	0,9999804	0,1719146	1,0000000	0,1419077	0,4737087	0,9991285	0,0575652	0,3025205	0,9412305	0,6301293	0,9109006	0,6045502	0,7007044	0,9823074
980	1,0000000	0,6830172	0,9999881	0,1717881	1,0000000	0,1420230	0,4737291	0,9991310	0,0574686	0,3024488	0,9412903	0,6328073	0,9109769	0,6047284	0,7010799	0,9823129
