"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
540	0,6082267	0,8673030	0,1122656	0,0007495	0,9700049	0,3683551	0,8758948	0,8637402	0,6551437	0,7986896	0,0533250	0,7127552	0,4032497	0,7097995	0,5843894	0,0756737
560	0,6032322	0,8658842	0,1081263	0,0018387	0,9483823	0,3895317	0,8691125	0,8045956	0,6884819	0,7526210	0,0403997	0,6854339	0,3876039	0,6894141	0,6096852	0,0617558
580	0,5530894	0,8877635	0,0934646	0,0321289	0,8212649	0,3594415	0,8765800	0,8379237	0,7215162	0,7184395	0,0682664	0,6422539	0,3766023	0,5991962	0,6184242	0,1099383
600	0,5475480	0,8792041	0,1070079	0,0796548	0,8824853	0,3492528	0,8795557	0,8194691	0,6857246	0,7314525	0,1028900	0,6521499	0,3772440	0,6572715	0,5797059	0,1811640
620	0,5975111	0,9380189	0,0748784	0,1440918	0,8677873	0,3854295	0,9710490	0,8555831	0,7026124	0,7305182	0,1131597	0,6048364	0,4251789	0,6718161	0,5644345	0,2900206
640	0,6228369	0,9542988	0,0695092	0,1854550	0,8812787	0,4181635	0,9994363	0,8324673	0,7376077	0,7243423	0,1658338	0,6377139	0,4655584	0,6899585	0,5745050	0,3288833
660	0,6120825	1,0350598	0,0632101	0,2148799	0,8637338	0,3758017	1,0299201	0,8367998	0,6919491	0,6863210	0,1744430	0,6867464	0,4480321	0,6522048	0,5561976	0,3568787
680	0,6076185	0,9985825	0,0923201	0,2614896	0,8600434	0,3553084	0,9917558	0,8796978	0,6184562	0,6768054	0,1566755	0,6451080	0,4160201	0,6145637	0,5607303	0,4074788
700	0,6428067	0,9638179	0,0820312	0,2750035	0,8278401	0,2953539	1,0687318	0,7537086	0,7219981	0,7066066	0,1463755	0,6241740	0,4040958	0,5887684	0,5094970	0,5004207
720	0,7018826	0,9358246	0,0848338	0,2738702	0,8361455	0,2656104	1,0568505	0,7692957	0,7021525	0,7200640	0,1435683	0,6147178	0,3787880	0,6315196	0,5575436	0,5567913
740	0,6971068	0,9527305	0,1147224	0,2817744	0,8450038	0,2517292	0,9917505	0,7237450	0,7018431	0,5765147	0,1579662	0,6123153	0,4640169	0,6371279	0,5781845	0,5254072
760	0,7833595	0,9760178	0,0855679	0,2938981	0,7538916	0,2664858	0,9599048	0,6603809	0,7199721	0,6285332	0,1555048	0,6357513	0,4930501	0,6181086	0,6031753	0,5276961
780	0,7736651	0,9321368	0,0635213	0,2983736	0,6681036	0,2398740	0,9798711	0,5842537	0,8013657	0,6083772	0,1466451	0,6382073	0,4731373	0,5993703	0,6346841	0,4745188
800	0,7478462	0,9423476	0,0633582	0,3163632	0,6577479	0,2533989	0,9511993	0,5636395	0,8808432	0,5744529	0,1295720	0,6257462	0,5304799	0,5662529	0,6100520	0,5077913
820	0,6747585	0,9244861	0,0641401	0,2867528	0,6910926	0,2311623	0,9801605	0,5916724	0,8325067	0,6133189	0,1360669	0,6780159	0,4914684	0,5079459	0,6286669	0,5146101
840	0,7073958	0,9522857	0,0717101	0,2710081	0,6639542	0,2054951	0,9156285	0,6113161	0,8875688	0,6338057	0,1240580	0,6730447	0,4779883	0,5012256	0,6539028	0,5007891
860	0,7175930	0,9893673	0,0896451	0,3256209	0,7248393	0,1906442	0,9127744	0,6447801	0,8513399	0,6554971	0,1147298	0,6928883	0,5025352	0,4632484	0,6220061	0,4999965
880	0,7580737	1,0175993	0,0931846	0,3052046	0,6736860	0,1642950	0,8406753	0,6422046	0,8315868	0,6210322	0,1244200	0,6500400	0,3889091	0,5043874	0,6164876	0,4893483
900	0,7426438	1,0198552	0,0646101	0,3052009	0,7194250	0,1570086	0,8401890	0,6313823	0,7844843	0,6084854	0,1277041	0,5979031	0,3258181	0,4912591	0,6205287	0,4957535
920	0,7670275	1,0445528	0,0650290	0,2882148	0,6525039	0,1457679	0,7967198	0,6578212	0,7998813	0,5705375	0,1165894	0,6166014	0,3057907	0,4802097	0,6125012	0,5133430
940	0,7760450	1,0396495	0,0435230	0,2942426	0,6755736	0,1528145	0,8224266	0,6178911	0,9530786	0,5470494	0,0960751	0,7010855	0,3194781	0,4445013	0,5974090	0,5632040
960	0,7261478	1,0239977	0,0802303	0,3073856	0,6622991	0,1457814	0,8581019	0,5593161	0,9761947	0,5797137	0,0931246	0,5946392	0,3032065	0,4434009	0,6178249	0,5976447
980	0,7214909	1,0612920	0,0954616	0,2843924	0,7074953	0,1388667	0,8374944	0,6254062	0,8959406	0,5992995	0,1050704	0,5116359	0,2824433	0,4569981	0,6287956	0,5197400
1000	0,7886058	1,1153941	0,0843318	0,2667521	0,6239167	0,1549721	0,8382719	0,6291706	0,7726276	0,6378727	0,1293513	0,5003305	0,3069637	0,4786500	0,6588589	0,5346336
1020	0,7936643	1,0074011	0,0729370	0,2998055	0,5564719	0,1535170	0,7806354	0,6335405	0,8798556	0,5861056	0,1367078	0,5219768	0,3468380	0,4934173	0,7006819	0,5030869
1040	0,7659828	1,0248059	0,0724935	0,2914811	0,6601935	0,1548481	0,7081340	0,6240919	0,8646679	0,5403507	0,1047160	0,4770426	0,3777002	0,4809690	0,7002323	0,4434196
1060	0,7989122	1,0462488	0,0988439	0,3376112	0,6244739	0,1559412	0,6955927	0,5745526	0,8707966	0,5230539	0,1017347	0,4482647	0,3623952	0,4659118	0,6646587	0,4838723
1080	0,8402417	0,9141075	0,0767792	0,3214106	0,5836129	0,1624326	0,6860080	0,5674719	0,9037443	0,4717412	0,1079107	0,4537776	0,3374782	0,4464990	0,7016795	0,4832930
1100	0,7927096	0,8837412	0,0705991	0,2913924	0,5228250	0,1355843	0,7118565	0,5347548	0,9008119	0,4496441	0,0909402	0,5080179	0,3486460	0,4071339	0,6779116	0,4850341

0	0,7177653	1,0845244	0,0791121	0,2857553	0,6016580	0,2022600	0,8902659	0,6962503	0,7943263	0,5138199	0,1550098	0,4977878	0,3238524	0,4928140	0,6520834	0,5052543
20	0,6755636	0,9433212	0,0483773	0,2089836	0,6696628	0,2256333	0,8440665	0,6458362	0,8285904	0,5004024	0,1621909	0,5779842	0,3829748	0,4494530	0,6338987	0,5053533
40	0,6238434	0,9189476	0,0923993	0,1877560	0,7327987	0,2310563	0,7998265	0,6151704	0,8447535	0,5462579	0,1465190	0,5516643	0,4019274	0,4399570	0,5899442	0,5209347
60	0,6579442	0,8540035	0,0920393	0,1578999	0,8004347	0,2276225	0,8397695	0,6544963	0,9434578	0,5730096	0,1304622	0,6069278	0,3540201	0,4701777	0,5831328	0,4504338
80	0,6387650	0,7769899	0,0721994	0,1199108	0,7625248	0,2705220	0,8376434	0,6943440	0,8904819	0,5638052	0,1511659	0,6359030	0,3966470	0,4851830	0,5897565	0,4637640
100	0,6865939	0,6754885	0,0743047	0,0782283	0,7614231	0,3139024	0,8922762	0,7006210	0,8308171	0,4990571	0,0926975	0,6432497	0,3895559	0,5072600	0,5549601	0,4153382
120	0,6817984	0,6127091	0,0882626	0,0510766	0,7253148	0,3048595	0,9247405	0,7274740	0,9730329	0,5944129	0,0869168	0,5880565	0,3727144	0,4702769	0,5300946	0,4623746
140	0,6394447	0,6144515	0,0738793	0,0306300	0,6854684	0,2956334	0,9099665	0,7444872	0,8677799	0,6061826	0,1233910	0,6015779	0,3698682	0,4779554	0,5696165	0,4663948
160	0,6630684	0,6548550	0,0660246	0,0151234	0,7645376	0,3121309	0,9217524	0,7863116	0,8917722	0,6239329	0,1363635	0,6282468	0,3799522	0,4994345	0,5330265	0,4080186
180	0,6788581	0,6476375	0,0809199	0,0072238	0,7200462	0,2813091	0,9356463	0,7207969	0,8297225	0,5943048	0,1231368	0,6933316	0,3782543	0,5444999	0,5585850	0,3889690
200	0,6760386	0,6681453	0,0867675	0,0022670	0,8025540	0,3368194	0,9816406	0,7379898	0,9694610	0,6317384	0,1215185	0,6591571	0,4353381	0,5286086	0,5839340	0,3995828
220	0,6730731	0,6800904	0,0860802	0,0044621	0,7249020	0,3518398	1,0054161	0,7402365	0,9102571	0,5938265	0,1482926	0,6399907	0,4181723	0,4508799	0,6445095	0,3844391
240	0,6678511	0,6809468	0,0806547	0,0034990	0,6321991	0,4078479	1,0217897	0,8139936	0,8471259	0,5994150	0,1398458	0,6668753	0,4120620	0,4911999	0,6857114	0,3757331
260	0,6462236	0,6869968	0,0727078	0,0061091	0,7328672	0,4057070	1,0295671	0,7689512	0,9065818	0,6333110	0,1202574	0,7231972	0,4068019	0,4531580	0,7087018	0,3943607
280	0,6682780	0,6759741	0,0532734	0,0036866	0,7072808	0,4089411	1,0261022	0,7294676	1,0019411	0,6177928	0,1544975	0,7007455	0,3859133	0,4718520	0,6961169	0,3848068
300	0,6893551	0,6852844	0,0660741	0,0031401	0,7275325	0,3659820	0,9954219	0,6821256	0,8750436	0,5963877	0,1147484	0,5747371	0,3915361	0,5217358	0,6839950	0,4017736
320	0,6978793	0,6146282	0,0743022	0,0064124	0,8032042	0,3409296	0,9786897	0,7894275	0,8544942	0,6021215	0,1052910	0,5809499	0,3741483	0,5172231	0,6517377	0,3943494
340	0,7228384	0,6767056	0,0527805	0,0054532	0,8723404	0,3253302	0,9655802	0,7888198	0,8700243	0,5587316	0,1134895	0,6113671	0,4115505	0,5536371	0,6547907	0,4075058
360	0,6326663	0,7593108	0,0517362	0,0028856	0,7753522	0,3346392	0,9183947	0,7985047	0,8171710	0,5200800	0,0919446	0,6356282	0,4560909	0,5215352	0,6063664	0,3860803
380	0,6359175	0,7959988	0,0548762	0,0058043	0,7352714	0,3837218	0,8842234	0,7877429	0,8720179	0,5416735	0,1209429	0,6102258	0,4783126	0,4729509	0,6289667	0,3553911
400	0,5789074	0,7401320	0,0774885	0,0032280	0,8040792	0,3594238	0,8916528	0,8317930	0,7835359	0,5952708	0,1623702	0,5791168	0,5039658	0,5232906	0,5680023	0,3830092
420	0,6192842	0,7196047	0,0763914	0,0032940	0,7482598	0,3500936	0,9597364	0,8330800	0,8058201	0,5621239	0,1231711	0,6054575	0,5151261	0,5784666	0,5381534	0,3853275
440	0,5879526	0,6678330	0,0967425	0,0011774	0,8088886	0,3506965	0,9645634	0,8083703	0,7090002	0,6138118	0,1539608	0,5977865	0,5119307	0,5835504	0,5406906	0,3961856
460	0,6846322	0,6672281	0,1045767	0,0015254	0,8624806	0,3763032	0,9799835	0,8261083	0,7018389	0,6517283	0,1757824	0,5700892	0,5421531	0,5350796	0,5446320	0,3985865
480	0,6830962	0,6607715	0,0869787	0,0035766	0,8455533	0,4000889	0,9795164	0,7494603	0,7371116	0,6692115	0,1845381	0,5457919	0,5344731	0,5712464	0,5771739	0,4073579
500	0,7549749	0,7096264	0,0852832	0,0055055	0,7618414	0,3938864	1,0454845	0,7438144	0,7406534	0,6880601	0,1529344	0,5881422	0,4935322	0,5346068	0,6237398	0,3793743
520	0,7888825	0,6604256	0,0753303	0,0033514	0,6904869	0,3681352	1,0144303	0,8718732	0,9160487	0,6568559	0,1385952	0,5637912	0,4532713	0,5439981	0,6533849	0,3601681
540	0,7772917	0,6515302	0,0756187	0,0044853	0,6313999	0,3910953	1,0089476	0,8481167	0,8796952	0,6897575	0,1415701	0,5701754	0,4605013	0,5366659	0,6655134	0,3937655
560	0,7370457	0,7099978	0,0831566	0,0020225	0,5676643	0,3812235	1,0300292	0,8373992	0,8853073	0,6193850	0,1100956	0,6604576	0,4397779	0,5293179	0,6560621	0,3791100
580	0,6840740	0,7561986	0,0870069	0,0179252	0,6250156	0,3563947	1,0372941	0,8099140	0,8498468	0,5553182	0,1318770	0,5725899	0,4155574	0,5140512	0,6492846	0,3645481
600	0,7384753	0,7193135	0,0916173	0,0560893	0,6557785	0,3544306	1,0698157	0,7441681	0,8689860	0,5534773	0,1033398	0,5923883	0,4140837	0,5037666	0,6515379	0,3772301
620	0,7560793	0,8357605	0,0842134	0,1033377	0,7321645	0,3394869	1,0388812	0,7558169	0,8487360	0,5091861	0,1025943	0,5896494	0,3942595	0,5084788	0,6692866	0,3959567
640	0,7316221	0,9648743	0,0848087	0,1972713	0,7661686	0,3036399	1,0396193	0,7312779	0,8294715	0,5484322	0,1279131	0,5923361	0,3749524	0,4975638	0,6604142	0,4384290
660	0,7591002	0,9577662	0,0830353	0,2248156	0,7296971	0,3117032	0,9864231	0,7313230	0,8837275	0,5062681	0,1324866	0,6084477	0,3435623	0,4700249	0,6972683	0,4628119
680	0,7367320	1,0171359	0,0916985	0,2259554	0,6801306	0,2938831	0,9733835	0,6942567	0,8515442	0,5682206	0,1209761	0,5886633	0,3404139	0,4326734	0,6712575	0,4580438
700	0,6407070	1,0049017	0,0664315	0,2278582	0,7621395	0,3065676	0,8877335	0,7530837	0,7876349	0,5538981	0,1160519	0,5634527	0,3427824	0,4576242	0,6387860	0,4294655
720	0,6896913	0,9688679	0,0458077	0,2188543	0,7769166	0,2859744	0,8357008	0,7497238	0,7951509	0,5565395	0,1439846	0,5917995	0,3991904	0,5209154	0,6400193	0,4413364
740	0,6897310	1,0320032	0,0691362	0,2697963	0,6848038	0,3060582	0,8170289	0,6720639	0,8094976	0,5556064	0,1193226	0,5700933	0,4136027	0,5307668	0,6146020	0,4728957
760	0,7486897	1,0763525	0,0895857	0,2688544	0,6944082	0,2709677	0,8393457	0,6300033	0,7563807	0,5855273	0,1086876	0,5862008	0,4103551	0,5057199	0,6571862	0,4361082
780	0,7326695	1,0201817	0,1154960	0,2501056	0,7069215	0,2131999	0,8369553	0,6086124	0,8388132	0,5571000	0,1358283	0,6327954	0,3731692	0,5060946	0,6057383	0,4404107
800	0,7170684	1,0356220	0,1040157	0,2408292	0,7044141	0,2196627	0,8655093	0,6479101	0,7533335	0,5486068	0,1208565	0,6065411	0,3302771	0,5211634	0,6507660	0,4388964
820	0,7124466	0,9345748	0,1176677	0,2629811	0,7065792	0,2149224	0,8255167	0,6409125	0,7762659	0,5464471	0,1314174	0,6085636	0,3436398	0,5058049	0,6713878	0,4699467
840	0,7092340	0,9374536	0,0998392	0,2899645	0,7844153	0,2252297	0,8428444	0,6678648	0,8811788	0,5419419	0,1360448	0,6353550	0,3596506	0,5004282	0,6898561	0,5167601
860	0,7018186	1,0077589	0,1173089	0,2920243	0,7535666	0,2376361	0,8284870	0,6065820	0,7908121	0,5415460	0,1519288	0,6203438	0,3845688	0,4902695	0,7108471	0,4984808
880	0,6807755	0,9592514	0,0591679	0,2839689	0,7830038	0,2650777	0,8025593	0,6393172	0,7532641	0,5780509	0,1207418	0,6013517	0,3603059	0,5441958	0,7283497	0,4405242
900	0,6841065	1,0647280	0,0437027	0,2915833	0,7951410	0,2474739	0,8343837	0,6222029	0,8110486	0,5484372	0,1540851	0,6497126	0,3408940	0,5004396	0,7331154	0,4615054
920	0,7046566	1,0496190	0,0487984	0,2674567	0,7591124	0,2431848	0,8125269	0,7214139	0,7897224	0,5415432	0,1594876	0,6487552	0,3570905	0,4601371	0,6515273	0,4632863
940	0,6999493	1,0133266	0,0427452	0,3231321	0,6964887	0,2205343	0,7987345	0,6826131	0,7414457	0,5806850	0,1569389	0,6150528	0,3264266	0,4137247	0,5879844	0,4351070
960	0,7370581	1,0877858	0,0644826	0,3338919	0,6778364	0,1903665	0,7813281	0,6445898	0,8651611	0,5752972	0,1041791	0,6298976	0,4059699	0,3702420	0,6230960	0,4554425
980	0,6640128	1,0558846	0,0656350	0,3246154	0,6802289	0,2078511	0,7723595	0,6028496	0,7923699	0,4822106	0,1022365	0,6065564	0,3959508	0,3995436	0,6403313	0,4557533
1000	0,6827733	1,0726494	0,0459433	0,3359258	0,7068905	0,2323372	0,7966609	0,5890014	0,7783702	0,4774527	0,1124769	0,5880832	0,4293906	0,4473608	0,6201532	0,4683572
1020	0,7784844	1,0933269	0,0467395	0,2807608	0,7286202	0,1835464	0,8205182	0,6101111	0,8338481	0,4889084	0,1285491	0,5854350	0,3535889	0,4826700	0,5883946	0,4785059
1040	0,7114527	0,9923334	0,0460447	0,2939866	0,6605799	0,1651505	0,8578098	0,6409939	0,8365478	0,5189240	0,1430703	0,6073894	0,3427707	0,5033155	0,6207840	0,5033443
1060	0,7737630	0,9741986	0,0674260	0,2819062	0,6437527	0,1513788	0,8864582	0,7199921	0,8540904	0,5405906	0,1463434	0,6150929	0,3227573	0,5053705	0,5758147	0,5488950
1080	0,7004478	0,9458592	0,0665112	0,2832817	0,7002635	0,1536846	0,9109348	0,6930556	0,8231424	0,5253517	0,1097735	0,5870780	0,2608181	0,4627545	0,5550239	0,5590253
1100	0,7069231	0,9092410	0,0679369	0,2402983	0,7058818	0,1749138	0,9165922	0,6493095	0,8821775	0,6071019	0,0910710	0,5561414	0,3425047	0,4889717	0,5766877	0,5605267

0	0,7177653	1,0845244	0,0791121	0,2857553	0,6016580	0,2022600	0,8902659	0,6962503	0,7943263	0,5138199	0,1550098	0,4977878	0,3238524	0,4928140	0,6520834	0,5052543
20	0,7612244	0,9631003	0,0678823	0,2844214	0,5888168	0,1481075	0,9162046	0,5640025	0,7435777	0,5794841	0,1052437	0,4767323	0,2836619	0,4631776	0,5966384	0,5259561
40	0,7462121	0,9501952	0,0512667	0,2397998	0,4108252	0,1472753	0,8744790	0,5364782	0,8648614	0,5484187	0,0816157	0,4153200	0,2601114	0,4343430	0,6627315	0,5218578
60	0,6630672	0,9377523	0,0670775	0,2067900	0,3403923	0,1680761	0,8780968	0,5900257	0,7941560	0,5025193	0,0962816	0,4449084	0,2274859	0,4376964	0,7111191	0,5245745
80	0,5579856	0,8956598	0,0577584	0,1674289	0,3133845	0,1654794	0,8827742	0,6844860	0,8997211	0,4964526	0,1108405	0,4121995	0,2030215	0,4020441	0,6902134	0,5254095
100	0,4844595	0,9447070	0,0591906	0,1387573	0,3366387	0,1512168	0,8475023	0,6717739	0,9821110	0,4874065	0,1272661	0,3821943	0,2248671	0,4058960	0,6804085	0,5218894
120	0,4063898	1,0118061	0,0658792	0,0835049	0,3461086	0,1812400	0,9073901	0,6219033	1,0294169	0,5948324	0,1296132	0,3503334	0,2040657	0,4338504	0,6868588	0,5329095
140	0,3923114	1,0927657	0,1077786	0,0597966	0,3937786	0,2441581	0,8888705	0,6056940	1,0152974	0,7022864	0,1394631	0,3655725	0,1822173	0,4981337	0,6065858	0,5827296
160	0,4283936	1,0564160	0,1197905	0,0405784	0,4086539	0,2632611	0,8810730	0,6149989	1,0003973	0,7077455	0,2192668	0,4383956	0,1731904	0,5483348	0,6183242	0,5964948
180	0,3909748	1,0822860	0,0846496	0,0296604	0,4179733	0,2813947	0,8495827	0,6823805	1,0053931	0,7343128	0,2274299	0,4496578	0,2047987	0,6272672	0,5637579	0,6341849
200	0,3689822	1,0428699	0,1231735	0,0197603	0,3967436	0,3539777	0,8558222	0,7040814	1,0326570	0,7971405	0,2911839	0,4533732	0,2215097	0,6963886	0,5090322	0,6365593
220	0,3687333	1,0318237	0,1430816	0,0128687	0,4050739	0,4024316	0,8312757	0,7274909	1,0321403	0,8245398	0,3032049	0,4996082	0,2611677	0,6935664	0,5152750	0,7191204
240	0,3495183	0,9816233	0,1499449	0,0092904	0,3973526	0,4235720	0,8290303	0,7435268	1,0182308	0,8869402	0,3141312	0,5505493	0,2501947	0,7863223	0,4855484	0,7500675
260	0,3477824	0,9555332	0,1625979	0,0097978	0,3932737	0,4340089	0,8362029	0,7196158	0,9568039	0,8905049	0,3166705	0,5408137	0,2749847	0,8248747	0,4365018	0,7282657
280	0,3919573	1,0444201	0,1247876	0,0028102	0,3565035	0,4355193	0,8001980	0,7255742	0,9491333	0,9384804	0,3600537	0,5044208	0,2993612	0,9107923	0,4519281	0,7407234
300	0,3835109	1,0495781	0,1708995	0,0041882	0,3370657	0,3796852	0,8209849	0,7395597	0,9167686	0,9587841	0,3316031	0,5234498	0,2991694	0,9298592	0,4278335	0,7447441
320	0,4111748	1,0025371	0,1828251	0,0065693	0,3038223	0,3328014	0,8088203	0,7687998	0,9418550	0,9529449	0,2531601	0,5226196	0,3027373	0,9151550	0,4491488	0,7603294
340	0,3989084	1,0553526	0,1731196	0,0084111	0,3938205	0,3565564	0,8318387	0,7044325	0,9093123	0,9181192	0,2576007	0,5075956	0,2883349	0,9488862	0,4990731	0,7833936
360	0,4051866	1,0683161	0,1364970	0,0092046	0,3931316	0,3955423	0,7943843	0,7571738	0,9344074	0,9268243	0,2487403	0,5313835	0,2962150	0,9043504	0,4844745	0,7680873
380	0,4051657	1,0178874	0,1188840	0,0110783	0,3862447	0,4015519	0,7596492	0,6847731	0,9020613	0,8383573	0,2579119	0,5596751	0,2229264	0,9134986	0,4527333	0,6963015
400	0,4264185	0,9709732	0,1287747	0,0133770	0,4399661	0,3454472	0,7609001	0,7331472	0,8916341	0,8204739	0,2179241	0,5514099	0,2944513	0,8437930	0,4561080	0,7131341
420	0,4119878	1,0357029	0,1436435	0,0057664	0,4360960	0,3940709	0,7771374	0,8369076	0,8188585	0,7743324	0,2220375	0,5392620	0,2252702	0,8389897	0,4968797	0,7383783
440	0,4178819	0,9894034	0,1538792	0,0045606	0,3588352	0,3960061	0,7956620	0,7870553	0,8750629	0,7937689	0,2603680	0,5086863	0,1677942	0,8668701	0,5102622	0,7835548
460	0,4024910	0,8901731	0,1676389	0,0021294	0,3269983	0,4239042	0,8148108	0,7598861	0,9331583	0,8133890	0,2779579	0,4603420	0,1704084	0,8472865	0,6160071	0,7725909
480	0,4107338	0,8911432	0,1740781	0,0022894	0,3905241	0,3891708	0,8479639	0,7351236	0,9145006	0,8244324	0,2714816	0,4634248	0,1790286	0,8122773	0,5389774	0,7904015
500	0,4175984	0,9017113	0,1530397	0,0001222	0,3208655	0,3832466	0,8878695	0,7124687	0,9981888	0,8176610	0,2701098	0,4498291	0,1972477	0,8151707	0,4933019	0,7494953
520	0,4290989	0,9341896	0,1689591	0,0017437	0,3582539	0,3934125	0,8519907	0,7058165	1,0254377	0,7480667	0,2370872	0,4619601	0,2208093	0,8083249	0,4971727	0,7384430
540	0,4567399	0,9556743	0,1658174	0,0009519	0,3802136	0,3615661	0,8618999	0,6552222	0,9690947	0,7239480	0,2580451	0,4840907	0,2476824	0,9049322	0,5390058	0,6708682
560	0,4150320	1,0763320	0,1705453	0,0020740	0,3821211	0,3901578	0,8418600	0,7078321	1,0105202	0,8359210	0,2829903	0,4926850	0,2385844	0,9323922	0,5145796	0,7258093
580	0,4165543	1,1054581	0,1094026	0,0152429	0,5692516	0,3817962	0,8979665	0,7039091	0,9172375	0,9056495	0,2564665	0,5863375	0,2665834	0,8739258	0,5120266	0,7308570
600	0,5160336	1,1063544	0,1454955	0,0439873	0,7484300	0,3282731	0,8936568	0,7656625	0,8190317	0,9040949	0,2383249	0,6882696	0,3393167	0,8760385	0,5093920	0,7341259
620	0,6133557	1,0862315	0,0986736	0,1040274	0,8326802	0,3402525	0,8532783	0,7925826	0,7347707	0,8895821	0,2679496	0,7259166	0,4406972	0,8724924	0,4438206	0,7543348
640	0,6897578	1,0707124	0,0885474	0,1388093	0,7977725	0,3423583	0,8321308	0,7284130	0,7819634	0,8567172	0,2618485	0,7744171	0,4617996	0,8274820	0,4408744	0,7233801
660	0,7441035	1,0282592	0,0893601	0,1804749	0,8075647	0,3219112	0,8401270	0,7520917	0,7942030	0,7916718	0,2371647	0,6926458	0,4116684	0,7289478	0,4876732	0,7312979
680	0,7961762	1,0139973	0,0568269	0,2471386	0,6616103	0,3065236	0,8387055	0,7752532	0,8284941	0,7287460	0,1613081	0,6680835	0,4472347	0,6607705	0,5364345	0,7260859
700	0,7686107	0,9800215	0,0724205	0,2731923	0,6327424	0,2991094	0,8889805	0,7364689	0,9004070	0,6144377	0,1543709	0,6276248	0,4190319	0,5818022	0,5563971	0,6724440
720	0,7560288	0,9990894	0,0621126	0,2787952	0,6635955	0,2644151	0,8706940	0,6589066	0,8942037	0,6118163	0,1021232	0,5616950	0,3931511	0,4701736	0,6002791	0,6689370
740	0,7399367	1,0118275	0,0331534	0,2955197	0,6018468	0,2554583	0,8545625	0,6045623	0,8754285	0,5924853	0,1314411	0,5690140	0,3592644	0,4430067	0,6074993	0,6347167
760	0,7217901	1,0141031	0,0506350	0,3026545	0,6386339	0,2048254	0,8528332	0,6134173	0,9408553	0,5427670	0,0895721	0,5589146	0,3315723	0,4805979	0,6536953	0,5764490
780	0,7209666	0,9528055	0,0681317	0,2607141	0,5691180	0,1773376	0,8207263	0,5663773	0,9374648	0,4776293	0,1137516	0,5846191	0,3319212	0,4602583	0,6575085	0,5330763
800	0,7522890	1,0068050	0,0744553	0,2987331	0,6894296	0,1410870	0,8649090	0,5388273	0,9848669	0,4542134	0,1012993	0,5680978	0,3316078	0,4634675	0,6847016	0,5308792
820	0,7395721	0,9955367	0,0961154	0,3122370	0,6646102	0,1555151	0,8315792	0,4843478	0,8972901	0,4822361	0,0960992	0,5985715	0,3512069	0,5089595	0,6942848	0,5698173
840	0,7773466	0,9948185	0,0814380	0,3195089	0,6788732	0,1579821	0,7971257	0,4608277	0,8848516	0,4983191	0,0748196	0,5162134	0,3724330	0,4348303	0,6825716	0,5416017
860	0,7994887	1,0262373	0,0434457	0,2996200	0,6962753	0,1508206	0,7888192	0,4948304	0,9894569	0,4748955	0,0938936	0,4622495	0,3543160	0,4258547	0,7066021	0,5284644
880	0,8283325	1,0108043	0,0591142	0,3220502	0,6626716	0,1357257	0,7949599	0,5517529	1,0052412	0,4570090	0,0708595	0,4662000	0,3371245	0,4039537	0,6381088	0,5576606
900	0,8126976	1,0539008	0,0687862	0,3419717	0,6416866	0,1570867	0,7856591	0,5653131	0,9541300	0,4416154	0,1103273	0,5165163	0,3224958	0,3822576	0,6575230	0,5458560
920	0,7685896	1,0533275	0,0716677	0,3112985	0,5909375	0,1727406	0,7823814	0,5746968	0,9280138	0,4633239	0,1179608	0,5345778	0,3872380	0,3847655	0,6463809	0,5408155
940	0,7079817	1,0496641	0,0791498	0,3095901	0,5741688	0,1831051	0,7953777	0,6268652	0,9354889	0,4696191	0,1088894	0,5130324	0,3671490	0,3828485	0,6621164	0,5105264
960	0,7474436	1,0544666	0,0960830	0,3110073	0,5884883	0,1657465	0,8484418	0,6135447	0,9415676	0,4815451	0,1490759	0,4937068	0,3926970	0,4060029	0,6828825	0,5347171
980	0,7287258	1,0054525	0,0835494	0,3026379	0,5663870	0,1572040	0,8441357	0,6155257	0,9120984	0,4512082	0,1199639	0,5020433	0,3526284	0,4645083	0,7046537	0,5351646
1000	0,6953078	1,0406565	0,0579583	0,2832855	0,5748546	0,1583120	0,8190025	0,6231558	0,7905109	0,4073611	0,1334604	0,4772941	0,3606210	0,4731021	0,6707071	0,5285033
1020	0,7069188	1,0283670	0,0573668	0,2485214	0,5800440	0,1478437	0,8624908	0,6084434	0,8102633	0,4682997	0,1426399	0,4671676	0,3555659	0,4674368	0,6121200	0,5174812
1040	0,6591490	1,0217689	0,0899801	0,2295135	0,6475747	0,1435342	0,8647104	0,6154528	0,7811035	0,5629380	0,1300530	0,4816419	0,2930101	0,4716825	0,6167073	0,4946560
1060	0,6446302	0,9842848	0,0577632	0,2635815	0,7216731	0,1647319	0,8855414	0,6607565	0,7715036	0,5673710	0,1455993	0,5238772	0,3081133	0,4815080	0,6087884	0,4842544
1080	0,6129175	0,9441126	0,0663990	0,2910042	0,7546626	0,1756207	0,9067283	0,6494319	0,8020751	0,6157017	0,1260161	0,5197994	0,3916688	0,5355092	0,6075834	0,5257988
1100	0,6615887	0,9508167	0,0771460	0,2944969	0,8251498	0,1745480	0,8532582	0,6690254	0,8592264	0,5797720	0,1654552	0,6411500	0,4587479	0,5254255	0,5877073	0,5566086

