"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
400	0,8238211	0,0384634	0,3608243	0,2936464	0,9664022	1,0260410	1,1622712	1,0728117	0,2857071	0,0855871	0,0834351	0,3080364	0,0121006	0,2668899	0,1064133	0,2539084
420	0,7570157	0,0470591	0,3413617	0,2369342	0,9850607	0,8733757	1,0153271	1,0755388	0,2441431	0,0778734	0,0652630	0,3131779	0,0120353	0,2633775	0,0928956	0,2910848
440	0,7880929	0,0505359	0,3859519	0,2483058	0,9157228	0,8214573	1,0383502	1,0902465	0,2121842	0,0668589	0,0762825	0,3164103	0,0102335	0,2655449	0,0857289	0,2630596
460	0,7775117	0,0358846	0,3820676	0,2552857	0,9196134	0,8255997	1,0534010	1,0757259	0,1803195	0,0636621	0,0825566	0,3615330	0,0123613	0,2755741	0,0957516	0,2637053
480	0,7509591	0,0435938	0,4694422	0,3013008	0,8960600	0,9429756	1,0148988	1,1214667	0,2255865	0,0773900	0,0574626	0,3804025	0,0019244	0,2540749	0,0855324	0,3086879
500	0,9115706	0,0577015	0,5009664	0,2862352	0,8857776	0,9067564	1,0088505	1,0746976	0,2722120	0,0626129	0,0810510	0,3577284	0,0020211	0,2195651	0,1107088	0,3389621
520	0,9072616	0,0601016	0,4932134	0,2916856	0,9231691	0,9812088	0,9619261	1,0192336	0,3306443	0,0741993	0,0964158	0,3593180	0,0003606	0,2306220	0,1100705	0,3532564
540	0,8784290	0,0467689	0,4683424	0,3007217	0,9257739	0,9626087	0,9962842	0,9658623	0,3553726	0,0960553	0,1086170	0,3788504	0,0034451	0,2526504	0,1392864	0,3262246
560	0,9218296	0,0429264	0,4771403	0,3080384	0,8872230	1,0775088	1,0436597	1,0175338	0,3217293	0,0889821	0,0886772	0,3561637	0,0048916	0,2348009	0,1815411	0,2951351
580	0,8180591	0,1046396	0,5122238	0,3203254	0,8612879	1,0423372	1,0159245	1,0752886	0,3464624	0,1720957	0,0957397	0,3817348	0,0017334	0,2970820	0,1730362	0,2974790
600	0,9817528	0,2171626	0,5418807	0,3183235	0,8703829	1,0325256	1,0125758	1,0425638	0,3592275	0,3796110	0,1337169	0,3757072	0,0000000	0,3113605	0,1892897	0,2803373
620	0,9028751	0,3268538	0,5457970	0,3116753	0,8875133	0,9955072	1,0011819	0,9989554	0,4188727	0,5880525	0,2140636	0,2988000	0,0075489	0,3185715	0,1893483	0,3013152
640	0,8543762	0,4519918	0,5123247	0,3016701	0,8956978	0,8917104	0,9766271	0,9313806	0,4685550	0,7107143	0,2630587	0,2421078	0,0077070	0,3226094	0,1831906	0,2887549
660	0,7879766	0,5266165	0,5086398	0,2966663	0,9494842	0,8131502	0,8540039	0,8894842	0,5253841	0,7758255	0,2142951	0,1883253	0,0116195	0,2818592	0,1670389	0,3117664
680	0,8074949	0,5298320	0,4884504	0,3191999	1,0277459	0,6856967	0,8112194	0,7268892	0,4885493	0,7996041	0,2373749	0,1650405	0,0071338	0,3329699	0,1958830	0,2848854
700	0,8443272	0,5821242	0,5179329	0,3135378	1,0170091	0,5586284	0,8175902	0,6223536	0,4841844	0,8563498	0,2192564	0,1311878	0,0071369	0,3327680	0,1881953	0,3110837
720	0,8647407	0,5290561	0,4934751	0,3224763	1,0060004	0,4586452	0,8251447	0,5955725	0,4641560	0,8474789	0,2546231	0,0867893	0,0029133	0,2775882	0,2082233	0,3445743
740	0,8946103	0,5729581	0,5492903	0,3600895	0,9689589	0,3921853	0,7754706	0,5154013	0,4297708	0,9564763	0,2759670	0,0765935	0,0021318	0,2451332	0,1946787	0,2999598
760	0,9114518	0,5931014	0,5641030	0,3518583	0,9689106	0,3214268	0,7781034	0,4705311	0,4986524	1,0427003	0,3107058	0,0766881	0,0031089	0,2785377	0,2359699	0,3189677
780	0,8556077	0,5682547	0,5408479	0,3197711	0,9887406	0,2367860	0,7087845	0,4854144	0,5157252	1,0520840	0,2968084	0,0411891	0,0030822	0,2662284	0,2070190	0,3188179
800	0,8936256	0,5957245	0,4935552	0,3109210	0,9705960	0,2440883	0,6803753	0,4040797	0,5275945	0,9647034	0,2851504	0,0396003	0,0040154	0,2846281	0,2310816	0,3147283
820	0,8900452	0,5667182	0,4501955	0,2887313	0,9503083	0,2494222	0,6700964	0,3674684	0,5094859	1,0678592	0,2636915	0,0413799	0,0068858	0,2968930	0,1899522	0,3012657
840	0,8577942	0,5660567	0,4591172	0,2624635	0,8931918	0,2407675	0,6847751	0,3502464	0,5098474	1,0096178	0,2641002	0,0362092	0,0067257	0,3024718	0,1543343	0,3321925
860	0,8910501	0,4837166	0,4768918	0,2592060	0,9848753	0,2385905	0,6880044	0,3528907	0,4688869	1,0911243	0,2393701	0,0236738	0,0015555	0,2852387	0,1403916	0,3451996
880	0,9528451	0,5363728	0,4544900	0,2501586	1,0481654	0,2746255	0,7379385	0,3379065	0,4608992	1,0748477	0,2285933	0,0310566	0,0027025	0,2980293	0,1484539	0,3122750
900	0,9741863	0,5910818	0,4296697	0,2200365	0,9452208	0,2312322	0,7445183	0,3885592	0,4362844	1,1236471	0,2373984	0,0375825	0,0056995	0,2776348	0,1397971	0,2974371
920	0,9809671	0,6073549	0,3797077	0,2299338	0,9997978	0,2465580	0,7468790	0,3883942	0,4031786	1,1179083	0,2439733	0,0341336	0,0128057	0,3022821	0,1337153	0,2605414
940	0,9441063	0,5706724	0,3681045	0,2518051	1,0392199	0,2197831	0,6857860	0,3775591	0,3951328	1,1337498	0,2186293	0,0367203	0,0037512	0,2443553	0,1408031	0,2535750
960	0,9944935	0,5300669	0,3580723	0,2586782	0,9866401	0,1983689	0,7085183	0,3739810	0,3310660	1,1626088	0,2194301	0,0224938	0,0022191	0,2537245	0,1261181	0,2341144
980	1,0379246	0,5491832	0,3737596	0,2878821	0,9962621	0,2085165	0,6736967	0,3581646	0,3226393	1,0711767	0,1621291	0,0239048	0,0008263	0,2891903	0,1076551	0,2712019
1000	1,0075782	0,4919678	0,3755577	0,2565204	0,9531281	0,1856326	0,6667601	0,3268710	0,2926740	1,0597703	0,1564010	0,0218368	0,0005005	0,2301347	0,0825959	0,2867396
1020	0,9617387	0,4854927	0,3611260	0,2379483	1,0040248	0,1486583	0,7549740	0,3359200	0,2677577	0,9619582	0,1618335	0,0288283	0,0001789	0,2544958	0,0846039	0,2573986
1040	0,9216143	0,5506806	0,4117925	0,2292485	0,9929635	0,1614567	0,7706525	0,3999023	0,2410981	0,8576763	0,1437087	0,0437452	0,0000000	0,2727837	0,0996975	0,2288695
1060	0,9332550	0,5122288	0,4369008	0,2522438	1,0487332	0,1892492	0,8117522	0,4208706	0,2512921	0,9161796	0,1362988	0,0364722	0,0002067	0,2692660	0,0941370	0,2366282
1080	0,9366920	0,5359855	0,4311199	0,2478693	1,0178576	0,1815606	0,8601394	0,4253547	0,2483725	0,9004944	0,1507786	0,0336836	0,0032230	0,2849357	0,1060167	0,2218217
1100	0,9006536	0,5509022	0,4470595	0,2572786	0,9855884	0,2240118	0,7675989	0,4212722	0,3206387	0,9326092	0,1868287	0,0271066	0,0030901	0,2818009	0,1380159	0,2199125

0	0,8360879	0,5986869	0,4247729	0,3078706	0,9601988	0,2401325	0,7407693	0,2975510	0,3355675	0,9680479	0,2224896	0,0389599	0,0019486	0,3154852	0,1214798	0,2543569
20	0,8247296	0,6650484	0,4389407	0,2772526	0,9136444	0,2178272	0,6249047	0,3411805	0,3557961	0,9592102	0,2175554	0,0170197	0,0072367	0,3891481	0,1442130	0,2582310
40	0,8670166	0,5726497	0,4569864	0,2508064	0,8864440	0,1963333	0,4892063	0,3255208	0,3241764	0,9280945	0,2143480	0,0133527	0,0017778	0,4600032	0,1775239	0,3304058
60	0,8103530	0,5453373	0,4578291	0,2830309	0,8236623	0,2125661	0,3939049	0,3311304	0,3454789	0,9471386	0,2371969	0,0118026	0,0026313	0,4367659	0,1713245	0,4064675
80	0,9280335	0,5763746	0,4344964	0,3146028	0,7041928	0,2175897	0,3469269	0,3311402	0,3306972	0,9491558	0,2122311	0,0181442	0,0029233	0,4103456	0,1368609	0,4691169
100	0,9024617	0,5635728	0,4712489	0,3229075	0,6879814	0,2137017	0,2973572	0,3331411	0,3540098	0,9611922	0,2096395	0,0232909	0,0013220	0,3854603	0,1340558	0,5003066
120	0,8836414	0,5282440	0,4473784	0,3231829	0,6085825	0,2314212	0,2681357	0,3761578	0,3300121	0,9329778	0,2124655	0,0206050	0,0017891	0,4630258	0,1225315	0,5675402
140	0,7713379	0,5541275	0,4804714	0,3104993	0,5719213	0,2314529	0,2527563	0,3855381	0,3829162	0,8725303	0,1907331	0,0292099	0,0012935	0,4738069	0,1295410	0,6351381
160	0,7005459	0,5869198	0,5091051	0,3133514	0,5394438	0,2441942	0,2273782	0,3621195	0,3711514	0,8643613	0,2062877	0,0097522	0,0091169	0,5072176	0,1308200	0,6104670
180	0,7108458	0,6124351	0,5295511	0,2781420	0,5112125	0,3261829	0,1909697	0,3271483	0,3930362	0,9543325	0,2117618	0,0266453	0,0063273	0,5027532	0,1202825	0,6196931
200	0,6710473	0,6184480	0,5062669	0,3202739	0,5144150	0,3448305	0,1972152	0,2936114	0,4361412	0,9437057	0,2665989	0,0283878	0,0052121	0,5104782	0,1575662	0,6062424
220	0,6135508	0,5878707	0,5651622	0,3414067	0,4646273	0,3553696	0,1926246	0,2833039	0,4904540	0,8590530	0,2569219	0,0336457	0,0055617	0,5375159	0,1928196	0,5974591
240	0,5023076	0,5758240	0,5571631	0,3317320	0,4672424	0,4533858	0,2060820	0,2825254	0,4794515	0,9466787	0,2982190	0,0303528	0,0052391	0,5386905	0,1910590	0,5984344
260	0,4790605	0,6138380	0,6096203	0,4112638	0,4499279	0,5097107	0,2010016	0,3080967	0,5744259	0,9037519	0,3143498	0,0384590	0,0019875	0,5916658	0,2073941	0,6404415
280	0,5380695	0,6348098	0,6335641	0,5155788	0,4647458	0,6529123	0,2153034	0,3137248	0,6480767	0,8358232	0,3256506	0,0369191	0,0022179	0,5678389	0,3083845	0,6503808
300	0,5145720	0,6378377	0,6656530	0,5584282	0,4842686	0,6839694	0,2014766	0,3201672	0,7276407	0,8838761	0,3149378	0,0373144	0,0011527	0,6489858	0,3810287	0,6884028
320	0,5541003	0,6624042	0,6681728	0,5242450	0,4658398	0,7479428	0,2846841	0,3261736	0,7884273	0,9109535	0,3331694	0,0407299	0,0066598	0,5759523	0,4195009	0,7235331
340	0,5536231	0,6827191	0,6154868	0,5304933	0,4484510	0,8282887	0,2383940	0,3192468	0,7722764	0,8290443	0,3751325	0,0456614	0,0050826	0,5816396	0,4125409	0,7160373
360	0,5673581	0,7111708	0,6204145	0,4822435	0,4196443	0,8195701	0,2074840	0,3245645	0,7633269	0,8615825	0,3336185	0,0367332	0,0024618	0,5865635	0,4055414	0,6611337
380	0,4505220	0,6689911	0,5807311	0,4891305	0,4074231	0,7766030	0,2059250	0,3155127	0,6756856	0,9599569	0,4036903	0,0204405	0,0007512	0,5548400	0,3680207	0,6429213
400	0,4855235	0,6322945	0,5408223	0,5241509	0,4224553	0,7656712	0,2078938	0,3233209	0,6752913	0,9489644	0,4423895	0,0209799	0,0023447	0,5450199	0,3525145	0,6571417
420	0,5331328	0,6195130	0,5412380	0,5724781	0,4042940	0,7079807	0,1923863	0,2974215	0,7040004	0,8869748	0,4583711	0,0236481	0,0021820	0,5338134	0,3628410	0,6100612
440	0,4923703	0,6091351	0,6183033	0,5987537	0,4209037	0,8498864	0,1834873	0,3283636	0,7371364	0,9354527	0,5108594	0,0250097	0,0057436	0,5603621	0,3389775	0,6321477
460	0,5048365	0,6722553	0,6741893	0,6049116	0,3992535	0,8697550	0,1896986	0,3258937	0,7489666	0,9223940	0,4764597	0,0299477	0,0087817	0,5302176	0,3738023	0,6650832
480	0,5174357	0,6227600	0,6683824	0,6112533	0,4074997	0,8212346	0,1602568	0,2832823	0,7502011	0,9473371	0,4387561	0,0321572	0,0042612	0,5636609	0,3399239	0,6964116
500	0,4590959	0,6558588	0,6726337	0,6591871	0,4255596	0,8662743	0,2059695	0,2746275	0,7375168	0,9757100	0,4402329	0,0303960	0,0050189	0,5530155	0,3274733	0,6807256
520	0,4647548	0,6054282	0,6633758	0,6626094	0,4278657	0,8595838	0,2116439	0,3197045	0,7178510	1,0623714	0,3943259	0,0214791	0,0102481	0,5187533	0,3735998	0,6924458
540	0,4823067	0,6592464	0,7345185	0,6088468	0,4621838	0,8721615	0,2068808	0,3401915	0,7534874	1,0727796	0,4274550	0,0334907	0,0094619	0,4725596	0,3577932	0,7606729
560	0,4183241	0,6978017	0,6964538	0,6359217	0,4399727	0,8459049	0,2326300	0,3250444	0,8646639	1,0687350	0,4217299	0,0412610	0,0051037	0,4433911	0,3951378	0,7423601
580	0,4572599	0,6484620	0,6571615	0,6798868	0,4647174	0,8441923	0,2898148	0,3348180	0,7891253	0,9475270	0,4246468	0,0395675	0,0034347	0,5130271	0,3617218	0,6757596
600	0,5232201	0,6305990	0,6458296	0,6531964	0,5516305	0,9121730	0,4031876	0,3416937	0,7894734	0,9330168	0,3820262	0,0481508	0,0085191	0,4849119	0,3762303	0,6367493
620	0,6053878	0,6679140	0,6735650	0,6583649	0,6110929	0,8517826	0,4987953	0,3643713	0,7409323	0,8702848	0,4145540	0,0295924	0,0099895	0,4404037	0,3806643	0,5678347
640	0,6874558	0,5822265	0,6334219	0,6329348	0,7047057	0,8613650	0,5958444	0,2964982	0,7425157	0,9673185	0,4087409	0,0394668	0,0087679	0,4717442	0,3497809	0,4358177
660	0,6580053	0,6263074	0,5820153	0,5948134	0,7416775	0,7918317	0,7058988	0,3199350	0,7607932	1,0458329	0,3829650	0,0282377	0,0069813	0,4295835	0,3150720	0,3907688
680	0,7387672	0,5742854	0,5573948	0,5922675	0,7568415	0,7258892	0,7038347	0,3536906	0,6898722	1,0256239	0,3489775	0,0292542	0,0082625	0,4169651	0,2957841	0,3651174
700	0,7745335	0,5300054	0,4714986	0,5333902	0,8012145	0,6247747	0,7736458	0,3221749	0,6664806	1,0368901	0,3360579	0,0238891	0,0062385	0,4497915	0,2485003	0,3410861
720	0,8385674	0,5288518	0,4824450	0,4815558	0,8163390	0,5759874	0,7719198	0,3290338	0,6921923	1,0834336	0,3268475	0,0264829	0,0036599	0,3944428	0,2016874	0,2920542
740	0,8712924	0,5055388	0,4716349	0,4546315	0,8848228	0,5141673	0,7691440	0,3374251	0,6138627	1,0899475	0,2812296	0,0239268	0,0018146	0,3450032	0,2004189	0,3035291
760	0,8634824	0,5507356	0,4253706	0,3955100	0,9470596	0,4572997	0,8053200	0,3493770	0,5325625	1,0858455	0,2461485	0,0296076	0,0006286	0,3056285	0,1653484	0,2881639
780	0,8762289	0,6195666	0,4330771	0,3863598	0,9899235	0,3855555	0,7618180	0,3512160	0,4519616	1,0936561	0,2641012	0,0303660	0,0033089	0,3399644	0,1570196	0,2992848
800	0,8445220	0,6178393	0,4207103	0,3853588	0,9958008	0,3128327	0,7469547	0,3910462	0,4423761	1,0988897	0,2181195	0,0247837	0,0019633	0,3004140	0,1571144	0,2531460
820	0,9216399	0,5754355	0,4200896	0,3274170	1,0475296	0,2648553	0,7378379	0,3655947	0,4409296	1,0632749	0,2431156	0,0207845	0,0010926	0,2878897	0,1336568	0,2731552
840	0,8604045	0,6034704	0,3941927	0,3244819	1,0588442	0,2198018	0,7007721	0,3783885	0,4598804	1,1093427	0,2285996	0,0182031	0,0064675	0,3274121	0,1143707	0,2758657
860	0,8756122	0,6266694	0,3582926	0,3175986	1,0735615	0,2195627	0,6694598	0,3311485	0,4017101	1,1087761	0,2269145	0,0269529	0,0030030	0,3142422	0,1535981	0,2574444
880	0,8920610	0,5763477	0,3668454	0,3067135	1,0701740	0,2255368	0,7447342	0,3032128	0,3639478	1,0743164	0,2337376	0,0274102	0,0026468	0,2757125	0,1410802	0,2430728
900	0,9778005	0,5345321	0,4077367	0,2768832	1,0799432	0,2344696	0,7723253	0,3150328	0,3073752	1,0031815	0,2021658	0,0273911	0,0014190	0,2524028	0,1359673	0,2674567
920	0,8543938	0,5867698	0,4281212	0,2889582	1,0419889	0,2345182	0,7209089	0,3231100	0,2871109	0,9988124	0,1893146	0,0211925	0,0050027	0,2741232	0,1422287	0,3115532
940	0,8000405	0,6023268	0,4365008	0,2670817	1,0762504	0,2304608	0,7195753	0,3538702	0,3121948	0,9524836	0,1559556	0,0175368	0,0018617	0,2943970	0,1201489	0,3014750
960	0,9074736	0,6064307	0,4360021	0,3071390	1,0244510	0,2185581	0,7871648	0,3616787	0,3266657	0,9692677	0,1820993	0,0207168	0,0025613	0,2486439	0,1542717	0,3198178
980	0,8308360	0,6430983	0,4429096	0,3104963	1,0326597	0,1756944	0,7282419	0,3628275	0,2889351	0,8900273	0,1935765	0,0228042	0,0041032	0,2685226	0,1899619	0,3408932
1000	0,7928625	0,6161637	0,4566548	0,2630044	0,9957754	0,1503034	0,7398585	0,3451949	0,3719688	0,9481932	0,1881183	0,0364659	0,0057598	0,2677384	0,1741277	0,3430349
1020	0,8275115	0,5731479	0,4618969	0,2725038	0,9685277	0,1772255	0,7983496	0,3647635	0,3585018	1,0158330	0,2127842	0,0422269	0,0081430	0,2947992	0,1732957	0,3260627
1040	0,8409175	0,5437320	0,4753071	0,2715033	1,0223526	0,1904399	0,8290503	0,3414015	0,3909712	1,0398258	0,2121521	0,0424881	0,0128497	0,2962776	0,1610992	0,3462304
1060	0,9041603	0,5760777	0,4743022	0,2930585	1,0629566	0,2223034	0,7484762	0,3619400	0,4004300	0,9826328	0,1952342	0,0291340	0,0183786	0,2813968	0,1772681	0,3358669
1080	0,8942198	0,5857399	0,4326720	0,2694193	1,0402738	0,2550657	0,6887533	0,3432339	0,3946304	0,9959418	0,2234354	0,0355560	0,0147048	0,2768430	0,1429435	0,3308969
1100	0,8552668	0,5597627	0,4253445	0,2856588	1,0384382	0,2578859	0,7785587	0,3848095	0,3910273	0,9318759	0,2418163	0,0308903	0,0066938	0,2462512	0,1647365	0,3581911

0	0,8360879	0,5986869	0,4247729	0,3078706	0,9601988	0,2401325	0,7407693	0,2975510	0,3355675	0,9680479	0,2224896	0,0389599	0,0019486	0,3154852	0,1214798	0,2543569
20	0,9415779	0,4418057	0,4375354	0,3465890	1,0153421	0,2962490	0,7547268	0,4488770	0,3622543	1,0036522	0,1641036	0,0131129	0,0004360	0,3046370	0,2193695	0,3285874
40	1,0167982	0,3271781	0,4450134	0,2542358	1,0137020	0,2475558	0,7282150	0,4437720	0,3389109	1,0173103	0,1235046	0,0253699	0,0002825	0,2382130	0,1547166	0,3843073
60	0,9370075	0,2157557	0,4928316	0,2079507	0,9975503	0,2091218	0,7783011	0,4610108	0,2479518	0,9791866	0,1070742	0,0335953	0,0011820	0,1758500	0,1362623	0,4843342
80	0,9030047	0,1881968	0,4389631	0,1720139	0,9750566	0,1817218	0,7985939	0,4734491	0,1958181	1,0092902	0,0850554	0,0335134	0,0011187	0,1410613	0,1558641	0,5288018
100	0,9422525	0,1137378	0,4275557	0,1388812	0,9360168	0,1713497	0,8461531	0,5431052	0,1854674	0,9589295	0,0684611	0,0667831	0,0002761	0,1006677	0,1498679	0,5824926
120	0,8297299	0,0888333	0,4113341	0,1142168	0,8711708	0,1443585	0,8781654	0,5857899	0,1718410	0,9460236	0,0719602	0,0813531	0,0015044	0,0834978	0,1769595	0,6238759
140	0,9171184	0,0583578	0,3900511	0,0803942	0,9029121	0,1264897	0,8699658	0,6039288	0,1367723	0,9292561	0,0825340	0,1559057	0,0052308	0,0610999	0,1458346	0,6486273
160	0,9640332	0,0242876	0,4464562	0,0557832	0,9230243	0,0919502	0,8577066	0,7213982	0,1337614	0,8738816	0,0796549	0,2243231	0,0095723	0,0609710	0,1102491	0,6669164
180	0,9215855	0,0212277	0,4543764	0,0496277	0,9445922	0,0885922	0,8652394	0,7894012	0,1180761	0,9008866	0,0745612	0,2406018	0,0148519	0,0512524	0,1000634	0,7835325
200	0,8789325	0,0271582	0,4391179	0,0636945	0,9953864	0,0981623	0,8974009	0,8580279	0,1293443	0,9283776	0,0736964	0,2732669	0,0231179	0,0597963	0,1093846	0,7664840
220	0,9113835	0,0407652	0,4232684	0,0423978	0,9819189	0,1039066	0,8814493	0,9359175	0,1180787	0,9980000	0,0825202	0,3666565	0,0301365	0,0355392	0,0930634	0,7878205
240	0,9296036	0,0303656	0,4418388	0,0343350	0,9431799	0,1213118	0,9769537	0,9089618	0,1505903	1,0461040	0,0586638	0,3751680	0,0421298	0,0787746	0,1195301	0,7869732
260	0,9556383	0,0273830	0,3653768	0,0218813	0,8973898	0,1245416	1,0342447	0,9523513	0,1316329	0,9940426	0,0647448	0,3228370	0,0487387	0,0673849	0,0988035	0,7416580
280	0,9461645	0,0256072	0,3709406	0,0267927	0,9577367	0,1153627	1,1272988	0,9422744	0,1075636	1,0075161	0,0615422	0,3237573	0,0554234	0,0637698	0,0972969	0,7116845
300	0,8975004	0,0178645	0,3834474	0,0294608	0,9434513	0,1346225	1,0579138	0,9736089	0,1147537	1,0049670	0,0389260	0,3919710	0,0597231	0,0789160	0,1338364	0,7130460
320	0,9327758	0,0178373	0,4319466	0,0347786	0,9385060	0,1134454	1,0600271	1,0001962	0,0958773	0,9119344	0,0449346	0,3683287	0,0709565	0,0881010	0,1372214	0,7264806
340	0,8610730	0,0086412	0,4181319	0,0426578	0,9650243	0,1090975	1,0887155	1,0715360	0,0924785	0,9540122	0,0414643	0,3992989	0,0595789	0,0883931	0,1069778	0,7251156
360	0,8623723	0,0142473	0,4620841	0,0267224	1,0313139	0,1181971	1,1014444	1,0866058	0,0999216	1,0153725	0,0495961	0,3890535	0,0681502	0,0868128	0,1299567	0,7328579
380	0,7911704	0,0285739	0,4804464	0,0282451	1,0298357	0,1207176	1,0900741	1,0994047	0,1309695	0,9518517	0,0466040	0,3511095	0,0943251	0,1060436	0,1298385	0,6969066
400	0,7842480	0,0216398	0,4652683	0,0355235	1,0569812	0,1046295	1,1377303	1,0528025	0,1400848	1,0122611	0,0360511	0,3426201	0,0888722	0,1201451	0,1433600	0,7364788
420	0,8172394	0,0217212	0,4716724	0,0430471	1,0789774	0,1184613	1,1357811	1,0529238	0,1471351	1,0408807	0,0469042	0,4017172	0,1036443	0,1194102	0,1571042	0,7877891
440	0,8681976	0,0166300	0,4893641	0,0356517	1,0684398	0,1114302	1,0645156	1,0980102	0,1578853	1,0407602	0,0469604	0,4289095	0,0997223	0,1035207	0,1660013	0,8562298
460	0,8699419	0,0288540	0,4753505	0,0282046	0,9994869	0,1159716	1,0127677	1,0255454	0,1691146	1,0538121	0,0505670	0,4235874	0,0832196	0,1041863	0,1786656	0,8502348
480	0,8671836	0,0176440	0,4612749	0,0244456	1,0075914	0,1256362	1,0268361	1,0012005	0,1763222	1,0303220	0,0570113	0,3709302	0,0638424	0,1021581	0,1720375	0,8554446
500	0,9661260	0,0236700	0,4481330	0,0187581	0,9995304	0,1077693	1,0142595	0,9708382	0,1385041	0,9865219	0,0609935	0,3603456	0,0602102	0,0936725	0,1482139	0,8772084
520	0,8429389	0,0266962	0,4437221	0,0217012	1,0332801	0,1392438	0,9546695	0,9113222	0,1527762	0,9644981	0,0602794	0,3792246	0,0455942	0,1147101	0,1232366	0,8361975
540	0,8919021	0,0262497	0,4184592	0,0235720	1,0457916	0,1214171	0,9647871	0,9200799	0,1033921	0,9996142	0,0657048	0,3596710	0,0373272	0,0950491	0,1392876	0,7817166
560	0,9024840	0,0254475	0,4164678	0,0314750	0,9829092	0,1069987	0,8870660	0,9387931	0,1050594	0,9801650	0,0528538	0,3630994	0,0496440	0,0788902	0,1259570	0,7628671
580	0,8185387	0,0930216	0,4412385	0,0537307	0,9599414	0,2000497	0,9288650	0,9870962	0,1191553	1,0085214	0,0885738	0,4289750	0,0514179	0,1036377	0,1080304	0,7027559
600	0,8123396	0,2341702	0,4714606	0,0898217	0,8923073	0,3554801	0,9465883	1,0065498	0,1678665	0,9863272	0,1341839	0,3628098	0,0577958	0,1227653	0,1319680	0,6372333
620	0,9001160	0,4021273	0,4962759	0,1630519	0,8796395	0,5418061	0,8756328	0,9199097	0,2209859	0,8982911	0,1416051	0,3325140	0,0369866	0,1624555	0,1488806	0,6531563
640	0,8465668	0,4605258	0,4468419	0,2040575	0,8792279	0,5743694	0,9434333	0,8798110	0,2696990	0,9382591	0,1862664	0,2595928	0,0230807	0,2309180	0,1682811	0,5609218
660	0,8304705	0,5270481	0,4391150	0,2176470	0,8635166	0,5812554	0,8671417	0,8337367	0,3313469	0,9651418	0,2015178	0,2202948	0,0133915	0,2424505	0,1496272	0,4911340
680	0,9059266	0,5425183	0,4317157	0,2335738	0,9222754	0,6077058	0,7579197	0,7942362	0,3733363	1,0185073	0,1954987	0,1628632	0,0046328	0,2614907	0,1213797	0,4144882
700	0,8116930	0,5427831	0,3851028	0,2823384	0,9253242	0,5698639	0,7382272	0,7221952	0,3376000	1,0363472	0,1818533	0,1303808	0,0033878	0,2805039	0,1299432	0,3786298
720	0,8528462	0,5766068	0,3682152	0,2912318	0,9348156	0,4370315	0,7081349	0,6119108	0,2787643	1,0329113	0,1756041	0,0953678	0,0000000	0,3061176	0,1488532	0,3310169
740	0,9003063	0,6454638	0,3640472	0,3235347	0,9930565	0,3719846	0,7008676	0,5647379	0,2823277	0,9078380	0,2046578	0,0644506	0,0027356	0,2985115	0,1195239	0,3489387
760	0,9728295	0,5705921	0,3960292	0,3138598	0,9625288	0,3028882	0,6766391	0,4833747	0,2377588	0,9716573	0,1569420	0,0542736	0,0087670	0,2823485	0,0726024	0,2905218
780	0,8973232	0,5627265	0,4055589	0,2727728	0,9739339	0,2136569	0,7429606	0,4393199	0,2140763	1,0440050	0,1460647	0,0486023	0,0096083	0,2824912	0,1006715	0,2947037
800	0,8203631	0,5111187	0,4256567	0,2594311	0,9382804	0,1956369	0,7892758	0,3910315	0,2573808	1,0615807	0,1480084	0,0448869	0,0065625	0,2734109	0,1157872	0,2532333
820	0,8385550	0,5305992	0,3920820	0,2638415	0,9668479	0,2372441	0,7744498	0,3741996	0,2826115	1,0594470	0,1350079	0,0422565	0,0077139	0,2649453	0,1483734	0,2875732
840	0,8010087	0,5390298	0,4356928	0,2650714	1,0037286	0,2469486	0,7534921	0,3967205	0,3118340	1,0296040	0,1449858	0,0377936	0,0095984	0,2770625	0,1611242	0,2358643
860	0,8842580	0,5866664	0,4164908	0,2704640	1,0075527	0,2632915	0,7685111	0,3731334	0,2917773	1,0867363	0,1533261	0,0212842	0,0063736	0,2636950	0,1531318	0,2680996
880	0,9152072	0,5841894	0,4489210	0,2787638	1,0446351	0,2497946	0,8114460	0,3933761	0,3009321	0,9577109	0,1552931	0,0216653	0,0051230	0,2574345	0,1405493	0,2914996
900	0,8652394	0,5532129	0,3881330	0,3002589	1,0489549	0,2844265	0,7267817	0,3796950	0,3133668	0,9974992	0,1837432	0,0359028	0,0083716	0,2897252	0,1487193	0,2588158
920	0,8912941	0,5064598	0,4578195	0,2915707	1,0041713	0,2767425	0,7397620	0,3853854	0,3402104	0,9052240	0,2127700	0,0425334	0,0017124	0,2924307	0,1451916	0,2876731
940	0,8535567	0,5129811	0,4414616	0,2798988	0,9975658	0,2447163	0,8018375	0,3517596	0,3500410	0,9296046	0,2297168	0,0392306	0,0045588	0,2811725	0,1491007	0,2930038
960	0,8702939	0,5560155	0,4866071	0,2871956	1,0513182	0,2111040	0,7266072	0,3564345	0,4174360	0,9085549	0,2421631	0,0586744	0,0056712	0,3034184	0,1222032	0,3173824
980	0,9159683	0,6296452	0,4923069	0,3029632	1,0794091	0,2346380	0,6958157	0,3134275	0,4239374	0,8848779	0,2434328	0,0482667	0,0068884	0,3245379	0,1606670	0,3272107
