"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
560	0,3786407	0,6644139	0,3447836	0,7896098	0,4870600	0,2043701	0,3354327	0,4046523	0,0017848	0,6162740	0,1415000	0,9725512	0,6222966	0,6356699	0,0111103	0,2881517
580	0,3786407	0,6644140	0,3901589	0,8025018	0,4870600	0,2043701	0,3354327	0,4046523	0,0033495	0,6371678	0,1415000	0,9725512	0,6415448	0,6356699	0,0111103	0,2881517
600	0,3786406	0,6644142	0,4761030	0,8283893	0,4870600	0,2043701	0,3354327	0,4046523	0,0060833	0,6794425	0,1414999	0,9725512	0,6803247	0,6356699	0,0111103	0,2881517
620	0,3786406	0,6644143	0,5550185	0,8562387	0,4870600	0,2043701	0,3354327	0,4046523	0,0085856	0,7250296	0,1414999	0,9725512	0,7220622	0,6356699	0,0111103	0,2881517
640	0,3786405	0,6644144	0,6074795	0,8814499	0,4870600	0,2043701	0,3354327	0,4046523	0,0104944	0,7661083	0,1414999	0,9725512	0,7597186	0,6356699	0,0111103	0,2881517
660	0,3786405	0,6644145	0,6330334	0,9025290	0,4870600	0,2043701	0,3354327	0,4046523	0,0118281	0,8000579	0,1414999	0,9725512	0,7909789	0,6356699	0,0111103	0,2881517
680	0,3786405	0,6644145	0,6398567	0,9193922	0,4870600	0,2043701	0,3354327	0,4046523	0,0127131	0,8267227	0,1414999	0,9725512	0,8157198	0,6356699	0,0111103	0,2881517
700	0,3786404	0,6644146	0,6370679	0,9325229	0,4870600	0,2043701	0,3354327	0,4046523	0,0132806	0,8469763	0,1414999	0,9725512	0,8347149	0,6356699	0,0111103	0,2881517
720	0,3786404	0,6644146	0,6312966	0,9425696	0,4870600	0,2043701	0,3354327	0,4046523	0,0136357	0,8620007	0,1414999	0,9725512	0,8490008	0,6356699	0,0111103	0,2881517
740	0,3786404	0,6644147	0,6261221	0,9501666	0,4870600	0,2043701	0,3354327	0,4046523	0,0138540	0,8729523	0,1414998	0,9725512	0,8595891	0,6356699	0,0111103	0,2881517
760	0,3786404	0,6644147	0,6227946	0,9558646	0,4870600	0,2043701	0,3354327	0,4046523	0,0139864	0,8808285	0,1414998	0,9725512	0,8673535	0,6356699	0,0111103	0,2881517
780	0,3786404	0,6644147	0,6212418	0,9601140	0,4870600	0,2043701	0,3354327	0,4046523	0,0140656	0,8864328	0,1414998	0,9725512	0,8730017	0,6356699	0,0111103	0,2881517
800	0,3786404	0,6644147	0,6208828	0,9632703	0,4870600	0,2043701	0,3354327	0,4046523	0,0141127	0,8903864	0,1414998	0,9725512	0,8770859	0,6356699	0,0111103	0,2881517
820	0,3786404	0,6644147	0,6211133	0,9656079	0,4870600	0,2043701	0,3354327	0,4046523	0,0141405	0,8931559	0,1414998	0,9725512	0,8800253	0,6356699	0,0111103	0,2881517
840	0,3786404	0,6644147	0,6215079	0,9673355	0,4870600	0,2043701	0,3354327	0,4046523	0,0141568	0,8950846	0,1414998	0,9725512	0,8821332	0,6356699	0,0111103	0,2881517
860	0,3786404	0,6644148	0,6218453	0,9686103	0,4870600	0,2043701	0,3354327	0,4046523	0,0141662	0,8964210	0,1414998	0,9725512	0,8836405	0,6356699	0,0111103	0,2881517
880	0,3786404	0,6644148	0,6220546	0,9695501	0,4870600	0,2043701	0,3354327	0,4046523	0,0141717	0,8973432	0,1414998	0,9725512	0,8847161	0,6356699	0,0111103	0,2881517
900	0,3786404	0,6644148	0,6221475	0,9702423	0,4870600	0,2043701	0,3354327	0,4046523	0,0141749	0,8979771	0,1414998	0,9725512	0,8854821	0,6356699	0,0111103	0,2881517
920	0,3786404	0,6644148	0,6221649	0,9707518	0,4870600	0,2043701	0,3354327	0,4046523	0,0141767	0,8984116	0,1414998	0,9725512	0,8860270	0,6356699	0,0111103	0,2881517
940	0,3786404	0,6644148	0,6221466	0,9711267	0,4870600	0,2043701	0,3354327	0,4046523	0,0141778	0,8987086	0,1414998	0,9725512	0,8864141	0,6356699	0,0111103	0,2881517
960	0,3786404	0,6644148	0,6221198	0,9714025	0,4870600	0,2043701	0,3354327	0,4046523	0,0141784	0,8989111	0,1414998	0,9725512	0,8866889	0,6356699	0,0111103	0,2881517
980	0,3786404	0,6644148	0,6220979	0,9716053	0,4870600	0,2043701	0,3354327	0,4046523	0,0141787	0,8990489	0,1414998	0,9725512	0,8868839	0,6356699	0,0111103	0,2881517
1000	0,3786404	0,6644148	0,6220848	0,9717544	0,4870600	0,2043701	0,3354327	0,4046523	0,0141789	0,8991424	0,1414998	0,9725512	0,8870221	0,6356699	0,0111103	0,2881517
1020	0,3786404	0,6644148	0,6220793	0,9718641	0,4870600	0,2043701	0,3354327	0,4046523	0,0141790	0,8992058	0,1414998	0,9725512	0,8871200	0,6356699	0,0111103	0,2881517
1040	0,3786404	0,6644148	0,6220785	0,9719447	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8992488	0,1414998	0,9725512	0,8871894	0,6356699	0,0111103	0,2881517
1060	0,3786404	0,6644148	0,6220799	0,9720039	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8992778	0,1414998	0,9725512	0,8872385	0,6356699	0,0111103	0,2881517
1080	0,3786404	0,6644148	0,6220817	0,9720475	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8992974	0,1414998	0,9725512	0,8872733	0,6356699	0,0111103	0,2881517
1100	0,3786404	0,6644148	0,6220831	0,9720795	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993107	0,1414998	0,9725512	0,8872980	0,6356699	0,0111103	0,2881517

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3787792	0,6640485	0,6220839	0,9458779	0,4870596	0,1873174	0,3077153	0,4046523	0,0126384	0,8993295	0,1418425	0,9725408	0,8544499	0,6356654	0,0111111	0,2881519
40	0,3787517	0,6641214	0,6220839	0,8932246	0,4870597	0,1545104	0,2567686	0,4046523	0,0099464	0,8993322	0,1417598	0,9725438	0,7882103	0,6356669	0,0111108	0,2881518
60	0,3787297	0,6641798	0,6220840	0,8365863	0,4870599	0,1210228	0,2064838	0,4046523	0,0074823	0,8993341	0,1416970	0,9725459	0,7169230	0,6356679	0,0111106	0,2881517
80	0,3787120	0,6642265	0,6220840	0,7853149	0,4870600	0,0924428	0,1642339	0,4046523	0,0056026	0,8993353	0,1416493	0,9725474	0,6526074	0,6356686	0,0111105	0,2881517
100	0,3786978	0,6642639	0,6220840	0,7424477	0,4870601	0,0700483	0,1310776	0,4046523	0,0042892	0,8993362	0,1416131	0,9725485	0,5992169	0,6356690	0,0111104	0,2881517
120	0,3786864	0,6642939	0,6220840	0,7081547	0,4870601	0,0533520	0,1059306	0,4046523	0,0034178	0,8993367	0,1415856	0,9725493	0,5569614	0,6356693	0,0111104	0,2881517
140	0,3786772	0,6643179	0,6220839	0,6814522	0,4870600	0,0412993	0,0872068	0,4046523	0,0028590	0,8993371	0,1415648	0,9725498	0,5245194	0,6356695	0,0111103	0,2881517
160	0,3786699	0,6643371	0,6220839	0,6610213	0,4870600	0,0327916	0,0734094	0,4046523	0,0025092	0,8993374	0,1415490	0,9725502	0,5001204	0,6356697	0,0111103	0,2881517
180	0,3786640	0,6643526	0,6220839	0,6455723	0,4870600	0,0268836	0,0633028	0,4046523	0,0022943	0,8993375	0,1415370	0,9725505	0,4820366	0,6356698	0,0111103	0,2881517
200	0,3786593	0,6643649	0,6220839	0,6339849	0,4870600	0,0228309	0,0559254	0,4046523	0,0021640	0,8993376	0,1415280	0,9725507	0,4687759	0,6356698	0,0111103	0,2881517
220	0,3786556	0,6643748	0,6220839	0,6253434	0,4870600	0,0200772	0,0505512	0,4046523	0,0020859	0,8993377	0,1415211	0,9725508	0,4591292	0,6356699	0,0111103	0,2881517
240	0,3786526	0,6643828	0,6220839	0,6189250	0,4870600	0,0182201	0,0466410	0,4046523	0,0020395	0,8993378	0,1415159	0,9725509	0,4521539	0,6356699	0,0111103	0,2881517
260	0,3786501	0,6643891	0,6220839	0,6141714	0,4870600	0,0169751	0,0437980	0,4046523	0,0020122	0,8993378	0,1415120	0,9725510	0,4471337	0,6356699	0,0111103	0,2881517
280	0,3786482	0,6643942	0,6220839	0,6106582	0,4870600	0,0161444	0,0417319	0,4046523	0,0019962	0,8993378	0,1415090	0,9725511	0,4435337	0,6356699	0,0111103	0,2881517
300	0,3786466	0,6643983	0,6220839	0,6080657	0,4870600	0,0155925	0,0402306	0,4046523	0,0019869	0,8993378	0,1415068	0,9725511	0,4409592	0,6356699	0,0111103	0,2881517
320	0,3786454	0,6644016	0,6220839	0,6061547	0,4870600	0,0152268	0,0391400	0,4046523	0,0019814	0,8993378	0,1415051	0,9725511	0,4391224	0,6356699	0,0111103	0,2881517
340	0,3786444	0,6644042	0,6220839	0,6047471	0,4870600	0,0149853	0,0383478	0,4046523	0,0019783	0,8993379	0,1415038	0,9725511	0,4378140	0,6356699	0,0111103	0,2881517
360	0,3786436	0,6644063	0,6220839	0,6037109	0,4870600	0,0148261	0,0377724	0,4046523	0,0019765	0,8993379	0,1415028	0,9725512	0,4368834	0,6356699	0,0111103	0,2881517
380	0,3786430	0,6644080	0,6220839	0,6029485	0,4870600	0,0147214	0,0373544	0,4046523	0,0019755	0,8993379	0,1415021	0,9725512	0,4362223	0,6356699	0,0111103	0,2881517
400	0,3786424	0,6644093	0,6220839	0,6023877	0,4870600	0,0146526	0,0370508	0,4046523	0,0019749	0,8993379	0,1415016	0,9725512	0,4357529	0,6356699	0,0111103	0,2881517
420	0,3786420	0,6644104	0,6220839	0,6019752	0,4870600	0,0146075	0,0368303	0,4046523	0,0019746	0,8993379	0,1415011	0,9725512	0,4354200	0,6356699	0,0111103	0,2881517
440	0,3786417	0,6644113	0,6220839	0,6016720	0,4870600	0,0145779	0,0366701	0,4046523	0,0019744	0,8993379	0,1415008	0,9725512	0,4351839	0,6356699	0,0111103	0,2881517
460	0,3786414	0,6644120	0,6220839	0,6014490	0,4870600	0,0145585	0,0365538	0,4046523	0,0019743	0,8993379	0,1415006	0,9725512	0,4350167	0,6356699	0,0111103	0,2881517
480	0,3786412	0,6644125	0,6220839	0,6012851	0,4870600	0,0145459	0,0364693	0,4046523	0,0019742	0,8993379	0,1415004	0,9725512	0,4348982	0,6356699	0,0111103	0,2881517
500	0,3786411	0,6644130	0,6220839	0,6011646	0,4870600	0,0145376	0,0364080	0,4046523	0,0019742	0,8993379	0,1415003	0,9725512	0,4348143	0,6356699	0,0111103	0,2881517
520	0,3786409	0,6644133	0,6220839	0,6010760	0,4870600	0,0145322	0,0363634	0,4046523	0,0019742	0,8993379	0,1415002	0,9725512	0,4347548	0,6356699	0,0111103	0,2881517
540	0,3786408	0,6644136	0,6220839	0,6010109	0,4870600	0,0145287	0,0363310	0,4046523	0,0019741	0,8993379	0,1415001	0,9725512	0,4347128	0,6356699	0,0111103	0,2881517
560	0,3786407	0,6644139	0,6220839	0,6009631	0,4870600	0,0145264	0,0363075	0,4046523	0,0019741	0,8993379	0,1415000	0,9725512	0,4346830	0,6356699	0,0111103	0,2881517
580	0,3786407	0,6644140	0,6220839	0,6271770	0,4870600	0,0315793	0,0640231	0,4046523	0,0035149	0,8993379	0,1415000	0,9725512	0,4675553	0,6356699	0,0111103	0,2881517
600	0,3786406	0,6644142	0,6220839	0,6798154	0,4870600	0,0643847	0,1149532	0,4046523	0,0062070	0,8993379	0,1414999	0,9725512	0,5337842	0,6356699	0,0111103	0,2881517
620	0,3786406	0,6644143	0,6220839	0,7364428	0,4870600	0,0978712	0,1652260	0,4046523	0,0086710	0,8993379	0,1414999	0,9725512	0,6050640	0,6356699	0,0111103	0,2881517
640	0,3786405	0,6644144	0,6220839	0,7877061	0,4870600	0,1264505	0,2074671	0,4046523	0,0105507	0,8993379	0,1414999	0,9725512	0,6693741	0,6356699	0,0111103	0,2881517
660	0,3786405	0,6644145	0,6220839	0,8305674	0,4870600	0,1488446	0,2406171	0,4046523	0,0118641	0,8993379	0,1414999	0,9725512	0,7227609	0,6356699	0,0111103	0,2881517
680	0,3786405	0,6644145	0,6220839	0,8648560	0,4870600	0,1655406	0,2657594	0,4046523	0,0127355	0,8993379	0,1414999	0,9725512	0,7650137	0,6356699	0,0111103	0,2881517
700	0,3786404	0,6644146	0,6220839	0,8915553	0,4870600	0,1775932	0,2844799	0,4046523	0,0132943	0,8993379	0,1414999	0,9725512	0,7974537	0,6356699	0,0111103	0,2881517
720	0,3786404	0,6644146	0,6220839	0,9119838	0,4870600	0,1861007	0,2982748	0,4046523	0,0136440	0,8993379	0,1414999	0,9725512	0,8218514	0,6356699	0,0111103	0,2881517
740	0,3786404	0,6644147	0,6220839	0,9274312	0,4870600	0,1920087	0,3083797	0,4046523	0,0138590	0,8993379	0,1414998	0,9725512	0,8399343	0,6356699	0,0111103	0,2881517
760	0,3786404	0,6644147	0,6220839	0,9390173	0,4870600	0,1960613	0,3157558	0,4046523	0,0139893	0,8993379	0,1414998	0,9725512	0,8531943	0,6356699	0,0111103	0,2881517
780	0,3786404	0,6644147	0,6220839	0,9476578	0,4870600	0,1988150	0,3211291	0,4046523	0,0140674	0,8993379	0,1414998	0,9725512	0,8628405	0,6356699	0,0111103	0,2881517
800	0,3786404	0,6644147	0,6220839	0,9540756	0,4870600	0,2006721	0,3250386	0,4046523	0,0141138	0,8993379	0,1414998	0,9725512	0,8698154	0,6356699	0,0111103	0,2881517
820	0,3786404	0,6644147	0,6220839	0,9588287	0,4870600	0,2019171	0,3278811	0,4046523	0,0141411	0,8993379	0,1414998	0,9725512	0,8748354	0,6356699	0,0111103	0,2881517
840	0,3786404	0,6644147	0,6220839	0,9623414	0,4870600	0,2027477	0,3299469	0,4046523	0,0141571	0,8993379	0,1414998	0,9725512	0,8784353	0,6356699	0,0111103	0,2881517
860	0,3786404	0,6644148	0,6220839	0,9649337	0,4870600	0,2032997	0,3314479	0,4046523	0,0141664	0,8993379	0,1414998	0,9725512	0,8810096	0,6356699	0,0111103	0,2881517
880	0,3786404	0,6644148	0,6220839	0,9668445	0,4870600	0,2036653	0,3325383	0,4046523	0,0141718	0,8993379	0,1414998	0,9725512	0,8828464	0,6356699	0,0111103	0,2881517
900	0,3786404	0,6644148	0,6220839	0,9682520	0,4870600	0,2039068	0,3333304	0,4046523	0,0141750	0,8993379	0,1414998	0,9725512	0,8841547	0,6356699	0,0111103	0,2881517
920	0,3786404	0,6644148	0,6220839	0,9692880	0,4870600	0,2040660	0,3339057	0,4046523	0,0141768	0,8993379	0,1414998	0,9725512	0,8850852	0,6356699	0,0111103	0,2881517
940	0,3786404	0,6644148	0,6220839	0,9700504	0,4870600	0,2041708	0,3343236	0,4046523	0,0141778	0,8993379	0,1414998	0,9725512	0,8857463	0,6356699	0,0111103	0,2881517
960	0,3786404	0,6644148	0,6220839	0,9706111	0,4870600	0,2042396	0,3346272	0,4046523	0,0141784	0,8993379	0,1414998	0,9725512	0,8862157	0,6356699	0,0111103	0,2881517
980	0,3786404	0,6644148	0,6220839	0,9710235	0,4870600	0,2042847	0,3348476	0,4046523	0,0141787	0,8993379	0,1414998	0,9725512	0,8865486	0,6356699	0,0111103	0,2881517
1000	0,3786404	0,6644148	0,6220839	0,9713268	0,4870600	0,2043142	0,3350077	0,4046523	0,0141789	0,8993379	0,1414998	0,9725512	0,8867846	0,6356699	0,0111103	0,2881517
1020	0,3786404	0,6644148	0,6220839	0,9715497	0,4870600	0,2043336	0,3351241	0,4046523	0,0141790	0,8993379	0,1414998	0,9725512	0,8869519	0,6356699	0,0111103	0,2881517
1040	0,3786404	0,6644148	0,6220839	0,9717136	0,4870600	0,2043463	0,3352085	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8870704	0,6356699	0,0111103	0,2881517
1060	0,3786404	0,6644148	0,6220839	0,9718341	0,4870600	0,2043545	0,3352699	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8871543	0,6356699	0,0111103	0,2881517
1080	0,3786404	0,6644148	0,6220839	0,9719227	0,4870600	0,2043599	0,3353144	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8872137	0,6356699	0,0111103	0,2881517
1100	0,3786404	0,6644148	0,6220839	0,9719878	0,4870600	0,2043635	0,3353468	0,4046523	0,0141791	0,8993379	0,1414998	0,9725512	0,8872558	0,6356699	0,0111103	0,2881517

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3788593	0,6371569	0,6220839	0,9126469	0,4667040	0,1875932	0,3355823	0,3960800	0,0125907	0,8602620	0,1418553	0,8785740	0,8874247	0,6359705	0,0111115	0,2882745
40	0,3796878	0,5815906	0,6220839	0,7934135	0,4275619	0,1555899	0,3368417	0,3811734	0,0098440	0,7816056	0,1419079	0,7209625	0,8882090	0,6388629	0,0111150	0,2894650
60	0,3822507	0,5204567	0,6220840	0,6653140	0,3902858	0,1235703	0,3400553	0,3686932	0,0073891	0,6974842	0,1422428	0,5778461	0,8902221	0,6462215	0,0111252	0,2926063
80	0,3870748	0,4644896	0,6220840	0,5494986	0,3629223	0,0971671	0,3449556	0,3609857	0,0055882	0,6224405	0,1428985	0,4654256	0,8933289	0,6573963	0,0111420	0,2975371
100	0,3941561	0,4175457	0,6220840	0,4527747	0,3460989	0,0774774	0,3506299	0,3573920	0,0043939	0,5610569	0,1438092	0,3817869	0,8969985	0,6702957	0,0111625	0,3033426
120	0,4030769	0,3799556	0,6220840	0,3754682	0,3374249	0,0636813	0,3561430	0,3563774	0,0036467	0,5132925	0,1448542	0,3209897	0,9006683	0,6828113	0,0111830	0,3089879
140	0,4131876	0,3504857	0,6220839	0,3153167	0,3340287	0,0543851	0,3608833	0,3565806	0,0031928	0,4772834	0,1459136	0,2772524	0,9039422	0,6935594	0,0112009	0,3137586
160	0,4237881	0,3274322	0,6220839	0,2693183	0,3335679	0,0482508	0,3646152	0,3571371	0,0029191	0,4507103	0,1468998	0,2459346	0,9066308	0,7019869	0,0112148	0,3173729
180	0,4342673	0,3091729	0,6220839	0,2345495	0,3344446	0,0442236	0,3673745	0,3576344	0,0027528	0,4313973	0,1477651	0,2235568	0,9087087	0,7081521	0,0112248	0,3198802
200	0,4441804	0,2943927	0,6220839	0,2084780	0,3357081	0,0415580	0,3693324	0,3579498	0,0026502	0,4175218	0,1484938	0,2075825	0,9102462	0,7124335	0,0112314	0,3214986
220	0,4532654	0,2821256	0,6220839	0,1890368	0,3368760	0,0397626	0,3706919	0,3581002	0,0025863	0,4076450	0,1490911	0,1961847	0,9113517	0,7153012	0,0112356	0,3224849
240	0,4614178	0,2717079	0,6220839	0,1745968	0,3377627	0,0385277	0,3716322	0,3581450	0,0025463	0,4006698	0,1495722	0,1880546	0,9121340	0,7171826	0,0112382	0,3230617
260	0,4686452	0,2627027	0,6220839	0,1639018	0,3383468	0,0376623	0,3722887	0,3581390	0,0025216	0,3957776	0,1499558	0,1822565	0,9126845	0,7184099	0,0112397	0,3233921
280	0,4750207	0,2548265	0,6220839	0,1559965	0,3386818	0,0370485	0,3727551	0,3581173	0,0025065	0,3923674	0,1502597	0,1781222	0,9130727	0,7192157	0,0112407	0,3235823
300	0,4806455	0,2478909	0,6220839	0,1501620	0,3388417	0,0366116	0,3730923	0,3580973	0,0024975	0,3900031	0,1504996	0,1751745	0,9133479	0,7197523	0,0112412	0,3236951
320	0,4856240	0,2417631	0,6220839	0,1458606	0,3388942	0,0363019	0,3733392	0,3580844	0,0024924	0,3883718	0,1506884	0,1730731	0,9135444	0,7201154	0,0112416	0,3237651
340	0,4900501	0,2363411	0,6220839	0,1426920	0,3388903	0,0360848	0,3735211	0,3580781	0,0024895	0,3872508	0,1508365	0,1715749	0,9136851	0,7203639	0,0112418	0,3238103
360	0,4940024	0,2315404	0,6220839	0,1403593	0,3388634	0,0359349	0,3736552	0,3580761	0,0024879	0,3864830	0,1509524	0,1705068	0,9137862	0,7205349	0,0112420	0,3238403
380	0,4975441	0,2272878	0,6220839	0,1386428	0,3388323	0,0358333	0,3737537	0,3580763	0,0024870	0,3859586	0,1510428	0,1697454	0,9138586	0,7206525	0,0112421	0,3238602
400	0,5007259	0,2235177	0,6220839	0,1373802	0,3388059	0,0357657	0,3738258	0,3580771	0,0024865	0,3856013	0,1511130	0,1692025	0,9139103	0,7207328	0,0112422	0,3238732
420	0,5035885	0,2201722	0,6220839	0,1364516	0,3387869	0,0357217	0,3738781	0,3580779	0,0024862	0,3853583	0,1511674	0,1688154	0,9139472	0,7207873	0,0112422	0,3238814
440	0,5061656	0,2171996	0,6220839	0,1357689	0,3387751	0,0356935	0,3739161	0,3580784	0,0024861	0,3851933	0,1512095	0,1685395	0,9139733	0,7208239	0,0112422	0,3238865
460	0,5084862	0,2145549	0,6220839	0,1352670	0,3387688	0,0356758	0,3739436	0,3580787	0,0024860	0,3850815	0,1512419	0,1683427	0,9139919	0,7208484	0,0112422	0,3238895
480	0,5105757	0,2121987	0,6220839	0,1348980	0,3387660	0,0356647	0,3739635	0,3580788	0,0024860	0,3850057	0,1512668	0,1682024	0,9140050	0,7208647	0,0112423	0,3238913
500	0,5124567	0,2100968	0,6220839	0,1346268	0,3387654	0,0356579	0,3739779	0,3580788	0,0024859	0,3849545	0,1512860	0,1681024	0,9140142	0,7208755	0,0112423	0,3238923
520	0,5141499	0,2082197	0,6220839	0,1344274	0,3387658	0,0356537	0,3739883	0,3580787	0,0024859	0,3849199	0,1513006	0,1680311	0,9140207	0,7208827	0,0112423	0,3238929
540	0,5156739	0,2065417	0,6220839	0,1342809	0,3387666	0,0356510	0,3739959	0,3580787	0,0024859	0,3848966	0,1513119	0,1679802	0,9140254	0,7208875	0,0112423	0,3238933
560	0,5170456	0,2050404	0,6220839	0,1341732	0,3387673	0,0356493	0,3740014	0,3580787	0,0024859	0,3848809	0,1513205	0,1679440	0,9140286	0,7208908	0,0112423	0,3238935
580	0,5178905	0,2320801	0,6220839	0,1950451	0,3741980	0,0648059	0,3738287	0,3675164	0,0041006	0,4250937	0,1513067	0,2628264	0,9139501	0,7205599	0,0112416	0,3236973
600	0,5152985	0,2892267	0,6220839	0,3168867	0,4375615	0,1133413	0,3722484	0,3834503	0,0068637	0,5057295	0,1511127	0,4217233	0,9131656	0,7174256	0,0112353	0,3219589
620	0,5069483	0,3516987	0,6220839	0,4467566	0,4860267	0,1510580	0,3684844	0,3960850	0,0093000	0,5912419	0,1505940	0,5654703	0,9111120	0,7095459	0,0112208	0,3179107
640	0,4936344	0,4084681	0,6220839	0,5624580	0,5070565	0,1731108	0,3631285	0,4032934	0,0110726	0,6666545	0,1497658	0,6778014	0,9079136	0,6977847	0,0112008	0,3122967
660	0,4776660	0,4560472	0,6220839	0,6575519	0,5075688	0,1839617	0,3572886	0,4062267	0,0122500	0,7275789	0,1487411	0,7609235	0,9041350	0,6844807	0,0111796	0,3063433
680	0,4612951	0,4945412	0,6220839	0,7328321	0,4991769	0,1890328	0,3518807	0,4067173	0,0129946	0,7744632	0,1476504	0,8210874	0,9003832	0,6718514	0,0111603	0,3010025
700	0,4460736	0,5253895	0,6220839	0,7914233	0,4905019	0,1920309	0,3473967	0,4062049	0,0134542	0,8095231	0,1465980	0,8642679	0,8970785	0,6612476	0,0111447	0,2967458
720	0,4328063	0,5502358	0,6220839	0,8365921	0,4853643	0,1946774	0,3439574	0,4055160	0,0137356	0,8352806	0,1456488	0,8951764	0,8944079	0,6531186	0,0111331	0,2936478
740	0,4217366	0,5704737	0,6220839	0,8711181	0,4839152	0,1973148	0,3414573	0,4049935	0,0139081	0,8539815	0,1448319	0,9172872	0,8923800	0,6473002	0,0111250	0,2915516
760	0,4127653	0,5871432	0,6220839	0,8972610	0,4846493	0,1996913	0,3396987	0,4047008	0,0140144	0,8674374	0,1441512	0,9331009	0,8909051	0,6433390	0,0111196	0,2902133
780	0,4056270	0,6009790	0,6220839	0,9168604	0,4859927	0,2015277	0,3384786	0,4045840	0,0140800	0,8770431	0,1435960	0,9444057	0,8898603	0,6407286	0,0111161	0,2893952
800	0,4000046	0,6124983	0,6220839	0,9314223	0,4870183	0,2027434	0,3376300	0,4045663	0,0141203	0,8838484	0,1431493	0,9524813	0,8891290	0,6390343	0,0111140	0,2889081
820	0,3955940	0,6220802	0,6220839	0,9421708	0,4874705	0,2034396	0,3370318	0,4045887	0,0141448	0,8886339	0,1427931	0,9582450	0,8886176	0,6379334	0,0111127	0,2886199
840	0,3921329	0,6300210	0,6220839	0,9500783	0,4874865	0,2037931	0,3366026	0,4046174	0,0141595	0,8919752	0,1425106	0,9623553	0,8882574	0,6372084	0,0111118	0,2884471
860	0,3894085	0,6365674	0,6220839	0,9558937	0,4873110	0,2039663	0,3362899	0,4046388	0,0141680	0,8942930	0,1422875	0,9652848	0,8880016	0,6367219	0,0111113	0,2883407
880	0,3872544	0,6419337	0,6220839	0,9601765	0,4871294	0,2040656	0,3360600	0,4046507	0,0141729	0,8958917	0,1421118	0,9673721	0,8878184	0,6363898	0,0111109	0,2882731
900	0,3855433	0,6463085	0,6220839	0,9633357	0,4870229	0,2041415	0,3358906	0,4046553	0,0141757	0,8969895	0,1419740	0,9688593	0,8876866	0,6361609	0,0111107	0,2882292
920	0,3841783	0,6498577	0,6220839	0,9656678	0,4869936	0,2042083	0,3357659	0,4046559	0,0141772	0,8977406	0,1418663	0,9699191	0,8875919	0,6360028	0,0111106	0,2882005
940	0,3830858	0,6527258	0,6220839	0,9673884	0,4870096	0,2042644	0,3356746	0,4046549	0,0141780	0,8982531	0,1417824	0,9706744	0,8875239	0,6358941	0,0111105	0,2881819
960	0,3822094	0,6550364	0,6220839	0,9686559	0,4870379	0,2043063	0,3356080	0,4046537	0,0141785	0,8986021	0,1417173	0,9712129	0,8874754	0,6358201	0,0111104	0,2881700
980	0,3815054	0,6568938	0,6220839	0,9695880	0,4870594	0,2043337	0,3355597	0,4046528	0,0141788	0,8988395	0,1416668	0,9715969	0,8874409	0,6357701	0,0111104	0,2881627
1000	0,3809396	0,6583848	0,6220839	0,9702725	0,4870687	0,2043493	0,3355248	0,4046524	0,0141789	0,8990007	0,1416279	0,9718708	0,8874165	0,6357367	0,0111103	0,2881582
1020	0,3804849	0,6595806	0,6220839	0,9707750	0,4870689	0,2043572	0,3354995	0,4046522	0,0141790	0,8991100	0,1415979	0,9720661	0,8873992	0,6357145	0,0111103	0,2881555
1040	0,3801196	0,6605392	0,6220839	0,9711439	0,4870652	0,2043612	0,3354812	0,4046522	0,0141791	0,8991841	0,1415748	0,9722053	0,8873870	0,6356997	0,0111103	0,2881540
1060	0,3798263	0,6613077	0,6220839	0,9714151	0,4870614	0,2043634	0,3354679	0,4046522	0,0141791	0,8992342	0,1415571	0,9723046	0,8873784	0,6356899	0,0111103	0,2881531
1080	0,3795909	0,6619237	0,6220839	0,9716144	0,4870592	0,2043651	0,3354583	0,4046522	0,0141791	0,8992681	0,1415436	0,9723754	0,8873723	0,6356833	0,0111103	0,2881525
1100	0,3794021	0,6624175	0,6220839	0,9717611	0,4870586	0,2043666	0,3354513	0,4046523	0,0141791	0,8992909	0,1415332	0,9724258	0,8873680	0,6356789	0,0111103	0,2881522

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3788687	0,6340537	0,6220839	0,9721271	0,4870596	0,2043718	0,3086985	0,4046523	0,0141792	0,8993295	0,1418425	0,9725408	0,8873433	0,6356654	0,0100704	0,2607352
