"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
560	0,8307875	0,0409581	0,4554706	0,2805462	1,0000592	1,0074244	1,0152264	0,9377200	0,3554851	0,0880414	0,0714805	0,3606061	0,0022658	0,3156276	0,1744270	0,2955694
580	0,8898531	0,3482588	0,5418336	0,3257031	1,0370152	0,9890230	1,0136348	0,9396733	0,4123810	0,5321667	0,1454365	0,3242359	0,0163355	0,2880685	0,1791613	0,2795782
600	0,8959913	0,5076269	0,5107337	0,3634568	0,9922880	0,9346416	0,9453062	0,8664647	0,4754720	0,7005168	0,2038794	0,2722946	0,0139521	0,2979558	0,1857090	0,2602934
620	0,8748340	0,5825852	0,4892601	0,3423969	0,9518870	0,8896948	0,9258370	0,8751388	0,4874370	0,8547971	0,2449923	0,2009116	0,0152542	0,2923488	0,1833946	0,2586992
640	0,8196251	0,5978713	0,4409760	0,3010963	0,9202941	0,7147523	0,8602985	0,7939382	0,5153959	0,8840351	0,2696533	0,1459064	0,0100441	0,3008006	0,1676837	0,2584116
660	0,8227170	0,5969237	0,5238590	0,3274887	1,0367216	0,5856528	0,8078763	0,6182167	0,5179775	0,8323598	0,2610044	0,0929837	0,0097031	0,2847343	0,1956388	0,2778423
680	0,8230843	0,5986635	0,4678820	0,3714318	1,0495160	0,5422211	0,7976762	0,5399337	0,4982021	0,9250315	0,2542898	0,0656598	0,0089697	0,3209057	0,2076657	0,3212922
700	0,8438185	0,5537405	0,4617461	0,3635742	1,0126052	0,3705943	0,7642623	0,4583934	0,4569086	0,9598184	0,2525567	0,0594205	0,0063424	0,3103705	0,1946706	0,2983117
720	0,8755019	0,6340383	0,4525879	0,3326494	0,9772643	0,3114091	0,7782314	0,4377503	0,4499808	0,9815083	0,3075393	0,0549303	0,0068581	0,2772877	0,2166525	0,2906194
740	0,8842882	0,6142700	0,4337961	0,2953337	0,9830295	0,2481072	0,7531164	0,4137043	0,4126894	0,9881167	0,3023536	0,0520599	0,0086334	0,2888827	0,2039003	0,2706588
760	0,8980679	0,5408265	0,4366814	0,3030216	0,9764810	0,2188114	0,7034085	0,4173111	0,4672653	0,9515792	0,2633073	0,0327342	0,0021321	0,3092632	0,2078596	0,2656507
780	0,8818937	0,5612700	0,4406406	0,2929344	0,9750423	0,1998234	0,7293198	0,3937569	0,4847543	0,9670766	0,2963332	0,0236943	0,0031853	0,2849407	0,2203612	0,2557726
800	0,9106886	0,5791546	0,4361700	0,2998522	1,0104219	0,2153875	0,7647816	0,3358386	0,4926950	0,9861617	0,3101239	0,0300199	0,0015140	0,3309575	0,2278586	0,2733183
820	0,9596101	0,5439988	0,4240402	0,2908350	1,0137774	0,2148559	0,7120421	0,3489887	0,4389084	1,0043802	0,2767392	0,0433685	0,0022916	0,3286779	0,1594474	0,2983825
840	0,9111169	0,5114185	0,4354425	0,2787819	1,0371234	0,2144873	0,7291085	0,3453801	0,4244414	1,0246089	0,2345474	0,0382974	0,0028861	0,3045327	0,1504992	0,3189188
860	0,9644380	0,5659550	0,5090169	0,2887559	1,0385776	0,2670377	0,7578718	0,3484831	0,4086783	1,0914418	0,2051294	0,0347443	0,0056996	0,3056150	0,1307076	0,2928897
880	0,9956731	0,6059764	0,4324161	0,2543482	1,0103213	0,2340621	0,7510592	0,3872886	0,4041641	1,0298253	0,2303097	0,0366706	0,0042544	0,3002332	0,1954878	0,2794670
900	0,8706387	0,5873368	0,3649544	0,2460273	1,0032255	0,1996422	0,6950578	0,4070189	0,3922031	1,0529820	0,2487144	0,0317214	0,0041941	0,2641380	0,1583869	0,2432945
920	0,9550892	0,5900114	0,3385395	0,2489596	1,0023607	0,1657135	0,7048042	0,3602837	0,3637927	1,0965905	0,1884250	0,0327336	0,0037902	0,2772365	0,1336666	0,2601392
940	1,0246120	0,5986951	0,3965093	0,2632039	1,0265013	0,1168809	0,7291216	0,3420432	0,3161783	1,0446468	0,1651254	0,0206931	0,0030948	0,2412125	0,1151026	0,2459588
960	1,0142571	0,6150963	0,4504733	0,2612123	0,9379875	0,1526651	0,7626593	0,3749056	0,3089575	1,0614427	0,1617143	0,0162791	0,0022762	0,2840953	0,1085507	0,2700614
980	0,9819884	0,5534855	0,4124597	0,2632516	0,9782436	0,1441672	0,7463971	0,3441351	0,2908871	0,9378799	0,1182252	0,0231872	0,0001540	0,2682027	0,0930915	0,2558757
1000	0,9531948	0,5206339	0,3747628	0,2636064	1,0335880	0,1201933	0,8623747	0,3383809	0,2691194	0,8845304	0,1220194	0,0270624	0,0018397	0,2500189	0,1031848	0,2406074
1020	0,9467432	0,5491011	0,3879355	0,2982391	1,0349779	0,1536877	0,8884167	0,3720639	0,2550989	0,9028890	0,1640009	0,0316711	0,0003189	0,2516941	0,1040243	0,2305135
1040	0,9197701	0,5338749	0,4573710	0,2623925	0,9855135	0,1825104	0,8356247	0,3670780	0,2741267	0,9384657	0,1297353	0,0339530	0,0006994	0,2649240	0,1106840	0,2213250
1060	0,9754224	0,5911969	0,4343194	0,2176211	0,9930255	0,1969409	0,8317781	0,3731751	0,2848929	0,9524646	0,1505678	0,0308938	0,0008161	0,2693536	0,1223724	0,2536170
1080	0,8847147	0,6061521	0,4316618	0,1920134	0,9755917	0,2025632	0,8208561	0,3931303	0,3082641	0,9269718	0,1564375	0,0307705	0,0061044	0,2446366	0,1394408	0,2484370
1100	0,8772786	0,5293780	0,3720298	0,2633374	1,0397054	0,1886822	0,8499253	0,4109006	0,3127770	0,9656163	0,1962568	0,0395808	0,0038297	0,2912516	0,1369009	0,2465583

0	0,8016550	0,5854463	0,4675161	0,3449086	1,0009285	0,2883042	0,7216852	0,3609168	0,3545963	0,9675988	0,2186726	0,0232954	0,0054050	0,2912893	0,1213646	0,3258233
20	0,7950869	0,5540366	0,4453403	0,3115086	0,7280704	0,1599272	0,5057632	0,3048295	0,3683377	0,9319102	0,2225988	0,0133580	0,0010252	0,4128425	0,1670612	0,3900302
40	0,8995073	0,5609073	0,4098562	0,3237937	0,5841332	0,1454211	0,3458573	0,3337024	0,3619446	0,9091060	0,2434286	0,0125478	0,0018429	0,5025677	0,1762162	0,4557537
60	0,9088529	0,6178450	0,4552397	0,3374018	0,5024098	0,2270387	0,3028198	0,3110403	0,3612031	0,9488123	0,2110691	0,0211339	0,0020364	0,4101296	0,1405348	0,5302318
80	0,8916482	0,5728258	0,4432543	0,2868978	0,5086053	0,2240202	0,2629915	0,3362973	0,3430333	0,9148239	0,2178062	0,0353582	0,0009225	0,4986988	0,1480597	0,5870954
100	0,7800013	0,5443195	0,4523797	0,2896323	0,4940436	0,1795848	0,2382445	0,3444420	0,3474853	0,9362227	0,1874782	0,0276650	0,0007963	0,5028661	0,1398545	0,5386382
120	0,7575661	0,5611104	0,4437071	0,2802597	0,4968196	0,1942413	0,2043277	0,3323384	0,3551446	0,8527194	0,2035303	0,0258487	0,0000676	0,5244723	0,1182284	0,6336266
140	0,6851787	0,5293627	0,5069003	0,3111632	0,4500511	0,2363250	0,2160953	0,3149635	0,3754735	0,8873833	0,1935937	0,0310515	0,0001704	0,5176746	0,1211259	0,6181707
160	0,6102736	0,5572569	0,5121059	0,3414668	0,4557683	0,3563219	0,1946778	0,2866884	0,4280560	0,9252819	0,2196324	0,0160002	0,0011269	0,5397101	0,1485189	0,6149723
180	0,6438668	0,5540673	0,5304915	0,3529796	0,4441836	0,3874505	0,1826881	0,2581296	0,4348404	0,9147314	0,2307531	0,0301102	0,0008023	0,5110990	0,1439513	0,6814370
200	0,6273822	0,5839964	0,5230474	0,3646135	0,4647738	0,3651242	0,1598473	0,2765914	0,4864298	0,8749707	0,2345596	0,0261424	0,0006068	0,4974321	0,1774818	0,6683268
220	0,5851769	0,6055619	0,5534377	0,4034597	0,4470907	0,4512933	0,1692732	0,2856700	0,5584082	0,8886830	0,2654505	0,0220414	0,0024545	0,5773108	0,2203099	0,7084429
240	0,5010042	0,6602712	0,5790776	0,4873969	0,5059767	0,5880054	0,1938615	0,3003940	0,5695789	0,9319544	0,3109942	0,0232296	0,0031884	0,5677181	0,2509612	0,6619004
260	0,4883555	0,7160510	0,5977278	0,5627828	0,5159176	0,7637983	0,1836240	0,3310641	0,7193419	0,9783146	0,3168612	0,0264412	0,0048445	0,5514128	0,3048658	0,6967369
280	0,5231384	0,7251985	0,6405232	0,5954671	0,4798911	0,7911256	0,2131840	0,3216642	0,7818048	0,9337684	0,3579399	0,0296652	0,0017393	0,5720156	0,3992124	0,6809331
300	0,5228304	0,7058582	0,6636088	0,6218092	0,4593423	0,8287534	0,2229437	0,2837248	0,6881802	0,9139838	0,3532097	0,0372326	0,0013182	0,5825887	0,4528424	0,7148567
320	0,5490995	0,6844593	0,6280398	0,6384018	0,4614808	0,8373140	0,2304970	0,3094524	0,6771386	0,8932731	0,3641634	0,0428804	0,0030706	0,5557007	0,4397490	0,6508032
340	0,5378806	0,6666315	0,5686651	0,6162003	0,4758808	0,8006165	0,1846206	0,2752587	0,7720499	0,9202580	0,3879015	0,0322715	0,0010806	0,5153097	0,4529980	0,6175933
360	0,5479864	0,5812445	0,5396782	0,5852321	0,4942889	0,7360801	0,1572811	0,2685561	0,6928644	0,9762806	0,3819787	0,0124358	0,0035767	0,4877507	0,3808779	0,6110568
380	0,4892573	0,6321288	0,5379513	0,5439442	0,4585937	0,7162804	0,1732354	0,2887088	0,7326286	1,0686180	0,4032848	0,0101471	0,0054467	0,5285907	0,3800632	0,6133118
400	0,5137806	0,5798578	0,5545249	0,5508363	0,4695535	0,8208094	0,1824953	0,3135964	0,7000698	0,9527381	0,4185103	0,0195948	0,0023240	0,6228988	0,3632800	0,6307431
420	0,5082419	0,6163641	0,5862720	0,6024705	0,4088857	0,8335289	0,1572884	0,3040928	0,7583847	1,0216293	0,4637988	0,0436292	0,0011190	0,5585759	0,3651038	0,6527551
440	0,4836051	0,6227170	0,6422144	0,6670153	0,4131927	0,8345676	0,1977411	0,2994565	0,7058752	1,0128553	0,4044267	0,0335473	0,0060651	0,5417228	0,3727870	0,7032379
460	0,4971474	0,6209109	0,6583606	0,6338604	0,4297318	0,8379646	0,1994897	0,3049206	0,7359663	1,0045716	0,3807678	0,0355705	0,0042307	0,5173235	0,4068605	0,6720017
480	0,4708596	0,6098464	0,5837715	0,6434797	0,4381192	0,8214511	0,2103696	0,3144283	0,7507205	1,0370595	0,4589185	0,0319419	0,0067362	0,5529843	0,3963917	0,6636814
500	0,4827435	0,6487543	0,6834473	0,6396484	0,4733146	0,8011911	0,1943076	0,3247525	0,7914454	1,0460763	0,4562984	0,0301414	0,0089048	0,5684306	0,3655549	0,7113917
520	0,4891000	0,6222592	0,6530395	0,6510485	0,4235312	0,8109519	0,2215432	0,3430049	0,7955931	1,0308507	0,4309036	0,0207513	0,0029849	0,5289988	0,4155587	0,6943242
540	0,4596244	0,6686684	0,6472202	0,6730662	0,3958979	0,8841256	0,1836775	0,3381405	0,7992517	0,9333770	0,4285527	0,0396012	0,0014689	0,5072564	0,4453151	0,6819819
560	0,5013647	0,6688216	0,7019711	0,6955070	0,4163049	0,8791317	0,1820369	0,3106512	0,8078850	0,9430731	0,4405971	0,0513609	0,0046996	0,5546762	0,4576310	0,7004873
580	0,4847087	0,5915708	0,6435771	0,6772129	0,6883076	0,8787694	0,4484510	0,2906954	0,8050607	0,9082652	0,4063700	0,0478648	0,0094387	0,4563482	0,4305514	0,5694391
600	0,5362735	0,6560873	0,6448537	0,6760068	0,7614700	0,8452500	0,6144032	0,2891113	0,7722394	0,9446658	0,4329941	0,0489754	0,0091032	0,4330619	0,4015533	0,4613060
620	0,5595957	0,5906755	0,6192643	0,5801932	0,8762576	0,7677053	0,6428079	0,2986374	0,7475758	0,9514932	0,4001719	0,0453520	0,0023752	0,4637433	0,3996005	0,3723448
640	0,6296558	0,6035513	0,6326552	0,5378063	0,9300549	0,7565232	0,7220441	0,2936698	0,7657215	0,9425931	0,3313681	0,0310557	0,0009441	0,4776570	0,4004964	0,3332318
660	0,6867687	0,5872619	0,5043800	0,5372033	0,9248682	0,6825899	0,7738864	0,3234907	0,7229348	0,9610038	0,3537698	0,0325862	0,0044523	0,4054846	0,3501535	0,3246000
680	0,7825449	0,5677044	0,5368734	0,4865469	0,9282637	0,6523253	0,7620925	0,3075211	0,7006597	0,9860738	0,3458317	0,0270778	0,0100743	0,4026789	0,2708749	0,3018978
700	0,7850610	0,5198843	0,4960544	0,3842901	0,9968951	0,5262115	0,8293639	0,3309768	0,6345836	0,9995860	0,3026703	0,0292737	0,0033033	0,3564589	0,2123674	0,2865568
720	0,7735454	0,6017461	0,4649155	0,3911636	1,0476450	0,4570714	0,8523921	0,3195622	0,5680975	0,9433766	0,2642417	0,0294235	0,0058290	0,3498195	0,2100970	0,2622493
740	0,8057442	0,6017562	0,3924946	0,3749624	1,0382596	0,4127080	0,7863299	0,3218817	0,5093574	0,9614992	0,2656604	0,0326681	0,0040748	0,3107345	0,1975026	0,2396634
760	0,8266323	0,6888365	0,4449957	0,3686061	1,0057686	0,3575535	0,7306055	0,3542022	0,4517995	1,0292378	0,2068721	0,0308059	0,0021431	0,3188237	0,1389212	0,2552964
780	0,8716748	0,6238839	0,4641586	0,3836708	1,0175944	0,3047135	0,6862039	0,3678479	0,3973805	1,0374643	0,2179934	0,0149614	0,0006118	0,3079426	0,1288463	0,2456512
800	0,8777984	0,5453974	0,4313617	0,3335220	0,9807907	0,2454192	0,7157735	0,3404236	0,3950935	1,0323543	0,2216909	0,0173216	0,0016383	0,2739451	0,1277706	0,2278839
820	0,8996622	0,5161627	0,4374001	0,2727667	0,9667717	0,2133369	0,7415528	0,2901255	0,4041551	1,0465019	0,2406507	0,0181751	0,0023531	0,2875429	0,1428630	0,2481881
840	0,9350307	0,5723082	0,4459444	0,2849288	1,0423300	0,1891569	0,7487411	0,3223940	0,3668252	1,0406217	0,2117339	0,0127442	0,0015926	0,2962897	0,1328973	0,2451793
860	0,8718735	0,5436955	0,4417432	0,2715259	0,9866156	0,1961397	0,7681861	0,2842910	0,3270404	1,0185520	0,1526083	0,0277686	0,0000000	0,2833313	0,1338745	0,2436672
880	0,8986314	0,5130804	0,4277009	0,2784711	1,0107248	0,2276877	0,7598605	0,3017901	0,2762758	1,0065767	0,1615295	0,0136888	0,0001690	0,2612968	0,1148690	0,2816377
900	0,8604385	0,5504620	0,4133301	0,2635349	1,0500026	0,1806088	0,7698195	0,2994474	0,2459361	0,9462004	0,1336390	0,0236547	0,0040729	0,2830697	0,1270067	0,3021300
920	0,8413351	0,5702733	0,4134604	0,2293285	1,0290010	0,2122793	0,7341456	0,3103990	0,2774440	1,0600243	0,1290567	0,0317505	0,0073607	0,2851875	0,1346600	0,2972671
940	0,8737367	0,5618720	0,4463013	0,2435451	1,0199080	0,2186985	0,7632002	0,3144120	0,3164853	1,0942988	0,1906146	0,0257291	0,0070561	0,3379701	0,1487390	0,2954323
960	0,8999014	0,5625017	0,3957662	0,2395958	1,0233975	0,1913873	0,8076145	0,3252387	0,3037198	1,0285157	0,1878676	0,0242220	0,0010486	0,2768999	0,1636030	0,3121522
980	0,8558436	0,5313388	0,4485976	0,2702328	1,0204993	0,1642414	0,7452138	0,3264698	0,3388204	0,9887716	0,2210557	0,0419724	0,0016641	0,2528985	0,1799933	0,3270087
1000	0,8889741	0,4916472	0,4346423	0,2743108	0,9976663	0,1689484	0,7051495	0,2966289	0,3001562	0,9405071	0,1983962	0,0451470	0,0017562	0,2802569	0,1528478	0,3210923
1020	0,8778810	0,4964024	0,5180612	0,2686625	0,9941358	0,1904124	0,7383222	0,2868135	0,3557111	0,9563916	0,2359495	0,0364105	0,0028647	0,3167329	0,1347697	0,3301011
1040	0,8299550	0,5476680	0,5083635	0,2878047	1,0067525	0,2483951	0,7279150	0,3370092	0,3703580	0,9911428	0,2302481	0,0283763	0,0047209	0,2600765	0,1639091	0,3376437
1060	0,8680896	0,5812538	0,4982746	0,2620530	1,0018297	0,2863628	0,7158555	0,3072176	0,4039510	1,0084471	0,2554696	0,0291363	0,0087150	0,2478028	0,1761219	0,3238911
1080	0,8382937	0,5572186	0,4265554	0,2900768	0,9978927	0,2732052	0,7159844	0,3250108	0,3589665	1,0246161	0,2831121	0,0242213	0,0078866	0,2329898	0,1892223	0,3556089
1100	0,8731075	0,5382895	0,4790905	0,3122891	0,9921066	0,2562263	0,7244241	0,3318067	0,3731550	1,0165901	0,2114346	0,0226067	0,0012924	0,2198289	0,1406015	0,3431267

0	0,8016550	0,5854463	0,4675161	0,3449086	1,0009285	0,2883042	0,7216852	0,3609168	0,3545963	0,9675988	0,2186726	0,0232954	0,0054050	0,2912893	0,1213646	0,3258233
20	0,9179708	0,2910489	0,4488531	0,1923522	1,0011661	0,2467979	0,7889971	0,4013240	0,2898241	0,9641439	0,1336932	0,0243467	0,0000000	0,1764015	0,1506043	0,4419167
40	0,9431632	0,1538023	0,5117273	0,1408437	0,9265989	0,1542267	0,8474367	0,4040091	0,2110760	0,9551908	0,0843588	0,0266535	0,0008176	0,1387887	0,1252686	0,5131380
60	0,9595679	0,0881081	0,4366175	0,1183019	0,9076470	0,1446183	0,9309127	0,5222942	0,1846848	1,0388701	0,0645236	0,0578682	0,0001502	0,1046334	0,1823547	0,6111833
80	0,9283463	0,0535688	0,3955351	0,0756700	0,9387565	0,1259976	0,9116313	0,6185171	0,1618907	0,9704631	0,0580372	0,0711168	0,0019800	0,0916500	0,1537359	0,6789132
100	0,8977851	0,0307679	0,4528561	0,0590884	0,9991080	0,1375987	0,9148201	0,6741969	0,1711117	0,9609024	0,0640646	0,1232465	0,0038955	0,0829755	0,1704732	0,6860946
120	0,8155560	0,0253947	0,4190293	0,0505586	0,9345272	0,0975966	0,9218420	0,7114920	0,1413851	0,9120808	0,0623049	0,2228684	0,0036071	0,0618033	0,1319245	0,6808413
140	0,8612915	0,0298331	0,4568273	0,0492156	1,0380622	0,1042599	1,0084128	0,8027210	0,1156484	0,9598491	0,0615535	0,2600818	0,0125569	0,0723168	0,1099027	0,7206901
160	0,8601301	0,0280644	0,4351897	0,0281855	0,9616951	0,1193492	0,9632397	0,8969063	0,1110830	0,8944886	0,0544771	0,2731194	0,0297501	0,0677437	0,1180286	0,7379600
180	0,8518947	0,0324506	0,3505895	0,0360447	0,9952400	0,1347040	0,9728861	0,8952728	0,1121708	0,9396207	0,0433402	0,3329769	0,0250473	0,0680767	0,1295459	0,7326112
200	0,9281077	0,0289015	0,4536294	0,0307538	1,0282608	0,1302913	0,9206772	0,9253189	0,1214509	1,0248924	0,0502923	0,3865244	0,0237997	0,0637902	0,1468131	0,7545918
220	0,9260487	0,0253430	0,4346947	0,0363627	0,9940256	0,1316192	0,9957074	0,9619811	0,1257024	0,9985214	0,0504872	0,3503721	0,0409377	0,0753826	0,1292250	0,7394794
240	0,9103269	0,0237358	0,3893215	0,0219208	1,0365300	0,1313512	0,9891813	1,0152524	0,1203872	0,9995384	0,0490621	0,2966381	0,0286584	0,0877700	0,1504746	0,7291690
260	0,9251489	0,0189554	0,3722498	0,0244198	0,9846768	0,1321744	1,0364940	1,0234797	0,1077587	1,0606678	0,0535010	0,3148302	0,0395468	0,0764739	0,1626131	0,7296475
280	0,8620271	0,0200215	0,3874392	0,0270326	0,9668207	0,1226883	1,0532615	1,0421432	0,0593330	1,0050214	0,0303800	0,3354441	0,0411625	0,0886556	0,1298197	0,7484962
300	0,8779780	0,0214737	0,4269034	0,0273218	0,9853692	0,1123314	0,9430466	1,0839128	0,0680976	0,9941644	0,0437590	0,3778357	0,0525231	0,0866201	0,1278874	0,7791836
320	0,8238868	0,0229559	0,4620478	0,0337352	0,9774320	0,1108560	0,9320183	1,1154961	0,0879249	0,9962225	0,0418572	0,3443214	0,0749040	0,0977708	0,1442714	0,7436216
340	0,8867678	0,0276714	0,4280654	0,0357156	1,0069587	0,1335006	1,0421367	1,1078519	0,1052981	1,0127697	0,0371852	0,3663744	0,0808390	0,1003261	0,1352048	0,6948654
360	0,8898961	0,0263164	0,5099571	0,0333227	0,9631334	0,1420678	0,9985048	1,0494228	0,1059740	0,9670778	0,0584279	0,3803287	0,1332383	0,1076624	0,1115369	0,6810073
380	0,8083156	0,0226608	0,4711136	0,0336789	1,0019975	0,1396008	1,0135735	1,0243954	0,1217210	1,0594685	0,0608777	0,3589319	0,1183144	0,0973016	0,1011874	0,7313852
400	0,8699894	0,0218524	0,4485886	0,0417804	1,0253416	0,1159636	1,0074742	1,0038265	0,1520650	0,9635354	0,0626360	0,3575709	0,0896641	0,1032663	0,1620165	0,7960770
420	0,8580530	0,0223165	0,4786106	0,0398832	1,0115529	0,1138164	1,0164257	1,0174668	0,1598957	1,0299481	0,0569960	0,3989902	0,0884937	0,0861935	0,1647076	0,7920689
440	0,9410342	0,0232528	0,4515195	0,0399397	0,9948630	0,1255683	0,9638932	1,0422314	0,1559538	1,0028723	0,0618279	0,3917988	0,0676181	0,0975913	0,1760675	0,7916968
460	0,9228712	0,0137995	0,4224931	0,0377162	0,9657624	0,1020590	1,0218565	1,0249408	0,1767878	1,0742672	0,0612021	0,3847530	0,0646969	0,0877113	0,1455694	0,8303636
480	0,9623792	0,0194020	0,4606239	0,0316074	1,0000758	0,1016003	1,0139043	0,9651476	0,1484629	1,0206619	0,0637195	0,3801802	0,0714640	0,1035892	0,1337378	0,8577588
500	0,8993873	0,0160094	0,4523838	0,0220237	1,0588404	0,1368857	1,0114720	0,9307200	0,1235239	1,0686939	0,0557890	0,3734105	0,0710094	0,1046980	0,1464292	0,7993051
520	0,8598086	0,0162563	0,4016311	0,0236561	1,0033734	0,1216996	0,9457667	0,9078647	0,1272968	1,0288097	0,0546180	0,3957916	0,0497860	0,0938883	0,1729432	0,7899328
540	0,8862013	0,0326229	0,4157204	0,0209965	1,0470174	0,1026842	0,9887598	0,8876440	0,1111180	0,9483193	0,0516482	0,3981783	0,0440798	0,0718492	0,1638635	0,7442668
560	0,8794668	0,0277980	0,4136970	0,0219082	0,9718154	0,1069288	0,9770198	0,9079100	0,1108008	0,9581037	0,0659207	0,4149797	0,0841029	0,0658552	0,1320954	0,7868220
580	0,8025269	0,3856546	0,4441509	0,1057884	1,0351751	0,4479276	0,9606137	0,9952593	0,1697641	0,9802448	0,1077679	0,3429164	0,0530027	0,1546757	0,1333007	0,6742585
600	0,8909764	0,5350047	0,4928463	0,1857279	1,0101236	0,6880263	0,9038809	0,9185100	0,2744672	0,9738228	0,1416296	0,2652934	0,0234228	0,2178851	0,1427587	0,6043794
620	0,9065620	0,6347087	0,4319969	0,2259362	0,9498134	0,7153171	0,8419645	0,8586329	0,3264329	0,9681769	0,1654986	0,2016183	0,0131097	0,3123408	0,1609491	0,5002246
640	0,8691673	0,6600939	0,4728717	0,2614054	0,9373933	0,6810449	0,8694359	0,7353692	0,3659886	1,0101814	0,2049368	0,1504692	0,0102390	0,3179026	0,1413541	0,3839668
660	0,8521027	0,6584394	0,4506183	0,2659216	0,9903257	0,6037545	0,7501527	0,6534223	0,3284047	1,0464510	0,1904692	0,1079209	0,0072427	0,3290404	0,1486873	0,3287262
680	0,7802057	0,6253550	0,4545374	0,2747752	1,0274448	0,4630662	0,6979035	0,5964668	0,3342526	1,0582315	0,1795536	0,0741534	0,0042813	0,3509219	0,1588939	0,3013831
700	0,8367307	0,6473237	0,4608763	0,2999476	1,0070500	0,3494178	0,6959347	0,5232174	0,2935320	1,0293345	0,1493318	0,0539291	0,0011652	0,3176239	0,1233007	0,2342154
720	0,8482619	0,5963483	0,3938466	0,2723149	1,0363796	0,2757857	0,7317626	0,4203262	0,2882825	1,0317886	0,1717353	0,0318458	0,0022736	0,3003561	0,1135134	0,2439348
740	0,8526323	0,6282262	0,4165788	0,2572766	1,0010567	0,2266952	0,6853515	0,3923104	0,2473391	0,9825009	0,1556805	0,0278013	0,0078348	0,2839570	0,0952201	0,2426682
760	0,9179875	0,5054116	0,4711254	0,2553280	1,0177169	0,1635293	0,6382428	0,3364085	0,2444983	0,9910738	0,1598924	0,0339851	0,0050217	0,3046340	0,0874491	0,2355426
780	0,7972126	0,4971117	0,4053533	0,2212383	0,9879465	0,1381092	0,6430863	0,3146531	0,2994896	0,9733677	0,1505973	0,0272119	0,0020093	0,2651865	0,1247474	0,2321392
800	0,8902963	0,5118277	0,4024779	0,2687629	0,8978998	0,1887397	0,7521643	0,3403073	0,2997115	0,9615570	0,1695781	0,0324086	0,0000392	0,2884791	0,1232849	0,2715071
820	0,8880292	0,6348442	0,4462322	0,2622367	0,8710796	0,2717585	0,7610358	0,3659554	0,3178777	1,0235320	0,1521767	0,0381716	0,0052635	0,2935023	0,1404638	0,2978733
840	0,9319776	0,6769331	0,4458445	0,3082315	0,9454439	0,2993918	0,7651763	0,3774145	0,3302516	0,9964394	0,1806307	0,0159337	0,0097248	0,3013049	0,1628497	0,3067370
860	0,9804691	0,5893475	0,4390377	0,2800276	0,9640150	0,2781310	0,7662415	0,3538280	0,2885827	1,0174798	0,2175167	0,0116126	0,0074422	0,2809893	0,1315052	0,2935650
880	0,9147144	0,5452563	0,4099203	0,2456743	0,9953854	0,2118736	0,7481843	0,3495688	0,3080014	0,9696119	0,2203249	0,0280826	0,0025749	0,2875213	0,1534738	0,2709527
900	0,8655422	0,5116816	0,4651995	0,2493498	0,9797041	0,2110649	0,7667054	0,3300517	0,3089629	1,0093312	0,1843311	0,0312810	0,0026269	0,2990290	0,1409537	0,3256730
920	0,8610749	0,5321589	0,4982346	0,2562152	0,9976629	0,2396307	0,7372368	0,3208467	0,3202614	0,9655836	0,1848555	0,0343770	0,0035955	0,3076097	0,1351436	0,2913434
940	0,8952041	0,6221519	0,4309827	0,2968280	1,0207990	0,2126419	0,7834877	0,3278268	0,3522054	0,9367033	0,2090035	0,0416839	0,0026739	0,3287255	0,1541971	0,2951541
960	0,8759790	0,5819011	0,4007753	0,2540614	1,1221744	0,2128095	0,7226562	0,3192639	0,3446144	0,8965986	0,2203391	0,0427994	0,0022341	0,2994144	0,1752575	0,2940492
980	0,8821061	0,6015948	0,3913328	0,2807787	1,0717625	0,2187676	0,7058754	0,3221648	0,3963458	0,9438184	0,2489722	0,0226180	0,0018189	0,3111929	0,1615028	0,3001365
1000	0,8971011	0,5258418	0,3923394	0,2990767	1,0561709	0,1864561	0,7228819	0,3381601	0,4237290	0,9712852	0,2539070	0,0169074	0,0090456	0,2723496	0,1598749	0,2841361
1020	0,8272535	0,5068352	0,3887280	0,3091924	0,9581057	0,1901753	0,6984934	0,3097817	0,4155095	1,0000792	0,2428105	0,0157122	0,0056815	0,3211872	0,1315673	0,2983169
1040	0,8569579	0,5544720	0,3882749	0,3500581	0,9654722	0,2089921	0,7801739	0,3085298	0,3818213	1,0694025	0,2390937	0,0177931	0,0084714	0,3008688	0,1341953	0,2888727
1060	0,9580545	0,6304585	0,3867295	0,3158103	0,9837054	0,2152358	0,7527795	0,3168929	0,3423161	0,9376493	0,2026352	0,0221284	0,0093297	0,2929500	0,1352002	0,2662829
1080	0,9584320	0,5689099	0,4007690	0,2706284	0,9932585	0,1549159	0,7254720	0,2867374	0,3225825	0,9767682	0,1597058	0,0327847	0,0109291	0,2577042	0,1412568	0,2468804
1100	0,9302002	0,5382651	0,4170093	0,2416504	1,0244642	0,1270861	0,7478158	0,2586072	0,2767491	0,9384851	0,1861955	0,0278097	0,0134163	0,2270115	0,1383101	0,2581953

0	0,8016550	0,5854463	0,4675161	0,3449086	1,0009285	0,2883042	0,7216852	0,3609168	0,3545963	0,9675988	0,2186726	0,0232954	0,0054050	0,2912893	0,1213646	0,3258233
