"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
540	1,0000000	0,4164950	0,6247446	0,1194885	0,1520893	0,7749918	0,0134428	0,6901292	0,7000272	0,4063729	0,8464851	0,0111626	0,1843584	0,2734909	0,4123994	0,0330835
560	1,0000000	0,4164950	0,6247446	0,1194885	0,1520886	0,7749918	0,0132646	0,6901292	0,7000272	0,4063729	0,8464851	0,0111553	0,1843549	0,2734909	0,4123993	0,0330835
580	1,0000000	0,4164950	0,6247446	0,1194885	0,1520880	0,7749918	0,0581816	0,6901292	0,7000272	0,4063729	0,8464851	0,0458305	0,2086917	0,2734909	0,4123993	0,0330835
600	1,0000000	0,4164950	0,6247446	0,1194885	0,1520876	0,7749918	0,1567420	0,6901292	0,7000272	0,4063729	0,8464851	0,1119050	0,2561818	0,2734909	0,4123992	0,0330835
620	1,0000000	0,4164950	0,6247446	0,1194885	0,1520872	0,7749918	0,2728056	0,6901292	0,7000272	0,4063729	0,8464851	0,1788244	0,3053794	0,2734909	0,4123992	0,0330835
640	1,0000000	0,4164950	0,6247446	0,1194885	0,1520869	0,7749918	0,3870631	0,6901292	0,7000272	0,4063729	0,8464851	0,2356537	0,3479490	0,2734909	0,4123992	0,0330835
660	1,0000000	0,4164950	0,6247446	0,1194885	0,1520866	0,7749918	0,4901980	0,6901292	0,7000272	0,4063729	0,8464851	0,2800931	0,3817288	0,2734909	0,4123992	0,0330835
680	1,0000000	0,4164950	0,6247446	0,1194885	0,1520864	0,7749918	0,5786332	0,6901292	0,7000272	0,4063729	0,8464851	0,3132526	0,4072029	0,2734909	0,4123992	0,0330835
700	1,0000000	0,4164950	0,6247446	0,1194885	0,1520862	0,7749918	0,6519297	0,6901292	0,7000272	0,4063729	0,8464851	0,3372759	0,4257816	0,2734909	0,4123992	0,0330835
720	1,0000000	0,4164950	0,6247446	0,1194885	0,1520860	0,7749918	0,7112282	0,6901292	0,7000272	0,4063729	0,8464851	0,3543393	0,4390154	0,2734909	0,4123991	0,0330835
740	1,0000000	0,4164950	0,6247446	0,1194885	0,1520859	0,7749918	0,7583428	0,6901292	0,7000272	0,4063729	0,8464851	0,3662929	0,4482788	0,2734909	0,4123991	0,0330835
760	1,0000000	0,4164950	0,6247446	0,1194885	0,1520858	0,7749918	0,7952556	0,6901292	0,7000272	0,4063729	0,8464851	0,3745840	0,4546766	0,2734909	0,4123991	0,0330835
780	1,0000000	0,4164950	0,6247446	0,1194885	0,1520857	0,7749918	0,8238534	0,6901292	0,7000272	0,4063729	0,8464851	0,3802929	0,4590487	0,2734909	0,4123991	0,0330835
800	1,0000000	0,4164950	0,6247446	0,1194885	0,1520857	0,7749918	0,8458075	0,6901292	0,7000272	0,4063729	0,8464851	0,3842026	0,4620112	0,2734909	0,4123991	0,0330835
820	1,0000000	0,4164950	0,6247446	0,1194885	0,1520856	0,7749918	0,8625334	0,6901292	0,7000272	0,4063729	0,8464851	0,3868691	0,4640045	0,2734909	0,4123991	0,0330835
840	1,0000000	0,4164950	0,6247446	0,1194885	0,1520856	0,7749918	0,8751944	0,6901292	0,7000272	0,4063729	0,8464851	0,3886821	0,4653379	0,2734909	0,4123991	0,0330835
860	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,8847257	0,6901292	0,7000272	0,4063729	0,8464851	0,3899118	0,4662255	0,2734909	0,4123991	0,0330835
880	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,8918668	0,6901292	0,7000272	0,4063729	0,8464851	0,3907444	0,4668139	0,2734909	0,4123991	0,0330835
900	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,8971948	0,6901292	0,7000272	0,4063729	0,8464851	0,3913074	0,4672026	0,2734909	0,4123991	0,0330835
920	1,0000000	0,4164950	0,6247446	0,1194885	0,1520855	0,7749918	0,9011554	0,6901292	0,7000272	0,4063729	0,8464851	0,3916875	0,4674585	0,2734909	0,4123991	0,0330835
940	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9040900	0,6901292	0,7000272	0,4063729	0,8464851	0,3919441	0,4676266	0,2734909	0,4123991	0,0330835
960	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9062580	0,6901292	0,7000272	0,4063729	0,8464851	0,3921171	0,4677368	0,2734909	0,4123991	0,0330835
980	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9078555	0,6901292	0,7000272	0,4063729	0,8464851	0,3922337	0,4678088	0,2734909	0,4123991	0,0330835
1000	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9090298	0,6901292	0,7000272	0,4063729	0,8464851	0,3923123	0,4678558	0,2734909	0,4123991	0,0330835
1020	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9098911	0,6901292	0,7000272	0,4063729	0,8464851	0,3923652	0,4678864	0,2734909	0,4123991	0,0330835
1040	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9105217	0,6901292	0,7000272	0,4063729	0,8464851	0,3924008	0,4679063	0,2734909	0,4123991	0,0330835
1060	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9109825	0,6901292	0,7000272	0,4063729	0,8464851	0,3924248	0,4679193	0,2734909	0,4123991	0,0330835
1080	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9113187	0,6901292	0,7000272	0,4063729	0,8464851	0,3924410	0,4679277	0,2734909	0,4123991	0,0330835
1100	1,0000000	0,4164950	0,6247446	0,1194885	0,1520854	0,7749918	0,9115635	0,6901292	0,7000272	0,4063729	0,8464851	0,3924518	0,4679331	0,2734909	0,4123991	0,0330835

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1528325	0,7749976	0,9122823	0,6901266	0,7000079	0,4064347	0,8464851	0,3924606	0,4679445	0,2734966	0,4131750	0,0331008
20	1,0000000	0,4164960	0,5882213	0,1037334	0,1525852	0,7753179	0,8756277	0,6904421	0,6856578	0,3920320	0,8470492	0,3934168	0,4681244	0,2741334	0,4133728	0,0403862
40	1,0000000	0,4165023	0,5356365	0,0796801	0,1513797	0,7783102	0,7953255	0,6924134	0,6564445	0,3624721	0,8517274	0,4018893	0,4698159	0,2793822	0,4171416	0,0544081
60	1,0000000	0,4165130	0,5036407	0,0647312	0,1485132	0,7856692	0,7007702	0,6954977	0,6246699	0,3299461	0,8617483	0,4219003	0,4740262	0,2895882	0,4274947	0,0688246
80	1,0000000	0,4165239	0,4922662	0,0596348	0,1443129	0,7963902	0,6077474	0,6985301	0,5957273	0,2999044	0,8743480	0,4497441	0,4801025	0,3004676	0,4438963	0,0813104
100	1,0000000	0,4165329	0,4916986	0,0593859	0,1396086	0,8083218	0,5238545	0,7009921	0,5715122	0,2743489	0,8863422	0,4787006	0,4865834	0,3094541	0,4635246	0,0913114
120	1,0000000	0,4165397	0,4942795	0,0605175	0,1350976	0,8196509	0,4519630	0,7028048	0,5522363	0,2536070	0,8959548	0,5037221	0,4922978	0,3162845	0,4834651	0,0989865
140	1,0000000	0,4165444	0,4965078	0,0615511	0,1311473	0,8293950	0,3923924	0,7040634	0,5373830	0,2372654	0,9028181	0,5228676	0,4967458	0,3213789	0,5017957	0,1047266
160	1,0000000	0,4165475	0,4976014	0,0621273	0,1278590	0,8372797	0,3441978	0,7049043	0,5261954	0,2246467	0,9073566	0,5364365	0,4999417	0,3251562	0,5176543	0,1089497
180	1,0000000	0,4165495	0,4978699	0,0623380	0,1251891	0,8434377	0,3059016	0,7054519	0,5179085	0,2150398	0,9102290	0,5456624	0,5021344	0,3279354	0,5308943	0,1120233
200	1,0000000	0,4165507	0,4977790	0,0623620	0,1230412	0,8481577	0,2758950	0,7058031	0,5118478	0,2078010	0,9120202	0,5518484	0,5036091	0,3299563	0,5417261	0,1142440
220	1,0000000	0,4165515	0,4976241	0,0623265	0,1213159	0,8517422	0,2526470	0,7060264	0,5074592	0,2023882	0,9131450	0,5560143	0,5045988	0,3314029	0,5504825	0,1158406
240	1,0000000	0,4165520	0,4975189	0,0622906	0,1199288	0,8544501	0,2348004	0,7061676	0,5043063	0,1983640	0,9138633	0,5588523	0,5052669	0,3324198	0,5575030	0,1169844
260	1,0000000	0,4165522	0,4974741	0,0622701	0,1188133	0,8564864	0,2212047	0,7062566	0,5020557	0,1953853	0,9143286	0,5608039	0,5057203	0,3331214	0,5630921	0,1178019
280	1,0000000	0,4165524	0,4974663	0,0622624	0,1179169	0,8580099	0,2109139	0,7063127	0,5004576	0,1931880	0,9146313	0,5621498	0,5060283	0,3335971	0,5675117	0,1183852
300	1,0000000	0,4165525	0,4974727	0,0622615	0,1171978	0,8591433	0,2031673	0,7063478	0,4993277	0,1915714	0,9148272	0,5630748	0,5062364	0,3339151	0,5709837	0,1188009
320	1,0000000	0,4165526	0,4974805	0,0622627	0,1166220	0,8599819	0,1973637	0,7063698	0,4985318	0,1903843	0,9149524	0,5637062	0,5063758	0,3341253	0,5736945	0,1190969
340	1,0000000	0,4165526	0,4974854	0,0622639	0,1161617	0,8605991	0,1930337	0,7063835	0,4979728	0,1895141	0,9150315	0,5641341	0,5064683	0,3342633	0,5757997	0,1193075
360	1,0000000	0,4165527	0,4974874	0,0622647	0,1157944	0,8610516	0,1898150	0,7063920	0,4975812	0,1888769	0,9150809	0,5644226	0,5065293	0,3343536	0,5774270	0,1194574
380	1,0000000	0,4165527	0,4974878	0,0622649	0,1155014	0,8613821	0,1874302	0,7063973	0,4973075	0,1884109	0,9151116	0,5646166	0,5065692	0,3344126	0,5786799	0,1195640
400	1,0000000	0,4165527	0,4974875	0,0622650	0,1152681	0,8616230	0,1856683	0,7064006	0,4971166	0,1880702	0,9151308	0,5647469	0,5065953	0,3344511	0,5796413	0,1196397
420	1,0000000	0,4165527	0,4974871	0,0622649	0,1150822	0,8617983	0,1843701	0,7064026	0,4969836	0,1878214	0,9151427	0,5648345	0,5066124	0,3344763	0,5803769	0,1196936
440	1,0000000	0,4165527	0,4974869	0,0622649	0,1149342	0,8619255	0,1834158	0,7064039	0,4968911	0,1876397	0,9151501	0,5648935	0,5066235	0,3344928	0,5809383	0,1197319
460	1,0000000	0,4165527	0,4974868	0,0622649	0,1148165	0,8620177	0,1827158	0,7064047	0,4968268	0,1875071	0,9151548	0,5649333	0,5066307	0,3345036	0,5813657	0,1197591
480	1,0000000	0,4165527	0,4974868	0,0622649	0,1147228	0,8620846	0,1822034	0,7064051	0,4967822	0,1874104	0,9151578	0,5649601	0,5066355	0,3345107	0,5816904	0,1197785
500	1,0000000	0,4165527	0,4974868	0,0622649	0,1146482	0,8621329	0,1818289	0,7064054	0,4967513	0,1873398	0,9151596	0,5649782	0,5066385	0,3345153	0,5819367	0,1197922
520	1,0000000	0,4165527	0,4974868	0,0622649	0,1145890	0,8621678	0,1815558	0,7064056	0,4967299	0,1872884	0,9151608	0,5649904	0,5066406	0,3345183	0,5821230	0,1198020
540	1,0000000	0,4165527	0,4974868	0,0622649	0,1145418	0,8621929	0,1813568	0,7064057	0,4967150	0,1872508	0,9151615	0,5649986	0,5066419	0,3345202	0,5822638	0,1198089
560	1,0000000	0,4165527	0,4974868	0,0622649	0,1145044	0,8622111	0,1812121	0,7064058	0,4967048	0,1872235	0,9151620	0,5650041	0,5066427	0,3345215	0,5823700	0,1198139
580	1,0000000	0,4165516	0,5353647	0,1297613	0,1152015	0,8618917	0,2180322	0,7062006	0,5111110	0,2016598	0,9146384	0,5619996	0,5061891	0,3367671	0,5819176	0,1125270
600	1,0000000	0,4165376	0,5821872	0,1478902	0,1193479	0,8589454	0,2997635	0,7031647	0,5404127	0,2312711	0,9102555	0,5386604	0,5029473	0,3419946	0,5772864	0,0985060
620	1,0000000	0,4165130	0,6081335	0,1325089	0,1255324	0,8520199	0,3962254	0,6972107	0,5721361	0,2637740	0,9010413	0,5011473	0,4971474	0,3409452	0,5663190	0,0840925
640	1,0000000	0,4164967	0,6200602	0,1178672	0,1312056	0,8421751	0,4905053	0,6928513	0,6009988	0,2937705	0,8895812	0,4678185	0,4908125	0,3327676	0,5504244	0,0716078
660	1,0000000	0,4164918	0,6255330	0,1159487	0,1353916	0,8311495	0,5745653	0,6912170	0,6252073	0,3193047	0,8784212	0,4449398	0,4851922	0,3208850	0,5320596	0,0616059
680	1,0000000	0,4164920	0,6272133	0,1192846	0,1384601	0,8203253	0,6459200	0,6908264	0,6445054	0,3400350	0,8688884	0,4296153	0,4805734	0,3087514	0,5133108	0,0539291
700	1,0000000	0,4164927	0,6266232	0,1203946	0,1409399	0,8105811	0,7047657	0,6905458	0,6593572	0,3563553	0,8614619	0,4183801	0,4769104	0,2984219	0,4956347	0,0481875
720	1,0000000	0,4164929	0,6255041	0,1197683	0,1430072	0,8023601	0,7522561	0,6902507	0,6705254	0,3689474	0,8561387	0,4100431	0,4741403	0,2905390	0,4799016	0,0439633
740	1,0000000	0,4164933	0,6248304	0,1193186	0,1446870	0,7957471	0,7899041	0,6900931	0,6787971	0,3785323	0,8525865	0,4042476	0,4721552	0,2849225	0,4664675	0,0408888
760	1,0000000	0,4164938	0,6246406	0,1193752	0,1460323	0,7905902	0,8193345	0,6900668	0,6848527	0,3857565	0,8503244	0,4004109	0,4707852	0,2810853	0,4553124	0,0386673
780	1,0000000	0,4164942	0,6246533	0,1195067	0,1471204	0,7866404	0,8420981	0,6900843	0,6892416	0,3911597	0,8489090	0,3978591	0,4698535	0,2785226	0,4462149	0,0370703
800	1,0000000	0,4164945	0,6246934	0,1195227	0,1480112	0,7836467	0,8595552	0,6900984	0,6923958	0,3951771	0,8480218	0,3961210	0,4692220	0,2768255	0,4388860	0,0359261
820	1,0000000	0,4164947	0,6247208	0,1194918	0,1487417	0,7813941	0,8728439	0,6901062	0,6946477	0,3981507	0,8474617	0,3949335	0,4687956	0,2757010	0,4330371	0,0351083
840	1,0000000	0,4164948	0,6247379	0,1194803	0,1493395	0,7797094	0,8828944	0,6901132	0,6962471	0,4003444	0,8471061	0,3941320	0,4685094	0,2749535	0,4284057	0,0345248
860	1,0000000	0,4164948	0,6247467	0,1194857	0,1498288	0,7784558	0,8904541	0,6901194	0,6973782	0,4019585	0,8468793	0,3935938	0,4683182	0,2744559	0,4247626	0,0341090
880	1,0000000	0,4164949	0,6247486	0,1194900	0,1502301	0,7775273	0,8961140	0,6901234	0,6981750	0,4031437	0,8467344	0,3932304	0,4681907	0,2741251	0,4219136	0,0338129
900	1,0000000	0,4164949	0,6247471	0,1194896	0,1505596	0,7768424	0,9003344	0,6901255	0,6987346	0,4040125	0,8466420	0,3929839	0,4681059	0,2739063	0,4196969	0,0336021
920	1,0000000	0,4164949	0,6247454	0,1194884	0,1508304	0,7763393	0,9034701	0,6901267	0,6991267	0,4046486	0,8465834	0,3928172	0,4680498	0,2737622	0,4179803	0,0334522
940	1,0000000	0,4164950	0,6247446	0,1194882	0,1510529	0,7759710	0,9057924	0,6901276	0,6994007	0,4051140	0,8465466	0,3927050	0,4680129	0,2736678	0,4166562	0,0333456
960	1,0000000	0,4164950	0,6247444	0,1194885	0,1512357	0,7757021	0,9075073	0,6901282	0,6995918	0,4054541	0,8465236	0,3926295	0,4679887	0,2736061	0,4156386	0,0332698
980	1,0000000	0,4164950	0,6247445	0,1194886	0,1513861	0,7755063	0,9087704	0,6901286	0,6997250	0,4057025	0,8465092	0,3925788	0,4679728	0,2735659	0,4148591	0,0332159
1000	1,0000000	0,4164950	0,6247445	0,1194885	0,1515098	0,7753640	0,9096986	0,6901288	0,6998176	0,4058839	0,8465002	0,3925446	0,4679625	0,2735397	0,4142635	0,0331776
1020	1,0000000	0,4164950	0,6247445	0,1194885	0,1516116	0,7752607	0,9103792	0,6901290	0,6998820	0,4060162	0,8464945	0,3925216	0,4679557	0,2735227	0,4138095	0,0331504
1040	1,0000000	0,4164950	0,6247446	0,1194885	0,1516954	0,7751859	0,9108774	0,6901291	0,6999266	0,4061128	0,8464910	0,3925061	0,4679513	0,2735116	0,4134644	0,0331310
1060	1,0000000	0,4164950	0,6247446	0,1194885	0,1517643	0,7751318	0,9112413	0,6901291	0,6999576	0,4061833	0,8464888	0,3924956	0,4679484	0,2735043	0,4132025	0,0331173
1080	1,0000000	0,4164950	0,6247446	0,1194885	0,1518210	0,7750927	0,9115067	0,6901292	0,6999791	0,4062347	0,8464874	0,3924886	0,4679466	0,2734996	0,4130042	0,0331075
1100	1,0000000	0,4164950	0,6247446	0,1194885	0,1518677	0,7750644	0,9117000	0,6901292	0,6999939	0,4062721	0,8464865	0,3924839	0,4679454	0,2734966	0,4128542	0,0331006

0	1,0000000	0,4164950	0,6247446	0,1194885	0,1528325	0,7749976	0,9122823	0,6901266	0,7000079	0,4064347	0,8464851	0,3924606	0,4679445	0,2734966	0,4131750	0,0331008
20	1,0000000	0,3699066	0,6247446	0,1194885	0,1815137	0,7749960	0,9122625	0,6231205	0,6581655	0,4064180	0,7787215	0,3924651	0,4679440	0,3070844	0,4087564	0,1006053
40	1,0000000	0,2860376	0,6247446	0,1194885	0,2406492	0,7749949	0,9122480	0,5035658	0,5726748	0,4064057	0,6564373	0,3924681	0,4679437	0,3704599	0,3990749	0,2304843
60	1,0000000	0,2066622	0,6247446	0,1194885	0,3067003	0,7749940	0,9122375	0,3911311	0,4794080	0,4063968	0,5399717	0,3924701	0,4679435	0,4338375	0,3873583	0,3640136
80	1,0000000	0,1440297	0,6247446	0,1194885	0,3698187	0,7749934	0,9122299	0,3026342	0,3943063	0,4063903	0,4471199	0,3924714	0,4679434	0,4868736	0,3754570	0,4796612
100	1,0000000	0,0987522	0,6247446	0,1194885	0,4266225	0,7749929	0,9122243	0,2385696	0,3230318	0,4063856	0,3790328	0,3924723	0,4679433	0,5276638	0,3643575	0,5722941
120	1,0000000	0,0676699	0,6247446	0,1194885	0,4764730	0,7749926	0,9122203	0,1943580	0,2662581	0,4063822	0,3314365	0,3924729	0,4679432	0,5575452	0,3545179	0,6433830
140	1,0000000	0,0470487	0,6247446	0,1194885	0,5197472	0,7749924	0,9122174	0,1647598	0,2224920	0,4063796	0,2991592	0,3924733	0,4679432	0,5787622	0,3460840	0,6965498
160	1,0000000	0,0336953	0,6247446	0,1194885	0,5571194	0,7749922	0,9122153	0,1453478	0,1895176	0,4063778	0,2777160	0,3924736	0,4679432	0,5935081	0,3390259	0,7356656
180	1,0000000	0,0252033	0,6247446	0,1194885	0,5892948	0,7749921	0,9122138	0,1328003	0,1650883	0,4063765	0,2636759	0,3924738	0,4679432	0,6036005	0,3332243	0,7641342
200	1,0000000	0,0198781	0,6247446	0,1194885	0,6169260	0,7749920	0,9122127	0,1247751	0,1472194	0,4063755	0,2545798	0,3924739	0,4679432	0,6104301	0,3285213	0,7847032
220	1,0000000	0,0165759	0,6247446	0,1194885	0,6405958	0,7749919	0,9122120	0,1196827	0,1342788	0,4063748	0,2487332	0,3924740	0,4679432	0,6150120	0,3247511	0,7994905
240	1,0000000	0,0145467	0,6247446	0,1194885	0,6608208	0,7749919	0,9122114	0,1164705	0,1249812	0,4063743	0,2449975	0,3924741	0,4679431	0,6180658	0,3217560	0,8100848
260	1,0000000	0,0133093	0,6247446	0,1194885	0,6780583	0,7749919	0,9122110	0,1144535	0,1183439	0,4063739	0,2426214	0,3924741	0,4679431	0,6200906	0,3193947	0,8176567
280	1,0000000	0,0125594	0,6247446	0,1194885	0,6927128	0,7749918	0,9122107	0,1131915	0,1136304	0,4063736	0,2411155	0,3924741	0,4679431	0,6214276	0,3175448	0,8230594
300	1,0000000	0,0121075	0,6247446	0,1194885	0,7051421	0,7749918	0,9122105	0,1124040	0,1102978	0,4063734	0,2401637	0,3924741	0,4679431	0,6223076	0,3161034	0,8269097
320	1,0000000	0,0118364	0,6247446	0,1194885	0,7156608	0,7749918	0,9122103	0,1119137	0,1079499	0,4063733	0,2395635	0,3924742	0,4679431	0,6228854	0,3149858	0,8296515
340	1,0000000	0,0116745	0,6247446	0,1194885	0,7245449	0,7749918	0,9122102	0,1116089	0,1063010	0,4063732	0,2391855	0,3924742	0,4679431	0,6232638	0,3141227	0,8316027
360	1,0000000	0,0115781	0,6247446	0,1194885	0,7320351	0,7749918	0,9122101	0,1114197	0,1051459	0,4063731	0,2389479	0,3924742	0,4679431	0,6235113	0,3134586	0,8329907
380	1,0000000	0,0115209	0,6247446	0,1194885	0,7383401	0,7749918	0,9122101	0,1113024	0,1043385	0,4063730	0,2387986	0,3924742	0,4679431	0,6236730	0,3129493	0,8339778
400	1,0000000	0,0114871	0,6247446	0,1194885	0,7436401	0,7749918	0,9122101	0,1112297	0,1037752	0,4063730	0,2387049	0,3924742	0,4679431	0,6237784	0,3125598	0,8346797
420	1,0000000	0,0114672	0,6247446	0,1194885	0,7480900	0,7749918	0,9122100	0,1111847	0,1033829	0,4063730	0,2386462	0,3924742	0,4679431	0,6238471	0,3122627	0,8351786
440	1,0000000	0,0114554	0,6247446	0,1194885	0,7518223	0,7749918	0,9122100	0,1111568	0,1031100	0,4063729	0,2386094	0,3924742	0,4679431	0,6238919	0,3120367	0,8355333
460	1,0000000	0,0114485	0,6247446	0,1194885	0,7549499	0,7749918	0,9122100	0,1111396	0,1029205	0,4063729	0,2385863	0,3924742	0,4679431	0,6239210	0,3118650	0,8357854
480	1,0000000	0,0114445	0,6247446	0,1194885	0,7575688	0,7749918	0,9122100	0,1111290	0,1027889	0,4063729	0,2385718	0,3924742	0,4679431	0,6239400	0,3117349	0,8359645
500	1,0000000	0,0114421	0,6247446	0,1194885	0,7597603	0,7749918	0,9122100	0,1111224	0,1026977	0,4063729	0,2385628	0,3924742	0,4679431	0,6239523	0,3116365	0,8360919
520	1,0000000	0,0114407	0,6247446	0,1194885	0,7615932	0,7749918	0,9122100	0,1111183	0,1026345	0,4063729	0,2385571	0,3924742	0,4679431	0,6239603	0,3115622	0,8361824
540	1,0000000	0,0114399	0,6247446	0,1194885	0,7631254	0,7749918	0,9122100	0,1111158	0,1025907	0,4063729	0,2385536	0,3924742	0,4679431	0,6239655	0,3115061	0,8362467
560	1,0000000	0,0114394	0,6247446	0,1194885	0,7644058	0,7749918	0,9122100	0,1111142	0,1025604	0,4063729	0,2385513	0,3924742	0,4679431	0,6239689	0,3114639	0,8362924
580	1,0000000	0,0580275	0,6247446	0,1194885	0,7506914	0,7749918	0,9122100	0,1781204	0,1443879	0,4063729	0,3063135	0,3924742	0,4679431	0,5903813	0,3156568	0,7688154
600	1,0000000	0,1418964	0,6247446	0,1194885	0,7203435	0,7749918	0,9122100	0,2976752	0,2298682	0,4063729	0,4285968	0,3924742	0,4679431	0,5270060	0,3251686	0,6389559
620	1,0000000	0,2212717	0,6247446	0,1194885	0,6843781	0,7749918	0,9122100	0,4101099	0,3231279	0,4063729	0,5450619	0,3924742	0,4679431	0,4636284	0,3367576	0,5054405
640	1,0000000	0,2839042	0,6247446	0,1194885	0,6474594	0,7749918	0,9122100	0,4986067	0,4082246	0,4063729	0,6379134	0,3924742	0,4679431	0,4105924	0,3485633	0,3898027
660	1,0000000	0,3291816	0,6247446	0,1194885	0,6114240	0,7749918	0,9122100	0,5626714	0,4794957	0,4063729	0,7060003	0,3924742	0,4679431	0,3698022	0,3595910	0,2971769
680	1,0000000	0,3602639	0,6247446	0,1194885	0,5768900	0,7749918	0,9122100	0,6068829	0,5362671	0,4063729	0,7535965	0,3924742	0,4679431	0,3399208	0,3693768	0,2260930
700	1,0000000	0,3808851	0,6247446	0,1194885	0,5439814	0,7749918	0,9122100	0,6364812	0,5800315	0,4063729	0,7858736	0,3924742	0,4679431	0,3187038	0,3777706	0,1729297
720	1,0000000	0,3942385	0,6247446	0,1194885	0,5126463	0,7749918	0,9122100	0,6558931	0,6130048	0,4063729	0,8073168	0,3924742	0,4679431	0,3039580	0,3847986	0,1338164
740	1,0000000	0,4027304	0,6247446	0,1194885	0,4827908	0,7749918	0,9122100	0,6684407	0,6374333	0,4063729	0,8213569	0,3924742	0,4679431	0,2938655	0,3905778	0,1053496
760	1,0000000	0,4080556	0,6247446	0,1194885	0,4543328	0,7749918	0,9122100	0,6764658	0,6553017	0,4063729	0,8304529	0,3924742	0,4679431	0,2870360	0,3952640	0,0847819
780	1,0000000	0,4113578	0,6247446	0,1194885	0,4272190	0,7749918	0,9122100	0,6815582	0,6682419	0,4063729	0,8362996	0,3924742	0,4679431	0,2824540	0,3990217	0,0699954
800	1,0000000	0,4133870	0,6247446	0,1194885	0,4014280	0,7749918	0,9122100	0,6847705	0,6775392	0,4063729	0,8400353	0,3924742	0,4679431	0,2794002	0,4020075	0,0594018
820	1,0000000	0,4146245	0,6247446	0,1194885	0,3769654	0,7749918	0,9122100	0,6867875	0,6841764	0,4063729	0,8424113	0,3924742	0,4679431	0,2773755	0,4043619	0,0518303
840	1,0000000	0,4153744	0,6247446	0,1194885	0,3538576	0,7749918	0,9122100	0,6880495	0,6888898	0,4063729	0,8439172	0,3924742	0,4679431	0,2760384	0,4062067	0,0464280
860	1,0000000	0,4158263	0,6247446	0,1194885	0,3321430	0,7749918	0,9122100	0,6888370	0,6922223	0,4063729	0,8448690	0,3924742	0,4679431	0,2751584	0,4076441	0,0425779
880	1,0000000	0,4160973	0,6247446	0,1194885	0,3118634	0,7749918	0,9122100	0,6893273	0,6945701	0,4063729	0,8454693	0,3924742	0,4679431	0,2745807	0,4087589	0,0398363
900	1,0000000	0,4162593	0,6247446	0,1194885	0,2930565	0,7749918	0,9122100	0,6896321	0,6962190	0,4063729	0,8458472	0,3924742	0,4679431	0,2742022	0,4096199	0,0378852
920	1,0000000	0,4163556	0,6247446	0,1194885	0,2757481	0,7749918	0,9122100	0,6898212	0,6973741	0,4063729	0,8460849	0,3924742	0,4679431	0,2739547	0,4102824	0,0364972
940	1,0000000	0,4164128	0,6247446	0,1194885	0,2599471	0,7749918	0,9122100	0,6899386	0,6981814	0,4063729	0,8462341	0,3924742	0,4679431	0,2737931	0,4107906	0,0355102
960	1,0000000	0,4164466	0,6247446	0,1194885	0,2456420	0,7749918	0,9122100	0,6900112	0,6987447	0,4063729	0,8463278	0,3924742	0,4679431	0,2736877	0,4111792	0,0348084
980	1,0000000	0,4164666	0,6247446	0,1194885	0,2327994	0,7749918	0,9122100	0,6900563	0,6991370	0,4063729	0,8463865	0,3924742	0,4679431	0,2736189	0,4114756	0,0343095
1000	1,0000000	0,4164783	0,6247446	0,1194885	0,2213650	0,7749918	0,9122100	0,6900841	0,6994099	0,4063729	0,8464234	0,3924742	0,4679431	0,2735742	0,4117012	0,0339548
1020	1,0000000	0,4164852	0,6247446	0,1194885	0,2112660	0,7749918	0,9122100	0,6901013	0,6995995	0,4063729	0,8464464	0,3924742	0,4679431	0,2735450	0,4118725	0,0337028
1040	1,0000000	0,4164893	0,6247446	0,1194885	0,2024148	0,7749918	0,9122100	0,6901120	0,6997310	0,4063729	0,8464609	0,3924742	0,4679431	0,2735261	0,4120023	0,0335236
1060	1,0000000	0,4164917	0,6247446	0,1194885	0,1947130	0,7749918	0,9122100	0,6901186	0,6998222	0,4063729	0,8464699	0,3924742	0,4679431	0,2735138	0,4121005	0,0333963
1080	1,0000000	0,4164930	0,6247446	0,1194885	0,1880562	0,7749918	0,9122100	0,6901226	0,6998854	0,4063729	0,8464756	0,3924742	0,4679431	0,2735057	0,4121747	0,0333058
1100	1,0000000	0,4164938	0,6247446	0,1194885	0,1823379	0,7749918	0,9122100	0,6901252	0,6999292	0,4063729	0,8464792	0,3924742	0,4679431	0,2735005	0,4122307	0,0332415

