"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
520	0,3571229	0,5873896	0,1142338	0,0027217	0,7527126	0,3171537	0,6318463	0,7814636	0,5405671	0,5158762	0,0364726	0,4727558	0,2602474	0,4800649	0,3813531	0,0502091
540	0,4003377	0,6084015	0,1237734	0,0001445	0,7177096	0,2654827	0,6487138	0,7166053	0,4395292	0,5288235	0,0416405	0,4358021	0,3557624	0,4934890	0,4682661	0,0859879
560	0,5048731	0,7088659	0,0609001	0,0024727	0,5955625	0,2706847	0,6248953	0,6326243	0,4886719	0,5503704	0,0169771	0,4580522	0,3086232	0,5226359	0,4044006	0,0554071
580	0,3818145	0,5946113	0,0443504	0,0302779	0,5431689	0,2211845	0,6675589	0,6212033	0,4623802	0,5155026	0,0316418	0,4918916	0,2647300	0,4448932	0,4255324	0,0502716
600	0,3725362	0,6771121	0,0665293	0,0989025	0,5195332	0,2455065	0,6600977	0,5648260	0,4332095	0,5078304	0,0857111	0,4898113	0,3088536	0,4711770	0,4173850	0,1179881
620	0,4561678	0,5901698	0,0543818	0,1123948	0,6558731	0,2978198	0,6638487	0,6447878	0,5028718	0,4733770	0,0738082	0,4525145	0,2901861	0,5514721	0,4546528	0,2008503
640	0,4737434	0,6452657	0,0378487	0,1604455	0,7077929	0,3263345	0,7544412	0,6566309	0,5631559	0,5543338	0,1439983	0,5047752	0,3366646	0,4259210	0,3836288	0,2379291
660	0,4328931	0,7973641	0,0357612	0,1638124	0,6242396	0,2766789	0,7688821	0,6635317	0,4318183	0,4873161	0,1158493	0,4704196	0,3537648	0,5300259	0,4645555	0,2450448
680	0,4768107	0,7560969	0,0736668	0,1671370	0,6243739	0,2666270	0,6301699	0,6190094	0,5056640	0,4593392	0,0952436	0,4788037	0,2872737	0,4334682	0,4239175	0,2681412
700	0,5053755	0,6844471	0,0543900	0,1541825	0,6155042	0,2078257	0,7528369	0,5846972	0,4924245	0,5312642	0,0940681	0,3661028	0,3197801	0,4243228	0,3650764	0,3886270
720	0,5371047	0,5893831	0,0513176	0,1722402	0,6564816	0,1724472	0,7274797	0,5205501	0,5234037	0,4486935	0,1031580	0,4728810	0,3005570	0,4711029	0,4475226	0,3512582
740	0,4864983	0,6230738	0,1262020	0,2338596	0,6577672	0,1772008	0,6687584	0,5720863	0,5494934	0,4478364	0,0562311	0,4578530	0,2672521	0,4337946	0,4627852	0,4110506
760	0,5882331	0,6450853	0,0699578	0,2773176	0,4642793	0,1940233	0,7890115	0,4573875	0,5572769	0,4243613	0,0860779	0,4171576	0,4893729	0,5238168	0,3556811	0,3846346
780	0,5898873	0,7305875	0,0375491	0,2272580	0,4705493	0,2365824	0,7678811	0,4523377	0,5857267	0,3743315	0,0645239	0,4536990	0,4103616	0,5012656	0,4829893	0,3585824
800	0,5175066	0,6254024	0,0490456	0,2482736	0,4554347	0,2407517	0,6477751	0,3571392	0,6025340	0,3890486	0,0798827	0,4193970	0,3810303	0,4221880	0,4457678	0,4658947
820	0,5601745	0,6198535	0,0259304	0,2170929	0,5042984	0,2025864	0,5988140	0,4130920	0,6385516	0,4333632	0,1140990	0,4303303	0,3248062	0,4366091	0,3975697	0,3648463
840	0,4470239	0,6642277	0,0530940	0,2426125	0,4136625	0,1412818	0,6428787	0,4062480	0,6710144	0,4848586	0,1099890	0,5955507	0,4263544	0,3734830	0,5445546	0,3502806
860	0,4999185	0,8433258	0,0460806	0,2751033	0,5553296	0,1292114	0,7220018	0,4659123	0,7317054	0,4700800	0,0925386	0,4641382	0,3572776	0,2749824	0,3948415	0,3299079
880	0,5733989	0,7394465	0,0870586	0,2023232	0,5321651	0,1242832	0,6803085	0,4948534	0,6323014	0,4977188	0,1232044	0,5140660	0,2679182	0,3856203	0,4260082	0,4158147
900	0,7408669	0,6797561	0,0421012	0,2878564	0,5249972	0,1579924	0,5087819	0,5764041	0,5995394	0,4180511	0,1635019	0,4268366	0,2389570	0,3190288	0,4969222	0,3098377
920	0,5993017	0,7817700	0,0588536	0,1926561	0,4453616	0,1417538	0,5818176	0,4924290	0,5363055	0,4184899	0,0719039	0,4369282	0,1843717	0,3249005	0,3740735	0,3540265
940	0,6273730	0,7929927	0,0431674	0,2689094	0,4831747	0,0946898	0,5836696	0,5072249	0,7218127	0,5059925	0,0354074	0,4110114	0,2191271	0,4134227	0,5101055	0,4033053
960	0,6452004	0,7927860	0,0784102	0,2116534	0,5115309	0,1176232	0,6101270	0,5067494	0,6567560	0,3769532	0,0559213	0,4137420	0,3048702	0,3497200	0,3927064	0,4629841
980	0,4780287	0,8058228	0,0645331	0,2843805	0,5457384	0,1044556	0,6775558	0,5180974	0,6410922	0,4126259	0,0460696	0,4706344	0,1850359	0,3319876	0,5682298	0,4121507
1000	0,5523171	0,7244008	0,0719708	0,1743174	0,4210054	0,1876329	0,6020586	0,5338709	0,6004202	0,4915444	0,1007826	0,4259481	0,2396237	0,3893681	0,4834377	0,4573296
1020	0,5775947	0,7233263	0,0631408	0,2351404	0,3455349	0,1057527	0,5410802	0,4088848	0,5994809	0,4901057	0,1144306	0,3710096	0,2767473	0,4107869	0,4182574	0,3701558
1040	0,5403296	0,7395405	0,0889941	0,2078110	0,4880980	0,1195630	0,5140650	0,5330941	0,6562772	0,4594667	0,0515147	0,3890622	0,2868346	0,3214826	0,4442085	0,2886027
1060	0,5451905	0,7716536	0,0609701	0,2664326	0,4697879	0,1362170	0,4543912	0,4316220	0,6470004	0,3614145	0,0683670	0,3160689	0,2595925	0,3664302	0,4810353	0,3777106
1080	0,5376044	0,6762078	0,0351928	0,2430067	0,4424515	0,1820650	0,5044144	0,4781430	0,6492291	0,3560406	0,0883266	0,3343470	0,2729868	0,4024764	0,5134782	0,3047993
1100	0,6053441	0,6053649	0,0389498	0,1939791	0,4162093	0,1259302	0,6102934	0,3781113	0,6586908	0,3291022	0,0592002	0,3503591	0,2754079	0,2565876	0,4972266	0,3389253

0	0,5458259	0,7712678	0,0431093	0,1718437	0,4600811	0,1879514	0,6503317	0,5015407	0,4970816	0,3712589	0,1498766	0,3375844	0,2829532	0,3806524	0,4032770	0,3202733
20	0,5218220	0,6790495	0,0320417	0,1224643	0,5033952	0,1453734	0,6427127	0,4498709	0,6314339	0,3566608	0,1165284	0,3994566	0,2304842	0,3028099	0,4541018	0,3660490
40	0,4752369	0,6044500	0,0716725	0,1521736	0,5002564	0,1887965	0,5638030	0,4648523	0,5797581	0,4181281	0,1028267	0,3843669	0,2240556	0,3394775	0,3646776	0,4197666
60	0,4545151	0,6165711	0,0520314	0,1662057	0,6254740	0,1562881	0,6924658	0,4295688	0,7647769	0,4087399	0,1343707	0,4241324	0,2648820	0,3996985	0,3783049	0,2748522
80	0,4843433	0,6306599	0,0599774	0,0809823	0,5999572	0,2159742	0,5214461	0,5016716	0,6767587	0,4339624	0,1352429	0,3589186	0,3454283	0,3273700	0,4471514	0,3452656
100	0,5379404	0,4918602	0,0571011	0,0685640	0,5004254	0,2648806	0,6034161	0,4143925	0,5775491	0,4391534	0,0525655	0,4372837	0,3169436	0,3540458	0,4693758	0,2792467
120	0,5389781	0,4322175	0,0803952	0,0443047	0,5274511	0,1916457	0,6937517	0,6456212	0,6880626	0,4997759	0,0825817	0,3793044	0,2597179	0,4429740	0,4073575	0,3170337
140	0,4846942	0,4250521	0,0630710	0,0135154	0,4776793	0,1887186	0,6445309	0,6852400	0,7469103	0,4492844	0,0598165	0,5081438	0,2916255	0,3489244	0,3907860	0,3424522
160	0,4245662	0,4194645	0,0298550	0,0040020	0,5672659	0,2622435	0,6588757	0,5458126	0,7442949	0,4330467	0,1106547	0,3911952	0,2838394	0,3081700	0,4743415	0,3428602
180	0,5993729	0,5171721	0,0338783	0,0067579	0,4773217	0,2457159	0,6312625	0,5388370	0,5593352	0,4420825	0,1139966	0,5875883	0,2854310	0,3824482	0,4172218	0,3180636
200	0,4770699	0,5439510	0,0909536	0,0035058	0,6652079	0,3145466	0,6892683	0,5882343	0,6552375	0,4646737	0,1170341	0,4850914	0,2968980	0,3007479	0,5136089	0,3379368
220	0,4737856	0,5563600	0,0664827	0,0049600	0,5558727	0,2878557	0,6057534	0,5104370	0,6786505	0,4048867	0,1460813	0,4610346	0,2983634	0,4588955	0,4454127	0,2707278
240	0,5002400	0,4803837	0,0497684	0,0030522	0,4309373	0,3207911	0,8173132	0,5235535	0,4811970	0,4345638	0,1002168	0,4562987	0,3091961	0,3933103	0,5255563	0,2489698
260	0,3802151	0,5998382	0,0492701	0,0110588	0,5408286	0,2851025	0,6887587	0,5341958	0,6666685	0,4365669	0,0658712	0,5412940	0,2921017	0,3196955	0,5180139	0,3067641
280	0,5399266	0,5199048	0,0510852	0,0030648	0,4881216	0,2554518	0,7293293	0,5947944	0,6283312	0,4528563	0,1213203	0,5728546	0,3346824	0,3580774	0,5123445	0,2359289
300	0,5281305	0,5127356	0,0514874	0,0030439	0,5603013	0,2057615	0,7298327	0,4973779	0,5510052	0,4747892	0,0813232	0,3772972	0,3439342	0,3894013	0,6083673	0,3744160
320	0,3707210	0,4579026	0,0934972	0,0107102	0,6799694	0,4447115	0,6966005	0,5824205	0,7004644	0,4437669	0,0668661	0,3581786	0,2560701	0,4031094	0,4721252	0,2617456
340	0,4523978	0,4902478	0,0387054	0,0056253	0,5586093	0,2169692	0,6106141	0,4378814	0,6778959	0,3770382	0,0725568	0,3890939	0,2465129	0,4054224	0,5679829	0,2794869
360	0,4981198	0,4885439	0,0721709	0,0013087	0,6633679	0,2218140	0,6414340	0,5961377	0,6409010	0,4061277	0,0404381	0,4376805	0,3162877	0,4277479	0,4823333	0,3044115
380	0,4986528	0,5938740	0,0306390	0,0134405	0,5396189	0,2604357	0,6225963	0,5510808	0,6408282	0,4142049	0,1309681	0,3327772	0,3328489	0,3417567	0,5047293	0,2195056
400	0,3657961	0,5144815	0,0499335	0,0020292	0,5906985	0,2732875	0,7463583	0,6317379	0,6768185	0,4679136	0,0907271	0,6233991	0,3675282	0,4653575	0,3726821	0,3229169
420	0,3843374	0,5231589	0,0907812	0,0008750	0,5088481	0,2359263	0,6211045	0,6990360	0,5930838	0,3164044	0,1095440	0,4854612	0,4491566	0,4149377	0,3426111	0,2843730
440	0,5080608	0,3964717	0,0661508	0,0005565	0,5735003	0,2181597	0,7500087	0,6312231	0,5985731	0,5110159	0,1097813	0,4254574	0,3070043	0,4831717	0,3270193	0,2620194
460	0,6595379	0,5343507	0,0577825	0,0021505	0,5806752	0,3058581	0,7788328	0,6127850	0,5143746	0,4615705	0,1989428	0,4353482	0,4170186	0,4955016	0,3178822	0,2946944
480	0,4506273	0,4214348	0,0514829	0,0099370	0,5976162	0,2923002	0,7612996	0,6688136	0,6088674	0,4586875	0,1259895	0,3681356	0,4830959	0,3601237	0,4433669	0,3166099
500	0,5613361	0,5134552	0,0695575	0,0030487	0,5758892	0,3207646	0,6320950	0,5206508	0,4670475	0,4421509	0,0760207	0,4432268	0,3095986	0,4205269	0,4506080	0,2704331
520	0,5114292	0,5385613	0,0734144	0,0010278	0,4128847	0,2664217	0,6256084	0,5889498	0,6288969	0,5179855	0,1216480	0,3260604	0,3093386	0,3820861	0,5055841	0,2407405
540	0,5730062	0,4098958	0,0804032	0,0037570	0,4274626	0,3257142	0,7261126	0,6965096	0,6534825	0,5201374	0,0989365	0,5120389	0,4056822	0,3559892	0,4819995	0,2953428
560	0,6577105	0,5939648	0,1416579	0,0027973	0,4212954	0,2995475	0,8244022	0,6466431	0,6020837	0,5253502	0,0786232	0,4926381	0,2926570	0,3304516	0,6143415	0,2786361
580	0,5061524	0,6715915	0,0662394	0,0173892	0,4848814	0,2399790	0,7226358	0,6085213	0,6212061	0,3447192	0,1109720	0,3704544	0,3369137	0,2967117	0,4293007	0,2257440
600	0,4484083	0,5824151	0,0506222	0,0244724	0,4673103	0,2133341	0,6968201	0,4740470	0,5902913	0,4120614	0,1011258	0,3997458	0,2828313	0,3114080	0,4610216	0,2878100
620	0,4824556	0,5535025	0,0811800	0,0925578	0,5470648	0,2915397	0,7758578	0,5514168	0,5803144	0,3617842	0,0896778	0,4252185	0,2270391	0,4181039	0,4565808	0,2555294
640	0,5321820	0,6895000	0,0778605	0,1338349	0,6676178	0,1976664	0,7610931	0,4570277	0,5241532	0,4417131	0,0903720	0,4540952	0,2944622	0,3506422	0,4959027	0,3796674
660	0,5655472	0,7185139	0,0516041	0,1522888	0,5809671	0,1844882	0,7417848	0,4946974	0,6359676	0,3559912	0,0849388	0,4398479	0,2474777	0,3835371	0,4496928	0,3541846
680	0,5844324	0,7733846	0,0760737	0,1503227	0,5774234	0,1346829	0,6282664	0,5174283	0,7237261	0,4520409	0,0671891	0,4624217	0,2201480	0,2325829	0,5401000	0,2780825
700	0,5085330	0,7849309	0,0595097	0,1820646	0,5414967	0,2411139	0,7110429	0,4809932	0,5337365	0,4747297	0,0878743	0,4549422	0,2263764	0,3162615	0,4184069	0,2985437
720	0,4948909	0,6616885	0,0237362	0,1816057	0,5078896	0,1919906	0,6982907	0,5835216	0,5909362	0,4008450	0,0903994	0,4417570	0,2598962	0,3842556	0,4299047	0,3523360
740	0,5418826	0,8498986	0,0298631	0,1955035	0,6742865	0,2010541	0,5451472	0,5404759	0,5749682	0,3469105	0,1013265	0,3789151	0,3127821	0,3856489	0,5659742	0,2961284
760	0,5414423	0,7591600	0,0916502	0,1515276	0,5821790	0,2147450	0,6233400	0,4933682	0,6320346	0,4816572	0,0687385	0,3593666	0,2897977	0,3602397	0,4131940	0,3374083
780	0,5451891	0,7406873	0,0860523	0,1625930	0,5122985	0,1770016	0,6186542	0,4511572	0,5740479	0,4093299	0,1065180	0,4653671	0,3792763	0,3744795	0,4318752	0,2958596
800	0,4577385	0,7323767	0,0572805	0,1669328	0,5610708	0,1872615	0,5848822	0,4575155	0,5581193	0,5099185	0,0543195	0,4933344	0,2414271	0,4206927	0,4357082	0,3987383
820	0,5287094	0,8257706	0,0996286	0,1802918	0,5736873	0,1189927	0,6354312	0,4350800	0,5425290	0,4341986	0,1195022	0,5500044	0,2309804	0,3452153	0,4754373	0,3554220
840	0,5419465	0,6383262	0,1168993	0,2726393	0,5635596	0,1805651	0,6271354	0,5417887	0,5881477	0,3700672	0,1284525	0,4144662	0,3149280	0,4064037	0,5533191	0,3440915
860	0,4874566	0,7663919	0,0726524	0,1741869	0,5407729	0,1857267	0,7018673	0,4070249	0,5523349	0,3880520	0,1462617	0,4465744	0,2963240	0,3365175	0,5213767	0,3184484
880	0,4698947	0,7836091	0,0663821	0,2197851	0,6462021	0,1441593	0,5602377	0,4859488	0,5124138	0,4676311	0,0669755	0,4470784	0,2965533	0,3613766	0,5180650	0,2557164
900	0,5659139	0,6382186	0,0290091	0,2292637	0,5118715	0,1400354	0,5742755	0,4390314	0,6406988	0,3675678	0,1120570	0,4564510	0,2854731	0,3359307	0,5073999	0,3366398
920	0,4976545	0,7995398	0,0496892	0,1771962	0,5687131	0,2026656	0,6128909	0,5450222	0,5672168	0,4258893	0,1033865	0,5454990	0,2678289	0,3391762	0,4521912	0,3286895
940	0,5156803	0,6561143	0,0300210	0,2508393	0,5226744	0,1372941	0,5668905	0,5167069	0,5301716	0,4108802	0,0943023	0,4217046	0,3015724	0,2454853	0,3783807	0,3202479
960	0,5762922	0,8024209	0,0422341	0,2268269	0,4191166	0,1161209	0,4863291	0,4872993	0,5999385	0,3666586	0,1036743	0,4429409	0,2987265	0,2342271	0,5181617	0,3247022
980	0,4758022	0,8029293	0,0529917	0,2380291	0,4777501	0,1524740	0,5686290	0,3792646	0,5997211	0,3705146	0,0700608	0,5330518	0,3002328	0,3004702	0,4661970	0,2528757
1000	0,4944038	0,7631756	0,0228829	0,2195516	0,5776209	0,1526364	0,5390940	0,4739313	0,5409574	0,3311852	0,0851914	0,4803018	0,3256615	0,3821628	0,3927529	0,3270758
1020	0,7372951	0,7318487	0,0218438	0,1797683	0,6760601	0,1343094	0,5401425	0,3909105	0,6936341	0,3919755	0,0957464	0,3978346	0,2777859	0,2703272	0,5037798	0,3432554
1040	0,4871179	0,7518310	0,0528631	0,1713651	0,4302691	0,1198764	0,5924189	0,4405423	0,6363570	0,4993677	0,0836806	0,4427361	0,2411929	0,2906409	0,4807862	0,3335275
1060	0,7189927	0,6576256	0,0672821	0,1953797	0,4720427	0,0887719	0,6011117	0,4418165	0,6290524	0,3500850	0,1281934	0,4468434	0,2027464	0,3405364	0,4021587	0,4302171
1080	0,4732034	0,6237487	0,0427737	0,2099551	0,5438832	0,1281390	0,5818684	0,5271155	0,6954702	0,3571168	0,0648145	0,4043966	0,2462213	0,3476084	0,4138222	0,2948066
1100	0,5150750	0,6158744	0,0402986	0,1694482	0,4122165	0,1331228	0,6184313	0,4964340	0,5785749	0,4877445	0,0342666	0,4024763	0,2844861	0,3903253	0,5416492	0,3350639

0	0,5266684	0,7696219	0,0461752	0,2154789	0,4191090	0,1221968	0,7513613	0,5742267	0,5770567	0,3613578	0,0886353	0,3430804	0,2334142	0,3843927	0,5459620	0,3655058
20	0,4862070	0,6942635	0,0380781	0,1831593	0,4297561	0,0954887	0,5754363	0,4345385	0,4653812	0,4829932	0,0857514	0,3948777	0,1885208	0,3796734	0,4197849	0,4055644
40	0,5736878	0,6835244	0,0386508	0,1856588	0,3226608	0,0996918	0,6867528	0,3456276	0,6171362	0,3509795	0,0554376	0,3332838	0,1857660	0,2957697	0,5267183	0,3803962
60	0,3568726	0,7362188	0,0482962	0,1270734	0,2715845	0,1361106	0,6453922	0,4711882	0,5529995	0,3314746	0,0760158	0,3270880	0,1752958	0,3413002	0,4728950	0,3621322
80	0,3865563	0,6607413	0,0469740	0,1468317	0,2001093	0,1487040	0,5978678	0,4604038	0,5507749	0,3278354	0,0642101	0,2808446	0,1052648	0,2643591	0,4869805	0,4174667
100	0,4508668	0,5767693	0,0368039	0,0772746	0,2524474	0,1059383	0,6134409	0,4615640	0,7644412	0,3623835	0,0725282	0,3023657	0,1604773	0,3203059	0,5133236	0,3890421
120	0,2812172	0,6571227	0,0430460	0,0676661	0,2521660	0,1313650	0,6242229	0,4856305	0,8722602	0,5200238	0,0748666	0,2238804	0,1482281	0,3472916	0,4735225	0,4381823
140	0,2472744	0,7074678	0,0430289	0,0410372	0,2850112	0,1910590	0,5907141	0,4276090	0,6429970	0,5732327	0,0789170	0,2952123	0,1264754	0,2749684	0,4305243	0,5076898
160	0,3043834	0,8171711	0,0853372	0,0542144	0,2751741	0,2001180	0,6941236	0,4752316	0,7301450	0,5051488	0,1747429	0,2906705	0,1513765	0,3951751	0,4580178	0,4470137
180	0,2743377	0,8374294	0,0712955	0,0174447	0,2752545	0,1721633	0,6644071	0,5133205	0,6757278	0,5807968	0,1699168	0,4016270	0,1118386	0,5569418	0,4784126	0,4439507
200	0,3017125	0,7593018	0,0818346	0,0085119	0,3320368	0,2760753	0,6536185	0,5312765	0,8095130	0,6033824	0,2049833	0,2692779	0,2092402	0,5056046	0,5064705	0,4234337
220	0,2488432	0,7266205	0,1042715	0,0203436	0,3377602	0,3215550	0,5681956	0,4281191	0,7385987	0,7114311	0,2161575	0,3201985	0,1902114	0,5259870	0,4140129	0,5088763
240	0,2505633	0,6613979	0,1897438	0,0117535	0,2525314	0,3360987	0,7285115	0,5062910	0,7504220	0,6030348	0,2560685	0,4088563	0,1666339	0,5939442	0,3452860	0,6310067
260	0,2538092	0,8057516	0,1251831	0,0124072	0,2919055	0,3563789	0,5243432	0,5474084	0,7117880	0,6099731	0,2184071	0,3837601	0,1912058	0,5309671	0,3363679	0,4845630
280	0,2625773	0,7796276	0,1245525	0,0016894	0,2814121	0,3023025	0,5805206	0,6369927	0,6577989	0,6825185	0,3146273	0,3298466	0,2651475	0,7133598	0,3622265	0,5643656
300	0,3398299	0,8671487	0,1427706	0,0010678	0,2721190	0,3496483	0,5188970	0,4773303	0,6225135	0,6642067	0,2347367	0,3807107	0,2164239	0,7221559	0,3312023	0,5651489
320	0,2625463	0,7925277	0,1371215	0,0145377	0,1739759	0,3353669	0,5874595	0,6843387	0,7403427	0,6586067	0,1893277	0,3850262	0,2214974	0,6452838	0,3181812	0,5626581
340	0,3364328	0,7940076	0,1040925	0,0022600	0,3231349	0,1931609	0,5254611	0,4632057	0,7128173	0,7512836	0,1929054	0,3281741	0,2284211	0,5846420	0,3725306	0,5960372
360	0,3396452	0,7176435	0,1057617	0,0064189	0,3181330	0,3441614	0,6677532	0,5938127	0,7045212	0,6600369	0,1371317	0,4332179	0,2081474	0,6202531	0,3175539	0,5141902
380	0,3115002	0,7359535	0,0919494	0,0079824	0,2626398	0,3060593	0,6587274	0,5060043	0,7067946	0,5761817	0,2154134	0,3773905	0,1488012	0,6665841	0,2658587	0,4254161
400	0,2679318	0,7402865	0,0709619	0,0125053	0,3265489	0,2976400	0,5277401	0,4875871	0,6631962	0,5790636	0,1350186	0,3732240	0,2427240	0,6513405	0,3646412	0,6723978
420	0,3226698	0,8245390	0,1113384	0,0075560	0,2922934	0,2462737	0,5396809	0,6889704	0,6648863	0,5157179	0,1542858	0,4718202	0,2494565	0,5975884	0,3114466	0,6753862
440	0,3293350	0,6143777	0,1083533	0,0034378	0,3380332	0,3245476	0,5904187	0,5395084	0,7235656	0,5818718	0,1788752	0,4535218	0,1516010	0,6171659	0,3043704	0,5750510
460	0,3487032	0,5508541	0,0758784	0,0013270	0,2872194	0,3355128	0,6482239	0,5536007	0,6996654	0,5573267	0,2319871	0,3257316	0,1494321	0,5242831	0,4438187	0,5590983
480	0,2626048	0,6926196	0,1350547	0,0016366	0,2210935	0,2522593	0,7550563	0,5135230	0,5927141	0,5261348	0,1753615	0,3134391	0,1347549	0,5807056	0,4209177	0,5352885
500	0,2101938	0,5857489	0,1162779	0,0001695	0,2175527	0,2711782	0,6577405	0,5545169	0,7423027	0,5272406	0,2599082	0,3801174	0,1237103	0,6077134	0,4270599	0,5809632
520	0,3147642	0,7514290	0,1058428	0,0015289	0,3711858	0,3172902	0,5846120	0,4601881	0,7319045	0,5232103	0,1326202	0,2916061	0,1001220	0,5713237	0,3244706	0,6073871
540	0,2900878	0,6849298	0,1940059	0,0027279	0,2556141	0,2248612	0,7314180	0,4492090	0,7002999	0,4033244	0,1467660	0,3480043	0,1914916	0,5845461	0,3839737	0,4446238
560	0,3308802	0,7592396	0,1308667	0,0010999	0,2954232	0,3246854	0,6262779	0,5596206	0,7773243	0,6333672	0,1960749	0,3967130	0,1551205	0,6244487	0,4719849	0,5047582
580	0,3264914	0,7489074	0,0998524	0,0128535	0,4669855	0,3121884	0,7386078	0,4818714	0,6295254	0,6982090	0,1596878	0,3816087	0,2334318	0,6040093	0,4909296	0,5278293
600	0,4275588	0,8709285	0,0952288	0,0275267	0,6453677	0,2003980	0,7148468	0,5098898	0,6107703	0,8263770	0,1643201	0,4800954	0,2710087	0,6441930	0,3922015	0,6041764
620	0,3489026	0,8790296	0,0718518	0,0974238	0,7887723	0,2770070	0,7023113	0,5509954	0,4960398	0,5977816	0,1458752	0,4368652	0,3468293	0,6807051	0,3190417	0,6963321
640	0,5511279	0,7702752	0,0647792	0,0931171	0,6194465	0,3125672	0,5957706	0,5458015	0,6647164	0,6054775	0,2130923	0,6012787	0,3569164	0,6027417	0,3866465	0,4881770
660	0,4898732	0,7041440	0,0686344	0,1201653	0,5530652	0,2325225	0,6012945	0,5312934	0,4908843	0,5535886	0,1612109	0,4896754	0,2296062	0,5648432	0,3757778	0,5203323
680	0,5937284	0,8342981	0,0349266	0,1516181	0,4966244	0,2275092	0,7057738	0,5848616	0,6963568	0,4426268	0,1294510	0,4871106	0,3194143	0,4357863	0,3852646	0,5042823
700	0,5894967	0,7071030	0,0495387	0,2390673	0,4307370	0,2101906	0,6013077	0,5803735	0,6655379	0,4926758	0,1087608	0,4565066	0,2614547	0,3867478	0,4065883	0,5088975
720	0,6627402	0,7530203	0,0419647	0,2048504	0,5422997	0,1937813	0,5378054	0,4631715	0,6083035	0,3807999	0,0651622	0,3526859	0,2957593	0,2951793	0,5253020	0,4655835
740	0,5546391	0,7363328	0,0282354	0,1747501	0,4174283	0,1481252	0,6097022	0,4641938	0,5696939	0,5006739	0,0864046	0,3820997	0,2101253	0,2800826	0,4719617	0,4075317
760	0,5287252	0,7948096	0,0492760	0,1916732	0,4472502	0,1491127	0,5812316	0,4723838	0,6370865	0,3633464	0,0818056	0,4028061	0,2283815	0,4039384	0,4924552	0,4356194
780	0,5624880	0,7496291	0,0437591	0,2046386	0,3751249	0,1423497	0,6523136	0,4310917	0,6217171	0,3167745	0,0554871	0,3652957	0,2557467	0,3836219	0,4575156	0,4582944
800	0,6489935	0,7419917	0,0416327	0,1884365	0,4871465	0,0716396	0,5690099	0,4264236	0,6793389	0,3188654	0,0700719	0,3786593	0,1984658	0,3475702	0,5261711	0,3789862
820	0,5533266	0,7644733	0,0466665	0,2471686	0,5561998	0,1275552	0,6216771	0,3279633	0,6085397	0,3819386	0,1091445	0,5733599	0,2615348	0,4086053	0,4991528	0,4081641
840	0,6480586	0,7269796	0,0272371	0,3059456	0,5065650	0,1314892	0,5594339	0,2618390	0,6184722	0,3660986	0,0481859	0,3756868	0,2715675	0,2657736	0,5986373	0,3936357
860	0,7101114	0,6710277	0,0173549	0,2109825	0,4257551	0,1145129	0,5592326	0,4378433	0,7213009	0,3165615	0,0541722	0,4058633	0,2409415	0,3010574	0,5425143	0,3218217
880	0,6389248	0,7890029	0,0391354	0,2324795	0,4487848	0,0925473	0,5813711	0,4028218	0,7880019	0,4552749	0,0401416	0,2998972	0,2160306	0,3022120	0,4992961	0,4026818
900	0,6030478	0,7147778	0,0528950	0,2120207	0,4704690	0,0789431	0,5656916	0,3963639	0,7372383	0,3025502	0,0670322	0,3758429	0,2200800	0,3456542	0,4912731	0,3687426
920	0,6073439	0,7220059	0,0381774	0,2492513	0,4079105	0,1315749	0,5784378	0,3686532	0,8417081	0,3760455	0,1417504	0,3447953	0,2858283	0,2925644	0,4655775	0,4240178
940	0,5233100	0,8640554	0,0626248	0,2176850	0,4298394	0,1284734	0,5451267	0,4242561	0,6701435	0,3859400	0,1090012	0,3314501	0,3022075	0,2704586	0,5626646	0,3243162
960	0,5780686	0,8446797	0,0645102	0,1581447	0,4681884	0,1160785	0,6179358	0,4546532	0,7676389	0,4084779	0,0944962	0,3354966	0,2776936	0,3117224	0,6610901	0,3521980
980	0,5351319	0,7339130	0,0617942	0,2418536	0,4421764	0,0830090	0,6303847	0,3999373	0,7103887	0,3283480	0,0710683	0,3796033	0,2232943	0,3759008	0,5891488	0,3546991
1000	0,5244755	0,8405140	0,0466139	0,1677034	0,4889604	0,1007104	0,5894598	0,4604761	0,6529933	0,3123860	0,0758773	0,4209348	0,2466054	0,2966739	0,5457903	0,3825539
1020	0,4530538	0,6342018	0,0752393	0,1632754	0,4743515	0,0914317	0,5944131	0,4319362	0,5799326	0,3692056	0,1114902	0,2886544	0,2699569	0,3442551	0,3507838	0,4545075
1040	0,4765713	0,8071448	0,0800392	0,1695076	0,4903990	0,1119100	0,5768003	0,4262205	0,6403762	0,5491700	0,1202042	0,3461694	0,1716420	0,3150873	0,3640630	0,3177557
1060	0,4628024	0,7909860	0,0460928	0,1993678	0,4805371	0,1387190	0,6227252	0,5445122	0,6056796	0,4457905	0,1033909	0,4032594	0,1655389	0,3300921	0,3741777	0,3884024
1080	0,4698697	0,7223578	0,0366730	0,1738596	0,5719284	0,1185763	0,5740785	0,4498915	0,5071205	0,4600092	0,0879556	0,3707346	0,3067452	0,3300068	0,4521165	0,4142595
