"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
560	1,0000000	0,5385561	0,2358784	0,9445706	0,3030900	0,4438902	0,9455154	0,6768056	0,2778202	0,0928672	0,1404729	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
580	1,0000000	0,5385561	0,2358784	0,9443330	0,3173385	0,4438902	0,8015025	0,6335926	0,2778202	0,0928672	0,1577550	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
600	1,0000000	0,5385561	0,2358784	0,9422540	0,3356122	0,4438902	0,5669845	0,5468653	0,2778202	0,0928672	0,1923917	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
620	1,0000000	0,5385561	0,2358784	0,9375821	0,3445163	0,4438902	0,3685211	0,4541426	0,2778202	0,0928672	0,2293398	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
640	1,0000000	0,5385561	0,2358784	0,9316333	0,3461984	0,4438902	0,2286699	0,3712773	0,2778202	0,0928672	0,2622585	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
660	1,0000000	0,5385561	0,2358784	0,9261073	0,3452856	0,4438902	0,1384047	0,3033285	0,2778202	0,0928672	0,2891465	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
680	1,0000000	0,5385561	0,2358784	0,9218894	0,3443247	0,4438902	0,0830765	0,2503541	0,2778202	0,0928672	0,3100101	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
700	1,0000000	0,5385561	0,2358784	0,9190455	0,3439189	0,4438902	0,0502965	0,2103967	0,2778202	0,0928672	0,3256603	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
720	1,0000000	0,5385561	0,2358784	0,9172611	0,3438815	0,4438902	0,0313367	0,1809491	0,2778202	0,0928672	0,3371211	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
740	1,0000000	0,5385561	0,2358784	0,9161776	0,3439547	0,4438902	0,0205647	0,1596147	0,2778201	0,0928672	0,3453653	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
760	1,0000000	0,5385561	0,2358784	0,9155254	0,3440141	0,4438902	0,0145283	0,1443587	0,2778201	0,0928672	0,3512141	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
780	1,0000000	0,5385561	0,2358784	0,9151338	0,3440380	0,4438902	0,0111825	0,1335602	0,2778201	0,0928672	0,3553181	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
800	1,0000000	0,5385561	0,2358784	0,9149008	0,3440413	0,4438902	0,0093444	0,1259791	0,2778201	0,0928672	0,3581721	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
820	1,0000000	0,5385561	0,2358784	0,9147648	0,3440386	0,4438902	0,0083419	0,1206921	0,2778201	0,0928672	0,3601423	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
840	1,0000000	0,5385561	0,2358784	0,9146876	0,3440365	0,4438902	0,0077985	0,1170253	0,2778201	0,0928672	0,3614938	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
860	1,0000000	0,5385561	0,2358784	0,9146452	0,3440360	0,4438902	0,0075055	0,1144937	0,2778201	0,0928672	0,3624160	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
880	1,0000000	0,5385561	0,2358784	0,9146227	0,3440363	0,4438902	0,0073482	0,1127526	0,2778201	0,0928672	0,3630425	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
900	1,0000000	0,5385561	0,2358784	0,9146110	0,3440366	0,4438902	0,0072641	0,1115591	0,2778201	0,0928672	0,3634663	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
920	1,0000000	0,5385561	0,2358784	0,9146053	0,3440368	0,4438902	0,0072192	0,1107433	0,2778201	0,0928672	0,3637521	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
940	1,0000000	0,5385561	0,2358784	0,9146025	0,3440369	0,4438902	0,0071954	0,1101869	0,2778201	0,0928672	0,3639442	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
960	1,0000000	0,5385561	0,2358784	0,9146013	0,3440369	0,4438902	0,0071828	0,1098083	0,2778201	0,0928672	0,3640729	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
980	1,0000000	0,5385561	0,2358784	0,9146009	0,3440369	0,4438902	0,0071761	0,1095511	0,2778201	0,0928672	0,3641590	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1000	1,0000000	0,5385561	0,2358784	0,9146008	0,3440369	0,4438902	0,0071726	0,1093767	0,2778201	0,0928672	0,3642165	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1020	1,0000000	0,5385561	0,2358784	0,9146008	0,3440369	0,4438902	0,0071708	0,1092585	0,2778201	0,0928672	0,3642547	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1040	1,0000000	0,5385561	0,2358784	0,9146008	0,3440369	0,4438902	0,0071698	0,1091786	0,2778201	0,0928672	0,3642802	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1060	1,0000000	0,5385561	0,2358784	0,9146009	0,3440369	0,4438902	0,0071693	0,1091246	0,2778201	0,0928672	0,3642971	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1080	1,0000000	0,5385561	0,2358784	0,9146010	0,3440369	0,4438902	0,0071690	0,1090881	0,2778201	0,0928672	0,3643083	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1100	1,0000000	0,5385561	0,2358784	0,9146010	0,3440369	0,4438902	0,0071689	0,1090635	0,2778201	0,0928672	0,3643157	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939

0	1,0000000	0,5386315	0,2358729	0,9146009	0,3440366	0,4438589	0,0071687	0,1090941	0,2784881	0,0928709	0,3643599	0,0180979	0,4116764	0,1694299	0,1627540	0,0403208
20	0,9328008	0,5386678	0,2230908	0,9146012	0,3440066	0,4544736	0,0649410	0,1089919	0,2637931	0,0930202	0,3641382	0,0320446	0,4118997	0,1701797	0,1625216	0,0402724
40	0,8152970	0,5390866	0,1981211	0,9146099	0,3437590	0,4768506	0,1590205	0,1081991	0,2334061	0,0950174	0,3617594	0,0623285	0,4145294	0,1776324	0,1605064	0,0401237
60	0,7061811	0,5397988	0,1729179	0,9146609	0,3432478	0,5038495	0,2386364	0,1060230	0,2003511	0,1033312	0,3541159	0,0977111	0,4221789	0,1975913	0,1547685	0,0397805
80	0,6205120	0,5403182	0,1525360	0,9147939	0,3426548	0,5320377	0,2947393	0,1023957	0,1709544	0,1236730	0,3392267	0,1322719	0,4358800	0,2268814	0,1450173	0,0392534
100	0,5580428	0,5404133	0,1382965	0,9150166	0,3421606	0,5591360	0,3309502	0,0977720	0,1472979	0,1575653	0,3176011	0,1631660	0,4549623	0,2552267	0,1325121	0,0386154
120	0,5142250	0,5403678	0,1296213	0,9152998	0,3418344	0,5836528	0,3531458	0,0927825	0,1292905	0,1998148	0,2919801	0,1893446	0,4776755	0,2746315	0,1190435	0,0379477
140	0,4841655	0,5407208	0,1251431	0,9155977	0,3416567	0,6049101	0,3662959	0,0879767	0,1160314	0,2428233	0,2658245	0,2107656	0,5019357	0,2838751	0,1061365	0,0373115
160	0,4638182	0,5419058	0,1233860	0,9158704	0,3415774	0,6228812	0,3739020	0,0837176	0,1064764	0,2811245	0,2419563	0,2278843	0,5258795	0,2860727	0,0947568	0,0367437
180	0,4501586	0,5440707	0,1231290	0,9160951	0,3415519	0,6378855	0,3782236	0,0801794	0,0996936	0,3124036	0,2220133	0,2413445	0,5481390	0,2851027	0,0853361	0,0362608
200	0,4410360	0,5470867	0,1235296	0,9162650	0,3415514	0,6503338	0,3806455	0,0773902	0,0949327	0,3365509	0,2065229	0,2518090	0,5678923	0,2837546	0,0779175	0,0358650
220	0,4349638	0,5506529	0,1240953	0,9163846	0,3415601	0,6606017	0,3819882	0,0752852	0,0916211	0,3545127	0,1952347	0,2598792	0,5847865	0,2833889	0,0723099	0,0355499
240	0,4309304	0,5544176	0,1245912	0,9164635	0,3415706	0,6690008	0,3827261	0,0737539	0,0893348	0,3675392	0,1874773	0,2660660	0,5988107	0,2842910	0,0682127	0,0353050
260	0,4282551	0,5580689	0,1249408	0,9165122	0,3415795	0,6757933	0,3831288	0,0726735	0,0877668	0,3768156	0,1824401	0,2707864	0,6101710	0,2861696	0,0653010	0,0351182
280	0,4264820	0,5613834	0,1251489	0,9165403	0,3415857	0,6812113	0,3833472	0,0719297	0,0866978	0,3833290	0,1793526	0,2743738	0,6191880	0,2885507	0,0632766	0,0349777
300	0,4253077	0,5642358	0,1252512	0,9165551	0,3415895	0,6854682	0,3834651	0,0714270	0,0859730	0,3878487	0,1775752	0,2770901	0,6262233	0,2910063	0,0618912	0,0348734
320	0,4245301	0,5665861	0,1252872	0,9165622	0,3415913	0,6887623	0,3835285	0,0710913	0,0854842	0,3909526	0,1766255	0,2791398	0,6316332	0,2932461	0,0609523	0,0347964
340	0,4240154	0,5684546	0,1252882	0,9165651	0,3415919	0,6912743	0,3835624	0,0708684	0,0851562	0,3930642	0,1761667	0,2806814	0,6357416	0,2951229	0,0603186	0,0347400
360	0,4236747	0,5698972	0,1252751	0,9165659	0,3415919	0,6931644	0,3835805	0,0707204	0,0849373	0,3944887	0,1759795	0,2818374	0,6388281	0,2966000	0,0598902	0,0346988
380	0,4234493	0,5709852	0,1252595	0,9165658	0,3415916	0,6945699	0,3835902	0,0706215	0,0847920	0,3954426	0,1759305	0,2827016	0,6411253	0,2977082	0,0595991	0,0346688
400	0,4233001	0,5717909	0,1252466	0,9165655	0,3415913	0,6956047	0,3835953	0,0705549	0,0846961	0,3960777	0,1759438	0,2833461	0,6428210	0,2985100	0,0593998	0,0346470
420	0,4232014	0,5723794	0,1252379	0,9165652	0,3415911	0,6963605	0,3835981	0,0705095	0,0846331	0,3964985	0,1759798	0,2838256	0,6440639	0,2990753	0,0592623	0,0346311
440	0,4231361	0,5728052	0,1252329	0,9165650	0,3415909	0,6969090	0,3835995	0,0704785	0,0845920	0,3967767	0,1760195	0,2841817	0,6449690	0,2994674	0,0591668	0,0346196
460	0,4230929	0,5731116	0,1252306	0,9165649	0,3415909	0,6973053	0,3836003	0,0704570	0,0845654	0,3969603	0,1760554	0,2844456	0,6456246	0,2997375	0,0591002	0,0346113
480	0,4230643	0,5733312	0,1252299	0,9165649	0,3415908	0,6975907	0,3836007	0,0704422	0,0845483	0,3970816	0,1760852	0,2846411	0,6460969	0,2999238	0,0590537	0,0346052
500	0,4230454	0,5734886	0,1252300	0,9165649	0,3415908	0,6977957	0,3836009	0,0704320	0,0845374	0,3971618	0,1761091	0,2847856	0,6464358	0,3000533	0,0590213	0,0346009
520	0,4230328	0,5736014	0,1252304	0,9165649	0,3415908	0,6979427	0,3836010	0,0704250	0,0845305	0,3972150	0,1761279	0,2848924	0,6466780	0,3001444	0,0589988	0,0345977
540	0,4230245	0,5736822	0,1252308	0,9165649	0,3415908	0,6980481	0,3836010	0,0704202	0,0845262	0,3972503	0,1761426	0,2849712	0,6468504	0,3002093	0,0589833	0,0345955
560	0,4230191	0,5737402	0,1252311	0,9165650	0,3415908	0,6981235	0,3836011	0,0704169	0,0845236	0,3972739	0,1761540	0,2850294	0,6469728	0,3002561	0,0589726	0,0345938
580	0,4902147	0,5740569	0,1459133	0,9165647	0,3416186	0,6908831	0,3258293	0,0705131	0,1353430	0,3964644	0,1768739	0,2711797	0,6463252	0,3028275	0,0592082	0,0345982
600	0,6077161	0,5765367	0,1818484	0,9165563	0,3418662	0,6750446	0,2317510	0,0715353	0,2402220	0,3859173	0,1841067	0,2414053	0,6398312	0,3221080	0,0618466	0,0346648
620	0,7168304	0,5815414	0,2114704	0,9165044	0,3424289	0,6538239	0,1521365	0,0743957	0,3487374	0,3535838	0,2023828	0,2070963	0,6241347	0,3510129	0,0695313	0,0348951
640	0,8024984	0,5866658	0,2297672	0,9163624	0,3431288	0,6286833	0,0960345	0,0790778	0,4326674	0,3046217	0,2286854	0,1737853	0,6010206	0,3676163	0,0823425	0,0353503
660	0,8649669	0,5896635	0,2386192	0,9161141	0,3437209	0,6017109	0,0598236	0,0847990	0,4828466	0,2533105	0,2574028	0,1438843	0,5741917	0,3648064	0,0980262	0,0360004
680	0,9087843	0,5896719	0,2414437	0,9157908	0,3440806	0,5750796	0,0376275	0,0906064	0,5025255	0,2089205	0,2842244	0,1182405	0,5469498	0,3472919	0,1138534	0,0367503
700	0,9388434	0,5869036	0,2411627	0,9154507	0,3442230	0,5504308	0,0244763	0,0957848	0,4998182	0,1743293	0,3068687	0,0969040	0,5214956	0,3223068	0,1278505	0,0374960
720	0,9591905	0,5820961	0,2397184	0,9151485	0,3442289	0,5287134	0,0168691	0,0999730	0,4830818	0,1489321	0,3246315	0,0795329	0,4990039	0,2955049	0,1390753	0,0381619
740	0,9728501	0,5761256	0,2381740	0,9149151	0,3441777	0,5102897	0,0125466	0,1031059	0,4590557	0,1309273	0,3377741	0,0656201	0,4799105	0,2702840	0,1474021	0,0387105
760	0,9819725	0,5697877	0,2369789	0,9147563	0,3441194	0,4951182	0,0101241	0,1053004	0,4324982	0,1184344	0,3470332	0,0546190	0,4641884	0,2482729	0,1531862	0,0391356
780	0,9880447	0,5636924	0,2362247	0,9146612	0,3440748	0,4829211	0,0087810	0,1067528	0,4064352	0,1098895	0,3532897	0,0460091	0,4515535	0,2299755	0,1569791	0,0394500
800	0,9920780	0,5582329	0,2358371	0,9146122	0,3440477	0,4733078	0,0080430	0,1076676	0,3825791	0,1041087	0,3573724	0,0393275	0,4416023	0,2152725	0,1593417	0,0396745
820	0,9947533	0,5536040	0,2356936	0,9145918	0,3440345	0,4658561	0,0076403	0,1082201	0,3617320	0,1002359	0,3599652	0,0341790	0,4338983	0,2037488	0,1607482	0,0398312
840	0,9965264	0,5498470	0,2356836	0,9145870	0,3440299	0,4601611	0,0074220	0,1085432	0,3441107	0,0976659	0,3615822	0,0302355	0,4280219	0,1948877	0,1615548	0,0399392
860	0,9977007	0,5469027	0,2357292	0,9145891	0,3440299	0,4558607	0,0073042	0,1087289	0,3295863	0,0959760	0,3625834	0,0272306	0,4235969	0,1881749	0,1620057	0,0400135
880	0,9984783	0,5446582	0,2357853	0,9145930	0,3440316	0,4526462	0,0072410	0,1088358	0,3178483	0,0948744	0,3632057	0,0249510	0,4203020	0,1831495	0,1622560	0,0400650
900	0,9989930	0,5429832	0,2358312	0,9145967	0,3440337	0,4502640	0,0072071	0,1088990	0,3085117	0,0941616	0,3635980	0,0232283	0,4178721	0,1794227	0,1623974	0,0401012
920	0,9993336	0,5417526	0,2358615	0,9145992	0,3440353	0,4485111	0,0071891	0,1089382	0,3011814	0,0937028	0,3638502	0,0219307	0,4160949	0,1766797	0,1624805	0,0401270
940	0,9995591	0,5408579	0,2358778	0,9146007	0,3440363	0,4472287	0,0071795	0,1089636	0,2954886	0,0934082	0,3640156	0,0209563	0,4148041	0,1746729	0,1625321	0,0401456
960	0,9997082	0,5402114	0,2358844	0,9146013	0,3440369	0,4462952	0,0071744	0,1089809	0,2911082	0,0932190	0,3641256	0,0202263	0,4138722	0,1732117	0,1625654	0,0401591
980	0,9998069	0,5397457	0,2358855	0,9146015	0,3440371	0,4456183	0,0071717	0,1089927	0,2877641	0,0930972	0,3641991	0,0196806	0,4132027	0,1721519	0,1625873	0,0401689
1000	0,9998723	0,5394104	0,2358841	0,9146014	0,3440372	0,4451291	0,0071703	0,1090007	0,2852285	0,0930182	0,3642478	0,0192736	0,4127236	0,1713857	0,1626015	0,0401761
1020	0,9999155	0,5391691	0,2358821	0,9146013	0,3440371	0,4447765	0,0071695	0,1090059	0,2833174	0,0929668	0,3642797	0,0189704	0,4123822	0,1708332	0,1626101	0,0401813
1040	0,9999441	0,5389952	0,2358803	0,9146012	0,3440370	0,4445231	0,0071691	0,1090092	0,2818846	0,0929330	0,3643000	0,0187449	0,4121395	0,1704358	0,1626149	0,0401850
1060	0,9999630	0,5388700	0,2358791	0,9146011	0,3440370	0,4443413	0,0071689	0,1090112	0,2808154	0,0929107	0,3643127	0,0185775	0,4119676	0,1701505	0,1626172	0,0401876
1080	0,9999755	0,5387799	0,2358785	0,9146011	0,3440369	0,4442112	0,0071688	0,1090123	0,2800209	0,0928960	0,3643204	0,0184532	0,4118461	0,1699462	0,1626179	0,0401895
1100	0,9999838	0,5387153	0,2358782	0,9146011	0,3440369	0,4441182	0,0071688	0,1090128	0,2794327	0,0928862	0,3643248	0,0183612	0,4117604	0,1698001	0,1626178	0,0401908

0	1,0000000	0,5386315	0,2358729	0,9146009	0,3440366	0,4438589	0,0071687	0,1090941	0,2784881	0,0928709	0,3643599	0,0180979	0,4116764	0,1694299	0,1627540	0,0403208
20	1,0000000	0,5386061	0,2358756	0,9146010	0,3440367	0,4438681	0,0071687	0,1442702	0,2782969	0,0965198	0,3643485	0,0180987	0,4116386	0,1694325	0,1627087	0,0402848
40	1,0000000	0,5385891	0,2358774	0,9146011	0,3440368	0,4438746	0,0071687	0,2148914	0,2781601	0,1025792	0,3643410	0,0180992	0,4116131	0,1694346	0,1626777	0,0402590
60	1,0000000	0,5385780	0,2358783	0,9146012	0,3440369	0,4438792	0,0071687	0,2903993	0,2780623	0,1078579	0,3643364	0,0180996	0,4115959	0,1694361	0,1626567	0,0402404
80	1,0000000	0,5385708	0,2358787	0,9146012	0,3440369	0,4438824	0,0071687	0,3578817	0,2779925	0,1117193	0,3643337	0,0180999	0,4115843	0,1694373	0,1626427	0,0402271
100	1,0000000	0,5385661	0,2358788	0,9146012	0,3440369	0,4438848	0,0071687	0,4132175	0,2779428	0,1143272	0,3643322	0,0181002	0,4115765	0,1694383	0,1626333	0,0402176
120	1,0000000	0,5385631	0,2358787	0,9146011	0,3440369	0,4438864	0,0071687	0,4563589	0,2779074	0,1160127	0,3643314	0,0181003	0,4115713	0,1694389	0,1626270	0,0402108
140	1,0000000	0,5385610	0,2358786	0,9146011	0,3440369	0,4438875	0,0071687	0,4888997	0,2778821	0,1170734	0,3643309	0,0181004	0,4115678	0,1694394	0,1626227	0,0402059
160	1,0000000	0,5385596	0,2358785	0,9146011	0,3440369	0,4438884	0,0071687	0,5128816	0,2778642	0,1177295	0,3643306	0,0181005	0,4115654	0,1694398	0,1626199	0,0402025
180	1,0000000	0,5385586	0,2358784	0,9146011	0,3440369	0,4438889	0,0071687	0,5302561	0,2778514	0,1181307	0,3643304	0,0181006	0,4115638	0,1694400	0,1626179	0,0402000
200	1,0000000	0,5385579	0,2358784	0,9146011	0,3440369	0,4438893	0,0071687	0,5426806	0,2778423	0,1183741	0,3643303	0,0181007	0,4115628	0,1694402	0,1626165	0,0401982
220	1,0000000	0,5385573	0,2358783	0,9146011	0,3440369	0,4438896	0,0071687	0,5514749	0,2778359	0,1185210	0,3643302	0,0181007	0,4115620	0,1694403	0,1626156	0,0401970
240	1,0000000	0,5385570	0,2358783	0,9146011	0,3440369	0,4438897	0,0071687	0,5576489	0,2778313	0,1186092	0,3643302	0,0181007	0,4115615	0,1694403	0,1626149	0,0401961
260	1,0000000	0,5385567	0,2358783	0,9146011	0,3440369	0,4438899	0,0071687	0,5619546	0,2778281	0,1186622	0,3643301	0,0181007	0,4115612	0,1694404	0,1626145	0,0401955
280	1,0000000	0,5385565	0,2358783	0,9146011	0,3440369	0,4438900	0,0071687	0,5649409	0,2778258	0,1186938	0,3643301	0,0181008	0,4115610	0,1694404	0,1626142	0,0401950
300	1,0000000	0,5385564	0,2358783	0,9146011	0,3440369	0,4438900	0,0071687	0,5670026	0,2778241	0,1187128	0,3643301	0,0181008	0,4115608	0,1694404	0,1626140	0,0401947
320	1,0000000	0,5385563	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5684205	0,2778230	0,1187241	0,3643301	0,0181008	0,4115607	0,1694404	0,1626138	0,0401945
340	1,0000000	0,5385562	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5693925	0,2778221	0,1187308	0,3643300	0,0181008	0,4115606	0,1694405	0,1626137	0,0401943
360	1,0000000	0,5385562	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5700569	0,2778216	0,1187348	0,3643300	0,0181008	0,4115606	0,1694405	0,1626136	0,0401942
380	1,0000000	0,5385562	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5705100	0,2778211	0,1187372	0,3643300	0,0181008	0,4115606	0,1694405	0,1626136	0,0401941
400	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5708184	0,2778209	0,1187386	0,3643300	0,0181008	0,4115605	0,1694405	0,1626136	0,0401940
420	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5710278	0,2778206	0,1187395	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401940
440	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5711699	0,2778205	0,1187400	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401940
460	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5712661	0,2778204	0,1187403	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401940
480	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5713312	0,2778203	0,1187405	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
500	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438901	0,0071687	0,5713752	0,2778203	0,1187406	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
520	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,5714049	0,2778202	0,1187406	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
540	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,5714250	0,2778202	0,1187407	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
560	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,5714385	0,2778202	0,1187407	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
580	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,5362447	0,2778202	0,1150896	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
600	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,4656116	0,2778202	0,1090291	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
620	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,3900958	0,2778202	0,1037500	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
640	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,3226080	0,2778202	0,0998885	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
660	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,2672687	0,2778202	0,0972807	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
680	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,2241249	0,2778202	0,0955952	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
700	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1915826	0,2778202	0,0945345	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
720	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1675996	0,2778202	0,0938785	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
740	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1502244	0,2778201	0,0934773	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
760	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1377994	0,2778201	0,0932339	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
780	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1290048	0,2778201	0,0930870	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
800	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1228306	0,2778201	0,0929987	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
820	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1185247	0,2778201	0,0929458	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
840	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1155384	0,2778201	0,0929141	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
860	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1134766	0,2778201	0,0928952	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
880	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1120586	0,2778201	0,0928839	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
900	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1110866	0,2778201	0,0928772	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
920	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1104221	0,2778201	0,0928732	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
940	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1099690	0,2778201	0,0928708	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
960	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1096607	0,2778201	0,0928693	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
980	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1094512	0,2778201	0,0928685	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1000	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1093091	0,2778201	0,0928680	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1020	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1092129	0,2778201	0,0928677	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1040	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1091478	0,2778201	0,0928675	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1060	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1091038	0,2778201	0,0928674	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1080	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1090741	0,2778201	0,0928673	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939
1100	1,0000000	0,5385561	0,2358784	0,9146011	0,3440369	0,4438902	0,0071687	0,1090541	0,2778201	0,0928673	0,3643300	0,0181008	0,4115605	0,1694405	0,1626135	0,0401939

0	1,0000000	0,5386315	0,2358729	0,9146009	0,3440366	0,4438589	0,0071687	0,1090941	0,2784881	0,0928709	0,3643599	0,0180979	0,4116764	0,1694299	0,1627540	0,0403208
