"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
500	1,0112443	0,4862406	0,3162849	0,7331743	1,0531485	0,0022279	0,4784649	0,0144872	0,5473725	0,7567958	0,9338049	0,0873014	0,6626235	0,5457187	0,6675770	0,9227975
520	0,9905904	0,4615744	0,3361221	0,6166325	1,0362103	0,0027065	0,4864291	0,0225331	0,5393841	0,8342438	0,9160423	0,0943365	0,6082559	0,5222367	0,5666527	0,8656859
540	0,9372327	0,5002916	0,3467626	0,6790907	1,0601015	0,0023781	0,4946459	0,0232942	0,5207147	0,8813493	0,9164282	0,0923333	0,6428644	0,4695556	0,5813366	0,8211338
560	0,9506357	0,4562407	0,3189098	0,7483920	1,0523902	0,0000000	0,4918938	0,0205479	0,4819752	0,8778005	0,8873676	0,0933355	0,7537398	0,4557272	0,5907033	0,8274341
580	0,9643117	0,4221239	0,4200451	0,8302110	1,0474872	0,0030210	0,4808876	0,1155164	0,4939656	0,9027396	0,9056937	0,0852359	0,5869446	0,4110802	0,5500743	0,8749581
600	0,9340797	0,4739257	0,4587098	0,7639684	1,0406939	0,0102722	0,4561165	0,2933423	0,4899147	0,8606453	0,8169422	0,0835291	0,7036270	0,4393633	0,5505670	0,9165652
620	1,0078942	0,5418820	0,5749225	0,6915469	0,9693798	0,0112028	0,4865557	0,4179744	0,4106718	0,8202141	0,9012864	0,0820846	0,6953765	0,4974916	0,5237965	0,9105303
640	1,0256076	0,5561995	0,7130993	0,6209291	0,9571071	0,0055749	0,4946913	0,5716571	0,3362424	0,6879812	0,7828582	0,0812013	0,7813808	0,5084981	0,4727696	0,9788236
660	1,0240579	0,5923838	0,8277667	0,5586463	0,9711072	0,0123154	0,4032857	0,7587509	0,2816333	0,6190531	0,8296996	0,0753708	0,8003928	0,5265648	0,4573608	0,9708592
680	1,1373977	0,6262500	0,9293868	0,4907194	0,9435070	0,0492336	0,4685234	0,8093460	0,2168647	0,5327003	0,7966786	0,0813285	0,8254725	0,5168046	0,5080648	0,9761093
700	1,0691532	0,6215551	1,0145587	0,3879590	0,9326926	0,0647307	0,4692346	0,8105636	0,1460215	0,5394190	0,8291654	0,0806392	0,8086772	0,4876562	0,5326262	1,0117443
720	1,1014492	0,6222810	1,0657712	0,3600721	1,0133750	0,1004067	0,4912304	0,8849801	0,0958193	0,4994784	0,8344126	0,1030963	0,7730362	0,5336365	0,5658716	1,0133248
740	1,1179725	0,5918906	1,0614348	0,2785768	1,0093948	0,0930548	0,5295156	0,9113190	0,0856208	0,4238132	0,9086078	0,1277290	0,8158423	0,5503101	0,5734167	1,0147698
760	1,0383142	0,6074378	1,0395798	0,2311171	1,0405901	0,0916761	0,4970093	0,9444052	0,0676319	0,3980270	0,9701030	0,1939335	0,9122173	0,5857006	0,6002845	1,0837019
780	1,0292710	0,6111683	0,9930186	0,2430886	0,9883989	0,0894103	0,5026613	0,9718885	0,0554225	0,3653987	0,9986172	0,2401155	0,8343807	0,6225336	0,6375580	1,0589346
800	1,0349771	0,6361140	0,9355440	0,2057145	1,0216926	0,0769072	0,4916899	1,0699066	0,0575354	0,3415856	0,9581417	0,2878285	0,8281456	0,5799422	0,6341323	0,9820150
820	1,1242844	0,6373158	0,9462011	0,1948371	1,0703666	0,0970083	0,4412680	1,0445338	0,0702414	0,3266897	0,9422345	0,3596528	0,9301777	0,6038000	0,6330624	1,0432976
840	1,0569739	0,6254643	1,0320626	0,2023753	1,0076141	0,1057560	0,4798476	1,0016046	0,0784610	0,3214164	1,0465428	0,4404860	0,9444460	0,6045454	0,6451308	0,9899463
860	0,9913180	0,6117615	1,0202100	0,1531890	1,0254409	0,0796989	0,5013779	0,9856984	0,0798918	0,2794788	0,9412251	0,4126967	0,9495199	0,5990314	0,6276166	1,0063677
880	0,9626722	0,6198608	1,1364735	0,1664220	1,0272621	0,1027096	0,5342494	1,0519370	0,0921988	0,3137458	0,9391609	0,4987212	0,9394267	0,5762094	0,5726233	0,8873655
900	0,9972431	0,6210103	1,0414638	0,1645295	1,0851445	0,1000007	0,5021897	1,0167915	0,0864673	0,2969743	0,9046776	0,5585399	0,9607412	0,5714602	0,6410299	0,9634736
920	0,9581513	0,6340679	1,0151162	0,1753779	1,0759286	0,0746460	0,5187756	1,0125130	0,0811091	0,2858458	0,9799664	0,6658658	0,9100938	0,5735870	0,6508941	0,9566512
940	0,9587814	0,6696795	1,0462254	0,1787255	1,1003107	0,1081641	0,4470085	1,0773523	0,0672435	0,2672471	1,0162024	0,6833740	0,9285926	0,5735539	0,6287035	1,0029244
960	0,9910095	0,6120532	1,0359477	0,1453433	1,0943032	0,1037600	0,4359677	1,0884227	0,0509917	0,2705992	1,0651337	0,7030103	0,9031490	0,5763876	0,6580338	0,9702471
980	0,9759373	0,6397039	1,0759788	0,1641240	1,0881046	0,1059634	0,4268654	1,0978570	0,0600197	0,2686170	1,0285203	0,6737814	0,8444644	0,5889480	0,7161216	0,8586286
1000	0,9920357	0,5631222	1,0120708	0,1587648	1,1064060	0,1251119	0,4500105	1,1152008	0,0541223	0,2688007	1,1015922	0,6552046	0,9303885	0,5758615	0,7179318	0,9532771
1020	0,8927809	0,5819464	0,9246438	0,1407628	1,0781378	0,1418113	0,4642353	1,1079949	0,0570610	0,2612461	1,0500133	0,6824800	0,9708823	0,5474617	0,6707165	1,0175351
1040	0,9377063	0,5843233	0,8770778	0,1419176	1,1041822	0,1476886	0,4971361	1,0898954	0,0507740	0,2812388	0,9871027	0,6850096	0,8660945	0,5436826	0,6087926	1,0674069
1060	0,9441314	0,6292749	0,9603652	0,1858601	1,0848438	0,1359795	0,4615841	1,1147373	0,0481006	0,2896926	0,9874192	0,6608067	0,8421086	0,5171926	0,5983671	1,0668526
1080	0,9116868	0,6480453	1,0190343	0,2181231	1,0768378	0,1077803	0,4981770	1,1261375	0,0644807	0,2791851	0,9595733	0,6483454	0,9038600	0,5196393	0,6103274	1,0490357
1100	0,9338613	0,6715558	0,9895111	0,1833080	1,1180971	0,0701182	0,4411787	1,1760615	0,0536839	0,2631360	0,9041144	0,6299640	0,9733687	0,5331880	0,5929593	1,0121816

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	0,9032075	0,6032740	1,1068759	0,1245464	1,0165986	0,1786565	0,4526277	0,9773335	0,0579448	0,2867338	0,9710225	0,6067134	0,8175897	0,6919433	0,6647092	1,0099376
40	0,8282368	0,6510486	1,0717680	0,1428350	0,9767886	0,1780149	0,4758516	1,0117884	0,0499664	0,2927886	1,0071090	0,6317004	0,9542181	0,7334053	0,6942848	0,9949611
60	0,7684020	0,6363822	1,0563516	0,1517372	0,8637351	0,1775294	0,4467130	0,9617991	0,0615037	0,2556083	0,9982487	0,6654510	0,9555643	0,7092340	0,6938130	1,0275347
80	0,7792399	0,6303560	1,0624422	0,1484115	0,6960479	0,1432114	0,4718836	0,9198529	0,0486499	0,2624852	1,0187707	0,7216928	0,9371664	0,7944229	0,7201074	1,0202978
100	0,7022793	0,7122111	0,9807629	0,1664708	0,6682044	0,1642483	0,5133978	0,9799412	0,0605434	0,2542734	1,0133003	0,7311239	0,8414564	0,7953824	0,6786584	1,0545689
120	0,6207423	0,7111756	0,9827539	0,1665977	0,5896645	0,1711056	0,5381787	0,9996623	0,0591705	0,2809527	0,9042833	0,7280679	0,9057426	0,9160160	0,6954993	1,0299315
140	0,6257005	0,7421035	0,9959318	0,1621565	0,5105822	0,1794046	0,5306464	0,9609135	0,0590152	0,3271867	0,8686636	0,7151025	0,9203419	0,9271951	0,6865998	1,0115544
160	0,5466740	0,6313455	0,9936767	0,1514731	0,4464803	0,1753673	0,5596211	1,0133827	0,0667983	0,3479884	0,9102571	0,7632748	0,8707466	0,7728602	0,6652740	0,8927638
180	0,5351255	0,6605912	1,0365078	0,1615990	0,4550368	0,1672600	0,5428926	0,9793480	0,0660602	0,3484400	0,8975165	0,7659497	0,8127671	0,7525530	0,6615562	0,9873507
200	0,5083283	0,6501868	1,0797948	0,1693629	0,4587148	0,1764775	0,6213114	0,9815920	0,0505597	0,3659671	0,9510094	0,7695719	0,7901981	0,7196274	0,6311311	1,0879276
220	0,4417732	0,6595587	1,1487587	0,2016856	0,4346989	0,1830955	0,7030057	0,9973242	0,0498116	0,3641010	0,9649842	0,6887826	0,8995030	0,6934368	0,6337754	0,9917341
240	0,4038498	0,6637259	1,0653971	0,1701261	0,3940474	0,2471394	0,7514760	1,0405733	0,0517620	0,3459774	0,9841055	0,6526914	0,9821645	0,7893899	0,5945271	0,9222886
260	0,4691711	0,6662736	1,0577059	0,1691535	0,4040119	0,2951068	0,7084202	1,0279426	0,0357496	0,3406321	0,9630146	0,6292745	1,0161398	0,7406912	0,5975723	0,9310519
280	0,4773995	0,6550874	0,9929893	0,1459519	0,3537552	0,3002435	0,7400287	0,9828012	0,0618371	0,3351667	0,9696560	0,5386559	0,8998789	0,7605120	0,6628358	0,9367915
300	0,4956751	0,6868913	0,9525852	0,1846185	0,3413059	0,2869425	0,7613936	0,9479696	0,0762482	0,3287637	0,9328136	0,5356073	0,8606039	0,7962842	0,6908287	0,9876747
320	0,4989534	0,6633045	0,8992160	0,1683911	0,3552336	0,2581741	0,8076522	1,0468939	0,0608870	0,3633310	0,9326068	0,6219537	0,8878442	0,8059089	0,7184414	1,0415903
340	0,5724900	0,6875985	1,0059339	0,1878235	0,3681942	0,2652517	0,8277637	1,0927843	0,0670698	0,3694521	0,9467851	0,6264604	0,8665418	0,8116786	0,6683472	1,0756627
360	0,5642852	0,6670360	0,9795911	0,2260572	0,3799278	0,2460325	0,7978826	1,1327277	0,0748560	0,3385670	0,8928513	0,6290296	0,8827666	0,7620580	0,7106292	1,0755275
380	0,5502051	0,6473796	0,9404899	0,1858160	0,3570225	0,2224549	0,7745760	1,0770565	0,0607015	0,3474586	0,8229590	0,6050391	0,9160660	0,8000561	0,7546450	1,0602820
400	0,5169758	0,6444107	0,9375670	0,1654460	0,3422815	0,2169930	0,8083198	1,0523895	0,0648433	0,3677702	0,8977193	0,6530272	0,9524802	0,7672901	0,7430574	1,1026289
420	0,5711126	0,6753964	0,9460079	0,1990934	0,3444603	0,1936074	0,8312456	1,0401916	0,0727643	0,3929442	0,9844930	0,6389051	0,9328772	0,7993844	0,7167640	1,0354207
440	0,5458258	0,6297076	1,0262484	0,1562372	0,3675902	0,2086649	0,8397246	1,0504355	0,0691826	0,3804584	0,9914800	0,6168918	0,8842607	0,8082936	0,7011059	1,0571559
460	0,6034337	0,6569437	0,9302636	0,1453927	0,3801212	0,2180790	0,8374362	1,0055610	0,0538138	0,3305316	0,9893873	0,6006745	0,9528325	0,7673938	0,6421501	1,0264109
480	0,5835036	0,6861037	0,9177233	0,1523726	0,3597294	0,2216729	0,8402895	0,9911752	0,0512159	0,3332700	1,0104809	0,6596011	0,9294412	0,7708861	0,6262952	1,0071601
500	0,5810069	0,7219511	0,9451058	0,1996658	0,3282204	0,2290291	0,7652919	0,9793654	0,0484131	0,3357262	0,9591283	0,6324624	0,8105784	0,7910255	0,6556166	1,0436684
520	0,5270662	0,6890987	1,0227249	0,1970568	0,3040961	0,2431536	0,7860370	1,0344558	0,0453448	0,3269093	1,0064214	0,6145239	0,7916781	0,8550061	0,7028276	1,0852922
540	0,5659754	0,6546489	0,9632212	0,2299531	0,3175324	0,2509828	0,7769793	1,0673407	0,0450087	0,3375196	1,0085227	0,6787441	0,7977736	0,7876854	0,6693768	1,0303990
560	0,5038095	0,6307533	1,0112801	0,2464707	0,2899487	0,2338121	0,7200026	1,1290890	0,0742463	0,3087841	0,9883454	0,5966250	0,8213916	0,8340861	0,6800267	0,9921758
580	0,5690814	0,6410269	1,0191711	0,2662479	0,3269454	0,2041831	0,7081177	1,1211528	0,0779304	0,2838948	0,9323540	0,5390597	0,8249364	0,7147016	0,6981156	0,9636458
600	0,6145172	0,6759525	0,9939695	0,1956380	0,4130125	0,1994943	0,7067588	1,0721645	0,0755583	0,2943730	0,9594922	0,4740368	0,8974723	0,6585805	0,6964541	0,9294426
620	0,7699894	0,7111262	1,0179785	0,2154890	0,4935160	0,1709361	0,6955198	1,0538574	0,0534024	0,3278884	0,9732056	0,4854067	0,8724897	0,6055424	0,6734437	0,9821131
640	0,8301631	0,7301185	1,0128665	0,2306057	0,5585734	0,1872134	0,6700275	0,9883998	0,0604885	0,3523181	1,0203388	0,5025202	0,8791507	0,6319712	0,6944472	1,0389597
660	0,8868257	0,6721448	0,9676848	0,2383204	0,6565224	0,2124447	0,7259271	1,0867690	0,0665615	0,3340716	1,0061630	0,4517561	0,8655847	0,6136253	0,6964788	0,9639145
680	0,9657873	0,6988716	0,9470408	0,2045390	0,7352595	0,1871387	0,6936168	1,0796210	0,0726993	0,3740170	1,0326892	0,4952479	0,9403911	0,6442205	0,7058097	0,9809349
700	1,0296031	0,7808768	1,0025956	0,2352010	0,7635924	0,1664215	0,6390784	1,0766870	0,0792103	0,3301087	1,0668768	0,4907651	0,9129306	0,6154878	0,7105666	0,9496890
720	0,9542957	0,8652054	0,9917593	0,2088067	0,7758529	0,1517247	0,7022795	1,0774278	0,0678663	0,3394573	1,0671694	0,4961313	0,8484681	0,6191655	0,7489282	1,0217563
740	0,9332277	0,8261199	0,9754211	0,1516936	0,7982133	0,1781148	0,6407340	1,0421147	0,0625921	0,3402636	0,9645824	0,4755700	0,9173547	0,6646157	0,7666181	1,0455438
760	0,9732831	0,7859097	0,9835741	0,1756373	0,8467384	0,1687382	0,6103416	0,9996153	0,0646471	0,2910814	1,0389750	0,4871809	0,8532715	0,6037106	0,7719573	1,0912542
780	0,9855486	0,7907139	0,9754355	0,1569212	0,8437898	0,1498536	0,5427962	1,0460795	0,0687817	0,3326148	1,0078882	0,4884383	0,9095439	0,6266471	0,7369324	1,0666959
800	0,9380089	0,7692695	0,9234808	0,1668826	0,9031027	0,1814817	0,5757349	1,0578555	0,0575164	0,3408088	0,8927108	0,5555698	0,9157584	0,6000622	0,7979962	0,9309572
820	0,9357247	0,7016766	0,9712897	0,1717412	0,8970512	0,1530402	0,4887128	1,0309401	0,0463360	0,3486060	0,8998118	0,6159262	0,9197856	0,5816782	0,7607637	0,9538810
840	0,9618992	0,6023947	1,0854198	0,1555672	0,9259917	0,1322698	0,5161077	1,1064871	0,0483350	0,4168508	0,8692668	0,5837567	0,9867730	0,5817632	0,7298207	0,9192048
860	0,9396978	0,6846876	1,0019972	0,1535043	0,9702525	0,1270767	0,5046362	1,0955631	0,0465565	0,3815719	0,9349220	0,6125732	0,9169468	0,6129907	0,7087582	0,9273784
880	0,9660485	0,7108998	1,0267043	0,1598247	0,9695056	0,1334436	0,4751807	1,0815779	0,0647383	0,3432177	0,8756731	0,6398500	0,8628375	0,6123288	0,6810330	1,0382126
900	0,8565963	0,7109884	0,9626846	0,1808429	1,0339890	0,1598598	0,4782656	1,1529772	0,0507084	0,3203889	0,9112259	0,6543764	0,8480406	0,6003324	0,6816325	0,9884452
920	0,9492090	0,6717619	0,9481035	0,1648798	1,0339967	0,1622895	0,4750111	1,0760999	0,0604043	0,3245313	1,0251075	0,6334884	0,8722269	0,5610078	0,6777215	0,9645991
940	0,9889248	0,6642497	0,9552269	0,1837550	0,9661108	0,1344583	0,5280211	1,0275903	0,0725828	0,3129670	0,9415318	0,7195059	0,8184183	0,5994070	0,6917524	1,0371279
960	0,9904918	0,6672528	1,0779451	0,1749743	0,9676935	0,1495385	0,4912822	1,0263902	0,0508188	0,3308787	0,9114339	0,7361960	0,8028798	0,5910883	0,7137087	1,0188500
980	1,0215259	0,6661170	1,1100181	0,1776119	0,9304074	0,1122879	0,5037773	0,9595964	0,0679698	0,3111541	0,9414489	0,7396439	0,8641201	0,5847999	0,6951755	0,9725102
1000	1,0100230	0,6996217	1,0752589	0,1340236	0,9316891	0,1375429	0,4317297	1,0276967	0,0599972	0,3041825	0,9673334	0,6956977	0,8440375	0,5926489	0,6806481	0,9512329
1020	1,0404300	0,6661549	1,0367036	0,1437514	0,8414841	0,1510615	0,4713142	0,9179044	0,0566895	0,3137564	1,0395091	0,6996765	0,9037897	0,5593778	0,7458160	0,9640125
1040	1,0563249	0,6506490	1,0099343	0,1828313	0,8672428	0,1538177	0,5189335	0,9700733	0,0766827	0,3303004	1,0567943	0,6856927	0,8615526	0,5616722	0,7473713	0,9533556
1060	1,0817235	0,6636587	0,9453457	0,1764445	0,8519023	0,1564724	0,6045685	1,0091085	0,0722809	0,2919143	1,0539620	0,6404106	0,9122267	0,5885413	0,7686175	0,9696526
1080	1,0675777	0,6482090	0,9664687	0,1915489	0,8937037	0,1732989	0,5384215	1,0289785	0,0711956	0,2805309	1,0141616	0,6937094	0,9008617	0,5448810	0,7276417	0,9603673
1100	1,1097489	0,6384326	0,9356736	0,1870200	0,9502098	0,1564886	0,5405748	1,0663194	0,0740065	0,2872510	1,0150852	0,6555819	0,9210924	0,5679247	0,7270143	0,9590703

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	0,8638281	0,6385987	1,0029566	0,2290300	0,9595571	0,1575862	0,4934773	1,0153436	0,0765329	0,2516160	0,9595141	0,5474660	0,9285925	0,7213891	0,6600416	0,9030919
40	0,8849338	0,5849040	0,9103680	0,1816871	0,9718769	0,1423128	0,3584995	1,0325569	0,0831205	0,2551962	1,0311381	0,4666638	0,8936639	0,7405881	0,6565451	0,8520430
60	0,9162746	0,6226630	0,8529210	0,2005741	1,0244783	0,1338132	0,3617095	1,0113738	0,0749279	0,2087848	1,0533304	0,4448741	0,8841078	0,7030156	0,6406860	0,9701792
80	0,8803784	0,6302778	0,7864027	0,1526577	1,0356516	0,1084058	0,3313710	0,9885500	0,0811265	0,1743432	1,0199184	0,4591619	0,8920085	0,7349576	0,6558821	1,0731116
100	0,8635198	0,6092672	0,7024713	0,1829313	1,0020178	0,1052158	0,3335696	1,0114596	0,0655085	0,1609725	1,0638673	0,5088097	0,9419611	0,7397496	0,6515774	1,1547124
120	0,9009625	0,6625854	0,5845084	0,2281376	0,9977781	0,0685708	0,2491131	1,0185308	0,0729653	0,1818926	0,9577429	0,5363236	0,8890793	0,6792502	0,6468463	1,0418754
140	0,8871881	0,6481022	0,6100156	0,3031335	1,0364960	0,0323415	0,2434385	1,0238746	0,0988855	0,1807421	0,9054299	0,4906561	0,9637621	0,7366971	0,6967415	1,0642075
160	0,9134128	0,6755393	0,5518812	0,3027563	0,9874373	0,0348170	0,2189934	1,0009218	0,1350034	0,1872807	0,8098617	0,4789681	0,9542526	0,6719746	0,7548285	1,0560136
180	0,8897001	0,7035167	0,5598161	0,4304826	0,9404284	0,0346312	0,2925627	0,9988496	0,1290837	0,2192659	0,8615183	0,4533385	0,8718869	0,6720341	0,7496601	1,0260875
200	0,9226911	0,6806385	0,5629072	0,4841484	0,9199159	0,0275129	0,2708095	1,0432468	0,1485883	0,2165227	0,8193487	0,3613474	0,8694144	0,7158721	0,7825293	1,0510215
220	0,9712925	0,6301863	0,5591590	0,4658279	0,9065934	0,0402893	0,2747966	1,0263936	0,1578514	0,2728386	0,7684242	0,3095797	0,8587899	0,6900917	0,7339687	1,0099826
240	1,0212384	0,6639067	0,5331020	0,4434216	0,8941379	0,0414282	0,2867136	0,9922591	0,1554212	0,3254924	0,8155403	0,2612739	0,8925378	0,6816870	0,6811949	0,9872324
260	1,0272049	0,6677200	0,5557213	0,4197607	0,9397409	0,0236525	0,2652898	1,0193929	0,1877201	0,3239030	0,8548617	0,2204897	0,8310973	0,6990350	0,6298489	0,9870339
280	1,0085243	0,6396585	0,5317024	0,4057766	0,9137723	0,0420857	0,2717096	0,9721875	0,1492850	0,3076229	0,7155115	0,1731429	0,8324630	0,7794648	0,6284399	0,9021668
300	1,0284497	0,6128301	0,5633451	0,4118866	0,9304797	0,0262966	0,3172819	0,9936707	0,1649171	0,2999979	0,6941609	0,1471448	0,8080844	0,7332837	0,6757743	0,9256029
320	1,1052271	0,5988566	0,5319391	0,4044954	0,9581458	0,0158625	0,2801652	0,9245411	0,1420382	0,3042624	0,7273330	0,1308125	0,8279183	0,7405701	0,6332796	0,9370652
340	1,0572403	0,6408146	0,5224581	0,4224294	0,9547940	0,0248943	0,2844617	0,9647232	0,1393608	0,3133257	0,8391907	0,1187087	0,7438858	0,6794493	0,6250911	0,9639343
360	1,0050707	0,6045194	0,6137701	0,4516976	0,8897016	0,0214728	0,2780203	0,9900755	0,1311521	0,3551174	0,7692605	0,1418861	0,7408935	0,6381058	0,6068063	0,9538002
380	0,9820426	0,6205227	0,5763074	0,4399079	0,9750930	0,0192762	0,2926214	0,9924079	0,1225497	0,2962148	0,7504537	0,1411023	0,8490423	0,5969426	0,5850307	0,9778459
400	1,0022456	0,5821413	0,5641385	0,3817018	0,9798892	0,0179273	0,2950515	1,0023217	0,1257655	0,2813896	0,7744456	0,1430646	0,8252298	0,6449367	0,5838995	0,9653668
420	0,9353992	0,6378712	0,6253516	0,3894162	0,9639047	0,0109075	0,2625057	1,0205779	0,1524220	0,3221769	0,8551145	0,1406910	0,7999596	0,6901688	0,6667181	0,9793285
440	0,9476693	0,6340008	0,6638150	0,3939941	0,9097012	0,0308349	0,2719624	1,0530413	0,1343186	0,2760257	0,7951237	0,1826282	0,8648212	0,6803795	0,6689764	1,0284548
460	0,9916018	0,6256737	0,6498970	0,4190196	0,9213216	0,0299162	0,2856649	1,0655416	0,1303968	0,2564592	0,8141210	0,1841098	0,8247805	0,7516127	0,6826399	0,9758527
480	0,9455806	0,6895465	0,6014807	0,3824823	0,9499028	0,0319551	0,2862181	1,0397076	0,1379754	0,2832802	0,8145495	0,1513106	0,8550643	0,7292489	0,7119157	0,9787037
500	0,8915748	0,6740894	0,6150630	0,4149919	1,0017458	0,0438884	0,2724890	1,0152515	0,1288407	0,2587445	0,8286370	0,2035453	0,8668004	0,7066616	0,6978209	0,9597845
520	0,9254412	0,6664767	0,6748252	0,3421816	1,0118028	0,0511346	0,2643976	1,0689766	0,1193243	0,2521575	0,7624930	0,1937841	0,9013844	0,6954628	0,6628520	0,9544825
540	1,0061298	0,6490839	0,6174910	0,3199608	1,0069782	0,0565439	0,2627110	1,0255886	0,1402183	0,2783295	0,8034577	0,1988689	0,8758364	0,7048938	0,7967096	1,0026997
560	0,9895546	0,6652814	0,6454806	0,3295414	1,0365247	0,0544382	0,2823602	1,0481620	0,1371521	0,2542335	0,8045852	0,1930701	0,8588239	0,6295283	0,8196336	0,9364522
580	0,9620612	0,6620298	0,6510196	0,3372630	1,0607616	0,0379909	0,2728545	0,9917934	0,1426532	0,2739300	0,8320138	0,2323551	0,8439259	0,5773370	0,7825324	0,9236069
600	0,9626555	0,6689147	0,7796748	0,3652650	1,0807410	0,0439174	0,2774569	1,1193189	0,1402218	0,3043577	0,8446087	0,2414411	0,7827693	0,5681869	0,7817013	0,8892036
620	0,9936959	0,6629812	0,8348262	0,3737475	1,0305941	0,0760916	0,3225896	1,1625061	0,1335271	0,3351992	0,8633049	0,2002871	0,8336094	0,5878553	0,8050910	0,8980597
640	1,0204601	0,7054131	0,9131556	0,3379499	1,0377446	0,0786590	0,3587464	1,1074841	0,1388906	0,3210543	0,9266913	0,1920476	0,7624079	0,6445795	0,7275532	0,9491565
660	0,9101145	0,6947351	0,9166719	0,3108898	1,0470054	0,0935996	0,4239064	0,9996608	0,1037240	0,3098321	0,9224025	0,2324900	0,8028839	0,6842074	0,7376865	0,9360731
680	0,9699150	0,6265603	0,9241403	0,2599402	1,0934409	0,1321091	0,4744179	1,0427287	0,0845648	0,3076155	0,8792873	0,2483593	0,8144124	0,6634038	0,7356727	0,8919327
700	1,0625762	0,6189267	1,0684994	0,2128184	1,1291313	0,1533792	0,4559485	1,0232709	0,0681509	0,2783567	1,0108032	0,3028120	0,8607920	0,5867627	0,6831250	0,9089860
720	1,0382403	0,5977451	1,0318013	0,1882730	1,0970811	0,1386057	0,5000062	1,0389776	0,0870924	0,2534678	0,9464663	0,3169586	0,9385067	0,5374710	0,6636229	0,9189890
740	1,0203991	0,5977444	1,0493467	0,1843281	1,1132875	0,0953858	0,4369907	0,9951907	0,0800566	0,2624088	0,9551270	0,3401001	0,9149977	0,5384559	0,6401124	0,9891039
760	0,9477733	0,6027461	1,0243237	0,1953818	1,0691468	0,1111437	0,4552938	1,0794303	0,0776073	0,2348142	1,0291400	0,3892031	0,8825135	0,5528630	0,6747746	1,0056425
780	0,9865858	0,5790777	1,1189123	0,1346838	1,0385969	0,1233663	0,5033750	1,0342747	0,0946928	0,2471708	0,9688330	0,4891528	0,9241032	0,5863692	0,6289886	1,0692211
800	1,0044179	0,6235755	1,0373754	0,1354842	1,0318874	0,1068496	0,5114639	1,0108182	0,0686111	0,2633294	0,9858430	0,6142201	0,9449059	0,5985139	0,5826701	0,9907222
820	0,8848443	0,6853159	1,0291865	0,1531040	1,0086496	0,1288440	0,4949056	1,0395472	0,0678422	0,3002330	0,9461835	0,6568477	0,8686574	0,6417645	0,5325811	1,0014658
840	0,9087146	0,6699526	0,9924631	0,1406808	0,9788631	0,1215272	0,4565513	1,0238577	0,0655262	0,3052697	0,9597301	0,7060460	0,8579500	0,7031081	0,5941124	1,0113681
860	0,8438528	0,6556475	0,9705799	0,1518249	0,9434864	0,1137075	0,4200961	1,0636789	0,0708160	0,2605390	0,9492878	0,6658526	0,8885326	0,6740461	0,5877588	0,9856274
880	0,8505574	0,6578446	1,0037923	0,1589085	0,9546166	0,1421186	0,4200872	1,0466595	0,0960966	0,2593892	0,8810812	0,6626686	0,8905627	0,7042336	0,6215683	1,0340466
900	0,8862210	0,6016203	1,0779751	0,1579739	0,9340546	0,1528364	0,4324399	1,0480134	0,0713286	0,2725152	0,8268721	0,6062032	0,9011780	0,6502516	0,5817803	0,9689906
920	0,9943208	0,6246521	1,0568146	0,1680541	0,9387838	0,1588033	0,4887782	1,0874891	0,0890068	0,3031649	0,8596567	0,6313329	0,8585255	0,5936113	0,6033481	1,0192989
940	1,0589011	0,6040421	1,0451508	0,1766044	0,9095359	0,1562442	0,4742748	1,0728704	0,0556385	0,3322752	0,8884417	0,6462302	0,9253324	0,5808859	0,6056064	0,9874245
960	1,0962917	0,6338665	1,0511735	0,1946834	0,9259685	0,1265062	0,4285605	1,0680280	0,0478493	0,3139853	0,9130956	0,5900813	0,9578349	0,5675237	0,6295772	0,9306438
980	1,1303505	0,6204849	0,9576203	0,1851647	0,9066749	0,1285136	0,4230410	1,0644171	0,0426503	0,3132327	0,9282901	0,5683268	0,8402166	0,6308734	0,6506007	0,9872826
1000	1,0099269	0,6910848	1,0028887	0,2075380	0,9765500	0,1285946	0,4405966	1,0835693	0,0359697	0,3105616	0,8719824	0,5756823	0,9089502	0,5434441	0,7419437	0,9902490
1020	1,1045353	0,6612268	1,0032700	0,2097821	0,9461768	0,1277074	0,4595851	1,0651435	0,0431519	0,3077933	0,9347296	0,5741656	1,0322621	0,5173156	0,7634879	0,9738334
1040	1,0454069	0,7039049	0,9628860	0,1657479	0,9855482	0,1367144	0,4800788	0,9823640	0,0687935	0,2962191	1,0146834	0,6167133	1,0055640	0,5359539	0,7514607	1,0473684
1060	0,9440325	0,7362246	0,9860049	0,1796259	0,9710553	0,1346502	0,4486965	0,9625304	0,0737221	0,3225748	1,0650972	0,5524663	1,0010451	0,6101725	0,7221184	1,0111877
