"Time"	hns	cspA	bolA	stpA	bglJ	bglB	bglG	bglF	cspD	proW	gspB	yjjP	proV	gspO	mukE	yciE
540	0,3177833	0,5919051	0,0848176	0,0001573	0,6368376	0,1986292	0,6204365	0,6400484	0,4729917	0,5068088	0,0350558	0,5766554	0,2276085	0,4197607	0,4552965	0,0302587
560	0,3585783	0,5555215	0,0669414	0,0025680	0,6711620	0,2478466	0,6720279	0,6098036	0,5248469	0,5849551	0,0449348	0,4981756	0,2427323	0,4816575	0,4923158	0,0479871
580	0,4966684	0,5573039	0,0778579	0,0605182	0,5511145	0,2475781	0,7936312	0,6139882	0,4897022	0,5804290	0,0519472	0,5339404	0,3004405	0,4772260	0,3678911	0,1827956
600	0,4498524	0,8224621	0,0621873	0,2122763	0,5566114	0,2865518	0,7264821	0,5585580	0,5666572	0,5896866	0,0715155	0,4814119	0,2902967	0,5220797	0,4536914	0,3449279
620	0,4632109	0,8504634	0,0979773	0,2465622	0,5464602	0,2537689	0,8024843	0,5647242	0,5226856	0,4803747	0,1472121	0,5683544	0,3630164	0,5084030	0,5376340	0,3576903
640	0,4919480	0,7926446	0,0606762	0,2100951	0,6511741	0,2396620	0,6809587	0,6936517	0,5928943	0,3814784	0,1071648	0,4961211	0,3610810	0,4976785	0,5209310	0,3489324
660	0,5050740	0,7266339	0,0716154	0,2474968	0,5503765	0,2930335	0,7654162	0,4889348	0,5446956	0,4936143	0,0855116	0,4814476	0,3068479	0,3114357	0,4477822	0,4062707
680	0,6261642	0,6727869	0,0618347	0,2581584	0,6378367	0,1769547	0,7401138	0,4592149	0,4516116	0,5054827	0,0993884	0,3939591	0,3642274	0,4275879	0,5216179	0,4297162
700	0,5485045	0,5703987	0,0449956	0,2478146	0,7217750	0,1725581	0,8537607	0,4227639	0,5380554	0,4502352	0,1057475	0,4720359	0,3292687	0,4946842	0,4525725	0,4187160
720	0,5939420	0,6989390	0,0628859	0,2038402	0,5440238	0,1822876	0,6916655	0,4601995	0,5519379	0,3874982	0,1072093	0,5298345	0,4360306	0,3825958	0,5150932	0,3933304
740	0,6153095	0,6233117	0,0700344	0,2335435	0,5038371	0,1639660	0,6333483	0,4559810	0,5836527	0,3884018	0,1504724	0,6047246	0,2774233	0,4280005	0,4958591	0,3686215
760	0,6094363	0,6171084	0,0953411	0,2093124	0,4881344	0,1637785	0,6719222	0,3879418	0,5804836	0,4382376	0,1439286	0,4471014	0,3294626	0,3456353	0,4980145	0,2974249
780	0,5116720	0,7920605	0,0604788	0,1665166	0,4632646	0,0907352	0,5984598	0,4139119	0,6066578	0,4627429	0,0856076	0,4300035	0,2963479	0,2994199	0,5470730	0,4289191
800	0,5228265	0,7285883	0,0300976	0,1946036	0,5225111	0,1622190	0,7049600	0,4502331	0,6277541	0,4143935	0,0575873	0,4006970	0,2774368	0,3077337	0,4760769	0,3068892
820	0,5420708	0,7725949	0,0728314	0,1574067	0,5758211	0,1212155	0,5531062	0,4632420	0,7141623	0,4070068	0,0815172	0,4348861	0,3266712	0,3758387	0,4772530	0,3745687
840	0,5048623	0,8576656	0,0353406	0,2226305	0,5105501	0,1403817	0,5237918	0,4660837	0,5648885	0,4843847	0,0684888	0,4128324	0,2903316	0,3028012	0,5190979	0,3049359
860	0,5248140	0,6505293	0,0455785	0,1869467	0,4855291	0,1211551	0,5553968	0,4563270	0,6339326	0,4653106	0,1042468	0,4731900	0,2842771	0,3292780	0,4291225	0,4485546
880	0,6111856	0,7563091	0,0456568	0,1698550	0,5833159	0,1480408	0,6837755	0,3906769	0,6538023	0,3981713	0,1303887	0,3910524	0,2641529	0,3941035	0,4173892	0,2964871
900	0,4441733	0,9422229	0,0315113	0,1397892	0,3961262	0,0914798	0,7288877	0,4220742	0,5983265	0,3799195	0,1044507	0,4975612	0,2954252	0,4367447	0,4824557	0,4211790
920	0,5109782	0,8083247	0,0575361	0,1453631	0,3985684	0,0799773	0,6956766	0,5007098	0,5885232	0,4868758	0,0519362	0,4525984	0,2573573	0,3838051	0,4313903	0,3537870
940	0,4640291	0,7882882	0,0615936	0,1831250	0,4612947	0,1268689	0,6046349	0,5942232	0,5928043	0,4610418	0,0586025	0,3928113	0,3091288	0,3193561	0,4881586	0,3981282
960	0,5345612	0,7092601	0,0684325	0,1062656	0,5398701	0,1354104	0,5303882	0,3851165	0,5369786	0,3417006	0,0495920	0,3843886	0,3041681	0,4491216	0,5372685	0,3792721
980	0,5374248	0,6749691	0,0853967	0,1690243	0,4117781	0,1010521	0,5520642	0,4309531	0,5902321	0,3075244	0,0559747	0,3316837	0,2531283	0,4597037	0,5771377	0,3218336
1000	0,6006817	0,8872617	0,0569430	0,2022000	0,5427244	0,1050424	0,6265516	0,4749555	0,5657407	0,3806327	0,0731912	0,4253590	0,3609499	0,3155820	0,4612100	0,3367690
1020	0,5768863	0,8587025	0,0336073	0,2056395	0,4036260	0,1564112	0,4818749	0,4539945	0,4783158	0,3975399	0,0947278	0,3224379	0,2159447	0,3197271	0,5184780	0,3005510
1040	0,5492829	0,7322297	0,0838014	0,2148293	0,4260491	0,1349374	0,5011577	0,4725376	0,6759826	0,2951301	0,0733818	0,3467253	0,2193565	0,2772756	0,4438153	0,4779958
1060	0,5748934	0,6241068	0,0810608	0,1820077	0,3933706	0,1426818	0,5071513	0,4688002	0,5104436	0,4393984	0,0773912	0,3844291	0,2064270	0,2989176	0,4201150	0,3279907
1080	0,5445929	0,7940858	0,0538656	0,1727652	0,4007256	0,1419706	0,5179529	0,4715844	0,6579596	0,3541520	0,0679426	0,3878725	0,2661835	0,2252724	0,4735188	0,3676579
1100	0,4765095	0,7773767	0,0368627	0,2027374	0,4541600	0,1021388	0,4861998	0,3290709	0,6255964	0,2853411	0,0787488	0,3819016	0,2926867	0,2716346	0,4609241	0,2792780

0	0,5494605	0,7059844	0,0392408	0,1950502	0,6051966	0,0980130	0,6322157	0,4323486	0,6677694	0,4059124	0,0774083	0,3987526	0,3362519	0,3460417	0,3753045	0,3358954
20	0,4995437	0,5204733	0,0493491	0,1757560	0,5335128	0,1958200	0,5190607	0,5730136	0,5976252	0,4654802	0,0809204	0,4998905	0,3415693	0,3837769	0,5373369	0,2834075
40	0,4743289	0,6693651	0,0540266	0,0670378	0,5789688	0,1371998	0,5742935	0,5059342	0,6464548	0,4320154	0,0827523	0,4771857	0,2862599	0,3416805	0,4607760	0,3063353
60	0,5376712	0,4846790	0,0677660	0,0294792	0,5216536	0,1901872	0,7162472	0,5427657	0,5667858	0,3779950	0,0814480	0,5223940	0,2867934	0,4488353	0,4459530	0,4260045
80	0,5697630	0,5037300	0,0362978	0,0278721	0,6319034	0,2153425	0,7510450	0,5090530	0,6101999	0,4120682	0,0521415	0,4612267	0,3492970	0,5483675	0,3639921	0,3247591
100	0,5042205	0,4556588	0,0593608	0,0055203	0,5932288	0,2125993	0,6343047	0,6094172	0,5197256	0,4125366	0,0623250	0,6084711	0,2681868	0,3976351	0,3928136	0,3408577
120	0,4361434	0,4422043	0,0525384	0,0063373	0,4594062	0,1994351	0,6142962	0,4925899	0,6461310	0,5132935	0,0870975	0,4354112	0,3046669	0,3491933	0,4600836	0,3829469
140	0,4685763	0,4893715	0,0582264	0,0127824	0,6153143	0,2095733	0,6733920	0,5672468	0,6724176	0,4743117	0,0677392	0,4759874	0,2827138	0,3189356	0,3846535	0,3226092
160	0,5037156	0,4784581	0,0399903	0,0013503	0,6133310	0,2134583	0,5819286	0,5306596	0,5636923	0,4401551	0,0936919	0,4611926	0,2607538	0,3837961	0,4156264	0,2851615
180	0,4028326	0,4362025	0,0336020	0,0012666	0,6119044	0,2260564	0,6877320	0,4530114	0,4550986	0,4599871	0,0890157	0,4716669	0,3455159	0,3677265	0,4391524	0,2214126
200	0,5409135	0,5059091	0,0780555	0,0047586	0,5844719	0,2504232	0,7256065	0,5441037	0,5843804	0,3727107	0,0919366	0,4249299	0,2966765	0,3994641	0,4038104	0,3585967
220	0,5645185	0,4374187	0,0856551	0,0032245	0,5327510	0,2200273	0,6966686	0,5817080	0,4997573	0,4725012	0,0932720	0,4288763	0,3237247	0,3275192	0,5158443	0,2381538
240	0,5154559	0,4338853	0,0529703	0,0029611	0,5131959	0,2194738	0,7203013	0,5394319	0,7641415	0,4222082	0,1383444	0,4587069	0,3647841	0,3457285	0,4682183	0,2148641
260	0,4839636	0,5127241	0,0301597	0,0032571	0,5083171	0,1710994	0,7802791	0,6842828	0,6259850	0,4208264	0,1203641	0,5663075	0,3947662	0,3827446	0,4810364	0,2742553
280	0,5251673	0,6215474	0,0862643	0,0106538	0,5193965	0,2934958	0,6064087	0,5258498	0,5642064	0,4751574	0,0930757	0,4114408	0,4520766	0,3276480	0,5147591	0,2453330
300	0,4111108	0,5650253	0,0375824	0,0202440	0,5930715	0,2105842	0,6661219	0,5661812	0,7211663	0,3650591	0,0781304	0,3775442	0,3436735	0,3819798	0,3653190	0,2758952
320	0,4092056	0,5017318	0,0396185	0,0046494	0,6581944	0,2340732	0,6677086	0,6090551	0,6868694	0,4040090	0,0824358	0,4130024	0,3939112	0,3297023	0,4670964	0,3183836
340	0,4148033	0,3855958	0,0650908	0,0012863	0,6182930	0,2979273	0,7804485	0,6256945	0,5667072	0,3924089	0,0848913	0,3846461	0,3449078	0,4098925	0,5373407	0,2751646
360	0,4634173	0,5224404	0,0244993	0,0000000	0,5528060	0,2496859	0,7345560	0,5525778	0,5509255	0,3283516	0,0749273	0,4891863	0,4148952	0,3971531	0,4486104	0,2538175
380	0,4037501	0,6132526	0,0884812	0,0002611	0,5805853	0,2415433	0,7065600	0,5898904	0,5463691	0,5343661	0,0724928	0,3753218	0,4033608	0,3705896	0,4429750	0,3586402
400	0,4997988	0,4335188	0,0919309	0,0000400	0,6054284	0,3073612	0,7250889	0,5899939	0,5254293	0,4766431	0,0841432	0,5635224	0,3468923	0,4304303	0,5349275	0,3496955
420	0,4435931	0,4631041	0,0622278	0,0004375	0,5671601	0,1998412	0,6632482	0,6251972	0,6614795	0,4689973	0,0708005	0,4546344	0,5016446	0,4400883	0,4675857	0,2659311
440	0,4394415	0,5958405	0,0573628	0,0009760	0,6295386	0,2312509	0,6408298	0,6211038	0,5002092	0,5282424	0,0986435	0,5754485	0,3975367	0,4804831	0,4835654	0,2794472
460	0,5597237	0,5448573	0,0870860	0,0002797	0,6041061	0,2586099	0,7389145	0,5268457	0,6867435	0,4257017	0,1688445	0,4724847	0,2865233	0,5102731	0,4240930	0,2720095
480	0,6517269	0,5908148	0,0409229	0,0004933	0,5508140	0,2633703	0,7294266	0,6064306	0,6667010	0,4556401	0,0763250	0,4089868	0,3066954	0,4788429	0,5174087	0,3706475
500	0,5846449	0,3981628	0,0790028	0,0004942	0,4479364	0,2515755	0,7284219	0,5644068	0,5747092	0,5018291	0,0931497	0,3817189	0,3535832	0,4008753	0,5516221	0,3020980
520	0,6043994	0,5021226	0,0624849	0,0001858	0,5434092	0,2137842	0,7930416	0,6392177	0,6143922	0,3996398	0,0723466	0,4413409	0,2697773	0,4010105	0,5095649	0,2956711
540	0,4797068	0,5872272	0,0744387	0,0000000	0,4052806	0,2317499	0,7301539	0,5617445	0,5977353	0,4195187	0,1176318	0,4374563	0,2878555	0,3596475	0,5554740	0,2942376
560	0,4132199	0,5903069	0,0340386	0,0003642	0,5364605	0,2269758	0,8001533	0,5617911	0,5835048	0,4515031	0,0889876	0,3782609	0,2118363	0,3039584	0,5249506	0,2312188
580	0,5539756	0,5770949	0,0569280	0,0836293	0,6018716	0,2889964	0,6359098	0,6062709	0,5493561	0,3756823	0,0613274	0,3907808	0,2112398	0,4216822	0,5225030	0,2726408
600	0,4481343	0,6847458	0,0707547	0,1476554	0,5033837	0,3073513	0,7089301	0,5018516	0,6182383	0,3854695	0,0831582	0,3543415	0,2386832	0,4135629	0,4766340	0,2623729
620	0,5232196	0,6984061	0,0596217	0,1395592	0,4829371	0,2427132	0,7512669	0,6167551	0,6916863	0,4337366	0,0894258	0,3636001	0,2205241	0,3637587	0,4889426	0,3935791
640	0,4733816	0,7089748	0,0699659	0,1811936	0,5682572	0,2525332	0,6684702	0,5922943	0,6715405	0,3818486	0,0956528	0,3465235	0,2505816	0,3714264	0,4568217	0,3444855
660	0,7041234	0,8427803	0,0616773	0,2134351	0,5148667	0,2535655	0,6691358	0,5242896	0,5645801	0,3951110	0,0889228	0,3665521	0,2768246	0,3494532	0,4839623	0,3381939
680	0,5479721	0,6947459	0,0507495	0,2090125	0,5073604	0,2106749	0,7524922	0,5582296	0,6094037	0,4310321	0,0889128	0,3414029	0,2100725	0,2773437	0,5075962	0,2996729
700	0,5723821	0,6636224	0,0619945	0,2052959	0,6708249	0,1706217	0,5233162	0,6353192	0,5973040	0,3699002	0,0758336	0,4138215	0,2389174	0,3347789	0,6655465	0,3498611
720	0,5111384	0,7528708	0,0683674	0,2588651	0,4843708	0,2117494	0,6222579	0,5786840	0,6457313	0,4076475	0,1152448	0,4321684	0,3176633	0,3672535	0,4841299	0,3284189
740	0,7228112	0,6983255	0,0691276	0,2237564	0,5396359	0,1709546	0,5616374	0,4489954	0,5581967	0,4486103	0,1000656	0,5066873	0,2756625	0,4786231	0,5322530	0,3038102
760	0,5609781	0,6646454	0,0521582	0,2261546	0,4573524	0,0817780	0,6471276	0,3700974	0,7128720	0,4424145	0,0651740	0,4559912	0,2713639	0,4789668	0,4315612	0,3430632
780	0,5552517	0,7873717	0,0670562	0,1733420	0,4825334	0,1055848	0,5641453	0,4944880	0,6206422	0,3322263	0,0747538	0,4535626	0,2329629	0,3689404	0,4236254	0,3701157
800	0,5486933	0,5764852	0,0804802	0,2077802	0,5209184	0,1291131	0,6286924	0,5489393	0,6551117	0,3496552	0,0593328	0,3825920	0,2561485	0,3393661	0,5229593	0,3198756
820	0,4414990	0,5217812	0,0593754	0,1854932	0,5094729	0,1576671	0,4918347	0,5168810	0,5852030	0,4114303	0,0849364	0,3794336	0,2453540	0,3411125	0,4958144	0,2817227
840	0,5311549	0,7147747	0,0422804	0,1772052	0,6390538	0,2166590	0,6204602	0,4145341	0,6370910	0,3389446	0,1204257	0,4170823	0,3090090	0,2904958	0,5775519	0,3699040
860	0,4896170	0,8635534	0,0412274	0,2123756	0,6139359	0,1566007	0,5152928	0,4637272	0,5253731	0,3448822	0,0663311	0,4186734	0,2534211	0,3458323	0,5635783	0,3095029
880	0,5734959	0,7013972	0,0516943	0,1902550	0,5875247	0,1936176	0,7437592	0,4384014	0,4749628	0,4530848	0,0732035	0,4683712	0,3167656	0,3496205	0,4513198	0,3541311
900	0,5760354	0,8522793	0,0378053	0,1892571	0,5675681	0,1305040	0,5514549	0,4516062	0,6149460	0,4068126	0,0921707	0,4867537	0,2834054	0,3291282	0,4948190	0,2366689
920	0,4437462	0,6081965	0,0326094	0,2145387	0,4986356	0,1634124	0,6353081	0,4275723	0,5024727	0,3666318	0,0798522	0,3708164	0,3116029	0,3601808	0,4528178	0,3278490
940	0,4928559	0,9111707	0,0646510	0,2913713	0,4224336	0,1286215	0,5202742	0,4711084	0,6353335	0,4106201	0,0730662	0,4878489	0,2420910	0,3100025	0,4909898	0,3064084
960	0,4146373	0,7632430	0,0490867	0,2475303	0,5216069	0,1447373	0,5625004	0,3718323	0,6640431	0,3416927	0,0638803	0,4582869	0,3563816	0,4224669	0,5358013	0,3317499
980	0,4732591	0,7548644	0,0462517	0,2380036	0,5175643	0,1576618	0,5906387	0,3281039	0,5977724	0,4490277	0,0646820	0,3586290	0,2829465	0,2873788	0,4663614	0,3740763
1000	0,5994168	0,8938024	0,0366107	0,1846541	0,6046850	0,1173120	0,5738898	0,4280272	0,5720479	0,4057582	0,0819295	0,4148838	0,2856958	0,2956311	0,4662628	0,4048587
1020	0,4630761	0,8419061	0,0454894	0,1743545	0,5328005	0,1021495	0,5818570	0,5597485	0,6523546	0,3717432	0,0923357	0,4287714	0,2589544	0,4187133	0,4263192	0,4256205
1040	0,5772196	0,7471281	0,0472763	0,1813515	0,4912161	0,0985396	0,5457391	0,5279812	0,5471541	0,3148870	0,0698797	0,4565473	0,3239271	0,3203586	0,3873598	0,3611709
1060	0,5274336	0,7087296	0,0665109	0,2399058	0,4342223	0,1269224	0,5495932	0,4796296	0,6516647	0,3365316	0,1176140	0,3805278	0,1984171	0,2993450	0,5398868	0,4226159
1080	0,4456027	0,7007400	0,0976596	0,2051398	0,6095161	0,0995069	0,5894869	0,4064244	0,5798876	0,3400600	0,0870180	0,3394599	0,2680420	0,2985911	0,4229590	0,2963800
1100	0,5210588	0,6382882	0,0467994	0,2427377	0,5157776	0,1311639	0,6597720	0,4940531	0,6761366	0,4388084	0,0997970	0,3585378	0,2739396	0,3172360	0,5413204	0,2896003

0	0,4907542	0,6438209	0,0696324	0,1560918	0,4623975	0,1430965	0,5637464	0,5652361	0,7319606	0,3999332	0,0602694	0,3171643	0,3438977	0,3566915	0,4858272	0,3650519
20	0,4412689	0,8261426	0,0368146	0,1604771	0,2896703	0,0883319	0,5871632	0,3912152	0,5757402	0,3650383	0,0649845	0,2805908	0,1600357	0,2681281	0,4617316	0,2917960
40	0,4119087	0,6363002	0,0667410	0,0736786	0,1905260	0,1281954	0,6771809	0,5067095	0,7060257	0,3966040	0,0910996	0,2533106	0,1487587	0,3237110	0,5852976	0,4043688
60	0,3609295	0,6035091	0,0440849	0,0663851	0,1633302	0,0936369	0,5474241	0,4869063	0,7047616	0,4784876	0,0877797	0,2973401	0,1456623	0,3348212	0,4551622	0,3626743
80	0,1621932	0,6703678	0,0811213	0,0079678	0,1793127	0,1432221	0,5383594	0,5228296	0,7738321	0,3832573	0,1030903	0,2983620	0,1438332	0,3303751	0,3844480	0,4073288
100	0,2031332	0,6971932	0,0465529	0,0272203	0,1970301	0,1777529	0,6431438	0,4226484	0,7332017	0,4483510	0,1241503	0,2819519	0,1334269	0,3602039	0,3903328	0,4079067
120	0,2979791	0,8626537	0,1184672	0,0087181	0,2625080	0,1993069	0,5982830	0,4582899	0,7572054	0,5431486	0,1410605	0,2541039	0,1760894	0,5429408	0,3985698	0,4879265
140	0,2615941	0,6932371	0,0766592	0,0131046	0,3062380	0,2137013	0,5839595	0,4960439	0,6929618	0,7585369	0,1979138	0,3551681	0,1840261	0,5907533	0,4076822	0,4164319
160	0,3304652	0,7886071	0,0997830	0,0087641	0,3434133	0,2017651	0,7074370	0,4744869	0,6727040	0,5885667	0,1417674	0,3550908	0,1778072	0,6442901	0,4651689	0,5401564
180	0,3347824	0,7294582	0,0994952	0,0023312	0,3527572	0,2385211	0,5785540	0,5710192	0,8216143	0,6477470	0,2520848	0,4474283	0,1530004	0,5676272	0,3089331	0,5763679
200	0,3353969	0,6184480	0,0789425	0,0063786	0,3478496	0,2622598	0,6536234	0,5947625	0,6228793	0,5498485	0,2395513	0,3820656	0,1611933	0,6718507	0,4209745	0,5640233
220	0,4220884	0,7166963	0,0683985	0,0000000	0,3612942	0,3363544	0,6041101	0,4739194	0,7623249	0,6215347	0,2089954	0,3804973	0,2011197	0,6543481	0,3406238	0,6762573
240	0,2575541	0,8288304	0,1001736	0,0017517	0,2329624	0,2323553	0,5698538	0,4643579	0,6539835	0,6141117	0,2940358	0,4936055	0,2077246	0,7347920	0,3034355	0,6131882
260	0,3106483	0,7305365	0,0664402	0,0032815	0,2852327	0,2498451	0,5742177	0,6050296	0,5868056	0,7439041	0,2367397	0,4404206	0,2142251	0,8103473	0,3606419	0,5919259
280	0,3012999	0,8298928	0,1183140	0,0018915	0,2842438	0,3204575	0,6485756	0,6140112	0,6704326	0,7247396	0,2450830	0,3313520	0,1735130	0,6112179	0,3036761	0,5489275
300	0,3322397	0,7752087	0,1103541	0,0004837	0,3636026	0,3193059	0,6054326	0,6170248	0,6664965	0,7564068	0,1951425	0,5138850	0,1773040	0,7781299	0,3346676	0,5294637
320	0,2936659	0,6626147	0,1099413	0,0036700	0,2175749	0,2514497	0,7266937	0,5217077	0,6778288	0,7530404	0,2455261	0,4081947	0,1948726	0,8041902	0,3818733	0,4543604
340	0,3515065	0,8777113	0,0971123	0,0093260	0,1846509	0,2114503	0,7016272	0,6594648	0,8341153	0,6394913	0,1329861	0,3124343	0,1804692	0,7875039	0,3944218	0,5507827
360	0,3490486	0,8164545	0,1088394	0,0011299	0,2314257	0,2428631	0,6541341	0,5697740	0,7287901	0,5363732	0,1700388	0,3559958	0,1632724	0,6551489	0,3576733	0,4911520
380	0,3997119	0,6549122	0,0820360	0,0019002	0,2502588	0,3191009	0,6298178	0,4787611	0,6345255	0,4781576	0,1972453	0,4030836	0,1499415	0,7960841	0,3350719	0,5221189
400	0,3977415	0,7394157	0,1346694	0,0046838	0,3344134	0,3163198	0,5975647	0,4846324	0,7259319	0,6983646	0,1414330	0,4886827	0,1396778	0,6065346	0,4122031	0,4976745
420	0,2591799	0,7062508	0,1222916	0,0033681	0,2607131	0,3492569	0,6017908	0,4707733	0,6843110	0,5429119	0,1511825	0,4563711	0,1267423	0,6737584	0,4836857	0,4961153
440	0,3628898	0,7048144	0,1560105	0,0043424	0,2922883	0,3214194	0,5849973	0,5351256	0,6177188	0,5953323	0,1458529	0,3255343	0,1308081	0,6480828	0,3566252	0,5963885
460	0,2804390	0,6840549	0,0816230	0,0037036	0,2277555	0,2781530	0,7674062	0,5390252	0,6279185	0,6687517	0,2164306	0,2794776	0,1752038	0,5880757	0,4185571	0,5594970
480	0,2259235	0,5931668	0,1236694	0,0024474	0,3062797	0,3472382	0,5478882	0,4633674	0,6147039	0,5167383	0,2360811	0,3643554	0,2143853	0,5854015	0,3715845	0,4881276
500	0,2564045	0,7207893	0,2232976	0,0006865	0,3365200	0,3342998	0,6971140	0,5445212	0,6988838	0,6310006	0,1777604	0,4009027	0,1845114	0,6118855	0,3179017	0,5460681
520	0,3040334	0,8205153	0,0990667	0,0049699	0,2588101	0,2344172	0,7316334	0,5766526	0,7453369	0,5540352	0,2685484	0,2654121	0,1822803	0,6184795	0,4398125	0,4661085
540	0,2995489	0,7795713	0,0947318	0,0005492	0,2931928	0,2826367	0,6797544	0,4852348	0,7643455	0,6606115	0,1395639	0,3348369	0,1692164	0,7129217	0,4513664	0,5015581
560	0,2965000	0,8146367	0,1043360	0,0002032	0,2862180	0,2763611	0,7275587	0,5086117	0,8082067	0,6008846	0,1421201	0,4187416	0,1891218	0,6352571	0,3191561	0,5290646
580	0,3482895	0,7798571	0,1301518	0,0602848	0,6084553	0,2508239	0,7268083	0,5217678	0,6109992	0,7365262	0,1431938	0,5439160	0,3022096	0,6013990	0,3383708	0,5489147
600	0,5273989	0,6714244	0,0973394	0,1069265	0,6359749	0,3106804	0,6457187	0,4743099	0,5367800	0,5947630	0,1482542	0,5380175	0,2620404	0,6743974	0,3458242	0,5194584
620	0,7250247	0,7531019	0,0389899	0,1689808	0,6494677	0,3075651	0,6859245	0,4510351	0,5128431	0,5920889	0,1584620	0,5371722	0,3383354	0,7322955	0,3255751	0,5960773
640	0,6015237	0,8321591	0,0497396	0,1725760	0,5281601	0,2831918	0,6405099	0,5794613	0,5347492	0,4796216	0,1608396	0,4490032	0,3718093	0,5236830	0,3874531	0,4587522
660	0,5360674	0,7591773	0,0396658	0,3209032	0,5193664	0,2154736	0,6064516	0,5085791	0,5488979	0,4717571	0,1048634	0,4167110	0,2953024	0,4201884	0,5394220	0,3297102
680	0,6722543	0,7521655	0,0674300	0,1965934	0,4935778	0,1738921	0,5777654	0,4499321	0,5947032	0,4046017	0,0452768	0,3628634	0,3577025	0,3808773	0,4475490	0,3804707
700	0,7724721	0,6962933	0,0491042	0,2136032	0,4413009	0,1409352	0,6046676	0,5430955	0,5895417	0,4359922	0,0752053	0,3930748	0,2808454	0,3588607	0,4619850	0,4231619
720	0,6446892	0,7769852	0,0908230	0,2167900	0,3653099	0,1887095	0,5912461	0,4463028	0,7196895	0,3844299	0,1258313	0,4144270	0,2244855	0,2840578	0,5240484	0,3604922
740	0,5839637	0,7803081	0,0330446	0,2075562	0,4824756	0,1834022	0,5875103	0,4669303	0,5539183	0,3808423	0,0980457	0,4490727	0,2469502	0,3194611	0,5018465	0,4009975
760	0,4655937	0,6108595	0,0380730	0,2102862	0,4358632	0,1129515	0,7270464	0,3691321	0,5547976	0,3970623	0,0773379	0,3639727	0,3236170	0,3163764	0,5373470	0,3735660
780	0,4435319	0,5663654	0,0460042	0,1935284	0,4403462	0,1149682	0,5650226	0,5112772	0,6400864	0,3482183	0,0716727	0,3481925	0,2731045	0,2843923	0,4482393	0,3236770
800	0,4296911	0,7090809	0,0458189	0,2672108	0,5113520	0,0900980	0,6087569	0,3270869	0,6539871	0,3346338	0,0389385	0,4495945	0,3322053	0,3576182	0,4834998	0,3758221
820	0,5483426	0,7012561	0,0588638	0,1609730	0,4704296	0,1670349	0,5394399	0,3455412	0,6083121	0,3750753	0,0853690	0,3664004	0,2062861	0,3134736	0,3899708	0,3411661
840	0,4546575	0,6097965	0,0348430	0,2610530	0,3846934	0,1217406	0,6903680	0,4197174	0,6219502	0,3691954	0,0596058	0,3718885	0,1867585	0,2919851	0,4243338	0,3931681
860	0,5707000	0,6114795	0,0460146	0,2624463	0,5898746	0,0838390	0,5714232	0,3547941	0,6739659	0,2872493	0,0450698	0,4387469	0,2372878	0,3003940	0,4431630	0,4126391
880	0,5073896	0,6614596	0,0315841	0,2592961	0,3764568	0,0681713	0,5359494	0,4852133	0,8147599	0,2932890	0,0930113	0,4795853	0,1916710	0,2820156	0,5818734	0,3114684
900	0,4390130	0,6424604	0,0719002	0,2521829	0,4808604	0,0882660	0,6350833	0,4872854	0,6180286	0,4035487	0,0739045	0,3423823	0,2450657	0,3119730	0,6026683	0,3041339
920	0,5087204	0,6799944	0,0749037	0,2358755	0,4008625	0,1042612	0,5876897	0,4313210	0,6485656	0,3105717	0,1120702	0,3147245	0,3354591	0,2821977	0,4902542	0,3674172
940	0,4367444	0,6512838	0,0422732	0,2293785	0,4512528	0,1415965	0,5460354	0,4877633	0,6737075	0,3751201	0,0833346	0,4057595	0,3097932	0,3319689	0,4795712	0,3794620
960	0,5453448	0,7350469	0,0356016	0,1726786	0,5180929	0,1443516	0,5090784	0,4416180	0,6867989	0,3831388	0,0808916	0,4788647	0,2979853	0,4055719	0,4222222	0,3510424
980	0,5232885	0,6572935	0,0338932	0,1872598	0,4219841	0,1040377	0,5705987	0,4091607	0,8138022	0,3841852	0,0707698	0,3630575	0,2461872	0,3537965	0,4679445	0,3911419
1000	0,4810175	0,7720476	0,0372902	0,1725428	0,4751612	0,1324737	0,5436140	0,4893162	0,6138464	0,4422785	0,0686984	0,3776485	0,2169518	0,3163343	0,5709274	0,3376179
1020	0,4343921	0,6868963	0,0582463	0,1734097	0,5758042	0,1058458	0,6290210	0,4269202	0,6146542	0,4191295	0,1017447	0,4044238	0,1357270	0,3415304	0,4753819	0,3336497
1040	0,4179039	0,6469983	0,0459044	0,2071703	0,5079909	0,1624713	0,7242565	0,4636885	0,5903689	0,4693094	0,0940812	0,3686417	0,2639422	0,4165411	0,4642703	0,3771253
1060	0,4678140	0,7370691	0,0502319	0,1905447	0,5334549	0,1092658	0,6431969	0,5631388	0,5787629	0,3778934	0,0595979	0,3439867	0,2629518	0,3094669	0,5557213	0,2646441
1080	0,5419993	0,5594798	0,0623607	0,1590581	0,5519343	0,1806853	0,6567894	0,5743652	0,5085836	0,3832882	0,0725438	0,4087611	0,2772687	0,4781306	0,4625258	0,3899683
1100	0,5037709	0,6483011	0,0398976	0,2677794	0,5875740	0,1687826	0,5763945	0,5315447	0,7016322	0,4131969	0,0825942	0,3791311	0,2877350	0,3646406	0,4787971	0,4670659

