"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
520	0,5210287	0,8113237	0,4359727	0,5804092	0,0515846	0,2964305	0,0652022	0,7775955	0,2763997	0,0384056	0,5242922	0,3083165	0,3017296	0,6994449	0,4309491	0,0788749
540	0,5930504	0,6743972	0,4629984	0,6838226	0,0335029	0,3073879	0,0764647	0,6233719	0,3302680	0,0410027	0,4772966	0,3297919	0,4386056	0,7540685	0,5185431	0,0751109
560	0,5520851	0,6563245	0,5179314	0,8351246	0,0423112	0,2545807	0,0599415	0,7021882	0,3600162	0,0265719	0,4478942	0,2839850	0,3875031	0,7327766	0,5592780	0,1034684
580	0,5775069	0,6478342	0,4548317	0,7779297	0,0249133	0,4451737	0,0852919	0,5661172	0,2604689	0,0416394	0,5715394	0,3070461	0,4342113	0,7461761	0,5688854	0,1024708
600	0,5476718	0,5436839	0,4672968	0,5080699	0,0277992	0,4491538	0,0277641	0,6197944	0,2277973	0,0312792	0,3946555	0,2556817	0,3585229	0,8055645	0,5244351	0,2399571
620	0,5774717	0,5194815	0,4803871	0,4364231	0,0343454	0,3998895	0,0731031	0,6785175	0,1597828	0,0271846	0,3085988	0,2183839	0,3115254	0,8119434	0,3690841	0,4664084
640	0,7807133	0,4124321	0,4152719	0,3454701	0,0484717	0,5117600	0,0758902	0,6967699	0,1367367	0,0327001	0,2305208	0,1207314	0,1861166	0,8476029	0,2837614	0,5541363
660	0,6437686	0,6491348	0,3851948	0,2580287	0,0437006	0,5595264	0,1073335	0,6627438	0,1434461	0,0396270	0,2505434	0,1346331	0,1363090	0,6095073	0,1570985	0,6109890
680	0,5840058	0,5332527	0,4491122	0,1887840	0,0480873	0,5163935	0,0553408	0,7110229	0,1017481	0,0613415	0,2096411	0,0876706	0,1899899	0,7590238	0,0984931	0,6445155
700	0,6524497	0,6386757	0,6105621	0,1110618	0,0522709	0,5842296	0,0772086	0,7209324	0,1142930	0,0579441	0,1718720	0,0366568	0,1631269	0,6753094	0,0933405	0,6635009
720	0,6611397	0,5363242	0,4881695	0,1248935	0,0300669	0,6328279	0,0483589	0,6547474	0,0884275	0,0398974	0,1037222	0,0546695	0,1242329	0,7320738	0,0654647	0,5982535
740	0,5193983	0,7276140	0,4818933	0,0439066	0,0512934	0,5596969	0,0400749	0,7254176	0,0718581	0,0528604	0,1041211	0,0209646	0,1886602	0,7082933	0,0377515	0,6187484
760	0,5492627	0,6785221	0,4958000	0,0808377	0,0328967	0,6943944	0,0923905	0,6722097	0,0970185	0,0370842	0,0794662	0,0708507	0,1842772	0,6708031	0,0238050	0,6047067
780	0,5323279	0,6292454	0,5155875	0,0313841	0,0285960	0,6996054	0,1239850	0,8711092	0,0731280	0,0623646	0,0787348	0,0280050	0,1384924	0,4993349	0,0257170	0,8312284
800	0,5800910	0,5846329	0,5176215	0,0309643	0,0544974	0,7998555	0,0685918	0,7507282	0,0727187	0,0542884	0,0602051	0,0275928	0,1028547	0,5963719	0,0095225	0,7593470
820	0,5955334	0,6394480	0,6550881	0,0382925	0,0381241	0,8182374	0,0459415	0,7320704	0,0568372	0,0932183	0,0432646	0,0136286	0,1353208	0,6454093	0,0118349	0,7277778
840	0,4989040	0,5562842	0,4447172	0,0417991	0,0282480	0,6734071	0,0737427	0,7716519	0,0595409	0,0371615	0,0928356	0,0197581	0,1803934	0,6832031	0,0028114	0,7277012
860	0,5818976	0,5941141	0,5005597	0,0284267	0,0751168	0,7379153	0,0652681	0,6983970	0,1041702	0,0495103	0,0571848	0,0265533	0,2224719	0,6265434	0,0194341	0,8793478
880	0,6290143	0,5478937	0,4429753	0,0957817	0,1273314	0,6352347	0,0424202	0,6921262	0,0768147	0,0798190	0,0674261	0,0201074	0,1315029	0,6096973	0,0085340	0,6457017
900	0,5112901	0,5502139	0,5438420	0,0565770	0,0664182	0,7662425	0,1107553	0,7181414	0,0815592	0,0288124	0,0645878	0,0148484	0,1349479	0,7221147	0,0008967	0,6316685
920	0,4687153	0,6912086	0,4867506	0,0268813	0,0412686	0,8222347	0,0762263	0,6581622	0,0835665	0,0332780	0,0630378	0,0119762	0,1750317	0,8422900	0,0185566	0,7509272
940	0,5474645	0,6515286	0,5540924	0,0215773	0,0730041	0,7562728	0,0457580	0,7527691	0,0779131	0,0417882	0,0730167	0,0127894	0,2067224	0,8099485	0,0192733	0,5659234
960	0,6346236	0,5290400	0,4637618	0,0154437	0,0299830	0,6836698	0,1154327	0,8177564	0,0952436	0,0387281	0,0559787	0,0121961	0,2662052	0,8043013	0,0186070	0,5674390
980	0,5957558	0,6724641	0,5057767	0,0483389	0,0206503	0,7047763	0,0784593	0,6833699	0,0960040	0,0420995	0,0453488	0,0190893	0,1307776	0,7936918	0,0094105	0,8525609
1000	0,4906628	0,7176148	0,5112140	0,0127353	0,0273458	0,7569345	0,0884907	0,7560113	0,0552420	0,0423051	0,0492501	0,0063266	0,1263686	0,8593632	0,0098943	0,8099849
1020	0,5429075	0,6927144	0,4632349	0,0276273	0,0324385	0,5972576	0,0669164	0,6153138	0,0958114	0,0402094	0,0433234	0,0047157	0,1326149	0,7029345	0,0241857	0,7217443
1040	0,5737364	0,6058489	0,4537797	0,0389639	0,0240068	0,8017213	0,0912723	0,6573926	0,0472375	0,0344993	0,0433581	0,0075906	0,1466921	0,6691558	0,0163575	0,7800739
1060	0,5196462	0,5906657	0,3983738	0,0761772	0,0509140	0,8541928	0,0712578	0,6820927	0,0545867	0,0226267	0,0527301	0,0225485	0,1380531	0,7634633	0,0144637	0,8153961
1080	0,5460340	0,5799990	0,4585284	0,0322204	0,0411657	0,7375842	0,0855888	0,7793721	0,0463448	0,0496253	0,0560704	0,0113209	0,0891811	0,7445539	0,0110039	0,6924112
1100	0,4567503	0,5157306	0,5620298	0,0572713	0,0276762	0,8257518	0,0861988	0,6544497	0,0463597	0,0429734	0,0443941	0,0102222	0,0920848	0,7276377	0,0037101	0,6709226

0	0,6032958	0,7095097	0,4415393	0,0178939	0,0165729	0,7771441	0,1155811	0,6434070	0,0616846	0,0504458	0,0342136	0,0259845	0,1432332	0,7912024	0,0012608	0,7307361
20	0,5202069	0,6129703	0,4457201	0,0496949	0,0146247	0,7594191	0,0410626	0,7896655	0,0758922	0,0610006	0,0668966	0,0885871	0,0454489	0,8421987	0,0002890	0,8199838
40	0,5407769	0,5242393	0,4355067	0,0233786	0,0290065	0,6578465	0,0774388	0,7197354	0,0602282	0,1270077	0,0319245	0,1247081	0,0961829	0,9292720	0,0032569	0,6855035
60	0,5497899	0,6650650	0,4343195	0,0268616	0,0364550	0,6570426	0,0661747	0,7206630	0,0643657	0,1660254	0,0610685	0,2038785	0,0938710	0,7428526	0,0138599	0,6637827
80	0,5440436	0,5960178	0,4568984	0,0238439	0,0278915	0,7205394	0,0654776	0,7706225	0,0691736	0,1745364	0,0556533	0,2640668	0,1045783	0,7818769	0,0276280	0,7419324
100	0,5873067	0,5717505	0,4348340	0,0323283	0,0742399	0,6842359	0,0700015	0,6937499	0,0695945	0,2141560	0,0851014	0,3737724	0,1624421	0,8394951	0,0180077	0,8944532
120	0,5013448	0,5199538	0,4113477	0,0305864	0,0337082	0,6412249	0,0543799	0,8679507	0,0859025	0,2238698	0,0757174	0,3113486	0,1348255	0,7549722	0,0091169	0,7220103
140	0,5057296	0,6641680	0,3643263	0,0222158	0,0283556	0,6297108	0,0594527	0,7094580	0,0462481	0,2145007	0,1208968	0,5248627	0,1301014	0,7626113	0,0085845	0,7758312
160	0,6250492	0,6540707	0,4564250	0,0267020	0,0390040	0,7090510	0,0433038	0,6279337	0,0798024	0,3220846	0,0766207	0,3862397	0,1623875	0,9353297	0,0086385	0,7326020
180	0,5185866	0,5989703	0,4610729	0,0608750	0,0822598	0,8064996	0,0437394	0,5723941	0,0541830	0,2245832	0,0360459	0,4819175	0,1818418	0,7662150	0,0016118	0,7213968
200	0,5998121	0,5459015	0,4094757	0,0214302	0,0351234	0,7850339	0,0470670	0,6218169	0,0579501	0,1859795	0,0366854	0,6270854	0,1161619	0,8756823	0,0066849	0,8391964
220	0,5549752	0,5886871	0,4644364	0,0260820	0,0318527	0,6430463	0,0518964	0,7613880	0,0777708	0,2287187	0,0408340	0,6709947	0,1510422	0,8127622	0,0072930	0,8124982
240	0,5620225	0,5843370	0,4876476	0,0428587	0,0381950	0,6563081	0,0409527	0,7177168	0,0977224	0,1824511	0,0761147	0,5667875	0,1242721	0,7021368	0,0059080	0,7146712
260	0,6478898	0,6732603	0,4041229	0,0282199	0,0225781	0,7556362	0,0327986	0,8627532	0,0628198	0,1366550	0,0502127	0,5750893	0,1230449	0,8313952	0,0046716	0,7003881
280	0,6498243	0,6934223	0,5338611	0,0712156	0,0135914	0,7863029	0,0553670	0,7142473	0,0663912	0,2292623	0,0420180	0,6586007	0,1467733	0,7212151	0,0053119	0,7132403
300	0,4740154	0,6088066	0,4652358	0,0274063	0,0277388	0,7296444	0,0804897	0,6453319	0,0653736	0,2134184	0,0607385	0,5539807	0,1490075	0,6268329	0,0063874	0,6409521
320	0,6689185	0,7279863	0,6493535	0,0328698	0,0362249	0,7191151	0,0971256	0,7417371	0,0930407	0,3042957	0,0693627	0,5465910	0,1183641	0,7183615	0,0007727	0,8942323
340	0,5332950	0,5998965	0,5226360	0,0347378	0,0330927	0,7547732	0,0339278	0,6899409	0,0499832	0,1813605	0,1039564	0,5175842	0,0788400	0,8835012	0,0011246	0,7485636
360	0,5664094	0,7229590	0,4712832	0,0360198	0,0113183	0,7299345	0,0545238	0,6749417	0,0597563	0,2083564	0,0360697	0,4104244	0,0782307	0,7781544	0,0020600	0,9602895
380	0,5386540	0,6854248	0,5200773	0,0231196	0,0283633	0,7587648	0,0390472	0,7491049	0,0708559	0,2230010	0,0329987	0,5057290	0,1107140	0,7216800	0,0022487	0,7451987
400	0,6348108	0,5947781	0,5301108	0,0173732	0,0379220	0,6839595	0,0606891	0,6690287	0,0340535	0,2144972	0,0391802	0,5560630	0,0751614	0,7521995	0,0028078	0,7044473
420	0,5768766	0,6176263	0,4941769	0,0252383	0,0220217	0,6440026	0,0819674	0,6355386	0,0738389	0,2651026	0,0372982	0,5629922	0,0751274	0,8043870	0,0044793	0,8401179
440	0,4305891	0,5807255	0,5603451	0,0302120	0,0289269	0,7041826	0,0693435	0,8306605	0,0270933	0,2060203	0,0532641	0,5471601	0,0712403	0,7235069	0,0227867	0,6879980
460	0,5375522	0,6942776	0,4512831	0,0294313	0,0296523	0,5361937	0,0693739	0,7576221	0,0446628	0,2574904	0,0518489	0,5178124	0,0934712	0,8639427	0,0074385	0,8291519
480	0,5517518	0,5462678	0,4056073	0,0287810	0,0382562	0,6440536	0,0328824	0,6301706	0,0860896	0,2342656	0,0557983	0,6436095	0,1068322	0,6380183	0,0212199	0,7505485
500	0,5520045	0,7095094	0,4744019	0,0345236	0,0590716	0,5901996	0,0673750	0,7820482	0,0622128	0,2880465	0,0712870	0,4515710	0,1078235	0,7726198	0,0126445	0,7353600
520	0,5308103	0,6028966	0,5400081	0,0302504	0,0225503	0,7330093	0,0481921	0,8653680	0,0688707	0,2831312	0,0679195	0,4529037	0,1254366	0,6994600	0,0109981	0,8113260
540	0,4727830	0,6154712	0,4834119	0,0422075	0,0490325	0,6496650	0,0839474	0,7672496	0,0850055	0,2263690	0,0665639	0,5793336	0,1298149	0,7534571	0,0066098	0,7895491
560	0,4260941	0,6103591	0,4916446	0,0235113	0,0203216	0,7809016	0,1318666	0,6598321	0,0624653	0,2050473	0,1229550	0,4763216	0,1253731	0,7710215	0,0107561	0,5759793
580	0,5204895	0,6117475	0,4816440	0,0211961	0,0302367	0,8506843	0,0532011	0,7237984	0,0488146	0,1729921	0,0566522	0,6023552	0,0894003	0,6740037	0,0060552	0,6828362
600	0,5300519	0,5448828	0,4561144	0,0175041	0,0247677	0,7716168	0,0617482	0,6702856	0,0891795	0,1208274	0,0595058	0,3759652	0,0979106	0,8837655	0,0096193	0,6967986
620	0,5365507	0,6798193	0,4259156	0,0212032	0,0279130	0,6632851	0,1251518	0,7555807	0,0878392	0,1110564	0,0776816	0,2932570	0,1729163	0,7598371	0,0002624	0,8507227
640	0,5764698	0,7342478	0,3819621	0,0332671	0,0366157	0,8160274	0,0492745	0,6856942	0,0732999	0,1381502	0,1034473	0,2426128	0,1422886	0,7539551	0,0138036	0,8219795
660	0,5902625	0,6326285	0,4233314	0,0289221	0,0430755	0,8387727	0,0570710	0,8728689	0,0460691	0,0790052	0,0551949	0,1550110	0,1103705	0,7662697	0,0034797	0,7941070
680	0,6204202	0,6269425	0,4561770	0,0316512	0,0505343	0,8112155	0,0633414	0,8348102	0,0473104	0,0750908	0,0341249	0,1231245	0,0779221	0,7548590	0,0308413	0,7561662
700	0,7159298	0,7156426	0,4262058	0,0545944	0,0546124	0,5713757	0,0487303	0,6894307	0,0468371	0,0431811	0,0653259	0,1211538	0,0671584	0,7696793	0,0143662	0,8312192
720	0,4876360	0,5622427	0,4855597	0,0303245	0,0290967	0,6930216	0,0487014	0,6597188	0,0420512	0,0470655	0,0327134	0,0849619	0,1161348	0,8150318	0,0074014	1,0220314
740	0,5820224	0,7438414	0,4589182	0,0571257	0,0138059	0,6107541	0,0452400	0,9861092	0,0826650	0,0213863	0,0413362	0,0255424	0,1218553	0,8270112	0,0081708	0,7838623
760	0,5197704	0,6580022	0,4000260	0,0296325	0,0283920	0,5825992	0,0500315	0,7283549	0,0481282	0,0297020	0,0283168	0,0301622	0,1055678	0,6885700	0,0016949	0,7144806
780	0,5383823	0,6063105	0,4493091	0,0222190	0,0922788	0,5701404	0,0301233	0,8636595	0,0924134	0,0224236	0,0534698	0,0506824	0,1211531	0,7801070	0,0081739	0,6242930
800	0,5860172	0,6105918	0,4367168	0,0927035	0,0292750	0,5768547	0,0753765	0,7033810	0,0948716	0,0369400	0,0403104	0,0215510	0,1292589	0,6723697	0,0197883	0,6273127
820	0,5890594	0,5747303	0,3779716	0,0190506	0,0530865	0,5965713	0,0727258	0,6511245	0,0764404	0,0154333	0,0406520	0,0224527	0,1508419	0,7092330	0,0074170	0,7310337
840	0,5911344	0,6500670	0,5582187	0,0126305	0,0301822	0,7940950	0,0883765	0,8394490	0,0365162	0,0313571	0,0509970	0,0705502	0,0851348	0,7631115	0,0370862	0,6733732
860	0,6261002	0,6799340	0,5893270	0,0358280	0,0563164	0,7881253	0,0734817	0,7797144	0,0537874	0,0919358	0,0585142	0,0112015	0,1678067	0,6978602	0,0132701	0,6659031
880	0,6980169	0,6656529	0,4524049	0,0409777	0,0525579	0,7705152	0,0947042	0,8194693	0,1016833	0,0238495	0,0909863	0,0221097	0,1006459	0,7183119	0,0029544	0,8836132
900	0,6348849	0,8123669	0,5026090	0,0249736	0,0290149	0,7140264	0,0323857	0,8222517	0,0678393	0,0217258	0,0646650	0,0107788	0,1163368	0,7295634	0,0090892	0,6962248
920	0,5504023	0,6223830	0,5837117	0,0239844	0,0444683	0,6820427	0,0386534	0,8073890	0,0318146	0,0339004	0,0727787	0,0124205	0,1236739	0,8512452	0,0039111	0,8852196
940	0,5223093	0,5860232	0,4918045	0,0424295	0,0232287	0,6673553	0,0291596	0,8034382	0,0540717	0,0241487	0,0613077	0,0227730	0,1563264	0,8501484	0,0006367	0,7155738
960	0,5426392	0,6482694	0,3315098	0,0217201	0,0380224	0,6084454	0,0542574	0,7253058	0,0586158	0,0330786	0,0645922	0,0126782	0,1289302	0,6898625	0,0024663	0,7562465
980	0,5517061	0,6433476	0,4606642	0,0156655	0,0232647	0,7895135	0,0286172	0,7289017	0,0684421	0,0385527	0,0908496	0,0083543	0,1126568	0,7436629	0,0046654	0,7110295
1000	0,5259554	0,6459711	0,5611207	0,0282949	0,0140869	0,8393350	0,0670344	0,8088911	0,0614730	0,0487423	0,0822777	0,0155615	0,0863963	0,6758197	0,0066876	0,6293490
1020	0,6033597	0,6075478	0,4197690	0,0147471	0,0153146	0,6533753	0,0367240	0,6749180	0,0458304	0,0423646	0,0475515	0,0247820	0,1105261	0,8144971	0,0079398	0,6685527
1040	0,6162343	0,6186219	0,4514696	0,0224650	0,0233111	0,7401358	0,0250765	0,5865577	0,0468581	0,0383164	0,0910034	0,0100025	0,1209970	0,8224276	0,0237261	0,5113375
1060	0,5738189	0,5360642	0,3894759	0,0207180	0,0442804	0,7672597	0,0644632	0,8168544	0,0738826	0,0281011	0,0654760	0,0138415	0,0787072	0,8114349	0,0045422	0,6335380
1080	0,7234009	0,6679616	0,4137550	0,0357502	0,0223151	0,7384962	0,0911228	0,8029692	0,0464335	0,0575277	0,0581759	0,0375058	0,1445077	0,7271115	0,0100479	0,7280421
1100	0,4882417	0,5541733	0,4242590	0,0425875	0,0513374	0,6833400	0,0724870	0,7171442	0,0567825	0,0328712	0,0624031	0,0208652	0,1131727	0,8464201	0,0128516	0,6658052

0	0,6063441	0,6871090	0,5000561	0,0289084	0,0355763	0,7458133	0,0811339	0,6759459	0,0437335	0,0670948	0,0290719	0,0071907	0,1104815	0,7351826	0,0017246	0,7848293
20	0,6828950	0,6040088	0,4529598	0,0270159	0,0254742	0,8448553	0,0560747	0,6323777	0,0429185	0,0844524	0,0417171	0,0413770	0,1224661	0,8207896	0,0203428	0,7253113
40	0,5559619	0,7306434	0,5532587	0,0086280	0,0285899	0,7762640	0,0547986	0,5859971	0,0440270	0,0556297	0,0612953	0,0534600	0,2509384	0,7568634	0,0047299	0,8197462
60	0,6249622	0,6273143	0,4729727	0,0233750	0,0555910	0,6658477	0,0963429	0,3725588	0,0374668	0,0316779	0,0152665	0,0327511	0,3066029	0,7642369	0,0054578	0,7709021
80	0,5720985	0,6899159	0,4394867	0,0261893	0,0430556	0,8447277	0,1086663	0,2515205	0,0356219	0,0267920	0,0488133	0,0361927	0,2847215	0,6331990	0,0095151	0,8115019
100	0,4786198	0,6158334	0,3538248	0,0374385	0,0391628	0,7131168	0,1142797	0,1370789	0,0373131	0,0373567	0,0815198	0,0412081	0,4032465	0,8477769	0,0308449	0,8100656
120	0,6230252	0,6688587	0,3945550	0,0221291	0,0543574	0,6976278	0,1227910	0,0813677	0,0566737	0,0248572	0,0467317	0,0171416	0,5134102	0,7594523	0,0107483	0,7052880
140	0,6072988	0,5836986	0,5423717	0,0296859	0,0347489	0,8041880	0,1382622	0,0651454	0,0594074	0,0160085	0,0719485	0,0225263	0,5400202	0,7651348	0,0104627	0,8722082
160	0,5134113	0,5955467	0,3757152	0,0223208	0,0415006	0,7151772	0,0967077	0,0352595	0,0561989	0,0665402	0,0351243	0,0354516	0,5075725	0,6854047	0,0182473	0,7651262
180	0,5040494	0,7245437	0,4221914	0,0227648	0,0274036	0,6305153	0,1824871	0,0445834	0,0400942	0,0544548	0,0221276	0,0067330	0,4715881	0,7145298	0,0103030	0,6143091
200	0,5340201	0,7946806	0,5205657	0,0417058	0,0236050	0,6505589	0,1018823	0,1166210	0,0741537	0,0362596	0,0474947	0,0214929	0,6024553	0,7284707	0,0034306	0,7730050
220	0,5434985	0,7902694	0,4959527	0,0562783	0,0276451	0,7625614	0,2486838	0,0133062	0,0523164	0,0651667	0,0556402	0,0202798	0,5314976	0,8543903	0,0180228	0,7259007
240	0,6258081	0,5886257	0,4302707	0,0285026	0,0350840	0,7626813	0,1104698	0,0291979	0,0457354	0,0649030	0,0488890	0,0176231	0,6701892	0,7284334	0,0029323	0,8719848
260	0,5406170	0,6318256	0,5037524	0,0163253	0,0287580	0,6633594	0,1268331	0,0121934	0,0458393	0,0580027	0,0477533	0,0351441	0,6104323	0,8057978	0,0043790	0,8477645
280	0,5403630	0,5615764	0,4608885	0,0341136	0,0484189	0,8249905	0,1414912	0,0146866	0,0371152	0,0462165	0,0440113	0,0527954	0,5697745	0,8434737	0,0054853	0,8246358
300	0,6542852	0,5210975	0,5529647	0,0322385	0,0417468	0,7846803	0,1494085	0,0066064	0,0366492	0,0383806	0,0464282	0,0278559	0,4478410	0,8790024	0,0028918	0,7144390
320	0,7131512	0,5623601	0,5697213	0,0577933	0,0312646	0,7679654	0,1484841	0,0158724	0,0457503	0,0273807	0,0345016	0,0168857	0,4618773	0,8231274	0,0038999	0,7419827
340	0,6099347	0,7328048	0,4706586	0,0559261	0,0768158	0,7330318	0,1941444	0,0241326	0,0610912	0,1070374	0,0562988	0,0282565	0,4995046	1,0135391	0,0054488	0,7683537
360	0,5837503	0,6824249	0,5177137	0,0296797	0,0394611	0,6800786	0,1231949	0,0125680	0,0289232	0,0376826	0,0466433	0,0322417	0,4962777	0,8346197	0,0168343	0,7237443
380	0,5787830	0,6170323	0,6502949	0,0327232	0,0439523	0,6947541	0,1357057	0,0089123	0,0870703	0,0555451	0,0489938	0,0228447	0,5656838	0,9106948	0,0144310	0,6545745
400	0,5454404	0,6158977	0,3984500	0,0441804	0,0171448	0,7609600	0,1591124	0,0126098	0,0487739	0,0457788	0,0424699	0,0102842	0,6178748	0,7527559	0,0059299	0,8373928
420	0,5183158	0,6814933	0,4171249	0,0607590	0,0581285	0,6476254	0,1099104	0,0216842	0,0547647	0,0502970	0,0565321	0,0368584	0,6112112	0,7720070	0,0054081	0,7404057
440	0,5137112	0,7238720	0,4065853	0,0367076	0,0480304	0,8138854	0,0906898	0,0142895	0,0470080	0,0505902	0,0597555	0,0159434	0,5744415	0,7751402	0,0160824	0,8157721
460	0,6230397	0,7398276	0,4205636	0,0371730	0,0370589	0,7214829	0,1171142	0,0307372	0,0723305	0,0424799	0,0477023	0,0317847	0,5608622	0,6557580	0,0008048	0,7790745
480	0,4644688	0,5247576	0,4662533	0,0410784	0,0407766	0,8503167	0,1221688	0,0351774	0,0765985	0,0324799	0,0372491	0,0285221	0,6367650	0,8144491	0,0007221	0,7859908
500	0,5722392	0,6831578	0,3866797	0,0647558	0,0283061	0,7523829	0,1069588	0,0339725	0,0751300	0,0813101	0,0413786	0,0257030	0,6042777	0,8158393	0,0028123	0,6973226
520	0,5655044	0,6959628	0,4446469	0,0133037	0,0435891	0,7461981	0,0807072	0,0353806	0,0855955	0,0569564	0,0386904	0,0288829	0,5709260	0,7898023	0,0015910	0,9050506
540	0,6288154	0,7483304	0,4537974	0,0266097	0,0351481	0,6803949	0,1193374	0,0555795	0,0843330	0,0705424	0,0315128	0,0170898	0,4803094	0,7822164	0,0021985	0,7321078
560	0,5230836	0,6048970	0,4083055	0,0600380	0,0303719	0,6809317	0,1290653	0,0340859	0,0791819	0,0515407	0,0401814	0,0380023	0,5118264	0,7797402	0,0029086	0,9600440
580	0,5507728	0,6202739	0,4628874	0,0233918	0,0165457	0,8300385	0,1144195	0,0859544	0,0792577	0,0365518	0,0613416	0,0222925	0,4559661	0,6854316	0,0046598	0,7517132
600	0,6540114	0,6894479	0,5111212	0,0497910	0,0121965	0,8368152	0,0878100	0,2982489	0,0583394	0,0688896	0,0479908	0,0283835	0,4119774	0,7539319	0,0002343	0,7941464
620	0,6074289	0,8562395	0,4887089	0,0424600	0,0162862	0,7413140	0,1028885	0,3969063	0,0613798	0,0344561	0,0393584	0,0174445	0,3406837	0,7725715	0,0087858	0,7763987
640	0,5292334	0,7900864	0,5054022	0,0462439	0,0222943	0,7719691	0,1114004	0,5627337	0,0924702	0,0440425	0,0289177	0,0171079	0,3334267	0,7900360	0,0032689	0,6408156
660	0,5831030	0,6937762	0,4819612	0,0597279	0,0385770	0,8806837	0,0917889	0,5779061	0,0489954	0,0451445	0,0430317	0,0127941	0,2775299	0,7414262	0,0027087	0,7536379
680	0,7579822	0,6487547	0,5111274	0,0337963	0,0255093	0,7080276	0,0402663	0,6666515	0,0715938	0,0548247	0,0756091	0,0060911	0,2001793	0,5956076	0,0024022	0,6813140
700	0,5525598	0,5741518	0,4215752	0,0373762	0,0348588	0,7967684	0,0543693	0,6393504	0,0444371	0,0392793	0,0964083	0,0091008	0,2039561	0,8216428	0,0168142	0,8268739
720	0,4802356	0,6095191	0,4811277	0,0389704	0,0643977	0,7776907	0,0424261	0,7613945	0,0710055	0,0356364	0,0410432	0,0439145	0,1940332	0,7581977	0,0041417	0,6490321
740	0,4622973	0,5756049	0,4009261	0,0344105	0,0765326	0,7545085	0,0585524	0,8240099	0,0649041	0,0620792	0,0889259	0,0086576	0,1310460	0,7310743	0,0030184	0,9094104
760	0,5316184	0,5935885	0,5502206	0,0395489	0,0427183	0,8138205	0,0642013	0,7011586	0,0799276	0,0489155	0,0814823	0,0162116	0,1664811	0,6325179	0,0107364	0,7928817
780	0,5397167	0,5581479	0,4297986	0,0484661	0,0353240	0,6466149	0,0613806	0,6889363	0,0613069	0,0443298	0,0752715	0,0160001	0,0973527	0,6835824	0,0064684	0,8135400
800	0,4914236	0,6772900	0,4154633	0,0386800	0,0220582	0,6354367	0,0820518	0,6685233	0,0829901	0,0272279	0,0484806	0,0243718	0,1733177	0,7358559	0,0194312	0,7567411
820	0,5863972	0,6014468	0,4272371	0,0307249	0,0488058	0,7145762	0,0379601	0,6702713	0,0943595	0,0329717	0,0349232	0,0226081	0,1465559	0,5927616	0,0114276	0,6344604
840	0,5584287	0,7164634	0,4912030	0,0410923	0,0309971	0,7548567	0,0510008	0,6413694	0,1050338	0,0409832	0,0380250	0,0170554	0,1942676	0,7003250	0,0066694	0,6932564
860	0,4675391	0,6100701	0,5453290	0,0286813	0,0443426	0,5984856	0,0609212	0,6589674	0,0855707	0,0547100	0,0432754	0,0108160	0,1338248	0,7433083	0,0113121	0,6891289
880	0,5571971	0,5008944	0,3767228	0,0225253	0,0315854	0,6113708	0,0430994	0,6944366	0,1222086	0,0398061	0,0291927	0,0211507	0,1440066	0,7750258	0,0094042	0,7560408
900	0,5337233	0,5336244	0,5109308	0,0576683	0,0168219	0,6964624	0,0239011	0,6744981	0,0826338	0,0412118	0,0683397	0,0225917	0,0946546	0,7875092	0,0020338	0,7008013
920	0,7732455	0,6855160	0,5336406	0,0273790	0,0466700	0,6850384	0,0840341	0,8906063	0,0569479	0,0558169	0,0421172	0,0300894	0,1706878	0,8152485	0,0024386	0,6025011
940	0,6751546	0,5960739	0,4723098	0,0352835	0,0214260	0,7115109	0,0533948	0,8799361	0,0568199	0,0410297	0,0452219	0,0391866	0,1705450	0,7748896	0,0063787	0,8748783
960	0,6439702	0,6951878	0,5011850	0,0168526	0,0485908	0,5757053	0,0827302	0,7721144	0,1028030	0,0363729	0,0569593	0,0122986	0,1609289	0,8415587	0,0083641	0,7809015
980	0,7715490	0,6111989	0,3960411	0,0468796	0,0481261	0,6249646	0,0828544	0,8110518	0,0538340	0,0652445	0,0694324	0,0254055	0,1224489	0,7925671	0,0109753	0,8387727
1000	0,6725221	0,6331598	0,4463209	0,0324014	0,0383171	0,7032223	0,0535143	0,8599666	0,0447303	0,0341958	0,0787220	0,0163449	0,1364498	0,8034050	0,0096270	0,6771572
1020	0,5495114	0,5506842	0,3677630	0,0410420	0,0297374	0,6655741	0,0483207	0,7521598	0,0335260	0,0413112	0,0500468	0,0123858	0,0788123	0,8283482	0,0046940	0,7621651
1040	0,6355825	0,5895839	0,4638622	0,0832295	0,0523511	0,7049976	0,0659631	0,8008405	0,0526570	0,0195327	0,0648911	0,0103362	0,1081890	0,8492729	0,0079878	0,7631941
1060	0,5928263	0,7697081	0,4888479	0,0330623	0,0229477	0,6777999	0,0581202	0,8259962	0,0464993	0,0130655	0,0394874	0,0125875	0,0872089	0,8787949	0,0038444	0,8383258
1080	0,5432740	0,7482406	0,4006006	0,0253274	0,0458070	0,7864252	0,0497057	0,7628516	0,0408595	0,0543064	0,0659769	0,0116578	0,0720317	0,7465650	0,0037930	0,7464623
