"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
560	0,0010799	0,6825977	0,5511283	0,2184078	0,1747411	0,3355616	0,0166671	0,0356012	0,3406006	0,5434718	0,3884775	0,8990694	0,0211957	0,0138680	0,6011989	0,9166479
580	0,2422020	0,8006263	0,5452855	0,3247220	0,1324946	0,3409630	0,0165270	0,0355959	0,3538598	0,5403343	0,3827617	0,8941712	0,0211539	0,0132995	0,5218560	0,9152513
600	0,2871626	0,8747650	0,5233558	0,3791132	0,1005065	0,3635570	0,0160275	0,0355801	0,3426859	0,5281648	0,3581263	0,8698055	0,0209219	0,0107430	0,4552994	0,9064930
620	0,2690720	0,9213347	0,4954717	0,4008187	0,0760873	0,3965576	0,0154337	0,0355648	0,3141304	0,5112446	0,3204130	0,8227814	0,0205652	0,0075314	0,3940386	0,8857412
640	0,2460358	0,9505870	0,4717604	0,4053154	0,0574307	0,4296591	0,0149378	0,0355541	0,2783457	0,4944524	0,2796761	0,7565009	0,0201923	0,0048541	0,3369914	0,8484257
660	0,2318708	0,9689616	0,4557875	0,4020150	0,0432194	0,4570398	0,0145848	0,0355475	0,2421954	0,4802206	0,2425365	0,6785605	0,0198638	0,0029992	0,2840143	0,7904415
680	0,2252961	0,9805035	0,4467881	0,3959609	0,0324407	0,4770063	0,0143546	0,0355438	0,2093322	0,4691814	0,2118858	0,5990493	0,0195980	0,0018244	0,2352884	0,7107987
700	0,2228842	0,9877534	0,4424629	0,3896002	0,0243003	0,4901131	0,0142128	0,0355417	0,1813124	0,4610793	0,1881930	0,5271718	0,0193919	0,0011120	0,1913532	0,6144715
720	0,2222649	0,9923074	0,4406512	0,3839683	0,0181751	0,4977756	0,0141287	0,0355406	0,1584639	0,4553491	0,1707051	0,4683894	0,0192354	0,0006884	0,1528891	0,5119663
740	0,2222472	0,9951680	0,4399324	0,3793856	0,0135795	0,5015266	0,0140803	0,0355400	0,1404487	0,4514005	0,1582293	0,4239838	0,0191178	0,0004388	0,1203675	0,4148598
760	0,2223543	0,9969648	0,4395880	0,3758402	0,0101392	0,5026937	0,0140530	0,0355397	0,1266166	0,4487307	0,1495564	0,3924188	0,0190299	0,0002923	0,0938286	0,3312189
780	0,2224426	0,9980935	0,4393447	0,3731878	0,0075680	0,5023019	0,0140380	0,0355396	0,1162226	0,4469510	0,1436472	0,3709882	0,0189642	0,0002063	0,0728726	0,2641973
800	0,2224914	0,9988024	0,4391368	0,3712504	0,0056485	0,5010809	0,0140298	0,0355395	0,1085493	0,4457775	0,1396842	0,3569325	0,0189153	0,0001559	0,0567957	0,2132410
820	0,2225127	0,9992478	0,4389654	0,3698605	0,0042166	0,4995143	0,0140254	0,0355395	0,1029673	0,4450104	0,1370599	0,3479511	0,0188788	0,0001263	0,0447604	0,1759267
840	0,2225201	0,9995275	0,4388375	0,3688770	0,0031492	0,4978997	0,0140230	0,0355394	0,0989566	0,4445122	0,1353398	0,3423249	0,0188516	0,0001090	0,0359332	0,1493249
860	0,2225218	0,9997032	0,4387511	0,3681889	0,0023538	0,4964022	0,0140218	0,0355394	0,0961050	0,4441904	0,1342217	0,3388533	0,0188314	0,0000988	0,0295682	0,1307223
880	0,2225216	0,9998136	0,4386971	0,3677118	0,0017611	0,4950994	0,0140212	0,0355394	0,0940953	0,4439836	0,1334998	0,3367359	0,0188163	0,0000928	0,0250430	0,1178943
900	0,2225212	0,9998829	0,4386654	0,3673835	0,0013197	0,4940144	0,0140208	0,0355394	0,0926899	0,4438510	0,1330363	0,3354558	0,0188050	0,0000893	0,0218635	0,1091388
920	0,2225209	0,9999264	0,4386471	0,3671590	0,0009909	0,4931394	0,0140207	0,0355394	0,0917135	0,4437663	0,1327401	0,3346869	0,0187966	0,0000872	0,0196515	0,1032084
940	0,2225207	0,9999538	0,4386366	0,3670064	0,0007461	0,4924511	0,0140206	0,0355394	0,0910389	0,4437124	0,1325516	0,3342272	0,0187904	0,0000860	0,0181254	0,0992142
960	0,2225206	0,9999710	0,4386303	0,3669031	0,0005637	0,4919202	0,0140205	0,0355394	0,0905753	0,4436781	0,1324319	0,3339534	0,0187857	0,0000853	0,0170799	0,0965356
980	0,2225206	0,9999818	0,4386264	0,3668335	0,0004279	0,4915174	0,0140205	0,0355394	0,0902579	0,4436563	0,1323562	0,3337906	0,0187823	0,0000849	0,0163680	0,0947450
1000	0,2225206	0,9999885	0,4386238	0,3667867	0,0003268	0,4912158	0,0140205	0,0355394	0,0900416	0,4436425	0,1323084	0,3336940	0,0187797	0,0000846	0,0158857	0,0935510
1020	0,2225206	0,9999928	0,4386222	0,3667554	0,0002515	0,4909926	0,0140205	0,0355394	0,0898945	0,4436338	0,1322782	0,3336366	0,0187777	0,0000845	0,0155604	0,0927563
1040	0,2225206	0,9999955	0,4386211	0,3667345	0,0001955	0,4908291	0,0140205	0,0355394	0,0897949	0,4436282	0,1322592	0,3336025	0,0187763	0,0000844	0,0153419	0,0922282
1060	0,2225206	0,9999972	0,4386204	0,3667207	0,0001537	0,4907103	0,0140205	0,0355394	0,0897275	0,4436247	0,1322473	0,3335822	0,0187752	0,0000844	0,0151955	0,0918775
1080	0,2225206	0,9999982	0,4386199	0,3667114	0,0001227	0,4906247	0,0140205	0,0355394	0,0896821	0,4436225	0,1322398	0,3335701	0,0187744	0,0000843	0,0150978	0,0916449
1100	0,2225206	0,9999989	0,4386197	0,3667053	0,0000995	0,4905634	0,0140205	0,0355394	0,0896515	0,4436211	0,1322351	0,3335629	0,0187738	0,0000843	0,0150326	0,0914907

0	0,2225206	1,0000000	0,4386192	0,3666935	0,0000393	0,4904181	0,0140205	0,0355394	0,0895915	0,4436188	0,1322273	0,3335521	0,0187737	0,0000843	0,0149094	0,0912021
20	0,0691565	1,0000000	0,4386192	0,3666935	0,0000349	0,4904178	0,1819932	0,0355394	0,0895906	0,2599224	0,1322272	0,3134530	0,0187733	0,0471077	0,0149074	0,0911974
40	0,0217832	1,0000000	0,4386192	0,3666935	0,0000317	0,4904176	0,2637854	0,0355394	0,0895900	0,1597819	0,1322272	0,3026112	0,0187730	0,0744982	0,0149061	0,0911943
60	0,0071811	1,0000000	0,4386192	0,3666935	0,0000293	0,4904175	0,3036131	0,0355394	0,0895895	0,1051911	0,1322272	0,2967629	0,0187728	0,0904527	0,0149052	0,0911922
80	0,0026947	1,0000000	0,4386192	0,3666935	0,0000275	0,4904174	0,3230067	0,0355394	0,0895892	0,0754314	0,1322272	0,2936083	0,0187726	0,0997460	0,0149045	0,0911908
100	0,0013222	1,0000000	0,4386192	0,3666935	0,0000261	0,4904173	0,3324502	0,0355394	0,0895890	0,0592081	0,1322272	0,2919066	0,0187725	0,1051593	0,0149041	0,0911899
120	0,0009045	1,0000000	0,4386192	0,3666935	0,0000251	0,4904173	0,3370485	0,0355394	0,0895888	0,0503642	0,1322272	0,2909887	0,0187724	0,1083124	0,0149037	0,0911893
140	0,0007784	1,0000000	0,4386192	0,3666935	0,0000244	0,4904172	0,3392877	0,0355394	0,0895887	0,0455429	0,1322272	0,2904935	0,0187723	0,1101490	0,0149035	0,0911889
160	0,0007406	1,0000000	0,4386192	0,3666935	0,0000238	0,4904172	0,3403780	0,0355394	0,0895886	0,0429147	0,1322272	0,2902264	0,0187723	0,1112189	0,0149034	0,0911887
180	0,0007295	1,0000000	0,4386192	0,3666935	0,0000234	0,4904172	0,3409089	0,0355394	0,0895885	0,0414819	0,1322272	0,2900824	0,0187722	0,1118420	0,0149032	0,0911885
200	0,0007263	1,0000000	0,4386192	0,3666935	0,0000231	0,4904172	0,3411674	0,0355394	0,0895885	0,0407009	0,1322272	0,2900047	0,0187722	0,1122050	0,0149032	0,0911884
220	0,0007255	1,0000000	0,4386192	0,3666935	0,0000229	0,4904172	0,3412933	0,0355394	0,0895885	0,0402751	0,1322272	0,2899627	0,0187722	0,1124164	0,0149031	0,0911883
240	0,0007252	1,0000000	0,4386192	0,3666935	0,0000227	0,4904172	0,3413546	0,0355394	0,0895884	0,0400430	0,1322272	0,2899401	0,0187722	0,1125396	0,0149030	0,0911883
260	0,0007252	1,0000000	0,4386192	0,3666935	0,0000226	0,4904172	0,3413845	0,0355394	0,0895884	0,0399164	0,1322272	0,2899279	0,0187721	0,1126113	0,0149030	0,0911882
280	0,0007252	1,0000000	0,4386192	0,3666935	0,0000225	0,4904172	0,3413990	0,0355394	0,0895884	0,0398475	0,1322272	0,2899213	0,0187721	0,1126531	0,0149030	0,0911882
300	0,0007252	1,0000000	0,4386192	0,3666935	0,0000224	0,4904172	0,3414061	0,0355394	0,0895884	0,0398098	0,1322272	0,2899178	0,0187721	0,1126774	0,0149030	0,0911882
320	0,0007252	1,0000000	0,4386192	0,3666935	0,0000223	0,4904172	0,3414095	0,0355394	0,0895884	0,0397893	0,1322272	0,2899159	0,0187721	0,1126916	0,0149030	0,0911882
340	0,0007252	1,0000000	0,4386192	0,3666935	0,0000223	0,4904172	0,3414112	0,0355394	0,0895884	0,0397782	0,1322272	0,2899149	0,0187721	0,1126999	0,0149030	0,0911882
360	0,0007252	1,0000000	0,4386192	0,3666935	0,0000223	0,4904172	0,3414120	0,0355394	0,0895884	0,0397721	0,1322272	0,2899143	0,0187721	0,1127047	0,0149029	0,0911882
380	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414124	0,0355394	0,0895884	0,0397688	0,1322272	0,2899140	0,0187721	0,1127075	0,0149029	0,0911882
400	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414126	0,0355394	0,0895884	0,0397669	0,1322272	0,2899138	0,0187721	0,1127091	0,0149029	0,0911882
420	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414127	0,0355394	0,0895884	0,0397660	0,1322272	0,2899137	0,0187721	0,1127101	0,0149029	0,0911882
440	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414127	0,0355394	0,0895884	0,0397654	0,1322272	0,2899137	0,0187721	0,1127106	0,0149029	0,0911882
460	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414128	0,0355394	0,0895884	0,0397651	0,1322272	0,2899137	0,0187721	0,1127110	0,0149029	0,0911882
480	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414128	0,0355394	0,0895884	0,0397650	0,1322272	0,2899137	0,0187721	0,1127111	0,0149029	0,0911882
500	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414128	0,0355394	0,0895884	0,0397649	0,1322272	0,2899137	0,0187721	0,1127112	0,0149029	0,0911882
520	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414128	0,0355394	0,0895884	0,0397648	0,1322272	0,2899136	0,0187721	0,1127113	0,0149029	0,0911882
540	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414128	0,0355394	0,0895884	0,0397648	0,1322272	0,2899136	0,0187721	0,1127113	0,0149029	0,0911882
560	0,0007252	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414128	0,0355394	0,0895884	0,0397648	0,1322272	0,2899136	0,0187721	0,1127114	0,0149029	0,0911882
580	0,2282797	1,0000000	0,4386192	0,3666935	0,0000247	0,4904172	0,1734401	0,0355394	0,0895884	0,2234612	0,1322272	0,3100127	0,0187721	0,0656880	0,0149029	0,0911882
600	0,2765030	1,0000000	0,4386192	0,3666935	0,0000266	0,4904172	0,0916479	0,0355394	0,0895884	0,3236017	0,1322272	0,3208545	0,0187721	0,0382975	0,0149029	0,0911882
620	0,2641867	1,0000000	0,4386192	0,3666935	0,0000280	0,4904172	0,0518202	0,0355394	0,0895884	0,3781925	0,1322272	0,3267027	0,0187721	0,0223430	0,0149030	0,0911882
640	0,2444836	1,0000000	0,4386192	0,3666935	0,0000290	0,4904172	0,0324266	0,0355394	0,0895884	0,4079522	0,1322272	0,3298574	0,0187721	0,0130496	0,0149030	0,0911882
660	0,2316531	1,0000000	0,4386192	0,3666935	0,0000298	0,4904172	0,0229831	0,0355394	0,0895884	0,4241754	0,1322272	0,3315591	0,0187721	0,0076364	0,0149031	0,0911882
680	0,2254488	1,0000000	0,4386192	0,3666935	0,0000304	0,4904172	0,0183847	0,0355394	0,0895885	0,4330194	0,1322272	0,3324770	0,0187721	0,0044833	0,0149031	0,0911882
700	0,2230575	1,0000000	0,4386192	0,3666935	0,0000308	0,4904172	0,0161456	0,0355394	0,0895885	0,4378406	0,1322272	0,3329721	0,0187721	0,0026466	0,0149031	0,0911882
720	0,2223762	1,0000000	0,4386192	0,3666935	0,0000311	0,4904172	0,0150553	0,0355394	0,0895885	0,4404689	0,1322272	0,3332392	0,0187721	0,0015768	0,0149032	0,0911882
740	0,2223028	1,0000000	0,4386192	0,3666935	0,0000313	0,4904172	0,0145244	0,0355394	0,0895885	0,4419016	0,1322272	0,3333833	0,0187721	0,0009537	0,0149032	0,0911882
760	0,2223771	1,0000000	0,4386192	0,3666935	0,0000315	0,4904172	0,0142658	0,0355394	0,0895886	0,4426827	0,1322272	0,3334610	0,0187721	0,0005907	0,0149032	0,0911882
780	0,2224498	1,0000000	0,4386192	0,3666935	0,0000316	0,4904172	0,0141400	0,0355394	0,0895886	0,4431085	0,1322272	0,3335029	0,0187721	0,0003793	0,0149032	0,0911882
800	0,2224926	1,0000000	0,4386192	0,3666935	0,0000317	0,4904172	0,0140787	0,0355394	0,0895886	0,4433406	0,1322272	0,3335255	0,0187721	0,0002561	0,0149033	0,0911882
820	0,2225123	1,0000000	0,4386192	0,3666935	0,0000318	0,4904172	0,0140488	0,0355394	0,0895886	0,4434671	0,1322272	0,3335377	0,0187721	0,0001844	0,0149033	0,0911882
840	0,2225194	1,0000000	0,4386192	0,3666935	0,0000319	0,4904172	0,0140343	0,0355394	0,0895886	0,4435361	0,1322272	0,3335443	0,0187721	0,0001426	0,0149033	0,0911882
860	0,2225213	1,0000000	0,4386192	0,3666935	0,0000319	0,4904172	0,0140272	0,0355394	0,0895886	0,4435737	0,1322272	0,3335478	0,0187721	0,0001182	0,0149033	0,0911882
880	0,2225214	1,0000000	0,4386192	0,3666935	0,0000319	0,4904172	0,0140238	0,0355394	0,0895886	0,4435942	0,1322272	0,3335498	0,0187721	0,0001041	0,0149033	0,0911882
900	0,2225210	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140221	0,0355394	0,0895886	0,4436054	0,1322272	0,3335508	0,0187721	0,0000958	0,0149033	0,0911882
920	0,2225208	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140213	0,0355394	0,0895886	0,4436115	0,1322272	0,3335513	0,0187721	0,0000910	0,0149033	0,0911882
940	0,2225207	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140209	0,0355394	0,0895886	0,4436148	0,1322272	0,3335516	0,0187721	0,0000882	0,0149033	0,0911882
960	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140207	0,0355394	0,0895886	0,4436166	0,1322272	0,3335518	0,0187721	0,0000866	0,0149033	0,0911882
980	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140206	0,0355394	0,0895886	0,4436176	0,1322272	0,3335519	0,0187721	0,0000856	0,0149033	0,0911882
1000	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140205	0,0355394	0,0895886	0,4436181	0,1322272	0,3335519	0,0187721	0,0000851	0,0149033	0,0911882
1020	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140205	0,0355394	0,0895886	0,4436184	0,1322272	0,3335520	0,0187721	0,0000847	0,0149033	0,0911882
1040	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140205	0,0355394	0,0895886	0,4436186	0,1322272	0,3335520	0,0187721	0,0000845	0,0149033	0,0911882
1060	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140205	0,0355394	0,0895886	0,4436187	0,1322272	0,3335520	0,0187721	0,0000844	0,0149033	0,0911882
1080	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140205	0,0355394	0,0895886	0,4436187	0,1322272	0,3335520	0,0187721	0,0000844	0,0149033	0,0911882
1100	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140205	0,0355394	0,0895886	0,4436188	0,1322272	0,3335520	0,0187721	0,0000843	0,0149033	0,0911882

0	0,2225206	1,0000000	0,4386192	0,3666935	0,0000393	0,4904181	0,0140205	0,0355394	0,0895915	0,4436188	0,1322273	0,3335521	0,0187737	0,0000843	0,0149094	0,0912021
20	0,2225206	1,0000000	0,4386192	0,3666935	0,0646568	0,3965230	0,0252149	0,0355394	0,0902989	0,3480097	0,1825170	0,2966935	0,0651918	0,1958845	0,0169849	0,0643083
40	0,2225206	1,0000000	0,4386192	0,3666935	0,1128213	0,3489843	0,0306764	0,0355395	0,0967280	0,2959024	0,2141193	0,2919106	0,0997804	0,3099370	0,0363336	0,0936494
60	0,2225206	1,0000000	0,4386192	0,3666935	0,1489083	0,3249156	0,0333883	0,0355398	0,1122747	0,2675708	0,2387896	0,3340381	0,1255653	0,3764172	0,0769089	0,2059299
80	0,2225206	1,0000000	0,4386192	0,3666935	0,1762368	0,3127297	0,0348249	0,0355408	0,1348731	0,2523033	0,2630660	0,4081404	0,1448310	0,4154812	0,1250873	0,3394050
100	0,2225206	1,0000000	0,4386192	0,3666935	0,1972275	0,3065601	0,0356954	0,0355428	0,1605110	0,2442566	0,2887015	0,4860270	0,1593100	0,4393763	0,1700690	0,4547683
120	0,2225206	1,0000000	0,4386192	0,3666935	0,2135897	0,3034364	0,0363208	0,0355457	0,1858942	0,2402100	0,3149020	0,5522299	0,1703013	0,4556728	0,2076484	0,5440165
140	0,2225206	1,0000000	0,4386192	0,3666935	0,2265140	0,3018549	0,0368334	0,0355493	0,2090860	0,2383676	0,3402357	0,6031819	0,1787564	0,4688221	0,2373334	0,6099518
160	0,2225206	1,0000000	0,4386192	0,3666935	0,2368343	0,3010542	0,0372813	0,0355532	0,2292507	0,2377197	0,3635571	0,6405641	0,1853574	0,4810806	0,2600950	0,6576183
180	0,2225206	1,0000000	0,4386192	0,3666935	0,2451451	0,3006488	0,0376791	0,0355573	0,2462406	0,2376971	0,3842363	0,6674090	0,1905865	0,4932766	0,2772751	0,6917131
200	0,2225206	1,0000000	0,4386192	0,3666935	0,2518802	0,3004435	0,0380306	0,0355611	0,2602707	0,2379808	0,4020831	0,6865633	0,1947839	0,5054566	0,2901451	0,7159846
220	0,2225206	1,0000000	0,4386192	0,3666935	0,2573641	0,3003396	0,0383376	0,0355647	0,2717103	0,2383941	0,4171960	0,7002677	0,1981913	0,5173470	0,2997645	0,7332429
240	0,2225206	1,0000000	0,4386192	0,3666935	0,2618450	0,3002870	0,0386024	0,0355679	0,2809660	0,2388421	0,4298289	0,7101556	0,2009822	0,5286222	0,3069631	0,7455304
260	0,2225206	1,0000000	0,4386192	0,3666935	0,2655159	0,3002604	0,0388286	0,0355707	0,2884226	0,2392760	0,4402981	0,7173750	0,2032844	0,5390266	0,3123701	0,7543065
280	0,2225206	1,0000000	0,4386192	0,3666935	0,2685292	0,3002469	0,0390202	0,0355732	0,2944185	0,2396728	0,4489265	0,7227182	0,2051933	0,5484089	0,3164533	0,7606039
300	0,2225206	1,0000000	0,4386192	0,3666935	0,2710065	0,3002400	0,0391814	0,0355753	0,2992385	0,2400239	0,4560145	0,7267291	0,2067820	0,5567134	0,3195571	0,7651495
320	0,2225206	1,0000000	0,4386192	0,3666935	0,2730455	0,3002366	0,0393166	0,0355771	0,3031164	0,2403282	0,4618270	0,7297817	0,2081077	0,5639562	0,3219334	0,7684535
340	0,2225206	1,0000000	0,4386192	0,3666935	0,2747253	0,3002348	0,0394295	0,0355786	0,3062412	0,2405884	0,4665901	0,7321349	0,2092157	0,5702004	0,3237666	0,7708739
360	0,2225206	1,0000000	0,4386192	0,3666935	0,2761103	0,3002340	0,0395236	0,0355799	0,3087642	0,2408089	0,4704934	0,7339699	0,2101427	0,5755352	0,3251914	0,7726623
380	0,2225206	1,0000000	0,4386192	0,3666935	0,2772529	0,3002335	0,0396019	0,0355810	0,3108057	0,2409946	0,4736933	0,7354152	0,2109187	0,5800612	0,3263069	0,7739955
400	0,2225206	1,0000000	0,4386192	0,3666935	0,2781960	0,3002333	0,0396669	0,0355819	0,3124613	0,2411503	0,4763184	0,7365634	0,2115682	0,5838800	0,3271865	0,7749987
420	0,2225206	1,0000000	0,4386192	0,3666935	0,2789746	0,3002332	0,0397208	0,0355826	0,3138071	0,2412804	0,4784737	0,7374822	0,2121118	0,5870884	0,3278844	0,7757606
440	0,2225206	1,0000000	0,4386192	0,3666935	0,2796178	0,3002331	0,0397656	0,0355832	0,3149032	0,2413889	0,4802447	0,7382219	0,2125666	0,5897751	0,3284415	0,7763446
460	0,2225206	1,0000000	0,4386192	0,3666935	0,2801492	0,3002331	0,0398027	0,0355837	0,3157979	0,2414791	0,4817012	0,7388203	0,2129470	0,5920191	0,3288884	0,7767961
480	0,2225206	1,0000000	0,4386192	0,3666935	0,2805883	0,3002331	0,0398334	0,0355842	0,3165293	0,2415541	0,4828999	0,7393065	0,2132648	0,5938895	0,3292487	0,7771482
500	0,2225206	1,0000000	0,4386192	0,3666935	0,2809512	0,3002330	0,0398588	0,0355845	0,3171283	0,2416164	0,4838871	0,7397027	0,2135304	0,5954462	0,3295402	0,7774249
520	0,2225206	1,0000000	0,4386192	0,3666935	0,2812512	0,3002330	0,0398799	0,0355848	0,3176196	0,2416681	0,4847008	0,7400265	0,2137520	0,5967400	0,3297770	0,7776438
540	0,2225206	1,0000000	0,4386192	0,3666935	0,2814993	0,3002330	0,0398973	0,0355851	0,3180230	0,2417110	0,4853717	0,7402917	0,2139369	0,5978144	0,3299698	0,7778181
560	0,2225206	1,0000000	0,4386192	0,3666935	0,2817044	0,3002330	0,0399118	0,0355853	0,3183546	0,2417465	0,4859252	0,7405093	0,2140910	0,5987059	0,3301273	0,7779578
580	0,2225206	1,0000000	0,4386192	0,3666935	0,2168922	0,3941278	0,0286574	0,0355838	0,3172093	0,3402894	0,4374043	0,8205268	0,1682465	0,4009190	0,3295766	0,8422738
600	0,2225206	1,0000000	0,4386192	0,3666935	0,1671668	0,4416663	0,0227299	0,0355774	0,3101697	0,3923953	0,3954525	0,8548506	0,1328025	0,2669706	0,3259848	0,8819968
620	0,2225206	1,0000000	0,4386192	0,3666935	0,1284127	0,4657348	0,0193316	0,0355682	0,2961165	0,4190238	0,3526134	0,8568434	0,1051557	0,1712193	0,3179997	0,9025771
640	0,2225206	1,0000000	0,4386192	0,3666935	0,0981321	0,4779206	0,0172660	0,0355593	0,2761569	0,4321830	0,3094831	0,8329127	0,0837915	0,1056327	0,3048639	0,9063821
660	0,2225206	1,0000000	0,4386192	0,3666935	0,0745844	0,4840902	0,0159809	0,0355521	0,2523171	0,4384780	0,2690198	0,7864155	0,0674917	0,0634429	0,2861554	0,8929132
680	0,2225206	1,0000000	0,4386192	0,3666935	0,0564105	0,4872139	0,0151838	0,0355471	0,2268761	0,4413939	0,2338293	0,7216563	0,0551798	0,0375309	0,2619641	0,8593983
700	0,2225206	1,0000000	0,4386192	0,3666935	0,0424936	0,4887954	0,0146973	0,0355439	0,2019043	0,4427000	0,2052017	0,6463587	0,0459392	0,0220410	0,2331549	0,8025284
720	0,2225206	1,0000000	0,4386192	0,3666935	0,0319104	0,4895961	0,0144069	0,0355419	0,1789623	0,4432635	0,1831652	0,5706656	0,0390287	0,0129102	0,2014354	0,7218619
740	0,2225206	1,0000000	0,4386192	0,3666935	0,0239077	0,4900015	0,0142372	0,0355408	0,1589873	0,4434955	0,1669429	0,5034837	0,0338706	0,0075640	0,1690607	0,6231718
760	0,2225206	1,0000000	0,4386192	0,3666935	0,0178825	0,4902067	0,0141401	0,0355402	0,1423430	0,4435851	0,1554205	0,4496551	0,0300240	0,0044432	0,1382750	0,5179626
780	0,2225206	1,0000000	0,4386192	0,3666935	0,0133611	0,4903106	0,0140856	0,0355398	0,1289643	0,4436161	0,1474679	0,4098499	0,0271568	0,0026237	0,1107899	0,4185611
800	0,2225206	1,0000000	0,4386192	0,3666935	0,0099761	0,4903632	0,0140555	0,0355396	0,1185231	0,4436246	0,1421047	0,3821596	0,0250200	0,0015636	0,0875404	0,3333062
820	0,2225206	1,0000000	0,4386192	0,3666935	0,0074461	0,4903899	0,0140391	0,0355395	0,1105692	0,4436253	0,1385553	0,3637656	0,0234276	0,0009460	0,0687346	0,2652848
840	0,2225206	1,0000000	0,4386192	0,3666935	0,0055575	0,4904034	0,0140303	0,0355395	0,1046299	0,4436239	0,1362420	0,3519673	0,0222411	0,0005862	0,0540671	0,2137630
860	0,2225206	1,0000000	0,4386192	0,3666935	0,0041488	0,4904102	0,0140256	0,0355394	0,1002677	0,4436222	0,1347535	0,3446004	0,0213570	0,0003767	0,0429588	0,1761510
880	0,2225206	1,0000000	0,4386192	0,3666935	0,0030986	0,4904136	0,0140232	0,0355394	0,0971077	0,4436210	0,1338058	0,3400960	0,0206982	0,0002546	0,0347431	0,1494028
900	0,2225206	1,0000000	0,4386192	0,3666935	0,0023160	0,4904154	0,0140219	0,0355394	0,0948449	0,4436201	0,1332077	0,3373873	0,0202073	0,0001835	0,0287820	0,1307340
920	0,2225206	1,0000000	0,4386192	0,3666935	0,0017330	0,4904163	0,0140212	0,0355394	0,0932403	0,4436196	0,1328331	0,3357802	0,0198415	0,0001421	0,0245240	0,1178800
940	0,2225206	1,0000000	0,4386192	0,3666935	0,0012987	0,4904167	0,0140208	0,0355394	0,0921120	0,4436192	0,1326000	0,3348370	0,0195690	0,0001179	0,0215211	0,1091172
960	0,2225206	1,0000000	0,4386192	0,3666935	0,0009753	0,4904170	0,0140207	0,0355394	0,0913243	0,4436190	0,1324557	0,3342886	0,0193659	0,0001039	0,0194259	0,1031874
980	0,2225206	1,0000000	0,4386192	0,3666935	0,0007344	0,4904171	0,0140206	0,0355394	0,0907776	0,4436189	0,1323668	0,3339720	0,0192145	0,0000957	0,0179769	0,0991966
1000	0,2225206	1,0000000	0,4386192	0,3666935	0,0005551	0,4904171	0,0140205	0,0355394	0,0904003	0,4436189	0,1323122	0,3337904	0,0191018	0,0000909	0,0169823	0,0965220
1020	0,2225206	1,0000000	0,4386192	0,3666935	0,0004215	0,4904172	0,0140205	0,0355394	0,0901411	0,4436188	0,1322789	0,3336869	0,0190178	0,0000882	0,0163039	0,0947349
1040	0,2225206	1,0000000	0,4386192	0,3666935	0,0003220	0,4904172	0,0140205	0,0355394	0,0899637	0,4436188	0,1322586	0,3336281	0,0189552	0,0000865	0,0158437	0,0935437
1060	0,2225206	1,0000000	0,4386192	0,3666935	0,0002480	0,4904172	0,0140205	0,0355394	0,0898428	0,4436188	0,1322462	0,3335948	0,0189085	0,0000856	0,0155329	0,0927511
1080	0,2225206	1,0000000	0,4386192	0,3666935	0,0001928	0,4904172	0,0140205	0,0355394	0,0897605	0,4436188	0,1322387	0,3335760	0,0188737	0,0000850	0,0153239	0,0922245
1100	0,2225206	1,0000000	0,4386192	0,3666935	0,0001518	0,4904172	0,0140205	0,0355394	0,0897048	0,4436188	0,1322341	0,3335655	0,0188478	0,0000847	0,0151838	0,0918750

0	0,2225206	1,0000000	0,4386192	0,3666935	0,0000393	0,4904181	0,0140205	0,0355394	0,0895915	0,4436188	0,1322273	0,3335521	0,0187737	0,0000843	0,0149094	0,0912021
