"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
540	0,8842764	0,0545209	0,4364219	0,2779985	1,0000000	0,9997131	0,9983882	0,9838042	0,3521859	0,0842276	0,0788490	0,3424851	0,0062188	0,2890010	0,1346248	0,2738594
560	0,8842764	0,0545209	0,4364219	0,2779985	1,0000000	0,9997140	0,9983884	0,9838164	0,3521859	0,0842275	0,0788490	0,3424915	0,0062194	0,2890010	0,1346248	0,2738594
580	0,8842764	0,3559860	0,4364219	0,2779985	1,0000000	0,9987939	0,9967514	0,9743354	0,3521859	0,4828377	0,1353305	0,3194899	0,0150587	0,2890010	0,1346248	0,2738594
600	0,8842764	0,5112867	0,4364219	0,2779985	1,0000000	0,9747838	0,9827343	0,9124101	0,3521859	0,7079158	0,1655062	0,2367048	0,0117007	0,2890010	0,1346248	0,2738593
620	0,8842764	0,5855723	0,4364219	0,2779985	1,0000000	0,8652162	0,9467615	0,7993095	0,3521859	0,8350077	0,1816277	0,1582775	0,0084242	0,2890010	0,1346248	0,2738593
640	0,8842764	0,6088669	0,4364219	0,2779985	1,0000000	0,6928421	0,8957596	0,6781468	0,3521859	0,9067710	0,1902408	0,1051271	0,0062708	0,2890010	0,1346248	0,2738593
660	0,8842764	0,6029237	0,4364219	0,2779985	1,0000000	0,5320253	0,8445896	0,5756197	0,3521859	0,9472927	0,1948424	0,0722398	0,0049697	0,2890010	0,1346248	0,2738593
680	0,8842764	0,5870155	0,4364219	0,2779985	1,0000000	0,4122004	0,8036995	0,4987963	0,3521859	0,9701735	0,1973008	0,0526553	0,0042129	0,2890010	0,1346248	0,2738593
700	0,8842764	0,5726494	0,4364219	0,2779985	1,0000000	0,3324484	0,7761395	0,4455307	0,3521859	0,9830933	0,1986143	0,0412868	0,0037851	0,2890010	0,1346248	0,2738593
720	0,8842764	0,5635136	0,4364219	0,2779985	1,0000000	0,2832412	0,7600905	0,4106888	0,3521859	0,9903886	0,1993160	0,0348417	0,0035504	0,2890010	0,1346248	0,2738593
740	0,8842764	0,5590775	0,4364219	0,2779985	1,0000000	0,2547269	0,7520133	0,3889264	0,3521859	0,9945079	0,1996909	0,0312747	0,0034259	0,2890010	0,1346248	0,2738593
760	0,8842764	0,5575870	0,4364219	0,2779985	1,0000000	0,2390777	0,7485987	0,3757902	0,3521859	0,9968339	0,1998912	0,0293450	0,0033620	0,2890010	0,1346248	0,2738593
780	0,8842764	0,5575028	0,4364219	0,2779985	1,0000000	0,2308412	0,7475002	0,3680145	0,3521859	0,9981473	0,1999982	0,0283191	0,0033302	0,2890010	0,1346248	0,2738593
800	0,8842764	0,5578771	0,4364219	0,2779985	1,0000000	0,2265927	0,7473436	0,3634239	0,3521859	0,9988890	0,2000554	0,0277778	0,0033146	0,2890010	0,1346248	0,2738593
820	0,8842764	0,5582654	0,4364219	0,2779985	1,0000000	0,2243742	0,7474557	0,3606761	0,3521859	0,9993077	0,2000859	0,0274904	0,0033070	0,2890010	0,1346248	0,2738593
840	0,8842764	0,5585269	0,4364219	0,2779985	1,0000000	0,2231580	0,7475744	0,3589900	0,3521859	0,9995442	0,2001022	0,0273348	0,0033031	0,2890010	0,1346248	0,2738593
860	0,8842764	0,5586612	0,4364219	0,2779985	1,0000000	0,2224428	0,7476352	0,3579268	0,3521859	0,9996777	0,2001109	0,0272481	0,0033010	0,2890010	0,1346248	0,2738593
880	0,8842764	0,5587111	0,4364219	0,2779985	1,0000000	0,2219951	0,7476474	0,3572422	0,3521859	0,9997531	0,2001156	0,0271985	0,0032998	0,2890010	0,1346248	0,2738593
900	0,8842764	0,5587184	0,4364219	0,2779985	1,0000000	0,2217058	0,7476351	0,3567968	0,3521859	0,9997957	0,2001181	0,0271696	0,0032991	0,2890010	0,1346248	0,2738593
920	0,8842764	0,5587100	0,4364219	0,2779985	1,0000000	0,2215188	0,7476167	0,3565071	0,3521859	0,9998197	0,2001194	0,0271526	0,0032987	0,2890010	0,1346248	0,2738593
940	0,8842764	0,5586997	0,4364219	0,2779985	1,0000000	0,2214004	0,7476011	0,3563199	0,3521859	0,9998333	0,2001201	0,0271427	0,0032985	0,2890010	0,1346248	0,2738593
960	0,8842764	0,5586923	0,4364219	0,2779985	1,0000000	0,2213279	0,7475908	0,3562004	0,3521859	0,9998409	0,2001205	0,0271371	0,0032983	0,2890010	0,1346248	0,2738593
980	0,8842764	0,5586883	0,4364219	0,2779985	1,0000000	0,2212850	0,7475853	0,3561249	0,3521859	0,9998453	0,2001207	0,0271339	0,0032983	0,2890010	0,1346248	0,2738593
1000	0,8842764	0,5586866	0,4364219	0,2779985	1,0000000	0,2212605	0,7475829	0,3560777	0,3521859	0,9998477	0,2001208	0,0271322	0,0032982	0,2890010	0,1346248	0,2738593
1020	0,8842764	0,5586863	0,4364219	0,2779985	1,0000000	0,2212468	0,7475821	0,3560483	0,3521859	0,9998491	0,2001209	0,0271313	0,0032982	0,2890010	0,1346248	0,2738593
1040	0,8842764	0,5586864	0,4364219	0,2779985	1,0000000	0,2212392	0,7475821	0,3560300	0,3521859	0,9998499	0,2001209	0,0271308	0,0032982	0,2890010	0,1346248	0,2738593
1060	0,8842764	0,5586867	0,4364219	0,2779985	1,0000000	0,2212350	0,7475822	0,3560186	0,3521859	0,9998503	0,2001209	0,0271306	0,0032982	0,2890010	0,1346248	0,2738593
1080	0,8842764	0,5586869	0,4364219	0,2779985	1,0000000	0,2212327	0,7475824	0,3560115	0,3521859	0,9998506	0,2001209	0,0271304	0,0032982	0,2890010	0,1346248	0,2738593
1100	0,8842764	0,5586870	0,4364219	0,2779985	1,0000000	0,2212313	0,7475825	0,3560070	0,3521859	0,9998507	0,2001209	0,0271303	0,0032982	0,2890010	0,1346248	0,2738593

0	0,8842762	0,5586871	0,4364222	0,2780186	1,0000000	0,2212335	0,7475818	0,3559967	0,3523417	0,9998509	0,2001396	0,0271303	0,0032983	0,2890099	0,1346429	0,2740337
20	0,8824648	0,5587077	0,4364502	0,2780295	0,7528205	0,2212885	0,4864453	0,3559975	0,3523044	0,9828510	0,2001349	0,0255680	0,0019339	0,3859666	0,1346401	0,3927232
40	0,8731376	0,5590848	0,4369563	0,2783755	0,6162641	0,2223634	0,3502938	0,3559918	0,3525811	0,9732518	0,2001880	0,0247164	0,0012058	0,4350717	0,1347242	0,4785965
60	0,8543509	0,5605790	0,4389554	0,2798914	0,5408224	0,2268673	0,2793028	0,3559300	0,3539806	0,9678318	0,2004933	0,0243060	0,0008231	0,4601360	0,1351526	0,5395552
80	0,8267662	0,5638367	0,4433721	0,2836222	0,4991439	0,2374831	0,2422462	0,3556754	0,3576500	0,9647721	0,2014210	0,0242001	0,0006327	0,4733813	0,1363588	0,5820427
100	0,7925286	0,5690888	0,4506992	0,2906086	0,4761184	0,2563893	0,2227973	0,3550160	0,3648190	0,9630461	0,2034710	0,0243218	0,0005545	0,4811679	0,1389017	0,6111819
120	0,7546269	0,5761329	0,4609534	0,3017954	0,4633977	0,2848978	0,2124085	0,3537288	0,3765577	0,9620743	0,2071700	0,0246213	0,0005477	0,4868422	0,1433861	0,6309287
140	0,7161738	0,5844258	0,4737246	0,3179040	0,4563700	0,3230813	0,2066106	0,3516547	0,3935273	0,9615296	0,2129543	0,0250615	0,0005918	0,4921405	0,1503640	0,6442203
160	0,6797702	0,5932286	0,4882782	0,3392252	0,4524876	0,3694781	0,2030874	0,3487525	0,4157727	0,9612268	0,2210644	0,0256112	0,0006763	0,4978839	0,1602241	0,6531512
180	0,6471627	0,6017846	0,5037028	0,3654087	0,4503426	0,4212098	0,2006663	0,3451152	0,4426355	0,9610611	0,2314743	0,0262402	0,0007950	0,5043408	0,1730809	0,6591658
200	0,6192188	0,6094838	0,5190772	0,3953909	0,4491577	0,4746409	0,1987835	0,3409478	0,4728440	0,9609727	0,2438707	0,0269179	0,0009417	0,5114405	0,1886947	0,6632374
220	0,5961017	0,6159629	0,5336139	0,4275552	0,4485030	0,5262835	0,1971923	0,3365170	0,5047628	0,9609276	0,2576947	0,0276128	0,0011091	0,5189243	0,2064658	0,6660127
240	0,5775084	0,6211155	0,5467481	0,4600745	0,4481414	0,5734969	0,1958028	0,3320949	0,5367087	0,9609062	0,2722385	0,0282952	0,0012881	0,5264602	0,2255222	0,6679194
260	0,5628866	0,6250317	0,5581612	0,4912801	0,4479416	0,6147499	0,1945922	0,3279118	0,5672254	0,9608975	0,2867679	0,0289390	0,0014692	0,5337272	0,2448801	0,6692407
280	0,5515941	0,6279103	0,5677544	0,5199141	0,4478312	0,6495151	0,1935582	0,3241301	0,5952453	0,9608954	0,3006355	0,0295248	0,0016434	0,5404678	0,2636162	0,6701644
300	0,5429990	0,6299809	0,5755941	0,5452166	0,4477702	0,6779865	0,1926979	0,3208394	0,6201301	0,9608963	0,3133539	0,0300403	0,0018038	0,5465104	0,2809976	0,6708163
320	0,5365337	0,6314538	0,5818509	0,5668845	0,4477365	0,7007810	0,1920006	0,3180657	0,6416231	0,9608986	0,3246226	0,0304809	0,0019458	0,5517694	0,2965416	0,6712806
340	0,5317169	0,6324986	0,5867467	0,5849628	0,4477179	0,7187030	0,1914488	0,3157888	0,6597594	0,9609012	0,3343149	0,0308475	0,0020672	0,5562308	0,3100126	0,6716145
360	0,5281563	0,6332414	0,5905149	0,5997234	0,4477076	0,7325890	0,1910207	0,3139598	0,6747674	0,9609037	0,3424422	0,0311458	0,0021681	0,5599329	0,3213790	0,6718567
380	0,5255411	0,6337717	0,5933761	0,6115594	0,4477019	0,7432189	0,1906939	0,3125163	0,6869837	0,9609059	0,3491111	0,0313836	0,0022498	0,5629469	0,3307535	0,6720339
400	0,5236303	0,6341515	0,5955241	0,6209077	0,4476988	0,7512745	0,1904476	0,3113935	0,6967895	0,9609077	0,3544827	0,0315699	0,0023146	0,5653606	0,3383366	0,6721645
420	0,5222402	0,6344240	0,5971219	0,6281970	0,4476971	0,7573273	0,1902638	0,3105302	0,7045663	0,9609092	0,3587413	0,0317137	0,0023650	0,5672660	0,3443695	0,6722612
440	0,5212324	0,6346196	0,5983013	0,6338194	0,4476961	0,7618422	0,1901276	0,3098728	0,7106701	0,9609103	0,3620717	0,0318233	0,0024037	0,5687514	0,3491014	0,6723334
460	0,5205041	0,6347596	0,5991665	0,6381157	0,4476956	0,7651889	0,1900273	0,3093762	0,7154173	0,9609112	0,3646456	0,0319059	0,0024330	0,5698967	0,3527674	0,6723874
480	0,5199789	0,6348598	0,5997980	0,6413724	0,4476953	0,7676564	0,1899537	0,3090036	0,7190797	0,9609119	0,3666148	0,0319676	0,0024549	0,5707714	0,3555775	0,6724279
500	0,5196009	0,6349313	0,6002569	0,6438240	0,4476951	0,7694672	0,1898999	0,3087257	0,7218852	0,9609125	0,3681080	0,0320133	0,0024712	0,5714338	0,3577118	0,6724584
520	0,5193294	0,6349823	0,6005893	0,6456583	0,4476950	0,7707908	0,1898608	0,3085194	0,7240204	0,9609129	0,3692316	0,0320470	0,0024833	0,5719316	0,3593198	0,6724813
540	0,5191346	0,6350186	0,6008293	0,6470235	0,4476950	0,7717550	0,1898324	0,3083670	0,7256361	0,9609132	0,3700713	0,0320717	0,0024921	0,5723034	0,3605228	0,6724987
560	0,5189949	0,6350444	0,6010022	0,6480350	0,4476949	0,7724553	0,1898118	0,3082549	0,7268524	0,9609134	0,3706951	0,0320897	0,0024985	0,5725793	0,3614173	0,6725117
580	0,5280400	0,6349269	0,6008783	0,6484044	0,6948745	0,7724470	0,4361925	0,3081695	0,7276098	0,9779135	0,3710322	0,0343734	0,0054265	0,4799031	0,3618680	0,5318662
600	0,5665519	0,6327090	0,5969900	0,6424023	0,8314308	0,7637844	0,5643138	0,3080841	0,7255329	0,9875127	0,3693081	0,0353289	0,0067584	0,4322036	0,3588882	0,4415757
620	0,6233091	0,6254356	0,5843559	0,6198391	0,9068726	0,7309341	0,6304951	0,3081567	0,7157273	0,9929327	0,3628629	0,0349972	0,0068912	0,4055112	0,3482624	0,3914739
640	0,6815626	0,6133748	0,5635612	0,5791030	0,9485510	0,6681321	0,6650197	0,3089005	0,6956395	0,9959923	0,3518024	0,0337319	0,0063482	0,3880180	0,3306098	0,3661856
660	0,7322411	0,5995603	0,5392737	0,5282861	0,9715766	0,5864678	0,6843819	0,3108545	0,6666742	0,9977182	0,3377483	0,0321158	0,0056212	0,3744245	0,3088109	0,3525028
680	0,7726985	0,5870359	0,5159263	0,4770445	0,9842972	0,5034522	0,6970760	0,3142255	0,6322640	0,9986901	0,3220026	0,0305993	0,0049663	0,3624945	0,2850876	0,3428516
700	0,8034784	0,5773545	0,4959549	0,4314453	0,9913249	0,4310646	0,7069353	0,3188075	0,5957518	0,9992352	0,3054772	0,0293940	0,0044592	0,3514188	0,2610671	0,3341838
720	0,8262438	0,5706585	0,4800598	0,3937867	0,9952074	0,3735280	0,7153328	0,3241161	0,5596057	0,9995385	0,2889957	0,0285353	0,0040939	0,3410642	0,2381377	0,3257672
740	0,8427984	0,5663585	0,4679686	0,3640839	0,9973523	0,3302450	0,7225701	0,3295935	0,5254797	0,9997049	0,2733341	0,0279704	0,0038404	0,3315726	0,2173806	0,3177070
760	0,8547137	0,5637064	0,4590302	0,3413357	0,9985372	0,2987064	0,7286339	0,3347717	0,4944313	0,9997938	0,2591147	0,0276201	0,0036676	0,3231325	0,1994379	0,3102691
780	0,8632377	0,5620805	0,4525399	0,3242506	0,9991919	0,2761215	0,7335187	0,3393498	0,4670620	0,9998392	0,2467236	0,0274121	0,0035507	0,3158674	0,1845131	0,3036498
800	0,8693140	0,5610575	0,4478793	0,3115898	0,9995535	0,2600835	0,7373098	0,3431949	0,4435994	0,9998605	0,2363024	0,0272920	0,0034715	0,3098027	0,1724788	0,2979335
820	0,8736374	0,5603826	0,4445545	0,3022958	0,9997534	0,2487307	0,7401632	0,3463007	0,4239743	0,9998689	0,2277967	0,0272234	0,0034178	0,3048761	0,1630125	0,2931140
840	0,8767108	0,5599144	0,4421916	0,2955196	0,9998637	0,2406992	0,7422621	0,3487372	0,4079073	0,9998706	0,2210254	0,0271843	0,0033811	0,3009671	0,1557109	0,2891270
860	0,8788951	0,5595776	0,4405154	0,2906040	0,9999247	0,2350153	0,7437819	0,3506081	0,3949948	0,9998691	0,2157446	0,0271618	0,0033559	0,2979264	0,1501659	0,2858780
880	0,8804475	0,5593310	0,4393272	0,2870513	0,9999584	0,2309913	0,7448720	0,3520226	0,3847809	0,9998664	0,2116952	0,0271486	0,0033385	0,2956002	0,1460066	0,2832625
900	0,8815513	0,5591500	0,4384849	0,2844910	0,9999770	0,2281421	0,7456502	0,3530805	0,3768106	0,9998635	0,2086329	0,0271408	0,0033264	0,2938449	0,1429174	0,2811776
920	0,8823363	0,5590181	0,4378877	0,2826497	0,9999873	0,2261251	0,7462047	0,3538653	0,3706630	0,9998608	0,2063431	0,0271363	0,0033180	0,2925353	0,1406412	0,2795294
940	0,8828947	0,5589228	0,4374639	0,2813279	0,9999930	0,2246976	0,7465998	0,3544442	0,3659680	0,9998585	0,2046468	0,0271336	0,0033122	0,2915672	0,1389747	0,2782351
960	0,8832923	0,5588546	0,4371630	0,2803801	0,9999961	0,2236873	0,7468816	0,3548692	0,3624129	0,9998566	0,2033996	0,0271321	0,0033081	0,2908569	0,1377610	0,2772247
980	0,8835753	0,5588061	0,4369492	0,2797012	0,9999979	0,2229723	0,7470827	0,3551801	0,3597406	0,9998552	0,2024883	0,0271312	0,0033052	0,2903390	0,1368808	0,2764398
1000	0,8837768	0,5587717	0,4367973	0,2792153	0,9999988	0,2224661	0,7472261	0,3554068	0,3577445	0,9998541	0,2018257	0,0271308	0,0033031	0,2899632	0,1362446	0,2758327
1020	0,8839204	0,5587473	0,4366892	0,2788678	0,9999993	0,2221075	0,7473285	0,3555716	0,3562616	0,9998532	0,2013460	0,0271305	0,0033017	0,2896915	0,1357861	0,2753647
1040	0,8840227	0,5587300	0,4366123	0,2786194	0,9999996	0,2218533	0,7474015	0,3556911	0,3551652	0,9998526	0,2009997	0,0271304	0,0033007	0,2894958	0,1354563	0,2750053
1060	0,8840956	0,5587177	0,4365575	0,2784418	0,9999998	0,2216729	0,7474535	0,3557775	0,3543579	0,9998521	0,2007504	0,0271303	0,0033000	0,2893551	0,1352196	0,2747299
1080	0,8841475	0,5587089	0,4365185	0,2783150	0,9999999	0,2215448	0,7474906	0,3558399	0,3537657	0,9998518	0,2005714	0,0271303	0,0032995	0,2892542	0,1350500	0,2745196
1100	0,8841845	0,5587027	0,4364908	0,2782244	0,9999999	0,2214538	0,7475170	0,3558849	0,3533325	0,9998515	0,2004430	0,0271302	0,0032991	0,2891819	0,1349285	0,2743593

0	0,8842762	0,5586871	0,4364222	0,2780186	1,0000000	0,2212335	0,7475818	0,3559967	0,3523417	0,9998509	0,2001396	0,0271303	0,0032983	0,2890099	0,1346429	0,2740337
20	0,8842763	0,2978239	0,4364221	0,1911914	1,0000000	0,1429735	0,7573275	0,3634648	0,2730929	0,9998509	0,1309555	0,0279079	0,0019479	0,1856187	0,1346359	0,4072936
40	0,8842764	0,1638976	0,4364220	0,1351150	1,0000000	0,1064457	0,7968190	0,4022808	0,2216212	0,9998509	0,0939933	0,0325723	0,0013004	0,1333052	0,1346316	0,5056475
60	0,8842764	0,0952498	0,4364219	0,0988985	1,0000000	0,0990030	0,8516164	0,4789976	0,1881906	0,9998509	0,0742458	0,0451372	0,0011174	0,1068358	0,1346289	0,5782385
80	0,8842764	0,0599156	0,4364219	0,0755085	1,0000000	0,1041766	0,9021936	0,5810936	0,1664776	0,9998509	0,0636955	0,0713608	0,0013356	0,0934429	0,1346273	0,6318151
100	0,8842764	0,0416634	0,4364219	0,0604023	1,0000000	0,1106872	0,9398492	0,6861255	0,1523751	0,9998509	0,0580589	0,1154195	0,0020398	0,0866665	0,1346263	0,6713578
120	0,8842764	0,0322191	0,4364219	0,0506461	1,0000000	0,1154115	0,9646034	0,7766539	0,1432156	0,9998509	0,0550475	0,1726274	0,0034599	0,0832377	0,1346257	0,7005427
140	0,8842764	0,0273291	0,4364219	0,0443451	1,0000000	0,1183961	0,9797114	0,8462830	0,1372666	0,9998509	0,0534386	0,2301685	0,0059453	0,0815029	0,1346253	0,7220829
160	0,8842764	0,0247967	0,4364219	0,0402757	1,0000000	0,1201987	0,9885277	0,8962463	0,1334027	0,9998509	0,0525790	0,2776742	0,0098520	0,0806251	0,1346251	0,7379809
180	0,8842764	0,0234851	0,4364219	0,0376475	1,0000000	0,1212701	0,9935355	0,9306445	0,1308931	0,9998509	0,0521198	0,3121854	0,0153181	0,0801809	0,1346250	0,7497145
200	0,8842764	0,0228058	0,4364219	0,0359501	1,0000000	0,1219031	0,9963350	0,9537488	0,1292632	0,9998509	0,0518744	0,3354231	0,0220542	0,0799562	0,1346249	0,7583747
220	0,8842764	0,0224539	0,4364219	0,0348539	1,0000000	0,1222761	0,9978862	0,9690367	0,1282046	0,9998509	0,0517434	0,3503974	0,0293648	0,0798425	0,1346249	0,7647664
240	0,8842764	0,0222717	0,4364219	0,0341459	1,0000000	0,1224957	0,9987421	0,9790586	0,1275170	0,9998509	0,0516733	0,3598043	0,0364297	0,0797849	0,1346248	0,7694839
260	0,8842764	0,0221773	0,4364219	0,0336886	1,0000000	0,1226249	0,9992139	0,9855888	0,1270704	0,9998509	0,0516359	0,3656261	0,0426182	0,0797558	0,1346248	0,7729656
280	0,8842764	0,0221284	0,4364219	0,0333933	1,0000000	0,1227009	0,9994742	0,9898263	0,1267804	0,9998509	0,0516159	0,3691973	0,0476268	0,0797411	0,1346248	0,7755354
300	0,8842764	0,0221031	0,4364219	0,0332026	1,0000000	0,1227456	0,9996181	0,9925679	0,1265920	0,9998509	0,0516052	0,3713761	0,0514375	0,0797336	0,1346248	0,7774320
320	0,8842764	0,0220900	0,4364219	0,0330794	1,0000000	0,1227719	0,9996980	0,9943375	0,1264696	0,9998509	0,0515995	0,3727008	0,0542015	0,0797299	0,1346248	0,7788319
340	0,8842764	0,0220832	0,4364219	0,0329998	1,0000000	0,1227873	0,9997425	0,9954775	0,1263902	0,9998509	0,0515965	0,3735045	0,0561340	0,0797280	0,1346248	0,7798650
360	0,8842764	0,0220796	0,4364219	0,0329485	1,0000000	0,1227964	0,9997673	0,9962108	0,1263386	0,9998509	0,0515949	0,3739913	0,0574470	0,0797270	0,1346248	0,7806276
380	0,8842764	0,0220778	0,4364219	0,0329153	1,0000000	0,1228017	0,9997813	0,9966818	0,1263050	0,9998509	0,0515940	0,3742858	0,0583195	0,0797265	0,1346248	0,7811903
400	0,8842764	0,0220769	0,4364219	0,0328939	1,0000000	0,1228049	0,9997892	0,9969839	0,1262833	0,9998509	0,0515935	0,3744638	0,0588890	0,0797263	0,1346248	0,7816057
420	0,8842764	0,0220764	0,4364219	0,0328800	1,0000000	0,1228067	0,9997937	0,9971775	0,1262691	0,9998509	0,0515933	0,3745712	0,0592554	0,0797261	0,1346248	0,7819123
440	0,8842764	0,0220761	0,4364219	0,0328711	1,0000000	0,1228078	0,9997963	0,9973013	0,1262599	0,9998509	0,0515931	0,3746360	0,0594886	0,0797261	0,1346248	0,7821386
460	0,8842764	0,0220760	0,4364219	0,0328653	1,0000000	0,1228085	0,9997977	0,9973805	0,1262540	0,9998509	0,0515931	0,3746751	0,0596355	0,0797260	0,1346248	0,7823056
480	0,8842764	0,0220759	0,4364219	0,0328616	1,0000000	0,1228088	0,9997985	0,9974311	0,1262501	0,9998509	0,0515930	0,3746986	0,0597273	0,0797260	0,1346248	0,7824288
500	0,8842764	0,0220759	0,4364219	0,0328592	1,0000000	0,1228090	0,9997990	0,9974634	0,1262476	0,9998509	0,0515930	0,3747128	0,0597844	0,0797260	0,1346248	0,7825198
520	0,8842764	0,0220759	0,4364219	0,0328576	1,0000000	0,1228092	0,9997993	0,9974840	0,1262459	0,9998509	0,0515930	0,3747213	0,0598196	0,0797260	0,1346248	0,7825869
540	0,8842764	0,0220759	0,4364219	0,0328566	1,0000000	0,1228093	0,9997995	0,9974971	0,1262449	0,9998509	0,0515930	0,3747264	0,0598412	0,0797260	0,1346248	0,7826365
560	0,8842764	0,0220759	0,4364219	0,0328560	1,0000000	0,1228093	0,9997996	0,9975054	0,1262442	0,9998509	0,0515930	0,3747295	0,0598545	0,0797260	0,1346248	0,7826731
580	0,8842764	0,3391984	0,4364219	0,1196756	1,0000000	0,4846041	0,9988899	0,9914868	0,2054388	0,9998509	0,1207688	0,3579841	0,0613625	0,1831131	0,1346248	0,6493945
600	0,8842764	0,5029404	0,4364219	0,1757472	1,0000000	0,6815521	0,9876165	0,9372416	0,2568750	0,9998509	0,1577264	0,2701955	0,0372239	0,2354244	0,1346248	0,5510269
620	0,8842764	0,5827082	0,4364219	0,2119605	1,0000000	0,7105534	0,9541018	0,8248311	0,2902823	0,9998509	0,1774714	0,1795846	0,0221883	0,2618926	0,1346248	0,4784256
640	0,8842764	0,6097052	0,4364219	0,2353485	1,0000000	0,6134626	0,9034695	0,6991490	0,3119801	0,9998509	0,1880202	0,1177102	0,0136656	0,2752848	0,1346248	0,4248416
660	0,8842764	0,6053020	0,4364219	0,2504534	1,0000000	0,4901931	0,8509460	0,5910493	0,3260726	0,9998509	0,1936561	0,0794887	0,0089370	0,2820609	0,1346248	0,3852933
680	0,8842764	0,5892693	0,4364219	0,2602088	1,0000000	0,3893520	0,8080847	0,5093844	0,3352255	0,9998509	0,1966670	0,0567752	0,0063393	0,2854895	0,1346248	0,3561043
700	0,8842764	0,5741363	0,4364219	0,2665092	1,0000000	0,3194899	0,7787449	0,4524474	0,3411703	0,9998509	0,1982757	0,0436025	0,0049238	0,2872243	0,1346248	0,3345611
720	0,8842764	0,5642630	0,4364219	0,2705782	1,0000000	0,2756066	0,7614287	0,4150360	0,3450313	0,9998509	0,1991351	0,0361290	0,0041595	0,2881020	0,1346248	0,3186609
740	0,8842764	0,5593463	0,4364219	0,2732062	1,0000000	0,2500833	0,7525936	0,3915814	0,3475391	0,9998509	0,1995942	0,0319830	0,0037513	0,2885461	0,1346248	0,3069256
760	0,8842764	0,5576176	0,4364219	0,2749034	1,0000000	0,2362016	0,7487937	0,3773846	0,3491678	0,9998509	0,1998396	0,0297316	0,0035357	0,2887708	0,1346248	0,2982642
780	0,8842764	0,5574502	0,4364219	0,2759996	1,0000000	0,2290564	0,7475340	0,3689688	0,3502257	0,9998509	0,1999706	0,0285294	0,0034229	0,2888845	0,1346248	0,2918716
800	0,8842764	0,5578169	0,4364219	0,2767075	1,0000000	0,2254979	0,7473282	0,3640007	0,3509127	0,9998509	0,2000406	0,0278925	0,0033641	0,2889421	0,1346248	0,2871535
820	0,8842764	0,5582232	0,4364219	0,2771647	1,0000000	0,2237155	0,7474367	0,3610313	0,3513590	0,9998509	0,2000780	0,0275534	0,0033334	0,2889712	0,1346248	0,2836712
840	0,8842764	0,5585044	0,4364219	0,2774600	1,0000000	0,2227703	0,7475640	0,3592134	0,3516488	0,9998509	0,2000980	0,0273698	0,0033172	0,2889859	0,1346248	0,2811011
860	0,8842764	0,5586524	0,4364219	0,2776507	1,0000000	0,2222191	0,7476326	0,3580697	0,3518370	0,9998509	0,2001087	0,0272678	0,0033086	0,2889933	0,1346248	0,2792042
880	0,8842764	0,5587095	0,4364219	0,2777739	1,0000000	0,2218679	0,7476489	0,3573344	0,3519593	0,9998509	0,2001144	0,0272097	0,0033039	0,2889971	0,1346248	0,2778041
900	0,8842764	0,5587195	0,4364219	0,2778534	1,0000000	0,2216339	0,7476379	0,3568564	0,3520387	0,9998509	0,2001175	0,0271759	0,0033013	0,2889990	0,1346248	0,2767708
920	0,8842764	0,5587116	0,4364219	0,2779048	1,0000000	0,2214779	0,7476191	0,3565454	0,3520903	0,9998509	0,2001191	0,0271562	0,0032999	0,2890000	0,1346248	0,2760082
940	0,8842764	0,5587009	0,4364219	0,2779380	1,0000000	0,2213769	0,7476027	0,3563444	0,3521238	0,9998509	0,2001200	0,0271448	0,0032991	0,2890005	0,1346248	0,2754453
960	0,8842764	0,5586930	0,4364219	0,2779594	1,0000000	0,2213142	0,7475917	0,3562159	0,3521455	0,9998509	0,2001204	0,0271382	0,0032987	0,2890007	0,1346248	0,2750299
980	0,8842764	0,5586885	0,4364219	0,2779733	1,0000000	0,2212769	0,7475857	0,3561346	0,3521597	0,9998509	0,2001207	0,0271346	0,0032985	0,2890008	0,1346248	0,2747233
1000	0,8842764	0,5586867	0,4364219	0,2779822	1,0000000	0,2212556	0,7475830	0,3560837	0,3521688	0,9998509	0,2001208	0,0271326	0,0032983	0,2890009	0,1346248	0,2744970
1020	0,8842764	0,5586863	0,4364219	0,2779880	1,0000000	0,2212438	0,7475821	0,3560520	0,3521748	0,9998509	0,2001209	0,0271315	0,0032983	0,2890009	0,1346248	0,2743299
1040	0,8842764	0,5586864	0,4364219	0,2779917	1,0000000	0,2212374	0,7475821	0,3560323	0,3521787	0,9998509	0,2001209	0,0271309	0,0032982	0,2890010	0,1346248	0,2742067
1060	0,8842764	0,5586867	0,4364219	0,2779941	1,0000000	0,2212340	0,7475822	0,3560201	0,3521812	0,9998509	0,2001209	0,0271306	0,0032982	0,2890010	0,1346248	0,2741157
1080	0,8842764	0,5586869	0,4364219	0,2779957	1,0000000	0,2212321	0,7475824	0,3560124	0,3521828	0,9998509	0,2001209	0,0271304	0,0032982	0,2890010	0,1346248	0,2740485
1100	0,8842764	0,5586870	0,4364219	0,2779967	1,0000000	0,2212310	0,7475825	0,3560076	0,3521839	0,9998509	0,2001209	0,0271304	0,0032982	0,2890010	0,1346248	0,2739990

