"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
400	0,8134157	0,5176476	0,1833594	0,6690105	0,7731052	0,0002073	0,3585624	0,0169868	0,3074167	0,5371268	0,8080761	0,0847622	0,4522008	0,4694466	0,4836080	0,6103766
420	0,6913385	0,3878894	0,1902448	0,5195612	0,7288272	0,0008097	0,3610569	0,0140856	0,3385483	0,5561955	0,6463764	0,0210327	0,5021429	0,3446307	0,4675821	0,6473059
440	0,6792378	0,3085783	0,2736830	0,4129526	0,7184407	0,0005768	0,3706667	0,0164902	0,3883032	0,7021395	0,6360608	0,0580679	0,3751329	0,3489896	0,4456240	0,6838978
460	0,8308740	0,4324724	0,2382066	0,4419312	0,7973540	0,0011583	0,2960798	0,0199056	0,4261414	0,5846816	0,5799633	0,0325674	0,4545556	0,3652789	0,3971287	0,6511744
480	0,7802385	0,3417109	0,2598085	0,5036047	0,6800485	0,0008074	0,3351252	0,0254245	0,4318406	0,6614556	0,8422954	0,0774963	0,4374869	0,4163305	0,2747199	0,6935693
500	0,7053988	0,5024074	0,2842274	0,4642110	0,7465487	0,0006890	0,3247700	0,0287202	0,4143251	0,6291526	0,6486134	0,0599961	0,3710442	0,3533893	0,2705246	0,6227310
520	0,8062418	0,3083131	0,2237767	0,5631013	0,8330339	0,0007282	0,3758985	0,0481102	0,4496859	0,6483863	0,6279406	0,0664500	0,5269046	0,3403430	0,3395807	0,5421889
540	0,8344116	0,3400217	0,2147566	0,5321027	0,7293351	0,0029934	0,3597127	0,0255652	0,4722633	0,7126450	0,6651368	0,0559986	0,4556992	0,3708031	0,3957905	0,6521070
560	0,7992426	0,3498132	0,2011587	0,4658319	0,8346758	0,0010005	0,2846761	0,0190120	0,4239316	0,5086645	0,6529031	0,0398130	0,4228267	0,2943654	0,3765166	0,6382571
580	0,9220780	0,4528708	0,4030387	0,5880820	0,8225487	0,0013853	0,3363765	0,3680260	0,3068829	0,5182571	0,6395000	0,0791382	0,4126807	0,3680830	0,3430423	0,7687024
600	0,7494743	0,4258561	0,5821325	0,5019042	0,6960526	0,0009958	0,3260058	0,5782943	0,3868801	0,6183571	0,4553429	0,0440038	0,4821014	0,2813824	0,3574413	0,7747942
620	0,6711694	0,3270547	0,7270976	0,3531220	0,7532879	0,0029799	0,2851119	0,6299390	0,2610994	0,4334540	0,4696277	0,0296068	0,5507041	0,3978449	0,3370861	0,7992319
640	0,6586526	0,3854010	0,6004945	0,4025935	0,7342810	0,0049645	0,2883183	0,6784871	0,1725724	0,4139482	0,6136385	0,0233298	0,5492368	0,3114433	0,3489185	0,8084629
660	0,7422544	0,3463098	0,9083399	0,3100912	0,7659996	0,0218124	0,3510080	0,7185092	0,1564142	0,2988588	0,7606301	0,0576368	0,6635725	0,4205702	0,3701748	0,8240580
680	0,7232652	0,6174288	0,8180148	0,2628121	0,8339713	0,0440000	0,3648056	0,7899470	0,0989792	0,2483704	0,7697315	0,0621685	0,5341826	0,4203225	0,3490191	0,6235791
700	0,7060300	0,4618155	0,7766570	0,1791271	0,8215108	0,0472652	0,3234586	0,8381252	0,0748176	0,3332722	0,6093695	0,1314649	0,5794875	0,4106351	0,4132442	0,6647690
720	0,7077879	0,4836842	0,7677648	0,1817984	0,6349634	0,0998024	0,3022132	0,8619627	0,0344496	0,3232138	0,6053692	0,1003851	0,6955763	0,4547669	0,4769791	0,5819010
740	0,6286626	0,4062926	0,7804096	0,2113900	0,6917002	0,0561379	0,2974283	0,7311189	0,0294889	0,2601950	0,6475653	0,1804239	0,6905810	0,3652489	0,4523149	0,7100487
760	0,8402844	0,4746100	0,7034973	0,1816542	0,6813782	0,0675987	0,3434750	0,7209569	0,0517930	0,2085606	0,6698821	0,2495488	0,6490687	0,4630569	0,3522876	0,6169461
780	0,7626574	0,4934205	0,7626063	0,1673829	0,6728205	0,1049832	0,4614612	0,7119635	0,0284652	0,1804106	0,6556547	0,2242034	0,7321493	0,3839556	0,5553567	0,7757690
800	0,7686799	0,5283736	0,6687211	0,1644273	0,6123525	0,1355602	0,2918790	0,6748608	0,0447585	0,2281048	0,6378286	0,2667469	0,7986506	0,4653327	0,4134055	0,8537641
820	0,6570057	0,4740835	0,6784423	0,1172152	0,7452863	0,0817353	0,3278292	0,6926477	0,0885992	0,1913635	0,8545916	0,3924391	0,7563208	0,3258084	0,4235055	0,8283352
840	0,7499919	0,4877176	0,7754520	0,1401397	0,6634021	0,0870168	0,4176334	0,7708591	0,0373164	0,1644392	0,6308859	0,3105353	0,6298860	0,2650801	0,5092259	0,7661141
860	0,6076265	0,5340025	0,7123508	0,1169639	0,7170300	0,0866889	0,3295577	0,7137981	0,0485660	0,2123703	0,6616166	0,3544290	0,7586449	0,5101507	0,4519914	0,7549223
880	0,6887904	0,5094120	0,7075912	0,1119929	0,6785135	0,0716037	0,3795104	0,7791284	0,0407953	0,1975960	0,7104255	0,5321895	0,5966932	0,3632436	0,4557709	0,7437058
900	0,6483423	0,4655103	0,6170892	0,1237170	0,7568134	0,0640104	0,2806493	0,8367837	0,0564621	0,1965153	0,7195294	0,4877923	0,7616279	0,3485764	0,4201544	0,7539048
920	0,6711836	0,4338936	0,7411923	0,0903052	0,6016151	0,0853089	0,4030090	0,7873540	0,0196234	0,1781847	0,7353457	0,4779146	0,6953205	0,3755703	0,4498182	0,5580157
940	0,6190626	0,4468009	0,7115233	0,1789960	0,6620313	0,0735842	0,3596749	0,8461895	0,0509459	0,2080737	0,7215517	0,4372324	0,6009689	0,3970552	0,3834808	0,8188992
960	0,6592477	0,3943651	0,7166676	0,1040661	0,6954083	0,0889193	0,3734021	0,8714765	0,0402535	0,2104868	0,7287102	0,4590926	0,6645509	0,3240445	0,5646090	0,6368839
980	0,5779496	0,5024268	0,7239960	0,1249978	0,6742850	0,1101240	0,3140614	0,7582366	0,0407882	0,1802318	0,7557350	0,5207121	0,6166303	0,3768328	0,5310887	0,7307597
1000	0,6505705	0,3942459	0,5968016	0,1202997	0,6848689	0,1464496	0,4212883	0,7989632	0,0327526	0,1685619	0,8354532	0,4628850	0,5476181	0,4269896	0,5402738	0,7298909
1020	0,5587032	0,3481485	0,6088328	0,1062179	0,7178951	0,1102795	0,3232981	0,8106629	0,0420038	0,2291385	0,7340232	0,5497725	0,6585033	0,3617815	0,4624232	0,7060447
1040	0,6773245	0,4574660	0,6954454	0,1532689	0,6671272	0,0587746	0,4060442	0,6926842	0,0569131	0,2302828	0,6451696	0,5209729	0,6557775	0,4360872	0,4490768	0,7878143
1060	0,7252468	0,4529813	0,7339038	0,1249944	0,7518414	0,0618242	0,3241722	0,7286427	0,0562896	0,1953781	0,5830320	0,4353127	0,6910040	0,3581809	0,4144309	0,6370538
1080	0,7092914	0,4739495	0,6912693	0,1458541	0,6687508	0,0846041	0,2954754	0,6286430	0,0643988	0,2143137	0,6793226	0,4315894	0,7628203	0,4312380	0,6082783	0,7169786
1100	0,6468018	0,6307978	0,6955090	0,1253105	0,6154877	0,0579966	0,3876268	0,8182595	0,0618563	0,1422429	0,5564184	0,4778920	0,6245469	0,3261866	0,4323890	0,5928610

0	0,7859553	0,5557275	0,6238581	0,0839305	0,8333588	0,1584551	0,3164943	0,6683853	0,0396144	0,1875345	0,7448872	0,3391827	0,6573199	0,4433421	0,5115973	0,7594021
20	0,5044720	0,4583038	0,7229183	0,1159828	0,5934933	0,0969017	0,3592410	0,6430187	0,0380394	0,1964660	0,7668114	0,5142607	0,5247392	0,5672535	0,4547484	0,6865742
40	0,5692503	0,4787279	0,7023776	0,0932308	0,4786463	0,1190132	0,3187915	0,6337811	0,0237591	0,1657860	0,6814124	0,5439307	0,7265025	0,6119866	0,5133778	0,6507565
60	0,5488456	0,5516312	0,7190160	0,1107639	0,3244044	0,1191968	0,3695545	0,7218462	0,0736628	0,1645152	0,6409274	0,6273364	0,5722772	0,6560107	0,6110954	0,7542783
80	0,4197390	0,3929923	0,8071276	0,0855197	0,2987112	0,1120665	0,3308291	0,6856333	0,0405515	0,1370178	0,7374859	0,5596434	0,5902523	0,6565188	0,4679654	0,6332279
100	0,3447772	0,5226413	0,6158626	0,1117849	0,3249424	0,1482066	0,3897659	0,6261775	0,0591538	0,1979197	0,6413440	0,5535465	0,7180352	0,6899024	0,5523511	0,8237979
120	0,3476249	0,5240163	0,7060819	0,1489900	0,2812360	0,1067919	0,4310895	0,6505065	0,0344332	0,3026980	0,5768344	0,4814563	0,6155036	0,5813293	0,5912495	0,7796558
140	0,3869575	0,5475374	0,5832173	0,1041911	0,2280753	0,1941454	0,4339405	0,6523599	0,0394931	0,2396330	0,6616818	0,5569814	0,6699999	0,5762369	0,4957763	0,6753440
160	0,4064673	0,4525083	0,7316074	0,0636989	0,2161942	0,1442577	0,4228260	0,7785746	0,0327452	0,1916337	0,7098655	0,4775062	0,6111891	0,4928873	0,4485521	0,6466010
180	0,3665120	0,5235437	0,5882155	0,1152951	0,3620576	0,1246490	0,4613652	0,6790376	0,0277893	0,2641301	0,7234809	0,5180471	0,4484433	0,6619885	0,5033709	0,8729869
200	0,3268874	0,4137263	0,7150880	0,0916860	0,2705642	0,1869537	0,6199121	0,6583423	0,0661822	0,3032308	0,6745182	0,6144877	0,5447166	0,6393814	0,5372372	0,8523049
220	0,3174860	0,5154845	0,7453912	0,1231379	0,2129063	0,1489575	0,5064941	0,6508687	0,0931047	0,2025936	0,5479648	0,5119624	0,6624054	0,4837911	0,3691132	0,7067764
240	0,3919611	0,4577733	0,7610513	0,1235754	0,1814242	0,2016183	0,4467233	0,6388967	0,0708646	0,2292085	0,6126702	0,4993742	0,6678492	0,5743711	0,4304261	0,7419144
260	0,4720141	0,5740153	0,7433261	0,1282979	0,1942034	0,1949093	0,5898321	0,6040263	0,0258343	0,2933160	0,6985073	0,5343953	0,6169734	0,5653587	0,5117361	0,6665360
280	0,4235724	0,4616466	0,6259047	0,1514419	0,2156653	0,2167736	0,5362398	0,8046786	0,0535200	0,3197908	0,7853244	0,4449697	0,5155707	0,6931401	0,4829406	0,7525961
300	0,4166373	0,4635550	0,6391149	0,1316155	0,2359102	0,2195072	0,5349950	0,7728096	0,0396154	0,2243298	0,6532726	0,4870247	0,4570991	0,6050415	0,5757350	0,6068910
320	0,3652485	0,4254653	0,6705989	0,1202022	0,3043930	0,2090812	0,4896287	0,8217116	0,0430670	0,1838911	0,8121143	0,4416128	0,5262237	0,6464692	0,5287433	0,8278103
340	0,4085070	0,4755905	0,7476600	0,1213928	0,2871356	0,1506060	0,6041414	0,7367420	0,0853849	0,1822004	0,6924037	0,4896433	0,7372434	0,5566583	0,5740066	0,6363886
360	0,3917961	0,6048353	0,8229448	0,1465720	0,2339162	0,1833575	0,5834738	0,7469892	0,0585290	0,2277796	0,6449858	0,3144085	0,6404218	0,7392596	0,5632863	0,6680805
380	0,3900531	0,4432178	0,6500352	0,1521608	0,1856299	0,1061719	0,5079695	0,7765374	0,0257615	0,3173099	0,6900135	0,4572590	0,9287274	0,6009225	0,5815654	0,7078099
400	0,3496898	0,4480763	0,7285511	0,1523751	0,2727947	0,2029693	0,6456042	0,6677535	0,0383429	0,2723464	0,6741252	0,4780145	0,7195482	0,4929849	0,5210973	0,6014725
420	0,3730878	0,4645378	0,6687660	0,1621485	0,2451720	0,1754072	0,6077614	0,5975169	0,0507785	0,3080769	0,6562663	0,4208584	0,6460344	0,5164783	0,4908905	0,7596703
440	0,3654546	0,3983202	0,6765386	0,1620258	0,2045002	0,1936085	0,5682451	0,7305669	0,0552937	0,2856301	0,8239892	0,4699642	0,6791148	0,5449147	0,4230073	0,7494146
460	0,3911636	0,5642564	0,8584255	0,1530159	0,2564052	0,1711750	0,5201511	0,7361628	0,0326574	0,2664593	0,6168662	0,4315519	0,6770757	0,5325206	0,4757279	0,7134609
480	0,3968857	0,6171163	0,7200057	0,1701411	0,2464327	0,1278996	0,5316137	0,7420484	0,0456055	0,2651071	0,5857377	0,4473744	0,5861147	0,5094242	0,3945815	0,6716029
500	0,3483201	0,6127977	0,7674894	0,1389168	0,3059353	0,1513166	0,5325218	0,6171943	0,0266749	0,2865753	0,7411022	0,4612512	0,5052217	0,6002286	0,4420255	0,8262815
520	0,3469948	0,3758254	0,7470455	0,1287504	0,2347245	0,2029963	0,5294913	0,7085181	0,0319740	0,1948518	0,7848467	0,4991261	0,5991093	0,6218037	0,4325637	0,6939080
540	0,3691908	0,5000248	0,8025246	0,1505896	0,2758936	0,1167389	0,5447146	0,7036997	0,0232545	0,2623454	0,7256648	0,5833887	0,5873840	0,5488827	0,5173864	0,6674711
560	0,3547128	0,4839179	0,6765076	0,1201670	0,1665903	0,2150480	0,5375422	0,5655236	0,0364903	0,2271474	0,6122196	0,3921969	0,5373047	0,5412816	0,4519126	0,8130619
580	0,5379284	0,4529250	0,6958507	0,1317769	0,3833375	0,1959598	0,6432162	0,8485815	0,0451954	0,2114213	0,6339976	0,2842449	0,6164476	0,4755938	0,4759081	0,7988861
600	0,5602802	0,4484981	0,8542143	0,1661675	0,3994903	0,2014131	0,5859699	0,7574794	0,0338184	0,2670239	0,6782142	0,4065498	0,7520118	0,2904036	0,4453886	0,7167655
620	0,5788999	0,5235634	0,7288078	0,1837846	0,5510239	0,1620139	0,5252538	0,9118490	0,0138857	0,2719382	0,7063521	0,4259440	0,6790204	0,4496968	0,4399356	0,6921092
640	0,5931932	0,4644823	0,7522127	0,1450951	0,5709748	0,1348296	0,4783807	0,6434313	0,0332858	0,2462023	0,7574040	0,2920637	0,7170785	0,4164582	0,4094929	0,7477773
660	0,8192199	0,5544891	0,7224994	0,1614197	0,6195412	0,1414927	0,5920786	0,6635231	0,0171418	0,2421501	0,7362383	0,2964100	0,5838641	0,4898610	0,5563492	0,7485280
680	0,7905701	0,5164809	0,7106128	0,1477547	0,6228231	0,1435401	0,5152708	0,6939503	0,0482173	0,2040840	0,8381966	0,3473147	0,6567289	0,4603786	0,3836433	0,7297445
700	0,7856691	0,5132875	0,6808501	0,1449165	0,6256764	0,1130773	0,4512262	0,6978115	0,0494061	0,1767581	0,7181751	0,2888075	0,6914729	0,3933679	0,6093173	0,7604307
720	0,7287008	0,4919162	0,6859838	0,1483273	0,6623280	0,1189766	0,4870306	0,6984909	0,0523075	0,2354986	0,7044041	0,3381444	0,6169190	0,5146672	0,4136659	0,6718580
740	0,6880441	0,5533507	0,6841483	0,1349590	0,7205005	0,1837283	0,4558025	0,7240279	0,0345880	0,2017246	0,7446545	0,4031524	0,5908068	0,5080290	0,4715943	0,7183596
760	0,6624805	0,5162444	0,7774622	0,1842527	0,6758539	0,0989255	0,4538699	0,7386065	0,0307666	0,2148674	0,6372674	0,4514162	0,7495447	0,4205374	0,4663595	0,6947834
780	0,7036267	0,4880749	0,9303442	0,1834626	0,7630857	0,1230667	0,4277516	0,8748493	0,0360216	0,1728842	0,7106359	0,4450662	0,5787341	0,4308043	0,4655382	0,8290083
800	0,7755810	0,4521497	0,6544605	0,1171833	0,7758274	0,1033969	0,3928465	0,6765989	0,0369397	0,2218235	0,7224723	0,4257463	0,7947372	0,6184395	0,6981604	0,7074940
820	0,8131916	0,4878580	0,7325950	0,1044070	0,6901514	0,1162670	0,3684254	0,6636724	0,0555165	0,2391359	0,5474505	0,4733621	0,6404658	0,3876595	0,5176508	0,8252623
840	0,8239348	0,4326274	0,7451199	0,1354363	0,7743645	0,1049272	0,3941228	0,6529620	0,0392338	0,2647906	0,7311487	0,4204469	0,6358137	0,5342404	0,5060408	0,7345153
860	0,8587567	0,4353475	0,7468146	0,0918514	0,7902569	0,0989505	0,4402091	0,7453556	0,0684943	0,1968599	0,6746165	0,4263295	0,6439158	0,4628219	0,5333998	0,7188372
880	0,7294198	0,4514743	0,7359673	0,1022260	0,7906995	0,0979933	0,3703635	0,7573971	0,0453217	0,1736336	0,6727361	0,4859414	0,7040698	0,3207403	0,4738278	0,7118721
900	0,6834527	0,4540628	0,7367010	0,0981697	0,6181866	0,1036473	0,3736834	0,7518416	0,0710477	0,1887539	0,6985724	0,5423501	0,6709512	0,4707980	0,5068177	0,6873316
920	0,6990575	0,4217957	0,6464074	0,1215727	0,7636226	0,0733734	0,3472592	0,7072001	0,0793179	0,1920332	0,7296047	0,5576223	0,6350485	0,3555069	0,5171398	0,7596851
940	0,7282073	0,4915594	0,7757816	0,1244494	0,7036697	0,0624115	0,3770425	0,6837065	0,0332063	0,2258552	0,7423115	0,4456542	0,4744299	0,4399106	0,5224005	0,6355310
960	0,7324791	0,5070984	0,8330333	0,1055156	0,6422343	0,1363298	0,3650425	0,5997574	0,0318962	0,1811345	0,6472416	0,5358157	0,6731498	0,4107996	0,5859577	0,6791976
980	0,7707226	0,5121414	0,7797049	0,1319336	0,6651482	0,1168511	0,2736374	0,7422203	0,0477867	0,2192245	0,8381597	0,4240345	0,8655488	0,3833127	0,4753047	0,7587727
1000	0,6783871	0,5646043	0,7152331	0,0677414	0,6277475	0,1373431	0,3902819	0,6361192	0,0474988	0,1608754	0,6706618	0,5551436	0,6316686	0,4566621	0,5566876	0,7485666
1020	0,7376737	0,5164401	0,7023603	0,1130968	0,6759037	0,1170066	0,3678383	0,7075799	0,0732258	0,2030774	0,7775016	0,6097179	0,6496028	0,4381859	0,4382165	0,6093899
1040	0,7549792	0,4882315	0,7451187	0,0639257	0,7146073	0,0951274	0,4325961	0,8203304	0,0882158	0,1727282	0,7227587	0,5381367	0,7035656	0,3599274	0,4968793	0,6541566
1060	0,6977879	0,4674223	0,6999848	0,1684407	0,6730723	0,0674875	0,3863652	0,6792103	0,0366131	0,1683557	0,6891417	0,4611392	0,6142206	0,4202911	0,4949527	0,6414240
1080	0,7404040	0,4013342	0,7711445	0,1093283	0,7237391	0,1023307	0,4112197	0,6517742	0,0423777	0,1838422	0,7531553	0,4510316	0,6908987	0,3725325	0,4997550	0,7004148
1100	0,8402038	0,5698780	0,7697659	0,1680193	0,7194262	0,0807841	0,3254025	0,7732561	0,0488449	0,2267897	0,8016105	0,4403137	0,6533955	0,3846177	0,5155483	0,6764632

0	0,6542625	0,5386882	0,7340744	0,1898823	0,7305127	0,1112207	0,3322891	0,7916410	0,0698402	0,1903844	0,7268766	0,3251150	0,5609666	0,4725326	0,5682197	0,7557445
20	0,6624584	0,4230587	0,5702739	0,0946673	0,6615922	0,1100370	0,3503666	0,8383438	0,0493526	0,1369518	0,7659782	0,3803828	0,6481976	0,4620270	0,5989286	0,7179289
40	0,6776036	0,4402972	0,5833280	0,1142222	0,8390759	0,1184459	0,2085051	0,7340246	0,0529611	0,0888499	0,7342398	0,3958881	0,6019472	0,3901294	0,5441476	0,6795253
60	0,5820438	0,4689816	0,4795607	0,1366581	0,6400433	0,1094523	0,1990672	0,7052370	0,0528631	0,0832766	0,6588637	0,4607877	0,6047493	0,3748601	0,5544221	0,8710433
80	0,6118521	0,3875110	0,3986942	0,1342166	0,8319651	0,0643659	0,2583898	0,7407077	0,0398545	0,0736060	0,6554308	0,3674081	0,6652631	0,4221881	0,4641410	0,7357962
100	0,7876322	0,4449989	0,4406685	0,1011509	0,6458620	0,0446350	0,1796522	0,7350516	0,0345703	0,1673467	0,7350764	0,3890850	0,5851155	0,5912283	0,4855908	0,7681374
120	0,6847424	0,5119691	0,4639179	0,1801126	0,6873749	0,0611462	0,1596387	0,6850039	0,0575303	0,1826202	0,6594668	0,3446340	0,7048075	0,5703273	0,5545046	0,6772380
140	0,6719124	0,5018603	0,4080808	0,3718189	0,8095059	0,0487151	0,1678025	0,7875873	0,0732046	0,1209411	0,6504482	0,3557416	0,5684061	0,4710880	0,6180441	0,6924761
160	0,8032701	0,4865579	0,3307193	0,2435282	0,6660188	0,0422160	0,1462803	0,6512189	0,0932585	0,2166495	0,6321125	0,3309059	0,6003436	0,5254911	0,5770625	0,7628970
180	0,7181561	0,5278833	0,2874579	0,3794405	0,6288681	0,0234648	0,1783719	0,7084530	0,0638542	0,1766046	0,6120332	0,1913253	0,5949084	0,4745455	0,4910824	0,7367704
200	0,7298081	0,4744938	0,4062244	0,3180946	0,7556802	0,0170078	0,2515914	0,7354561	0,0944183	0,2040144	0,6807158	0,1637467	0,6678376	0,3695374	0,4372478	0,8277436
220	0,6634247	0,4596345	0,4099659	0,3289646	0,5843813	0,0182037	0,1856264	0,7308301	0,1007325	0,1622150	0,6985886	0,1151661	0,5557997	0,4927658	0,5349942	0,7551376
240	0,7422927	0,4376836	0,3411297	0,2957867	0,6809219	0,0121435	0,2415870	0,6269870	0,1075106	0,1829849	0,5979231	0,1238394	0,5545992	0,4727424	0,3906598	0,6736096
260	0,8506934	0,4396871	0,3284600	0,3790440	0,6698786	0,0268103	0,2532664	0,8184557	0,1476771	0,2191763	0,6192150	0,0851658	0,5522789	0,5227534	0,4706428	0,5780890
280	0,7006085	0,5558375	0,5010675	0,2874090	0,5850039	0,0085355	0,2172384	0,7496271	0,1154626	0,2518881	0,6224073	0,0667345	0,6120344	0,4557118	0,5530901	0,6727404
300	0,8710160	0,5180909	0,4184216	0,3433074	0,8200442	0,0076583	0,2206476	0,6836606	0,0834133	0,2440782	0,5475457	0,0873028	0,5941160	0,4773089	0,5912643	0,7016367
320	0,7360345	0,5689250	0,3415345	0,2548049	0,6290545	0,0135582	0,2071198	0,6320483	0,0880240	0,2339148	0,5114240	0,0875587	0,6144437	0,4045204	0,5309233	0,5164248
340	0,6504570	0,6079235	0,3991805	0,4102173	0,7649004	0,0103512	0,1970863	0,7132050	0,1041420	0,2038134	0,6563495	0,1064138	0,5970105	0,5431082	0,4838511	0,7261865
360	0,8450967	0,3892508	0,5226906	0,3267800	0,8223896	0,0089297	0,2356271	0,6850734	0,1321741	0,1823643	0,6150177	0,1105114	0,6513061	0,3504179	0,4793341	0,6919700
380	0,6374184	0,4720653	0,5498462	0,2016429	0,6418556	0,0110090	0,2535051	0,6102535	0,1204376	0,2173523	0,5473917	0,0730100	0,6408741	0,4896549	0,4413455	0,6245785
400	0,6630539	0,4380302	0,4894285	0,2592586	0,7065189	0,0042531	0,2575957	0,6972648	0,1621012	0,2048983	0,6573955	0,1196442	0,5155442	0,4651727	0,4419933	0,6112047
420	0,7468160	0,5078403	0,3808773	0,3043326	0,6927561	0,0113326	0,1519123	0,7655134	0,0889975	0,1712447	0,6173545	0,1281334	0,5595028	0,3689617	0,5727569	0,5604655
440	0,7919948	0,5080052	0,4522187	0,2605744	0,7058190	0,0063397	0,2697360	0,7020211	0,1053364	0,2237190	0,7284263	0,1346939	0,6669237	0,4733623	0,5255265	0,7320410
460	0,7521651	0,3855471	0,4601724	0,2604998	0,7092420	0,0243220	0,1873208	0,8097221	0,0848723	0,1631686	0,5738470	0,1010440	0,5927176	0,5148769	0,4320966	0,7483562
480	0,7126036	0,5380542	0,5062886	0,3103991	0,8131739	0,0222843	0,1454361	0,6428451	0,1072490	0,2242066	0,5596565	0,1100598	0,6896050	0,4495298	0,4450722	0,6896741
500	0,6996798	0,4958565	0,4842249	0,2590354	0,7078874	0,0110745	0,1879470	0,7262713	0,0719195	0,1756866	0,5068027	0,1782497	0,6405878	0,4607889	0,5622918	0,7252614
520	0,7382113	0,5310436	0,3986686	0,1949848	0,7065000	0,0440264	0,1752694	0,8407604	0,0961173	0,1984275	0,6043474	0,1517399	0,7622684	0,5440929	0,4846621	0,7088509
540	0,7845169	0,5494553	0,4073934	0,2409633	0,6528943	0,0329903	0,1359415	0,7603985	0,0828526	0,1466521	0,4938043	0,1676255	0,5473219	0,4363845	0,5548694	0,6557802
560	0,7472836	0,4474468	0,4305556	0,2072416	0,6340488	0,0231232	0,1937113	0,6087826	0,0869344	0,1783752	0,6647446	0,1635540	0,6278258	0,4087937	0,5554296	0,5612944
580	0,7800546	0,4676257	0,5529953	0,2058916	0,6685363	0,0276964	0,1674243	0,8624091	0,0752656	0,2115058	0,6024404	0,1550603	0,5938947	0,3796256	0,5090671	0,6943129
600	0,7962112	0,4553723	0,6887987	0,2330630	0,7861694	0,0528984	0,2922785	0,7842583	0,0620109	0,2497291	0,6243873	0,1567329	0,6071215	0,4161293	0,5281504	0,6959888
620	0,8758233	0,5371786	0,7287085	0,2787069	0,6868441	0,0719558	0,2851735	0,7869548	0,1022544	0,2643616	0,6207100	0,1372574	0,6325061	0,5374255	0,5004857	0,5594664
640	0,6947118	0,4250319	0,7105473	0,1576800	0,7125593	0,0587364	0,3569863	0,5987714	0,0525890	0,1975985	0,5993723	0,1968050	0,5974475	0,4755058	0,4518291	0,6840436
660	0,7395623	0,3197028	0,7319430	0,1955163	0,7572970	0,0856363	0,4154204	0,7436905	0,0761366	0,1841904	0,7666361	0,1761215	0,5080395	0,4451747	0,4511532	0,5735981
680	0,7440525	0,3996995	0,6944371	0,1533356	0,7479213	0,0908164	0,4534123	0,5991964	0,0657160	0,2030462	0,5800766	0,2084526	0,5887779	0,4354124	0,4606463	0,6716708
700	0,7957445	0,4762271	0,7128898	0,1554063	0,6560631	0,0965733	0,3594530	0,7599059	0,0538464	0,2006097	0,6170321	0,2533066	0,5984619	0,3578646	0,3695121	0,7152772
720	0,6473059	0,4723837	0,7310978	0,1253548	0,6501627	0,0617993	0,3106446	0,8945843	0,0538911	0,1921959	0,7255222	0,2931661	0,6747226	0,3868513	0,4642730	0,6424644
740	0,6023428	0,4525733	0,7898706	0,1516539	0,7613652	0,1269766	0,3863521	0,7866319	0,0608223	0,1921621	0,6352272	0,3766906	0,5891794	0,3476361	0,4474313	0,7569297
760	0,7837018	0,4516904	0,7718050	0,1330912	0,6798121	0,0833449	0,3452379	0,8107800	0,0810608	0,2247381	0,7050931	0,4032519	0,6459691	0,5021890	0,3700272	0,7696908
780	0,6795504	0,4869401	0,7547410	0,1134079	0,8635652	0,1143862	0,3524240	0,6686606	0,0820913	0,2293436	0,6327847	0,4711131	0,6105441	0,3779889	0,4488495	0,6969883
800	0,7147379	0,3912620	0,7493873	0,0937997	0,7486197	0,0952208	0,4629447	0,6959140	0,0821620	0,2113353	0,6423508	0,4775926	0,6436984	0,3158804	0,3693446	0,7830952
820	0,5903904	0,4962308	0,7700464	0,1464351	0,7626592	0,0928953	0,3559660	0,7417843	0,0408396	0,2075263	0,5658616	0,4625184	0,6362618	0,4663733	0,3679635	0,7890570
840	0,6035651	0,3863858	0,7059643	0,1266376	0,6756040	0,2029971	0,2561233	0,7307127	0,0356672	0,1754979	0,7743569	0,5449623	0,5927399	0,4774640	0,3501567	0,7135732
860	0,6053397	0,3483733	0,6289777	0,1484171	0,6583168	0,0920774	0,3595985	0,7758759	0,0565474	0,2176542	0,6298118	0,4361371	0,6428565	0,4465766	0,4125435	0,7803901
880	0,8009996	0,4782441	0,7168551	0,0755111	0,7805594	0,1024471	0,3158792	0,7255564	0,0524177	0,2419085	0,6310167	0,4453000	0,6141301	0,4417436	0,4168273	0,6687495
900	0,6586334	0,4869020	0,8037102	0,0938475	0,5416106	0,0580287	0,2698732	0,8366686	0,0409167	0,1779465	0,7307000	0,4424758	0,5829475	0,3829256	0,3884308	0,6370724
920	0,7633205	0,4380119	0,6405787	0,1376993	0,6614631	0,1291391	0,3367221	0,7261972	0,0422133	0,2379553	0,6254963	0,4545574	0,6884282	0,3836694	0,4719278	0,7419579
940	0,6502902	0,5148104	0,7375683	0,0774987	0,7834615	0,0849868	0,3255607	0,7708025	0,0325957	0,1503548	0,6425961	0,4222300	0,7402295	0,2985751	0,4075548	0,6686138
960	0,7185072	0,4803581	0,7384507	0,1295175	0,7016425	0,0911260	0,2983208	0,6791908	0,0616868	0,1957132	0,7120223	0,3723333	0,5963837	0,4730501	0,4742276	0,8185622
980	0,6776949	0,4416384	0,7689589	0,1255716	0,9116199	0,0909923	0,3263733	0,8620236	0,0449098	0,1905302	0,5870693	0,3977645	0,7718175	0,3761386	0,5073478	0,6737431
