"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
560	1,0066318	0,5226289	0,3279340	0,7371328	1,0270329	0,0022923	0,4573737	0,0392752	0,5044419	0,8730413	0,8823338	0,0664045	0,6685242	0,4831766	0,4927975	0,9189326
580	1,0064488	0,5521988	0,5872223	0,7444744	1,0317153	0,0020615	0,4401111	0,5013903	0,4316341	0,8082366	0,7587130	0,0750804	0,6458650	0,4468667	0,4909275	0,9859322
600	1,0001445	0,5334521	0,7538909	0,7071142	1,0020312	0,0032594	0,4402638	0,7350305	0,4146963	0,7173561	0,7201236	0,0712414	0,7130579	0,4777950	0,4564819	1,0684630
620	0,9979332	0,5263916	0,9065145	0,6078422	0,9444337	0,0038483	0,4717539	0,8940202	0,3312234	0,6380552	0,7153742	0,0558004	0,7354746	0,5182749	0,5037858	1,0424292
640	1,0503382	0,5881536	0,9656023	0,5281657	0,9206238	0,0043114	0,4613944	0,9545417	0,2476558	0,5059385	0,7813301	0,0595311	0,8150980	0,5187505	0,4877121	1,0517480
660	1,0874704	0,6292479	1,0485382	0,4790011	1,0303441	0,0480052	0,4456726	0,9970480	0,1809372	0,4232300	0,9229849	0,0632825	0,8251689	0,5221021	0,4936827	1,0445016
680	0,9926193	0,6430013	1,1174067	0,3463108	0,9982316	0,0614159	0,4498465	1,0237990	0,1407984	0,3830512	0,8973130	0,0736510	0,8403223	0,5981218	0,5425882	1,0613171
700	0,9758747	0,7001218	1,0888075	0,2982324	0,9825339	0,0890306	0,4738616	1,0355327	0,0887840	0,4241447	0,8722838	0,1165991	0,8726074	0,5218344	0,5735683	1,0179276
720	1,0092457	0,6389782	1,0596398	0,2574126	0,9519149	0,1199649	0,4484850	0,9970407	0,0823957	0,3699530	0,9089589	0,1596040	0,9036742	0,6224104	0,6383907	0,9974156
740	0,9993699	0,6108643	1,0184539	0,2246447	0,9874990	0,1304283	0,4436076	0,9987620	0,0583561	0,3570991	0,9006524	0,1870500	0,9179233	0,5401542	0,6446659	1,0179352
760	0,9711337	0,6440869	0,9958575	0,2039560	0,9518399	0,1101676	0,5013102	0,9683095	0,0488476	0,3239018	0,9089076	0,2447928	0,9012623	0,5508760	0,6918587	0,9772440
780	0,9642206	0,7079374	0,9363322	0,1856400	0,9632113	0,1148671	0,4777005	0,9819581	0,0523012	0,2808892	0,9235400	0,3017373	0,9622449	0,5460249	0,7252988	1,0561088
800	0,9941685	0,6501346	1,0046286	0,2278067	1,0053912	0,1120934	0,4664993	1,0229473	0,0632625	0,2779810	0,9325199	0,4488196	0,9440247	0,5744271	0,6492656	1,0245119
820	0,9745027	0,6400932	1,0130503	0,1958192	1,0131427	0,1190482	0,4989545	0,9963150	0,0823959	0,3117860	0,9986182	0,4998436	0,9662635	0,5095100	0,6116433	1,0340067
840	0,9405399	0,6808911	1,0296085	0,1799368	0,9850332	0,1173375	0,5126137	1,0205393	0,0699686	0,2756218	0,9325320	0,4395141	0,9976177	0,4977705	0,6139599	1,0349419
860	0,9401064	0,6899316	1,0360514	0,1497902	0,9698320	0,1038790	0,4794437	1,0256167	0,0653976	0,2756624	0,9025604	0,5380862	1,0065445	0,6196089	0,5863711	0,9863742
880	0,9531569	0,6985391	0,9685900	0,1581365	0,9509207	0,1043184	0,4728927	1,0538321	0,0602331	0,2721148	0,8968127	0,6793458	0,9883382	0,5466216	0,6155776	1,0380827
900	0,9763527	0,6889978	1,0120294	0,1811791	0,9617418	0,1115465	0,4456784	1,0926276	0,0431091	0,2616622	0,9606264	0,7124006	1,0234006	0,5339596	0,7283714	1,0616951
920	0,9406439	0,6356254	1,0212091	0,1934802	0,8707781	0,1330439	0,4817283	1,1114182	0,0426701	0,2472526	0,9757005	0,7198506	0,9918826	0,5877562	0,6509017	0,9758295
940	0,9670488	0,6150143	1,0717798	0,1845531	0,9063495	0,1185245	0,4657804	1,1461868	0,0384722	0,2816537	1,0099892	0,6521505	0,9529160	0,5933801	0,6480922	0,9724081
960	0,9974506	0,6277197	1,0092716	0,1656424	0,9313030	0,1335496	0,4662524	1,1857431	0,0467521	0,2621997	0,9858934	0,6322638	0,9492156	0,5507123	0,7027671	0,9508318
980	0,9589722	0,6358569	0,9871166	0,1703937	0,9550364	0,1608075	0,4426406	1,1090500	0,0470927	0,2643117	1,0413608	0,7019134	0,9446976	0,5793894	0,7351523	0,9550478
1000	0,9070983	0,5828158	0,9836165	0,1482094	0,9499556	0,1968447	0,4818060	1,0415207	0,0463542	0,3058296	1,0352958	0,6619716	0,9175300	0,5609731	0,6778704	1,0018048
1020	0,8322264	0,5637340	0,8986467	0,1671710	0,9678110	0,1440933	0,4903183	1,0033012	0,0513620	0,3126460	0,9294341	0,6696239	0,9348725	0,5313139	0,6407162	1,0966556
1040	0,9011944	0,6347477	1,0002602	0,1839875	0,9890264	0,1100039	0,4895509	0,9635027	0,0643337	0,3101779	0,9684704	0,7469903	0,8990233	0,5642250	0,6056193	1,1015608
1060	0,9745947	0,6179380	0,9664303	0,1612800	0,9940674	0,0895687	0,5104098	1,0191429	0,0600682	0,2876005	0,9283424	0,6993108	0,9217639	0,5408235	0,6072529	0,9475959
1080	0,9599037	0,6433389	1,0211054	0,1657267	0,9563176	0,1003190	0,4555453	1,0342632	0,0627258	0,2825417	0,9623288	0,5872143	1,0088713	0,6405780	0,7089034	0,9368925
1100	0,9855504	0,6657282	0,9886469	0,1616195	0,9940161	0,1126023	0,4598371	1,0500793	0,0550326	0,2324779	0,9336602	0,6022397	0,9015559	0,5075185	0,7129885	0,8756487

0	0,9495417	0,7226693	0,9912528	0,1941632	0,9943825	0,1853249	0,4784452	0,9821780	0,0620586	0,3138165	0,9778598	0,5020032	0,9254312	0,6149285	0,7509496	1,0951863
20	0,8004413	0,6559123	1,0094601	0,1314872	0,7450828	0,1472997	0,4933358	0,9205516	0,0412322	0,2876385	1,0025589	0,6469760	0,8872197	0,8402690	0,6578029	0,8995869
40	0,6898514	0,6654115	1,0238376	0,1167775	0,5812867	0,1630210	0,4568325	0,9175613	0,0343772	0,2559256	1,0804897	0,7036152	0,9481076	0,8672530	0,6819432	0,9849747
60	0,6876013	0,6510140	0,9981013	0,1509402	0,5220596	0,1634932	0,4528016	0,9486258	0,0501676	0,2526896	1,0415059	0,7662187	0,8900018	0,8137390	0,7390714	0,9722921
80	0,6189354	0,6685950	1,0238326	0,1529329	0,4630238	0,1538647	0,4755126	0,9508786	0,0617120	0,2805021	0,9782911	0,8006056	0,9143853	0,8533908	0,7186020	0,9731460
100	0,5897040	0,6615848	0,9449491	0,1631157	0,4165430	0,1597910	0,5327430	0,9403149	0,0554929	0,2926203	0,9274989	0,7640624	0,8859807	0,8456676	0,6932518	1,0286872
120	0,5884846	0,6898801	0,9921739	0,1413154	0,3513443	0,1925210	0,5411338	0,9196348	0,0653467	0,3377533	0,9243779	0,6775442	0,8896406	0,8206814	0,7070967	1,0100968
140	0,5486862	0,7000274	0,9912577	0,1431050	0,3704067	0,1891447	0,5674717	0,9624352	0,0613196	0,3520152	0,9549815	0,7068963	0,8477108	0,8091435	0,6885420	0,9863171
160	0,5398426	0,6512522	1,0267686	0,1601888	0,3568343	0,2073985	0,5950651	0,9903951	0,0568253	0,3257540	0,9046061	0,7169497	0,8720530	0,7927001	0,7569216	0,9881326
180	0,5765251	0,6519169	0,9846020	0,1682874	0,3505116	0,2110806	0,6347439	0,9671663	0,0617697	0,3637918	0,9185250	0,6681202	0,7911950	0,8576735	0,6695344	1,0944645
200	0,5229724	0,6333971	0,9792989	0,1691069	0,3395096	0,2403697	0,7265261	0,9813040	0,0634811	0,3834260	0,9415374	0,6825552	0,8642849	0,8382681	0,6144487	1,1124982
220	0,4896073	0,6740268	0,9975204	0,1350147	0,3174404	0,2111563	0,7486285	1,0480728	0,0609871	0,3084779	0,8758091	0,6567280	0,9057732	0,7869542	0,6105423	1,0217987
240	0,4989352	0,6701059	0,9861543	0,1661211	0,3139486	0,3013769	0,6841239	0,9531065	0,0664606	0,3293276	0,9738831	0,6475480	0,9857463	0,8054373	0,6484311	0,9546729
260	0,5318454	0,6662588	0,9557511	0,1837528	0,3410330	0,2874733	0,7304165	1,0126160	0,0662176	0,3581810	1,0322748	0,6847274	0,9108955	0,7814854	0,6944826	0,9577899
280	0,5207697	0,6605066	0,9783801	0,1647789	0,3165455	0,2994405	0,7881816	0,9454372	0,0756772	0,3335683	0,9952736	0,6082754	0,8060595	0,8715781	0,7571508	1,0059219
300	0,5234737	0,7052931	0,9306266	0,1784642	0,3029973	0,2673222	0,8005894	1,0638161	0,0643904	0,3772358	0,9422637	0,6338433	0,7967006	0,8067694	0,7311198	0,9788330
320	0,5257023	0,6856973	0,8952779	0,1762346	0,3258777	0,2408793	0,7867714	1,1095313	0,0642496	0,3700846	0,9614358	0,6218240	0,8198139	0,8042862	0,7349432	1,0646456
340	0,5769899	0,6451860	0,9662236	0,2165493	0,3403637	0,2688491	0,7911062	1,0843450	0,0633512	0,3520222	0,9658017	0,6547544	0,8751935	0,7825480	0,7229582	0,9956928
360	0,5725251	0,6987152	1,0363465	0,2161254	0,3225626	0,2265631	0,7638654	1,0671637	0,0591098	0,3923278	0,9224627	0,5813158	0,9221675	0,8683878	0,7481895	1,0697207
380	0,5208352	0,6666075	0,9974535	0,1868608	0,3179458	0,1848061	0,7837550	1,0142550	0,0516964	0,3907440	0,9406357	0,5471882	0,9889514	0,8166143	0,7890705	1,0656390
400	0,4992631	0,6514102	0,9670328	0,1810705	0,3300774	0,1719221	0,8070898	1,0610454	0,0554466	0,3706803	0,9580973	0,6140015	0,9023701	0,7392962	0,7595927	1,0159171
420	0,5345558	0,6714114	0,9577784	0,1749303	0,3238025	0,1853776	0,8487081	0,9981776	0,0711098	0,3773942	0,9743270	0,5744291	0,9790221	0,8232795	0,6914673	0,9920514
440	0,5735391	0,7042557	0,9311449	0,1708242	0,3246511	0,2141287	0,8492222	0,9304542	0,0628121	0,3391428	1,0060561	0,6242759	0,9195014	0,7648425	0,6365159	1,0296229
460	0,5788172	0,7312228	1,0217298	0,1750151	0,3406575	0,2326043	0,7840433	0,9052496	0,0579776	0,3603426	0,9387328	0,7042942	0,8979004	0,7491131	0,6143209	1,0389672
480	0,5524855	0,7194851	1,0080034	0,2041712	0,3246371	0,1958214	0,7488966	0,9330216	0,0565764	0,3671443	0,9651539	0,7163635	0,8294367	0,7434918	0,6181835	1,1051498
500	0,4932626	0,7529037	1,0245329	0,2002369	0,3358928	0,1739480	0,7488731	0,9787886	0,0392420	0,3561862	0,9712212	0,6825049	0,8173306	0,8539259	0,6997035	1,0189612
520	0,5519031	0,6839010	1,0063377	0,1978017	0,3226925	0,2110625	0,7477131	0,9775187	0,0492859	0,3434967	0,9926268	0,6547068	0,8010858	0,8165638	0,6623353	0,9900107
540	0,5256464	0,7252952	1,0515211	0,1951457	0,3074438	0,2106257	0,7252363	1,0347697	0,0505413	0,3313663	1,0261884	0,5835161	0,8124007	0,7895114	0,6590252	0,9384221
560	0,4932387	0,6300580	0,9985615	0,2137378	0,3188419	0,2198866	0,7572134	0,9457576	0,0716420	0,3062398	0,9964713	0,4930658	0,7890070	0,7936769	0,6792028	0,9769815
580	0,6826362	0,6158022	1,0016171	0,2073530	0,5187013	0,1975488	0,7950781	1,0360539	0,0761403	0,3253841	0,9298498	0,4559544	0,9195106	0,6184839	0,6297431	1,0033653
600	0,8215927	0,6179503	0,9827549	0,2165519	0,6528637	0,2061881	0,7510818	1,0175224	0,0557032	0,3583384	0,9619196	0,4597224	0,9362339	0,5727361	0,6373113	0,9562960
620	0,8299114	0,7012201	0,9899803	0,2306069	0,7834864	0,2021686	0,7366448	1,0027350	0,0409036	0,3655358	1,0248144	0,4784660	0,9667557	0,6584394	0,6691186	1,0023097
640	0,8957357	0,6819088	0,9799634	0,2128242	0,8689350	0,1966347	0,7469023	0,9938121	0,0570702	0,3366694	0,9739506	0,4414172	0,9577967	0,5937503	0,6438341	1,0523321
660	1,0294714	0,7039754	0,9941312	0,2259083	0,9573610	0,1601477	0,7312061	0,9982038	0,0543485	0,3411538	0,9610066	0,4327098	0,9489508	0,6279969	0,6813489	0,9945266
680	0,9370522	0,7629924	0,9936405	0,2138843	0,9073928	0,1539358	0,6911390	1,0191103	0,0613874	0,3226380	1,0279517	0,4372468	0,9313263	0,6145634	0,7078339	0,9919738
700	0,9591610	0,7533619	0,9680333	0,2050561	0,8455296	0,1665961	0,6665108	0,9932087	0,0441356	0,3166148	1,0003516	0,4806380	0,9359953	0,5890733	0,7000408	1,0209468
720	0,9292694	0,7520275	0,9153656	0,1699369	0,8339521	0,1493385	0,5808869	0,9690414	0,0630672	0,3126364	0,9336752	0,4897061	0,9386405	0,7138276	0,6915588	1,0134276
740	0,9806200	0,7552200	0,9215841	0,1659981	0,9343391	0,1693624	0,5799166	1,0278952	0,0546911	0,3089984	0,9436191	0,5911549	0,9002630	0,6493122	0,7453467	0,9897716
760	0,9663953	0,7323376	1,0039821	0,1666247	0,9240587	0,1606314	0,5432024	0,9887379	0,0567041	0,2901942	0,9066066	0,5586275	0,8853229	0,5706377	0,7355785	1,0151417
780	0,9837347	0,7163164	1,0143559	0,1848590	0,9958027	0,1655766	0,5293872	1,0170257	0,0626219	0,3122499	0,9485185	0,6290377	0,9738590	0,6696018	0,7912334	0,9761296
800	1,0129457	0,6459289	0,9625023	0,1607377	1,0264950	0,1382102	0,5164391	1,0211752	0,0599700	0,3297872	0,9115110	0,6382612	0,8954902	0,7259309	0,7948667	0,9688061
820	1,0704654	0,6658974	1,0449064	0,1688068	1,0130527	0,1337329	0,4982822	0,9613183	0,0600643	0,3243195	0,8869346	0,6552729	0,8891848	0,6270488	0,7430854	0,9936074
840	1,0632642	0,6964704	1,0449046	0,1536419	1,0470425	0,1445515	0,5072853	1,0185741	0,0690801	0,3423335	0,9253181	0,6295792	0,9334088	0,6201722	0,6875840	0,9146848
860	1,1303465	0,6985202	1,0013311	0,1545759	1,0170406	0,1355602	0,5288673	1,0372594	0,0757964	0,3130394	0,9175964	0,6660364	0,9218939	0,5468523	0,6570927	0,9590811
880	0,9995010	0,6549964	1,0560710	0,1701409	1,0504470	0,1421167	0,5130178	1,0418010	0,0667611	0,3045365	0,9394271	0,7401696	0,9323902	0,5436370	0,7123573	0,9812923
900	0,9686747	0,6378268	1,0173018	0,1791939	1,0523716	0,1585173	0,4913949	1,0021537	0,0706679	0,2963031	0,9837147	0,7255318	0,9389438	0,6237509	0,6706866	1,0376578
920	1,0148372	0,6839785	1,0069031	0,1819152	0,9625653	0,1257497	0,5046000	0,9966540	0,0754261	0,3051260	0,9982294	0,6776972	0,8475428	0,5934196	0,6871928	1,0606710
940	1,0136086	0,6463806	1,0490415	0,1715334	0,9552578	0,1318889	0,4842000	0,9583802	0,0550580	0,2937641	0,9867733	0,6402080	0,8756186	0,6451400	0,6957185	0,9890032
960	0,9991280	0,6134867	1,0365563	0,1429738	0,9157936	0,1386638	0,5142335	0,8936393	0,0577881	0,3154048	0,9258032	0,6603852	0,9130031	0,5798473	0,6744138	0,9545111
980	1,0050325	0,7271200	1,0547095	0,1421830	0,9331318	0,1288764	0,4612187	0,9315721	0,0753126	0,3289282	0,9725222	0,6220153	0,9415684	0,5241131	0,6298431	0,9122743
1000	1,0469085	0,6683126	1,0177931	0,1230062	0,9371082	0,1857411	0,4925778	0,9512490	0,0721282	0,2859537	1,0633674	0,6882230	0,9545033	0,6069906	0,7178337	0,9375538
1020	1,0590639	0,6925520	1,0675016	0,1595098	0,9089791	0,1582064	0,5327623	0,9331577	0,0802249	0,3034625	1,0754129	0,7715290	0,9546024	0,5492354	0,7548135	0,9452810
1040	1,0632592	0,5966755	0,9546034	0,1426691	0,9025476	0,1714079	0,5140837	1,0374129	0,0841536	0,2969148	1,0637400	0,6925117	0,9432626	0,5997857	0,7298945	0,9516630
1060	1,0890595	0,6364910	0,9583705	0,1725475	0,9700405	0,1335890	0,5109952	1,0681575	0,0713449	0,2865696	1,0582248	0,6670872	0,9012879	0,5859393	0,7759410	0,9580979
1080	1,0826046	0,6092191	0,9763698	0,1929653	1,0224659	0,1497975	0,5121626	1,0277215	0,0831558	0,3049443	1,0600326	0,6446160	0,9525155	0,5736907	0,7118450	0,9735076
1100	1,0494210	0,6738893	0,9701041	0,2135941	1,0226897	0,1217399	0,4820977	1,0510124	0,0794994	0,3123250	1,0175273	0,5993237	0,9193213	0,5606571	0,7426257	0,9652500

0	0,9495417	0,7226693	0,9912528	0,1941632	0,9943825	0,1853249	0,4784452	0,9821780	0,0620586	0,3138165	0,9778598	0,5020032	0,9254312	0,6149285	0,7509496	1,0951863
20	0,9102422	0,6203633	0,8254476	0,1785814	1,0132652	0,1526657	0,4043976	1,0531395	0,0711446	0,2301268	0,9501279	0,5788732	0,8993604	0,7037805	0,6940822	0,8598210
40	0,9430818	0,6417285	0,7249552	0,1800702	0,9921901	0,1349305	0,3203309	0,9858467	0,0682086	0,1606053	1,0372029	0,5659744	0,8738044	0,6602679	0,7368396	0,9169514
60	0,9190650	0,6657957	0,6639350	0,1719046	0,9721885	0,1247838	0,2833157	0,9777092	0,0708907	0,1669233	0,9716107	0,5197075	0,8999303	0,6516088	0,7108049	1,0267757
80	0,9856515	0,6475602	0,6194602	0,1921918	1,0139302	0,1023941	0,2627066	0,9734692	0,0601615	0,1328199	0,9592756	0,5653330	0,9233195	0,6118375	0,6337165	1,0582414
100	0,9099156	0,6933746	0,5672280	0,2022446	0,9415589	0,0738796	0,1968655	0,9759417	0,0637445	0,1689976	0,9512950	0,5295795	0,9459400	0,6717968	0,6785054	1,0634471
120	0,9400693	0,6168088	0,5992430	0,2610674	1,0151602	0,0659308	0,2287639	0,9824407	0,0933922	0,2207689	0,9026744	0,5012186	0,9190454	0,6054920	0,6831499	1,0098708
140	0,9237767	0,7018951	0,5403184	0,3840133	1,0112738	0,0518438	0,2799717	1,0199261	0,1020795	0,2280801	0,8126219	0,4260918	0,8745811	0,6428798	0,7408882	1,0181906
160	0,9638035	0,7007065	0,5462443	0,3783810	0,9975272	0,0413191	0,2529056	1,0090461	0,1407062	0,2378320	0,8383729	0,3937398	0,8749225	0,6244237	0,7157209	1,0647842
180	1,0554649	0,6909251	0,5129410	0,4820289	0,9456992	0,0338266	0,2909590	1,0522060	0,1303333	0,2618891	0,9033342	0,3418212	0,8555895	0,6292367	0,6822345	1,0029729
200	1,0159707	0,6570674	0,5282734	0,4759814	0,9482868	0,0246191	0,2814103	1,0471842	0,1472202	0,2966404	0,8563768	0,2443096	0,8999634	0,6265002	0,6113659	0,9607595
220	0,9449859	0,6191968	0,5277326	0,4597889	0,9576004	0,0284240	0,2976219	1,0107780	0,1745583	0,2924887	0,8645797	0,1650040	0,8350066	0,7013746	0,6424967	0,9951468
240	1,0006590	0,6343891	0,4830784	0,4190825	1,0517024	0,0319345	0,3132145	1,0014180	0,1730219	0,3212277	0,8522547	0,1481563	0,8460907	0,6624937	0,6413281	0,9682569
260	1,0564915	0,6720527	0,5534977	0,4197386	1,0512220	0,0218209	0,2922892	1,0789796	0,1544208	0,3132482	0,7855614	0,1327101	0,7579883	0,6550394	0,7055333	0,8364392
280	1,0283735	0,7151664	0,5506716	0,4511722	1,0146722	0,0094980	0,2789186	1,0448655	0,1505284	0,3040033	0,7790216	0,1159532	0,7753917	0,7036284	0,7179693	0,9274850
300	1,0473250	0,6915190	0,5958268	0,4652590	1,0064457	0,0140971	0,2761466	0,9732774	0,1670848	0,2943324	0,7487254	0,1280936	0,7837869	0,6822009	0,7311845	0,9230428
320	1,0111718	0,7099764	0,5587820	0,4329857	1,0123466	0,0163720	0,2842422	0,8895304	0,1504626	0,3302931	0,7998876	0,1443976	0,8427812	0,6666974	0,6774545	0,8791856
340	0,9242327	0,6572024	0,5635827	0,4764255	1,0440908	0,0193871	0,3031592	0,9450902	0,1478335	0,3009531	0,7934933	0,1386804	0,8328000	0,6813659	0,6788942	0,9421074
360	1,0013099	0,6164359	0,5898878	0,4505065	1,0518038	0,0178301	0,2829362	0,9429098	0,1623251	0,3018412	0,7968167	0,1498498	0,8132545	0,5891893	0,6113151	0,9674465
380	0,9562690	0,5936518	0,6116538	0,3619969	0,9572993	0,0204249	0,3141661	0,9746448	0,1520606	0,2936583	0,8382166	0,1364767	0,8181272	0,6889558	0,6231210	0,9709618
400	1,0065921	0,6307037	0,6244545	0,3739449	1,0088595	0,0111417	0,3057234	1,0627295	0,1543815	0,2932214	0,8190313	0,1754990	0,7917826	0,6552802	0,6162281	0,9558294
420	0,9618032	0,6113099	0,6181128	0,4150994	0,9406080	0,0163310	0,2918292	1,0288972	0,1396892	0,2789179	0,8810914	0,1628843	0,8553876	0,5951813	0,6642954	0,9327017
440	1,0027213	0,5647932	0,6241751	0,3627274	0,9626832	0,0253497	0,2501286	1,0272533	0,1382470	0,2665917	0,8646080	0,1701090	0,8523400	0,6978846	0,6872507	1,0056133
460	0,9691027	0,6162017	0,6621731	0,3545060	0,9351646	0,0280157	0,2572614	1,0539816	0,1355494	0,2469339	0,7962671	0,1201868	0,8283415	0,7303208	0,7125162	1,0042241
480	0,9329876	0,6946771	0,6154380	0,3765690	0,9923959	0,0353152	0,2776102	1,0322547	0,1476902	0,2947544	0,8282344	0,1500440	0,8677818	0,6406043	0,6832335	0,9787327
500	0,9242509	0,7263305	0,6200597	0,3795600	0,9653784	0,0315917	0,2545061	0,9625404	0,1424410	0,2696929	0,8146319	0,1969281	0,8753583	0,6785753	0,7203836	1,0208093
520	0,9424670	0,7025912	0,5874869	0,3303409	0,9144068	0,0367545	0,2430686	0,9514278	0,1344373	0,2743708	0,7996452	0,2109073	0,8736066	0,7023980	0,7011660	0,9978198
540	1,0476193	0,7316635	0,6075666	0,3099727	0,9378367	0,0296332	0,2513465	0,9949250	0,1272221	0,2386322	0,7959353	0,1958676	0,8421537	0,6409560	0,7081809	0,9789259
560	1,0606064	0,6767036	0,6066561	0,3152103	1,0304947	0,0397742	0,2292185	0,9714422	0,1450558	0,2462222	0,8435999	0,2418561	0,8465064	0,6593512	0,7278627	0,8667365
580	1,0482454	0,7048061	0,7816028	0,3325262	1,0569501	0,0368148	0,2591950	0,9888107	0,1082906	0,3314678	0,8509946	0,2111649	0,7931025	0,6126130	0,7217567	0,8822213
600	1,0410853	0,7034009	0,9534235	0,3430335	1,0121630	0,0547811	0,3420592	1,0642576	0,0973769	0,3435202	0,8684450	0,2169330	0,8219731	0,5698374	0,7893038	0,8713550
620	1,0618060	0,6905635	1,0319917	0,3261960	0,9775301	0,1051180	0,3723502	1,0248392	0,1049662	0,3364527	0,8870534	0,2343923	0,8848708	0,6430314	0,6718439	0,8659643
640	1,0308949	0,5844004	0,9968438	0,2836868	1,0327539	0,1003302	0,4176687	0,9664256	0,0856839	0,3185205	0,9155158	0,2601232	0,8384443	0,6194193	0,7176999	0,9170163
660	1,0061371	0,5896859	0,9751101	0,2389997	1,0954366	0,1297320	0,5013105	0,9835887	0,0782022	0,2882034	0,9149407	0,2620959	0,8179517	0,6304744	0,6965817	0,9215029
680	1,0683525	0,6145364	1,0274572	0,2010051	1,0724587	0,1246760	0,5374479	0,9332721	0,0825327	0,3098591	0,9126391	0,2795225	0,8516738	0,5787890	0,6236956	0,9146088
700	1,0210096	0,5930698	0,9749813	0,2087404	1,0467096	0,1184445	0,4753975	1,0155928	0,0871994	0,3007678	0,9649502	0,3655633	0,8892814	0,5501627	0,5357289	0,9551256
720	1,0169238	0,5929185	1,0774389	0,1748301	1,0140312	0,1174358	0,5021327	1,0392836	0,0843225	0,2982673	0,9768891	0,4401921	0,9034576	0,5621175	0,6007942	0,9905545
740	0,9406194	0,5835434	1,0432414	0,1469948	0,9927429	0,1362475	0,5005069	1,0582670	0,0812111	0,2952467	0,9063333	0,4744224	0,9181259	0,4843717	0,5672945	1,0863653
760	0,9322754	0,5813665	1,0537261	0,1507561	0,9805300	0,1432088	0,4162202	1,0818463	0,0800452	0,2740596	0,9415978	0,5723470	0,8888057	0,5596743	0,5695946	1,0270149
780	0,9666166	0,6062147	1,0235862	0,1462263	0,9545429	0,1367699	0,4788143	0,9908936	0,0778740	0,2636800	0,9659825	0,6445109	0,8959026	0,5529309	0,5237568	0,9393495
800	0,9712435	0,6395647	1,0285032	0,1486224	1,0089606	0,1200158	0,4966877	0,9670473	0,0927446	0,3203129	0,9468750	0,6806203	0,8771161	0,4986218	0,5346395	1,0805629
820	0,9106708	0,6557542	1,0210610	0,1457414	0,9590335	0,1253333	0,4805160	0,9633428	0,0727511	0,2589296	0,9097349	0,6888653	0,9454076	0,6495340	0,5101852	0,9907359
840	0,8762766	0,6269391	0,9315062	0,1688815	0,9713797	0,1210623	0,4215743	0,9586872	0,0690323	0,2594105	0,9615267	0,6616856	0,8948485	0,5937793	0,5734388	1,0379045
860	0,9607961	0,6064961	0,9444505	0,1588264	0,9563210	0,1248637	0,4830448	0,9702384	0,0698045	0,2931428	0,8865790	0,7414316	0,8677557	0,6759667	0,6088491	0,9885904
880	0,9604304	0,6232218	1,0352443	0,1673771	0,9933092	0,1184787	0,4332594	1,0258360	0,0621410	0,2991986	0,9256849	0,7434502	0,9212068	0,5998838	0,5943151	0,9291473
900	0,9787875	0,6364247	1,0208126	0,1439731	0,9787526	0,1069432	0,4129810	1,0464271	0,0639221	0,3044252	0,9450847	0,6304256	0,9008469	0,6123376	0,6412485	0,9968996
920	1,0374404	0,6396267	0,9388236	0,1366284	1,0154158	0,1381323	0,4442009	0,9799686	0,0633291	0,3167498	0,8367370	0,6273498	0,9406011	0,5811246	0,6246696	0,9623496
940	1,0468565	0,6767380	0,9710980	0,1546404	1,0581713	0,1324685	0,5133051	1,0490599	0,0430747	0,2652614	0,8802726	0,6152392	0,9140846	0,5688322	0,6367912	0,9115061
960	1,0709810	0,6289158	1,0410424	0,1667195	1,0034669	0,1329402	0,4500299	0,9793650	0,0580981	0,3056484	0,9098900	0,6289167	0,9212673	0,5721227	0,6960691	0,9566969
980	1,0615935	0,6521473	1,0156026	0,1735707	1,0055991	0,1219068	0,4287442	1,0045673	0,0703030	0,2696442	0,8778206	0,6196392	0,9378232	0,5524398	0,6355697	1,0065514
1000	1,0302926	0,6282081	0,9855252	0,1848095	0,9874585	0,1315978	0,4463235	0,9646469	0,0725951	0,2543607	0,9078952	0,6177283	0,9773751	0,6099772	0,6853683	0,9623251
1020	1,0066555	0,6692907	0,9741018	0,1679077	0,9741718	0,1301678	0,5150693	0,9651611	0,0567454	0,2790265	0,9376303	0,5464676	1,0060105	0,5836810	0,7204236	0,9846407
1040	0,9753915	0,6540530	0,9969437	0,2018194	1,0365278	0,1435489	0,4981494	0,9842693	0,0684402	0,3206523	0,9518657	0,5588182	0,9936252	0,6621415	0,7255203	1,0628475
1060	0,9980406	0,7466023	1,0367217	0,1895979	1,0208957	0,1440988	0,4481784	1,0125437	0,0611675	0,3183688	0,9233513	0,5155886	0,9884515	0,6682799	0,7609238	1,0094062
1080	0,9900796	0,6971670	1,0171143	0,1879610	1,0604719	0,1440547	0,4391668	1,0526958	0,0469478	0,3059134	0,9414958	0,5856475	0,9918840	0,6024576	0,7360133	1,0579434
1100	0,9767084	0,6833445	1,0632942	0,1687994	1,0544379	0,1528591	0,5129399	1,0508017	0,0496501	0,3063389	0,9791024	0,6393829	1,0200041	0,6583319	0,6964937	1,0236515

0	0,9495417	0,7226693	0,9912528	0,1941632	0,9943825	0,1853249	0,4784452	0,9821780	0,0620586	0,3138165	0,9778598	0,5020032	0,9254312	0,6149285	0,7509496	1,0951863
