"Time"	deoR	nupG	cytR	crp	rhaR	tsx	deoC	deoA	deoB	deoD	udp	ppiA	cdd	nupC	rpoH	glgP
520	0,9428902	0,3868015	0,6328526	0,1378326	0,1466193	0,7138021	0,0179265	0,6899446	0,6637649	0,3588824	0,9088057	0,0150082	0,1748938	0,3100729	0,4237909	0,0278840
540	0,9933680	0,3961394	0,5945327	0,1156871	0,1644512	0,6723918	0,0163267	0,6699831	0,6645107	0,3407466	0,9213487	0,0082256	0,1923101	0,3307368	0,4436107	0,0163801
560	1,0229712	0,4420651	0,6076113	0,1234396	0,1418471	0,6992412	0,0183134	0,6777660	0,6638710	0,3955653	0,8986281	0,0038998	0,2113169	0,3543395	0,4527165	0,0252406
580	0,9955734	0,4879112	0,7062560	0,1147062	0,1445385	0,6902521	0,0652983	0,6940526	0,6699782	0,4454884	0,8664446	0,0186545	0,1953049	0,3398009	0,4527062	0,0380473
600	1,0420795	0,4495960	0,6630382	0,0893554	0,1732795	0,6625687	0,1254252	0,6352421	0,6866828	0,4295774	0,8658241	0,0956786	0,2249677	0,2957619	0,4722870	0,0432788
620	1,0448301	0,4403773	0,6186727	0,1274343	0,2071875	0,6748575	0,2611739	0,6926248	0,7304686	0,4281285	0,7946346	0,1399175	0,2852455	0,2567835	0,4704808	0,0349615
640	1,0261530	0,4654402	0,6251749	0,1145080	0,1746428	0,6673829	0,3743788	0,7133715	0,7312130	0,4140615	0,8201269	0,2500848	0,3733459	0,2819827	0,4497713	0,0375999
660	1,0274221	0,4083092	0,6265504	0,1357177	0,2095230	0,6903185	0,4790985	0,7441453	0,7046032	0,4358987	0,7912661	0,2804489	0,4080747	0,2706037	0,4617272	0,0326159
680	0,9982192	0,3895640	0,5877088	0,1316280	0,2026835	0,7385454	0,5453702	0,7504271	0,6881421	0,4310440	0,7898943	0,3262304	0,3713147	0,2647037	0,4626908	0,0294283
700	1,0519548	0,3518853	0,6530437	0,1000753	0,2169796	0,7580754	0,6479295	0,6985498	0,6735267	0,4458356	0,8057223	0,3505087	0,3934519	0,2729731	0,4403899	0,0330631
720	1,0371368	0,3780745	0,6758011	0,1131599	0,1925089	0,7966344	0,7092068	0,6452466	0,7117215	0,5024226	0,8628201	0,3382249	0,4149251	0,2861417	0,4500301	0,0390185
740	1,0442706	0,4265956	0,6655522	0,1339790	0,1928223	0,7597500	0,7695696	0,6525633	0,7146435	0,4528399	0,8687760	0,3731831	0,4225722	0,2459913	0,4236675	0,0271974
760	1,0716006	0,3675222	0,6598965	0,1464763	0,1802958	0,7724120	0,8339826	0,6513656	0,6702213	0,4284643	0,8707320	0,3375529	0,4597978	0,2541214	0,3968591	0,0299567
780	1,0640994	0,3962498	0,6374281	0,1377198	0,1912460	0,7469168	0,7741103	0,5777466	0,6643997	0,4040466	0,7951016	0,2862078	0,5008804	0,2332035	0,3898927	0,0391570
800	0,9890313	0,4032350	0,6345395	0,1525234	0,1564434	0,7245352	0,8851801	0,6236273	0,7280891	0,3827376	0,7992804	0,3201151	0,5023752	0,2118959	0,3965987	0,0553197
820	0,9730552	0,3961700	0,5942893	0,1407733	0,1712391	0,7526050	0,9432532	0,6158542	0,7191989	0,3782708	0,8115958	0,3387049	0,4248473	0,2406431	0,4847430	0,0764521
840	0,9930803	0,4103683	0,6371686	0,0962156	0,1817384	0,7609363	0,9783832	0,6625975	0,6665792	0,3694236	0,8459708	0,3116752	0,4038444	0,2806659	0,4480453	0,0774883
860	1,0806872	0,4420526	0,6332845	0,1400057	0,1393763	0,7659347	0,9390397	0,6894606	0,6631280	0,3718854	0,8432486	0,3027406	0,3880625	0,3096314	0,3962136	0,0598808
880	1,0121570	0,4179519	0,5557689	0,1209459	0,1197698	0,8329440	0,9709553	0,6553140	0,6471027	0,3647800	0,8486745	0,3106828	0,4097648	0,2728542	0,4072821	0,0543065
900	1,0596237	0,4228932	0,5654387	0,1282381	0,1386853	0,8093338	0,9994076	0,6622467	0,6681848	0,3732542	0,8477501	0,3073965	0,4438401	0,2745824	0,4004411	0,0585874
920	1,0560666	0,4261387	0,6102973	0,1250220	0,1241599	0,6992511	1,0096381	0,5945940	0,6725223	0,3918574	0,8508855	0,3032227	0,4664326	0,2701688	0,4120813	0,0406244
940	1,0454719	0,4293834	0,6084361	0,1211475	0,1355536	0,7044263	1,0082755	0,6030762	0,6452670	0,4073003	0,7948682	0,3015550	0,4556288	0,2572131	0,3942875	0,0252082
960	1,0633211	0,3910502	0,5987347	0,1125819	0,1021890	0,6865265	1,0269364	0,6825437	0,6075666	0,3802796	0,7951668	0,3317795	0,4366649	0,2777854	0,4322640	0,0344408
980	0,9336169	0,4416453	0,5769776	0,1347568	0,1009928	0,7375132	1,0061890	0,7117240	0,6274799	0,3626534	0,7942781	0,3430870	0,4080211	0,2920257	0,4657733	0,0440650
1000	0,9356536	0,4611264	0,6132533	0,1120294	0,1201774	0,7771221	1,0603046	0,7404748	0,6249570	0,3643791	0,8419006	0,3561186	0,4522845	0,2723531	0,4343393	0,0442826
1020	0,9962052	0,4546733	0,6350265	0,1353401	0,1043422	0,7589559	0,9751720	0,7266196	0,6279014	0,3576656	0,8574170	0,3842985	0,4408936	0,2514564	0,4448744	0,0393954
1040	0,9708078	0,4811873	0,5756077	0,1498454	0,0951215	0,7429365	0,9502160	0,7125333	0,6738682	0,3700608	0,8314903	0,3584785	0,4938152	0,2694494	0,4273827	0,0357275
1060	1,0250461	0,4607663	0,5946119	0,1226957	0,1159147	0,7769765	0,9878254	0,6788271	0,7024153	0,3536941	0,8985078	0,3617001	0,4533441	0,2686467	0,4218494	0,0344004
1080	1,0070856	0,4544171	0,6218888	0,1259492	0,1350250	0,7390545	1,0052807	0,7007448	0,6930322	0,3991910	0,9181194	0,3865628	0,4663675	0,2932852	0,4038393	0,0401637
1100	0,9883873	0,4179062	0,6362262	0,1019430	0,1368462	0,7978672	0,9878646	0,7754033	0,6911253	0,4108568	0,9039170	0,4135245	0,4879411	0,2973234	0,3701458	0,0419770

0	0,9335875	0,4348751	0,5630813	0,1394687	0,1604337	0,8516916	0,9760119	0,6322314	0,7200508	0,3867464	0,9317268	0,3902552	0,4365331	0,3155895	0,4126695	0,0305835
20	0,9613098	0,4057217	0,5707727	0,1141784	0,1587183	0,8727311	0,8726759	0,7133845	0,7457136	0,3887784	0,9459105	0,4076311	0,4799221	0,2890226	0,4604040	0,0476284
40	1,0145803	0,3991570	0,5315958	0,0932316	0,1609114	0,8352452	0,8118035	0,7528547	0,7686872	0,3605056	0,9001382	0,3870591	0,4917501	0,2839697	0,4825932	0,0688578
60	1,0115736	0,3456581	0,4885362	0,0817422	0,1574236	0,8049716	0,6729498	0,6451108	0,7032201	0,3526098	0,9398061	0,3570673	0,5122108	0,3180449	0,4631027	0,0789388
80	0,9440306	0,3635717	0,4892127	0,0453647	0,1633353	0,8223221	0,6197404	0,6527345	0,6364452	0,3044722	0,9306113	0,4153068	0,5222745	0,3569554	0,4532869	0,0810765
100	0,9282508	0,3800719	0,4783436	0,0453564	0,1603429	0,8035291	0,5784224	0,7007218	0,6091828	0,2694687	0,9583028	0,4285847	0,5252871	0,3130949	0,4483334	0,0814294
120	0,8682090	0,3844168	0,4982880	0,0420622	0,1393108	0,8340449	0,4595943	0,7477757	0,5723763	0,2541712	0,9003128	0,4758403	0,4793341	0,2786498	0,4785178	0,0942629
140	0,9230108	0,4396914	0,4787401	0,0660232	0,1290495	0,9016664	0,4279283	0,7108148	0,6248613	0,2619948	0,9727434	0,5139982	0,4806000	0,2972320	0,5258749	0,1194254
160	0,8926319	0,4215606	0,4857963	0,0757739	0,1470230	0,9165086	0,3826526	0,6591128	0,6052549	0,2326301	0,9476753	0,5741762	0,5144889	0,3046437	0,5130176	0,1401497
180	0,8485093	0,4442602	0,4818601	0,0768852	0,1614776	0,9007058	0,3680467	0,6548244	0,5895578	0,2159971	0,9229018	0,5590923	0,4931566	0,2931243	0,5037565	0,1648387
200	0,9339779	0,4388353	0,5064519	0,0961179	0,1039637	0,9407360	0,3429309	0,7256192	0,5593041	0,1989786	0,8859569	0,5635127	0,4569102	0,3422809	0,5370087	0,1457385
220	0,9593829	0,3841328	0,5259954	0,0893987	0,0983298	0,9390709	0,3006362	0,7220359	0,5507878	0,1973810	0,8604833	0,5160626	0,4961820	0,3522802	0,5937666	0,1427396
240	0,9144178	0,4020601	0,4798917	0,0749196	0,1076635	0,8997276	0,2356459	0,7535825	0,5449864	0,1962241	0,8475707	0,5003496	0,4545536	0,3245372	0,6049959	0,1617734
260	0,9345220	0,4223155	0,5200994	0,0512761	0,1125777	0,8562345	0,2122173	0,7369214	0,5848124	0,2231421	0,8537264	0,5186700	0,4908569	0,3270958	0,6002710	0,1779402
280	0,9048537	0,4250626	0,5123756	0,0544128	0,0982253	0,8057045	0,1790625	0,7553218	0,5806429	0,2155304	0,9198459	0,5194511	0,5174647	0,3284473	0,5442468	0,1703772
300	0,9154438	0,4316807	0,5066587	0,0663862	0,1203295	0,8234593	0,1677058	0,6870155	0,5354846	0,2058542	0,9055182	0,5169604	0,4788597	0,3114489	0,5256418	0,1554471
320	0,8772619	0,4252737	0,5336326	0,0747474	0,1011250	0,8430613	0,1781174	0,7191271	0,4918755	0,2218993	0,9092008	0,5481849	0,4708346	0,3403710	0,5309644	0,1380160
340	0,9208562	0,4195492	0,5730692	0,0521471	0,1062129	0,8622876	0,1994499	0,6896108	0,4591852	0,2066087	0,8586987	0,5822792	0,4655680	0,3136546	0,5646749	0,1361742
360	0,9936722	0,4157053	0,4955465	0,0420158	0,1045819	0,8723685	0,1492443	0,6633897	0,4203229	0,1637262	0,8491503	0,5909046	0,4751029	0,3194097	0,5570889	0,1389880
380	1,0351272	0,4506139	0,4863567	0,0529148	0,1181203	0,9061959	0,1565652	0,7081874	0,4393584	0,1728914	0,8512559	0,5403296	0,4657546	0,3279678	0,5882628	0,1593565
400	1,0496635	0,3834677	0,4852640	0,0476029	0,1143403	0,8972010	0,1445967	0,6794869	0,4479084	0,1703231	0,8541613	0,5572223	0,4914749	0,3455691	0,5538266	0,1629586
420	0,9867326	0,4127955	0,4592905	0,0341141	0,1395343	0,8860152	0,1734467	0,6111800	0,4483499	0,1578126	0,8760856	0,5597970	0,5139344	0,3221666	0,5400960	0,1213692
440	1,0045938	0,4212428	0,4553884	0,0361853	0,1387230	0,8531122	0,1716978	0,6278610	0,4110444	0,1799484	0,9386813	0,5461286	0,5244017	0,3310302	0,5371983	0,0962076
460	1,0455972	0,4353982	0,4148419	0,0426240	0,1116893	0,9262896	0,1561192	0,6191786	0,4301380	0,2061187	0,9570640	0,6197644	0,4914068	0,2816452	0,5592438	0,1088665
480	1,0692530	0,4862907	0,4547995	0,0479698	0,1175865	0,9103316	0,1823101	0,6655435	0,4591014	0,1915036	0,9761668	0,6502021	0,5362048	0,2891587	0,5723982	0,1228533
500	1,0519254	0,4527817	0,5411831	0,0674781	0,1242148	0,8932272	0,1754661	0,6564634	0,4907951	0,1943498	0,9305643	0,6626286	0,5050610	0,3522456	0,5976570	0,1338328
520	0,9933350	0,4777654	0,5149927	0,0674315	0,1265182	0,8901775	0,1923548	0,6668733	0,4851198	0,1938006	0,9111734	0,6659481	0,5338701	0,3364600	0,5719553	0,1303258
540	0,9849948	0,4486835	0,4232936	0,0662254	0,1283685	0,8562406	0,1630678	0,6834960	0,4779584	0,2134859	0,8657010	0,6595685	0,5147697	0,3518942	0,5596079	0,1250005
560	0,9937023	0,4787912	0,4740456	0,0706285	0,1445823	0,8761485	0,1596525	0,6966156	0,4563610	0,2187137	0,8723018	0,6372764	0,5377846	0,3194959	0,5680916	0,1333203
580	0,9887137	0,4443176	0,5178850	0,1363093	0,1531919	0,8625377	0,2388026	0,6960506	0,5156133	0,2364173	0,8729203	0,5861799	0,5494287	0,3125805	0,5808944	0,1375236
600	1,0167325	0,4319489	0,5255026	0,1605734	0,1572685	0,8984290	0,3287076	0,6875769	0,5289398	0,2240991	0,8863873	0,5179540	0,6178440	0,3138816	0,5546091	0,1276311
620	1,0191318	0,4454866	0,5630826	0,1472276	0,1374667	0,9581642	0,4622584	0,7370062	0,5907770	0,2355103	0,8946953	0,5022562	0,6000931	0,3501600	0,5571673	0,1022270
640	0,9895924	0,4379052	0,6182752	0,1162441	0,1569954	0,9356339	0,5387036	0,7046884	0,6370849	0,2734105	0,8574034	0,4769737	0,5533152	0,3578488	0,5434336	0,0765671
660	1,0519163	0,4235075	0,6265374	0,1025239	0,1501102	0,9195986	0,6280063	0,6516851	0,6582791	0,3272459	0,8928831	0,4649521	0,4821366	0,3334607	0,4974106	0,0570412
680	1,0910224	0,4579183	0,6234532	0,1289491	0,1782417	0,8492676	0,6808898	0,6282722	0,6455679	0,3585197	0,8211515	0,4300180	0,5069044	0,3307182	0,5584828	0,0485803
700	1,0197960	0,4458965	0,6510712	0,1077035	0,1756175	0,7747337	0,7142024	0,6370018	0,6507469	0,3422568	0,8161361	0,4376634	0,4654094	0,3249476	0,5147489	0,0421207
720	1,0080580	0,4599494	0,6215511	0,1147016	0,1359351	0,7665816	0,7950608	0,6362075	0,5935334	0,3948545	0,8218419	0,4221315	0,4140938	0,3079672	0,4862830	0,0392299
740	0,9403374	0,3937719	0,6245950	0,1301106	0,1587878	0,7367646	0,8208206	0,6387345	0,5939612	0,4463799	0,8910120	0,4294980	0,4380514	0,2743004	0,5046356	0,0432749
760	0,9938584	0,4257828	0,6528434	0,1243852	0,1540967	0,6827634	0,8460215	0,6350486	0,6145397	0,4187228	0,8320579	0,3557549	0,4728031	0,2683777	0,4881423	0,0397327
780	0,9251799	0,3883077	0,5724629	0,1205314	0,1277237	0,6736492	0,8821190	0,6584993	0,6969912	0,4218164	0,8732064	0,4088285	0,4950378	0,2425152	0,4576561	0,0333962
800	0,9330453	0,4216059	0,5955567	0,1112358	0,1195701	0,7091076	0,9231108	0,6955212	0,7469142	0,4641438	0,9359480	0,4076721	0,5155993	0,2726095	0,4544419	0,0351670
820	0,9773498	0,4590521	0,6017037	0,1331632	0,1274432	0,7545365	0,9079002	0,6966613	0,7459016	0,4254649	0,9627243	0,4405502	0,4692194	0,2875981	0,4197111	0,0331922
840	0,9640668	0,3693276	0,6189028	0,1564344	0,1265111	0,7714992	0,9260198	0,7233222	0,7449471	0,3665551	0,9420481	0,3846351	0,4208626	0,2722147	0,4390514	0,0482235
860	0,9961194	0,3852129	0,6408448	0,1220136	0,1024584	0,7209859	0,9051751	0,6706514	0,6969749	0,4062935	0,8264343	0,3404384	0,4643669	0,2651029	0,4486061	0,0385269
880	0,9653859	0,3620040	0,5758488	0,1035219	0,1321043	0,7284273	0,8663134	0,6286655	0,7584497	0,4025756	0,8229761	0,3523853	0,4587018	0,2588430	0,4139080	0,0301034
900	1,0015857	0,3816592	0,6456793	0,1153205	0,1221977	0,7147620	0,8751215	0,6405283	0,6984803	0,4022221	0,8591360	0,3901929	0,4804467	0,2737677	0,3855871	0,0268797
920	1,0049616	0,3784164	0,6456328	0,1208692	0,1397289	0,6482947	0,8970519	0,6662044	0,7629685	0,4060321	0,8769169	0,4247385	0,5400973	0,2909405	0,3927832	0,0424455
940	1,0045117	0,4003268	0,6257090	0,1330492	0,1425763	0,6952736	0,8680094	0,6569827	0,8026083	0,4026029	0,8647482	0,4287147	0,5135069	0,2983993	0,3738646	0,0600237
960	1,0015698	0,4240058	0,6704257	0,1283293	0,1402071	0,6945331	0,7879509	0,6795828	0,7462882	0,3746199	0,8958714	0,3812144	0,5107277	0,2766235	0,3724447	0,0462007
980	1,0335414	0,4347038	0,5866246	0,1179070	0,1480542	0,7002715	0,8413224	0,6953221	0,7543557	0,3912228	0,9254188	0,3633230	0,4880108	0,2610318	0,4020907	0,0542377
1000	0,9843556	0,4354741	0,5960902	0,1135828	0,1570001	0,6614127	0,8222314	0,6953206	0,7388254	0,3634864	0,9066689	0,3547289	0,4586973	0,2699329	0,4333816	0,0444758
1020	1,0284181	0,4647443	0,5915603	0,1090074	0,1234351	0,7160538	0,8337209	0,7200017	0,7428776	0,3529199	0,9287983	0,3684608	0,4723831	0,2794906	0,3961137	0,0458212
1040	1,1021099	0,4332533	0,6220243	0,1536165	0,1319174	0,7408088	0,9061285	0,7429741	0,6988542	0,3490308	0,8782289	0,3404174	0,5211039	0,3010081	0,3862952	0,0386534
1060	1,0877393	0,3927150	0,6407600	0,1387850	0,1343827	0,7246759	0,9672398	0,7004615	0,6596110	0,3733573	0,8316173	0,3186721	0,5260232	0,2839044	0,3497835	0,0442047
1080	1,0075496	0,4423540	0,6471845	0,1117982	0,1324052	0,7874684	0,9385485	0,7065929	0,6680854	0,3557558	0,9100982	0,3483777	0,5762296	0,2585232	0,3335274	0,0484991
1100	1,0054517	0,4044598	0,6603762	0,1122638	0,1323006	0,7470770	0,9654871	0,7335640	0,6931967	0,3511256	0,9329335	0,3735016	0,5598856	0,2356844	0,3475648	0,0442714

0	0,9335875	0,4348751	0,5630813	0,1394687	0,1604337	0,8516916	0,9760119	0,6322314	0,7200508	0,3867464	0,9317268	0,3902552	0,4365331	0,3155895	0,4126695	0,0305835
20	1,0058754	0,3538852	0,6483197	0,1158279	0,2023397	0,7709196	0,8902568	0,7144949	0,7071833	0,4190721	0,8132214	0,4019957	0,4652548	0,2950681	0,4260194	0,1240261
40	1,0146517	0,2834526	0,6183096	0,1246452	0,2588708	0,7336185	0,8642387	0,5147478	0,6551046	0,4401875	0,6028873	0,4080550	0,4481832	0,3655293	0,4027151	0,2489184
60	0,9655360	0,2191445	0,5830082	0,1084007	0,3274024	0,7637647	0,9224542	0,4283038	0,5797536	0,3939391	0,5043683	0,4269508	0,4138907	0,3896836	0,3686465	0,3165475
80	0,9210058	0,1660628	0,5809212	0,1150464	0,3695009	0,7671476	0,9130392	0,3002354	0,5129103	0,4306046	0,3935347	0,4355719	0,4300050	0,4624848	0,3632699	0,3942719
100	0,9782106	0,0917468	0,6895275	0,1228215	0,4524218	0,7549764	0,9214027	0,2559238	0,3991948	0,4175855	0,3576935	0,3976509	0,4336611	0,6015342	0,3577909	0,4833909
120	1,0070937	0,0492062	0,6480871	0,1060423	0,5222248	0,7332956	0,8783224	0,1950421	0,3492075	0,4338252	0,3162228	0,4370620	0,4130064	0,6188198	0,3697252	0,5668074
140	0,9760667	0,0441794	0,6565242	0,1123534	0,5526117	0,7029015	0,8474332	0,1886072	0,3041523	0,4205449	0,2812312	0,4261707	0,4327894	0,6402450	0,3922266	0,6552300
160	1,0151333	0,0267056	0,6464423	0,1174918	0,5702845	0,7318916	0,8983785	0,1436143	0,2341057	0,4337050	0,2127993	0,4052920	0,4931072	0,5940332	0,3565466	0,7045340
180	0,9805042	0,0359999	0,6585103	0,1211520	0,6278834	0,7894389	0,8493204	0,1092816	0,1883659	0,4297495	0,1909329	0,4124565	0,4894836	0,5341987	0,3340711	0,6801314
200	1,0133010	0,0206268	0,6444212	0,1095177	0,6325026	0,8006255	0,8553501	0,0971491	0,1782934	0,4262829	0,1704440	0,3749920	0,5260940	0,5506230	0,3325712	0,7616531
220	0,9950907	0,0238795	0,5985625	0,1210391	0,6724011	0,7722449	0,9274397	0,0963173	0,1559141	0,3647403	0,1974745	0,3956543	0,5313242	0,6032173	0,3020364	0,8463004
240	0,9755639	0,0099307	0,5817773	0,1171421	0,6519138	0,7620263	0,9277372	0,1263371	0,1331641	0,3980698	0,2201530	0,3885728	0,4761216	0,5881796	0,3247375	0,8265534
260	0,9632416	0,0160175	0,6276590	0,1107020	0,6814815	0,8596698	0,9804027	0,1177377	0,1329859	0,3689646	0,2228025	0,4306136	0,4483146	0,6119840	0,2728643	0,8290354
280	1,0555986	0,0111212	0,6078291	0,1086722	0,7070968	0,8358774	1,0210805	0,1239386	0,0830837	0,3596014	0,2791357	0,4286023	0,4610689	0,6063652	0,2806233	0,8483065
300	1,0380115	0,0113115	0,6460465	0,0978620	0,7636359	0,8451845	0,9905496	0,1057953	0,0837500	0,3561302	0,2647603	0,4770663	0,4670344	0,6667670	0,2859290	0,8283683
320	1,0559388	0,0120923	0,6509303	0,1341892	0,7274764	0,8309279	1,0042970	0,0984972	0,0838387	0,3442481	0,2313491	0,5080462	0,4482416	0,6147514	0,3229295	0,8626695
340	1,0337024	0,0229342	0,6538074	0,0984198	0,6497683	0,8128106	1,0403543	0,1037075	0,0977775	0,3381284	0,2222356	0,4865285	0,4167970	0,6228779	0,3172606	0,9200321
360	1,0309281	0,0111582	0,6600896	0,1107214	0,7034196	0,8410799	0,9760370	0,0898999	0,0970840	0,3624556	0,2459130	0,4569438	0,4426637	0,6105444	0,2946225	0,8818924
380	1,0118838	0,0155807	0,6380962	0,1366490	0,7485151	0,8555133	0,9413640	0,1028420	0,0995462	0,3736853	0,2460389	0,4392982	0,4921387	0,6017015	0,3328294	0,8748699
400	1,0049836	0,0077244	0,6769163	0,1269102	0,7910567	0,7807745	0,9121267	0,0857966	0,0706263	0,3983405	0,2032676	0,4041031	0,4700700	0,6536039	0,2993818	0,9254575
420	1,0046435	0,0155679	0,6303340	0,1108431	0,7982127	0,7960666	0,9030007	0,0795907	0,0839413	0,3781235	0,1995759	0,3593460	0,4510325	0,6703780	0,2906622	0,8982010
440	0,9856666	0,0079045	0,6123929	0,1449932	0,7623381	0,8077749	0,8810704	0,0896135	0,0944400	0,4001611	0,2190258	0,3552571	0,4714962	0,6703101	0,2943268	0,8900573
460	1,0311817	0,0114690	0,6130463	0,1443822	0,7005952	0,7720457	0,8977070	0,1027703	0,1081844	0,4234907	0,2283836	0,3250825	0,4295141	0,6348842	0,2732170	0,8715829
480	1,0046566	0,0262631	0,6067206	0,1171171	0,7158522	0,7722273	0,9201401	0,1100434	0,1112095	0,3946586	0,2050443	0,3784180	0,3947200	0,6485250	0,2796623	0,8853663
500	1,0880706	0,0418927	0,6076471	0,1030236	0,7052432	0,8093761	0,9106144	0,1026546	0,0996027	0,4229753	0,2179823	0,3433726	0,3349344	0,6573102	0,3172345	0,9279789
520	1,0486614	0,0380298	0,6478672	0,0962304	0,8235993	0,8165028	0,9084890	0,1293095	0,0901490	0,4480469	0,2352427	0,3493351	0,3277009	0,6578460	0,3187587	0,8360251
540	1,0446627	0,0272170	0,6678338	0,1351441	0,7473229	0,7981218	0,8758458	0,1260485	0,0875889	0,4005325	0,2193892	0,3953585	0,3397551	0,6249308	0,3008618	0,8924167
560	1,0304749	0,0160048	0,6641303	0,1540557	0,7122995	0,8074165	0,9260738	0,1383970	0,0771414	0,4000053	0,1950505	0,3821481	0,3909520	0,6248617	0,2969317	0,8435238
580	0,9752325	0,0613373	0,6464753	0,1236000	0,6684633	0,7802975	0,9753014	0,2211084	0,1269702	0,3995228	0,2641353	0,3658430	0,4433657	0,6043577	0,2843398	0,7877698
600	1,0198079	0,1721399	0,6092834	0,1090251	0,6591989	0,7320270	0,9071760	0,3520188	0,1847703	0,3970108	0,4321559	0,3925060	0,4478756	0,5766214	0,3265581	0,6698443
620	0,9873886	0,2600053	0,6185299	0,1161849	0,6407331	0,7550809	0,9301662	0,4861552	0,2947746	0,3523540	0,5618115	0,3838544	0,5089469	0,4737976	0,3481967	0,5008015
640	0,9513636	0,2990706	0,5569893	0,1254456	0,6240503	0,8102986	0,9313254	0,5089249	0,3873308	0,3472724	0,6521243	0,3671320	0,4559351	0,4209277	0,3612225	0,3672780
660	1,0157555	0,3288170	0,6061835	0,1312981	0,6471945	0,7805329	0,9729899	0,5492554	0,4901950	0,3685411	0,7171679	0,3640279	0,4190635	0,4104181	0,3486460	0,2785202
680	1,0017935	0,3105707	0,6233743	0,1475288	0,6175187	0,8039632	0,9197541	0,6027598	0,5122788	0,3810303	0,7041805	0,3381723	0,4216607	0,3566801	0,3763637	0,2073485
700	0,9841577	0,3138774	0,6092681	0,1204332	0,6494869	0,8148545	0,8976878	0,6332842	0,5705190	0,4058607	0,7063200	0,3524386	0,4571030	0,3691193	0,3605593	0,1711986
720	1,0215302	0,3543371	0,6204011	0,1318502	0,5982401	0,7967419	0,9192150	0,6613155	0,6562098	0,4101440	0,7401983	0,3620749	0,4428938	0,3086392	0,3678111	0,1226855
740	0,9430667	0,3677355	0,6398033	0,1126252	0,5840454	0,7634215	0,9833435	0,6006493	0,6281945	0,4376030	0,7972359	0,3630860	0,4010479	0,3303744	0,3611722	0,0820720
760	0,9601196	0,4109458	0,6313810	0,1103315	0,5772409	0,7761560	0,8931331	0,5713700	0,6591385	0,4545626	0,8148787	0,3845107	0,4357690	0,2610271	0,3828714	0,0619923
780	0,9544598	0,4040835	0,6510537	0,1221001	0,4960662	0,7557902	0,9077313	0,6078902	0,7248898	0,5203340	0,8610435	0,3920152	0,4193881	0,2544071	0,4057316	0,0439464
800	0,8841894	0,4016422	0,6252389	0,1465386	0,4963562	0,7560561	0,8443479	0,6393743	0,7301900	0,4943377	0,9045661	0,3962122	0,4348808	0,2550785	0,4167221	0,0531530
820	0,9159504	0,3890026	0,6042468	0,1509127	0,4625849	0,7626005	0,8164906	0,6935886	0,7421380	0,4806605	0,9305270	0,3646079	0,4421925	0,2449039	0,4444495	0,0490276
840	0,8868515	0,3772256	0,6082961	0,1104971	0,4300196	0,7738513	0,8117882	0,6913388	0,7183778	0,4376002	0,9104579	0,3457577	0,4293924	0,2326502	0,4389098	0,0502152
860	1,0130737	0,4453635	0,5953167	0,0947078	0,4362094	0,7731646	0,8365572	0,7207515	0,7409370	0,4515362	0,9046167	0,3208712	0,4441843	0,2524885	0,4409864	0,0522703
880	1,0128954	0,4084905	0,6390561	0,1252642	0,4134440	0,8542415	0,8647049	0,7237847	0,7144251	0,4874921	0,9881458	0,3418256	0,4338436	0,2504639	0,4422509	0,0636991
900	0,9904360	0,3617672	0,6298896	0,1183150	0,4055787	0,7628069	0,8462161	0,6965230	0,7226685	0,5002987	0,9482318	0,2998882	0,4776399	0,2593446	0,3710546	0,0603216
920	1,0535852	0,4021914	0,5836755	0,1275102	0,3805858	0,7919698	0,7959470	0,6584264	0,7119118	0,5108560	0,9565903	0,3130682	0,4741363	0,2861963	0,3833610	0,0469526
940	1,0897091	0,3971315	0,6366787	0,1238378	0,3829492	0,7949678	0,8475392	0,6697551	0,6342227	0,5131924	0,8977139	0,3431020	0,4446164	0,3168423	0,4716044	0,0386081
960	1,0181278	0,3738250	0,6391230	0,1175888	0,3373928	0,7781314	0,9038345	0,6635696	0,5736083	0,4903690	0,8304773	0,3888855	0,5044247	0,2991495	0,4598663	0,0470092
980	1,1028392	0,3974353	0,6206706	0,1158841	0,3264886	0,7669006	0,8610463	0,6335946	0,6169004	0,4615082	0,8169888	0,4213710	0,4873472	0,3036629	0,4058445	0,0380015
1000	0,9744757	0,4435087	0,6204663	0,1164393	0,3203151	0,7373507	0,9016299	0,6064501	0,6286467	0,4590947	0,7701128	0,4060150	0,4121397	0,3441751	0,4393200	0,0451626
1020	0,9569069	0,4799634	0,6156229	0,1062065	0,2809736	0,7352002	0,8421599	0,6094897	0,6800408	0,4585111	0,8296325	0,4057072	0,4056617	0,3183419	0,4585661	0,0394755
1040	0,9457004	0,4758482	0,5946339	0,1276674	0,2893114	0,7588018	0,8668360	0,6182012	0,6813085	0,4650027	0,8176963	0,4012870	0,4613860	0,3145697	0,4637875	0,0456211
1060	0,9920817	0,4146897	0,6213156	0,1239117	0,2748466	0,7675558	0,9044988	0,6251474	0,6714796	0,4568249	0,7933883	0,4048715	0,4756112	0,3210131	0,4579679	0,0462046
1080	1,0302594	0,4097327	0,6686354	0,1364699	0,2567366	0,8032003	0,8848206	0,5944310	0,7078587	0,4379920	0,7476012	0,3763250	0,4400414	0,2770040	0,4479835	0,0331931
