"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
480	0,0010841	0,6826061	0,5511200	0,2182769	0,1740311	0,3350454	0,0165956	0,0355991	0,3368569	0,5433564	0,3857562	0,8948535	0,0209967	0,0131484	0,5987760	0,9127149
500	0,0010825	0,6826027	0,5511233	0,2183168	0,1742226	0,3351982	0,0166145	0,0355997	0,3378146	0,5433924	0,3864687	0,8959105	0,0210444	0,0133410	0,5994256	0,9138126
520	0,0010815	0,6826006	0,5511254	0,2183453	0,1743747	0,3353154	0,0166295	0,0356001	0,3385681	0,5434188	0,3870289	0,8967282	0,0210844	0,0134969	0,5999277	0,9146505
540	0,0010809	0,6825992	0,5511266	0,2183656	0,1744954	0,3354040	0,0166415	0,0356005	0,3391609	0,5434384	0,3874697	0,8973620	0,0211178	0,0136228	0,6003167	0,9152922
560	0,0010805	0,6825984	0,5511275	0,2183799	0,1745913	0,3354702	0,0166510	0,0356007	0,3396275	0,5434530	0,3878170	0,8978540	0,0211455	0,0137241	0,6006187	0,9157854
580	0,0588625	0,7264213	0,5500860	0,2399757	0,1641917	0,3363212	0,0166394	0,0356003	0,3430809	0,5429531	0,3874142	0,8977906	0,0211616	0,0137203	0,5844846	0,9159777
600	0,1399082	0,7988181	0,5416175	0,2808900	0,1425251	0,3436239	0,0164901	0,0355952	0,3453925	0,5386750	0,3813028	0,8934099	0,0211149	0,0129226	0,5481136	0,9141461
620	0,1919784	0,8620319	0,5237375	0,3198625	0,1182531	0,3610934	0,0161665	0,0355857	0,3395089	0,5290078	0,3653447	0,8794254	0,0209646	0,0110703	0,5017716	0,9071746
640	0,2159343	0,9087517	0,5015364	0,3492508	0,0953402	0,3860941	0,0157504	0,0355749	0,3241948	0,5156805	0,3404114	0,8523509	0,0207264	0,0086951	0,4507910	0,8913983
660	0,2240437	0,9408706	0,4807957	0,3683099	0,0753714	0,4135124	0,0153334	0,0355650	0,3015885	0,5013005	0,3101759	0,8114530	0,0204435	0,0063917	0,3983860	0,8628379
680	0,2254662	0,9621418	0,4647130	0,3789614	0,0587488	0,4390303	0,0149713	0,0355572	0,2748375	0,4878592	0,2786277	0,7589554	0,0201558	0,0044818	0,3465997	0,8180200
700	0,2248330	0,9759364	0,4538470	0,3836876	0,0453144	0,4601840	0,0146841	0,0355513	0,2468460	0,4764111	0,2488195	0,6993887	0,0198898	0,0030425	0,2968641	0,7556622
720	0,2239486	0,9847727	0,4472466	0,3846687	0,0346761	0,4761653	0,0144704	0,0355472	0,2198046	0,4672694	0,2225660	0,6381324	0,0196584	0,0020228	0,2503215	0,6782186
740	0,2233075	0,9903908	0,4435349	0,3835378	0,0263752	0,4872434	0,0143184	0,0355445	0,1951238	0,4603034	0,2006200	0,5799088	0,0194652	0,0013299	0,2079132	0,5917197
760	0,2229324	0,9939466	0,4415287	0,3814004	0,0199686	0,4942269	0,0142141	0,0355426	0,1735438	0,4551792	0,1829978	0,5279195	0,0193085	0,0008728	0,1703258	0,5037356
780	0,2227354	0,9961907	0,4404330	0,3789440	0,0150648	0,4980881	0,0141443	0,0355414	0,1553014	0,4515112	0,1692906	0,4837257	0,0191839	0,0005776	0,1379188	0,4209745
800	0,2226369	0,9976045	0,4397972	0,3765579	0,0113349	0,4997471	0,0140987	0,0355407	0,1402966	0,4489414	0,1588988	0,4475826	0,0190863	0,0003901	0,1107077	0,3478948
820	0,2225874	0,9984942	0,4393970	0,3744348	0,0085117	0,4999709	0,0140693	0,0355402	0,1282311	0,4471718	0,1511849	0,4189088	0,0190106	0,0002725	0,0884121	0,2865274
840	0,2225613	0,9990537	0,4391300	0,3726469	0,0063827	0,4993455	0,0140507	0,0355399	0,1187123	0,4459702	0,1455584	0,3967003	0,0189525	0,0001994	0,0705446	0,2370088
860	0,2225463	0,9994054	0,4389488	0,3711972	0,0047820	0,4982879	0,0140391	0,0355397	0,1113235	0,4451638	0,1415147	0,3798237	0,0189082	0,0001543	0,0565059	0,1982994
880	0,2225371	0,9996265	0,4388276	0,3700545	0,0035811	0,4970748	0,0140318	0,0355396	0,1056676	0,4446277	0,1386448	0,3671922	0,0188745	0,0001267	0,0456671	0,1688012
900	0,2225312	0,9997653	0,4387488	0,3691731	0,0026817	0,4958756	0,0140274	0,0355395	0,1013905	0,4442741	0,1366299	0,3578523	0,0188490	0,0001099	0,0374270	0,1467820
920	0,2225274	0,9998526	0,4386990	0,3685049	0,0020090	0,4947835	0,0140246	0,0355395	0,0981903	0,4440426	0,1352285	0,3510135	0,0188298	0,0000997	0,0312472	0,1306215
940	0,2225249	0,9999074	0,4386684	0,3680056	0,0015064	0,4938406	0,0140230	0,0355394	0,0958182	0,4438918	0,1342616	0,3460453	0,0188153	0,0000935	0,0266681	0,1189255
960	0,2225233	0,9999418	0,4386497	0,3676369	0,0011311	0,4930567	0,0140220	0,0355394	0,0940744	0,4437941	0,1335993	0,3424592	0,0188044	0,0000898	0,0233108	0,1105589
980	0,2225223	0,9999635	0,4386382	0,3673673	0,0008512	0,4924237	0,0140214	0,0355394	0,0928020	0,4437310	0,1331484	0,3398840	0,0187963	0,0000876	0,0208726	0,1046325
1000	0,2225217	0,9999770	0,4386312	0,3671720	0,0006424	0,4919240	0,0140210	0,0355394	0,0918797	0,4436904	0,1328432	0,3380427	0,0187902	0,0000863	0,0191166	0,1004694
1020	0,2225212	0,9999856	0,4386268	0,3670315	0,0004868	0,4915367	0,0140208	0,0355394	0,0912151	0,4436645	0,1326376	0,3367305	0,0187856	0,0000855	0,0178614	0,0975656
1040	0,2225210	0,9999909	0,4386240	0,3669311	0,0003708	0,4912413	0,0140207	0,0355394	0,0907388	0,4436478	0,1324997	0,3357981	0,0187822	0,0000850	0,0169702	0,0955525
1060	0,2225208	0,9999943	0,4386222	0,3668599	0,0002843	0,4910188	0,0140206	0,0355394	0,0903991	0,4436372	0,1324076	0,3351371	0,0187796	0,0000847	0,0163413	0,0941643
1080	0,2225207	0,9999964	0,4386211	0,3668095	0,0002199	0,4908531	0,0140206	0,0355394	0,0901579	0,4436305	0,1323463	0,3346694	0,0187777	0,0000845	0,0158998	0,0932112
1100	0,2225207	0,9999978	0,4386204	0,3667741	0,0001720	0,4907310	0,0140205	0,0355394	0,0899873	0,4436262	0,1323057	0,3343389	0,0187763	0,0000844	0,0155915	0,0925596

0	0,2225206	1,0000000	0,4386192	0,3666939	0,0000472	0,4904199	0,0140205	0,0355394	0,0896105	0,4436188	0,1322287	0,3335990	0,0187759	0,0000843	0,0149414	0,0912592
20	0,1862268	1,0000000	0,4386192	0,3666938	0,0000427	0,4904190	0,0555594	0,0355394	0,0896037	0,3892367	0,1322282	0,3300913	0,0187750	0,0131868	0,0149292	0,0912357
40	0,1312675	1,0000000	0,4386192	0,3666937	0,0000385	0,4904184	0,1276699	0,0355394	0,0895991	0,2963255	0,1322278	0,3232241	0,0187742	0,0366667	0,0149209	0,0912199
60	0,0868986	1,0000000	0,4386192	0,3666936	0,0000350	0,4904180	0,1933757	0,0355394	0,0895958	0,2133621	0,1322276	0,3160345	0,0187737	0,0587871	0,0149153	0,0912093
80	0,0560475	1,0000000	0,4386192	0,3666936	0,0000320	0,4904177	0,2434089	0,0355394	0,0895936	0,1516307	0,1322275	0,3097149	0,0187733	0,0761708	0,0149114	0,0912023
100	0,0357856	1,0000000	0,4386192	0,3666935	0,0000297	0,4904175	0,2784082	0,0355394	0,0895920	0,1095484	0,1322274	0,3045956	0,0187730	0,0886935	0,0149088	0,0911976
120	0,0228085	1,0000000	0,4386192	0,3666935	0,0000279	0,4904174	0,3017221	0,0355394	0,0895910	0,0823019	0,1322273	0,3006360	0,0187728	0,0972649	0,0149070	0,0911944
140	0,0145936	1,0000000	0,4386192	0,3666935	0,0000265	0,4904173	0,3167725	0,0355394	0,0895902	0,0652495	0,1322273	0,2976608	0,0187726	0,1029380	0,0149057	0,0911923
160	0,0094222	1,0000000	0,4386192	0,3666935	0,0000254	0,4904173	0,3262815	0,0355394	0,0895897	0,0548303	0,1322272	0,2954680	0,0187725	0,1066051	0,0149049	0,0911909
180	0,0061755	1,0000000	0,4386192	0,3666935	0,0000246	0,4904173	0,3321974	0,0355394	0,0895893	0,0485766	0,1322272	0,2938733	0,0187724	0,1089343	0,0149043	0,0911900
200	0,0041397	1,0000000	0,4386192	0,3666935	0,0000240	0,4904172	0,3358362	0,0355394	0,0895890	0,0448744	0,1322272	0,2927245	0,0187723	0,1103939	0,0149039	0,0911894
220	0,0028640	1,0000000	0,4386192	0,3666935	0,0000236	0,4904172	0,3380551	0,0355394	0,0895888	0,0427065	0,1322272	0,2919027	0,0187723	0,1112990	0,0149036	0,0911890
240	0,0020648	1,0000000	0,4386192	0,3666935	0,0000232	0,4904172	0,3393991	0,0355394	0,0895887	0,0414482	0,1322272	0,2913178	0,0187722	0,1118554	0,0149034	0,0911887
260	0,0015642	1,0000000	0,4386192	0,3666935	0,0000229	0,4904172	0,3402089	0,0355394	0,0895886	0,0407233	0,1322272	0,2909031	0,0187722	0,1121950	0,0149033	0,0911885
280	0,0012507	1,0000000	0,4386192	0,3666935	0,0000228	0,4904172	0,3406949	0,0355394	0,0895885	0,0403081	0,1322272	0,2906099	0,0187722	0,1124012	0,0149032	0,0911884
300	0,0010543	1,0000000	0,4386192	0,3666935	0,0000226	0,4904172	0,3409856	0,0355394	0,0895885	0,0400716	0,1322272	0,2904031	0,0187722	0,1125256	0,0149031	0,0911883
320	0,0009313	1,0000000	0,4386192	0,3666935	0,0000225	0,4904172	0,3411590	0,0355394	0,0895885	0,0399375	0,1322272	0,2902574	0,0187721	0,1126005	0,0149031	0,0911883
340	0,0008543	1,0000000	0,4386192	0,3666935	0,0000224	0,4904172	0,3412622	0,0355394	0,0895884	0,0398617	0,1322272	0,2901550	0,0187721	0,1126454	0,0149030	0,0911882
360	0,0008061	1,0000000	0,4386192	0,3666935	0,0000224	0,4904172	0,3413235	0,0355394	0,0895884	0,0398190	0,1322272	0,2900830	0,0187721	0,1126722	0,0149030	0,0911882
380	0,0007758	1,0000000	0,4386192	0,3666935	0,0000223	0,4904172	0,3413599	0,0355394	0,0895884	0,0397951	0,1322272	0,2900324	0,0187721	0,1126882	0,0149030	0,0911882
400	0,0007569	1,0000000	0,4386192	0,3666935	0,0000223	0,4904172	0,3413815	0,0355394	0,0895884	0,0397817	0,1322272	0,2899969	0,0187721	0,1126976	0,0149030	0,0911882
420	0,0007451	1,0000000	0,4386192	0,3666935	0,0000223	0,4904172	0,3413943	0,0355394	0,0895884	0,0397742	0,1322272	0,2899720	0,0187721	0,1127033	0,0149030	0,0911882
440	0,0007376	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414019	0,0355394	0,0895884	0,0397700	0,1322272	0,2899546	0,0187721	0,1127066	0,0149029	0,0911882
460	0,0007330	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414063	0,0355394	0,0895884	0,0397677	0,1322272	0,2899423	0,0187721	0,1127086	0,0149029	0,0911882
480	0,0007301	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414090	0,0355394	0,0895884	0,0397664	0,1322272	0,2899337	0,0187721	0,1127097	0,0149029	0,0911882
500	0,0007283	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414105	0,0355394	0,0895884	0,0397657	0,1322272	0,2899277	0,0187721	0,1127104	0,0149029	0,0911882
520	0,0007271	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414115	0,0355394	0,0895884	0,0397653	0,1322272	0,2899235	0,0187721	0,1127108	0,0149029	0,0911882
540	0,0007264	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414120	0,0355394	0,0895884	0,0397650	0,1322272	0,2899206	0,0187721	0,1127111	0,0149029	0,0911882
560	0,0007260	1,0000000	0,4386192	0,3666935	0,0000222	0,4904172	0,3414123	0,0355394	0,0895884	0,0397649	0,1322272	0,2899185	0,0187721	0,1127112	0,0149029	0,0911882
580	0,0550042	1,0000000	0,4386192	0,3666935	0,0000228	0,4904172	0,2998736	0,0355394	0,0895884	0,0941469	0,1322272	0,2934106	0,0187721	0,0996088	0,0149029	0,0911882
600	0,1326896	1,0000000	0,4386192	0,3666935	0,0000241	0,4904172	0,2277632	0,0355394	0,0895884	0,1870581	0,1322272	0,3002670	0,0187721	0,0761289	0,0149029	0,0911882
620	0,1846898	1,0000000	0,4386192	0,3666935	0,0000255	0,4904172	0,1620574	0,0355394	0,0895884	0,2700215	0,1322272	0,3074490	0,0187721	0,0540085	0,0149029	0,0911882
640	0,2102941	1,0000000	0,4386192	0,3666935	0,0000268	0,4904172	0,1120243	0,0355394	0,0895884	0,3317528	0,1322272	0,3137633	0,0187721	0,0366249	0,0149030	0,0911882
660	0,2202436	1,0000000	0,4386192	0,3666935	0,0000280	0,4904172	0,0770251	0,0355394	0,0895884	0,3738351	0,1322272	0,3188788	0,0187721	0,0241022	0,0149030	0,0911882
680	0,2230971	1,0000000	0,4386192	0,3666935	0,0000289	0,4904172	0,0537111	0,0355394	0,0895884	0,4010817	0,1322272	0,3228357	0,0187721	0,0155308	0,0149030	0,0911882
700	0,2234156	1,0000000	0,4386192	0,3666935	0,0000296	0,4904172	0,0386608	0,0355394	0,0895884	0,4181341	0,1322272	0,3258091	0,0187721	0,0098576	0,0149031	0,0911882
720	0,2231137	1,0000000	0,4386192	0,3666935	0,0000302	0,4904172	0,0291518	0,0355394	0,0895885	0,4285533	0,1322272	0,3280006	0,0187721	0,0061906	0,0149031	0,0911882
740	0,2228142	1,0000000	0,4386192	0,3666935	0,0000307	0,4904172	0,0232358	0,0355394	0,0895885	0,4348070	0,1322272	0,3295945	0,0187721	0,0038614	0,0149031	0,0911882
760	0,2226369	1,0000000	0,4386192	0,3666935	0,0000310	0,4904172	0,0195970	0,0355394	0,0895885	0,4385092	0,1322272	0,3307426	0,0187721	0,0024018	0,0149032	0,0911882
780	0,2225553	1,0000000	0,4386192	0,3666935	0,0000313	0,4904172	0,0173782	0,0355394	0,0895885	0,4406771	0,1322272	0,3315640	0,0187721	0,0014967	0,0149032	0,0911882
800	0,2225254	1,0000000	0,4386192	0,3666935	0,0000314	0,4904172	0,0160342	0,0355394	0,0895885	0,4419353	0,1322272	0,3321486	0,0187721	0,0009403	0,0149032	0,0911882
820	0,2225176	1,0000000	0,4386192	0,3666935	0,0000316	0,4904172	0,0152243	0,0355394	0,0895886	0,4426603	0,1322272	0,3325631	0,0187721	0,0006007	0,0149032	0,0911882
840	0,2225173	1,0000000	0,4386192	0,3666935	0,0000317	0,4904172	0,0147383	0,0355394	0,0895886	0,4430754	0,1322272	0,3328561	0,0187721	0,0003945	0,0149033	0,0911882
860	0,2225186	1,0000000	0,4386192	0,3666935	0,0000318	0,4904172	0,0144477	0,0355394	0,0895886	0,4433120	0,1322272	0,3330628	0,0187721	0,0002700	0,0149033	0,0911882
880	0,2225196	1,0000000	0,4386192	0,3666935	0,0000319	0,4904172	0,0142743	0,0355394	0,0895886	0,4434461	0,1322272	0,3332084	0,0187721	0,0001952	0,0149033	0,0911882
900	0,2225202	1,0000000	0,4386192	0,3666935	0,0000319	0,4904172	0,0141711	0,0355394	0,0895886	0,4435219	0,1322272	0,3333108	0,0187721	0,0001503	0,0149033	0,0911882
920	0,2225205	1,0000000	0,4386192	0,3666935	0,0000319	0,4904172	0,0141097	0,0355394	0,0895886	0,4435645	0,1322272	0,3333828	0,0187721	0,0001235	0,0149033	0,0911882
940	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140733	0,0355394	0,0895886	0,4435885	0,1322272	0,3334333	0,0187721	0,0001075	0,0149033	0,0911882
960	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140517	0,0355394	0,0895886	0,4436019	0,1322272	0,3334688	0,0187721	0,0000980	0,0149033	0,0911882
980	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140390	0,0355394	0,0895886	0,4436094	0,1322272	0,3334937	0,0187721	0,0000924	0,0149033	0,0911882
1000	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140314	0,0355394	0,0895886	0,4436136	0,1322272	0,3335111	0,0187721	0,0000891	0,0149033	0,0911882
1020	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140269	0,0355394	0,0895886	0,4436159	0,1322272	0,3335233	0,0187721	0,0000871	0,0149033	0,0911882
1040	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140243	0,0355394	0,0895886	0,4436172	0,1322272	0,3335319	0,0187721	0,0000859	0,0149033	0,0911882
1060	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140227	0,0355394	0,0895886	0,4436179	0,1322272	0,3335379	0,0187721	0,0000853	0,0149033	0,0911882
1080	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140218	0,0355394	0,0895886	0,4436183	0,1322272	0,3335421	0,0187721	0,0000849	0,0149033	0,0911882
1100	0,2225206	1,0000000	0,4386192	0,3666935	0,0000320	0,4904172	0,0140213	0,0355394	0,0895886	0,4436185	0,1322272	0,3335451	0,0187721	0,0000846	0,0149033	0,0911882

0	0,2225206	1,0000000	0,4386192	0,3666939	0,0000472	0,4904199	0,0140205	0,0355394	0,0896105	0,4436188	0,1322287	0,3335990	0,0187759	0,0000843	0,0149414	0,0912592
20	0,2225206	1,0000000	0,4386192	0,3666938	0,0160724	0,4640486	0,0167888	0,0355394	0,0896644	0,4153143	0,1431080	0,3270945	0,0291433	0,0546417	0,0151138	0,0847741
40	0,2225206	1,0000000	0,4386192	0,3666937	0,0491026	0,4194529	0,0215961	0,0355394	0,0908268	0,3669588	0,1644864	0,3161832	0,0510959	0,1524095	0,0188739	0,0799365
60	0,2225206	1,0000000	0,4386192	0,3666936	0,0856963	0,3800871	0,0259891	0,0355395	0,0954930	0,3238017	0,1879930	0,3144569	0,0760682	0,2445247	0,0328491	0,1074809
80	0,2225206	1,0000000	0,4386192	0,3666936	0,1198882	0,3511366	0,0293739	0,0355398	0,1053361	0,2917595	0,2117375	0,3316652	0,0999028	0,3169991	0,0585370	0,1749268
100	0,2225206	1,0000000	0,4386192	0,3666935	0,1495232	0,3316328	0,0318171	0,0355406	0,1202657	0,2700572	0,2359519	0,3670916	0,1208620	0,3695849	0,0920699	0,2651126
120	0,2225206	1,0000000	0,4386192	0,3666935	0,1742562	0,3191542	0,0335535	0,0355421	0,1389265	0,2562176	0,2608511	0,4135824	0,1384820	0,4065828	0,1284001	0,3596443
140	0,2225206	1,0000000	0,4386192	0,3666935	0,1945042	0,3114374	0,0348062	0,0355443	0,1595440	0,2478212	0,2861035	0,4635552	0,1529175	0,4329741	0,1636124	0,4469708
160	0,2225206	1,0000000	0,4386192	0,3666935	0,2109300	0,3067786	0,0357399	0,0355471	0,1805034	0,2429859	0,3110100	0,5115993	0,1645778	0,4528949	0,1953865	0,5218145
180	0,2225206	1,0000000	0,4386192	0,3666935	0,2242106	0,3040160	0,0364628	0,0355504	0,2005977	0,2403860	0,3348082	0,5547024	0,1739350	0,4692072	0,2227050	0,5829262
200	0,2225206	1,0000000	0,4386192	0,3666935	0,2349465	0,3024004	0,0370419	0,0355540	0,2190612	0,2391396	0,3568775	0,5916532	0,1814332	0,4835993	0,2454110	0,6312006
220	0,2225206	1,0000000	0,4386192	0,3666935	0,2436387	0,3014657	0,0375176	0,0355576	0,2355002	0,2386822	0,3768204	0,6223623	0,1874532	0,4968961	0,2638322	0,6684516
240	0,2225206	1,0000000	0,4386192	0,3666935	0,2506924	0,3009299	0,0379146	0,0355612	0,2497942	0,2386629	0,3944583	0,6473397	0,1923055	0,5093888	0,2785193	0,6967156
260	0,2225206	1,0000000	0,4386192	0,3666935	0,2564310	0,3006249	0,0382486	0,0355645	0,2620022	0,2388697	0,4097887	0,6673515	0,1962363	0,5210959	0,2900846	0,7179010
280	0,2225206	1,0000000	0,4386192	0,3666935	0,2611110	0,3004525	0,0385304	0,0355675	0,2722875	0,2391781	0,4229303	0,6832185	0,1994375	0,5319345	0,2991135	0,7336443
300	0,2225206	1,0000000	0,4386192	0,3666935	0,2649364	0,3003554	0,0387684	0,0355703	0,2808642	0,2395174	0,4340739	0,6957116	0,2020581	0,5418153	0,3061230	0,7452754
320	0,2225206	1,0000000	0,4386192	0,3666935	0,2680695	0,3003011	0,0389689	0,0355727	0,2879611	0,2398498	0,4434441	0,7055048	0,2042137	0,5506840	0,3115472	0,7538383
340	0,2225206	1,0000000	0,4386192	0,3666935	0,2706398	0,3002707	0,0391375	0,0355748	0,2938005	0,2401563	0,4512729	0,7131631	0,2059938	0,5585325	0,3157396	0,7601327
360	0,2225206	1,0000000	0,4386192	0,3666935	0,2727516	0,3002539	0,0392789	0,0355766	0,2985857	0,2404291	0,4577825	0,7191468	0,2074689	0,5653931	0,3189810	0,7647602
380	0,2225206	1,0000000	0,4386192	0,3666935	0,2744886	0,3002445	0,0393973	0,0355782	0,3024963	0,2406667	0,4631763	0,7238235	0,2086945	0,5713282	0,3214913	0,7681681
400	0,2225206	1,0000000	0,4386192	0,3666935	0,2759189	0,3002394	0,0394962	0,0355795	0,3056866	0,2408706	0,4676344	0,7274835	0,2097149	0,5764187	0,3234406	0,7706854
420	0,2225206	1,0000000	0,4386192	0,3666935	0,2770975	0,3002365	0,0395786	0,0355806	0,3082868	0,2410438	0,4713129	0,7303534	0,2105657	0,5807540	0,3249596	0,7725528
440	0,2225206	1,0000000	0,4386192	0,3666935	0,2780694	0,3002349	0,0396472	0,0355815	0,3104054	0,2411898	0,4743449	0,7326095	0,2112758	0,5844250	0,3261480	0,7739452
460	0,2225206	1,0000000	0,4386192	0,3666935	0,2788713	0,3002341	0,0397043	0,0355823	0,3121318	0,2413124	0,4768423	0,7343883	0,2118687	0,5875191	0,3270819	0,7749898
480	0,2225206	1,0000000	0,4386192	0,3666935	0,2795332	0,3002336	0,0397517	0,0355830	0,3135394	0,2414149	0,4788990	0,7357952	0,2123641	0,5901172	0,3278191	0,7757789
500	0,2225206	1,0000000	0,4386192	0,3666935	0,2800798	0,3002334	0,0397911	0,0355835	0,3146878	0,2415004	0,4805925	0,7369116	0,2127779	0,5922922	0,3284038	0,7763791
520	0,2225206	1,0000000	0,4386192	0,3666935	0,2805314	0,3002332	0,0398237	0,0355840	0,3156256	0,2415716	0,4819871	0,7378004	0,2131236	0,5941088	0,3288696	0,7768392
540	0,2225206	1,0000000	0,4386192	0,3666935	0,2809044	0,3002331	0,0398508	0,0355844	0,3163922	0,2416308	0,4831360	0,7385104	0,2134122	0,5956230	0,3292423	0,7771944
560	0,2225206	1,0000000	0,4386192	0,3666935	0,2812127	0,3002331	0,0398732	0,0355847	0,3170195	0,2416799	0,4840827	0,7390795	0,2136531	0,5968832	0,3295417	0,7774707
580	0,2225206	1,0000000	0,4386192	0,3666935	0,2653893	0,3266034	0,0371198	0,0355848	0,3173868	0,2709440	0,4745791	0,7535721	0,2036208	0,5432797	0,3297083	0,7922973
600	0,2225206	1,0000000	0,4386192	0,3666935	0,2320779	0,3711985	0,0322061	0,0355832	0,3162250	0,3203958	0,4523075	0,7799968	0,1817966	0,4404801	0,3290690	0,8211368
620	0,2225206	1,0000000	0,4386192	0,3666935	0,1943585	0,4105639	0,0274996	0,0355789	0,3117216	0,3635902	0,4225907	0,8034307	0,1563235	0,3334335	0,3265051	0,8500539
640	0,2225206	1,0000000	0,4386192	0,3666935	0,1582747	0,4395142	0,0236534	0,0355727	0,3027723	0,3946656	0,3878527	0,8162299	0,1313782	0,2396874	0,3209497	0,8720843
660	0,2225206	1,0000000	0,4386192	0,3666935	0,1263629	0,4590178	0,0207249	0,0355657	0,2892320	0,4149204	0,3504296	0,8143718	0,1089663	0,1654139	0,3115143	0,8833161
680	0,2225206	1,0000000	0,4386192	0,3666935	0,0994016	0,4714962	0,0185872	0,0355591	0,2717686	0,4273294	0,3128705	0,7961034	0,0898518	0,1105877	0,2975748	0,8806641
700	0,2225206	1,0000000	0,4386192	0,3666935	0,0773018	0,4792130	0,0170737	0,0355536	0,2515797	0,4346079	0,2774914	0,7620046	0,0741057	0,0721492	0,2789161	0,8609667
720	0,2225206	1,0000000	0,4386192	0,3666935	0,0595754	0,4838717	0,0160286	0,0355493	0,2300765	0,4387393	0,2459626	0,7152499	0,0614465	0,0461970	0,2558898	0,8214848
740	0,2225206	1,0000000	0,4386192	0,3666935	0,0455864	0,4866342	0,0153221	0,0355461	0,2086070	0,4410242	0,2191656	0,6610016	0,0514472	0,0291564	0,2294681	0,7616418
760	0,2225206	1,0000000	0,4386192	0,3666935	0,0346845	0,4882499	0,0148534	0,0355438	0,1882676	0,4422611	0,1972844	0,6049350	0,0436513	0,0181990	0,2011110	0,6846888
780	0,2225206	1,0000000	0,4386192	0,3666935	0,0262713	0,4891845	0,0145474	0,0355423	0,1698174	0,4429187	0,1800090	0,5517871	0,0376328	0,0112653	0,1724734	0,5974934
800	0,2225206	1,0000000	0,4386192	0,3666935	0,0198287	0,4897203	0,0143506	0,0355412	0,1536768	0,4432627	0,1667511	0,5046218	0,0330210	0,0069326	0,1450801	0,5083268
820	0,2225206	1,0000000	0,4386192	0,3666935	0,0149250	0,4900253	0,0142255	0,0355406	0,1399815	0,4434401	0,1568171	0,4648349	0,0295077	0,0042521	0,1200905	0,4243496
840	0,2225206	1,0000000	0,4386192	0,3666935	0,0112106	0,4901978	0,0141469	0,0355401	0,1286582	0,4435303	0,1495230	0,4325620	0,0268431	0,0026072	0,0982056	0,3502375
860	0,2225206	1,0000000	0,4386192	0,3666935	0,0084076	0,4902948	0,0140979	0,0355399	0,1195008	0,4435756	0,1442594	0,4071697	0,0248294	0,0016046	0,0796957	0,2880833
880	0,2225206	1,0000000	0,4386192	0,3666935	0,0062987	0,4903492	0,0140676	0,0355397	0,1122341	0,4435981	0,1405168	0,3876616	0,0233118	0,0009969	0,0644971	0,2380057
900	0,2225206	1,0000000	0,4386192	0,3666935	0,0047156	0,4903795	0,0140491	0,0355396	0,1065616	0,4436090	0,1378897	0,3729528	0,0221707	0,0006303	0,0523279	0,1989186
920	0,2225206	1,0000000	0,4386192	0,3666935	0,0035295	0,4903964	0,0140377	0,0355395	0,1021962	0,4436143	0,1360660	0,3620261	0,0213141	0,0004100	0,0427913	0,1691748
940	0,2225206	1,0000000	0,4386192	0,3666935	0,0026421	0,4904057	0,0140309	0,0355395	0,0988784	0,4436168	0,1348122	0,3540040	0,0206721	0,0002781	0,0354542	0,1470010
960	0,2225206	1,0000000	0,4386192	0,3666935	0,0019788	0,4904109	0,0140267	0,0355394	0,0963842	0,4436179	0,1339575	0,3481696	0,0201914	0,0001994	0,0298980	0,1307457
980	0,2225206	1,0000000	0,4386192	0,3666935	0,0014835	0,4904137	0,0140242	0,0355394	0,0945272	0,4436184	0,1333792	0,3439581	0,0198318	0,0001525	0,0257479	0,1189932
1000	0,2225206	1,0000000	0,4386192	0,3666935	0,0011139	0,4904153	0,0140227	0,0355394	0,0931565	0,4436187	0,1329905	0,3409362	0,0195630	0,0001246	0,0226849	0,1105939
1020	0,2225206	1,0000000	0,4386192	0,3666935	0,0008382	0,4904161	0,0140218	0,0355394	0,0921525	0,4436188	0,1327308	0,3387784	0,0193622	0,0001081	0,0204478	0,1046492
1040	0,2225206	1,0000000	0,4386192	0,3666935	0,0006327	0,4904166	0,0140213	0,0355394	0,0914220	0,4436188	0,1325581	0,3372435	0,0192123	0,0000983	0,0188289	0,1004761
