"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
560	0,5734180	0,0261818	0,3540264	0,2227902	0,7789307	0,7110758	0,8852641	0,6588324	0,2970584	0,0552335	0,0414603	0,2589858	0,0033125	0,3128738	0,1383119	0,2054456
580	0,6627844	0,2680487	0,3696600	0,2575565	0,8039345	0,7225417	0,6803067	0,8004154	0,3113975	0,4155052	0,1167438	0,2137037	0,0095094	0,1742041	0,1216946	0,1853933
600	0,6700904	0,3132498	0,3568196	0,2699760	0,7295175	0,5866696	0,6787057	0,6197453	0,3442537	0,5874529	0,1578057	0,1827769	0,0292574	0,1890834	0,1406616	0,1749184
620	0,7518771	0,4358990	0,3860704	0,2333687	0,6917827	0,6455146	0,7948011	0,6877822	0,3513019	0,6053708	0,1715917	0,1899495	0,0119181	0,2015487	0,1555297	0,1940847
640	0,5719874	0,4362777	0,3335731	0,1979838	0,8185130	0,6164656	0,6353567	0,5980899	0,3129019	0,6885568	0,2271882	0,1359947	0,0051924	0,2174773	0,1197312	0,1932163
660	0,5229621	0,4059981	0,2865428	0,2802051	0,8127757	0,3802768	0,5426317	0,4552053	0,3399165	0,7281630	0,2435685	0,0913559	0,0048203	0,1915177	0,1214054	0,1950480
680	0,5130564	0,3958905	0,3403836	0,2746493	0,7831315	0,3115047	0,5855830	0,4512486	0,3643155	0,6924328	0,2053592	0,0523913	0,0165490	0,2018785	0,1604424	0,2694495
700	0,6266900	0,3627997	0,3529658	0,2585522	0,7158637	0,3108040	0,5710906	0,4125113	0,3667512	0,7599643	0,1599153	0,0537098	0,0021504	0,2240488	0,1660291	0,1861208
720	0,5570431	0,4455893	0,3805717	0,3288911	0,6681987	0,2759126	0,5517450	0,3418440	0,2836623	0,7266263	0,2219023	0,0396698	0,0140412	0,1970003	0,2394702	0,1889942
740	0,7210323	0,3855171	0,3118078	0,3200391	0,7087521	0,1626796	0,5686874	0,3124591	0,2558144	0,7349358	0,1697832	0,0457555	0,0060043	0,1595372	0,1283957	0,1650286
760	0,6348593	0,4452487	0,3027517	0,1577348	0,6583196	0,1962259	0,5171351	0,3005803	0,3402258	0,7119036	0,1601501	0,0141611	0,0003566	0,2303251	0,1985044	0,2130441
780	0,6714133	0,3888337	0,2851614	0,1560916	0,7378135	0,1833960	0,4401009	0,3088060	0,3389191	0,8583590	0,2200083	0,0176648	0,0011628	0,2696372	0,2344255	0,1348281
800	0,6360643	0,4339887	0,3300550	0,1897716	0,6699582	0,1813839	0,6126472	0,2415754	0,3890486	0,6478862	0,2313100	0,0136464	0,0016790	0,2679925	0,1679261	0,1566653
820	0,7788946	0,4082988	0,2920333	0,1875303	0,7362612	0,1578624	0,6090834	0,2396848	0,3426898	0,7488019	0,2669274	0,0332947	0,0033757	0,2373732	0,1324241	0,1750355
840	0,8217972	0,4134877	0,3098536	0,1875267	0,8191354	0,1534512	0,5869632	0,1834451	0,2854439	0,7054057	0,2210061	0,0315398	0,0050127	0,3075417	0,1208780	0,2552299
860	0,7027704	0,4126210	0,3857835	0,2192495	0,7738877	0,2189042	0,6674978	0,2527339	0,2902870	0,7034308	0,1755412	0,0467524	0,0042574	0,2237585	0,0913645	0,2233377
880	0,7116702	0,4290977	0,3596971	0,1922188	0,7705561	0,1378956	0,5524308	0,2351703	0,3476665	0,6705598	0,1154329	0,0252200	0,0057134	0,2489126	0,1186490	0,2268807
900	0,6913885	0,4206395	0,3190648	0,1770160	0,6617050	0,0782378	0,4673386	0,3001762	0,2637497	0,7888489	0,1471517	0,0357708	0,0020351	0,1994953	0,1126575	0,1856372
920	0,6652875	0,4077876	0,2501725	0,1777911	0,7729908	0,0991726	0,4475656	0,2919053	0,3371401	0,8276073	0,1326372	0,0178160	0,0029302	0,1431109	0,0977741	0,2185096
940	0,7796615	0,4550220	0,3546136	0,2357213	0,6694775	0,0880558	0,5317427	0,2291485	0,3029091	0,7647927	0,1010794	0,0235752	0,0019723	0,1959491	0,0798808	0,1948115
960	0,7860832	0,4524793	0,3046935	0,1865234	0,7091307	0,1226847	0,5634387	0,2671221	0,2129426	0,7863712	0,0892236	0,0208122	0,0013246	0,1780719	0,0849619	0,2902052
980	0,9072063	0,4009010	0,2739923	0,2207445	0,6925529	0,1105920	0,5806824	0,2428999	0,1932884	0,6575028	0,1049203	0,0058798	0,0001142	0,1724790	0,0685346	0,2267695
1000	0,6100160	0,3449770	0,2814892	0,1997231	0,7500133	0,1249378	0,6129613	0,2349653	0,1601276	0,7578118	0,0916728	0,0099452	0,0011430	0,1891401	0,0749787	0,1468513
1020	0,6995927	0,3907732	0,3103491	0,2446381	0,7516534	0,0888259	0,6661204	0,2646316	0,2025955	0,6678415	0,1208394	0,0063780	0,0006668	0,1932057	0,0689070	0,1649540
1040	0,8070364	0,4257534	0,2949308	0,1968945	0,7734525	0,1268833	0,6216591	0,2726940	0,2149963	0,6265871	0,1215938	0,0328758	0,0012346	0,1758645	0,0626320	0,1967670
1060	0,7014130	0,4200349	0,3147507	0,1243255	0,6915826	0,1344861	0,6764362	0,2784950	0,1911330	0,7793891	0,1527533	0,0335195	0,0016520	0,1784725	0,0871738	0,1887964
1080	0,7695601	0,4484140	0,4013245	0,1751988	0,6560117	0,1542615	0,6036293	0,2901419	0,2705770	0,8847291	0,1166175	0,0249641	0,0080023	0,2296819	0,0787357	0,1903207
1100	0,6272551	0,3916546	0,2802287	0,1623283	0,8757433	0,1118957	0,7162954	0,3110784	0,2308157	0,6917804	0,1554547	0,0414315	0,0018226	0,3015896	0,1004503	0,1858237

0	0,5121123	0,3964843	0,3492702	0,2208866	0,7904928	0,2134199	0,5262403	0,3366749	0,2217857	0,7031819	0,1440148	0,0353411	0,0099599	0,2316087	0,0984559	0,1893115
20	0,5999933	0,3682661	0,3144010	0,2923048	0,5225187	0,1536824	0,3601424	0,1747501	0,1948237	0,7794534	0,1465743	0,0074062	0,0002839	0,2710805	0,1083252	0,2592426
40	0,6122676	0,4201751	0,2593129	0,2647124	0,4697829	0,1085508	0,2551668	0,2967293	0,2491329	0,6792452	0,1882559	0,0103799	0,0032048	0,3510723	0,1165158	0,3044470
60	0,5570772	0,3953125	0,3227055	0,2200816	0,3724263	0,2014405	0,2760184	0,2076047	0,2497495	0,6199694	0,1522839	0,0195563	0,0034386	0,3894809	0,0948554	0,4250854
80	0,6548772	0,4320524	0,3826612	0,2087384	0,3871970	0,2173528	0,1973714	0,2661797	0,2636567	0,6742606	0,2210034	0,0401353	0,0006908	0,3081813	0,1580070	0,5736884
100	0,5849494	0,3113391	0,4271915	0,2576812	0,3779536	0,1285704	0,2173676	0,3026597	0,2318236	0,6577161	0,1440912	0,0346703	0,0015786	0,3837571	0,0554546	0,4031594
120	0,6175682	0,4147111	0,3384056	0,2044996	0,3082513	0,1716675	0,1443958	0,2351365	0,2683553	0,6214412	0,1511397	0,0135415	0,0000134	0,3151864	0,1074193	0,4189091
140	0,4674674	0,3884403	0,3720817	0,2470065	0,3677676	0,1769806	0,1278658	0,2202775	0,3310891	0,7359964	0,1388981	0,0212025	0,0001932	0,3593226	0,0462162	0,4734687
160	0,3867378	0,3748328	0,4222413	0,2097524	0,2980283	0,2555755	0,1393516	0,1811673	0,2487327	0,6392398	0,2059991	0,0190581	0,0010015	0,4285366	0,0943213	0,4625266
180	0,4575402	0,4233295	0,4286426	0,2563734	0,3362881	0,2811103	0,1284555	0,1539005	0,2996182	0,5838923	0,1571024	0,0309304	0,0003223	0,3725365	0,1037319	0,5655717
200	0,4638152	0,4998937	0,3846293	0,2565429	0,4157590	0,2421426	0,0755809	0,1649999	0,4205195	0,7019345	0,1301597	0,0104328	0,0003906	0,3974352	0,1087348	0,4556270
220	0,3854215	0,4356403	0,4075621	0,2920101	0,2931072	0,3353717	0,1241434	0,1831535	0,4674931	0,6218488	0,2505727	0,0133675	0,0020959	0,5168809	0,1446661	0,4383700
240	0,3447493	0,3619596	0,4921217	0,3653058	0,4147558	0,4216838	0,1416296	0,1544006	0,4323032	0,6412644	0,2001909	0,0073440	0,0011068	0,4107844	0,1738668	0,5023067
260	0,3389358	0,6584428	0,4286582	0,4552787	0,3700996	0,6780380	0,1769325	0,2274642	0,5341744	0,6998091	0,3376397	0,0226821	0,0020282	0,3355499	0,2923809	0,5653193
280	0,3633950	0,5874623	0,4516554	0,3633447	0,3190423	0,5374885	0,1088298	0,2851773	0,5973050	0,7344853	0,2665174	0,0291299	0,0006183	0,3802575	0,2798018	0,4823334
300	0,4849308	0,5402220	0,4627595	0,4708803	0,3445481	0,6573837	0,1625079	0,1906431	0,5502156	0,6238664	0,2453868	0,0292140	0,0010885	0,4623580	0,3434211	0,4584307
320	0,3689742	0,4978653	0,5685008	0,4435581	0,3305538	0,6448643	0,1925515	0,2277400	0,5039599	0,5783741	0,2932085	0,0225789	0,0044764	0,3205099	0,4069900	0,5490111
340	0,3619095	0,4943830	0,3588625	0,5253176	0,4556437	0,6049393	0,1067335	0,1974040	0,5616400	0,7412857	0,3264683	0,0414503	0,0010748	0,4089541	0,3192790	0,5216655
360	0,3634347	0,4029962	0,3593913	0,3648592	0,3922224	0,5657573	0,0915880	0,2118514	0,5529114	0,6939757	0,2361729	0,0145058	0,0098234	0,3748114	0,2700759	0,4934447
380	0,3590332	0,4854602	0,3750857	0,3788328	0,3770814	0,5354128	0,1294137	0,1821310	0,7085075	0,7279195	0,2669946	0,0034951	0,0029510	0,4266976	0,2307488	0,3713006
400	0,3667359	0,4849082	0,4290123	0,4020347	0,3550717	0,5375615	0,1140368	0,2490164	0,5289705	0,7081484	0,3009442	0,0075573	0,0015563	0,4689808	0,2709905	0,4322549
420	0,3709166	0,4377851	0,4206002	0,4204477	0,3205203	0,5254096	0,1118925	0,1884931	0,5811642	0,7303515	0,3859064	0,0254631	0,0002887	0,4689036	0,2843458	0,6003869
440	0,3805093	0,3818666	0,4933652	0,5863230	0,3059439	0,6020908	0,1737921	0,2400470	0,6071405	0,7256251	0,2815237	0,0168840	0,0055606	0,4344538	0,3068669	0,5009979
460	0,3612382	0,5003333	0,4727737	0,4502136	0,2975234	0,6446141	0,1568516	0,2249048	0,5085469	0,8318178	0,2631060	0,0333352	0,0028714	0,3634489	0,2721509	0,4891613
480	0,3755012	0,4463352	0,4712095	0,5546838	0,3281521	0,5699796	0,1593777	0,2412088	0,5466209	0,7628503	0,3313765	0,0440134	0,0055960	0,3823273	0,3228562	0,5520201
500	0,3355850	0,4705665	0,5087884	0,4891028	0,3680191	0,5254315	0,1377506	0,2350758	0,6563328	0,7834582	0,3366913	0,0245263	0,0044270	0,5149623	0,3269643	0,4728706
520	0,3436541	0,4379923	0,5151706	0,5789805	0,2833201	0,4811886	0,2263460	0,2121849	0,4996738	0,7937936	0,3017900	0,0250562	0,0017189	0,3417000	0,4022478	0,5441198
540	0,4017885	0,4774372	0,5135422	0,5983528	0,2515487	0,5519890	0,0974607	0,2292432	0,5715871	0,7912378	0,2919113	0,0226453	0,0018792	0,3451000	0,4036978	0,4597322
560	0,3323275	0,5011159	0,5904667	0,4748673	0,3448639	0,6644803	0,1618083	0,2789811	0,6365067	0,5637807	0,2821702	0,0359349	0,0023285	0,3781275	0,3392223	0,4444911
580	0,3234467	0,5150841	0,3907802	0,5068679	0,4088777	0,6007411	0,3372553	0,2872826	0,6617702	0,7590395	0,4004268	0,0976138	0,0117129	0,4470206	0,2926842	0,4582516
600	0,5021811	0,4417825	0,5438317	0,5621300	0,5455728	0,7192133	0,4167342	0,2106164	0,6279888	0,7464764	0,2866814	0,0332323	0,0099445	0,2884429	0,3052011	0,3153653
620	0,4263613	0,4951642	0,4859128	0,3815473	0,5975353	0,6708504	0,4121386	0,1857243	0,5402885	0,6912949	0,3146582	0,0295410	0,0008227	0,4010959	0,2932900	0,2975393
640	0,3509254	0,4401680	0,4370754	0,3365596	0,6404694	0,5597423	0,5330888	0,2702886	0,6037937	0,7165522	0,2446379	0,0163483	0,0008591	0,3549182	0,2953223	0,2745948
660	0,5898861	0,4192669	0,3197887	0,3920517	0,5827967	0,5232114	0,5689697	0,2125852	0,5770867	0,7314937	0,2311022	0,0114938	0,0018835	0,3363809	0,2004243	0,3136370
680	0,6652500	0,4552916	0,4507806	0,3370234	0,7563610	0,4713733	0,6694745	0,2605187	0,4942004	0,6727343	0,2589648	0,0199523	0,0069244	0,3123009	0,1849202	0,2024532
700	0,6004311	0,3619503	0,3666938	0,3006757	0,7634738	0,3051775	0,6293480	0,2074542	0,4573086	0,7273739	0,1902513	0,0235077	0,0067156	0,2429820	0,1324010	0,1871758
720	0,5538853	0,4565640	0,3455742	0,2355505	0,8102329	0,3779446	0,6890772	0,2782476	0,4042626	0,6679286	0,1734936	0,0241796	0,0027945	0,2758628	0,1563643	0,2119167
740	0,6763218	0,4943612	0,3093733	0,2134009	0,6729420	0,2481233	0,6598533	0,2432010	0,4282395	0,7955412	0,2467266	0,0372421	0,0021933	0,2560637	0,1116628	0,1593567
760	0,6808006	0,5237469	0,2747686	0,2124429	0,7579430	0,2457774	0,4849647	0,2510868	0,3830303	0,8554087	0,1399316	0,0239345	0,0033282	0,2255663	0,1089939	0,1578374
780	0,7239863	0,3925194	0,4391771	0,3129536	0,8469652	0,1708511	0,5495736	0,2524743	0,2946124	0,8107898	0,1640293	0,0282389	0,0011427	0,2174900	0,0757184	0,1686973
800	0,7004990	0,4595899	0,3878037	0,3209740	0,6547325	0,1336728	0,6144164	0,2998299	0,3215683	0,7386748	0,1098399	0,0089125	0,0018109	0,1811528	0,1488989	0,1613274
820	0,7812642	0,4183416	0,3090389	0,1919101	0,9324497	0,1736367	0,5792998	0,1668898	0,2644360	0,8039722	0,1244047	0,0145782	0,0009508	0,1546100	0,1367666	0,1650311
840	0,6011585	0,3884660	0,4144422	0,1977037	0,7581812	0,1666732	0,5211864	0,1922356	0,2174739	0,7285701	0,1258225	0,0111407	0,0038222	0,1979588	0,0877194	0,2001336
860	0,6355197	0,5065731	0,3120531	0,2812171	0,9088534	0,1251623	0,6239087	0,2363526	0,2840853	0,8245083	0,1481741	0,0089081	0,0000000	0,2080311	0,0782954	0,1983782
880	0,7290881	0,2891894	0,3484134	0,1753503	0,7431116	0,1964135	0,5687609	0,2606376	0,2636921	0,6779039	0,1046052	0,0111217	0,0001224	0,2215226	0,0658781	0,1706869
900	0,5989537	0,3811068	0,3097999	0,2138101	0,7895980	0,1883224	0,5808318	0,2055050	0,1131153	0,6808757	0,0969111	0,0177540	0,0049724	0,2264593	0,1113538	0,2411960
920	0,6077715	0,5182662	0,3020049	0,1668819	0,8476071	0,1521317	0,5666504	0,2561221	0,2397095	0,8827573	0,1147086	0,0190940	0,0067251	0,1869454	0,0980347	0,1862207
940	0,7250197	0,5029058	0,3692530	0,1806809	0,8256144	0,1104911	0,6010894	0,2145050	0,2338056	0,6837165	0,1515253	0,0169348	0,0052625	0,2841889	0,1119232	0,2120236
960	0,6531734	0,3268417	0,3026583	0,1737958	0,7877758	0,1201513	0,5771941	0,2114967	0,2263785	0,7039127	0,1440950	0,0081021	0,0013631	0,1585735	0,1417602	0,2227447
980	0,5490997	0,4272813	0,3140524	0,1924249	0,8024252	0,1012219	0,4653281	0,2163612	0,2146550	0,7430379	0,1804427	0,0179636	0,0009255	0,2622382	0,1180273	0,2090292
1000	0,7508701	0,3468109	0,3587310	0,2208745	0,6977656	0,1290027	0,4853316	0,2733240	0,2316778	0,6511785	0,1605188	0,0536994	0,0008716	0,2756942	0,1304342	0,2064381
1020	0,6446858	0,3340505	0,3612679	0,2115687	0,8154112	0,1272703	0,6289900	0,2465273	0,2857074	0,7368416	0,1756942	0,0383672	0,0017916	0,2096177	0,0693964	0,2299607
1040	0,6752629	0,4277123	0,3097429	0,2173579	0,7682991	0,2030001	0,5549088	0,2610536	0,2762511	0,7282916	0,2018089	0,0230677	0,0070768	0,1674518	0,1424769	0,2334647
1060	0,6316209	0,4360478	0,3520166	0,1863414	0,7454533	0,2262339	0,6098192	0,2225660	0,3010692	0,8474864	0,2003163	0,0148061	0,0040366	0,2483263	0,1511659	0,1952188
1080	0,5025258	0,4289086	0,2756641	0,1690525	0,7332371	0,2003432	0,5225429	0,1679283	0,2574816	0,8612616	0,1967048	0,0297895	0,0047168	0,1664483	0,1229374	0,2768999
1100	0,5729247	0,4209407	0,3333740	0,2177663	0,6693314	0,1933341	0,5521236	0,2549529	0,2653137	0,7925135	0,1682701	0,0132977	0,0015428	0,1583334	0,1172964	0,2806322

0	0,6323784	0,4118420	0,3366325	0,2057027	0,7424652	0,2577060	0,5258616	0,3184059	0,2742716	0,7782089	0,2189943	0,0084922	0,0021226	0,2972490	0,0936167	0,3556321
20	0,6923780	0,1755898	0,3661212	0,1233931	0,7663096	0,1900259	0,5345925	0,2753146	0,2150102	0,6070175	0,1051252	0,0227340	0,0000000	0,1154946	0,1088502	0,3401457
40	0,6025060	0,1597947	0,3678427	0,1192508	0,7329215	0,1083518	0,6336773	0,3343631	0,1635637	0,6682304	0,0378253	0,0311868	0,0006602	0,1192103	0,0999970	0,3749638
60	0,7395006	0,0922315	0,3662661	0,0960029	0,6160986	0,1231619	0,7455148	0,5041013	0,1255052	0,9125388	0,0450933	0,0356362	0,0000774	0,1186235	0,1235624	0,5332612
80	0,6984821	0,0361932	0,3250717	0,0648694	0,6718857	0,0868162	0,5298816	0,4890070	0,1174170	0,6096050	0,0286809	0,0665535	0,0003047	0,0280790	0,1092859	0,4811763
100	0,6265006	0,0365229	0,2728186	0,0523974	0,7305579	0,1548156	0,6948508	0,4953753	0,1765445	0,7361411	0,0612136	0,0903613	0,0022910	0,0830926	0,1217883	0,5077147
120	0,5873515	0,0097895	0,4635470	0,0442441	0,5630434	0,0542285	0,7694332	0,5514844	0,1257447	0,6705415	0,0423030	0,1848397	0,0023595	0,0743354	0,0851925	0,5592935
140	0,6410946	0,0147810	0,3829891	0,0282853	0,7517558	0,0662814	0,8481017	0,6027988	0,1064801	0,6967117	0,0608977	0,1719506	0,0193100	0,0627466	0,0609167	0,4205592
160	0,7592823	0,0123584	0,3128256	0,0140077	0,6850652	0,0650674	0,7316250	0,6175684	0,1084323	0,5631608	0,0307146	0,2256976	0,0512041	0,0785583	0,0584467	0,6009465
180	0,5715438	0,0299657	0,2756722	0,0284547	0,7833022	0,0849855	0,6847564	0,7713389	0,0945306	0,7388921	0,0266326	0,2999076	0,0166818	0,0361752	0,1139835	0,5878929
200	0,6989283	0,0122500	0,3987089	0,0086135	0,7018666	0,1289661	0,6791948	0,7198658	0,0675419	0,8921619	0,0380282	0,3084978	0,0270234	0,0438484	0,1207844	0,5433151
220	0,8401318	0,0421688	0,3325520	0,0155646	0,7004619	0,1052541	0,8734090	0,6380268	0,0723322	0,7265259	0,0387206	0,2955141	0,0332708	0,0612479	0,0691271	0,6195997
240	0,6575058	0,0128006	0,2537719	0,0194652	0,6860436	0,0806840	0,7064695	0,7992456	0,0606259	0,7608126	0,0642477	0,2147199	0,0323635	0,0757185	0,1251760	0,5433780
260	0,6047880	0,0185338	0,2688658	0,0124016	0,7082061	0,1377509	0,7282161	0,7436783	0,1081380	0,8340200	0,0513256	0,2263073	0,0246613	0,0462717	0,1541735	0,5524128
280	0,6401138	0,0132877	0,3341609	0,0338787	0,8050227	0,0678264	0,8208847	0,7804688	0,0638308	0,7572459	0,0244216	0,2121705	0,0318029	0,0750218	0,0951952	0,5342568
300	0,5991401	0,0255566	0,3519310	0,0241585	0,7993094	0,0963940	0,6394949	0,8526135	0,0431500	0,8137001	0,0232119	0,1894864	0,0320372	0,0677087	0,0828237	0,6386791
320	0,5712970	0,0166677	0,3602106	0,0179956	0,6153504	0,0860079	0,7136632	0,8498437	0,0727029	0,8425533	0,0221852	0,2078250	0,0515715	0,0853112	0,1151447	0,5170288
340	0,7233865	0,0272642	0,2885096	0,0175504	0,6976824	0,0759785	0,8821395	0,8451775	0,0884093	0,7095463	0,0488316	0,2940433	0,0703149	0,0584637	0,1191502	0,4736301
360	0,6855623	0,0217006	0,3948260	0,0428065	0,8011932	0,0690302	0,7597215	0,8094013	0,0848728	0,7872602	0,0455256	0,2550613	0,1401674	0,0743474	0,0858429	0,5248288
380	0,5634546	0,0278087	0,4385026	0,0199449	0,8343175	0,0957563	0,7466220	0,7730720	0,0800796	0,8559031	0,0549347	0,2616624	0,1053542	0,0753917	0,1237824	0,4858945
400	0,6419383	0,0175817	0,2993427	0,0276436	0,7046993	0,0645451	0,7908965	0,7223307	0,1064701	0,6938957	0,0482962	0,3112010	0,0588566	0,0667934	0,1292235	0,5239088
420	0,7467111	0,0248373	0,3182235	0,0359225	0,7988156	0,0675056	0,8326322	0,7231820	0,0921315	0,7306858	0,0457923	0,3024639	0,0477932	0,0527250	0,1366772	0,6450647
440	0,6871453	0,0247658	0,2966273	0,0410228	0,6804517	0,0821422	0,7488067	0,8006625	0,0900798	0,7986796	0,0442832	0,3081734	0,0543753	0,0795459	0,1331580	0,6123256
460	0,5979647	0,0079260	0,3335397	0,0308273	0,7783324	0,0644073	0,8358289	0,7127547	0,1578249	0,7021437	0,0322596	0,2322840	0,0369215	0,0541636	0,1374375	0,5353026
480	0,7583683	0,0084711	0,3121399	0,0314620	0,6927911	0,0719191	0,6551087	0,6276173	0,1409793	0,7803074	0,0593161	0,3133632	0,0738763	0,1056027	0,0923179	0,5931845
500	0,7552309	0,0159582	0,3660487	0,0050442	0,7429524	0,0707193	0,7239850	0,7260014	0,1100839	0,9278713	0,0372936	0,3082782	0,0388438	0,1149241	0,1081078	0,5315689
520	0,6246293	0,0160661	0,2736650	0,0270342	0,8618027	0,1049229	0,5854332	0,7778474	0,0917744	0,7098969	0,0534485	0,2728114	0,0375808	0,0789537	0,1342105	0,5964454
540	0,7683072	0,0331923	0,3111991	0,0178576	0,7186884	0,0616429	0,7638217	0,7110620	0,1162200	0,6436826	0,0340932	0,4049615	0,0396288	0,0915530	0,1087525	0,5800973
560	0,5501035	0,0169094	0,2905231	0,0137768	0,7214116	0,0626433	0,8122437	0,7819590	0,0790115	0,6791935	0,0337162	0,3006410	0,0790662	0,0349668	0,1108601	0,6641038
580	0,6290875	0,3597224	0,3557835	0,1075196	0,8062420	0,3251307	0,8496779	0,7370060	0,1322907	0,6444980	0,0866763	0,2815371	0,0863403	0,1459936	0,1038207	0,5141194
600	0,7568209	0,4322351	0,4171263	0,1355199	0,7653002	0,5140986	0,6026704	0,7126688	0,2665243	0,7314625	0,1035183	0,1965060	0,0217246	0,1455063	0,1233543	0,4115422
620	0,6813325	0,4718800	0,3188394	0,1436419	0,6802272	0,6012970	0,5792470	0,7343939	0,2408767	0,7213689	0,1254311	0,1173233	0,0043427	0,2067887	0,1132042	0,4034076
640	0,7140683	0,4132451	0,4369814	0,1634243	0,7384090	0,4340094	0,6265045	0,5529073	0,2131670	0,7110963	0,1760273	0,0963295	0,0105033	0,2386889	0,1499503	0,2433448
660	0,6089937	0,4825332	0,4054755	0,2052398	0,7136856	0,5145904	0,5622054	0,3997982	0,2186445	0,7238873	0,1471743	0,0641261	0,0102136	0,1964577	0,1420235	0,2640603
680	0,5730696	0,4510095	0,2980778	0,2121752	0,8691438	0,3596717	0,5051446	0,4065321	0,2661302	0,8051048	0,0879640	0,0464435	0,0014262	0,2597973	0,1585539	0,2174465
700	0,5937664	0,5441917	0,3243413	0,2160552	0,7034179	0,2554719	0,4910865	0,3201577	0,2472354	0,8177463	0,1312808	0,0377803	0,0006539	0,2127396	0,0926519	0,1289827
720	0,5975526	0,4694179	0,3199984	0,1948586	0,9302400	0,1430124	0,5280369	0,3583354	0,2671200	0,7663291	0,1312836	0,0532278	0,0060460	0,2190823	0,1299825	0,1974516
740	0,6859192	0,4438857	0,3325921	0,1966346	0,8046348	0,2446526	0,5234729	0,2484655	0,2333062	0,8204498	0,0710165	0,0158958	0,0125112	0,2156644	0,0565529	0,1767211
760	0,7232104	0,4178565	0,3508369	0,1642307	0,8909365	0,1288882	0,4255256	0,2615429	0,2103659	0,7225890	0,1028822	0,0162894	0,0020945	0,1956982	0,0387137	0,1893486
780	0,6237436	0,3258267	0,3121937	0,1330854	0,7780082	0,0919240	0,5659451	0,2239031	0,2343465	0,7962751	0,1180944	0,0145022	0,0022963	0,1856697	0,1573518	0,2238755
800	0,5662147	0,4134824	0,2830939	0,1813302	0,6530994	0,1598790	0,6017532	0,2228258	0,2400780	0,7479795	0,1655764	0,0346781	0,0000079	0,2032682	0,1142467	0,1911874
820	0,7247005	0,5315822	0,3193896	0,1474098	0,6042216	0,1953781	0,5188508	0,2747580	0,2560058	0,6932362	0,1287945	0,0270487	0,0034049	0,2830387	0,0958290	0,1897556
840	0,5808706	0,4746608	0,3658578	0,2144773	0,7642834	0,2480045	0,5761136	0,2525342	0,2693342	0,7177540	0,0832072	0,0203586	0,0036676	0,2174603	0,0832515	0,2308876
860	0,7159028	0,3917307	0,3450104	0,3098181	0,6847303	0,1799211	0,6185233	0,2698756	0,2232584	0,6392875	0,1480424	0,0234577	0,0039678	0,1672858	0,1068658	0,1970949
880	0,7113943	0,4721457	0,3282346	0,1955695	0,8066872	0,1557377	0,5836677	0,3006140	0,2477577	0,7169199	0,1972236	0,0313670	0,0007953	0,2282333	0,0710115	0,1842766
900	0,6561109	0,3374678	0,3533682	0,2272879	0,6009261	0,1535423	0,6066858	0,2448112	0,2357569	0,8131954	0,1344438	0,0191808	0,0017204	0,1799572	0,0863809	0,3066707
920	0,6713545	0,3706560	0,3668721	0,1514477	0,8217978	0,2231700	0,4648305	0,2497846	0,3058018	0,7928676	0,1756589	0,0330199	0,0050017	0,2561905	0,1276520	0,2471825
940	0,6763078	0,3996338	0,3006195	0,1778627	0,6595869	0,1486923	0,4932265	0,3053201	0,2660802	0,7708161	0,1896548	0,0397520	0,0019142	0,2492199	0,0918474	0,2471749
960	0,5802810	0,5072552	0,2311438	0,2347470	0,7567706	0,1684157	0,4724427	0,2905709	0,2187048	0,5990531	0,1871963	0,0215549	0,0018506	0,2680533	0,1243460	0,2483043
980	0,6055064	0,4618294	0,2669894	0,1647967	0,8344678	0,2289432	0,4929822	0,2509513	0,2555657	0,7437589	0,1758006	0,0155799	0,0004822	0,2178464	0,1370994	0,1805220
1000	0,6854540	0,4429098	0,3077534	0,2330435	0,7748325	0,1153339	0,5465515	0,2221809	0,3254032	0,7507058	0,1731725	0,0045050	0,0077827	0,1731302	0,0988372	0,2314040
1020	0,5423505	0,3551538	0,3477503	0,2536535	0,7944175	0,1398734	0,4524007	0,2452071	0,3241123	0,7062576	0,1343849	0,0074697	0,0083631	0,2197214	0,0540828	0,2454638
1040	0,6241313	0,3613851	0,3903610	0,2437303	0,7064067	0,1469161	0,6171732	0,1895409	0,2817634	0,9324313	0,2102882	0,0253460	0,0053861	0,1979999	0,0832713	0,2116918
1060	0,8211934	0,4897447	0,2986880	0,1455842	0,7450314	0,1287611	0,5922134	0,2167402	0,2683621	0,8409974	0,1185319	0,0512424	0,0067025	0,2285966	0,0895978	0,1590523
1080	0,7197289	0,4149223	0,3109820	0,1945330	0,7212555	0,1133756	0,5382499	0,2015856	0,2155964	0,7335495	0,1947299	0,0162701	0,0067733	0,1713058	0,1377735	0,1376126
1100	0,6258154	0,4177126	0,3145726	0,1836618	0,7346628	0,0837361	0,6053044	0,1701570	0,2219205	0,7833923	0,1990966	0,0172165	0,0080651	0,2011551	0,0899288	0,1989058

0	0,6001310	0,4477121	0,3025886	0,1911802	0,7483971	0,1593125	0,4985040	0,2923688	0,2787914	0,6491606	0,1891948	0,0199082	0,0090629	0,2439934	0,0925893	0,2748229
