"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
560	0,6094652	0,5770366	0,2242386	0,9963412	0,7469502	0,2612806	0,1084862	0,2295267	0,9980849	0,5890515	0,7308297	0,8984543	0,0689967	0,6446089	0,4066635	0,9947735	0,8368217	0,0841139	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9776669	0,1338961	0,1684816	0,5837806	0,5531769	0,4824471	0,4780910
580	0,6094652	0,5770366	0,2242386	0,9858141	0,7478028	0,3173089	0,1084862	0,2731231	0,9980132	0,5866995	0,7324032	0,8985758	0,0691348	0,6449919	0,4067821	0,9874915	0,8368217	0,2416449	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9776554	0,1803865	0,1684895	0,5833171	0,5350758	0,4832058	0,4781444
600	0,6094652	0,5770366	0,2242386	0,9683872	0,7560878	0,4297750	0,1084862	0,3519207	0,9970271	0,5856402	0,7479789	0,9016023	0,0711010	0,6492319	0,4083479	0,9791701	0,8368217	0,4680798	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9775501	0,2615056	0,1757861	0,5864646	0,5203498	0,4909096	0,4787836
620	0,6094652	0,5770366	0,2242386	0,9529660	0,7750058	0,5500652	0,1084862	0,4268429	0,9928701	0,5894721	0,7800425	0,9085832	0,0766076	0,6605048	0,4139621	0,9762697	0,8368217	0,6347668	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9773182	0,3380490	0,1981551	0,5945905	0,5399905	0,5109627	0,4809945
640	0,6094652	0,5770366	0,2242386	0,9412682	0,8007795	0,6576401	0,1084862	0,4862509	0,9826315	0,5991471	0,8197055	0,9181719	0,0858070	0,6784107	0,4259152	0,9774201	0,8368217	0,7368062	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9770018	0,4004801	0,2369982	0,6063408	0,5888632	0,5414129	0,4855580
660	0,6094652	0,5770366	0,2242386	0,9329127	0,8281354	0,7459335	0,1084862	0,5294166	0,9649484	0,6136092	0,8582375	0,9286639	0,0976594	0,7002696	0,4445092	0,9803456	0,8368217	0,7940194	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9766562	0,4486715	0,2882305	0,6198799	0,6510626	0,5765186	0,4924945
680	0,6094652	0,5770366	0,2242386	0,9271003	0,8533775	0,8148520	0,1084862	0,5592065	0,9411859	0,6310512	0,8908961	0,9388324	0,1107512	0,7230895	0,4679047	0,9835791	0,8368217	0,8244940	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9763224	0,4848848	0,3460089	0,6338406	0,7141731	0,6110660	0,5010793
700	0,6094652	0,5770366	0,2242386	0,9231049	0,8747486	0,8669116	0,1084862	0,5790791	0,9144817	0,6497279	0,9163310	0,9479886	0,1238335	0,7446169	0,4932940	0,9864420	0,8368217	0,8401909	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9760238	0,5116229	0,4050954	0,6473770	0,7712903	0,6418681	0,5102705
720	0,6094652	0,5770366	0,2242386	0,9203725	0,8918524	0,9053443	0,1084862	0,5920209	0,8880932	0,6682817	0,9350825	0,9558412	0,1360286	0,7635607	0,5180986	0,9887266	0,8368217	0,8480880	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9757702	0,5310774	0,4616835	0,6600068	0,8195854	0,6675830	0,5191262
740	0,6094652	0,5770366	0,2242386	0,9185077	0,9050258	0,9332430	0,1084862	0,6002996	0,8643580	0,6857959	0,9484170	0,9623481	0,1468362	0,7794206	0,5405554	0,9904475	0,8368217	0,8519928	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9755627	0,5450391	0,5134194	0,6714786	0,8586443	0,6880816	0,5270128
760	0,6094652	0,5770366	0,2242386	0,9172357	0,9149018	0,9532373	0,1084862	0,6055227	0,8444577	0,7017334	0,9576803	0,9676040	0,1560552	0,7922173	0,5597727	0,9917000	0,8368217	0,8538982	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9753977	0,5549276	0,5591218	0,6816883	0,8892702	0,7038765	0,5336259
780	0,6094652	0,5770366	0,2242386	0,9163680	0,9221638	0,9674244	0,1084862	0,6087819	0,8286432	0,7158454	0,9640225	0,9717670	0,1636888	0,8022556	0,5755326	0,9925927	0,8368217	0,8548183	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9752693	0,5618436	0,5984465	0,6906280	0,9127503	0,7157363	0,5389162
800	0,6094652	0,5770366	0,2242386	0,9157760	0,9274285	0,9774111	0,1084862	0,6107975	0,8165890	0,7280824	0,9683292	0,9750134	0,1698610	0,8099592	0,5880403	0,9932206	0,8368217	0,8552590	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9751712	0,5666234	0,6315904	0,6983517	0,9304528	0,7244621	0,5429927
820	0,6094652	0,5770366	0,2242386	0,9153720	0,9312051	0,9843960	0,1084862	0,6120349	0,8077000	0,7385221	0,9712426	0,9775135	0,1747556	0,8157685	0,5977152	0,9936590	0,8368217	0,8554686	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9750973	0,5698904	0,6590642	0,7049509	0,9436312	0,7307777	0,5460398
840	0,6094652	0,5770366	0,2242386	0,9150962	0,9338928	0,9892556	0,1084862	0,6127899	0,8013176	0,7473149	0,9732117	0,9794187	0,1785751	0,8200876	0,6050471	0,9939636	0,8368217	0,8555677	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9750423	0,5721008	0,6815299	0,7105370	0,9533474	0,7352876	0,5482612
860	0,6094652	0,5770366	0,2242386	0,9149079	0,9357938	0,9926219	0,1084862	0,6132481	0,7968340	0,7546453	0,9745442	0,9808580	0,1815151	0,8232614	0,6105124	0,9941747	0,8368217	0,8556144	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9750019	0,5735823	0,6996941	0,7152284	0,9604592	0,7384717	0,5498474
880	0,6094652	0,5770366	0,2242386	0,9147793	0,9371319	0,9949452	0,1084862	0,6135249	0,7937407	0,7607068	0,9754477	0,9819370	0,1837518	0,8255708	0,6145313	0,9943208	0,8368217	0,8556363	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749723	0,5745668	0,7142417	0,7191423	0,9656369	0,7406983	0,5509602
900	0,6094652	0,5770366	0,2242386	0,9146915	0,9380701	0,9965438	0,1084862	0,6136914	0,7916389	0,7656863	0,9760621	0,9827408	0,1854364	0,8272375	0,6174536	0,9944218	0,8368217	0,8556465	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749510	0,5752159	0,7257998	0,7223892	0,9693924	0,7422424	0,5517294
920	0,6094652	0,5770366	0,2242386	0,9146315	0,9387258	0,9976408	0,1084862	0,6137913	0,7902291	0,7697557	0,9764809	0,9833361	0,1866939	0,8284317	0,6195586	0,9944916	0,8368217	0,8556513	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749356	0,5756408	0,7349198	0,7250697	0,9721102	0,7433055	0,5522542
940	0,6094652	0,5770366	0,2242386	0,9145905	0,9391828	0,9983920	0,1084862	0,6138510	0,7892938	0,7730672	0,9767672	0,9837748	0,1876253	0,8292821	0,6210630	0,9945399	0,8368217	0,8556535	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749247	0,5759171	0,7420739	0,7272734	0,9740747	0,7440329	0,5526083
960	0,6094652	0,5770366	0,2242386	0,9145625	0,9395006	0,9989054	0,1084862	0,6138866	0,7886793	0,7757530	0,9769632	0,9840966	0,1883103	0,8298844	0,6221307	0,9945732	0,8368217	0,8556545	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749169	0,5760958	0,7476572	0,7290788	0,9754950	0,7445277	0,5528449
980	0,6094652	0,5770366	0,2242386	0,9145434	0,9397211	0,9992557	0,1084862	0,6139078	0,7882789	0,7779255	0,9770976	0,9843317	0,1888110	0,8303091	0,6228842	0,9945962	0,8368217	0,8556550	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749114	0,5762106	0,7519956	0,7305533	0,9765228	0,7448627	0,5530016
1000	0,6094652	0,5770366	0,2242386	0,9145304	0,9398738	0,9994943	0,1084862	0,6139204	0,7880199	0,7796788	0,9771899	0,9845028	0,1891749	0,8306071	0,6234132	0,9946121	0,8368217	0,8556552	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749075	0,5762841	0,7553535	0,7317544	0,9772681	0,7450886	0,5531047
1020	0,6094652	0,5770366	0,2242386	0,9145214	0,9399793	0,9996568	0,1084862	0,6139278	0,7878534	0,7810915	0,9772534	0,9846269	0,1894381	0,8308156	0,6237830	0,9946231	0,8368217	0,8556553	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749048	0,5763309	0,7579440	0,7327305	0,9778102	0,7452402	0,5531720
1040	0,6094652	0,5770366	0,2242386	0,9145153	0,9400522	0,9997672	0,1084862	0,6139323	0,7877470	0,7822282	0,9772970	0,9847167	0,1896275	0,8309609	0,6240405	0,9946306	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749029	0,5763606	0,7599365	0,7335221	0,9782059	0,7453416	0,5532156
1060	0,6094652	0,5770366	0,2242386	0,9145112	0,9401024	0,9998422	0,1084862	0,6139349	0,7876794	0,7831418	0,9773269	0,9847814	0,1897632	0,8310618	0,6242193	0,9946358	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749016	0,5763794	0,7614650	0,7341631	0,9784960	0,7454092	0,5532438
1080	0,6094652	0,5770366	0,2242386	0,9145083	0,9401369	0,9998931	0,1084862	0,6139364	0,7876366	0,7838755	0,9773475	0,9848279	0,1898601	0,8311318	0,6243429	0,9946394	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749007	0,5763912	0,7626350	0,7346812	0,9787096	0,7454542	0,5532620
1100	0,6094652	0,5770366	0,2242386	0,9145064	0,9401607	0,9999276	0,1084862	0,6139373	0,7876096	0,7844642	0,9773617	0,9848613	0,1899290	0,8311802	0,6244283	0,9946419	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749000	0,5763986	0,7635288	0,7350996	0,9788679	0,7454841	0,5532735

0	0,6094651	0,5770395	0,2242375	0,9144872	0,9402119	1,0000000	0,1084876	0,6139383	0,7875664	0,7841710	0,9773922	0,9849256	0,1900954	0,8312863	0,6246144	0,9946472	0,8368143	0,8556466	0,9542064	0,6966615	0,7781767	0,6742645	0,4400236	0,5159161	0,9987755	0,9748996	0,5764103	0,7658248	0,7348664	0,9789656	0,7455384	0,5532922
20	0,5976444	0,5768123	0,2242287	0,9263775	0,9478061	1,0000000	0,0976166	0,6141252	0,7651157	0,7981899	0,9792834	0,9849322	0,1899707	0,8311978	0,6342868	0,9946275	0,8368226	0,8563886	0,9541553	0,6965596	0,7784041	0,6742710	0,4673322	0,5155679	0,9987853	0,9748851	0,5445693	0,7659551	0,7353641	0,9796274	0,7677769	0,5538069
40	0,5750697	0,5745783	0,2241600	0,9457913	0,9609665	1,0000000	0,0790013	0,6159178	0,7280674	0,8261823	0,9822095	0,9849416	0,1887366	0,8303394	0,6506188	0,9944402	0,8366199	0,8627615	0,9536746	0,6954123	0,7796331	0,6740444	0,5253670	0,5122703	0,9988486	0,9747367	0,4911418	0,7660781	0,7366735	0,9809104	0,8095695	0,5587384
60	0,5528291	0,5685212	0,2240812	0,9624765	0,9729355	1,0000000	0,0621786	0,6206148	0,6955021	0,8566848	0,9844967	0,9849558	0,1853886	0,8280583	0,6644092	0,9939394	0,8353622	0,8776925	0,9524304	0,6921147	0,7816490	0,6732574	0,5930047	0,5037768	0,9989816	0,9743050	0,4451410	0,7663229	0,7393932	0,9823785	0,8511119	0,5716710
80	0,5351150	0,5585395	0,2242344	0,9745728	0,9820320	1,0000000	0,0493988	0,6280749	0,6703768	0,8846306	0,9859173	0,9849727	0,1798841	0,8243798	0,6734766	0,9931134	0,8324046	0,8985183	0,9504701	0,6867812	0,7833889	0,6717276	0,6597634	0,4905857	0,9991521	0,9735367	0,4130188	0,7669271	0,7434101	0,9838540	0,8856386	0,5922157
100	0,5226549	0,5458585	0,2249386	0,9827033	0,9883828	1,0000000	0,0404380	0,6372029	0,6509452	0,9082127	0,9866609	0,9849897	0,1729009	0,8198126	0,6783665	0,9920650	0,8279078	0,9204314	0,9480937	0,6804468	0,7842009	0,6695057	0,7204202	0,4748865	0,9993240	0,9724811	0,3932939	0,7681432	0,7482699	0,9852698	0,9120398	0,6173276
120	0,5146936	0,5321631	0,2264316	0,9879524	0,9926048	1,0000000	0,0344297	0,6466944	0,6349630	0,9271945	0,9869761	0,9850057	0,1653446	0,8150010	0,6803663	0,9909500	0,8225886	0,9397790	0,9456581	0,6742297	0,7840215	0,6668079	0,7727355	0,4590787	0,9994755	0,9712493	0,3825071	0,7701327	0,7534784	0,9865979	0,9313344	0,6434198
140	0,5100480	0,5189507	0,2287781	0,9912630	0,9953249	1,0000000	0,0305067	0,6555054	0,6209292	0,9420206	0,9870621	0,9850207	0,1580076	0,8104845	0,6806869	0,9899144	0,8172525	0,9550012	0,9434463	0,6688758	0,7831100	0,6639069	0,8162573	0,4449229	0,9995984	0,9699673	0,3774134	0,7729139	0,7586311	0,9878207	0,9450829	0,6676799
160	0,5076026	0,5072335	0,2318635	0,9933219	0,9970401	1,0000000	0,0279839	0,6630147	0,6081734	0,9533664	0,9870484	0,9850351	0,1514266	0,8065996	0,6802080	0,9890531	0,8124957	0,9660823	0,9416191	0,6646953	0,7818045	0,6610497	0,8515340	0,4333270	0,9996928	0,9687425	0,3755945	0,7763728	0,7634456	0,9889244	0,9547498	0,6884788
180	0,5064894	0,4975060	0,2354496	0,9945917	0,9981053	1,0000000	0,0263723	0,6689928	0,5965772	0,9619231	0,9870070	0,9850492	0,1458740	0,8034836	0,6794715	0,9884014	0,8086232	0,9737337	0,9402229	0,6616795	0,7803914	0,6584160	0,8795852	0,4244890	0,9997626	0,9676480	0,3754600	0,7803093	0,7677531	0,9898992	0,9615075	0,7052341
200	0,5061087	0,4898527	0,2392503	0,9953712	0,9987594	1,0000000	0,0253430	0,6734882	0,5862669	0,9683070	0,9869706	0,9850631	0,1414137	0,8011262	0,6787604	0,9879484	0,8056952	0,9788317	0,9392263	0,6596485	0,7790622	0,6561104	0,9015736	0,4181560	0,9998129	0,9667208	0,3760592	0,7844906	0,7714767	0,9907414	0,9662255	0,7180771
220	0,5060840	0,4840964	0,2429969	0,9958487	0,9991578	1,0000000	0,0246821	0,6767052	0,5773952	0,9730303	0,9869495	0,9850768	0,1379740	0,7994309	0,6781907	0,9876579	0,8036175	0,9821498	0,9385579	0,6583658	0,7779181	0,6541734	0,9186239	0,4138637	0,9998485	0,9659688	0,3768744	0,7886946	0,7746057	0,9914536	0,9695229	0,7275250
240	0,5061999	0,4799308	0,2464794	0,9961411	0,9993989	1,0000000	0,0242541	0,6789065	0,5700319	0,9765018	0,9869430	0,9850899	0,1354113	0,7982664	0,6777847	0,9874870	0,8022258	0,9842788	0,9381359	0,6576069	0,7769935	0,6525994	0,9317356	0,4111045	0,9998733	0,9653806	0,3776555	0,7927375	0,7771733	0,9920435	0,9718312	0,7342369
260	0,5063459	0,4770159	0,2495616	0,9963202	0,9995442	1,0000000	0,0239739	0,6803512	0,5641354	0,9790392	0,9869467	0,9851021	0,1335578	0,7974998	0,6775209	0,9873961	0,8013438	0,9856350	0,9378858	0,6571893	0,7762810	0,6513547	0,9417541	0,4094229	0,9998904	0,9649343	0,3783043	0,7964853	0,7792381	0,9925228	0,9734490	0,7388631
280	0,5064738	0,4750356	0,2521780	0,9964302	0,9996314	1,0000000	0,0237886	0,6812619	0,5595715	0,9808852	0,9869557	0,9851131	0,1322515	0,7970154	0,6773641	0,9873544	0,8008155	0,9864975	0,9377478	0,6569797	0,7757520	0,6503922	0,9493708	0,4084552	0,9999021	0,9646040	0,3788009	0,7998548	0,7808699	0,9929055	0,9745827	0,7419681
300	0,5065689	0,4737251	0,2543196	0,9964978	0,9996837	1,0000000	0,0236648	0,6818131	0,5561494	0,9822225	0,9869665	0,9851228	0,1313513	0,7967217	0,6772798	0,9873403	0,8005182	0,9870472	0,9376783	0,6568879	0,7753706	0,6496613	0,9551388	0,4079343	0,9999100	0,9643647	0,3791609	0,8028069	0,7821405	0,9932060	0,9753759	0,7440037
320	0,5066324	0,4728773	0,2560171	0,9965394	0,9997149	1,0000000	0,0235816	0,6821332	0,5536577	0,9831878	0,9869768	0,9851310	0,1307428	0,7965509	0,6772404	0,9873399	0,8003632	0,9873995	0,9376479	0,6568575	0,7751021	0,6491145	0,9594930	0,4076772	0,9999153	0,9641945	0,3794115	0,8053372	0,7831173	0,9934385	0,9759291	0,7453109
340	0,5066709	0,4723396	0,2573241	0,9965650	0,9997335	1,0000000	0,0235255	0,6823108	0,5518923	0,9838820	0,9869855	0,9851377	0,1303383	0,7964561	0,6772263	0,9873450	0,8002904	0,9876270	0,9376379	0,6568554	0,7749164	0,6487102	0,9627717	0,4075659	0,9999189	0,9640751	0,3795808	0,8074657	0,7838601	0,9936158	0,9763131	0,7461354
360	0,5066921	0,4720039	0,2583039	0,9965808	0,9997447	1,0000000	0,0234876	0,6824045	0,5506727	0,9843798	0,9869922	0,9851432	0,1300731	0,7964062	0,6772251	0,9873514	0,8002618	0,9877750	0,9376373	0,6568639	0,7747897	0,6484141	0,9652355	0,4075290	0,9999213	0,9639923	0,3796923	0,8092277	0,7844196	0,9937495	0,9765782	0,7466478
380	0,5067025	0,4717968	0,2590206	0,9965906	0,9997513	1,0000000	0,0234619	0,6824510	0,5498497	0,9847356	0,9869971	0,9851475	0,1299011	0,7963815	0,6772291	0,9873570	0,8002548	0,9878720	0,9376404	0,6568742	0,7747041	0,6481988	0,9670839	0,4075258	0,9999229	0,9639354	0,3797644	0,8106665	0,7848378	0,9938491	0,9767600	0,7469625
400	0,5067066	0,4716700	0,2595328	0,9965966	0,9997552	1,0000000	0,0234447	0,6824724	0,5493064	0,9849893	0,9870004	0,9851509	0,1297904	0,7963702	0,6772346	0,9873614	0,8002570	0,9879361	0,9376440	0,6568830	0,7746464	0,6480430	0,9684687	0,4075349	0,9999240	0,9638965	0,3798104	0,8118277	0,7851485	0,9939225	0,9768838	0,7471543
420	0,5067075	0,4715923	0,2598907	0,9966003	0,9997576	1,0000000	0,0234332	0,6824812	0,5489549	0,9851698	0,9870027	0,9851534	0,1297195	0,7963656	0,6772395	0,9873644	0,8002619	0,9879786	0,9376472	0,6568893	0,7746076	0,6479307	0,9695049	0,4075463	0,9999247	0,9638701	0,3798393	0,8127554	0,7853779	0,9939761	0,9769676	0,7472708
440	0,5067070	0,4715446	0,2601357	0,9966026	0,9997589	1,0000000	0,0234255	0,6824843	0,5487317	0,9852978	0,9870040	0,9851554	0,1296742	0,7963641	0,6772433	0,9873663	0,8002667	0,9880069	0,9376495	0,6568933	0,7745814	0,6478500	0,9702796	0,4075558	0,9999252	0,9638522	0,3798574	0,8134903	0,7855467	0,9940151	0,9770238	0,7473416
460	0,5067061	0,4715149	0,2602998	0,9966040	0,9997598	1,0000000	0,0234204	0,6824849	0,5485923	0,9853885	0,9870049	0,9851568	0,1296452	0,7963638	0,6772460	0,9873675	0,8002704	0,9880257	0,9376509	0,6568956	0,7745636	0,6477921	0,9708583	0,4075625	0,9999255	0,9638400	0,3798687	0,8140683	0,7856703	0,9940431	0,9770614	0,7473849
480	0,5067052	0,4714962	0,2604075	0,9966049	0,9997603	1,0000000	0,0234170	0,6824849	0,5485065	0,9854526	0,9870054	0,9851578	0,1296266	0,7963639	0,6772478	0,9873681	0,8002729	0,9880383	0,9376518	0,6568968	0,7745514	0,6477506	0,9712903	0,4075667	0,9999257	0,9638318	0,3798758	0,8145201	0,7857607	0,9940631	0,9770863	0,7474116
500	0,5067044	0,4714841	0,2604768	0,9966054	0,9997605	1,0000000	0,0234148	0,6824847	0,5484544	0,9854979	0,9870056	0,9851586	0,1296146	0,7963640	0,6772488	0,9873685	0,8002744	0,9880466	0,9376522	0,6568972	0,7745430	0,6477208	0,9716125	0,4075689	0,9999258	0,9638262	0,3798802	0,8148714	0,7858266	0,9940774	0,9771027	0,7474283
520	0,5067039	0,4714762	0,2605205	0,9966057	0,9997607	1,0000000	0,0234134	0,6824846	0,5484231	0,9855298	0,9870058	0,9851591	0,1296068	0,7963641	0,6772494	0,9873686	0,8002753	0,9880521	0,9376524	0,6568974	0,7745372	0,6476995	0,9718528	0,4075700	0,9999259	0,9638224	0,3798829	0,8151434	0,7858745	0,9940875	0,9771135	0,7474388
540	0,5067036	0,4714710	0,2605474	0,9966059	0,9997608	1,0000000	0,0234125	0,6824847	0,5484043	0,9855523	0,9870058	0,9851595	0,1296017	0,7963641	0,6772497	0,9873686	0,8002757	0,9880558	0,9376525	0,6568973	0,7745331	0,6476843	0,9720318	0,4075704	0,9999260	0,9638198	0,3798847	0,8153531	0,7859093	0,9940947	0,9771206	0,7474456
560	0,5067034	0,4714674	0,2605636	0,9966060	0,9997609	1,0000000	0,0234118	0,6824848	0,5483931	0,9855681	0,9870059	0,9851597	0,1295984	0,7963640	0,6772498	0,9873686	0,8002758	0,9880582	0,9376525	0,6568972	0,7745302	0,6476734	0,9721652	0,4075705	0,9999260	0,9638180	0,3798858	0,8155144	0,7859346	0,9940997	0,9771252	0,7474500
580	0,5189881	0,4717493	0,2605821	0,9847273	0,9885452	1,0000000	0,0367819	0,6822719	0,5682766	0,9750432	0,9848597	0,9851578	0,1297117	0,7964776	0,6672857	0,9874215	0,8004809	0,9873473	0,9377351	0,6572314	0,7746004	0,6477101	0,9423383	0,4080050	0,9999259	0,9638412	0,4156637	0,8156375	0,7858967	0,9938360	0,9529085	0,7469281
600	0,5422669	0,4744757	0,2606498	0,9653660	0,9700252	1,0000000	0,0590628	0,6802589	0,6011703	0,9534074	0,9815358	0,9851383	0,1308738	0,7975444	0,6505884	0,9878561	0,8022925	0,9805148	0,9384630	0,6598779	0,7752868	0,6481518	0,8800859	0,4119760	0,9999217	0,9640784	0,4749786	0,8157107	0,7853862	0,9932745	0,9081364	0,7419387
620	0,5648825	0,4815687	0,2606842	0,9487946	0,9548688	1,0000000	0,0780694	0,6751059	0,6304790	0,9294297	0,9789425	0,9850917	0,1340851	0,8002465	0,6366874	0,9887877	0,8064617	0,9635151	0,9401688	0,6654147	0,7769505	0,6493669	0,8095467	0,4217413	0,9998987	0,9647064	0,5247709	0,8156369	0,7840038	0,9926041	0,8650422	0,7290020
640	0,5825763	0,4927213	0,2603973	0,9368439	0,9452027	1,0000000	0,0912716	0,6671393	0,6539998	0,9068941	0,9773537	0,9850261	0,1394571	0,8043763	0,6277171	0,9899843	0,8121149	0,9398127	0,9425721	0,6723517	0,7791374	0,6513834	0,7415374	0,4361899	0,9998381	0,9657121	0,5581365	0,8152207	0,7816650	0,9918808	0,8307904	0,7086749
660	0,5947720	0,5062561	0,2594511	0,9288485	0,9400852	1,0000000	0,0994436	0,6576532	0,6734796	0,8871077	0,9765674	0,9849578	0,1463725	0,8092425	0,6229937	0,9911770	0,8179740	0,9157412	0,9451835	0,6790550	0,7810703	0,6539858	0,6808213	0,4526133	0,9997332	0,9669618	0,5772808	0,8142408	0,7785073	0,9911030	0,8059310	0,6840017
680	0,6023913	0,5202822	0,2576323	0,9236965	0,9379502	1,0000000	0,1040828	0,6480380	0,6907526	0,8702480	0,9763066	0,9849003	0,1539395	0,8141319	0,6211388	0,9922032	0,8231765	0,8955804	0,9476075	0,6846289	0,7822699	0,6568810	0,6291999	0,4684818	0,9995953	0,9682965	0,5864742	0,8125362	0,7747732	0,9902544	0,7886881	0,6584090
700	0,6067230	0,5333402	0,2549294	0,9204354	0,9374789	1,0000000	0,1065134	0,6393156	0,7067483	0,8560516	0,9763403	0,9848604	0,1613446	0,8185376	0,6209133	0,9930054	0,8273727	0,8806996	0,9496285	0,6888462	0,7826909	0,6598004	0,5868173	0,4821919	0,9994440	0,9695855	0,5895557	0,8100578	0,7707285	0,9893280	0,7769063	0,6345377
720	0,6089265	0,5445798	0,2515138	0,9183811	0,9377841	1,0000000	0,1076794	0,6320314	0,7216136	0,8441396	0,9765088	0,9848390	0,1680190	0,8221993	0,6214455	0,9935908	0,8305446	0,8706514	0,9511838	0,6918338	0,7825377	0,6625439	0,5529055	0,4930852	0,9992982	0,9707438	0,5893145	0,8068755	0,7666143	0,9883339	0,7687834	0,6139305
740	0,6098745	0,5536843	0,2476671	0,9170800	0,9383496	1,0000000	0,1081790	0,6263349	0,7351085	0,8341494	0,9767147	0,9848330	0,1736634	0,8250543	0,6222116	0,9939955	0,8328274	0,8643080	0,9523054	0,6938411	0,7820654	0,6649876	0,5262811	0,5011758	0,9991702	0,9717294	0,5875506	0,8031517	0,7626229	0,9872987	0,7630333	0,5971723
760	0,6101529	0,5607055	0,2436990	0,9162448	0,9389158	1,0000000	0,1083594	0,6221176	0,7469336	0,8257751	0,9769066	0,9848381	0,1781985	0,8271652	0,6229431	0,9942623	0,8344022	0,8605152	0,9530698	0,6951243	0,7814757	0,6670735	0,5056624	0,5068464	0,9990655	0,9725329	0,5853170	0,7990991	0,7588901	0,9862587	0,7588214	0,5841852
780	0,6101202	0,5659019	0,2398843	0,9156984	0,9393775	1,0000000	0,1084059	0,6191411	0,7569050	0,8187674	0,9770631	0,9848497	0,1816912	0,8286552	0,6235319	0,9944306	0,8354442	0,8583488	0,9535639	0,6959026	0,7808931	0,6687932	0,4898475	0,5106161	0,9989842	0,9731653	0,5831641	0,7949384	0,7554992	0,9852518	0,7556384	0,5745164
800	0,6099756	0,5696145	0,2364262	0,9153331	0,9397122	1,0000000	0,1084081	0,6171294	0,7650047	0,8129221	0,9771802	0,9848642	0,1842863	0,8296639	0,6239586	0,9945321	0,8361036	0,8571579	0,9538670	0,6963463	0,7803779	0,6701708	0,4777955	0,5129969	0,9989238	0,9736489	0,5813319	0,7908661	0,7524895	0,9843109	0,7531818	0,5675602
820	0,6098175	0,5721867	0,2334457	0,9150839	0,9399347	1,0000000	0,1084038	0,6158240	0,7713584	0,8080679	0,9772620	0,9848791	0,1861561	0,8303204	0,6242437	0,9945903	0,8364995	0,8565215	0,9540428	0,6965798	0,7799495	0,6712480	0,4686491	0,5144233	0,9988802	0,9740098	0,5798855	0,7870354	0,7498676	0,9834595	0,7512695	0,5627017
840	0,6096862	0,5739211	0,2309892	0,9149108	0,9400719	1,0000000	0,1084049	0,6150098	0,7761848	0,8040573	0,9773161	0,9848930	0,1874677	0,8307319	0,6244214	0,9946219	0,8367217	0,8561854	0,9541382	0,6966885	0,7796052	0,6720733	0,4617250	0,5152295	0,9988495	0,9742737	0,5788014	0,7835500	0,7476175	0,9827110	0,7497838	0,5593950
