"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
560	0,2403261	0,0836568	0,6536356	0,3530855	0,6744828	1,1253797	0,9697271	0,9749610	0,0230420	0,9770896	0,6128916	0,8379184	0,4476869	1,0054420	0,6372760	0,5091345	0,1618006	0,0643430	0,3920597	0,3891060	0,3072283	0,0998039	0,1525698	0,0473395	0,4849654	0,4305918	0,9068557	0,8124708	0,4480820	1,0296213	0,6908094	0,9994631
580	0,2926346	0,0861695	0,6896773	0,3391905	0,6572929	1,1196178	0,9355191	1,0686509	0,0498071	0,9301345	0,6760049	0,8070327	0,4481829	1,0390413	0,6556199	0,5218246	0,1370952	0,0581433	0,4599886	0,3773259	0,3274761	0,1236380	0,1364470	0,0636822	0,4641767	0,4018679	0,8760780	0,8016642	0,4339261	0,9928275	0,7866963	0,9861362
600	0,3097940	0,0963817	0,6508106	0,3362526	0,6855594	1,0054745	0,9368816	0,9922460	0,1226130	0,8977489	0,6853986	0,8155255	0,4799677	1,0785079	0,5795739	0,4914552	0,1216770	0,0509386	0,5809655	0,3832367	0,3039877	0,1748598	0,1054833	0,0588764	0,5049970	0,3536936	0,8755582	0,6883471	0,4362056	1,0063764	0,8448038	0,9782962
620	0,3720044	0,1099444	0,6183138	0,3799201	0,6935653	1,0294617	0,9593882	0,9611854	0,1712005	0,9349070	0,6903669	0,8186789	0,4907480	1,0985167	0,6122355	0,5041670	0,1615067	0,0396861	0,6869257	0,3372906	0,2820590	0,2157939	0,0732259	0,0782921	0,4964769	0,4017539	0,8794448	0,6147574	0,4005784	0,9929621	0,8617738	0,9929630
640	0,3897090	0,1107006	0,6196547	0,4607401	0,6283220	1,0574217	0,8959043	0,9361957	0,1752340	0,8934740	0,7985343	0,8239849	0,5357635	1,0198520	0,6556733	0,4819068	0,2037837	0,0478720	0,8125852	0,2791921	0,3012036	0,2340174	0,0516129	0,0854763	0,4896640	0,4303158	0,8667254	0,6335902	0,4407257	1,0085999	0,7554695	1,0153411
660	0,4127335	0,1222660	0,6383283	0,4179157	0,6702974	0,9895053	0,9019155	0,9019281	0,2633577	0,9780352	0,8259509	0,8077206	0,5273384	0,9728240	0,6481635	0,4877977	0,2473769	0,0473947	0,9519145	0,2576999	0,2787637	0,2531877	0,0301703	0,0956492	0,4904554	0,3901805	0,8453977	0,6430901	0,4414197	0,9982582	0,7693628	0,9508515
680	0,4511497	0,1191794	0,5668672	0,4244802	0,7606147	0,9538112	0,8928080	0,8216556	0,3211487	1,0085193	0,8531982	0,8131034	0,4784360	0,9408869	0,6735502	0,5271684	0,2813382	0,0425041	1,0266714	0,2378783	0,3044222	0,3236634	0,0210223	0,1129117	0,5578557	0,4097239	0,8727714	0,5844648	0,4316819	1,0562112	0,7547612	1,0371060
700	0,4542536	0,1177435	0,5287495	0,4879048	0,6994618	0,9955510	0,8705193	0,8927321	0,3505549	0,9750466	0,8759558	0,7721081	0,5017802	0,9353275	0,6591939	0,5857199	0,2858043	0,0415914	1,0168071	0,2502710	0,3416593	0,3651585	0,0148318	0,1158711	0,5219397	0,4049043	0,7955261	0,5505885	0,4232379	1,1078319	0,7453628	0,9725430
720	0,4918145	0,1298049	0,5177478	0,5112992	0,7025826	1,0034330	0,8823834	0,8758208	0,3510799	0,8983125	0,9094150	0,8580908	0,5425998	0,9292729	0,6822298	0,5837484	0,3312171	0,0408328	1,1284065	0,2568936	0,3588145	0,3879474	0,0123401	0,1377531	0,4903205	0,4437175	0,7760496	0,5584450	0,4209086	1,1560335	0,6182822	0,9780285
740	0,4867517	0,1179705	0,5191887	0,5850218	0,7079362	1,0017352	0,8378957	0,8042550	0,3734013	0,9461711	0,8952136	0,8652409	0,5573797	0,8971058	0,6635694	0,5323058	0,2688117	0,0339358	1,1013389	0,2768208	0,4009717	0,4609141	0,0110593	0,1249011	0,4992427	0,4333446	0,7772682	0,4740566	0,3923949	1,0278686	0,6922652	0,9288893
760	0,4929591	0,1488244	0,5040092	0,6080051	0,7523086	0,9653914	0,8013767	0,7594600	0,4077826	1,0129034	0,8571452	0,8294053	0,5782860	0,9448806	0,7325673	0,5177266	0,3130577	0,0490594	1,0472141	0,2985728	0,3898023	0,4553003	0,0082003	0,1237150	0,4878520	0,4325709	0,8904678	0,5121956	0,3979862	1,0519804	0,7146971	0,8503878
780	0,5119366	0,1590301	0,5642566	0,6288600	0,7194085	0,9561316	0,7823714	0,7267132	0,3898030	0,9320932	0,8393081	0,9370809	0,5695353	0,9389475	0,7626981	0,4975985	0,3319750	0,0405601	0,9640760	0,2962776	0,3558655	0,4218462	0,0045232	0,1327840	0,4774982	0,4435202	0,8419148	0,5047255	0,3854247	1,0126676	0,7857351	0,9220870
800	0,5067608	0,1667347	0,5746255	0,6137300	0,7752909	0,9671444	0,7957380	0,7678162	0,4200192	0,8804892	0,8309445	0,8523747	0,5658334	0,9826551	0,6929357	0,5452166	0,3034144	0,0371451	0,9290253	0,3046478	0,3917968	0,4516127	0,0034180	0,1193539	0,5157633	0,4358325	0,8152405	0,4617197	0,3178826	1,0251826	0,8815843	0,9870395
820	0,5121313	0,1563066	0,5795480	0,6710226	0,7284993	0,9601811	0,8575452	0,7021845	0,4340963	0,8166462	0,8750431	0,8557085	0,6102980	0,9678466	0,7241827	0,5703652	0,2849827	0,0365326	0,9047979	0,3097848	0,3618667	0,4028841	0,0053801	0,1294920	0,5367011	0,4554675	0,7436637	0,4485435	0,3229518	1,0310296	0,8746631	0,9558898
840	0,5185037	0,1636297	0,5872684	0,6773960	0,7988895	1,0136914	0,8260541	0,7430889	0,4675069	0,7567114	0,8885698	0,7711840	0,6486946	1,0042167	0,7546870	0,5127064	0,3164592	0,0526002	0,9432887	0,2789742	0,4283171	0,4993198	0,0023004	0,1376503	0,5099199	0,4704839	0,7859117	0,4646084	0,2959102	0,9482549	0,8739526	0,9232091
860	0,4707218	0,1963136	0,5595779	0,6673975	0,7556751	1,0651031	0,8133365	0,7219440	0,4751610	0,7806181	0,9106500	0,8001651	0,6072281	0,9933314	0,7236153	0,5888393	0,3979278	0,0863454	0,9537107	0,2617512	0,4240671	0,4787945	0,0094727	0,1652246	0,5338134	0,4937871	0,7979718	0,4681544	0,3078455	0,9406343	0,8160303	0,9308223
880	0,5317696	0,1841851	0,4977063	0,6553382	0,7378857	1,0318140	0,7899642	0,7747427	0,4648934	0,8026018	1,0302512	0,7844882	0,6212623	0,9491396	0,7373930	0,6339282	0,3723367	0,0878747	1,0666804	0,2832742	0,3957832	0,5012889	0,0072367	0,1871949	0,5594347	0,4890894	0,7750946	0,4613031	0,2876665	0,9574943	0,7828919	0,9747709
900	0,4988959	0,2472900	0,4493499	0,6597384	0,7767225	0,9911635	0,7601869	0,8043075	0,4471985	0,8154102	0,8866584	0,7237213	0,6329900	0,9437029	0,7541812	0,6110547	0,4100966	0,0582013	1,0608284	0,2787230	0,4013991	0,4831188	0,0054301	0,1827088	0,5902695	0,4211095	0,8101622	0,4969515	0,2738582	0,9685665	0,9342358	0,9522195
920	0,4938336	0,2135628	0,4676623	0,6448334	0,7105649	1,0049372	0,7596040	0,8289098	0,4153302	0,8352735	0,7993489	0,7556140	0,6462088	0,9613947	0,6934579	0,6029603	0,4115695	0,0559126	1,0460299	0,2876905	0,4618775	0,5311812	0,0050340	0,1826190	0,5931204	0,4762752	0,8319286	0,4827706	0,2963204	0,9450974	0,8409486	0,9518419
940	0,5192392	0,2445602	0,4338081	0,6602116	0,7392314	1,0454009	0,7888777	0,7964833	0,4063019	0,8923731	0,8070417	0,7543656	0,6263386	0,9315090	0,7127787	0,5554949	0,3727394	0,0494793	1,0021327	0,2676908	0,4714873	0,5127258	0,0109307	0,1734003	0,5731092	0,4643398	0,8029510	0,4944520	0,3261200	0,9729145	0,7421804	0,9733518
960	0,5381023	0,2280405	0,4074628	0,6709587	0,7966700	1,0857793	0,8050713	0,7837896	0,4207669	0,9465939	0,9076038	0,7454921	0,5923933	0,9676884	0,7252088	0,6017901	0,4339818	0,0567538	0,9210507	0,2923907	0,4624663	0,4843046	0,0039006	0,1810529	0,6018726	0,5373308	0,8185644	0,5253687	0,2761831	0,9625794	0,7996901	1,0623588
980	0,5497322	0,2305603	0,4228262	0,7009920	0,8684304	1,1169253	0,8283334	0,8660212	0,4269274	1,0117717	1,0042583	0,7986266	0,6332244	0,9876399	0,6925846	0,6832303	0,4070667	0,0677493	0,9835441	0,3005042	0,4715312	0,4950888	0,0142859	0,1842020	0,6337244	0,5449267	0,7503789	0,4608016	0,3609587	1,0006966	0,7543501	0,9654097
1000	0,5090452	0,1824865	0,4423023	0,6971673	0,8723294	1,0685057	0,8438784	0,8619093	0,4133068	0,9754350	0,9944937	0,8804342	0,6389005	1,0095164	0,6733690	0,6309201	0,3812102	0,0693784	0,9883912	0,3004749	0,4595125	0,5649307	0,0152165	0,1245666	0,6126924	0,5235236	0,7376037	0,4117014	0,3968775	1,0133210	0,7214471	1,0038954
1020	0,4601196	0,2114372	0,4428572	0,7092474	0,9098540	1,0748838	0,8354707	0,8850433	0,4331045	0,9971395	1,0096279	0,8594288	0,6435450	1,0119443	0,7253879	0,6104881	0,3971107	0,0644954	1,0044088	0,3127239	0,4498735	0,5445185	0,0255093	0,1138854	0,5947468	0,5153064	0,8419474	0,4645175	0,3988212	0,9757329	0,6618057	0,9785474
1040	0,4778518	0,2372732	0,4501482	0,6864390	0,9213359	1,0043499	0,7962855	0,8468663	0,4154538	0,9734923	0,9643432	0,8984035	0,6391171	0,9996221	0,7274019	0,5862465	0,4027029	0,0521339	0,9065126	0,3016169	0,4485264	0,4714593	0,0172023	0,1449683	0,5735103	0,4676073	0,8271107	0,4591884	0,4229032	0,9436373	0,6585618	0,8983559
1060	0,4870211	0,2358838	0,3863502	0,6281549	0,8838189	1,0862020	0,8125801	0,8280550	0,4425934	0,9656109	0,9501798	0,8692444	0,6916518	1,0235790	0,7378388	0,5451745	0,3864037	0,0621962	0,8918372	0,3160121	0,4229319	0,4638013	0,0076691	0,1066544	0,5739893	0,5000124	0,7207130	0,4608618	0,4192895	0,8535474	0,6654586	0,9624881
1080	0,5103891	0,1836342	0,3943496	0,7173445	0,9108809	0,9887132	0,8300537	0,9322401	0,4204520	0,9516159	0,9676373	0,8912584	0,6589887	1,1184402	0,7774410	0,5888850	0,3563659	0,0655102	0,9103763	0,3361117	0,4196187	0,4584997	0,0125215	0,1354892	0,5505009	0,4632036	0,7092696	0,4621128	0,4288193	0,8834533	0,6230875	1,0387530
1100	0,4679374	0,1959537	0,4494623	0,6385905	0,9333609	0,9614262	0,7451998	0,8784662	0,4137079	0,9239804	0,9637794	0,9214667	0,6704053	1,1440142	0,7716943	0,5924627	0,3790409	0,0529489	1,0139886	0,3937955	0,4211849	0,4479237	0,0197978	0,1400562	0,5811120	0,4799459	0,7361771	0,4427029	0,4006764	0,8560326	0,6676714	0,9911053

0	0,4827886	0,1828971	0,5234478	0,6792144	0,8379060	0,9209434	0,8538767	0,7272488	0,4734500	0,8155484	1,0999121	0,8783262	0,8320380	1,0600097	0,8158874	0,5549477	0,3300865	0,0415523	0,9135232	0,2678838	0,4517625	0,4285465	0,0129716	0,1244144	0,5399138	0,5325818	0,7716190	0,4986579	0,3220009	0,9254633	0,7534215	1,0414291
20	0,4574439	0,2057025	0,5139241	0,6695221	0,9082402	1,0026591	0,7148917	0,6546446	0,3477993	0,7919607	1,0134654	0,9111234	0,6453965	0,8679020	0,7295982	0,6771052	0,4236357	0,0433064	0,8631887	0,3664890	0,4897896	0,5104838	0,0090866	0,2237636	0,6042079	0,5733847	0,8121960	0,4598796	0,3178081	0,9468491	0,7524799	0,9199851
40	0,4586758	0,2437039	0,4872639	0,6238325	0,8973102	1,0728527	0,7526279	0,5291699	0,2909812	0,7711555	1,0199873	0,9387215	0,6528026	0,8862503	0,7213672	0,6429076	0,4605533	0,0416135	0,8818900	0,4141171	0,5968564	0,3582612	0,0096077	0,3159916	0,6183950	0,5402540	0,7204526	0,4347485	0,2891524	0,9109874	0,7155583	0,6908130
60	0,5108164	0,2311480	0,4946064	0,6477669	0,8488601	1,0033051	0,7394385	0,3811143	0,2673863	0,7598929	1,0251045	0,9433665	0,7041984	0,8757247	0,7857004	0,6294691	0,5198501	0,0379117	0,9304474	0,3795694	0,7002603	0,2810940	0,0081968	0,3283246	0,6451857	0,5091471	0,6748137	0,3910471	0,2938877	0,9552555	0,8249944	0,4472974
80	0,4761170	0,2427890	0,4467257	0,6225714	0,8627858	1,0456358	0,7985053	0,3791621	0,2662214	0,7326622	0,9617734	0,9109885	0,7553798	0,9260995	0,7137370	0,6431250	0,5310004	0,0405435	1,0488228	0,3246943	0,6747367	0,2697300	0,0058932	0,3777522	0,6207241	0,4966361	0,6934918	0,3260746	0,2303197	0,9923815	0,8511248	0,2762234
100	0,5089468	0,2171057	0,4187166	0,5748264	0,8237951	0,9682879	0,8172841	0,3326101	0,2722285	0,5968458	0,9809855	0,9700025	0,7349345	0,9554441	0,7727789	0,5943395	0,5225697	0,0282951	1,0686644	0,3345166	0,6934895	0,2275950	0,0039429	0,3410487	0,5448279	0,5539693	0,6031848	0,2591909	0,2054590	1,0445746	0,8437512	0,1726711
120	0,4995500	0,2012017	0,4655775	0,6433536	0,8907749	1,0399907	0,7909180	0,2463238	0,3160822	0,5439139	0,9688545	0,9930302	0,7074146	0,9714849	0,7591221	0,6164657	0,5294865	0,0310707	1,0140966	0,3278219	0,6978910	0,1833412	0,0021339	0,4696578	0,5816383	0,5424585	0,5966792	0,1853931	0,1301133	1,0231752	0,8990559	0,1282371
140	0,5320329	0,2076861	0,4619330	0,6558887	0,9312952	1,0423941	0,8136277	0,1845952	0,3964117	0,5793301	1,0099097	1,0633698	0,7073548	0,9264129	0,7853987	0,6449920	0,5240376	0,0292070	0,9979232	0,3016696	0,7696876	0,1671017	0,0104233	0,4118731	0,5617611	0,5265630	0,5840508	0,1269970	0,1116638	1,0194393	0,9246480	0,0664354
160	0,4992673	0,2099042	0,4424791	0,6672810	1,0339770	1,0309892	0,8379589	0,1617452	0,4715601	0,5063077	0,9619567	1,1435580	0,7281045	0,9359564	0,8006057	0,6016004	0,5166106	0,0315391	0,9367784	0,2502108	0,8160559	0,1611313	0,0066920	0,4177643	0,6802562	0,5070771	0,5355993	0,0862384	0,0959987	1,0387895	1,0033823	0,0401271
180	0,5368927	0,2274906	0,4715389	0,7666009	1,0047346	1,0081319	0,8528935	0,1373048	0,5270649	0,4073611	0,9850557	1,1281873	0,6882592	0,9881131	0,7700025	0,6230811	0,5339364	0,0444775	0,9062344	0,2746787	0,7237086	0,1835414	0,0032854	0,3318133	0,6725441	0,5178719	0,5541000	0,0691870	0,0675667	1,0854457	1,0748659	0,0201275
200	0,4744090	0,2008943	0,4546709	0,6932805	0,9925920	1,0221369	0,7782095	0,1316699	0,5466838	0,3564420	1,0133424	1,1197624	0,7118470	1,0471252	0,7737939	0,6533298	0,5782330	0,0367180	0,9844071	0,2820669	0,7725985	0,1497682	0,0089656	0,3617715	0,5950749	0,4915377	0,4990538	0,0566374	0,0308120	1,1334756	0,9958811	0,0117738
220	0,4969431	0,2126755	0,4511690	0,6471636	1,0229923	0,9509992	0,7378676	0,1159132	0,5576019	0,3415791	0,9312302	1,1018436	0,7362099	1,0811083	0,8039628	0,6471498	0,5358354	0,0237294	0,9374245	0,3102325	0,7206205	0,1135633	0,0031066	0,3707972	0,6236773	0,5107210	0,4419345	0,0545634	0,0258917	1,0912345	0,9835595	0,0114554
240	0,5193682	0,1777047	0,4053124	0,6154257	0,9297556	0,9961484	0,7306950	0,0996733	0,5810644	0,2936451	0,9841086	1,0645053	0,7516618	1,0446210	0,8321666	0,6472473	0,5874856	0,0294989	1,0084152	0,3258220	0,6974019	0,1287650	0,0036764	0,3537948	0,6210560	0,5632775	0,4359414	0,0359454	0,0158103	1,1496182	1,0225606	0,0089636
260	0,5194402	0,1994806	0,3893046	0,5982233	0,9234626	1,0320886	0,7237165	0,1036378	0,5939430	0,2718245	0,9753471	1,0183896	0,7960577	1,0112686	0,8248813	0,6339958	0,5823558	0,0205563	0,9697937	0,3348647	0,7008769	0,1155178	0,0087115	0,3889088	0,6012084	0,5466057	0,3980964	0,0235456	0,0134810	1,1274716	1,0128502	0,0149531
280	0,5267475	0,1993909	0,3943270	0,6062380	0,9387840	0,9204477	0,6786445	0,0904201	0,6079471	0,2702890	1,0440297	0,9635552	0,8036217	0,9814811	0,8025056	0,6015849	0,5384392	0,0312060	0,9399136	0,3387373	0,7323423	0,1550201	0,0021996	0,4065315	0,5625694	0,5336013	0,4090377	0,0135047	0,0157799	1,0675092	1,0118080	0,0104448
300	0,5333312	0,2096959	0,4376077	0,6313229	0,9408417	0,8930933	0,6639082	0,1074404	0,5780381	0,2585388	1,0842327	0,9883034	0,7714298	0,9202968	0,8048232	0,6183182	0,5375853	0,0514477	0,9477722	0,3437705	0,6428291	0,1814637	0,0105079	0,4476452	0,5558960	0,5182705	0,3949195	0,0154003	0,0061723	1,0327744	0,9059211	0,0026033
320	0,5240474	0,1755935	0,4536537	0,5794623	0,9924238	0,9228454	0,6666427	0,1357246	0,6014600	0,2566101	1,0660660	1,0043088	0,7833354	0,9889707	0,8543850	0,5615280	0,5456917	0,0563552	0,9931195	0,3637489	0,6651109	0,1633173	0,0143982	0,4457550	0,5670329	0,5389106	0,4064873	0,0174287	0,0037705	0,9886327	0,9091190	0,0060003
340	0,5108603	0,1973042	0,4446817	0,6484309	0,8849588	0,9455143	0,6529784	0,1480339	0,5800944	0,2265637	1,0255395	1,0115007	0,8226316	0,9922199	0,8374226	0,5590966	0,5911137	0,0515542	0,9449848	0,3506457	0,6703591	0,1666801	0,0213093	0,4354092	0,5822378	0,5624215	0,3800558	0,0123005	0,0012814	1,0744777	0,9886880	0,0058150
360	0,4741214	0,2065631	0,4160681	0,6207554	0,9630598	0,9676232	0,6763089	0,1043514	0,5803927	0,2223764	1,0883391	0,9903583	0,7903833	1,0142832	0,7935400	0,5770440	0,5323706	0,0499673	0,9462385	0,3922999	0,6425177	0,1538735	0,0172920	0,4518615	0,5620444	0,5708939	0,3542311	0,0134094	0,0009124	1,0653317	1,0451658	0,0054501
380	0,4784558	0,2397259	0,4502280	0,6824418	1,0081348	0,9515700	0,7062378	0,1270600	0,5776094	0,2123989	1,0511659	1,0008463	0,8355645	1,0285059	0,8147126	0,6160420	0,4975727	0,0530313	0,9624844	0,3841639	0,6830901	0,1443260	0,0183381	0,4652362	0,5728269	0,6140730	0,3570342	0,0259785	0,0020496	1,1031705	0,9713564	0,0044117
400	0,4798494	0,2165359	0,4401117	0,6677880	0,9619474	1,0090376	0,7034316	0,1397806	0,5999431	0,2218886	1,0579660	0,9895627	0,8211304	1,0105356	0,7889820	0,5885140	0,5340148	0,0433753	0,9487498	0,3551021	0,7842296	0,1197663	0,0131287	0,4322859	0,5609662	0,6231669	0,3914048	0,0327311	0,0023354	1,0386942	0,9807195	0,0054483
420	0,4557503	0,2376951	0,4416932	0,6919419	0,9574529	1,0210547	0,7420159	0,1318490	0,5724479	0,1872743	1,0775971	0,9725690	0,8356224	1,0325721	0,7039386	0,5948561	0,5375443	0,0532683	0,9512776	0,3331317	0,7654722	0,1343398	0,0090799	0,3643522	0,6056726	0,6622124	0,3792537	0,0295599	0,0017701	0,9618383	1,1089208	0,0021241
440	0,4579399	0,2224064	0,4271822	0,6728598	0,9352597	1,0225762	0,7526549	0,1243378	0,4923379	0,2003455	1,0542476	0,9612947	0,8274218	1,1274911	0,7255375	0,5481796	0,5048616	0,0457999	0,9987390	0,2964134	0,7449947	0,1329749	0,0127668	0,4428668	0,6138736	0,6323462	0,3641681	0,0250810	0,0023232	0,9415834	1,0869650	0,0041154
460	0,5237686	0,1940364	0,4076833	0,6295411	0,9272129	1,0437107	0,7365858	0,1202810	0,5589065	0,2221680	1,0396531	0,9195241	0,8442469	0,9859488	0,7842464	0,5280784	0,5206861	0,0518640	0,9569466	0,3060465	0,8236843	0,1117501	0,0134791	0,4129216	0,6036308	0,5514168	0,3707610	0,0143324	0,0006966	0,9045907	1,0526562	0,0063835
480	0,5234205	0,2438621	0,4263211	0,6489280	0,9131419	1,0055072	0,7584991	0,1000568	0,5804635	0,2082540	0,9949941	0,9518965	0,8429361	0,9677590	0,8031262	0,5263327	0,5111462	0,0561435	0,8684994	0,2746044	0,7723458	0,0905445	0,0183523	0,4563253	0,6004267	0,6041910	0,3729316	0,0175994	0,0022554	0,8982424	1,1010211	0,0035983
500	0,4812916	0,2540671	0,3908930	0,6658193	0,9256157	0,9745840	0,7432883	0,0924381	0,6055724	0,2518000	1,0239057	0,9988077	0,8851872	0,9312718	0,7644928	0,5838999	0,5052799	0,0458125	0,9104986	0,2737167	0,7477693	0,1175821	0,0149372	0,4719991	0,6181407	0,6175059	0,3869994	0,0214076	0,0049700	0,8241661	1,0948806	0,0006525
520	0,5318043	0,2364970	0,3464510	0,6796420	0,9687255	0,9993463	0,7582377	0,1112413	0,5876632	0,2404246	0,9949523	1,0021316	0,8527644	1,0054508	0,7509463	0,6055807	0,5129967	0,0575922	1,0038365	0,2547958	0,6855434	0,1249577	0,0117477	0,4639680	0,6241291	0,5552341	0,3562517	0,0288168	0,0061314	0,7954396	1,0364953	0,0000505
540	0,5130918	0,2163669	0,3566430	0,6876202	0,9390006	0,9939175	0,7035790	0,1034756	0,6941025	0,2343027	1,0027268	1,0291659	0,7750899	0,9511236	0,7780636	0,6691636	0,5294043	0,0603121	1,0284839	0,3101570	0,7613146	0,1274958	0,0164124	0,4358233	0,5874369	0,5897734	0,3552738	0,0319050	0,0034553	0,8104830	1,0937344	0,0000000
560	0,4892260	0,1901249	0,4137221	0,6412773	0,8423880	0,9419936	0,6985438	0,1261986	0,6119844	0,2520273	0,9843749	1,0287445	0,7891263	0,9354770	0,8588769	0,6406528	0,5405512	0,0663136	1,0855268	0,3459936	0,7656562	0,1277131	0,0136678	0,4072276	0,5914870	0,5844453	0,3806211	0,0248923	0,0015052	0,8225252	1,0282990	0,0010541
580	0,4647397	0,1984733	0,4421215	0,6335234	0,9062944	0,9706947	0,7391014	0,2168073	0,6587053	0,2731205	1,0070401	0,9867628	0,7740163	0,9804712	0,8163404	0,6665331	0,4791597	0,0694434	1,1085740	0,3760581	0,6771337	0,1811248	0,0140135	0,3565841	0,5696201	0,5695785	0,3829184	0,0338066	0,0008667	0,8029769	0,9926744	0,0915038
600	0,4316051	0,2428548	0,4605798	0,6563754	0,8388639	1,0139571	0,8026250	0,3978385	0,6661730	0,2790267	0,9728138	0,9613331	0,6940522	0,9518433	0,8365407	0,7020360	0,4376000	0,0744094	1,0528383	0,3264422	0,7101186	0,2510018	0,0126139	0,3034284	0,5962022	0,5435455	0,4371348	0,0287242	0,0069483	0,7548626	1,0245738	0,2713260
620	0,4187223	0,2516763	0,4447981	0,6468295	0,8638274	0,9903474	0,8207267	0,5671135	0,7151008	0,2672600	1,0126422	0,9365215	0,6963641	0,9439385	0,8172757	0,6213035	0,4192450	0,0462906	1,0105994	0,2776508	0,5577997	0,3194347	0,0156092	0,2253497	0,5480481	0,5981074	0,4129643	0,0317535	0,0109739	0,7731548	1,0575441	0,4820076
640	0,4268778	0,2601671	0,4304605	0,7144898	0,8959955	0,9411555	0,7927597	0,6482538	0,7731962	0,3055125	1,0441953	0,8655503	0,6185566	0,9229953	0,8454569	0,5474533	0,3548896	0,0494786	1,0291104	0,2636300	0,5856958	0,3311180	0,0124233	0,2002026	0,5377023	0,6146993	0,4848329	0,0439059	0,0138257	0,7542852	1,0124957	0,6897993
660	0,4395083	0,2048276	0,4065991	0,7225352	0,7384644	0,9765497	0,8283281	0,7648446	0,7375201	0,3661233	1,0306361	0,8693215	0,6534706	0,9823774	0,8382125	0,5159609	0,3703898	0,0581920	1,0117186	0,2708686	0,5285959	0,3617977	0,0118552	0,1618856	0,5809723	0,5450261	0,5837429	0,0496861	0,0252124	0,7873030	1,0396366	0,8255281
680	0,4581720	0,1908278	0,4071313	0,7417785	0,6607735	0,8829472	0,8184142	0,8021335	0,6722734	0,4996949	1,0447593	0,8804954	0,6645108	0,9662864	0,8687402	0,5419908	0,3470728	0,0556383	0,9955817	0,2334928	0,4482333	0,3868208	0,0152650	0,1369678	0,5881332	0,5526851	0,6467931	0,0600544	0,0569649	0,8214100	0,9317209	0,9238457
700	0,4311387	0,1840283	0,4039441	0,7490044	0,6723756	0,9185398	0,7865633	0,8679939	0,6252814	0,6194018	1,0454909	0,8188785	0,6749797	0,9427204	0,8116835	0,5453622	0,3614833	0,0662388	1,0456346	0,2175375	0,4783518	0,3084241	0,0116852	0,1421808	0,6070850	0,4978281	0,6708582	0,1262621	0,0592357	0,8296808	0,8702573	0,9126243
720	0,4388902	0,1674289	0,4284026	0,6906644	0,7035783	0,9621714	0,7622078	0,8625967	0,6160721	0,7036829	0,9774030	0,8230028	0,6545471	0,9770220	0,8498401	0,5440033	0,3557251	0,0628777	1,0669628	0,2291216	0,4490231	0,4287268	0,0075265	0,1602566	0,6003076	0,5306475	0,6279534	0,2047576	0,0936413	0,8677455	0,8777423	0,9500691
740	0,4696831	0,1631013	0,4388987	0,6974221	0,6858805	1,0430032	0,7617150	0,9049548	0,5645938	0,7564243	0,9633935	0,8808307	0,6858301	0,9112356	0,8204160	0,5184756	0,3131914	0,0668213	1,0001569	0,2441975	0,4723009	0,4279959	0,0046092	0,1711949	0,6391317	0,4900350	0,6474089	0,2679370	0,1265157	0,8344640	0,6928480	0,9992762
760	0,4752122	0,1702718	0,4484004	0,6393988	0,7256439	1,1311488	0,7623433	0,8252658	0,4970754	0,7661190	1,0393803	0,9270025	0,6881799	0,8503061	0,7404380	0,5155456	0,3188224	0,0566189	1,0657681	0,2608654	0,4937160	0,4170510	0,0034376	0,1786777	0,6269375	0,4868467	0,7157169	0,3563450	0,1753547	0,8837050	0,7334284	0,9780970
780	0,5067099	0,1748736	0,4970642	0,6336128	0,6843749	1,0482523	0,7454491	0,7774100	0,4516897	0,7828416	1,0518587	0,9154434	0,6641571	0,8384079	0,7004836	0,5001067	0,3669764	0,0501059	0,9707612	0,2895197	0,5157986	0,3968244	0,0234795	0,1410419	0,6134477	0,5462553	0,7545266	0,3713630	0,2124336	0,8576363	0,7041795	0,9033249
800	0,5003816	0,2087746	0,5151249	0,6356948	0,7467823	1,0353690	0,7547259	0,8452266	0,4503974	0,8143903	1,0649999	0,8611581	0,6506091	0,9525330	0,7004347	0,5109239	0,3492891	0,0444173	0,9713831	0,3025379	0,5193168	0,4109446	0,0161081	0,1544778	0,5906745	0,5380305	0,7851069	0,3925031	0,2313909	0,8699762	0,6991755	0,9953553
820	0,5297565	0,2210111	0,5335934	0,6374994	0,7983312	0,9963395	0,7472356	0,8062729	0,3693830	0,8723614	1,0105125	0,8952404	0,6124529	0,9340565	0,7072087	0,5323709	0,3921398	0,0408077	0,9588312	0,2912534	0,5167650	0,4739101	0,0115187	0,1621420	0,6173392	0,5606818	0,7991647	0,4208061	0,2612257	0,9048391	0,6931438	0,9800878
840	0,5563848	0,2005561	0,4805798	0,6202184	0,7827420	0,9977709	0,7627146	0,8943745	0,4215664	0,8868648	0,9315586	0,9114638	0,5514090	0,9710276	0,7627115	0,5535017	0,4117753	0,0415524	0,8901343	0,2960021	0,4814149	0,4122617	0,0189681	0,2211289	0,6197530	0,4936362	0,7835068	0,4563420	0,2774189	0,9114930	0,6941242	1,0874666
