"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
560	0,4190897	0,7274261	0,5087645	0,7917976	0,6305046	0,2072014	0,7533732	0,4937544	0,5839235	0,6679006	0,0823173	0,6657326	0,1982436	0,2733940	0,7463713	0,7076685	0,3615029	0,6140474	0,6803666	0,3705721	0,6022815	0,3063385	0,4111235	0,6762181	0,6498837	0,6472271	0,3423202	0,7166302	0,4053960	0,3584132	0,6988900	0,3937061
580	0,4244743	0,7060293	0,5388161	0,7366757	0,6171803	0,2639078	0,6331700	0,5111467	0,6217160	0,5943717	0,0913873	0,7111181	0,1759721	0,2956830	0,6361804	0,7260227	0,3768957	0,6380557	0,5736212	0,3376002	0,5025957	0,2618352	0,3708696	0,7187286	0,6416001	0,5537118	0,3228346	0,8157718	0,3461377	0,3974354	0,7784041	0,4431685
600	0,4233660	0,6410430	0,5972492	0,6041784	0,6079109	0,1840947	0,5641495	0,4773250	0,6400829	0,6926551	0,0487669	0,5532918	0,1912158	0,2601361	0,7182348	0,8223466	0,2963777	0,5289357	0,6900499	0,1958291	0,6499288	0,3368986	0,2974198	0,7187855	0,5189655	0,7193078	0,2860571	0,5973521	0,3470142	0,4857358	0,6441822	0,5020366
620	0,3312831	0,7576130	0,5501306	0,6897956	0,6013799	0,2575204	0,6306490	0,4219886	0,5750416	0,8285744	0,0545789	0,6111993	0,1248139	0,3263709	0,6318821	0,7991221	0,3312284	0,5091700	0,7072130	0,2092898	0,5017096	0,2483439	0,4026998	0,6522652	0,4800537	0,7404286	0,2679603	0,5871323	0,3790012	0,4818648	0,7980516	0,3866785
640	0,4218828	0,7301923	0,6198162	0,5923721	0,7392711	0,2069827	0,5588186	0,3994971	0,6005173	0,7017359	0,0523623	0,6696540	0,1329612	0,3682740	0,6734001	0,7310536	0,2680615	0,4595542	0,5996063	0,2208463	0,5776793	0,2723377	0,3546072	0,7203851	0,5651264	0,7383919	0,2940180	0,8107882	0,3559275	0,5609545	0,6408618	0,3986725
660	0,4186845	0,6737968	0,5605895	0,6126554	0,6838028	0,3091789	0,6303434	0,5315957	0,5477321	0,8778733	0,0691708	0,7273421	0,1631909	0,3180884	0,5153859	0,8353639	0,2573136	0,4702253	0,6745048	0,2524392	0,5410299	0,3583140	0,3165815	0,7034278	0,5892004	0,8798253	0,3091107	0,7060142	0,4070156	0,6279754	0,7737205	0,3980675
680	0,3805155	0,7610449	0,6001435	0,6142477	0,7764899	0,2186266	0,6391239	0,4135792	0,5727319	0,7414441	0,1113734	0,7434647	0,0917826	0,2634643	0,7987242	0,7309657	0,2496565	0,6391691	0,6779370	0,2160988	0,5174333	0,3111486	0,2859019	0,7280936	0,6830179	0,7000001	0,3583362	0,7099641	0,4296442	0,5285843	0,5998505	0,4100003
700	0,4634567	0,8424879	0,4291412	0,7354039	0,7985804	0,1872710	0,5478847	0,4146153	0,6679578	0,7744056	0,0749931	0,6860505	0,1498011	0,3042124	0,7006659	0,8381779	0,3269926	0,5068102	0,7451497	0,2171753	0,4999641	0,2971488	0,3954050	0,5951597	0,5315798	0,6521770	0,3595858	0,7303248	0,3462415	0,5576678	0,7395893	0,4835687
720	0,3908550	0,6249856	0,5738559	0,7860206	0,4730860	0,2435464	0,4718676	0,4395445	0,7066900	0,6233772	0,0964142	0,6782956	0,1397419	0,3344286	0,7872630	0,6274415	0,2311912	0,4281015	0,6052615	0,2988191	0,6966168	0,2550171	0,4571545	0,6714812	0,5449548	0,8018145	0,4493132	0,8303752	0,3071539	0,6870243	0,6631208	0,5223966
740	0,4409917	0,6414617	0,5023436	0,5736380	0,6575324	0,1855794	0,4238679	0,5462600	0,5793710	0,6208731	0,0763257	0,7385601	0,1694092	0,2902627	0,7995976	0,7918152	0,3745848	0,5893410	0,6719604	0,2710563	0,6651860	0,3174896	0,4204000	0,5666540	0,7429267	0,6875465	0,5807777	0,7333533	0,3455129	0,6831631	0,7247994	0,4105822
760	0,4701430	0,7274590	0,5111585	0,6607377	0,6389674	0,2501804	0,5274365	0,4969751	0,5727834	0,7183360	0,1700202	0,6334433	0,1295146	0,2952949	0,6126921	0,6184914	0,2374852	0,5405078	0,5424630	0,2866379	0,5744408	0,3179716	0,4572080	0,6119663	0,4789546	0,7031285	0,3359319	0,7265749	0,4625589	0,6793311	0,7094850	0,4998493
780	0,4351315	0,7841101	0,5291660	0,7649989	0,6087851	0,1835687	0,4343077	0,5046822	0,6280954	0,7022205	0,1250294	0,5560904	0,1826071	0,3270863	0,5441793	0,7696311	0,3088334	0,6145331	0,6432052	0,2119997	0,5022266	0,3981033	0,4335621	0,6172906	0,6158527	0,6806480	0,3322191	0,5601924	0,3401571	0,6405796	0,6730475	0,4590258
800	0,3655324	0,6732609	0,6260688	0,7047043	0,6995493	0,1990262	0,4852026	0,5101899	0,4882567	0,7131701	0,0754754	0,5021823	0,1546679	0,2889669	0,6337001	0,7520386	0,2969427	0,5195937	0,6911251	0,2129636	0,5346848	0,3426754	0,3421418	0,5938191	0,6164948	0,6823390	0,3332641	0,6807974	0,4342062	0,5682211	0,8061583	0,3478970
820	0,4388302	0,7525743	0,5656445	0,7061681	0,6461206	0,2012988	0,4185174	0,4287451	0,6181005	0,7009773	0,1034220	0,4889998	0,1712678	0,2751765	0,6231931	0,8572001	0,2812988	0,5397385	0,7229285	0,1616306	0,5963456	0,3538737	0,3631617	0,7165541	0,5004350	0,7457147	0,4005864	0,7115620	0,3976105	0,4974191	0,8203451	0,4614753
840	0,4405568	0,6921899	0,6091989	0,5125851	0,6508901	0,2185150	0,4983815	0,5254397	0,5939258	0,8212970	0,0592542	0,5906565	0,1520728	0,3109756	0,7577165	0,7130172	0,2571264	0,4884331	0,6492027	0,1586474	0,5920370	0,2791113	0,4418925	0,5850448	0,6209536	0,6898211	0,4081825	0,7439033	0,4100390	0,5810061	0,8141235	0,4307144
860	0,4893685	0,5492812	0,6032393	0,5175433	0,7129990	0,2237819	0,4826523	0,4608566	0,6499749	0,8251671	0,0961113	0,6200400	0,1430450	0,3264368	0,7461482	0,7366428	0,2369037	0,5314302	0,6838402	0,2164077	0,5292217	0,2379183	0,4028425	0,6327498	0,7092613	0,6661077	0,3899903	0,7355610	0,4158006	0,4755357	0,8579360	0,3677927
880	0,4249890	0,6268463	0,5929530	0,6203439	0,6294677	0,1701747	0,5175498	0,4384709	0,7066823	0,7704997	0,0822633	0,6260477	0,1358241	0,2120451	0,7254092	0,6745413	0,2514917	0,5303823	0,7511689	0,1847216	0,5528070	0,3618485	0,3844097	0,7517142	0,4810979	0,6830327	0,4786513	0,7732317	0,3957809	0,6955813	0,7170572	0,5248837
900	0,3760925	0,6741173	0,5767476	0,8024699	0,7024715	0,1606064	0,5013298	0,5288832	0,6022487	0,7499203	0,0846026	0,6427701	0,1133103	0,2696814	0,6814360	0,6705148	0,1601509	0,6551042	0,7438311	0,2768915	0,6219662	0,3879009	0,4327594	0,6558377	0,5427763	0,6504276	0,3881170	0,6176103	0,4915282	0,6502827	0,7381725	0,4672992
920	0,5407219	0,6406673	0,7048265	0,5603921	0,7066184	0,1751045	0,4326159	0,5402123	0,6377012	0,6973506	0,0533265	0,6978236	0,1823061	0,2584095	0,6492289	0,6967301	0,2090742	0,5788720	0,6104844	0,2135639	0,4918079	0,3109875	0,3952355	0,6411299	0,6766590	0,7515484	0,3820323	0,7191488	0,4055202	0,4961989	0,7107931	0,4641834
940	0,4103722	0,6900744	0,5690087	0,6606010	0,7504025	0,1838043	0,4615358	0,4088891	0,6465313	0,8197018	0,1139213	0,6776279	0,1700247	0,2042457	0,6102607	0,8183236	0,2249848	0,4584395	0,6979249	0,2180365	0,5587823	0,2828858	0,3908163	0,7301806	0,5416513	0,5734550	0,3328444	0,6620539	0,4127542	0,5637050	0,6965883	0,4326275
960	0,4703511	0,7616236	0,5546455	0,6481964	0,6905369	0,1478124	0,5062769	0,5766890	0,6161402	0,6473650	0,1034187	0,6884462	0,1618104	0,2143007	0,6780467	0,7377066	0,2426147	0,6248732	0,6555441	0,1544636	0,5364295	0,2232216	0,3686142	0,7100344	0,5375258	0,6951287	0,3622351	0,7639331	0,3407174	0,5659321	0,5932139	0,4308786
980	0,3501522	0,7406241	0,5820623	0,6382698	0,8309969	0,1923467	0,4865510	0,5539131	0,5895926	0,7267832	0,0859375	0,6506882	0,1597968	0,2293849	0,5472414	0,7000105	0,2250549	0,5960350	0,6110388	0,1803871	0,5876503	0,2366489	0,3675558	0,6311229	0,5402516	0,7074659	0,3465563	0,7408327	0,3267147	0,5863337	0,7062749	0,4494353
1000	0,4148480	0,6912645	0,6375521	0,5602193	0,6743382	0,2477241	0,5846915	0,5342808	0,5828487	0,7163972	0,0601388	0,6859028	0,1414713	0,3844899	0,6234619	0,6250909	0,2498086	0,5601088	0,7007325	0,2378076	0,6024906	0,3336488	0,4013638	0,7052556	0,5692830	0,7707165	0,3491185	0,7425350	0,3583332	0,6539343	0,6076071	0,3921220
1020	0,4647908	0,8043948	0,5379270	0,6886422	0,6082201	0,2327517	0,4654443	0,5536512	0,5148212	0,7257045	0,1283135	0,7276081	0,1562582	0,3303245	0,6723597	0,5995524	0,2338143	0,5441761	0,4925154	0,1999389	0,6119263	0,3161883	0,3604945	0,7158683	0,4715073	0,6508075	0,2915247	0,8679728	0,3604348	0,6286856	0,6867884	0,3658010
1040	0,3535299	0,6427056	0,5752313	0,6558318	0,6702087	0,2698065	0,4778421	0,5028801	0,6555258	0,7192287	0,0500687	0,6323435	0,1424321	0,1986034	0,7799205	0,7119986	0,2850552	0,4943010	0,6299892	0,2341462	0,6324488	0,3304057	0,4125501	0,7032877	0,5129638	0,7279343	0,2974458	0,8550534	0,4232967	0,5864659	0,6822078	0,4695345
1060	0,3726162	0,6661165	0,6424473	0,5967560	0,6352246	0,2297957	0,4967356	0,4906554	0,7804742	0,6784608	0,0848898	0,6089005	0,1695969	0,2610403	0,6349110	0,7376922	0,2509211	0,6172499	0,6072031	0,2178022	0,6191344	0,3989639	0,4875815	0,6407609	0,5044891	0,6756333	0,2927007	0,8062498	0,3629102	0,6985844	0,5503954	0,4665252
1080	0,3422994	0,7036747	0,5147757	0,7144438	0,6479693	0,1793092	0,5824303	0,4790951	0,6066143	0,5829795	0,0852303	0,5852212	0,1785646	0,2350753	0,7777337	0,5537410	0,2650085	0,5633546	0,6929032	0,1701328	0,5661326	0,2598959	0,4580676	0,7121210	0,5742728	0,7277607	0,2965991	0,7157663	0,3387507	0,5344970	0,6083077	0,3473042
1100	0,3338413	0,7488365	0,4970147	0,8110848	0,6313527	0,2174889	0,6119868	0,4502381	0,6617312	0,6174289	0,0711471	0,5472067	0,1260630	0,1896468	0,7684688	0,6136140	0,2925295	0,5446065	0,7132399	0,2303957	0,5414322	0,2899847	0,3387507	0,7099955	0,4573925	0,6692603	0,3387910	0,7132321	0,3460099	0,6175372	0,6331877	0,4710847

0	0,3630639	0,5475200	0,4801981	0,7781385	0,6572450	0,2047012	0,6141216	0,5398338	0,6371944	0,6875633	0,0579665	0,7389274	0,2003850	0,2305232	0,6767885	0,6261899	0,2389190	0,5314101	0,6490657	0,2061439	0,6131573	0,3547588	0,4447015	0,6922096	0,5513390	0,7365660	0,2925373	0,6893295	0,3763115	0,6186237	0,6296523	0,4313205
20	0,3145958	0,7407823	0,5593742	0,6017736	0,7262797	0,2231674	0,5449134	0,5288538	0,5829754	0,4776063	0,0900239	0,7095953	0,1731124	0,2368289	0,7021481	0,7264158	0,3342092	0,6206770	0,5521837	0,1802530	0,4711261	0,3735314	0,4975040	0,6630224	0,5606674	0,7677571	0,3757196	0,7303732	0,4542287	0,5050156	0,7682151	0,4327816
40	0,3894866	0,5957107	0,5380988	0,7157819	0,7733603	0,1728711	0,5181474	0,5521248	0,5145964	0,3521757	0,0240135	0,7211919	0,0934263	0,2545194	0,7209239	0,6959729	0,4974249	0,6029860	0,5941723	0,2507921	0,4735693	0,3407877	0,4962407	0,6559059	0,5379963	0,6940351	0,4943901	0,6790377	0,5374003	0,5095604	0,6374479	0,4918956
60	0,4316111	0,6755352	0,6056470	0,7844914	0,7374765	0,1756539	0,5341501	0,4796449	0,6927738	0,4431781	0,0387909	0,7743220	0,0378630	0,2423740	0,7103244	0,6557689	0,5217943	0,6619472	0,6505594	0,2365634	0,5542166	0,3436222	0,4239759	0,6125893	0,5481667	0,7126836	0,5429378	0,6851117	0,5263587	0,4439618	0,7222412	0,4914604
80	0,4454310	0,7211830	0,5347831	0,6098713	0,6495624	0,1659036	0,3898852	0,6017388	0,6408018	0,3426369	0,0675189	0,6268142	0,0187340	0,2468125	0,6132223	0,7073990	0,5098358	0,6380130	0,6813072	0,2064274	0,5692155	0,3141246	0,4340700	0,7343512	0,5310437	0,6848774	0,5398224	0,6147943	0,4289156	0,5373304	0,7305155	0,4389229
100	0,3583513	0,7100495	0,5675587	0,6957838	0,7857723	0,1901079	0,4518876	0,5083575	0,6058831	0,4208098	0,1201545	0,6500359	0,0194049	0,2287649	0,6618073	0,6413576	0,5232570	0,5571801	0,8790672	0,1559104	0,5407006	0,2357424	0,4054589	0,6179691	0,4607740	0,6564667	0,6239898	0,6497392	0,4546431	0,5024414	0,6858671	0,5942406
120	0,4302434	0,6338805	0,5503272	0,6497298	0,6950155	0,1122546	0,4404312	0,4911986	0,7054256	0,3010533	0,0682526	0,6221050	0,0129594	0,2827967	0,7813891	0,7341217	0,5897279	0,5951535	0,7560948	0,2044716	0,4788589	0,2961079	0,4658580	0,5862646	0,4238481	0,6442243	0,5789325	0,6052844	0,5046977	0,3995614	0,8669963	0,6019140
140	0,4451536	0,7646389	0,6069580	0,6262018	0,5960887	0,1269444	0,4776438	0,4441672	0,5364831	0,3538853	0,0418034	0,6468657	0,0210894	0,2292330	0,7480329	0,6853407	0,5402271	0,6321761	0,6599569	0,1479325	0,5586230	0,2777191	0,3995512	0,6372854	0,6087584	0,6786234	0,4391465	0,6552924	0,4788256	0,4911969	0,7246378	0,6282306
160	0,5385457	0,7795945	0,6107308	0,6029138	0,6707809	0,1205885	0,4884872	0,4280241	0,5788726	0,3849380	0,0532016	0,6586209	0,0049762	0,2624892	0,6994445	0,6302088	0,4320398	0,5372607	0,5797820	0,2165378	0,5324492	0,3142916	0,5606577	0,6524177	0,5277927	0,6044384	0,6066970	0,7335858	0,4279721	0,5093645	0,6222612	0,5560774
180	0,5293623	0,6891600	0,5243297	0,7104877	0,7448372	0,1420607	0,3925453	0,4685668	0,6672041	0,3366348	0,0510683	0,7236055	0,0027430	0,3009230	0,7442565	0,6272706	0,6377952	0,6723366	0,6406277	0,1356896	0,6253269	0,2495443	0,4137523	0,6067564	0,5939314	0,6874000	0,5066928	0,6955688	0,5941994	0,5165521	0,6634077	0,4786318
200	0,4563675	0,6319208	0,4736789	0,7132624	0,6584337	0,2088188	0,3808352	0,5793982	0,6982096	0,3944515	0,0566728	0,6639142	0,0008146	0,3425609	0,7984190	0,5457358	0,6966092	0,5856061	0,5568341	0,1952276	0,5505604	0,3228153	0,4251515	0,6524272	0,5207125	0,7238919	0,5526918	0,7769116	0,4764710	0,5715886	0,7149348	0,5561167
220	0,4742110	0,7353859	0,5846259	0,6907956	0,6946407	0,1888888	0,5092428	0,5673610	0,4847345	0,3439248	0,0509356	0,6211373	0,0010130	0,1931543	0,7650369	0,6487072	0,6530128	0,6014319	0,5215713	0,2248690	0,5670519	0,3878935	0,3705406	0,7751545	0,4934008	0,6838729	0,4648059	0,6396445	0,4845433	0,3995926	0,8199868	0,4452189
240	0,3705573	0,7343031	0,4818694	0,6452857	0,6686173	0,1699372	0,4859835	0,5320383	0,7020670	0,3782206	0,0831440	0,6272663	0,0004171	0,2094743	0,7524917	0,6320953	0,6079798	0,6293526	0,6698192	0,1232147	0,6895541	0,3865349	0,4845863	0,6865474	0,5930747	0,6593681	0,5163079	0,7687008	0,5429448	0,4826077	0,6700869	0,4683437
260	0,3446166	0,8367652	0,5724119	0,6345016	0,6180306	0,1828278	0,5707158	0,5037400	0,7107235	0,3844688	0,0795937	0,6031165	0,0000313	0,2741351	0,7997275	0,6469893	0,6316547	0,5513485	0,6343298	0,1894748	0,6494750	0,3918119	0,3790006	0,7171074	0,5865794	0,6471517	0,4794420	0,6074843	0,5498093	0,5029038	0,7234117	0,5479566
280	0,4273369	0,6447614	0,5707929	0,7169491	0,6864319	0,1486231	0,4901956	0,4701197	0,5850721	0,3420845	0,0795687	0,7104088	0,0014829	0,2509144	0,7358502	0,7661514	0,6805625	0,5862724	0,5748420	0,1938832	0,6793463	0,2894350	0,4483131	0,7834431	0,5520199	0,6287633	0,5898369	0,6721384	0,5177450	0,4416015	0,6549050	0,5254155
300	0,3670207	0,6530771	0,6363810	0,6056471	0,7428693	0,1613152	0,5105550	0,4908276	0,6341590	0,3396241	0,1158171	0,7150543	0,0000045	0,2152889	0,7103498	0,7125638	0,5585099	0,5750209	0,7237334	0,2295449	0,5714955	0,3424044	0,3822022	0,6516790	0,5708474	0,7064056	0,5306230	0,6322466	0,5079275	0,4495378	0,7964403	0,5084978
320	0,4527703	0,7880827	0,5625025	0,5979047	0,6933490	0,1912357	0,5857069	0,5624544	0,5372700	0,3894945	0,0505905	0,6159267	0,0000703	0,2243018	0,5928990	0,8313956	0,6361975	0,5718441	0,7029663	0,1856645	0,6541280	0,2875363	0,5030936	0,7176829	0,6248525	0,6536756	0,5059660	0,7858535	0,5329629	0,5215431	0,8242216	0,4959369
340	0,3593026	0,7081312	0,5312804	0,6586230	0,5995368	0,2033498	0,4571111	0,4811717	0,6516449	0,3317351	0,0368433	0,6699702	0,0001091	0,2836373	0,7424310	0,6984705	0,4688283	0,6481844	0,7395549	0,2859675	0,6485310	0,3017808	0,4769369	0,7828969	0,5143463	0,7755576	0,5149157	0,6889906	0,5142380	0,5737330	0,7090170	0,4633699
360	0,4917487	0,7698931	0,6442211	0,6669480	0,6585775	0,2657071	0,4395451	0,4573651	0,6297354	0,2330842	0,0680564	0,5115551	0,0000162	0,2763190	0,6557343	0,6563845	0,6315841	0,5123968	0,5611049	0,2079633	0,6729554	0,2456306	0,4062182	0,7358341	0,5763466	0,7040759	0,5998695	0,7339548	0,4478163	0,4084457	0,8362665	0,6027698
380	0,4608258	0,7162410	0,5022873	0,6142997	0,7344142	0,1987259	0,4078422	0,5319713	0,6882705	0,3351164	0,0238843	0,6051245	0,0000000	0,2632774	0,6053000	0,6548440	0,6222220	0,6133068	0,6953561	0,1397869	0,7851811	0,1871667	0,5074659	0,6534690	0,5544411	0,5972521	0,5340791	0,7955175	0,5231539	0,4365157	0,7915287	0,5383960
400	0,4192837	0,7339244	0,6426579	0,6458673	0,7528555	0,1791044	0,4399713	0,5363453	0,6754625	0,3717168	0,0720895	0,5823647	0,0000731	0,2121928	0,5320843	0,7326992	0,7350472	0,5136362	0,5590770	0,2266935	0,5306862	0,2699839	0,4256526	0,7056295	0,6304508	0,6267557	0,5123465	0,6653775	0,4759816	0,5018188	0,7756151	0,5012145
420	0,4912276	0,8130289	0,4996178	0,6849696	0,8245669	0,2706749	0,4438044	0,4639497	0,7173268	0,3406883	0,0556555	0,5438128	0,0000000	0,2620193	0,5670599	0,7919173	0,6692169	0,6319124	0,5673804	0,1895019	0,6207113	0,2533576	0,4259264	0,6551680	0,5513869	0,7704851	0,5235289	0,7070995	0,4878029	0,4989051	0,6608499	0,5680536
440	0,4268480	0,6173142	0,5731530	0,6473545	0,6457038	0,2512096	0,4452595	0,5661145	0,6752904	0,4201196	0,0354363	0,7378582	0,0000000	0,2822180	0,5572012	0,9966036	0,6631016	0,4656886	0,6062861	0,2409040	0,6155764	0,2708729	0,4807161	0,6990303	0,5512772	0,6758989	0,5550003	0,6778986	0,4968263	0,4626656	0,7723483	0,6285202
460	0,5157403	0,6867749	0,6516919	0,5640511	0,8403740	0,1529380	0,5244585	0,5384681	0,7084295	0,2688805	0,0216971	0,7010307	0,0000725	0,2941970	0,8552541	0,7676564	0,5995992	0,6043407	0,6286453	0,2827381	0,6718091	0,3144403	0,3900471	0,7640765	0,5282290	0,7237602	0,6811898	0,7327062	0,6386617	0,4851726	0,5763803	0,6393137
480	0,4156160	0,7160781	0,6375334	0,6783632	0,7110226	0,1933528	0,4485892	0,5106806	0,6385922	0,2975522	0,0872169	0,6787903	0,0002402	0,2203574	0,8189608	0,7053267	0,6057344	0,7540134	0,7024088	0,1818724	0,5123287	0,2058728	0,4618518	0,6429157	0,6285800	0,6298531	0,7077606	0,6338766	0,4264914	0,5615089	0,6998726	0,5397558
500	0,4228563	0,8216073	0,4951161	0,6322451	0,7608909	0,2607397	0,4895259	0,5582968	0,6045035	0,3257499	0,0775778	0,7069516	0,0007394	0,2057287	0,7087917	0,7057833	0,6212582	0,6263370	0,5895172	0,2984161	0,6366372	0,2118674	0,4468569	0,6001488	0,6882289	0,7191786	0,5131806	0,7676542	0,3889403	0,6757453	0,5939735	0,4748971
520	0,4612505	0,6623750	0,6100045	0,7254484	0,7364158	0,2089286	0,5101254	0,5609452	0,6377400	0,3549432	0,0498196	0,6468539	0,0007404	0,2157813	0,6524639	0,7829749	0,6636077	0,7159720	0,6710539	0,2476297	0,6495775	0,2926496	0,5187296	0,7206176	0,5665158	0,5492077	0,5579978	0,7219601	0,4748227	0,4453161	0,6921074	0,4998120
540	0,3941244	0,7468707	0,6452595	0,6564879	0,6575882	0,2088757	0,4672706	0,5433577	0,5502942	0,3817569	0,0688535	0,6930554	0,0003909	0,1731653	0,8128969	0,7001703	0,4804765	0,6236846	0,7446309	0,1618141	0,6520133	0,3466137	0,3912359	0,6285823	0,5150942	0,7395672	0,4919976	0,6730071	0,5712877	0,4667731	0,6951515	0,4322058
560	0,3740402	0,8341614	0,6850396	0,6680284	0,6435761	0,1613767	0,5386966	0,6068051	0,7893556	0,3444334	0,0703712	0,9138871	0,0000003	0,2409520	0,7113106	0,6428736	0,7743775	0,6727033	0,6749197	0,2293486	0,5864553	0,3528491	0,3687560	0,5976659	0,5230091	0,6842607	0,5248996	0,6864511	0,6848259	0,4640843	0,6922996	0,5354845
580	0,4178086	0,6776163	0,6479885	0,6877859	0,6877834	0,2214073	0,5734682	0,3992417	0,7411864	0,5550680	0,0668314	0,7034046	0,0469683	0,2969795	0,7017614	0,8283421	0,5598062	0,6375825	0,6076168	0,1842958	0,5782346	0,3227802	0,4749505	0,6633797	0,5603166	0,8010556	0,5198528	0,6802565	0,5437451	0,4836396	0,7679469	0,4716012
600	0,3967247	0,5460741	0,7372119	0,6450096	0,5959565	0,1550062	0,7133230	0,4094693	0,6648692	0,6204390	0,1088901	0,7351743	0,0864642	0,2515289	0,7568504	0,6571483	0,4925527	0,6356795	0,6796202	0,2098690	0,6802711	0,3396323	0,4858019	0,8110205	0,5976104	0,8045922	0,4109028	0,7692464	0,5283303	0,5779175	0,6756742	0,4504969
620	0,4770368	0,6222725	0,6266409	0,6756017	0,5880245	0,1369391	0,5275778	0,4629639	0,6520876	0,6015790	0,0872903	0,6738278	0,1207647	0,2530681	0,5893221	0,7123886	0,3875003	0,5359707	0,5869737	0,2263867	0,5339628	0,2683442	0,4664245	0,8437227	0,4426984	0,6159384	0,3761497	0,7943242	0,4156086	0,6017592	0,7625289	0,3844711
640	0,4157640	0,6810957	0,6227750	0,6813151	0,6347406	0,1822949	0,6258459	0,4374785	0,5940037	0,7175669	0,0507790	0,6148697	0,1352438	0,2778717	0,6564447	0,7220090	0,2839276	0,4910628	0,6066657	0,2425263	0,5495221	0,2696276	0,5125749	0,6795092	0,5277192	0,8622387	0,2951026	0,7187405	0,4107212	0,6774839	0,6901233	0,3816918
660	0,3986312	0,6920537	0,5890845	0,7880302	0,8132040	0,1389501	0,6245727	0,5031045	0,5808585	0,7052912	0,0446515	0,5980693	0,1575844	0,3170586	0,6478263	0,7401576	0,3189817	0,5154966	0,5483172	0,2260212	0,5063341	0,2794305	0,4369150	0,7104510	0,6292154	0,6146793	0,3472309	0,7215339	0,5067028	0,6235767	0,7521163	0,4395375
680	0,3877088	0,7462459	0,5980931	0,7017522	0,6004047	0,2422872	0,5881772	0,4562663	0,6719858	0,7988864	0,0621890	0,6705257	0,1713100	0,2684338	0,6463038	0,7795768	0,3253804	0,5374997	0,6015342	0,2290618	0,5244887	0,2392513	0,3805021	0,6785595	0,5558312	0,7066138	0,2805165	0,7195203	0,4161813	0,5970918	0,8347681	0,4008155
700	0,4085574	0,6871404	0,6695941	0,7220041	0,6739113	0,2704657	0,6181384	0,5286425	0,5327894	0,6917987	0,0715247	0,6433178	0,1839638	0,2716442	0,7181961	0,7221153	0,2761311	0,4974472	0,5788930	0,2354426	0,6186698	0,2854065	0,3497054	0,6784745	0,4955124	0,7297656	0,3235098	0,7722293	0,4294734	0,6361314	0,9020688	0,4491981
720	0,5054700	0,7558922	0,6072572	0,8019225	0,7691831	0,2205056	0,5910780	0,4824303	0,6526584	0,5446495	0,0754790	0,6425943	0,1308195	0,2629829	0,7030725	0,5968782	0,2334513	0,5377190	0,5867292	0,2042272	0,6471978	0,3674851	0,4072103	0,6464171	0,5753807	0,6620037	0,2327586	0,6442693	0,4062561	0,6553231	0,6852654	0,4803993
740	0,4670571	0,7557824	0,5199254	0,6358710	0,6620827	0,2509600	0,5331971	0,4946064	0,5408885	0,7303555	0,1206892	0,8381409	0,1390246	0,1952878	0,5844816	0,6458531	0,2250100	0,5537315	0,5276567	0,2377564	0,4664323	0,2300913	0,4739526	0,6579090	0,6247913	0,5521050	0,3410905	0,6729033	0,3736890	0,6419340	0,8053745	0,4884419
760	0,4590310	0,8011805	0,6097538	0,6757763	0,7196614	0,2056462	0,4557917	0,5089598	0,6627095	0,6471317	0,1061308	0,5789524	0,1488018	0,1552449	0,7130360	0,6088923	0,2535754	0,4894028	0,7768307	0,2551975	0,5030570	0,2422564	0,3998787	0,6363977	0,5007787	0,6526538	0,2937594	0,7196752	0,4064665	0,5212300	0,7505297	0,4631964
780	0,3437423	0,7060967	0,6087767	0,7136632	0,5947016	0,2631866	0,4015722	0,4729701	0,5408164	0,7494525	0,0707087	0,6615393	0,1676822	0,2253097	0,6678566	0,6850327	0,2650389	0,6355796	0,6779214	0,2074114	0,6423875	0,2577784	0,4618928	0,5653958	0,4440210	0,7008322	0,3314638	0,6555689	0,2574782	0,5710117	0,7506586	0,3712783
800	0,4787930	0,6179153	0,6087290	0,5829533	0,6360182	0,1956530	0,5248134	0,6478492	0,6389009	0,7101054	0,0522348	0,7446028	0,0977497	0,1803731	0,6908375	0,6917979	0,2718381	0,4933455	0,6234935	0,2064674	0,6516459	0,2937287	0,4755596	0,6481822	0,5288705	0,6878555	0,2850026	0,7469961	0,3680836	0,5004728	0,9138827	0,3836814
820	0,4282418	0,6014661	0,5448402	0,6539479	0,5110930	0,1835926	0,5397710	0,4896055	0,5558068	0,7699020	0,0659843	0,6481140	0,1502655	0,2366257	0,7005489	0,7109174	0,3122726	0,5225272	0,6728868	0,2385905	0,5716345	0,2728882	0,3764725	0,6535190	0,5256229	0,6884086	0,4150376	0,6624220	0,3299801	0,6339025	0,8000507	0,4575112
840	0,4185519	0,6827024	0,5716461	0,5878577	0,6060141	0,2523435	0,4909586	0,5204523	0,6557920	0,6914764	0,0709588	0,6153899	0,1571165	0,2592590	0,7247809	0,6364144	0,2611183	0,6008519	0,6653710	0,2533345	0,5201775	0,3163398	0,4618627	0,7383200	0,4707827	0,5480151	0,3568318	0,6650803	0,3341452	0,6261733	0,6153530	0,4457288
