Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
1420	0.6879577	0.8647335	0.6826486	0.0631878	0.0198903	0.4861384	0.8267449	0.3396539	0.4070916	0.5454103	0.5892507	0.1714002	0.6878666	0.2992948	0.1042323	0.4001342	0.3572543	0.0132518	0.5986769	0.2239915	0.3741754	0.1143418	0.0734754	0.5249365	0.4540836	0.0177615	0.0369057	0.5796051	0.0182719	0.6236824	0.1360969	0.6416111
1440	0.7490042	0.7674473	0.5537843	0.0722734	0.0070093	0.3486241	0.7848889	0.3080306	0.3032744	0.5362694	0.6412125	0.2327764	0.6985078	0.3892514	0.1182209	0.4312802	0.28275	0.009945	0.5976294	0.2142344	0.3737246	0.160616	0.1017993	0.6796004	0.4757184	0.0181331	0.0436673	0.6825152	0.0524121	0.6897631	0.1595888	0.7776798
1460	0.7841223	0.7608829	0.5210764	0.1041574	0.0058469	0.367513	0.7751509	0.3582318	0.4098502	0.6277109	0.6888059	0.1652682	0.6988882	0.3454613	0.0798191	0.3627138	0.3784642	0.0201592	0.5910676	0.286841	0.3267367	0.1302636	0.1497607	0.4731245	0.4608442	0.0147464	0.0481369	0.672879	0.056805	0.4787532	0.1629929	0.7793936
1480	0.7726735	0.6807903	0.5494475	0.0581831	0.0047582	0.3340603	0.6824495	0.2684883	0.4076816	0.6077786	0.658187	0.2390043	0.7040579	0.3206417	0.1089092	0.4719071	0.3360311	0.0128861	0.6257804	0.185787	0.3226306	0.1155118	0.0701585	0.6208709	0.4068161	0.0091114	0.0338248	0.6243456	0.0241895	0.5787359	0.136922	0.6586576
1500	0.9009172	0.696655	0.5522656	0.0967135	0.0090761	0.3198695	0.6198979	0.3168766	0.4832159	0.4597296	0.6825938	0.1892935	0.654534	0.3541081	0.1388854	0.486891	0.266919	0.0310076	0.5252722	0.1798817	0.2881724	0.1111907	0.0919924	0.5064756	0.4167342	0.0188707	0.0412227	0.7515495	0.022881	0.6175746	0.1524917	0.6636803
1520	0.6903981	0.8188429	0.607535	0.111047	0.0031537	0.4139874	0.7749089	0.2103242	0.3942255	0.5089856	0.7147948	0.1868222	0.7482928	0.3765508	0.1084368	0.4207619	0.3030405	0.0248109	0.7601828	0.1557212	0.2406653	0.1520223	0.1016142	0.4689163	0.3906803	0.0098473	0.0564647	0.6167719	0.039013	0.5989114	0.1651138	0.7896467
1540	0.6986727	0.5539705	0.4901005	0.0819052	0.0046263	0.3465663	0.7200925	0.36392	0.4038563	0.4169299	0.6506913	0.2549273	0.7700786	0.3003742	0.0753298	0.4454223	0.30262	0.0269381	0.5988441	0.1804103	0.2817937	0.1247387	0.08828	0.4344705	0.5287446	0.0144837	0.0739519	0.6681521	0.0233817	0.5604892	0.0915732	0.7672258
1560	0.6781942	0.7031568	0.5874631	0.1364107	0.018534	0.4060439	0.7066031	0.3127759	0.3496414	0.5415037	0.714011	0.3323314	0.6941749	0.2748576	0.0964265	0.3002924	0.286482	0.0193057	0.7078709	0.1586744	0.2429346	0.0935842	0.0549826	0.4157089	0.4484382	0.0164416	0.0424659	0.7065588	0.0475273	0.6010661	0.1198987	0.8484474
1580	0.7258384	0.7908133	0.5026966	0.0853884	0.0126079	0.2757033	0.700785	0.4791613	0.4185792	0.5717431	0.5616795	0.3433297	0.9027201	0.347178	0.1035135	0.3745874	0.2850466	0.0197545	0.5323419	0.1651983	0.2457484	0.0986705	0.0928832	0.5114639	0.3714805	0.0264221	0.041502	0.7028074	0.0426653	0.5225418	0.154359	0.7237241
1600	0.6559826	0.7692258	0.6075534	0.105021	0.0090993	0.4175072	0.7230894	0.3244748	0.3554969	0.6067949	0.6367573	0.2756063	0.753369	0.3938136	0.1097353	0.2933052	0.2400228	0.0310876	0.6366788	0.2168001	0.2952689	0.1451363	0.0867078	0.5290187	0.3587515	0.0498125	0.034324	0.6859695	0.0276423	0.4754501	0.1911462	0.698466
1620	0.7141048	0.7276862	0.5989437	0.1020209	0.0054759	0.2584977	0.6472475	0.3855942	0.3679112	0.627243	0.6317235	0.2482461	0.782349	0.4705322	0.0897744	0.4203884	0.3537654	0.0183378	0.6071742	0.2551948	0.2462728	0.1108914	0.088717	0.4793262	0.4483816	0.048654	0.0181668	0.7473812	0.0259609	0.7111704	0.1733426	0.6608503
1640	0.8243375	0.7148673	0.5433447	0.1116345	0.0016418	0.426626	0.5402727	0.4116374	0.4193825	0.5048155	0.6498133	0.2760692	0.7541615	0.4975043	0.1198945	0.3809164	0.406931	0.0126898	0.62213	0.2517965	0.2544285	0.0806477	0.0814408	0.5925229	0.508558	0.0389969	0.0264491	0.8348509	0.024648	0.4995265	0.1257307	0.6350305
1660	0.6191079	0.9141443	0.5630607	0.06418	0.0044176	0.463454	0.7834656	0.3210615	0.3512359	0.6030172	0.5896397	0.3272851	0.6984559	0.34769	0.1125758	0.4437776	0.320983	0.0274215	0.6827699	0.2533027	0.253637	0.1240946	0.0578985	0.5328989	0.4847942	0.0361161	0.0346766	0.6657501	0.020691	0.5960426	0.221281	0.7919831
1680	0.7969967	0.8105389	0.4942812	0.0690498	0.0108254	0.4708218	0.6586039	0.4089884	0.3050019	0.5425303	0.5154725	0.4220959	0.728519	0.4815734	0.1357088	0.3416778	0.4054789	0.0484161	0.6080858	0.2751692	0.3211701	0.150304	0.091626	0.5453619	0.480055	0.0629185	0.0352902	0.6675879	0.0259074	0.5966787	0.1695452	0.790175
1700	0.6997207	0.634209	0.5075126	0.4010841	0.0428758	0.4320075	0.515281	0.2150221	0.3472411	0.6556979	0.6036281	0.2764444	0.8219867	0.3500984	0.1211636	0.445433	0.3750486	0.175171	0.6899133	0.213876	0.3882859	0.1991613	0.0626314	0.4976242	0.4583725	0.0826059	0.0439273	0.7043614	0.019204	0.6437328	0.1678404	0.5457757
1720	0.7584358	0.6684159	0.6010915	0.5271408	0.0576046	0.3272831	0.3536486	0.1639622	0.2969749	0.6165182	0.5713533	0.3579196	0.6522979	0.4257888	0.1128716	0.3340862	0.3065214	0.3320152	0.6480915	0.154406	0.5761073	0.2116034	0.0648914	0.5751682	0.4472469	0.0929982	0.037948	0.6653924	0.0363999	0.5456254	0.2523424	0.3592091
1740	0.6758537	0.7707353	0.4649121	0.748027	0.0461565	0.3109482	0.2015843	0.1480388	0.4114608	0.6006853	0.5681356	0.1876634	0.6438824	0.311173	0.1383897	0.4171799	0.3368606	0.4179854	0.6632504	0.1694461	0.7126062	0.2919219	0.0825863	0.4399732	0.4233709	0.0957791	0.0421141	0.6531332	0.0223699	0.5923908	0.1141944	0.4357854
1760	0.764907	0.9176347	0.5634287	0.6804857	0.0587941	0.3091728	0.2095383	0.1013602	0.4633915	0.4818534	0.6923758	0.2302158	0.7434849	0.3706484	0.0963001	0.3747606	0.3091593	0.3961231	0.4937088	0.0716126	0.6463998	0.3283717	0.0628615	0.4479778	0.3391312	0.0993055	0.0659085	0.7126049	0.0540225	0.615943	0.1295359	0.4230353
1780	0.7694874	0.8702864	0.5085559	0.6889797	0.0414682	0.4245506	0.1359943	0.0654928	0.3811353	0.6652704	0.6176826	0.0919516	0.6921712	0.3190497	0.2098816	0.4236352	0.3189064	0.3535193	0.6053427	0.0767933	0.5802283	0.3433614	0.1206569	0.481488	0.3549388	0.065824	0.043745	0.6812013	0.0559611	0.5487643	0.0643146	0.3033269
1800	0.7164228	0.8091302	0.592437	0.7001418	0.0422417	0.4589218	0.079223	0.0751026	0.4390927	0.5791548	0.5326498	0.0832611	0.5493164	0.2918411	0.1633213	0.4007956	0.3820463	0.4318201	0.5037077	0.0547092	0.5522984	0.3468819	0.0828309	0.4881858	0.2802985	0.0889729	0.0287127	0.9382975	0.0370398	0.516936	0.0545235	0.3861871
1820	0.6253596	0.7045956	0.5328184	0.76901	0.0458841	0.4883923	0.0933786	0.0552693	0.3971834	0.5170656	0.6228226	0.0557576	0.6314236	0.2785601	0.1819722	0.4218142	0.2995553	0.4982775	0.6153549	0.1080257	0.5809856	0.2837955	0.0845995	0.5684572	0.1753611	0.1004414	0.0317189	0.642016	0.0210947	0.5038784	0.0591182	0.3391819
1840	0.8631393	0.8170714	0.5693251	0.7555146	0.0839536	0.4649735	0.0730939	0.0842861	0.5426324	0.423473	0.5542004	0.0576405	0.6090274	0.2897211	0.1243172	0.4769203	0.5065488	0.3787724	0.5550215	0.0310116	0.6812963	0.2922541	0.1022322	0.5792649	0.1868138	0.1047797	0.0314469	0.6993233	0.0175659	0.4986994	0.0293851	0.3539719
1860	0.7759029	0.8944137	0.5530328	0.7049871	0.0823651	0.3430149	0.0269656	0.0475923	0.4241686	0.5509555	0.5595512	0.042705	0.4599849	0.2198683	0.1466731	0.382505	0.370673	0.4767161	0.3886223	0.021372	0.6420357	0.47809	0.0654417	0.5348916	0.0989561	0.1296775	0.0303771	0.6932618	0.0277466	0.6169505	0.0274212	0.2890356
1880	0.7372901	0.7758472	0.5641294	0.5951033	0.0729225	0.4186276	0.0159859	0.0632592	0.3759387	0.6313106	0.5251032	0.022776	0.4579993	0.1785542	0.0977016	0.339837	0.5252492	0.4663568	0.5107602	0.032682	0.7075189	0.3323424	0.0939454	0.5520583	0.1475803	0.125064	0.0808236	0.6731018	0.0353835	0.5311936	0.0432846	0.25263
1900	0.8520108	0.8782467	0.6875552	0.7075505	0.0845648	0.4528332	0.0201191	0.0358144	0.3647051	0.6380437	0.3367428	0.0252628	0.3582924	0.2731131	0.1388821	0.3635579	0.4566992	0.5337361	0.4718813	0.018033	0.7338887	0.3165635	0.1073857	0.5437575	0.1196438	0.0978398	0.0857874	0.78986	0.0397135	0.6393231	0.0259872	0.2182369
1920	0.7877802	0.5640146	0.627092	0.65962	0.0276776	0.362235	0.0359237	0.0355441	0.4091903	0.6573686	0.2751383	0.0254377	0.3260664	0.1951455	0.1502622	0.5422153	0.5561867	0.5045987	0.5621667	0.0163147	0.7881243	0.3068089	0.1205711	0.5601251	0.1055252	0.1120741	0.0440959	0.5741235	0.0192512	0.5648899	0.0159479	0.3363683
1940	0.5881801	0.7885814	0.614316	0.6937486	0.0461115	0.3346383	0.0031362	0.04527	0.5152045	0.5541974	0.1875146	0.0406256	0.3874598	0.1560104	0.1437503	0.309042	0.4482957	0.4940481	0.5596014	0.0033509	0.7636333	0.3041728	0.0874673	0.5828796	0.0406514	0.0706935	0.0331794	0.68393	0.0284374	0.6630554	0.023847	0.2667632
1960	0.7843041	0.7002314	0.6943541	0.848778	0.0395144	0.3705298	0.00685	0.0423373	0.5323986	0.5577753	0.1205699	0.0216286	0.2768844	0.1330519	0.1648267	0.3282764	0.3539099	0.491493	0.5816061	0.004872	0.6716516	0.2687846	0.0932589	0.5830152	0.0669658	0.1094214	0.0371812	0.71309	0.039813	0.6110683	0.0184137	0.2676741
1980	0.6629773	0.6529746	0.5730137	0.635474	0.0894527	0.4390878	0.0155225	0.0239234	0.4449395	0.5831086	0.1073249	0.0169751	0.2450896	0.123707	0.1202551	0.3990055	0.3623866	0.5231562	0.4044995	0.0040634	0.6756426	0.2897391	0.1053387	0.5259494	0.0186331	0.0997389	0.0425687	0.524302	0.0173685	0.544237	0.0260112	0.2260296
2000	0.7424838	0.760636	0.5033918	0.7683325	0.0462824	0.4768978	0.0250464	0.0242228	0.490645	0.5107073	0.0746171	0.039197	0.324307	0.140513	0.0966884	0.5518821	0.3320558	0.5558709	0.5335725	0.0058798	0.7741241	0.2835886	0.0991946	0.6425377	0.0231313	0.1278968	0.0437917	0.6173374	0.035249	0.5140715	0.0141735	0.1980668
2020	0.857108	0.8008057	0.5666042	0.6986425	0.0341003	0.4190162	0.0222186	0.0455262	0.5243635	0.5252171	0.0443469	0.0180805	0.3284298	0.1500669	0.1340028	0.4425943	0.5192702	0.5156033	0.5769098	0.0073167	0.7166299	0.2959301	0.0560053	0.5726834	0.036499	0.1482047	0.0523051	0.5897965	0.0652329	0.6139055	0.020235	0.1835995
2040	0.8474019	0.6896312	0.734106	0.7814754	0.0255855	0.4573522	0.0063459	0.0457289	0.4906035	0.5803075	0.059722	0.0745674	0.2406553	0.1536448	0.1001526	0.4007609	0.4766595	0.5504051	0.6560224	0.0149037	0.848298	0.4115319	0.1016008	0.5678536	0.0278927	0.1107957	0.0325254	0.5601647	0.0321518	0.5003436	0.0103897	0.1695864
2060	0.7523781	0.7509956	0.5702251	0.8251626	0.052356	0.4017387	0.0195064	0.0501807	0.4634744	0.4756632	0.0729195	0.0201695	0.2214695	0.1245279	0.1420464	0.4146249	0.3502287	0.5987316	0.4739844	0.0058683	0.6371519	0.3497476	0.1352212	0.6532718	0.0312511	0.1377132	0.0482375	0.6369281	0.0311944	0.4881732	0.0069523	0.1364745
2080	0.8487535	0.709719	0.6287153	0.6901964	0.0328681	0.4283903	0.0	0.06288	0.5434699	0.4711082	0.03495	0.0145237	0.1801652	0.1177953	0.0487565	0.3347079	0.3854113	0.5342745	0.5310625	0.0122367	0.6422379	0.2831583	0.0838644	0.6082873	0.0148677	0.109293	0.0426905	0.7457138	0.0218574	0.5143087	0.0075514	0.144644
2100	0.712281	0.751615	0.5861754	0.7508807	0.0589451	0.3299282	0.0116802	0.0360294	0.4719478	0.5938869	0.0271099	0.0153377	0.2860711	0.0984775	0.0908179	0.3118984	0.3248113	0.5174594	0.5330954	0.0105649	0.6720091	0.3058135	0.1091188	0.5469828	0.0290183	0.0911424	0.0293453	0.6490352	0.0184248	0.5784011	0.0381434	0.1989886
2120	0.6385005	0.6725716	0.6778636	0.732341	0.092297	0.4457188	0.0116042	0.0269077	0.4386963	0.4790185	0.0204866	0.018356	0.2316228	0.143941	0.1371853	0.3552897	0.3330898	0.4939954	0.4636316	0.0077254	0.6960383	0.2800266	0.0984015	0.5662958	0.0284984	0.0714132	0.0354382	0.7596424	0.0140282	0.514203	0.0094714	0.2272788
2140	0.7424775	0.5740438	0.5907627	0.7140734	0.0398627	0.3461976	0.0070664	0.0646133	0.4735419	0.4220539	0.0537353	0.0204552	0.2585428	0.1751824	0.0899418	0.38034	0.4509864	0.5654258	0.5677776	0.0024008	0.8080313	0.273781	0.084208	0.544546	0.0659342	0.079644	0.0293403	0.8094756	0.0125745	0.5336551	0.0223219	0.1183329
2160	0.6772646	0.6932222	0.5421396	0.6999062	0.0538968	0.3020989	0.0281989	0.0152973	0.5880729	0.3718924	0.0339209	0.0427906	0.2436416	0.1295505	0.0796748	0.3940662	0.5345768	0.5627644	0.4882415	0.0140821	0.6483024	0.2531736	0.0958565	0.6155955	0.0379497	0.1082666	0.0770126	0.6773217	0.0208201	0.4472447	0.0177788	0.2511557
2180	0.68068	0.7007441	0.6261517	0.8399342	0.0442436	0.3825722	0.0176751	0.0159355	0.4145034	0.458447	0.0256263	0.0046144	0.2744574	0.1413503	0.1090103	0.3640305	0.4616259	0.5611087	0.3650777	0.0088925	0.7670973	0.3254434	0.0772993	0.5175597	0.0278416	0.1157547	0.0546517	0.6188168	0.0128019	0.4912714	0.0079774	0.125184
2200	0.678433	0.7417316	0.6561293	0.7381336	0.1013983	0.4426611	0.0114197	0.0210924	0.5239087	0.4103833	0.0266234	0.0057985	0.2463646	0.1412771	0.1179991	0.3302746	0.4441339	0.4997288	0.4516715	0.0035442	0.6008537	0.289103	0.0711368	0.5628289	0.0276388	0.0966386	0.0315631	0.6643529	0.012122	0.476404	0.0154468	0.1143569
2220	0.7221084	0.783641	0.7422751	0.8066697	0.0706436	0.3190154	0.0035412	0.0223745	0.533135	0.4369284	0.0515257	0.0166457	0.2475786	0.1269763	0.0992069	0.3369852	0.4491487	0.7548795	0.4294077	0.0014197	0.7291077	0.2985689	0.1053168	0.7376174	0.0478599	0.0608131	0.0424458	0.7567533	0.073547	0.4980682	0.03375	0.1250058
2240	0.6965709	0.8096468	0.6648934	0.7043061	0.0650367	0.3413085	0.0156006	0.0388614	0.4004602	0.5142013	0.0652623	0.0415976	0.2625184	0.1870239	0.0986897	0.3426631	0.4174054	0.4992613	0.5094067	0.0058575	0.7353894	0.3482959	0.0949364	0.641869	0.0342108	0.1372365	0.0612359	0.6424374	0.0394141	0.5338835	0.0190742	0.1889541
2260	0.7598077	0.8495558	0.4854867	0.8088924	0.0344451	0.3180137	0.0146033	0.0582214	0.4683623	0.3943423	0.0349188	0.0442642	0.2883588	0.1799406	0.0637307	0.3566676	0.296844	0.5785539	0.2939078	0.0002173	0.6186177	0.2562986	0.0796478	0.6688138	0.0374202	0.0952991	0.0462384	0.6626457	0.0403281	0.5837596	0.015535	0.3799652
2280	0.6788171	0.7155113	0.6073961	0.6609196	0.0113407	0.3593406	0.0260972	0.0259323	0.5952564	0.3776261	0.0432243	0.031281	0.2965672	0.1293067	0.0852933	0.3822035	0.2818504	0.4697515	0.2133365	0.0010642	0.6846752	0.3073287	0.0203643	0.5038413	0.015948	0.1199972	0.0233082	0.6977534	0.0212164	0.7446489	0.0133052	0.6252545
2300	0.6809336	0.8025356	0.5535989	0.7888446	0.0100255	0.3728623	0.0049168	0.0154957	0.4421734	0.3202173	0.0440663	0.0247544	0.3114464	0.1887611	0.1002567	0.4288316	0.3007088	0.6429653	0.1966665	0.0003837	0.5850963	0.288433	0.0296688	0.5725156	0.0257958	0.1364517	0.0720657	0.7613516	0.0216836	0.6676612	0.0144869	0.6299627
2320	0.8173711	0.6950388	0.7769604	0.6724801	0.0376839	0.3248577	0.007861	0.0187242	0.6979189	0.216738	0.0399618	0.0828182	0.1725323	0.1600605	0.0425559	0.3592471	0.2298632	0.6831427	0.1243887	0.0008539	0.5564845	0.2747365	0.0153003	0.446377	0.0109028	0.1704952	0.0465311	0.6381001	0.040565	0.8433735	0.013534	0.6560199
2340	0.7569625	0.7008701	0.580099	0.7771764	0.0085453	0.3771784	0.0063414	0.0395855	0.6353719	0.1918131	0.0323461	0.0380104	0.2623664	0.1538151	0.030583	0.2862773	0.2988052	0.5735467	0.0899244	0.0022864	0.8116399	0.4142341	0.0287724	0.4959388	0.0165355	0.1023231	0.0689536	0.7297064	0.0155236	0.7956359	0.0156136	0.6918125
2360	0.7388666	0.7709864	0.5823346	0.8023801	0.0119101	0.3376304	0.008956	0.0259552	0.6602782	0.2133751	0.0312708	0.0143491	0.2723566	0.1496474	0.0329864	0.2270745	0.2662604	0.5551994	0.1041367	0.0031625	0.5036792	0.3161479	0.020089	0.5601981	0.0109504	0.1141669	0.0585715	0.6212555	0.0217417	0.6085623	0.0111366	0.6763358
2380	0.7625599	0.7467907	0.6331166	0.6366816	0.013356	0.3457205	0.0112612	0.0229643	0.6853885	0.1506704	0.0320723	0.0204746	0.2610641	0.1599426	0.0295421	0.2154186	0.2883113	0.6254433	0.080745	0.0090939	0.6843761	0.3026826	0.0315079	0.5194682	0.0171252	0.1103946	0.0531084	0.7418941	0.056422	0.7216364	0.0191786	0.7024997
2400	0.7552676	0.7218215	0.5620237	0.7603929	0.0095809	0.3981173	0.0047422	0.0121224	0.7573094	0.1909685	0.0988718	0.0121901	0.2784699	0.1199689	0.0187012	0.2656965	0.2635437	0.6008502	0.0730479	0.0011973	0.5820294	0.2524957	0.0181046	0.6587337	0.0156531	0.0719814	0.0556727	0.6632593	0.0294656	0.6414946	0.0130144	0.7031484
2420	0.8115517	0.8661766	0.5923207	0.6718795	0.0119675	0.3778361	0.0081038	0.0293891	0.8635404	0.1432649	0.0763786	0.0253822	0.2586291	0.2545771	0.0095463	0.2455666	0.2750674	0.6431609	0.0670204	0.0058297	0.6176358	0.2358312	0.0203763	0.6336559	0.0092137	0.127283	0.0324506	0.5879726	0.0412438	0.6032522	0.005611	0.6672518
2440	0.871834	0.661242	0.6178101	0.8139476	0.0064651	0.398654	0.0065002	0.0363849	0.6473357	0.1498011	0.033535	0.0257112	0.2788803	0.1277571	0.0253389	0.1717024	0.3123984	0.60316	0.1300322	0.0078145	0.5458003	0.2161297	0.02028	0.4942577	0.0075328	0.0806591	0.0163648	0.6786929	0.0512754	0.654928	0.0119655	0.6822738
2460	0.7645183	0.6955024	0.4641174	0.7237401	0.0028993	0.3131862	0.0152871	0.0456617	0.7888815	0.2246557	0.0458786	0.0647691	0.2535227	0.1263989	0.0090925	0.1103101	0.3466185	0.5482953	0.0343934	0.0068137	0.4460533	0.1987977	0.0141528	0.4480867	0.023249	0.1039607	0.0519194	0.7004139	0.0682388	0.617015	0.0173477	0.6267427
2480	0.7225218	0.652214	0.5580522	0.5951599	0.0047614	0.3178071	0.0189667	0.0226912	0.675783	0.1544131	0.0547913	0.0490856	0.2210354	0.1345241	0.0025596	0.1326564	0.2839215	0.5809447	0.0565174	0.001522	0.4847522	0.1863165	0.0276543	0.4681021	0.0093907	0.132482	0.0543469	0.7191103	0.0410525	0.5378464	0.0628123	0.6681938
2500	0.7646781	0.6882137	0.5088576	0.6579718	0.0073025	0.3000248	0.006553	0.0508168	0.8431418	0.1831555	0.0387992	0.019509	0.2388188	0.1355933	0.0035686	0.1627876	0.3432488	0.5628923	0.0855303	0.010291	0.4805449	0.1836604	0.0164119	0.4714709	0.0197707	0.1287427	0.0294182	0.6489719	0.024542	0.5847622	0.0300109	0.6678686
2520	0.7546117	0.7986667	0.5133314	0.7591906	0.0017924	0.3609289	0.0100111	0.0158035	0.7584537	0.2101996	0.0585758	0.0405814	0.3336241	0.1300219	0.0209532	0.1834568	0.2784521	0.5658187	0.140552	0.0119625	0.4371282	0.1922449	0.0109155	0.7941944	0.0468728	0.1048758	0.0467948	0.695879	0.0363564	0.7047662	0.0238786	0.7773844
2540	0.5817846	0.6807154	0.5941896	0.7104069	0.0003859	0.4011078	0.004381	0.0150322	0.7328669	0.1906185	0.0418439	0.0153639	0.3269143	0.1189826	0.0212281	0.1445166	0.3172567	0.5653125	0.1415656	0.0146329	0.6001816	0.274793	0.0149331	0.6469292	0.0227948	0.1014757	0.0222976	0.6405874	0.0646973	0.6691457	0.0120003	0.5803574
2560	0.8107376	0.7315397	0.6048624	0.7410858	0.0022006	0.3550674	0.0191064	0.0279114	0.7579867	0.1407669	0.0369975	0.0312327	0.3129391	0.1548685	0.0039486	0.189178	0.3606692	0.6213683	0.112472	0.0050434	0.493741	0.2253812	0.0145218	0.6089166	0.0118327	0.0827943	0.0279223	0.7314351	0.0207321	0.599275	0.0130691	0.6701936
2580	0.6996365	0.8099055	0.6845096	0.872034	0.0005455	0.4057964	0.0307839	0.0313164	0.7304721	0.208326	0.0867947	0.0280603	0.3128662	0.1280118	0.0105452	0.1617822	0.3790005	0.6763571	0.0864472	0.0044363	0.4872199	0.2031709	0.0103455	0.6254875	0.0287469	0.1384859	0.0292396	0.816126	0.0278265	0.5505591	0.0421042	0.6780614
2600	0.7760668	0.778679	0.6424989	0.7901404	0.0005121	0.2813205	0.0131297	0.027225	0.6673351	0.1918095	0.0258457	0.021741	0.3400012	0.0943122	0.0087001	0.1394079	0.3758508	0.5621383	0.1303768	0.0036902	0.4278307	0.2330797	0.009807	0.5857335	0.0282995	0.1108626	0.0403463	0.6477281	0.0746921	0.6894579	0.0120517	0.758869
2620	0.7068231	0.7265054	0.6078379	0.7415608	0.0001188	0.3202884	0.0121135	0.0149027	0.7363872	0.1769445	0.0197332	0.0288537	0.2989756	0.1650242	0.0091865	0.1419611	0.3109055	0.6624165	0.1178495	0.0013845	0.5656058	0.1747121	0.0179452	0.6297897	0.0366351	0.1330052	0.0448228	0.7447983	0.0631811	0.6179112	0.0150971	0.6787289
2640	0.6606287	0.7421577	0.674343	0.7000729	0.0	0.3605685	0.0124966	0.017431	0.7141926	0.0984836	0.0248049	0.0454805	0.3297897	0.14461	0.0070568	0.1154335	0.3357499	0.5456464	0.1734715	0.0068832	0.5129906	0.1871854	0.0207689	0.4965406	0.0304994	0.1111799	0.0353136	0.7173284	0.0461941	0.6658367	0.0144746	0.691747
2660	0.7353932	0.6941023	0.5736019	0.7156972	0.0002266	0.304879	0.0326692	0.0317084	0.7078497	0.125476	0.0292921	0.0210593	0.3096483	0.1663701	0.0035566	0.1511093	0.2286788	0.625936	0.1283041	0.0052176	0.48688	0.1815965	0.020925	0.5461539	0.0368403	0.0942659	0.0573114	0.702772	0.0303319	0.7880612	0.0227686	0.711114
2680	0.733914	0.7962435	0.5431833	0.6496954	0.0002441	0.2916752	0.0095415	0.0254268	0.6944721	0.1701744	0.0404975	0.0564243	0.2625585	0.1602941	0.0019969	0.0972099	0.2324646	0.5759082	0.068688	0.0159434	0.4818947	0.2168858	0.0239188	0.6178951	0.0490848	0.07799	0.0685213	0.584352	0.0479527	0.5364717	0.0208137	0.7012968
2700	0.6577736	0.6789309	0.6406734	0.7457344	0.0015758	0.2814311	0.0159492	0.0166366	0.6621772	0.2090439	0.0212172	0.0310518	0.2511591	0.1596394	0.0092859	0.1110635	0.2282859	0.5527112	0.0577018	0.0153144	0.6639964	0.1566886	0.0058768	0.6064342	0.0207466	0.0848505	0.0511061	0.6531939	0.0762489	0.5385326	0.017592	0.6060814
2720	0.657258	0.6901662	0.6017708	0.769412	0.0014773	0.3513844	0.0215105	0.0258639	0.6452309	0.1476528	0.0151818	0.0459344	0.2582109	0.1257542	0.0043811	0.1110246	0.3022896	0.5800872	0.0505267	0.0112682	0.4404377	0.1985209	0.0039334	0.6056037	0.0425353	0.1076535	0.0456419	0.6844068	0.0273842	0.6080289	0.0135189	0.6422048
2740	0.8233245	0.7931603	0.5825025	0.703828	0.0022689	0.2636688	0.0036765	0.027277	0.702836	0.1826135	0.0291391	0.0361778	0.248598	0.1747915	0.0216207	0.1372282	0.3534787	0.5408991	0.0589813	0.0080175	0.4021189	0.1601987	0.0046299	0.5401863	0.0472493	0.1377461	0.0519249	0.7048025	0.0287585	0.7122404	0.0197447	0.6993237
2760	0.9056919	0.9032025	0.6706873	0.7249232	0.001952	0.349716	0.0342214	0.0646876	0.649314	0.1446642	0.0595266	0.0316952	0.2376835	0.1708854	0.01166	0.0705577	0.3547346	0.5673432	0.0999391	0.0126951	0.4944764	0.16748	0.0113707	0.5076316	0.03177	0.080255	0.0544194	0.5940095	0.0283255	0.7560613	0.0165909	0.6662569
2780	0.7148533	0.7993563	0.659924	0.7041603	0.0005988	0.3347505	0.0166994	0.0264655	0.6956823	0.1699516	0.0219801	0.0272819	0.323236	0.1949576	0.0117014	0.0973929	0.2726949	0.6039312	0.0717411	0.0171959	0.501084	0.236676	0.020729	0.5448451	0.0257459	0.1293325	0.0341486	0.7732571	0.0421976	0.5661686	0.0581558	0.6342201
2800	0.6020381	0.8444013	0.6076569	0.667937	5.39e-05	0.3083311	0.0076866	0.0156579	0.7703356	0.1830675	0.0160325	0.0229215	0.3588132	0.1776608	0.008951	0.080838	0.3372799	0.6455598	0.0493156	0.0072863	0.4347949	0.2176665	0.008676	0.5483873	0.0266218	0.1230033	0.0373551	0.6380817	0.0299401	0.6322127	0.0084278	0.7932379
2820	0.7258643	0.7374459	0.6231867	0.8647689	0.0071829	0.3713203	0.010452	0.0188289	0.7440305	0.3122921	0.0123443	0.0256115	0.2120213	0.2133993	0.0036413	0.1192407	0.4805504	0.4523352	0.2094495	0.0052014	0.4653653	0.170574	0.0238312	0.6565589	0.0206479	0.1029408	0.0326921	0.3562597	0.0316211	0.3734927	0.0285791	0.3418681
2840	0.765682	0.8063306	0.6307905	0.5777055	0.021038	0.3719453	0.0045357	0.0156898	0.6458143	0.3916752	0.0368604	0.0267053	0.2538298	0.1801287	0.0135419	0.1162389	0.4353897	0.5725301	0.2218643	0.0034825	0.7000292	0.2474993	0.0341135	0.5541538	0.0343322	0.0966441	0.0388065	0.3003955	0.0268363	0.4011669	0.0026148	0.2567041
