"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
560	0,4402930	0,2112565	0,0681777	0,1878077	0,6341024	0,4039980	0,2201336	0,2306024	0,6896866	0,0251967	0,5144928	0,7406848	0,4760306	0,6054234	0,6047037	0,7701055	0,5940107	0,4228615	0,4330350	0,2313713	0,5192752	0,6023715	0,6583762	0,4642357	0,5716426	0,8121626	0,6433085	0,8498826	0,2283434	0,0154776	0,2766568	0,0362389
580	0,4752603	0,1960184	0,0959168	0,2064466	0,5456163	0,4576818	0,2269027	0,2867052	0,6764424	0,1316468	0,4883724	0,6252388	0,4073191	0,8713017	0,5593436	0,5983595	0,6657128	0,4595479	0,4747689	0,2400697	0,4922161	0,6783248	0,7037345	0,3704347	0,5907483	0,7420759	0,6384968	0,7825398	0,3256282	0,0418897	0,2243117	0,0695566
600	0,3139103	0,2596078	0,1172481	0,2767477	0,5189734	0,3872486	0,2440235	0,2438813	0,6325496	0,1991788	0,4952193	0,6702841	0,3993826	0,6716481	0,4963096	0,6474840	0,6887572	0,4175619	0,4237029	0,2162502	0,4517822	0,6198198	0,5607729	0,4555729	0,6142808	0,6509842	0,5908097	0,7055583	0,2934076	0,0095905	0,2792653	0,2133424
620	0,3745399	0,2972063	0,1104442	0,2240188	0,4329133	0,4238254	0,2140076	0,2493626	0,7644446	0,2947609	0,4012617	0,6969481	0,4092731	0,6799392	0,4654616	0,5993709	0,7043850	0,4682481	0,4078205	0,1858240	0,3893910	0,4349927	0,6767826	0,4150541	0,6345547	0,6096535	0,7540603	0,8523008	0,3718031	0,0162332	0,2410881	0,3057629
640	0,2762276	0,2038388	0,2356224	0,1544403	0,4886565	0,3060808	0,2227793	0,3716763	0,7764584	0,4306495	0,4158777	0,8256481	0,4666171	0,6298875	0,4095139	0,6594851	0,6299184	0,5087236	0,3919167	0,2463218	0,3033742	0,3980697	0,7048357	0,3200332	0,6546436	0,6646026	0,7115117	0,8184654	0,3377531	0,0348691	0,1903669	0,3559935
660	0,3906550	0,2438896	0,2249992	0,2194683	0,3365578	0,4257419	0,1946840	0,5003233	0,6308833	0,4814579	0,4439645	0,5853110	0,4887812	0,5794922	0,4364308	0,6596951	0,7128466	0,4814499	0,3759333	0,2214565	0,2682985	0,2841881	0,6178689	0,3218632	0,6608640	0,5537429	0,5828735	0,7360820	0,2295899	0,0125512	0,2216337	0,5538928
680	0,2281775	0,2320224	0,1691514	0,2580093	0,4440861	0,3342733	0,1472869	0,4910583	0,6888478	0,6483996	0,3911976	0,7105881	0,3387218	0,5625487	0,4406865	0,6584406	0,7205246	0,4768389	0,4172818	0,1679586	0,3108695	0,2206927	0,6879080	0,3114938	0,7269861	0,5490896	0,6639272	0,6325814	0,2729172	0,0152812	0,2510190	0,4573843
700	0,3010108	0,2685691	0,1707548	0,2557380	0,3488089	0,4325953	0,2215909	0,4739207	0,6562846	0,5944774	0,4622914	0,6999874	0,3235445	0,5514290	0,4631259	0,7792015	0,6627874	0,5857594	0,4808015	0,2774716	0,3051675	0,1555648	0,5298395	0,2777214	0,6602041	0,4406798	0,6344046	0,6144209	0,2199444	0,0113136	0,2602388	0,5839666
720	0,2787721	0,3003768	0,2008030	0,2869942	0,3240233	0,4804380	0,1878925	0,5100432	0,5667203	0,6698846	0,5380899	0,8078819	0,3028495	0,5939662	0,4719285	0,6038876	0,8355508	0,4770258	0,4705276	0,1991982	0,2185964	0,1327120	0,7282681	0,2822694	0,7168988	0,5176237	0,5643926	0,8592767	0,1245457	0,0231710	0,1803791	0,5232040
740	0,2751125	0,2845456	0,1391207	0,2467148	0,3762437	0,4987394	0,1909061	0,4715973	0,6394453	0,7104335	0,4836568	0,7343366	0,3333973	0,5120205	0,3956402	0,6379318	0,6943787	0,4045292	0,3848789	0,2525314	0,2632085	0,1310566	0,5542106	0,2187731	0,6353525	0,5300956	0,6360069	0,7784396	0,1649273	0,0054666	0,1465276	0,5757626
760	0,3633130	0,2961017	0,1878321	0,2287327	0,3110309	0,5006895	0,1747339	0,5052649	0,5273050	0,7122111	0,4661842	0,7110515	0,2548589	0,4404882	0,4184737	0,6315194	1,0239910	0,4104791	0,4191880	0,2994618	0,2421951	0,1141106	0,6892310	0,2886697	0,6519958	0,4380708	0,5774040	0,7468554	0,0996403	0,0034653	0,1112988	0,4685228
780	0,3321190	0,3205231	0,1766956	0,2436264	0,3214017	0,5798276	0,1367987	0,5032659	0,6574804	0,7350030	0,4186975	0,8309706	0,2295837	0,4545780	0,5059553	0,6118712	0,7307075	0,5256321	0,4884683	0,2312239	0,1875969	0,0495449	0,6385913	0,2046277	0,6299324	0,5785508	0,5223652	0,7335229	0,0896761	0,0197667	0,1728413	0,4708064
800	0,2812249	0,2201626	0,1230744	0,2955493	0,3423536	0,5428899	0,1957565	0,4339786	0,6201569	0,6742112	0,5072756	0,7859054	0,2552296	0,4341363	0,4616966	0,7028859	0,6045591	0,6057894	0,3696293	0,2147107	0,1982676	0,0621842	0,7607612	0,1923383	0,7407350	0,7967426	0,4505124	0,7139674	0,1158299	0,0228432	0,1717739	0,4285155
820	0,2908016	0,2531774	0,1372302	0,2425635	0,2870967	0,4984536	0,1685495	0,3933917	0,5770108	0,6395828	0,4310390	0,6107691	0,1673045	0,4139062	0,5418928	0,6520703	0,5562099	0,5551067	0,4445569	0,2321144	0,2620945	0,0501894	0,7474241	0,1921849	0,6727380	0,6707928	0,4399001	0,5371764	0,1077943	0,0116803	0,1907253	0,4478948
840	0,3197332	0,3076397	0,2462155	0,2761042	0,3601441	0,5825637	0,1184473	0,5259687	0,5804252	0,7065074	0,3492667	0,7794927	0,2116827	0,3686680	0,4853113	0,5478590	0,6866542	0,5111617	0,4598794	0,1857971	0,2558456	0,0614158	0,7108610	0,1551085	0,6058938	0,7072952	0,5261311	0,5567659	0,0958495	0,0983183	0,2131170	0,4555189
860	0,4087846	0,2410882	0,1264936	0,2878606	0,2677703	0,4742407	0,1084540	0,4245129	0,6831844	0,7946869	0,4039935	0,7810492	0,1335924	0,4340585	0,4268571	0,6662542	0,5915950	0,5437934	0,4395410	0,1847299	0,2476930	0,0617836	0,6326294	0,1328284	0,7050599	0,6737682	0,3837844	0,5134861	0,0879345	0,0179368	0,2534197	0,3570253
880	0,3367080	0,2143182	0,1470843	0,3232961	0,2672588	0,5693150	0,1021966	0,4278742	0,7658084	0,8201096	0,4515577	0,6537866	0,1688877	0,4815122	0,4357232	0,6194172	0,5952405	0,5338352	0,4608009	0,1189982	0,1892224	0,1428961	0,7379722	0,1137447	0,6670979	0,5938747	0,3744260	0,5580934	0,0714495	0,0070800	0,2626457	0,3574863
900	0,3070098	0,3295662	0,1090895	0,3027736	0,2678985	0,6344353	0,0897737	0,4494442	0,6984181	0,8882894	0,4693048	0,7113678	0,1623784	0,4743862	0,5217240	0,6022218	0,6218311	0,5029870	0,5132480	0,1801501	0,2272722	0,0713318	0,7605229	0,0847537	0,8695763	0,6443125	0,3938206	0,5564599	0,0722017	0,0087694	0,2350593	0,3831541
920	0,3579918	0,2014147	0,1261729	0,3397214	0,3093690	0,6802893	0,0875536	0,4624418	0,6048366	0,7537714	0,4310067	0,7339709	0,1758584	0,3831852	0,4507990	0,6708805	0,6431572	0,4295445	0,4978320	0,1402245	0,2335678	0,0712314	0,7023717	0,1069887	0,6380622	0,6107449	0,4659364	0,5845787	0,0354250	0,0555735	0,1842043	0,4007324
940	0,3106528	0,2483984	0,1251692	0,3484086	0,2198422	0,6302174	0,1346679	0,4785313	0,6214951	0,8417599	0,4925541	0,8128137	0,1230072	0,4253459	0,4691926	0,6062142	0,6871026	0,5253198	0,5139374	0,1589109	0,2648654	0,0601467	0,7792384	0,0835380	0,5570274	0,6697851	0,5087218	0,6179122	0,0824616	0,0166111	0,1718169	0,3591483
960	0,3662099	0,2367448	0,1810058	0,3405494	0,2727178	0,5948432	0,0814404	0,5264365	0,6085884	0,7284900	0,4644620	0,7380318	0,1670235	0,4014194	0,5160215	0,7093603	0,5407730	0,3857122	0,5113676	0,1090858	0,2478914	0,0532229	0,6271378	0,0865610	0,7082489	0,4814049	0,4034702	0,7194941	0,0640741	0,0090786	0,2215473	0,3057465
980	0,2637137	0,2903593	0,1953880	0,3079593	0,2432876	0,6531690	0,1674040	0,5856015	0,8724446	0,7931040	0,3476683	0,7421422	0,1563746	0,4723911	0,4544644	0,6500252	0,5011668	0,5220967	0,3273309	0,1494950	0,2382047	0,0678479	0,6355582	0,1338653	0,5630999	0,6012053	0,3720331	0,5962013	0,0656105	0,0299647	0,2017964	0,3249590
1000	0,2961880	0,2803322	0,2227249	0,2158215	0,1881340	0,6947861	0,1214341	0,4934473	0,6978633	0,7354777	0,3529516	0,8321748	0,1703693	0,4862358	0,4611933	0,6702924	0,5067716	0,4241740	0,3963060	0,1535353	0,3114024	0,0664825	0,6225985	0,1078825	0,6884453	0,5991671	0,4420322	0,6135624	0,0473021	0,0198838	0,1846548	0,2942577
1020	0,3404491	0,2687782	0,2082318	0,2957880	0,2853634	0,8017711	0,1454919	0,4798750	0,7202959	0,6083650	0,4229614	0,7766351	0,1306699	0,3913116	0,6393206	0,6727008	0,6142686	0,6043766	0,4109408	0,1127615	0,1807973	0,0528068	0,5994394	0,0705727	0,7920727	0,5085940	0,5857149	0,5174317	0,0491777	0,0480672	0,2181402	0,3363290
1040	0,3892618	0,3149731	0,2062185	0,2575551	0,2712334	0,6662847	0,1535203	0,4364811	0,6468873	0,8175205	0,5631457	0,7864490	0,1462728	0,4459904	0,4744261	0,8048957	0,6332900	0,4589985	0,4031169	0,0657925	0,1887798	0,1255761	0,8524316	0,1104470	0,6840014	0,4227119	0,5773097	0,5145794	0,0658533	0,0514496	0,2660506	0,3127552
1060	0,4244582	0,2569928	0,2105417	0,3701707	0,2649096	0,7151499	0,1161613	0,3469017	0,5876328	0,6378519	0,4674904	0,7939267	0,1464255	0,6137777	0,5257259	0,6623378	0,5667372	0,4387849	0,3860184	0,0873553	0,2100204	0,0725797	0,7214810	0,0859555	0,6877439	0,5135895	0,4754539	0,5748714	0,0246757	0,0274947	0,2012347	0,2852941
1080	0,3783937	0,2475683	0,2019182	0,3131813	0,2637052	0,7082296	0,1297024	0,3793709	0,5842357	0,7469744	0,3373562	0,7595900	0,1248470	0,4708802	0,5227457	0,7279248	0,6696289	0,4779674	0,4507930	0,1119574	0,2173618	0,0849178	0,6364605	0,0636284	0,7258853	0,5210432	0,3932837	0,5713167	0,0325553	0,0167461	0,1592710	0,3468087
1100	0,3384501	0,2290511	0,1820337	0,3135307	0,2338932	0,6981570	0,0779705	0,4648967	0,6322310	0,6904602	0,3477220	0,8345305	0,1445419	0,4622966	0,5386782	0,6621510	0,5874416	0,4394335	0,3271859	0,1215079	0,2044512	0,0874670	0,7564649	0,0461745	0,7369766	0,5440836	0,5871383	0,5333867	0,0393433	0,0392708	0,2485038	0,2918491

0	0,3300518	0,2960423	0,1513058	0,2929407	0,2891629	0,6969488	0,1237917	0,3968322	0,7512245	0,5861341	0,4611844	0,8003051	0,1483323	0,5288386	0,4901567	0,5277865	0,6205601	0,4287319	0,4539009	0,1196266	0,2599488	0,1207967	0,5873326	0,1157355	0,6309223	0,5174308	0,4318343	0,6476526	0,0580531	0,0323239	0,2098009	0,3490008
20	0,4670322	0,3799058	0,1653758	0,3070194	0,3387051	0,6714799	0,1222905	0,3928315	0,5990882	0,7856016	0,3903922	0,6665417	0,1303439	0,3721658	0,5336736	0,6743915	0,6742083	0,6054603	0,3903541	0,0954363	0,2807481	0,1032951	0,6416932	0,1487711	0,6846022	0,5401395	0,5941332	0,5448896	0,0523593	0,0475972	0,2264044	0,2329411
40	0,4449136	0,3280176	0,2127212	0,2549593	0,3628771	0,7179266	0,1388939	0,4748449	0,6497940	0,7072951	0,4782820	0,7634126	0,1525535	0,3562734	0,4819844	0,6085899	0,6768180	0,4838238	0,3272287	0,0682475	0,2928526	0,0690370	0,6702032	0,1277237	0,6369378	0,5211703	0,4589614	0,5886784	0,0475658	0,0094369	0,2156020	0,2861669
60	0,4810684	0,2310299	0,1444188	0,3304843	0,3408080	0,5752723	0,0833757	0,5112305	0,6122224	0,6024643	0,3982922	0,7026293	0,1223759	0,2384198	0,5707216	0,5721210	0,6872481	0,4344787	0,3605527	0,0698615	0,3439585	0,0715069	0,5670142	0,1413525	0,7088963	0,5181178	0,4296116	0,6106630	0,0720510	0,0139696	0,2324990	0,3230317
80	0,5557730	0,2695398	0,2110933	0,3319454	0,3158951	0,6349056	0,1084588	0,4262393	0,4935631	0,5462762	0,3738959	0,5812771	0,0836246	0,1795627	0,6259472	0,6189437	0,6943919	0,5244735	0,3096482	0,0948797	0,3550421	0,0859002	0,5928673	0,1551991	0,6131233	0,4622600	0,5543906	0,5842903	0,0442630	0,0507345	0,1932593	0,3132915
100	0,5877702	0,3105990	0,1141108	0,2765992	0,3232236	0,5543588	0,0548367	0,5759247	0,5129046	0,4494120	0,4571633	0,6581988	0,0760061	0,1510235	0,6423629	0,6526726	0,6412843	0,4461974	0,2915000	0,0681764	0,3504810	0,1164677	0,6752410	0,1132861	0,7119550	0,6582524	0,5728753	0,4238014	0,0616106	0,0285894	0,2138457	0,2920312
120	0,6049138	0,2676901	0,2058132	0,2634576	0,3591511	0,5555720	0,1034837	0,5442222	0,5317420	0,4815039	0,4115887	0,7036386	0,1227153	0,1273445	0,5830048	0,6720744	0,6658717	0,4400527	0,3674299	0,0557845	0,2156412	0,1245322	0,7908452	0,2012285	0,6083173	0,5709526	0,5586864	0,5637433	0,1050599	0,0364505	0,1227190	0,3211453
140	0,6028510	0,2900478	0,1887968	0,2132845	0,3447288	0,5074663	0,1282792	0,4990809	0,4253353	0,4727843	0,4632924	0,6187443	0,0592438	0,1705137	0,6995863	0,6909192	0,6574359	0,4405820	0,2244463	0,0663281	0,2290805	0,0905481	0,6581224	0,1046882	0,5966314	0,5101880	0,5485158	0,4930287	0,0773099	0,0168632	0,1053284	0,4222880
160	0,5392206	0,2991220	0,1920018	0,2353098	0,3340392	0,5744745	0,0983815	0,5704398	0,4982365	0,6173186	0,3764669	0,6903393	0,0828518	0,1183682	0,7458059	0,6852472	0,7576139	0,3735509	0,2356203	0,1116843	0,3472232	0,1114013	0,7089140	0,1939847	0,7101007	0,4939618	0,4993884	0,4667053	0,0612743	0,0122815	0,1265163	0,3296038
180	0,5596093	0,3337129	0,1591288	0,2615008	0,3247876	0,5742498	0,1383296	0,4345205	0,5759757	0,4843066	0,3751205	0,7546714	0,0549274	0,1559160	0,5971823	0,7359679	0,6401769	0,4977393	0,2356542	0,0823539	0,2917222	0,1074596	0,7831939	0,1303524	0,7974129	0,6036261	0,4985850	0,4343686	0,0791595	0,0210658	0,1192746	0,2527131
200	0,4970725	0,2892023	0,1561332	0,2587573	0,3510653	0,5208653	0,1362864	0,4131155	0,4839372	0,5289311	0,4514472	0,6786226	0,0461959	0,1181539	0,6608764	0,6791701	0,8922255	0,5607077	0,2349763	0,0954667	0,2337127	0,0868795	0,7612846	0,1439674	0,6356951	0,5080547	0,5693582	0,3945993	0,0823953	0,0202950	0,1270603	0,4442951
220	0,6072596	0,1897228	0,1608167	0,2369290	0,3579712	0,5107615	0,1289224	0,4362118	0,3787393	0,5126948	0,3549682	0,7835484	0,0699380	0,1619324	0,6920381	0,6642657	0,7710248	0,4573851	0,1780115	0,0644433	0,3085013	0,1452986	0,6496186	0,1561249	0,6478594	0,5268970	0,5008004	0,3617170	0,0396946	0,0456873	0,2090645	0,3693395
240	0,5973665	0,2567250	0,2444607	0,2618116	0,3119038	0,4840711	0,0938419	0,4736438	0,4281946	0,4812305	0,3784041	0,8741888	0,0129027	0,1126692	0,6612806	0,6330623	0,7958197	0,5707271	0,2527042	0,0852409	0,3272842	0,0858782	0,7540944	0,1223848	0,6326343	0,5059048	0,5242765	0,4205205	0,0398851	0,0404235	0,0804256	0,2614001
260	0,6633572	0,2839383	0,1728781	0,2321031	0,4075328	0,5880832	0,0857444	0,4617470	0,4614055	0,5160849	0,3658095	0,6678930	0,0530515	0,1881758	0,6540067	0,6199814	0,7110800	0,6517957	0,2068257	0,0763001	0,2328445	0,0975843	0,6160423	0,1068452	0,6446305	0,3620706	0,5801751	0,4160616	0,0392121	0,0355173	0,1216973	0,2453282
280	0,5545319	0,2927156	0,1503250	0,2541758	0,4490995	0,5971087	0,1176566	0,3877049	0,4430368	0,5417377	0,3525162	0,7920961	0,0652978	0,1425902	0,6325877	0,6960834	0,6266135	0,4876515	0,2242820	0,0707313	0,2652790	0,0700474	0,6343011	0,1573669	0,6464837	0,4705699	0,7308302	0,3039869	0,0951348	0,0256401	0,0954271	0,2615909
300	0,5912654	0,2290703	0,1213763	0,2598882	0,4056282	0,4960771	0,0802634	0,5239446	0,4584438	0,5139453	0,4286964	0,6432037	0,0810980	0,1576373	0,5915483	0,6454568	0,6790676	0,5522196	0,2319108	0,0794809	0,2594327	0,1135210	0,6879175	0,1493055	0,6493563	0,5468740	0,6273702	0,2952350	0,0550050	0,0408381	0,1468346	0,3181183
320	0,5781627	0,1995186	0,1719798	0,2623180	0,3354350	0,4456889	0,0920269	0,5143361	0,4423946	0,4904068	0,3983781	0,7571413	0,0992050	0,1202126	0,5535770	0,6157982	0,7622528	0,5656279	0,3082613	0,1286118	0,2153214	0,0653651	0,7125141	0,2318143	0,6795426	0,4494711	0,6763285	0,3813934	0,0765715	0,0576014	0,1444990	0,2574710
340	0,6794194	0,1998765	0,1929638	0,2770765	0,2724713	0,4705918	0,0973963	0,7239564	0,4436510	0,6142044	0,4311989	0,5848338	0,0757722	0,0813781	0,5263848	0,5667665	0,6997238	0,5562948	0,3212765	0,0874102	0,3101325	0,0950746	0,7507113	0,2296793	0,7652944	0,4914753	0,6559256	0,3666488	0,0678730	0,0242868	0,1640835	0,2933756
360	0,5917385	0,2220014	0,1300325	0,2243392	0,3053582	0,4876605	0,0880681	0,6068757	0,5420935	0,5591210	0,4325029	0,6656086	0,0744387	0,1370812	0,6520585	0,6333464	0,7810155	0,4984255	0,3218616	0,0770517	0,2323756	0,0690625	0,7282355	0,1918350	0,6955134	0,5744280	0,6684295	0,3647800	0,0993950	0,0142741	0,1280653	0,2860041
380	0,6370925	0,2429699	0,1400143	0,3012488	0,3572005	0,5682418	0,0659828	0,5582914	0,5448593	0,6048457	0,3597405	0,7567796	0,0666449	0,1050261	0,6516505	0,5679721	0,5675971	0,5760541	0,2919037	0,0992514	0,3480131	0,0573926	0,7509963	0,2252620	0,8655265	0,5242901	0,6326548	0,4084467	0,0492637	0,0171829	0,0789144	0,4256052
400	0,6590394	0,2665419	0,2052231	0,2423772	0,2894304	0,5550867	0,0592774	0,4550790	0,4368932	0,5742103	0,3561784	0,7010724	0,0617864	0,1387574	0,6126034	0,5417387	0,6686240	0,4698764	0,3248515	0,0886636	0,2202210	0,0657478	0,7923943	0,1353420	0,7190064	0,5529049	0,6112390	0,3781924	0,0437623	0,0203772	0,0602049	0,2971910
420	0,6759589	0,2359163	0,2138312	0,2530463	0,2967405	0,6127426	0,0831120	0,5631493	0,5967388	0,4115934	0,4503721	0,7074918	0,0457772	0,1875990	0,4930602	0,5593498	0,6211145	0,4324786	0,3125325	0,0926464	0,3128509	0,0723439	0,6865005	0,1006834	0,6899249	0,6277119	0,5149511	0,4077551	0,0424059	0,0465914	0,0410328	0,2775216
440	0,7068345	0,3033134	0,2234391	0,3294059	0,3340223	0,6612544	0,0513950	0,5085340	0,5433234	0,5050407	0,3247572	0,6582609	0,0706941	0,1701238	0,6227659	0,5879071	0,5027641	0,4574038	0,3484312	0,1151705	0,2653861	0,1160733	0,5773813	0,0983406	0,7842295	0,5510823	0,4316606	0,3296897	0,1061915	0,0277183	0,0662188	0,3309126
460	0,5356005	0,2747999	0,1407167	0,3104946	0,2425645	0,6413143	0,0686314	0,4748871	0,4482453	0,5098032	0,4014413	0,7561156	0,0756146	0,1140773	0,5837592	0,7595380	0,5366389	0,5447434	0,2732839	0,1144887	0,2570466	0,0868006	0,6917425	0,1121344	0,7385476	0,4565949	0,4805705	0,3335074	0,0832813	0,0302422	0,0499097	0,3130569
480	0,4639430	0,3581854	0,2618602	0,2757179	0,1868501	0,7405381	0,0981119	0,4774815	0,4516308	0,4764098	0,3978292	0,6777042	0,0928799	0,2375985	0,7370755	0,5148842	0,6318254	0,3957865	0,3236216	0,1515564	0,2971405	0,0691916	0,6464124	0,0981061	0,7955664	0,5331665	0,4064932	0,4529782	0,0865144	0,0115209	0,0823627	0,3227011
500	0,5238721	0,2782181	0,2865477	0,3463474	0,2399518	0,6787446	0,1071039	0,4684039	0,4101437	0,6319446	0,4345373	0,8673847	0,0936413	0,1486622	0,6891621	0,6895855	0,5409633	0,4555233	0,3654194	0,1141750	0,2514949	0,0621849	0,8709978	0,1316271	0,6842717	0,5316996	0,5053380	0,2990077	0,0739096	0,0252854	0,0509853	0,3156292
520	0,5706834	0,3052707	0,2921915	0,2692227	0,3774755	0,5289034	0,0618232	0,5045668	0,5145054	0,4052206	0,4521397	0,7513882	0,0756742	0,1654639	0,7355225	0,6102029	0,5684223	0,3921593	0,2795272	0,0820935	0,2611083	0,0850174	0,6801353	0,0872513	0,7483708	0,4324603	0,4863250	0,3644468	0,0587529	0,0231561	0,0816006	0,3364517
540	0,4887339	0,2339699	0,1714978	0,3048098	0,2741771	0,6004694	0,0507251	0,5138002	0,5264838	0,5044053	0,5267765	0,6914106	0,0708338	0,1127658	0,6219843	0,5958969	0,5719640	0,5011529	0,3056811	0,0943245	0,2962741	0,0624867	0,7469743	0,1015781	0,6644419	0,4830146	0,5032755	0,3492150	0,1050369	0,0326722	0,1205966	0,2806951
560	0,6112252	0,2443697	0,1631393	0,3647407	0,2916957	0,6652256	0,0764643	0,4656089	0,5709013	0,5164522	0,4262483	0,9103177	0,0852269	0,1547183	0,6920220	0,5797357	0,5221528	0,4673840	0,2855752	0,0670138	0,3097490	0,0413491	0,7636358	0,2092594	0,7325232	0,5814117	0,4049976	0,3794251	0,0546418	0,0272955	0,0894825	0,3039279
580	0,6165792	0,2345712	0,1629943	0,2622534	0,3633622	0,6473042	0,1341179	0,4993694	0,4611222	0,4222036	0,5218751	0,7007403	0,1479615	0,1966835	0,6666528	0,5566101	0,6971662	0,5523253	0,3227295	0,1206654	0,2501754	0,0412254	0,6463150	0,0948391	0,7664982	0,5281042	0,5496667	0,4672440	0,0747029	0,0186720	0,0651772	0,3556746
600	0,5720252	0,2686922	0,1652125	0,2429568	0,2778358	0,4391360	0,1486896	0,4674596	0,5149148	0,5932680	0,4541161	0,7274513	0,1097284	0,2952199	0,5795739	0,5458270	0,7368445	0,3950535	0,3196792	0,1047651	0,2696164	0,0642223	0,5542355	0,0775616	0,6823622	0,5566672	0,4442178	0,4791755	0,0624288	0,0101089	0,0715438	0,3948983
620	0,5130652	0,2511119	0,1638358	0,3084836	0,3102421	0,5603206	0,0884485	0,4600442	0,5853866	0,5277887	0,4696305	0,7500205	0,1026767	0,2876787	0,5872870	0,4766523	0,6843062	0,4198978	0,4257745	0,0655733	0,3250717	0,0965680	0,6884896	0,0613612	0,6871539	0,7206864	0,4840541	0,4109313	0,0649566	0,0149699	0,1089380	0,3681978
640	0,4485936	0,2920011	0,1305851	0,3604845	0,4139837	0,5627981	0,0834759	0,4985788	0,5208161	0,6111206	0,4945459	0,8817147	0,1993352	0,2581844	0,5500374	0,5907519	0,7296039	0,3764285	0,3613297	0,1163841	0,3148565	0,0811806	0,5488802	0,1259264	0,7127515	0,6017162	0,4648583	0,4753570	0,0562603	0,0109861	0,1033104	0,3187125
660	0,4922882	0,3209075	0,1758754	0,3484770	0,3290504	0,5391160	0,1447801	0,5136526	0,5426516	0,6845046	0,4492539	0,8009401	0,1617041	0,4818393	0,6790364	0,6659718	0,7182100	0,3829838	0,4352050	0,0934103	0,2641661	0,0631795	0,6413820	0,1068520	0,5018630	0,6552896	0,4268468	0,4177749	0,0373474	0,0051225	0,1115075	0,3976969
680	0,3919474	0,2503133	0,0906950	0,3406561	0,3154147	0,5369480	0,1472611	0,4169985	0,7005293	0,7739746	0,3859342	0,7210182	0,1232713	0,4829092	0,6181087	0,5926860	0,6332634	0,4150811	0,3361005	0,1215147	0,3084555	0,0854960	0,5874308	0,1461279	0,6648509	0,5605703	0,5625502	0,4302962	0,0827215	0,0135316	0,0874778	0,3168996
700	0,3273191	0,2151339	0,1350912	0,4007610	0,3334390	0,6803863	0,1725146	0,4637114	0,7092686	0,7178819	0,4212023	0,7332085	0,2187085	0,5129539	0,6431836	0,7561467	0,6892043	0,4454258	0,2944777	0,1454910	0,3894987	0,1138372	0,8105596	0,1596029	0,7671698	0,7518220	0,4446742	0,4104272	0,0342387	0,0055222	0,1508234	0,2994292
720	0,2758847	0,2716271	0,1506649	0,3107974	0,3856777	0,4992361	0,1590440	0,4651180	0,4964805	0,6311971	0,3275793	0,6570051	0,1806286	0,4514236	0,5849198	0,6634480	0,7492771	0,5394091	0,2941685	0,1342449	0,3490917	0,1415064	0,6179903	0,1961755	0,7497264	0,7331578	0,5486343	0,3747182	0,0679453	0,0031344	0,1483201	0,2559096
740	0,3666241	0,2569776	0,2070055	0,2854040	0,3839628	0,4410752	0,1762523	0,5183866	0,6713235	0,7894159	0,3856999	0,6565177	0,1133212	0,4093643	0,5132280	0,5685356	0,6582924	0,4562637	0,3081488	0,1286832	0,3878874	0,0747393	0,5647433	0,2631720	0,7732690	0,5741729	0,6408968	0,4385166	0,0895134	0,0086231	0,1799805	0,3781049
760	0,2966160	0,3006606	0,1847921	0,2608751	0,3620138	0,5680952	0,1772834	0,5291879	0,7042041	0,7001800	0,4316345	0,6549544	0,1195072	0,3540934	0,5806133	0,6486329	0,8193965	0,4686117	0,3327274	0,1949828	0,2886664	0,1359464	0,6919533	0,2653590	0,6899543	0,6099737	0,6858183	0,4921566	0,0371741	0,0071626	0,1674332	0,2824358
780	0,3956800	0,2856452	0,1921912	0,2463343	0,3766202	0,5605213	0,1924932	0,4683330	0,7139764	0,6086486	0,3953229	0,8032906	0,1101274	0,4446500	0,4434127	0,7113956	0,6673304	0,5532619	0,4002125	0,1203242	0,2926852	0,0925040	0,7543980	0,1384165	0,6552733	0,5680717	0,6226548	0,3769783	0,0733133	0,0084570	0,1183888	0,2555443
800	0,3353464	0,2406601	0,1753718	0,2974650	0,3564732	0,4640523	0,1393332	0,4760642	0,7055488	0,6521645	0,4468760	0,6357079	0,1509488	0,4382816	0,4939764	0,6787984	0,6706158	0,5323508	0,4455489	0,1306734	0,2815497	0,0857206	0,7635185	0,2899949	0,6867590	0,4745732	0,5282532	0,5921578	0,0583272	0,0021911	0,2007162	0,3221654
820	0,3666839	0,2504913	0,1887624	0,2517758	0,2942426	0,6306256	0,1875935	0,6159752	0,8376663	0,7147529	0,5463296	0,8200064	0,2038530	0,5055666	0,5537115	0,5442516	0,7059920	0,4396790	0,5052801	0,0856263	0,2558952	0,1224426	0,6598784	0,1260241	0,8617227	0,4998143	0,4630408	0,4289385	0,0412984	0,0116084	0,1733054	0,3863906
840	0,4222018	0,2882429	0,1929962	0,1844442	0,3138779	0,5491609	0,1577885	0,5079863	0,8427533	0,6728454	0,3995651	0,7294185	0,1521131	0,4163087	0,4363586	0,6209851	0,6666552	0,4163549	0,4392640	0,0863383	0,2566854	0,0687122	0,6262032	0,1080108	0,8395256	0,4759933	0,6279399	0,4499748	0,0524105	0,0052328	0,1579205	0,2967259
