"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,5843711	0,5571913	0,2228834	0,9702957	0,7274655	0,4499126	0,1058347	0,4276480	0,9849822	0,5675008	0,6620605	0,9121035	0,0522742	0,5879004	0,3299884	0,9643272	0,8456648	0,5542999	0,9324562	0,7057065	0,6649654	0,6702072	0,3879809	0,5174496	1,0013332	0,8686268	0,3046193	0,0947976	0,6454006	0,3944689	0,3997933	0,5546777
600	0,5930411	0,5582592	0,2108072	0,9791600	0,7860613	0,5851094	0,1033305	0,5530958	1,0067840	0,5908507	0,7519622	0,9114957	0,0676009	0,6652020	0,3374544	1,0794336	0,7988819	0,7355029	0,9873306	0,6456357	0,6679098	0,6796905	0,3742982	0,4903117	1,0375039	0,8781229	0,3899339	0,1581006	0,6005459	0,4372062	0,4207853	0,5728840
620	0,5757137	0,5846847	0,1781786	1,0096861	0,8351203	0,7265038	0,1114421	0,5975458	0,9550719	0,6170562	0,7680296	0,8952880	0,0676277	0,6131175	0,3775634	0,9752208	0,7958905	0,8157906	0,9789069	0,6509193	0,7325028	0,7092257	0,4045574	0,4633906	1,0569745	0,9369786	0,4661302	0,2870946	0,6297889	0,5897241	0,5054256	0,5656042
640	0,5319709	0,5410700	0,2065653	0,9346663	0,7840205	0,8837446	0,0895318	0,6431725	0,9671361	0,6413635	0,8858993	0,9078435	0,1091174	0,7286518	0,4077857	0,9413352	0,7934511	0,7995186	0,9823622	0,6799000	0,7708675	0,7376322	0,4046227	0,4290537	0,9668725	0,8630303	0,4937960	0,3845927	0,6969681	0,7388146	0,5437734	0,5555349
660	0,5875639	0,5533976	0,2388323	0,8376412	0,7872828	0,9059395	0,1085038	0,6446304	0,8946547	0,7350425	0,9274686	0,9151372	0,1102986	0,7732546	0,4544871	0,9831017	0,8008466	0,7780176	0,9670867	0,7303710	0,7473458	0,7392903	0,3971718	0,4672076	0,9321742	0,8932236	0,5180122	0,5242117	0,6246381	0,8749295	0,5708028	0,6171448
680	0,6100826	0,5454481	0,2867263	0,8117261	0,7905366	0,9447919	0,1004887	0,6113889	0,8050085	0,7405477	0,9874124	0,8973856	0,1074707	0,7688576	0,5122614	0,9132031	0,8588587	0,7580721	0,9247359	0,7601798	0,7551977	0,7081628	0,4155573	0,4764682	0,9204690	0,9035359	0,5056553	0,5713230	0,6737153	0,9097233	0,6579052	0,6394246
700	0,5881531	0,5568510	0,2446752	0,8681730	0,8457096	0,9173242	0,1093251	0,5950809	0,7048316	0,6985828	0,9543353	0,8964771	0,1118998	0,7736209	0,4980474	1,0265827	0,8869266	0,7691453	0,9825263	0,7448173	0,7643207	0,7060928	0,4274629	0,4692324	0,9844659	0,9388721	0,5318669	0,5794138	0,6342376	0,9271378	0,6961410	0,6214233
720	0,6391445	0,5342522	0,2299707	0,8346427	0,8504481	0,8727877	0,1104560	0,5793654	0,7465199	0,7267898	0,9308992	0,9616292	0,1231995	0,7906104	0,4915493	1,0605253	0,8448730	0,6953537	0,9370593	0,6888201	0,7392809	0,6785976	0,4203281	0,4050718	0,9668924	1,0154991	0,5452425	0,6480384	0,7081748	0,9705041	0,6831746	0,6390873
740	0,6338285	0,5149394	0,2280780	0,9061346	0,8727574	0,8946980	0,1155392	0,5965402	0,7078113	0,7408647	0,9261791	0,9648975	0,1278050	0,8296250	0,5102944	1,0597881	0,8302643	0,7378980	0,9126949	0,6794347	0,7694612	0,6983812	0,4057467	0,4539207	1,0021864	1,0190275	0,5807714	0,6943728	0,7122434	0,9815803	0,7399420	0,6550857
760	0,6118624	0,5558048	0,2441781	0,8121229	0,8126946	0,9464011	0,1153120	0,6678768	0,7179466	0,7851692	0,9486453	0,9591166	0,1196242	0,8677278	0,5650300	1,0280431	0,8441348	0,8123436	0,9743725	0,6981072	0,7450884	0,6722472	0,4302200	0,4676477	1,0283898	0,9891686	0,5768258	0,7223032	0,7765425	0,9582810	0,7169582	0,6300656
780	0,5699313	0,5550514	0,2358343	0,7468610	0,8354530	0,9505463	0,0998156	0,6623339	0,7071083	0,8156042	1,0565061	1,0205151	0,1376374	0,8901329	0,6015614	1,0716405	0,8764354	0,8038211	1,0413531	0,7255120	0,7465840	0,6535225	0,4289302	0,5461086	1,0451683	0,9517275	0,5903303	0,7938615	0,8318261	0,9865940	0,7026504	0,6550660
800	0,5483653	0,5682945	0,1894982	0,8165823	0,8905521	0,9292042	0,0961800	0,6193193	0,7211050	0,8719584	0,9474940	1,0113996	0,1692874	0,8605304	0,5264309	1,0005260	0,7995964	0,8446941	1,0197739	0,6826877	0,7113068	0,5949497	0,4455718	0,5376475	1,0703565	0,9993011	0,5842756	0,8613789	0,8264388	0,9727110	0,7355269	0,6594294
820	0,5956262	0,5724199	0,1884172	0,8030874	0,9302377	0,9260639	0,0927216	0,6504796	0,7099678	0,8581347	0,9774602	0,9537567	0,1560085	0,8642065	0,5163848	1,1030635	0,8025496	0,8806145	1,0405810	0,6352035	0,7517674	0,6666293	0,4108417	0,4822835	1,0783138	0,9835812	0,6169834	0,8115965	0,7672309	0,9176460	0,7443551	0,7110673
840	0,6479274	0,5459267	0,2004623	0,8502365	0,9237749	0,9353208	0,1092706	0,6420543	0,8090153	0,8019668	0,9883516	0,9579415	0,1483702	0,8055039	0,5734437	0,9201632	0,8544358	0,8991430	1,0485174	0,6919455	0,7237461	0,6529357	0,4040550	0,4863461	1,0324254	0,9842695	0,6574396	0,7793748	0,7925348	0,9401455	0,7983371	0,6780554
860	0,5628147	0,5910254	0,2277649	0,8600812	0,8782636	0,9926243	0,1246506	0,6800754	0,8215792	0,7878295	0,9402539	0,9654295	0,1317910	0,7739506	0,5873248	0,9205389	0,9039313	0,8904235	0,9121095	0,6041123	0,7309575	0,6468522	0,4124841	0,4953638	1,0165000	0,9600909	0,6467136	0,8012508	0,8482012	0,9992726	0,7600702	0,5981654
880	0,6025167	0,5328974	0,2323159	0,8917363	0,9032610	1,0045160	0,1017138	0,7092583	0,7035034	0,7515061	0,9609184	0,9823787	0,1154556	0,7616400	0,6278568	0,9663608	0,8905055	0,8159929	0,9326349	0,6265056	0,7723728	0,6539882	0,4187271	0,4839620	0,9726525	1,0115104	0,6460904	0,8186431	0,7737511	1,0055840	0,7761394	0,6073140
900	0,6676874	0,5131456	0,2298846	0,8984985	0,9292614	1,0058937	0,1329501	0,7001692	0,6924027	0,7825571	0,9895990	0,9436951	0,1193045	0,7812952	0,5772577	0,9510699	0,8912185	0,7505708	0,9192034	0,6924940	0,7663200	0,6494562	0,4154142	0,4666731	1,0672782	0,9641263	0,6575519	0,8153897	0,7607842	0,9812920	0,7152303	0,6675221
920	0,6747247	0,4932914	0,2034507	0,9286791	0,9647973	0,9966934	0,1158000	0,6699137	0,6276589	0,7755013	0,8820226	0,9237479	0,1190464	0,7783079	0,5805875	0,9874121	0,8651015	0,8349236	0,8656202	0,6658174	0,7193589	0,6772959	0,3855389	0,4392349	0,9495055	0,9292163	0,6190999	0,8450849	0,7753239	0,9517321	0,7018451	0,6163461
940	0,7194890	0,5669653	0,2018079	0,9627285	0,9917006	0,9631632	0,1102264	0,6270530	0,6569527	0,7801749	0,8283240	0,9449333	0,1690039	0,7830729	0,6136684	1,0508125	0,8494691	0,9020270	0,8526726	0,7565464	0,7738722	0,6274625	0,4114914	0,4708472	0,9744962	0,9535957	0,5815308	0,8182576	0,6918038	0,9767814	0,7051263	0,6138971
960	0,6094618	0,5854733	0,1914625	0,9487021	0,9065840	0,9626525	0,0955574	0,5901635	0,7822818	0,8149347	0,8810553	0,9711685	0,1755697	0,7835616	0,6494307	0,9926731	0,8489241	0,9293346	0,9003650	0,7000179	0,7621933	0,6691459	0,4538721	0,4815280	1,0289240	1,0040781	0,5480039	0,8069889	0,7816261	0,9851511	0,7291384	0,5547187
980	0,5371253	0,6536183	0,2468449	0,8556272	0,9412432	0,9585614	0,1247077	0,5700592	0,7716414	0,8095470	0,9505793	1,0131392	0,1919711	0,7909002	0,6539668	1,0278651	0,8811430	0,8584087	0,9448783	0,7613205	0,7436949	0,6602317	0,4796354	0,5341148	1,0109451	0,9917802	0,5062295	0,8191469	0,7591002	0,9539473	0,7316128	0,5278448
1000	0,5986205	0,5662587	0,2506162	0,9428385	0,9043315	1,0141863	0,1383167	0,6038460	0,8572431	0,8330777	0,9851471	0,9615419	0,2092675	0,8338947	0,6665891	1,0955187	0,8453777	0,8494004	0,9044521	0,7322335	0,7458059	0,6575907	0,4476043	0,5796349	0,9703329	0,9489577	0,5282209	0,7673516	0,6902846	0,9759535	0,7016575	0,5618080
1020	0,5728918	0,5715344	0,1949272	1,0002565	0,9075592	0,9974403	0,1212852	0,6059599	0,7995669	0,8151650	0,9862365	0,9772902	0,2168890	0,7792491	0,5790963	1,0413369	0,8733829	0,8539076	0,9430555	0,6856683	0,7905505	0,6480324	0,4538293	0,5088546	0,9828145	0,8943585	0,5647462	0,7953063	0,6738344	0,9582863	0,7188217	0,6144187
1040	0,5987809	0,6019781	0,1974757	0,9206157	0,9808875	0,9663533	0,0969837	0,6384708	0,6463537	0,7698720	1,0105318	0,9806416	0,2147271	0,8048783	0,5959522	0,9970143	0,8000615	0,8840030	0,9584020	0,6860281	0,8054895	0,7028699	0,4546478	0,5161285	1,0039002	0,9231516	0,5899504	0,7784970	0,7562838	1,0043775	0,7051667	0,5175790
1060	0,5806492	0,6316124	0,2116741	0,9010955	0,9970504	0,9203780	0,0980783	0,6237093	0,6489535	0,7356601	1,1296686	0,9474051	0,1850029	0,8590908	0,6554397	0,9889176	0,8635599	0,8565326	1,0255497	0,7755319	0,8236586	0,7168314	0,4425751	0,5729015	1,0159085	0,9752455	0,6137587	0,8108619	0,7177855	0,9600298	0,8048405	0,5604995
1080	0,5870517	0,6326866	0,2245154	0,9316107	0,9829226	0,9053695	0,1187292	0,6113374	0,6717455	0,7770490	1,0054531	0,9181386	0,1943058	0,8554391	0,6420623	0,9784704	0,8553843	0,9078779	0,9856473	0,6926292	0,8618685	0,7169705	0,4791315	0,5507818	1,0542149	0,9438359	0,6229819	0,8209598	0,6896066	0,9084485	0,8348350	0,5963116
1100	0,6371559	0,5867624	0,2305924	0,9332630	1,0545150	0,9768760	0,0923024	0,6657662	0,7530819	0,8191640	0,9345991	0,9974722	0,1976672	0,8038882	0,6550353	1,0156769	0,8131584	0,8543713	0,9586480	0,6728857	0,8098076	0,7121233	0,4952218	0,5285037	0,9787339	0,8936276	0,6028844	0,7608696	0,7599669	0,9822152	0,8580794	0,6185552

0	0,6552591	0,5867462	0,2448027	0,9736003	0,9871096	0,9917887	0,1099118	0,6623766	0,8002509	0,8121581	0,9941317	0,9052185	0,1873783	0,9483834	0,6411591	1,0129771	0,8318351	0,7995268	0,9127501	0,7461985	0,7740078	0,6829705	0,3753086	0,5339376	1,0784067	0,8764511	0,5815044	0,8047730	0,8082389	0,9277086	0,7798461	0,5787266
20	0,5649762	0,5634821	0,2099614	1,0081196	0,9298374	1,0040724	0,0456150	0,5519188	0,7749548	0,8738363	0,9056749	0,9445919	0,2299604	0,8424568	0,6052617	1,0429793	0,8185613	0,9289330	0,8890472	0,7529807	0,8641157	0,6802150	0,6113213	0,5470595	1,0893867	0,9873952	0,4699440	0,7049550	0,8456204	1,0064235	0,8050552	0,4623905
40	0,4814665	0,5458212	0,2016712	1,0075820	0,9562181	1,0632778	0,0303760	0,5544183	0,7164459	0,9036616	0,8950440	0,9585819	0,2532685	0,8375008	0,7008325	0,9975912	0,8482121	0,8992818	0,9374093	0,7175715	0,8285217	0,6864015	0,6903656	0,5895686	1,0436901	0,9877068	0,4171662	0,7232711	0,7002662	0,9782453	0,8240834	0,4568240
60	0,4518850	0,5071676	0,2111481	0,9497088	0,9627546	0,9649544	0,0173542	0,6042663	0,7155795	0,9222664	0,9978392	0,9579379	0,2254829	0,8466872	0,7093295	0,9718006	0,8652710	0,8805454	0,9421755	0,6862282	0,7601553	0,7140946	0,7569887	0,5178341	1,0311574	0,9727042	0,3785609	0,7359324	0,7230772	0,9294926	0,8206984	0,5113480
80	0,4890919	0,4704682	0,2221775	0,9816872	0,9635698	1,0085071	0,0226797	0,6363963	0,6643271	0,9883163	1,0575144	0,9937696	0,1873190	0,8024215	0,7195780	0,9719700	0,8273692	0,9353773	0,9637226	0,6558545	0,8120281	0,6621857	0,7998551	0,4321107	1,0425969	1,0235219	0,3741958	0,7103232	0,7742449	0,9124417	0,9119884	0,5568818
100	0,5093037	0,5053975	0,2417344	1,0536865	1,0164259	0,9614658	0,0207626	0,7119975	0,6977814	1,0528159	1,0712838	0,9206365	0,1678325	0,8415516	0,7240702	0,9521918	0,7428251	0,9225032	0,9689793	0,6632872	0,7567672	0,6750462	0,9001465	0,4474642	0,9779366	0,9560383	0,4029380	0,7422501	0,7665237	0,9938417	0,9994602	0,6668547
120	0,5235892	0,4464457	0,2301757	0,9658750	1,0378549	0,9677145	0,0308306	0,7049359	0,6169744	1,0394462	1,0325212	0,9620266	0,1550905	0,8628645	0,7649491	0,9110696	0,7786720	0,9677966	0,9832843	0,6932330	0,7410037	0,6588109	0,9494739	0,4436112	1,0240464	0,9753307	0,3984555	0,7313578	0,7967767	1,0332631	0,9499066	0,7427391
140	0,4871725	0,4689190	0,2347373	0,9840510	1,0637041	0,9843310	0,0128534	0,6981345	0,6492845	0,9665595	1,0050436	0,9911246	0,1376892	0,8366575	0,7150281	1,0184595	0,7680201	0,9261772	1,0172399	0,6054852	0,7594474	0,6041224	0,9039934	0,4493224	0,9886409	0,9992726	0,3711812	0,6605498	0,8169227	1,0789330	0,9175925	0,7639674
160	0,5317446	0,4178884	0,2089965	1,0181990	1,0460772	0,9668966	0,0272158	0,7103645	0,5419046	0,9543938	0,9891243	1,0455336	0,1398650	0,8724486	0,6947860	0,9504729	0,8419728	0,9315156	0,8813078	0,6577106	0,8116539	0,6024082	0,8803900	0,4087686	0,9692423	0,9637268	0,3851270	0,6626187	0,8378427	0,9941911	0,9285250	0,7887654
180	0,5444709	0,4748327	0,2284938	1,0341876	1,0132630	0,9509324	0,0428747	0,6979049	0,5160174	0,9853048	0,9280729	1,0324335	0,1534100	0,8491147	0,7220353	1,0265951	0,7712935	0,8993844	0,9663761	0,6583514	0,8524276	0,6274589	0,9104856	0,4753986	1,0428699	0,9683325	0,3551492	0,7684018	0,8819957	0,9702928	0,9537546	0,7516399
200	0,4719495	0,4910497	0,2369664	1,0240413	1,0271204	0,9665679	0,0381674	0,7230410	0,5183336	1,0632010	0,9087507	0,9918855	0,1664173	0,8523250	0,7085900	0,9530293	0,7921825	0,9860350	0,9897171	0,6016240	0,8498133	0,6128164	0,9477061	0,4597270	0,9790224	1,0251435	0,3910360	0,8435662	0,7180544	1,0919660	1,0230962	0,7257331
220	0,4995646	0,5127765	0,2234545	0,9519600	0,9976494	0,9629384	0,0303827	0,6375541	0,4904709	1,0243281	0,9499281	0,9719940	0,1815668	0,7878256	0,6664675	0,9732224	0,8320065	0,9235511	0,8797536	0,6490854	0,7831764	0,6197976	0,9383293	0,4269303	0,9177211	0,9977711	0,4123992	0,8679458	0,8299739	1,0748782	0,9753778	0,7456192
240	0,5376110	0,5444136	0,2078101	0,8825189	1,0558767	1,0558110	0,0221232	0,6536193	0,5628890	1,0131215	0,9613744	0,9691749	0,1743571	0,7508057	0,6907494	0,9673342	0,8159942	0,9305413	0,8792488	0,6149275	0,8256730	0,6414878	0,9598714	0,4098788	0,9527497	0,9601563	0,3861893	0,8121910	0,8299818	1,0222808	0,9459368	0,6793671
260	0,5176463	0,4766250	0,1836916	0,9590873	1,0539666	1,0343149	0,0158336	0,6831675	0,5273213	1,0766702	0,8859869	0,9795602	0,1633000	0,7892229	0,7382651	0,9930187	0,8288846	1,0196932	0,8586211	0,7160228	0,8095298	0,6854535	0,9536568	0,4050370	0,9828771	0,9601769	0,3618958	0,8141030	0,8402910	0,9716751	0,9357628	0,6681549
280	0,5295576	0,4817202	0,1939616	0,9821177	1,0434430	1,1041852	0,0240804	0,6651558	0,5103837	1,0459999	0,8875831	1,0203006	0,1471340	0,8044374	0,6855254	1,0123274	0,7685491	0,9741868	0,8927070	0,6479315	0,7346262	0,6360783	0,9746055	0,4080107	1,0444105	0,9515673	0,3737637	0,8492555	0,8223104	1,0135407	0,9162483	0,6944948
300	0,5161177	0,5003732	0,2055136	0,9804457	1,0185880	1,0941616	0,0252665	0,6840228	0,5399792	1,0357757	0,8793489	1,0295247	0,1506435	0,7523671	0,7053312	1,0539788	0,8145534	0,9704003	0,8425671	0,6480246	0,7830340	0,6258195	0,9572841	0,4017542	1,0354537	1,0151757	0,3461406	0,8073987	0,8330459	0,9819348	0,9943957	0,7166556
320	0,5128314	0,4365893	0,2252808	0,9663580	1,0239541	1,1232846	0,0254457	0,6814771	0,5294012	1,0561690	0,9576013	1,0207570	0,1309867	0,8184035	0,6830088	1,0257103	0,7709337	0,9394420	0,8231458	0,6474511	0,7578099	0,6766269	0,9613012	0,4158100	1,0358624	1,0321495	0,4152070	0,8126248	0,8571583	0,9755046	1,0104106	0,7043106
340	0,4902365	0,4616842	0,2213967	1,0725633	1,0101608	1,1471350	0,0372289	0,6918193	0,5379124	0,9784097	0,9936733	1,0101490	0,1288162	0,8597459	0,7143682	1,0386319	0,8342181	0,9365985	0,8868234	0,6723507	0,7516045	0,6980974	0,9963887	0,4587404	1,0391265	0,9978919	0,3958544	0,7644009	0,7372589	0,9453003	1,0117434	0,6860009
360	0,5226455	0,4677603	0,2221224	1,0711782	0,9645079	1,1146871	0,0208916	0,6634605	0,5573348	0,9791011	0,9983863	1,0032239	0,1356184	0,8128078	0,6999388	0,9832307	0,8511300	0,9715762	0,8632317	0,6927668	0,8041269	0,6957243	0,9324251	0,4502048	1,0193178	0,9718276	0,3716439	0,7660175	0,7223701	0,9656552	1,0554148	0,6566718
380	0,5045772	0,4450254	0,2364642	1,0257297	0,9674002	1,0734385	0,0201999	0,6745130	0,5646011	0,9721556	1,0668343	0,9412722	0,1643992	0,8097227	0,6674678	0,9148799	0,8079454	0,8943118	0,9785129	0,6367829	0,8214062	0,6548476	0,9940771	0,4445690	1,0636318	1,0484564	0,4001661	0,7669213	0,8300370	1,0031342	0,9868770	0,6568288
400	0,5314964	0,4366089	0,2728299	1,0959200	0,9924401	1,1061873	0,0151280	0,6660856	0,5512974	0,9981655	0,9888491	0,9047526	0,1718919	0,7975993	0,7309159	0,9925715	0,8325819	0,9869124	0,9510735	0,6798612	0,8216231	0,6763988	0,9520029	0,4380031	1,0083009	0,9912811	0,3628728	0,7983671	0,7430123	0,9909418	0,9727269	0,6815542
420	0,5338089	0,5152469	0,2836877	1,0911086	0,9944959	1,0823499	0,0153146	0,6604925	0,6622584	0,9350114	0,9791956	0,9531138	0,1704040	0,8373835	0,7398455	0,9631649	0,7766465	0,9968637	0,9560898	0,6992207	0,8281433	0,6692282	1,0099796	0,4238785	1,0285982	0,9464922	0,3774855	0,8241901	0,7465973	1,0834516	0,9557827	0,6628198
440	0,5476385	0,5745607	0,2524076	0,9922693	1,0389089	1,0833775	0,0236058	0,6828594	0,6013912	0,9883504	0,9018462	0,9870116	0,1618623	0,8146861	0,7231019	0,9786900	0,7575412	0,9869687	0,9782681	0,6404114	0,7749490	0,7176333	1,0530502	0,4959555	1,0320299	0,9597321	0,3808642	0,7471971	0,7776669	1,0969699	0,9211381	0,6438614
460	0,5157656	0,5897199	0,2516475	1,0779745	1,0758595	1,0871093	0,0147726	0,6488983	0,5187179	0,9968798	0,8955181	1,0036473	0,1692392	0,7838533	0,7542714	1,0469680	0,8059954	1,0059478	0,9063893	0,7525770	0,7676020	0,7316360	1,0475028	0,4467069	0,9590910	1,0496620	0,4064325	0,8021263	0,7564579	1,0598340	0,8482552	0,6090822
480	0,4983924	0,5480691	0,2687542	1,1200221	1,0133066	1,0290054	0,0256734	0,6329774	0,5460968	1,0157913	0,9878937	1,0210866	0,1527367	0,7914948	0,7279144	1,0170698	0,8006636	1,0023161	0,8764117	0,6445334	0,7437194	0,7038822	1,0585136	0,3986624	0,9394794	1,0215416	0,4010226	0,7665839	0,8193160	1,0004085	0,8166602	0,6810204
500	0,4600728	0,5093425	0,2707074	1,0265555	0,9843795	1,0270530	0,0157822	0,6486256	0,5188741	0,9670068	0,9676825	1,0976436	0,1686542	0,7828164	0,6899189	1,0863036	0,8080646	0,9108292	0,9502549	0,6222072	0,7465873	0,7021292	1,1262846	0,3708415	1,0357078	1,0593726	0,4036982	0,7748097	0,8044549	1,0267151	0,9064403	0,7073238
520	0,5029525	0,4787962	0,2593275	1,0313040	0,9930767	1,0166177	0,0215758	0,6718526	0,5611845	0,9881090	0,9723544	1,0226019	0,1429882	0,8108832	0,7032125	0,9990639	0,7465236	0,9061812	0,8998122	0,6880345	0,7480311	0,6878568	1,0695040	0,3897809	1,0342822	1,0161002	0,3573975	0,8061876	0,7242464	0,9782111	0,8812422	0,7243199
540	0,5708000	0,4957161	0,3088445	1,1047731	0,9348133	0,9267143	0,0307101	0,6540325	0,5239663	0,9730946	1,0219981	1,0488177	0,1563284	0,8002763	0,6828397	0,9413879	0,7961809	1,0101854	0,8956652	0,6716249	0,7119992	0,6979663	1,0456334	0,4161915	0,9972301	0,9636233	0,3547413	0,8318212	0,7293026	1,0034064	0,8674143	0,7352465
560	0,5667392	0,4902616	0,3127671	0,9984064	0,9164642	1,0272195	0,0216112	0,6410754	0,5538307	1,0583743	1,0573239	0,9841687	0,1442875	0,8585729	0,6950510	0,9640966	0,7675436	0,9823469	0,8523017	0,6226040	0,6672951	0,6884412	1,0198064	0,4420776	0,9972712	0,8919275	0,4055241	0,8341625	0,7714560	1,0188579	0,8792708	0,7358148
580	0,5623058	0,4433504	0,3071382	0,8754335	0,8354493	1,0477177	0,0923786	0,6465882	0,7071022	0,9442639	1,0213871	0,9900454	0,1305949	0,8046721	0,6350149	1,0279064	0,7454998	1,0495691	0,9199570	0,5968104	0,6674137	0,6723167	0,8845471	0,4216150	1,0044457	0,9636621	0,5248078	0,8351815	0,7844583	1,0405976	0,8297769	0,7467718
600	0,6048119	0,4546871	0,2998985	0,8859341	0,9119533	0,9938563	0,1138195	0,7181810	0,7026814	0,9201569	0,9854882	0,9960172	0,1380284	0,8370275	0,5689531	0,9938013	0,7951337	0,9352801	1,0005800	0,6519730	0,7229919	0,6583331	0,7460447	0,4287268	1,0454676	1,0141789	0,6185466	0,8574765	0,7920360	1,0993437	0,7761506	0,7363956
620	0,6298475	0,4598377	0,2414704	0,9011987	0,9096571	1,0105033	0,1158601	0,6882725	0,6646137	0,8496734	0,9911064	1,0478518	0,1408030	0,7901849	0,5627275	1,0585261	0,7929404	0,9211979	0,9371540	0,6444726	0,7294768	0,6263425	0,6587788	0,4239656	1,0382595	0,9866409	0,6407749	0,8438438	0,7469961	1,0586494	0,7466520	0,7663959
640	0,6164371	0,4492140	0,2657570	0,9621655	0,9842112	0,9926953	0,1466803	0,7336205	0,6709146	0,7718671	1,0029384	0,9650194	0,1078320	0,8802400	0,5792658	1,0668170	0,7614269	0,7831016	0,9123755	0,7467804	0,7295471	0,7009045	0,5841830	0,4057850	1,0160493	0,9576330	0,6088666	0,8325863	0,6863905	1,0295430	0,7814501	0,7245312
660	0,6004479	0,4517683	0,2884532	0,9112440	0,9768595	1,0406802	0,1114068	0,6643831	0,7456238	0,7641224	1,0255317	0,9465188	0,0990337	0,8862546	0,5687368	0,9120336	0,7645664	0,7910132	0,9851804	0,6578475	0,7607445	0,7050273	0,5599587	0,4173518	0,9917184	0,9178908	0,5877814	0,7606548	0,6942402	0,9751059	0,7335368	0,7540651
680	0,6672594	0,4716314	0,2925327	0,8948968	0,9645650	1,0763544	0,1220422	0,6416436	0,7134601	0,8291985	1,0430041	0,9071245	0,1242508	0,8941893	0,6304347	0,9443667	0,8187278	0,7509830	0,9285803	0,7076385	0,7587423	0,6938663	0,5044235	0,4398856	0,9393380	0,9436024	0,5571406	0,7618881	0,7258264	0,9453283	0,7232257	0,7253983
700	0,6837486	0,5083223	0,2421535	0,9343254	0,9705628	1,0705028	0,1101946	0,5865732	0,7881929	0,8431384	1,0685897	0,9147428	0,1582720	0,8874470	0,6273330	0,9492891	0,8278958	0,8371053	0,8784010	0,6772066	0,7881774	0,6495905	0,4777732	0,5336293	0,9557966	0,9356381	0,5376250	0,7872757	0,6992406	0,9700965	0,7419642	0,6243431
720	0,6606401	0,5595556	0,2311191	0,9218156	0,9668796	1,0810148	0,0732495	0,5847262	0,8699383	0,8185416	1,0747112	0,9863872	0,1429728	0,8135076	0,6262388	0,9865917	0,8523303	0,8784449	0,9343952	0,6822960	0,7336882	0,6529854	0,4316901	0,5198956	1,0108866	0,9357821	0,5741893	0,7616044	0,7426469	0,9669767	0,7192610	0,6040339
740	0,5607640	0,5593962	0,2300240	0,8995659	0,9885277	1,0498023	0,0889303	0,5985231	0,8992620	0,7699393	0,9760598	1,0957568	0,1686175	0,7538040	0,6272363	1,0249152	0,8521210	0,9442012	1,0530013	0,7527716	0,8141883	0,6676191	0,4621556	0,5329335	0,9815941	0,9503006	0,5309665	0,7498237	0,7700389	0,9656979	0,7726953	0,5920646
760	0,5640494	0,5819290	0,2296818	0,9215643	0,9619893	1,0080359	0,1063384	0,5981858	0,8810334	0,7223648	0,9750924	1,1093561	0,1615533	0,7847188	0,7139558	1,0160789	0,8769298	0,8758698	0,9915880	0,7191102	0,8397505	0,7375189	0,5012968	0,4909134	0,9931930	0,9117360	0,5554639	0,7249372	0,8468887	1,0215539	0,7855489	0,5708455
780	0,6303732	0,5379682	0,2329222	0,9637068	0,9766055	1,0620706	0,1408011	0,5776077	0,8871858	0,7832167	1,0326672	1,0823286	0,1711015	0,8666931	0,5974497	1,0626754	0,8481624	0,9612821	0,9286957	0,7255657	0,8162530	0,7469482	0,4880851	0,4748087	1,0276204	0,9063285	0,5543084	0,7711152	0,7682338	1,0876975	0,7603696	0,5867813
800	0,6317921	0,5379710	0,2446693	0,8265943	0,8981586	1,0777366	0,1197926	0,5629712	0,8743697	0,8003064	1,0065355	1,0627228	0,1723872	0,8853611	0,6648197	0,9735047	0,8183571	0,8776798	0,9615702	0,7711007	0,7911616	0,7289521	0,4711472	0,4793515	1,0655334	0,8818293	0,6460230	0,7725761	0,6730976	1,0534603	0,7923867	0,5463887
820	0,6579288	0,5844629	0,2349430	0,8810646	0,9081714	1,1206546	0,1223663	0,5629300	0,8310533	0,8345596	1,0142030	1,0652925	0,1663799	0,8383937	0,6353604	1,0101314	0,8760244	0,8159896	1,0296588	0,6603892	0,7962604	0,6936744	0,4678931	0,5037847	1,0178420	0,9181688	0,5666550	0,7602384	0,7140621	1,0415022	0,7932836	0,4815426
840	0,6579719	0,5055699	0,2313136	0,9212125	0,8808907	1,1069795	0,1198536	0,6010374	0,8021031	0,8580182	1,0203132	0,9966520	0,2456738	0,7970109	0,6777264	0,9742058	0,9186716	0,8216246	0,9219074	0,6164375	0,7237694	0,6691235	0,4587562	0,5148685	0,9984382	0,8994903	0,5843813	0,6988950	0,7168524	1,0026592	0,7666502	0,4753602
860	0,6503215	0,5206977	0,2510239	0,9289793	0,8655320	1,0267454	0,1097041	0,6256189	0,7914537	0,8661151	0,9434218	0,9669242	0,2249445	0,7851629	0,7507569	0,9701174	0,8514396	0,8948282	0,9345727	0,6401403	0,7434534	0,6577424	0,4447791	0,4676015	0,9776278	0,9515883	0,6234660	0,7210917	0,7574145	0,9546676	0,7716876	0,5095542
