"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
560	0,6094652	0,5770366	0,2242386	0,9963414	0,7467708	0,2612437	0,1084862	0,2295259	0,9980864	0,5860285	0,7301512	0,8977672	0,0688403	0,6444990	0,4066429	0,9947584	0,8368217	0,0841139	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9776705	0,1338949	0,1656048	0,5810608	0,5511775	0,4823962	0,4780897
580	0,6094652	0,5770366	0,2242386	0,9530214	0,7523449	0,5014510	0,1084862	0,4036391	0,9974876	0,5814466	0,7406442	0,9011439	0,0706029	0,6475425	0,4075247	0,9708050	0,8368217	0,5394791	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9775568	0,2771228	0,1757083	0,5854245	0,4818649	0,4876971	0,4784321
600	0,6094652	0,5770366	0,2242386	0,9345731	0,7751775	0,6635546	0,1084862	0,4988906	0,9930685	0,5877508	0,7791682	0,9134717	0,0789103	0,6617446	0,4131883	0,9698417	0,8368217	0,7260870	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9771608	0,3676340	0,2246627	0,6018570	0,5225377	0,5126191	0,4805727
620	0,6094652	0,5770366	0,2242386	0,9260250	0,8071408	0,7729501	0,1084862	0,5509996	0,9800026	0,6038540	0,8272269	0,9285390	0,0929066	0,6853174	0,4272173	0,9755134	0,8368217	0,8025585	0,9542064	0,6966636	0,7783889	0,6743609	0,4404629	0,5159167	0,9987816	0,9766752	0,4286934	0,3064312	0,6221932	0,6178533	0,5525755	0,4857210
640	0,6094652	0,5770366	0,2242386	0,9216290	0,8385596	0,8467756	0,1084862	0,5795067	0,9560709	0,6252288	0,8702224	0,9420893	0,1093181	0,7123463	0,4498913	0,9813032	0,8368217	0,8338964	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9762330	0,4717983	0,3977982	0,6411030	0,7117295	0,5953170	0,4938679
660	0,6094652	0,5770366	0,2242386	0,9191265	0,8650670	0,8965966	0,1084862	0,5951021	0,9247055	0,6479766	0,9035000	0,9530292	0,1254355	0,7381741	0,4778118	0,9856859	0,8368217	0,8467386	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9758746	0,5028226	0,4822590	0,6573546	0,7869500	0,6332178	0,5038104
680	0,6094652	0,5770366	0,2242386	0,9175854	0,8857827	0,9302183	0,1084862	0,6036337	0,8920768	0,6697653	0,9273871	0,9614604	0,1397541	0,7604494	0,5065568	0,9886955	0,8368217	0,8520013	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9756001	0,5251716	0,5530440	0,6711115	0,8429267	0,6637698	0,5140224
700	0,6094652	0,5770366	0,2242386	0,9165869	0,9012999	0,9529079	0,1084862	0,6083011	0,8630592	0,6894584	0,9438415	0,9678032	0,1517102	0,7784998	0,5328715	0,9906897	0,8368217	0,8541580	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9753964	0,5411331	0,6091520	0,6827292	0,8832553	0,6871154	0,5233476
720	0,6094652	0,5770366	0,2242386	0,9159213	0,9126340	0,9682199	0,1084862	0,6108545	0,8398660	0,7066355	0,9549326	0,9725064	0,1612927	0,7925495	0,5551589	0,9919992	0,8368217	0,8550418	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9752485	0,5523917	0,6521050	0,6925009	0,9118463	0,7043733	0,5311894
740	0,6094652	0,5770366	0,2242386	0,9154711	0,9207837	0,9785532	0,1084862	0,6122514	0,8226494	0,7212675	0,9623350	0,9759603	0,1687559	0,8031904	0,5730674	0,9928618	0,8368217	0,8554040	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9751426	0,5602281	0,6842204	0,7006648	0,9319446	0,7168487	0,5374028
760	0,6094652	0,5770366	0,2242386	0,9151645	0,9265840	0,9855267	0,1084862	0,6130156	0,8105220	0,7335259	0,9672629	0,9784793	0,1744477	0,8110950	0,5869398	0,9934349	0,8368217	0,8555524	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9750677	0,5656127	0,7078243	0,7074341	0,9460114	0,7257210	0,5421131
780	0,6094652	0,5770366	0,2242386	0,9149550	0,9306840	0,9902327	0,1084862	0,6134336	0,8022985	0,7436722	0,9705491	0,9803066	0,1787195	0,8168832	0,5974070	0,9938193	0,8368217	0,8556132	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9750151	0,5692687	0,7249466	0,7130081	0,9558391	0,7319520	0,5455657
800	0,6094652	0,5770366	0,2242386	0,9148118	0,9335679	0,9934085	0,1084862	0,6136623	0,7968778	0,7519958	0,9727495	0,9816267	0,1818851	0,8210754	0,6051532	0,9940795	0,8368217	0,8556381	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749785	0,5717243	0,7372380	0,7175712	0,9627053	0,7362838	0,5480305
820	0,6094652	0,5770366	0,2242386	0,9147139	0,9355892	0,9955518	0,1084862	0,6137875	0,7933804	0,7587792	0,9742303	0,9825770	0,1842069	0,8240852	0,6108016	0,9942568	0,8368217	0,8556483	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749531	0,5733576	0,7459867	0,7212894	0,9675093	0,7392699	0,5497535
840	0,6094652	0,5770366	0,2242386	0,9146469	0,9370019	0,9969981	0,1084862	0,6138559	0,7911610	0,7642802	0,9752318	0,9832589	0,1858951	0,8262308	0,6148734	0,9943783	0,8368217	0,8556525	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749357	0,5744346	0,7521697	0,7243083	0,9708792	0,7413136	0,5509375
860	0,6094652	0,5770366	0,2242386	0,9146011	0,9379868	0,9979742	0,1084862	0,6138933	0,7897709	0,7687252	0,9759125	0,9837469	0,1871138	0,8277511	0,6177817	0,9944618	0,8368217	0,8556542	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749238	0,5751391	0,7565134	0,7267525	0,9732517	0,7427036	0,5517397
880	0,6094652	0,5770366	0,2242386	0,9145698	0,9386722	0,9986329	0,1084862	0,6139138	0,7889092	0,7723075	0,9763769	0,9840953	0,1879878	0,8288229	0,6198436	0,9945194	0,8368217	0,8556549	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749156	0,5755969	0,7595493	0,7287271	0,9749298	0,7436439	0,5522768
900	0,6094652	0,5770366	0,2242386	0,9145484	0,9391481	0,9990774	0,1084862	0,6139250	0,7883796	0,7751888	0,9766948	0,9843435	0,1886113	0,8295751	0,6212963	0,9945591	0,8368217	0,8556552	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749101	0,5758924	0,7616621	0,7303196	0,9761232	0,7442770	0,5526329
920	0,6094652	0,5770366	0,2242386	0,9145337	0,9394781	0,9993774	0,1084862	0,6139312	0,7880563	0,7775031	0,9769128	0,9845198	0,1890538	0,8301010	0,6223145	0,9945865	0,8368217	0,8556553	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749063	0,5760820	0,7631268	0,7316020	0,9769772	0,7447015	0,5528668
940	0,6094652	0,5770366	0,2242386	0,9145238	0,9397065	0,9995798	0,1084862	0,6139345	0,7878601	0,7793602	0,9770627	0,9846449	0,1893665	0,8304673	0,6230250	0,9946055	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749038	0,5762032	0,7641391	0,7326337	0,9775925	0,7449850	0,5530194
960	0,6094652	0,5770366	0,2242386	0,9145169	0,9398643	0,9997164	0,1084862	0,6139364	0,7877416	0,7808492	0,9771657	0,9847335	0,1895867	0,8307218	0,6235188	0,9946185	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749021	0,5762801	0,7648367	0,7334628	0,9780391	0,7451738	0,5531183
980	0,6094652	0,5770366	0,2242386	0,9145123	0,9399732	0,9998086	0,1084862	0,6139374	0,7876704	0,7820426	0,9772366	0,9847960	0,1897411	0,8308980	0,6238610	0,9946275	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749010	0,5763289	0,7653163	0,7341287	0,9783657	0,7452991	0,5531820
1000	0,6094652	0,5770366	0,2242386	0,9145091	0,9400482	0,9998709	0,1084862	0,6139379	0,7876276	0,7829986	0,9772854	0,9848401	0,1898490	0,8310197	0,6240974	0,9946337	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9749002	0,5763596	0,7656454	0,7346631	0,9786064	0,7453820	0,5532228
1020	0,6094652	0,5770366	0,2242386	0,9145069	0,9400998	0,9999129	0,1084862	0,6139382	0,7876021	0,7837643	0,9773190	0,9848712	0,1899243	0,8311036	0,6242603	0,9946380	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9748997	0,5763789	0,7658707	0,7350917	0,9787852	0,7454368	0,5532489
1040	0,6094652	0,5770366	0,2242386	0,9145054	0,9401352	0,9999412	0,1084862	0,6139384	0,7875869	0,7843774	0,9773421	0,9848930	0,1899766	0,8311613	0,6243723	0,9946409	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9748993	0,5763910	0,7660248	0,7354354	0,9789191	0,7454729	0,5532654
1060	0,6094652	0,5770366	0,2242386	0,9145044	0,9401596	0,9999603	0,1084862	0,6139385	0,7875779	0,7848684	0,9773580	0,9849084	0,1900129	0,8312009	0,6244491	0,9946429	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9748991	0,5763985	0,7661300	0,7357109	0,9790201	0,7454967	0,5532759
1080	0,6094652	0,5770366	0,2242386	0,9145037	0,9401762	0,9999732	0,1084862	0,6139385	0,7875725	0,7852614	0,9773689	0,9849191	0,1900380	0,8312280	0,6245018	0,9946443	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9748989	0,5764032	0,7662018	0,7359316	0,9790968	0,7455123	0,5532825
1100	0,6094652	0,5770366	0,2242386	0,9145032	0,9401877	0,9999819	0,1084862	0,6139385	0,7875693	0,7855760	0,9773763	0,9849266	0,1900554	0,8312466	0,6245378	0,9946452	0,8368217	0,8556554	0,9542064	0,6966636	0,7783889	0,6743609	0,4404630	0,5159167	0,9987816	0,9748988	0,5764061	0,7662507	0,7361085	0,9791555	0,7455225	0,5532866

0	0,6094651	0,5770366	0,2242375	0,9144985	0,9402121	1,0000000	0,1084862	0,6139385	0,7875653	0,7854207	0,9773924	0,9849422	0,1900937	0,8312864	0,6246147	0,9946472	0,8368189	0,8556514	0,9542064	0,6966630	0,7783805	0,6743476	0,4402545	0,5159164	0,9987811	0,9748988	0,5764106	0,7663444	0,7360206	0,9791577	0,7455407	0,5532931
20	0,5463170	0,5749136	0,2241567	0,9632665	0,9646576	1,0000000	0,0560393	0,6153504	0,6980240	0,8482183	0,9829261	0,9849489	0,1889874	0,8306689	0,6583039	0,9945121	0,8368207	0,8596638	0,9538911	0,6958799	0,7800910	0,6741264	0,5539846	0,5138443	0,9988428	0,9747670	0,4790103	0,7663599	0,7373507	0,9819072	0,8267676	0,5564380
40	0,5142278	0,5653358	0,2239278	0,9829996	0,9790731	1,0000000	0,0347769	0,6216814	0,6594385	0,8905995	0,9856151	0,9849695	0,1839267	0,8278177	0,6751923	0,9938970	0,8357921	0,8764022	0,9524552	0,6916501	0,7845925	0,6728448	0,6442425	0,5042945	0,9990573	0,9741213	0,4237790	0,7666080	0,7420094	0,9839144	0,8790452	0,5711138
60	0,5003497	0,5496057	0,2240455	0,9910162	0,9875713	1,0000000	0,0265421	0,6319770	0,6408509	0,9194854	0,9868048	0,9849930	0,1755591	0,8230091	0,6822362	0,9928334	0,8323517	0,9014694	0,9500500	0,6842483	0,7873080	0,6702490	0,7176985	0,4883666	0,9993087	0,9729440	0,3943487	0,7676504	0,7486181	0,9855280	0,9125822	0,5960911
80	0,4962437	0,5315879	0,2251149	0,9942844	0,9925793	1,0000000	0,0236599	0,6436580	0,6287674	0,9393433	0,9872223	0,9850127	0,1659131	0,8173466	0,6840205	0,9915333	0,8268412	0,9267567	0,9472316	0,6760892	0,7870716	0,6667441	0,7769458	0,4699850	0,9995157	0,9714365	0,3800948	0,7699796	0,7555812	0,9869259	0,9341349	0,6256901
100	0,4967392	0,5145679	0,2274372	0,9956218	0,9955296	1,0000000	0,0228823	0,6546158	0,6178824	0,9530994	0,9872767	0,9850283	0,1566820	0,8118415	0,6833733	0,9902420	0,8205486	0,9472870	0,9445161	0,6690442	0,7850050	0,6629437	0,8237465	0,4525570	0,9996625	0,9698419	0,3742896	0,7736947	0,7620206	0,9881792	0,9480992	0,6546859
120	0,4989197	0,5004110	0,2309189	0,9961724	0,9972672	1,0000000	0,0228505	0,6636973	0,6067452	0,9626922	0,9871938	0,9850417	0,1488189	0,8071220	0,6818942	0,9891477	0,8146441	0,9619505	0,9422274	0,6638313	0,7823545	0,6593530	0,8600373	0,4380139	0,9997595	0,9683555	0,3728335	0,7785072	0,7675701	0,9893015	0,9572742	0,6799010
140	0,5013167	0,4897062	0,2351831	0,9964023	0,9982905	1,0000000	0,0230194	0,6705623	0,5955524	0,9694196	0,9870871	0,9850546	0,1426497	0,8034357	0,6803829	0,9883375	0,8097873	0,9716668	0,9404883	0,6603972	0,7798862	0,6562671	0,8878187	0,4269665	0,9998215	0,9670928	0,3733596	0,7839242	0,7721377	0,9902857	0,9634084	0,7001002
160	0,5033171	0,4822227	0,2397470	0,9965014	0,9988933	1,0000000	0,0231921	0,6753752	0,5849927	0,9741586	0,9870037	0,9850680	0,1381077	0,8007647	0,6791618	0,9878071	0,8061663	0,9778403	0,9392774	0,6583586	0,7779258	0,6537933	0,9089112	0,4191897	0,9998605	0,9660947	0,3745935	0,7894377	0,7757688	0,9911252	0,9675830	0,7153284
180	0,5047636	0,4773461	0,2441711	0,9965467	0,9992486	1,0000000	0,0233145	0,6785305	0,5756867	0,9775078	0,9869543	0,9850818	0,1349360	0,7989508	0,6782994	0,9875008	0,8036756	0,9816809	0,9384988	0,6572772	0,7765253	0,6519138	0,9248413	0,4140714	0,9998848	0,9653499	0,3759116	0,7946420	0,7785737	0,9918213	0,9704678	0,7262756
200	0,5057069	0,4743790	0,2481419	0,9965695	0,9994581	1,0000000	0,0233858	0,6804690	0,5679829	0,9798796	0,9869339	0,9850954	0,1328220	0,7977906	0,6777506	0,9873488	0,8020819	0,9840518	0,9380364	0,6567849	0,7756060	0,6505454	0,9368316	0,4109133	0,9999001	0,9648199	0,3770528	0,7992748	0,7806875	0,9923836	0,9724833	0,7338430
220	0,5062678	0,4727022	0,2514901	0,9965824	0,9995818	1,0000000	0,0234202	0,6815805	0,5619491	0,9815608	0,9869329	0,9851081	0,1314724	0,7970913	0,6774344	0,9872903	0,8011326	0,9855171	0,9377852	0,6566190	0,7750475	0,6495830	0,9458356	0,4090927	0,9999096	0,9644575	0,3779427	0,8032095	0,7822464	0,9928272	0,9739003	0,7389017
240	0,5065695	0,4718362	0,2541690	0,9965905	0,9996549	1,0000000	0,0234323	0,6821680	0,5574500	0,9827524	0,9869423	0,9851195	0,1306458	0,7966958	0,6772726	0,9872814	0,8006101	0,9864288	0,9376641	0,6566116	0,7747348	0,6489249	0,9525860	0,4081235	0,9999156	0,9642180	0,3785927	0,8064243	0,7833746	0,9931699	0,9748979	0,7421854
260	0,5067115	0,4714434	0,2562165	0,9965958	0,9996981	1,0000000	0,0234329	0,6824455	0,5542402	0,9835962	0,9869556	0,9851292	0,1301600	0,7964885	0,6772036	0,9872942	0,8003500	0,9870023	0,9376163	0,6566664	0,7745763	0,6484847	0,9576408	0,4076601	0,9999194	0,9640642	0,3790458	0,8089664	0,7841781	0,9934295	0,9755987	0,7442617
280	0,5067639	0,4713044	0,2577179	0,9965994	0,9997237	1,0000000	0,0234288	0,6825536	0,5520415	0,9841928	0,9869688	0,9851372	0,1298863	0,7963904	0,6771849	0,9873133	0,8002394	0,9873675	0,9376058	0,6567337	0,7745072	0,6481952	0,9614222	0,4074751	0,9999218	0,9639678	0,3793508	0,8109212	0,7847426	0,9936230	0,9760883	0,7455446
300	0,5067716	0,4712870	0,2587767	0,9966019	0,9997389	1,0000000	0,0234236	0,6825779	0,5505918	0,9846140	0,9869801	0,9851435	0,1297388	0,7963511	0,6771897	0,9873312	0,8002064	0,9876032	0,9376114	0,6567923	0,7744852	0,6480068	0,9642489	0,4074291	0,9999233	0,9639085	0,3795503	0,8123885	0,7851349	0,9937649	0,9764278	0,7463215
320	0,5067607	0,4713176	0,2594953	0,9966035	0,9997479	1,0000000	0,0234191	0,6825667	0,5496703	0,9849106	0,9869888	0,9851483	0,1296631	0,7963407	0,6772029	0,9873453	0,8002087	0,9877572	0,9376219	0,6568358	0,7744852	0,6478849	0,9663605	0,4074430	0,9999243	0,9638725	0,3796780	0,8134670	0,7854055	0,9938677	0,9766610	0,7467843
340	0,5067450	0,4713594	0,2599641	0,9966046	0,9997532	1,0000000	0,0234156	0,6825450	0,5491056	0,9851190	0,9869951	0,9851519	0,1296262	0,7963426	0,6772170	0,9873552	0,8002235	0,9878589	0,9376321	0,6568646	0,7744932	0,6478060	0,9679370	0,4074756	0,9999250	0,9638507	0,3797582	0,8142455	0,7855910	0,9939411	0,9768198	0,7470569
360	0,5067306	0,4713964	0,2602571	0,9966052	0,9997564	1,0000000	0,0234133	0,6825242	0,5487720	0,9852653	0,9869994	0,9851545	0,1296091	0,7963483	0,6772287	0,9873616	0,8002399	0,9879265	0,9376401	0,6568821	0,7745026	0,6477545	0,9691135	0,4075079	0,9999254	0,9638375	0,3798080	0,8147987	0,7857180	0,9939931	0,9769268	0,7472165
380	0,5067196	0,4714238	0,2604315	0,9966057	0,9997582	1,0000000	0,0234119	0,6825081	0,5485824	0,9853677	0,9870022	0,9851564	0,1296016	0,7963540	0,6772372	0,9873654	0,8002535	0,9879718	0,9376457	0,6568918	0,7745105	0,6477205	0,9699910	0,4075332	0,9999256	0,9638294	0,3798386	0,8151866	0,7858049	0,9940295	0,9769982	0,7473101
400	0,5067121	0,4714418	0,2605291	0,9966059	0,9997594	1,0000000	0,0234112	0,6824973	0,5484789	0,9854394	0,9870039	0,9851577	0,1295983	0,7963583	0,6772429	0,9873674	0,8002631	0,9880021	0,9376492	0,6568965	0,7745161	0,6476978	0,9706452	0,4075505	0,9999258	0,9638244	0,3798573	0,8154557	0,7858645	0,9940549	0,9770455	0,7473656
420	0,5067075	0,4714525	0,2605792	0,9966060	0,9997600	1,0000000	0,0234108	0,6824906	0,5484250	0,9854895	0,9870049	0,9851586	0,1295967	0,7963612	0,6772464	0,9873684	0,8002693	0,9880225	0,9376511	0,6568983	0,7745198	0,6476823	0,9711328	0,4075612	0,9999259	0,9638211	0,3798687	0,8156406	0,7859055	0,9940725	0,9770765	0,7473991
440	0,5067049	0,4714582	0,2606015	0,9966061	0,9997604	1,0000000	0,0234106	0,6824870	0,5483983	0,9855244	0,9870054	0,9851592	0,1295957	0,7963629	0,6772484	0,9873688	0,8002730	0,9880361	0,9376521	0,6568987	0,7745220	0,6476716	0,9714960	0,4075670	0,9999260	0,9638189	0,3798758	0,8157669	0,7859339	0,9940847	0,9770968	0,7474198
460	0,5067036	0,4714608	0,2606085	0,9966061	0,9997606	1,0000000	0,0234106	0,6824852	0,5483859	0,9855488	0,9870057	0,9851596	0,1295949	0,7963638	0,6772494	0,9873689	0,8002749	0,9880452	0,9376526	0,6568985	0,7745231	0,6476641	0,9717666	0,4075699	0,9999260	0,9638175	0,3798802	0,8158527	0,7859537	0,9940930	0,9771099	0,7474329
480	0,5067030	0,4714617	0,2606080	0,9966062	0,9997608	1,0000000	0,0234106	0,6824846	0,5483805	0,9855659	0,9870058	0,9851599	0,1295942	0,7963641	0,6772499	0,9873689	0,8002758	0,9880512	0,9376527	0,6568981	0,7745236	0,6476589	0,9719680	0,4075710	0,9999260	0,9638165	0,3798829	0,8159109	0,7859675	0,9940988	0,9771184	0,7474414
500	0,5067029	0,4714617	0,2606043	0,9966062	0,9997608	1,0000000	0,0234106	0,6824845	0,5483783	0,9855778	0,9870059	0,9851600	0,1295936	0,7963642	0,6772500	0,9873688	0,8002761	0,9880552	0,9376527	0,6568977	0,7745238	0,6476552	0,9721180	0,4075712	0,9999261	0,9638158	0,3798846	0,8159502	0,7859771	0,9941027	0,9771239	0,7474470
520	0,5067029	0,4714614	0,2605999	0,9966062	0,9997609	1,0000000	0,0234106	0,6824846	0,5483774	0,9855861	0,9870059	0,9851601	0,1295932	0,7963641	0,6772501	0,9873687	0,8002761	0,9880579	0,9376526	0,6568974	0,7745238	0,6476525	0,9722296	0,4075710	0,9999261	0,9638153	0,3798858	0,8159768	0,7859839	0,9941055	0,9771274	0,7474508
540	0,5067030	0,4714610	0,2605958	0,9966062	0,9997609	1,0000000	0,0234107	0,6824848	0,5483771	0,9855919	0,9870059	0,9851602	0,1295928	0,7963640	0,6772500	0,9873687	0,8002760	0,9880596	0,9376525	0,6568971	0,7745237	0,6476507	0,9723126	0,4075706	0,9999261	0,9638149	0,3798865	0,8159948	0,7859887	0,9941073	0,9771297	0,7474533
560	0,5067031	0,4714607	0,2605925	0,9966062	0,9997609	1,0000000	0,0234107	0,6824850	0,5483769	0,9855960	0,9870059	0,9851603	0,1295925	0,7963640	0,6772500	0,9873686	0,8002759	0,9880607	0,9376525	0,6568970	0,7745236	0,6476493	0,9723744	0,4075704	0,9999261	0,9638147	0,3798869	0,8160070	0,7859921	0,9941086	0,9771311	0,7474549
580	0,5722076	0,4741150	0,2606701	0,9478860	0,9639937	1,0000000	0,0875256	0,6808792	0,6277228	0,9367166	0,9807235	0,9851403	0,1306246	0,7971521	0,6426001	0,9877222	0,8015345	0,9840944	0,9381571	0,6592502	0,7753156	0,6481172	0,8480501	0,4101384	0,9999242	0,9640382	0,4890737	0,8160048	0,7854038	0,9928623	0,8889663	0,7442515
600	0,6046169	0,4855828	0,2608477	0,9283259	0,9456422	1,0000000	0,1107190	0,6738431	0,6623384	0,9032403	0,9776672	0,9850614	0,1354379	0,8006214	0,6256260	0,9890135	0,8067129	0,9653348	0,9402401	0,6673810	0,7785733	0,6502341	0,7543462	0,4214044	0,9999007	0,9650284	0,5489634	0,8157998	0,7829457	0,9919349	0,8347286	0,7294723
620	0,6177783	0,5032504	0,2605275	0,9205271	0,9377558	1,0000000	0,1166857	0,6627918	0,6804160	0,8795205	0,9763360	0,9849556	0,1435916	0,8060826	0,6188855	0,9906197	0,8139437	0,9362263	0,9432682	0,6770151	0,7826442	0,6536582	0,6811730	0,4390613	0,9998178	0,9665932	0,5787256	0,8149124	0,7789744	0,9911243	0,8026271	0,7047081
640	0,6210000	0,5221609	0,2590776	0,9174229	0,9353471	1,0000000	0,1163012	0,6507189	0,6942101	0,8619878	0,9759214	0,9848644	0,1531952	0,8120700	0,6174106	0,9920101	0,8207831	0,9081118	0,9463309	0,6848175	0,7851737	0,6575587	0,6233150	0,4582397	0,9996662	0,9683282	0,5912998	0,8128995	0,7741773	0,9902985	0,7839470	0,6756947
660	0,6198434	0,5389473	0,2562739	0,9161662	0,9354271	1,0000000	0,1141903	0,6397927	0,7079870	0,8484405	0,9759655	0,9848076	0,1625319	0,8175289	0,6182433	0,9930293	0,8261766	0,8869693	0,9489159	0,6900744	0,7855226	0,6613179	0,5781849	0,4754740	0,9994767	0,9699467	0,5947208	0,8096109	0,7691173	0,9893879	0,7729283	0,6473597
680	0,6172867	0,5521903	0,2523267	0,9156227	0,9364044	1,0000000	0,1120948	0,6310215	0,7222486	0,8375661	0,9762049	0,9847858	0,1705628	0,8219653	0,6197983	0,9937108	0,8300607	0,8731975	0,9508679	0,6932966	0,7844571	0,6646038	0,5436463	0,4892247	0,9992897	0,9713098	0,5937090	0,8052136	0,7641927	0,9883767	0,7660784	0,6225947
700	0,6147277	0,5617785	0,2477036	0,9153474	0,9375207	1,0000000	0,1105199	0,6245715	0,7361413	0,8286051	0,9764936	0,9847898	0,1768906	0,8252859	0,6213284	0,9941387	0,8327214	0,8650111	0,9522277	0,6951612	0,7829415	0,6672909	0,5175956	0,4992958	0,9991321	0,9723812	0,5909099	0,8000866	0,7596552	0,9872898	0,7614379	0,6025405
720	0,6126894	0,5682490	0,2429286	0,9151714	0,9384694	1,0000000	0,1094933	0,6201566	0,7486896	0,8211196	0,9767586	0,9848088	0,1815480	0,8276135	0,6225516	0,9943932	0,8344781	0,8604604	0,9531134	0,6961782	0,7815603	0,6693791	0,4981156	0,5061780	0,9990128	0,9731814	0,5877180	0,7946840	0,7556375	0,9861758	0,7579918	0,5872069
740	0,6112623	0,5723441	0,2384414	0,9150348	0,9391691	1,0000000	0,1088933	0,6173236	0,7592744	0,8148453	0,9769713	0,9848338	0,1847871	0,8291544	0,6234195	0,9945359	0,8355941	0,8580711	0,9536545	0,6966834	0,7805186	0,6709355	0,4836036	0,5105964	0,9989293	0,9737551	0,5847960	0,7894220	0,7521842	0,9850901	0,7552578	0,5760104
760	0,6103561	0,5747733	0,2345336	0,9149195	0,9396376	1,0000000	0,1085806	0,6156182	0,7676971	0,8096036	0,9771275	0,9848590	0,1869304	0,8301207	0,6239824	0,9946102	0,8362693	0,8568822	0,9539634	0,6968922	0,7798106	0,6720550	0,4727967	0,5132626	0,9988742	0,9741526	0,5823955	0,7846116	0,7492812	0,9840809	0,7530246	0,5681440
780	0,6098312	0,5761135	0,2313447	0,9148214	0,9399268	1,0000000	0,1084415	0,6146608	0,7740732	0,8052542	0,9772346	0,9848812	0,1882847	0,8306945	0,6243190	0,9946448	0,8366515	0,8563195	0,9541257	0,6969416	0,7793555	0,6728360	0,4647353	0,5147657	0,9988393	0,9744201	0,5805528	0,7804376	0,7468802	0,9831815	0,7512001	0,5627969
800	0,6095574	0,5767876	0,2288905	0,9147401	0,9400914	1,0000000	0,1083972	0,6141673	0,7786939	0,8016743	0,9773036	0,9848992	0,1891031	0,8310153	0,6245035	0,9946579	0,8368474	0,8560619	0,9542016	0,6969156	0,7790679	0,6733667	0,4587059	0,5155455	0,9988178	0,9745956	0,5792052	0,7769707	0,7449171	0,9824086	0,7497341	0,5592653
820	0,6094345	0,5770824	0,2271037	0,9146751	0,9401766	1,0000000	0,1083981	0,6139425	0,7819133	0,7987512	0,9773457	0,9849130	0,1895758	0,8311823	0,6245943	0,9946605	0,8369314	0,8559418	0,9542303	0,6968625	0,7788828	0,6737192	0,4541838	0,5159044	0,9988048	0,9747084	0,5782559	0,7741954	0,7433249	0,9817645	0,7485844	0,5569905
840	0,6093939	0,5771788	0,2258731	0,9146251	0,9402150	1,0000000	0,1084162	0,6138611	0,7840759	0,7963808	0,9773698	0,9849230	0,1898362	0,8312610	0,6246317	0,9946587	0,8369532	0,8558778	0,9542359	0,6968072	0,7787580	0,6739492	0,4507841	0,5160371	0,9987969	0,9747796	0,5776069	0,7720426	0,7420400	0,9812407	0,7477062	0,5555564
