"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
560	0,3203273	0,0279817	0,7348280	1,0085967	0,8534945	0,1936361	0,9675935	0,0474916	0,5055670	0,2000432	0,8441051	0,9777778	0,8023209	0,6583567	0,7981529	0,9853322	0,0721494	0,9037271	0,1338428	0,5702053	0,8102567	1,0227083	0,6335504	0,9863324	0,6287670	0,9457159	0,3709849	0,9826427	0,1776149	0,4491469	0,1431699	0,0117763
580	0,2953833	0,0339006	0,7216424	1,0015546	0,8547886	0,1846164	0,9610296	0,0424976	0,4928493	0,4604494	0,8409085	0,9175684	0,7949029	0,6933878	0,7812404	0,9363411	0,0714762	0,9017617	0,1191043	0,5465790	0,8072230	0,9598184	0,5777958	0,9430869	0,6050167	0,9651230	0,3889562	1,0290088	0,2044507	0,4627197	0,1229572	0,0066994
600	0,2658946	0,0370608	0,6918970	1,0734446	0,8346852	0,2045186	0,9187770	0,0543275	0,5071172	0,6493929	0,8491859	0,9911713	0,7836428	0,6659541	0,7550934	0,8025905	0,0662399	0,7778286	0,1022455	0,4603063	0,8653193	0,9850030	0,5981505	0,7494329	0,5645023	0,9512929	0,3474682	0,9914518	0,1611050	0,5029840	0,1179083	0,0036839
620	0,2632719	0,0364585	0,5847297	1,0575466	0,8292372	0,1698369	1,0019411	0,0432649	0,4905078	0,7532523	0,7613141	0,9305506	0,7881456	0,6989230	0,8138503	0,6622442	0,0942819	0,7078979	0,0865074	0,3740841	0,8041599	0,8509889	0,5832624	0,5579431	0,4978783	0,9438120	0,3214821	0,9988815	0,1552526	0,4595998	0,1117720	0,0032890
640	0,2350157	0,0317974	0,5629792	0,9593873	0,8513625	0,1602860	1,0165177	0,0518205	0,4903054	0,8279890	0,7111721	1,0263031	0,8097283	0,6067827	0,8080091	0,5145136	0,0917345	0,6583420	0,0935720	0,2792923	0,8558768	0,7381563	0,6025893	0,4126818	0,4210509	1,0510253	0,2806231	1,0307628	0,1387178	0,5066787	0,1237919	0,0091054
660	0,2156643	0,0330633	0,5891374	0,9651651	0,8831632	0,1754724	1,0474574	0,0327364	0,5110630	0,8432325	0,6798034	1,0730977	0,8400952	0,5477676	0,7661147	0,4438291	0,0970412	0,6020847	0,0984779	0,2022119	0,8761903	0,7154692	0,6232159	0,3245997	0,3528015	1,1614494	0,2887312	1,0104999	0,1377998	0,5468530	0,1106357	0,0072523
680	0,2115209	0,0438245	0,6625907	0,9934713	0,8563765	0,1854805	1,1397776	0,0361449	0,5067182	0,9372027	0,6357797	1,0250908	0,8599590	0,5622521	0,8159368	0,3475149	0,0630697	0,5571054	0,0969787	0,1774840	0,8302540	0,6845823	0,5671862	0,2257001	0,2997803	1,1553304	0,2974869	0,9518489	0,1479941	0,5937189	0,0990465	0,0059704
700	0,1720971	0,0654368	0,6722681	0,9398724	0,8714206	0,1738408	1,1166537	0,0578040	0,4504139	0,9073180	0,6118278	1,0274933	0,8524869	0,5247693	0,7138686	0,2591983	0,1021647	0,5503257	0,1039386	0,1117182	0,7995409	0,6318912	0,5288071	0,1619093	0,2841698	1,0721159	0,3590581	0,9833590	0,1447772	0,6008364	0,1019916	0,0034576
720	0,1695213	0,0484249	0,6739981	0,9492091	0,9353755	0,2144248	1,0567975	0,0445625	0,3969921	0,9627896	0,6664997	0,9741929	0,8555262	0,5447735	0,6588996	0,1936273	0,1268013	0,5469006	0,0848724	0,0684213	0,7877880	0,6483667	0,5317801	0,1350980	0,2667225	0,9889886	0,3863761	0,9652005	0,1282040	0,5561072	0,0975339	0,0038111
740	0,1616505	0,0445219	0,7330844	0,9345877	0,9584765	0,1712700	0,9556046	0,0345904	0,3616800	0,9387693	0,6977693	0,9588180	0,8726976	0,5609499	0,6886371	0,1609422	0,1144473	0,5453650	0,1060917	0,0543490	0,8341420	0,6421731	0,5130755	0,0909488	0,2369659	0,9745892	0,4135296	0,9918185	0,1279186	0,5245291	0,1055689	0,0001051
760	0,1664448	0,0500533	0,7442544	1,0344933	0,9801366	0,1875188	1,0175012	0,0338427	0,3755218	0,8454253	0,6199520	0,9070734	0,8492821	0,5735619	0,7894902	0,1024653	0,0857978	0,5130441	0,1038005	0,0386324	0,8492991	0,5884432	0,5261961	0,0672677	0,1953247	0,9750510	0,3737467	1,0342237	0,1144532	0,6081904	0,1341353	0,0006506
780	0,1607761	0,0332191	0,7026759	1,0366277	0,9707045	0,2011136	0,9811168	0,0323258	0,4066943	0,8548882	0,5908983	0,9141405	0,8806957	0,5583133	0,7484020	0,0690916	0,0709377	0,5049141	0,1061322	0,0176135	0,8604121	0,5463058	0,5016475	0,0617155	0,1949061	0,8861053	0,3594158	0,9512822	0,0809851	0,5569783	0,1044628	0,0007248
800	0,1578999	0,0405828	0,5364212	0,9788748	0,9264440	0,1925395	0,9723238	0,0417000	0,3543187	0,9233181	0,6335969	1,0179173	0,8639797	0,5394583	0,7705350	0,0580119	0,0748706	0,4952704	0,0780990	0,0113607	0,9473102	0,5766500	0,5343106	0,0358106	0,1914264	0,9069790	0,3634681	0,9377005	0,0755847	0,5981301	0,1182661	0,0004327
820	0,1592719	0,0380406	0,6167937	1,0535897	1,0135062	0,1962673	1,0403634	0,0414698	0,3671476	1,0106344	0,6631833	1,0236780	0,8731387	0,5851189	0,8056432	0,0793378	0,0633125	0,4795011	0,0724572	0,0169676	0,8664471	0,5378102	0,5818622	0,0366712	0,1776486	0,9199718	0,3583405	0,9461802	0,0919511	0,5941620	0,1158288	0,0002507
840	0,1277116	0,0279791	0,6141634	1,0328975	1,0545113	0,1832857	1,0285556	0,0503401	0,3630219	0,9507766	0,6017354	0,9517481	0,8920487	0,5675766	0,7812745	0,0677182	0,0723189	0,4536708	0,0709864	0,0191349	0,8756826	0,4883707	0,5541418	0,0307930	0,1599537	1,0097976	0,3841686	0,9479540	0,0952810	0,5559614	0,0877009	0,0019629
860	0,1319249	0,0320668	0,6869750	0,9905421	1,0324344	0,1625711	0,9558340	0,0454578	0,3534257	0,9809444	0,6281325	0,9753371	0,9045522	0,5440712	0,7787775	0,0742492	0,0775934	0,4814363	0,0867453	0,0231401	0,8612813	0,4339580	0,5244815	0,0236055	0,1517631	1,0200273	0,3632321	0,9383271	0,0949575	0,5507089	0,1145988	0,0053105
880	0,1471646	0,0258708	0,6663898	0,9880411	0,9639356	0,1375006	1,0308049	0,0348158	0,3873109	0,9680513	0,6439369	1,0253245	0,8598474	0,5667102	0,7211253	0,0734589	0,0830272	0,4667019	0,0972923	0,0212572	0,8320702	0,4324173	0,5641941	0,0169960	0,1724822	1,0598034	0,3781460	0,9194281	0,0803739	0,5863160	0,1244064	0,0035769
900	0,1445459	0,0243937	0,6405986	1,0090682	0,9883552	0,1457823	1,0393003	0,0383421	0,4061070	0,9714380	0,6763803	0,9925435	0,8415375	0,5438611	0,6893853	0,0525089	0,0849396	0,4781422	0,0847988	0,0179133	0,8709693	0,4368140	0,5339322	0,0107517	0,1652967	0,9980987	0,3709080	0,9014358	0,0956633	0,5146012	0,0851673	0,0069301
920	0,1514399	0,0255993	0,6680491	1,0688204	0,9781023	0,1631046	0,9661665	0,0369931	0,3645513	0,8887104	0,6644442	1,0169822	0,8169659	0,5476823	0,7207756	0,0532705	0,0740877	0,4445813	0,1022342	0,0115090	0,8437460	0,3908016	0,5235760	0,0106381	0,1277103	0,9977582	0,4337283	0,9860623	0,1021496	0,4880397	0,1059509	0,0028147
940	0,1492683	0,0237397	0,7035002	1,1210004	0,9832672	0,1534802	0,9811181	0,0388305	0,3479998	0,9490146	0,6741619	1,0556609	0,8434393	0,5999777	0,7010488	0,0624468	0,0776780	0,4311118	0,0862122	0,0109635	0,8467401	0,4627922	0,5277249	0,0216172	0,1298519	0,9723495	0,4178487	0,9678755	0,0813496	0,5214670	0,1068965	0,0019144
960	0,1253840	0,0298234	0,6628924	1,0816036	0,9615592	0,1936946	0,9825771	0,0433764	0,3403397	0,9556695	0,6597058	1,0225723	0,8178907	0,6585375	0,7876199	0,0387054	0,0707928	0,3993236	0,0904460	0,0063152	0,8323659	0,4730053	0,5098989	0,0304108	0,1259980	0,9201820	0,3709450	0,9680551	0,0816147	0,5106036	0,0782685	0,0010596
980	0,1199008	0,0216377	0,6707554	1,0362999	0,9109479	0,2065746	0,9488586	0,0412624	0,3750694	1,0303195	0,6556425	0,9658088	0,7637918	0,6674151	0,7768386	0,0403197	0,1033540	0,3981468	0,0743643	0,0069680	0,8091186	0,4684358	0,4760482	0,0333489	0,1160891	0,9327142	0,3363566	1,0036732	0,0855921	0,5225298	0,0735733	0,0000368
1000	0,1366029	0,0315310	0,6895040	1,0108677	0,9068759	0,1948889	1,0221768	0,0410275	0,3434560	0,9419811	0,6596123	0,9672660	0,8863192	0,6585558	0,7424908	0,0387381	0,0548243	0,4152618	0,0554093	0,0186431	0,7321016	0,4347172	0,4937592	0,0326834	0,1321661	0,9673294	0,3182678	1,0412972	0,0556261	0,4866635	0,0868102	0,0007791
1020	0,1453282	0,0440909	0,6683572	0,9600311	0,9162532	0,1809311	1,0090241	0,0401730	0,3299878	0,9107651	0,6756775	0,9455836	0,8919197	0,6601722	0,7865599	0,0393891	0,0508316	0,4152798	0,0458768	0,0265575	0,7697635	0,4346144	0,5031148	0,0298077	0,1561967	0,9806706	0,2906722	1,0741943	0,0489068	0,5235815	0,1007200	0,0003227
1040	0,1382018	0,0353513	0,7488180	0,8877167	0,8826650	0,1916594	1,0277527	0,0423291	0,3577808	1,0584995	0,7300845	0,9802267	0,8697179	0,6749512	0,7787501	0,0301133	0,0884794	0,4414501	0,0510872	0,0178223	0,7860987	0,4197208	0,4999585	0,0253723	0,1761244	1,0082224	0,3248140	1,0634657	0,0678002	0,5815103	0,1129247	0,0029867
1060	0,1567826	0,0350051	0,7105911	0,8896757	0,8670822	0,1950657	1,0392657	0,0551842	0,3911651	1,0784602	0,7203369	0,9923763	0,8696781	0,6034455	0,7938128	0,0327369	0,0999361	0,4303297	0,0793532	0,0307216	0,7882586	0,4865406	0,4953613	0,0157946	0,1952670	0,9851075	0,3392994	1,0806356	0,0766181	0,5647534	0,0821184	0,0023672
1080	0,1483536	0,0566614	0,6725970	0,9275842	0,8504822	0,1969646	0,9390629	0,0652271	0,4267920	1,0394147	0,6814891	1,0495278	0,8174582	0,5740870	0,6995360	0,0301856	0,1309530	0,3957203	0,0801736	0,0438868	0,8115968	0,5011204	0,4859732	0,0168145	0,1946091	0,9446080	0,3423419	1,0919996	0,0695252	0,5761073	0,1071375	0,0064478
1100	0,1112829	0,0625688	0,6014392	0,9424415	0,8940414	0,2199676	0,9394048	0,0484730	0,4035927	1,0426872	0,6841039	0,9955345	0,7674321	0,5274583	0,7620845	0,0319350	0,1255115	0,4395893	0,0775502	0,0360899	0,8431088	0,5103514	0,4584270	0,0177945	0,1824630	0,9991474	0,3438704	1,0710590	0,0662105	0,5524945	0,1331220	0,0031275

0	0,0767886	0,0357004	0,6727772	1,0103464	1,0400017	0,1408464	1,0835462	0,0485554	0,3303267	1,0022847	0,6806680	1,0762769	0,8776689	0,5832873	0,8412342	0,0355475	0,0745678	0,4388190	0,0896362	0,0149703	0,7846062	0,4990938	0,4940103	0,0054235	0,1405700	0,9263564	0,3830469	1,0458554	0,0579018	0,4824618	0,1325240	0,0015083
20	0,0755463	0,0436427	0,6853474	1,0344273	1,0672978	0,1676354	1,0859261	0,0353216	0,3811295	0,8595641	0,6360452	0,9673462	0,8234012	0,4918764	0,8054466	0,0100855	0,1186670	0,4104407	0,0963305	0,0126951	0,7839751	0,5210995	0,5815796	0,0200964	0,1593802	0,9190707	0,3697117	0,9925003	0,0396132	0,6568256	0,1178769	0,0059559
40	0,0808193	0,0497414	0,6391486	1,0802623	1,0778648	0,1514689	1,1042293	0,0273973	0,3607295	0,7813730	0,7055652	0,8949560	0,7381683	0,4175404	0,7390999	0,0115348	0,0538303	0,4737389	0,1041139	0,0246618	0,8819372	0,4713428	0,6131233	0,0118502	0,1399916	0,9232282	0,4347399	0,9804786	0,0573556	0,7133730	0,0875549	0,0076484
60	0,0905980	0,0576803	0,7034998	1,0868624	1,0887181	0,1509358	1,1214988	0,0211771	0,3506468	0,7256462	0,6904805	0,9914746	0,6235099	0,3171938	0,7158275	0,0114743	0,0571866	0,6241976	0,1069254	0,0179249	0,7881906	0,4606989	0,7086451	0,0117651	0,1318406	0,9214729	0,5153929	1,0424419	0,0410164	0,7980479	0,0768660	0,0100574
80	0,0799569	0,0511207	0,7763893	1,0970132	0,9862286	0,1610101	1,1406239	0,0381502	0,3853845	0,6810641	0,7343723	0,9931240	0,4892162	0,2499328	0,6370254	0,0175165	0,0615171	0,7015260	0,1083283	0,0180989	0,8635541	0,5318262	0,8533891	0,0130049	0,1421108	0,9329457	0,6013873	1,0288856	0,0364004	0,7893318	0,1014013	0,0087540
100	0,0872872	0,0477955	0,7510065	1,1122433	1,0179971	0,1850641	1,1169297	0,0527705	0,3532346	0,6495636	0,7587504	0,9681739	0,4238686	0,2049880	0,7048666	0,0175183	0,0557365	0,7567657	0,0964046	0,0148016	0,8524236	0,5740883	0,8916971	0,0264438	0,1313667	0,9729266	0,5969428	1,0736990	0,0371239	0,8418794	0,1010561	0,0090950
120	0,0743421	0,0467979	0,6317599	1,1344809	1,0590646	0,1821616	1,1067630	0,0523953	0,3337333	0,6283198	0,8129093	0,8674078	0,3765330	0,1932487	0,7082516	0,0272483	0,0942224	0,8122177	0,0840809	0,0115005	0,9017619	0,5393076	0,9500533	0,0215701	0,1194611	0,9683859	0,6965261	1,0902792	0,0415369	0,9131647	0,1188283	0,0105788
140	0,0768144	0,0551149	0,5951385	1,0927963	1,0719676	0,1698871	1,0624719	0,0454226	0,3670879	0,6036180	0,8080800	0,9002642	0,2853252	0,1681998	0,7290688	0,0296934	0,1271924	0,8646722	0,0761472	0,0129855	0,8522489	0,5213673	0,9902316	0,0130109	0,1365468	1,0527189	0,7188397	1,0541361	0,0431875	0,9022228	0,0931657	0,0082750
160	0,0730933	0,0577240	0,6445532	1,0864146	1,0458317	0,1317314	1,0026713	0,0451044	0,3837200	0,6371577	0,7631937	0,9128848	0,2571637	0,1600815	0,7764737	0,0317403	0,1023856	0,9343159	0,0892024	0,0147381	0,9265650	0,4821921	0,9478962	0,0168634	0,1000226	1,0355137	0,7992781	0,9999222	0,0477564	0,9473324	0,1392413	0,0011911
180	0,0752060	0,0479777	0,6408484	1,1156074	1,0000548	0,1723188	0,9835240	0,0308717	0,3972945	0,6377232	0,7315572	0,9876398	0,2273945	0,1600544	0,7286520	0,0401828	0,0955839	0,8567120	0,1063044	0,0156600	0,9043563	0,4827063	0,9066900	0,0175851	0,0997357	0,9146804	0,7275524	1,0394011	0,0563633	0,9249825	0,1106842	0,0043833
200	0,0728036	0,0565357	0,6264674	1,1161392	0,9789061	0,1720790	0,9359464	0,0376686	0,4053825	0,5874069	0,6931115	0,9143938	0,2005600	0,1366182	0,7135222	0,0468859	0,0733451	0,9013513	0,0954207	0,0122965	0,8450893	0,4945878	0,9174189	0,0225726	0,0996968	0,9201673	0,7219743	0,9929741	0,0441095	0,9304969	0,1064927	0,0074299
220	0,0586897	0,0464675	0,6108193	1,0357442	0,9904839	0,1543305	0,9750394	0,0439861	0,4073494	0,6166551	0,6603375	0,8921352	0,1895849	0,1123157	0,7536537	0,0299042	0,0902163	0,8256648	0,1023284	0,0203466	0,7915722	0,4883381	0,9962287	0,0198826	0,1094112	0,9471330	0,6912015	1,0479213	0,0465911	1,0088662	0,0984010	0,0064649
240	0,0784185	0,0394643	0,5699147	0,9237703	0,9522627	0,1464831	1,0735485	0,0332294	0,3720906	0,5759128	0,6304955	0,8418629	0,1604851	0,1175263	0,7541684	0,0326202	0,0802248	0,8012271	0,0872081	0,0213221	0,8270251	0,4269006	0,9285180	0,0205487	0,1113566	0,9220125	0,6846279	1,0719000	0,0505739	0,9400754	0,1057697	0,0108241
260	0,0597633	0,0324927	0,6391368	0,9456334	1,0632573	0,1667288	1,0599004	0,0250589	0,3621451	0,6218435	0,6248372	0,8721629	0,1677789	0,1305911	0,7719428	0,0397658	0,0599944	0,8241261	0,0969344	0,0101307	0,7147220	0,3839490	0,9921484	0,0229186	0,1363477	0,9768267	0,6618934	1,0992750	0,0607637	0,8439524	0,1164980	0,0085829
280	0,0490180	0,0289492	0,6806196	0,9111844	1,0442179	0,1706011	1,1416948	0,0328078	0,4274380	0,6530238	0,6148811	0,8687256	0,1715203	0,1214631	0,8019851	0,0408526	0,0776618	0,8064841	0,0843403	0,0036008	0,8101680	0,3687220	0,9474402	0,0119920	0,1569655	0,9888554	0,7169124	1,0607996	0,0596028	0,9521295	0,1179911	0,0056811
300	0,0580976	0,0329139	0,7297730	0,9419396	1,0946971	0,1733244	1,1155791	0,0371714	0,4152877	0,6310925	0,6426439	0,8582077	0,1664085	0,1209443	0,7972859	0,0389327	0,0790639	0,8039270	0,0745795	0,0109380	0,7040977	0,4192350	0,9599443	0,0180815	0,1447838	1,0603843	0,7423215	0,9929186	0,0771461	0,9338926	0,1222467	0,0107121
320	0,0399362	0,0435239	0,7285101	0,8807225	1,0625746	0,1623717	1,0929736	0,0239897	0,3571945	0,6278660	0,6858277	0,8858917	0,2098388	0,0972973	0,7890619	0,0429316	0,0861295	0,8356720	0,0858229	0,0162760	0,7675446	0,4343972	0,9817925	0,0182308	0,1479615	1,0399477	0,7808319	0,9686542	0,0664365	0,9453646	0,1506467	0,0087726
340	0,0255479	0,0419723	0,8285821	0,9684974	1,0895948	0,1588375	1,0442664	0,0263903	0,3600422	0,6636935	0,6948218	0,9578820	0,2252922	0,1186337	0,8236565	0,0454081	0,0788652	0,8459456	0,0816521	0,0157905	0,7709792	0,4544366	1,0008355	0,0119428	0,1430658	0,9576599	0,7482423	0,9579698	0,0567480	0,9022767	0,1473023	0,0130283
360	0,0454271	0,0351191	0,8364415	0,9790344	1,0520652	0,1376040	1,0268914	0,0340009	0,3894383	0,6422878	0,6695655	0,9541879	0,2282953	0,1088484	0,8266591	0,0486502	0,0548276	0,8254764	0,0895672	0,0156296	0,7844147	0,4251487	0,8975848	0,0140244	0,1442602	1,0302025	0,7234476	0,9563265	0,0426406	0,9324179	0,1613803	0,0120454
380	0,0532250	0,0382802	0,8323723	0,9458555	1,0881331	0,1485654	0,9405337	0,0372565	0,3782599	0,7272658	0,6701367	0,9688362	0,1873708	0,1143073	0,8190716	0,0534268	0,0710340	0,7920926	0,0933991	0,0217248	0,8176091	0,4357668	0,8807397	0,0115750	0,1392555	1,0454006	0,7019163	0,9766064	0,0472017	0,9478188	0,1105373	0,0086613
400	0,0515673	0,0357424	0,7538783	0,9184915	1,0433180	0,1364722	1,0064616	0,0605871	0,4322218	0,6835217	0,7332079	0,9812855	0,1511847	0,1049209	0,8529121	0,0455290	0,0774232	0,7948453	0,1027386	0,0080993	0,8462194	0,4666931	0,9397969	0,0078560	0,1364622	1,1395905	0,6912080	0,9685251	0,0561439	0,8617422	0,1147212	0,0078552
420	0,0358039	0,0502866	0,7162566	0,9001356	1,0876305	0,1455625	0,9540014	0,0703736	0,4272262	0,6575600	0,7113531	0,9430866	0,1779255	0,1100196	0,8317644	0,0426022	0,1258211	0,8356951	0,1043968	0,0065658	0,8983773	0,4446194	0,9454509	0,0075783	0,1316383	1,1052471	0,6538823	0,9823183	0,0469901	0,8963401	0,1201857	0,0081180
440	0,0552214	0,0500362	0,7905619	0,9950668	1,0560541	0,1309136	1,0017776	0,0672035	0,4065562	0,5823901	0,7276404	0,9155241	0,2032877	0,1143492	0,8551650	0,0368974	0,1353448	0,8539051	0,1034884	0,0163349	0,8976979	0,4021392	1,0467962	0,0029409	0,1284765	1,0661832	0,6363419	0,9535447	0,0407554	0,9910285	0,1411733	0,0118784
460	0,0601795	0,0451670	0,7740910	0,9584303	1,0339182	0,1270876	0,9857127	0,0763226	0,3917252	0,6195647	0,7108274	0,9589073	0,1707086	0,1313736	0,8232645	0,0452797	0,2026707	0,8031788	0,1111478	0,0209469	0,8443514	0,4123897	1,0755746	0,0023322	0,1105014	1,0138732	0,6626115	0,9669245	0,0548679	0,9878193	0,1440140	0,0052836
480	0,0643072	0,0532212	0,6910208	1,0081084	1,0148891	0,1397744	1,0198965	0,0531301	0,3879457	0,6035138	0,7026356	0,9670248	0,1445006	0,1280992	0,8165510	0,0408286	0,2223804	0,8046718	0,0941133	0,0211384	0,8356266	0,4526971	0,9422896	0,0037461	0,1165551	1,0573792	0,6768302	0,9807924	0,0658615	0,9488692	0,1533165	0,0059549
500	0,0724681	0,0491458	0,7269882	1,0323359	0,9499878	0,1676331	1,0633173	0,0641548	0,4195698	0,6041934	0,6915305	1,0095020	0,1441285	0,1246201	0,7837795	0,0246294	0,1887153	0,8167631	0,0990537	0,0132152	0,8783971	0,4731147	0,9413008	0,0097194	0,1008548	1,0725605	0,6535477	1,0520501	0,0604016	0,8866980	0,1145337	0,0041069
520	0,0966638	0,0384111	0,6271618	1,0170951	0,9444318	0,1378835	1,0492653	0,0685502	0,4197681	0,5966769	0,6906022	0,9702556	0,1342569	0,1515990	0,7491868	0,0500501	0,1912247	0,8134185	0,0989499	0,0176555	0,8738006	0,4923897	1,0334012	0,0094563	0,1060734	1,1326465	0,6616722	1,1135576	0,0676871	0,8828723	0,1277578	0,0072467
540	0,1081063	0,0263639	0,5764167	0,9375950	0,9526558	0,1240989	1,0131103	0,0670684	0,4178327	0,6420571	0,6405164	0,9332243	0,1367613	0,1330905	0,7825616	0,0493271	0,2071343	0,8281795	0,0933077	0,0135250	0,8896689	0,4904584	1,0717496	0,0123781	0,1100037	1,0585424	0,6660500	1,1010739	0,0754753	0,8926972	0,1271574	0,0051576
560	0,0908372	0,0299260	0,5999949	0,9740587	0,9472963	0,1188188	1,0472710	0,0746526	0,4299242	0,6485235	0,6565294	0,9418430	0,1557663	0,1383910	0,7922039	0,0446243	0,1821167	0,8778802	0,0829565	0,0204060	0,8433427	0,4664073	1,0307250	0,0094423	0,1003880	1,0295953	0,7638744	1,0820854	0,0837486	0,9292150	0,1179039	0,0056282
580	0,0961336	0,0325516	0,6070951	0,9709386	0,9397666	0,1446476	0,9942939	0,0718731	0,4608135	0,7241886	0,6678203	0,9542902	0,2278662	0,2226391	0,7594224	0,0383381	0,1780009	0,8476838	0,0807898	0,0237224	0,8031092	0,4702112	0,9330056	0,0110437	0,1062562	1,0003369	0,7328280	1,0398671	0,0574059	0,8722171	0,1238512	0,0034998
600	0,0837711	0,0524933	0,6191942	0,9861595	0,9723387	0,1624270	1,0275958	0,0507376	0,4237277	0,7798989	0,7067445	0,9798418	0,3141582	0,3040883	0,6703690	0,0276606	0,1665589	0,8270613	0,0873350	0,0228632	0,7866506	0,5013560	0,9225906	0,0205564	0,1312013	0,9913072	0,6418671	0,9861456	0,0497361	0,7998458	0,1300653	0,0058947
620	0,0967899	0,0690382	0,6140859	1,0518856	0,9182718	0,1708672	1,0185577	0,0503329	0,3663866	0,8430599	0,7376072	1,0253445	0,4038584	0,3685983	0,7642507	0,0225476	0,1219289	0,7040095	0,0840723	0,0142741	0,8143217	0,4777473	0,8188888	0,0186980	0,1376628	0,9856588	0,5514842	0,9062964	0,0453718	0,7411045	0,1606697	0,0048851
640	0,0987450	0,0789270	0,6762399	1,0675061	0,9396094	0,1693199	0,9609822	0,0621026	0,3746759	0,8498657	0,7520038	0,9805034	0,5262524	0,4363420	0,7518505	0,0175838	0,1037804	0,5729996	0,0940368	0,0223087	0,8018803	0,4944928	0,7155961	0,0171347	0,1446137	0,9739666	0,4693917	0,9094866	0,0316462	0,6839512	0,1534086	0,0069543
660	0,0934817	0,0712946	0,6618251	1,0028637	0,9576754	0,1606654	1,0167347	0,0538782	0,3978760	0,8805772	0,7043007	0,9848076	0,5930367	0,4906982	0,6780165	0,0187837	0,1557887	0,5574546	0,1003342	0,0173493	0,8400792	0,4815779	0,6287046	0,0192814	0,1421140	1,0017657	0,4399137	0,9248443	0,0298174	0,6137099	0,1247942	0,0083897
680	0,1007546	0,0744791	0,5942025	1,0501171	1,0230194	0,1752272	1,0263886	0,0505231	0,3749888	0,8696811	0,6784839	0,9175949	0,6369101	0,5099662	0,7514523	0,0126863	0,1147604	0,4700506	0,0928697	0,0091347	0,9238729	0,4637496	0,5913501	0,0120888	0,1728807	0,9595899	0,3645186	0,9506492	0,0397515	0,5921872	0,1021309	0,0078933
700	0,0934234	0,0566228	0,6010591	0,9759945	0,9747159	0,1814868	1,0221653	0,0610535	0,3343755	0,9752459	0,6747587	0,9332810	0,7200381	0,5289828	0,7952803	0,0171911	0,1119009	0,4974440	0,0980399	0,0184446	0,8690307	0,4412958	0,5747606	0,0134708	0,1850476	0,9216472	0,3664150	0,9512605	0,0420396	0,5934251	0,0968585	0,0061205
720	0,0869467	0,0508757	0,6598806	0,9729097	1,0391932	0,1610348	1,0000227	0,0541190	0,3284120	0,9373472	0,6749923	0,9626704	0,6927463	0,5833078	0,7621628	0,0087071	0,1385111	0,4844923	0,0926641	0,0198615	0,8336758	0,4917174	0,5742882	0,0138760	0,1669383	0,9296882	0,3944371	0,8818264	0,0369368	0,6481320	0,1196503	0,0029924
740	0,1069503	0,0412350	0,6153167	0,9359780	0,9785316	0,1815445	0,9311215	0,0703095	0,2917086	0,9544656	0,7002738	0,8858509	0,7661085	0,6001954	0,8124861	0,0105033	0,1089627	0,4898009	0,0783307	0,0171930	0,8520024	0,5063930	0,5441278	0,0139157	0,1534561	0,9996462	0,3609905	0,9817293	0,0485094	0,5979304	0,1158188	0,0012080
760	0,1133700	0,0474388	0,5782153	0,9595383	0,9096457	0,1539393	0,9217604	0,0695224	0,3266021	0,9830792	0,7063116	0,8909123	0,7434229	0,5910824	0,8198697	0,0162014	0,1330334	0,4892711	0,0719221	0,0229982	0,8505963	0,5131728	0,5719163	0,0188900	0,1627117	0,9521615	0,3158931	1,0443467	0,0402736	0,5737453	0,1132983	0,0034963
780	0,1149021	0,0467784	0,6138891	1,0357407	0,9164901	0,1622481	0,9100818	0,0703342	0,3420776	0,9877837	0,6928947	0,9293258	0,8160219	0,5866310	0,8065102	0,0325369	0,1807190	0,5141461	0,0652900	0,0184664	0,7767199	0,4927338	0,5273764	0,0239961	0,1600334	0,9683469	0,3168728	1,0303236	0,0347707	0,5047853	0,1242509	0,0020813
800	0,1395358	0,0508700	0,6397518	0,9945727	0,9007004	0,1604309	0,9179598	0,0590936	0,3600326	0,9440860	0,6532110	0,9250462	0,8496019	0,5458076	0,7644317	0,0280216	0,1728305	0,4877578	0,0636744	0,0321887	0,7805217	0,4499734	0,5341064	0,0168842	0,1358788	0,9579694	0,2700224	1,0902998	0,0258512	0,4911733	0,1428823	0,0089684
820	0,1484593	0,0507369	0,6009396	1,0443786	1,0035101	0,1838488	0,9931977	0,0435901	0,3713260	0,9909060	0,6046019	0,8983542	0,8323820	0,5498064	0,7760744	0,0296229	0,1393989	0,4691106	0,0786445	0,0273341	0,8034518	0,4502654	0,5494052	0,0184521	0,1520607	0,9967349	0,2636814	1,0858079	0,0318986	0,4972349	0,1225203	0,0054127
840	0,1325905	0,0519302	0,5883449	1,1207142	1,0436605	0,1709072	0,9313978	0,0340772	0,3128373	1,0237346	0,5314226	0,9330370	0,8464083	0,5902872	0,8126371	0,0344903	0,1262331	0,4896390	0,0611223	0,0219281	0,8459610	0,4309570	0,5632800	0,0223781	0,1236146	1,0316749	0,3337481	1,0078426	0,0398287	0,5234128	0,1009626	0,0146919
