"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE

0	0,3010608	0,2670250	0,1633846	0,3301818	0,3344788	0,6933521	0,1483189	0,5894039	0,7406396	0,7884361	0,4315114	0,7480773	0,1921162	0,5138918	0,4167581	0,6196105	0,7114921	0,5443659	0,3263856	0,0984417	0,2469635	0,1017282	0,6933108	0,1167333	0,7607660	0,5732281	0,5234508	0,5578699	0,0688589	0,0219904	0,2159798	0,4108431
20	0,2468882	0,1803881	0,0963872	0,2937526	0,4096952	0,6240195	0,1089291	0,3418461	0,5844227	0,6869463	0,4821740	0,8652374	0,1308017	0,5056923	0,5090146	0,6268658	0,5054373	0,5443151	0,3266134	0,0797026	0,2631040	0,1171520	0,7858824	0,1119289	0,6095934	0,5662040	0,4713903	0,6025319	0,0207125	0,0189271	0,1803061	0,3377963
40	0,3766352	0,1566045	0,0535672	0,3026936	0,4195078	0,5240582	0,1354622	0,2411635	0,6618201	0,7252995	0,4121187	0,8542138	0,1391599	0,4163209	0,4362702	0,5760823	0,6918579	0,6843892	0,4800092	0,1320311	0,1859386	0,0922359	0,7080262	0,1214620	0,2547845	0,6749156	0,4841296	0,6037204	0,0178321	0,0097597	0,1414768	0,3434709
60	0,1837475	0,1765726	0,0761072	0,3293603	0,4950810	0,5216401	0,1629376	0,1534407	0,6733530	0,6128129	0,3814071	0,7932775	0,1562355	0,5936417	0,4484145	0,6349789	0,6899688	0,7123743	0,4868073	0,2112069	0,2313638	0,1428828	0,7052706	0,1632341	0,2099413	0,7334834	0,4557520	0,5116418	0,0155173	0,0017495	0,2111344	0,2867575
80	0,2549765	0,1871742	0,0393720	0,3199196	0,5245593	0,4801509	0,1979076	0,2075928	0,7225734	0,8395693	0,4018815	0,8498053	0,1342529	0,4796094	0,5620667	0,7035275	0,5998038	0,6273056	0,5297191	0,1785403	0,2615148	0,1529795	0,5605643	0,2193720	0,1443857	0,7169683	0,5477872	0,4794120	0,0129428	0,0056456	0,1892703	0,2968295
100	0,1535990	0,1624380	0,0296930	0,4071711	0,5432361	0,4644665	0,2764586	0,1007829	0,7488545	0,6622760	0,4662544	0,6936735	0,1673886	0,4671872	0,5754224	0,5774397	0,5741176	0,6490272	0,5269375	0,2663004	0,2965480	0,0870270	0,6042625	0,1993395	0,1421715	0,7699697	0,5302950	0,5292509	0,0031334	0,0017622	0,1709418	0,4122392
120	0,1952880	0,1466272	0,0879716	0,3375092	0,6847476	0,3953172	0,1754846	0,1834413	0,7046074	0,6993326	0,3683754	0,7954645	0,1849320	0,4566982	0,4416921	0,7292517	0,6120695	0,7433881	0,4750696	0,2599787	0,2782863	0,1537159	0,6046778	0,3417903	0,1042774	0,7528205	0,7353923	0,6416258	0,0114509	0,0031993	0,1737772	0,3387682
140	0,1694793	0,2111672	0,0752334	0,2374714	0,6131525	0,3933334	0,2189018	0,1300454	0,5988645	0,6428104	0,4190973	0,7533290	0,1887071	0,5434199	0,5329272	0,5765917	0,7036264	0,8486187	0,5208252	0,3193208	0,3295964	0,1694030	0,7244737	0,4523488	0,1249788	0,7665664	0,6993966	0,6633187	0,0113042	0,0003944	0,2106743	0,3246689
160	0,2337825	0,2052729	0,0508679	0,2038299	0,6483190	0,3291942	0,2160853	0,1362083	0,6331138	0,6841418	0,3178099	0,7521872	0,1367138	0,5128891	0,5296630	0,7604226	0,6943762	0,7245369	0,5130569	0,3161432	0,2562596	0,1315781	0,5755980	0,4279275	0,1455870	0,6358731	0,6720524	0,5732541	0,0079667	0,0019089	0,2293441	0,5365046
180	0,2248585	0,2284622	0,1116807	0,1983984	0,6134252	0,4096395	0,2766849	0,1022348	0,7530962	0,6139567	0,4501025	0,8059715	0,1909482	0,6437616	0,5085777	0,6958418	0,7799346	0,7290519	0,4674715	0,3445306	0,2530500	0,1333021	0,5879488	0,3925658	0,1705296	0,7680464	0,6597785	0,7042485	0,0055042	0,0024406	0,2529832	0,3671510
200	0,2498587	0,1565752	0,0451676	0,2060218	0,7628237	0,4183934	0,2083008	0,0837010	0,6580671	0,7062342	0,3512275	0,7812778	0,1928914	0,5390401	0,4596047	0,6427166	0,6862401	0,7743960	0,5344244	0,3409372	0,2088235	0,1800325	0,6077149	0,4128954	0,1616848	0,6991023	0,6566377	0,6975105	0,0095648	0,0021881	0,2294240	0,4168209
220	0,1741133	0,1474230	0,0738893	0,2332625	0,6869540	0,4070563	0,2379062	0,1246921	0,7347932	0,6498357	0,3126069	0,7246481	0,2237620	0,4792498	0,6959249	0,5557514	0,7102355	0,7017292	0,4610401	0,3748341	0,2386805	0,1745683	0,6802646	0,5007871	0,1177420	0,6568788	0,6188988	0,6365253	0,0198707	0,0020608	0,1600177	0,4107889
240	0,1351903	0,2036462	0,0358817	0,3004746	0,7061724	0,4670933	0,2296965	0,1312860	0,7452986	0,8618704	0,3836995	0,7311561	0,2590831	0,4828557	0,4491899	0,5885788	0,7265680	0,7852586	0,4855772	0,4154779	0,1811528	0,2050564	0,7061497	0,5013568	0,1618828	0,7626730	0,5886960	0,8354162	0,0242886	0,0031123	0,2159640	0,3915987
260	0,1426717	0,1705848	0,1089027	0,2063544	0,8216962	0,3737976	0,2547840	0,0797537	0,7534230	0,8717726	0,4004694	0,8843027	0,2661605	0,6123192	0,4473671	0,5330289	0,7698325	0,8009196	0,4068757	0,3544579	0,2426273	0,2581915	0,5428559	0,5192540	0,1692919	0,7250261	0,6242237	0,7654736	0,0091462	0,0005155	0,1556773	0,4384718
280	0,1846611	0,1672762	0,0691630	0,2847550	0,7836548	0,3584773	0,2571789	0,0704383	0,7040712	0,8009538	0,4669918	0,6503478	0,3109959	0,4997217	0,4720745	0,6377938	0,7667116	0,8295818	0,4855701	0,4507830	0,2122146	0,1610952	0,6150830	0,5538453	0,1535209	0,7098948	0,7323433	0,5723656	0,0232071	0,0000383	0,2246860	0,4039184
