"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
560	0,7155180	0,1764398	0,0763942	0,3741754	0,1820288	0,1342540	0,3146606	0,0026985	0,4512912	0,3875361	0,0621672	0,2087770	0,5696358	0,5585022	0,4994290	0,1589250	0,4499095	0,3109573	0,7200562	0,1459832	0,5847224	0,0278983	0,2904424	0,5491752	0,2916292	0,5811948	0,5053972	0,5156151	0,2192168	0,5174307	0,3754786	0,5817795
580	0,6525184	0,2026026	0,1486099	0,4345674	0,1232210	0,1696257	0,2029726	0,1080263	0,4909975	0,4770286	0,0242635	0,1475302	0,5790118	0,5053808	0,3988744	0,1347985	0,4819016	0,3818864	0,8039149	0,1707307	0,6063202	0,0245134	0,3406226	0,5412279	0,2318477	0,7052482	0,4723527	0,5564444	0,2333880	0,4877873	0,2944295	0,5471929
600	0,6225917	0,1978756	0,1443588	0,4578188	0,1212097	0,0913586	0,1659286	0,2985725	0,4792860	0,4843358	0,0710696	0,0872581	0,6719501	0,4343465	0,5028537	0,1350478	0,4442711	0,3474287	0,8413573	0,1628029	0,4966646	0,0465619	0,4106634	0,5327425	0,2750551	0,5650255	0,6752203	0,6139850	0,2207393	0,6114919	0,2708994	0,6006180
620	0,5280942	0,2012316	0,1121486	0,3342917	0,1776398	0,0917257	0,1765034	0,3710037	0,4030565	0,5058241	0,2357397	0,1155472	0,5473347	0,4057918	0,3253549	0,1363410	0,5045860	0,2841445	0,8302458	0,1094896	0,5915223	0,0457287	0,3674853	0,6102957	0,3308909	0,7550407	0,5647636	0,7084124	0,2695880	0,5845839	0,3055670	0,5446472
640	0,5764931	0,3166165	0,1345842	0,3826061	0,2170791	0,0921416	0,1336398	0,3095154	0,4915842	0,5582726	0,3630224	0,1408776	0,4271943	0,3454325	0,2473830	0,1412756	0,5272768	0,2786126	0,8831584	0,1361944	0,5254446	0,0877165	0,4289139	0,5500958	0,2624469	0,6166283	0,6890052	0,7665628	0,2613923	0,5794101	0,2561026	0,4946750
660	0,5045433	0,2190058	0,1316139	0,4397385	0,1854090	0,0892398	0,1654394	0,4044154	0,4398374	0,5765235	0,5344520	0,1030979	0,4880574	0,2726954	0,1722979	0,1513522	0,4546490	0,4034940	0,7535109	0,1480839	0,5071072	0,0898265	0,4886481	0,6133738	0,1970452	0,6205037	0,6201343	0,5923485	0,2981977	0,5155452	0,3121167	0,5088556
680	0,6671634	0,2933938	0,1387584	0,5060635	0,1444959	0,0853641	0,0696337	0,3878886	0,4259798	0,6879650	0,5367711	0,1033472	0,4523214	0,2283097	0,1092499	0,1960049	0,5164780	0,4154707	0,8367689	0,1040800	0,5630981	0,0696732	0,3830918	0,5262545	0,2101494	0,6152571	0,7772267	0,5587486	0,2661651	0,4824416	0,2672854	0,4204658
700	0,5779234	0,2856053	0,1111586	0,3820919	0,0948997	0,1022169	0,1874858	0,3321447	0,4785359	0,5851360	0,6118491	0,1151538	0,5940553	0,2533270	0,1671735	0,1084412	0,4199595	0,4070160	0,6737177	0,0761627	0,6938792	0,0715297	0,2994400	0,5599100	0,1472871	0,6303886	0,7898969	0,6204612	0,2727386	0,5142693	0,3031482	0,4411566
720	0,6201425	0,2815593	0,1018718	0,2542097	0,2201193	0,1393949	0,1054046	0,3766396	0,5067468	0,4593819	0,7333721	0,1300283	0,4991411	0,2140530	0,1126523	0,1664050	0,4176917	0,3652638	0,7363783	0,0964240	0,6030016	0,0998403	0,3598017	0,5532032	0,1728200	0,5826372	0,7168868	0,5708899	0,2869114	0,5626371	0,3021161	0,3879084
740	0,5708016	0,3441683	0,1787942	0,3465715	0,1868617	0,1079609	0,0926913	0,4585513	0,4986645	0,4761669	0,7257691	0,1764734	0,5027657	0,1808292	0,0940260	0,1453108	0,3356927	0,3696375	0,7181887	0,1421746	0,5569030	0,0968840	0,3753911	0,5170353	0,2344157	0,5567129	0,6926578	0,5448807	0,2059471	0,4854919	0,2896625	0,4174930
760	0,5562690	0,2074312	0,0873057	0,3577450	0,1507941	0,1119025	0,0977907	0,5023034	0,4610614	0,4819516	0,6744168	0,1734480	0,5419158	0,1247154	0,0667211	0,1880515	0,3666981	0,3690102	0,6113010	0,1074087	0,4972873	0,1126366	0,4444206	0,4602057	0,1835520	0,6542336	0,7060231	0,5537890	0,3042805	0,5481559	0,2555073	0,4730561
780	0,5046763	0,2065922	0,1157723	0,4259808	0,1269970	0,0894178	0,1207626	0,5426875	0,3781999	0,6236496	0,7571291	0,1657931	0,6343937	0,2242655	0,0756622	0,1533162	0,4315718	0,5071807	0,7107406	0,1163347	0,5116484	0,0835472	0,4498952	0,5028559	0,1094011	0,6393703	0,6478672	0,6017038	0,2012411	0,5867850	0,2262564	0,4061764
800	0,4452903	0,3128675	0,1818754	0,3615518	0,0842285	0,1099864	0,1991450	0,3571813	0,4699913	0,6379669	0,6821782	0,1924751	0,4531629	0,1543264	0,0849853	0,1835073	0,3355889	0,4028296	0,8602019	0,1208155	0,5590710	0,0491792	0,3679697	0,4930426	0,1070991	0,6185110	0,6512036	0,5667343	0,2985590	0,5395336	0,3014171	0,3995313
820	0,4664760	0,2147888	0,1636836	0,3823159	0,1700198	0,1195154	0,1346610	0,5239871	0,5400256	0,5510207	0,6613843	0,1901788	0,5607499	0,1359284	0,0678934	0,2194571	0,3562391	0,3302465	0,5924654	0,0851451	0,6187415	0,0723636	0,3534775	0,5976191	0,1419947	0,5587886	0,6097860	0,6254604	0,2687648	0,5066297	0,3035212	0,4119761
840	0,4604972	0,2573784	0,1713818	0,5137683	0,1700527	0,1265597	0,1234227	0,4517545	0,5196591	0,6021409	0,7026210	0,2215873	0,5133968	0,1827479	0,0637887	0,1732460	0,3994645	0,4198191	0,6447862	0,1311872	0,6240167	0,0904553	0,3517498	0,5066113	0,1615675	0,5078490	0,6587758	0,5793033	0,2445162	0,5896766	0,2903948	0,4781746
860	0,4892900	0,2390249	0,1768524	0,3902799	0,1586247	0,1460561	0,1631770	0,3565250	0,5631475	0,5303064	0,6117418	0,1312903	0,5125478	0,1243371	0,0999019	0,2351463	0,3841054	0,4126431	0,6843171	0,1331970	0,5807055	0,0594321	0,4331495	0,4932338	0,1912582	0,6381236	0,7157506	0,4998969	0,2590953	0,5887202	0,1772771	0,3671897
880	0,5014547	0,2493994	0,1807729	0,4615597	0,1275922	0,1393783	0,1133788	0,3838306	0,6687429	0,5273854	0,5655329	0,1113634	0,4868545	0,1400763	0,0528422	0,1833086	0,4128813	0,3931784	0,7284024	0,0882581	0,6628481	0,0890764	0,4194898	0,5856124	0,1252732	0,5523426	0,8666135	0,7669113	0,2556001	0,6349916	0,1791619	0,4673174
900	0,4320169	0,2696050	0,1238218	0,3454677	0,1826593	0,1958772	0,1155378	0,4621774	0,5783902	0,5042817	0,6489221	0,1059156	0,4463135	0,1576497	0,0937804	0,2425882	0,4657414	0,3549216	0,5981773	0,0804516	0,5608597	0,1027705	0,4420492	0,6161827	0,1397050	0,7951513	0,7001861	0,8026802	0,2501095	0,5816616	0,2542264	0,3932761
920	0,4331007	0,2519100	0,1339141	0,3169761	0,2380265	0,1829666	0,1332762	0,3442222	0,4469634	0,5261364	0,6548032	0,1008599	0,4790447	0,1755623	0,0623390	0,1855439	0,4233066	0,3012644	0,6670563	0,0897307	0,5434574	0,0806451	0,4036530	0,4931629	0,1283388	0,6540168	0,6773260	0,5389633	0,2674631	0,6695673	0,2018843	0,3682859
940	0,4509708	0,3486112	0,1923050	0,2709047	0,1460868	0,1236340	0,1311123	0,5195682	0,4342840	0,4500784	0,6263408	0,1372506	0,5725630	0,1749918	0,0934075	0,1628423	0,3492113	0,3966617	0,6463064	0,1050576	0,5449044	0,1338271	0,3891074	0,5415410	0,1366703	0,6662245	0,8010362	0,7660573	0,2345082	0,7303796	0,1928723	0,3818641
960	0,4672913	0,2516815	0,1823937	0,3816802	0,1483404	0,2816713	0,1358604	0,4297421	0,4237084	0,4565007	0,6852947	0,1092929	0,5498086	0,1288837	0,0613404	0,1730501	0,4702616	0,2526660	0,6891497	0,0782452	0,5474784	0,2132488	0,4333798	0,4760185	0,1411856	0,6497596	0,7334203	0,6190354	0,2430057	0,6921685	0,2886115	0,4107737
980	0,4947458	0,3044044	0,1568770	0,3713473	0,1332342	0,1643682	0,1637736	0,3021947	0,4673217	0,4595408	0,6321584	0,1286592	0,5689079	0,1259556	0,0801053	0,0809453	0,3983381	0,2476954	0,6641909	0,0820541	0,6290132	0,1092975	0,4298552	0,5249482	0,2215689	0,5332402	0,7802162	0,5981185	0,2458539	0,5948942	0,2416757	0,3088336
1000	0,5108408	0,2943640	0,2012933	0,3314198	0,2003687	0,1281081	0,1235888	0,4007636	0,5044318	0,5316017	0,6065480	0,1844018	0,4371715	0,1103113	0,0530360	0,1291768	0,3563521	0,2303831	0,7849510	0,1038608	0,6239124	0,1565658	0,3763578	0,4847203	0,1901294	0,5371789	0,6523171	0,6366792	0,2483252	0,6765388	0,3018072	0,3758977
1020	0,4572330	0,2267675	0,1902872	0,3764086	0,1533991	0,1011455	0,0980899	0,4459142	0,4243851	0,5065204	0,6616106	0,1523014	0,4256323	0,0656094	0,0766294	0,1424851	0,3745765	0,3073558	0,8509727	0,1091643	0,6075611	0,2297708	0,4401745	0,5087150	0,1471302	0,6196783	0,8264113	0,6681364	0,3724308	0,6500546	0,2188544	0,4655684
1040	0,5331542	0,2504017	0,2102555	0,3480854	0,1503947	0,1337538	0,1278024	0,4384034	0,3735322	0,3908539	0,5891044	0,1485300	0,4475095	0,0888743	0,0567087	0,1209786	0,3812584	0,3018089	0,6106202	0,1315737	0,5737243	0,1549098	0,4825060	0,5027864	0,1855906	0,5746676	0,8812222	0,8309643	0,3150238	0,6449758	0,2249884	0,4253093
1060	0,5492084	0,2368725	0,2255719	0,3103423	0,1464968	0,0919270	0,1651766	0,3886000	0,4909526	0,4081366	0,5673999	0,1374836	0,6016516	0,1267830	0,0677953	0,0987464	0,4187333	0,2453606	0,7013966	0,1212542	0,5598378	0,1124075	0,4380211	0,4642528	0,0946208	0,5727119	0,6384545	0,7718824	0,2566065	0,5415326	0,1733220	0,4193995
1080	0,4918718	0,2453088	0,2290183	0,3720784	0,1410603	0,1572716	0,1505599	0,4586212	0,5204353	0,4000357	0,5152201	0,1933771	0,4922865	0,0997336	0,0606283	0,1288088	0,2996056	0,2795541	0,6284999	0,1008408	0,6547866	0,0867031	0,4786041	0,4692435	0,0769732	0,5173081	0,6530201	0,7058163	0,3142182	0,5734413	0,1601191	0,4647709
1100	0,4787739	0,2214189	0,1999311	0,3304748	0,1532234	0,1125990	0,1578166	0,3546703	0,4975482	0,4472810	0,6417812	0,1663989	0,6719420	0,1721303	0,0925421	0,1222142	0,2510783	0,3118157	0,7486237	0,0984349	0,6337518	0,1966808	0,4208868	0,5569474	0,0694927	0,4657083	0,6172890	0,6213364	0,3515367	0,5785961	0,2410301	0,4133321

0	0,4833695	0,2671552	0,2697003	0,2981915	0,1576695	0,1366596	0,1564175	0,4418083	0,4743013	0,5711713	0,4837841	0,1034595	0,4404562	0,1269608	0,0842661	0,1434362	0,3261497	0,4482578	0,7167468	0,1675085	0,5538916	0,0740514	0,3581319	0,5312050	0,1672069	0,5560595	0,6103818	0,5986152	0,2678152	0,6959679	0,2190894	0,4421990
20	0,5287618	0,2836173	0,1407232	0,3420934	0,1746377	0,1090659	0,1268451	0,4989194	0,3986490	0,4469165	0,5620467	0,1477683	0,4639641	0,1124017	0,0498942	0,1596336	0,3218841	0,2939697	0,5801662	0,1058868	0,6206633	0,0721029	0,2772731	0,6116878	0,1591092	0,4490088	0,6777990	0,5802605	0,3292729	0,5766244	0,2839196	0,4376379
40	0,4127981	0,2862349	0,2013034	0,3478388	0,1255907	0,1257397	0,1612094	0,4272236	0,5747028	0,5383076	0,7804821	0,1455221	0,4133130	0,1319869	0,0367098	0,1761722	0,4129476	0,4239661	0,7482351	0,0828167	0,6270469	0,0887212	0,4673469	0,5255847	0,1925627	0,4832577	0,6267812	0,5310292	0,2753125	0,6360695	0,2754413	0,4570607
60	0,6092316	0,2695160	0,1640315	0,3464567	0,1697021	0,1426643	0,1233485	0,4623911	0,5384461	0,5786361	0,6713738	0,1351633	0,5969649	0,1199878	0,0523314	0,1570567	0,4560361	0,4161247	0,6441431	0,0652957	0,6299535	0,1330551	0,3550113	0,5102609	0,2613574	0,4314101	0,7231027	0,6091843	0,3175927	0,5861547	0,3011304	0,3643326
80	0,5349044	0,2595629	0,1389523	0,2901572	0,1637167	0,1380879	0,1732024	0,4706558	0,4413418	0,6265792	0,6811040	0,1408587	0,4540042	0,1332987	0,0722489	0,2261537	0,4867555	0,3983308	0,6393654	0,0863884	0,6607267	0,1439311	0,3536564	0,4912187	0,3612044	0,5801140	0,7857021	0,6474892	0,1926437	0,6637644	0,3189524	0,4444862
100	0,4973091	0,2597744	0,1295303	0,3194883	0,1480736	0,1156860	0,1072950	0,4165753	0,4620941	0,6867531	0,5534939	0,1349394	0,5106708	0,1909404	0,0553203	0,1561740	0,5620932	0,4055569	0,6778950	0,0710301	0,5197131	0,1508933	0,3715802	0,4734875	0,2947953	0,6266824	0,6891960	0,5507184	0,2657940	0,6093247	0,4931822	0,3864634
120	0,5384382	0,2782505	0,1289054	0,3870496	0,1382730	0,1827963	0,1271236	0,3718384	0,4865401	0,5144986	0,5940559	0,1574907	0,5434566	0,1662366	0,0281043	0,1139718	0,5111419	0,3390180	0,6239473	0,0738806	0,5579210	0,1420653	0,3921819	0,5094328	0,3385998	0,6844238	0,7581794	0,6834964	0,2264766	0,6654907	0,3995897	0,4293254
140	0,4648400	0,2409533	0,1017081	0,3534091	0,1953348	0,2433076	0,1253095	0,3806285	0,4631589	0,5397688	0,6460891	0,1352331	0,6061013	0,1829449	0,0793654	0,1059037	0,5790312	0,3840538	0,6240723	0,0624722	0,5805765	0,1881388	0,3701901	0,4391738	0,3493066	0,6278371	0,7677996	0,7050932	0,2175187	0,4965615	0,4439986	0,4215128
160	0,4008587	0,2402021	0,1182861	0,4627894	0,1611350	0,1654629	0,0907425	0,3355132	0,5004355	0,4433566	0,6030242	0,1357137	0,5278106	0,1777199	0,0961339	0,1804826	0,5934276	0,3749289	0,5840780	0,0596984	0,5561459	0,2070606	0,4186238	0,6292479	0,4253027	0,5715692	0,7046760	0,7441162	0,1730958	0,4433147	0,4433896	0,3948130
180	0,3483967	0,2308301	0,0841560	0,3728000	0,1334299	0,1453563	0,1473590	0,4961882	0,4917385	0,4695290	0,6823299	0,1773854	0,5140846	0,2503752	0,0693485	0,1081515	0,5842281	0,3402077	0,6173496	0,0700380	0,6111451	0,1340834	0,2926449	0,4080032	0,3557857	0,5700134	0,8452518	0,6516773	0,1546083	0,4384006	0,5260710	0,4162625
200	0,4389919	0,2684348	0,0762778	0,3849274	0,2060787	0,1672018	0,1016229	0,3606609	0,5598740	0,4960623	0,6335149	0,2221653	0,4852886	0,1462876	0,0635543	0,1624454	0,5829056	0,3263703	0,6868058	0,0970320	0,5935755	0,1106525	0,4158128	0,4238131	0,4031264	0,7535674	0,7168677	0,6762724	0,1729416	0,6273890	0,5468197	0,4769797
220	0,3560437	0,2079685	0,0787366	0,3808873	0,1680824	0,2111845	0,1291172	0,4033846	0,4663644	0,5262850	0,5892717	0,1705965	0,5308245	0,1918018	0,0472395	0,1265625	0,6321782	0,4326345	0,6035942	0,0764519	0,6443123	0,2105739	0,4052950	0,5545609	0,3823769	0,6401950	0,7628660	0,6214137	0,1514272	0,6133714	0,5889306	0,4012316
240	0,3895225	0,2359558	0,1104267	0,3810912	0,1317907	0,1802764	0,1084046	0,3997433	0,4775818	0,5121176	0,5006311	0,1550590	0,5283598	0,1268729	0,0782678	0,1213048	0,5375959	0,3548749	0,6413317	0,1127060	0,5806434	0,2087933	0,5074660	0,5071591	0,4172995	0,6403285	0,6016896	0,7678837	0,2286665	0,6415895	0,6598717	0,3710427
260	0,4179214	0,2700396	0,0957821	0,2565262	0,1368617	0,1890098	0,0948331	0,3353622	0,5152588	0,6201165	0,4741197	0,1985292	0,4962279	0,1131457	0,0791187	0,1256980	0,6485383	0,3898142	0,7707474	0,0766120	0,6348839	0,1379401	0,4205223	0,5756981	0,3690118	0,7800836	0,6733346	0,6441425	0,2375547	0,4908871	0,6308972	0,3387104
280	0,4918648	0,3210816	0,0913381	0,3175430	0,1674410	0,1770025	0,1157727	0,3037799	0,4466997	0,6000043	0,5525865	0,1586930	0,5380427	0,1896259	0,0550907	0,0907139	0,5829951	0,4429864	0,8608359	0,0663178	0,5057670	0,2294474	0,3965300	0,4124536	0,4016148	0,7350031	0,7213639	0,6913700	0,1914581	0,4998195	0,5190457	0,3750301
300	0,4635895	0,2967542	0,0893997	0,3787534	0,1750110	0,1513767	0,1383620	0,3719511	0,5022558	0,6774351	0,5649015	0,1546277	0,4268052	0,1632778	0,0391924	0,1369448	0,5985893	0,3765104	0,8338282	0,0893603	0,4763052	0,2612813	0,3712041	0,4256719	0,4427499	0,5463590	0,8319131	0,6269014	0,1519604	0,4651166	0,5370205	0,4205974
320	0,5944791	0,2880476	0,0685165	0,3510585	0,1515527	0,1539094	0,1362198	0,3302122	0,4796379	0,6214752	0,6966941	0,2074488	0,4642042	0,1581010	0,0681942	0,0894343	0,4955125	0,4705415	0,7776259	0,0780670	0,7064360	0,1760284	0,4270340	0,4323542	0,3481721	0,5453128	0,8341657	0,7145268	0,1295109	0,6283215	0,5411694	0,5228923
340	0,6365368	0,1857731	0,0783331	0,3711071	0,1060077	0,1723810	0,1483577	0,3441716	0,5159974	0,5227923	0,7147618	0,1797379	0,4650007	0,1679091	0,0538919	0,0514354	0,5476751	0,3716475	0,5658554	0,0862629	0,5769049	0,1368426	0,3300514	0,5055086	0,4738494	0,5375680	0,7511479	0,6133203	0,1532852	0,5519741	0,5063199	0,3301286
360	0,6467801	0,2701156	0,0957264	0,3656979	0,1669390	0,1120964	0,1453472	0,3872014	0,4403055	0,5090878	0,6021062	0,1043944	0,5912376	0,1873070	0,0579074	0,0468585	0,5534385	0,3793077	0,6390021	0,0917523	0,5975560	0,1243642	0,4770229	0,5961853	0,3535460	0,6223754	0,8314418	0,6218637	0,1285689	0,5890331	0,6259667	0,4615037
380	0,6601131	0,2837680	0,1004539	0,4119245	0,1483111	0,0888121	0,1425204	0,4617641	0,4925065	0,5729796	0,7087073	0,1188634	0,5342083	0,0955498	0,0963254	0,0780287	0,5278254	0,3890525	0,6413131	0,1411346	0,6418988	0,1432051	0,3713024	0,4737792	0,4727921	0,5778515	0,7359706	0,6694500	0,1800897	0,4794657	0,6415471	0,3998739
400	0,6004999	0,2339055	0,1105739	0,4071235	0,2203828	0,0996690	0,1726952	0,3632544	0,4760323	0,5604502	0,5601231	0,1213789	0,5122153	0,1535126	0,0728519	0,1401573	0,6053583	0,4107598	0,6716813	0,0945268	0,5484826	0,1066089	0,3138750	0,5462372	0,3137719	0,7166814	0,7048059	0,5773539	0,1177224	0,5620801	0,6074758	0,3106334
420	0,5276895	0,2642311	0,0929113	0,3143306	0,1416524	0,1354479	0,1431498	0,4267157	0,4753286	0,5744409	0,6510920	0,1889308	0,6137991	0,0951363	0,0627453	0,1409373	0,7478369	0,3770447	0,6607181	0,1325028	0,4899581	0,1424765	0,3806069	0,5013291	0,3455238	0,6630070	0,7259892	0,7188780	0,1658003	0,6016347	0,5599003	0,4412820
440	0,6336038	0,3026801	0,1091157	0,3180249	0,1816724	0,1689594	0,1120421	0,4061101	0,5288074	0,5684156	0,6241754	0,1701972	0,5317554	0,1659103	0,0616265	0,1328079	0,5716537	0,3196551	0,7603329	0,1081477	0,4515561	0,1099152	0,3408820	0,5220731	0,3696183	0,7824870	0,5965011	0,6347362	0,1177432	0,6125962	0,6599240	0,3904687
460	0,5898953	0,2896584	0,1117800	0,5392448	0,1213275	0,0983388	0,1007454	0,3842318	0,5186793	0,5784145	0,7290359	0,1522417	0,5281693	0,2218875	0,0859233	0,2088620	0,6130603	0,3035945	0,5515725	0,0985044	0,5524676	0,0790938	0,2588586	0,5420904	0,5820618	0,5793972	0,5872031	0,6953999	0,2227584	0,4866881	0,7785975	0,6196551
480	0,4968276	0,3559235	0,0532634	0,4905286	0,1476242	0,1025062	0,2035899	0,3981638	0,4127317	0,5756548	0,7695552	0,1505123	0,5276374	0,2477082	0,0741543	0,1875975	0,5949228	0,3428130	0,7276674	0,0697638	0,6176282	0,0927872	0,3644372	0,5240110	0,4589228	0,5609613	0,7162474	0,6368304	0,1680885	0,4046349	0,7338303	0,5253136
500	0,4718391	0,3003722	0,1016183	0,3521950	0,1929007	0,0867781	0,1838938	0,3942562	0,4093138	0,5620539	0,8705191	0,1429794	0,6280974	0,2360665	0,0517588	0,1436610	0,6435449	0,3369684	0,6862523	0,0820155	0,5452536	0,1170706	0,3172354	0,5239242	0,3547494	0,5398682	0,6893712	0,6735903	0,3492995	0,6259436	0,5869315	0,4589373
520	0,4077736	0,3028955	0,0579364	0,3860262	0,1321408	0,1255333	0,1489526	0,4415595	0,4843991	0,6448291	0,7693403	0,1233373	0,5571013	0,2012385	0,0301945	0,1200351	0,5889130	0,4370771	0,6246451	0,0862281	0,5818699	0,0916378	0,2892866	0,5959343	0,3810917	0,6963041	0,7355475	0,6912761	0,1927424	0,5645844	0,5458167	0,4520632
540	0,4580766	0,2970843	0,0478592	0,4212015	0,1314452	0,1511551	0,0924470	0,4517716	0,5139946	0,4774496	0,6926791	0,1403862	0,4891641	0,2312612	0,0659148	0,1322491	0,5600825	0,4261308	0,8779299	0,0765011	0,6053058	0,0979861	0,4201540	0,4723350	0,3234516	0,6576437	0,6994849	0,6451565	0,1525273	0,5372853	0,5832515	0,3947338
560	0,4884955	0,3595111	0,0891820	0,3554317	0,1209887	0,1262780	0,1383278	0,3490047	0,5448435	0,6438297	0,7784529	0,1532115	0,5962902	0,1495999	0,0572151	0,2207218	0,4515626	0,3333001	0,8156462	0,0898493	0,6769883	0,1613538	0,3244497	0,5079251	0,3372982	0,5722224	0,7659323	0,6810583	0,1897697	0,6252836	0,4973992	0,4925603
580	0,4826167	0,3392839	0,0757812	0,3637253	0,2120971	0,1268576	0,1918189	0,3493492	0,5288774	0,6076744	0,7516491	0,1758685	0,4343368	0,1872760	0,0452014	0,1431458	0,5108380	0,3666943	0,8676147	0,0676235	0,5905861	0,1119936	0,3899973	0,4700905	0,3829359	0,5475321	0,6920611	0,7088642	0,2309181	0,5266696	0,6060362	0,4423229
600	0,4347854	0,2693282	0,0921892	0,3115660	0,1278191	0,1840792	0,0881696	0,4100135	0,6105618	0,4590095	0,5926613	0,1488325	0,4250356	0,1340468	0,0443763	0,1041264	0,4907292	0,3991796	0,6535638	0,0783610	0,5451064	0,1440835	0,3355731	0,5277717	0,3780694	0,6577205	0,7514693	0,6912660	0,1610583	0,5685805	0,7097474	0,3885792
620	0,3998377	0,2466400	0,0953590	0,3665624	0,1894475	0,1709859	0,1208221	0,4114816	0,5412981	0,4828294	0,6709793	0,1573631	0,5844019	0,1497086	0,0391330	0,2294262	0,4275799	0,3790751	0,7940005	0,1113983	0,5765666	0,1572688	0,5000794	0,4292555	0,3004723	0,6267718	0,7445603	0,8524827	0,2149801	0,5831249	0,5296746	0,4175431
640	0,3936851	0,3103108	0,1220062	0,3272780	0,1703736	0,1703436	0,0908434	0,4010292	0,4734786	0,5330006	0,7707387	0,1539559	0,5764504	0,1725832	0,0214201	0,0908156	0,3970524	0,3889074	0,6994306	0,0791481	0,5227415	0,1330231	0,4345480	0,4062991	0,3464806	0,7508208	0,7561824	0,7433285	0,2013100	0,5635415	0,4353147	0,3009007
660	0,4123383	0,2526091	0,1376742	0,4131935	0,1420929	0,1320306	0,1048234	0,4498334	0,4756029	0,3972656	0,5482547	0,1422962	0,5667711	0,1341142	0,0407082	0,1186530	0,4285359	0,4170689	0,6486543	0,1301357	0,5540321	0,1425207	0,3808487	0,4231789	0,2113911	0,6232652	0,7359420	0,6765010	0,1625559	0,5760671	0,3086767	0,4802232
680	0,5400383	0,2191664	0,1545865	0,3670152	0,1629692	0,1868862	0,1975709	0,3104223	0,5451382	0,5199273	0,6269618	0,1595656	0,5806961	0,1041457	0,0681338	0,1234217	0,3622311	0,4153007	0,6317657	0,0945726	0,6022204	0,1676254	0,3627329	0,4407376	0,1590605	0,5537878	0,7070598	0,7656994	0,2108351	0,6741467	0,3440067	0,3793969
700	0,5677603	0,2537404	0,1536165	0,3247891	0,1269733	0,1458985	0,1354365	0,3100961	0,4509133	0,5647774	0,7094795	0,1216711	0,5484854	0,1027857	0,0348156	0,1062578	0,3872739	0,4153647	0,6588242	0,0999881	0,6886221	0,0969728	0,3264506	0,3869635	0,1686893	0,6545886	0,5752908	0,7708824	0,2290638	0,6359654	0,3134629	0,3452820
720	0,5306267	0,2424861	0,1920547	0,3755544	0,1535184	0,1068943	0,1452267	0,3502716	0,5167647	0,5498874	0,4386735	0,1234727	0,6605200	0,1119807	0,0316914	0,1157381	0,3340010	0,3229253	0,7504885	0,0947433	0,6082836	0,1325525	0,3584809	0,3866273	0,1939779	0,5795773	0,8045727	0,6375926	0,2674177	0,6950276	0,2588948	0,5365175
740	0,5341248	0,2821906	0,2946790	0,3970233	0,1936594	0,0920163	0,1564815	0,3770333	0,5001569	0,4721633	0,6193803	0,1394902	0,4305431	0,1150827	0,0617244	0,1780528	0,4087729	0,3523425	0,6451008	0,0613065	0,6013687	0,1102305	0,4327665	0,4082729	0,1218010	0,5144841	0,7023729	0,6022187	0,2589340	0,5802768	0,2707489	0,5121735
760	0,5426691	0,2241939	0,2083995	0,2421245	0,2259260	0,1250580	0,1318897	0,3407682	0,4189513	0,4950262	0,5805873	0,1156244	0,4825565	0,1379986	0,0908428	0,1645674	0,3905085	0,4029787	0,6558948	0,0798426	0,6081563	0,0949770	0,3702520	0,3964054	0,1582342	0,5336569	0,7315275	0,6076505	0,2949714	0,6361250	0,2470169	0,4488997
780	0,4198092	0,2288320	0,1839927	0,2736588	0,1897939	0,1842275	0,1074448	0,3714657	0,4086288	0,4671214	0,5421637	0,1670343	0,4643274	0,1167122	0,0750544	0,1600160	0,4289421	0,3709012	0,7231480	0,0733293	0,6838028	0,1359792	0,4170075	0,4535961	0,0967755	0,7982421	0,6771484	0,6858873	0,2017640	0,6269572	0,3146466	0,4223951
800	0,4147296	0,3472726	0,2781354	0,2270092	0,1414272	0,1799673	0,1357762	0,4320940	0,5018677	0,5078856	0,4751463	0,1152300	0,4311692	0,1325766	0,0590331	0,1961610	0,3445265	0,3837483	0,6275752	0,1026179	0,5784671	0,1191477	0,4006662	0,5073172	0,0948421	0,6283344	0,6465326	0,6874108	0,2446809	0,6580624	0,2107256	0,4054680
820	0,3964992	0,3206485	0,2267701	0,2826283	0,1372307	0,1193050	0,1073242	0,4013607	0,4399308	0,6372282	0,5828087	0,0746944	0,4225183	0,1424181	0,0606060	0,0802895	0,3000568	0,3046050	0,5661255	0,1181609	0,6894833	0,1160800	0,4358561	0,4204291	0,1054477	0,6246454	0,5947192	0,6848422	0,2535183	0,5603952	0,2328945	0,4270487
840	0,4812760	0,2989065	0,1413147	0,3209158	0,1947045	0,1308752	0,1244331	0,4807834	0,4881486	0,6107146	0,5551753	0,1350027	0,5413735	0,1290226	0,0563141	0,1103539	0,3028045	0,3009128	0,6199789	0,0880033	0,5889336	0,1530599	0,4049155	0,5261144	0,1242199	0,5875140	0,7468879	0,5559227	0,2273675	0,4994631	0,2147022	0,3888843
