"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU

0	0,0235593	0,5545003	0,0194322	0,0297961	0,1815665	0,3741362	0,7506792	0,3905231	0,2260102	0,4709328	0,2521524	0,4600471	0,0891134	0,3359366	0,2778456	0,3940050	0,2196279	0,2476168	0,7465514	0,0213046	0,7915438	0,0266338	0,0412731	0,3072782	0,6312041	0,0462618	0,7127979	0,5964471	0,7467711	0,0016321	0,6788233	0,2827788
20	0,0132994	0,4966236	0,1585451	0,0158591	0,2564697	0,4030763	0,6127899	0,4275385	0,2781500	0,2805918	0,1947584	0,4553941	0,0868059	0,3691350	0,4693530	0,4445353	0,2878125	0,2640831	0,8132378	0,0460761	0,7535342	0,0218197	0,1252215	0,3036890	0,5400190	0,0504176	0,6851128	0,6202227	0,7542783	0,0000000	0,6993156	0,2579559
40	0,0680840	0,4441923	0,3578509	0,0578205	0,1628876	0,4239543	0,6440634	0,4941371	0,2896457	0,3460871	0,1737209	0,4357331	0,0810008	0,3139158	0,4108416	0,3526892	0,2523303	0,2406927	0,8251018	0,0509519	0,7211221	0,0965321	0,2178395	0,3519317	0,6388008	0,1532877	0,6540645	0,6022366	0,7496737	0,0075263	0,7885000	0,2665076
60	0,1182664	0,4062328	0,5927581	0,0485923	0,2242764	0,4681299	0,7581459	0,4329122	0,2965756	0,4771144	0,2567109	0,4115491	0,0507870	0,3436640	0,3338853	0,4313422	0,2396407	0,1494150	0,8830641	0,0658523	0,7969740	0,1671039	0,2441648	0,3371400	0,6725843	0,2894803	0,8220307	0,4982097	0,7669461	0,0295233	0,6735217	0,2751661
80	0,1967961	0,4508859	0,6900743	0,0411579	0,2479632	0,4354652	0,6218102	0,3862697	0,2617689	0,3327951	0,1630917	0,5662060	0,1090075	0,3295157	0,3100977	0,4345588	0,2817900	0,2083706	0,7099248	0,0978240	0,6509381	0,3269516	0,2886015	0,2827611	0,5748305	0,4062974	0,7604479	0,5515344	0,7988648	0,1002636	0,7445555	0,2630160
100	0,2882744	0,4607846	0,7189485	0,1057974	0,2513761	0,4268188	0,6783739	0,4121190	0,2578191	0,3689417	0,2031173	0,4689221	0,1078040	0,3094073	0,2998636	0,4906708	0,3765616	0,1860920	0,7755312	0,0412870	0,7254805	0,4042302	0,4133516	0,2752614	0,6065799	0,4955934	1,0168461	0,6203223	0,6927408	0,1559622	0,6753272	0,2723551
120	0,4057158	0,4560185	0,6690035	0,0932605	0,1721206	0,5044553	0,7100145	0,3986178	0,3273798	0,3586862	0,1877337	0,5262185	0,1047970	0,3353063	0,3248899	0,3523318	0,2767227	0,2044304	0,7129361	0,0512243	0,6257818	0,4902098	0,4578410	0,3010195	0,6191643	0,5131971	0,8319817	0,6630601	0,7044647	0,3593980	0,8142955	0,3172720
140	0,3899373	0,3963900	0,7472845	0,1782441	0,2109842	0,6199060	0,5517631	0,4195508	0,3282317	0,3756284	0,2445085	0,5730475	0,0995105	0,2955175	0,3590732	0,3380756	0,2625368	0,2274401	0,7542287	0,0307213	0,6116242	0,5340334	0,5328898	0,3792485	0,6066387	0,6835180	0,7028584	0,5984641	0,7347005	0,3616157	0,8359177	0,1996305
160	0,4399329	0,4296995	0,7227395	0,1449135	0,1739028	0,5317411	0,6676060	0,2835596	0,3585011	0,3423725	0,2657695	0,4108790	0,1358505	0,2804459	0,3023159	0,3570499	0,3314644	0,1935343	0,7377752	0,0712294	0,6685202	0,6242926	0,6872583	0,2696012	0,5296633	0,8496586	0,7577313	0,7088681	0,7629077	0,5159851	0,7812686	0,2052883
180	0,4452262	0,5733078	0,7072146	0,1939121	0,2440890	0,7275211	0,6016616	0,4358421	0,3373675	0,3847455	0,3392053	0,4100552	0,0932419	0,2889553	0,3255778	0,3944645	0,2739195	0,2099130	0,7509357	0,0330923	0,7523840	0,5636041	0,7265878	0,3600692	0,5777980	0,6954277	0,6690265	0,6740332	0,6327327	0,3973738	0,8019306	0,2095959
200	0,4299385	0,6884183	0,7079498	0,1932237	0,2139015	0,6409618	0,6343995	0,3790982	0,2819996	0,5022584	0,3436524	0,4342442	0,0706644	0,2192093	0,3425961	0,3152614	0,2707491	0,1803381	0,7368542	0,0340880	0,6727686	0,6475064	0,5993807	0,3786767	0,5458085	0,7832304	0,7178951	0,6129917	0,7192312	0,3586796	0,6942108	0,2290049
220	0,4210806	0,5980872	0,6710810	0,1473405	0,2884454	0,6063215	0,7897146	0,3855332	0,2931518	0,4388303	0,3418319	0,4977255	0,0780748	0,2887737	0,4569000	0,3484289	0,2133505	0,2299407	0,6864363	0,0586484	0,6246328	0,7707678	0,6354161	0,4390760	0,5094709	0,7511369	0,5682493	0,7021382	0,8850679	0,4028786	0,7389106	0,2535897
240	0,4594657	0,5506848	0,5826019	0,2474705	0,2974378	0,6857800	0,6578312	0,4137804	0,1550004	0,4511084	0,3634330	0,4861780	0,0709198	0,2674481	0,4129530	0,3211039	0,3103073	0,1591605	0,7778928	0,0176299	0,7256948	0,5789614	0,7733634	0,3392879	0,5496683	0,5925087	0,7294476	0,6824664	0,7951266	0,4961809	0,7290712	0,2024398
260	0,4704067	0,5267693	0,8338157	0,2096438	0,2313486	0,5660299	0,6185182	0,2964033	0,2881128	0,3558024	0,4459709	0,5545878	0,1187207	0,2807936	0,3655811	0,2871981	0,2782505	0,1786586	0,8551656	0,0272277	0,6788665	0,7141289	0,6630977	0,2558369	0,5269000	0,6668518	0,7416456	0,7056140	0,7696916	0,4795050	0,7727762	0,2592713
280	0,5879028	0,5038689	0,7078910	0,1768845	0,2991933	0,6349892	0,6598968	0,4740740	0,2656728	0,4573023	0,3724177	0,5509887	0,1743877	0,3243503	0,3558175	0,3566941	0,2397905	0,1507936	0,7661273	0,0164135	0,6788060	0,6779679	0,6866800	0,3368900	0,5371083	0,7227988	0,7187770	0,6672852	0,5623414	0,5798332	0,7407558	0,2394066
300	0,4746837	0,5129904	0,6252715	0,2177544	0,2480483	0,5891025	0,8033148	0,3687879	0,2833723	0,3788249	0,3758974	0,5056061	0,0981243	0,3106326	0,3497159	0,2778502	0,3146465	0,2008979	0,8173060	0,0239806	0,6784279	0,7109084	0,7277927	0,3294514	0,5803622	0,5996047	0,6619687	0,8000922	0,8112139	0,5007628	0,8213640	0,2722243
320	0,4286119	0,6376631	0,7457645	0,2713482	0,3437590	0,5736526	0,8544549	0,5014257	0,2077995	0,3490932	0,3133867	0,4885850	0,0565492	0,3566743	0,3323548	0,3100059	0,3624022	0,2196384	0,7951486	0,0505679	0,6630175	0,7642066	0,6937045	0,2941257	0,6789222	0,6703521	0,7198576	0,6625291	0,6965957	0,5180085	0,7899561	0,2911365
340	0,4766549	0,6546663	0,6755507	0,1853733	0,3988010	0,7632397	0,6394031	0,4257388	0,3384890	0,3809769	0,4645610	0,5028815	0,0827179	0,3132531	0,3494002	0,4189828	0,2723849	0,3450260	0,7086544	0,0211825	0,8188940	0,7519624	0,7098234	0,4346889	0,5730719	0,6156837	0,7132081	0,8131695	0,8361843	0,4899286	0,6814397	0,1990351
360	0,5108569	0,6098278	0,7444960	0,2518624	0,4050619	0,6811568	0,6330256	0,4383072	0,2637920	0,4137767	0,4290989	0,4362612	0,0576300	0,3913085	0,4138911	0,3280511	0,2363980	0,1876697	0,6262801	0,0214865	0,6863931	0,6435225	0,6928179	0,3911725	0,5401100	0,6095789	0,7445286	0,6660215	0,7318947	0,4355879	0,7015724	0,2995137
380	0,5387211	0,6970405	0,8064566	0,2818386	0,2791675	0,6337055	0,7418874	0,4240164	0,2813501	0,3726164	0,3667549	0,3952344	0,1446964	0,2898169	0,3393528	0,4565046	0,2833709	0,2536950	0,6710287	0,0596915	0,7421845	0,5628147	0,6009297	0,3150475	0,6268415	0,6557271	0,7584132	0,6118572	0,5684867	0,5208237	0,6943628	0,2978003
400	0,4983005	0,5739892	0,8688056	0,2975304	0,2709673	0,6775066	0,6838358	0,4062421	0,2361561	0,4516912	0,4576041	0,4062462	0,0555543	0,2669235	0,3280299	0,3468670	0,2744659	0,2325896	0,8484336	0,0347828	0,7311822	0,5919016	0,6762565	0,4373498	0,6137666	0,6084073	0,8105631	0,7176411	0,6718344	0,3964967	0,7960920	0,2840943
420	0,4644686	0,6320545	0,7584679	0,1804399	0,3380742	0,6346773	0,7635625	0,4837957	0,2657360	0,4121262	0,4498832	0,3542295	0,0851949	0,2051210	0,2506541	0,4044967	0,2753430	0,2278360	0,6949933	0,0454516	0,6882674	0,6513935	0,6641074	0,4014519	0,6461163	0,6835415	0,7143656	0,6300469	0,6831759	0,4754639	0,7303901	0,3102619
440	0,5790142	0,6379512	0,7829322	0,2238588	0,3286492	0,5763899	0,7459523	0,4768578	0,2133422	0,3479030	0,4025648	0,3362840	0,0532132	0,2048380	0,3895982	0,3444215	0,3552558	0,3019012	0,6053424	0,0409298	0,6883123	0,6505518	0,6764352	0,3909570	0,6386767	0,6350878	0,7667035	0,6064230	0,6746522	0,6685330	0,7576104	0,3726525
460	0,5479133	0,7060158	0,6677685	0,2386484	0,2698194	0,6602860	0,9053032	0,5411833	0,3396681	0,3673505	0,4661590	0,3601975	0,0397399	0,2131183	0,4002112	0,4066644	0,3376028	0,2511170	0,7134393	0,0452675	0,6117814	0,7167823	0,6792889	0,4838559	0,6602229	0,7267511	0,8197294	0,7858282	0,7738370	0,5489031	0,7064308	0,2709808
480	0,5014516	0,6007464	0,5474050	0,2103395	0,3713685	0,7423675	0,7825234	0,3832242	0,2300053	0,3921342	0,4995291	0,3972047	0,0627095	0,2806574	0,2983374	0,3463409	0,3400556	0,3307784	0,7515684	0,0628059	0,7718766	0,7394526	0,5703228	0,4221895	0,5554876	0,8184034	0,7631931	0,7263230	0,7725779	0,5628018	0,7188747	0,2939190
500	0,5616410	0,6211686	0,7659092	0,2568789	0,2349009	0,5957238	0,8270178	0,4314141	0,3504845	0,3940602	0,4927212	0,3690119	0,0624072	0,1350697	0,3959209	0,3245915	0,3506027	0,2496092	0,7765478	0,0743863	0,7227822	0,7733671	0,6633481	0,3704481	0,6644008	0,6475565	0,7247192	0,8031747	0,7267798	0,5935774	0,8051662	0,3240835
520	0,5744376	0,6099995	0,6947525	0,3061272	0,2619167	0,6429936	0,8683713	0,3972578	0,2260297	0,4003282	0,5215237	0,4414375	0,0646543	0,1867382	0,3619455	0,4379249	0,3889889	0,3202176	0,7470233	0,0597317	0,7085791	0,7407164	0,6294343	0,4143456	0,6851383	0,7204951	0,7396788	0,6822592	0,7810834	0,4984127	0,7748700	0,2924578
540	0,5817102	0,6212383	0,7034214	0,2619075	0,2687514	0,7415096	0,8029327	0,5152707	0,2118386	0,4040073	0,4732437	0,2924738	0,1007477	0,2899924	0,3448718	0,3761903	0,4809561	0,2816295	0,8049341	0,0548337	0,7684249	0,8689997	0,6712697	0,4286633	0,7055283	0,6684937	0,7122822	0,6749840	0,7582929	0,5647935	0,7519974	0,2677827
560	0,7029625	0,6436227	0,7159061	0,2389338	0,3324572	0,5913548	0,7392661	0,3457336	0,2736268	0,3629105	0,4906236	0,3523111	0,1326920	0,2168101	0,3339432	0,4198447	0,3679405	0,2520605	0,8939293	0,1459581	0,7008913	0,7011964	0,6784996	0,4312869	0,5529423	0,7524423	0,8465961	0,7225886	0,8724367	0,3956174	0,7149081	0,2581199
580	0,6287890	0,5982157	0,6397586	0,1757360	0,2698569	0,7088751	0,7998927	0,3419981	0,3245844	0,3355977	0,4171762	0,4003261	0,1350587	0,2138541	0,3354046	0,4170205	0,3691440	0,2815856	0,6460764	0,0705794	0,6728044	0,6980624	0,7281327	0,3517243	0,6847310	0,5752540	0,6821445	0,6671232	0,7690798	0,5097614	0,7944817	0,2111011
600	0,4824175	0,7009987	0,6418682	0,1997539	0,2377273	0,6166399	0,8839375	0,3690176	0,3534521	0,3395890	0,5094414	0,3398444	0,0921897	0,2344443	0,3849670	0,3913917	0,3080146	0,1692104	0,6514179	0,0803535	0,7034767	0,6073717	0,6927439	0,3977649	0,5004122	0,7214428	0,6042460	0,6354982	0,6963476	0,5239205	0,6388814	0,2694752
620	0,5049224	0,6192640	0,7117916	0,2179771	0,1992959	0,5690311	0,7306386	0,4237683	0,3294776	0,3625647	0,6577836	0,3027936	0,0812081	0,3044738	0,3682988	0,3430751	0,2540971	0,2310214	0,7263734	0,0473318	0,8883713	0,7925531	0,7110512	0,3514622	0,6703857	0,7263441	0,7043191	0,6143538	0,6233645	0,4143169	0,8865053	0,3869034
640	0,5171163	0,7255530	0,6807230	0,1782662	0,2391256	0,7397429	0,7505847	0,3745633	0,3161736	0,3071117	0,3749157	0,4361178	0,0945042	0,3821675	0,3278331	0,3103280	0,2355479	0,2800039	0,6727125	0,0522297	0,6814979	0,6249022	0,6611238	0,3304018	0,6322738	0,7644366	0,6800550	0,5813252	0,6872616	0,5195852	0,7925178	0,2906439
660	0,4628005	0,6059674	0,7297720	0,1473985	0,2485864	0,7304057	0,6129692	0,2925306	0,2864880	0,3401454	0,5123300	0,3990218	0,0726441	0,3861535	0,3550298	0,3351897	0,2099178	0,2251425	0,7731533	0,0912045	0,7446874	0,6448212	0,5770120	0,3143941	0,6855894	0,7415122	0,7246864	0,7869380	0,7487698	0,5444430	0,7948045	0,2831837
680	0,5068304	0,5830000	0,9246203	0,1618684	0,2659795	0,5162311	0,6986296	0,4407092	0,3172246	0,4592519	0,5015676	0,5441108	0,0720625	0,3720551	0,3722573	0,4045739	0,2770298	0,2128433	0,7398439	0,0681882	0,6674338	0,7675132	0,5440882	0,2687365	0,6523944	0,7738645	0,7145982	0,6593051	0,7273856	0,4401533	0,6994712	0,2188100
700	0,5095383	0,6028995	0,7495469	0,1647180	0,2718157	0,6006272	0,6599381	0,3933260	0,2621032	0,4148586	0,3509364	0,4323316	0,0987227	0,4802835	0,3829773	0,3616008	0,1831882	0,2808788	0,6065954	0,0454168	0,6236282	0,6896677	0,5914745	0,3190995	0,6099208	0,7561935	0,6151030	0,6205590	0,7554904	0,5970112	0,6838304	0,2774489
720	0,4975242	0,6755692	0,9164443	0,1717608	0,2707433	0,5005774	0,5770265	0,3633751	0,3008797	0,3252627	0,4751449	0,3923577	0,0678862	0,4051745	0,3362527	0,3430993	0,3359636	0,2414370	0,7728967	0,0313090	0,5595348	0,7762816	0,7635350	0,2581643	0,7116838	0,6656310	0,6312040	0,5087876	0,7059173	0,5508821	0,7673772	0,2554701
740	0,5871586	0,7293028	0,8010120	0,1432514	0,2507514	0,6244712	0,7370987	0,3506451	0,2566540	0,3455171	0,4944665	0,3525057	0,0567537	0,4795812	0,4049746	0,3447866	0,2166597	0,2570274	0,8108036	0,0385339	0,7566088	0,7709845	0,5893093	0,2445461	0,5786574	0,6694519	0,7171395	0,5221136	0,7752012	0,5524586	0,7147262	0,3277057
760	0,5609979	0,6186271	0,7092767	0,1383234	0,2347583	0,6757129	0,5767168	0,3813213	0,2848032	0,3927443	0,5262218	0,3940760	0,0866687	0,4162375	0,3497237	0,4428070	0,2448473	0,3030904	0,7652358	0,0408946	0,6754621	0,6493089	0,6336746	0,2114492	0,6007298	0,7634891	0,7761239	0,6150417	0,6367230	0,4603417	0,7522848	0,2651679
780	0,6317489	0,6908862	0,6847172	0,1868964	0,2946073	0,7121936	0,5983943	0,3796023	0,2615952	0,3501275	0,4455500	0,3113596	0,1066438	0,4313631	0,3195081	0,3318181	0,2396614	0,2854184	0,7197429	0,0421295	0,6116137	0,6421641	0,6915267	0,2423076	0,5567935	0,7120381	0,6020928	0,5859184	0,7494412	0,4531860	0,7073184	0,2866618
800	0,5904560	0,5228980	0,6564943	0,1784380	0,3573491	0,5643046	0,8293142	0,3929341	0,2675990	0,5187168	0,4472207	0,4137790	0,0804246	0,3940740	0,3989937	0,3631287	0,1913249	0,2374239	0,6773583	0,0173472	0,7334352	0,6811145	0,5524119	0,2266554	0,5936892	0,7313404	0,6613365	0,5341545	0,6883271	0,5639118	0,7184290	0,2299100
820	0,6353827	0,6274954	0,6837894	0,1556436	0,2627737	0,6130160	0,6809982	0,3258590	0,3273548	0,4667289	0,5042305	0,3477898	0,1080584	0,4793858	0,4388938	0,4835381	0,2405861	0,2261744	0,8464244	0,0465539	0,8186964	0,7340587	0,6119817	0,2174725	0,6158463	0,7230271	0,7123563	0,5946522	0,5662711	0,5585444	0,6484817	0,2271544
840	0,6577420	0,6884537	0,7590502	0,1894774	0,3298868	0,6111022	0,6405489	0,3205063	0,3554722	0,3480525	0,4075686	0,2954436	0,1113780	0,5306937	0,3898529	0,3840313	0,2131321	0,1871587	0,7411561	0,0234502	0,9524497	0,6693569	0,6833213	0,2714394	0,7783222	0,7447610	0,7763652	0,5352959	0,5985171	0,4282757	0,5779138	0,2199716
860	0,6472987	0,5943101	0,6915141	0,1633342	0,3544962	0,6730944	0,6877744	0,4136162	0,4026541	0,3804661	0,4248596	0,4613628	0,1067048	0,4854644	0,3351839	0,3835842	0,1108170	0,2502190	0,7408742	0,0542513	0,7385817	0,6488200	0,7016746	0,2152311	0,5675903	0,6154118	0,7495153	0,4728999	0,7252307	0,5398652	0,8232713	0,3582482
880	0,6066224	0,6041534	0,7086459	0,1518135	0,2787467	0,7273540	0,6800353	0,3556914	0,3360615	0,3521183	0,4276727	0,4582009	0,0722324	0,5567256	0,3614027	0,3869195	0,2210297	0,2380733	0,7432586	0,0342935	0,5640295	0,8824610	0,7444678	0,2319975	0,5255550	0,6741750	0,6903702	0,4621269	0,6301783	0,4448287	0,6336120	0,2430477
900	0,6754962	0,6937684	0,8389519	0,1482811	0,1997250	0,6559717	0,7779081	0,3791516	0,2594849	0,3287291	0,4549654	0,5040706	0,0775476	0,4419220	0,3038253	0,4242666	0,2125652	0,2950038	0,7255679	0,0599348	0,7192202	0,7583844	0,7500916	0,1975184	0,6299640	0,6932428	0,7449365	0,5088729	0,6464798	0,4943795	0,7535402	0,2838311
920	0,6288972	0,6841224	0,7863221	0,1408237	0,2573095	0,6433385	0,7013538	0,3626318	0,3428560	0,4152398	0,5754693	0,4801843	0,0453871	0,6240800	0,2586650	0,4959123	0,1445329	0,2364999	0,7749718	0,0459024	0,5788267	0,6380967	0,6692416	0,2443308	0,5451653	0,6962280	0,8993889	0,5129774	0,6003288	0,5305048	0,8331325	0,3266366
940	0,5459192	0,6404800	0,7489078	0,1727339	0,3105724	0,5779676	0,7002535	0,4776616	0,2530128	0,3934996	0,4701896	0,3334324	0,0425475	0,4894099	0,3769106	0,4706632	0,1863820	0,2497933	0,6962280	0,0627348	0,6634935	0,6838955	0,6269198	0,2438794	0,6068402	0,6777480	0,9657701	0,5997859	0,7139343	0,5410935	0,7195602	0,3339361
960	0,5749791	0,5483598	0,9030359	0,1638602	0,1973640	0,6166631	0,7414825	0,4520953	0,3670075	0,3280183	0,4072968	0,4234919	0,0630449	0,4626630	0,3589160	0,3809832	0,1769981	0,2881305	0,7198248	0,0306707	0,6233336	0,6695492	0,7105463	0,3076576	0,5099488	0,7364662	0,8249325	0,5949893	0,8308582	0,4401049	0,7455779	0,3158209
980	0,5746663	0,8074887	0,6969632	0,1245729	0,2162453	0,7354574	0,7282788	0,4431015	0,3788104	0,3300861	0,3994864	0,4032364	0,0977987	0,3538262	0,3738421	0,4079560	0,2475856	0,2683260	0,7503382	0,0382178	0,6573606	0,7594997	0,5446714	0,1946233	0,4765863	0,7101609	0,7827550	0,5885577	0,7412102	0,4724888	0,7042831	0,2065687
1000	0,5171557	0,7418640	0,8046161	0,1477159	0,3302939	0,7385860	0,7213081	0,3382264	0,3517590	0,3457699	0,4927027	0,4266086	0,1268748	0,2362048	0,3304577	0,5316358	0,1467658	0,2589797	0,7421012	0,0232147	0,7155819	0,6855611	0,5648908	0,1821634	0,4987986	0,5810245	0,6678377	0,6246333	0,7408160	0,3521297	0,7478979	0,3466746
1020	0,6086684	0,6765340	0,8872331	0,1470410	0,3036635	0,6040405	0,5999245	0,4373619	0,3043039	0,4621422	0,5144247	0,3579657	0,0784856	0,3395211	0,2989906	0,4497908	0,1929910	0,2457664	0,8363889	0,0245438	0,6575690	0,6613867	0,5791779	0,2489340	0,5575533	0,5468315	0,7447405	0,6363913	0,7442075	0,4444722	0,7427520	0,3432919
1040	0,6021027	0,5593795	0,8843148	0,2421842	0,3065926	0,6596676	0,8380849	0,3668491	0,3629094	0,3701057	0,4514162	0,3395173	0,0819091	0,3131252	0,4160767	0,4131139	0,1694147	0,2434115	0,6933416	0,0553310	0,7669480	0,6475604	0,6685911	0,1932284	0,6072663	0,7164718	0,6367783	0,6173650	0,6671443	0,4898308	0,7346487	0,2693732
1060	0,5183393	0,5855269	0,5598337	0,2287727	0,2814972	0,7240362	0,6025558	0,3920191	0,3361596	0,3447653	0,4180203	0,4290130	0,0655527	0,3469499	0,3397577	0,4118500	0,1984839	0,2026609	0,6529682	0,0376315	0,7790532	0,6727120	0,7521240	0,2467464	0,4891693	0,6722966	0,6302886	0,6961007	0,6979925	0,4902114	0,7595774	0,2414466
1080	0,6582406	0,5750405	0,7857076	0,1728301	0,2816156	0,7671945	0,7046346	0,3945797	0,2870914	0,3139395	0,4153969	0,4701561	0,0708483	0,4305953	0,3553541	0,3847370	0,1815185	0,1925241	0,7403470	0,0820410	0,6836720	0,7753806	0,6212313	0,2398175	0,6003946	0,6142647	0,6812168	0,6581219	0,6556787	0,5364693	0,7244464	0,3909036
1100	0,6064548	0,6035598	0,7573258	0,1296869	0,3064867	0,6537394	0,6656987	0,3842938	0,3070670	0,3580945	0,3422263	0,3724230	0,0937789	0,3865327	0,3372447	0,3923565	0,2377077	0,2342533	0,6952909	0,0677929	0,5799455	0,8149885	0,6078944	0,2104900	0,6838730	0,5872986	0,6725093	0,5884779	0,7741248	0,4138277	0,6971157	0,3807852

0	0,0207541	0,4970855	0,0440066	0,0194283	0,1553417	0,3861980	0,7289850	0,3461125	0,2887949	0,4110229	0,2911593	0,5118870	0,0762543	0,4318853	0,4352414	0,3595126	0,2580153	0,2496730	0,7860953	0,0202135	0,8251762	0,0488483	0,0333870	0,2327159	0,5413270	0,0556059	0,7278151	0,6093229	0,6266399	0,0036654	0,7675882	0,2577333
20	0,0121916	0,3993071	0,0283813	0,0221296	0,1530702	0,4976230	0,6592835	0,4447657	0,2542975	0,4679988	0,2260789	0,4078120	0,0410267	0,3972128	0,4233153	0,3721502	0,1893043	0,1947097	0,7798411	0,0613406	0,6068626	0,0165374	0,0545278	0,2184308	0,5748250	0,0324273	0,7809688	0,5185627	0,7675636	0,0782268	0,6350627	0,3145443
40	0,0061886	0,4962166	0,0368883	0,0435964	0,1321701	0,5384289	0,7240402	0,3974854	0,3393708	0,3680834	0,2279713	0,4962945	0,0472802	0,3297793	0,3931527	0,3296461	0,1937557	0,2031979	0,6333147	0,0495800	0,7005375	0,0363269	0,0264786	0,2109535	0,5654588	0,0426443	0,8686400	0,5503725	0,7019893	0,3299308	0,5813385	0,2821770
60	0,0159728	0,3844836	0,0240506	0,0117559	0,1725790	0,4767613	0,6175834	0,3620584	0,3178940	0,2886895	0,2584233	0,5765241	0,0306340	0,4185939	0,3920190	0,3407610	0,2015614	0,2503527	0,7379099	0,0604558	0,7506870	0,1029045	0,0349808	0,1653347	0,7171486	0,0425974	0,7521660	0,6222151	0,9025409	0,2815808	0,7286266	0,2999930
80	0,0078706	0,4011926	0,0299442	0,0395616	0,1698132	0,4450710	0,6462817	0,4127950	0,2704914	0,4063748	0,2196680	0,4637142	0,0075909	0,3460699	0,3573637	0,4382942	0,1956413	0,2254472	0,7749290	0,0194548	0,6264607	0,1786389	0,0293683	0,1954067	0,5122917	0,0322189	0,8222257	0,5361500	0,7113725	0,3825860	0,6967440	0,3029030
100	0,0062436	0,3348814	0,0448158	0,0297708	0,1114338	0,5662674	0,8718148	0,4432678	0,2248990	0,3706133	0,2591963	0,5203482	0,0143970	0,3773203	0,3015488	0,3977786	0,1929507	0,2493409	0,6484233	0,0584432	0,7214097	0,1389738	0,0225074	0,2400368	0,6477212	0,0382291	0,7172988	0,6782594	0,6571886	0,4777213	0,7208036	0,2928817
120	0,0070181	0,3841102	0,0531499	0,0243515	0,1666034	0,4736846	0,8291257	0,3992957	0,2584500	0,4131763	0,2246178	0,6028801	0,0052239	0,4056423	0,4074327	0,3474644	0,2043462	0,1862577	0,7151378	0,0449840	0,7796374	0,1647486	0,0165431	0,2131978	0,5485014	0,0331877	0,6770945	0,6119106	0,6690464	0,5129261	0,8018172	0,3050240
140	0,0356627	0,4850235	0,0333665	0,0482201	0,1376217	0,3574611	0,8388688	0,4287703	0,2308488	0,3545919	0,1913830	0,4940243	0,0019952	0,3418927	0,4883871	0,3355197	0,2273794	0,2478618	0,6865129	0,0520431	0,8210611	0,1555462	0,0222616	0,2210780	0,5518212	0,0360674	0,6122851	0,6140493	0,9107870	0,5435305	0,6774566	0,3221284
160	0,0232759	0,4399195	0,0256433	0,0195212	0,1492249	0,5053324	0,7840006	0,3861484	0,2613682	0,4970390	0,2025614	0,5204661	0,0030585	0,3049663	0,4329184	0,3942293	0,1988707	0,2060652	0,6930499	0,0381864	0,7035006	0,1381916	0,0651475	0,2286623	0,5473539	0,0158445	0,6546071	0,6456623	0,7543787	0,5579281	0,6040143	0,4143985
180	0,0047579	0,4428068	0,0440807	0,0240503	0,1560379	0,4140770	0,7603166	0,4052415	0,2619200	0,3654366	0,2081585	0,5341786	0,0005286	0,3187870	0,3939259	0,3487368	0,2113501	0,2275316	0,8348971	0,0457637	0,7091339	0,1916038	0,0561083	0,2369685	0,5548253	0,0302202	0,8090303	0,6851700	0,5449257	0,6301078	0,8662848	0,3374314
200	0,0128478	0,4531287	0,0300500	0,0246246	0,1219280	0,3584646	0,6951402	0,4267997	0,2841200	0,3996723	0,2749277	0,5939948	0,0006932	0,4319101	0,2621962	0,2662797	0,2481837	0,2117630	0,7651382	0,0562494	0,7493680	0,2117186	0,0169232	0,3252220	0,7381723	0,0262855	0,7842021	0,4980013	0,7025318	0,6641987	0,6287171	0,2503953
220	0,0094299	0,3952268	0,0286195	0,0282918	0,1352912	0,4753703	0,7833207	0,4625508	0,2244838	0,3418179	0,2024032	0,6720005	0,0001498	0,4296386	0,4819608	0,3545326	0,2047274	0,2748758	0,6079412	0,0453878	0,8317977	0,1758685	0,0842958	0,2071386	0,7878657	0,0256607	0,8466370	0,6087008	0,6343758	0,5931768	0,6993865	0,2418736
240	0,0109305	0,5207753	0,0154243	0,0217511	0,1573250	0,4991369	0,7696601	0,4441711	0,2782933	0,4456517	0,2567072	0,6092600	0,0030920	0,4117556	0,4078243	0,4250275	0,1368574	0,2426429	0,6618925	0,0543383	0,6432373	0,1064493	0,0267741	0,2218972	0,5983017	0,0516120	0,6736012	0,5467534	0,7876095	0,5529252	0,5392814	0,2333464
260	0,0089798	0,4474869	0,0513194	0,0108677	0,1069122	0,4267072	0,8234266	0,3972957	0,2898821	0,3974758	0,2304699	0,6903211	0,0021147	0,4118386	0,4612889	0,3740909	0,1970223	0,1932954	0,7354008	0,0412854	0,7510954	0,1838383	0,0487613	0,2484239	0,5065247	0,0344489	0,8696336	0,7050440	0,5843577	0,5913314	0,7965325	0,1979481
280	0,0139797	0,4141283	0,0424818	0,0084557	0,1356776	0,4721754	0,6928006	0,4117330	0,2614418	0,5162853	0,2267707	0,5646071	0,0017802	0,3123433	0,3009968	0,3631657	0,2443060	0,2375096	0,6773663	0,0398547	0,7682326	0,2413218	0,0113316	0,2624521	0,6934099	0,0582631	0,9373896	0,5336764	0,6699313	0,6235179	0,7003811	0,2572301
