"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
560	0,6052116	0,9941021	0,8134910	0,9877690	0,9738930	0,2815510	0,9666166	0,6982800	0,9351674	0,9997091	0,0935867	0,9391178	0,2388242	0,3637202	0,9999999	0,9978306	0,4765910	0,9753857	0,9136299	0,5051348	0,8333120	0,4016105	0,5892751	0,9993774	0,7919080	0,9955902	0,5077841	0,9999680	0,5610886	0,4055313	0,9985626	0,6044508
580	0,6052116	0,9941021	0,8134841	0,9856199	0,9701270	0,2815510	0,9410112	0,6982800	0,9351674	0,9997091	0,0935867	0,9391178	0,2388242	0,3637202	0,9999999	0,9978306	0,4701679	0,9507412	0,9136299	0,4873901	0,8333120	0,4051011	0,5892751	0,9993766	0,7919001	0,9955902	0,5077841	0,9999680	0,5610886	0,4565795	0,9985626	0,6044508
600	0,6052116	0,9941021	0,8134017	0,9816940	0,9646882	0,2815510	0,8953403	0,6982800	0,9351674	0,9997091	0,0935867	0,9391178	0,2388242	0,3637202	0,9999999	0,9978306	0,4566791	0,9068297	0,9136299	0,4528816	0,8333120	0,4118301	0,5892751	0,9993622	0,7918157	0,9955902	0,5077841	0,9999680	0,5610886	0,5483566	0,9985626	0,6044508
620	0,6052116	0,9941021	0,8131824	0,9778891	0,9606004	0,2815510	0,8518391	0,6982800	0,9351674	0,9997091	0,0935867	0,9391177	0,2388242	0,3637202	0,9999999	0,9978306	0,4414348	0,8656814	0,9136299	0,4172039	0,8333120	0,4187029	0,5892751	0,9993166	0,7915891	0,9955902	0,5077841	0,9999679	0,5610886	0,6351322	0,9985626	0,6044508
640	0,6052116	0,9941021	0,8128266	0,9747890	0,9580026	0,2815510	0,8166240	0,6982800	0,9351674	0,9997091	0,0935867	0,9391175	0,2388242	0,3637202	0,9999999	0,9978306	0,4269585	0,8334831	0,9136299	0,3863338	0,8333120	0,4245612	0,5892751	0,9992284	0,7912179	0,9955902	0,5077841	0,9999677	0,5610886	0,7035739	0,9985626	0,6044508
660	0,6052116	0,9941021	0,8123752	0,9724562	0,9564668	0,2815510	0,7899860	0,6982800	0,9351674	0,9997091	0,0935867	0,9391173	0,2388242	0,3637202	0,9999999	0,9978306	0,4143027	0,8103622	0,9136299	0,3617899	0,8333120	0,4291372	0,5892751	0,9990949	0,7907435	0,9955902	0,5077841	0,9999675	0,5610886	0,7530560	0,9985626	0,6044508
680	0,6052116	0,9941021	0,8118804	0,9707765	0,9555918	0,2815510	0,7704786	0,6982800	0,9351674	0,9997091	0,0935867	0,9391171	0,2388242	0,3637202	0,9999999	0,9978306	0,4037613	0,7945695	0,9136299	0,3432078	0,8333120	0,4325317	0,5892751	0,9989221	0,7902215	0,9955902	0,5077841	0,9999672	0,5610886	0,7870471	0,9985626	0,6044508
700	0,6052116	0,9941021	0,8113872	0,9695990	0,9551034	0,2815510	0,7564204	0,6982800	0,9351674	0,9997091	0,0935867	0,9391168	0,2388242	0,3637202	0,9999999	0,9978306	0,3952571	0,7841269	0,9136299	0,3295757	0,8333120	0,4349653	0,5892751	0,9987214	0,7897012	0,9955902	0,5077841	0,9999670	0,5610886	0,8096253	0,9985626	0,6044508
720	0,6052116	0,9941021	0,8109275	0,9687876	0,9548341	0,2815510	0,7463681	0,6982800	0,9351674	0,9997091	0,0935867	0,9391166	0,2388242	0,3637202	0,9999999	0,9978306	0,3885515	0,7773760	0,9136299	0,3197896	0,8333120	0,4366682	0,5892751	0,9985065	0,7892176	0,9955902	0,5077841	0,9999668	0,5610886	0,8242717	0,9985626	0,6044508
740	0,6052116	0,9941021	0,8105192	0,9682351	0,9546866	0,2815510	0,7392055	0,6982800	0,9351674	0,9997091	0,0935867	0,9391163	0,2388242	0,3637202	0,9999999	0,9978306	0,3833547	0,7730830	0,9136299	0,3128733	0,8333120	0,4378383	0,5892751	0,9982900	0,7887910	0,9955902	0,5077841	0,9999666	0,5610886	0,8336073	0,9985626	0,6044508
760	0,6052116	0,9941021	0,8101698	0,9678618	0,9546062	0,2815510	0,7341086	0,6982800	0,9351674	0,9997091	0,0935867	0,9391161	0,2388242	0,3637202	0,9999999	0,9978306	0,3793820	0,7703867	0,9136299	0,3080417	0,8333120	0,4386312	0,5892751	0,9980826	0,7884296	0,9955902	0,5077841	0,9999664	0,5610886	0,8394782	0,9985626	0,6044508
780	0,6052116	0,9941021	0,8098792	0,9676109	0,9545624	0,2815510	0,7304828	0,6982800	0,9351674	0,9997091	0,0935867	0,9391159	0,2388242	0,3637202	0,9999999	0,9978306	0,3763787	0,7687094	0,9136299	0,3046962	0,8333120	0,4391623	0,5892751	0,9978914	0,7881330	0,9955902	0,5077841	0,9999662	0,5610886	0,8431311	0,9985626	0,6044508
800	0,6052116	0,9941021	0,8096428	0,9674430	0,9545387	0,2815510	0,7279028	0,6982800	0,9351674	0,9997091	0,0935867	0,9391158	0,2388242	0,3637202	0,9999999	0,9978306	0,3741293	0,7676738	0,9136299	0,3023955	0,8333120	0,4395149	0,5892751	0,9977206	0,7878958	0,9955902	0,5077841	0,9999661	0,5610886	0,8453846	0,9985626	0,6044508
820	0,6052116	0,9941021	0,8094541	0,9673309	0,9545258	0,2815510	0,7260662	0,6982800	0,9351674	0,9997091	0,0935867	0,9391156	0,2388242	0,3637202	0,9999999	0,9978306	0,3724580	0,7670383	0,9136299	0,3008218	0,8333120	0,4397473	0,5892751	0,9975720	0,7877101	0,9955902	0,5077841	0,9999660	0,5610886	0,8467650	0,9985626	0,6044508
840	0,6052116	0,9941021	0,8093055	0,9672563	0,9545188	0,2815510	0,7247583	0,6982800	0,9351674	0,9997091	0,0935867	0,9391155	0,2388242	0,3637202	0,9999999	0,9978306	0,3712247	0,7666503	0,9136299	0,2997501	0,8333120	0,4398993	0,5892751	0,9974455	0,7875673	0,9955902	0,5077841	0,9999659	0,5610886	0,8476056	0,9985626	0,6044508
860	0,6052116	0,9941021	0,8091901	0,9672066	0,9545151	0,2815510	0,7238265	0,6982800	0,9351674	0,9997091	0,0935867	0,9391154	0,2388242	0,3637202	0,9999999	0,9978306	0,3703201	0,7664143	0,9136299	0,2990226	0,8333120	0,4399983	0,5892751	0,9973398	0,7874591	0,9955902	0,5077841	0,9999659	0,5610886	0,8481150	0,9985626	0,6044508
880	0,6052116	0,9941021	0,8091012	0,9671736	0,9545130	0,2815510	0,7231625	0,6982800	0,9351674	0,9997091	0,0935867	0,9391153	0,2388242	0,3637202	0,9999999	0,9978306	0,3696602	0,7662712	0,9136299	0,2985303	0,8333120	0,4400624	0,5892751	0,9972526	0,7873781	0,9955902	0,5077841	0,9999658	0,5610886	0,8484224	0,9985626	0,6044508
900	0,6052116	0,9941021	0,8090334	0,9671517	0,9545119	0,2815510	0,7226892	0,6982800	0,9351674	0,9997091	0,0935867	0,9391153	0,2388242	0,3637202	0,9999999	0,9978306	0,3691811	0,7661847	0,9136299	0,2981978	0,8333120	0,4401038	0,5892751	0,9971818	0,7873183	0,9955902	0,5077841	0,9999658	0,5610886	0,8486072	0,9985626	0,6044508
920	0,6052116	0,9941021	0,8089821	0,9671372	0,9545113	0,2815510	0,7223517	0,6982800	0,9351674	0,9997091	0,0935867	0,9391152	0,2388242	0,3637202	0,9999999	0,9978306	0,3688347	0,7661326	0,9136299	0,2979737	0,8333120	0,4401304	0,5892751	0,9971248	0,7872744	0,9955902	0,5077841	0,9999658	0,5610886	0,8487180	0,9985626	0,6044508
940	0,6052116	0,9941021	0,8089434	0,9671276	0,9545110	0,2815510	0,7221110	0,6982800	0,9351674	0,9997091	0,0935867	0,9391152	0,2388242	0,3637202	0,9999999	0,9978306	0,3685853	0,7661012	0,9136299	0,2978229	0,8333120	0,4401474	0,5892751	0,9970794	0,7872425	0,9955902	0,5077841	0,9999658	0,5610886	0,8487842	0,9985626	0,6044508
960	0,6052116	0,9941021	0,8089144	0,9671212	0,9545108	0,2815510	0,7219394	0,6982800	0,9351674	0,9997091	0,0935867	0,9391152	0,2388242	0,3637202	0,9999999	0,9978306	0,3684064	0,7660823	0,9136299	0,2977215	0,8333120	0,4401583	0,5892751	0,9970435	0,7872196	0,9955902	0,5077841	0,9999658	0,5610886	0,8488237	0,9985626	0,6044508
980	0,6052116	0,9941021	0,8088928	0,9671169	0,9545107	0,2815510	0,7218170	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3682784	0,7660710	0,9136299	0,2976534	0,8333120	0,4401652	0,5892751	0,9970154	0,7872031	0,9955902	0,5077841	0,9999657	0,5610886	0,8488472	0,9985626	0,6044508
1000	0,6052116	0,9941021	0,8088768	0,9671141	0,9545106	0,2815510	0,7217297	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3681871	0,7660642	0,9136299	0,2976077	0,8333120	0,4401696	0,5892751	0,9969935	0,7871914	0,9955902	0,5077841	0,9999657	0,5610886	0,8488611	0,9985626	0,6044508
1020	0,6052116	0,9941021	0,8088650	0,9671122	0,9545106	0,2815510	0,7216674	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3681223	0,7660602	0,9136299	0,2975771	0,8333120	0,4401724	0,5892751	0,9969765	0,7871831	0,9955902	0,5077841	0,9999657	0,5610886	0,8488694	0,9985626	0,6044508
1040	0,6052116	0,9941021	0,8088562	0,9671110	0,9545106	0,2815510	0,7216230	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3680762	0,7660577	0,9136299	0,2975566	0,8333120	0,4401742	0,5892751	0,9969634	0,7871772	0,9955902	0,5077841	0,9999657	0,5610886	0,8488743	0,9985626	0,6044508
1060	0,6052116	0,9941021	0,8088498	0,9671102	0,9545106	0,2815510	0,7215913	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3680437	0,7660563	0,9136299	0,2975428	0,8333120	0,4401753	0,5892751	0,9969533	0,7871731	0,9955902	0,5077841	0,9999657	0,5610886	0,8488772	0,9985626	0,6044508
1080	0,6052116	0,9941021	0,8088450	0,9671096	0,9545106	0,2815510	0,7215687	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3680207	0,7660554	0,9136299	0,2975336	0,8333120	0,4401760	0,5892751	0,9969456	0,7871703	0,9955902	0,5077841	0,9999657	0,5610886	0,8488789	0,9985626	0,6044508
1100	0,6052116	0,9941021	0,8088416	0,9671093	0,9545106	0,2815510	0,7215525	0,6982800	0,9351674	0,9997091	0,0935867	0,9391151	0,2388242	0,3637202	0,9999999	0,9978306	0,3680045	0,7660549	0,9136299	0,2975275	0,8333120	0,4401764	0,5892751	0,9969397	0,7871683	0,9955902	0,5077841	0,9999657	0,5610886	0,8488799	0,9985626	0,6044508

0	0,6052089	0,9940673	0,8083792	0,9670572	0,9544892	0,2815518	0,7212463	0,6982515	0,9350861	0,9997090	0,0936357	0,9387867	0,2388182	0,3638950	0,9999999	0,9978086	0,3670433	0,7660107	0,9135543	0,2974758	0,8333013	0,4404612	0,5891941	0,9963617	0,7868968	0,9955671	0,5076782	0,9999324	0,5611628	0,8489436	0,9985604	0,6039895
20	0,6052097	0,9940774	0,8085011	0,9670723	0,9544954	0,2815516	0,7213182	0,6982598	0,9351095	0,8998783	0,0936217	0,9388759	0,2175356	0,3638477	0,9999999	0,9978029	0,4017244	0,7722168	0,9186553	0,2974869	0,8333045	0,4403836	0,5892172	0,9965131	0,7869746	0,9955488	0,5483524	0,9999428	0,5826893	0,8266627	0,9985611	0,6152793
40	0,6052102	0,9940847	0,8085903	0,9670829	0,9544999	0,2815514	0,7213708	0,6982657	0,9351262	0,7557554	0,0936118	0,9389410	0,1763460	0,3638130	0,9999999	0,9976879	0,4735097	0,7832612	0,9280705	0,2974949	0,8333067	0,4403269	0,5892337	0,9966236	0,7870298	0,9952818	0,6154252	0,9999500	0,6203063	0,7866248	0,9985615	0,6379567
60	0,6052107	0,9940898	0,8086556	0,9670905	0,9545030	0,2815513	0,7214092	0,6982699	0,9351381	0,6482642	0,0936046	0,9389884	0,1340888	0,3637876	0,9999998	0,9973555	0,5532193	0,7936085	0,9365581	0,2975007	0,8333083	0,4402855	0,5892456	0,9967042	0,7870689	0,9944224	0,6730023	0,9999549	0,6549865	0,7487717	0,9985619	0,6623710
80	0,6052109	0,9940934	0,8087034	0,9670958	0,9545052	0,2815512	0,7214372	0,6982728	0,9351466	0,5809995	0,0935995	0,9390230	0,0979059	0,3637691	0,9999998	0,9967761	0,6272076	0,8017046	0,9421539	0,2975048	0,8333094	0,4402555	0,5892540	0,9967630	0,7870966	0,9927357	0,7141594	0,9999583	0,6818484	0,7189170	0,9985621	0,6843402
100	0,6052111	0,9940959	0,8087382	0,9670995	0,9545068	0,2815511	0,7214577	0,6982749	0,9351526	0,5421129	0,0935958	0,9390482	0,0695130	0,3637556	0,9999997	0,9960070	0,6901787	0,8075181	0,9447739	0,2975077	0,8333102	0,4402336	0,5892601	0,9968059	0,7871163	0,9902385	0,7411024	0,9999606	0,7010601	0,6973327	0,9985622	0,7024659
120	0,6052113	0,9940977	0,8087637	0,9671022	0,9545079	0,2815511	0,7214726	0,6982764	0,9351569	0,5205811	0,0935932	0,9390666	0,0483527	0,3637458	0,9999996	0,9951545	0,7410904	0,8114891	0,9451571	0,2975098	0,8333107	0,4402178	0,5892644	0,9968372	0,7871302	0,9871895	0,7578495	0,9999622	0,7142085	0,6825055	0,9985624	0,7166716
140	0,6052114	0,9940990	0,8087823	0,9671041	0,9545087	0,2815511	0,7214834	0,6982774	0,9351599	0,5089631	0,0935913	0,9390799	0,0331114	0,3637387	0,9999994	0,9943222	0,7808768	0,8141149	0,9441893	0,2975113	0,8333111	0,4402064	0,5892675	0,9968601	0,7871400	0,9839491	0,7679091	0,9999633	0,7229691	0,6726565	0,9985624	0,7274329
160	0,6052115	0,9940999	0,8087959	0,9671054	0,9545092	0,2815511	0,7214914	0,6982782	0,9351621	0,5027960	0,0935900	0,9390896	0,0223961	0,3637335	0,9999993	0,9935804	0,8112267	0,8158125	0,9425907	0,2975124	0,8333114	0,4401982	0,5892697	0,9968767	0,7871470	0,9808371	0,7738071	0,9999641	0,7287062	0,6662674	0,9985625	0,7353902
180	0,6052115	0,9941005	0,8088058	0,9671063	0,9545096	0,2815511	0,7214971	0,6982787	0,9351637	0,4995573	0,0935891	0,9390966	0,0149979	0,3637298	0,9999992	0,9929615	0,8339636	0,8168921	0,9408397	0,2975131	0,8333116	0,4401922	0,5892713	0,9968889	0,7871519	0,9780633	0,7772030	0,9999646	0,7324200	0,6621949	0,9985625	0,7411688
200	0,6052116	0,9941010	0,8088130	0,9671070	0,9545099	0,2815511	0,7215013	0,6982791	0,9351648	0,4978688	0,0935884	0,9391017	0,0099612	0,3637271	0,9999991	0,9924693	0,8507600	0,8175702	0,9392046	0,2975137	0,8333117	0,4401880	0,5892724	0,9968977	0,7871554	0,9757249	0,7791313	0,9999649	0,7348051	0,6596337	0,9985625	0,7453067
220	0,6052116	0,9941013	0,8088183	0,9671074	0,9545101	0,2815511	0,7215043	0,6982793	0,9351655	0,4969927	0,0935879	0,9391054	0,0065704	0,3637251	0,9999990	0,9920914	0,8630299	0,8179921	0,9378065	0,2975141	0,8333118	0,4401849	0,5892732	0,9969042	0,7871579	0,9738347	0,7802141	0,9999652	0,7363285	0,6580400	0,9985626	0,7482368
240	0,6052116	0,9941015	0,8088221	0,9671078	0,9545102	0,2815511	0,7215066	0,6982795	0,9351661	0,4965396	0,0935876	0,9391081	0,0043084	0,3637237	0,9999989	0,9918085	0,8719116	0,8182526	0,9366767	0,2975143	0,8333119	0,4401827	0,5892737	0,9969089	0,7871596	0,9723555	0,7808166	0,9999654	0,7372977	0,6570568	0,9985626	0,7502927
260	0,6052116	0,9941017	0,8088249	0,9671080	0,9545103	0,2815511	0,7215082	0,6982796	0,9351665	0,4963059	0,0935873	0,9391100	0,0028108	0,3637227	0,9999989	0,9916007	0,8782919	0,8184124	0,9357991	0,2975145	0,8333119	0,4401811	0,5892741	0,9969124	0,7871608	0,9712264	0,7811494	0,9999655	0,7379126	0,6564545	0,9985626	0,7517244
280	0,6052116	0,9941018	0,8088269	0,9671082	0,9545104	0,2815511	0,7215093	0,6982797	0,9351668	0,4961856	0,0935872	0,9391114	0,0018257	0,3637220	0,9999988	0,9914502	0,8828460	0,8185101	0,9351369	0,2975147	0,8333119	0,4401800	0,5892744	0,9969149	0,7871617	0,9703816	0,7813320	0,9999655	0,7383020	0,6560877	0,9985626	0,7527149
300	0,6052116	0,9941019	0,8088284	0,9671083	0,9545105	0,2815511	0,7215102	0,6982798	0,9351669	0,4961236	0,0935870	0,9391124	0,0011813	0,3637215	0,9999988	0,9913424	0,8860786	0,8185695	0,9346482	0,2975148	0,8333120	0,4401792	0,5892746	0,9969167	0,7871623	0,9697592	0,7814317	0,9999656	0,7385482	0,6558654	0,9985626	0,7533964
320	0,6052116	0,9941020	0,8088294	0,9671084	0,9545105	0,2815511	0,7215108	0,6982799	0,9351671	0,4960918	0,0935869	0,9391132	0,0007617	0,3637211	0,9999988	0,9912657	0,8883624	0,8186055	0,9342938	0,2975148	0,8333120	0,4401786	0,5892748	0,9969180	0,7871628	0,9693064	0,7814859	0,9999656	0,7387037	0,6557312	0,9985626	0,7538631
340	0,6052116	0,9941020	0,8088302	0,9671084	0,9545105	0,2815510	0,7215112	0,6982799	0,9351672	0,4960754	0,0935869	0,9391137	0,0004897	0,3637208	0,9999988	0,9912115	0,8899691	0,8186273	0,9340403	0,2975149	0,8333120	0,4401782	0,5892749	0,9969190	0,7871631	0,9689804	0,7815152	0,9999657	0,7388019	0,6556506	0,9985626	0,7541814
360	0,6052116	0,9941020	0,8088308	0,9671085	0,9545105	0,2815510	0,7215116	0,6982799	0,9351673	0,4960670	0,0935868	0,9391141	0,0003139	0,3637206	0,9999987	0,9911733	0,8910954	0,8186404	0,9338611	0,2975149	0,8333120	0,4401779	0,5892750	0,9969197	0,7871633	0,9687475	0,7815311	0,9999657	0,7388638	0,6556022	0,9985626	0,7543976
380	0,6052116	0,9941020	0,8088312	0,9671085	0,9545106	0,2815510	0,7215118	0,6982799	0,9351673	0,4960627	0,0935868	0,9391144	0,0002008	0,3637205	0,9999987	0,9911465	0,8918823	0,8186483	0,9337355	0,2975150	0,8333120	0,4401777	0,5892750	0,9969202	0,7871635	0,9685824	0,7815396	0,9999657	0,7389029	0,6555733	0,9985626	0,7545441
400	0,6052116	0,9941021	0,8088315	0,9671085	0,9545106	0,2815510	0,7215120	0,6982799	0,9351673	0,4960605	0,0935868	0,9391146	0,0001281	0,3637204	0,9999987	0,9911278	0,8924304	0,8186531	0,9336482	0,2975150	0,8333120	0,4401775	0,5892750	0,9969206	0,7871636	0,9684658	0,7815442	0,9999657	0,7389275	0,6555560	0,9985626	0,7546430
420	0,6052116	0,9941021	0,8088317	0,9671085	0,9545106	0,2815510	0,7215121	0,6982799	0,9351674	0,4960594	0,0935868	0,9391147	0,0000816	0,3637203	0,9999987	0,9911147	0,8928113	0,8186559	0,9335879	0,2975150	0,8333120	0,4401774	0,5892751	0,9969209	0,7871636	0,9683840	0,7815466	0,9999657	0,7389430	0,6555458	0,9985626	0,7547096
440	0,6052116	0,9941021	0,8088319	0,9671085	0,9545106	0,2815510	0,7215122	0,6982799	0,9351674	0,4960588	0,0935868	0,9391148	0,0000519	0,3637203	0,9999987	0,9911055	0,8930753	0,8186576	0,9335465	0,2975150	0,8333120	0,4401774	0,5892751	0,9969211	0,7871637	0,9683267	0,7815479	0,9999657	0,7389528	0,6555397	0,9985626	0,7547543
460	0,6052116	0,9941021	0,8088320	0,9671085	0,9545106	0,2815510	0,7215122	0,6982800	0,9351674	0,4960585	0,0935868	0,9391149	0,0000329	0,3637202	0,9999987	0,9910991	0,8932579	0,8186587	0,9335181	0,2975150	0,8333120	0,4401773	0,5892751	0,9969212	0,7871637	0,9682868	0,7815486	0,9999657	0,7389590	0,6555361	0,9985626	0,7547843
480	0,6052116	0,9941021	0,8088321	0,9671086	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,4960583	0,0935868	0,9391149	0,0000208	0,3637202	0,9999987	0,9910947	0,8933840	0,8186593	0,9334989	0,2975150	0,8333120	0,4401773	0,5892751	0,9969213	0,7871638	0,9682590	0,7815490	0,9999657	0,7389628	0,6555339	0,9985626	0,7548044
500	0,6052116	0,9941021	0,8088321	0,9671086	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,4960583	0,0935867	0,9391150	0,0000132	0,3637202	0,9999987	0,9910916	0,8934708	0,8186596	0,9334858	0,2975150	0,8333120	0,4401772	0,5892751	0,9969214	0,7871638	0,9682397	0,7815492	0,9999657	0,7389653	0,6555327	0,9985626	0,7548178
520	0,6052116	0,9941021	0,8088322	0,9671086	0,9545106	0,2815510	0,7215123	0,6982800	0,9351674	0,4960582	0,0935867	0,9391150	0,0000083	0,3637202	0,9999987	0,9910894	0,8935306	0,8186599	0,9334769	0,2975150	0,8333120	0,4401772	0,5892751	0,9969215	0,7871638	0,9682263	0,7815493	0,9999657	0,7389668	0,6555319	0,9985626	0,7548268
540	0,6052116	0,9941021	0,8088322	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,4960582	0,0935867	0,9391150	0,0000053	0,3637202	0,9999987	0,9910879	0,8935717	0,8186600	0,9334709	0,2975150	0,8333120	0,4401772	0,5892751	0,9969215	0,7871638	0,9682171	0,7815493	0,9999657	0,7389678	0,6555315	0,9985626	0,7548327
560	0,6052116	0,9941021	0,8088322	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,4960582	0,0935867	0,9391150	0,0000033	0,3637202	0,9999987	0,9910869	0,8935998	0,8186601	0,9334669	0,2975150	0,8333120	0,4401772	0,5892751	0,9969215	0,7871638	0,9682107	0,7815494	0,9999657	0,7389684	0,6555312	0,9985626	0,7548367
580	0,6052116	0,9941021	0,8088322	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,5958974	0,0935867	0,9391151	0,0212863	0,3637202	0,9999987	0,9911687	0,8591895	0,8124668	0,9212479	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9684830	0,7409069	0,9999657	0,7174206	0,6777939	0,9985626	0,7436785
600	0,6052116	0,9941021	0,8088322	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,7400257	0,0935867	0,9391151	0,0624764	0,3637202	0,9999988	0,9917060	0,7876040	0,8014317	0,9024189	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9703279	0,6738571	0,9999657	0,6797880	0,7178190	0,9985626	0,7210969
620	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,8475140	0,0935867	0,9391151	0,1047341	0,3637202	0,9999990	0,9926439	0,7080402	0,7910909	0,8899132	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9736738	0,6162961	0,9999657	0,6450967	0,7556628	0,9985626	0,6967521
640	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9147734	0,0935867	0,9391151	0,1409173	0,3637202	0,9999991	0,9936943	0,6341577	0,7829993	0,8850066	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9776002	0,5751500	0,9999657	0,6182270	0,7855110	0,9985626	0,6748327
660	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9536559	0,0935867	0,9391151	0,1693105	0,3637202	0,9999993	0,9946633	0,5712627	0,7771889	0,8854006	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9814039	0,5482146	0,9999657	0,5990099	0,8070908	0,9985626	0,6567427
680	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9751855	0,0935867	0,9391151	0,1904710	0,3637202	0,9999995	0,9954713	0,5204054	0,7732202	0,8886258	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9847273	0,5314726	0,9999657	0,5858578	0,8219147	0,9985626	0,6425624
700	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9868028	0,0935867	0,9391151	0,2057125	0,3637202	0,9999996	0,9961064	0,4806578	0,7705959	0,8929208	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9874532	0,5214165	0,9999657	0,5770946	0,8317613	0,9985626	0,6318192
720	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9929699	0,0935867	0,9391151	0,2164279	0,3637202	0,9999997	0,9965873	0,4503355	0,7688994	0,8972481	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9895969	0,5155210	0,9999657	0,5713558	0,8381488	0,9985626	0,6238746
740	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9962088	0,0935867	0,9391151	0,2238261	0,3637202	0,9999997	0,9969427	0,4276181	0,7678205	0,9010958	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9912335	0,5121267	0,9999657	0,5676408	0,8422201	0,9985626	0,6181051
760	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9978977	0,0935867	0,9391151	0,2288629	0,3637202	0,9999998	0,9972009	0,4108353	0,7671429	0,9042779	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9924559	0,5101996	0,9999657	0,5652548	0,8447805	0,9985626	0,6139735
780	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9987741	0,0935867	0,9391151	0,2322538	0,3637202	0,9999998	0,9973863	0,3985750	0,7667214	0,9067872	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9933541	0,5091176	0,9999657	0,5637309	0,8463736	0,9985626	0,6110479
800	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9992273	0,0935867	0,9391151	0,2345158	0,3637202	0,9999998	0,9975183	0,3897001	0,7664611	0,9087005	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9940055	0,5085157	0,9999657	0,5627613	0,8473564	0,9985626	0,6089951
820	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9994611	0,0935867	0,9391151	0,2360133	0,3637202	0,9999998	0,9976117	0,3833245	0,7663015	0,9101231	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9944733	0,5081833	0,9999657	0,5621461	0,8479584	0,9985626	0,6075657
840	0,6052116	0,9941021	0,8088323	0,9671086	0,9545106	0,2815510	0,7215124	0,6982800	0,9351674	0,9995816	0,0935867	0,9391151	0,2369984	0,3637202	0,9999999	0,9976775	0,3787738	0,7662039	0,9111607	0,2975150	0,8333120	0,4401772	0,5892751	0,9969216	0,7871638	0,9948064	0,5080009	0,9999657	0,5617565	0,8483250	0,9985626	0,6065768
