"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
560	0,2899751	0,0305486	0,7238465	1,0166989	0,7852166	0,1741781	0,9901033	0,0306891	0,5758372	0,2492760	0,7956490	0,9403515	0,7586989	0,5894912	0,7802230	0,9037982	0,0683890	0,9936919	0,1043260	0,5781180	0,8243199	0,9143847	0,5863936	0,9679683	0,7114085	0,9637529	0,3767126	0,9829824	0,1991229	0,5271049	0,1379528	0,0041594
580	0,2374111	0,0341833	0,6564687	1,0025527	0,8694053	0,1948215	1,0600314	0,0560223	0,5253762	0,9212682	0,6984971	1,0016852	0,7871779	0,6023731	0,7714612	0,6304946	0,0721798	0,7664834	0,0811227	0,4018744	0,8873426	0,7850913	0,5917931	0,6113725	0,5115351	0,8854064	0,3224402	0,9226096	0,1862353	0,5672601	0,1075907	0,0022427
600	0,2382958	0,0397559	0,6311560	1,0007047	0,9130266	0,1851339	1,0343518	0,0589584	0,5054987	1,0080152	0,6979597	1,0331180	0,8227222	0,5746762	0,8031003	0,4273271	0,0747053	0,6804971	0,0829498	0,2649685	0,8844025	0,6773479	0,5543821	0,3903513	0,4142318	0,9039607	0,2997375	0,9562491	0,1650965	0,5408085	0,1171226	0,0013244
620	0,2191088	0,0386378	0,6106610	0,9702793	0,9574695	0,1848464	1,0573197	0,0513552	0,4433906	1,0521479	0,6569996	1,0525603	0,8584157	0,5642766	0,7888150	0,2817080	0,0797926	0,6224387	0,1022930	0,1697554	0,8641081	0,6002894	0,5349694	0,2458599	0,3332409	0,9555447	0,2858542	0,9973890	0,1436487	0,4955561	0,1095409	0,0046324
640	0,1618117	0,0424197	0,6355664	1,0403339	0,9666815	0,1666631	1,0353794	0,0348401	0,4352678	0,9507346	0,6372984	1,0804534	0,8316426	0,5556949	0,8116412	0,1819071	0,1307492	0,5482535	0,0898791	0,0951058	0,8976298	0,5707421	0,5471407	0,1593338	0,2526330	1,0022415	0,2624185	1,0260571	0,1352858	0,5850868	0,1387795	0,0032584
660	0,1672188	0,0435691	0,6499701	1,0161896	1,0044779	0,1743821	1,0017487	0,0339956	0,4105629	1,0570987	0,5658497	1,0187200	0,8397560	0,5901893	0,8004529	0,1292554	0,0646690	0,5500694	0,0991711	0,0482901	0,8623811	0,5757159	0,5034574	0,1297051	0,2223191	0,9659315	0,3448589	0,9804023	0,1330048	0,5768363	0,1255384	0,0031886
680	0,1585753	0,0344380	0,7272468	1,0195616	0,9186383	0,1878040	0,9560399	0,0445417	0,4076859	0,9630069	0,5939258	0,9917290	0,8488068	0,5677041	0,7849294	0,0949869	0,0721367	0,4888350	0,0809290	0,0415704	0,8560077	0,5673044	0,4919561	0,0789069	0,2222928	0,9364852	0,3864519	0,9649306	0,1195039	0,5756898	0,0946944	0,0064165
700	0,1570615	0,0494573	0,5913668	1,0203937	1,0140946	0,2255692	0,9422033	0,0450289	0,3730214	1,0073611	0,6120694	0,9889601	0,8052078	0,5626120	0,7454720	0,0661733	0,1211750	0,4834314	0,0892746	0,0257866	0,8395824	0,5732815	0,5329387	0,0567949	0,2036491	0,9518803	0,4410615	0,9287152	0,1084942	0,5599240	0,1070882	0,0015010
720	0,1861975	0,0368253	0,6027625	0,9493435	1,0145893	0,1979454	1,0013351	0,0395631	0,3608185	1,0483708	0,6207397	0,8998410	0,8284376	0,5966482	0,7053302	0,0636505	0,1331714	0,4827729	0,0742074	0,0128975	0,8790618	0,5520289	0,5354645	0,0526908	0,1932124	0,9354385	0,4329868	0,9326046	0,1058778	0,5742519	0,1236668	0,0026521
740	0,1677827	0,0473548	0,6512724	1,0027434	1,0179300	0,1739314	0,9787175	0,0263556	0,3459978	0,9895754	0,5738296	0,8722736	0,8515816	0,6138981	0,6861750	0,0547886	0,0848831	0,5215616	0,0900148	0,0137029	0,8298621	0,5663400	0,4896152	0,0322041	0,1643542	0,9750549	0,3514160	0,9802681	0,1002404	0,5862005	0,1040981	0,0025276
760	0,1467599	0,0472781	0,6736213	1,1353402	0,9938063	0,1880210	0,9864488	0,0433205	0,3358616	0,9187521	0,6112499	0,9958579	0,8514344	0,5840976	0,6796724	0,0463022	0,0870303	0,5203928	0,0787559	0,0138030	0,9037114	0,5319317	0,5643174	0,0327622	0,1580782	0,9796951	0,3214445	0,9762339	0,0846083	0,5553011	0,1369395	0,0001828
780	0,1585905	0,0330704	0,6325422	1,1008960	0,9896371	0,1820250	0,9904867	0,0492164	0,3708715	0,9855840	0,6293189	1,0241666	0,9013414	0,5523773	0,7020648	0,0437032	0,0849970	0,4800710	0,0638307	0,0125037	0,8948329	0,5141576	0,5868068	0,0246516	0,1391231	0,9763431	0,3461331	0,9228679	0,0828838	0,5188701	0,1184062	0,0000887
800	0,1435616	0,0433650	0,6306316	1,0462380	0,9626642	0,1845129	0,9914357	0,0493349	0,3988451	1,0144439	0,6280899	1,0426096	0,8555509	0,5967082	0,6922201	0,0387898	0,0862454	0,4995161	0,0676857	0,0122544	0,9385910	0,4972347	0,5542209	0,0294158	0,1547827	0,9883230	0,3337088	0,9536524	0,0841284	0,5618875	0,0952569	0,0016782
820	0,1433296	0,0431484	0,5897174	1,0515335	1,0041476	0,1656695	0,9670120	0,0500435	0,3613363	1,0371417	0,5998634	0,9824346	0,8326077	0,5930466	0,7236665	0,0485687	0,0465869	0,5015899	0,0605369	0,0186348	0,8906912	0,5053674	0,5320418	0,0243597	0,1400058	1,0044659	0,3265127	0,9527884	0,0885329	0,5731926	0,0876942	0,0001954
840	0,1454014	0,0350271	0,6316851	0,9399349	0,9946794	0,1751309	1,0147092	0,0570439	0,3592080	0,9875777	0,5776288	0,9808490	0,8540564	0,5969597	0,7664922	0,0611902	0,1044308	0,4458733	0,0770421	0,0157125	0,8956839	0,4988007	0,4538793	0,0113626	0,1503616	0,9858513	0,3776569	0,9210323	0,0735120	0,5712563	0,1078204	0,0005897
860	0,1111179	0,0436240	0,6549006	0,9735826	0,9803963	0,1617198	0,9796136	0,0475300	0,3900828	0,9197240	0,6852260	0,9934008	0,8812277	0,5689758	0,7399963	0,0478305	0,0693060	0,4673714	0,0856366	0,0134837	0,8431266	0,4959651	0,4419300	0,0183915	0,1564870	0,9500133	0,3637404	0,8849727	0,0684948	0,5500265	0,1048369	0,0030237
880	0,1221147	0,0522043	0,6761371	1,0202527	1,0436131	0,1488496	0,9694846	0,0473430	0,3779660	1,0516283	0,6620512	0,9839396	0,8232881	0,5699132	0,7016514	0,0436992	0,0702495	0,4229360	0,0757498	0,0160402	0,8106580	0,5100109	0,4769945	0,0164173	0,1561111	1,0189575	0,3617990	0,8678679	0,0768463	0,5394365	0,1126824	0,0074495
900	0,1180493	0,0512428	0,6809568	1,0401886	1,0256443	0,1666934	0,9430526	0,0637460	0,3464470	0,9915229	0,7211881	1,0339041	0,8130138	0,5189975	0,7074684	0,0384644	0,0950958	0,4499337	0,0804281	0,0152262	0,8525362	0,5262437	0,5278130	0,0145922	0,1571590	0,9556332	0,3772771	0,8837538	0,0710622	0,5240147	0,1081553	0,0064749
920	0,1178573	0,0483221	0,6769019	0,9886884	1,0033186	0,1899318	0,9393724	0,0473003	0,3854016	1,0758324	0,7083446	0,9822833	0,8425489	0,6450851	0,7549009	0,0329224	0,0820223	0,4324487	0,0823887	0,0091809	0,8929593	0,5167258	0,5392175	0,0139147	0,1264756	0,9549592	0,3728079	0,9097093	0,0664230	0,5364110	0,1130963	0,0078958
940	0,0919440	0,0392128	0,6215513	1,0290755	0,9595114	0,2133913	1,0002957	0,0332317	0,3772476	1,0788351	0,6402937	0,9857427	0,8049669	0,6009556	0,7192598	0,0361178	0,0635255	0,4364725	0,0650029	0,0097529	0,8300019	0,5061422	0,4858566	0,0276850	0,1217333	0,8661145	0,3340893	0,9941346	0,0622805	0,4884943	0,0767702	0,0041742
960	0,1038611	0,0401190	0,6238223	0,9127313	0,8884665	0,1715596	0,9551050	0,0566419	0,3678485	1,0221709	0,6728621	1,0078595	0,8486522	0,5759694	0,7102532	0,0319256	0,0964113	0,4404603	0,0616198	0,0104858	0,8307009	0,4630553	0,5030350	0,0292089	0,1300662	0,9089664	0,3054648	0,9860133	0,0655563	0,5081850	0,0870559	0,0034110
980	0,1205336	0,0307707	0,6533556	0,9197633	0,8955308	0,1526317	0,9219193	0,0485002	0,3434718	0,9769052	0,6589138	0,9944063	0,8559347	0,6021705	0,6843575	0,0305746	0,0710062	0,4474916	0,0528193	0,0136933	0,8050850	0,4433624	0,5097457	0,0218838	0,1478589	0,9839278	0,2764087	1,0004398	0,0640004	0,5363535	0,1051337	0,0028116
1000	0,1122455	0,0399381	0,6948705	0,9962018	0,9652538	0,1619453	0,9724962	0,0404258	0,3459280	1,0107715	0,6574335	0,9418894	0,8364601	0,5677872	0,7664295	0,0355696	0,0592087	0,4439931	0,0591799	0,0233258	0,8105913	0,4788937	0,4930106	0,0192483	0,1554696	0,9103038	0,3131196	1,0568954	0,0518851	0,4880652	0,1420804	0,0000000
1020	0,1263588	0,0451341	0,7093585	1,0233819	0,9886713	0,1567094	1,0098903	0,0657163	0,3670709	1,0521180	0,6823448	0,9744097	0,8326545	0,5621926	0,8006605	0,0441554	0,0577108	0,4468795	0,0552141	0,0279264	0,8080634	0,5255244	0,4939369	0,0149367	0,1459524	1,0317454	0,3507541	1,0426129	0,0685526	0,5227260	0,1028933	0,0012322
1040	0,1071557	0,0531803	0,6253221	1,0197200	0,9743188	0,1652338	0,9729053	0,0490031	0,3559068	1,1167877	0,6831104	1,0119122	0,8281297	0,5145112	0,7739586	0,0320140	0,1021237	0,4833942	0,0711225	0,0244210	0,7863421	0,5355655	0,5571436	0,0162322	0,1608166	0,9950064	0,3576916	0,9461859	0,0753217	0,5814531	0,1053000	0,0029799
1060	0,1339498	0,0640746	0,5919070	0,9922356	0,9860751	0,1891212	1,0168719	0,0598160	0,4000358	1,0075150	0,6927841	1,0886654	0,8506744	0,5706556	0,7522516	0,0294992	0,1210645	0,4449350	0,0764098	0,0212204	0,7336384	0,5321103	0,5084782	0,0178253	0,1559213	0,9382245	0,3875026	1,0170763	0,0632578	0,6546206	0,1054225	0,0009572
1080	0,1238173	0,0532804	0,6163593	1,0734687	0,9510660	0,2184198	0,9562009	0,0454674	0,3896100	1,0586821	0,6452603	1,0246393	0,8586369	0,5104660	0,7484554	0,0350636	0,1802068	0,4921882	0,0701409	0,0257725	0,8384488	0,4704107	0,4855146	0,0193214	0,1796074	0,9247043	0,3676396	1,0046289	0,0661224	0,5916000	0,1015842	0,0002866
1100	0,1220939	0,0341456	0,6034202	1,0072409	0,9598232	0,2195077	0,9517488	0,0374309	0,3651239	0,9816599	0,6476178	0,9591253	0,8759322	0,5244084	0,7925428	0,0337983	0,1210321	0,4680733	0,0726442	0,0108472	0,9123099	0,4942774	0,4790522	0,0114292	0,1822526	0,9597155	0,3050640	1,0408026	0,0555315	0,5811476	0,0965994	0,0052674

0	0,1060345	0,0371210	0,6049255	1,0249315	0,9421010	0,1288774	1,0805416	0,0576126	0,3159611	1,0343182	0,6641068	0,9961464	0,9083219	0,5933393	0,8312751	0,0248856	0,0838575	0,4213343	0,0727652	0,0150877	0,7879445	0,5282112	0,5153080	0,0097713	0,1400964	0,9626354	0,4082635	1,0493562	0,0528577	0,5578416	0,1089920	0,0051425
20	0,0771870	0,0516074	0,6133082	1,0345652	0,9864751	0,1462782	1,0523935	0,0382822	0,3236908	0,6004187	0,6694673	0,8797012	0,6415261	0,3308692	0,7387846	0,0129040	0,0709093	0,5677906	0,0668265	0,0160739	0,8321669	0,5373298	0,6720703	0,0229631	0,1475137	0,9927090	0,4892133	1,1217617	0,0419250	0,7183996	0,1120292	0,0038583
40	0,0711191	0,0463501	0,6772299	1,0560251	1,0127426	0,1638583	1,0646911	0,0365282	0,3193687	0,6132688	0,6490188	0,9139293	0,4913083	0,2122936	0,7054638	0,0275285	0,0563498	0,7051264	0,0643864	0,0134101	0,8442369	0,4774461	0,7540000	0,0156392	0,1476196	1,0376973	0,6194364	1,0661295	0,0374802	0,8796317	0,1143843	0,0038128
60	0,0827010	0,0407709	0,7872673	1,0750220	0,9405757	0,1342513	1,0421558	0,0493451	0,3385172	0,6213882	0,6791871	0,9751160	0,3934267	0,1476805	0,6652412	0,0260652	0,0621569	0,8391841	0,0780280	0,0111336	0,8425642	0,4660203	0,9226549	0,0086623	0,1371717	1,0488242	0,6414215	1,0428952	0,0479909	0,9454733	0,1032133	0,0062258
80	0,0797964	0,0349439	0,7555310	1,0215455	0,9475396	0,1486909	0,9923655	0,0424453	0,3513067	0,5374616	0,7076033	0,9386922	0,3057453	0,1209758	0,6381031	0,0344810	0,0743020	0,8458597	0,0626252	0,0112171	0,9251493	0,4690556	0,9575465	0,0149665	0,1583656	1,0489665	0,6970988	1,0447292	0,0465047	0,9436009	0,1009880	0,0083483
100	0,0956982	0,0415327	0,7270589	1,0351855	0,9462321	0,1724355	0,9982476	0,0459657	0,3286311	0,6041240	0,7222040	0,8547170	0,2457794	0,1128666	0,6765893	0,0306574	0,0730684	0,8615815	0,0764195	0,0227902	0,8995963	0,4977808	1,0287946	0,0166347	0,1367053	1,0422490	0,7186908	1,0149718	0,0334488	0,9687343	0,0997821	0,0069472
120	0,0967987	0,0317194	0,6939287	1,0295383	0,9838786	0,1502737	0,9777744	0,0410780	0,3529356	0,5844318	0,6879137	0,7857732	0,1971669	0,1382512	0,7203126	0,0385171	0,1226451	0,8938201	0,0757100	0,0203730	0,8785334	0,4908963	1,0120450	0,0143985	0,1115761	1,0438003	0,8019729	1,0123694	0,0469608	0,8714449	0,1051599	0,0045178
140	0,0931875	0,0540876	0,6431558	1,0211494	0,9817326	0,1622226	0,9912396	0,0506847	0,3909512	0,6175983	0,6333380	0,8343546	0,1891840	0,1450179	0,7383514	0,0429769	0,1310141	0,9091130	0,0961316	0,0189592	0,8675914	0,4976146	0,9821981	0,0127842	0,1212045	1,1055379	0,8461449	0,9576867	0,0497826	0,9389733	0,1136531	0,0073254
160	0,0626276	0,0493884	0,6336120	1,0468502	0,9594445	0,1529283	0,9693158	0,0512401	0,3384986	0,6151485	0,6229003	0,9137873	0,1690609	0,1088464	0,7153013	0,0389207	0,0760248	0,8699457	0,1030097	0,0141769	0,9279811	0,5193483	0,8789089	0,0143097	0,1272599	0,9843998	0,8169379	0,9980857	0,0544638	0,9395709	0,1244936	0,0065244
180	0,0840611	0,0577945	0,6532892	1,0187220	0,9781569	0,1894948	0,9223461	0,0485180	0,4100389	0,6112855	0,6445126	0,9389858	0,1682039	0,0753852	0,7011887	0,0350481	0,0625329	0,8126588	0,0951203	0,0102582	0,8456144	0,4950067	0,8365306	0,0217504	0,1392308	0,9833971	0,7584950	0,9692400	0,0390808	0,9276558	0,1025554	0,0072719
200	0,0977573	0,0541435	0,6252891	0,9689364	1,0242697	0,1840640	0,9835923	0,0486955	0,4000248	0,4971297	0,6079063	0,9224070	0,1613591	0,0832027	0,7235002	0,0287309	0,0823561	0,8005834	0,1072488	0,0142979	0,8138778	0,4888757	0,9155167	0,0248956	0,1311585	0,9596242	0,7275661	0,9720721	0,0445238	0,9532614	0,1232072	0,0078329
220	0,0928423	0,0550890	0,6619426	1,0139305	1,0074643	0,1768317	1,1200883	0,0425035	0,3908915	0,5780060	0,6601077	0,9309793	0,1761287	0,1100002	0,7946398	0,0269086	0,0575301	0,8610832	0,1032117	0,0238348	0,8661635	0,4601418	0,9699240	0,0151872	0,1372236	0,9632260	0,7201621	0,9737199	0,0517472	0,9118286	0,1025005	0,0062151
240	0,0854817	0,0283436	0,6181463	0,9625985	1,0425012	0,1703170	1,1179830	0,0413809	0,3944294	0,6073843	0,6174309	0,9037611	0,1648202	0,1114656	0,7594687	0,0278358	0,0462996	0,8025288	0,0907328	0,0183902	0,8837235	0,4267074	0,9814082	0,0141290	0,1108080	1,0306875	0,7119055	1,0056468	0,0567813	0,8768547	0,1083324	0,0108826
260	0,0666377	0,0228838	0,7220165	0,9816891	0,9823033	0,1622922	1,1271001	0,0391995	0,3594704	0,6699867	0,5865849	0,8805870	0,1788240	0,1023639	0,7472896	0,0309812	0,0670759	0,8666344	0,0735148	0,0090881	0,8055953	0,4213082	0,9687898	0,0161931	0,1216699	1,0130495	0,7249849	1,0550750	0,0590183	0,9003379	0,1123470	0,0070204
280	0,0512120	0,0409724	0,6944078	0,9299253	0,9901505	0,1820589	1,0923954	0,0288733	0,3491458	0,6470018	0,5953848	0,9366972	0,1934544	0,1209468	0,7723970	0,0354544	0,0793316	0,8875162	0,0759254	0,0111441	0,8355552	0,4365274	0,9871686	0,0198535	0,1483703	1,1240941	0,7147487	0,9793163	0,0656426	0,8728926	0,1198822	0,0070187
300	0,0400630	0,0411878	0,7359759	0,9550042	1,0331676	0,1567115	1,0778523	0,0389046	0,3923985	0,5616148	0,6287328	0,9514003	0,1940858	0,1254820	0,8418167	0,0367571	0,0928288	0,8902207	0,0894259	0,0178617	0,8252140	0,4781394	0,9142764	0,0093952	0,1466759	1,1147431	0,7298791	0,9634455	0,0610351	0,9132836	0,1342919	0,0039361
320	0,0445525	0,0342460	0,6794958	0,9324832	1,0286928	0,1597579	1,0279973	0,0340777	0,3845551	0,5979283	0,6681657	0,9762004	0,1917274	0,1055034	0,8618357	0,0341167	0,0765000	0,8936038	0,0831183	0,0193525	0,8732816	0,4817896	0,8730987	0,0076162	0,1587654	1,0262691	0,6996272	0,9597066	0,0571558	0,9438052	0,1117974	0,0018828
340	0,0594949	0,0393281	0,7631461	0,9470437	1,0121830	0,1363312	0,9959443	0,0279254	0,4020748	0,6100909	0,6821413	0,9849305	0,1823211	0,1095227	0,8347593	0,0336568	0,0514510	0,8217434	0,0925631	0,0196458	0,8296775	0,4776904	0,9500768	0,0073211	0,1460842	1,0888111	0,7350197	0,9750666	0,0515396	0,9150994	0,1224469	0,0068675
360	0,0621511	0,0467513	0,7953461	0,8532783	0,9913958	0,1511893	0,9924469	0,0457260	0,4231938	0,6568830	0,7230043	1,0193650	0,1714852	0,0852790	0,7446665	0,0331280	0,0599218	0,8152486	0,0731245	0,0245079	0,8237251	0,4824894	0,9317758	0,0109088	0,1631446	1,0541544	0,6459351	1,0252538	0,0524653	0,9034605	0,0898907	0,0063164
380	0,0614763	0,0539611	0,7356918	0,9258128	1,0193392	0,1435374	0,9508656	0,0570062	0,3753732	0,6563679	0,6961616	0,9836878	0,1421818	0,0748906	0,8078167	0,0264297	0,0794995	0,7693044	0,0730782	0,0165142	0,8468746	0,4465516	0,9949841	0,0077974	0,1350465	1,0561817	0,7242093	0,9918749	0,0550633	0,9335860	0,0962965	0,0035734
400	0,0570173	0,0530122	0,6904052	0,9391414	1,0162970	0,1256283	0,9831422	0,0499687	0,3844778	0,6333600	0,6987419	1,0299401	0,1365805	0,1033223	0,7236348	0,0274031	0,0940915	0,8114874	0,0665223	0,0117960	0,8906342	0,4146738	1,0605899	0,0092376	0,1342742	1,0641295	0,7248294	0,9673590	0,0484072	0,9093475	0,1211832	0,0048478
420	0,0437482	0,0587594	0,7161616	0,9766350	1,0101881	0,1472433	1,0452006	0,0516918	0,3780729	0,5996929	0,6953052	0,9612475	0,1546847	0,1481966	0,7870408	0,0356876	0,1397266	0,8820294	0,0722001	0,0174181	0,8922808	0,4043764	1,0786152	0,0052369	0,1325426	1,0792192	0,6765659	1,0213688	0,0474888	0,9232774	0,1441755	0,0066690
440	0,0454478	0,0384334	0,6798996	1,0033746	1,0184715	0,1352744	1,0327821	0,0511549	0,3815521	0,5172607	0,6769906	0,9491082	0,1559135	0,1290191	0,8076550	0,0315220	0,1816979	0,7970618	0,0840757	0,0180179	0,8884556	0,4609373	0,9915259	0,0082040	0,1195529	1,0166499	0,7390396	1,0247555	0,0376280	0,9493277	0,1429431	0,0051400
460	0,0724870	0,0395169	0,6716234	1,0300781	0,9083335	0,1469139	1,0442574	0,0505823	0,3589136	0,5941631	0,6672058	0,9695284	0,1556097	0,1422704	0,7644247	0,0295006	0,2422664	0,8402892	0,0778119	0,0202538	0,8436082	0,4376976	0,9915207	0,0064076	0,1278115	1,0043144	0,6732463	0,9726506	0,0559070	0,9504814	0,1405357	0,0035433
480	0,0887553	0,0332878	0,6439383	1,0194642	0,8974094	0,1304257	1,0055215	0,0460110	0,3714724	0,5969622	0,6615358	0,9599456	0,1409388	0,1471707	0,7538181	0,0237577	0,1739730	0,8180064	0,0816234	0,0181591	0,8301857	0,4829754	1,0041908	0,0082439	0,1099894	1,0981509	0,6809480	1,0506959	0,0546297	0,9108797	0,1346673	0,0046837
500	0,0950963	0,0372009	0,6433421	1,0013920	0,8799603	0,1383233	1,0417973	0,0322755	0,4136779	0,6496892	0,6878613	0,9297494	0,1502244	0,1473350	0,7133607	0,0440402	0,1877477	0,8569892	0,0760895	0,0123894	0,9041977	0,4991761	1,0380064	0,0087888	0,1137928	1,0713373	0,6501230	1,0581834	0,0515370	0,9135026	0,1135814	0,0141231
520	0,1307803	0,0402899	0,5895602	0,9901738	0,9135331	0,1486828	1,0592110	0,0621259	0,4565696	0,5655038	0,6817718	0,8728245	0,1564927	0,1698825	0,7227609	0,0511429	0,2141485	0,8814602	0,0865045	0,0091944	0,9150357	0,4851918	1,0254257	0,0116853	0,1165127	1,0025466	0,6628491	1,1030995	0,0633411	0,9022712	0,1129486	0,0088420
540	0,1268455	0,0385812	0,5534415	0,9710877	0,9420986	0,1486071	0,9917944	0,0573776	0,4442062	0,6476954	0,6493568	0,9441579	0,1858686	0,1528590	0,7691743	0,0351605	0,1743788	0,8428505	0,0762639	0,0185818	0,8930863	0,4315901	1,0187937	0,0099369	0,1337747	0,9209224	0,7221258	1,0663530	0,0584203	0,8757948	0,1033038	0,0090880
560	0,1084001	0,0491197	0,6109544	1,0758968	1,0220564	0,1395385	0,9989665	0,0639020	0,4220760	0,6510965	0,6695634	0,9293341	0,1840451	0,1295771	0,7701391	0,0230636	0,1514614	0,8318000	0,0512168	0,0182771	0,8421871	0,4918428	1,0349004	0,0172713	0,1475321	0,9502651	0,7314841	1,0237469	0,0560604	0,8805410	0,1184405	0,0080893
580	0,0937445	0,0525614	0,5997035	1,0752694	1,0436799	0,1414506	0,9576050	0,0482669	0,4275180	0,9487530	0,6736909	0,8982777	0,4204338	0,4154948	0,7675369	0,0246165	0,1796519	0,6742407	0,0519198	0,0164133	0,8050431	0,5071170	0,8810476	0,0144972	0,1351213	0,9557246	0,5401079	1,0155040	0,0400263	0,6996717	0,1437675	0,0056694
600	0,0866972	0,0563660	0,6536719	1,0444042	1,0211062	0,1689732	0,9319761	0,0544995	0,4029159	0,8909819	0,7268295	0,9547348	0,5905870	0,4795147	0,7580385	0,0200635	0,1306021	0,5195079	0,0657637	0,0131861	0,7888345	0,5315089	0,7878266	0,0118659	0,1466392	1,0409142	0,4888157	0,9980374	0,0329436	0,5754686	0,1319357	0,0107670
620	0,0975624	0,0586852	0,6042058	1,0202493	0,9930538	0,2065606	0,9828219	0,0694456	0,3637395	0,9441519	0,7197809	0,9178909	0,6500043	0,5324390	0,8031017	0,0315572	0,1049219	0,4434614	0,0932489	0,0108722	0,8035648	0,5173872	0,6479886	0,0110871	0,1282463	1,0211630	0,4221357	0,9865947	0,0440016	0,5692905	0,1245388	0,0096115
640	0,1164520	0,0512534	0,5751780	0,9906850	1,0267263	0,2034343	0,9931843	0,0649204	0,3309110	0,9919250	0,7204304	0,8689641	0,6894058	0,5711337	0,7591793	0,0288373	0,1121698	0,4225371	0,0740911	0,0159513	0,8461987	0,4899855	0,5818543	0,0262020	0,1490800	0,9778929	0,3785771	0,9843313	0,0440858	0,5528061	0,1295344	0,0050933
660	0,0782849	0,0524846	0,5916916	0,9576570	1,0385199	0,1569499	0,9976336	0,0495175	0,3289114	0,9003700	0,7309041	0,8584635	0,7353895	0,5857523	0,7374937	0,0284942	0,1376462	0,4814086	0,0801627	0,0145799	0,7879988	0,5201288	0,5330625	0,0138620	0,1589954	0,9179638	0,3528415	0,9772251	0,0349554	0,5793140	0,1431996	0,0041927
680	0,1200542	0,0516850	0,5769628	0,9367450	0,9965980	0,1630984	0,9770813	0,0485298	0,3263298	0,9704021	0,7083367	0,8519989	0,7752610	0,5633707	0,8075892	0,0245354	0,1218639	0,4768721	0,0670480	0,0180408	0,8275798	0,5574975	0,5302142	0,0194356	0,1456274	0,9664215	0,3572404	0,9993428	0,0315925	0,5772373	0,0865431	0,0049151
700	0,1093182	0,0545007	0,6417756	1,0007162	0,9908276	0,1833150	0,9542211	0,0548348	0,3383236	1,0178507	0,6572950	0,9593072	0,8067024	0,5841590	0,8197092	0,0326851	0,1250431	0,4534946	0,0768480	0,0210074	0,8019496	0,5246640	0,4805661	0,0241755	0,1434475	0,9130598	0,3355697	0,9997195	0,0277953	0,6054592	0,1052448	0,0015562
720	0,0976687	0,0591869	0,6239007	1,0428458	0,9478242	0,1665265	1,0291607	0,0514255	0,3571891	1,0049187	0,6888207	0,9416014	0,8527963	0,5697466	0,8478005	0,0258722	0,1398579	0,4762317	0,0874435	0,0222669	0,7980698	0,5325950	0,5078463	0,0215009	0,1525897	0,9612403	0,3498182	1,0148429	0,0358235	0,6092122	0,1072170	0,0000000
740	0,0774959	0,0407913	0,6201715	0,9308515	0,9718601	0,1532558	0,9624320	0,0624998	0,3867964	1,0495202	0,7637418	0,9080834	0,8605852	0,5173963	0,7707401	0,0237143	0,1193703	0,4916013	0,0737667	0,0162090	0,8025547	0,4968609	0,5266225	0,0139983	0,1524834	0,9659216	0,3359475	1,0536853	0,0375540	0,5684845	0,0878226	0,0070694
760	0,0918301	0,0439373	0,6284104	0,9032607	0,9764343	0,1407843	0,9335728	0,0669654	0,3608821	0,9582387	0,6621655	0,9239531	0,9270585	0,5265988	0,8207111	0,0196601	0,1558028	0,5023073	0,0665967	0,0217543	0,7862858	0,4776017	0,5279622	0,0164392	0,1456425	0,9342231	0,2728116	1,0868553	0,0333205	0,5778565	0,1335460	0,0093813
780	0,1187189	0,0398379	0,6116885	0,9699103	1,0450283	0,1541022	0,9367246	0,0470404	0,3250145	0,9392281	0,6096133	0,9282549	0,8789018	0,4892382	0,7981413	0,0234583	0,2041337	0,4986729	0,0735590	0,0185372	0,7795128	0,4546314	0,5124499	0,0113968	0,1387286	0,9493999	0,2598354	1,1007556	0,0288582	0,5702290	0,1115314	0,0078150
800	0,1291483	0,0507915	0,6355390	0,9977287	1,0000985	0,1812064	0,9150618	0,0449292	0,3262815	0,9326889	0,5346307	0,9311404	0,9059495	0,5942243	0,7676223	0,0218901	0,1878075	0,4575292	0,0556656	0,0254393	0,8697446	0,4286295	0,5405084	0,0137265	0,1379184	0,9027309	0,3023524	0,9944342	0,0401441	0,5730857	0,1262445	0,0060593
820	0,1404423	0,0393370	0,6362631	0,9911640	1,0650648	0,1911571	0,9113130	0,0396019	0,3048406	1,0277748	0,5934363	0,9311249	0,8669292	0,6051395	0,7338153	0,0227613	0,1247609	0,5095163	0,0563742	0,0161746	0,8769538	0,4273871	0,5819377	0,0127979	0,1247604	0,9955291	0,3025000	1,0483318	0,0416108	0,5529507	0,1270936	0,0045697
840	0,1118114	0,0424037	0,6055607	0,9964744	1,0246097	0,1859285	0,8869923	0,0683242	0,3325861	1,0129812	0,6109931	0,8966708	0,8605976	0,5667076	0,7692203	0,0214537	0,0938766	0,4900873	0,0635148	0,0074483	0,8337625	0,4115491	0,5603175	0,0133698	0,1271709	1,0429790	0,3142351	1,0309354	0,0422172	0,5095812	0,1328440	0,0086613
