"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
560	0,5383861	0,5950493	0,2034218	0,9978115	0,7959941	0,2276161	0,1084316	0,1935056	0,9668560	0,6212115	0,6448867	0,9179467	0,0279613	0,6367859	0,3802611	1,0679922	0,8082618	0,0785172	0,8978705	0,7074256	0,7447478	0,5940422	0,3475330	0,4830259	1,0781173	1,0839881	0,1532036	0,0701042	0,6055203	0,4035267	0,5012399	0,4640222
580	0,5668982	0,5868006	0,1804067	1,0026481	0,7634302	0,2559563	0,1055532	0,2608292	0,9319604	0,5466337	0,6524291	0,9824021	0,0374326	0,6752194	0,3660209	0,9618795	0,7934334	0,2480218	0,8578895	0,7577110	0,7161308	0,6493922	0,3633184	0,4819718	1,0142611	0,9748970	0,1884325	0,0732633	0,6240340	0,3930015	0,4706682	0,5183601
600	0,5934568	0,5414808	0,1826982	0,9678313	0,7313228	0,3818549	0,1008641	0,3634908	0,9613280	0,5685433	0,7636487	0,9223329	0,0396901	0,6525995	0,3713876	0,9452046	0,8808841	0,4648658	0,9564748	0,7201166	0,6529933	0,6801299	0,3754578	0,4597117	1,0090862	0,9393782	0,2766717	0,0894865	0,6228584	0,3917162	0,4187950	0,5341565
620	0,5930535	0,5462567	0,1935196	0,9863890	0,8172632	0,4863911	0,1096022	0,4485709	0,9618392	0,5395826	0,7864223	0,8999778	0,0458018	0,7365994	0,4213149	0,9940961	0,8788911	0,6465949	1,0078781	0,7337748	0,7054402	0,6117350	0,3739579	0,5020234	1,0132145	0,8621066	0,3677336	0,1226236	0,6084352	0,4385442	0,4323008	0,5530537
640	0,5855967	0,5304204	0,1621631	1,0191019	0,8337709	0,6170469	0,1082836	0,4978870	1,0021110	0,5644912	0,8490946	0,9421003	0,0658684	0,6629162	0,4075989	0,9744456	0,8506219	0,6684964	1,0470907	0,7135514	0,6892860	0,6789349	0,3923311	0,5212273	1,0754078	0,8538226	0,3988513	0,1831491	0,6361886	0,5829791	0,5074966	0,5312219
660	0,5778283	0,5224936	0,1997849	0,9592880	0,8131213	0,7346254	0,1179492	0,5557951	1,0165282	0,5778425	0,8973243	0,9382309	0,0618009	0,6883975	0,4268906	0,9643702	0,7897626	0,7150076	0,9344509	0,7812883	0,6963458	0,6523054	0,3242700	0,4671993	1,0985649	0,8858223	0,4268871	0,2088859	0,6235992	0,6816036	0,5336732	0,5337947
680	0,5785396	0,5433656	0,2138299	0,9069479	0,7868162	0,8723782	0,1025779	0,6312524	0,9624257	0,6156291	0,8650685	0,9315805	0,0705757	0,6710954	0,4087635	0,9833516	0,8510661	0,7897941	1,0568064	0,6967776	0,7056618	0,6330451	0,3955369	0,4463333	1,0973436	0,8145760	0,4490982	0,3183320	0,5738139	0,7650843	0,5586802	0,5017994
700	0,6038147	0,6101449	0,2486195	0,9141003	0,7545445	0,8527824	0,1198565	0,6096223	0,8935341	0,6567311	0,9021570	0,8962157	0,0720137	0,6473946	0,4433223	1,0289853	0,8306661	0,8072230	0,9428781	0,7775947	0,7433834	0,6205956	0,4248186	0,4272494	0,9942837	0,8776097	0,4674431	0,3982729	0,5650815	0,8122875	0,6024040	0,5631277
720	0,5683089	0,5868182	0,2281799	0,8550586	0,7823623	0,7835670	0,1233966	0,6451967	0,8288430	0,6790625	0,9235006	0,8652449	0,0722918	0,6722801	0,4429350	1,0573135	0,8513605	0,8080394	0,8620585	0,6607905	0,7001441	0,6761243	0,4457485	0,4122672	1,0262654	0,9182611	0,4871906	0,4675951	0,6224827	0,8174403	0,6053227	0,5818844
740	0,5958207	0,5588257	0,2120654	0,8450256	0,8664616	0,8439386	0,1234657	0,6169911	0,6907478	0,7071311	0,8980354	0,8788903	0,0898771	0,8028635	0,4893602	1,1005791	0,8840719	0,7670683	0,9322400	0,7236943	0,7188538	0,6824852	0,4278128	0,4398135	1,0105305	0,9648432	0,4783216	0,5298223	0,6431742	0,8948161	0,6961881	0,5835341
760	0,6318366	0,5644507	0,2203284	0,8463429	0,8353250	0,9263487	0,1363439	0,6509468	0,6753335	0,7568760	0,8871586	0,9267937	0,0923540	0,8663232	0,5486922	1,1496873	0,8673983	0,7226595	0,9516193	0,7163098	0,7106777	0,7144683	0,4648455	0,4743894	0,9631601	0,9870419	0,5286062	0,6181149	0,6688573	0,8710007	0,7184870	0,6722307
780	0,6304456	0,5563062	0,2459925	0,8003399	0,7992656	0,9245202	0,0965201	0,7003681	0,6488753	0,8280810	0,9624448	0,8934178	0,1126963	0,8771251	0,5699321	1,1293665	0,8377610	0,7548839	1,0234497	0,6870177	0,6841396	0,6510757	0,4576761	0,4787279	1,0530908	0,9440089	0,5428734	0,6507784	0,6989466	0,8683179	0,7282395	0,7068110
800	0,5864270	0,5803625	0,2031858	0,7219935	0,8806701	0,9326795	0,0979751	0,6854986	0,6956789	0,8903641	0,9384601	0,8952702	0,1340697	0,8384045	0,5423078	1,0133189	0,8347062	0,8396420	1,0279779	0,6954696	0,6886780	0,6243172	0,4582226	0,5288690	0,9402301	0,9341597	0,5920429	0,7163806	0,7001500	0,9090850	0,6586182	0,6680941
820	0,5332335	0,5587270	0,1915113	0,8054327	0,9114181	0,8672509	0,0923173	0,6371303	0,7123086	0,8496193	0,9216270	0,8906057	0,1265493	0,7999032	0,4556739	1,0606626	0,8077059	0,7540667	1,0286972	0,7097080	0,7326911	0,6053881	0,4608405	0,4903192	0,9790611	0,9231926	0,6459745	0,7831325	0,7456770	0,8609599	0,7019770	0,6543942
840	0,4979629	0,6085980	0,1753130	0,8254944	0,9819495	0,8866625	0,0955547	0,5831498	0,6661433	0,8675636	0,9696297	0,8714702	0,1328725	0,8209390	0,5143372	1,0728233	0,8486144	0,7881251	1,0851133	0,7489311	0,7482722	0,6601811	0,4380188	0,5056939	1,0129326	0,9486251	0,6614898	0,8633281	0,7993422	0,9146867	0,7588903	0,6979362
860	0,5611395	0,5921817	0,1860468	0,8390982	0,9930147	0,9305328	0,0969212	0,6539313	0,7037268	0,8407177	1,0194725	0,9536501	0,1379726	0,7321175	0,5392133	1,0105193	0,8343290	0,7834228	1,0115557	0,7353858	0,7910870	0,6634479	0,4215545	0,4472980	1,0472804	1,0076526	0,6008262	0,8393918	0,8044373	0,9216751	0,8294442	0,7169062
880	0,5321688	0,6186668	0,2196112	0,8794509	0,9111432	0,9294595	0,0850569	0,6694608	0,7457821	0,7840942	0,9772700	0,9408263	0,1280027	0,7603660	0,5835252	0,9233878	0,8277936	0,8216386	0,9803658	0,7575724	0,7828248	0,7195463	0,4154344	0,4677848	1,0227620	1,0503083	0,6415004	0,8200776	0,7450004	0,9791844	0,6893591	0,6110658
900	0,5218485	0,6138662	0,2037736	0,9251583	0,9179961	0,9857383	0,1322686	0,7567733	0,7132405	0,7466022	1,0118162	0,8952726	0,1249446	0,6989512	0,5644092	0,9388293	0,9241210	0,8340519	0,9609293	0,7189157	0,7492485	0,7455914	0,4750641	0,4760087	0,9880971	1,0470365	0,6801912	0,8954609	0,7634387	1,0464175	0,8135835	0,5979097
920	0,5960341	0,5923434	0,2233530	0,9048466	0,8675351	1,0425837	0,1379876	0,6761375	0,6833416	0,7591668	0,9897166	0,8999538	0,1154589	0,6990396	0,5733791	0,9290282	0,8916682	0,8805251	0,9453587	0,6474418	0,7158646	0,6850746	0,4723223	0,4678156	1,0713249	0,9984061	0,6562620	0,9053883	0,7875513	1,0071542	0,7444280	0,7061518
940	0,6429495	0,5758908	0,2140766	0,8998169	0,9704152	1,0786912	0,1098629	0,6348975	0,6792279	0,7796033	1,0137494	0,8694750	0,1089211	0,7060671	0,6286261	0,9706013	0,8238759	0,8978090	0,8963692	0,6140124	0,7136467	0,6407870	0,4165844	0,4760248	1,0385763	0,9910878	0,6492321	0,9144645	0,7647798	1,0005457	0,7503649	0,7376669
960	0,6429288	0,5358243	0,1942131	0,9220406	0,9142927	1,0883920	0,1188249	0,5688650	0,7174584	0,8216505	0,9174560	0,8797453	0,1467853	0,7347187	0,6607772	0,9885927	0,8687730	0,8514129	0,7875966	0,6051184	0,7570851	0,6555654	0,3907236	0,4391178	1,0656276	0,9906641	0,6028038	0,9209635	0,7079655	0,9983989	0,7772289	0,6242201
980	0,6036552	0,5688474	0,2077077	0,9593487	0,9236256	1,0771502	0,1160528	0,5795922	0,7557612	0,8920027	0,9763877	0,8625794	0,1739105	0,7417580	0,6298342	0,9947145	0,8726940	0,9352625	0,7463063	0,7515851	0,7235015	0,7030410	0,3993331	0,4711243	1,0618489	0,9865630	0,6231428	0,8377083	0,6882877	0,8910839	0,7886287	0,5793636
1000	0,6072179	0,5908564	0,2250995	0,9116413	0,8753015	1,0582296	0,1216969	0,6237326	0,8244308	0,8600723	0,9175842	0,9480940	0,2101810	0,7706659	0,5789352	0,9950445	0,8001136	0,9129610	0,8268070	0,7368110	0,7056522	0,6871281	0,4280963	0,5401569	1,0692401	0,9814162	0,5194742	0,8548849	0,7372863	0,8973136	0,7725653	0,5413018
1020	0,5740145	0,6294694	0,1806471	0,9484193	0,9056448	1,0782260	0,1356038	0,6691783	0,8474060	0,8002648	1,0168053	0,8699326	0,2420879	0,7718101	0,5690425	1,0269452	0,8182496	0,8672096	0,9512966	0,7240883	0,6735701	0,6362235	0,4482428	0,5823448	1,0830825	0,9558240	0,4886986	0,8331302	0,7189528	0,9177679	0,7051890	0,5357753
1040	0,6361835	0,6236166	0,1938895	0,9583293	0,8824364	1,0400823	0,1120862	0,6749820	0,7397745	0,7821179	0,9909459	0,8755605	0,2181662	0,7716415	0,5775020	1,0297589	0,7855230	0,9397589	0,9314710	0,7209737	0,7298657	0,6604689	0,4502985	0,5522055	1,0009375	0,9309246	0,5519570	0,8010835	0,7082742	0,9360493	0,7401358	0,5366741
1060	0,6260450	0,6647685	0,1934897	0,8927148	0,9598931	1,0182873	0,0997994	0,6394608	0,7154317	0,7867639	1,0366630	0,9364078	0,1903333	0,8155932	0,6784234	1,0930579	0,8117015	0,8985269	1,0090246	0,7331942	0,7403487	0,7241728	0,4243577	0,5331879	1,0086120	0,9502938	0,5643897	0,8221556	0,7511852	1,0029848	0,7490288	0,6050792
1080	0,5849142	0,6543668	0,1869549	0,8955848	1,0579855	0,9164911	0,0979695	0,5911456	0,6328785	0,7655599	1,0264296	0,9372776	0,2027614	0,8181097	0,6160375	1,1499191	0,8070303	0,9447670	1,0060516	0,7191825	0,7247106	0,7282109	0,4332753	0,5712568	1,0533420	0,9550198	0,6309720	0,7821324	0,7733781	0,9804405	0,7988538	0,5961398
1100	0,6045247	0,6750024	0,2030986	0,9515276	1,0213794	0,9553544	0,1030770	0,6258925	0,6148810	0,8065150	1,0115835	0,9886019	0,1944210	0,8935004	0,6659612	1,0343826	0,8429595	0,8157613	0,9645404	0,6579175	0,7574585	0,7024167	0,4148821	0,5596904	1,0235067	0,9648144	0,6332087	0,8870326	0,7281598	0,9012121	0,8526523	0,6347003

0	0,6368810	0,5857959	0,2864548	0,9582547	0,9283292	1,0136600	0,1397520	0,6886545	0,8434727	0,8701254	1,0566444	0,9988690	0,1561049	0,9505143	0,6396882	1,0290862	0,8050432	0,7961682	0,9931950	0,7899316	0,7916927	0,7111056	0,4257356	0,4868997	1,0399574	0,9704885	0,5438085	0,8526292	0,7948877	0,9480453	0,7711413	0,6742047
20	0,6600035	0,6961415	0,2004377	0,9629138	0,8661045	0,9291215	0,0842893	0,5704496	0,7707574	0,9322111	0,9236902	0,9561249	0,2277936	0,8197116	0,6401253	1,0407563	0,8401312	0,8138544	0,9449535	0,7507672	0,8050751	0,6728473	0,5046805	0,5605854	1,0887057	0,9321828	0,5621190	0,8159555	0,7230391	0,9081233	0,8303814	0,5433963
40	0,6239369	0,6663339	0,1870494	0,9263237	0,9481921	0,9440871	0,0702999	0,5735565	0,7778311	0,9551328	0,9571010	0,9979484	0,2227356	0,7916542	0,6508380	1,0606450	0,7923522	0,8427243	0,8587144	0,7491105	0,8788955	0,7072142	0,6607233	0,5802039	1,0289344	1,0080459	0,5227707	0,7954395	0,7011423	0,9681557	0,8752237	0,5028989
60	0,5360019	0,5775557	0,2346465	1,0177275	1,0294124	1,0324931	0,0655906	0,5442211	0,7126665	0,9329743	0,9280359	0,9861384	0,2411488	0,8165964	0,6552488	1,0290238	0,7883732	0,8347227	0,8822992	0,7417756	0,8958328	0,7041638	0,6498000	0,5608025	1,0255484	1,0369032	0,4930381	0,8091026	0,7255907	0,9294176	0,8290089	0,4574697
80	0,4943066	0,5142062	0,2048587	1,0117933	0,9934325	1,0313432	0,0648577	0,6373003	0,6963409	0,9574305	0,9323204	1,0643163	0,2054865	0,8139134	0,6667806	0,9757318	0,7978122	0,9308259	1,0017358	0,6206305	0,8926502	0,7896640	0,7186774	0,5046958	1,0403106	0,9429261	0,4114780	0,7972198	0,7515452	0,9573652	0,7939261	0,4806181
100	0,5152088	0,5219810	0,2309963	1,0503180	0,9637364	1,0056093	0,0516985	0,6284624	0,7077490	0,9007949	0,9890552	1,0518335	0,2281143	0,8138618	0,6752847	0,9415143	0,7132844	0,9387665	0,9024899	0,6320420	0,8826214	0,7628443	0,7720047	0,5227506	0,9754646	0,9790378	0,3898582	0,7583303	0,7756470	1,0221760	0,8062061	0,5334120
120	0,5259647	0,5339487	0,2500999	1,0428808	1,0584299	0,9203519	0,0387049	0,6398564	0,6684603	0,8869612	0,9740180	0,9734567	0,2136863	0,8479890	0,7331553	0,9082141	0,7256124	0,9246212	0,9699277	0,6678517	0,7985543	0,6804414	0,8395038	0,4941551	0,9293796	0,9853137	0,3751482	0,7925918	0,7789600	0,9826953	0,9120622	0,6022065
140	0,5094452	0,5279882	0,2436770	1,0762594	1,1151308	0,9735168	0,0290422	0,6870480	0,6548617	0,9710843	0,9485491	0,9821362	0,2042041	0,8017597	0,7558841	0,9582387	0,7092376	0,9124256	0,9844709	0,6594894	0,7628154	0,6457718	0,8629144	0,4664184	1,0030415	1,0014211	0,3736218	0,7877863	0,8279568	0,9723175	0,9138210	0,6678545
160	0,5072751	0,4975156	0,2461791	1,1025019	1,0900490	0,9577709	0,0236207	0,6834386	0,6704748	1,0250995	0,9520136	0,9990638	0,1835918	0,7948534	0,6883935	0,9557513	0,8021409	0,9216755	0,9441795	0,5748992	0,7615644	0,6262359	0,8654180	0,4935883	0,9792273	1,0376906	0,3277140	0,7306633	0,8660619	0,9720642	0,9559181	0,6911014
180	0,5353908	0,4623771	0,2268149	1,1059407	1,0844684	0,9688216	0,0460498	0,7555407	0,6187033	1,0328828	0,9895210	1,0161480	0,1487789	0,7673785	0,7413388	0,9752813	0,7701014	0,8722065	0,9304431	0,6662683	0,7552185	0,5932775	0,8621612	0,5223301	0,9779465	0,9809617	0,3498896	0,7617475	0,8008581	0,9700947	0,8975393	0,7483981
200	0,5259031	0,5050225	0,2272074	1,0956149	1,0231746	1,0341267	0,0403535	0,7334724	0,5528674	1,0810842	0,9897740	1,0450756	0,1708471	0,8725123	0,7324443	0,9714813	0,8131964	0,8656055	0,9192797	0,7007453	0,8443127	0,6422649	0,8931510	0,4690519	1,0744739	1,0144004	0,3254160	0,7596374	0,8100171	0,9752096	0,9594136	0,7497768
220	0,5530666	0,5492437	0,2163889	1,0591886	1,0699300	1,0547853	0,0323719	0,6867453	0,5402728	1,0569111	0,9568541	0,9728037	0,1552491	0,8692406	0,6614971	0,9367098	0,8835464	0,9461793	0,9007415	0,6479482	0,7913328	0,6527325	0,8688446	0,4659059	1,0505460	1,0004467	0,4259828	0,7561866	0,7939100	0,9700148	1,0419510	0,7938689
240	0,5618131	0,5473201	0,2314442	0,9568199	1,0262433	1,0821446	0,0321656	0,6855430	0,4956590	1,0356244	1,0089463	0,9560284	0,1418253	0,9060711	0,7044008	0,9306441	0,9193253	0,9274083	0,9191129	0,6162037	0,8403625	0,6558283	0,9635840	0,4410096	1,0490567	0,9557407	0,3971381	0,7756356	0,8214934	1,0033516	0,9990968	0,7983687
260	0,5392218	0,5301461	0,2084927	1,0000769	0,9846652	1,1008476	0,0326016	0,7469527	0,5058009	1,0805966	0,9439565	0,9210883	0,1564906	0,8875082	0,7112198	0,9270732	0,8587014	1,0143657	0,9197717	0,5918395	0,8274187	0,6682200	1,0114006	0,4614043	0,9533452	0,9308197	0,3679463	0,7723660	0,8487066	1,0326290	0,9658415	0,7066426
280	0,4827969	0,5380375	0,2235368	1,0326295	1,0646894	1,0717782	0,0366807	0,7045634	0,5152455	1,0830627	0,8796550	0,8719162	0,1288282	0,8489015	0,7202069	0,9098081	0,9078353	1,0358956	0,8956174	0,6132976	0,8462649	0,6758332	0,9900557	0,4666561	0,9679580	0,9525775	0,3840365	0,7834570	0,8914344	1,0394488	0,9911553	0,6862720
300	0,5057812	0,4808517	0,2200454	1,0504241	1,0413274	1,0913208	0,0422748	0,6953834	0,5437855	1,0860060	0,8409026	0,9412784	0,1467687	0,8095171	0,7290199	0,9922330	0,8917953	0,9979831	0,9723892	0,5317764	0,8420958	0,6330425	0,9817332	0,4062274	1,0756031	1,0069782	0,3244087	0,8232060	0,8484158	0,9663657	1,0146206	0,7110425
320	0,5184344	0,4389484	0,2260380	0,9451935	0,9659372	1,0676564	0,0374356	0,7258696	0,5343441	1,0611326	0,9133192	0,9182480	0,1037607	0,8068742	0,6839823	1,0193129	0,8790445	1,0121728	0,9030147	0,5628545	0,8738644	0,6376338	0,9445530	0,3875708	1,0441696	1,0123285	0,3624457	0,8637586	0,8992857	0,9421728	0,9880105	0,7284232
340	0,5587486	0,4761395	0,1893618	1,0115957	1,0591123	1,1019218	0,0302391	0,6071295	0,5175226	1,0559253	0,9948258	0,9961968	0,0993814	0,8005725	0,7169629	0,9962804	0,8473507	0,9680244	0,8526898	0,5686537	0,8276767	0,6685089	0,9285257	0,4383450	1,0803799	1,0601645	0,3877222	0,8343732	0,8835554	1,0053517	0,9295620	0,6647677
360	0,5697266	0,4768994	0,1982647	0,9869560	1,0567293	1,2032697	0,0345411	0,6214326	0,5344532	0,9953719	0,9356367	1,0316973	0,1167900	0,8535373	0,6835059	1,0139093	0,8725908	1,0261282	0,9117868	0,5729375	0,8580112	0,6428118	0,9542970	0,4596021	1,0830610	1,0513245	0,3750487	0,7623617	0,8389943	1,0022963	1,0239129	0,6638295
380	0,5443220	0,4545812	0,1891923	0,9974986	1,0713304	1,1571557	0,0326722	0,6623344	0,5992708	0,9684810	0,9830672	0,9976721	0,1008975	0,8741856	0,7084440	1,0132046	0,8022435	1,0502747	0,9460605	0,5762865	0,8482574	0,6180441	0,9270928	0,4416203	1,0259599	1,0639291	0,3292964	0,7124689	0,8127238	0,9557211	1,0267213	0,6466955
400	0,5360582	0,4422495	0,2235135	1,0079097	1,0294434	1,0683293	0,0221398	0,6100322	0,6057204	0,9349561	1,0101688	0,9582794	0,1205028	0,8363030	0,7650065	1,0260951	0,8039968	1,0436381	0,9582146	0,5752799	0,8866805	0,6400877	0,9110338	0,4604974	1,0609275	1,0333605	0,4122070	0,6874156	0,8312853	1,0423729	0,9311679	0,6089677
420	0,5368971	0,4393048	0,2176487	1,0327125	1,0538290	1,0836295	0,0197160	0,6337768	0,6395924	0,8968016	0,9892107	0,8952445	0,1023019	0,8910930	0,7238658	1,0709325	0,7963303	1,0051590	0,9728878	0,6316225	0,9068077	0,6798246	0,9171174	0,4471237	1,1809940	1,0332082	0,3972973	0,6856908	0,8161015	1,0260767	1,0206773	0,6841497
440	0,5533717	0,4841215	0,2188322	1,0965470	1,0241089	1,0188466	0,0180949	0,6683876	0,6467472	0,9509360	1,0321999	0,9656660	0,1340401	0,8529413	0,7033967	1,0401096	0,7244685	0,9308581	1,0012932	0,6438654	0,8469585	0,6448814	0,9930687	0,4332009	1,0665556	1,0960159	0,3790440	0,7327026	0,7994008	1,1034143	1,0486143	0,6786819
460	0,5349538	0,5150570	0,2268999	1,1366158	1,0091239	1,0589389	0,0194053	0,7176712	0,6163320	0,9805653	0,9542587	1,0426952	0,1425853	0,8590813	0,7221179	1,0333545	0,7906363	0,9523062	0,9082329	0,6599582	0,8304259	0,6365134	1,0192025	0,5023306	1,0265592	1,0412687	0,3059216	0,7703146	0,8252736	1,0275357	0,9367503	0,6314853
480	0,5284668	0,5490533	0,2511899	1,0543577	1,0396466	1,0477701	0,0146519	0,7139312	0,5907171	0,9591757	0,9499024	1,0636835	0,1606475	0,7704151	0,7268452	0,9824089	0,7871021	1,0370571	0,9488744	0,6324383	0,7788723	0,6869744	1,0168026	0,4628420	0,9587085	1,0043665	0,3799656	0,7585779	0,8044047	1,0359486	0,9036581	0,6805198
500	0,5041363	0,5140744	0,2543183	1,0098920	1,0859392	0,9924276	0,0180035	0,6890288	0,5408674	0,8846896	0,9230904	1,0391234	0,1751982	0,7321818	0,6993120	0,9753470	0,8449738	1,0300164	0,9685755	0,6370301	0,7437463	0,6363872	1,0533265	0,4097190	0,9313869	1,0329159	0,4232978	0,7602921	0,7733735	0,9977850	0,8980599	0,7183718
520	0,4863141	0,4555019	0,2441360	1,0443050	1,0138706	1,0125286	0,0214127	0,7175163	0,5698865	0,8927325	0,9178151	1,0116739	0,1986137	0,8374538	0,6785384	0,9369012	0,7679632	1,0598095	0,9925072	0,7118867	0,7271053	0,6334183	1,1126328	0,3936214	0,9211569	1,0632225	0,4376058	0,7769505	0,7942418	0,9404137	0,9155705	0,7642703
540	0,5080525	0,4406265	0,2741129	1,0778398	1,0089346	1,0063258	0,0246385	0,6525381	0,5308575	0,9056075	0,9598783	1,0592558	0,1794396	0,8408368	0,6893844	0,9210559	0,7674255	0,9496311	1,0288986	0,6697171	0,7264947	0,5983844	1,0523736	0,3472440	0,9862175	0,9698400	0,4289125	0,7393556	0,7266034	0,9782899	0,8536954	0,7293273
560	0,5106870	0,4498171	0,2722612	1,0436199	0,9494570	0,9786324	0,0207857	0,5946854	0,5656853	1,0106193	1,0613234	1,0118897	0,1492164	0,7988613	0,7321214	0,9643614	0,7646265	0,9693432	0,8695689	0,6556677	0,7293410	0,6218607	1,0674394	0,4000151	0,9794084	1,0134918	0,4078875	0,8155377	0,7381878	1,0198847	0,8289609	0,7334471
580	0,4947238	0,4876609	0,2793188	0,9570286	0,9444367	0,9558373	0,0381455	0,6194098	0,6278747	1,0527295	1,0842611	0,9459807	0,1351503	0,7964627	0,7143440	0,9672481	0,7618317	0,9328234	0,7857752	0,6225041	0,6943901	0,6429577	1,0306949	0,3959963	0,9928952	1,0276878	0,4393203	0,7634479	0,7571423	1,0106671	0,8233243	0,7748171
600	0,4958599	0,4680295	0,2805893	0,9665213	0,9438342	0,9960289	0,0731557	0,6040387	0,7045753	0,9815729	1,0485799	1,0183219	0,1392881	0,8396236	0,6706406	0,9865597	0,7182885	1,0777108	0,9138166	0,5778618	0,6693079	0,5922238	0,9198791	0,3915951	1,0705553	0,9950604	0,5122434	0,6992843	0,7338591	0,9746112	0,8136804	0,8117142
620	0,5417312	0,4745256	0,2902447	0,9284171	0,9115087	1,0247774	0,1024948	0,6738210	0,7151081	0,9167081	0,9850329	1,0513139	0,1745271	0,7860649	0,5587397	1,0238273	0,7259006	1,0419291	0,9047921	0,5881422	0,7395777	0,5845552	0,7957071	0,4034998	1,0718095	0,9938949	0,6087623	0,7087763	0,7678853	0,9927432	0,8141467	0,8416910
640	0,5257923	0,4566251	0,2675991	1,0102049	0,9447542	0,9789677	0,1008690	0,6899088	0,7138703	0,8451647	1,0656095	0,9428641	0,1308629	0,7235663	0,5333369	1,0287791	0,7410247	0,8158572	0,9847133	0,6497040	0,7144950	0,6302935	0,7101002	0,4153355	1,1109054	0,9809869	0,6271970	0,7678640	0,7988465	1,0068042	0,8405249	0,7691885
660	0,5445018	0,4901345	0,2480361	0,9838537	0,9723544	1,0028156	0,1211836	0,7075836	0,7590121	0,7894777	1,0100430	0,9262866	0,1073297	0,8180709	0,5418160	1,0565582	0,8611992	0,7549490	0,9543411	0,6596792	0,7103682	0,6818694	0,6756061	0,3778093	1,1035196	1,0189489	0,6315910	0,8109770	0,8384389	0,9629778	0,7801829	0,7747614
680	0,5997880	0,4571935	0,2430238	0,9529554	0,9893860	1,0449458	0,1165911	0,6762147	0,7125328	0,7750461	0,9611585	0,9711225	0,0934298	0,8968503	0,5575994	0,9827896	0,7688535	0,7395429	0,8391671	0,6295677	0,7138322	0,7128074	0,5740365	0,4324103	1,0860867	0,9759387	0,5821184	0,7663721	0,8458657	1,0013037	0,7217625	0,7956930
700	0,6261708	0,4342254	0,2274263	0,9435082	0,9433740	1,0367916	0,1235842	0,5881834	0,7135034	0,8037282	1,0397297	0,9674258	0,0962534	0,8840842	0,6259265	0,9554858	0,7516215	0,8404546	0,8384386	0,6564108	0,6940160	0,7070386	0,5097456	0,4845758	1,0327033	0,9476923	0,5411979	0,7600152	0,7960981	0,9759595	0,6747750	0,6920622
720	0,6504007	0,4690280	0,1988320	0,9234758	0,9767555	1,0209172	0,1207320	0,5662882	0,7642732	0,8397244	1,0601732	0,8975602	0,1355544	0,8493538	0,6811267	0,9088434	0,8621102	0,8831030	0,8624747	0,7105553	0,7086687	0,6490410	0,4912773	0,4771948	1,0088999	0,9195055	0,5437157	0,7787648	0,8003837	0,9455682	0,7016619	0,6544601
740	0,6452153	0,4932478	0,2417828	0,9470898	0,9842679	1,0596789	0,1032156	0,5585434	0,8852638	0,7982105	1,0474697	0,9899449	0,1500781	0,7986551	0,7183426	0,9212809	0,8706846	0,8692012	0,8965916	0,7005336	0,7184084	0,6680049	0,4598267	0,4452866	0,9571368	0,9845477	0,5848673	0,7890322	0,8059457	1,0278703	0,6935871	0,6361537
760	0,6058846	0,5771241	0,2552063	0,8676848	0,9859436	1,0440444	0,0957037	0,5878355	0,9139789	0,8209668	0,9829177	1,0513286	0,1490579	0,7471227	0,7063394	0,9133432	0,8216731	0,9434087	0,9059338	0,6956166	0,7546496	0,7002792	0,4795404	0,4705442	0,9173865	0,9486665	0,5934711	0,7778313	0,8281897	1,0585294	0,7155733	0,6196640
780	0,5792228	0,5317287	0,2514267	0,8355106	0,9294982	1,1104437	0,1019384	0,5727662	0,9327851	0,7751864	0,9889923	1,0377960	0,1483735	0,8114957	0,6852039	0,9450259	0,8058809	0,9060763	0,9007861	0,7421008	0,7759388	0,7052336	0,4500537	0,4641296	0,9610458	0,9578517	0,5266144	0,7604888	0,7976841	1,0185860	0,7523709	0,6148014
800	0,6229560	0,5339849	0,2605069	0,7974627	0,9857346	1,0847363	0,1251937	0,5804353	0,8641739	0,7515631	0,9171778	1,0404532	0,1595903	0,8570428	0,6717211	1,0013275	0,8509255	0,8991738	0,8737504	0,7239750	0,7997585	0,7153228	0,4844714	0,4377368	1,0677174	0,9610171	0,5124098	0,8088708	0,7069507	1,0697194	0,7268651	0,6003534
820	0,6595856	0,5289810	0,2325102	0,7792598	0,9158209	1,0873753	0,1331251	0,5725869	0,8387045	0,8175546	0,9962251	1,0592570	0,1470585	0,8915244	0,6575239	0,9277633	0,8106710	0,8843822	0,8980289	0,6992095	0,7874909	0,7216124	0,4923287	0,4866307	1,0282908	1,0009874	0,5787689	0,7967966	0,7240646	1,1010027	0,7608602	0,5498020
840	0,6091099	0,5183836	0,2209261	0,7675591	1,0045120	1,0861552	0,1522004	0,5786914	0,8580470	0,8505833	1,0305518	1,0902863	0,1493404	0,8478772	0,6494472	0,9550841	0,8454718	0,8332191	0,9622206	0,6806769	0,7529910	0,7268453	0,5034080	0,5419369	1,0472209	0,9674335	0,5624587	0,7287497	0,7733826	1,1116117	0,7583641	0,4815351
