"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
560	0,7413891	0,8870998	1,0308528	0,2162053	0,3951860	0,8760092	0,5709041	0,5673141	0,4326571	0,5181689	0,6425872	0,5510793	0,1057045	0,4706623	0,5326205	0,2854770	0,3281472	0,3444724	0,9381235	0,0774445	0,9136882	1,0595470	0,8233640	0,8436722	0,8106198	1,0042997	0,9994377	0,8731965	0,9666234	0,8883634	0,9459594	0,3783683
580	0,7967476	0,8397187	1,0116974	0,2389039	0,4335077	0,8500884	0,7410590	0,5316597	0,4533762	0,5308033	0,6485565	0,5909636	0,1072891	0,4857800	0,5399702	0,3896983	0,3112904	0,3135336	0,9993130	0,0678287	0,8877023	1,0679452	0,7905619	0,6365828	0,8203041	0,9742289	0,9505993	0,8155884	0,9091097	0,8576375	1,0097271	0,3724359
600	0,7777686	0,9092722	0,9675959	0,2289231	0,4237458	0,9093270	0,8903295	0,5282062	0,4103371	0,5270637	0,5867346	0,5635474	0,0868489	0,5286408	0,5309952	0,4592130	0,3251443	0,3248618	1,0064531	0,0580695	0,9131656	1,0016735	0,8103613	0,5503864	0,8332716	0,9192643	0,9292415	0,8049487	0,8868303	0,8115588	0,9088034	0,3824935
620	0,7983805	0,9465719	0,9476181	0,2307532	0,3781438	0,9591299	0,9166472	0,5242024	0,4432945	0,5453863	0,5943685	0,5862569	0,1039004	0,5490101	0,5277046	0,4890587	0,3031016	0,2953187	1,0245446	0,0640570	0,9433886	0,9909108	0,7580565	0,4546162	0,8244399	0,9591424	1,0120471	0,8271643	0,9473475	0,7533253	0,9323383	0,3852007
640	0,6611610	0,9274912	0,9766774	0,2136122	0,3632357	0,9496500	0,9359331	0,5832261	0,4362462	0,5936678	0,5953908	0,5686936	0,1207131	0,5506048	0,4779508	0,4712679	0,3009260	0,2959859	1,0130891	0,0542895	0,9147098	0,9186291	0,7799451	0,3985134	0,8438777	0,9187468	0,9552417	0,8011109	0,9185055	0,7495669	0,9569557	0,4144600
660	0,8037098	0,9145724	1,0184923	0,2003931	0,3756197	1,0192095	0,9568460	0,6482994	0,4644635	0,6396608	0,6287407	0,5253959	0,1033472	0,5692140	0,4803993	0,5025950	0,2757455	0,2631127	1,0019519	0,0703421	0,9043928	0,8933462	0,8230819	0,3510969	0,8478643	0,9202263	0,9171927	0,7607688	1,0181549	0,7756368	0,9551277	0,3610204
680	0,8414899	0,9155557	1,0005835	0,1866710	0,3997025	1,0365439	0,9018045	0,5526142	0,5067510	0,6029036	0,6169569	0,5064169	0,0725309	0,5816473	0,4944414	0,4878016	0,2671058	0,2803004	0,9670650	0,0675382	0,8833175	0,9275592	0,7462112	0,3217764	0,7992729	0,9465457	0,8554787	0,7878515	0,8954211	0,7763524	1,0216379	0,3434966
700	0,8164404	0,9254275	1,0163802	0,1778790	0,3541331	0,9736893	0,8532162	0,5721204	0,4923767	0,5678210	0,6163380	0,5599219	0,1024455	0,5785900	0,4729299	0,4971795	0,2883089	0,2775152	1,0473433	0,0546844	0,9340178	0,9447826	0,8533972	0,3796473	0,8541423	1,0365826	0,9873416	0,7624761	1,0348939	0,8085565	0,9739255	0,3781304
720	0,8419171	0,9024300	1,0165461	0,1429353	0,3596904	0,9287411	0,9645633	0,5182218	0,4922989	0,5302836	0,6248748	0,5142201	0,0723974	0,5261658	0,4608588	0,5304158	0,3280154	0,3300952	1,0230336	0,0716650	0,9575675	0,9868310	0,8542600	0,3836779	0,8437404	1,0594903	0,9913278	0,7415278	0,9849926	0,8197183	0,9319583	0,3678878
740	0,7606394	0,9361406	1,0876060	0,1707782	0,3239129	0,8629990	1,0163044	0,5048151	0,4373880	0,5336603	0,6242765	0,5052037	0,0820680	0,5262551	0,4994176	0,5342911	0,3502739	0,3372307	1,0354358	0,0740358	0,9729072	0,9322387	0,7990470	0,3840154	0,8211417	1,0239331	1,0093233	0,7887177	0,9371063	0,8537772	0,9338480	0,3971624
760	0,7193010	0,8668763	1,0427112	0,1731755	0,3377615	0,9031426	1,0295406	0,4981743	0,4649007	0,5328096	0,5957707	0,5546605	0,0792988	0,5057362	0,5237439	0,5197266	0,3693817	0,3531613	1,0115292	0,0592493	0,9442422	0,9735957	0,7287792	0,3756138	0,8323354	0,9907409	1,0286778	0,6994210	0,9825514	0,7309918	0,9979972	0,3960750
780	0,7183996	0,8768769	1,0355401	0,2029125	0,3455098	0,9479167	1,0007997	0,5909378	0,4497435	0,5353601	0,6251831	0,5812502	0,0870825	0,5534860	0,5214362	0,4704139	0,3582561	0,3122067	1,0278443	0,0496613	0,9391486	0,9726071	0,7359790	0,3431169	0,8045279	0,9479327	1,0574897	0,7508164	0,9795736	0,7101964	1,0037627	0,3958219
800	0,7220244	0,9306023	1,0396425	0,1824804	0,4011641	0,9076538	1,0718765	0,5412732	0,4634686	0,5434625	0,6274567	0,5485545	0,0985526	0,5840935	0,5562446	0,5356559	0,3426784	0,2989518	0,9737902	0,0411624	0,9759546	0,9526247	0,7987259	0,3055059	0,8297682	0,9065112	1,0573901	0,7281754	1,0907521	0,7264983	0,8973895	0,3966948
820	0,7043228	0,9413330	1,0264288	0,2226714	0,4070766	0,9081441	1,0483229	0,5248123	0,4435089	0,5101536	0,6068067	0,4899472	0,1016379	0,5970880	0,5762547	0,5300461	0,2861490	0,2800827	0,9468510	0,0420631	0,9634272	0,9398680	0,8280309	0,2898995	0,8146234	0,9042348	1,1068759	0,6560007	1,0557495	0,7173635	0,9084181	0,3766719
840	0,7448114	0,9435234	1,0276121	0,2171681	0,4039603	0,8842006	0,9519166	0,5379096	0,4633984	0,5327394	0,6327634	0,5046857	0,1392540	0,6183664	0,6120487	0,5200316	0,2898244	0,3183881	0,9654971	0,0382118	0,9652901	0,9828083	0,8152845	0,2791071	0,7756893	0,8925224	1,1008463	0,6807684	0,9495576	0,6530503	0,9690663	0,3835153
860	0,7408688	0,9169681	0,9416718	0,2247817	0,3768020	0,9080626	0,9483277	0,5104093	0,4584048	0,5813837	0,6659629	0,5199068	0,0970644	0,6022775	0,5478751	0,4989088	0,3161705	0,2738669	0,9920938	0,0370779	0,9701165	0,9852510	0,7814075	0,2974929	0,7875119	0,9070994	0,9933496	0,7262748	0,9635937	0,7192819	1,0743408	0,3907804
880	0,7387297	0,8702637	1,0314006	0,2699204	0,3373269	0,9361383	0,9294583	0,5687939	0,4740996	0,5349650	0,6567926	0,5128114	0,1137584	0,6276376	0,5626027	0,4919427	0,3133810	0,3123830	1,0452041	0,0340483	0,9757576	1,0063667	0,8006150	0,3223399	0,7637696	0,9399890	0,9897753	0,7544620	0,9075587	0,7703530	0,9991056	0,4101967
900	0,7577436	0,8615957	1,0276723	0,2476291	0,3696446	0,8500237	0,9168203	0,4788977	0,4183289	0,5168447	0,6575068	0,5672565	0,1016770	0,5766500	0,5508022	0,5166684	0,3041519	0,3321630	1,0502347	0,0458258	0,9607692	1,0365236	0,8485987	0,3296270	0,8517816	0,9815483	1,0215654	0,7159348	1,0336973	0,7077682	1,0386932	0,3972514
920	0,6957345	0,8671927	1,0213447	0,2515994	0,3989743	0,9018209	0,8892588	0,4944955	0,4078680	0,4927351	0,6002816	0,5679177	0,1141456	0,5587076	0,5309739	0,4847889	0,3358335	0,3259433	1,0628442	0,0691349	0,9530171	1,0637007	0,8678387	0,3107419	0,8538136	1,0073722	1,0492657	0,7142753	1,0218710	0,7317103	0,9563282	0,4408438
940	0,6671092	0,9368589	0,9598763	0,2462320	0,3930556	0,8706988	0,9560993	0,5274611	0,4019001	0,4858020	0,5930225	0,6320303	0,1000551	0,5401695	0,4642648	0,5286284	0,3547719	0,3644522	0,9928626	0,0848947	0,9517732	1,0314462	0,8289215	0,3560869	0,8921287	0,9852185	1,0229441	0,7525641	1,0105335	0,6646618	1,0048662	0,4404914
960	0,6516515	0,9420359	1,0228666	0,2552046	0,3598110	0,9124638	0,9815395	0,5025319	0,4063868	0,5104644	0,6314187	0,6230058	0,1067543	0,5216314	0,4822906	0,4674120	0,3665730	0,2958653	0,9984780	0,0649438	0,9273176	1,0376931	0,8122088	0,3397457	0,9349151	1,0426086	1,0590217	0,7611605	0,9897865	0,6690317	0,9920504	0,4203796
980	0,7433711	0,9189624	1,0879428	0,2242248	0,3720874	0,8754700	1,0834397	0,4925620	0,4273219	0,5030440	0,7058481	0,6045996	0,1116034	0,5260750	0,5379760	0,4536262	0,3574988	0,2751908	1,0282896	0,0525378	0,9174796	0,9584853	0,7223628	0,3559955	0,9469670	1,0090737	0,9928930	0,7534874	0,9452838	0,7528124	0,9707021	0,3899068
1000	0,7581636	0,8635265	1,0608157	0,2062751	0,3571726	0,9519623	1,0306395	0,5018870	0,4212810	0,5245563	0,7265459	0,5697686	0,1324885	0,4607703	0,5184504	0,4664772	0,3558274	0,2943528	1,0044344	0,0450458	0,8923158	0,9509993	0,8238473	0,3733525	0,8665594	0,9064689	0,9098871	0,7918028	0,9875197	0,8518539	0,9808246	0,3705437
1020	0,7956923	0,8537675	0,9542122	0,1853258	0,3364273	1,0051095	1,0609779	0,5463189	0,4486156	0,4854418	0,7103711	0,5305637	0,1226968	0,4849198	0,4754960	0,4835227	0,3127154	0,2934471	1,0095085	0,0555260	0,8610490	0,9207752	0,8059031	0,3266188	0,8402322	0,9992799	0,9245618	0,8009639	0,9073457	0,8093107	0,9984418	0,3788579
1040	0,7154912	0,8560343	1,0032647	0,1843293	0,3594085	0,9670948	1,0165400	0,5774321	0,4159237	0,5080189	0,6549294	0,5448669	0,1196846	0,4989578	0,4936509	0,4730994	0,2930256	0,2862513	0,9318271	0,0500712	0,9226290	0,9570811	0,8017597	0,3067583	0,7845800	1,0278175	0,9469261	0,8313943	0,9396972	0,7283003	1,0160036	0,3959319
1060	0,8084581	0,9157385	1,0949918	0,1808018	0,3572346	0,9999152	1,0256523	0,5849867	0,4303834	0,5431903	0,6383589	0,5253665	0,1127369	0,5552270	0,4684455	0,4680413	0,3215992	0,2707010	0,9487641	0,0530430	0,8852385	1,0191411	0,7967115	0,2964919	0,8381698	0,9734490	0,9497704	0,8693197	0,9872008	0,7932007	0,9680621	0,4087462
1080	0,8291524	1,0135732	1,0524383	0,2460077	0,3527628	0,9141673	0,9584345	0,6074426	0,4366683	0,5332746	0,5886484	0,5238658	0,1069076	0,6046510	0,5497670	0,4760167	0,3016445	0,2900697	0,9486315	0,0604728	0,9058494	0,9989950	0,7953791	0,3094538	0,8225622	0,9173151	0,9799055	0,7550227	0,9854819	0,8073017	1,0105945	0,3754103
1100	0,7610452	1,0173002	1,0587566	0,2234463	0,3722848	1,0025235	1,0085480	0,5719767	0,5051797	0,5539257	0,5652162	0,5034545	0,0983757	0,6024985	0,4551897	0,5159849	0,3328147	0,2992318	0,9996745	0,0651545	0,9659100	1,0013226	0,7879226	0,2852841	0,8062249	0,9033956	0,9157861	0,7654500	0,9126261	0,8191888	1,0562911	0,3916576

0	0,0165560	0,5628153	0,0424296	0,0423128	0,2418162	0,6149208	1,0392047	0,6020201	0,4073352	0,5551740	0,3328529	0,6381809	0,1367937	0,5341895	0,5713432	0,5225727	0,3261282	0,2603819	0,9859102	0,0466636	1,0309538	0,0303956	0,0618098	0,3599461	0,8942311	0,0596532	1,0218946	0,8213454	1,0174443	0,0037278	1,0001837	0,4305779
20	0,0160302	0,5845375	0,0417712	0,3215789	0,2454584	0,6521233	0,9582279	0,4475279	0,3433098	0,6120452	0,3980925	0,6375807	0,1163547	0,5742934	0,5224312	0,3026198	0,2672648	0,2838042	0,9935381	0,0557429	0,9954726	0,0201427	0,0728798	0,3513935	0,8873135	0,0452853	1,0595246	0,8196304	0,9932304	0,0015374	0,9694496	0,3908151
40	0,0143711	0,5471853	0,0399894	0,4905064	0,2335747	0,6763318	1,0037442	0,5728561	0,3947415	0,6543666	0,3387870	0,7121498	0,1241729	0,5328656	0,4915472	0,1962349	0,2998538	0,2663826	0,9802407	0,0597379	0,9775832	0,0204013	0,0715518	0,3053425	0,8413663	0,0251487	1,0214604	0,7632346	0,9834925	0,0020088	0,9992731	0,3948106
60	0,0048982	0,5297992	0,0536141	0,6344126	0,2364706	0,6289384	1,1014188	0,5683679	0,4361231	0,6571071	0,3102881	0,6829557	0,1588540	0,5040189	0,5705864	0,1145694	0,2963452	0,2928316	1,0195372	0,0549347	1,0093381	0,0216137	0,0561156	0,2850871	0,8564039	0,0412047	0,9849710	0,7806615	0,8622095	0,0049865	1,0471381	0,3876390
80	0,0096835	0,6185288	0,0555890	0,6907339	0,2974465	0,5709832	1,0497034	0,5615140	0,4429976	0,6821390	0,3040188	0,6955132	0,1311906	0,4308784	0,6377572	0,0854702	0,3290480	0,3293746	1,0140428	0,0579841	0,9579044	0,0296733	0,0683877	0,3176405	0,8467345	0,0470918	0,9288990	0,8217428	0,8983101	0,0021931	0,9767744	0,3898539
100	0,0267396	0,6829762	0,0351626	0,7019451	0,2959267	0,5483813	1,0845440	0,5719982	0,5266319	0,6932863	0,3172021	0,7292802	0,1416946	0,4279749	0,6073382	0,0595113	0,2509232	0,3111965	1,0231665	0,0415209	0,9386144	0,0296829	0,0692657	0,2924200	0,7987851	0,0734542	0,9226262	0,8494274	0,9211308	0,0018863	0,9620022	0,3705230
120	0,0244503	0,5770034	0,0439919	0,6741203	0,2672680	0,5563591	1,0352814	0,5575511	0,5282659	0,6902067	0,3698000	0,7394144	0,1237720	0,4182518	0,5650985	0,0552741	0,2930063	0,3062964	1,0128429	0,0544034	0,9765460	0,0296374	0,0739951	0,2702402	0,7964188	0,0574666	1,0491147	0,8317384	0,9871035	0,0038957	1,0070980	0,3632042
140	0,0257663	0,5718017	0,0443755	0,6848636	0,3014286	0,5903739	0,9789657	0,5745552	0,4797834	0,7492147	0,3328752	0,7400314	0,0908016	0,3707768	0,5490298	0,0482962	0,3155982	0,3013780	1,0160496	0,0485544	0,9279780	0,0347752	0,0776993	0,2973666	0,7779783	0,0636671	1,0744058	0,7955314	0,9672976	0,0028668	0,9115200	0,3878607
160	0,0194556	0,6155269	0,0410561	0,6584075	0,3024476	0,6044955	0,9416676	0,5856137	0,4538350	0,7108154	0,2839092	0,6892264	0,1118117	0,3718922	0,5546904	0,0463186	0,3094834	0,2802791	1,0601807	0,0509092	0,9432163	0,0303795	0,0749689	0,2954893	0,8396643	0,0736901	1,0238632	0,8136614	0,9304711	0,0060268	0,9422351	0,3451719
180	0,0359909	0,6387842	0,0570225	0,5963429	0,2698082	0,6806597	0,9837960	0,5329906	0,4283964	0,6697928	0,2860554	0,6907764	0,1183093	0,3237826	0,5357725	0,0473830	0,3409267	0,2586232	1,1125686	0,0535105	0,9687942	0,0254432	0,0783273	0,3292855	0,7869191	0,0818763	0,9648074	0,7830631	1,0364121	0,0023570	1,0008355	0,3360167
200	0,0212518	0,6003603	0,0401009	0,6202484	0,3058172	0,6618500	1,0243765	0,5363393	0,4717849	0,6498028	0,2807356	0,7530320	0,1085063	0,3395653	0,6159454	0,0369983	0,3285296	0,3284273	1,0992675	0,0575937	0,9807662	0,0231375	0,0903222	0,3214674	0,8284074	0,0819099	0,9757797	0,8142709	0,9685564	0,0000000	0,9514066	0,3419689
220	0,0288023	0,5666083	0,0405501	0,5749729	0,2919108	0,6844597	1,0070107	0,5298933	0,4453702	0,6693704	0,3069445	0,7193072	0,1104158	0,3262347	0,6016812	0,0448958	0,3592725	0,2755889	1,0647388	0,0616811	1,0051760	0,0294608	0,0689220	0,3531072	0,8210117	0,0882614	1,0638820	0,7709696	1,0043364	0,0047751	0,9016693	0,3560141
240	0,0163736	0,6186777	0,0383753	0,6022882	0,2636537	0,6351638	0,9575565	0,5612336	0,4408612	0,7022731	0,3127668	0,7404679	0,1190111	0,3361491	0,5814519	0,0544650	0,3203014	0,2718452	1,1299781	0,0618725	0,9851897	0,0294684	0,0673093	0,3447768	0,8280802	0,0867853	1,0891047	0,7847632	0,9727898	0,0031812	0,9556609	0,3969625
260	0,0237816	0,5880675	0,0397711	0,6525165	0,2985154	0,6419160	0,9550027	0,5496573	0,4134399	0,6946574	0,2908327	0,7217660	0,1323298	0,3340421	0,6418113	0,0447789	0,3416808	0,2929094	0,9916562	0,0553376	1,0603783	0,0304532	0,0502644	0,3231557	0,8147931	0,0736449	0,9602504	0,7381391	0,9618359	0,0061588	0,9724085	0,4005244
280	0,0212212	0,5471979	0,0417894	0,6492314	0,2850434	0,6757993	0,9842737	0,5911367	0,4089088	0,6824961	0,3256355	0,7467599	0,1004234	0,3139148	0,5999483	0,0314420	0,3728036	0,3130578	0,9413628	0,0713734	1,0281188	0,0352899	0,0592353	0,3050090	0,8206584	0,0710778	0,9821119	0,7906780	1,0062169	0,0032633	0,9523944	0,3626136
300	0,0311234	0,6028178	0,0432165	0,6167976	0,2930095	0,6467186	0,9364156	0,5602624	0,4296321	0,6538710	0,3192969	0,7358062	0,1109273	0,2997890	0,6137910	0,0297149	0,3865334	0,2863513	0,9748007	0,0581249	1,0038687	0,0385773	0,0484292	0,3285662	0,8477572	0,0652810	1,0532357	0,7956639	0,9901096	0,0070017	1,0007598	0,3505627
320	0,0257522	0,6241054	0,0313387	0,6540934	0,2950367	0,6291309	0,9223367	0,5100871	0,4219932	0,6438400	0,2940611	0,7652356	0,1332928	0,3485024	0,5843315	0,0360527	0,3441540	0,2722095	1,0330402	0,0632313	0,9701071	0,0407563	0,0498587	0,3450512	0,8467388	0,0563026	0,9870091	0,7411417	1,0128965	0,0071825	0,9797873	0,3901279
340	0,0112101	0,5521763	0,0369161	0,6585102	0,2693492	0,5927340	1,0337932	0,4997050	0,4333749	0,6809564	0,3779392	0,7751504	0,1530573	0,3719590	0,6132797	0,0332499	0,3063619	0,2889663	0,9860081	0,0603597	0,9696353	0,0372917	0,0491343	0,3058297	0,8502985	0,0671186	0,9215946	0,7786706	1,0162664	0,0042848	1,1237078	0,4208023
360	0,0198972	0,5481496	0,0435318	0,6227676	0,2361836	0,5550863	0,9927000	0,6142662	0,5061229	0,6439647	0,3321669	0,7561578	0,1356013	0,3898107	0,6601434	0,0174159	0,2750748	0,2433004	0,9562639	0,0456938	1,0678780	0,0412194	0,0538764	0,3259812	0,8948974	0,0540034	0,9524936	0,6818193	0,9639700	0,0018379	1,0228821	0,3399266
380	0,0248612	0,5558210	0,0383600	0,5725525	0,2669091	0,5446516	1,0030875	0,6370948	0,5415990	0,5871381	0,2939141	0,7654437	0,1108135	0,3948292	0,6416885	0,0269804	0,2845654	0,2472809	1,0936581	0,0512977	1,0009243	0,0378432	0,0475556	0,2825559	0,8440761	0,0690083	1,0099307	0,7124090	0,9849494	0,0021031	0,9737096	0,3047982
400	0,0236694	0,6767987	0,0418882	0,6581191	0,2605070	0,5359989	1,0916114	0,5493400	0,4996171	0,5673632	0,2684380	0,7982047	0,1239463	0,3941813	0,6482547	0,0126142	0,3227343	0,2744623	1,0438456	0,0643718	0,9829769	0,0427908	0,0750358	0,2911447	0,8233918	0,0610117	0,9219196	0,6867771	0,9818131	0,0020230	0,9907898	0,2974891
420	0,0191919	0,7207580	0,0447511	0,6977171	0,2594397	0,5348011	1,0140076	0,5601614	0,5061992	0,6245386	0,2906385	0,7644229	0,1237726	0,4029999	0,6003663	0,0235130	0,3308384	0,2509581	1,0357226	0,0434930	0,9656021	0,0395763	0,0701942	0,3226732	0,8318246	0,0594040	0,9339791	0,7411989	0,9205631	0,0022129	0,9972312	0,3047968
440	0,0218120	0,6811838	0,0322593	0,6166287	0,2363354	0,5365961	0,9815817	0,5150020	0,5229490	0,5873393	0,2944345	0,7483325	0,1024120	0,4088866	0,5599380	0,0272969	0,3300477	0,2892959	0,9861509	0,0447297	0,8983427	0,0321433	0,0483295	0,3285735	0,8808725	0,0571352	0,9199269	0,7191768	0,8930480	0,0000000	0,9813412	0,3274238
460	0,0119638	0,6495660	0,0261561	0,6543467	0,2297624	0,5296354	1,0092466	0,5505930	0,5210040	0,6214439	0,3080769	0,7047761	0,1338726	0,4112854	0,6141964	0,0227601	0,2865122	0,2682299	0,9385273	0,0579358	0,8117999	0,0284476	0,0440233	0,3057571	0,9154912	0,0729150	0,9796932	0,7621285	0,9626537	0,0004031	0,9610510	0,3370386
480	0,0160545	0,6456968	0,0312123	0,7167952	0,2525918	0,5469849	0,9896409	0,5871659	0,4895677	0,6317929	0,3023411	0,6666279	0,1310150	0,4188323	0,5916052	0,0249359	0,2563310	0,2774323	0,9235374	0,0451437	0,8631515	0,0235918	0,0402243	0,3147137	0,8664687	0,0671263	0,9599102	0,7441585	0,9945287	0,0021634	0,9939538	0,3450753
500	0,0260882	0,6238506	0,0368913	0,5896167	0,2699222	0,6011518	0,9764218	0,5862034	0,4613474	0,6453687	0,3077559	0,7263072	0,0749327	0,4120761	0,6101685	0,0196249	0,3180608	0,2892012	0,9545341	0,0410808	0,8814249	0,0286491	0,0561617	0,3021486	0,8635330	0,0526671	0,9731493	0,7256443	0,9284439	0,0044226	0,9532594	0,3793092
520	0,0233725	0,6692882	0,0421790	0,6920989	0,2788513	0,5956395	1,0267564	0,5087835	0,4452624	0,7129023	0,2888972	0,6957335	0,0998461	0,3907621	0,5779241	0,0321905	0,2986898	0,3539522	0,9952690	0,0664667	0,9086524	0,0271418	0,0546034	0,3377339	0,8243465	0,0616107	0,9534867	0,7586937	1,0524303	0,0095942	1,0439429	0,4089918
540	0,0083975	0,6227968	0,0497507	0,6756721	0,2959369	0,5694430	0,9827802	0,5395563	0,4096116	0,7087046	0,3126697	0,6692242	0,0869272	0,3604091	0,6139019	0,0422929	0,3220099	0,3374124	0,9821683	0,0775970	0,8991079	0,0214223	0,0672944	0,3452239	0,8251853	0,0553031	0,9907013	0,8224655	1,0035144	0,0067212	0,9924377	0,4100300
560	0,0159971	0,5623835	0,0587564	0,6415376	0,3117919	0,5384660	1,0235821	0,5525423	0,4152498	0,6671533	0,3463263	0,6992987	0,1187269	0,3655279	0,5598395	0,0390579	0,3500685	0,2965959	0,9788773	0,0616753	0,9664045	0,0289038	0,0527855	0,3031386	0,7908925	0,0730491	1,0101979	0,8032674	0,9979427	0,0074284	1,0560311	0,3626026
580	0,0140573	0,6017489	0,0412761	0,3411345	0,2997689	0,6022781	1,0298159	0,5827563	0,4522559	0,6349174	0,3240969	0,7309343	0,0984041	0,4184760	0,5793610	0,2506694	0,2962288	0,2565274	0,9083378	0,0473334	1,0058008	0,0266757	0,0489647	0,3178949	0,8560981	0,0718591	0,9856373	0,7376129	1,0231771	0,0060036	1,0474980	0,3168070
600	0,0183715	0,6501610	0,0453995	0,1771056	0,2767461	0,6451759	0,9219578	0,6182294	0,3982579	0,5532318	0,3175467	0,7388142	0,1509542	0,4877436	0,5952765	0,4143292	0,2840904	0,2852547	0,8978456	0,0373680	1,0074930	0,0310837	0,0388935	0,3255511	0,8570764	0,0780923	0,9679473	0,6823687	1,0117543	0,0028659	1,0512778	0,3336940
620	0,0109405	0,6716785	0,0303389	0,1062919	0,2772054	0,6422438	0,9770958	0,6220490	0,4246617	0,5063386	0,3180912	0,7880089	0,1631075	0,5490779	0,5744562	0,4570385	0,2836327	0,3214572	1,0107613	0,0416571	0,9741641	0,0357331	0,0480810	0,3043538	0,8103989	0,0657340	1,0159510	0,7807181	1,0990516	0,0024069	1,0503892	0,3180159
640	0,0176830	0,6414454	0,0383113	0,0737163	0,2572015	0,6375044	1,0136890	0,5582269	0,3985213	0,4771917	0,3198454	0,8228392	0,0990855	0,5526245	0,5659331	0,5309250	0,3313226	0,3541908	0,9880948	0,0562424	0,9377135	0,0304514	0,0472659	0,3126364	0,8160961	0,0723130	1,0310551	0,7176873	0,9872764	0,0000000	1,0041748	0,3547875
660	0,0177694	0,6733904	0,0466385	0,0510011	0,2707023	0,6131587	0,9904780	0,5485673	0,4159781	0,4738021	0,3186690	0,8068481	0,1481541	0,5571163	0,5783219	0,5320167	0,3161312	0,3156090	1,0205251	0,0601401	0,9664170	0,0353437	0,0606269	0,3917280	0,7708294	0,0742553	1,0535916	0,7720963	0,9963836	0,0006580	0,9685286	0,3821465
680	0,0182356	0,6069988	0,0355481	0,0346212	0,2240220	0,6121460	0,9952892	0,6138355	0,4193405	0,4784532	0,3356317	0,7264686	0,1214153	0,5477703	0,5492469	0,5429736	0,2619592	0,3458353	1,0164093	0,0561769	0,9258429	0,0433090	0,0635873	0,3650176	0,7807708	0,0614255	1,0085358	0,7693546	0,9349283	0,0056713	1,0256540	0,4142193
700	0,0150990	0,6004447	0,0393829	0,0239571	0,2105271	0,6444024	0,9002915	0,5615315	0,4420705	0,5088404	0,3349555	0,6666949	0,0997646	0,5687836	0,5285048	0,5448873	0,2824159	0,3399549	1,0220979	0,0758419	0,9483881	0,0316828	0,0518654	0,3819364	0,8458282	0,0575870	0,9422322	0,8283097	0,9955221	0,0017783	1,0162124	0,3752219
720	0,0293179	0,5817063	0,0397319	0,0243235	0,2413500	0,5857705	0,9520441	0,5701589	0,4315690	0,5183861	0,3014688	0,6300860	0,1047044	0,6213112	0,4969810	0,5339401	0,2960946	0,3412667	0,9988794	0,0851504	0,9816621	0,0301464	0,0386715	0,3766912	0,8219748	0,0652718	1,0074735	0,7781926	1,0114524	0,0013922	0,9480855	0,3646574
740	0,0144123	0,6121262	0,0353679	0,0279681	0,2401949	0,6219231	0,9442186	0,5543891	0,4116363	0,4885277	0,3039804	0,6606397	0,0980806	0,5844718	0,5591563	0,5879243	0,3478858	0,3435130	0,9648362	0,0892020	0,9850620	0,0336433	0,0459253	0,4196133	0,7995778	0,0558180	0,9916283	0,8928869	1,0027055	0,0017081	0,9743566	0,3810069
760	0,0137676	0,5359496	0,0374603	0,0555499	0,2062347	0,5793249	0,9450615	0,5637471	0,3721193	0,5325785	0,2735175	0,6753561	0,1195310	0,5351284	0,6041152	0,5890931	0,3416880	0,3814961	0,9489340	0,0884617	1,0261586	0,0326575	0,0636511	0,4385936	0,8317973	0,0560913	1,0037798	0,8813454	1,0915452	0,0010666	0,9698687	0,4304724
780	0,0129210	0,5537580	0,0272469	0,0420930	0,2716807	0,6042278	0,9304967	0,5204288	0,4690186	0,5650581	0,2925054	0,7070619	0,0732359	0,5315054	0,5213165	0,5677059	0,3483754	0,3304227	0,9041201	0,0782072	1,0219945	0,0256452	0,0421080	0,4066993	0,8488715	0,0568957	0,9701222	0,8926230	1,0318047	0,0008262	1,0170394	0,4682184
800	0,0250915	0,5386736	0,0224087	0,0540245	0,2793203	0,5558414	0,9785369	0,5253959	0,4423787	0,5384306	0,3186999	0,6708149	0,1049432	0,5369133	0,5503258	0,5179090	0,3388294	0,3483570	0,9298598	0,0941445	1,0218251	0,0206242	0,0206264	0,3701843	0,8658657	0,0551840	0,9401326	0,8388041	1,0523091	0,0001918	1,0156039	0,4512556
820	0,0190527	0,5748356	0,0135443	0,0434919	0,3049479	0,5254926	1,0504981	0,5454306	0,4032175	0,4942285	0,3009993	0,6623896	0,1226609	0,5453850	0,5678629	0,5232823	0,3394446	0,2998597	0,9055581	0,0724463	1,0119199	0,0241722	0,0317527	0,3520587	0,8142606	0,0459580	0,9236718	0,8272910	0,9312153	0,0041960	1,0364856	0,3839026
840	0,0176886	0,6363489	0,0229979	0,0564749	0,3117638	0,5270937	1,0293467	0,5865941	0,4026480	0,4985507	0,3400664	0,6932781	0,1529958	0,5644604	0,6504731	0,5565715	0,3096395	0,2833420	0,8219592	0,0610482	1,0163336	0,0238350	0,0372805	0,3467179	0,8457649	0,0503436	0,9394415	0,8391742	0,9019566	0,0028340	1,0273693	0,4048799
