"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
580	0,5420887	0,3132825	0,1049935	0,2983833	0,6788197	0,6023445	0,2867609	0,3883298	0,8522677	0,1426212	0,5715931	0,9388563	0,5853376	1,0648376	0,7918704	0,9275700	0,8637251	0,6753962	0,6123733	0,3278811	0,6605981	0,8509887	0,9420263	0,5630152	0,7738994	0,9211183	0,8822223	1,0623402	0,4727292	0,0305152	0,3460335	0,1010953
600	0,4941299	0,3189318	0,1864271	0,3093022	0,6767297	0,5822184	0,2789720	0,4163799	0,9469276	0,2852695	0,5930953	0,9334176	0,5839490	0,9431307	0,7365361	0,9565873	0,8439725	0,6875052	0,6247227	0,3292256	0,6009906	0,7109440	0,9575170	0,5924267	0,9167753	0,9552766	0,9594321	1,0843253	0,4841115	0,0208686	0,3321811	0,2506207
620	0,4673804	0,3279329	0,2515952	0,3180363	0,6129905	0,5551641	0,2772779	0,4589491	0,9663703	0,4136126	0,6201686	0,9411997	0,5452976	0,8775483	0,6642411	0,8679838	0,8503379	0,6270697	0,6467335	0,3442489	0,5603805	0,5987732	0,8967855	0,5261690	0,9610161	0,9025400	0,9547370	1,0449652	0,4977613	0,0287994	0,3216379	0,3955507
640	0,4376700	0,3160254	0,2768665	0,3238686	0,6127048	0,5634334	0,2749998	0,5401717	0,9954909	0,5866715	0,6097157	0,9467284	0,5833941	0,9005830	0,6609992	0,9103548	0,8629540	0,6383267	0,5958085	0,3386940	0,4464293	0,5188255	0,9705859	0,4623903	0,9406639	0,8981202	0,9225782	1,0069970	0,4682654	0,0335380	0,3060227	0,4960051
660	0,3959236	0,3080043	0,3147355	0,3058135	0,5725633	0,5950117	0,3073511	0,6135012	0,9224279	0,6592143	0,6392498	0,9572901	0,5361752	0,8584074	0,6546388	0,9249299	0,9617911	0,6477634	0,5888402	0,3212801	0,3733028	0,4061574	0,9535341	0,4707125	0,9879094	0,8021839	0,8974579	0,9801898	0,4186678	0,0239091	0,2948232	0,6672700
680	0,3728061	0,3224256	0,2443389	0,2878277	0,5488415	0,6080224	0,2657301	0,6523796	0,8960816	0,8216691	0,5858095	0,9668356	0,5076226	0,8487090	0,6571557	0,9482291	0,9947047	0,6446859	0,6335967	0,2860878	0,3829206	0,3162861	0,8745505	0,4391399	0,9860473	0,7361389	0,9071348	0,9620439	0,3391510	0,0190934	0,3168611	0,6921650
700	0,3946687	0,3293096	0,2791454	0,3035065	0,4944284	0,6154318	0,2431351	0,6947293	0,8663684	0,8289075	0,6473016	1,0141566	0,4655622	0,7889247	0,6871595	0,8945580	0,9963882	0,6780299	0,6610733	0,3150948	0,3514812	0,2392272	0,8875689	0,4055116	0,9410394	0,6668754	0,8922087	0,9558302	0,2806796	0,0240471	0,2708654	0,7674718
720	0,3673437	0,3150847	0,2500450	0,3188450	0,4531501	0,6459235	0,2658941	0,7156310	0,8599131	0,8992874	0,6630275	0,9043913	0,4582948	0,7579887	0,6819892	0,8813695	1,0852087	0,6636757	0,6578592	0,2884589	0,3442472	0,1985638	0,8784982	0,3547838	0,9303241	0,7150567	0,8095828	1,0015504	0,2189993	0,0225218	0,2196670	0,7151157
740	0,3414463	0,3492114	0,2471629	0,3139217	0,4482321	0,7322576	0,2308702	0,7000687	0,8985550	0,9640664	0,7263685	0,9327161	0,4355004	0,7288541	0,6194162	0,8104183	1,0912009	0,6220500	0,6369947	0,3210750	0,3553286	0,1661391	0,9085135	0,3073795	0,9442534	0,6584788	0,7547769	0,9907800	0,1663561	0,0252311	0,1909536	0,7492961
760	0,3730562	0,3585354	0,2480118	0,3533184	0,4564686	0,7168136	0,2149113	0,6793752	0,8722895	0,9527852	0,6800911	0,9289767	0,3871424	0,6459700	0,6053013	0,8739551	1,0486260	0,6207780	0,6147192	0,3264587	0,3122305	0,1304875	0,9283707	0,3162510	0,9029095	0,6908701	0,8695856	0,9172082	0,1437774	0,0200085	0,1975183	0,6818325
780	0,3849277	0,3901113	0,2210680	0,3724109	0,4712126	0,7668191	0,1824878	0,6589917	0,7979162	0,9109309	0,5979462	0,9545067	0,3435297	0,6653085	0,6950236	0,8591337	0,9683703	0,6974317	0,6043592	0,3067686	0,2940290	0,1040323	0,9537993	0,3026592	0,9353557	0,7674210	0,7853759	0,8623696	0,1334143	0,0188047	0,2305249	0,6421351
800	0,3715629	0,3726428	0,1924816	0,3862781	0,4297509	0,7370373	0,2001929	0,6633119	0,8616187	0,8902785	0,6032025	1,0018410	0,3000630	0,6193363	0,6994752	0,9149562	0,9168314	0,7260588	0,5760314	0,3391225	0,2821953	0,1049098	0,9228822	0,2972981	0,9012714	0,8954180	0,7185416	0,8725700	0,1510645	0,0201225	0,2820689	0,5854544
820	0,3799354	0,3753282	0,1745335	0,3819302	0,4271437	0,7440998	0,1958545	0,6108091	0,8602899	0,9314936	0,6078910	0,9950412	0,2859005	0,6176468	0,6351097	0,8975009	0,8642557	0,7732381	0,5654659	0,2745127	0,2946178	0,0939324	0,9680376	0,2558750	0,8407778	0,9582656	0,7317579	0,8372178	0,1365894	0,0173595	0,2856199	0,5602529
840	0,4175778	0,4096575	0,2534862	0,3683105	0,4180822	0,7799714	0,1974788	0,5905442	0,9432853	0,9570879	0,5980037	1,0448690	0,2403510	0,5888108	0,6315781	0,9219588	0,8167595	0,7786947	0,5664074	0,2238209	0,3443312	0,0999175	0,9409340	0,2430623	0,9282409	0,9194928	0,6978512	0,8386571	0,1219888	0,0207078	0,2620325	0,5945279
860	0,4494774	0,3761321	0,1597335	0,3441448	0,3991009	0,7299576	0,1878259	0,5600342	0,9630240	0,9770196	0,5943330	0,9953101	0,2071735	0,6498687	0,6092525	0,8748347	0,7815933	0,7173651	0,5526382	0,2160291	0,3242447	0,1255209	0,9416329	0,1779555	0,9644640	0,9332954	0,5969319	0,7550909	0,1246474	0,0258352	0,2962228	0,5586246
880	0,4379622	0,3392319	0,1936101	0,4000904	0,3952612	0,7960050	0,1674018	0,6158744	0,9734495	1,0420676	0,5855650	1,0193167	0,1949354	0,6820457	0,5838950	0,8984629	0,7728972	0,7022290	0,5726124	0,2069454	0,2519142	0,1293767	0,9303051	0,1875178	0,9581109	0,8658261	0,5947617	0,7443895	0,1038111	0,0181184	0,2695829	0,5165181
900	0,4545756	0,3731815	0,2150318	0,3810577	0,3753089	0,8422367	0,1392616	0,6307973	0,8961012	1,0879650	0,6049290	1,0479473	0,1827243	0,6550864	0,6607451	0,8610549	0,7850301	0,7257349	0,5436265	0,1895376	0,3207568	0,1099869	0,9890495	0,1495451	0,9157729	0,8859753	0,6253604	0,8145459	0,0854211	0,0231770	0,2873342	0,4342281
920	0,4127369	0,3527460	0,2422670	0,4144815	0,3349431	0,8611897	0,1354662	0,6815107	0,9230075	1,0877269	0,6473234	1,0356555	0,1855196	0,6373825	0,6592991	0,8558741	0,8144549	0,6908033	0,5952666	0,2008466	0,3133001	0,1064853	0,9412574	0,1391700	0,8924148	0,8330156	0,5839791	0,8625353	0,0871319	0,0282434	0,2640131	0,4267220
940	0,4088025	0,3773373	0,2145580	0,4474554	0,3482711	0,8614168	0,1465349	0,6909181	0,8775128	1,1014448	0,6408396	1,0297284	0,1858054	0,5811288	0,6891938	0,8965504	0,8066284	0,6664565	0,6391237	0,2016016	0,3102636	0,0788366	0,9779410	0,0953650	0,8837459	0,7921730	0,6339657	0,8572444	0,0991802	0,0296464	0,2896492	0,4353298
960	0,3820138	0,3584372	0,2625877	0,4502844	0,3562085	0,8889358	0,1360257	0,7226081	0,8904893	1,0705836	0,6350105	1,0700684	0,1860974	0,6047915	0,7000081	0,9158773	0,8080573	0,6401284	0,6581467	0,1549409	0,3418643	0,0751989	0,9522993	0,1212964	0,9507608	0,7356021	0,6282327	0,8333452	0,1038461	0,0275174	0,3056575	0,4032138
980	0,3755445	0,3986449	0,2568347	0,3967706	0,3440192	0,8641972	0,1592989	0,7492542	0,9377044	1,0545447	0,5494503	1,1098348	0,2032608	0,6626034	0,6864600	0,9307301	0,7813845	0,6354720	0,6221222	0,1560479	0,3124581	0,0912316	0,9830014	0,1315616	0,9888843	0,8024201	0,5579466	0,7742489	0,0939176	0,0479644	0,3133260	0,4000331
1000	0,4313550	0,3769927	0,3002618	0,3563703	0,3426809	0,9303276	0,1552417	0,6592940	0,9657208	1,0441277	0,6105802	1,0501500	0,2080734	0,6956912	0,6678509	0,9324502	0,7381177	0,6987938	0,6494428	0,1683701	0,3147231	0,0872991	0,9753027	0,1433945	1,0353474	0,7200294	0,6272720	0,7324747	0,0901816	0,0445733	0,2999018	0,4101929
1020	0,4783283	0,3472233	0,2952640	0,3913487	0,3654798	0,9371443	0,1753632	0,6469769	0,8949037	0,9876504	0,6315220	1,0345208	0,1917624	0,6396485	0,7041275	0,9506335	0,7800443	0,6998612	0,5954793	0,1431250	0,2491872	0,0960088	0,9526941	0,1174490	1,0448317	0,6881062	0,6296878	0,7592060	0,0925884	0,0466674	0,3169987	0,4067837
1040	0,4680168	0,4005269	0,2749068	0,4875214	0,3860489	0,9145408	0,1767797	0,5649746	0,8465054	0,9164504	0,6445734	1,0219201	0,1890284	0,6959720	0,6907857	0,9987798	0,7515012	0,6207859	0,5816510	0,1291458	0,3024411	0,1350611	0,9750115	0,1329566	1,0301983	0,6150335	0,6900409	0,7813830	0,0849378	0,0570541	0,3330871	0,4278126
1060	0,4965219	0,3527565	0,2813698	0,4480299	0,3474488	0,9505781	0,1733139	0,5917973	0,8547485	0,9279708	0,6080162	1,0606155	0,2185427	0,6747694	0,6723567	1,0399259	0,8022973	0,6463208	0,6167352	0,1365149	0,3147490	0,1231422	0,9743518	0,1172034	0,9855404	0,6305270	0,6505125	0,7846490	0,0557218	0,0421985	0,3003435	0,4543487
1080	0,4867161	0,3319181	0,2772454	0,4647368	0,3298835	0,9334728	0,2007168	0,5761400	0,8849582	0,9507393	0,5650858	1,0398563	0,2208801	0,6437573	0,6898589	1,0542209	0,8137650	0,6524917	0,6229476	0,1503611	0,3336460	0,1238318	0,9580204	0,0922417	0,9386971	0,6543834	0,5958564	0,8091629	0,0449219	0,0356943	0,2709311	0,4377609
1100	0,4441983	0,3712266	0,2931398	0,4525528	0,3329236	0,9346484	0,1567659	0,5947207	0,9720461	0,9154167	0,5545186	1,0576305	0,2231157	0,6530746	0,6600945	1,0571582	0,7851052	0,7444546	0,5778170	0,1737924	0,3340308	0,1167252	0,9441679	0,0739379	0,9408693	0,7417269	0,5688357	0,8278643	0,0437129	0,0288858	0,2923899	0,4226430

0	0,4690296	0,3927603	0,2395899	0,4469593	0,4048191	0,8777841	0,1805231	0,6346205	0,9622519	0,9347374	0,5343416	1,0712773	0,1873121	0,6978871	0,6686078	0,7924316	0,8774318	0,7473082	0,5453415	0,1676175	0,3543148	0,1699757	0,9326389	0,1333664	0,9224942	0,8300593	0,6561597	0,9252106	0,0783876	0,0340529	0,2819808	0,5102713
20	0,5492464	0,4251499	0,2521505	0,3848002	0,5031420	0,8426809	0,2122272	0,5592683	0,9329902	0,9539500	0,6204525	1,0309339	0,1919055	0,5346628	0,6923890	0,7718268	0,9969497	0,7423058	0,5236967	0,1337674	0,3650471	0,1328377	0,8704999	0,1599036	0,9183409	0,6634712	0,8081629	0,7883689	0,0613895	0,0239026	0,2878859	0,4212132
40	0,6137941	0,4314308	0,2366062	0,3766894	0,4647219	0,8478921	0,1828944	0,6196573	0,8631072	0,9101925	0,5524827	0,9836789	0,1637869	0,4070110	0,7209527	0,7475318	0,9057237	0,7154390	0,5309597	0,1172120	0,3907043	0,1139217	0,8793411	0,1701530	0,9618673	0,6923791	0,7452914	0,7773292	0,0752283	0,0168733	0,2542203	0,4359464
60	0,6471197	0,3836072	0,1944825	0,4067683	0,4359083	0,7537830	0,1293340	0,6440940	0,7846498	0,8562325	0,5906594	0,9716571	0,1355893	0,3477245	0,7717782	0,8381229	0,9478604	0,7021060	0,4473513	0,1021295	0,4608640	0,0979973	0,8775085	0,1855477	0,9194360	0,7486096	0,6708591	0,7156931	0,0823529	0,0320947	0,2736904	0,4089974
80	0,6972303	0,3761032	0,2083912	0,4133740	0,4472691	0,7775296	0,1207054	0,6721634	0,7277587	0,7949123	0,5203340	0,9555262	0,1279790	0,2822769	0,8488904	0,8248760	0,9582784	0,7011600	0,4611423	0,1019230	0,4534086	0,1181659	0,9225084	0,2122967	0,9167709	0,7051509	0,6856304	0,7214532	0,0809676	0,0365022	0,2499906	0,4058751
100	0,7162550	0,3918912	0,2100341	0,3729758	0,4496683	0,7692085	0,1122234	0,6913937	0,6878934	0,6896539	0,6373909	0,8239097	0,1329286	0,2580574	0,8338813	0,8295621	0,9916647	0,6872849	0,4363726	0,1015367	0,4670601	0,1461269	1,0086624	0,1807061	0,9114644	0,7862649	0,7143310	0,6847246	0,0890106	0,0412006	0,2336479	0,4042499
120	0,7579025	0,4043282	0,2072325	0,3432592	0,4700862	0,7605473	0,1237100	0,7049159	0,6633732	0,6436726	0,6078591	0,8572764	0,1202004	0,2345015	0,8733990	0,9267377	0,9575123	0,6658632	0,4317418	0,0934234	0,3863971	0,1612804	0,9860303	0,2159228	0,9467784	0,8192859	0,7956271	0,7319651	0,0948961	0,0364121	0,1809168	0,4445614
140	0,8022244	0,4568773	0,2257290	0,3474638	0,4570417	0,7604484	0,1706421	0,6860124	0,6345776	0,7208330	0,5732549	0,9764214	0,1006302	0,2131779	0,9328431	1,0056422	0,9701201	0,6309356	0,3856325	0,1013897	0,3742060	0,1366217	0,9950236	0,1915735	0,8629808	0,7849662	0,7750374	0,6730966	0,0987548	0,0174679	0,1692705	0,4743664
160	0,7664838	0,3670651	0,2429778	0,3543323	0,4418659	0,7781735	0,1760011	0,6995680	0,6180888	0,7367457	0,5774962	1,0176070	0,0976115	0,1968438	0,9438961	1,0269586	1,0208042	0,6272165	0,3550031	0,0924040	0,3588027	0,1406005	0,9914231	0,2231021	0,9966076	0,8093143	0,7490929	0,6578072	0,1220348	0,0204245	0,1701528	0,4657065
180	0,7842441	0,3720580	0,2529014	0,3524630	0,4564166	0,8151828	0,1697634	0,6827068	0,7252181	0,7259250	0,5948835	1,0556508	0,0842982	0,2131706	0,9366701	0,9746879	1,0135018	0,6749071	0,3245252	0,1210070	0,3679962	0,1186603	0,9788873	0,2020035	0,9932975	0,7408488	0,8057608	0,6339418	0,1045351	0,0278878	0,1610201	0,4428849
200	0,7758528	0,3580620	0,2119207	0,3746841	0,4736758	0,8221220	0,1567662	0,6580816	0,6822636	0,7469488	0,5802032	1,0585303	0,0680035	0,1957777	0,9187625	0,8933981	1,0850791	0,6806927	0,3393102	0,1268252	0,3770961	0,1214574	1,0237899	0,1804404	0,9735469	0,7388945	0,7284959	0,5593967	0,0980042	0,0373495	0,1437109	0,4769709
220	0,8528787	0,3406652	0,2608184	0,3350259	0,5078807	0,7325284	0,1303866	0,6004475	0,6248219	0,7177948	0,5760136	1,0885348	0,0613333	0,2549781	0,9070880	0,9153662	1,0208123	0,6899554	0,3351228	0,1017496	0,3378616	0,1231168	1,0083313	0,1708250	0,9430023	0,7481603	0,7743960	0,5128163	0,0844369	0,0604119	0,1236168	0,4538469
240	0,8349112	0,3523631	0,2618836	0,3228488	0,4942175	0,7281456	0,1306323	0,6390443	0,5858113	0,7344996	0,5609822	1,0981778	0,0535919	0,2139852	0,9390192	0,9511661	0,9993306	0,7255468	0,3370063	0,1288426	0,3385522	0,1380973	0,9699106	0,1940420	0,9289198	0,6825334	0,8057760	0,5201711	0,0812240	0,0562061	0,1331910	0,4125500
260	0,8091171	0,4064726	0,2837878	0,3539308	0,5224035	0,7364311	0,1447828	0,6193185	0,5902568	0,7168757	0,5877635	1,1063451	0,0735663	0,2076706	0,8798134	0,9158268	0,9650483	0,7270888	0,3465137	0,1214466	0,3384343	0,1433217	1,0016735	0,1663679	0,8590547	0,6682552	0,8186981	0,4854062	0,0926172	0,0486074	0,1395992	0,3816757
280	0,8076062	0,4249263	0,2336444	0,3774588	0,4676495	0,7464348	0,1506862	0,6845713	0,6368132	0,7108193	0,5528299	1,0349059	0,0873880	0,2053773	0,8660426	0,9428565	0,9311959	0,7490618	0,3379894	0,1129500	0,3273380	0,1339200	0,9473830	0,1718726	0,9405504	0,6093009	0,8980728	0,4971771	0,0950542	0,0536195	0,1417784	0,3801541
300	0,8083381	0,4015751	0,2399551	0,4002397	0,4980058	0,6729692	0,1323437	0,6939202	0,6762326	0,7440445	0,5684322	1,0110504	0,0829369	0,1916984	0,8321867	0,8923510	0,9500918	0,7583757	0,3313305	0,1195888	0,3179115	0,1382593	0,9642486	0,2044386	0,9068911	0,6755844	0,8604314	0,4822060	0,0852361	0,0386996	0,1465216	0,3793919
320	0,8453265	0,3575890	0,2064650	0,3742628	0,4767116	0,6283842	0,1398771	0,7057831	0,6815441	0,7903504	0,5371983	0,9602572	0,0855656	0,1607943	0,7774825	0,9208978	0,9268969	0,7508113	0,3616493	0,1269640	0,3386049	0,1431456	0,8955373	0,2276852	0,9761812	0,6562939	0,9062486	0,5089441	0,0859244	0,0437931	0,1501187	0,3860564
340	0,8342001	0,3718077	0,1924830	0,3600691	0,4302656	0,6185047	0,1425699	0,7372267	0,7048260	0,8057601	0,5459750	0,8911248	0,0871555	0,1643800	0,7970295	0,8435039	0,8856392	0,7222933	0,3932904	0,1130353	0,3533894	0,1193472	0,8940222	0,2881624	0,9791478	0,8271027	0,8360368	0,5492923	0,0829138	0,0384715	0,1794104	0,4236525
360	0,8941909	0,3562106	0,2004011	0,3476839	0,4422592	0,6916331	0,1261962	0,7781924	0,7309434	0,7685310	0,5412935	0,9427293	0,0954111	0,1848370	0,8270040	0,8306217	0,9239000	0,7349171	0,4187610	0,0897697	0,3437746	0,1062483	0,9207299	0,2802049	0,9666328	0,8709726	0,8010541	0,5214017	0,0770712	0,0278646	0,1535768	0,4310189
380	0,9018377	0,3283260	0,2208214	0,3477676	0,4124969	0,7711208	0,0931660	0,7663589	0,7342218	0,7709192	0,5019390	0,9455457	0,1008640	0,1724666	0,8296565	0,8279728	0,9119504	0,6685527	0,4050579	0,1179989	0,3930153	0,0969003	0,9693095	0,2081773	1,0307351	0,8248545	0,7702532	0,5008022	0,0735982	0,0197926	0,1142956	0,4796859
400	0,8261315	0,3173051	0,2732195	0,3803035	0,3756450	0,7953209	0,0824533	0,7001541	0,7048004	0,7061516	0,5128789	0,9816162	0,0910534	0,1698000	0,8173115	0,8093382	0,8765810	0,7084535	0,4163900	0,1617315	0,3678258	0,0962740	0,9379075	0,2183006	1,0239833	0,7719793	0,7749656	0,5021083	0,0804614	0,0208159	0,0790995	0,4015293
420	0,8556481	0,3324354	0,2889879	0,3864878	0,3985567	0,8685082	0,1001958	0,7099135	0,7581774	0,6670567	0,5710975	0,9779827	0,0726854	0,2144070	0,8427159	0,8534541	0,8615129	0,6564445	0,4382043	0,1790813	0,4085006	0,0980167	0,9336946	0,1760003	1,0966733	0,7676819	0,7655487	0,5349795	0,0830119	0,0360835	0,0821983	0,4227724
440	0,8688505	0,3907310	0,2995057	0,4134822	0,3678529	0,8784582	0,0991807	0,6332301	0,6471135	0,7272364	0,5920087	0,9639831	0,0902479	0,1766493	0,8557119	0,8789445	0,7894194	0,6526947	0,4222634	0,1891266	0,3576600	0,1019635	0,8938431	0,1650610	1,0739882	0,7467707	0,7264742	0,5400822	0,1014566	0,0373818	0,1010373	0,4098083
460	0,8415917	0,3912056	0,2659079	0,3674384	0,3844152	0,8074943	0,0981091	0,6434530	0,6235821	0,7357984	0,5806574	1,0401427	0,0863224	0,1848308	0,8007566	0,8803195	0,7638368	0,6172167	0,4577564	0,1551833	0,4003835	0,1053245	0,9019171	0,1663857	1,0963597	0,6931457	0,6470145	0,5019936	0,1103125	0,0341473	0,0895095	0,4203319
480	0,7923145	0,4160518	0,2863456	0,3785560	0,3380439	0,8329011	0,1270098	0,6695062	0,6696526	0,7746334	0,5492694	1,0529509	0,0915100	0,1955735	0,8395015	0,8406765	0,7901346	0,5897138	0,4125653	0,1478058	0,3907130	0,1132082	0,9482048	0,1512172	0,9602322	0,7472519	0,6877280	0,5108872	0,0954129	0,0161538	0,1132800	0,3891518
500	0,7765816	0,4179303	0,2693086	0,4225600	0,3596625	0,8599996	0,1166399	0,6734523	0,6640505	0,7526174	0,5966148	1,0886437	0,0973572	0,2084204	0,8679052	0,9127645	0,8364243	0,6337182	0,3827246	0,1545419	0,3979942	0,0983616	1,0071419	0,1528161	0,9262456	0,6927119	0,6667119	0,5006326	0,1038682	0,0324302	0,1023975	0,4055950
520	0,8130621	0,3557214	0,2655623	0,4343768	0,4003573	0,8267809	0,0982159	0,6548842	0,6863666	0,7022341	0,5993459	1,0544736	0,1042994	0,1993578	0,9780026	0,8622506	0,8544000	0,5394095	0,3829502	0,1282369	0,3880933	0,0873754	1,0097039	0,1467409	0,9332720	0,7030203	0,6611879	0,5264746	0,0954349	0,0369730	0,1154436	0,4231488
540	0,8113035	0,3631476	0,2352680	0,4356650	0,3970177	0,9189724	0,0924852	0,6451496	0,6964179	0,6546360	0,6257122	0,9757015	0,1173806	0,1872065	0,9095344	0,8202081	0,8143449	0,6055138	0,4138067	0,1144620	0,3856134	0,0808743	0,9990294	0,1296591	0,9304659	0,6828899	0,6441680	0,5314111	0,0962306	0,0410869	0,1304435	0,4226267
560	0,8067596	0,3464253	0,2265599	0,4133506	0,4201585	0,9054324	0,1130048	0,6872364	0,7203133	0,6246798	0,5969989	0,9932572	0,1357023	0,2346817	0,9071936	0,7897099	0,8101285	0,6316435	0,4340991	0,1170234	0,4376457	0,0670530	0,9523207	0,1213761	0,9057925	0,7343417	0,6587515	0,5727219	0,1064238	0,0445852	0,1221754	0,4967330
580	0,7983703	0,3726360	0,2384427	0,3906528	0,4033814	0,8167169	0,1490415	0,6861105	0,7195441	0,6654030	0,6752641	0,9943246	0,1438834	0,2673533	0,8844502	0,7484192	0,8818204	0,6474337	0,5027351	0,1540187	0,4004825	0,0876327	0,8647731	0,1234205	0,9097426	0,6898862	0,7269303	0,6196594	0,0965798	0,0173612	0,1098341	0,4945808
600	0,7326952	0,4024225	0,2324708	0,4059756	0,4667324	0,7934459	0,1580760	0,6577188	0,7430720	0,7420144	0,6342342	0,9243727	0,1639964	0,3960289	0,7980062	0,7296826	0,9364188	0,5461210	0,5217783	0,1182275	0,3740211	0,0949927	0,8427945	0,1134378	0,9203008	0,8264902	0,7080033	0,5912762	0,1053241	0,0233709	0,1072884	0,4845461
620	0,6745887	0,4042207	0,2090037	0,4224556	0,4987685	0,7886851	0,1425033	0,6486469	0,7599339	0,7743274	0,5845647	0,9691982	0,1612021	0,4299809	0,8107987	0,7659526	0,9476102	0,5327061	0,5198951	0,1159627	0,3978720	0,0976805	0,8943998	0,1483169	0,9814832	0,8436765	0,6728834	0,5746934	0,0780952	0,0143428	0,1231298	0,4494858
640	0,6415673	0,3844532	0,2025517	0,4245633	0,5293211	0,7764012	0,1705393	0,6740265	0,7572543	0,7989799	0,5644721	1,0892520	0,1637579	0,5050591	0,7869598	0,7889567	0,9370931	0,5449535	0,4862037	0,1237152	0,3948430	0,0849490	0,9079261	0,1756985	0,9599324	0,7989846	0,6533570	0,5849087	0,0675333	0,0187651	0,1467032	0,4322866
660	0,5942623	0,3689273	0,2287054	0,4558567	0,5415675	0,7971049	0,1900286	0,6662134	0,7774527	0,8957211	0,5497718	1,0653789	0,2039680	0,6284151	0,8469981	0,8173489	0,8875381	0,5866925	0,4899795	0,1303226	0,3912998	0,0956546	0,8896395	0,1756941	0,8989881	0,8622876	0,6679310	0,6182486	0,0679658	0,0129552	0,1476359	0,4696402
680	0,5462885	0,2927562	0,1876059	0,4343358	0,5113108	0,7541293	0,1977606	0,6087386	0,8515396	0,8606463	0,5924191	1,0020151	0,2157030	0,6691827	0,8689758	0,8335260	0,9217422	0,5772400	0,4722934	0,1350679	0,4215762	0,1172164	0,8308930	0,1942846	0,9707923	0,7929910	0,7546083	0,5816543	0,0876194	0,0133932	0,1737050	0,4610967
700	0,5222241	0,3327530	0,2035412	0,4773779	0,5609718	0,7263146	0,1795213	0,6088829	0,8715290	0,8646322	0,5934848	0,9764855	0,2153843	0,7002983	0,8551824	0,8971849	0,9138365	0,6274038	0,4719098	0,1813856	0,4318167	0,1481435	0,8759615	0,2319236	1,0116156	0,8143836	0,7600198	0,5907749	0,0747266	0,0169136	0,2099891	0,4609316
720	0,4727438	0,3406840	0,1887443	0,4479428	0,5488614	0,7259911	0,2203366	0,6703861	0,8537689	0,9427095	0,5652387	0,9709784	0,2089459	0,6272667	0,8096142	0,8779964	0,8951348	0,6407824	0,4650218	0,1995066	0,4082484	0,1412005	0,8583002	0,2628956	1,0367288	0,8814970	0,8273807	0,5588918	0,0860249	0,0097422	0,1931718	0,4369399
740	0,4267086	0,3419676	0,2159255	0,4183377	0,5091492	0,7341592	0,2588598	0,6788135	0,9607208	0,9867705	0,5707340	1,0063427	0,2154614	0,6227918	0,7418641	0,9335035	0,8926296	0,6914695	0,5354687	0,2072776	0,4199714	0,1144375	0,8842951	0,2808141	1,0489688	0,8746622	0,8209789	0,5984385	0,0844476	0,0164799	0,2315419	0,4726015
760	0,4574126	0,3647267	0,2695736	0,3933532	0,4777277	0,6858641	0,2422906	0,6953893	1,0395623	0,9466952	0,5497453	1,0457747	0,2138239	0,5888389	0,7279751	0,9530157	0,9377327	0,7748944	0,5170897	0,2073050	0,3288319	0,1386562	0,9153592	0,2866246	0,9753599	0,7585539	0,8293268	0,6642675	0,0733613	0,0173689	0,2145077	0,4760515
780	0,4906583	0,3677074	0,3122660	0,4106542	0,4977071	0,7604801	0,2558528	0,6593565	1,0608585	0,9177377	0,5453875	1,0611050	0,1914300	0,6030434	0,7444074	0,9580644	0,8819487	0,8007756	0,5572017	0,1809267	0,3712907	0,1334587	0,9558864	0,2558166	0,9666566	0,8062292	0,7912475	0,6111861	0,0851399	0,0085361	0,2148672	0,4171451
800	0,4930097	0,3473175	0,3169059	0,3475130	0,4755778	0,7171440	0,2092593	0,7205031	1,0548534	0,9739879	0,5894297	0,9656005	0,1830711	0,5837553	0,7164956	0,8821681	0,8724106	0,7256060	0,5960801	0,1724079	0,3890259	0,1087864	0,9694705	0,2977566	0,9846066	0,7069829	0,8305594	0,6843609	0,0684269	0,0114390	0,2348577	0,4475058
820	0,4824849	0,3545203	0,2790949	0,3912455	0,4412454	0,7225047	0,2259417	0,6721000	1,0938425	0,9445387	0,5842789	0,9981183	0,2042070	0,6100970	0,7018997	0,9109298	0,8645297	0,6888233	0,6185354	0,1506780	0,3955062	0,1190550	0,9307789	0,2604080	1,0967326	0,6502356	0,7370475	0,6721823	0,0604429	0,0225339	0,2411282	0,4260271
840	0,4697679	0,3864578	0,2777852	0,3437885	0,4093371	0,7345011	0,2334667	0,6555467	1,0793510	0,9523600	0,5875399	0,9964395	0,2043450	0,6373140	0,7181841	0,9484140	0,9037705	0,6806708	0,5871201	0,1371727	0,3840710	0,1002547	0,9003289	0,2121904	1,1130833	0,6633488	0,7492581	0,6783989	0,0735806	0,0167835	0,2937263	0,4201887
860	0,4294959	0,3962776	0,2838508	0,3597543	0,3540888	0,8411558	0,2176211	0,6652081	1,0240390	0,9942081	0,5772684	1,0194947	0,1861651	0,7415756	0,7172774	0,9265883	0,8921200	0,6971489	0,5919035	0,1729664	0,4045510	0,0961262	0,9159343	0,1738603	1,1320376	0,6612246	0,7316685	0,7173547	0,0780813	0,0280055	0,3162474	0,4294353
