"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
580	0,3104805	0,0436353	0,6414827	1,0000000	0,8868571	0,1748030	1,0000000	0,0471991	0,5411026	0,3701074	0,7658906	0,9060704	0,8634352	0,5758523	0,7717096	0,8963148	0,0912131	0,9013691	0,1048520	0,5849080	0,8228203	0,9510300	0,5105205	0,9183554	0,6674583	0,9724418	0,3424042	0,9979701	0,1506076	0,5472359	0,1145774	0,0041873
600	0,2900593	0,0436353	0,6414897	1,0000000	0,9058693	0,1741222	1,0000000	0,0471991	0,5310496	0,5888360	0,7430956	0,9182002	0,8635402	0,5758523	0,7717096	0,7849872	0,0912131	0,8343004	0,1048305	0,4904546	0,8228204	0,8884347	0,5105205	0,7648443	0,5986744	0,9713459	0,3424042	0,9979434	0,1506118	0,5472359	0,1145774	0,0041873
620	0,2673732	0,0436353	0,6415067	1,0000000	0,9261424	0,1723903	1,0000000	0,0471991	0,5117732	0,7377504	0,7187691	0,9309599	0,8638433	0,5758523	0,7717095	0,6572809	0,0912131	0,7630062	0,1039103	0,3893920	0,8228212	0,8180683	0,5105205	0,6017713	0,5200675	0,9702826	0,3424042	0,9979122	0,1488204	0,5472359	0,1145774	0,0041873
640	0,2455884	0,0436353	0,6415317	1,0000000	0,9441955	0,1697134	1,0000000	0,0471991	0,4875137	0,8333437	0,6971308	0,9421781	0,8643691	0,5758523	0,7717094	0,5348224	0,0912131	0,6994582	0,1020918	0,2990721	0,8228238	0,7519720	0,5105205	0,4571189	0,4449863	0,9694209	0,3424042	0,9978816	0,1449156	0,5472359	0,1145774	0,0041873
660	0,2257674	0,0436353	0,6415602	1,0000000	0,9589322	0,1664929	1,0000000	0,0471991	0,4622862	0,8941545	0,6795193	0,9512275	0,8650780	0,5758523	0,7717092	0,4271380	0,0912131	0,6472104	0,0996301	0,2250686	0,8228287	0,6950543	0,5105205	0,3395076	0,3792334	0,9687804	0,3424042	0,9978542	0,1390782	0,5472359	0,1145774	0,0041873
680	0,2081403	0,0436353	0,6415885	1,0000000	0,9703587	0,1631525	1,0000000	0,0471991	0,4386889	0,9327827	0,6659269	0,9581682	0,8659000	0,5758523	0,7717090	0,3371655	0,0912131	0,6060399	0,0968467	0,1674648	0,8228361	0,6484979	0,5105205	0,2486812	0,3245316	0,9683278	0,3424042	0,9978307	0,1317627	0,5472359	0,1145774	0,0041873
700	0,1926258	0,0436353	0,6416140	1,0000000	0,9789226	0,1600077	1,0000000	0,0471991	0,4180398	0,9573142	0,6558037	0,9633187	0,8667625	0,5758523	0,7717088	0,2644837	0,0912131	0,5742864	0,0940193	0,1241186	0,8228455	0,6116911	0,5105205	0,1808877	0,2805430	0,9680183	0,3424042	0,9978114	0,1235066	0,5472359	0,1145774	0,0041873
720	0,1790404	0,0436353	0,6416355	1,0000000	0,9851880	0,1572403	1,0000000	0,0471991	0,4007763	0,9728928	0,6484565	0,9670531	0,8676056	0,5758523	0,7717086	0,2071518	0,0912131	0,5499674	0,0913439	0,0922742	0,8228561	0,5832882	0,5105205	0,1314955	0,2460128	0,9678116	0,3424042	0,9977959	0,1148131	0,5472359	0,1145774	0,0041873
740	0,1671790	0,0436353	0,6416529	1,0000000	0,9896901	0,1549221	1,0000000	0,0471991	0,3868135	0,9827858	0,6432283	0,9697152	0,8683872	0,5758523	0,7717085	0,1627195	0,0912131	0,5312597	0,0889358	0,0692942	0,8228672	0,5617635	0,5105205	0,0961544	0,2193917	0,9676759	0,3424042	0,9977836	0,1060960	0,5472359	0,1145774	0,0041873
760	0,1568443	0,0436353	0,6416665	1,0000000	0,9928803	0,1530515	1,0000000	0,0471991	0,3758011	0,9890683	0,6395662	0,9715882	0,8690828	0,5758523	0,7717083	0,1287470	0,0912131	0,5166655	0,0868466	0,0529385	0,8228780	0,5456789	0,5105205	0,0712191	0,1991530	0,9675880	0,3424042	0,9977741	0,0976642	0,5472359	0,1145774	0,0041873
780	0,1478559	0,0436353	0,6416769	1,0000000	0,9951159	0,1515853	1,0000000	0,0471991	0,3672859	0,9930579	0,6370344	0,9728927	0,8696820	0,5758523	0,7717082	0,1030464	0,0912131	0,5050319	0,0850839	0,0414248	0,8228880	0,5337936	0,5105205	0,0538213	0,1839371	0,9675317	0,3424042	0,9977667	0,0897278	0,5472359	0,1145774	0,0041873
800	0,1400518	0,0436353	0,6416847	1,0000000	0,9966684	0,1504626	1,0000000	0,0471991	0,3608061	0,9955915	0,6353035	0,9737939	0,8701845	0,5758523	0,7717081	0,0837674	0,0912131	0,4955104	0,0836283	0,0333917	0,8228969	0,5250915	0,5105205	0,0417928	0,1726012	0,9674959	0,3424042	0,9977611	0,0824137	0,5472359	0,1145774	0,0041873
820	0,1332875	0,0436353	0,6416904	1,0000000	0,9977384	0,1496191	1,0000000	0,0471991	0,3559399	0,9972004	0,6341317	0,9744124	0,8705968	0,5758523	0,7717081	0,0694039	0,0912131	0,4874975	0,0824466	0,0278284	0,8229045	0,5187685	0,5105205	0,0335394	0,1642195	0,9674734	0,3424042	0,9977568	0,0757842	0,5472359	0,1145774	0,0041873
840	0,1274346	0,0436353	0,6416945	1,0000000	0,9984713	0,1489953	1,0000000	0,0471991	0,3523261	0,9982222	0,6333453	0,9748346	0,8709289	0,5758523	0,7717080	0,0587615	0,0912131	0,4805762	0,0815000	0,0239994	0,8229109	0,5142037	0,5105205	0,0279124	0,1580616	0,9674593	0,3424042	0,9977536	0,0698545	0,5472359	0,1145774	0,0041873
860	0,1223789	0,0436353	0,6416975	1,0000000	0,9989705	0,1485400	1,0000000	0,0471991	0,3496678	0,9988710	0,6328219	0,9751214	0,8711921	0,5758523	0,7717080	0,0509112	0,0912131	0,4744662	0,0807497	0,0213779	0,8229161	0,5109263	0,5105205	0,0240971	0,1535622	0,9674505	0,3424042	0,9977512	0,0646066	0,5472359	0,1145774	0,0041873
880	0,1180188	0,0436353	0,6416996	1,0000000	0,9993089	0,1482115	1,0000000	0,0471991	0,3477285	0,9992830	0,6324762	0,9753156	0,8713978	0,5758523	0,7717079	0,0451411	0,0912131	0,4689835	0,0801600	0,0195913	0,8229202	0,5085846	0,5105205	0,0215222	0,1502900	0,9674451	0,3424042	0,9977494	0,0600021	0,5472359	0,1145774	0,0041873
900	0,1142647	0,0436353	0,6417011	1,0000000	0,9995375	0,1479768	1,0000000	0,0471991	0,3463238	0,9995447	0,6322495	0,9754466	0,8715568	0,5758523	0,7717079	0,0409115	0,0912131	0,4640103	0,0796995	0,0183785	0,8229235	0,5069184	0,5105205	0,0197917	0,1479202	0,9674418	0,3424042	0,9977481	0,0559902	0,5472359	0,1145774	0,0041873
920	0,1110370	0,0436353	0,6417022	1,0000000	0,9996912	0,1478105	1,0000000	0,0471991	0,3453130	0,9997109	0,6321020	0,9755348	0,8716783	0,5758523	0,7717079	0,0378177	0,0912131	0,4594720	0,0793417	0,0175580	0,8229260	0,5057372	0,5105205	0,0186329	0,1462101	0,9674397	0,3424042	0,9977471	0,0525143	0,5472359	0,1145774	0,0041873
940	0,1082657	0,0436353	0,6417029	1,0000000	0,9997944	0,1476935	1,0000000	0,0471991	0,3445897	0,9998164	0,6320067	0,9755940	0,8717703	0,5758523	0,7717079	0,0355577	0,0912131	0,4553214	0,0790647	0,0170047	0,8229279	0,5049026	0,5105205	0,0178594	0,1449799	0,9674385	0,3424042	0,9977464	0,0495166	0,5472359	0,1145774	0,0041873
960	0,1058892	0,0436353	0,6417034	1,0000000	0,9998633	0,1476119	1,0000000	0,0471991	0,3440748	0,9998834	0,6319456	0,9756336	0,8718394	0,5758523	0,7717079	0,0339081	0,0912131	0,4515277	0,0788507	0,0166325	0,8229294	0,5043146	0,5105205	0,0173445	0,1440977	0,9674377	0,3424042	0,9977458	0,0469410	0,5472359	0,1145774	0,0041873
980	0,1038537	0,0436353	0,6417037	1,0000000	0,9999094	0,1475552	1,0000000	0,0471991	0,3437099	0,9999260	0,6319067	0,9756601	0,8718908	0,5758523	0,7717079	0,0327042	0,0912131	0,4480689	0,0786856	0,0163828	0,8229305	0,5039015	0,5105205	0,0170027	0,1434665	0,9674373	0,3424042	0,9977454	0,0447347	0,5472359	0,1145774	0,0041873
1000	0,1021120	0,0436353	0,6417040	1,0000000	0,9999400	0,1475161	1,0000000	0,0471991	0,3434525	0,9999530	0,6318822	0,9756778	0,8719290	0,5758523	0,7717079	0,0318252	0,0912131	0,4449274	0,0785583	0,0162156	0,8229313	0,5036118	0,5105205	0,0167762	0,1430160	0,9674370	0,3424042	0,9977452	0,0428492	0,5472359	0,1145774	0,0041873
1020	0,1006231	0,0436353	0,6417041	1,0000000	0,9999603	0,1474892	1,0000000	0,0471991	0,3432716	0,9999701	0,6318669	0,9756896	0,8719570	0,5758523	0,7717079	0,0311827	0,0912131	0,4420868	0,0784600	0,0161038	0,8229319	0,5034093	0,5105205	0,0166266	0,1426951	0,9674368	0,3424042	0,9977450	0,0412411	0,5472359	0,1145774	0,0041873
1040	0,0993513	0,0436353	0,6417042	1,0000000	0,9999738	0,1474707	1,0000000	0,0471991	0,3431449	0,9999810	0,6318574	0,9756975	0,8719775	0,5758523	0,7717078	0,0307121	0,0912131	0,4395306	0,0783840	0,0160293	0,8229323	0,5032678	0,5105205	0,0165278	0,1424670	0,9674367	0,3424042	0,9977448	0,0398715	0,5472359	0,1145774	0,0041873
1060	0,0982657	0,0436353	0,6417043	1,0000000	0,9999827	0,1474582	1,0000000	0,0471991	0,3430564	0,9999880	0,6318516	0,9757027	0,8719925	0,5758523	0,7717078	0,0303668	0,0912131	0,4372417	0,0783252	0,0159797	0,8229326	0,5031693	0,5105205	0,0164627	0,1423051	0,9674367	0,3424042	0,9977447	0,0387065	0,5472359	0,1145774	0,0041873
1080	0,0973397	0,0436353	0,6417044	1,0000000	0,9999886	0,1474497	1,0000000	0,0471991	0,3429948	0,9999924	0,6318482	0,9757062	0,8720033	0,5758523	0,7717078	0,0301124	0,0912131	0,4352019	0,0782795	0,0159466	0,8229329	0,5031008	0,5105205	0,0164199	0,1421905	0,9674366	0,3424042	0,9977446	0,0377163	0,5472359	0,1145774	0,0041873
1100	0,0965502	0,0436353	0,6417044	1,0000000	0,9999925	0,1474439	1,0000000	0,0471991	0,3429521	0,9999951	0,6318461	0,9757085	0,8720111	0,5758523	0,7717078	0,0299244	0,0912131	0,4333926	0,0782438	0,0159247	0,8229330	0,5030531	0,5105205	0,0163918	0,1421093	0,9674366	0,3424042	0,9977446	0,0368754	0,5472359	0,1145774	0,0041873

0	0,0918060	0,0436353	0,6417045	1,0000000	1,0000000	0,1474323	1,0000000	0,0471991	0,3428668	1,0000000	0,6318644	0,9757080	0,8720337	0,5758523	0,7717085	0,0293163	0,0912131	0,4206564	0,0780975	0,0158817	0,8229369	0,5029228	0,5105184	0,0163381	0,1419158	0,9674358	0,3424041	0,9976695	0,0319251	0,5472353	0,1145774	0,0041873
20	0,0918413	0,0436353	0,6417045	1,0000000	1,0000000	0,1474322	1,0000000	0,0471991	0,3430485	0,9071384	0,6318579	0,9757098	0,8218356	0,5223409	0,7717082	0,0293181	0,0912131	0,4587297	0,0780984	0,0158817	0,8229357	0,5029301	0,5556351	0,0162419	0,1419158	0,9703371	0,3840816	0,9976905	0,0334052	0,5853404	0,1145774	0,0041873
40	0,0918714	0,0436353	0,6417045	1,0000000	1,0000000	0,1474322	1,0000000	0,0471991	0,3445632	0,8006078	0,6318534	0,9757109	0,7195070	0,4271337	0,7717081	0,0293196	0,0912131	0,5342076	0,0780991	0,0158817	0,8229349	0,5029352	0,6415826	0,0160498	0,1419158	0,9756717	0,4596679	0,9977056	0,0364530	0,6560140	0,1145774	0,0041873
60	0,0918968	0,0436353	0,6417045	1,0000000	1,0000000	0,1474322	1,0000000	0,0471991	0,3480947	0,7280798	0,6318504	0,9757117	0,6082200	0,3376828	0,7717080	0,0293210	0,0912131	0,6138790	0,0780998	0,0158817	0,8229344	0,5029386	0,7283438	0,0158458	0,1419158	0,9808481	0,5318118	0,9977165	0,0398512	0,7252226	0,1145774	0,0041873
80	0,0919185	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3533075	0,6815216	0,6318483	0,9757121	0,5070726	0,2671811	0,7717079	0,0293221	0,0912131	0,6841139	0,0781002	0,0158817	0,8229340	0,5029410	0,8015372	0,0156648	0,1419158	0,9850431	0,5892396	0,9977244	0,0430244	0,7818065	0,1145774	0,0041873
100	0,0919369	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3594581	0,6519040	0,6318469	0,9757125	0,4227554	0,2159578	0,7717079	0,0293230	0,0912131	0,7408709	0,0781006	0,0158817	0,8229338	0,5029427	0,8582083	0,0155177	0,1419158	0,9881625	0,6311303	0,9977300	0,0457443	0,8242356	0,1145774	0,0041873
120	0,0919525	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3658200	0,6330904	0,6318459	0,9757127	0,3559573	0,1804021	0,7717079	0,0293238	0,0912131	0,7844376	0,0781010	0,0158817	0,8229337	0,5029438	0,8999437	0,0154040	0,1419158	0,9903685	0,6601542	0,9977341	0,0479610	0,8544780	0,1145774	0,0041873
140	0,0919658	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3718558	0,6211424	0,6318452	0,9757128	0,3047817	0,1564107	0,7717079	0,0293245	0,0912131	0,8167623	0,0781013	0,0158817	0,8229336	0,5029446	0,9296942	0,0153192	0,1419158	0,9918783	0,6795926	0,9977370	0,0497086	0,8753305	0,1145774	0,0041873
160	0,0919771	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3772436	0,6135549	0,6318448	0,9757129	0,2664913	0,1405215	0,7717079	0,0293251	0,0912131	0,8401744	0,0781015	0,0158817	0,8229335	0,5029451	0,9504247	0,0152575	0,1419158	0,9928884	0,6923021	0,9977391	0,0510547	0,8893775	0,1145774	0,0041873
180	0,0919867	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3818401	0,6087366	0,6318445	0,9757130	0,2383403	0,1301318	0,7717079	0,0293256	0,0912131	0,8568291	0,0781017	0,0158817	0,8229335	0,5029455	0,9646318	0,0152133	0,1419158	0,9935529	0,7004646	0,9977406	0,0520738	0,8986788	0,1145774	0,0041873
200	0,0919948	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3856271	0,6056767	0,6318443	0,9757130	0,2179210	0,1233990	0,7717079	0,0293261	0,0912131	0,8685130	0,0781018	0,0158817	0,8229335	0,5029457	0,9742466	0,0151821	0,1419158	0,9939845	0,7056349	0,9977417	0,0528353	0,9047577	0,1145774	0,0041873
220	0,0920018	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3886621	0,6037336	0,6318441	0,9757130	0,2032671	0,1190639	0,7717078	0,0293264	0,0912131	0,8766195	0,0781020	0,0158817	0,8229334	0,5029459	0,9806903	0,0151604	0,1419158	0,9942622	0,7088742	0,9977425	0,0533984	0,9086898	0,1145774	0,0041873
240	0,0920076	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3910405	0,6024996	0,6318440	0,9757131	0,1928409	0,1162857	0,7717078	0,0293267	0,0912131	0,8821937	0,0781021	0,0158817	0,8229334	0,5029460	0,9849754	0,0151453	0,1419158	0,9944394	0,7108857	0,9977430	0,0538115	0,9112124	0,1145774	0,0041873
260	0,0920126	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3928701	0,6017160	0,6318439	0,9757131	0,1854752	0,1145113	0,7717078	0,0293270	0,0912131	0,8859982	0,0781022	0,0158817	0,8229334	0,5029461	0,9878074	0,0151350	0,1419158	0,9945518	0,7121255	0,9977434	0,0541125	0,9128200	0,1145774	0,0041873
280	0,0920169	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3942558	0,6012184	0,6318439	0,9757131	0,1803021	0,1133810	0,7717078	0,0293272	0,0912131	0,8885790	0,0781023	0,0158817	0,8229334	0,5029462	0,9896696	0,0151280	0,1419158	0,9946227	0,7128850	0,9977437	0,0543306	0,9138388	0,1145774	0,0041873
300	0,0920205	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3952916	0,6009024	0,6318439	0,9757131	0,1766871	0,1126622	0,7717078	0,0293274	0,0912131	0,8903204	0,0781023	0,0158817	0,8229334	0,5029462	0,9908889	0,0151232	0,1419158	0,9946673	0,7133478	0,9977439	0,0544881	0,9144815	0,1145774	0,0041873
320	0,0920236	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3960570	0,6007017	0,6318438	0,9757131	0,1741716	0,1122059	0,7717078	0,0293276	0,0912131	0,8914904	0,0781024	0,0158817	0,8229334	0,5029462	0,9916846	0,0151200	0,1419158	0,9946952	0,7136285	0,9977440	0,0546013	0,9148853	0,1145774	0,0041873
340	0,0920262	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3966171	0,6005743	0,6318438	0,9757131	0,1724276	0,1119164	0,7717078	0,0293277	0,0912131	0,8922735	0,0781025	0,0158817	0,8229334	0,5029462	0,9922023	0,0151178	0,1419158	0,9947126	0,7137982	0,9977441	0,0546826	0,9151383	0,1145774	0,0041873
360	0,0920284	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3970234	0,6004933	0,6318438	0,9757131	0,1712223	0,1117329	0,7717078	0,0293278	0,0912131	0,8927961	0,0781025	0,0158817	0,8229334	0,5029463	0,9925383	0,0151164	0,1419158	0,9947235	0,7139003	0,9977442	0,0547407	0,9152962	0,1145774	0,0041873
380	0,0920303	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3973159	0,6004419	0,6318438	0,9757131	0,1703916	0,1116167	0,7717078	0,0293279	0,0912131	0,8931440	0,0781025	0,0158817	0,8229334	0,5029463	0,9927560	0,0151154	0,1419158	0,9947302	0,7139616	0,9977443	0,0547823	0,9153946	0,1145774	0,0041873
400	0,0920319	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3975250	0,6004093	0,6318438	0,9757131	0,1698204	0,1115431	0,7717078	0,0293280	0,0912131	0,8933750	0,0781026	0,0158817	0,8229334	0,5029463	0,9928967	0,0151148	0,1419158	0,9947344	0,7139984	0,9977443	0,0548120	0,9154558	0,1145774	0,0041873
420	0,0920332	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3976736	0,6003886	0,6318438	0,9757131	0,1694286	0,1114965	0,7717078	0,0293281	0,0912131	0,8935283	0,0781026	0,0158817	0,8229334	0,5029463	0,9929876	0,0151143	0,1419158	0,9947370	0,7140203	0,9977443	0,0548332	0,9154938	0,1145774	0,0041873
440	0,0920344	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3977786	0,6003754	0,6318438	0,9757131	0,1691602	0,1114671	0,7717078	0,0293281	0,0912131	0,8936299	0,0781026	0,0158817	0,8229334	0,5029463	0,9930462	0,0151141	0,1419158	0,9947386	0,7140334	0,9977444	0,0548483	0,9155173	0,1145774	0,0041873
460	0,0920353	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3978525	0,6003671	0,6318438	0,9757131	0,1689768	0,1114484	0,7717078	0,0293282	0,0912131	0,8936972	0,0781026	0,0158817	0,8229334	0,5029463	0,9930839	0,0151139	0,1419158	0,9947396	0,7140411	0,9977444	0,0548592	0,9155318	0,1145774	0,0041873
480	0,0920362	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979042	0,6003617	0,6318438	0,9757131	0,1688515	0,1114366	0,7717078	0,0293282	0,0912131	0,8937419	0,0781026	0,0158817	0,8229334	0,5029463	0,9931082	0,0151138	0,1419158	0,9947402	0,7140457	0,9977444	0,0548669	0,9155408	0,1145774	0,0041873
500	0,0920369	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979403	0,6003584	0,6318438	0,9757131	0,1687662	0,1114292	0,7717078	0,0293283	0,0912131	0,8937715	0,0781027	0,0158817	0,8229334	0,5029463	0,9931238	0,0151137	0,1419158	0,9947406	0,7140485	0,9977444	0,0548725	0,9155464	0,1145774	0,0041873
520	0,0920375	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979653	0,6003562	0,6318438	0,9757131	0,1687080	0,1114244	0,7717078	0,0293283	0,0912131	0,8937913	0,0781027	0,0158817	0,8229334	0,5029463	0,9931338	0,0151136	0,1419158	0,9947408	0,7140501	0,9977444	0,0548765	0,9155498	0,1145774	0,0041873
540	0,0920380	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979827	0,6003549	0,6318438	0,9757131	0,1686685	0,1114215	0,7717078	0,0293283	0,0912131	0,8938045	0,0781027	0,0158817	0,8229334	0,5029463	0,9931403	0,0151136	0,1419158	0,9947409	0,7140511	0,9977444	0,0548794	0,9155519	0,1145774	0,0041873
560	0,0920384	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3979946	0,6003540	0,6318438	0,9757131	0,1686416	0,1114196	0,7717078	0,0293283	0,0912131	0,8938133	0,0781027	0,0158817	0,8229334	0,5029463	0,9931444	0,0151136	0,1419158	0,9947410	0,7140516	0,9977444	0,0548815	0,9155532	0,1145774	0,0041873
580	0,0920388	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3976891	0,6932150	0,6318438	0,9757131	0,2188205	0,1649297	0,7717078	0,0293284	0,0912131	0,8558625	0,0781027	0,0158817	0,8229334	0,5029463	0,9480312	0,0152098	0,1419158	0,9918400	0,6723745	0,9977444	0,0534386	0,8774492	0,1145774	0,0041873
600	0,0920391	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3953919	0,7997454	0,6318438	0,9757131	0,3211360	0,2601362	0,7717078	0,0293284	0,0912131	0,7804908	0,0781027	0,0158817	0,8229334	0,5029463	0,8620858	0,0154019	0,1419158	0,9865056	0,5967884	0,9977444	0,0504223	0,8067762	0,1145774	0,0041873
620	0,0920394	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3906312	0,8722731	0,6318438	0,9757131	0,4324142	0,3495866	0,7717078	0,0293284	0,0912131	0,7009089	0,0781027	0,0158817	0,8229334	0,5029463	0,7753260	0,0156059	0,1419158	0,9813295	0,5246447	0,9977444	0,0470507	0,7375680	0,1145774	0,0041873
640	0,0920396	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3842922	0,9188312	0,6318438	0,9757131	0,5335555	0,4200880	0,7717078	0,0293284	0,0912131	0,6307486	0,0781027	0,0158817	0,8229334	0,5029463	0,7021335	0,0157869	0,1419158	0,9771345	0,4672169	0,9977444	0,0439000	0,6809843	0,1145774	0,0041873
660	0,0920398	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3774301	0,9484487	0,6318438	0,9757131	0,6178687	0,4713111	0,7717078	0,0293284	0,0912131	0,5740532	0,0781027	0,0158817	0,8229334	0,5029463	0,6454630	0,0159340	0,1419158	0,9740152	0,4253263	0,9977444	0,0411992	0,6385554	0,1145774	0,0041873
680	0,0920400	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3708235	0,9672622	0,6318438	0,9757131	0,6846640	0,5068667	0,7717078	0,0293284	0,0912131	0,5305371	0,0781027	0,0158817	0,8229334	0,5029463	0,6037279	0,0160476	0,1419158	0,9718092	0,3963024	0,9977444	0,0389987	0,6083130	0,1145774	0,0041873
700	0,0920401	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3649209	0,9792102	0,6318438	0,9757131	0,7358378	0,5308580	0,7717078	0,0293284	0,0912131	0,4982542	0,0781027	0,0158817	0,8229334	0,5029463	0,5739777	0,0161324	0,1419158	0,9702994	0,3768640	0,9977444	0,0372648	0,5874606	0,1145774	0,0041873
720	0,0920402	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3599124	0,9867976	0,6318438	0,9757131	0,7741269	0,5467472	0,7717078	0,0293284	0,0912131	0,4748765	0,0781027	0,0158817	0,8229334	0,5029463	0,5532473	0,0161942	0,1419158	0,9692894	0,3641546	0,9977444	0,0359304	0,5734137	0,1145774	0,0041873
740	0,0920403	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3558198	0,9916160	0,6318438	0,9757131	0,8022771	0,5571369	0,7717078	0,0293284	0,0912131	0,4582503	0,0781027	0,0158817	0,8229334	0,5029463	0,5390403	0,0162384	0,1419158	0,9686249	0,3559921	0,9977444	0,0349211	0,5641124	0,1145774	0,0041873
760	0,0920404	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3525704	0,9946758	0,6318438	0,9757131	0,8226958	0,5638697	0,7717078	0,0293284	0,0912131	0,4465901	0,0781027	0,0158817	0,8229334	0,5029463	0,5294256	0,0162696	0,1419158	0,9681932	0,3508217	0,9977444	0,0341681	0,5580336	0,1145774	0,0041873
780	0,0920405	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3500481	0,9966189	0,6318438	0,9757131	0,8373493	0,5682047	0,7717078	0,0293284	0,0912131	0,4385032	0,0781027	0,0158817	0,8229334	0,5029463	0,5229819	0,0162913	0,1419158	0,9679156	0,3475824	0,9977444	0,0336121	0,5541014	0,1145774	0,0041873
800	0,0920405	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3481258	0,9978529	0,6318438	0,9757131	0,8477752	0,5709829	0,7717078	0,0293284	0,0912131	0,4329455	0,0781027	0,0158817	0,8229334	0,5029463	0,5186968	0,0163064	0,1419158	0,9677383	0,3455710	0,9977444	0,0332051	0,5515788	0,1145774	0,0041873
820	0,0920406	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3466826	0,9986365	0,6318438	0,9757131	0,8551408	0,5727573	0,7717078	0,0293285	0,0912131	0,4291548	0,0781027	0,0158817	0,8229334	0,5029463	0,5158648	0,0163167	0,1419158	0,9676259	0,3443311	0,9977444	0,0329092	0,5499712	0,1145774	0,0041873
840	0,0920406	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3456128	0,9991341	0,6318438	0,9757131	0,8603137	0,5738876	0,7717078	0,0293285	0,0912131	0,4265856	0,0781027	0,0158817	0,8229334	0,5029463	0,5140027	0,0163237	0,1419158	0,9675550	0,3435717	0,9977444	0,0326954	0,5489524	0,1145774	0,0041873
860	0,0920407	0,0436353	0,6417045	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3448284	0,9994501	0,6318438	0,9757131	0,8639286	0,5746064	0,7717078	0,0293285	0,0912131	0,4248539	0,0781027	0,0158817	0,8229334	0,5029463	0,5127833	0,0163285	0,1419158	0,9675105	0,3431089	0,9977444	0,0325417	0,5483097	0,1145774	0,0041873
