"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
560	0,1180999	1,0000000	0,5002163	0,1552097	0,5696028	0,6210314	0,6400573	0,4564246	0,3761406	0,6811633	0,9677706	0,7459159	0,8152257	0,6892255	0,7665802	0,6244558	0,1587746	0,9437421	0,9794101	0,7359766	0,1108108	0,1628629	0,2232077	0,7608713	0,6677415	0,1076762	0,8310871	0,6680838	0,9118859	0,7009626	0,6021701	0,6113308
580	0,1398198	1,0000000	0,5002163	0,1552099	0,7952187	0,6210314	0,6400573	0,4527849	0,3875492	0,6508940	0,9680666	0,6065303	0,8177815	0,7039124	0,6687079	0,6260373	0,1059916	0,8325929	0,8683703	0,7373826	0,1108108	0,1628629	0,2245569	0,7636774	0,6677415	0,1067354	0,8304356	0,6729627	0,9139221	0,4917636	0,5717890	0,6113308
600	0,1563112	1,0000000	0,5002163	0,1552101	0,8924751	0,6210314	0,6400573	0,4398173	0,3934473	0,6498915	0,9692104	0,5479473	0,8284313	0,7184466	0,6421683	0,6313004	0,0810554	0,8167025	0,8133053	0,7439409	0,1108108	0,1628629	0,2205041	0,7740579	0,6677415	0,1080279	0,8276952	0,6893664	0,9211143	0,4023697	0,5530799	0,6113308
620	0,1699070	1,0000000	0,5002163	0,1552102	0,9354330	0,6210314	0,6400573	0,4235859	0,3959613	0,6605631	0,9709373	0,5331205	0,8444048	0,7326631	0,6509670	0,6369468	0,0692763	0,8348721	0,7912788	0,7534918	0,1108108	0,1628629	0,2116609	0,7875144	0,6677415	0,1116796	0,8236007	0,7080983	0,9297735	0,3747440	0,5415586	0,6113308
640	0,1816814	1,0000000	0,5002163	0,1552103	0,9555602	0,6210314	0,6400573	0,4091594	0,3966860	0,6720491	0,9729732	0,5404024	0,8614031	0,7454856	0,6730346	0,6420300	0,0637133	0,8577290	0,7852118	0,7634244	0,1108108	0,1628629	0,2002750	0,7999628	0,6677415	0,1170558	0,8193925	0,7232074	0,9369945	0,3725795	0,5344636	0,6113308
660	0,1921488	1,0000000	0,5002163	0,1552104	0,9658753	0,6210314	0,6400573	0,3981710	0,3966225	0,6808795	0,9750813	0,5569885	0,8768719	0,7564096	0,6968006	0,6467243	0,0610867	0,8767137	0,7860810	0,7724109	0,1108108	0,1628629	0,1882186	0,8098715	0,6677415	0,1234388	0,8158618	0,7336190	0,9419972	0,3797298	0,5300944	0,6113308
680	0,2015742	1,0000000	0,5002163	0,1552105	0,9716923	0,6210314	0,6400573	0,3904430	0,3963116	0,6868991	0,9770611	0,5756093	0,8898145	0,7653841	0,7174359	0,6511653	0,0598471	0,8907270	0,7895884	0,7800308	0,1108108	0,1628629	0,1766405	0,8171613	0,6677415	0,1302469	0,8132801	0,7401909	0,9450571	0,3895770	0,5274038	0,6113308
700	0,2101108	1,0000000	0,5002163	0,1552106	0,9752304	0,6210314	0,6400573	0,3852369	0,3959991	0,6908447	0,9787842	0,5926034	0,9000880	0,7725794	0,7336573	0,6553188	0,0592625	0,9006034	0,7937536	0,7862799	0,1108108	0,1628629	0,1661128	0,8222911	0,6677415	0,1370695	0,8115864	0,7441155	0,9467396	0,3993894	0,5257469	0,6113308
720	0,2178601	1,0000000	0,5002163	0,1552106	0,9774853	0,6210314	0,6400573	0,3818082	0,3957676	0,6934518	0,9801995	0,6065505	0,9079405	0,7782471	0,7457272	0,6590877	0,0589871	0,9074179	0,7977094	0,7913050	0,1108108	0,1628629	0,1568423	0,8258093	0,6677415	0,1436431	0,8105781	0,7463735	0,9475655	0,4080839	0,5247266	0,6113308
740	0,2248989	1,0000000	0,5002163	0,1552107	0,9789562	0,6210314	0,6400573	0,3795744	0,3956236	0,6952418	0,9813119	0,6172697	0,9137697	0,7826513	0,7544191	0,6623956	0,0588576	0,9120686	0,8011267	0,7952930	0,1108108	0,1628629	0,1488319	0,8281873	0,6677415	0,1498143	0,8100341	0,7476405	0,9479117	0,4153310	0,5240982	0,6113308
760	0,2312914	1,0000000	0,5002163	0,1552108	0,9799245	0,6210314	0,6400573	0,3781251	0,3955466	0,6965368	0,9821574	0,6251520	0,9179970	0,7860372	0,7605553	0,6652153	0,0587968	0,9152245	0,8039318	0,7984293	0,1108108	0,1628629	0,1419843	0,8297824	0,6677415	0,1555055	0,8097727	0,7483404	0,9480161	0,4211524	0,5237113	0,6113308
780	0,2370937	1,0000000	0,5002163	0,1552108	0,9805629	0,6210314	0,6400573	0,3771858	0,3955120	0,6975223	0,9827839	0,6307709	0,9210056	0,7886189	0,7648375	0,6675639	0,0587685	0,9173605	0,8061649	0,8008815	0,1108108	0,1628629	0,1361625	0,8308484	0,6677415	0,1606899	0,8096664	0,7487241	0,9480131	0,4257207	0,5234730	0,6113308
800	0,2423570	1,0000000	0,5002163	0,1552108	0,9809834	0,6210314	0,6400573	0,3765771	0,3955007	0,6983027	0,9832389	0,6346873	0,9231149	0,7905755	0,7678087	0,6694871	0,0587553	0,9188062	0,8079093	0,8027932	0,1108108	0,1628629	0,1312226	0,8315602	0,6677415	0,1653718	0,8096357	0,7489347	0,9479720	0,4292546	0,5233262	0,6113308
820	0,2471279	1,0000000	0,5002163	0,1552109	0,9812595	0,6210314	0,6400573	0,3761828	0,3955001	0,6989373	0,9835643	0,6373725	0,9245757	0,7920524	0,7698674	0,6710439	0,0587492	0,9197866	0,8092563	0,8042836	0,1108108	0,1628629	0,1270292	0,8320354	0,6677415	0,1695747	0,8096361	0,7490513	0,9479248	0,4319675	0,5232359	0,6113308
840	0,2514496	1,0000000	0,5002163	0,1552109	0,9814404	0,6210314	0,6400573	0,3759279	0,3955033	0,6994618	0,9837941	0,6391910	0,9255775	0,7931649	0,7712968	0,6722954	0,0587465	0,9204541	0,8102899	0,8054481	0,1108108	0,1628629	0,1234629	0,8323530	0,6677415	0,1733318	0,8096457	0,7491170	0,9478838	0,4340448	0,5231802	0,6113308
860	0,2553619	1,0000000	0,5002163	0,1552109	0,9815586	0,6210314	0,6400573	0,3757639	0,3955069	0,6998992	0,9839549	0,6404108	0,9262591	0,7940027	0,7722941	0,6732979	0,0587453	0,9209110	0,8110811	0,8063620	0,1108108	0,1628629	0,1204211	0,8325656	0,6677415	0,1766811	0,8096554	0,7491550	0,9478523	0,4356375	0,5231460	0,6113308
880	0,2589014	1,0000000	0,5002163	0,1552110	0,9816356	0,6210314	0,6400573	0,3756590	0,3955097	0,7002658	0,9840665	0,6412230	0,9267197	0,7946344	0,7729951	0,6741006	0,0587448	0,9212260	0,8116872	0,8070832	0,1108108	0,1628629	0,1178177	0,8327079	0,6677415	0,1796616	0,8096622	0,7491778	0,9478298	0,4368639	0,5231249	0,6113308
900	0,2621019	1,0000000	0,5002163	0,1552110	0,9816857	0,6210314	0,6400573	0,3755928	0,3955115	0,7005739	0,9841434	0,6417601	0,9270291	0,7951122	0,7734926	0,6747442	0,0587447	0,9214452	0,8121530	0,8076563	0,1108108	0,1628629	0,1155813	0,8328034	0,6677415	0,1823110	0,8096661	0,7491920	0,9478145	0,4378144	0,5231119	0,6113308
920	0,2649943	1,0000000	0,5002163	0,1552110	0,9817180	0,6210314	0,6400573	0,3755516	0,3955125	0,7008332	0,9841962	0,6421132	0,9272358	0,7954750	0,7738497	0,6752618	0,0587446	0,9215993	0,8125127	0,8081148	0,1108108	0,1628629	0,1136528	0,8328676	0,6677415	0,1846649	0,8096679	0,7492013	0,9478045	0,4385569	0,5231039	0,6113308
940	0,2676072	1,0000000	0,5002163	0,1552110	0,9817387	0,6210314	0,6400573	0,3755265	0,3955129	0,7010516	0,9842322	0,6423438	0,9273733	0,7957520	0,7741092	0,6756796	0,0587447	0,9217089	0,8127922	0,8084843	0,1108108	0,1628629	0,1119837	0,8329108	0,6677415	0,1867561	0,8096685	0,7492076	0,9477983	0,4391418	0,5230989	0,6113308
960	0,2699665	1,0000000	0,5002163	0,1552110	0,9817520	0,6210314	0,6400573	0,3755119	0,3955131	0,7012357	0,9842568	0,6424933	0,9274642	0,7959648	0,7743004	0,6760184	0,0587447	0,9217878	0,8130110	0,8087840	0,1108108	0,1628629	0,1105338	0,8329400	0,6677415	0,1886142	0,8096686	0,7492121	0,9477946	0,4396067	0,5230959	0,6113308
980	0,2720959	1,0000000	0,5002163	0,1552110	0,9817603	0,6210314	0,6400573	0,3755038	0,3955131	0,7013909	0,9842734	0,6425894	0,9275239	0,7961294	0,7744434	0,6762944	0,0587447	0,9218455	0,8131835	0,8090288	0,1108108	0,1628629	0,1092702	0,8329597	0,6677415	0,1902658	0,8096684	0,7492154	0,9477926	0,4399793	0,5230940	0,6113308
1000	0,2740174	1,0000000	0,5002163	0,1552110	0,9817655	0,6210314	0,6400573	0,3754998	0,3955131	0,7015218	0,9842846	0,6426505	0,9275629	0,7962578	0,7745518	0,6765203	0,0587448	0,9218882	0,8133207	0,8092297	0,1108108	0,1628629	0,1081656	0,8329732	0,6677415	0,1917346	0,8096681	0,7492180	0,9477917	0,4402803	0,5230929	0,6113308
1020	0,2757505	1,0000000	0,5002163	0,1552111	0,9817686	0,6210314	0,6400573	0,3754983	0,3955131	0,7016323	0,9842921	0,6426886	0,9275882	0,7963587	0,7746352	0,6767059	0,0587448	0,9219203	0,8134305	0,8093955	0,1108108	0,1628629	0,1071971	0,8329823	0,6677415	0,1930416	0,8096680	0,7492200	0,9477914	0,4405252	0,5230922	0,6113308
1040	0,2773133	1,0000000	0,5002163	0,1552111	0,9817704	0,6210314	0,6400573	0,3754984	0,3955130	0,7017255	0,9842972	0,6427119	0,9276044	0,7964385	0,7747002	0,6768591	0,0587448	0,9219448	0,8135192	0,8095328	0,1108108	0,1628629	0,1063457	0,8329886	0,6677415	0,1942055	0,8096678	0,7492216	0,9477915	0,4407258	0,5230917	0,6113308
1060	0,2787222	1,0000000	0,5002163	0,1552111	0,9817713	0,6210314	0,6400573	0,3754992	0,3955130	0,7018042	0,9843006	0,6427257	0,9276147	0,7965022	0,7747515	0,6769859	0,0587449	0,9219638	0,8135911	0,8096470	0,1108108	0,1628629	0,1055955	0,8329929	0,6677415	0,1952425	0,8096678	0,7492228	0,9477919	0,4408910	0,5230915	0,6113308
1080	0,2799920	1,0000000	0,5002163	0,1552111	0,9817718	0,6210314	0,6400573	0,3755005	0,3955130	0,7018706	0,9843029	0,6427334	0,9276210	0,7965534	0,7747924	0,6770913	0,0587449	0,9219786	0,8136500	0,8097422	0,1108108	0,1628629	0,1049332	0,8329959	0,6677415	0,1961672	0,8096677	0,7492239	0,9477923	0,4410276	0,5230913	0,6113308
1100	0,2811363	1,0000000	0,5002163	0,1552111	0,9817719	0,6210314	0,6400573	0,3755019	0,3955130	0,7019267	0,9843044	0,6427373	0,9276249	0,7965948	0,7748254	0,6771791	0,0587449	0,9219904	0,8136983	0,8098218	0,1108108	0,1628629	0,1043472	0,8329981	0,6677415	0,1969922	0,8096677	0,7492248	0,9477928	0,4411411	0,5230912	0,6113308

0	0,2930945	1,0000000	0,5002163	0,1551520	0,9817709	0,6210314	0,6400573	0,3755098	0,3955130	0,7021378	0,9843073	0,6427348	0,9276292	0,7967381	0,7749392	0,6775015	0,0587450	0,9220298	0,8138710	0,8101162	0,1108108	0,1628629	0,0987826	0,8330033	0,6677415	0,2051423	0,8096677	0,7492279	0,9477953	0,4415557	0,5230910	0,6113308
20	0,2929294	1,0000000	0,5002163	0,1551594	0,9909662	0,6210314	0,6400573	0,2603108	0,3955130	0,6969005	0,9075953	0,6534217	0,9310238	0,7967807	0,7775380	0,7597545	0,0587450	0,9240713	0,8135092	0,8807528	0,1108108	0,1628629	0,0630751	0,8319928	0,4445844	0,2050356	0,8096677	0,7475555	0,9681855	0,4415952	0,5988352	0,6107312
40	0,2927809	1,0000000	0,5002163	0,1551659	0,9954493	0,6210314	0,6400573	0,2127225	0,3955130	0,6769495	0,8633143	0,6874664	0,9436019	0,7967646	0,7852765	0,8112672	0,0587449	0,9310496	0,8114694	0,9183160	0,1108108	0,1628629	0,0406000	0,8283632	0,3001962	0,2049395	0,8096677	0,7414962	0,9741921	0,4409159	0,6454796	0,6103429
60	0,2926474	1,0000000	0,5002163	0,1551716	0,9976853	0,6210314	0,6400573	0,1938399	0,3955130	0,6497271	0,8378615	0,7227917	0,9573213	0,7962743	0,7925182	0,8430626	0,0587443	0,9391051	0,8070710	0,9370904	0,1108108	0,1628629	0,0264541	0,8238293	0,2067733	0,2048530	0,8096677	0,7337937	0,9707824	0,4376159	0,6742038	0,6100914
80	0,2925274	1,0000000	0,5002163	0,1551765	0,9987761	0,6210314	0,6400573	0,1869215	0,3955130	0,6237717	0,8230495	0,7482027	0,9671328	0,7950577	0,7964854	0,8620644	0,0587430	0,9454269	0,8006337	0,9452425	0,1108108	0,1628629	0,0175507	0,8198571	0,1463264	0,2047751	0,8096677	0,7269695	0,9629888	0,4304345	0,6918925	0,6099286
100	0,2924195	1,0000000	0,5002163	0,1551809	0,9992979	0,6210314	0,6400573	0,1846586	0,3955130	0,6029580	0,8143238	0,7639899	0,9732409	0,7932002	0,7973387	0,8728186	0,0587410	0,9495243	0,7931224	0,9473440	0,1108108	0,1628629	0,0119473	0,8169066	0,1072157	0,2047051	0,8096677	0,7219138	0,9549846	0,4195502	0,7027855	0,6098231
120	0,2923224	1,0000000	0,5002163	0,1551846	0,9995445	0,6210314	0,6400573	0,1839624	0,3955130	0,5876465	0,8091319	0,7731608	0,9768565	0,7909830	0,7961622	0,8783913	0,0587385	0,9518717	0,7854739	0,9460871	0,1108108	0,1628629	0,0084209	0,8149062	0,0819100	0,2046420	0,8096677	0,7185446	0,9487401	0,4061677	0,7094936	0,6097548
140	0,2922351	1,0000000	0,5002163	0,1551880	0,9996603	0,6210314	0,6400573	0,1836680	0,3955130	0,5767769	0,8060157	0,7783040	0,9789465	0,7886988	0,7939930	0,8808414	0,0587359	0,9530748	0,7782854	0,9431480	0,1108108	0,1628629	0,0062018	0,8136245	0,0655367	0,2045852	0,8096677	0,7164476	0,9445225	0,3917951	0,7136245	0,6097105
160	0,2921567	1,0000000	0,5002163	0,1551909	0,9997145	0,6210314	0,6400573	0,1834229	0,3955130	0,5691014	0,8041299	0,7811339	0,9801366	0,7865565	0,7915452	0,8815122	0,0587335	0,9536079	0,7718473	0,9395750	0,1108108	0,1628629	0,0048055	0,8128322	0,0549427	0,2045341	0,8096677	0,7151987	0,9418967	0,3777271	0,7161683	0,6096819
180	0,2920861	1,0000000	0,5002163	0,1551934	0,9997400	0,6210314	0,6400573	0,1831656	0,3955130	0,5636221	0,8029798	0,7826805	0,9808064	0,7846680	0,7892199	0,8812460	0,0587313	0,9537840	0,7662607	0,9359877	0,1108108	0,1628629	0,0039272	0,8123526	0,0480881	0,2044882	0,8096677	0,7144725	0,9403273	0,3648333	0,7177349	0,6096633
200	0,2920226	1,0000000	0,5002163	0,1551956	0,9997523	0,6210314	0,6400573	0,1829110	0,3955130	0,5596448	0,8022728	0,7835308	0,9811796	0,7830714	0,7871966	0,8805471	0,0587294	0,9537887	0,7615225	0,9327120	0,1108108	0,1628629	0,0033747	0,8120644	0,0436530	0,2044468	0,8096677	0,7140521	0,9393964	0,3535634	0,7186996	0,6096513
220	0,2919656	1,0000000	0,5002163	0,1551976	0,9997584	0,6210314	0,6400573	0,1826802	0,3955130	0,5567100	0,8018349	0,7840079	0,9813854	0,7817601	0,7855230	0,8797020	0,0587278	0,9537234	0,7575754	0,9298852	0,1108108	0,1628629	0,0030274	0,8118902	0,0407834	0,2044096	0,8096677	0,7138048	0,9388320	0,3440482	0,7192937	0,6096435
240	0,2919143	1,0000000	0,5002163	0,1551993	0,9997616	0,6210314	0,6400573	0,1824837	0,3955130	0,5545161	0,8015613	0,7842850	0,9814977	0,7807044	0,7841809	0,8788627	0,0587266	0,9536385	0,7543349	0,9275333	0,1108108	0,1628629	0,0028091	0,8117831	0,0389267	0,2043761	0,8096677	0,7136541	0,9384739	0,3362159	0,7196595	0,6096385
260	0,2918681	1,0000000	0,5002163	0,1552008	0,9997635	0,6210314	0,6400573	0,1823234	0,3955130	0,5528609	0,8013889	0,7844534	0,9815581	0,7798666	0,7831248	0,8781016	0,0587256	0,9535564	0,7517066	0,9256243	0,1108108	0,1628629	0,0026720	0,8117154	0,0377254	0,2043460	0,8096677	0,7135577	0,9382336	0,3298884	0,7198848	0,6096352
280	0,2918266	1,0000000	0,5002163	0,1552021	0,9997647	0,6210314	0,6400573	0,1821960	0,3955130	0,5516048	0,8012792	0,7845612	0,9815900	0,7792085	0,7823034	0,8774462	0,0587248	0,9534855	0,7495961	0,9241012	0,1108108	0,1628629	0,0025860	0,8116711	0,0369481	0,2043189	0,8096677	0,7134927	0,9380634	0,3248468	0,7200235	0,6096331
300	0,2917893	1,0000000	0,5002163	0,1552032	0,9997655	0,6210314	0,6400573	0,1820963	0,3955130	0,5506481	0,8012086	0,7846336	0,9816064	0,7786953	0,7816689	0,8769000	0,0587242	0,9534273	0,7479155	0,9229006	0,1108108	0,1628629	0,0025322	0,8116411	0,0364451	0,2042945	0,8096677	0,7134468	0,9379379	0,3208707	0,7201090	0,6096318
320	0,2917557	1,0000000	0,5002163	0,1552042	0,9997661	0,6210314	0,6400573	0,1820190	0,3955130	0,5499180	0,8011626	0,7846842	0,9816144	0,7782972	0,7811809	0,8764545	0,0587237	0,9533809	0,7465865	0,9219622	0,1108108	0,1628629	0,0024985	0,8116200	0,0361197	0,2042725	0,8096677	0,7134132	0,9378428	0,3177584	0,7201616	0,6096309
340	0,2917255	1,0000000	0,5002163	0,1552051	0,9997666	0,6210314	0,6400573	0,1819594	0,3955130	0,5493602	0,8011323	0,7847206	0,9816180	0,7779897	0,7808063	0,8760969	0,0587234	0,9533446	0,7455416	0,9212332	0,1108108	0,1628629	0,0024775	0,8116047	0,0359092	0,2042528	0,8096677	0,7133879	0,9377698	0,3153361	0,7201940	0,6096303
360	0,2916984	1,0000000	0,5002163	0,1552058	0,9997669	0,6210314	0,6400573	0,1819135	0,3955130	0,5489338	0,8011120	0,7847474	0,9816193	0,7777527	0,7805193	0,8758129	0,0587231	0,9533163	0,7447238	0,9206694	0,1108108	0,1628629	0,0024645	0,8115935	0,0357729	0,2042351	0,8096677	0,7133686	0,9377134	0,3134587	0,7202139	0,6096299
380	0,2916740	1,0000000	0,5002163	0,1552065	0,9997672	0,6210314	0,6400573	0,1818783	0,3955130	0,5486077	0,8010982	0,7847674	0,9816195	0,7775705	0,7802994	0,8755893	0,0587229	0,9532944	0,7440864	0,9202346	0,1108108	0,1628629	0,0024565	0,8115850	0,0356848	0,2042191	0,8096677	0,7133538	0,9376696	0,3120082	0,7202262	0,6096297
400	0,2916520	1,0000000	0,5002163	0,1552071	0,9997674	0,6210314	0,6400573	0,1818514	0,3955130	0,5483584	0,8010887	0,7847825	0,9816191	0,7774306	0,7801311	0,8754144	0,0587227	0,9532775	0,7435912	0,9199001	0,1108108	0,1628629	0,0024516	0,8115786	0,0356278	0,2042047	0,8096677	0,7133424	0,9376358	0,3108901	0,7202338	0,6096295
420	0,2916323	1,0000000	0,5002163	0,1552076	0,9997676	0,6210314	0,6400573	0,1818307	0,3955130	0,5481676	0,8010820	0,7847938	0,9816186	0,7773233	0,7800022	0,8752781	0,0587226	0,9532645	0,7432074	0,9196432	0,1108108	0,1628629	0,0024486	0,8115736	0,0355909	0,2041918	0,8096677	0,7133336	0,9376096	0,3100299	0,7202385	0,6096294
440	0,2916145	1,0000000	0,5002163	0,1552080	0,9997677	0,6210314	0,6400573	0,1818148	0,3955130	0,5480217	0,8010774	0,7848025	0,9816181	0,7772411	0,7799036	0,8751724	0,0587225	0,9532545	0,7429107	0,9194461	0,1108108	0,1628629	0,0024469	0,8115698	0,0355670	0,2041802	0,8096677	0,7133268	0,9375894	0,3093689	0,7202413	0,6096294
460	0,2915986	1,0000000	0,5002163	0,1552084	0,9997678	0,6210314	0,6400573	0,1818027	0,3955130	0,5479101	0,8010740	0,7848091	0,9816176	0,7771781	0,7798281	0,8750905	0,0587224	0,9532468	0,7426816	0,9192949	0,1108108	0,1628629	0,0024459	0,8115669	0,0355515	0,2041698	0,8096677	0,7133216	0,9375738	0,3088615	0,7202431	0,6096293
480	0,2915842	1,0000000	0,5002163	0,1552087	0,9997679	0,6210314	0,6400573	0,1817934	0,3955130	0,5478248	0,8010716	0,7848141	0,9816172	0,7771299	0,7797704	0,8750274	0,0587223	0,9532409	0,7425052	0,9191791	0,1108108	0,1628629	0,0024454	0,8115647	0,0355415	0,2041604	0,8096677	0,7133176	0,9375618	0,3084723	0,7202442	0,6096293
500	0,2915713	1,0000000	0,5002163	0,1552090	0,9997679	0,6210314	0,6400573	0,1817863	0,3955130	0,5477595	0,8010698	0,7848179	0,9816168	0,7770930	0,7797262	0,8749787	0,0587223	0,9532364	0,7423693	0,9190905	0,1108108	0,1628629	0,0024452	0,8115630	0,0355351	0,2041519	0,8096677	0,7133145	0,9375526	0,3081740	0,7202449	0,6096293
520	0,2915597	1,0000000	0,5002163	0,1552093	0,9997680	0,6210314	0,6400573	0,1817809	0,3955130	0,5477095	0,8010685	0,7848208	0,9816165	0,7770647	0,7796924	0,8749413	0,0587223	0,9532329	0,7422649	0,9190226	0,1108108	0,1628629	0,0024451	0,8115616	0,0355309	0,2041443	0,8096677	0,7133121	0,9375456	0,3079454	0,7202453	0,6096293
540	0,2915492	1,0000000	0,5002163	0,1552095	0,9997680	0,6210314	0,6400573	0,1817767	0,3955130	0,5476713	0,8010675	0,7848231	0,9816163	0,7770431	0,7796665	0,8749125	0,0587222	0,9532302	0,7421847	0,9189706	0,1108108	0,1628629	0,0024452	0,8115606	0,0355282	0,2041375	0,8096677	0,7133102	0,9375401	0,3077704	0,7202455	0,6096293
560	0,2915398	1,0000000	0,5002163	0,1552097	0,9997680	0,6210314	0,6400573	0,1817735	0,3955130	0,5476420	0,8010668	0,7848248	0,9816161	0,7770266	0,7796467	0,8748904	0,0587222	0,9532282	0,7421231	0,9189308	0,1108108	0,1628629	0,0024452	0,8115598	0,0355264	0,2041313	0,8096677	0,7133088	0,9375360	0,3076363	0,7202457	0,6096293
580	0,2915314	1,0000000	0,5002163	0,1552099	0,9987328	0,6210314	0,6400573	0,2973469	0,3955130	0,5517740	0,8783560	0,7821970	0,9811809	0,7770142	0,7786540	0,7732565	0,0587222	0,9513090	0,7435771	0,7867314	0,1108108	0,1628629	0,0383951	0,8122374	0,2586824	0,2041258	0,8096677	0,7148733	0,8881303	0,3075792	0,6445016	0,6102288
600	0,2915238	1,0000000	0,5002163	0,1552101	0,9966779	0,6210314	0,6400573	0,3419619	0,3955130	0,5669337	0,9240871	0,7681735	0,9776487	0,7770409	0,7745097	0,7096992	0,0587224	0,9437708	0,7480495	0,7244898	0,1108108	0,1628629	0,0610248	0,8150682	0,4030699	0,2041208	0,8096677	0,7206925	0,8921377	0,3083477	0,5978573	0,6106172
620	0,2915169	1,0000000	0,5002163	0,1552102	0,9935070	0,6210314	0,6400573	0,3589550	0,3955130	0,5868631	0,9504361	0,7431799	0,9692057	0,7771965	0,7685938	0,6707519	0,0587230	0,9339926	0,7534494	0,7027110	0,1108108	0,1628629	0,0752699	0,8191862	0,4964923	0,2041163	0,8096677	0,7282429	0,9092634	0,3114388	0,5691331	0,6108686
640	0,2915108	1,0000000	0,5002163	0,1552103	0,9901624	0,6210314	0,6400573	0,3656689	0,3955130	0,6059903	0,9653084	0,7159433	0,9588156	0,7775552	0,7633010	0,6479928	0,0587242	0,9258747	0,7590573	0,7011978	0,1108108	0,1628629	0,0842373	0,8232364	0,5569389	0,2041123	0,8096677	0,7350282	0,9237866	0,3176284	0,5514444	0,6110315
660	0,2915053	1,0000000	0,5002163	0,1552104	0,9874082	0,6210314	0,6400573	0,3686328	0,3955130	0,6222928	0,9736340	0,6930804	0,9496460	0,7781507	0,7598585	0,6359082	0,0587260	0,9206463	0,7647155	0,7086703	0,1108108	0,1628629	0,0898825	0,8264995	0,5960494	0,2041087	0,8096677	0,7401154	0,9335002	0,3265770	0,5405514	0,6111370
680	0,2915003	1,0000000	0,5002163	0,1552105	0,9854554	0,6210314	0,6400573	0,3702318	0,3955130	0,6356267	0,9782998	0,6764355	0,9427278	0,7789797	0,7583184	0,6307650	0,0587279	0,9178881	0,7702925	0,7195202	0,1108108	0,1628629	0,0934365	0,8288366	0,6213549	0,2041054	0,8096677	0,7435482	0,9394295	0,3373253	0,5338434	0,6112053
700	0,2914958	1,0000000	0,5002163	0,1552106	0,9841848	0,6210314	0,6400573	0,3712992	0,3955130	0,6464601	0,9809283	0,6652212	0,9378914	0,7800109	0,7582153	0,6300017	0,0587300	0,9167696	0,7756377	0,7310931	0,1108108	0,1628629	0,0956742	0,8303890	0,6377282	0,2041025	0,8096677	0,7457170	0,9428867	0,3488284	0,5297125	0,6112495
720	0,2914918	1,0000000	0,5002163	0,1552106	0,9833914	0,6210314	0,6400573	0,3721116	0,3955130	0,6553283	0,9824170	0,6579464	0,9346318	0,7811951	0,7590186	0,6318672	0,0587320	0,9165877	0,7806225	0,7421695	0,1108108	0,1628629	0,0970832	0,8313702	0,6483222	0,2040998	0,8096677	0,7470332	0,9448558	0,3602450	0,5271686	0,6112781
740	0,2914882	1,0000000	0,5002163	0,1552107	0,9828991	0,6210314	0,6400573	0,3727613	0,3955130	0,6626681	0,9832625	0,6532773	0,9324657	0,7824755	0,7603086	0,6351856	0,0587338	0,9168779	0,7851635	0,7522264	0,1108108	0,1628629	0,0979706	0,8319710	0,6551767	0,2040975	0,8096677	0,7478161	0,9459695	0,3710172	0,5256021	0,6112967
760	0,2914849	1,0000000	0,5002163	0,1552108	0,9825875	0,6210314	0,6400573	0,3732852	0,3955130	0,6688015	0,9837420	0,6502534	0,9310262	0,7837972	0,7618028	0,6391882	0,0587354	0,9173701	0,7892233	0,7610879	0,1108108	0,1628629	0,0985296	0,8323329	0,6596118	0,2040953	0,8096677	0,7482811	0,9466051	0,3808378	0,5246374	0,6113087
780	0,2914820	1,0000000	0,5002163	0,1552108	0,9823826	0,6210314	0,6400573	0,3737061	0,3955130	0,6739608	0,9840120	0,6482507	0,9300608	0,7851130	0,7633287	0,6433899	0,0587369	0,9179209	0,7928008	0,7687524	0,1108108	0,1628629	0,0988819	0,8325505	0,6624814	0,2040934	0,8096677	0,7485621	0,9469772	0,3895830	0,5240433	0,6113165
800	0,2914794	1,0000000	0,5002163	0,1552108	0,9822417	0,6210314	0,6400573	0,3740428	0,3955130	0,6783175	0,9841621	0,6468846	0,9294036	0,7863857	0,7647899	0,6474988	0,0587381	0,9184600	0,7959191	0,7753029	0,1108108	0,1628629	0,0991039	0,8326830	0,6643381	0,2040917	0,8096677	0,7487378	0,9472041	0,3972463	0,5236774	0,6113215
820	0,2914770	1,0000000	0,5002163	0,1552109	0,9821405	0,6210314	0,6400573	0,3743120	0,3955130	0,6820035	0,9842437	0,6459230	0,9289483	0,7875889	0,7661375	0,6513510	0,0587391	0,9189564	0,7986150	0,7808582	0,1108108	0,1628629	0,0992440	0,8327660	0,6655394	0,2040902	0,8096677	0,7488529	0,9473499	0,4038878	0,5234521	0,6113248
840	0,2914749	1,0000000	0,5002163	0,1552109	0,9820653	0,6210314	0,6400573	0,3745276	0,3955130	0,6851242	0,9842866	0,6452261	0,9286268	0,7887055	0,7673512	0,6548648	0,0587400	0,9193992	0,8009314	0,7855463	0,1108108	0,1628629	0,0993325	0,8328202	0,6663167	0,2040888	0,8096677	0,7489324	0,9474488	0,4096005	0,5233134	0,6113269
