"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
580	0,7640021	0,8718144	1,0680185	0,2225081	0,4040738	0,8999062	0,6742337	0,5719207	0,4565198	0,4939206	0,5784595	0,5305751	0,1192599	0,4979621	0,5311458	0,2813896	0,3028850	0,3405592	0,9033164	0,0642903	0,9132782	1,1205199	0,8399202	0,8243812	0,8302609	0,9984588	0,9019849	0,9026009	0,9964323	0,8278738	1,0090433	0,3670588
600	0,6986571	0,8169717	1,0514413	0,2156014	0,4735111	0,9452714	0,7362590	0,5941592	0,4340851	0,5028908	0,5897084	0,5519445	0,1165510	0,5130568	0,5419706	0,3185817	0,3049056	0,3103566	0,9430809	0,0602318	0,9147579	1,0250578	0,8159905	0,6631861	0,8267365	0,8776900	0,8340510	0,9102817	0,9195156	0,8328782	1,0107437	0,3638941
620	0,7735282	0,8811496	1,0177810	0,2427100	0,3863161	0,8868387	0,7919246	0,5942983	0,4343236	0,4961067	0,5523235	0,5089663	0,1233776	0,4832850	0,5440485	0,3812631	0,3163937	0,3016349	1,0562875	0,0660459	0,9229429	0,9477344	0,8100038	0,5597669	0,8151854	0,8791908	0,8929853	0,8544385	0,9546189	0,7705182	1,0097285	0,3760035
640	0,7344394	0,8562280	1,0236644	0,2394005	0,4183844	0,8863465	0,7932023	0,5380135	0,4245871	0,5084696	0,5356348	0,5325819	0,1131542	0,5149043	0,5416087	0,3917873	0,3331501	0,2860177	1,0991115	0,0779569	0,9554802	0,9078691	0,7930253	0,5232790	0,7648409	0,9016810	0,8990106	0,8406237	0,9104845	0,7190894	0,9913005	0,4022931
660	0,7263612	0,9248865	1,0860661	0,1906493	0,3817168	0,9793484	0,7794742	0,5314692	0,4181960	0,5054458	0,5816516	0,5732429	0,0987108	0,5863366	0,5170345	0,4201103	0,2892715	0,2884180	1,0733620	0,0808909	0,9246010	0,9424878	0,8378079	0,4418208	0,8084539	0,9584596	0,8786109	0,8280035	0,9247327	0,7369821	0,9461503	0,3828543
680	0,7340560	0,9139065	1,0157532	0,1746559	0,4048600	0,9696898	0,8040266	0,5921053	0,4743545	0,5408182	0,6106605	0,5434080	0,1025058	0,5530792	0,5110179	0,4529660	0,2591445	0,3079768	1,0736986	0,0733999	0,9308747	0,9660262	0,7842364	0,3899895	0,8826098	0,8052285	0,8845617	0,7771681	0,9048858	0,7382974	0,9927468	0,3446085
700	0,7098503	0,9424312	1,0379571	0,1914619	0,3955999	0,9178426	0,8659001	0,5779687	0,5009301	0,5693959	0,6583396	0,5298761	0,0919787	0,5342783	0,5222039	0,4484340	0,2917682	0,2858950	1,0362220	0,0670483	0,9163063	0,8782646	0,8224956	0,3799654	0,8182181	0,8620002	0,8313438	0,7375935	0,9258897	0,7496125	0,8865999	0,3272147
720	0,7247912	0,9109877	1,0759801	0,1848701	0,3385478	0,9306429	0,9150784	0,6081951	0,5373708	0,5472083	0,6365509	0,5468473	0,0821558	0,5616904	0,5275630	0,5175478	0,3274783	0,3399580	1,0240575	0,0681058	0,9253587	0,8730363	0,8174844	0,3369884	0,8737656	0,9183750	0,9354739	0,6858377	0,9820848	0,7748247	0,8934575	0,3522699
740	0,7886431	0,8742446	0,9994187	0,1707244	0,3367614	0,9123833	0,9429331	0,5865235	0,5737864	0,5140135	0,6761019	0,5430162	0,0526564	0,5580731	0,4661311	0,4987139	0,3183625	0,3110688	1,0404660	0,0492957	0,9300909	0,9445583	0,8729417	0,3687367	0,8209856	0,9612822	0,8779783	0,7076427	0,9780617	0,8117691	0,9317696	0,3461822
760	0,7396703	0,8177310	0,9829111	0,1606774	0,3648875	0,8642850	0,9763943	0,5435867	0,5302685	0,5190260	0,6382958	0,5346465	0,0718207	0,5048907	0,5223036	0,5067940	0,3958947	0,3361702	1,0387270	0,0536490	0,9525048	0,9866471	0,7996987	0,4071265	0,8377654	1,0176992	0,9712966	0,7298102	0,9681399	0,7768662	0,9088570	0,3966476
780	0,7756497	0,8275548	0,9604050	0,1663885	0,3641073	0,8403222	1,0170588	0,5361169	0,5409209	0,4663190	0,6762119	0,5915633	0,1226156	0,5285231	0,5120015	0,4986105	0,3547346	0,3347446	0,9578349	0,0474094	0,9473778	0,9947569	0,8030179	0,3441295	0,8291012	0,9714430	1,0383610	0,7523994	0,9990844	0,7210300	0,9551586	0,3405169
800	0,7530294	0,8391977	0,9400621	0,1838757	0,3350462	0,9369702	1,0142930	0,5198758	0,5237947	0,4688340	0,6122578	0,6219410	0,1288578	0,5373997	0,5581140	0,4637792	0,3524509	0,2980670	0,9954562	0,0269638	0,9317659	0,9951806	0,7927939	0,3674748	0,7965003	0,9109674	1,0410973	0,6667568	1,0649585	0,7153910	0,9766745	0,3421646
820	0,6631727	0,9575708	0,9242815	0,1939847	0,4250531	0,9025048	1,0043319	0,5086282	0,5064609	0,4654492	0,6234718	0,5430532	0,1156594	0,5448434	0,5624884	0,5043930	0,3535333	0,2680228	1,0454763	0,0298724	0,8785073	0,9755132	0,7990303	0,3499195	0,7922238	0,8712371	1,1077111	0,6478654	1,1201419	0,8431255	0,9236296	0,2905404
840	0,7542723	0,9787009	1,0292653	0,2087419	0,4475467	0,8360437	1,0349266	0,5087267	0,4413157	0,4837207	0,5415811	0,5231651	0,1208653	0,5682968	0,5782008	0,4922390	0,3394366	0,2557401	1,0174532	0,0321714	0,8878424	0,9583606	0,7747099	0,3339142	0,7712281	0,8782613	1,1401076	0,6855903	1,0638677	0,7027974	0,9725400	0,3226501
860	0,7095778	0,9013892	1,0086388	0,2161504	0,4533404	0,9611854	0,9470974	0,5435225	0,4266437	0,5131750	0,5558768	0,6027960	0,1215991	0,5944506	0,5983417	0,4535642	0,3010841	0,2715614	1,0153298	0,0471064	0,9167904	0,9794570	0,7416873	0,2682614	0,7758311	0,8866249	1,0821540	0,7156207	1,0932363	0,7088603	0,9757489	0,3380857
880	0,7456012	0,8211528	1,0241471	0,2117918	0,3664465	0,9604763	1,0034764	0,5878519	0,4287351	0,5736938	0,5596529	0,5496452	0,1029275	0,6323103	0,6009161	0,4568237	0,3261563	0,3000606	1,0278020	0,0538073	0,9075304	0,9910402	0,7294868	0,2831549	0,8150220	0,9190516	1,0467227	0,7114687	0,9975293	0,6973690	0,9691432	0,4164652
900	0,7393645	0,7834347	1,0300131	0,2079472	0,3948446	0,9418297	0,9977711	0,5698930	0,4156222	0,5615137	0,5352093	0,5552859	0,1197166	0,6003452	0,5643240	0,4739303	0,2984050	0,2860917	1,0446389	0,0392190	0,9476707	1,0314056	0,7492280	0,3240706	0,8343109	0,9563611	0,9923642	0,6568568	1,0632449	0,7024635	0,9863401	0,4088742
920	0,7664935	0,7976433	1,0076090	0,2299092	0,4160992	0,8978641	0,9034565	0,6087332	0,4080225	0,5739859	0,5814679	0,5963954	0,0923219	0,6142212	0,5418003	0,5473643	0,2992832	0,3335960	1,0725204	0,0484603	0,9846432	1,0667093	0,8002486	0,3045564	0,7887691	0,9592506	0,9655602	0,7096893	1,0974849	0,6748871	0,9345635	0,3245510
940	0,7667853	0,8653628	0,9326222	0,2523077	0,3647383	0,9344800	0,9817485	0,5942314	0,4622673	0,5400130	0,6115075	0,6452055	0,1177539	0,5785287	0,4863959	0,5463093	0,3402478	0,3563603	1,0593377	0,0769587	1,0152906	0,9850615	0,8099751	0,3299160	0,8106458	1,0196156	1,0047632	0,7266168	1,1029390	0,6213365	0,9452592	0,3750155
960	0,7475298	0,9132813	1,0363924	0,2537612	0,4437553	0,9631186	0,9672681	0,5571141	0,4410306	0,5316367	0,6454193	0,6633542	0,0805723	0,5319725	0,4239424	0,5372284	0,3104588	0,3735297	1,0531005	0,0906114	0,9836501	1,0526954	0,7925398	0,3631099	0,8553543	1,0072935	1,0203830	0,7339922	1,0619625	0,6080527	0,9102315	0,3912913
980	0,7054352	1,0086678	1,0486170	0,2670656	0,4018091	1,0077804	1,0062430	0,5931300	0,4284356	0,5564863	0,6353861	0,6804557	0,0898729	0,5227131	0,4513993	0,5078398	0,3128157	0,3386673	0,9575840	0,0722129	1,0170034	0,9947869	0,7814936	0,3464426	0,8714404	0,9778061	1,0308524	0,7451260	1,0239940	0,6728200	0,9232751	0,3841958
1000	0,6538735	0,9526296	1,1245345	0,2617213	0,3555216	1,0463846	0,9864074	0,5588907	0,4450056	0,5234995	0,6943856	0,6703629	0,0980111	0,5312126	0,4443279	0,5000924	0,3422727	0,3010678	0,9964524	0,0576070	0,9541447	1,0555460	0,7921554	0,3817930	0,9443547	0,9477379	0,9889189	0,7432297	1,0394545	0,7103291	0,9192438	0,4175450
1020	0,7068423	0,8907574	1,0340983	0,2444069	0,3687748	1,0097766	0,9965631	0,5474513	0,4426723	0,5274567	0,7066020	0,6858313	0,1321270	0,5096331	0,4543327	0,4796635	0,3718945	0,3083946	0,9958611	0,0611875	0,9182751	0,9207426	0,7889984	0,3574660	0,9312051	0,8959434	0,9875368	0,7721432	1,0167662	0,6921665	0,9930996	0,3461895
1040	0,8077679	0,8533835	1,0569545	0,2459689	0,3508710	1,0654385	0,9938530	0,5476736	0,4279359	0,4946366	0,6258725	0,6662140	0,1195612	0,5120110	0,4189231	0,4559299	0,3280644	0,3021147	1,0028265	0,0671558	0,8719455	1,0120622	0,7746987	0,3248874	0,8640050	0,9806836	1,0476315	0,7677333	0,9887318	0,8005336	1,0065566	0,3636159
1060	0,8137939	0,8875377	1,0692827	0,2188518	0,3406901	1,0010260	0,9273358	0,5307180	0,4153709	0,4769735	0,6526297	0,6101862	0,1324916	0,5511379	0,4490649	0,4619983	0,3489955	0,3053861	0,9995395	0,0471291	0,8730990	0,9295360	0,7902246	0,3313481	0,9064704	0,9770665	0,9673916	0,8177363	0,9309325	0,8042778	1,0130207	0,3901914
1080	0,8434416	0,9411263	1,1097595	0,2109136	0,3498010	0,9644308	0,9572142	0,5400107	0,4338551	0,4934759	0,6268455	0,5879125	0,1428682	0,5589611	0,4863955	0,5009917	0,3085963	0,3278643	1,0153845	0,0516911	0,8036323	0,9746521	0,8072938	0,3343958	0,7888728	0,9937503	0,9116994	0,8451196	1,0119700	0,7897426	0,9886301	0,4259833
1100	0,8488873	1,0017729	1,0448769	0,2248376	0,3759053	1,0821307	1,0068499	0,6081120	0,4733351	0,5535823	0,5990236	0,5136965	0,1352357	0,5563211	0,4672247	0,5076790	0,2787730	0,3110203	1,0060701	0,0420695	0,8418835	1,0089556	0,7725760	0,3027994	0,7839503	0,9547183	0,8905255	0,8515896	0,9999091	0,7690978	1,0149334	0,4178080

0	0,0247766	0,6423327	0,0402187	0,0379021	0,2659385	0,5572829	1,0004324	0,5430051	0,3834243	0,5912915	0,3682520	0,6718002	0,1571580	0,5209873	0,5380317	0,5456575	0,2957234	0,2685828	0,9886187	0,0419976	1,0458589	0,0345069	0,0548431	0,3625581	0,8157755	0,0626261	1,0625894	0,8142378	0,9923517	0,0047982	0,9672637	0,3983265
20	0,0202608	0,7051244	0,0327538	0,0972430	0,2178013	0,6079394	1,0800866	0,5422191	0,3817604	0,5068836	0,4063434	0,6411296	0,1370264	0,6975008	0,5240763	0,5100213	0,2855680	0,3057155	0,8743046	0,0615061	1,0776149	0,0288290	0,0518618	0,3918496	0,8975282	0,0423381	1,0083093	0,8385068	1,0338058	0,0047973	0,9327950	0,3923643
40	0,0123955	0,6794968	0,0450404	0,2116158	0,2175140	0,6138217	1,0395487	0,4918863	0,3980057	0,5658847	0,4006525	0,6583441	0,1440770	0,6932238	0,5396971	0,4086176	0,3129263	0,3077214	0,8732044	0,0542543	1,0823373	0,0226187	0,0461936	0,3565528	0,9184509	0,0414763	1,0270264	0,8832239	0,9087290	0,0035250	0,9751640	0,4163177
60	0,0164273	0,5583122	0,0471747	0,3205639	0,2364282	0,6144911	1,0392264	0,4952939	0,4006359	0,5986073	0,3641014	0,6768709	0,1335144	0,6843155	0,5773231	0,3004694	0,2746445	0,2997056	0,9486425	0,0524065	1,1018919	0,0232999	0,0378107	0,3368053	0,9270567	0,0475476	1,0017387	0,8699020	0,9593036	0,0079420	1,0030669	0,3737968
80	0,0133031	0,5980260	0,0683653	0,4471593	0,2669489	0,6349568	1,0910064	0,5369845	0,4133942	0,5618618	0,4027913	0,7035939	0,1097812	0,6108518	0,6216583	0,2318713	0,3053323	0,3196776	0,9961257	0,0491055	1,0298174	0,0266960	0,0420103	0,3294658	0,8272151	0,0494599	0,9036921	0,8733095	1,0499456	0,0054766	1,0476777	0,4130826
100	0,0117164	0,5986191	0,0698263	0,4787627	0,3004195	0,5941403	1,1025085	0,5059004	0,4133874	0,6090972	0,3651746	0,7018945	0,1196230	0,5163021	0,5512864	0,1850570	0,2781360	0,3380280	1,0399245	0,0781176	0,9796913	0,0510597	0,0545432	0,3207815	0,8242259	0,0474806	0,9515995	0,8261025	0,9899850	0,0032500	0,9786089	0,3423192
120	0,0076848	0,6449070	0,0570009	0,5541546	0,2942166	0,6101701	1,1722204	0,5631597	0,4605506	0,6138841	0,3489400	0,7101081	0,1062097	0,4627223	0,5840944	0,1480182	0,2548005	0,3071979	1,0905189	0,0656249	1,0273080	0,0347659	0,0462509	0,3071473	0,8380959	0,0647223	1,0578204	0,8402888	1,0047457	0,0048007	0,9859487	0,3482391
140	0,0128748	0,6454924	0,0426400	0,5895007	0,3205369	0,6028144	1,0725928	0,5646372	0,4786317	0,6930571	0,3776322	0,7415070	0,0874850	0,4441807	0,5656254	0,1239447	0,2840307	0,3177373	0,9790000	0,0556769	1,0368739	0,0356674	0,0562992	0,2807875	0,7830849	0,0568287	1,0226199	0,8637843	1,0690297	0,0055200	0,9729168	0,3953859
160	0,0075093	0,5987602	0,0538290	0,5497959	0,3262177	0,5832310	1,0714829	0,5698839	0,4819650	0,6802278	0,3524729	0,7312687	0,0939279	0,4230718	0,5854182	0,1079791	0,2608914	0,3405507	1,0065962	0,0426333	1,0237442	0,0347359	0,0686594	0,2741782	0,7861284	0,0634409	0,9735801	0,8220300	1,0110174	0,0070921	0,8947361	0,3815077
180	0,0157335	0,6109045	0,0628543	0,5571538	0,3200024	0,6328059	1,0269500	0,5588619	0,4119695	0,7205027	0,3398325	0,7439558	0,1024538	0,3998760	0,5864454	0,0877033	0,3088279	0,2948624	1,0438830	0,0362665	0,9852036	0,0181797	0,0828812	0,2810413	0,7884608	0,0753718	1,0193841	0,8398533	1,0030080	0,0111759	0,9218245	0,3401458
200	0,0186116	0,6157536	0,0525769	0,5200030	0,2993453	0,7062017	0,9926588	0,5480561	0,4063667	0,7054338	0,3233733	0,7612466	0,1231435	0,3799444	0,5753181	0,0804239	0,3220372	0,2768412	1,0720715	0,0517386	0,9876054	0,0155933	0,0920202	0,3291688	0,7965964	0,0935938	0,9147703	0,8161713	1,0030827	0,0040462	0,9561829	0,3498995
220	0,0306269	0,6202948	0,0368085	0,5597636	0,2920383	0,7001374	1,0447311	0,5638699	0,4395298	0,6944183	0,3172583	0,7632693	0,1142172	0,3692429	0,6193324	0,0750490	0,3359792	0,3108422	1,0243082	0,0556349	0,9437732	0,0192539	0,1035262	0,3313856	0,8095889	0,0789354	0,9774511	0,7935725	1,0260074	0,0040272	0,9525958	0,3413908
240	0,0259600	0,5789480	0,0303912	0,5491855	0,2567126	0,6339502	1,0465877	0,5331135	0,4229087	0,7111491	0,3220068	0,7269069	0,1084974	0,3675575	0,6496892	0,0668672	0,3581029	0,2992106	1,0275492	0,0534357	1,0084359	0,0193945	0,0666946	0,4060298	0,7886482	0,0886564	1,0179371	0,8634932	1,0224549	0,0006863	0,9523530	0,3418830
260	0,0298927	0,5934057	0,0237675	0,5897156	0,2948777	0,6450925	1,0457163	0,5404212	0,3901539	0,6831118	0,2876655	0,7030761	0,0987060	0,2933880	0,6217688	0,0657595	0,3223657	0,2739111	1,1002209	0,0630406	1,0206332	0,0534969	0,0550707	0,4080149	0,7790731	0,0878419	1,0972123	0,8503525	1,0112461	0,0031646	0,9266165	0,3676018
280	0,0290412	0,6001409	0,0414506	0,6326951	0,2991786	0,6840368	0,9872298	0,5680487	0,3800528	0,6715343	0,2864402	0,7292063	0,0962255	0,3224733	0,6780702	0,0554314	0,3401854	0,2888712	1,1110514	0,0742238	0,9696622	0,0416081	0,0476961	0,3521876	0,8261811	0,0944706	1,0661382	0,8009823	1,0086271	0,0026966	0,9176396	0,4140092
300	0,0183971	0,6206714	0,0346903	0,6099806	0,2423422	0,7509441	0,9824322	0,5585606	0,4115507	0,6651200	0,3133429	0,7210641	0,0896851	0,3022672	0,6271136	0,0501867	0,3290594	0,2979775	1,0418755	0,0648006	0,8892686	0,0421051	0,0477925	0,3083352	0,8117947	0,0975470	1,0503060	0,7445286	0,9728404	0,0023075	0,9239431	0,3939776
320	0,0223489	0,6120683	0,0308741	0,6120063	0,2598261	0,7013219	0,9744119	0,5445913	0,3798875	0,6630799	0,3119361	0,7392809	0,0850860	0,2980703	0,6212384	0,0394087	0,3737623	0,2849124	0,9450384	0,0585247	0,8294073	0,0407809	0,0362818	0,3370121	0,8518685	0,0789527	1,0527454	0,7677056	0,9968269	0,0058209	0,9392515	0,3974816
340	0,0226563	0,5701560	0,0429281	0,6528460	0,2966623	0,6332834	0,9381242	0,4853613	0,3881552	0,6744465	0,2835357	0,6874013	0,1089244	0,3355699	0,6389779	0,0250323	0,3617154	0,2777950	1,0086262	0,0539008	0,8662796	0,0307072	0,0524291	0,3253279	0,8574441	0,0804539	0,9562083	0,7491033	0,9486650	0,0086517	0,9771175	0,4151220
360	0,0195848	0,5573859	0,0465717	0,6395178	0,2690612	0,6177762	0,9784640	0,4817819	0,3871607	0,6977426	0,3156601	0,7847901	0,1264302	0,3942579	0,6514178	0,0215490	0,3217041	0,2765741	1,0644343	0,0361349	0,9082993	0,0248441	0,0564019	0,3091716	0,8315890	0,0590573	0,9291583	0,7567560	0,9496487	0,0061250	1,0743700	0,3326168
380	0,0157091	0,5304652	0,0486155	0,6277706	0,2241550	0,5629732	0,9740396	0,5206664	0,4136988	0,6850222	0,3041456	0,7571468	0,1139218	0,4309794	0,6403304	0,0195165	0,3044808	0,2833125	1,0293610	0,0563401	0,9980853	0,0370207	0,0496203	0,2812892	0,7712730	0,0604372	0,9690506	0,7898326	0,9382159	0,0049357	1,0139441	0,3064443
400	0,0126088	0,5569798	0,0639558	0,6388889	0,2262004	0,5634601	0,9665305	0,5196907	0,4562689	0,6548004	0,2918782	0,8187267	0,1108989	0,4629461	0,6243848	0,0243764	0,2675311	0,2668113	1,1294673	0,0632752	1,0882537	0,0396901	0,0511263	0,2705766	0,8269418	0,0698568	0,9406190	0,7476429	0,9543296	0,0028073	0,9559995	0,3394052
420	0,0151610	0,6222704	0,0473865	0,6301507	0,2532075	0,4915556	0,9986202	0,5349282	0,4881046	0,6520429	0,2978891	0,8350227	0,0934622	0,4700311	0,6072737	0,0216391	0,2595652	0,2742967	1,1531648	0,0539123	1,0184870	0,0400392	0,0656604	0,2642544	0,8586455	0,0537862	0,9201493	0,7628114	0,9435574	0,0046917	1,0015486	0,3380580
440	0,0205605	0,6433145	0,0308543	0,6565540	0,2513967	0,4786465	0,9173040	0,5486803	0,5365580	0,6414582	0,2507478	0,8494216	0,0956811	0,4189229	0,5729909	0,0218392	0,3066845	0,2841009	1,0797346	0,0479760	1,0162315	0,0296581	0,0580695	0,2974746	0,8434842	0,0626178	0,8927948	0,7302503	0,9008593	0,0016223	1,0751640	0,3133735
460	0,0220870	0,6689379	0,0170514	0,6690733	0,2247546	0,5633730	1,0114249	0,5312469	0,5290234	0,5995124	0,2441635	0,7854346	0,1065514	0,4419956	0,5344901	0,0252263	0,3303694	0,2866666	1,0118381	0,0475873	0,9613591	0,0163619	0,0539917	0,2721521	0,8952741	0,0522474	0,9028486	0,7352432	0,9696560	0,0053728	0,9903087	0,3435369
480	0,0135775	0,6053212	0,0379571	0,6379505	0,2448533	0,5236444	1,0435542	0,5133959	0,5109006	0,5977024	0,2443236	0,7632236	0,1230488	0,3917075	0,5376908	0,0249073	0,2851236	0,2843342	0,9712005	0,0303923	0,9201559	0,0197817	0,0462749	0,3039092	0,9231443	0,0624938	0,9875381	0,8148090	0,9530665	0,0029398	0,9185584	0,3572068
500	0,0135160	0,6115481	0,0377373	0,6382227	0,2579957	0,5494292	0,9769272	0,5524581	0,4928907	0,6029902	0,2912841	0,6754028	0,1111013	0,4003518	0,5810485	0,0257466	0,2556362	0,2517084	0,9394438	0,0422116	0,9132451	0,0154771	0,0382781	0,3070015	0,8562861	0,0569202	0,9872079	0,7604541	0,9318618	0,0012881	0,9744640	0,3477139
520	0,0153707	0,6301569	0,0421487	0,6107650	0,2594576	0,5156033	1,0033019	0,5761526	0,5064021	0,5994923	0,3117515	0,6782941	0,0853376	0,4256273	0,6000968	0,0304222	0,2826415	0,2659003	0,9663983	0,0398218	0,8881201	0,0287800	0,0433976	0,3158432	0,8326663	0,0438790	0,9513094	0,7647895	0,9444513	0,0071790	0,9812953	0,3790691
540	0,0221296	0,6763879	0,0521300	0,6028188	0,2782633	0,5861985	0,9707844	0,5850615	0,4527811	0,6393910	0,2804950	0,7355920	0,1029615	0,3893190	0,5861503	0,0220009	0,2850100	0,3090053	0,8803545	0,0591291	0,9202641	0,0288227	0,0600067	0,3453142	0,8561093	0,0457320	0,9642191	0,7625416	1,0157910	0,0074357	0,9665782	0,3882588
560	0,0074651	0,6779869	0,0293490	0,5993049	0,3224071	0,5627210	1,0179130	0,5239243	0,4601537	0,6457415	0,2984828	0,7090359	0,0915431	0,3836815	0,6154817	0,0279927	0,3150135	0,3289805	0,9249621	0,0735462	0,9414204	0,0283852	0,0609128	0,3410217	0,8132361	0,0645045	0,9876763	0,7747255	0,9981502	0,0067788	1,0188215	0,4049585
580	0,0065146	0,6505965	0,0374686	0,5269047	0,3007339	0,5584785	1,0473105	0,5343938	0,4128399	0,6242009	0,3051013	0,7069225	0,0981235	0,3999237	0,5909043	0,0766665	0,3179682	0,2981407	0,9249729	0,0681618	0,9980990	0,0310232	0,0536063	0,3061207	0,7930352	0,0657057	1,0637028	0,7747351	1,0054447	0,0069917	1,0235901	0,3402433
600	0,0127422	0,5553896	0,0604505	0,4379383	0,3360900	0,5686430	1,0748258	0,5325512	0,4309595	0,6362135	0,2952718	0,7259034	0,1068161	0,3674229	0,6489044	0,1576481	0,2863425	0,3052386	0,9025247	0,0525846	1,0370880	0,0482797	0,0660487	0,3340039	0,8268431	0,0775235	1,0191475	0,7103521	1,0217201	0,0025368	1,0911245	0,3870686
620	0,0143300	0,5905501	0,0519946	0,3462255	0,3460599	0,6668309	1,0136577	0,5758456	0,4037819	0,5464736	0,3002989	0,7758743	0,0953667	0,3976984	0,6452652	0,2599658	0,2667842	0,3207793	0,9396948	0,0529188	0,9912722	0,0356685	0,0479177	0,3071613	0,7886390	0,0778060	1,0228675	0,7073058	1,0174113	0,0009524	1,0515614	0,3591120
640	0,0140713	0,6433616	0,0364990	0,2899833	0,3406009	0,6543389	0,9371408	0,6134655	0,4210560	0,5538040	0,3063640	0,7621996	0,1322702	0,4480846	0,6624363	0,3221656	0,2848094	0,2933953	0,9673446	0,0525504	0,9891208	0,0482652	0,0337306	0,2932864	0,7962561	0,0619845	0,9677793	0,7373719	1,0299274	0,0021048	1,1332934	0,3550606
660	0,0215292	0,6615712	0,0544510	0,2002057	0,2831515	0,6618222	0,9651425	0,6057848	0,4401173	0,5570305	0,2768890	0,7321204	0,1201408	0,4472986	0,6113844	0,4125718	0,3242143	0,3272803	0,9982067	0,0490726	1,0005683	0,0475337	0,0322844	0,3483969	0,8138665	0,0756556	0,9985964	0,7221113	1,0204322	0,0003228	1,0020578	0,3484824
680	0,0159243	0,6667751	0,0619133	0,1540488	0,2592413	0,6607329	0,9228676	0,5906356	0,4319720	0,4856855	0,2748357	0,7221643	0,1065807	0,5008210	0,5724419	0,4496958	0,2780999	0,3123427	0,9588142	0,0368320	0,9912853	0,0480532	0,0363349	0,3606708	0,8409267	0,0754990	0,9770636	0,7346768	1,0155198	0,0023034	1,0388322	0,3517333
700	0,0156727	0,6800868	0,0508437	0,1059961	0,2168734	0,6798929	0,8649189	0,5829959	0,3791311	0,4985683	0,2742682	0,6966434	0,1056662	0,4970467	0,5094339	0,5222577	0,2741580	0,3520670	1,0110634	0,0497633	0,9846974	0,0408287	0,0424302	0,3458220	0,8401659	0,0767963	0,9984480	0,7077050	1,0070194	0,0006660	1,0518405	0,3567028
720	0,0142898	0,6507402	0,0387276	0,0861638	0,2019782	0,5990589	0,8510536	0,5886274	0,3957865	0,5513643	0,2932880	0,6805008	0,1009201	0,5373423	0,5335524	0,5176788	0,2983460	0,3390540	0,9972992	0,0683648	0,9756463	0,0384167	0,0438934	0,3422843	0,8581191	0,0665214	1,0017523	0,7234592	1,0392634	0,0006770	1,0149673	0,3633095
740	0,0193165	0,6133125	0,0399373	0,0544487	0,2123410	0,6082446	0,8320901	0,6332501	0,3751284	0,5018544	0,2851274	0,6887935	0,1185968	0,5179050	0,5321560	0,4910628	0,3353359	0,3615158	0,9537446	0,0873547	0,9852286	0,0280244	0,0425011	0,3621269	0,9082585	0,0714505	0,9986108	0,8048460	1,0138442	0,0005161	1,0285304	0,3927139
760	0,0204913	0,6751670	0,0430360	0,0482527	0,1791586	0,6254845	0,8936178	0,6079907	0,3914289	0,4429839	0,2869804	0,7028321	0,1179873	0,5372871	0,5885248	0,5151177	0,3377638	0,3317233	0,9509875	0,1027460	0,9994174	0,0256341	0,0406361	0,3850646	0,8165800	0,0514841	0,9048858	0,8175162	1,0029295	0,0062169	1,0008650	0,3563067
780	0,0242748	0,5712963	0,0326377	0,0414326	0,2128146	0,5840217	0,9773579	0,5936085	0,4123382	0,4754087	0,2881345	0,6645904	0,1005436	0,4651104	0,6011559	0,5213145	0,3503643	0,3367323	0,9758330	0,1041300	0,9912640	0,0260334	0,0449019	0,4357808	0,8665907	0,0515514	1,0222974	0,8237445	1,0080606	0,0064269	0,9744764	0,3736012
800	0,0206254	0,5553964	0,0287535	0,0300472	0,2189215	0,5914671	0,9506658	0,5625680	0,4074350	0,5217791	0,2599885	0,6598050	0,1120519	0,5187163	0,6066738	0,5315374	0,3271884	0,3276811	0,9391765	0,0983219	0,9943260	0,0312047	0,0417593	0,4274575	0,9628394	0,0655457	0,9590186	0,7945774	0,9586300	0,0031734	0,9859063	0,4078020
820	0,0356001	0,5735081	0,0182446	0,0392719	0,2364123	0,5484527	0,9295584	0,5343222	0,3820284	0,5179491	0,2455543	0,5939275	0,1321760	0,4922754	0,5627178	0,5192284	0,3030559	0,2965474	0,9211382	0,0966528	0,9941341	0,0273485	0,0343517	0,4065167	0,8572565	0,0392010	0,9368479	0,7917664	0,9787061	0,0011099	1,0189991	0,4550879
840	0,0354057	0,5984905	0,0250784	0,0453133	0,2893023	0,5414925	0,9458659	0,5326470	0,3648965	0,5262702	0,2805335	0,6571928	0,1312818	0,5409229	0,5696041	0,5305569	0,2697826	0,2517481	0,9056963	0,0728398	0,9998846	0,0171363	0,0408244	0,3506691	0,8140652	0,0371673	0,9035713	0,8431140	1,0328410	0,0033821	1,0819291	0,3746618
860	0,0286567	0,6135323	0,0300483	0,0566718	0,2933100	0,5773763	0,9103723	0,5516775	0,4001443	0,5498754	0,3094669	0,6348001	0,1390170	0,5660413	0,5982907	0,5051452	0,2567518	0,2653806	0,9082016	0,0759601	1,0241213	0,0317375	0,0469034	0,3506664	0,8262312	0,0260144	0,9207338	0,8253759	0,9955909	0,0012113	1,0765218	0,3628999
